Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124)
1.3608370014773286e-17,0.9284026736741079,5.381454855709586e-41,7.164326396888718e-20,9.138109265205234e-52,2.961898320972702e-64,0.0,0.0,1.5093423684054846e-42,7.077414589049727e-95,4.9395301149863844e-51,5.9406663778938414e-64,5.566028638735127e-48,1.821811118505187e-83,3.6116006321981384e-65,2.7355453135027016e-53,1.825359005626721e-83,2.5811750073525888e-64,1.030459972979346e-52,5.532389092139995e-41,8.657043405062622e-24,3.16444029950466e-38,7.00421943209682e-64,1.5814714620300108e-133,9.494422741655667e-97,7.138310860697096e-86,1.0436148253818246e-65,2.3974044909809617e-114,1.6411913297807896e-178,4.0537885558420583e-166,5.0793068816711566e-108,2.348346543638923e-90,1.526888789612755e-76,5.701343697598411e-141,3.76,0.0,0.7669619889330129,1.0,8.3888187738931e-65,5.960042163448114e-120,2.175738145302325e-10,2.0948261465281345e-10,8.091199877401725e-12
2.7216751565514547e-17,0.9284026737106553,4.305167078742643e-40,1.432865886705732e-19,1.4620986446241873e-50,9.478085747233151e-63,0.0,0.0,1.2074747905885574e-41,9.059108613296755e-93,7.903255081991462e-50,1.9010154709209659e-62,8.905652899406026e-47,1.1659611165843067e-81,1.1557135580309482e-63,4.376877471239097e-52,1.1705024194186223e-81,8.259769714165811e-63,1.6487378289000647e-51,4.425914557145272e-40,3.462819564400778e-23,2.531554117608868e-37,2.241352846708298e-62,1.6225436407827008e-130,1.2176410791094106e-94,9.137053360779899e-84,3.339572548170015e-64,1.2274742375845506e-111,1.3484318505056206e-174,1.9448781584553014e-162,1.30281736557747e-105,3.00588828238912e-88,9.772103433894858e-75,1.1677121524732832e-137,3.76,0.0,0.766961988715439,1.0,2.6844251571020873e-63,3.0573957539359442e-117,4.3514781341795057e-10,4.1896540697918735e-10,1.6182406438693967e-11
5.4433514666997073e-17,0.9284026737837502,3.44413494166284e-39,2.8657323807394526e-19,2.3393587616801196e-49,3.0329892186756145e-61,0.0,0.0,9.659801910852513e-41,1.1595670510397026e-90,1.2645215094795274e-48,6.08325307601432e-61,1.4249050300645984e-45,7.462157547253723e-80,3.698285554273269e-62,7.003007930773433e-51,7.520286270364351e-80,2.643127859285203e-61,2.637982024613603e-50,3.5407329597214024e-39,1.3851282667000796e-22,2.025244045569574e-36,7.172333309920269e-61,1.6678611747056447e-127,1.5646052716030475e-92,1.169543819656935e-81,1.068664032944764e-62,6.284676131074264e-109,1.1111407521784986e-170,1.0296370457548294e-158,3.348079597739192e-103,3.847540012591715e-86,6.254151053706043e-73,2.391778279221355e-134,3.76,0.0,0.7669619882802909,1.0,8.590165542665377e-62,1.5713748441487245e-114,8.702958109465505e-10,8.379309919103266e-10,3.236481903594697e-11
1.0886704086996211e-16,0.9284026739299399,2.7553084663949946e-38,5.731465368806893e-19,3.742974764602746e-48,9.705568349541723e-60,0.0,0.0,7.72784296743736e-40,2.598207496426425e-88,2.023235434718737e-47,1.9466415560621813e-59,2.279848500919085e-44,6.310359334758603e-78,1.1834517239609955e-60,1.120481587412886e-49,6.400329906994041e-78,8.45801163251834e-60,4.220772440212315e-49,2.832586894389427e-38,5.540513952395976e-22,1.6201955374968894e-35,2.2951473280160278e-59,3.252613660769307e-124,2.658113760810298e-90,1.9613386832994526e-79,3.961830751495618e-61,7.955793842322868e-106,1.0538895998305346e-165,3.44255676542652e-154,1.1365343533711806e-100,5.6873522101188e-84,4.627256514512956e-71,2.311098126572586e-130,3.76,0.0,0.766961987409995,1.0,2.748853780558701e-60,1.5129842782258084e-111,1.7405918050164056e-09,1.6758621628861706e-09,6.47296421291272e-11
2.1773409327589222e-16,0.9284026742223195,2.204246980897307e-37,1.1462931344941776e-18,5.988760225501675e-47,3.105782329264232e-58,0.0,0.0,6.182274956328035e-39,3.336845834393959e-86,3.2371789910717874e-46,6.2292538985738356e-58,3.6477579633644765e-43,4.053976445052963e-76,3.7870460688028935e-59,1.792770795758415e-48,4.169854225597024e-76,2.7065641206764542e-58,6.75323687182467e-48,2.2660697277726792e-37,2.2162057610503335e-21,1.2961565511310965e-34,7.34447249911774e-58,3.4013614411769616e-121,3.469748967625459e-88,2.5215103280295505e-77,1.2732070981963868e-59,4.07811279803523e-103,9.067591541323737e-162,2.0999863791902274e-150,2.96975784130873e-98,7.333186990230376e-82,2.9801826123667904e-69,4.77087509745653e-127,3.76,0.0,0.766961985669403,1.0,8.796333392135302e-59,7.898824316475171e-109,3.4811837892067382e-09,3.35172450929212e-09,1.2945927991018564e-10
4.3546819808775244e-16,0.9284026748070783,1.763397671919017e-36,2.2925863297211547e-18,9.582016859810351e-46,9.938504194898085e-57,0.0,0.0,4.94582020901543e-38,4.271274484603111e-84,5.179492957750157e-45,1.993361397424124e-56,5.83641302975054e-42,2.5946986076753558e-74,1.2118548288072473e-57,2.8684334814723503e-47,2.7430554563157302e-74,8.66100582993869e-57,1.0805179790732708e-46,1.8128558697085126e-36,8.864823428167623e-21,1.036925290505643e-33,2.3502313543969942e-56,3.582509184541186e-118,4.564735993120235e-86,3.2279399545599773e-75,4.074805174119863e-58,2.0879988699954043e-100,7.879318467625692e-158,1.421160785991814e-146,7.813707801910617e-96,9.389148865115308e-80,1.907754246075613e-67,9.784079719379444e-124,3.76,0.0,0.766961982188219,1.0,2.814826894689624e-57,4.1599926120747447e-106,6.962367741789889e-09,6.703449219921057e-09,2.589185218511032e-10
8.709364077114729e-16,0.9284026759765963,1.4107181789575122e-35,4.585172720175108e-18,1.533122743025572e-44,3.180321466982032e-55,0.0,0.0,3.956656282396972e-37,5.467232764355563e-82,8.287209144005492e-44,6.378756729566005e-55,9.338261074621782e-41,1.6606087138468782e-72,3.8779355811269146e-56,4.5894937482928726e-46,1.8505069404063027e-72,2.771521972770568e-55,1.7288288371663482e-45,1.4502847349004078e-35,3.5459294670862027e-20,8.295402540805435e-33,7.520740496851157e-55,3.8714248531744336e-115,6.157712872372431e-84,4.131780113320071e-73,1.3039431435698142e-56,1.0690554966935454e-97,7.224006555847835e-154,1.0416613924178818e-142,2.1079001098702096e-93,1.2018229191942003e-77,1.2209721324982798e-65,2.0082363723980834e-120,3.76,0.0,0.7669619752258512,1.0,9.007446411245467e-56,2.248163662759207e-103,1.392473558376614e-08,1.3406898712447013e-08,5.17836871248209e-10
1.3064046173351932e-15,0.9284026771461142,4.033772331612035e-35,6.87775911062906e-18,5.642909827908297e-44,1.4926391691905247e-54,0.0,0.0,1.1313564162975505e-36,2.820889729856644e-81,3.050851940823707e-43,2.993725738238637e-54,3.4371002124651694e-40,8.240760700830573e-72,1.820054278991014e-55,1.749744508112584e-45,9.404824243925861e-72,1.3007748737140844e-54,6.591160010517079e-45,4.14690794789204e-35,7.535100199686236e-20,2.3719666823241565e-32,3.529753796064721e-54,2.942123737424139e-114,3.7221039201858815e-83,2.41060979501565e-72,5.764600844690191e-56,6.103533248765482e-97,5.74585879567129e-153,9.25081475143257e-142,1.4802125954740608e-92,7.583517263689519e-77,6.534426604351904e-65,1.2267358340009939e-119,3.76,0.0,0.7669619682634835,1.0,4.22751833943776e-55,1.5601648566225894e-102,2.088710336255234e-08,2.011034827624098e-08,7.767550861606546e-10
2.177341036582634e-15,0.9284026794851499,1.8537719077633908e-34,1.1462931891536966e-17,4.341701900834321e-43,2.0811073843184393e-53,0.0,0.0,5.1992937823841406e-36,1.90157809957827e-79,2.3482868396686877e-42,4.1738138341757043e-53,2.6445335551330416e-39,2.606363690578907e-70,2.5376102220590628e-54,1.4388780411179557e-44,3.184665701912756e-70,1.8136012019712147e-53,5.4201487100969e-44,1.9057648260479388e-34,2.083233623138959e-19,1.090067761785692e-31,4.92134778244669e-53,1.6839191750949806e-111,2.140956316310439e-81,1.3197946180699314e-70,9.296454134451617e-55,1.8411516292832148e-94,5.63803753495456e-149,5.708042475672449e-138,1.475147345181666e-90,3.5509148252434038e-75,1.7791241407568471e-63,1.8056181540844053e-116,3.76,0.0,0.766961954338748,1.0,5.894203906005983e-54,4.843684685328995e-100,3.481183866736453e-08,3.3517247688900424e-08,1.294590978047453e-09
2.9611838139053307e-15,0.9284026815902818,4.172821969792822e-34,1.5589587394354082e-17,1.195721721891358e-42,7.133683392427849e-53,0.0,0.0,1.1703558142421678e-35,1.0874590130015302e-78,6.469624590032871e-42,1.4306727531734705e-52,7.283149039230008e-39,1.1951765609375892e-69,8.698515841065905e-54,4.196550175962689e-44,1.4795636563510898e-69,6.216717533128989e-53,1.5808098676866773e-43,4.289857497316855e-34,3.7096218998774736e-19,2.453731589957517e-31,1.6869545906040303e-52,1.5945540238302394e-110,1.1020384022542415e-80,6.899432212447762e-70,3.4475941022553976e-54,1.565427207542361e-93,1.1796544090180662e-147,9.323396499828634e-137,8.250701433214436e-90,1.6737046835813483e-74,7.523076784394917e-63,2.2981699844480905e-115,3.76,0.0,0.7669619418064866,1.0,2.0204331980892963e-53,4.039662707692445e-99,4.7344100237526874e-08,4.558345739056183e-08,1.7606428462231197e-09
3.7450265912280275e-15,0.928402683695414,7.886905091516028e-34,1.9716242897171197e-17,2.6931229077413398e-42,1.9268741745909184e-52,0.0,0.0,2.2120486546967868e-35,3.3579330328782437e-78,1.457306679791701e-41,3.864336439315139e-52,1.6403829642539868e-38,3.4598447538044617e-69,2.3495474600244645e-53,9.602527521281605e-44,4.4452834188608613e-69,1.679193174631318e-52,3.61720214272042e-43,8.108109835529317e-34,5.790772195133872e-19,4.637712379433921e-31,4.556621049860844e-52,6.577374980309099e-110,3.899972819607658e-80,2.2705268802750732e-69,9.018491177901834e-54,5.396021454381343e-93,5.781983436138559e-147,5.083334676774964e-136,3.3781385458972146e-89,6.012614757931901e-74,2.3267336191216926e-62,8.588908011676104e-115,3.76,0.0,0.7669619292742252,1.0,5.457377817007924e-53,1.5973489712655533e-98,5.987636159158093e-08,5.7649667335956626e-08,2.2266942544661413e-09
4.528869368550724e-15,0.9284026858005463,1.3182662491145673e-33,2.384289839998831e-17,5.1761122639193384e-42,4.306514336319931e-52,0.0,0.0,3.6973553590615703e-35,1.0349021674640012e-77,2.801444910623266e-41,8.636582613673027e-52,3.152773428141293e-38,9.181414998385617e-69,5.251181688579807e-53,1.898969450681169e-43,1.2012856778940965e-68,3.7529536544960086e-52,7.153279552271975e-43,1.355239779341415e-33,8.301493427279235e-19,7.751760181204307e-31,1.0183931000078852e-51,2.856106071082626e-109,1.1430536532780574e-79,6.693639707683448e-69,2.0788707188669733e-53,2.215559981856192e-92,4.192714146003831e-146,2.8485555397577776e-135,1.0800075140581383e-88,1.6975104475096673e-73,5.934665508867181e-62,4.687464229213885e-114,3.76,0.0,0.7669619167419641,1.0,1.219709937571015e-52,6.216333679937775e-98,7.240862274149777e-08,6.971587751158304e-08,2.6927452282544234e-09
6.096554923196118e-15,0.9284026900108102,2.8143479809064022e-33,3.209620940562255e-17,1.3385277681727797e-41,1.4047279523702705e-51,0.0,0.0,7.89343167723759e-35,6.534997467063859e-77,7.248489191462573e-41,2.8170521231116645e-51,8.152981496818805e-38,4.3506562431776035e-68,1.7128718671494887e-52,5.311753091129828e-43,5.772480185551288e-68,1.2241637855708162e-51,2.0008986898875433e-42,2.8932822371094405e-33,1.4302564559679566e-18,1.6549123153078585e-30,3.3218633808940876e-51,4.113983943997554e-108,6.027550248647107e-79,3.718289234883675e-68,7.609252257893366e-53,2.499400468303396e-91,2.63137330571098e-144,1.4927006964735606e-133,6.27858099140692e-88,7.89151303873477e-73,2.4445211442391283e-61,9.888115857183114e-113,3.76,0.0,0.7669618916774423,1.0,3.9785323024990595e-52,7.971873067976758e-97,9.747314457580033e-08,9.384829838787374e-08,3.6248461850660585e-09
7.664240477841512e-15,0.928402694221074,5.1175860589455555e-33,4.0349520411256774e-17,2.834675614491996e-41,3.577189604260652e-51,0.0,0.0,1.4353347953436532e-34,2.3459666712212858e-76,1.5357025695541474e-40,7.173546993157959e-51,1.7266027824922212e-37,1.3543499836230295e-67,4.3618941570012886e-52,1.1893896823290558e-42,1.8355582522893e-67,3.117376538600134e-51,4.480344288471043e-42,5.261119409965465e-33,2.1891504827107687e-18,3.009278245249375e-30,8.459242903591386e-51,2.050157834934641e-107,2.1352625508319446e-78,1.2850297722906282e-67,2.0426466565117555e-52,1.1383447124944042e-90,1.9754124306717614e-143,1.0331498765070868e-132,2.4297290690371805e-87,2.623713789118078e-72,7.36738285295224e-61,5.549124190784883e-112,3.76,0.0,0.7669618666129213,1.0,1.0131473748571706e-51,3.7603425440181085e-96,1.225376656555287e-07,1.1798072011519101e-07,4.556945535959423e-09
9.231926032486905e-15,0.9284026984313378,8.465485923501252e-33,4.8602831416891005e-17,5.362873494139283e-41,7.961283837814265e-51,0.0,0.0,2.3743238201306523e-34,7.145070677130087e-76,2.9063755150030334e-40,1.5964905913444461e-50,3.2665297542504814e-37,3.5939139606350115e-67,9.707706264540636e-52,2.3500146769009036e-42,4.982498394648803e-67,6.937937924418011e-51,8.852334113962632e-42,8.70291806200318e-33,3.1176015849115333e-18,4.977933386750427e-30,1.8826632116091884e-50,9.109779890549154e-107,6.359153875617714e-78,3.7832090727038867e-67,4.730231665906877e-52,4.519829777312701e-90,1.4306764841795686e-142,6.400130741016175e-132,7.885855859473814e-87,7.437973876139738e-72,1.8985265517243488e-60,2.8576128536680955e-111,3.76,0.0,0.7669618415484009,1.0,2.2548298249421446e-51,1.5158744482645724e-95,1.4760218592950194e-07,1.4211314275125531e-07,5.4890431720114466e-09
1.2367297141777693e-14,0.9284027068518648,1.9527190418592685e-32,6.510945342815947e-17,1.625400440616615e-40,3.431076080799038e-50,0.0,0.0,5.4768117935080575e-34,5.919755127056544e-75,8.812592535668222e-40,6.880177553684742e-50,9.900324539464167e-37,2.1470763205438562e-66,4.1837320662409123e-51,7.499095696778392e-42,3.3259592340025936e-66,2.990044478689932e-50,2.824854746211136e-41,2.007487085847483e-32,5.492729458288795e-18,1.1482512976260314e-29,8.113716920315721e-50,3.242778556813769e-105,6.100764877829075e-77,3.171147937336698e-66,2.0602157230955238e-51,8.244164216207669e-89,1.867437493740472e-140,7.835247017331006e-130,1.1017708866457565e-85,6.3868682881246785e-71,1.1564987880584797e-59,1.1721454839865627e-109,3.76,0.0,0.7669617914193628,1.0,9.717644552683047e-51,3.488119592677409e-94,1.9773122401477935e-07,1.903779908008149e-07,7.353233202979004e-09
1.5502668251068478e-14,0.9284027152723914,3.751206292088468e-32,8.161607543942793e-17,3.822948243678551e-40,1.0137441331789716e-49,0.0,0.0,1.0521048003597574e-33,2.5527039156735545e-74,2.0731889823879313e-39,2.0327850762526487e-49,2.3285601973565324e-36,7.725168482839593e-66,1.236123189053856e-50,1.8086895954885378e-41,1.2842097507627404e-65,8.834371400880996e-50,6.813202053463534e-41,3.856416598030516e-32,8.556670901343666e-18,2.2058101302254943e-29,2.397274892721178e-49,2.3824514900198047e-104,2.828221663420491e-76,1.366718248031274e-65,6.12062097503877e-51,4.970685148378512e-88,1.840507756271938e-139,7.651092448204815e-129,6.072650850406607e-85,2.78942755396998e-70,4.186687354813377e-59,9.124353218863486e-109,3.76,0.0,0.7669617412903282,1.0,2.87117070417388e-50,2.2305593190816044e-93,2.478602588267344e-07,2.3864284254205483e-07,9.217416267566241e-09
2.1773410469650053e-14,0.9284027321134426,1.0317848242199244e-31,1.1462931946196484e-16,1.5010293721825454e-39,5.972785700339283e-49,0.0,0.0,2.8938577958689495e-33,3.123652518818357e-73,8.141350456765397e-39,1.1976632359393204e-48,9.142779041750203e-36,6.440473293231664e-65,7.282991340921587e-50,7.211831925163787e-41,1.3198928981948014e-64,5.2050418962454036e-49,2.7166446359615854e-40,1.0607233337799418e-31,1.6752369191163395e-17,6.067171945598721e-29,1.4124281277929117e-48,1.45553640889573e-102,4.560086117592697e-75,1.7419269578068925e-64,3.5069765639267986e-50,1.4733807113538564e-86,5.847102863438042e-137,1.4632832768427667e-126,1.5737135523211496e-83,3.796334857141942e-69,3.655110242307032e-58,6.881664950999619e-107,3.76,0.0,0.7669616410322683,1.0,1.6916386153169081e-49,8.257741964239121e-92,3.481183186241475e-07,3.3517255710681045e-07,1.2945761483832258e-08
3.43148949068132e-14,0.9284027657955388,4.105668381494513e-31,1.8065580750703869e-16,9.976406822324731e-39,6.872545681864586e-48,0.0,0.0,1.151521128749613e-32,9.043542674299199e-72,5.41071835730447e-38,1.3780852236055156e-47,6.076634884339024e-35,1.1488078433835108e-63,8.380104122824459e-49,4.736950121544843e-40,3.487241404726492e-63,5.989146370358589e-48,1.7843747270429875e-39,4.22082003995491e-31,4.1415334961527696e-17,2.4142431616645265e-28,1.6252004037881523e-47,3.5199530616995275e-100,2.2685412077604715e-73,5.638473617844129e-63,3.7596414146123e-49,1.2065398719334715e-84,3.203353225369523e-134,8.245705045824547e-124,1.5050170847413807e-81,1.3823933436639979e-67,7.117942933938249e-57,1.361716134643751e-104,3.76,0.0,0.7669614405161881,1.0,1.946472568551778e-48,1.0501655976065443e-89,5.48634398911541e-07,5.282320305662192e-07,2.040236826249104e-08
5.93978637811395e-14,0.9284028331597047,2.1925247637519378e-30,3.127087835971864e-16,9.863377272977472e-38,1.2589329586665002e-46,0.0,0.0,6.149397067313905e-32,4.9195920059956395e-70,5.348535056947036e-37,2.5244468665476313e-46,6.007787295570486e-34,3.550871587819576e-62,1.5350885471312305e-47,4.545948750394571e-39,1.830003012883623e-61,1.097109272358952e-46,1.7124260334454558e-38,2.254018285627033e-30,1.2382885027161518e-16,1.2892632254604142e-27,2.977087492948245e-46,2.1727355508665217e-97,2.34902536140907e-71,3.402880221374749e-61,6.392862869250807e-48,2.1750434361220268e-82,1.0407550068756349e-130,1.446200222395375e-120,3.0948496295753194e-79,8.991060553924207e-66,2.351797394923644e-55,7.81000598853301e-102,3.76,0.0,0.7669610394841848,0.9999999999999999,3.565605129405421e-47,3.276312444256004e-87,9.496664022505272e-07,9.143511548047291e-07,3.531524719814033e-08
1.095638015297921e-13,0.9284029678879308,1.4117349141522416e-29,5.768147357774817e-16,1.2305126892127259e-36,3.001928242673296e-45,0.0,0.0,3.959507394442264e-31,4.2327393193560195e-68,6.672300441082667e-36,6.019623184430125e-45,7.49505491591513e-33,1.5357347229905241e-60,3.660416240179506e-46,5.516348714838395e-38,1.4503105770877547e-59,2.6160592118109577e-45,2.0779690211751934e-37,1.4513294286545487e-29,4.210069134515823e-16,8.301376925445706e-27,7.098861663765533e-45,2.3302260208363253e-94,3.707745779496997e-69,2.9282995861468814e-59,1.4478998076502587e-46,7.767770030180521e-80,5.624211588602723e-126,7.964628467176218e-117,9.749474633439589e-77,8.017385461928496e-64,1.0541451394617585e-53,1.638947395459242e-98,3.76,0.0,0.7669602374208073,0.9999999999999998,8.502192413341562e-46,1.7626800767369516e-84,1.7517297799831018e-06,1.6865901125092055e-06,6.51396666318823e-08
2.098956770270973e-13,0.9284032373439604,1.0094994605615998e-28,1.1050266401380721e-15,1.7358952857472086e-35,8.251409793459255e-44,0.0,0.0,2.831353165628224e-30,4.318670154097921e-66,9.414775516035907e-35,1.654630117124666e-43,1.0573332373946043e-31,8.01734726520457e-59,1.0061384038279866e-44,7.63900361783293e-37,1.4460625797553099e-57,7.190769709182926e-44,2.877558840977788e-36,1.037812203193277e-28,1.5447695557854776e-15,5.936122411934821e-26,1.9512610873256947e-43,3.4034255962951477e-91,7.381647382615569e-67,3.0539578830147526e-57,3.863270183790555e-45,3.0525449221389806e-77,1.1183057086243532e-121,4.404328715656477e-113,3.878823055618878e-74,8.498978065536272e-62,5.5998999954358735e-52,3.096552608712949e-95,3.76,0.0,0.7669586332965689,0.9999999999999996,2.3370001424290773e-44,1.288966683429454e-81,3.355854019664284e-06,3.2310708644003773e-06,1.2478315217436711e-07
3.102275525244025e-13,0.9284035067994265,3.1032345162716496e-28,1.6332385444986627e-15,7.129898152454421e-35,4.431371146384852e-43,0.0,0.0,8.703671762340581e-30,3.89701871888576e-65,3.868798094012633e-34,8.88600092108163e-43,4.342816549382236e-31,5.96574522300012e-58,5.403410367118088e-44,3.2403518960597144e-36,1.2134705025202602e-56,3.8617603423657664e-43,1.2206179408969272e-35,3.190267988428519e-28,3.3744091328483343e-15,1.8247829011727296e-25,1.0479119850356635e-42,5.074903146626179e-90,7.139158850111402e-66,2.6467124414295102e-56,2.267373990680136e-44,3.4957468788232806e-76,1.4329369152937934e-120,7.490112389387593e-112,4.25670898424826e-73,7.060785107378718e-61,3.953247824304417e-51,4.040022925466061e-94,3.76,0.0,0.7669570291756854,0.9999999999999993,1.2550721016525305e-43,1.752079948097082e-80,4.959974904971032e-06,4.7755553977014224e-06,1.8441950052079195e-07
5.108913035190128e-13,0.9284040457086683,1.3877000947804897e-27,2.689662353219843e-15,5.289894633233715e-34,5.603625804879956e-42,0.0,0.0,3.892094954310372e-29,1.664417245106432e-63,2.872523496838061e-33,1.1236580510372154e-41,3.222066865625073e-30,1.3543278403050887e-56,6.832803227512804e-43,2.431231233676478e-35,4.6458873256442754e-55,4.883331752839822e-42,9.158283541863726e-35,1.4266186335190582e-27,9.151330806283502e-15,8.16003135914049e-25,1.325115552542755e-41,2.631710817077961e-87,4.8090199117643565e-64,1.0662037232588768e-54,2.8864650785060682e-43,5.728431239695587e-74,2.3086740996516118e-116,2.3582626822873233e-108,5.0951665883461e-71,2.704266264454642e-59,8.699926945209663e-50,4.3192072331452404e-91,3.76,0.0,0.7669538209439838,0.9999999999999988,1.5870827982444904e-42,4.921669990900899e-78,8.168206612493824e-06,7.864535804258434e-06,3.0367078993272893e-07
7.115550545136232e-13,0.9284045846156564,3.645197566044476e-27,3.746086161941023e-15,1.8224576950489967e-33,2.4934873996776617e-41,0.0,0.0,1.022371645718706e-28,1.211997478306313e-62,9.902313230464922e-33,4.999992978031515e-41,1.1100551512260264e-29,8.021047629921569e-56,3.040443454498243e-42,8.539795836983163e-35,3.202737337006594e-54,2.1729724178185056e-41,3.216884501190317e-34,3.747426414470416e-27,1.7751787233425293e-14,2.1434678321963994e-24,5.896449964862113e-41,3.278097585946396e-86,3.8883916076582573e-63,7.511639182017016e-54,1.3498577059192817e-42,5.5435911752457694e-73,2.912320145505408e-115,3.46264159899617e-107,4.751804833095376e-70,1.8490123122417496e-58,4.968997820883348e-49,5.171367835653449e-90,3.76,0.0,0.7669506127257022,0.9999999999999982,7.062160232949408e-42,5.510567506151666e-77,1.1376424902599756e-05,1.0953531326316808e-05,4.2289354077937357e-07
9.122188055082335e-13,0.9284051235203906,7.517748934274273e-27,4.802509970662202e-15,4.606581084089789e-33,7.667964247281136e-41,0.0,0.0,2.108509004900332e-28,5.8410006089688455e-62,2.5043882356349165e-32,1.5375868337708621e-40,2.8058562854542114e-29,3.1387241543189746e-55,9.349964103541076e-42,2.196693541540882e-34,1.40677968492841e-53,6.682316498015922e-41,8.27480185864689e-34,7.728578789652499e-27,2.917579490489383e-14,4.4206224050334665e-24,1.813269768855317e-40,2.703567836028789e-85,1.9297658726868984e-62,3.4156322201954625e-53,4.330680895725596e-42,3.896966468880985e-72,7.695336086325996e-114,4.486272637009621e-106,2.638405001084617e-69,7.954922595261699e-58,1.8597830975284922e-48,6.2106790967088574e-89,3.76,0.0,0.766947404520841,0.9999999999999977,2.1717528142303983e-41,4.099445596761168e-76,1.4584629775342339e-05,1.4042541957484548e-05,5.420877595061996e-07
1e-12,0.9284056624228709,9.860121055077947e-27,5.264646970291883e-15,6.564730327640277e-33,1.1902516695556884e-40,0.0,0.0,2.765475727674002e-28,1.1374388535003152e-61,3.56988953309796e-32,2.386696259652602e-40,3.9985579727549167e-29,5.466460075953087e-55,1.4513386133851362e-41,3.15291770355332e-34,2.6008320319979664e-53,1.037255436225952e-40,1.1876838196139388e-33,1.0136638621288755e-26,3.506103319653801e-14,5.7979933171398e-24,2.8146251572247475e-40,7.498934562055123e-85,3.8054911220326505e-62,6.447830291177406e-53,6.839521409711531e-42,9.542597383483335e-72,4.619539448581703e-113,1.9126253777086585e-105,5.533519027149338e-69,1.4505420138926803e-57,3.162390886564525e-48,2.1906051709944247e-88,3.76,0.0,0.7669460010824679,0.9999999999999974,3.37108008609504e-41,1.0596449224249414e-75,1.5988068154223025e-05,1.5393847285367338e-05,5.942207987336229e-07
1.1128825565028439e-12,0.9284056624228709,1.3452283222066274e-26,5.858933779383382e-15,9.745026801381315e-33,1.9111182471579536e-40,0.0,0.0,3.7729718442997254e-28,2.1628711874311265e-61,5.300714412359284e-32,3.832170748735778e-40,5.935664550000583e-29,9.627792143505763e-55,2.3303308725762167e-41,4.7125513422788954e-34,4.7793306844328e-53,1.665460903130633e-40,1.7751880807113506e-33,1.3829535840446715e-26,4.34233707042899e-14,7.910270080821993e-24,4.519275487460686e-40,1.7025763818394033e-84,7.292580642304764e-62,1.2016980249660728e-52,1.1143654365958792e-41,2.0545102484257296e-71,1.2724944903145185e-112,4.9429406502902296e-105,1.0999910272223197e-68,2.6399625099752106e-57,5.469441138976868e-48,5.39025741405962e-88,3.76,0.0,0.7669441963293997,0.9999999999999971,5.41274779311215e-41,2.3374890263320624e-75,1.7792821230776824e-05,1.713156769119451e-05,6.612534527355736e-07
1.5142100584920647e-12,0.9284067402210705,3.316046180729328e-26,7.97178139682574e-15,3.1369295613860785e-32,8.06753908684075e-40,0.0,0.0,9.300536018585379e-28,1.80662417859169e-60,1.7080192786269277e-31,1.617687687769758e-39,1.9106902319948424e-28,5.790190919518798e-54,9.83719875183666e-41,1.549499944306267e-33,3.496595670540051e-52,7.030525396568554e-40,5.836871679001578e-33,3.409037168915094e-26,8.038928902208261e-14,1.949913281267122e-23,1.907743818625506e-39,4.331229563922531e-83,6.554189408048636e-61,9.35911315848029e-52,4.929522173974295e-41,3.285888812604848e-70,1.5698975743094692e-110,4.0164315212514245e-103,1.1952861517753663e-67,1.8436487553978994e-56,3.0643511801575603e-47,2.175358226251805e-86,3.76,0.0,0.7669377799867775,0.999999999999996,2.284920672553642e-40,4.8317765752015225e-74,2.4209163889926286e-05,2.3309664441957468e-05,8.994992871902392e-07
1.9155375604812854e-12,0.9284078180102552,6.634579020068907e-26,1.0084629014268092e-14,7.706847761608791e-32,2.417823992775415e-39,0.0,0.0,1.860804039873341e-27,8.25715319657852e-60,4.199958456261856e-31,4.8481474554881746e-39,4.694199771896715e-28,2.181454800264529e-53,2.9481872599471925e-40,3.861224483652167e-33,1.4996229086323568e-51,2.1070324834385186e-39,1.4545006146181308e-32,6.820624062942207e-26,1.286496769984118e-13,3.901283681095088e-23,5.7174413799006314e-39,3.393312126980129e-82,3.19101826794465e-60,4.1300830387410643e-51,1.5211501477644343e-40,2.0932039169326077e-69,2.4222656812694363e-109,4.47311519108344e-102,6.525165119764757e-67,7.7320147037651875e-56,1.1124460944161276e-46,2.1031703211056e-85,3.76,0.0,0.7669313636978352,0.9999999999999949,6.847855272386169e-40,3.408771608346715e-73,3.062545288049108e-05,2.948782152608467e-05,1.137631097107067e-06
