Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166)
1.6047154744071703e-05,0.8613065207706991,2.2750096356764296e-07,8.082555872311349e-08,7.85508824236411e-08,3.058317432309752e-06,0.0,0.0,1.3359456768176147e-06,1.5238120918974422e-08,3.9609933177627456e-05,4.281286370022137e-07,9.03266438990736e-09,1.1686690934901183e-20,2.550641235856312e-14,7.40055980678071e-10,8.93201652294674e-07,9.167135314110548e-05,4.958799306863262e-10,1.6825080605195008e-12,0.0006516588117281482,9.977305726434003e-10,2.2013988186933695e-11,1.2439624037709264e-12,1.4121798357386745e-11,5.1639845183556835e-06,3.091372529894861e-11,2.098899486998045e-12,6.6932929018942994e-12,2.8195491776967514e-14,9.63241487380842e-13,1.1673639872426321e-15,7.496849836618782e-11,2.0259030490998302e-12,3.76,0.0,0.006674001868852023,0.9990796067778648,2.8418569473036796e-06,5.174416772197942e-08,0.8640747125525169,0.8626266451172894,1.8971751599584575e-07,1.006240152138448e-10,0.0008153439623399734,2.3546834024423982e-07,2.3266885589607406e-11,1.42739660438725e-13,7.622182279463963e-12,6.578275698994726e-05,9.424005952684822e-10,8.249628324659368e-08,1.50730926101426e-07,1.0635723978819438e-06,7.472423654478002e-06,1.4260854253546191e-08,1.7098916318364936e-08,2.5793047399799024e-15,7.480947276939062e-16,2.7529827842998663e-11
1.6175924940667548e-05,0.861341405842587,2.2979443979860585e-07,8.166915236591781e-08,7.961473109561159e-08,3.1134191333268505e-06,0.0,0.0,1.3518182326402809e-06,1.5467452050682846e-08,4.029713414629008e-05,4.355882722884014e-07,9.125334242875305e-09,1.205440539630235e-20,2.6047101967744984e-14,7.480683023275623e-10,9.109200962194201e-07,9.25665466584017e-05,5.064514598122771e-10,1.7182128131854524e-12,0.0006582580044779034,1.0079144793613105e-09,2.2252447924795128e-11,1.2938801867671172e-12,1.4403736667016584e-11,5.253536972954548e-06,3.132776919933236e-11,2.1881497171908285e-12,7.010787760200912e-12,2.932746325487811e-14,9.831835764212454e-13,1.188763636247215e-15,7.600424448253557e-11,2.0698422418247556e-12,3.76,0.0,0.006418271085429921,0.9990784742305898,2.9003264332684227e-06,5.3207898236152094e-08,0.8643376371247056,0.8628745702741094,1.8545611112140496e-07,1.0054305450497681e-10,0.0008153430379572701,2.378167280093366e-07,2.333594557168686e-11,1.4470242476517819e-13,7.727320076493363e-12,6.625593985396799e-05,9.426322247062224e-10,8.340676483316432e-08,1.5229366980476316e-07,1.0754316417692544e-06,7.598336917296023e-06,1.4406435286727578e-08,1.7275265027283685e-08,2.6071402212425036e-15,7.561644073157711e-16,2.782672917858807e-11
1.6304695137263393e-05,0.8613749918892846,2.3210378877816578e-07,8.251959675260222e-08,8.068813475657714e-08,3.1690847346508484e-06,0.0,0.0,1.3677486377402178e-06,1.569776564935525e-08,4.0989963022002736e-05,4.431282521019472e-07,9.218075990683023e-09,1.2431717006390245e-20,2.6595855494307393e-14,7.56140634524878e-10,9.288668131555869e-07,9.346184110327646e-05,5.171810155996078e-10,1.754444305535578e-12,0.0006648592375211432,1.0181010469936228e-09,2.2492699330873908e-11,1.345468725303053e-12,1.4689382591921488e-11,5.344044571821396e-06,3.1745528091162106e-11,2.2806648626209825e-12,7.340915639589093e-12,3.0496780160071435e-14,1.0033848077785394e-12,1.210421373194565e-15,7.704891243848636e-11,2.114401130042394e-12,3.76,0.0,0.00617234264005787,0.9990773389216088,2.9596004363862456e-06,5.470099585893641e-08,0.8645907659733727,0.863112687376009,1.8135802231705952e-07,1.0046516254113448e-10,0.0008153421113257063,2.401664873447886e-07,2.3405246290387676e-11,1.4668177135763142e-13,7.833359007910179e-12,6.67267776100999e-05,9.428545389497748e-10,8.432407269343601e-08,1.5386792483417443e-07,1.087379046013298e-06,7.725424447716841e-06,1.4552919639950427e-08,1.745271210222753e-08,2.6351864655676008e-15,7.642952197441513e-16,2.8125880219525528e-11
1.6433465333859238e-05,0.861407328711031,2.3442914085264456e-07,8.337693796781815e-08,8.177115080488248e-08,3.22531724961103e-06,0.0,0.0,1.3837369305546538e-06,1.5929056299461174e-08,4.168841594721319e-05,4.5074918584346757e-07,9.310889200965114e-09,1.2818839489733724e-20,2.715276058803302e-14,7.642734832473649e-10,9.470435458099093e-07,9.435722788492618e-05,5.280702871617055e-10,1.7912079565741678e-12,0.000671462429848002,1.0282901596644745e-09,2.273475833457638e-11,1.3987738420503213e-12,1.4978765879358863e-11,5.435514456933192e-06,3.2167038450640385e-11,2.3765458951259146e-12,7.684089492290347e-12,3.170443512329299e-14,1.0238470411153755e-12,1.2323398898245282e-15,7.810256494682422e-11,2.1595849340514166e-12,3.76,0.0,0.00593584080345617,0.9990762008398779,3.019685850805803e-06,5.62238347300919e-08,0.8648344747362029,0.8633413722233226,1.7741698949340584e-07,1.0039022167681405e-10,0.000815341182436081,2.425176025865491e-07,2.3474797497010923e-11,1.4867781618061913e-13,7.940305413859877e-12,6.719528852220883e-05,9.430678961193598e-10,8.524827118344984e-08,1.5545380418336396e-07,1.099415488702771e-06,7.853693719188796e-06,1.470031770503788e-08,1.7631269967294633e-08,2.6634453357946405e-15,7.724876712883495e-16,2.8427298905147574e-11
1.6562235530455082e-05,0.8614384642323503,2.3677062556661643e-07,8.424122516349659e-08,8.286383659768974e-08,3.2821197238583895e-06,0.0,0.0,1.3997831553464404e-06,1.6161318902088948e-08,4.2392489340279075e-05,4.584516881467058e-07,9.403773488641017e-09,1.3215989834935703e-20,2.771790576966894e-14,7.724674433407403e-10,9.654520482766857e-07,9.525269875387471e-05,5.391209681445081e-10,1.828509307369107e-12,0.0006780675035437217,1.0384817063519586e-09,2.2978641643955818e-11,1.4538423777204063e-12,1.5271916483142842e-11,5.527953832689463e-06,3.259233738122169e-11,2.475896364948792e-12,8.040733141733522e-12,3.295144185249603e-14,1.0445721572301635e-12,1.2545219071870348e-15,7.916526537025005e-11,2.20539891688511e-12,3.76,0.0,0.005708404246966264,0.9990750599738506,3.080589617930045e-06,5.777679187112876e-08,0.8650691246535578,0.8635609862118756,1.7362699249789393e-07,1.0031811877553855e-10,0.0008153402512787896,2.4487005897220313e-07,2.3544609292814988e-11,1.5069066713513404e-13,8.048165177433768e-12,6.766149111397676e-05,9.432726405043709e-10,8.617942464447069e-08,1.5705142060586772e-07,1.1115418435682447e-06,7.983152301049491e-06,1.4848639242914466e-08,1.7810950369766304e-08,2.6919186246886315e-15,7.807423389195468e-16,2.8731007898730954e-11
1.6691005727050927e-05,0.8614684445218388,2.39128372702096e-07,8.511250536837891e-08,8.396625044911745e-08,3.339495234773761e-06,0.0,0.0,1.4158873620252223e-06,1.6394548665929032e-08,4.310217989695244e-05,4.6623637918054986e-07,9.496728510988952e-09,1.362338921204936e-20,2.8291380960918726e-14,7.807231361491648e-10,9.840940859868737e-07,9.614824578888604e-05,5.503347703837399e-10,1.8663539053865055e-12,0.0006846743836705703,1.0486755806918414e-09,2.3224367685535205e-11,1.5107222080236272e-12,1.556886456278039e-11,5.621369968750354e-06,3.302146196639004e-11,2.5788224567725436e-12,8.411281511479397e-12,3.423883552855242e-14,1.0655620508631748e-12,1.276970180381741e-15,8.023707709459949e-11,2.251848384637477e-12,3.76,0.0,0.005489685491002302,0.9990739163114876,3.142318726371715e-06,5.936024720728175e-08,0.8652950631199106,0.8637718768846661,1.699822419254177e-07,1.0024874503716379e-10,0.0008153393178438341,2.472238426112505e-07,2.361469161622614e-11,1.5272043790700101e-13,8.156944516244072e-12,6.81254041546577e-05,9.434691030883352e-10,8.711759713868408e-08,1.5866088651602997e-07,1.1237589818468349e-06,8.113807857485782e-06,1.4997894216889006e-08,1.7991765220207653e-08,2.720608333716113e-15,7.890598077463749e-16,2.9037028496588812e-11
1.6819775923646772e-05,0.8614973138912803,2.4150251091654766e-07,8.599082724025506e-08,8.507845094080514e-08,3.3974468913117236e-06,0.0,0.0,1.4320496059860686e-06,1.662874109841389e-08,4.3817484591750866e-05,4.7410388464385806e-07,9.589753964351003e-09,1.4041265171874792e-20,2.887327536964036e-14,7.890410261992975e-10,1.0029714358963267e-06,9.704386138439973e-05,5.617134108405123e-10,1.904747317508755e-12,0.000691282998154513,1.0588716807861733e-09,2.347195284098187e-11,1.5694622644143219e-12,1.5869640487185216e-11,5.715770197769797e-06,3.3454449171387294e-11,2.685433039537935e-12,8.796180857868121e-12,3.556767314450467e-14,1.0868186361124453e-12,1.299687499432697e-15,8.13180641208274e-11,2.298938686623065e-12,3.76,0.0,0.0052793503755949826,0.999072769840271,3.20488021261028e-06,6.097458358939436e-08,0.8655126242131895,0.8639743784614593,1.6647717029498377e-07,1.0018199583206225e-10,0.0008153383821208307,2.495789404524694e-07,2.3685053343242978e-11,1.5476725056625628e-13,8.266650107836941e-12,6.858704664526954e-05,9.436576020905949e-10,8.806285260403568e-08,1.6028231393097974e-07,1.1360677714212533e-06,8.245668146522142e-06,1.5148092908561266e-08,1.8173726794036686e-08,2.7495164522588523e-15,7.974405825389129e-16,2.934537769643649e-11
1.6948546120242617e-05,0.8615251149506578,2.4389317158853253e-07,8.687623534804178e-08,8.620049812923396e-08,3.455977833713613e-06,0.0,0.0,1.4482699480254362e-06,1.6863891997070053e-08,4.453840067947466e-05,4.820548357826175e-07,9.682849583293595e-09,1.4469844488880406e-20,2.9463678569440016e-14,7.974216754847836e-10,1.0220858864303325e-06,9.793953823842857e-05,5.73258639119327e-10,1.943695135496889e-12,0.0006978932776758735,1.0690699090155274e-09,2.3721412718928165e-11,1.6301125498479555e-12,1.6174274834524564e-11,5.811161918548961e-06,3.389133595446512e-11,2.795839717523715e-12,9.195889007271334e-12,3.693903394044177e-14,1.1083438455350375e-12,1.3226766817269692e-15,8.240829071650258e-11,2.3466752158957096e-12,3.76,0.0,0.005077077550061055,0.9990716205472162,3.2682811609358316e-06,6.262018681600272e-08,0.8657221292050031,0.8641688123492459,1.6310642354694525e-07,1.0011777054132541e-10,0.000815337444099021,2.5193534025532734e-07,2.37557038223331e-11,1.5683121362953125e-13,8.377287857201413e-12,6.904643780556145e-05,9.438384434522126e-10,8.901525490891077e-08,1.619158145318374e-07,1.148469078485237e-06,8.37874101923903e-06,1.5299244912768218e-08,1.8356846673556157e-08,2.7786447933077522e-15,8.058852346029004e-16,2.9656078127509686e-11
1.707731631683846e-05,0.8615518886779109,2.463004826054523e-07,8.776878002178077e-08,8.733245164966433e-08,3.5150912338947237e-06,0.0,0.0,1.4645484542409954e-06,1.70999974410719e-08,4.5264925696351664e-05,4.90089868943857e-07,9.776015143483936e-09,1.4909362842177004e-20,3.00626844231153e-14,8.058657209884436e-10,1.0414392378469754e-06,9.883526934089672e-05,5.849722032651529e-10,1.9832031073773456e-12,0.0007045051555640973,1.0792701718618298e-09,2.3972764056100367e-11,1.6927241623684075e-12,1.648279839919634e-11,5.907552590412127e-06,3.433216004327915e-11,2.9101568995644753e-12,9.610875596216328e-12,3.835401971000195e-14,1.1301396384243302e-12,1.3459405810023198e-15,8.350782222932614e-11,2.3950634093121486e-12,3.76,0.0,0.004882557981573482,0.9990704684188816,3.3325287045926438e-06,6.429744565515e-08,0.8659238870519613,0.8643554876338013,1.5986485285590437e-07,1.0005597240290814e-10,0.0008153365037672833,2.5429303055652877e-07,2.3826652107678226e-11,1.5891244425671058e-13,8.488864173514914e-12,6.950359706117699e-05,9.440119212912273e-10,8.997486811295734e-08,1.6356149984430558e-07,1.1609637651791872e-06,8.51303441876111e-06,1.5451360125915967e-08,1.8541136714413013e-08,2.8079950584741935e-15,8.143942861293489e-16,2.996914911406297e-11
1.7206086513434306e-05,0.8615776744794147,2.4872457482006187e-07,8.866850582305534e-08,8.847437295796586e-08,3.57479029456435e-06,0.0,0.0,1.4808851958778629e-06,1.7337053782973274e-08,4.59970574614592e-05,4.982096263043157e-07,9.869250454466226e-09,1.53600665564352e-20,3.067038642153653e-14,8.143736927576376e-10,1.061033302040051e-06,9.97310479624617e-05,5.968558922701335e-10,2.0232768977316564e-12,0.0007111185676964038,1.0894723797398546e-09,2.4226026598458908e-11,1.7573493093950766e-12,1.679524218691579e-11,6.004949739836173e-06,3.477695866801569e-11,3.0285018470872532e-12,1.0041622317122567e-11,3.9813755295363705e-14,1.1522079795426536e-12,1.3694820848012877e-15,8.461672390613102e-11,2.4441087481676187e-12,3.76,0.0,0.004695494482534572,0.99906931344138,3.397630025325764e-06,6.600675186670555e-08,0.8661181948682085,0.864534701552426,1.56747506754033e-07,9.999650836360925e-11,0.0008153355611141336,2.5665200064801283e-07,2.3897906941775135e-11,1.6101106748245236e-13,8.601385902731976e-12,6.9958544031866e-05,9.441783183954835e-10,9.094175591986918e-08,1.652194811141163e-07,1.1735526933053712e-06,8.6485563795475e-06,1.560444840333521e-08,1.8726608661777806e-08,2.8375694519629097e-15,8.2296833237264555e-16,3.028461108070611e-11
1.7321979690370565e-05,0.8616000683733583,2.509207116936156e-07,8.948444075429178e-08,8.951067494121878e-08,3.6290228612676604e-06,0.0,0.0,1.4956381176136656e-06,1.755121470767838e-08,4.666076824600816e-05,5.055903821229469e-07,9.95322174453469e-09,1.5775456236241643e-20,3.122482846006561e-14,8.220858747309067e-10,1.0788752764818883e-06,0.00010053728400657113,6.076981449844088e-10,2.0598318791756913e-12,0.0007170718993725307,1.0986559588294613e-09,2.4455608025807392e-11,1.8172775772502573e-12,1.7079819191567753e-11,6.093473981827565e-06,3.5180706911889796e-11,3.138555298559539e-12,1.0443177308309933e-11,4.116672689213038e-14,1.1723041649925704e-12,1.3909092006989107e-15,8.562280172525463e-11,2.488815978588994e-12,3.76,0.0,0.004533275832023071,0.999068271513763,3.456957169240685e-06,6.757285417823509e-08,0.8662869385087656,0.864689851090635,1.5404416792890625e-07,9.99449123503402e-11,0.000815334710731721,2.5877615968344403e-07,2.396230504160999e-11,1.629147923976037e-13,8.703468851937854e-12,7.036612116462813e-05,9.443222466997965e-10,9.181822755029638e-08,1.6672226917738492e-07,1.184964014512207e-06,8.771583277482165e-06,1.5743067952335553e-08,1.8894553780996473e-08,2.8643795349361085e-15,8.307409579793408e-16,3.057058711085867e-11
1.7437872867306824e-05,0.8616217193858122,2.5313063906423266e-07,9.030627017324974e-08,9.055514489620726e-08,3.683734811462077e-06,0.0,0.0,1.5104383308721677e-06,1.7766140829867563e-08,4.7329017770729556e-05,5.130407644971938e-07,1.0037249322090296e-08,1.6200271734496442e-20,3.178645640996743e-14,8.298506731789534e-10,1.0969150434636405e-06,0.00010134354877699656,6.186809521890157e-10,2.096854148805763e-12,0.0007230263804779125,1.107840983787324e-09,2.4686759349431103e-11,1.878919685820918e-12,1.736761978501283e-11,6.182825190166746e-06,3.5587732882446785e-11,3.2520581986809167e-12,1.085826679436716e-11,4.2557729054028846e-14,1.192624201887387e-12,1.4125656888604705e-15,8.663657164248848e-11,2.5340640314533785e-12,3.76,0.0,0.004376664218034662,0.9990672272559908,3.516987035719249e-06,6.916552448089223e-08,0.8664500798969808,0.8648393893718054,1.5143424711320654e-07,9.98950715736726e-11,0.0008153338584505274,2.6090134045735227e-07,2.4026964388877538e-11,1.648327809357476e-13,8.806327151724017e-12,7.077193693882479e-05,9.44460850890252e-10,9.27006899537174e-08,1.6823518796479315e-07,1.1964529914589146e-06,8.895617875147709e-06,1.5882490553594936e-08,1.9063474188824312e-08,2.891373807678155e-15,8.385670213985559e-16,3.0858530347483384e-11
1.7553766044243084e-05,0.8616426532050689,2.5535445089642737e-07,9.113403059332064e-08,9.160782798514585e-08,3.738928544680489e-06,0.0,0.0,1.5252858979103785e-06,1.7981830026939572e-08,4.8001805037601404e-05,5.205612525652134e-07,1.0121333122319044e-08,1.6634715700231056e-20,3.235534251285068e-14,8.376686110184711e-10,1.1151539488115687e-06,0.000102149837909481,6.298056246117891e-10,2.1343479952277997e-12,0.0007289819691819181,1.1170273968426388e-09,2.491949759804548e-11,1.9423160900756125e-12,1.7658667027811182e-11,6.273008981832646e-06,3.599806434771176e-11,3.3691021991276535e-12,1.1287267978300458e-11,4.3987631143710074e-14,1.2131695677621324e-12,1.4344537244298892e-15,8.765808222121033e-11,2.5798569956321497e-12,3.76,0.0,0.004225465835287011,0.9990661806570555,3.577724963690647e-06,7.07850546715521e-08,0.8666078127899505,0.8649835102311696,1.4891451530753053e-07,9.984692535061805e-11,0.0008153330042614692,2.630275366195908e-07,2.4091891362373012e-11,1.6676513069721704e-13,8.909966179530372e-12,7.117600601538261e-05,9.445943152504929e-10,9.358918957255433e-08,1.697583183401394e-07,1.2080202484654434e-06,9.020666216021694e-06,1.6022723235924492e-08,1.9233378196506425e-08,2.918553769027297e-15,8.464469782766198e-16,3.1148456218131144e-11
1.7669659221179343e-05,0.8616628946501997,2.575922428674452e-07,9.196775461427744e-08,9.266877069073166e-08,3.7946064804670928e-06,0.0,0.0,1.5401808841216358e-06,1.819828033628265e-08,4.867912923708687e-05,5.281523295057918e-07,1.0205473099673502e-08,1.707897537139082e-20,3.293155580389493e-14,8.455399290533478e-10,1.1335933462104543e-06,0.00010295614719858163,6.410735040377045e-10,2.17231768085514e-12,0.0007349386250955367,1.1262151424212053e-09,2.515383596815413e-11,2.0075080239345856e-12,1.7952984125371326e-11,6.364031017896325e-06,3.641172888028871e-11,3.489780967587154e-12,1.1730566609460604e-11,4.5457318646307914e-14,1.2339417512719159e-12,1.4565755004587957e-15,8.868738224669011e-11,2.6261989897949137e-12,3.76,0.0,0.004079493577736984,0.9990651317056801,3.63917632482191e-06,7.243173866541094e-08,0.8667603242471184,0.865122400802863,1.464818551292532e-07,9.980041509573704e-11,0.0008153321481552503,2.6515474225291743e-07,2.4157091308107483e-11,1.6871192586500087e-13,9.014390474757733e-12,7.157834315550163e-05,9.447228176848124e-10,9.44837728216654e-08,1.7129174103658754e-07,1.219666410121012e-06,9.146734401769234e-06,1.6163773218268643e-08,1.940427453826465e-08,2.9459211362277217e-15,8.543812674951152e-16,3.144038139944686e-11
1.7785552398115602e-05,0.8616824676666783,2.598441094861357e-07,9.28074784711668e-08,9.373801932224604e-08,3.8507710587262e-06,0.0,0.0,1.555123358000762e-06,1.8415489950906093e-08,4.9360989748609366e-05,5.35814481867609e-07,1.0289669230268451e-08,1.753320723130825e-20,3.3515162175624115e-14,8.534649246768956e-10,1.152234597461619e-06,0.00010376247259213921,6.524859339016366e-10,2.210767562961446e-12,0.0007408963092212943,1.1354041670626597e-09,2.53897785149845e-11,2.074537516201067e-12,1.8250594433172352e-11,6.455896999216275e-06,3.682875444991575e-11,3.6141902241734964e-12,1.2188557139452944e-11,4.696769336867203e-14,1.2549422658835726e-12,1.4789332300062008e-15,8.972452138893152e-11,2.6730941625214395e-12,3.76,0.0,0.003938566805177097,0.999064080390326,3.7013465243285266e-06,7.410587240895802e-08,0.8669077948636257,0.8652562417533937,1.4413325692637004e-07,9.975548424809417e-11,0.000815331290122369,2.6728295185455355e-07,2.4222569611367644e-11,1.7067324258646147e-13,9.119604149369087e-12,7.197896321466426e-05,9.448465298880144e-10,9.538448636784908e-08,1.728355367663496e-07,1.231392099292548e-06,9.273828591761456e-06,1.6305647461669578e-08,1.9576171740451613e-08,2.97347703466701e-15,8.623701790661548e-16,3.1734317652805454e-11
