Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47)
2.293318632124437e-06,0.6228813390933456,1.2499600131802646e-14,3.2425319457126694e-12,8.880699525843897e-15,4.179796593021381e-15,0.0,0.0,1.5270106631068634e-14,3.590229934544771e-28,2.363466098799387e-14,8.377757864574367e-15,3.0732032821326453e-15,7.550616172507594e-37,1.2325770047671546e-25,3.66395094365203e-15,1.2175481928177146e-16,3.642571709310978e-15,1.265054190575612e-19,3.939784806347815e-22,1.0032030815246466e-08,7.174574200278459e-16,5.5328818735266174e-17,3.957475551939662e-30,1.0481803456814631e-21,1.1778219207211144e-13,1.1895575538564354e-21,1.8567172954665285e-29,2.7263042564216155e-32,1.0593690356978053e-33,6.249509686451137e-24,3.639585384407628e-26,1.341794849949817e-19,1.40149538035617e-31,3.76,0.0,0.8363529924859906,0.9997980631175128,1.1838135477390112e-15,1.258810417325792e-28,0.01116462281878238,0.011164239013067838,3.6373682893930605e-07,1.1736721061444428e-12,0.00020193687906666102,3.3703259105093053e-12,4.0448673682541727e-16,7.879579372725041e-22,2.3776222076132e-20,2.2970603970651822e-14
2.608381641179101e-06,0.6230500992424832,1.995165352030144e-14,4.142260066874595e-12,1.5315746480633244e-14,7.039682330673275e-15,0.0,0.0,2.3584148198967463e-14,9.140130323538649e-28,3.7013493626105465e-14,1.4109946625929176e-14,4.052847775570575e-15,1.3710672040510971e-36,2.195798427840706e-25,5.395685872088129e-15,2.708118367073904e-16,6.134980379591156e-15,2.232267852624415e-19,5.12229476758666e-22,1.297241544446739e-08,9.32574777763336e-16,8.159010770402457e-17,1.6709487926976456e-29,2.3529006870934173e-21,1.9517744333093333e-13,2.221169314935043e-21,6.594270550556456e-29,1.4772587016316015e-31,5.0668860687953815e-33,1.4179232221511075e-23,7.678602618228838e-26,2.827518144731733e-19,4.599187119799536e-31,3.76,0.0,0.8348306996198078,0.9997980631164977,1.993796693042693e-15,4.102586030544213e-28,0.012686918625432165,0.012686529596648179,3.630779638084115e-07,1.1727504462096406e-12,0.0002019368790664041,4.356799180446259e-12,4.601019037000901e-16,1.5440972733793611e-21,4.6589301017944515e-20,3.794906012970475e-14
2.923444650233765e-06,0.6232185522463989,3.003390010865424e-14,5.1314915848197875e-12,2.4750953756963527e-14,1.1140564726096594e-14,0.0,0.0,3.4670634687372345e-14,2.1045562400986454e-27,5.504472457655228e-14,2.2329508474958858e-14,5.168068214551287e-15,2.3197890126633997e-36,3.6443525157050976e-25,7.57279672146739e-15,5.491329675315382e-16,9.709058963794906e-15,3.6717975472566844e-19,6.460982743069972e-22,1.6288685064691764e-08,1.1758174672179634e-15,1.1463298131792014e-16,6.016375922412589e-29,4.8060614497923895e-21,3.0474276612022653e-13,3.833499711940122e-21,2.043850102013925e-28,6.655664540413637e-31,2.075838977947614e-32,2.9213566346653694e-23,1.4791490739142776e-25,5.441638207968762e-19,1.3201849794118696e-30,3.76,0.0,0.8333111777232636,0.9997980631153458,3.1552564453876646e-15,1.1750717231345853e-27,0.014206443838362058,0.014206048833335897,3.624203024971771e-07,1.1718304862463223e-12,0.0002019368790661197,5.468861070483181e-12,5.157476541133467e-16,2.7941017780133785e-21,8.430082162145771e-20,5.916792938318795e-14
3.2385076592884286e-06,0.6233866986643094,4.314665387977874e-14,6.201966630345667e-12,3.796658501971391e-14,1.6775983243251978e-14,0.0,0.0,4.9024507255690297e-14,4.473873161681437e-27,7.857084827446382e-14,3.3624790284675555e-14,6.4187628334343506e-15,3.711299064825486e-36,5.717086899293967e-25,1.0228483250691196e-14,1.034103474807988e-15,1.4620789827347136e-14,5.710547771555484e-19,7.956941911160308e-22,1.9980355903185592e-08,1.4471684784994868e-15,1.5496641889557295e-16,1.9027436516639367e-28,9.104675217084487e-21,4.5372498808919293e-13,6.216406551283904e-21,5.662572672218954e-28,2.5772889985070394e-30,7.446546623605219e-32,5.573879407248261e-23,2.6498239561805256e-25,9.741025758305732e-19,3.403722623918329e-30,3.76,0.0,0.831794421751901,0.9997980631140554,4.751328768590123e-15,3.033428870315524e-27,0.015723203501552298,0.015722801768064978,3.6176384279398173e-07,1.1709122134217005e-12,0.00020193687906580745,6.706239684959082e-12,5.714335494987823e-16,4.743044214406919e-21,1.430963730032956e-19,8.806975269531868e-14
3.868633677397756e-06,0.6237220739736893,7.993331937590421e-14,8.551604639264177e-12,7.912564985202489e-14,3.3914530080854023e-14,0.0,0.0,8.966392083825108e-14,1.6864121424453796e-26,1.4565073253586232e-13,6.797616816165304e-14,9.32619143254291e-15,8.356910165523366e-36,1.2357378426445063e-24,1.7075124467430863e-14,3.087294482570478e-15,2.9560090028096965e-14,1.213588435408039e-18,1.1427264292960205e-21,2.84879660900005e-08,2.0741268643604876e-15,2.5903396713315854e-16,1.4604265392886312e-27,2.7429975694844315e-20,9.009167549247663e-13,1.416729361000522e-20,3.400057876704384e-27,2.941489853909148e-29,7.176845028077145e-31,1.6980755913091955e-22,7.1858088733374255e-25,2.6385244090454996e-18,1.7859277007771138e-29,3.76,0.0,0.8287691874528027,0.9997980631110487,9.605327473575088e-15,1.609138875964362e-26,0.018748446308729308,0.018748028865473193,3.6045451938584554e-07,1.1690807198890205e-12,0.0002019368790650973,9.555870372090436e-12,6.829538064560221e-16,1.1781646652790886e-20,3.5542642379731804e-19,1.7520640227431483e-13
4.498759695507084e-06,0.6240562296236402,1.3287221152934014e-13,1.1118739530902486e-11,1.4586324234079276e-13,6.110221983903301e-14,0.0,0.0,1.5002770493568534e-13,5.257738980037048e-26,2.455835946518629e-13,1.224692680125745e-13,1.2774432829677257e-14,1.6576785438151897e-35,2.346591431548514e-24,2.6066226212147414e-14,7.747761866512726e-15,5.326377307699128e-14,2.2655012074162173e-18,1.5551792725800974e-21,3.8491375669746365e-08,2.8133116264266294e-15,3.9580601324693235e-16,7.854431412130623e-27,6.928971223517457e-20,1.6012003159914105e-12,2.800125687656022e-20,1.514593318437386e-26,2.126670068902436e-28,4.689381349690191e-30,4.325276832115754e-22,1.646543898273031e-24,6.0407940709308205e-18,7.165784571769648e-29,3.76,0.0,0.8257549565503788,0.9997980631074574,1.7305438832872135e-14,6.558410858993226e-26,0.021762687215292727,0.021762251064817464,3.591499759734428e-07,1.1672559434628838e-12,0.00020193687906426954,1.290355454545678e-11,7.94698080725323e-16,2.5202211441404344e-20,7.602598827083555e-19,3.127516691681206e-13
5.128885713616412e-06,0.6243891700509455,2.0381788581254567e-13,1.3829673859622755e-11,2.4531221385104606e-13,1.0108022901685394e-13,0.0,0.0,2.3498784893159073e-13,1.42186064468281e-25,3.859306366207397e-13,2.0259820382350825e-13,1.6762701193154627e-14,2.997321789867882e-35,4.050692267152377e-24,3.722629811955703e-14,1.7083397103792075e-14,8.812877647536093e-14,3.842606846384044e-18,2.0358678326023584e-21,4.998671432894815e-08,3.6645828867638144e-15,5.656756497964269e-16,3.3062513310362625e-26,1.5353115897746303e-19,2.6207290669628726e-12,4.983021919357051e-20,5.438204839226969e-26,1.1563053911327918e-27,2.359374158758957e-29,9.64639059978144e-22,3.3303984564767594e-24,1.2210660609283381e-17,2.3664281560278858e-28,3.76,0.0,0.8227516890187287,0.9997980631032602,2.862800496787925e-14,2.205595038870201e-25,0.0247659662433406,0.024765508395806293,3.578501950118443e-07,1.1654378611917845e-12,0.00020193687906331983,1.674717455352683e-11,9.066701227272262e-16,4.821659719802248e-20,1.4544679067511585e-18,5.151033481014034e-13
5.759011731725739e-06,0.6247208996763607,2.93829456797107e-13,1.661281909483528e-11,3.8408252226461414e-13,1.5655276688696102e-13,0.0,0.0,3.4963724575036045e-13,3.4429258041979016e-25,5.742619432162475e-13,3.1378294997697605e-13,2.129018394377828e-14,5.050154315352392e-35,6.498477167346146e-24,5.048195857953094e-14,3.407171254517253e-14,1.3652567898482482e-13,6.053402416636913e-18,2.5886766825083093e-21,6.297011191075477e-08,4.6277990793183005e-15,7.675407976957724e-16,1.1588566647234712e-25,3.0736777277290214e-19,4.02424475221045e-12,8.18217566212031e-20,1.6585663947160937e-25,5.097007899397947e-27,9.705431524252832e-29,1.9413815410814307e-21,6.117174886763929e-24,2.241687094048327e-17,6.745144618128613e-28,3.76,0.0,0.8197593449775413,0.9997980630984344,4.433889176137357e-14,6.410135508259303e-25,0.027758323269380474,0.02775784074255938,3.5655515902145384e-07,1.1636264448485594e-12,0.00020193687906224376,2.1084621244328853e-11,1.018844648383763e-15,8.457484354479032e-20,2.551150809730609e-18,7.972259494229194e-13
6.389137749835067e-06,0.6250514229043593,4.031572504457815e-13,1.9401588190549563e-11,5.677259646666911e-13,2.3007113377945485e-13,0.0,0.0,4.991559376333212e-13,7.629276935748925e-25,8.179586235251677e-13,4.611369541249215e-13,2.635611778153303e-14,8.045756161217013e-35,9.836926846894576e-24,6.567596726762192e-14,6.271546787269603e-14,2.0069997332861236e-13,8.992017350359508e-18,3.2185751081771952e-21,7.74376985476969e-08,5.7028169772099335e-15,9.990165463801359e-16,3.5154210753481444e-25,5.674560884831174e-19,5.8723596007368305e-12,1.260473626581658e-19,4.445127465254609e-25,1.9047918246205323e-26,3.396056974316397e-28,3.5998430667120226e-21,1.0404454195276857e-23,3.811242503087656e-17,1.7122141483038452e-27,3.76,0.0,0.8167778846915584,0.9997980630929584,6.516065155905061e-14,1.659659953686746e-24,0.03073979802486296,0.030739287844146774,3.552648505877491e-07,1.1618216710003355e-12,0.00020193687906103672,2.591378476660541e-11,1.1311721396390443e-15,1.3837619806127352e-19,4.173937361220936e-18,1.1742477363415464e-12
7.0192637679443945e-06,0.6253807441235235,5.312868724884423e-13,2.213669218973257e-11,8.003007010722238e-13,3.2393875306230847e-13,0.0,0.0,6.886827250073468e-13,1.5711933249520569e-24,1.124049195343341e-12,6.492767904329605e-13,3.1959732015980424e-14,1.2245627850133682e-34,1.4203232734431398e-23,8.258449021036906e-14,1.0809838478632151e-13,2.826918122053598e-13,1.2732946414677777e-17,3.931541194545681e-21,9.338560479275597e-08,6.8894917789203945e-15,1.2566986776644808e-15,9.473865431824733e-25,9.804202519946966e-19,8.219360859620314e-12,1.8436567681508935e-19,1.0717765497965738e-24,6.218010709730404e-26,1.0396548628612474e-27,6.2427606676874775e-21,1.661914965542827e-23,6.085692648200419e-17,3.9551745154297776e-27,3.76,0.0,0.8138072685701049,0.9997980630868117,9.17456263590345e-14,3.909073318751587e-24,0.03371043009664952,0.0337098892950612,3.539792523610542e-07,1.1600235152216043e-12,0.00020193687905969477,3.1232547126441266e-11,1.2435840144304514e-15,2.1381362974405973e-19,6.449278631175859e-18,1.661099783169657e-12
7.649389786053722e-06,0.6257088677064346,6.770295971452292e-13,2.4767771219268686e-11,1.084062840887154e-12,4.401402831292954e-13,0.0,0.0,9.231995315384143e-13,3.0416865562059605e-24,1.4990856206298307e-12,8.821800789928823e-13,3.810021568694027e-14,1.7937339387250566e-34,1.9719361645637213e-23,1.0093716371000743e-13,1.7637240841829407e-13,3.8427677492825487e-13,1.7327834360391336e-17,4.734385684587957e-21,1.1080996174879645e-07,8.18767709892418e-15,1.5364689082195357e-15,2.3118050928871734e-24,1.6027403419485686e-18,1.1111610203147033e-11,2.5832401785680504e-19,2.3652394848992428e-24,1.8122235990261414e-25,2.8447232318452197e-27,1.0238187978302354e-20,2.5191925259332034e-23,9.22230901321687e-17,8.445913920974232e-27,3.76,0.0,0.8108474571665901,0.9997980630799758,1.2465587122022915e-13,8.504956643141878e-24,0.03667025892751049,0.036669684545719276,3.526983470563001e-07,1.1582319526919017e-12,0.00020193687905821405,3.703877673252025e-11,1.3559989936856835e-15,3.1491014050119515e-19,9.498496545118138e-18,2.27220199130856e-12
8.27951580416305e-06,0.6260357980097762,8.386502943681265e-13,2.7254342417265517e-11,1.4192986570274634e-12,5.802962977904523e-13,0.0,0.0,1.2074332792624273e-12,5.5838947636193695e-24,1.9490616805878344e-12,1.163094654343703e-12,4.4776755408023495e-14,2.54257267146575e-34,2.6488397925291e-23,1.204375984533752e-13,2.746742037359567e-13,5.069287930335189e-13,2.280438814314177e-17,5.634492066931306e-21,1.2970690119613074e-07,9.5972249769178e-15,1.8338082167819394e-15,5.183147955756014e-24,2.4999836194798536e-18,1.458656132142006e-11,3.490884862283707e-19,4.841346195566765e-24,4.795403715153808e-25,7.07454909282461e-27,1.6014850818767522e-20,3.6529401321818467e-23,1.336952023283703e-16,1.6873930781093408e-26,3.76,0.0,0.8078984111779633,0.9997980630724339,1.6435031939069163e-13,1.729423968951584e-23,0.03961932381666794,0.0396187129030064,3.514221174527655e-07,1.1564469590384723e-12,0.00020193687905659124,4.333032500835497e-11,1.4683290904776836e-15,4.452453212833661e-19,1.3429535815392096e-17,3.021197878437399e-12
8.909641822272378e-06,0.6263615393743605,1.014018312038985e-12,2.956609903548401e-11,1.8043007745454264e-12,7.456431004043308e-13,0.0,0.0,1.5457798667034726e-12,9.788364321188528e-24,2.4793732768064474e-12,1.4944981115079211e-12,5.1988545846366023e-14,3.5024093941161187e-34,3.459267220614503e-23,1.4078219334207095e-13,4.1097549374708715e-13,6.518046991864256e-13,2.9167257708321243e-17,6.6395051446519e-21,1.5007255571812049e-07,1.1117985918523695e-14,2.1440843053173354e-15,1.0801138957941851e-23,3.7454208196216846e-18,1.867237386883961e-11,4.574166230590623e-19,9.28868696483299e-24,1.1674735483999877e-24,1.6203581256244847e-26,2.4053424695306943e-20,5.098718143012665e-23,1.86570667438091e-16,3.183974122064359e-26,3.76,0.0,0.8049600914441685,0.9997980630641727,2.1117906599499167e-13,3.3172584193374426e-23,0.042557663920340376,0.04255701353082228,3.501505463938168e-07,1.154668509892914e-12,0.00020193687905482361,5.010502500238597e-11,1.5804852150126348e-15,6.077211113422525e-19,1.832990138984482e-17,3.920738193083831e-12
9.539767840381705e-06,0.6266860961251999,1.2007636872405197e-12,3.16826376521078e-11,2.235480403923366e-12,9.370352682168677e-13,0.0,0.0,1.9422534648181758e-12,1.6477087147067602e-23,3.094816822335886e-12,1.8781029115985128e-12,5.973476649899437e-14,4.704282119117204e-34,4.4093571166235544e-23,1.6167666626778123e-13,5.938778308708697e-13,8.197481587576392e-13,3.640054285615185e-17,7.756987340974426e-21,1.719030588249168e-07,1.2749808912700702e-14,2.462804001426493e-15,2.111688206693421e-23,5.418124876026459e-18,2.3388062717492656e-11,5.836605325199184e-19,1.6847860866462824e-23,2.6430852757851445e-24,3.454620451611049e-26,3.4874346491940086e-20,6.884656061660836e-23,2.5187503264386207e-16,5.717229376635283e-26,3.76,0.0,0.802032458947624,0.9997980630551816,2.653840894831862e-13,6.047083174579666e-23,0.045485318252264054,0.045484625450601696,3.488836167866607e-07,1.1528965809583382e-12,0.000201936879052909,5.736069179414834e-11,1.692382044621191e-15,8.043734468997559e-19,2.426097765800387e-17,4.9823118503502894e-12
9.999999999999997e-06,0.6270094725715749,1.3429323458511245e-12,3.3098358575582304e-11,2.5766292103460274e-12,1.093580764292422e-12,0.0,0.0,2.2706529808047274e-12,2.3557439269800804e-23,3.6005740871925992e-12,2.191864104009085e-12,6.572969625491033e-14,5.752255965252892e-34,5.1940201230518183e-23,1.771277135645375e-13,7.620743157145744e-13,9.573151069169578e-13,4.221533216906128e-17,8.648376402959574e-21,1.8877108888502242e-07,1.4011756202842631e-14,2.698522592273148e-15,3.324411312740179e-23,6.957266185308914e-18,2.723667536890848e-11,6.87187178141879e-19,2.522152770195542e-23,4.609665329080364e-24,5.769210495357394e-26,4.484911076008123e-20,8.415310699213084e-23,3.0783712143859546e-16,8.527267018597141e-26,3.76,0.0,0.7999009024895746,0.9997980630481484,3.097199085303085e-13,9.11141866724835e-23,0.04761689158232511,0.047616165952573196,3.479611985201445e-07,1.1516065038160378e-12,0.00020193687905141667,6.2962760694085e-11,1.7739004198551472e-15,9.702436521554812e-19,2.926360811275911e-17,5.865978204932571e-12
1.0169893858491033e-05,0.6270094725715749,1.3964252959514863e-12,3.3592720687249115e-11,2.707595978926356e-12,1.1549672533372041e-12,0.0,0.0,2.4004613112623326e-12,2.675927327203412e-23,3.79961962651404e-12,2.3148996834989346e-12,6.80145812447761e-14,6.177966105060687e-34,5.503297130771992e-23,1.8284963433586923e-13,8.323666360641598e-13,1.0113096652869216e-12,4.447147670684866e-17,8.994073076264301e-21,1.9519454507545283e-07,1.4492541446586092e-14,2.7858213265733102e-15,3.9030370546012803e-23,7.60069047747247e-18,2.8744090484440767e-11,7.27794700064191e-19,2.9093003943194375e-23,5.6132569511509576e-24,6.916003661024951e-26,4.9023045080846136e-20,9.029665895657835e-23,3.302968559298781e-16,9.82955284745338e-26,3.76,0.0,0.7991154748127146,0.9997980630454522,3.271053703466281e-13,1.0540475851368271e-22,0.04840232568420132,0.04840158754182171,3.4762131160210054e-07,1.1511311480575396e-12,0.00020193687905084565,6.509512438758908e-11,1.8039418574895038e-15,1.0362457683187272e-18,3.1254214990954035e-17,6.216121051298366e-12
1.080001987660036e-05,0.6273316730070898,1.5985829201554339e-12,3.5293197026661865e-11,3.2140698517914884e-12,1.399609656450484e-12,0.0,0.0,2.923601540429715e-12,4.209153862293763e-23,4.59749497222976e-12,2.8052299344545226e-12,7.682715199987564e-14,7.95124817159169e-34,6.743577119703577e-23,2.040624354274178e-13,1.1355419160775944e-12,1.226778704236558e-12,5.3334802091074475e-17,1.0357156292680454e-20,2.1994315019770825e-07,1.6346029531691108e-14,3.109488115792837e-15,6.863769566670685e-23,1.0376736296854772e-17,3.474329344201504e-11,8.894717336776554e-19,4.8109771550855277e-23,1.1264623615836651e-23,1.3095575870259555e-25,6.70536375799889e-20,1.1542294039626904e-22,4.2214592199373393e-16,1.6263656838079213e-25,3.76,0.0,0.7962091003052796,0.9997980630349792,3.9639116543634835e-13,1.7657787478920925e-22,0.0513087249464539,0.0513079385425129,3.4636361387429265e-07,1.1493721870974339e-12,0.00020193687904863277,7.330610872201182e-11,1.915097261030821e-15,1.3033324713255006e-18,3.9309424986835745e-17,7.630996701050032e-12
1.1430145894709688e-05,0.6276527017097244,1.8049674750421362e-12,3.678770617336722e-11,3.747360901222837e-12,1.6708554382282408e-12,0.0,0.0,3.514480408360084e-12,6.434156185875761e-23,5.4917139686333654e-12,3.3488786786909375e-12,8.617163632515475e-14,1.0049340965230948e-33,8.131310381915776e-23,2.25115155792784e-13,1.5123440858573049e-12,1.4662239290330126e-12,6.293737183180216e-17,1.1851632760632413e-20,2.4614501120722314e-07,1.8310117725051295e-14,3.430746510560569e-15,1.154654337649433e-22,1.3828361009123187e-17,4.138202657956651e-11,1.068095022893257e-18,7.656506300896544e-23,2.149199428011668e-23,2.3597069538731887e-25,8.951221025131004e-20,1.4420276088786839e-22,5.273371416989803e-16,2.600650881286551e-25,3.76,0.0,0.7933132968320931,0.9997980630237594,4.732110967810928e-13,2.8552343184711866e-22,0.05420455462838277,0.054203717049776806,3.4511050670049914e-07,1.147619674076091e-12,0.00020193687904626942,8.199142141796329e-11,2.0257928133157544e-15,1.6045927795511039e-18,4.839519977524849e-17,9.234350503638817e-12
1.2060271912819016e-05,0.6279725629418886,2.0135449908872767e-12,3.808528344196083e-11,4.299361271207024e-12,1.968371482781929e-12,0.0,0.0,4.175544948575908e-12,9.585441235332915e-23,6.48518646872239e-12,3.945177792663794e-12,9.604718074781171e-14,1.2494693021556672e-33,9.666589064323829e-23,2.45849329738423e-13,1.9712926206825636e-12,1.729537366207276e-12,7.322255977958352e-17,1.348171288026493e-20,2.7379626652386556e-07,2.0384649147366086e-14,3.747170799107735e-15,1.8666806929265455e-22,1.8033718200649967e-17,4.865141985460237e-11,1.2628934836619427e-18,1.1776514755198403e-22,3.918866291630341e-23,4.0673358952594223e-25,1.1692077502600087e-19,1.7650806419216074e-22,6.454005458466848e-16,4.033514646813405e-25,3.76,0.0,0.790428025940349,0.9997980630117916,5.574707561214655e-13,4.472696222169281e-22,0.05708985317892657,0.05708896152030148,3.438619732408425e-07,1.1458735850851885e-12,0.0002019368790437554,9.114883389716333e-11,2.135985632972894e-15,1.938028577015368e-18,5.845126013125555e-17,1.1032160655829587e-11
