Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778)
9.145856969210923e-07,0.9830040635021654,3.5542364577788274e-07,2.3153606657395314e-07,8.456377498253787e-08,4.220918824394069e-07,0.0,0.0,2.6492546225762743e-07,8.449070018955769e-10,1.3877812108331561e-06,3.196560237977622e-08,8.25697786659605e-09,1.1040935774951564e-19,1.6720301949040767e-13,3.5164679867667925e-08,5.1311663024662176e-08,1.3297098322867253e-05,2.6009783815107463e-10,4.0180622733170466e-12,0.00034251291718878266,2.4133981566545462e-09,1.2436089872157217e-09,2.1233728197546034e-15,1.1497771924413498e-12,3.5084528954008277e-07,8.574549773097817e-11,4.169924662202187e-14,5.292111472608943e-16,4.5665762774471854e-17,1.8507281409958168e-13,5.693605921036538e-16,4.8028311756454035e-11,2.041652127817983e-13,3.76,0.0,0.0723287864848741,0.9981945858183129,2.589232799069606e-07,3.8755908922783143e-10,0.8794691759817522,0.8787582529907616,8.850986830311511e-06,2.381210504718015e-09,0.0017904458828153697,1.1378728620007059e-07,5.371580484473673e-10,6.707708881734657e-14,5.7222113356416375e-12,1.2708605478587777e-05,2.6633181246008333e-09,2.3715774496562522e-07,2.611614341636874e-07,8.935419233110446e-07,5.284240598599002e-07,6.432727213163876e-09,7.97294407338418e-09,2.4689463063276948e-12,9.99434866006018e-13
9.28903922713779e-07,0.9834317576440564,3.6246879632449977e-07,2.3586588889410063e-07,8.62941488207848e-08,4.394897151711835e-07,0.0,0.0,2.711025548298569e-07,8.797215066071974e-10,1.447787630640846e-06,3.340516891811636e-08,8.495455098185019e-09,1.1855989740065937e-19,1.758939375101626e-13,3.6083901485492166e-08,5.3509554636119914e-08,1.3588883028019956e-05,2.7438102255287896e-10,4.196252992883979e-12,0.00035041793476741436,2.4751324452115646e-09,1.2767005266597099e-09,2.2987406335687896e-15,1.1989863017680467e-12,3.647021872711363e-07,8.795940955586214e-11,4.513802437952884e-14,5.857537440423241e-16,4.975515696315344e-17,1.9108003656766847e-13,5.922489410864667e-16,4.922039876439761e-11,2.141335216105596e-13,3.76,0.0,0.06946912305556445,0.9981942375721232,2.699125204775431e-07,4.130787687504374e-10,0.882336789329874,0.8816099556887321,8.525286007160426e-06,2.3567983515335344e-09,0.0017904452533310954,1.1629719286991972e-07,5.391335439004709e-10,6.865246125595363e-14,5.855797197668149e-12,1.2977471219456822e-05,2.67080550463177e-09,2.4228168442225497e-07,2.669266091490641e-07,9.216458015891626e-07,5.542739909813793e-07,6.565382765585673e-09,8.149881299010709e-09,2.5801590602606884e-12,1.0444173662031228e-12
9.432221485064658e-07,0.9838425931078933,3.6952608150041814e-07,2.4021034972312346e-07,8.803161975666722e-08,4.5727938214403807e-07,0.0,0.0,2.7731253382718656e-07,9.152330624837023e-10,1.509329916863395e-06,3.488134224102112e-08,8.735521211780118e-09,1.2714587142107062e-19,1.8486309659420485e-13,3.700750879529562e-08,5.5758727999315765e-08,1.3881453384519359e-05,2.8918180096910137e-10,4.37891530355416e-12,0.00035835062339043146,2.5371450543635557e-09,1.3099572113115605e-09,2.4851848185701768e-15,1.249346500360365e-12,3.7885499667916234e-07,9.018125260855341e-11,4.879613204219544e-14,6.47161434105278e-16,5.4124334226030774e-17,1.971688442712951e-13,6.156163472993064e-16,5.041701130759923e-11,2.2437389051148557e-13,3.76,0.0,0.0667225242947565,0.9981938874878407,2.811560951720494e-07,4.3975449337921535e-10,0.8850913666283328,0.8843485507440932,8.21246283883895e-06,2.3333507739025955e-09,0.0017904446206422361,1.1881426497073071e-07,5.410474220333837e-10,7.023344547273348e-14,5.989846609917024e-12,1.3246651037892841e-05,2.6779894485883724e-09,2.4741682159148987e-07,2.7270972196043896e-07,9.500756993402684e-07,5.809244139216826e-07,6.698009257723341e-09,8.326972221693781e-09,2.6942004379899355e-12,1.090542956047735e-12
9.575403742991526e-07,0.9842372364608829,3.765948719291938e-07,2.445689993123355e-07,8.977613039796308e-08,4.754614344520219e-07,0.0,0.0,2.8355485522179945e-07,9.514370059214653e-10,1.572418427499111e-06,3.639428981192794e-08,8.977118313151888e-09,1.3618134389082032e-19,1.9411341739271914e-13,3.7935310357414785e-08,5.805933560071833e-08,1.4174776779769815e-05,3.045086072863353e-10,4.566063765160644e-12,0.000366309898928982,2.5994246142960053e-09,1.3433719395472316e-09,2.6831957843214896e-15,1.3008617000427322e-12,3.9330438888136747e-07,9.241059305882238e-11,5.2683390050922553e-14,7.137533246319847e-16,5.878657892960893e-17,2.0333895083361541e-13,6.394628126559158e-16,5.161801704669314e-11,2.348873727317773e-13,3.76,0.0,0.06408451987437563,0.9981935355960182,2.9265487927645285e-07,4.676142949250873e-10,0.8877373771225205,0.8869785101095561,7.912008140275243e-06,2.3108296315038795e-09,0.0017904439850705747,1.2133822401180167e-07,5.429022086886351e-10,7.181989769702757e-14,6.1243478380554245e-12,1.35161122642625e-05,2.6848824238877997e-09,2.525623470817973e-07,2.785096724027275e-07,9.788248155708036e-07,6.083842774697392e-07,6.830594194387609e-09,8.504192993599296e-09,2.811083380526084e-12,1.137816854666687e-12
9.718586000918395e-07,0.9846163279154331,3.8367457322301765e-07,2.489413975101382e-07,9.152761988973395e-08,4.940363676347706e-07,0.0,0.0,2.898289962406366e-07,9.88328559471276e-10,1.6370632355905064e-06,3.794417209726649e-08,9.220190453816381e-09,1.456805000550019e-19,2.0364775032324668e-13,3.886712023288649e-08,6.041152397504763e-08,1.4468821941652826e-05,3.203697695083473e-10,4.757712078572359e-12,0.00037429471906938634,2.661960193259118e-09,1.3769378080887394e-09,2.893276549758879e-15,1.3535356815407817e-12,4.0805099593318325e-07,9.464702179947485e-11,5.680986342457684e-14,7.858629823735954e-16,6.375552468567099e-17,2.0959009639065806e-13,6.637882905920271e-16,5.282328862349847e-11,2.456749685078743e-13,3.76,0.0,0.06155081621367429,0.9981931819264405,3.0440972557506953e-07,4.966862391846115e-10,0.8902791133522013,0.8895041289273286,7.62343286042573e-06,2.289198292267781e-09,0.0017904433464651693,1.2386880293748342e-07,5.447003214472146e-10,7.341167845813411e-14,6.2592895040497105e-12,1.3785823631457259e-05,2.691496392954947e-09,2.5771749039187424e-07,2.8432540675335255e-07,1.007886386981743e-06,6.366623337511406e-07,6.963126130919452e-09,8.681521393842495e-09,2.9308202878515534e-12,1.1862440628961106e-12
9.861768258845263e-07,0.9849804823711827,3.9076462389000656e-07,2.533271140477755e-07,9.328602437114619e-08,5.130046251064205e-07,0.0,0.0,2.961344544393063e-07,1.025902843036913e-09,1.7032741341419899e-06,3.9531142758884674e-08,9.464683583418773e-09,1.556576419742017e-19,2.13468877001e-13,3.980275797886869e-08,6.281543390785868e-08,1.4763558881488242e-05,3.367735080885562e-10,4.953873129413718e-12,0.0003823040817427835,2.7247412826179615e-09,1.4106481121874797e-09,3.1159428198367135e-15,1.4073720978423744e-12,4.2309541244026486e-07,9.689015332930336e-11,6.118586221309814e-14,8.638387910291457e-16,6.904515536477926e-17,2.1592204658426873e-13,6.885926901437304e-16,5.4032703492167924e-11,2.5673762763100255e-13,3.76,0.0,0.059117289490984506,0.9981928265076507,3.1642146508111997e-07,5.269984224160655e-10,0.8927206981381929,0.8919295325197812,7.346267284527311e-06,2.2684215727964467e-09,0.0017904427047297725,1.2640574564038015e-07,5.464440746022456e-10,7.500865271383736e-14,6.394660563875754e-12,1.4055755215229055e-05,2.697842798418101e-09,2.628815186466688e-07,2.901559166473434e-07,1.0372536938802422e-06,6.657671394454907e-07,7.095594608294323e-09,8.858936740767934e-09,3.053423033846782e-12,1.235829369236634e-12
9.999999999999997e-07,0.9853302904158302,3.9761885756145936e-07,2.575734361934552e-07,9.499013034166802e-08,5.316905873948747e-07,0.0,0.0,3.0225116045780534e-07,1.0628210662177699e-09,1.7686905288275373e-06,4.10985690268473e-08,9.702022554008952e-09,1.6575682408936119e-19,2.2322507623920494e-13,4.070951362663322e-08,6.518542575601352e-08,1.5048734645474295e-05,3.5313245768339084e-10,5.147544683553514e-12,0.0003900589018929018,2.7855751693716753e-09,1.44332381263293e-09,3.34334622280455e-15,1.4604532768120722e-12,4.3790273588553943e-07,9.906174733329416e-11,6.565719166529765e-14,9.450248363776241e-16,7.446958312328373e-17,2.2211153526324105e-13,7.129937262081212e-16,5.520412322023614e-11,2.676796044779479e-13,3.76,0.0,0.05685922748965367,0.9981924817431621,3.2826238292172433e-07,5.574655965101796e-10,0.8949865628805204,0.8941797172760448,7.089086254280447e-06,2.249142313631453e-09,0.001790442082570498,1.288607808349929e-07,5.480780434839181e-10,7.65552175305244e-14,6.52574860345295e-12,1.4316535993065519e-05,2.703726192050838e-09,2.678747769803643e-07,2.9579795060953207e-07,1.0658894341273976e-06,6.946578588731869e-07,7.223413842986906e-09,9.030282411251221e-09,3.174516380619174e-12,1.284803294391561e-12
1.0004950516772132e-06,0.9853302904158302,3.9786449337372966e-07,2.577257287521114e-07,9.505127740027275e-08,5.323666014096703e-07,0.0,0.0,3.024707468189673e-07,1.0641548845028552e-09,1.7710606410523358e-06,4.115534884678995e-08,9.710545501678883e-09,1.6612718434074462e-19,2.2357951170145152e-13,4.074204863422698e-08,6.527120063463315e-08,1.5058958839575564e-05,3.5372793445659934e-10,5.154559029891064e-12,0.0003903370236102381,2.7877577822562765e-09,1.444496345450872e-09,3.3517230596053556e-15,1.4623744775653245e-12,4.384381971367481e-07,9.913962466743226e-11,6.582194189629652e-14,9.480443092384717e-16,7.466980603061868e-17,2.2233459157263901e-13,7.138758799163223e-16,5.524614376545432e-11,2.680762519146752e-13,3.76,0.0,0.05677997893177498,0.9981924693665677,3.2869090775515313e-07,5.585789680770097e-10,0.8950660912927988,0.8942586831037133,7.080060273704399e-06,2.2484656808595262e-09,0.0017904420602529454,1.2894880649690943e-07,5.481356839547235e-10,7.661069105319112e-14,6.5304504053916236e-12,1.4325878377225814e-05,2.703932578366494e-09,2.6805373535377736e-07,2.9600023793594755e-07,1.066920065721457e-06,6.95707057167315e-07,7.227990092413148e-09,9.036419807378753e-09,3.178902981186256e-12,1.2865773558730012e-12
1.0148132774699e-06,0.985666319286389,4.0497368021633657e-07,2.621368316961038e-07,9.682331034737216e-08,5.521226453023467e-07,0.0,0.0,3.0883740898401165e-07,1.1030796298118998e-09,1.8404320040577162e-06,4.2816930991845316e-08,9.957725810098056e-09,1.7710365045399475e-19,2.339823028460059e-13,4.16848226954663e-08,6.777895403668519e-08,1.5354994233109513e-05,3.7124104973083794e-10,5.359781158770822e-12,0.00039839261860164914,2.8509999863378414e-09,1.4784761993135934e-09,3.601158565833582e-15,1.5185462283461252e-12,4.540798744275382e-07,1.0139509430043088e-10,7.072890373259676e-14,1.0388586291191555e-15,8.064416380115236e-17,2.2882754505896504e-13,7.396376920612748e-16,5.646349607284018e-11,2.7969169756847e-13,3.76,0.0,0.05453508036208814,0.9981921105295165,3.4121884321182284e-07,5.914560238094792e-10,0.8973190960649163,0.8964953862391599,6.824378528623263e-06,2.229298160457616e-09,0.0017904414129277055,1.3149774992356525e-07,5.497772713047437e-10,7.821766828606851e-14,6.666648770000738e-12,1.4596165710515011e-05,2.7097762398434514e-09,2.7323347918039635e-07,3.0185744952513543e-07,1.0968788862914586e-06,7.264902570000694e-07,7.360303918132531e-09,9.21395274028297e-09,3.3072709961683933e-12,1.3384924047548636e-12
1.0291315032625868e-06,0.9859891137924368,4.1209171034030125e-07,2.665600232965224e-07,9.860205275752219e-08,5.722730626837628e-07,0.0,0.0,3.152339943384845e-07,1.1426719525131874e-09,1.9113972056810653e-06,4.4516023598056014e-08,1.0206175863601425e-08,1.8860166835085768e-19,2.446798345043372e-13,4.263091608334093e-08,7.033881883367338e-08,1.5651638606501264e-05,3.8932074360888163e-10,5.569550199581677e-12,0.00040646997650682995,2.9144585694303363e-09,1.512581562160884e-09,3.8648035362861716e-15,1.5758906402409823e-12,4.700209358928985e-07,1.0365624116333275e-10,7.591779506213752e-14,1.1366767352833876e-15,8.698326864264499e-17,2.35400743340315e-13,7.658779258622084e-16,5.768465142778138e-11,2.915847774818738e-13,3.76,0.0,0.05237894001686309,0.998191750021896,3.5400604141519476e-07,6.256577586596146e-10,0.8994833653303075,0.8986432970232299,6.578805880824595e-06,2.210887839129962e-09,0.0017904407625272704,1.34052349952931e-07,5.513708686749194e-10,7.982946305066264e-14,6.803245691765594e-12,1.4866590987620447e-05,2.715383841599532e-09,2.7842012275130054e-07,3.07726672199704e-07,1.1271235985422337e-06,7.58124718173111e-07,7.492528234412148e-09,9.391518983280939e-09,3.4385374636380064e-12,1.391578703540547e-12
1.0434497290552737e-06,0.9862991972028602,4.1921813544127624e-07,2.709949143673404e-07,1.0038743268381861e-07,5.928181193680258e-07,0.0,0.0,3.216600733192813e-07,1.182926662800806e-09,1.983964968183584e-06,4.625275503408589e-08,1.0455848722266997e-08,2.0063596709407814e-19,2.556746279089581e-13,4.3580170100604444e-08,7.295091477250409e-08,1.594886658394325e-05,4.0797479342867e-10,5.783876177124669e-12,0.00041456824161714565,2.978124572997289e-09,1.5468065181160686e-09,4.143225136761574e-15,1.6344108891154052e-12,4.862618417540622e-07,1.0592276365542365e-10,8.139990956833651e-14,1.24190986427193e-15,9.370251410018563e-17,2.420540443800792e-13,7.925963510732632e-16,5.890950510187706e-11,3.0375626342152194e-13,3.76,0.0,0.05030804859306717,0.9981913878674393,3.670532533625457e-07,6.612123605189997e-10,0.9015624075371143,0.9007059260390495,6.342942619436112e-06,2.1932047769897554e-09,0.001790440109490362,1.3661238982903793e-07,5.529184224252559e-10,8.144595936823989e-14,6.94023161908541e-12,1.5137129110904333e-05,2.7207649883258403e-09,2.8361307146854004e-07,3.136070674380951e-07,1.1576477090898658e-06,7.906182308718081e-07,7.624655952045537e-09,9.569103204493206e-09,3.5727123018081257e-12,1.4458402515578309e-12
1.0577679548479605e-06,0.9865970720975357,4.263525314839382e-07,2.7544112613509455e-07,1.02179376992603e-07,6.137580437111967e-07,0.0,0.0,3.28115232664308e-07,1.2238385160627797e-09,2.0581437585142845e-06,4.8027247823678747e-08,1.0706699103282219e-08,2.1322137321269013e-19,2.6696914297519686e-13,4.453243138138475e-08,7.561535681288401e-08,1.6246653823976947e-05,4.2721086339269e-10,6.002768492341358e-12,0.00042268659141612644,3.0419893922565145e-09,1.581145345508074e-09,4.437003565995849e-15,1.694110040038475e-12,5.028030222989505e-07,1.0819437869112899e-10,8.71867875017559e-14,1.3549858643503112e-15,1.0081764796991651e-16,2.487873269033119e-13,8.197927113005513e-16,6.0137956504449e-11,3.1620688814482136e-13,3.76,0.0,0.04831903553795643,0.9981910240893735,3.803612117564737e-07,6.981480337756453e-10,0.9035595924162929,0.9026866450695007,6.116404840467431e-06,2.176220217971629e-09,0.001790439453800032,1.3917766162053178e-07,5.544217971154481e-10,8.306704552346442e-14,7.0775973599979985e-12,1.5407756065049235e-05,2.72592891609558e-09,2.8881176235312014e-07,3.1949783622249433e-07,1.1884447923874498e-06,8.239783981712935e-07,7.7566806960961e-09,9.746691226295974e-09,3.709804976889605e-12,1.5012808658380907e-12
1.0720861806406474e-06,0.9868832211853412,4.334944972961292e-07,2.7989829022193036e-07,1.0397781164226085e-07,6.350930290990328e-07,0.0,0.0,3.3459907471387997e-07,1.2654022209598564e-09,2.133941793253519e-06,4.983961883466943e-08,1.0958683333249457e-08,2.2637280728777475e-19,2.78565779821425e-13,4.5487551832731705e-08,7.833225530931155e-08,1.654497697613538e-05,4.4703650394801355e-10,6.226235955605086e-12,0.00043082423531750025,3.1060447634045247e-09,1.6155925150374735e-09,4.746732118539092e-15,1.7549910506781825e-12,5.196448792673716e-07,1.1047082078615746e-10,9.329021587020751e-14,1.4763495556192382e-15,1.0834477291918165e-16,2.5560048951545204e-13,8.474667271136338e-16,6.136990906624938e-11,3.2893734743268477e-13,3.76,0.0,0.04640866356316878,0.9981906587103663,3.939306316650417e-07,7.364929971631672e-10,0.9054781564662624,0.9045886925850576,5.898823817288169e-06,2.1599065432296586e-09,0.0017904387950790715,1.4174796585065508e-07,5.558827790962442e-10,8.469261306499895e-14,7.215333974256831e-12,1.5678448871706445e-05,2.7308844792698705e-09,2.940156629091121e-07,3.2539821784828664e-07,1.2195084945841802e-06,8.582126380846866e-07,7.888596760110149e-09,9.924269959192505e-09,3.8498245177619075e-12,1.5579041869561936e-12
1.0864044064333342e-06,0.9871581080898199,4.4064365325568036e-07,2.8436604860179865e-07,1.057826619372106e-07,6.568232363019045e-07,0.0,0.0,3.411112167437068e-07,1.3076124470530766e-09,2.211367043546531e-06,5.1689979466272485e-08,1.1211759300941172e-08,2.401052806862598e-19,2.9046688028743767e-13,4.644538856896588e-08,8.110171618913192e-08,1.6843813639560008e-05,4.674591513153793e-10,6.454286818524278e-12,0.00043898041344911994,3.170282751209899e-09,1.6501426876612565e-09,5.073017245702859e-15,1.8170567746620219e-12,5.36787787195375e-07,1.1275184117898969e-10,9.972222859890762e-14,1.6064630903903447e-15,1.1630034705743483e-16,2.624934498478528e-13,8.756180988209324e-16,6.260527012624785e-11,3.419483020438521e-13,3.76,0.0,0.04457382337572044,0.9981902917513688,4.0776221116962223e-07,7.762754817970108e-10,0.9073212082206952,0.9064151790146414,5.689845403645975e-06,2.1442372260080304e-09,0.0017904381337832053,1.4432311114403797e-07,5.57303080049535e-10,8.63225585352373e-14,7.353432908206844e-12,1.5949185546205573e-05,2.7356401184054696e-09,2.9922427001101125e-07,3.3130748873651284e-07,1.2508325370818366e-06,8.933281857169399e-07,8.020399061693252e-09,1.010182733945153e-08,3.992779530498453e-12,1.6157136848289113e-12
1.100722632226021e-06,0.9874221781037807,4.4779964006266884e-07,2.888440535334479e-07,1.0759385275878967e-07,6.789487957031949e-07,0.0,0.0,3.4765129032794086e-07,1.3504638319986452e-09,2.2904272400232196e-06,5.3578435834383656e-08,1.1465886410601428e-08,2.54433892439329e-19,3.0267472944619345e-13,4.7405803839414066e-08,8.392384112693171e-08,1.714314232330449e-05,4.884861271605654e-10,6.686928804310788e-12,0.00044715439548129177,3.234695736970399e-09,1.6847907122175389e-09,5.416478614677709e-15,1.880309964921089e-12,5.542320947186628e-07,1.1503720698739617e-10,1.0649510666412782e-13,1.7458063137851445e-15,1.2470118446197452e-16,2.694661437287391e-13,9.042465092588489e-16,6.38439508209521e-11,3.55240379593122e-13,3.76,0.0,0.04281152861732946,0.9981899232328139,4.218566320000954e-07,8.175237293871401e-10,0.909091733308027,0.9081690918080758,5.489129459245393e-06,2.1291867883469107e-09,0.0017904374700391397,1.4690291388892596e-07,5.586843403356718e-10,8.795678285588183e-14,7.491885980285494e-12,1.6219945056033828e-05,2.7402039563708563e-09,3.0443710881458617e-07,3.3722496125259104e-07,1.2824107198003043e-06,9.293320955157995e-07,8.152083102095851e-09,1.02793522692715e-08,4.138678212572989e-12,1.6747126646166245e-12
1.1150408580187079e-06,0.9876758589140641,4.5496211759251754e-07,2.933319674734882e-07,1.0941130877467589e-07,7.014698094072875e-07,0.0,0.0,3.5421894073084244e-07,1.393950988328167e-09,2.371129877700399e-06,5.5505088954648326e-08,1.1721025535876824e-08,2.6937382625616563e-19,3.151915571044391e-13,4.836866495011488e-08,8.679872771517918e-08,1.744294240841918e-05,5.101246384012651e-10,6.92416913676724e-12,0.00045534547949804474,3.299276406828604e-09,1.7195316228121824e-09,5.777749165921844e-15,1.9447532770264665e-12,5.719781258351058e-07,1.1732670039951004e-10,1.136213782037429e-13,1.8948771245237093e-15,1.335644556649831e-16,2.7651852437842625e-13,9.333516264478822e-16,6.508586597580648e-11,3.6881417635571495e-13,3.76,0.0,0.04111891100382922,0.9981895531749848,4.362145601570637e-07,8.602659906172006e-10,0.9107925993109167,0.9098533002983967,5.29634929092313e-06,2.1147307598473544e-09,0.0017904368033112876,1.4948719791368265e-07,5.600281320503465e-10,8.959518972863887e-14,7.630685222452491e-12,1.6490707281174783e-05,2.7445837981165284e-09,3.096537316914909e-07,3.4314998253418984e-07,1.3142369241635838e-06,9.66231243611682e-07,8.28364492827772e-09,1.0456834559984561e-08,4.287528367063401e-12,1.7349042723852785e-12
