Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),C2H2O(373),CH3O2(183),CHF2(81),S(1537),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(140),S(2988),F(37),C2HF(58)
4.539293210616781e-06,1.0410338607291505,0.00024956935449773693,0.00017768450821257578,0.00011237828516174316,0.002793185427997766,0.0,0.0,0.00015296881702096224,1.1222314761057945e-06,0.00916483878674526,0.0004239995848160681,2.6167341177800352e-05,2.4747343940700495e-11,5.1653193353175746e-08,2.729801308223916e-06,0.00024003995749345602,0.00022926997056779558,2.891505513996558e-05,2.2341211871044612e-05,0.016021454450604905,4.972508857088892e-07,1.7816232896463408e-07,4.041520461099948e-08,9.975835322070785e-09,0.0032829935334200066,2.414198503376436e-06,1.8899025450791614e-05,3.0757221958595216e-08,1.2751952673110694e-09,1.3995583970524461e-08,1.07763014621312e-09,1.1141163811207273e-07,1.7909307349706043e-08,3.76,0.0,4.4645534642973983e-07,0.9872627989924309,0.0026531497109136396,3.2600527455301644e-05,0.741238472488729,0.6909219214372695,2.4365618568265104e-06,1.3114532114396892e-08,0.003498200805318839,7.534896281975763e-07,2.0700869529164065e-09,5.83897593929222e-11,4.448855607118042e-09,0.0005734681382646673,5.287064844671177e-09,0.00023816052590706888,0.0002247087120164539,0.0010366524948253368,0.007025667985967847,1.0076951748025902e-06,1.5367334065779804e-06,9.059426170948885e-13,8.612531046013475e-13,9.791275046827469e-08,7.646283992919075e-08,3.4536291304423335e-05,2.563462235134612e-07,0.00024258368311780182,3.207845603635839e-10,4.151936711428582e-09,3.824271414824757e-06,1.5848872483053136e-09,9.35395798269632e-09,0.00011752124067577716,0.000296003501824817,7.731785611498213e-10,1.232088980083023e-09,6.020605581972992e-14,1.0341201120631232e-05,0.00015792976318907632
4.589927217283137e-06,1.0411024364499109,0.00025356816326028265,0.00018032434576147733,0.000114473527576131,0.002852258990933391,0.0,0.0,0.00015671944032627264,1.1528437314894882e-06,0.009383569504288697,0.0004339323236502393,2.67849055549252e-05,2.5953913392396374e-11,5.330259186301073e-08,2.7756369959469525e-06,0.00024554252704516664,0.0002323954811041647,2.9767992488232662e-05,2.291778571040902e-05,0.016202169424986035,5.03135502410091e-07,1.8197878840575013e-07,4.233272458970867e-08,1.0249498986394838e-08,0.0033571476950640723,2.414971189049939e-06,1.9176719260240276e-05,3.233078267239502e-08,1.3337877510376357e-09,1.4574430342308525e-08,1.0932789918840333e-09,1.1201857945126093e-07,1.821881505703842e-08,3.76,0.0,4.463166654248842e-07,0.9870534547733109,0.0027178899969205143,3.364537652180989e-05,0.7415138169981383,0.6904285166490602,2.4348221476013667e-06,1.310517056010455e-08,0.0034974590298244295,7.654304728355346e-07,2.0879567672007147e-09,5.939846145312646e-11,4.528269217058207e-09,0.000583811577711444,5.281821366790756e-09,0.00024190711644305244,0.000228164785894574,0.001051544051223635,0.007172397219062444,1.023021785202441e-06,1.5601409166380473e-06,9.209109656318778e-13,8.754727745147573e-13,9.954627745222614e-08,7.806717358145945e-08,3.50576150695848e-05,2.6163307772903367e-07,0.0002532214382598269,3.255193936346277e-10,4.246020266473286e-09,4.086839623069096e-06,1.6083662050248264e-09,9.35601268463248e-09,0.00011817098281279405,0.00030611661301207165,7.891813537669742e-10,1.2562246560098233e-09,6.150447157929016e-14,1.0493096689523325e-05,0.0001628825749720558
4.640561223949492e-06,1.0411716064338379,0.0002576182424542088,0.00018299188219271222,0.00011659879274020727,0.0029122124538718533,0.0,0.0,0.0001605337657586426,1.1841078936751106e-06,0.009605869459186544,0.00044403261797983475,2.741186205984378e-05,2.721303439342271e-11,5.4994553038754686e-08,2.8220757085112945e-06,0.0002511390459015466,0.00023555730503056267,3.06399612488395e-05,2.3504549390015164e-05,0.016382875136295997,5.090276268435807e-07,1.8587570278515636e-07,4.432906821607969e-08,1.0529895829464412e-08,0.0034325051543664543,2.4157671746371644e-06,1.9457551666460652e-05,3.3973142956555295e-08,1.394722133343351e-09,1.5174031245248153e-08,1.1090844843254312e-09,1.1263417659171954e-07,1.8534691788467174e-08,3.76,0.0,4.461765153135961e-07,0.9868407312020306,0.0027837929825099716,3.47162878259387e-05,0.7417907012882566,0.6899303315371403,2.433065584426558e-06,1.30957183145489e-08,0.0034967052814349263,7.775600459403202e-07,2.1059897979279812e-09,6.041977945751934e-11,4.6087061644403425e-09,0.0005942825531188132,5.276522544182696e-09,0.0002456951694369043,0.00023165791994446346,0.0010665634007234488,0.007320813688124777,1.0385221234110911e-06,1.583813640262954e-06,9.36067743275745e-13,8.898711165869154e-13,1.0120044673901965e-07,7.969553752147472e-08,3.558425159353214e-05,2.669775697654173e-07,0.00026423049768342687,3.3030058937017634e-10,4.3416603523208845e-09,4.365562052681138e-06,1.6320691757262382e-09,9.358543956515785e-09,0.00011883229904798587,0.0003165027551048032,8.055399889387318e-10,1.2807017206609913e-09,6.283211785869896e-14,1.0646737999337607e-05,0.00016797601869082148
4.691195230615848e-06,1.0412413767252617,0.0002617197079702834,0.00018568700026272566,0.00011875421742831928,0.0029730550850769815,0.0,0.0,0.00016441220293873416,1.216034176861402e-06,0.009831779072757238,0.0004543026535760691,2.804822759640587e-05,2.8526699432917848e-11,5.672992943680463e-08,2.8691202820402606e-06,0.0002568307464015459,0.0002387567238621937,3.1531266756170125e-05,2.410156936548831e-05,0.016563570778907022,5.149273698934939e-07,1.8985467194777714e-07,4.640704397940255e-08,1.0817187137300676e-08,0.0035090812683594994,2.4165866499834633e-06,1.974157518013391e-05,3.568689561661703e-08,1.4580801661226628e-09,1.579501266611994e-08,1.1250458375954212e-09,1.1325845441619263e-07,1.885713265545965e-08,3.76,0.0,4.460348862183422e-07,0.9866245897036763,0.002850874009213617,3.581382806314626e-05,0.7420691422714828,0.6894273163678492,2.431291991943773e-06,1.308617443368779e-08,0.0034959394234654597,7.898790679020374e-07,2.12418420618662e-09,6.1453703159885e-11,4.6901668325556935e-09,0.000604882195921148,5.2711678427610565e-09,0.00024952452827563964,0.0002351879272300755,0.0010817089136268372,0.007470919430059205,1.0541957284795259e-06,1.6077508701625619e-06,9.514135185255746e-13,9.044486537369269e-13,1.0287531602086322e-07,8.134823716575873e-08,3.611616307709891e-05,2.723796483853676e-07,0.0002756206678227922,3.3512784837768075e-10,4.438875625591176e-09,4.66129554395319e-06,1.6559938651233202e-09,9.361582899934208e-09,0.00011950550889046766,0.0003271679894581736,8.222628453142035e-10,1.305520478105993e-09,6.418967445619491e-14,1.0802119336733449e-05,0.00017321373772556396
4.7418292372822036e-06,1.0413117533308096,0.0002658726510016669,0.00018840956350106174,0.00012093992605085457,0.0030347961025778193,0.0,0.0,0.00016835514017615936,1.2486328185381804e-06,0.01006133867753536,0.00046474462497201333,2.8694014203427727e-05,2.9896958343918554e-11,5.850957854746089e-08,2.916773342050913e-06,0.00026261886059509903,0.00024199504687252353,3.2442214769439855e-05,2.4708908030645315e-05,0.01674425552862322,5.208348431634879e-07,1.9391731653513706e-07,4.856954292966747e-08,1.1111537021400326e-08,0.0035868914007624853,2.4174297971219866e-06,2.0028842857668434e-05,3.7474716929089627e-08,1.523945966401096e-09,1.6438013700375415e-08,1.1411621591777255e-09,1.1389143364585731e-07,1.918633743467292e-08,3.76,0.0,4.4589176806040265e-07,0.9864049918300638,0.0029191484438385643,3.6938577114927656e-05,0.7423491568099184,0.6889194217351204,2.429501195949345e-06,1.307653797966999e-08,0.0034951613196794696,8.023881773514767e-07,2.14253800065079e-09,6.250021470896903e-11,4.77265102362881e-09,0.0006156116046018655,5.26575673396414e-09,0.00025339500807382905,0.00023875459395605305,0.0010969788333040562,0.007622715871079981,1.0700420251294775e-06,1.6319517243883866e-06,9.669487819225913e-13,9.192058345568018e-13,1.0457093425354502e-07,8.302557802202864e-08,3.665330744353136e-05,2.7783923765782484e-07,0.0002874019024761716,3.4000083718429326e-10,4.537684660049398e-09,4.974935006594962e-06,1.6801377741087229e-09,9.3651625977866e-09,0.0001201909374148155,0.00033811848253260837,8.393584907710363e-10,1.330681050841572e-09,6.55778362052198e-14,1.0959233792659624e-05,0.00017859944262629455
4.792463243948559e-06,1.0413827422147952,0.00027007713735547646,0.00019115941585012781,0.00012315603022011281,0.003097444667369258,0.0,0.0,0.0001723629434696833,1.2819140711275908e-06,0.010294588491475064,0.0004753607346353862,2.9349228925178953e-05,3.132591875967243e-11,6.03343621186475e-08,2.9650372969236316e-06,0.0002685046194499391,0.00024527361110183933,3.337311125023331e-05,2.5326623541616386e-05,0.016924928542501563,5.26750158938255e-07,1.9806527761555837e-07,5.081954020333979e-08,1.1413112395054643e-08,0.0036659509115635988,2.4182967899682936e-06,2.0319408291077403e-05,3.933936867338364e-08,1.592406058027148e-09,1.710368650993313e-08,1.157432448406984e-09,1.1453313071177255e-07,1.9522510633932472e-08,3.76,0.0,4.4574715054074506e-07,0.986181899285511,0.0029886316707184155,3.809112834996732e-05,0.7426307617040765,0.6884065985992422,2.4276930235309413e-06,1.3066808021570234e-08,0.0034943708343800027,8.150879278953532e-07,2.161049035470573e-09,6.355928845449204e-11,4.856157942924288e-09,0.0006264718431120011,5.26028869523726e-09,0.00025730639512635,0.00024235767898168976,0.001112371274900427,0.007776203807335109,1.0860603213141904e-06,1.6564151426100442e-06,9.826739438949217e-13,9.341430312740163e-13,1.0628734141888029e-07,8.472786548048041e-08,3.719563826634599e-05,2.8335623626601305e-07,0.00029958429971287,3.4491918749890226e-10,4.638105931583868e-09,5.307414695107377e-06,1.7044981967742482e-09,9.369318230046436e-09,0.00012088891523339639,0.0003493605057368041,8.568356854592924e-10,1.3561833741738482e-09,6.699731319701938e-14,1.1118073237315134e-05,0.00018413691088108744
4.843097250614915e-06,1.0414543492945432,0.0002743332067744757,0.0001939363813182593,0.00012540262831910453,0.0031610098764962634,0.0,0.0,0.0001764359555062006,1.31588819324559e-06,0.010531568591659806,0.0004861531921165808,3.0013873686179087e-05,3.281574648833328e-11,6.220514544451952e-08,3.0139143314312245e-06,0.00027448925203483175,0.0002485937813291494,3.432426213266035e-05,2.595476964166616e-05,0.017105588958678964,5.326734301433964e-07,2.0230021626877443e-07,5.31600965268158e-08,1.172208294471524e-08,0.0037462751462441894,2.419187794016434e-06,2.0613325597218272e-05,4.128370017555683e-08,1.6635494125230363e-09,1.779269626038787e-08,1.173855594987437e-09,1.1518355762788656e-07,1.986586155662094e-08,3.76,0.0,4.456010231201857e-07,0.9859552739531249,0.0030593390837477573,3.927208892978045e-05,0.7429139736813616,0.6878887983262879,2.425867303206618e-06,1.305698363613696e-08,0.003493567832502846,8.279787848581988e-07,2.1797150082972813e-09,6.463089075746959e-11,4.9406861831488844e-09,0.0006374639392709069,5.254763210522418e-09,0.00026125844638243004,0.0002459969133563433,0.0011278842241604539,0.007931383385775675,1.102249805853323e-06,1.681139882505072e-06,9.985893326323576e-13,9.492605377436278e-13,1.0802456829092663e-07,8.645540459794496e-08,3.774310470071061e-05,2.889305168283204e-07,0.000312178098457553,3.4988249570244e-10,4.740157802807323e-09,5.659709501441588e-06,1.7290722176182383e-09,9.374087195133594e-09,0.00012159977846338533,0.0003609004351469617,8.747033847695418e-10,1.382027190680154e-09,6.844883099584214e-14,1.12786282959689e-05,0.00018982998659800455
4.944365263947627e-06,1.0415994414469476,0.0002830001195124141,0.00019957084603708538,0.00012998763114830032,0.0032909262536470786,0.0,0.0,0.00018477885400222823,1.3859560555292275e-06,0.011016879092523656,0.0005082760188017392,3.1371434717501046e-05,3.5986959527758084e-11,6.608818570550867e-08,3.1135152224866186e-06,0.00028676004005123246,0.0002553645370469782,3.628854925418714e-05,2.7242545479346298e-05,0.0174668684548934,5.445442934962233e-07,2.1103776780796362e-07,5.812556594432432e-08,1.2362901971756393e-08,0.003910779028568927,2.4210424537962037e-06,2.1211434848583537e-05,4.5423249837902117e-08,1.8142542715559658e-09,1.9243451718112138e-08,1.2071554629207388e-09,1.165106262376604e-07,2.0574958132879326e-08,3.76,0.0,4.453041950950953e-07,0.9854912735136752,0.0032044880418165417,4.1721737609175374e-05,0.7434852853581051,0.6868380741050114,2.4221625409201394e-06,1.3037047933233955e-08,0.003491923742497844,8.543352185213213e-07,2.2175017655592987e-09,6.681150544097945e-11,5.112797843869322e-09,0.0006598476254114182,5.243537874382752e-09,0.0002692834196412707,0.0002533826127353667,0.0011592629358167092,0.008246814699071223,1.1351384861589855e-06,1.731367427542206e-06,1.030991679591624e-12,9.800372518163361e-13,1.1156155685516546e-07,8.998745500732402e-08,3.885321855816268e-05,3.0025028002217836e-07,0.00033864153676277636,3.599421918779833e-10,4.949226132414006e-09,6.42785512506753e-06,1.7788483289866261e-09,9.38562657946571e-09,0.00012306153290212856,0.0003849000372978975,9.116471122309911e-10,1.434737277447367e-09,7.14509698684473e-14,1.1604841395689388e-05,0.00020169866717695422
5.035506475947068e-06,1.041732196845227,0.0002909765968949582,0.00020473240609069192,0.00013421912407259032,0.0034110756181716883,0.0,0.0,0.0001925134017928279,1.4514894558327932e-06,0.011466814334879857,0.0005288119520445149,3.262540071581017e-05,3.9072144226460775e-11,6.974896722070098e-08,3.20526987252184e-06,0.00029815415833477104,0.00026161476583262645,3.812873774156537e-05,2.8437659032351954e-05,0.01779196787794439,5.552564225644388e-07,2.192160838525399e-07,6.293670954011759e-08,1.2966688367185276e-08,0.004063311125536514,2.422795243147722e-06,2.1761749807652806e-05,4.9451798947593917e-08,1.9600094687287885e-09,2.063587972560597e-08,1.237634686771569e-09,1.1773486979088994e-07,2.1239892954208217e-08,3.76,0.0,4.450317746295313e-07,0.9850612132134613,0.003339463154178164,4.4029965880048185e-05,0.7440051279836435,0.6858749223400362,2.418766555048036e-06,1.3018773781321975e-08,0.003490399916181552,8.78712339162537e-07,2.2520133725431696e-09,6.88163988832063e-11,5.2711640658111826e-09,0.0006804534099941887,5.233233580179771e-09,0.00027664191083975545,0.00026015009042192034,0.001187893022128646,0.008536475820747381,1.1653131070438163e-06,1.7774496290549244e-06,1.0608059031627954e-12,1.0083542284093918e-12,1.1481616217578584e-07,9.325570651133947e-08,3.986928208689626e-05,3.106321364750279e-07,0.00036397108502719784,3.691448857952099e-10,5.143145608743593e-09,7.197612599125926e-06,1.8243437086349265e-09,9.39853484142497e-09,0.00012442466316941032,0.00040758460872198943,9.463259308616776e-10,1.48333754365302e-09,7.427007722308035e-14,1.1904180251197824e-05,0.0002129525687855733
5.1266476879465085e-06,1.0418670445710174,0.0002991195614505444,0.00020997813123988464,0.00013855029818757812,0.003534332711022445,0.0,0.0,0.0002004633845566247,1.5194265736374331e-06,0.011929449667669142,0.0005499538436144441,3.390970380530146e-05,4.239090084717998e-11,7.357232442966171e-08,3.2990339933711042e-06,0.00030988756389120387,0.0002680222794294588,4.003928128182218e-05,2.966718360007526e-05,0.018117012198743433,5.659961081430305e-07,2.2770290095908883e-07,6.809292962029138e-08,1.3597196698380882e-08,0.004220177702551182,2.424627986172182e-06,2.2323789171333926e-05,5.378704221803742e-08,2.1159580935035824e-09,2.2114847122389393e-08,1.2685867567535842e-09,1.1898737005545024e-07,2.1931564275913625e-08,3.76,0.0,4.44754284975177e-07,0.9846191249403333,0.003478643585747485,4.644034663752542e-05,0.7445304330964991,0.6848949111422752,2.4153111276139987e-06,1.3000179758715156e-08,0.0034888334747647538,9.037115059938312e-07,2.286983843874956e-09,7.08609776664708e-11,5.432787916032708e-09,0.0007015005744453414,5.2227354852513224e-09,0.0002841269826235261,0.0002670291944345794,0.00121687621762584,0.008831588521160264,1.1960240868323441e-06,1.8243505218532936e-06,1.0912375907859767e-12,1.0372561928471639e-12,1.181382574493567e-07,9.661047806480618e-08,4.090098593394139e-05,3.211963456151655e-07,0.00039079881460879734,3.784853045788223e-10,5.342626920499515e-09,8.048729651343917e-06,1.8704759752506687e-09,9.414127394433185e-09,0.00012583501646407615,0.00043133828281522894,9.824184773292336e-10,1.5330308726162281e-09,7.720500891056584e-14,1.2208872662496204e-05,0.0002247734137344307
5.217788899945949e-06,1.0420040167919373,0.0003074282185510188,0.00021530623466576776,0.00014298119407068628,0.0036607473252115753,0.0,0.0,0.0002086298272294982,1.5898261701257766e-06,0.012405010099216681,0.0005717147146572804,3.5224155520115544e-05,4.595797799925613e-11,7.756332523159233e-08,3.3948114243097752e-06,0.0003219672399560618,0.0002745960216381291,4.202193017388732e-05,3.0931250563295405e-05,0.018441995685567765,5.767640260770884e-07,2.365085573472164e-07,7.36153580424256e-08,1.4255511075299915e-08,0.004381466180473152,2.4265413046913562e-06,2.289788586975382e-05,5.844903398921622e-08,2.2827125029100378e-09,2.368468671417157e-08,1.3000010792213229e-09,1.2026802151433267e-07,2.265137392307811e-08,3.76,0.0,4.444716531469915e-07,0.9841647964965649,0.003622118334437136,4.8956961380826446e-05,0.7450612940103081,0.6838977769638799,2.411795329345656e-06,1.298126086113638e-08,0.0034872236663109363,9.293318197366503e-07,2.3223938920686745e-09,7.294473385673048e-11,5.597637131515245e-09,0.0007229935909421529,5.212040881498386e-09,0.0002917360967330868,0.0002740172990390721,0.0012461959922246207,0.00913212778432525,1.2272621101390206e-06,1.872055857580231e-06,1.122285418777331e-12,1.0667417760488151e-12,1.215276603459641e-07,1.0005350568354527e-07,4.19478663300894e-05,3.3194113856620774e-07,0.00041918895729305247,3.879597621986933e-10,5.547770902909721e-09,8.988536446648315e-06,1.91722026036211e-09,9.432720778230214e-09,0.00012729474583523316,0.0004562019430143882,1.0199843951536038e-09,1.5838081065781256e-09,8.026058089640497e-14,1.2518816149370183e-05,0.00023718595358293137
