Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49),S(4555),S(5169),C2F(4087),F(37),C2H3F2(66),S(4570)
0.00024323741264160336,0.7865468191058196,6.476331090153815e-05,2.074850385454244e-05,4.777519950044659e-05,0.010912853453757075,0.0,0.0,0.0007906875804692064,5.4136884501288575e-05,0.07811772328409103,0.002262918234162512,3.7493396405452813e-06,3.497904833828404e-14,2.328111217666251e-10,1.7524975003930207e-07,0.0018728858240567494,0.004148099546926695,5.003274616742022e-06,9.430169088582487e-09,0.0012326121285452412,1.1573369479983845e-09,1.8051238316121114e-08,9.242285482994739e-05,4.528956288887144e-07,0.028745517503719707,7.530689532358395e-08,0.0010198568897465453,0.0017872574001391852,1.0371006099009546e-06,1.3856769428308678e-07,4.512564186527403e-10,1.5565107406724666e-07,2.2913954234271585e-06,3.76,0.0,0.00070444356515317,0.9181665576982291,0.029012744937681998,0.0042342855840657515,0.9512679282628003,0.7988849701321789,1.0336496273855155e-08,4.628654364219364e-12,0.00032487614944540596,7.109502945978453e-05,7.267138689141802e-10,1.9519752888215227e-10,6.099550912355556e-09,0.015710545973761297,2.722004574026522e-10,1.3913486337080319e-05,1.3162807787185263e-05,0.00031451385479226886,0.003075085243784895,1.5117511209512286e-05,1.603862523692435e-05,1.9936902927958703e-12,3.1332613221055705e-13,6.489859672553631e-09,2.9485442344078203e-09,0.00011030974600289328,3.7892034124552118e-06,0.004163229409203986,7.043388934674513e-07,2.8088917404122763e-12,8.456945822296737e-08,0.00012715325852239104,3.6507288440840774e-07,0.005479412149258767,0.0035471172443123566,7.822265413811874e-07,2.348313068303515e-09,6.582479195125325e-07,4.8852882680585225e-08,0.0003929950685142366,2.9485416961012826e-10,5.020841137474184e-06,2.1709651986855215e-08,0.00021108982061899365,0.0003840038813598474,1.769515220886581e-13,2.6068829064164743e-14,1.1869436266470375e-08,4.772210769160191e-08,1.2786106652271527e-07,5.320422109053072e-11
0.00024394628589043414,0.7865975813194873,6.475699972224555e-05,2.0745955233191197e-05,4.7773452531982615e-05,0.01095502982248583,0.0,0.0,0.0007909534140047858,5.420098034036976e-05,0.07856680364306193,0.0022751439276465497,3.7637899476855283e-06,3.50398741868281e-14,2.3314230259157107e-10,1.7528608731397007e-07,0.0018731080427066666,0.004164306265768055,5.025529039023472e-06,9.467960884478014e-09,0.001237379260565029,1.1648960063529385e-09,1.805534593220562e-08,9.294013369540345e-05,4.530637137390605e-07,0.028862324016650204,7.579621808094765e-08,0.0010270993483331755,0.0017972608660179426,1.0414912812613975e-06,1.3910107922259612e-07,4.528652457798204e-10,1.560618584531808e-07,2.315032530313988e-06,3.76,0.0,0.000689763575926215,0.9177880787870475,0.029146879584717584,0.004258109225288812,0.9516207262950225,0.7984776534056149,1.0303380723563388e-08,4.62609614474538e-12,0.00032474223175471117,7.106754750322814e-05,7.262233655221329e-10,1.950636290616682e-10,6.095819556499502e-09,0.015723007833095968,2.719319773092987e-10,1.3911666486305201e-05,1.316030553943092e-05,0.000314328068856465,0.003074159723822286,1.5107602438914428e-05,1.6028104037270436e-05,1.9931542023841993e-12,3.132418780920229e-13,6.488389237191511e-09,2.9604983031209753e-09,0.00011023586861121738,3.7862570754025676e-06,0.0041807861613291425,7.040867710879892e-07,2.8073525427151977e-12,8.447253020217775e-08,0.00012743470870955602,3.6639947725849874e-07,0.005483791994959313,0.0035657527617375517,7.802779170892889e-07,2.341457359631942e-09,6.590147859351845e-07,4.8910102722923356e-08,0.00039514230332382696,2.9646815513333553e-10,5.024642522289293e-06,2.1715731146166958e-08,0.00021166467798823784,0.0003871437799109814,1.7700107347653174e-13,2.6076129184960418e-14,1.1917126770343513e-08,4.772709909722785e-08,1.2830675009462216e-07,5.3550672846427314e-11
0.00024465515913926495,0.786648328770917,6.475094572762314e-05,2.0743434254851216e-05,4.777172933433376e-05,0.010997209315206948,0.0,0.0,0.0007912220406216065,5.426543069474063e-05,0.07901614820122849,0.0022873790066123304,3.778208100091003e-06,3.5100875369549676e-14,2.334735424161836e-10,1.753225164287565e-07,0.0018733252638447558,0.004180461152254295,5.047761361756595e-06,9.505752368559081e-09,0.0012421435380934585,1.1724726276135483e-09,1.8059428496888238e-08,9.345684413099051e-05,4.53232141865989e-07,0.028978884549719003,7.628673730643338e-08,0.0010343567907881504,0.0018072450670965619,1.0458723416455303e-06,1.396338676150472e-07,4.54474875447426e-10,1.5647298113589845e-07,2.3387863721966036e-06,3.76,0.0,0.0006753942869415674,0.9174097588904735,0.02928099030870624,0.004281970681330511,0.9519733106441413,0.7980703174394694,1.0270869123655625e-08,4.623542145813709e-12,0.00032460837032839777,7.104046558527983e-05,7.257341774997491e-10,1.9492997108782563e-10,6.092091910416067e-09,0.015735177761646284,2.7166369190261443e-10,1.390985632557899e-05,1.3157815111844567e-05,0.00031414266922584976,0.0030732351529116552,1.509775592055321e-05,1.601764893228948e-05,1.992619270730466e-12,3.1315780631342426e-13,6.486922065120258e-09,2.9724272104796978e-09,0.00011016213442424701,3.783313945279783e-06,0.00419828485166778,7.038328653736542e-07,2.8058168111967176e-12,8.437578725850741e-08,0.00012771286847016429,3.6772498507574443e-07,0.005488185604597485,0.0035843779033591233,7.783869238078201e-07,2.334778758624742e-09,6.59783155746615e-07,4.8967434841088414e-08,0.00039728862942671293,2.980814576863031e-10,5.028449974215582e-06,2.172182627022362e-08,0.0002122376380505112,0.0003902894524558466,1.7705075522234786e-13,2.608344853226848e-14,1.1964662350181228e-08,4.7732087947461e-08,1.2875219737351354e-07,5.389747392925042e-11
0.00024536403238809576,0.7866990617802548,6.47451455340541e-05,2.074094103116416e-05,4.7770031069531576e-05,0.011039392050969989,0.0,0.0,0.0007914933737568289,5.4330225877067284e-05,0.07946575284061277,0.0022996234657936825,3.792594321685107e-06,3.516205328964603e-14,2.338048450460115e-10,1.753590429599152e-07,0.001873537675237322,0.004196564389084558,5.069971772842674e-06,9.543543742017868e-09,0.0012469049641061312,1.180066794966906e-09,1.8063487741668994e-08,9.397298551178539e-05,4.534009102121431e-07,0.02909519960929611,7.677845280481483e-08,0.0010416291695266816,0.001817209974525649,1.0502438585816022e-06,1.4016606580154949e-07,4.5608530766300737e-10,1.5688444385496566e-07,2.3626568490073255e-06,3.76,0.0,0.0006613291180408068,0.9170315977961381,0.02941507727128929,0.004305869880613518,0.9523256838385251,0.7976629678983609,1.0238948742069895e-08,4.620992308620787e-12,0.00032447456509132356,7.101377578229407e-05,7.252463060255062e-10,1.9479655821977404e-10,6.088368156749149e-09,0.01574705971979277,2.7139560281986885e-10,1.3908056125089212e-05,1.3155336678933744e-05,0.0003139576579531488,0.0030723116588875685,1.5087970855262958e-05,1.6007259072086783e-05,1.9920855411675663e-12,3.130739237480146e-13,6.4854583198583925e-09,2.984331008348091e-09,0.00011008854505217495,3.780374174574389e-06,0.004215725651916507,7.035772492270577e-07,2.804284573780165e-12,8.427923036562407e-08,0.00012798778715918165,3.690493810036529e-07,0.005492593267098416,0.0036029926316225955,7.765524205650575e-07,2.3282736316349606e-09,6.605530990733984e-07,4.902488419610657e-08,0.00039943404706951484,2.996940774134153e-10,5.032264061500829e-06,2.1727939775004265e-08,0.0002128087151583234,0.00039344083607503744,1.7710058700980997e-13,2.609079000524119e-14,1.2012043855301581e-08,4.773707536827778e-08,1.2919739665544335e-07,5.4244625542476974e-11
0.0002460729056369266,0.7867497806576295,6.47395957754936e-05,2.073847565134087e-05,4.7768358822933464e-05,0.011081578145977485,0.0,0.0,0.0007917673283532466,5.439535630334088e-05,0.07991561349966352,0.002311877300220339,3.8069488321046056e-06,3.5223412869652806e-14,2.341362139825517e-10,1.7539567092889753e-07,0.0018737454588500775,0.004212616159025942,5.09216045510844e-06,9.581335202311268e-09,0.0012516635417513281,1.187678491852095e-09,1.8067525330473856e-08,9.448855728657991e-05,4.535700151705053e-07,0.02921126970348921,7.727136434508615e-08,0.0010489164373283467,0.0018271555621350553,1.0546058984235675e-06,1.406976792409407e-07,4.576965421692481e-10,1.5729624817316393e-07,2.3866438614029415e-06,3.76,0.0,0.0006475616288521496,0.9166535952825559,0.029549140634269166,0.0043298067514626875,0.9526778483290271,0.7972556103095554,1.0207607117078538e-08,4.618446575509558e-12,0.0003243408159651215,7.098747020170639e-05,7.24759751410386e-10,1.9466339342725294e-10,6.084648467106176e-09,0.015758657623528738,2.7112771164940404e-10,1.3906266134713878e-05,1.315287039853292e-05,0.00031377303676364556,0.003071389363260789,1.5078246446581027e-05,1.599693360972597e-05,1.991553058852363e-12,3.129902374504843e-13,6.483998166681556e-09,2.9962097487621398e-09,0.00011001510194755249,3.777437907694473e-06,0.004233108734313522,7.033199932335034e-07,2.8027558548677015e-12,8.418286037492521e-08,0.0001282595133283473,3.7037263907251295e-07,0.005497015263167148,0.00362159691033967,7.747732895896616e-07,2.321938423981078e-09,6.613246838846571e-07,4.908245579091264e-08,0.0004015785566678521,3.0130601458794964e-10,5.0360853338102285e-06,2.1734073991513522e-08,0.00021337792367047696,0.00039659786880266485,1.7715058783391656e-13,2.6098156401833197e-14,1.205927212571268e-08,4.774206241521515e-08,1.296423365904776e-07,5.459212884816463e-11
0.0002467817788857574,0.7868004857023301,6.473429310336496e-05,2.0736038182502772e-05,4.776671360701566e-05,0.01112376771362243,0.0,0.0,0.0007920438208370364,5.4460812494681985e-05,0.0803657261721712,0.0023241405051950322,3.821271847037387e-06,3.5284949041443364e-14,2.344676521238206e-10,1.7543240272152152e-07,0.0018739487910500914,0.004228616644844508,5.114327586397898e-06,9.619126936209425e-09,0.0012564192743393379,1.1953077019625964e-09,1.8071542834648996e-08,9.500355897417909e-05,4.537394526217266e-07,0.02932709534183927,7.776547166577598e-08,0.0010562185473219857,0.0018370818063228383,1.0589585263684848e-06,1.412287135764242e-07,4.5930857847184366e-10,1.5770839548677896e-07,2.4107473107280866e-06,3.76,0.0,0.0006340855149777293,0.9162757511198796,0.02968318055942283,0.0043537812220958835,0.9530298064915824,0.7968482500672935,1.0176832049817358e-08,4.615904889938637e-12,0.00032420712286846526,7.096154098752061e-05,7.24274513207237e-10,1.9453047940059475e-10,6.080933002557821e-09,0.01576997534466466,2.708600199324882e-10,1.3904486585146911e-05,1.3150416412690738e-05,0.0003135888070742252,0.0030704683815035924,1.5068581901644993e-05,1.598667170215947e-05,1.9910218658708507e-12,3.12906753965711e-13,6.482541759714452e-09,3.0080634838989793e-09,0.00010994180641383643,3.774505281369015e-06,0.0042504342715444145,7.03061165747918e-07,2.8012306757619458e-12,8.40866780226901e-08,0.00012852809473358883,3.7169473417111975e-07,0.005501451865529803,0.0036401907046125057,7.730484358006916e-07,2.31576965299231e-09,6.620979760584687e-07,4.9140154475427654e-08,0.00040372215879630344,3.0291726960445005e-10,5.039914322864634e-06,2.174023116899787e-08,0.0002139452779485721,0.000399760489605339,1.7720077601835865e-13,2.6105550420500193e-14,1.2106347991469054e-08,4.774705007687408e-08,1.3008700617155378e-07,5.4939984965180786e-11
0.0002474906521345882,0.7868511772052459,6.472923418042106e-05,2.0733628670156236e-05,4.776509636364013e-05,0.011165960864513168,0.0,0.0,0.0007923227691026311,5.452658507837934e-05,0.08081608690654596,0.0023364130762746414,3.835563577986574e-06,3.534665597774195e-14,2.3479916201112576e-10,1.7546924316950133e-07,0.0018741478427360893,0.00424456602926184,5.136473339639518e-06,9.65691911759724e-09,0.0012611721653355656,1.2029544092223076e-09,1.807554177455161e-08,9.551799016100085e-05,4.5390921794414754e-07,0.029442677035127447,7.82607744705639e-08,0.0010635354529759868,0.0018469886859828833,1.0633018064136338e-06,1.4175917506596575e-07,4.609214158477733e-10,1.581208870234147e-07,2.4349670989919068e-06,3.76,0.0,0.0006208946054852511,0.9158980650703917,0.02981719720838309,0.0043777932206185794,0.9533815606289098,0.7964408924356245,1.014661159947593e-08,4.613367196463655e-12,0.000324073485717242,7.093598032374713e-05,7.237905902108004e-10,1.9439781856224416e-10,6.077221913972513e-09,0.015781016710981248,2.705925291642403e-10,1.3902717688827738e-05,1.3147974848289625e-05,0.000313404970005194,0.0030695488232355844,1.50589764318336e-05,1.597647251090159e-05,1.9904919939882887e-12,3.1282347828714135e-13,6.481089220620753e-09,3.0198922660572783e-09,0.0001098686596108032,3.7715764248585577e-06,0.004267702436681583,7.028008329421397e-07,2.799709054523063e-12,8.399068393352514e-08,0.00012879357834082397,3.730156419877757e-07,0.0055059033390918504,0.003658773980784878,7.713767864110063e-07,2.3097639047229264e-09,6.628730394359978e-07,4.9197984950308005e-08,0.00040586485418191636,3.0452784297379493e-10,5.04375154286109e-06,2.174641347674553e-08,0.00021451079235472982,0.0004029286383681435,1.7725116923342729e-13,2.611297466351481e-14,1.2153272272063486e-08,4.775203927862036e-08,1.3053139472278994e-07,5.528819490322937e-11
0.000248199525383419,0.7869018554464076,6.472441568936295e-05,2.0731247140774112e-05,4.776350796687765e-05,0.011208157706503838,0.0,0.0,0.0007926040924967452,5.459266478896528e-05,0.0812666918049649,0.0023486950092551856,3.8498242320837485e-06,3.540854502812568e-14,2.351307462116332e-10,1.7550619692557025e-07,0.0018743427794923248,0.004260464494908344,5.1585978828661935e-06,9.694711920082188e-09,0.0012659222183525924,1.2106185977605742e-09,1.8079523642847172e-08,9.603185049830129e-05,4.540793060533598e-07,0.029558015295154585,7.875727242180595e-08,0.0010708671080868811,0.0018568761824207067,1.0676358013694558e-06,1.422890685996917e-07,4.6253505330762717e-10,1.5853372384651608e-07,2.459303128838867e-06,3.76,0.0,0.0006079828599685782,0.9155205368890574,0.029951190742503877,0.004401842675017277,0.9537331129724959,0.796033542551717,1.0116934077766025e-08,4.610833440721226e-12,0.0003239399044247529,7.091078043825175e-05,7.233079804167546e-10,1.9426541308681457e-10,6.0735153425256015e-09,0.01579178550642915,2.7032524079490204e-10,1.3900959640372638e-05,1.314554581763326e-05,0.0003132215263941169,0.003068630792438382,1.5049429251889236e-05,1.5966335201130913e-05,1.9899634780936536e-12,3.1274041596956367e-13,6.479640684839806e-09,3.031696147634813e-09,0.00010979566256093324,3.768651460240804e-06,0.004284913403115848,7.025390588692973e-07,2.798191005899687e-12,8.389487862622409e-08,0.00012905601033291227,3.7433533897988396e-07,0.005510369941123513,0.0036773467063858003,7.697572904235165e-07,2.303917842187085e-09,6.636499358782753e-07,4.9255951770887804e-08,0.0004080066436967243,3.061377353175097e-10,5.047597490954831e-06,2.1752623006278243e-08,0.0002150744812489764,0.00040610225587800887,1.7730178452563904e-13,2.612043164219717e-14,1.220004577721146e-08,4.775703088377718e-08,1.309754918830461e-07,5.563675961262262e-11
0.0002489083986322498,0.7869525206979122,6.47198343403533e-05,2.0728893602199614e-05,4.776194922548397e-05,0.011250358344720567,0.0,0.0,0.0007928877118033501,5.46590424689405e-05,0.08171753702269878,0.002360986300164058,3.86405401296351e-06,3.547061633309804e-14,2.3546240662855184e-10,1.7554326312897043e-07,0.0018745337617112293,0.004276312224284324,5.18070137946345e-06,9.732505514071268e-09,0.0012706694371440056,1.2183002519418395e-09,1.8083489816472873e-08,9.65451397000116e-05,4.5424971143672414e-07,0.02967311063456991,7.925496515683676e-08,0.0010782134667704818,0.0018667442792875046,1.0719605730174998e-06,1.4281839827545772e-07,4.6414948964798145e-10,1.589469068760668e-07,2.4837553035269273e-06,3.76,0.0,0.0005953443662364717,0.9151431663239475,0.030085161322757827,0.004425929513154952,0.954084465684149,0.79562620542845,1.0087788044269046e-08,4.608303569408047e-12,0.00032380637890185986,7.088593360563388e-05,7.228266811747117e-10,1.9413326489988842e-10,6.0698134199400034e-09,0.015802285471302076,2.7005815623115975e-10,1.3899212616920547e-05,1.3143129418871506e-05,0.00031303847680647247,0.0030677143876229906,1.5039939580229009e-05,1.5956258941995813e-05,1.989436359577259e-12,3.12657573524487e-13,6.478196307395162e-09,3.043475181111386e-09,0.00010972281615417397,3.7657305026685065e-06,0.004302067344503431,7.022759055199881e-07,2.7966765420720274e-12,8.379926251833926e-08,0.000129315436116386,3.7565380239295656e-07,0.005514851921404399,0.003695908850085809,7.681889182803125e-07,2.2982281991392368e-09,6.644287253053728e-07,4.9314059350570965e-08,0.00041014752835195277,3.077469473633675e-10,5.051452647652445e-06,2.1758861773488635e-08,0.00021563635898719396,0.00040928128381049485,1.7735263832003902e-13,2.6127923775417705e-14,1.2246669308339396e-08,4.776202569402951e-08,1.3141928759900302e-07,5.598568007248443e-11
0.00024961727188108063,0.787003173221771,6.471548685272982e-05,2.072656804217145e-05,4.776042088544958e-05,0.011292562881593235,0.0,0.0,0.0007931735492213854,5.4725709069676254e-05,0.08216861876724704,0.002373286945234752,3.878253120510424e-06,3.553284529050116e-14,2.3579414440374756e-10,1.7558044446746002e-07,0.0018747209447464437,0.004292109399710119,5.20278398813734e-06,9.770300047684005e-09,0.0012754138255966331,1.225999356350893e-09,1.8087441590255836e-08,9.705785754000187e-05,4.544204281506353e-07,0.02978796356666125,7.975385228287603e-08,0.0010855744834505918,0.0018765929624967018,1.0762761819765488e-06,1.4334717047665162e-07,4.657647234879983e-10,1.5936043688093445e-07,2.508323526897929e-06,3.76,0.0,0.0005829733373662241,0.9147659531167956,0.030219109109606682,0.00445005366276479,0.9544356208579812,0.7952188859577014,1.0059162300637548e-08,4.6057775302530755e-12,0.00032367290905717584,7.086143215086236e-05,7.223466892834253e-10,1.9400137568391851e-10,6.066116268800918e-09,0.0158125203024623,2.697912768372862e-10,1.3897476779583054e-05,1.314072573681326e-05,0.0003128558215495781,0.0030667997020417536,1.503050664138468e-05,1.594624290915047e-05,1.9889106598306674e-12,3.1257495401625347e-13,6.476756160976419e-09,3.0552294190275126e-09,0.00010965012115421357,3.7628136606312236e-06,0.004319164434699912,7.020114328820092e-07,2.7951656727145783e-12,8.37038359297837e-08,0.00012957190032921492,3.769710101846468e-07,0.005519349522408722,0.0037144603816416386,7.666706615242043e-07,2.2926917660052786e-09,6.652094657477972e-07,4.937231196457629e-08,0.00041228750929066504,3.0935547993979933e-10,5.055317477294133e-06,2.1765131720932196e-08,0.00021619643991854117,0.00041246566471291133,1.774037464312125e-13,2.613545339128826e-14,1.2293143655919065e-08,4.7767024455314734e-08,1.3186277211700195e-07,5.6334957125227435e-11
0.00025032614512991144,0.7870538132720668,6.471136995659105e-05,2.072427043102031e-05,4.775892363202496e-05,0.011334771416881833,0.0,0.0,0.0007934615283506026,5.479265565208568e-05,0.08261993329757629,0.0023855969408878054,3.8924217495664704e-06,3.559524578819673e-14,2.3612596134922173e-10,1.7561775110929213e-07,0.0018749044790417997,0.004307856203290209,5.2248458627551e-06,9.808095663065682e-09,0.0012801553877238784,1.233715895715963e-09,1.8091380331549635e-08,9.757000384973537e-05,4.545914498450999e-07,0.029902574605177677,8.02539333494255e-08,0.0010929501128495425,0.001886422220151931,1.0805826875292155e-06,1.438753909309182e-07,4.673807531637272e-10,1.5977431446166214e-07,2.5330077033530965e-06,3.76,0.0,0.0005708641091400673,0.914388897003465,0.030353034262891668,0.0044742150514453715,0.9547865805221247,0.7948115889132146,1.0031045886071728e-08,4.603255272010437e-12,0.0003235394947972421,7.083726845229936e-05,7.21868000742925e-10,1.9386974691052963e-10,6.062424003104272e-09,0.01582249365355141,2.6952460393581943e-10,1.3895752274099186e-05,1.3138334843523878e-05,0.0003126735606837406,0.003065886823871152,1.502112966443884e-05,1.5936286283178026e-05,1.9883863922519294e-12,3.1249255959011414e-13,6.475320306952464e-09,3.0669589139660517e-09,0.00010957757820374961,3.7599010361440555e-06,0.0043362048477035686,7.017456989857267e-07,2.793658403985571e-12,8.360859908689387e-08,0.0001298254468485302,3.7828694093698197e-07,0.005523862979465942,0.003733001271848988,7.652015323214914e-07,2.2873054073945424e-09,6.659922134045668e-07,4.9430713753311086e-08,0.0004144265877814617,3.109633339711023e-10,5.059192428475888e-06,2.1771434719309967e-08,0.00021675473838322456,0.00041565534198951864,1.774551241082519e-13,2.614302273697569e-14,1.2339469599526106e-08,4.777202786058007e-08,1.3230593596256694e-07,5.668459142267169e-11
