Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414)
2.362533669991521e-08,0.8936659398837365,7.934525612288194e-07,2.1073540947707068e-08,1.7101582900975287e-08,5.8674627723103965e-08,0.0,0.0,5.238372611627355e-07,1.8301803854213133e-10,6.322061740881943e-10,5.4908833775345035e-09,4.3636184216976136e-11,1.0038262925259336e-20,2.286279276531643e-14,6.315609773186896e-09,2.6726615862696944e-08,1.0830889928682094e-07,1.9574695329255098e-14,9.460293459963123e-14,5.3899521655678145e-06,1.3585394447137017e-11,9.476468786125619e-09,3.7032359080648214e-15,7.629019079004165e-13,3.3155775295122724e-10,2.228198700723623e-09,1.4693020167515695e-11,6.059413127708971e-18,5.352196170633834e-18,8.52864013066766e-15,7.172638395551941e-17,2.4707535251773503e-11,7.335168462875606e-16,3.76,0.0,0.4107674745443233,0.9969060315029934,2.5137918973306444e-09,2.9510934296949504e-10,0.15091460394278855,0.15073576529145943,0.0001678419089019808,4.0795583964753996e-08,0.0030933054684450386,2.0688612012452722e-09,3.7787922384339435e-10,2.459614849733217e-13,1.9365813950862888e-13,1.0800119426329591e-07,1.110672502063303e-09,2.2441804476602385e-08,1.7463404545556202e-08,3.29925155562292e-09,1.245514850641633e-10,1.1040629609817011e-08,3.5623134217545582e-09,1.5594713549547056e-15,2.3829126566115074e-15,2.512925580502749e-10,3.1010139503669315e-12,5.089979926452272e-10,3.3844729916006735e-15,2.185734380415203e-08,4.4113928960628575e-13,6.994876455720949e-15,2.8959840551978914e-14,2.690822554168702e-08,1.2536655203188079e-08,6.529064797523028e-07,5.991908334780223e-12,1.0027702486408978e-07,9.716323221326553e-12,2.663704195808976e-14,1.0382904710413866e-15,1.5990084606634965e-10,2.1453267294142367e-15,5.010306101573218e-16,8.318999621844736e-20
2.4229372081782316e-08,0.8942004671833237,8.202230638412059e-07,2.2258138509505535e-08,1.812777467916437e-08,6.211882030450485e-08,0.0,0.0,5.351119105993395e-07,1.9146657261947212e-10,6.772141426024351e-10,5.795208094790697e-09,4.7689272174529725e-11,1.111659286432799e-20,2.4089287821984317e-14,6.437311510993895e-09,2.730347626637611e-08,1.1361908619312404e-07,2.181684975003397e-14,1.0597623985097431e-13,5.657428568404393e-06,1.4597723509624713e-11,9.50723375899735e-09,3.901885226089705e-15,7.846976150607865e-13,3.639093016108036e-10,2.3782828106517493e-09,1.607516146458711e-11,6.494626218958286e-18,5.703432066584401e-18,9.025132784257535e-15,7.856144470917702e-17,2.6941368485926315e-11,8.399651250354358e-16,3.76,0.0,0.4074944351979458,0.9969060132442752,2.7260211110735653e-09,3.0799108222030997e-10,0.15418788724018972,0.15400983232617038,0.00016651578288644765,4.05284991686665e-08,0.003093305392524633,2.169048788953605e-09,3.9250293980417027e-10,2.504844769126294e-13,2.0839346801894139e-13,1.132908312760741e-07,1.1344985551650499e-09,2.3141975168362636e-08,1.8066707990838685e-08,3.4863900330936997e-09,1.3470150082360662e-10,1.1237756711539725e-08,3.6748425965217073e-09,1.6249367540627525e-15,2.435253497569558e-15,2.562376952209892e-10,3.2564833708786572e-12,5.370997867614787e-10,3.702769691822718e-15,2.233419286020537e-08,4.552624987068398e-13,7.55338754933207e-15,3.060468020124433e-14,2.7490416295874164e-08,1.2606548358664865e-08,6.749301676482746e-07,6.496026543509467e-12,1.0086267365801261e-07,9.773731220107495e-12,2.889383945989463e-14,1.1457458990725466e-15,1.696643900657836e-10,2.3255271546164166e-15,5.514155371897105e-16,9.207519440359916e-20
2.4833407463649423e-08,0.894730736685467,8.471025767488097e-07,2.3475074061408026e-08,1.918505161129673e-08,6.566178728225035e-08,0.0,0.0,5.462938787405454e-07,2.0005922238849745e-10,7.241836538021299e-10,6.1053312235583996e-09,5.1995666676712026e-11,1.2279256410866165e-20,2.5348731227247617e-14,6.5542503305705456e-09,2.7875821080686688e-08,1.1904042961050889e-07,2.4262982392304178e-14,1.1840767187489856e-13,5.9307843603927955e-06,1.5656258337396644e-11,9.533421346707586e-09,4.1043950572257295e-15,8.063350157926518e-13,3.985151022257141e-10,2.5337700717583615e-09,1.7544008391966004e-11,6.9482621686896e-18,6.067079757610316e-18,9.534289991429842e-15,8.58231809348178e-17,2.930460988388259e-11,9.582986807032486e-16,3.76,0.0,0.4042474755876476,0.9969059949175642,2.9496635399891672e-09,3.210415620053507e-10,0.1574350965948898,0.15725780292885033,0.00016520022510213648,4.026347745121369e-08,0.003093305316566391,2.2712544061295417e-09,4.072039378376237e-10,2.5493400819546463e-13,2.238700211916315e-13,1.1869088925681522e-07,1.1581064381833407e-09,2.3854414484889493e-08,1.86814408326205e-08,3.6799160437511875e-09,1.454072646114279e-10,1.143145403702567e-08,3.788376270978093e-09,1.6900211284239628e-15,2.48567744098155e-15,2.60983979676045e-10,3.415344334830135e-12,5.660792934504057e-10,4.041544318385572e-15,2.280736629582542e-08,4.693316220608034e-13,8.139169372857732e-15,3.2300988351913384e-14,2.8067900880259626e-08,1.2674055418811547e-08,6.970781771568956e-07,7.030411208881409e-12,1.0143003526245243e-07,9.829094906309284e-12,3.128279893825997e-14,1.2613359103979541e-15,1.7975504919092105e-10,2.515474628705536e-15,6.056724138915249e-16,1.0168524964973426e-19
2.543744284551653e-08,0.8952567823167275,8.740834562605532e-07,2.4724246397395744e-08,2.027335890650118e-08,6.930310892088107e-08,0.0,0.0,5.573840180791066e-07,2.0879335243749847e-10,7.731524833891186e-10,6.421015913441186e-09,5.656333080657669e-11,1.3530219764671208e-20,2.6640646861935484e-14,6.666481270490458e-09,2.844370627481497e-08,1.2457191665002986e-07,2.6926910965167278e-14,1.319671455787883e-13,6.209978951061165e-06,1.6761768244285446e-11,9.555263623892607e-09,4.31064872160998e-15,8.278119959771888e-13,4.35470405641779e-10,2.694660877571976e-09,1.9102209041429605e-11,7.420542263568509e-18,6.443184112587721e-18,1.0055921328085535e-14,9.352335267436762e-17,3.1800243038132245e-11,1.0894495448840906e-15,3.76,0.0,0.40102638791060347,0.9969059765230733,3.1849764555233554e-09,3.3425527492163015e-10,0.160656439772676,0.1604798850304949,0.0001638951513134972,4.00005187377809e-08,0.003093305240569182,2.37545517356412e-09,4.2197446845964055e-10,2.5931222177125205e-13,2.401023343257938e-13,1.242003547160508e-07,1.1814983876161984e-09,2.457956173315152e-08,1.9307890777427298e-08,3.879967218422884e-09,1.5668646867804288e-10,1.1621806297212813e-08,3.9029107031077506e-09,1.7546331818761324e-15,2.5341963719521155e-15,2.655337292710546e-10,3.5775701688502766e-12,5.959507876352679e-10,4.401550866148542e-15,2.3276892010877067e-08,4.833421235164473e-13,8.752673674403416e-15,3.4049539326807085e-14,2.8640717224905664e-08,1.2739222909360365e-08,7.193465010608429e-07,7.596215751199108e-12,1.0197958638778961e-07,9.882493879013795e-12,3.38083290799617e-14,1.38545883544271e-15,1.9017540159107688e-10,2.7154091155285327e-15,6.640111990439621e-16,1.1206195442837497e-19
2.6041478227383637e-08,0.8957786377333328,9.01158274971653e-07,2.6005550024555452e-08,2.1392632253918213e-08,7.304234031360373e-08,0.0,0.0,5.683831723901161e-07,2.1766637257630416e-10,8.241587479997597e-10,6.742028311909854e-09,6.140017638396554e-11,1.4873468680145265e-20,2.7964514506791117e-14,6.774067087939498e-09,2.9007187652441643e-08,1.302125448749093e-07,2.9823050817457485e-14,1.4672726136674767e-13,6.4949719651535115e-06,1.7915007069192163e-11,9.572981355676322e-09,4.520531276875623e-15,8.491269122491979e-13,4.748717390429093e-10,2.8609519976851813e-09,2.0752386263295997e-11,7.911680352568351e-18,6.831786415034897e-18,1.058983535657859e-14,1.0167345357964298e-16,3.443115562517486e-11,1.2343904850180354e-15,3.76,0.0,0.3978309660197609,0.9969059580610176,3.432212728763014e-09,3.4762683987698713e-10,0.16385212288373646,0.16367628490540742,0.00016260047795657774,3.97396188434393e-08,0.003093305164531906,2.4816283934646054e-09,4.368070962747732e-10,2.6362119541178795e-13,2.5710448703823677e-13,1.298182250923177e-07,1.2046766129432646e-09,2.5317848240613605e-08,1.9946341625515268e-08,4.086684786341356e-09,1.6855713443334263e-10,1.1808895730548116e-08,4.018440974484694e-09,1.818687204900284e-15,2.5808262991817896e-15,2.698895989995841e-10,3.743134483576394e-12,6.267289437208846e-10,4.783554984365208e-15,2.3742797707366268e-08,4.972898978798281e-13,9.39433785742688e-15,3.585113303937195e-14,2.9208902950051935e-08,1.2802096534218313e-08,7.417312257219755e-07,8.194612336105252e-12,1.0251175040892735e-07,9.93399784108839e-12,3.6474869086846374e-14,1.5185217495301662e-15,2.009280002916975e-10,2.9255688844774823e-15,7.266484450041812e-16,1.232485074040364e-19
2.6645513609250744e-08,0.8962963363233376,9.283198109823433e-07,2.7318875411737224e-08,2.2542798218763514e-08,7.687901275888853e-08,0.0,0.0,5.792921768174066e-07,2.2667573701329864e-10,8.772409254491884e-10,7.068137941102586e-09,6.651405875736996e-11,1.6312999927401968e-20,2.931977239831591e-14,6.877077324943743e-09,2.9566320850238908e-08,1.3596132217551985e-07,3.2966423807715985e-14,1.6276332384603166e-13,6.785723242867988e-06,1.911671337687709e-11,9.586784574446373e-09,4.733929608505593e-15,8.702785422133207e-13,5.168168621507827e-10,3.0326367251539464e-09,2.249713605700805e-11,8.421883084200527e-18,7.232924620550687e-18,1.1135840009603686e-14,1.1028470157029531e-16,3.7200137828518086e-11,1.394135017764348e-15,3.76,0.0,0.39466100541064647,0.9969059395316109,3.6916208110605533e-09,3.611509995694371e-10,0.1670223503958542,0.16684720718439763,0.00016131612213364526,3.948077052751795e-08,0.003093305088453485,2.589751549071355e-09,4.516946887572547e-10,2.678629435816302e-13,2.748901036547689e-13,1.3554350861402546e-07,1.2276432970216178e-09,2.6069697314584173e-08,2.059707316547873e-08,4.300213481852155e-09,1.8103762148951728e-10,1.1992802173702282e-08,4.1349610475575345e-09,1.8821029963750526e-15,2.6255869013303736e-15,2.7405453946202387e-10,3.912011170067942e-12,6.584288232762102e-10,5.188334369189249e-15,2.4205110890564908e-08,5.111712402742069e-13,1.0064585156526382e-14,3.770659417583772e-14,2.9772495368725018e-08,1.2862721189417539e-08,7.642285229599537e-07,8.826791442780666e-12,1.0302690576911101e-07,9.983668118939486e-12,3.928688671980238e-14,1.660940347608345e-15,2.1201537382906267e-10,3.1461905132637533e-15,7.938073304202569e-16,1.3528952151687728e-19
2.724954899111785e-08,0.8968099112087569,9.555610383435012e-07,2.8664109221188965e-08,2.3723774618498695e-08,8.081263506416728e-08,0.0,0.0,5.901118579618663e-07,2.358189435482695e-10,9.324378731778591e-10,7.399118027576183e-09,7.191277186738981e-11,1.7852812732979678e-20,3.070581981221472e-14,6.975587451402461e-09,3.012116133613438e-08,1.4181726664567907e-07,3.6372666868252006e-14,1.801533588474313e-13,7.082192840055891e-06,2.036761065633044e-11,9.596873125788344e-09,4.950732504339124e-15,8.912660396917234e-13,5.614047239526101e-10,3.2097050194911208e-09,2.433902607294671e-11,8.951350139164125e-18,7.646633597507347e-18,1.1693742937389541e-14,1.1936803034825265e-16,4.01098810002201e-11,1.5697373628865594e-15,3.76,0.0,0.3915163032082761,0.9969059209350674,3.963444719827447e-09,3.7482261801364947e-10,0.1701673251474963,0.1699928548678742,0.0001600420016079233,3.922396431024097e-08,0.0030933050123328615,2.6998023042311864e-09,4.666304054171901e-10,2.720394192592009e-13,2.934723540718787e-13,1.4137522416319236e-07,1.2504005964745582e-09,2.683552420763237e-08,2.1260361075857312e-08,4.520701451490842e-09,1.94146636451676e-10,1.217360313041265e-08,4.252463821083753e-09,1.9448057664296243e-15,2.668501109784871e-15,2.7803175882423385e-10,4.084174396267304e-12,6.910658627038711e-10,5.616679159980193e-15,2.4663858870135535e-08,5.249828176071318e-13,1.076382481746997e-14,3.961677137940538e-14,3.033153148932452e-08,1.292114097701466e-08,7.868346431295374e-07,9.493961424578237e-12,1.035253931332334e-07,1.0031558957665615e-11,4.224887635061535e-14,1.8131388136222027e-15,2.2344002679186324e-10,3.377508891415848e-15,8.657176898559227e-16,1.4823103135272314e-19
2.785358437298496e-08,0.8973193952476867,9.828751185783057e-07,3.004113452468589e-08,2.4935470880653732e-08,8.484269478213359e-08,0.0,0.0,6.008430339712481e-07,2.4509353278085553e-10,9.897888450187541e-10,7.734745788590406e-09,7.760404357343541e-11,1.949690023563985e-20,3.212201966016936e-14,7.069678079864178e-09,3.067176440735935e-08,1.4777940646028176e-07,4.0058040265981015e-14,1.9897812879186212e-13,7.384341028382296e-06,2.1668407516748116e-11,9.603437185120781e-09,5.1708307148873344e-15,9.120888945514925e-13,6.087354199713774e-10,3.392143645354843e-09,2.6280594221036575e-11,9.500274458467054e-18,8.072945352024747e-18,1.226335182118849e-14,1.2893408173460266e-16,4.316297654907996e-11,1.762292339157336e-15,3.76,0.0,0.3883966581541711,0.9969059022716009,4.247924029179199e-09,3.88636678113751e-10,0.17328724836079848,0.17311342933883409,0.0001587780347983717,3.896918907926516e-08,0.0030933049361689976,2.8117585029291038e-09,4.816076873406624e-10,2.761525157059262e-13,3.128639550447575e-13,1.4731240114103375e-07,1.2729506420736487e-09,2.7615736088890065e-08,2.193647683352847e-08,4.7483001614779634e-09,2.0790324145618667e-10,1.2351373838481378e-08,4.3709411837267685e-09,2.006726022917009e-15,2.709594725464876e-15,2.81824688027054e-10,4.259598603506561e-12,7.246558609077734e-10,6.069392337990199e-15,2.511906876125579e-08,5.387216420155909e-13,1.149245228080751e-14,4.158253643713082e-14,3.088604801818574e-08,1.2977399218791415e-08,8.095459092456416e-07,1.01973480632712e-11,1.0400752144651187e-07,1.007771862003899e-11,4.536535702314367e-14,1.975549684705026e-15,2.352044402813105e-10,3.6197572243896386e-15,9.426160403486237e-16,1.6212049980931962e-19
2.8457619754852066e-08,0.8978248210364042,1.0102553931342587e-06,3.144983100563605e-08,2.6177788383816254e-08,8.896865938499823e-08,0.0,0.0,6.11486514631064e-07,2.544970873343211e-10,1.0493335064033937e-09,8.07480267847827e-09,8.359553123475021e-11,2.124924099257873e-20,3.3567701086906584e-14,7.159434246984853e-09,3.121818518829916e-08,1.5384677975429185e-07,4.403943556346836e-14,2.1932114643991206e-13,7.692128295449328e-06,2.3019797881143705e-11,9.606657746603099e-09,5.3941170010374435e-15,9.32746896671314e-13,6.589101500901721e-10,3.5799363070426166e-09,2.8324347381512498e-11,1.0068842467081489e-17,8.511889238250946e-18,1.2844474655995636e-14,1.389931987921572e-16,4.63619150432123e-11,1.972935204028326e-15,3.76,0.0,0.3853018705934766,0.996905883541424,4.545293865113346e-09,4.025882792815504e-10,0.17638231965444637,0.1762091303757485,0.00015752414077446197,3.871643252761924e-08,0.003093304859960874,2.9255981687803146e-09,4.966202470916852e-10,2.802040681868091e-13,3.3307717185934543e-13,1.5335407933538365e-07,1.2952955391141128e-09,2.841073202105771e-08,2.2625687628671956e-08,4.9831643056783824e-09,2.2232686245736585e-10,1.2526187335048315e-08,4.49038406592803e-09,2.0677994439389804e-15,2.748896067272155e-15,2.8543694900766917e-10,4.438258503059047e-12,7.592149669696831e-10,6.547290126073803e-15,2.5570767485742422e-08,5.523850461590435e-13,1.225084936828499e-14,4.3604783470124606e-14,3.143608136211936e-08,1.3031538469770652e-08,8.323587120105687e-07,1.093819411804266e-11,1.0447357304870098e-07,1.0122190316182747e-11,4.864087052566171e-14,2.1486137103818767e-15,2.4731107230103935e-10,3.873167038184469e-15,1.0247456049338319e-15,1.770068240695816e-19
2.9061655136719173e-08,0.8983262209114568,1.0376953766226152e-06,3.2890075148623954e-08,2.7450620783285466e-08,9.318997738200262e-08,0.0,0.0,6.220431014561673e-07,2.6402723109437177e-10,1.1111119481232973e-09,8.419074598593146e-09,8.989481753661959e-11,2.3113790570172145e-20,3.5042162055277974e-14,7.244944756664767e-09,3.176047862816343e-08,1.6001843450311116e-07,4.833438328403722e-14,2.412686870630111e-13,8.005515344883135e-06,2.4422461177629805e-11,9.606707085886218e-09,5.620486170672469e-15,9.532401036176897e-13,7.120311769409111e-10,3.773063778905467e-09,3.047276021318155e-11,1.0657234293200345e-17,8.963492154961814e-18,1.3436920005368121e-14,1.495554196959055e-16,4.97090855146576e-11,2.202841438918534e-15,3.76,0.0,0.3822317424621834,0.9969058647447481,4.8557849049036945e-09,4.1667263509925296e-10,0.17945273705645387,0.17928015616534568,0.0001562802392509675,3.8465681474939575e-08,0.0030933047837074894,3.041299504484484e-09,5.116620589636318e-10,2.841958556471545e-13,3.54123820368249e-13,1.59499308789926e-07,1.3174373677836215e-09,2.922090294292372e-08,2.3328256286085865e-08,5.225451714070304e-09,2.374372972634888e-10,1.2698114520222674e-08,4.610782490167003e-09,2.127966738773754e-15,2.786435649816894e-15,2.8887232570277334e-10,4.620129072735366e-12,7.94759667845581e-10,7.051202388109354e-15,2.601898177317466e-08,5.659706602312896e-13,1.3039384471663317e-14,4.568442812766876e-14,3.19816676309281e-08,1.3083600531621012e-08,8.552695056006196e-07,1.171775887029317e-11,1.0492380799111616e-07,1.016501298992607e-11,5.2079979476052263e-14,2.332779706987366e-15,2.597623580878488e-10,4.137968184361123e-15,1.1123563331727757e-15,1.929403408934034e-19
2.966569051858628e-08,0.8988236269517283,1.0651887507172004e-06,3.436174041772764e-08,2.8753854322767328e-08,9.750607938505739e-08,0.0,0.0,6.325135877826763e-07,2.7368162846270603e-10,1.1751646987594505e-09,8.767352074183061e-09,9.650940655249463e-11,2.509447325227016e-20,3.654467190811011e-14,7.3263015800266115e-09,3.229869949849358e-08,1.66293428404339e-07,5.2961060285180766e-14,2.649097990769179e-13,8.324463096385616e-06,2.58770625284044e-11,9.60374919824687e-09,5.849835105623818e-15,9.735688116277061e-13,7.68201784866222e-10,3.9715040317999915e-09,3.2728274054500396e-11,1.1265623983166195e-17,9.427778729458599e-18,1.4040497231054265e-14,1.6063047231420795e-16,5.320677495376077e-11,2.453226482097982e-15,3.76,0.0,0.37918607727445164,0.9969058458817822,5.179623380405718e-09,4.308850710256923e-10,0.18249869701683955,0.18232670331529224,0.00015504625058280865,3.82169221133473e-08,0.003093304707407856,3.1588408912441953e-09,5.267273495675838e-10,2.881296023469238e-13,3.7601526937646364e-13,1.6574714967521167e-07,1.3393781835246343e-09,3.004663165720429e-08,2.4044441192630517e-08,5.4753232617673985e-09,2.5325472332350155e-10,1.2867224219100656e-08,4.7321256196791935e-09,2.187173499400256e-15,2.8222458881430558e-15,2.921347376136414e-10,4.805185553523964e-12,8.313067760922836e-10,7.5819730269103e-15,2.6463738162016754e-08,5.79476390566108e-13,1.3858412743739321e-14,4.782240678584609e-14,3.2522842639900975e-08,1.313362646596101e-08,8.782748040839058e-07,1.253731766529299e-11,1.0535846768876983e-07,1.0206221985329724e-11,5.568726542159395e-14,2.528504407511728e-15,2.72560710393217e-10,4.4143888453689965e-15,1.2057049187260689e-15,2.099728312403152e-19
3.0269725900453384e-08,0.8993170709804942,1.0927293586126476e-06,3.586469742468586e-08,3.008736813323136e-08,1.0191637912647e-07,0.0,0.0,6.428987588599641e-07,2.8345798362500806e-10,1.2415327358808316e-09,9.119430401194714e-09,1.0344672003332562e-10,2.719517389670209e-20,3.8074473896980974e-14,7.403599307875968e-09,3.283290239052376e-08,1.7267082876093394e-07,5.793829684438335e-14,2.9033631317656795e-13,8.648932685751949e-06,2.7384252936475378e-11,9.597940213512619e-09,6.082062780168102e-15,9.93733529551365e-13,8.275262394623958e-10,4.17523235568904e-09,3.509329591309258e-11,1.1894179712139698e-17,9.904771489642705e-18,1.465501669978595e-14,1.7222776946645498e-16,5.6857167981903425e-11,2.725345411126839e-15,3.76,0.0,0.3761646801100352,0.9969058269527344,5.517031085002194e-09,4.4522102214517756e-10,0.185520394420202,0.18534896686677385,0.00015382209575995752,3.797014019825417e-08,0.0030933046310610006,3.2782008881494602e-09,5.41810588745858e-10,2.920069794516913e-13,3.987624433548822e-13,1.720966721614385e-07,1.3611200173904634e-09,3.0888292823514587e-08,2.4774496230584272e-08,5.7329427786347204e-09,2.6979970526581575e-10,1.303358324217105e-08,4.854401805651343e-09,2.2453700445181504e-15,2.8563608274104793e-15,2.9522821573329616e-10,4.993403446275958e-12,8.688734176341356e-10,8.140460379558894e-15,2.6905063000739627e-08,5.929003997238824e-13,1.470827629129859e-14,5.001967575124318e-14,3.305964191228498e-08,1.3181656607508947e-08,9.013711783687362e-07,1.3398161451612067e-11,1.0577777801161514e-07,1.024584961213279e-11,5.946732695487977e-14,2.7362523070862304e-15,2.857085197234223e-10,4.702655540110551e-15,1.3050548140143756e-15,2.281575242343148e-19
