Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39)
3.9499813312071266e-18,0.4859394508649622,1.2534664517728534e-29,1.3024790271163725e-30,1.4819349754697808e-39,1.2346420947497904e-42,0.0,0.0,8.266656438070767e-22,7.354610053047696e-39,5.860224795860131e-47,6.815757185854068e-47,5.442853172301407e-53,2.5199826460278795e-71,1.0071136594239731e-47,6.281774535299595e-36,4.556391305783591e-25,1.4080270872195532e-35,2.7504647130261024e-64,2.5253302527269845e-63,8.208008815816959e-37,8.346740900753656e-56,1.7111794801084317e-26,1.2154281626948503e-54,5.103326188646107e-41,2.7298585702742933e-57,4.0265170294524515e-55,6.36084584664345e-61,1.041689734331933e-59,1.1898618562769565e-61,6.659353822423333e-54,6.2563232016861724e-80,1.8936321802434577e-66,7.914502493563435e-76,3.76,0.0,0.5263441087308794,0.9999999999996175,9.63437608447838e-48,7.452585761042025e-40,8.297790688615168e-17,8.13564665592877e-17,1.6214403268639917e-18,4.749960975362599e-35,3.824369422036964e-13,5.5205735358441055e-40,1.3784337566020338e-42,9.031877164909025e-53,5.910349859190224e-61,1.407880692223602e-35,1.3997279975383292e-35,4.7474085909821974e-36,2.1270256777995254e-36,7.039884269926178e-42,9.911836256137965e-48,3.293142154087612e-38,5.86704861043592e-40,3.2730619839641334e-52,1.3648865757893682e-50,1.627912840943295e-45,7.587682980421453e-63,1.51555458723146e-43,4.112841869439675e-60,1.71117948073663e-26,4.296434827328301e-38,9.031432461656571e-62,9.491230312705151e-56,4.556391305784041e-25,8.266656563220736e-22,9.830272638407878e-33,2.1621419712381632e-44
7.903394444630766e-18,0.4859394508649622,2.508293500991813e-29,2.6060896619143734e-30,5.931604469896134e-39,4.942380743152058e-42,0.0,0.0,1.6540495027860561e-21,2.94376068793942e-38,4.691743101624126e-46,5.456750548033358e-46,4.357592055435424e-52,2.0175183726126005e-70,4.031079249269025e-47,2.5143468902977356e-35,9.11674124866948e-25,5.635777814837854e-35,2.2022397102743282e-63,2.021799710984777e-62,3.285342595193334e-36,6.682467896106442e-55,3.4238456483426567e-26,9.730815624933668e-54,2.0426604406037158e-40,2.1861008699280873e-56,3.2244792345185187e-54,5.093835647343251e-60,8.341966350144515e-59,9.528545054485242e-61,5.331532229743144e-53,1.002558291623643e-78,3.033096059687484e-65,1.2676958618818739e-74,3.76,0.0,0.5263441087308793,0.9999999999992347,7.71335897745655e-47,2.982976504318038e-39,1.660279057852366e-16,1.627836164104173e-16,3.244289374819291e-18,1.9012222645203223e-34,7.652061437670161e-13,2.2096681224645e-39,5.5173273507422335e-42,7.23099368048714e-52,9.464260640667036e-60,5.635191853325806e-35,5.602559760524457e-35,1.9002006456609916e-35,8.513645895307146e-36,2.8178800630000453e-41,3.9673180378512757e-47,1.318115079248916e-37,2.348348441216744e-39,2.620439934660165e-51,1.0927391674841801e-49,1.30332010741949e-44,1.215442098972012e-61,6.068307308761307e-43,3.29277470021539e-59,3.4238456508570856e-26,1.7196936141509088e-37,7.231167696253682e-61,7.601256526773426e-55,9.11674124867128e-25,1.6540495277902701e-21,3.934670898305761e-32,8.654202607677522e-44
1.5810220671478047e-17,0.48593945086496226,5.018762674029945e-29,5.21331093519863e-30,2.373416443089988e-38,1.9780720623272808e-41,0.0,0.0,3.308817220793696e-21,1.1778877177823476e-37,3.754820393613515e-45,4.3670597001454737e-45,3.487398053315227e-51,1.6146278606440449e-69,1.6129567701986457e-46,1.0060662637578727e-34,1.823744113443853e-24,2.2550452531775437e-34,1.76277405598126e-62,1.6180542348313312e-61,1.3145649737958187e-35,5.348005254827409e-54,6.849177981037129e-26,7.787609893164634e-53,8.173302450512204e-40,1.7497667354236453e-55,2.5808902703986413e-53,4.07713323095454e-59,6.676954121875121e-58,7.626698011774583e-60,4.2668461446215265e-52,1.6064345229940785e-77,4.855582856661028e-64,2.0294143768393168e-73,3.76,0.0,0.5263441087308792,0.9999999999984692,6.1730314240369314e-46,1.1935791524100135e-38,3.321279035834063e-16,3.2563791611880625e-16,6.48998746460012e-18,7.607365505318252e-34,1.5307445301549976e-12,8.841550757026109e-39,2.2076496233027053e-41,5.78699258815612e-51,1.5148980559569025e-58,2.254810792238203e-34,2.2417536505533634e-34,7.603277699668077e-35,3.4065673080261976e-35,1.1275924615616391e-40,1.5874443314479443e-46,5.274177241397e-37,9.396452630743633e-39,2.0971486501209308e-50,8.745234355390293e-49,1.043052181863934e-43,1.9458383304046783e-60,2.429825362980969e-42,2.6352211750880183e-58,6.849177991098119e-26,6.881014461182969e-37,5.787343887301894e-60,6.08731884246195e-54,1.823744113444574e-24,3.3088172706663373e-21,1.5743808739070551e-31,3.462808319671115e-43
3.162387312517261e-17,0.4859394508649622,1.0042961318506755e-28,1.0427753496520318e-29,9.495227473934608e-38,7.917384833701465e-41,0.0,0.0,6.618352657007703e-21,4.7123178657112025e-37,3.0044267966772983e-44,3.494312619555975e-44,2.7904483768144626e-50,1.2919476029932126e-68,6.452877359992399e-46,4.024920156356505e-34,3.647884090596576e-24,9.021649675533967e-34,1.4109879383528686e-61,1.2946892266152376e-60,5.259115888713908e-35,4.27921675209006e-53,1.369984263133016e-25,6.231271124272945e-52,3.2698531934265626e-39,1.4001678925971838e-54,2.065235097146147e-52,3.2625328582253855e-58,5.342916044528084e-57,6.102903573992832e-59,3.4141251977556423e-51,2.5756996310649642e-76,7.771036520188399e-63,3.247944052291517e-72,3.76,0.0,0.5263441087308789,0.9999999999969381,4.939363030232352e-45,4.775093821707136e-38,6.643278991797456e-16,6.51346515560103e-16,1.2981383619642691e-17,3.0434415564634594e-33,3.0618212359763328e-12,3.537196062947034e-38,8.832036171040676e-41,4.630473195793955e-50,2.4243300209029662e-57,9.02071167902879e-34,8.968474177620005e-34,3.0418061684274053e-34,1.3628487424885052e-34,4.511691309831281e-40,6.350813802065144e-46,2.1100143303574314e-36,3.759192912851328e-38,1.678038025912598e-49,6.997516124134334e-48,8.346002061287251e-43,3.1142463178210887e-59,9.734581935597634e-42,2.108578400202563e-57,1.3699842671580673e-25,2.7528538491584198e-36,4.630839150710297e-59,4.877186677484413e-53,3.64788409059946e-24,6.61835275617717e-21,6.298548670617034e-31,1.385348824013322e-42
6.325117803256173e-17,0.4859394508649623,2.010439980106009e-28,2.0856638678177588e-29,3.7984130888466805e-37,3.1702587653996828e-40,0.0,0.0,1.3237423530230624e-20,1.885080556222621e-36,2.4037696463785477e-43,2.7957176885427156e-43,2.232570789536401e-49,1.033656213931763e-67,2.5813610056895654e-45,1.6100990863277562e-33,7.296164044897669e-24,3.60895378304304e-33,1.1296989935570518e-60,1.0358497269847364e-59,2.103817566519844e-34,3.423698454780453e-52,2.7401171871532574e-25,4.9854902332975816e-51,1.3080477274324082e-38,1.1202761361355148e-53,1.6523972556359714e-51,2.6103571347438506e-57,4.274874000495734e-56,4.882941000463894e-58,2.731559497465531e-50,4.1367428152222085e-75,1.2435341900702263e-61,5.197415423808307e-71,3.76,0.0,0.5263441087308782,0.999999999993876,3.9518656107036747e-44,1.9101929821655634e-37,1.3287278903724234e-15,1.302763714540772e-15,2.5964175831651482e-17,1.2174756959735922e-32,6.123974379800515e-12,1.4149936051656471e-37,3.5331021101074383e-40,3.704730052127897e-49,3.8793223498074948e-56,3.608578553843614e-33,3.587681506761283e-33,1.2168214878437828e-33,5.451838621721077e-34,1.8052932161376807e-39,2.5405345086870463e-45,8.440744237953378e-36,1.5037995461486404e-37,1.3425586475157887e-48,5.598544331553292e-47,6.677435373776711e-42,4.983517946678818e-58,3.9051091971583987e-41,1.687024615555827e-56,2.7401172032547726e-25,1.1012311589416306e-35,3.705056872011828e-58,3.9123715551895866e-52,7.296164044909208e-24,1.3237423726233625e-20,2.5196245176849683e-30,5.541846390122617e-42
1.2650578784733997e-16,0.48593945086496243,4.0279441540545913e-28,4.171440927755736e-29,1.5194374471504176e-36,1.2705928717328695e-39,0.0,0.0,2.647556527985609e-20,7.540629056467843e-36,1.923106992702017e-42,2.2366837868923167e-42,1.7861416182348525e-48,8.269642182771073e-67,1.0325864088248257e-44,6.440658355724734e-33,1.4592723953482448e-23,1.4436404253541964e-32,9.05084500679757e-60,8.287191214648438e-59,8.415612701426404e-34,2.739088790562414e-51,5.480383011040283e-25,3.988581529373639e-50,5.232403816128452e-38,8.96277646062503e-53,1.3220014808658918e-50,2.0884185326275985e-56,3.420115679551788e-55,3.906600071933665e-57,2.1853513371919224e-49,6.6674466556272205e-74,1.9897894133045503e-60,8.316428671193978e-70,3.76,0.0,0.5263441087308769,0.9999999999877517,3.1616425552445776e-43,7.641082846690125e-37,2.6575278727577757e-15,2.6055981128944114e-15,5.1929759863363696e-17,4.870100901448568e-32,1.2248279596175114e-11,5.660204946909502e-37,1.4132984429484078e-39,2.963924339908898e-48,6.207230471114911e-55,1.4434903275182428e-32,1.435130891798403e-32,4.867483965043565e-33,2.1808241674938582e-33,7.225225371625191e-39,1.0162569460140063e-44,3.3764350833851443e-35,6.015442956783964e-37,1.0740991247990087e-47,4.479047920754963e-46,5.342201505622465e-41,7.97420696296739e-57,1.5708752085449714e-40,1.3496865262186804e-55,5.480383075448964e-25,4.4051038803785057e-35,2.9641995537599527e-57,3.1464493888618444e-51,1.4592723953528606e-23,2.647556566248569e-20,1.0078908182924275e-29,2.2168288338046505e-41
2.5301500747689646e-16,0.4859394508649627,8.083818411687642e-28,8.342995142065522e-29,6.077956530473251e-36,5.1019773986413635e-39,0.0,0.0,5.2951848791825524e-20,3.016312990616158e-35,1.538522084750314e-41,1.7893950342352194e-41,1.4289475250849899e-47,6.615870617659265e-66,4.1304295916091772e-44,2.576315708115574e-32,2.9185843770582375e-23,5.77468054761852e-32,7.261366775225135e-59,6.629910327411751e-58,3.366313569728066e-33,2.191323042214123e-50,1.0960914562200498e-24,3.1909409611296874e-49,2.0930041074449173e-37,7.170448202021206e-52,1.0576346563883554e-49,1.6707887216465076e-55,2.736179137934046e-54,3.1253789691292563e-56,1.7483225633084705e-48,1.0822551251415479e-72,3.183770903309738e-59,1.3306737087094244e-68,3.76,0.0,0.5263441087308742,0.999999999975503,2.5293740469651416e-42,3.056495323382395e-36,5.315127837528466e-15,5.2112669111709e-15,1.0386092635756665e-16,1.94807995577349e-31,2.4496885743830748e-11,2.2641282112914465e-36,5.6533095198087906e-39,2.3711951007038414e-47,9.931818094501839e-54,5.774080143670167e-32,5.740639506437056e-32,1.947033161992998e-32,8.72347399308563e-33,2.893155940806991e-38,4.0651248375760176e-44,1.3506015114898622e-34,2.4062261391894607e-36,8.593016444563523e-47,3.583323115092719e-45,4.2738620148998365e-40,1.2759190190654918e-55,6.353773837023575e-40,1.0797792752398417e-54,1.0960914819840468e-24,1.7620774014507362e-34,2.3714209902695695e-56,2.543465572419107e-50,2.918584377076701e-23,5.295184951954647e-20,4.03164529603156e-29,8.867496339781767e-41
5.060334467360094e-16,0.48593945086496315,1.6279030565771133e-27,1.6686103948482247e-28,2.431273813940855e-35,2.0564138847847832e-38,0.0,0.0,1.0590441586663842e-19,1.2065374704583754e-34,1.2308322312289467e-40,1.4315418681625087e-40,1.1431720883663269e-46,5.2927590494986864e-65,1.652188581427953e-43,1.0305367267525403e-31,5.837208340450372e-23,2.30989680436543e-31,5.8419929945475974e-58,5.303991192219094e-57,1.3465391265397365e-32,1.753079234242822e-49,2.192197727806561e-24,2.5527830619830044e-48,8.372101584170485e-37,5.736449501457029e-51,8.461211142033266e-49,1.3366537582540467e-54,2.18897794857334e-53,2.5003427404419532e-55,1.398674643104761e-47,1.7810063536673882e-71,5.094119947118535e-58,2.1291140324765887e-67,3.76,0.0,0.5263441087308689,0.9999999999510059,2.0235231981903496e-41,1.2226105663999262e-35,1.0630327767069796e-14,1.0422604514000707e-14,2.0772325306908715e-16,7.792398782008876e-31,4.8994080898779764e-11,9.056606322706135e-36,2.261347396256115e-38,1.896977545160806e-46,1.589110063080539e-52,2.309656640031595e-31,2.296278477812858e-31,7.788211580921881e-32,3.489424968044095e-32,1.1596797665046758e-37,1.626077989876284e-43,5.402461002767218e-34,9.62500247991301e-36,6.8745259169295365e-46,2.8666920743441353e-44,3.419129176706758e-39,2.041506194067474e-54,2.5976520861099018e-39,8.638407687389829e-54,2.1921978308635954e-24,7.048381302949688e-34,1.8971608883817238e-55,2.076791203883632e-49,5.837208340524227e-23,1.059044171718946e-19,1.6126745223028187e-28,3.547035093818705e-40
1.0120703252542355e-15,0.48593945086496415,3.300330942819829e-27,3.3372323072999104e-28,9.72567648473838e-35,8.350515329502371e-38,0.0,0.0,2.1180955021976026e-19,4.826174434341457e-34,9.846715575907396e-40,1.1452544527287146e-39,9.145438995172971e-46,4.234231951444285e-64,6.608787442411684e-43,4.122167556099027e-31,1.167445626712323e-22,9.239642915247456e-31,4.7261514457407966e-57,4.243218105534514e-56,5.386183909138577e-32,1.4024717016993236e-48,4.384410116397469e-24,2.0422385630949087e-47,3.348857657938708e-36,4.589196178347791e-50,6.769022473767168e-48,1.0693340748766211e-53,1.7511962142236422e-52,2.0002900183727554e-54,1.1189463432143425e-46,3.0076158256299866e-70,8.150661842808906e-57,3.4066113337541915e-66,3.76,0.0,0.5263441087308582,0.9999999999020116,1.6188280775673965e-40,4.890467139764307e-35,2.126072762615224e-14,2.0845279744767644e-14,4.154478813845894e-16,3.1169751189140883e-30,9.798840264732473e-11,3.622662034003318e-35,9.04544027008366e-38,1.5175893624885967e-45,2.5425889406695747e-51,9.238682250534593e-31,9.185155159390821e-31,3.115300243264111e-31,1.3957769861086892e-31,4.657987697876249e-37,6.504437708008675e-43,2.1609953925549475e-33,3.8500205841489135e-35,5.499703249006276e-45,2.293366565146712e-43,2.7353179515245813e-38,3.2664353634719036e-53,1.0839597011682012e-38,6.910881238549157e-53,4.384410528627686e-24,2.8193668590009405e-33,1.517737640313141e-54,1.728634569275355e-48,1.1674456267418656e-22,2.1180955222949712e-19,6.4507308905121105e-28,1.4188216344785313e-39
2.0241440822906874e-15,0.48593945086496615,6.778728536201838e-27,6.674476737272437e-28,3.89070589990552e-34,3.4400692368711342e-37,0.0,0.0,4.2361981973998816e-19,1.930474687429004e-33,7.877394706387965e-39,9.162289403870033e-39,7.316385734984605e-45,3.387394949173848e-63,2.64352130190504e-42,1.6488709618530956e-30,2.3348952120023326e-22,3.695873527217246e-30,3.864979513949588e-56,3.3945845123253555e-55,2.154479048712096e-31,1.1219806775900335e-47,8.768834275250908e-24,1.6337956898089538e-46,1.3395464626904028e-35,3.671371898020265e-49,5.415239408529891e-47,8.554748165580507e-53,1.400962513496156e-51,1.6002383448788757e-53,8.951597127973747e-46,5.317748799559564e-69,1.304111721177798e-55,5.450601248187298e-65,3.76,0.0,0.5263441087308369,0.9999999998040231,1.2950661651987252e-39,1.9561918307176867e-34,4.252152734431626e-14,4.169063030673077e-14,8.30897037585463e-16,1.2467930202004307e-29,1.959767718997698e-10,1.4490693620563767e-34,3.6181890516024243e-37,1.2140724052918749e-44,4.068144593734853e-50,3.695489258361781e-30,3.674067031375695e-30,1.2461230788796888e-30,5.583121339828491e-31,1.878595883798722e-36,2.6018567225821702e-42,8.644003553465532e-33,1.5400121580774428e-34,4.3998554625428117e-44,1.834697570680936e-42,2.1882582599261813e-37,5.2263068296340295e-52,4.694999326257586e-38,5.528905631130364e-52,8.768835924175835e-24,1.1277496098332883e-32,1.2141925498474798e-53,1.490418850949196e-47,2.3348952121205027e-22,4.2361982135632732e-19,2.580298911179155e-27,5.675304014549852e-39
3.0362178393271394e-15,0.48593945086496804,1.0390667949672936e-26,1.0011721772710117e-27,8.268381051441509e-34,7.456814104445331e-37,0.0,0.0,6.354300900742005e-19,4.102261785424953e-33,2.25244408023091e-38,2.619881343254068e-38,2.092032844110556e-44,9.685838725593014e-63,5.6174863839233624e-42,3.5038530418443026e-30,3.5023447972477788e-22,7.853747900854307e-30,1.1189538623057726e-55,9.706397414849519e-55,4.578271411681284e-31,3.2081659238369476e-47,1.315325781577606e-23,4.67163809704053e-46,2.8465383518761345e-35,1.0899398308823515e-48,1.6076482513760117e-46,2.5397005337971116e-52,4.159112138054493e-51,4.750712927199415e-53,2.5595992251420744e-45,2.100893989718184e-68,4.932690234707517e-55,2.0620753038758226e-64,3.76,0.0,0.5263441087308156,0.9999999997060349,3.703082409063842e-39,4.1569107494992895e-34,6.378232706247942e-14,6.253598096912314e-14,1.2463460933562302e-15,2.649436858655798e-29,2.939648669083377e-10,3.0792761531372337e-34,7.688664182766496e-37,3.4715041315618497e-44,1.4973520828620548e-49,7.852931325998337e-30,7.807391859400866e-30,2.648013247916322e-30,1.1864140541541704e-30,4.014632732813253e-36,5.529060941903921e-42,1.8368521291016931e-32,3.272528295564037e-34,1.2580977392743116e-43,5.246090515862928e-42,6.257051469297735e-37,1.9925297233210156e-51,1.0504382710420006e-37,1.5809531384351846e-51,1.3153261319743956e-23,2.396469710767289e-32,3.5102579567453847e-53,4.43825868481092e-47,3.502344797498892e-22,6.354300894947829e-19,5.483139277114384e-27,1.2060035187677713e-38
4.048291596363592e-15,0.48593945086497004,1.4136149182425635e-26,1.334896741400894e-27,1.4105872285906096e-33,1.2950815879995569e-36,0.0,0.0,8.472403612223972e-19,6.997978740204838e-33,4.75105856193057e-38,5.526162060695541e-38,4.4127093290521117e-44,2.04302455945707e-62,9.582773729183526e-42,5.977162828957674e-30,4.669794382448662e-22,1.3397592536845951e-29,2.38663715482662e-55,2.04736117887471e-54,7.809995483713901e-31,6.766953888177323e-47,1.7537680737973014e-23,9.853841864597028e-46,4.855861428648065e-35,2.3749231558831498e-48,3.5029780644924527e-46,5.5338908229618886e-52,9.06249201928783e-51,1.0351559793674151e-52,5.398938291627186e-45,5.676979765444559e-68,1.2837406543451673e-54,5.367573573958206e-64,3.76,0.0,0.5263441087307943,0.9999999996080472,7.81087613407883e-39,7.0912034702932085e-34,8.504312678064172e-14,8.338133173194472e-14,1.6617950486969152e-15,4.519628897237508e-29,3.9195268767379587e-10,5.2528873307540165e-34,1.3115973077212093e-36,7.322435571556593e-44,3.797620001189633e-49,1.3396199551065196e-29,1.3318487133488038e-29,4.5172004084008004e-30,2.0238834064130632e-30,6.884013521421845e-36,9.432107418248271e-42,3.133454860549582e-32,5.5825504762676894e-34,2.653718700293625e-43,1.106552538819098e-41,1.3197931113875796e-36,5.36104426636732e-51,1.8747802913236506e-37,3.3347480898209374e-51,1.7537686715332045e-23,4.088096987510903e-32,7.476801637712485e-53,9.699445515627433e-47,4.669794382877031e-22,8.472403566448637e-19,9.353594182178098e-27,2.0573017817039896e-38
6.0724391104364956e-15,0.48593945086497387,2.194052611925033e-26,2.00234601197546e-27,2.9207819778346603e-33,2.7609126874315956e-36,0.0,0.0,1.2708609054291623e-18,1.4488431710034276e-32,1.297661841796707e-37,1.5093992937685095e-37,1.2052503247832262e-43,5.580135157889742e-62,1.983992026835094e-41,1.2374959158075967e-29,7.004693552745845e-22,2.773808686947308e-29,6.639044656015427e-55,5.591980701991422e-54,1.6169609895818955e-30,1.8482657570585125e-46,2.6306525131188767e-23,2.691390970645994e-45,1.0053448109816907e-34,6.893674688505376e-48,1.0168045142497258e-45,1.6063254041161098e-51,2.6305635376511707e-50,3.004740383851568e-52,1.47461810146369e-44,2.2106670022684002e-67,4.709668557398334e-54,1.969825079363741e-63,3.76,0.0,0.5263441087307518,0.9999999994120722,2.133393240525024e-38,1.4681441712435222e-33,1.275647262169643e-13,1.2507203349328903e-13,2.4926927236751063e-15,9.357319571370213e-29,5.879276855753051e-10,1.0875449463321863e-33,2.7155011901930878e-36,1.9999991299659697e-43,1.3280533718601131e-48,2.7735202852350914e-29,2.7574211690316274e-29,9.352291776616898e-30,4.190194492111994e-30,1.437523375833461e-35,1.9528603446509017e-41,6.487422775269863e-32,1.1557966180867728e-33,7.248246021125835e-43,3.022337866122444e-41,3.604762155727686e-36,2.1683608035969596e-50,4.167831040593841e-37,9.108503933646986e-51,2.6306537506555097e-23,8.463888786584442e-32,2.0810939759582772e-52,2.802916191997294e-46,7.004693553632728e-22,1.270860888625371e-18,1.9365436059286234e-26,4.2593869377808734e-38
8.0965866245094e-15,0.48593945086497775,3.023598394748334e-26,2.6697955056758537e-27,4.968035089288521e-33,4.8244200093420486e-36,0.0,0.0,1.694481452629239e-18,2.4641032980992058e-32,2.7151430221198136e-37,3.1582291312000554e-37,2.5217913250622322e-43,1.167551047273952e-61,3.3742510162345844e-41,2.1046565612888276e-29,9.339592722879152e-22,4.7175334361109493e-29,1.4114576804726513e-54,1.1700296964849947e-53,2.7500277388943364e-30,3.867191143741053e-46,3.507536725059193e-23,5.631291569802637e-45,1.709828568842029e-34,1.5075696228190006e-47,2.2236336532895182e-45,3.5128664521433514e-51,5.752747786043258e-50,6.57103063355166e-52,3.0853950538591457e-44,6.000930758085656e-67,1.2209589449877349e-53,5.107905815989918e-63,3.76,0.0,0.5263441087307092,0.9999999992160982,4.4637730274139885e-38,2.496929245853733e-33,1.700863256532837e-13,1.6676273562394718e-13,3.323590029336268e-15,1.5914350651593848e-28,7.839016749934651e-10,1.8496310820684816e-33,4.61836505994426e-36,4.184689692347637e-43,3.318457828830828e-48,4.717042937657811e-29,4.689646579041204e-29,1.590579982503857e-29,7.126423860064584e-30,2.464716112158935e-35,3.3214053675623845e-41,1.1033409372371297e-31,1.965707762380927e-33,1.5165970772007125e-42,6.323740386621054e-41,7.542363229187908e-36,5.873481776346147e-50,7.551756786396605e-37,1.9058543895921173e-50,3.5075388297851584e-23,1.4394861093862413e-31,4.416716398346943e-52,6.149892356752992e-46,9.339592724387507e-22,1.6944814169712726e-18,3.293554166408498e-26,7.244108705990589e-38
1.0120734138582302e-14,0.4859394508649817,3.9057599868256436e-26,3.3372452387043356e-27,7.590894485128267e-33,7.572095828228788e-36,0.0,0.0,2.1181020030364355e-18,3.7645936021760065e-32,4.942814430888431e-37,5.74954778123658e-37,4.590832764054232e-43,2.125482113079532e-61,5.155093047691047e-41,3.21543960886101e-29,1.1674491892836882e-21,7.207342344523763e-29,2.610885570082788e-54,2.1299947047077388e-53,4.201421606632073e-30,7.040074871914993e-46,4.3844206933767915e-23,1.0251552871013352e-44,2.612232062567951e-34,2.828406794192659e-47,4.171835481547761e-45,6.590642176767767e-51,1.0792940214402969e-49,1.2328150547566622e-51,5.616844690772555e-44,1.3727093769042299e-66,2.6690878932140876e-53,1.1168320378517128e-62,3.76,0.0,0.5263441087306667,0.9999999990201253,8.12612896156063e-38,3.814744231583789e-33,2.1260792508959978e-13,2.084534381502986e-13,4.154486939300774e-15,2.43135312978412e-28,9.798745838988817e-10,2.8258212232065382e-33,7.055831443309304e-36,7.618092629076859e-43,7.040492915601306e-48,7.206592969591035e-29,7.164712524458674e-29,2.4300467779863643e-29,1.088756532095533e-29,3.796595596029489e-35,5.074516916473443e-41,1.6856558843645777e-31,3.0031577393994464e-33,2.7609467188180354e-42,1.151212421477385e-40,1.373057370466044e-35,1.3194565880051632e-49,1.2262018087098606e-36,3.4696293415849796e-50,4.3844239089226757e-23,2.1992098223382964e-31,8.120776723302934e-52,1.1723825034851926e-45,1.167449189514131e-21,2.118101941422954e-18,5.031807266010727e-26,1.1067371527664382e-37
1.416902916672811e-14,0.4859394508649896,5.831235614439542e-26,4.672145439572563e-27,1.4600853033356674e-32,1.545976951337056e-35,0.0,0.0,2.965343113673643e-18,7.239181255951627e-32,1.3050487028917399e-36,1.51813081501537e-36,1.2121207406549005e-42,5.611898649888223e-61,9.913059210758602e-41,6.183175098947546e-29,1.634429023221458e-21,1.385953771080224e-28,7.191734923021617e-54,5.623815421066667e-53,8.079186174604014e-30,1.8587878010622814e-45,6.138187883841265e-23,2.7067129287291475e-44,5.023230403887299e-34,7.739041162727063e-47,1.141489020063954e-44,1.8033397059953565e-50,2.9531459443792115e-49,3.3732075836009613e-51,1.4830129496809026e-43,6.083238831201224e-66,1.0263312941102742e-52,4.295835513380466e-62,3.76,0.0,0.5263441087305817,0.9999999986281828,2.1455377317289744e-37,7.335619115565496e-33,2.9765112396222144e-13,2.9183484441493517e-13,5.816279547285557e-15,4.675404852857304e-28,1.3718170923347195e-09,5.4339657157275445e-33,1.356816899380521e-35,2.0114039971709002e-42,2.579425395531791e-47,1.3858096671196284e-28,1.3777451124607725e-28,4.6728928800612026e-29,2.0936398317396245e-29,7.439324130867099e-35,9.758848612655687e-41,3.2414570359403646e-31,5.7749668831531385e-33,7.28999807315451e-42,3.0395370650842595e-40,3.6252680968830485e-35,5.116648430693099e-49,2.681251713114186e-36,9.161536119921687e-50,6.13819406722181e-23,4.229003196764403e-31,2.1700737476009173e-51,3.4762483697767644e-45,1.6344290236645915e-21,2.9653429783990484e-18,9.675988502062851e-26,2.1282204702092036e-37
2.2265619223019727e-14,0.4859394508650051,1.0322854110653633e-25,7.341948772808673e-27,3.564178126597038e-32,4.24389891726981e-35,0.0,0.0,4.65982537399902e-18,1.7661412468979625e-31,5.0464141540739156e-36,5.87108376700687e-36,4.6871256653572384e-42,2.170030698899205e-60,2.418484676223674e-40,1.5085064701673056e-28,2.5683886908832085e-21,3.3813452350167393e-28,3.0450572334403927e-53,2.174640670874424e-52,1.971077043227729e-29,7.187639127610383e-45,9.645719298344289e-23,1.046643212457797e-43,1.2255162219497044e-33,3.073550043660036e-46,4.533401024822969e-44,7.1621099787925305e-50,1.1728371764191774e-48,1.3396639818961454e-50,5.734576832086941e-43,5.298921720945838e-65,6.772938160778667e-52,2.8356262093650406e-61,3.76,0.0,0.5263441087304116,0.9999999978443108,8.296451947652478e-37,1.7896691469525507e-32,4.677375217074237e-13,4.585976617622877e-13,9.13985994513407e-15,1.1406564069428201e-27,2.155688952866885e-09,1.325728811173945e-32,3.310249957541733e-35,7.777733502753166e-42,1.6357870946786366e-46,3.3809936555225963e-28,3.3612606279889453e-28,1.1400436119003063e-28,5.107844023616747e-29,1.887777413203864e-34,2.3812689264025885e-40,7.908174564662525e-31,1.4089172542516272e-32,2.8191778467322386e-41,1.1753375561992045e-39,1.4018259066603922e-34,3.290810531417698e-48,8.239757401100519e-36,3.543258096318891e-49,9.645734383915886e-23,1.0317488356691828e-30,8.468792032364069e-51,1.681604700795413e-44,2.56838869196432e-21,4.659825004933972e-18,2.360648442896815e-25,5.192233773527306e-37
