Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49),S(4555),S(5169),C2F(4087),F(37),C2H3F2(66),S(4570),CHF3(42)
0.0005507194723499123,0.7635621781280442,0.00011960771208208757,4.597026676899344e-05,9.749497646514613e-05,0.03986047343924665,0.0,0.0,0.0009240926423848686,6.032624762849571e-05,0.3840044103457277,0.01611799794633033,1.4720286742629269e-05,5.517021783330764e-13,1.5012164202350726e-09,2.9225593171247177e-07,0.002240336042243849,0.007844827227424044,2.7026389223455544e-05,1.1050904309439046e-07,0.003732091625059354,1.791392073657395e-08,4.4829411302636997e-08,0.0004156179720145452,5.429015560252337e-07,0.05233530361124167,1.0096449382334618e-06,0.006711462649986938,0.00346890069007588,2.6862189967510354e-06,5.990980260901005e-07,1.910166325277886e-09,5.452498264199102e-07,5.111861567619958e-05,3.76,0.0,2.20068296925416e-06,0.6906721929102824,0.12619261993404968,0.02269976649207031,0.8008466296958078,0.24374480909413213,5.495312180109933e-09,3.790842652617676e-12,0.00032289603533995783,1.7983108437535258e-05,6.175729057212649e-10,9.831213527973009e-11,3.583462046470326e-09,0.008650810574450558,9.445569214843416e-11,1.3637582648245272e-05,1.21391038666812e-05,0.00019317821477548476,0.003101473759556866,5.683288088741818e-06,6.297690721958248e-06,1.7505437386611227e-12,3.352843170099353e-13,8.72764125019905e-09,1.0154920376785878e-08,4.8887249346075594e-05,1.9639496321362046e-06,0.005877651956579274,4.5621306618148987e-07,3.0419955550566613e-12,2.0961938429885254e-08,0.00018775448528036463,7.332050114106192e-07,0.009535588625904154,0.010975666076111551,1.4651052221212551e-06,2.2090424489796673e-09,2.997842321617196e-06,2.447657413271169e-07,0.0020078142640820454,2.6672575163192964e-09,1.1282493876168223e-05,2.5657795690140606e-08,0.0010053634253795007,0.0038470305932291654,2.6539947766835835e-13,4.1492188330627703e-14,1.0130514475211789e-07,1.1442815575103769e-07,2.897279112779699e-07,7.077631663886389e-10,0.00014310567271233026
0.0005541834025997925,0.763814554933397,0.00011993302302202384,4.602646603512464e-05,9.7607925280044e-05,0.04010990391129569,0.0,0.0,0.0009233406296786541,6.026082771841871e-05,0.3864934259790118,0.016260567348076016,1.4763470421092102e-05,5.573649463799632e-13,1.5087639793209213e-09,2.9264484394226745e-07,0.0022417764623480505,0.007844049251052487,2.7110103772789545e-05,1.1123322014541106e-07,0.0037478856081616637,1.8087341740505096e-08,4.492235360148593e-08,0.00041723022496132283,5.426321797111012e-07,0.05227454689025961,1.0196637125634097e-06,0.00676107806176796,0.00347457600029556,2.6935865205838494e-06,6.007797205426628e-07,1.9223583408620918e-09,5.483555957954483e-07,5.167322178940151e-05,3.76,0.0,2.193904320189121e-06,0.6889031476864033,0.12702214053821542,0.02286822168652402,0.8021880407419897,0.2422711518352809,5.462128128683342e-09,3.767951551349598e-12,0.00032206898941074903,1.7857498703148044e-05,6.143473150770125e-10,9.778311851409987e-11,3.564738787659073e-09,0.00861330367834213,9.361321046545023e-11,1.3609019023602968e-05,1.210868327989394e-05,0.00019225406126229693,0.0030949923978143843,5.662485349289212e-06,6.274642310372228e-06,1.7478077019263181e-12,3.347602679669841e-13,8.715751650478348e-09,1.0143249589430697e-08,4.862414798784227e-05,1.954179654031628e-06,0.005856972223109884,4.551866772198355e-07,3.0282625363017987e-12,2.0788852475665752e-08,0.0001874433097007596,7.34308703467974e-07,0.009585821654479978,0.011001212066813612,1.475939362396534e-06,2.218929178149595e-09,3.021780533094089e-06,2.46728393560576e-07,0.0020197701672877524,2.6831467285944165e-09,1.134253990274746e-05,2.5719787636226378e-08,0.0010103992023323348,0.0038825838917009555,2.6604067770928467e-13,4.159242931447638e-14,1.0155765997049868e-07,1.1447605361778636e-07,2.9026857578712187e-07,7.15465646603103e-10,0.00014320971182131285
0.0005576473328496726,0.7640661409793007,0.00012026111632088765,4.608303995166573e-05,9.772112027126684e-05,0.04035882998691163,0.0,0.0,0.0009225715184113429,6.0192978099198926e-05,0.3889759972889905,0.01640338744830534,1.4806271901251682e-05,5.630939939571725e-13,1.516326445391505e-09,2.930339882208667e-07,0.0022432096445898944,0.007842963768333672,2.7192745803744784e-05,1.119581850435446e-07,0.003763599254992068,1.8261007569461795e-08,4.5015324825506135e-08,0.00041882724912367084,5.42351655072898e-07,0.052210924241823435,1.0297048276099322e-06,0.006810506201781839,0.003480131224540435,2.7008991904737155e-06,6.024373944214626e-07,1.9345307758284013e-09,5.51452211452098e-07,5.222772715138576e-05,3.76,0.0,2.1871871374803475e-06,0.6871391866631424,0.12785047898658428,0.023036079888390956,0.8035235212985506,0.24080507973472925,5.4291149466658744e-09,3.745178349166187e-12,0.00032124432039419093,1.7732371288919297e-05,6.111394527032079e-10,9.725683772438856e-11,3.5461022171626733e-09,0.00857594313523627,9.277791369451177e-11,1.3580484071775286e-05,1.207832777496605e-05,0.00019133426038810174,0.0030885265119855224,5.641821643066631e-06,6.2517479811852225e-06,1.7450775694049965e-12,3.3423735042487547e-13,8.70386037326647e-09,1.0131023969458784e-08,4.8362513193825796e-05,1.944463283962531e-06,0.0058361383602942105,4.5416182953854546e-07,3.0145831143839192e-12,2.0617257480765972e-08,0.00018713271257178493,7.353959791726281e-07,0.009635632235704156,0.011026093728086602,1.4867739111707902e-06,2.2287433911022325e-09,3.0456888397926773e-06,2.486887050320622e-07,0.0020316947423669194,2.6989943090904437e-09,1.1402088303623333e-05,2.5780131820728334e-08,0.0010154157698703268,0.003918165549161187,2.666648338669282e-13,4.169000570703948e-14,1.0180954933674678e-07,1.1452427827360229e-07,2.90802962868149e-07,7.23215854507223e-10,0.00014331611712902135
0.0005611112630995528,0.7643169375294588,0.00012059201883027127,4.613999452995924e-05,9.783457449137964e-05,0.040607252905207544,0.0,0.0,0.0009217856552429288,6.012274873599946e-05,0.39145211747901926,0.016546456325497515,1.4848696211699507e-05,5.688744071387721e-13,1.5239043784256484e-09,2.934233904926482e-07,0.0022446356706719065,0.00784157489374439,2.727432423076055e-05,1.1268397114413003e-07,0.003779233288539311,1.8434912677420755e-08,4.5108334464315725e-08,0.00042040914329817384,5.420601930384413e-07,0.052144476870431056,1.039768255873681e-06,0.006859745567876795,0.003485567886264872,2.7081582094614416e-06,6.04071258712555e-07,1.946683560239547e-09,5.54539723644701e-07,5.2782086759080914e-05,3.76,0.0,2.1805309898887093e-06,0.6853802931450451,0.12867763387079978,0.02320333432559889,0.8048530982380318,0.23934655307462221,5.3962717409036716e-09,3.722522429835018e-12,0.0003204220204850121,1.7607733572710466e-05,6.079492655010268e-10,9.673328667341209e-11,3.5275523080181485e-09,0.008538728878272329,9.194973947880589e-11,1.3551979130394555e-05,1.2048038314597289e-05,0.00019041880671924873,0.0030820760891913804,5.621296209925772e-06,6.22900689072959e-06,1.7423536119456383e-12,3.337156162293252e-13,8.691968937721753e-09,1.0118251493908424e-08,4.810234043331179e-05,1.9348002149089737e-06,0.00581515697089627,4.531385408681397e-07,3.000957334673886e-12,2.0447141680033804e-08,0.00018682276901698508,7.364674567665246e-07,0.009685018346113529,0.011050315838833948,1.497608919764899e-06,2.2384855611589936e-09,3.0695661859393264e-06,2.50646588538882e-07,0.002043588027910348,2.714800309140703e-09,1.1461137932240757e-05,2.583883845137912e-08,0.0010204131909843774,0.0039537748918397324,2.6727205173278516e-13,4.178493401681465e-14,1.020608502518951e-07,1.145728523226265e-07,2.91331297372316e-07,7.310142515504252e-10,0.0001434248973186737
0.0005645751933494329,0.7645669458658838,0.00012092575801653233,4.61973367212395e-05,9.794830157013172e-05,0.04085517396807302,0.0,0.0,0.0009209833823330267,6.00501890282033e-05,0.39392178024881896,0.016689772092230017,1.489074847489222e-05,5.747123376075991e-13,1.53149846614667e-09,2.9381311549976535e-07,0.002246054622074905,0.00783988668160594,2.735484808986714e-05,1.134106181390029e-07,0.003794788425892001,1.8609051559582514e-08,4.520139286975037e-08,0.00042197600574294205,5.417580022955715e-07,0.05207524557423801,1.0498539910021502e-06,0.006908794689914657,0.0034908874806352224,2.7153647885492768e-06,6.05681529560963e-07,1.958816634340336e-09,5.576181941015314e-07,5.333625605625588e-05,3.76,0.0,2.173935450977333e-06,0.6836264503205978,0.12950360392218024,0.023369978332703933,0.8061767984030139,0.2378955322227648,5.363597620179552e-09,3.699983178411653e-12,0.000319602081823682,1.7483592673126906e-05,6.04776695509222e-10,9.62124586794033e-11,3.5090890131158486e-09,0.008501660836503512,9.112862593099742e-11,1.3523505395095635e-05,1.2017815744578124e-05,0.00018950769389210678,0.003075641118984566,5.6009082782034935e-06,6.206418182609651e-06,1.7396360992775749e-12,3.331951170527455e-13,8.680078862059054e-09,1.0104940061101293e-08,4.784362505425665e-05,1.9251901428964804e-06,0.005794034532433531,4.521168285190557e-07,2.9873852213388157e-12,2.0278493353701225e-08,0.00018651355254424568,7.375237476885046e-07,0.009733978063387319,0.01107388317393143,1.508444458299562e-06,2.248156178809061e-09,3.0934115771444287e-06,2.5260196173353047e-07,0.0020554500618052947,2.730564779147098e-09,1.1519687784399826e-05,2.589591799274892e-08,0.0010253915249010253,0.003989411254178197,2.678624395581885e-13,4.18772311684485e-14,1.0231160175048883e-07,1.1462179858886583e-07,2.9185380166170323e-07,7.388613127353425e-10,0.00014353605919744714
0.0005680391235993131,0.7648161672855779,0.00012126236192013615,4.6255073270833245e-05,9.806231527045995e-05,0.0411025945588639,0.0,0.0,0.0009201650365719224,5.997534765526648e-05,0.3963849799419644,0.01683333290615914,1.4932433769494463e-05,5.80615156023729e-13,1.5391093800679268e-09,2.942032227599936e-07,0.0022474665809742627,0.007837903109027324,2.7434326472537554e-05,1.1413816365280461e-07,0.0038102653764164607,1.87834187702207e-08,4.529451043009059e-08,0.00042352793401877117,5.414452889851109e-07,0.05200327062464411,1.0599620348077951e-06,0.006957652138949191,0.00349609146619925,2.722520119377748e-06,6.072684203981648e-07,1.9709299456594197e-09,5.606876858134506e-07,5.3890191071814336e-05,3.76,0.0,2.1674001016482094e-06,0.6818776412249806,0.13032838805516878,0.023536005381660015,0.8074946485975207,0.23645197765662884,5.331091695729875e-09,3.677559981697374e-12,0.00031878449647899796,1.7359955378274086e-05,6.016216901306614e-10,9.569434732015531e-11,3.4907122918227126e-09,0.008464738934233332,9.031451159525464e-11,1.3495064123759427e-05,1.1987660945251987e-05,0.0001886009155430954,0.0030692215939460356,5.580657105641322e-06,6.1839810330216905e-06,1.7369253081228085e-12,3.326759059056455e-13,8.668191702955483e-09,1.0091097467334464e-08,4.7586362396148715e-05,1.9156327671094535e-06,0.005772777360872028,4.5109670960118183e-07,2.973866819692365e-12,2.0111300851810637e-08,0.00018620513469075334,7.385654539879046e-07,0.009782509595039075,0.011096800501976232,1.5192806121762205e-06,2.257755758072995e-09,3.117224056916688e-06,2.5455474556552676e-07,0.0020672808810742135,2.746287768356058e-09,1.1577737064972193e-05,2.5951381403891836e-08,0.001030350826174397,0.004025073981235224,2.6843611071038343e-13,4.196691488651017e-14,1.025618423967724e-07,1.146711398186947e-07,2.923706947337117e-07,7.467575202075285e-10,0.00014364960720561346
0.0005715030538491932,0.765064603263854,0.00012160185909650119,4.6313210419163676e-05,9.81766292990506e-05,0.04134951612155984,0.0,0.0,0.0009193309507205084,5.989827274867518e-05,0.39884171138201296,0.016977136959110944,1.4973757085501259e-05,5.865819301738079e-13,1.5467377390729452e-09,2.945937537666634e-07,0.0022488716297268357,0.00783562809579273,2.7512768447503028e-05,1.148666417923162e-07,0.0038256648437922525,1.895800895252113e-08,4.5387697307980434e-08,0.00042506502515890433,5.411222570093287e-07,0.05192859189910084,1.0700923963677697e-06,0.007006316516576021,0.003501181274295967,2.7296253721721715e-06,6.088321420355409e-07,1.9830234490113458e-09,5.637482598847167e-07,5.444384827575528e-05,3.76,0.0,2.1609245279525416e-06,0.6801338487793069,0.1311519853215758,0.02370140904678222,0.8088066755963204,0.2350158499377988,5.2987530806436336e-09,3.655252227841987e-12,0.0003179692564664302,1.7236828242961474e-05,5.984841990796548e-10,9.51789459749869e-11,3.472422096623496e-09,0.008427963091902736,8.95073356320064e-11,1.3466656642618097e-05,1.1957574836737004e-05,0.0001876984653137317,0.0030628175087830415,5.560541940867893e-06,6.161694608106566e-06,1.7342215130612333e-12,3.3215803536673836e-13,8.656309004250586e-09,1.0076731432540338e-08,4.733054773585267e-05,1.9061277888050348e-06,0.005751391651827205,4.5007820076254575e-07,2.9604021827989434e-12,1.9945552588493493e-08,0.00018589758552200943,7.395931720935653e-07,0.009830611244628404,0.011119072586131368,1.5301174885846277e-06,2.267284835394477e-09,3.141002705349225e-06,2.565048639740543e-07,0.002079080522126543,2.761969325194427e-09,1.1635285133683255e-05,2.6005239620497086e-08,0.0010352911460362927,0.004060762426007191,2.6899317830326965e-13,4.205400285478323e-14,1.0281160831350037e-07,1.1472089862655828e-07,2.928821935883527e-07,7.547033680955491e-10,0.0001437655441239581
0.0005749669840990734,0.7653122551325562,0.00012194427806276143,4.637175444642765e-05,9.829125729351589e-05,0.041595940176119166,0.0,0.0,0.0009184814523498193,5.981901175291535e-05,0.40129196999646166,0.017121182486237185,1.5014723345133747e-05,5.926066483448663e-13,1.5543841564606473e-09,2.949847485158331e-07,0.0022502698507536113,0.00783306549018003,2.759018295921391e-05,1.1559608743195928e-07,0.003840987524534209,1.913281680857499e-08,4.548096358617111e-08,0.00042658737553009224,5.407891077129405e-07,0.051851248778322145,1.0802450897526286e-06,0.0070547864626630185,0.003506158302226435,2.73668169934336e-06,6.103729061217946e-07,1.9950971042004225e-09,5.667999786250247e-07,5.499718469547654e-05,3.76,0.0,2.1545083230497912e-06,0.6783950557603654,0.13197439494655025,0.023866183031128568,0.810112906136448,0.23358710973520155,5.266580890415753e-09,3.633059306640835e-12,0.000317156353733975,1.7114217514462272e-05,5.95364168470301e-10,9.466624781306346e-11,3.4542183690105514e-09,0.008391333225479235,8.870703761257416e-11,1.3438284227842075e-05,1.1927558305751895e-05,0.00018680033674725022,0.0030564288611130562,5.540562018173254e-06,6.1395580581650534e-06,1.7315249793234415e-12,3.316415562094167e-13,8.644432269847568e-09,1.0061849580416565e-08,4.707617630871038e-05,1.8966749126485494e-06,0.005729883450123883,4.490613183903671e-07,2.9469913459425564e-12,1.9781237035885153e-08,0.0001855909732870838,7.406074871894115e-07,0.009878281435799987,0.01114070418198236,1.540955201910526e-06,2.2767439486012655e-09,3.164746631003349e-06,2.5845224312473187e-07,0.0020908490206290086,2.7776094971009033e-09,1.1692331492976695e-05,2.605750401627132e-08,0.0010402125316743042,0.004096475951445579,2.695337599895634e-13,4.213851346745734e-14,1.0306093607101799e-07,1.1477109715683306e-07,2.933885111688013e-07,7.626993571060572e-10,0.0001438838706360395
0.0005784309143489535,0.7655591244089776,0.00012228964776985702,4.643071275571421e-05,9.840621335731897e-05,0.04184186830417571,0.0,0.0,0.00091761686494452,5.9737611547350955e-05,0.4037357517067948,0.01726546775892107,1.5055337515724376e-05,5.986933306823656e-13,1.5620493462967966e-09,2.9537627303747657e-07,0.0022516613264298557,0.007830219082778901,2.766657898560841e-05,1.1632654232497758e-07,0.003856234109063207,1.930783706958797e-08,4.557431987365103e-08,0.00042809508094975723,5.404460403229462e-07,0.05177128023422565,1.0904201386435654e-06,0.00710306064792691,0.0035110239193518696,2.7436902531334977e-06,6.118909294307027e-07,2.007150877427745e-09,5.698429143788997e-07,5.5550157821925574e-05,3.76,0.0,2.1481510860492205e-06,0.6766612448250778,0.1327956162987651,0.02403032114236426,0.8114133669217797,0.232165717809301,5.234574242600099e-09,3.610980609292688e-12,0.0003163457801735904,1.699212919866243e-05,5.922615399491039e-10,9.41562462060954e-11,3.436101051688198e-09,0.008354849247117773,8.791355754794141e-11,1.3409948057230575e-05,1.189761218880751e-05,0.00018590652313101827,0.003050055651038901,5.520716628086855e-06,6.117570595786676e-06,1.7288359750045982e-12,3.311265197962677e-13,8.632563022487699e-09,1.0046459455511094e-08,4.682324340591504e-05,1.887273845820296e-06,0.005708258677581628,4.480460785472524e-07,2.933634324566507e-12,1.9618342765623893e-08,0.00018528536479442523,7.416089752237054e-07,0.00992551868944956,0.011161700037931084,1.5517938715923151e-06,2.286133656927497e-09,3.188454981638476e-06,2.6039681234597146e-07,0.0021025864116659566,2.7932083307392843e-09,1.1748875794175745e-05,2.6108186292842743e-08,0.0010451150271284782,0.004132213928665372,2.70057976823429e-13,4.2220465651458943e-14,1.0330986250318553e-07,1.1482175789211213e-07,2.9388985705873623e-07,7.707459898579143e-10,0.00014400458581270765
0.0005818948445988337,0.7658052124743635,0.00012263799796503454,4.6490092590017546e-05,9.852151189381876e-05,0.042087302157668795,0.0,0.0,0.0009167375072722673,5.965411837286812e-05,0.40617305300018014,0.01740999109079639,1.5095604583554639e-05,6.048488980157837e-13,1.569734014729103e-09,2.957683854430871e-07,0.0022530461397567607,0.007827092598478544,2.7741965658814448e-05,1.1705804664155084e-07,0.0038714052807957613,1.948306452972544e-08,4.566777694291428e-08,0.00042958823659767175,5.400932518568486e-07,0.051688724768468676,1.1006175829726644e-06,0.007151137778162503,0.003515779463078608,2.7506521790561346e-06,6.133864273473536e-07,2.0191847460518834e-09,5.72877143839587e-07,5.610272568199561e-05,3.76,0.0,2.1418524221231562e-06,0.6749323984938796,0.13361564891222524,0.024193817307391792,0.8127080846172614,0.23075163502904425,5.202732257184712e-09,3.5890155287246665e-12,0.00031553752761342524,1.687056901112893e-05,5.891762573774121e-10,9.364893404391883e-11,3.4180700741500843e-09,0.008318511064537558,8.712683587687204e-11,1.3381649371653037e-05,1.1867737334286377e-05,0.00018501701715820123,0.003043697881161682,5.501005021825304e-06,6.0957313900949495e-06,1.7261547741945258e-12,3.3061297864011067e-13,8.620702816287957e-09,1.0030568511270707e-08,4.657174415271401e-05,1.8779242984068163e-06,0.005686523115693784,4.4703249696493464e-07,2.920331141900693e-12,1.945685831917995e-08,0.00018498082528126957,7.425982070453431e-07,0.009972321636756447,0.011182064892945777,1.5626336443568532e-06,2.295454549273982e-09,3.212126952225997e-06,2.623385048270598e-07,0.0021142927296729456,2.8087658719088235e-09,1.1804917870312968e-05,2.6157298442436215e-08,0.001049998672986169,0.004167975738123395,2.70565952848162e-13,4.229987879933475e-14,1.0355842419973125e-07,1.148729031881931e-07,2.943864389741028e-07,7.788437865093194e-10,0.0001441276868754933
0.0005853587748487139,0.7660505209051547,0.0001229893587913565,4.654990013759022e-05,9.863716701430433e-05,0.04233224346760896,0.0,0.0,0.0009158436929808925,5.956857775141217e-05,0.408603870999261,0.017554750843690643,1.5135529377078325e-05,6.110693899901672e-13,1.5774387739899902e-09,2.961611217534754e-07,0.0022544243743056647,0.007823689689069662,2.7816351979069307e-05,1.1779063351076182e-07,0.003886501715381694,1.96584940964561e-08,4.576134515601816e-08,0.00043106693693677537,5.397309366029653e-07,0.05160362035526702,1.1108374679009922e-06,0.007199016598317696,0.003520426235212239,2.7575685854255315e-06,6.148596094568413e-07,2.0311986930811596e-09,5.759027359260315e-07,5.66548469088677e-05,3.76,0.0,2.1356119442184583e-06,0.6732084991315206,0.134434492508197,0.0243566655866912,0.8139970858448401,0.22934482238355255,5.171054056813907e-09,3.5671634597686867e-12,0.0003147315878088439,1.674954236406714e-05,5.861082732721063e-10,9.314430449479053e-11,3.4001253687457487e-09,0.00828231858093649,8.634681361153971e-11,1.3353389487347982e-05,1.1837934637936596e-05,0.0001841318120251966,0.003037355557008312,5.481426467228569e-06,6.074039628623744e-06,1.723481647465504e-12,3.301009845334732e-13,8.608853187046139e-09,1.001418409895844e-08,4.632167370317715e-05,1.8686259831168564e-06,0.005664682389130025,4.460205891293373e-07,2.9070818555607362e-12,1.9296772397496962e-08,0.00018467741813659667,7.435757449882856e-07,0.010018689031517402,0.011201803474531511,1.5734746853409016e-06,2.3047072185753526e-09,3.2357617739132037e-06,2.64277256806548e-07,0.0021259680084243114,2.8242821655224896e-09,1.1860457723971913e-05,2.6204852620039593e-08,0.0010548635062078819,0.004203760770767803,2.7105781378962573e-13,4.23767725665832e-14,1.0380665580114199e-07,1.1492455515235114e-07,2.9487846165211847e-07,7.86993277338243e-10,0.00014425316907626734
