Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49),S(4555),S(5169),C2F(4087),F(37)
0.003612150946730427,0.8071301440704485,0.00010946865877059695,1.667696790726482e-05,3.769206405103462e-05,0.09478607843866195,0.0,0.0,0.0004392669903176572,3.0069607324735515e-05,0.9475010060656907,0.05608479667070252,7.5546594456588e-06,3.5340317171178344e-13,4.62002071145879e-10,1.43632649530863e-07,0.001355953874706123,0.004148385267728038,1.0704982544934983e-05,5.4933262377542335e-08,0.0068864893915745445,2.5693177194194232e-08,1.2098952472004644e-08,0.0004340814147376601,2.046335859173201e-07,0.01868056114036809,2.4483058236061698e-06,0.02096802854694002,0.005066404844726974,3.3150438611079507e-06,2.638103167822961e-07,2.757608771754509e-09,8.109626166130925e-07,0.00015719638772588348,3.76,0.0,4.5965744415811985e-06,0.29475031807621344,0.3126591630656446,0.05956877075756169,1.2602584378123292,0.09843257769838035,6.543677737981531e-10,2.6881842145433015e-13,8.427182975078319e-05,6.838090626314053e-06,5.789539696227584e-11,2.0303024455411622e-11,6.174834904343169e-10,0.0027446736214266593,7.858276937442542e-12,4.313505480705875e-06,3.6161420983468037e-06,3.9473736434137684e-05,0.0008809905249457817,4.344112210542627e-06,4.457782811810924e-06,6.857695831693458e-13,9.29256240139739e-14,1.7224292890064611e-09,1.1852706748081419e-09,1.3746779211008895e-05,4.6566938464403356e-07,0.0017347843018638929,2.1018843724240159e-07,2.531124787722804e-13,4.238173957448579e-09,5.745249880570311e-05,9.071958018242616e-07,0.01301671117980947,0.008459727689284423,3.799424417017938e-06,4.994662240602395e-09,2.2829323222142234e-06,1.5992937784621717e-07,0.002348837745478922,1.1412632448775054e-09,8.964914287531767e-06,1.6330849652458518e-08,0.0007078715363740712,0.010753123573669322,1.1032253575089849e-13,1.554962822494496e-14,1.3375680051217719e-08,2.959456803555268e-08
0.003643582912784083,0.8075030735181729,0.00011111894314966785,1.6766590274328282e-05,3.777964301069159e-05,0.09544034877411853,0.0,0.0,0.00043570850519712685,2.963295503246592e-05,0.9514114951980659,0.056588866001743336,7.549187188694472e-06,3.691431342130185e-13,4.705608459068239e-10,1.4485540892243059e-07,0.0013548064409440138,0.004083858370153739,1.0697770386060183e-05,5.5834983574134385e-08,0.006943273342720108,2.5937110859018746e-08,1.2167599391202956e-08,0.00043161268688015985,2.0273353655169705e-07,0.018213736805671364,2.4820175135288285e-06,0.02098859015558915,0.005029859095459006,3.327597536234639e-06,2.6246260531136233e-07,2.7656833055908262e-09,8.13335753186668e-07,0.00015700926830081822,3.76,0.0,4.607001002610835e-06,0.2917207213281717,0.31430673414892424,0.05963375835715871,1.262034866341593,0.09670065677822172,6.429642908804117e-10,2.641535343666191e-13,8.340564014687989e-05,6.667672099166025e-06,5.712226976970085e-11,1.9986650553428467e-11,6.077516682936685e-10,0.0027086848757278156,7.637131647755635e-12,4.307512671948271e-06,3.60847294214926e-06,3.8992676697758005e-05,0.0008786993237491673,4.330210563584938e-06,4.4435132064846466e-06,6.841796944846251e-13,9.271020883803065e-14,1.7168616873119487e-09,1.156017300739232e-09,1.3570318788570764e-05,4.5947203913733317e-07,0.0017185797048295717,2.0775598551631573e-07,2.500876841271667e-13,4.138855341493088e-09,5.786820861996989e-05,9.159042847303461e-07,0.012984698119263519,0.008388687246846223,3.844733165204938e-06,4.999408285123701e-09,2.2971638624190126e-06,1.6093002222664534e-07,0.0023588219717739843,1.1461149024346692e-09,8.930968092018578e-06,1.6094354530042777e-08,0.0007100505781272803,0.010826553215030179,1.0872489987267302e-13,1.5324446218524226e-14,1.343617139200749e-08,2.9707419155676335e-08
0.0036718716822323736,0.8078355174753175,0.00011263842259973299,1.6849438803657612e-05,3.7862569079545183e-05,0.09603046839720852,0.0,0.0,0.00043253823968443175,2.9246781933219136e-05,0.9548926483290947,0.05704309166323667,7.5446412250203505e-06,3.8407466232380984e-13,4.785398985432101e-10,1.4598969868143434e-07,0.0013537918998841587,0.004026349592460827,1.06926623525629e-05,5.666155699745816e-08,0.00699448295161451,2.615679695099488e-08,1.2231873056232932e-08,0.00042937574734146103,2.0104577361255994e-07,0.01779960395036732,2.512822148285854e-06,0.02100453326855334,0.004996633169872911,3.339145966567678e-06,2.612806399710535e-07,2.772901539310605e-09,8.154810967593693e-07,0.00015681395417740718,3.76,0.0,4.617152288329097e-06,0.289012776844555,0.31578246060291726,0.059685007169456315,1.2636149275097321,0.09516137356421286,6.328302961418974e-10,2.600085633790116e-13,8.263141388738328e-05,6.517768461975374e-06,5.643770176229571e-11,1.9706869395368998e-11,5.991472096314896e-10,0.0026768318310157395,7.442735061798774e-12,4.3025064888104535e-06,3.6018596239549627e-06,3.85667222810108e-05,0.000876698950814512,4.317951774169345e-06,4.430929663311957e-06,6.828525032193323e-13,9.253038808530053e-14,1.7121128461579052e-09,1.1300648158588626e-09,1.34141537357668e-05,4.539837005280935e-07,0.0017044175491532645,2.0558868899290468e-07,2.4741548287775517e-13,4.051580559983368e-09,5.8258316458767845e-05,9.23919109668369e-07,0.012955153219687134,0.008324703638074573,3.886207827955148e-06,5.003871526106492e-09,2.3101315301192334e-06,1.6184167914435874e-07,0.002367751581947239,1.150454084186241e-09,8.900596341934766e-06,1.5884192608811175e-08,0.0007120067193075683,0.010892322766863593,1.073051570801148e-13,1.512433770362667e-14,1.3492087536557961e-08,2.9813239623314344e-08
0.0037001604516806643,0.8081649854199061,0.0001141908206127149,1.6934338712690424e-05,3.7949325040100526e-05,0.09662187712724421,0.0,0.0,0.00042939716655577724,2.8866841369062926e-05,0.9583379948263214,0.0574978989952815,7.540438875072459e-06,3.997743905794111e-13,4.867890118180725e-10,1.4715650978499434e-07,0.0013527932428987956,0.003969377545402685,1.0688887165432322e-05,5.750253342367524e-08,0.007045792119255482,2.6376659697627432e-08,1.2298520406771333e-08,0.00042712498773308757,1.993781098576016e-07,0.017391198430112352,2.544070868234302e-06,0.021018045046793856,0.004963095047998433,3.3509247160160693e-06,2.601282069133265e-07,2.7800712749490377e-09,8.176333677396082e-07,0.00015659326040139314,3.76,0.0,4.628023566621925e-06,0.2863221647330753,0.31725164514438,0.05972939911676289,1.2651775460662775,0.09364021666929834,6.228166843152421e-10,2.559134121034629e-13,8.186214311315963e-05,6.371057288932396e-06,5.576331757145979e-11,1.9431604584990123e-11,5.906834115597714e-10,0.0026454685640659365,7.252623079422514e-12,4.2978526656947725e-06,3.5955063821003846e-06,3.814711269841394e-05,0.0008747542718228786,4.30590958368326e-06,4.418568202365655e-06,6.816214175467546e-13,9.23635899943866e-14,1.7076066958862646e-09,1.1044702772166092e-09,1.3260390184894077e-05,4.485766482369477e-07,0.0016906461266920968,2.0344151497156078e-07,2.447892418316927e-13,3.966234051189482e-09,5.866359000000401e-05,9.321017165316796e-07,0.012924923753559683,0.008260680607393052,3.928346415150288e-06,5.008499849010547e-09,2.3232519982287624e-06,1.6276396674698475e-07,0.0023766291331872636,1.1547679654983925e-09,8.870384011429158e-06,1.5676507245931447e-08,0.0007139591357716378,0.010957797445288164,1.0590214452130121e-13,1.492658725756292e-14,1.3549378941207362e-08,2.992306887428352e-08
0.003728449221128955,0.808491522262859,0.00011577660379223256,1.702126591761672e-05,3.803984860340113e-05,0.09721464919589437,0.0,0.0,0.0004262838581392293,2.849292158329793e-05,0.9617479657273494,0.057953333676274296,7.536563707449965e-06,4.162846983499517e-13,4.953164442881701e-10,1.4835630575773244e-07,0.00135180914161221,0.003912943087133004,1.0686465840457489e-05,5.835806541492221e-08,0.00709720158876268,2.659673731935709e-08,1.2367552824834043e-08,0.00042486084199614945,1.9772957129420868e-07,0.016988551556615314,2.5757674319198546e-06,0.021029121394121924,0.004929249711885496,3.362926746282391e-06,2.590054419199217e-07,2.7871900250488597e-09,8.197903427772613e-07,0.00015634729183880503,3.76,0.0,4.639607519691421e-06,0.283648535798772,0.31871444772072755,0.05976693615352079,1.2667229967813933,0.0921369131036443,6.129216456376132e-10,2.518673456699476e-13,8.109772798614142e-05,6.227447653596862e-06,5.5098669553081104e-11,1.9160688028032758e-11,5.823551727118339e-10,0.0026145772692175297,7.066697377011429e-12,4.293536366626029e-06,3.5893994773574615e-06,3.773357558720143e-05,0.000872862550755708,4.294061463552863e-06,4.406405714059281e-06,6.804842983906922e-13,9.220952470450525e-14,1.7033377498723023e-09,1.0792356419645532e-09,1.310892537464777e-05,4.4324777758013497e-07,0.0016772567865736769,2.0131386382761983e-07,2.422075107651078e-13,3.882748509926171e-09,5.9084056096939504e-05,9.404518482594592e-07,0.012894018966736698,0.008196622918294495,3.971151717608301e-06,5.013276106386216e-09,2.3365268014978594e-06,1.6369699588086317e-07,0.0023854556927824224,1.1590570652942176e-09,8.840319252139517e-06,1.5471234972063032e-08,0.000715908763544272,0.011022982444539777,1.0451543343071004e-13,1.4731134447090555e-14,1.3608022863636905e-08,3.003688233922135e-08
0.0037539091136324166,0.8087829349973,0.00011723273211573886,1.710121144736797e-05,3.812448570122424e-05,0.09774936870818525,0.0,0.0,0.0004235044360811062,2.816136893133927e-05,0.9647870359415052,0.05836379845533515,7.533341324455492e-06,4.3187443682623745e-13,5.032360924448438e-10,1.494647028268712e-07,0.0013509347421313284,0.0038626123019226363,1.0685460960272223e-05,5.9140603942939585e-08,0.007143556314396063,2.679502321237214e-08,1.2431729723654212e-08,0.0004228120094288768,1.9626143304426284e-07,0.016631117317136446,2.6046799470788414e-06,0.021037004173590834,0.004898530546030367,3.3739132379183163e-06,2.580204267063334e-07,2.7935509866514527e-09,8.217336698210675e-07,0.00015610439571605528,3.76,0.0,4.6506358845629205e-06,0.281256512569435,0.32002564050114507,0.05979486020008641,1.2680994424981074,0.09079898832244193,6.04116056919261e-10,2.4826727115144547e-13,8.041382652318101e-05,6.100778211221221e-06,5.450844880657429e-11,1.8920445300177905e-11,5.749715457144969e-10,0.002587164171078723,6.902864971528964e-12,4.289927591386952e-06,3.584102205099737e-06,3.736636244384781e-05,0.000871202962387722,4.283545252433607e-06,4.395610277565875e-06,6.795394238988227e-13,9.208150740954609e-14,1.699693880356549e-09,1.0568337063757042e-09,1.2974488964402858e-05,4.385161227851771e-07,0.00166552595719623,1.9941518303674817e-07,2.3992083087595823e-13,3.809149020538971e-09,5.947547951794854e-05,9.481098724618573e-07,0.01286563461865868,0.008138945050308705,4.010248252398161e-06,5.017686405231351e-09,2.3486071093319265e-06,1.6454598124057325e-07,0.00239335682660537,1.1628964695364227e-09,8.813376499266217e-06,1.5288500751114478e-08,0.0007176617880151448,0.011081405423324309,1.0328097744905914e-13,1.4557141535197065e-14,1.3661938206868672e-08,3.014269825805111e-08
0.003779369006135878,0.8090720386715847,0.00011871659080761397,1.7182755154687957e-05,3.8212067036013967e-05,0.0982853001974467,0.0,0.0,0.0004207453009368431,2.783437396677794e-05,0.9677980776816045,0.05877484006974567,7.5303561966881785e-06,4.48192564321821e-13,5.113942781429955e-10,1.5060051294308793e-07,0.0013500699452598343,0.0038127179560277585,1.068558390450043e-05,5.993513401515935e-08,0.007189992954416994,2.6993542967680058e-08,1.2497853154031755e-08,0.0004207529612735139,1.948072881375078e-07,0.01627839141844662,2.6339596577169327e-06,0.021042907285880222,0.004867570728042877,3.385068431481138e-06,2.5705963645941215e-07,2.7998660799440546e-09,8.23676998046759e-07,0.00015584118564503115,3.76,0.0,4.662228912554733e-06,0.27887773805698113,0.32133189579058147,0.059817234998229545,1.2694623817918205,0.08947513049149165,5.954038963925128e-10,2.4470589311158785e-13,7.973371299072983e-05,5.976488094748699e-06,5.392544716846648e-11,1.868347525045734e-11,5.676901511922137e-10,0.002560106648744996,6.7422795620571865e-12,4.286568492516606e-06,3.578982637596184e-06,3.70036590987619e-05,0.0008695819039598681,4.2731510580871285e-06,4.3849399221036115e-06,6.786672490676145e-13,9.19633411620735e-14,1.6962334261289567e-09,1.0347260315409604e-09,1.284176059710931e-05,4.3384315378884176e-07,0.001654091424103611,1.975314179614669e-07,2.376680272161243e-13,3.7369588729657606e-09,5.987922796827471e-05,9.559028015813978e-07,0.01283671673186122,0.008081245764968218,4.049887174122421e-06,5.022188216386393e-09,2.3608140617428017e-06,1.6540378754440429e-07,0.0024012181500639657,1.1667165266500295e-09,8.786532760104364e-06,1.51076239515063e-08,0.0007194139114652385,0.011139601371429225,1.0205906915353315e-13,1.43849171758513e-14,1.3716908824201373e-08,3.0251695817305966e-08
0.0038048288986393397,0.8093588623139851,0.00012022848503733686,1.7265872529487594e-05,3.830253548563339e-05,0.09882249145912149,0.0,0.0,0.00041800540996215184,2.7511788879580744e-05,0.9707813702440672,0.05918649021673247,7.5275937507595185e-06,4.652754333174857e-13,5.197973210264914e-10,1.5176404951002038e-07,0.0013492136549965088,0.0037632603759239704,1.0686848837542474e-05,6.074173404770596e-08,0.007236511591446251,2.7192325208141632e-08,1.2565928227248752e-08,0.00041868397664780635,1.933664296869969e-07,0.01593039258080679,2.663607952056231e-06,0.021046827191914797,0.004836374399444896,3.396385841147289e-06,2.561231374128513e-07,2.8061327883801433e-09,8.256183134953996e-07,0.0001555577362764466,3.76,0.0,4.6743799614126864e-06,0.27651198558328344,0.3226333167105778,0.05983406236225055,1.2708119933249828,0.08816516455788502,5.867840012161613e-10,2.411827391261656e-13,7.905732257941251e-05,5.854517502608125e-06,5.334935637855536e-11,1.8449663598155977e-11,5.605075198173726e-10,0.0025333923599455406,6.5848762555724835e-12,4.2834472566606356e-06,3.574029987195552e-06,3.664527608759755e-05,0.0008679972387443721,4.262861775559481e-06,4.374377102183034e-06,6.778660784611549e-13,9.185479621733602e-14,1.692952076599532e-09,1.0129137865973e-09,1.2710669233984165e-05,4.292267368094667e-07,0.001642946988708743,1.9566215617051314e-07,2.3544808482739007e-13,3.666134092469307e-09,6.0295298910705417e-05,9.63830027905084e-07,0.012807271372656418,0.008023527938251283,4.090068463062693e-06,5.026767006576134e-09,2.3731480606712546e-06,1.6627044585690725e-07,0.0024090402995194985,1.1705175460929847e-09,8.759777161612659e-06,1.4928558808476258e-08,0.0007211657373184742,0.011197573706464575,1.0084939937895816e-13,1.4214417792901624e-14,1.3772912777555335e-08,3.036384892758403e-08
0.003827742801892455,0.8096150772182864,0.00012161340514702838,1.734200167774395e-05,3.8386375527962515e-05,0.09930707846217994,0.0,0.0,0.00041555510007525485,2.7225112351094443e-05,0.9734428301637085,0.059557521365346866,7.525285309248247e-06,4.813354867782909e-13,5.2757471551669e-10,1.5283519176247832e-07,0.0013484493255041616,0.0037191221898766782,1.068897488195028e-05,6.147804990118428e-08,0.007278448412007599,2.737147764026151e-08,1.2628867859282709e-08,0.00041681361667744347,1.9208043360738995e-07,0.015621249667642353,2.6906073839814464e-06,0.021048656454009287,0.004808099054727343,3.4067045426354307e-06,2.5530110535759757e-07,2.8117292003054608e-09,8.27362021400856e-07,0.00015528538909771695,3.76,0.0,4.685787145325538e-06,0.27439376197077875,0.323800543851823,0.05984446567438258,1.2720153907858298,0.08699793399516466,5.791040597241093e-10,2.380442071501427e-13,7.845170294856597e-05,5.7466793166530805e-06,5.2836533802147385e-11,1.8241841315018575e-11,5.541247932210609e-10,0.002509632926459331,6.445881950516756e-12,4.280831481159307e-06,3.569706197032272e-06,3.632627089886479e-05,0.0008666003532910541,4.253676880914615e-06,4.364947900609608e-06,6.772043010711479e-13,9.176513787462731e-14,1.6901483641341696e-09,9.935362579549878e-10,1.2594028851131104e-05,4.2511858259115893e-07,0.0016331599289554687,1.9399188615638435e-07,2.3347740691619563e-13,3.603524058497531e-09,6.0680289659704054e-05,9.710787586406145e-07,0.012780324430072102,0.007971568293489151,4.126694862640546e-06,5.030941298767014e-09,2.3843574449021415e-06,1.6705802064483412e-07,0.0024160472289248675,1.1739224240370987e-09,8.735762959306165e-06,1.4768911585799244e-08,0.0007227426034383754,0.011249560342833457,9.977090678121683e-14,1.4062407439878483e-14,1.3824180433327408e-08,3.046746130687221e-08
0.0038506567051455705,0.8098694874005695,0.00012302147837617064,1.741936294024179e-05,3.8472458085881565e-05,0.09979275459289673,0.0,0.0,0.00041311877563296007,2.694178523492531e-05,0.9760822192909867,0.059929092865561466,7.523133179294349e-06,4.980752451638383e-13,5.355603667503339e-10,1.5392925680589084e-07,0.001347690106088267,0.0036753380994921005,1.0692046694508627e-05,6.222423805784726e-08,0.007320451418682977,2.755088721506293e-08,1.2693393839108909e-08,0.000414935613696477,1.908041153772672e-07,0.01531596152672182,2.7179065260009474e-06,0.021048873657084275,0.004779638913129939,3.417143763423978e-06,2.544988327195976e-07,2.817282057927471e-09,8.291007446289561e-07,0.0001549967636607947,3.76,0.0,4.697635053175206e-06,0.27228575696090507,0.3249640040960742,0.059850379080955106,1.2732082530651556,0.08584170257840355,5.714971686067299e-10,2.349359520515771e-13,7.784900491056597e-05,5.640632228178004e-06,5.2328848554619743e-11,1.803640753447752e-11,5.478169077609276e-10,0.002486132966155579,6.309369653331636e-12,4.278389565137246e-06,3.5655005346282655e-06,3.601048032381045e-05,0.0008652295569578076,4.244550350443621e-06,4.355578503508904e-06,6.765973386987069e-13,9.168290712973014e-14,1.687482893036198e-09,9.743996413052293e-10,1.2478607851995019e-05,4.2105304180114896e-07,0.0016235983660634152,1.923327464555302e-07,2.3153181876825625e-13,3.541955674036733e-09,6.107523881890018e-05,9.784350414694828e-07,0.012752959185325683,0.007919597723333302,4.163759114613355e-06,5.035154338657289e-09,2.395669853892094e-06,1.6785277871265104e-07,0.002423023303573354,1.177312307599213e-09,8.71180200208247e-06,1.4610662190762954e-08,0.0007243200977281516,0.011301370832430525,9.870185710975153e-14,1.3911728033864791e-14,1.387624770151221e-08,3.0573583927624905e-08
0.003873570608398686,0.8101221116324101,0.00012445289638010807,1.7497933477089597e-05,3.856073322601075e-05,0.10027955005314557,0.0,0.0,0.00041069568221999137,2.666170446373659e-05,0.9786997191424188,0.06030122651220406,7.521125040294395e-06,5.155249703926677e-13,5.43759024980853e-10,1.5504645116472627e-07,0.0013469351165319742,0.003631908170791676,1.0696073807014876e-05,6.298033011097882e-08,0.007362520326406149,2.773057487117547e-08,1.275950737874189e-08,0.0004130501491691374,1.895369653782744e-07,0.015014539002746137,2.745505354676992e-06,0.02104747606606363,0.004750997380903083,3.4276978365026416e-06,2.5371634280533133e-07,2.822789062507974e-09,8.308327560019287e-07,0.00015469191555037007,3.76,0.0,4.70991783157227e-06,0.270187823678663,0.32612376340071897,0.059851804699391616,1.274390696811675,0.08469635761159472,5.639625773441257e-10,2.3185766853970634e-13,7.724918647248782e-05,5.536336630572382e-06,5.182608798240014e-11,1.783328441010557e-11,5.415814985120139e-10,0.002462883903752559,6.175296059152528e-12,4.276112259570475e-06,3.5614046543192197e-06,3.569777260302013e-05,0.0008638832001959227,4.235469328508418e-06,4.3462557246002805e-06,6.76043857528032e-13,9.160792323659648e-14,1.6849523005268751e-09,9.55504613162989e-10,1.2364357106887928e-05,4.1702864445350666e-07,0.001614257830594481,1.9068445352654638e-07,2.2961060803215555e-13,3.4814000031209913e-09,6.148012608386569e-05,9.858981117920546e-07,0.012725179721441535,0.007867618033177108,4.201259648529095e-06,5.039394215111242e-09,2.407085071386964e-06,1.686547073469749e-07,0.002429968889810378,1.1806873749760382e-09,8.68788502045645e-06,1.4453778032220115e-08,0.00072589860350233,0.01135300739942277,9.764203019368802e-14,1.3762348542219843e-14,1.3929094826395438e-08,3.0682191706213105e-08
0.003896484511651801,0.8103729679368876,0.00012590784362508846,1.7577688742833417e-05,3.865114847218568e-05,0.10076749347371866,0.0,0.0,0.0004082850676960913,2.638476858192271e-05,0.9812955044361887,0.060673943630716765,7.519248020667956e-06,5.337163648130788e-13,5.521754904958385e-10,1.5618697411632275e-07,0.0013461834481338238,0.0035888324202420223,1.0701065079970197e-05,6.374634847023843e-08,0.0074046547320993075,2.791056188529684e-08,1.2827208811809246e-08,0.00041115739809937366,1.8827847599432956e-07,0.014716992025117495,2.773403565954354e-06,0.021044460942517423,0.004722177996620072,3.438360838393096e-06,2.5295365170607614e-07,2.8282477711078676e-09,8.325562483481679e-07,0.0001543709012317871,3.76,0.0,4.722629273032126e-06,0.2680998210690705,0.32727988473603126,0.05984874501328439,1.2755628345017394,0.0835617909483622,5.564995650011048e-10,2.288090631156429e-13,7.665220730540315e-05,5.433754132605979e-06,5.1328043400164674e-11,1.7632395823838943e-11,5.35416252495766e-10,0.0024398772992852108,6.043619046127384e-12,4.273989982255799e-06,3.5574099670115818e-06,3.538801747601051e-05,0.0008625596051306597,4.2264208307347285e-06,4.336966245661138e-06,6.755424903108642e-13,9.154000092733301e-14,1.682553149158859e-09,9.368517926291043e-10,1.2251228142104296e-05,4.130439480622363e-07,0.0016051338646121077,1.8904672931840443e-07,2.2771307125407554e-13,3.421829036903614e-09,6.189492445348178e-05,9.93467119039488e-07,0.01269699003479973,0.007815630956362094,4.23919447115752e-06,5.043648644775975e-09,2.4186027319147954e-06,1.6946378351796628e-07,0.0024368843222083605,1.1840477889297666e-09,8.664002285812509e-06,1.4298226797044932e-08,0.0007274784851241389,0.011404472178752885,9.659120774533657e-14,1.361423819819165e-14,1.3982700827304133e-08,3.079325786459592e-08
0.003919398414904916,0.8106220735974617,0.00012738649498153905,1.7658602830263856e-05,3.874364894965358e-05,0.10125661186884385,0.0,0.0,0.0004058861830337895,2.6110877750121077e-05,0.9838697431786166,0.06104726505128694,7.517488861539527e-06,5.526827958138678e-13,5.608146138838073e-10,1.5735101951689943e-07,0.0013454341656961237,0.003546110816295359,1.0707029139156877e-05,6.452230751208294e-08,0.007446854110660826,2.8090869441176506e-08,1.2896497741505582e-08,0.0004092575292232738,1.8702814204874467e-07,0.014423329592066962,2.801600517297484e-06,0.02103982556716523,0.004693184434266055,3.449126585536503e-06,2.5221077442700816e-07,2.8336556002109953e-09,8.342693487959995e-07,0.00015403377828878884,3.76,0.0,4.735762811784762e-06,0.26602161390221546,0.32843242805098727,0.059841202925710275,1.2767247744978505,0.08243789891352488,5.491074397075434e-10,2.2578985410942496e-13,7.605802874582436e-05,5.332847533827734e-06,5.083451049567619e-11,1.7433667485404022e-11,5.293189121593955e-10,0.0024171048495217054,5.9142976351800995e-12,4.2720131195535925e-06,3.5535078557826006e-06,3.508108710203941e-05,0.0008612570647524889,4.217391851338477e-06,4.327696726690119e-06,6.750918457407729e-13,9.147895166677428e-14,1.680281948695098e-09,9.184417404315377e-10,1.2139173385913515e-05,4.090975374462553e-07,0.0015962220196536455,1.8741930131629084e-07,2.2583851597014033e-13,3.363215684259826e-09,6.231959988025499e-05,1.001141116212588e-06,0.012668394044723287,0.007763638162860476,4.277561119373623e-06,5.047905021564655e-09,2.430222313448456e-06,1.7027997337149102e-07,0.002443769903104797,1.1873936965606032e-09,8.64014375287618e-06,1.4143976560877366e-08,0.0007290600875833209,0.011455767213888,9.554917410135613e-14,1.3467366604743537e-14,1.4037043712304392e-08,3.090675388883743e-08
0.003942312318158031,0.8108694451669298,0.00012888900644885946,1.7740648008515224e-05,3.883817658049714e-05,0.10174693058913162,0.0,0.0,0.000403498285640455,2.5839933788945562e-05,0.9864225967738088,0.06142121108263039,7.515833729373458e-06,5.724584645899981e-13,5.696812432651192e-10,1.5853876964376584e-07,0.0013446863162887375,0.0035037432788363096,1.0713974762968913e-05,6.530821142588908e-08,0.007489117810348803,2.8271518067636605e-08,1.296737274092643e-08,0.0004073507052380203,1.8578546288549153e-07,0.0141335597439261,2.8300950800805623e-06,0.021033567263946607,0.004664020506622955,3.4599885098644992e-06,2.514877113910011e-07,2.8390098202298103e-09,8.35970095909877e-07,0.0001536806056978276,3.76,0.0,4.749311513738311e-06,0.26395307277098506,0.32958145024138374,0.059829181816350246,1.2778766211096142,0.08132458221803585,5.417855380799652e-10,2.2279977118895328e-13,7.546661379505531e-05,5.233580798069479e-06,5.0345288697116316e-11,1.7237026863970616e-11,5.232872717886796e-10,0.0023945583901787727,5.787291947096067e-12,4.270171938228473e-06,3.5496896157016865e-06,3.477685625163596e-05,0.0008599738461726697,4.208369287382755e-06,4.318433728219463e-06,6.746904958102998e-13,9.142458193978655e-14,1.6781351267583344e-09,9.002749572348705e-10,1.2028146351347488e-05,4.0518802559251053e-07,0.001587517854981776,1.858019031962492e-07,2.2398625762721253e-13,3.3055337725994807e-09,6.27541109805602e-05,1.0089190017603118e-06,0.012639395603444426,0.007711641268264167,4.316356398958012e-06,5.052150270942125e-09,2.44194309070451e-06,1.7110322887677365e-07,0.0024506259022549592,1.1907252291378031e-09,8.61629902652381e-06,1.3990995785466868e-08,0.0007306437361290089,0.011506894454645672,9.451571620257932e-14,1.3321703731507221e-14,1.4092100082184505e-08,3.1022648521750405e-08
0.003965226221411146,0.8111150984698302,0.00013041552106483485,1.7823794150901187e-05,3.8934670034619866e-05,0.10223847326351254,0.0,0.0,0.0004011206390730354,2.5571840264671705e-05,0.9889542201246703,0.06179580148306189,7.514268050289742e-06,5.930787287113205e-13,5.78780221062746e-10,1.5975039260951266e-07,0.0013439389227977488,0.0034617296815096545,1.0721909890767845e-05,6.610405094927622e-08,0.00753144504832959,2.8452528452121857e-08,1.3039831039775971e-08,0.0004054370830833455,1.8454994214227133e-07,0.013847689542160879,2.8588857522392155e-06,0.021025683425585917,0.004634690170738999,3.4709397127827607e-06,2.507844471904098e-07,2.844307553022492e-09,8.376564273872957e-07,0.00015331144411784655,3.76,0.0,4.763268047171111e-06,0.2618940740989549,0.3307270051128104,0.05981268560456261,1.2790184746546793,0.08022174587680085,5.345332246385114e-10,2.198385547237345e-13,7.48779271214472e-05,5.135919033670237e-06,4.986018137292851e-11,1.7042403076883356e-11,5.173191753176802e-10,0.002372229897999553,5.662563172957613e-12,4.268456115838285e-06,3.545946132053022e-06,3.4475201190736655e-05,0.0008587081925604305,4.199339810279703e-06,4.30916357938023e-06,6.743369635576763e-13,9.137669160864016e-14,1.6761090013735737e-09,8.8235188227685e-10,1.19181012917101e-05,4.0131405448159183e-07,0.0015790169360389763,1.841942748476504e-07,2.2215561903882346e-13,3.2487580538712368e-09,6.319840851537829e-05,1.0167995506548308e-06,0.01260999850606926,0.007659641843810078,4.355576522848966e-06,5.056370834760357e-09,2.4537641530618563e-06,1.7193348909096754e-07,0.0024574525563415325,1.1940425018664806e-09,8.592457215839652e-06,1.3839253341469329e-08,0.0007322297355736522,0.011557855755088586,9.349062375883698e-14,1.317721993900516e-14,1.4147844836148422e-08,3.114090808595581e-08
