Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284)
8.047758045236207e-10,0.8715211885570835,2.415429234892424e-17,4.140977349445134e-12,5.7674635503711075e-19,5.919122021724333e-16,0.0,0.0,1.2231575295940997e-16,1.4133428889717725e-30,7.923043709963826e-15,7.840693993901547e-19,1.4668465834742976e-16,1.647176706497547e-35,2.519455391606501e-26,1.252122518635991e-15,7.757788864208786e-25,9.41560830984145e-11,3.85723457495313e-21,4.509962016643808e-19,5.713052571260445e-09,4.893772563903359e-16,9.268660100619731e-19,5.0507281319838855e-42,9.619247172314744e-29,2.936678027975941e-17,4.14523714169583e-25,7.050400636292967e-31,3.7426512827645673e-53,4.472685856779009e-46,8.504714945711945e-27,2.091522915555036e-33,1.09867481806056e-26,1.1894159991904447e-45,3.76,0.0,0.6006635585418572,0.9974564104885034,1.1079072261594804e-19,1.150457659531572e-38,0.005776758567267836,0.005634653505774766,0.00014208768648442226,5.826627235101229e-09,0.002543589388442052,2.051787998587612e-12,5.147369558753571e-13,8.616285944915446e-27,5.046308603162754e-26,9.415074295794587e-11,2.5543299021171408e-11
8.152737760891158e-10,0.8715333541245016,2.5209677928787767e-17,4.233384240339372e-12,6.088475587981137e-19,6.173545639762e-16,0.0,0.0,1.2757110445666233e-16,1.537368754977692e-30,8.263543774418109e-15,8.277429177929496e-19,1.5300777490507324e-16,1.772493885844666e-35,2.675179128983208e-26,1.3048636759497513e-15,8.406008633664405e-25,9.692937615367388e-11,4.0346501053191895e-21,4.688911605822473e-19,5.863525714568999e-09,5.087907885109179e-16,9.776375435288626e-19,5.663140672177799e-42,1.0327535968374998e-28,3.0778482722440175e-17,4.439011033615985e-25,7.663255466175367e-31,4.451219358788729e-53,5.081152760509691e-46,9.131528648708952e-27,2.293001428253498e-33,1.1902561793382589e-26,1.3617926240869279e-45,3.76,0.0,0.6005885678943715,0.9974456387292634,1.1696188499067387e-19,1.2988779004433684e-38,0.005851749365227047,0.005708590827701814,0.00014314073816261937,5.946697480944215e-09,0.0025543611443347666,2.1089529842727027e-12,5.294195152023049e-13,9.195149173937283e-27,5.453640189214374e-26,9.692380548322811e-11,2.6035153440474482e-11
8.257717476546109e-10,0.8715455181734073,2.6296919462252448e-17,4.326822003494593e-12,6.422899899387455e-19,6.435415195552404e-16,0.0,0.0,1.3298017174897697e-16,1.670466858981118e-30,8.614005649342218e-15,8.732426285335355e-19,1.595169051269067e-16,1.9054911494729798e-35,2.8382521736642094e-26,1.3591007353608644e-15,9.099077949732118e-25,9.974611862176204e-11,4.217571268799506e-21,4.872535104512405e-19,6.015962665714322e-09,5.287111436181161e-16,1.0304932642240882e-18,6.340677148641595e-42,1.1077740298845075e-28,3.224030565193811e-17,4.749468706097149e-25,8.320420880278892e-31,5.282257471460189e-53,5.763178480509757e-46,9.79547561934597e-27,2.5109160610925262e-33,1.2881535034206546e-26,1.556461137840189e-45,3.76,0.0,0.6005135866092358,0.9974351341064034,1.233910922012541e-19,1.4641745559418152e-38,0.005926730802800079,0.005782532941231995,0.00014417963337461163,6.067270992587771e-09,0.002564865763801523,2.1669321761242317e-12,5.44317344368912e-13,9.804469603710629e-27,5.887855180477739e-26,9.974031063183253e-11,2.6528521865093015e-11
8.36269719220106e-10,0.8715576807039912,2.741655475206196e-17,4.421290731376411e-12,6.77111370538426e-19,6.704846631320669e-16,0.0,0.0,1.385453463417571e-16,1.813170398732885e-30,8.974584316660342e-15,9.206199277123165e-19,1.6621498471487622e-16,2.046527490716794e-35,3.0089157909929137e-26,1.414855549452371e-15,9.839470365805382e-25,1.026063581751699e-10,4.406085851777516e-21,5.060892789848439e-19,6.1703636035572655e-09,5.491448488403242e-16,1.085490488454084e-18,7.089316122364589e-42,1.1871740781546343e-28,3.375342244140894e-17,5.077327592576189e-25,9.024462727185483e-31,6.254966689284653e-53,6.5265698207675855e-46,1.0498223595540736e-26,2.7463702183016464e-33,1.3927135347465538e-26,1.775964810311906e-45,3.76,0.0,0.6004386146852814,0.9974248900030047,1.3008560662163846e-19,1.6480143288470788e-38,0.006001702881155785,0.005856479662100645,0.0001452045575706536,6.18833068234784e-09,0.0025751098637605504,2.2257256643021297e-12,5.594304173565068e-13,1.0445408729018413e-26,6.350337632176943e-26,1.0260030596929042e-10,2.70233559682121e-11
8.467676907856011e-10,0.8715698417164419,2.8569123382562376e-17,4.5167904882560415e-12,7.133499723328467e-19,6.981955989223148e-16,0.0,0.0,1.4426902181863148e-16,1.9660364091722887e-30,9.345434887717085e-15,9.6992696043101e-19,1.731049531191492e-16,2.1959737238176193e-35,3.1874155489954385e-26,1.472149966312507e-15,1.0629761532998765e-24,1.0551014047650662e-10,4.600281222379588e-21,5.254044935700351e-19,6.326728702272108e-09,5.700984307098238e-16,1.14268733121024e-18,7.91549889819268e-42,1.2711475352071445e-28,3.531901985997811e-17,5.42332680470189e-25,9.778059216451895e-31,7.39125923432211e-53,7.379850083253465e-46,1.1241491166737449e-26,3.0005258620928057e-33,1.5042972295639765e-26,2.0230994045139322e-45,3.76,0.0,0.6003636521213396,0.9974148999498628,1.3705279646107606e-19,1.852204189541996e-38,0.0060766656014628745,0.005930430808383416,0.00014621569386027937,6.3098597270418195e-09,0.002585099913417465,2.285333518407123e-12,5.74758700657958e-13,1.1119156105365845e-26,6.842522553844073e-26,1.0550383705114221e-10,2.7519608658843922e-11
8.572656623510963e-10,0.8715820012109496,2.975516688922253e-17,4.6133213019797545e-12,7.510446098289082e-19,7.266859461738625e-16,0.0,0.0,1.5015359482403676e-16,2.1296463072928656e-30,9.726712670830057e-15,1.0212166102923055e-18,1.8018975471875301e-16,2.35421235389443e-35,3.3740017552097186e-26,1.5310058367635198e-15,1.147263258792097e-24,1.0845750858949107e-10,4.800245232576032e-21,5.452051813283683e-19,6.485058131047331e-09,5.915784152391438e-16,1.2021426972411796e-18,8.826161242736774e-42,1.3598940338742392e-28,3.6938298487064815e-17,5.788226404214137e-25,1.0584003470967333e-30,8.71609701746009e-53,8.332313977694864e-46,1.2027048678630763e-26,3.274605520461482e-33,1.623280220107644e-26,2.300934183397411e-45,3.76,0.0,0.6002886989162426,0.9974051576550444,1.4430013428040114e-19,2.0787010725149224e-38,0.006151618964889916,0.00600438620064597,0.00014721322286259604,6.431841586340551e-09,0.0025948422047044413,2.3457557815113613e-12,5.903021510332838e-13,1.1826928048132564e-26,7.365897580307666e-26,1.0845094683387961e-10,2.8017234452810975e-11
8.677636339165914e-10,0.8715941591877033,3.097522853928561e-17,4.710883174662037e-12,7.902346473241184e-19,7.559673327881299e-16,0.0,0.0,1.5620146380869432e-16,2.3046068041796956e-30,1.0118573085795124e-14,1.0745425100228256e-18,1.8747233731661798e-16,2.5216381378872814e-35,3.5689290327123683e-26,1.5914450052394459e-15,1.2370872447542057e-24,1.1144850372944966e-10,5.006065275804304e-21,5.654973690228112e-19,6.645352054523953e-09,6.135913278094598e-16,1.2639162885098698e-18,9.828762114645859e-42,1.4536191152317809e-28,3.8612472244647905e-17,6.172808860080379e-25,1.1445207620457131e-30,1.0257873648385705e-52,9.394087704233294e-46,1.2856718880679448e-26,3.5698948829227554e-33,1.75005313118445e-26,2.612835188827684e-45,3.76,0.0,0.6002137550688215,0.9973956569653594,1.5183519849306952e-19,2.3296223334484724e-38,0.006226562972605327,0.006078345661724848,0.00014819732292544206,6.554259975991313e-09,0.002604342890812014,2.406992477915694e-12,6.060607184234693e-13,1.2569969424498309e-26,7.922003549827957e-26,1.1144167642550569e-10,2.8516189007132707e-11
8.782616054820865e-10,0.8716063156468934,3.2229853512093655e-17,4.809476075417808e-12,8.309599916459369e-19,7.860514006784609e-16,0.0,0.0,1.6241503007088373e-16,2.4915504561172623e-30,1.0521171735718627e-14,1.1299590303472777e-18,1.9495565339150195e-16,2.69865795204423e-35,3.772456826416161e-26,1.653489317495504e-15,1.3327381371384699e-24,1.1448316467769779e-10,5.217829282917801e-21,5.862870831241834e-19,6.807610632469417e-09,6.361436932538115e-16,1.3280685949111697e-18,1.093131859137143e-41,1.552534344917402e-28,4.034276886759294e-17,6.57787821967643e-25,1.2364705392008545e-30,1.2048831121314902e-52,1.0576190773025764e-45,1.3732377903312026e-26,3.887744918222102e-33,1.8850220676678725e-26,2.9624891981232856e-45,3.76,0.0,0.6001388205779083,0.9973863918979902,1.596656717930596e-19,2.607256482821349e-38,0.006301497625777383,0.006152309016890599,0.00014916816996223188,6.677098887810344e-09,0.002613607954558161,2.4690436078813424e-12,6.220343439690433e-13,1.3349552220993542e-26,8.512436258156642e-26,1.14476064499864e-10,2.901642951828023e-11
8.887595770475816e-10,0.8716184705887086,3.3519588671464743e-17,4.9090999497612135e-12,8.732610994736996e-19,8.169497991442472e-16,0.0,0.0,1.6879669645835114e-16,2.6911366159362926e-30,1.0934664318209049e-14,1.1875212911421312e-18,2.0264265853963393e-16,2.88569135771999e-35,3.984848905274327e-26,1.7171606111282393e-15,1.4345173236585672e-24,1.1756152851523432e-10,5.435624682305437e-21,6.075803497132573e-19,6.97183402024038e-09,6.59242035739279e-16,1.394660901970882e-18,1.2142437517725719e-41,1.65685737253169e-28,4.213042937761122e-17,7.00426167433429e-25,1.3345656358863076e-30,1.4125530118809496e-52,1.1890604176613637e-45,1.46559558237266e-26,4.229574586122364e-33,2.028608928282617e-26,3.3539304243385046e-45,3.76,0.0,0.6000638954423353,0.9973773566002316,1.677993427308996e-19,2.914074887590864e-38,0.006376422925574212,0.006226276093616426,0.00015012593768334772,6.8003425614175025e-09,0.0026226432486472495,2.5319091544452296e-12,6.382229625703491e-13,1.4166977459598535e-26,9.138846976521541e-26,1.1755414803039782e-10,2.951791423310745e-11
8.992575486130767e-10,0.8716306240133387,3.48449827576721e-17,5.0097547135562e-12,9.17178969690881e-19,8.486741905726122e-16,0.0,0.0,1.753488684724882e-16,2.904051988550966e-30,1.1359206701811027e-14,1.2472851496566575e-18,2.1053631280307428e-16,3.083170470058884e-35,4.206373947526972e-26,1.782480723829637e-15,1.5427379286086529e-24,1.206836300467314e-10,5.6595394993415404e-21,6.293831945528565e-19,7.138022368427997e-09,6.828928788574932e-16,1.4637552812044373e-18,1.3471353862961803e-41,1.766812057815249e-28,4.3976708612504234e-17,7.4528086201522075e-25,1.4391348562820011e-30,1.6529360202743203e-52,1.3350339749214646e-45,1.5629437724327866e-26,4.596873069793464e-33,2.1812519179363014e-26,3.7915677346934135e-45,3.76,0.0,0.5999889796609345,0.9973685453832891,1.762441040492828e-19,3.25274361224611e-38,0.0064513388731637965,0.006300246721755614,0.00015107079741868084,6.923975505973017e-09,0.0026314544618747855,2.595589079038656e-12,6.546265012387526e-13,1.5023573624026977e-26,9.802944295114308e-26,1.206759617140844e-10,3.002060287588369e-11
9.097555201785718e-10,0.871642775920973,3.6206586150435183e-17,5.111440260862842e-12,9.627551510279888e-19,8.812362435338565e-16,0.0,0.0,1.820739529209601e-16,3.1310116234837197e-30,1.1794954833461248e-14,1.3093072122352247e-18,2.186395790510254e-16,3.291540524577187e-35,4.437304959090825e-26,1.849471483467625e-15,1.6577250371467027e-24,1.2384950251141917e-10,5.889661208731744e-21,6.517016429848863e-19,7.306175823347032e-09,7.071027455001183e-16,1.5354145980731304e-18,1.492796551533786e-41,1.8826285194242231e-28,4.5882874639268865e-17,7.924392341988705e-25,1.5505202924367948e-30,1.9307115998973166e-52,1.4969517326154726e-45,1.665486416771485e-26,4.991202602944694e-33,2.343405857038009e-26,4.280215184402729e-45,3.76,0.0,0.5999140732325381,0.9973599526801727,1.8500795433944168e-19,3.626136486460067e-38,0.0065262454697139725,0.006374220733297011,0.00015200291836218454,7.047982470311125e-09,0.002640047161229921,2.660083327172895e-12,6.712448812330508e-13,1.59206987105188e-26,1.0506494572918247e-25,1.2384153868238679e-10,3.0524456133953003e-11
9.202534917440669e-10,0.8716549263118012,3.7604951073566334e-17,5.214156459394312e-12,1.010031734016912e-18,9.146476388548331e-16,0.0,0.0,1.8897435908983242e-16,3.372759472710811e-30,1.224206481990463e-14,1.373644821857276e-18,2.2695542439076896e-16,3.511259751583063e-35,4.6779199484044404e-26,1.9181547169632773e-15,1.779816089993646e-24,1.270591770237584e-10,6.1260779481159236e-21,6.745417200084182e-19,7.476294526650694e-09,7.318781579571205e-16,1.6097025019804841e-18,1.6522875297242975e-41,2.00454327201744e-28,4.7850209344702764e-17,8.419908953297352e-25,1.669077588937751e-30,2.2511618746600303e-52,1.676344230090402e-45,1.7734332345209868e-26,5.414200822151893e-33,2.5155427203469806e-26,4.825122829323447e-45,3.76,0.0,0.5998391761559788,0.99735157308176,1.940989962805279e-19,4.0373481238805117e-38,0.006601142716392432,0.006448197962557686,0.00015292246737919426,7.172348466532157e-09,0.002648426755835355,2.7253918251544087e-12,6.880780168217948e-13,1.6859738502352615e-26,1.1251323877603818e-25,1.2705090994186754e-10,3.1029436115169674e-11
9.30751463309562e-10,0.8716670751860128,3.904063134730043e-17,5.317903156517624e-12,1.0590513589718098e-18,9.489200623998806e-16,0.0,0.0,1.960524973403864e-16,3.6300694265695114e-30,1.2700692830934329e-14,1.4403560704654941e-18,2.354868184807264e-16,3.742799938547067e-35,4.928501249767697e-26,1.988552239835102e-15,1.90936110312245e-24,1.3031268325456705e-10,6.3688772513352596e-21,6.979094501712977e-19,7.64837861584807e-09,7.572256377850509e-16,1.6866834344991578e-18,1.82674291479765e-41,2.1327992633519967e-28,4.9880007785641124e-17,8.940279209591314e-25,1.795176400808862e-30,2.6202418932598045e-52,1.8748692754770445e-45,1.8869996451969466e-26,5.8675837080067085e-33,2.698151939991659e-26,5.432011546815102e-45,3.76,0.0,0.5997642884300892,0.997343401292727,2.0352543838159657e-19,4.4897084880473444e-38,0.006676030614366724,0.006522178245924245,0.00015382960926513362,7.297058738414984e-09,0.0026565985410152843,2.7915144844274536e-12,7.051258169159999e-13,1.784210876673406e-26,1.2039318358595924e-25,1.3030410505538568e-10,3.15355058063611e-11
9.412494348750572e-10,0.8716792225437968,4.051418260680925e-17,5.4226801765410974e-12,1.1098572075358842e-18,9.840652115492513e-16,0.0,0.0,2.0331078035518628e-16,3.90374587141352e-30,1.3170995186237105e-14,1.5094997857969976e-18,2.4423673503125314e-16,3.9866463158016853e-35,5.189336299742693e-26,2.060685865794095e-15,2.0467230837501178e-24,1.336100488964075e-10,6.618147387936635e-21,7.21810857654556e-19,7.822428223886536e-09,7.831517059135754e-16,1.7664226190027247e-18,2.0173762030415983e-41,2.2676460233229007e-28,5.197357884273615e-17,9.486447315664464e-25,1.9292006596846882e-30,3.044654987060579e-52,2.0943205894992454e-45,2.0064068934371572e-26,6.353148063205135e-33,2.891740972687919e-26,6.10710779478107e-45,3.76,0.0,0.5996894100537018,0.9973354321699799,2.132955931208347e-19,4.986797158216616e-38,0.006750909164804241,0.006596161422061706,0.00015472450653663045,7.422098786983426e-09,0.0026645676598634023,2.8584511996216098e-12,7.223881843308701e-13,1.8869253366097949e-26,1.2872426291016151e-25,1.336011516074206e-10,3.204262956291673e-11
9.517474064405523e-10,0.8716913683853427,4.202616204240391e-17,5.52848732453766e-12,1.1624930110153478e-18,1.0200947876246928e-15,0.0,0.0,2.10751621671594e-16,4.1946247715207335e-30,1.3653128253870173e-14,1.581135544353377e-18,2.5320815004038604e-16,4.2432981086299237e-35,5.460716852819003e-26,2.1345773956383006e-15,2.1922782439211712e-24,1.3695130030696045e-10,6.873975964917384e-21,7.462519661582254e-19,7.998443479699597e-09,8.096628825060168e-16,1.8489860691744634e-18,2.2254839759597355e-41,2.4093396883519165e-28,5.413224450651824e-17,1.0059382880647246e-24,2.071549049533395e-30,3.531938076329343e-52,2.3366376232350344e-45,2.1318820756445558e-26,6.872774565683236e-33,3.0968355944437137e-26,6.857183218155521e-45,3.76,0.0,0.5996145410256495,0.9973276606764943,2.2341787877824284e-19,5.53245953799651e-38,0.006825778368872241,0.006670147331639598,0.00015560731970543323,7.547454337069271e-09,0.002672339149403991,2.926201851309946e-12,7.398650168244382e-13,1.99426466134769e-26,1.3752658362753077e-25,1.3694207584752017e-10,3.255077253801357e-11
9.622453780060474e-10,0.8717035127108399,4.357712863333212e-17,5.635324385826927e-12,1.2170030415107495e-18,1.0570205028119723e-15,0.0,0.0,2.183774370088604e-16,4.503574223597722e-30,1.4147248543058825e-14,1.6553236574963644e-18,2.6240404339308185e-16,4.5132684409485807e-35,5.742939872787374e-26,2.2102486276793687e-15,2.3464164393490636e-24,1.4033646200822796e-10,7.136451405083133e-21,7.712387989924409e-19,8.176424507754816e-09,8.367656870746843e-16,1.934440578274127e-18,2.452450903967932e-41,2.558143163383955e-28,5.635734059534307e-17,1.0660079579827895e-24,2.222635273199896e-30,4.090552614821949e-52,2.6039151604982443e-45,2.263658275452835e-26,7.428430378940916e-33,3.313980498185973e-26,7.689593725702274e-45,3.76,0.0,0.5995396813447653,0.9973200819222332,2.3390081747093256e-19,6.130822435444273e-38,0.006900638227737832,0.0067441358175580855,0.00015647820705227004,7.673111364980534e-09,0.002679917899674081,2.9947663056537856e-12,7.575562069578642e-13,2.1063791208108758e-26,1.4682089830783339e-25,1.4032690218943623e-10,3.3059901206242365e-11
9.727433495715425e-10,0.8717156555204777,4.51676428741669e-17,5.743191127246341e-12,1.2734321206164872e-18,1.0948540721844754e-15,0.0,0.0,2.2619064272974175e-16,4.831495587814697e-30,1.465351259728549e-14,1.7321251850937073e-18,2.718273970092598e-16,4.7970848697990054e-35,6.036306626557606e-26,2.2877213458542478e-15,2.5095413752317868e-24,1.4376555728299831e-10,7.405661403575573e-21,7.967773789570723e-19,8.35637142863433e-09,8.644666383330969e-16,2.0228537279368714e-18,2.6997543212160473e-41,2.7143261326023396e-28,5.865021597688456e-17,1.1289557264637245e-24,2.3828885471290076e-30,4.729987725290378e-52,2.898414358580145e-45,2.4019745786758627e-26,8.022172314343137e-33,3.5437395779408196e-26,8.612324430143385e-45,3.76,0.0,0.5994648310098827,0.9973126911157588,2.4475303708130445e-19,6.786312072462261e-38,0.006975488742567976,0.006818126724657739,0.0001573373249171051,7.799056063078117e-09,0.0026873087021115952,3.0641444153037602e-12,7.754616424379725e-13,2.223422076277047e-26,1.5662860712342734e-25,1.4375565380766705e-10,3.3569982761429586e-11
9.832413211370376e-10,0.8717277968144453,4.6798267025548676e-17,5.852087299236392e-12,1.3318256101313926e-18,1.1336072211153616e-15,0.0,0.0,2.3419365725694973e-16,5.1793240356325166e-30,1.5172077093649548e-14,1.81160192085443e-18,2.8148119655156715e-16,5.095289315061972e-35,6.341123705552607e-26,2.367017331118591e-15,2.6820710696543972e-24,1.472386077181583e-10,7.681694559356626e-21,8.228737284399021e-19,8.538284358545966e-09,8.927722543206881e-16,2.1142938770772384e-18,2.9689696666673113e-41,2.878165235311124e-28,6.101223335019952e-17,1.194886046500765e-24,2.5527538668778164e-30,5.460869468855503e-52,3.222573381299458e-45,2.547076220272992e-26,8.656149580896893e-33,3.786696559108925e-26,9.634033432217477e-45,3.76,0.0,0.5993899900198345,0.9973054836077572,2.5598326918489978e-19,7.503671043079022e-38,0.00705032991452949,0.006892119899964047,0.00015818482745461176,7.925274869682494e-09,0.002694516206030501,3.1343360209390593e-12,7.9358120668737e-13,2.345549755003392e-26,1.6697178062682422e-25,1.4722835218069783e-10,3.408098567632651e-11
