Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139)
4.914554065825978e-07,0.982555887261464,1.8327512035479973e-09,4.829106356623019e-10,3.045764320390621e-10,2.6857828844695775e-14,0.0,0.0,2.5582502288986027e-09,2.145819498959834e-18,4.6946118228355735e-09,1.0700390207072096e-14,4.12507078560191e-09,5.269710996466752e-24,6.089752429802585e-17,3.531986592337776e-14,9.475995859944254e-16,4.418236291525197e-15,1.933410141885943e-13,8.668178982188547e-13,0.0002613678475056078,2.3093019481080908e-09,1.1824650917278463e-15,2.6852770663281434e-26,2.2069084449760318e-20,4.1932461156139365e-15,2.915045325631463e-15,9.815295407769709e-25,3.558871802729943e-32,1.5455255790142814e-32,3.3424306383813627e-22,1.0289728035920678e-20,1.197305451407723e-16,4.483273845127773e-25,3.76,0.0,0.09153754680564226,0.9999999926380517,2.623552796012774e-15,5.390546375901141e-23,0.7786183971861526,0.778079285018126,1.635848755141401e-05,4.545019084793365e-09
4.984431524542261e-07,0.9829989453774814,1.9221449025524474e-09,5.055692503165455e-10,3.2471729648336566e-10,2.922308598632015e-14,0.0,0.0,2.687237550560538e-09,2.4039668921802988e-18,4.933103140349657e-09,1.1550822786725048e-14,4.2605701114323106e-09,5.671658369263665e-24,6.566604513624561e-17,3.793178615172861e-14,1.0483892303858841e-15,4.78873748464773e-15,2.080257151123952e-13,8.905974311291761e-13,0.0002670165893862711,2.3684694685343957e-09,1.2709481030500919e-15,3.2146547460105736e-26,2.4443248397571324e-20,4.6399625400510315e-15,3.151463490795587e-15,1.123022869363833e-24,4.4252220439052683e-32,1.908959455030513e-32,3.7263837355092343e-22,1.1372434597635509e-20,1.300256102166209e-16,5.206483840498209e-25,3.76,0.0,0.08865344305143599,0.9999999923006606,2.871970969519375e-15,6.193253700930898e-23,0.7815081499284436,0.780958228093095,1.5870228362106245e-05,4.495360845171886e-09
5.124186441974827e-07,0.9838437134328247,2.108807915765779e-09,5.538009634912903e-10,3.6791813610013013e-10,3.446475838656742e-14,0.0,0.0,2.9575647210703678e-09,3.0000933896835914e-18,5.433230995436636e-09,1.3434044999492018e-14,4.536441919964164e-09,6.546246504126652e-24,7.62279048545276e-17,4.368240022389674e-14,1.2770227767487815e-15,5.613939894139065e-15,2.4044900063264946e-13,9.388296037847626e-13,0.00027838085595393425,2.4878928200286928e-09,1.4660488838125547e-15,4.568270092116066e-26,2.983678430833968e-20,5.653776141168987e-15,3.668048962520568e-15,1.4608713823892103e-24,6.771785165754138e-32,2.8826101421295844e-32,4.6066551595960195e-22,1.3820275657748676e-20,1.5265910825378853e-16,6.970037104292064e-25,3.76,0.0,0.08315498697774129,0.999999991596598,3.4312077666080717e-15,8.121684948974758e-23,0.7870179707762158,0.7864462503376932,1.4939378054909125e-05,4.400687085013496e-09
5.263941359407393e-07,0.9846362077761956,2.306077521760708e-09,6.061030669555893e-10,4.151961645086765e-10,4.0448888563827325e-14,0.0,0.0,3.24466162863655e-09,3.71716534201611e-18,5.964809475652583e-09,1.5586057599473656e-14,4.818578999270681e-09,7.521589525697698e-24,8.829846831846967e-17,5.0201486182250504e-14,1.5459021243887785e-15,6.5636989142320454e-15,2.773482975467208e-13,9.879462547128471e-13,0.0002898296165506979,2.608694052471646e-09,1.687666920377424e-15,6.42232945353086e-26,3.6191511461862616e-20,6.8468188211374835e-15,4.246774282541027e-15,1.88507980192547e-24,1.0227482841379722e-31,4.296443966686927e-32,5.655852472520352e-22,1.6685586033642665e-20,1.782124711733849e-16,9.243817544661934e-25,3.76,0.0,0.07799756002879328,0.9999999908528313,4.083205757552962e-15,1.0562274052280038e-22,0.7921868470135124,0.7915931012024402,1.4066262711758273e-05,4.311882778722943e-09
5.403696276839959e-07,0.9853796712358671,2.5140667206337457e-09,6.626989845072603e-10,4.66775624494085e-10,4.725300213496879e-14,0.0,0.0,3.5488730675179823e-09,4.574402652519696e-18,6.528520374563895e-09,1.804051735915367e-14,5.106707310027711e-09,8.605928428134057e-24,1.020630229172551e-16,5.75739219304467e-14,1.860462922285437e-15,7.654131617125757e-15,3.1924693917993993e-13,1.037933878756672e-12,0.0003013576986435575,2.730789465515485e-09,1.9388121607998423e-15,8.937246367653972e-26,4.3639041175592953e-20,8.243506742925951e-15,4.892309585626402e-15,2.413897917932905e-24,1.5255691454614102e-31,6.32513722356988e-32,6.899101592837048e-22,2.0021051321278796e-20,2.0692674045559438e-16,1.2151215417302364e-24,3.76,0.0,0.07316001052560563,0.9999999900685876,4.840481668240062e-15,1.3628576489107056e-22,0.7970359251469078,0.7964199411202512,1.3247301179699883e-05,4.228583860344234e-09
5.543451194272525e-07,0.9860771433101874,2.732873133993868e-09,7.238142838281204e-10,5.228829795938803e-10,5.495981953031134e-14,0.0,0.0,3.8705272012335614e-09,5.5932362985321874e-18,7.125015668129098e-09,2.083460016874524e-14,5.400558807126829e-09,9.808063414693616e-24,1.1772434093829428e-16,6.589111267572394e-14,2.226653151705442e-15,8.903021943536772e-15,3.667140483397323e-13,1.088781289097176e-12,0.00031296024072890836,2.854099924823542e-09,2.2227361873321767e-15,1.2317279067091623e-25,5.232360227550806e-20,9.870598538159103e-15,5.609430740513022e-15,3.0686294411584242e-24,2.2489238385495135e-31,9.20351750409877e-32,8.364186855743249e-22,2.3883592271760985e-20,2.390499973290055e-16,1.5839773962060123e-24,3.76,0.0,0.06862249857075871,0.9999999892431203,5.716815642849553e-15,1.7454514795325142e-22,0.8015850402124309,0.8009466182092803,1.24791344562426e-05,4.150448844109367e-09
5.683206111705092e-07,0.9867314777834144,2.962579621759882e-09,7.896763654832936e-10,5.837466075950563e-10,6.36574007342716e-14,0.0,0.0,4.209935967760286e-09,6.797461230271068e-18,7.754918228643577e-09,2.400926207063014e-14,5.6998720302217835e-09,1.1137418006122685e-23,1.3550362576220564e-16,7.525118450466157e-14,2.6509595416235618e-15,1.032993699474545e-14,4.203667173419197e-13,1.1404795318644974e-12,0.0003246326742871931,2.978550676188513e-09,2.542940120130499e-15,1.6820560078411544e-25,6.240270990518313e-20,1.1757321848767409e-14,6.403008665412979e-15,3.874007525174779e-24,3.278425136029319e-31,1.3244330989015454e-31,1.0081713646735087e-21,2.8334480965201014e-20,2.7483680350451603e-16,2.0484832561650557e-24,3.76,0.0,0.06436641490993034,0.9999999883757086,6.727330621821752e-15,2.21971970471052e-22,0.8058527968959917,0.8051917494432022,1.1758611921787582e-05,4.077157424430277e-09
5.822961029137658e-07,0.9873453495914986,3.203254911848408e-09,8.605141639052958e-10,6.49596506067954e-10,7.343928726888527e-14,0.0,0.0,4.567395509742085e-09,8.21339120468255e-18,8.418822588631186e-09,2.76095075373362e-14,6.004392586423044e-09,1.2604111217231463e-23,1.5564145202717273e-16,8.575916510177883e-14,3.140433947412839e-15,1.1956346038740216e-14,4.808721620140801e-13,1.1930217971139268e-12,0.0003363707066757747,3.1040711588894933e-09,2.903182041800002e-15,2.277093644689748e-25,7.404783434493442e-20,1.3935500230082781e-14,7.277998743962739e-15,4.858597671625092e-24,4.728833507234362e-31,1.886029568833169e-31,1.2085272228932686e-21,3.343944742578769e-20,3.1454763686130664e-16,2.6293541678038603e-24,3.76,0.0,0.060374304632329345,0.9999999874656563,7.888572915647823e-15,2.804000167642825e-22,0.8098566458158386,0.8091727969808258,1.1082778401340754e-05,4.008409169074636e-09
5.962715946570224e-07,0.9879212685306274,3.4549542382973536e-09,9.365578605517583e-10,7.206640101193721e-10,8.440464152478162e-14,0.0,0.0,4.943186625180445e-09,9.870015180888618e-18,9.11729574588462e-09,3.168466454472676e-14,6.3138735350827635e-09,1.4219038369897383e-23,1.7839869760360013e-16,9.752715133387059e-14,3.7027196524388136e-15,1.3805742038374478e-14,5.489498450716572e-13,1.2464033271360068e-12,0.00034817030492051426,3.230594819446848e-09,3.3074839317638002e-15,3.0571869462115767e-25,8.744506880464922e-20,1.643968021567106e-14,8.239430397922102e-15,6.055228495701613e-24,6.7526235871250545e-31,2.6591302238078476e-31,1.4411602511762464e-21,3.926877663965317e-20,3.5844832586781665e-16,3.350927002407645e-24,3.76,0.0,0.05662979545722717,0.9999999865122915,9.218593843608144e-15,3.5195942931348716e-22,0.8136129552198206,0.8129061399079012,1.0448862035365266e-05,3.94392228424358e-09
6.10247086400279e-07,0.988461588575763,3.7177199844734397e-09,1.0180386096460409e-09,7.971815227697979e-10,9.665838347112684e-14,0.0,0.0,5.337575235420206e-09,1.179915499528832e-17,9.85087800352462e-09,3.628866620009587e-14,6.628075680416031e-09,1.5993961125466078e-23,2.0405746533161656e-16,1.1067446322021411e-13,4.346077557729256e-15,1.59037655906505e-14,6.253735643399136e-13,1.300621322835927e-12,0.0003600276804012328,3.358058926763696e-09,3.760138089185476e-15,4.072269580358297e-25,1.027957952630861e-19,1.9307258382196365e-14,9.292396865806524e-15,7.501451401906054e-24,9.550690131106737e-31,3.713780632224434e-31,1.7100759574012837e-21,4.5897395759202406e-20,4.068094857476376e-16,4.241643213042118e-24,3.76,0.0,0.05311753050866019,0.9999999855149656,1.0737032349843266e-14,4.391133705346263e-22,0.8171370781953698,0.8164071414891175,9.854262893683721e-06,3.883432453760764e-09
6.242225781435356e-07,0.9889685176318532,3.991582327116028e-09,1.1051882767270173e-09,8.793822581752635e-10,1.1031132483296816e-13,0.0,0.0,5.750812866069632e-09,1.4035623967639046e-17,1.0620083836693218e-08,4.148033848862602e-14,6.946767781098391e-09,1.7941607010246646e-23,2.3292199228649596e-16,1.2532778411243684e-13,5.07941222321247e-15,1.827833108938064e-14,7.109735015357495e-13,1.355674849146376e-12,0.00037193927440502475,3.486404389898357e-09,4.265713031385639e-15,5.383756516245002e-25,1.2031734733370224e-19,2.2578608234319427e-14,1.0442045240631345e-14,9.240029742690924e-24,1.3385643690538907e-30,5.140155881895088e-31,2.0196279692104626e-21,5.340495145148656e-20,4.599059599872374e-16,5.334575991583873e-24,3.76,0.0,0.04982310535712819,0.9999999844730522,1.2465198474265743e-14,5.446978614972271e-22,0.8204434156133567,0.8196902121515207,9.29654230813903e-06,3.826691755670487e-09
6.381980698867922e-07,0.9894441267015305,4.276559876635501e-09,1.1982391899457023e-09,9.674999976243108e-10,1.2548030088242782e-13,0.0,0.0,6.183137135863176e-09,1.661738602584364e-17,1.142540277624142e-08,4.732369350034897e-14,7.269726688720841e-09,2.0075778551976462e-23,2.653195444007989e-16,1.41621287234743e-13,5.912297723780163e-15,2.0959754846801445e-14,8.066382277727755e-13,1.4115647405039662e-12,0.0003839017444950453,3.615575579656674e-09,4.829058868599838e-15,7.066737397555264e-25,1.4024366913802686e-19,2.6297206714872322e-14,1.169356681636661e-14,1.1319457437297671e-23,1.859820699777766e-30,7.053492601610366e-31,2.3745346586836493e-21,6.18758775880978e-20,5.180162710102866e-16,6.668003546031937e-24,3.76,0.0,0.04673300899032675,0.9999999833859466,1.442615752117548e-14,6.71964923077718e-22,0.8235454751437279,0.8227688685374058,8.773412878889417e-06,3.7734676474066575e-09
6.521735616300488e-07,0.9898903583562313,4.572660310040454e-09,1.2974239039327393e-09,1.0617688581273157e-09,1.422882999857149e-13,0.0,0.0,6.6347722494218385e-09,1.9585714961877997e-17,1.2267300301560865e-08,5.388822751447646e-14,7.596737425431596e-09,2.2411472245292964e-23,3.016012946030481e-16,1.5969674880526169e-13,6.855003287899256e-15,2.3980884918517908e-14,9.13316662445351e-13,1.4682935071738327e-12,0.00039591195164247,3.7455201547785895e-09,5.455312161587642e-15,9.212503769779956e-25,1.6282596931129928e-19,3.050976016357218e-14,1.3052187781451997e-14,1.3794506936618223e-23,2.562730138042254e-30,9.600022134756084e-31,2.7798957645838904e-21,7.139945355357607e-20,5.814220831791753e-16,8.286030133829257e-24,3.76,0.0,0.04383456840748373,0.999999982253066,1.664481477634041e-14,8.246291412342002e-22,0.8264559266483008,0.8256557889322308,8.282729092587513e-06,3.723542011303762e-09
6.661490533733054e-07,0.9903090346706328,4.8798809940074105e-09,1.4029749760891703e-09,1.162423073445092e-09,1.6086459101361225e-13,0.0,0.0,7.1059294911301836e-09,2.298535349275994e-17,1.314621873714203e-08,6.124922343036074e-14,7.927593208111903e-09,2.4965007647142888e-23,3.421431829269891e-16,1.7970364790029493e-13,7.918518692043095e-15,2.7377232422241976e-14,1.0320199825351267e-12,1.525865242935716e-12,0.0004079669480838633,3.876188893140422e-09,6.149900266720095e-15,1.193144798095568e-24,1.8833336940561842e-19,3.52663295772829e-14,1.452316028750728e-14,1.6726806610366775e-23,3.503450746456843e-30,1.2964067765531085e-30,3.24120899428694e-21,8.206985341720788e-20,6.504076804484606e-16,1.023925673117252e-23,3.76,0.0,0.04111589662312594,0.9999999810738468,1.9148000649532213e-14,1.0069177981556653e-21,0.8291866541648547,0.8283628652818007,7.822478516112762e-06,3.676710258760744e-09
6.801245451165621e-07,0.9907018646939791,5.198209596078404e-09,1.515124755165804e-09,1.2696967874172345e-09,1.8134484870418086e-13,0.0,0.0,7.596807717851942e-09,2.6864671832671807e-17,1.4062578148429338e-08,6.948805708015241e-14,8.262095425134821e-09,2.775416682409867e-23,3.873467571720553e-16,2.0179925323210942e-13,9.114579387562676e-15,3.118710415967796e-14,1.1638234796804385e-12,1.5842855345456446e-12,0.0004200639658736524,4.007535528304676e-09,6.9185451721835564e-15,1.5356374860707631e-24,2.170535460235387e-19,4.06204550421396e-14,1.611175391577674e-14,2.018544769521325e-23,4.753368792222332e-30,1.7376489342934205e-30,3.7643865902204815e-21,9.398618620496944e-20,7.252594605856719e-16,1.2585503317397506e-23,3.76,0.0,0.0385658439041754,0.9999999798477459,2.1964556131928447e-14,1.2236247205895942e-21,0.8317488046585879,0.830901251974875,7.390773539593267e-06,3.63278049118095e-09
6.941000368598187e-07,0.9910704514755144,5.527624682015081e-09,1.63410518193888e-09,1.3838238593930146e-09,2.0387127706805387e-13,0.0,0.0,8.107593848175148e-09,3.1275825484285906e-17,1.501677723249799e-08,7.869250692869388e-14,8.600053571968725e-09,3.079834425644559e-23,4.3763999277055276e-16,2.2614869710557133e-13,1.0455691338312199e-14,3.545173634015927e-14,1.309868362642205e-12,1.6435613733864421e-12,0.0004322004060985104,4.139516591762737e-09,7.76726683238503e-15,1.9646269861732174e-24,2.4929336605783255e-19,4.662927921342339e-14,1.7823247560155717e-14,2.424762081499744e-23,6.402666986622515e-30,2.3124678534299816e-30,4.355771845709108e-21,1.0725252755995158e-19,8.062654477559516e-16,1.539058462308083e-23,3.76,0.0,0.036173952048875135,0.9999999785742385,2.5125418455265254e-14,1.4801679895686749e-21,0.8341528337324057,0.8332814115827701,6.985843634696701e-06,3.5915727131159233e-09
7.080755286030753e-07,0.9914162986464856,5.8680962975120815e-09,1.7601476017154552e-09,1.5050376814933483e-09,2.285927309302294e-13,0.0,0.0,8.638463345987503e-09,3.6274911962386066e-17,1.6009194199286822e-08,8.895706664128298e-14,8.941285151925698e-09,3.4118707274049364e-23,4.934780906569722e-16,2.529250369083348e-13,1.1955155549345168e-14,4.021542919615458e-14,1.4713635031283556e-12,1.7037010696795245e-12,0.0004443738287168228,4.272091261146182e-09,8.702386012221274e-15,2.4990569841772132e-24,2.85379514477352e-19,5.335366972573238e-14,1.9662921741107147e-14,2.899928194724439e-23,8.564600454760186e-30,3.0564329485486517e-30,5.0221555560466475e-21,1.2197794313940511e-19,8.93714825062349e-16,1.8729141033714003e-23,3.76,0.0,0.033930411504461425,0.9999999772528179,2.866370683809058e-14,1.782651646805748e-21,0.8364085484990892,0.8355131577591105,6.606028093157558e-06,3.5529180937576463e-09
7.220510203463319e-07,0.99174081658172,6.219586532885924e-09,1.8934825883620477e-09,1.6335710073928116e-09,2.5566483569674945e-13,0.0,0.0,9.189580696595196e-09,4.192212618496773e-17,1.7040187639907672e-08,1.0038326001738353e-13,9.285615547594432e-09,3.773836711865132e-23,5.55344252121064e-16,2.823093045266714e-13,1.3627092269838901e-14,4.5525682289033016e-14,1.6495871232718375e-12,1.764714169531558e-12,0.0004565819429877544,4.405221214539477e-09,9.730526655075267e-15,3.1613985535852348e-24,3.256591141767535e-19,6.085834042868803e-14,2.163605135950953e-14,3.4535847671666493e-23,1.1380595572040922e-29,4.0133233902248606e-30,5.770792393225152e-21,1.3827650412439379e-19,9.87897488263838e-16,2.2685526286244813e-23,3.76,0.0,0.03182602113686674,0.9999999758829956,3.2614808211134063e-14,2.1379315315138966e-21,0.8385251478020199,0.8376056954865073,6.249769214727951e-06,3.5166582743154514e-09
7.360265120895885e-07,0.9920453281778908,6.582050069760767e-09,2.0343397795398093e-09,1.7696557923008785e-09,2.852501054236394e-13,0.0,0.0,9.76109987402602e-09,4.8281914294359266e-17,1.811009737937449e-08,1.1307995782291646e-13,9.632877867541663e-09,4.1682560709099585e-23,6.237504297877817e-16,3.1449054409028947e-13,1.548646485625432e-14,5.143333031817251e-14,1.845888423355513e-12,1.8266113749979228e-12,0.0004688225984583353,4.538870490917854e-09,1.085861778868215e-14,3.978192789482269e-24,3.705003374770584e-19,6.921197135747315e-14,2.374789889476085e-14,4.096291955107525e-23,1.5026301565536392e-29,5.236737571675354e-30,6.609417195454259e-21,1.562672952222449e-19,1.0891036215281354e-15,2.7354753596158807e-23,3.76,0.0,0.02985215049090919,0.9999999744642992,3.7016462823469075e-14,2.5536853838413423e-21,0.8405112599459791,0.8395676588317745,5.915605917037649e-06,3.4826447185153926e-09
7.500020038328451e-07,0.9923310742791533,6.95543470901106e-09,2.182947722820351e-09,1.913523043812746e-09,3.1751805925606556e-13,0.0,0.0,1.035316479839761e-08,5.542312569143339e-17,1.9219245311565056e-08,1.2716369607544211e-13,9.982912772290615e-09,4.597884312778021e-23,6.992380539861728e-16,3.4966583846912245e-13,1.7549103283962488e-14,5.799267925580644e-14,2.06168914863711e-12,1.8894044672964e-12,0.000481093776479422,4.67300535669518e-09,1.209389498359615e-14,4.980659355690383e-24,4.202930089210786e-19,7.848732735837715e-14,2.6003708047759076e-14,4.8397037489950445e-23,1.9718740841289718e-29,6.791962772261882e-30,7.546261164324925e-21,1.7607441554665455e-19,1.197623295826842e-15,3.284350182427442e-23,3.76,0.0,0.02800070439317238,0.999999972996273,4.190884963788894e-14,3.038487351368388e-21,0.8423749780857832,0.8414071463575257,5.602167742081343e-06,3.45073810326867e-09
7.639774955761017e-07,0.9925992187692446,7.339681879362397e-09,2.339533732337653e-09,2.065402683281591e-09,3.526453362998943e-13,0.0,0.0,1.096590978235667e-08,6.341916308081226e-17,2.0367936214475823e-08,1.4275899534545337e-13,1.0335568283316323e-08,5.065729080114586e-23,7.823787338768439e-16,3.880403249753204e-13,1.9831727297360706e-14,6.52616426342142e-14,2.2984850943707013e-12,1.953106233277713e-12,0.0004933935822219165,4.807594178350269e-09,1.3443901380522222e-14,6.205376770881695e-24,4.754491990600511e-19,8.876137529779809e-14,2.840869782634113e-14,5.696646188256834e-23,2.572472138748212e-29,8.758138097349691e-30,8.590067963645085e-21,1.9782697277238372e-19,1.313746090399567e-15,3.9271183223947434e-23,3.76,0.0,0.02626408975354478,0.9999999714784763,4.7334671427934994e-14,3.6018870324134414e-21,0.844123893416761,0.8431317543342404,5.308169235082071e-06,3.4208077471123584e-09
7.779529873193584e-07,0.9928508533460488,7.734727126211385e-09,2.504323755612191e-09,2.2255234173450517e-09,3.908158089834472e-13,0.0,0.0,1.1599459965745317e-08,7.234813034071333e-17,2.1556458544120716e-08,1.5999868064827313e-13,1.0690699578505632e-08,5.575071533198511e-23,8.737749328249585e-16,4.2982720074898796e-13,2.2351969190284853e-14,7.330187781704408e-14,2.55784754836156e-12,2.017730395225841e-12,0.0005057202371650551,4.942607301064303e-09,1.4916488304226498e-14,7.695040559538854e-24,5.364038089792063e-19,1.0011539979145134e-13,3.0968057068019565e-14,6.681198433430028e-23,3.337069344794331e-29,1.1230746787012533e-29,9.750109715357109e-21,2.216590709723933e-19,1.437760737524374e-15,4.67710742386074e-23,3.76,0.0,0.02463518442616702,0.9999999699104841,5.3339239493376734e-14,4.254493187003864e-21,0.8457651263062953,0.844748607892101,5.032404672157096e-06,3.392731074218928e-09
7.91928479062615e-07,0.9930870019977924,8.140500580417089e-09,2.677542250172627e-09,2.3941126192281634e-09,4.3222069496200776e-13,0.0,0.0,1.2253931737848033e-08,8.229297804961238e-17,2.278508520580361e-08,1.7902420152074044e-13,1.1048168777109052e-08,6.129488792861578e-23,9.740606176245112e-16,4.752477183191075e-13,2.5128396210377217e-14,8.217892209503127e-14,2.8414246706224258e-12,2.0832915440193963e-12,0.0005180720720299351,5.078016933254506e-09,1.6519815482389753e-14,9.49930570259156e-24,6.036151453595246e-19,1.1263511739963388e-13,3.368693939234341e-14,7.808776673442355e-23,4.305425307702216e-29,1.4324477185876864e-29,1.1036202889590171e-20,2.4770979254812653e-19,1.5699547906286477e-15,5.549151076820287e-23,3.76,0.0,0.023107308000207206,0.9999999682918858,5.997055791680462e-14,5.008062244846612e-21,0.8473053554959811,0.8462643902422303,4.773743114770117e-06,3.366393111650291e-09
8.059039708058716e-07,0.9933086252015549,8.556927406987883e-09,2.859412069597077e-09,2.5713962194419477e-09,4.770586676114498e-13,0.0,0.0,1.2929433146754095e-08,9.334164652039376e-17,2.405407430184288e-08,1.9998595189957756e-13,1.1407844716786569e-08,6.732877434791233e-23,1.0839018812856559e-15,5.245311718362901e-13,2.8180532582793058e-14,9.196232845591996e-14,3.150942809909909e-12,2.1498050756498777e-12,0.0005304475201332033,5.213797036856211e-09,1.826235088796389e-14,1.1675720137103438e-23,6.775654859189494e-19,1.2641078924320525e-13,3.6570458573004544e-14,9.096220846710804e-23,5.525751723288224e-29,1.817649503091471e-29,1.2458724087415902e-20,2.76123174660083e-19,1.7106143155949035e-15,6.559714928175886e-23,3.76,0.0,0.021674194401475853,0.9999999666222839,6.727940729021537e-14,5.875591738753675e-21,0.8487508454933635,0.8476853700863615,4.5311237708330605e-06,3.34168601772648e-09
8.198794625491282e-07,0.993516623862491,8.983928233710533e-09,3.050154358594724e-09,2.7575986054958286e-09,5.255359651514103e-13,0.0,0.0,1.362606429549905e-08,1.0558720620896484e-16,2.5363669855077598e-08,2.230435894385223e-13,1.1769602725023725e-08,7.389478023634321e-23,1.2039975391891144e-15,5.779148744776368e-13,3.1528881150105745e-14,1.0272580088683847e-13,3.488207757108091e-12,2.2172871310693357e-12,0.0005428451111372756,5.349923223191539e-09,2.0152870223868954e-14,1.429075636898465e-23,7.5876163511796205e-19,1.4153733200261747e-13,3.962368431797414e-14,1.056188415558386e-22,7.056261878158288e-29,2.295017322709012e-29,1.4028625716087818e-20,3.0704818056044407e-19,1.8600236049759436e-15,7.727029510721231e-23,3.76,0.0,0.020329966193805782,0.9999999649012948,7.531942784595068e-14,6.871418790657963e-21,0.8501074722643102,0.8490174273260596,4.303551643654968e-06,3.3185086396638405e-09
8.338549542923848e-07,0.9937118430092218,9.421419559862077e-09,3.249988456747179e-09,2.9529425302408967e-09,5.778664984335059e-13,0.0,0.0,1.4343917724746239e-08,1.1912799537903358e-16,2.6714102507674428e-08,2.48366353919256e-13,1.2133324386946826e-08,8.103900673092161e-23,1.3350796984972238e-15,6.356441275269343e-13,3.519494462656772e-14,1.1454732907487304e-13,3.855105935599283e-12,2.285754539322969e-12,0.0005552634651744893,5.486372654254857e-09,2.220045606922742e-14,1.7420948576138016e-23,8.477354700519309e-19,1.581144272691019e-13,4.2851638444485227e-14,1.2225725354424165e-22,8.96695952304968e-29,2.8839328948675467e-29,1.575745155759761e-20,3.406386662238771e-19,2.0184649147179167e-15,9.071229917770272e-23,3.76,0.0,0.019069110474926362,0.9999999631285478,8.414720193121015e-14,8.011323775523964e-21,0.8513807473312591,0.8502660771768049,4.090093450892529e-06,3.2967660986949935e-09
8.478304460356414e-07,0.9938950752596627,9.86931414523357e-09,3.4591318105288627e-09,3.1576490284611134e-09,6.342719574260272e-13,0.0,0.0,1.508307878186443e-08,1.3406775491920012e-16,2.8105590194937935e-08,2.761333844296424e-13,1.2498897311330343e-08,8.881151616770579e-23,1.4779143007932945e-15,6.979721816334586e-13,3.920124646610066e-14,1.2750932237926515e-13,4.2536055289239376e-12,2.355224763905617e-12,0.000567701287323604,5.623123949233687e-09,2.4414496706494564e-14,2.1154142893550053e-23,9.450444764872119e-19,1.762466292235814e-13,4.6259291434520873e-14,1.4109403792899045e-22,1.1341697226600182e-28,3.607302173809759e-29,1.7657352232426182e-20,3.7705334266551473e-19,2.186218222883524e-15,1.0614502446247008e-22,3.76,0.0,0.017886456267366714,0.999999961303684,9.3822335770191e-14,9.31263928663572e-21,0.8525758403767938,0.8514364927864405,3.889873796655264e-06,3.276369400915896e-09
8.61805937778898e-07,0.9940670640714802,1.0327521379780213e-08,3.6777998932283527e-09,3.3719373413323965e-09,6.949819164227317e-13,0.0,0.0,1.5843625976353652e-08,1.505157602228362e-16,2.953833879401093e-08,3.0653403500270126e-13,1.2866214896346851e-08,9.726660772931588e-23,1.633301637997629e-15,7.65160190748674e-13,4.357135134453614e-14,1.4169874295686279e-13,4.685757546181998e-12,2.425715852264957e-12,0.0005801573624181966,5.760157096071845e-09,2.6804684648745062e-14,2.55908688875759e-23,1.0512722750302214e-18,1.9604347062513108e-13,4.985155935554742e-14,1.623637719808704e-22,1.428053723120161e-28,4.492097027504072e-29,1.9741100561387464e-20,4.1645573432540786e-19,2.363561009772193e-15,1.2381238326413684e-22,3.76,0.0,0.016777153311345463,0.9999999594263566,1.044075404628835e-13,1.0794364524192977e-20,0.8536976004455615,0.8525335264510652,3.702071581010395e-06,3.2572350722546826e-09
8.757814295221546e-07,0.9942285067909644,1.0795947634284508e-08,3.906206132397578e-09,3.5960248483747014e-09,7.602339379996137e-13,0.0,0.0,1.6625631321654426e-08,1.6858695005474458e-16,3.1012542747512274e-08,3.3976818842989797e-13,1.3235176096384161e-08,1.0646310284338237e-22,1.802076841677766e-15,8.374771592330133e-13,4.8329885257663633e-14,1.5720723793070555e-13,5.153696825763361e-12,2.497246388361493e-12,0.000592630550167678,5.8974533678750905e-09,2.9381014886168e-14,3.084584054311937e-23,1.1670291374481595e-18,2.1761956709662008e-13,5.363330113050651e-14,1.8632002181600526e-22,1.7902450941666602e-28,5.569964964977599e-29,2.2022106829376803e-20,4.590141338869895e-19,2.550768058756318e-15,1.4398194652063937e-22,3.76,0.0,0.015736652172851712,0.99999995749623,1.1596871217441817e-13,1.2477285227715684e-20,0.8547505758313128,0.8535617295152006,3.5259166321844196e-06,3.2392848160900454e-09
