Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376)
6.199298128977298e-05,0.8231877454816179,1.625408706760712e-05,8.03886879993753e-06,9.998378822980497e-06,0.00034354512364086356,0.0,0.0,3.4827726667648916e-05,3.6487426812326556e-07,0.002241700249730594,6.72975479533604e-05,2.2893578838576838e-07,1.198145255074497e-15,3.6843191794582264e-11,6.049069702893546e-08,0.00015045274447812203,0.00042759218799193145,3.64389098633555e-07,4.858630007526174e-08,0.003907718591725975,8.502419060705275e-09,2.198424551083727e-09,4.958814254866729e-08,3.523841699604909e-09,0.0007535670663966045,4.412676402346213e-09,1.3651471609980015e-07,3.897530009709097e-07,8.752956419264894e-10,7.842060105114033e-10,6.71737901382017e-13,6.790024995800652e-09,5.527050325105036e-10,3.76,0.0,1.1105714750468752e-06,0.9965872244293235,0.0006556567924929302,2.3964462014291045e-05,0.6407347150188465,0.6284142123943277,9.228416770718186e-08,1.4218565218776685e-10,0.0009879974705643206,2.0469473977142242e-06,4.76860824237266e-10,1.4994705681381448e-11,6.979002568533482e-10,0.0004732740674633579,9.492702920164221e-10,4.978550385779233e-06,4.7879474987184615e-06,6.437825391416484e-05,0.0009796424269032968,5.610080521818152e-07,7.008764801239592e-07,1.6619402410111195e-13,5.6078550885158874e-14,2.3830001100987906e-09,1.1923036072076645e-09,7.104887407636717e-06,2.7729525265301006e-07
6.230490014230968e-05,0.8231970332563642,1.6610484488115952e-05,8.216339881067296e-06,1.0224587097088083e-05,0.0003511941825279399,0.0,0.0,3.548378649671144e-05,3.719447489531316e-07,0.002288954134414435,6.887058887493903e-05,2.3378841203246898e-07,1.2673587585678342e-15,3.8133768859814263e-11,6.184046466032229e-08,0.0001539579383171992,0.0004300092903315029,3.750287680476731e-07,4.990791732073771e-08,0.003927424975773014,8.545999242779446e-09,2.2539493272637794e-09,5.196138065238525e-08,3.6201688668986985e-09,0.0007706650890788295,4.523975081576189e-09,1.432129422911062e-07,4.0878520042832757e-07,9.169004773288788e-10,8.173478128655516e-10,6.972157142919453e-13,6.945595417741311e-09,5.695985511618397e-10,3.76,0.0,1.110592440051126e-06,0.9965383374370379,0.0006714101501373019,2.458634481656359e-05,0.6407836996963324,0.6283322827407111,9.227213941824991e-08,1.421671219752706e-10,0.0009879490041094859,2.06780088344099e-06,4.864474576534005e-10,1.5328666957410725e-11,7.135880086292646e-10,0.00048211108295592606,9.490892667613939e-10,5.0895757142174e-06,4.894243496904385e-06,6.580469875858845e-05,0.0010018946276938198,5.732199293810037e-07,7.161360327630372e-07,1.6989209704001955e-13,5.732640348267529e-14,2.436026601351393e-09,1.212658727741387e-09,7.26221897213978e-06,2.8357713852719007e-07
6.261681899484639e-05,0.8232064589681138,1.6974575293241573e-05,8.397644956534471e-06,1.045575298669969e-05,0.000359007976563959,0.0,0.0,3.61531170743136e-05,3.7916665038682104e-07,0.0023372174940779113,7.047879148399665e-05,2.3875993702785233e-07,1.3406340455757321e-15,3.947166620385173e-11,6.321983917088096e-08,0.00015753942409266677,0.0004324351758744026,3.8597521100710874e-07,5.126342619192934e-08,0.003947115692841283,8.589567704707236e-09,2.310985095735484e-09,5.444454292112463e-08,3.7192390804389758e-09,0.0007881327204178862,4.637994795188238e-09,1.5022816374861023e-07,4.287087006725029e-07,9.604280906191155e-10,8.519145116730301e-10,7.237131546508545e-13,7.10463431237713e-09,5.870573228090839e-10,3.76,0.0,1.1106158381267308e-06,0.9964884133181697,0.0006875182923373729,2.5223051746862453e-05,0.6408332749565925,0.6282490482398749,9.225991960395002e-08,1.4214829673307095e-10,0.0009878995095989268,2.088945261926656e-06,4.962377352380832e-10,1.5669824972907452e-11,7.296155820964519e-10,0.0004911406401844357,9.489051402307909e-10,5.20300796752306e-06,5.002836478904915e-06,6.726180953455028e-05,0.0010246287816849512,5.856922645257436e-07,7.317210476877024e-07,1.736708457669918e-13,5.860147852106739e-14,2.4902098823398426e-09,1.2334108622275607e-09,7.422932864188423e-06,2.8999433090873766e-07
6.292873784738309e-05,0.8232160255969755,1.7346521949837226e-05,8.58286501333748e-06,1.069198301888173e-05,0.0003669900331799393,0.0,0.0,3.6835989826661094e-05,3.865434666133814e-07,0.002386512295153289,7.212293013379554e-05,2.438533998775209e-07,1.4182140271708721e-15,4.085872049710526e-11,6.462946243753987e-08,0.00016119878193465576,0.0004348700936341968,3.972374316219865e-07,5.2653647957541113e-08,0.003966790395452364,8.633124345887257e-09,2.369577590527463e-09,5.704258831816347e-08,3.821137579105643e-09,0.0008059777372732656,4.754799817403392e-09,1.5757497050883726e-07,4.495637709049132e-07,1.0059655287598432e-09,8.879676819240242e-10,7.512726016376595e-13,7.2672179881105036e-09,6.051029980562059e-10,3.76,0.0,1.1106418034484643e-06,0.9964374296687178,0.0007039889345943383,2.587492029057522e-05,0.6408834536333875,0.6281644809942211,9.224750429580894e-08,1.4212917021812554e-10,0.0009878489675626489,2.1103867542674064e-06,5.062358603025953e-10,1.601832986642805e-11,7.45990115168243e-10,0.0005003668540682177,9.487178437648825e-10,5.318897999704429e-06,5.113774712941604e-06,6.875022489883116e-05,0.0010478550082758933,5.984304303182238e-07,7.476382388128638e-07,1.7753200017283548e-13,5.99043596649008e-14,2.545574754216837e-09,1.2545685771643043e-09,7.587099431434688e-06,2.965496378196707e-07
6.32406566999198e-05,0.8232257361857642,1.7726490137639357e-05,8.772082650085928e-06,1.0933385917870638e-05,0.00037514395371645616,0.0,0.0,3.7532680926471606e-05,3.9407877140298596e-07,0.0024368609720489586,7.380379610162205e-05,2.4907191273847863e-07,1.5003566214155332e-15,4.2296843234068434e-11,6.606998977574582e-08,0.00016493762230206506,0.00043731429936347206,4.0882470802815697e-07,5.407942220654289e-08,0.0039864487278374605,8.676669067934406e-09,2.429774079138582e-09,5.976069438431225e-08,3.925952479180156e-09,0.000824208072827972,4.87445585093546e-09,1.6526861007535892e-07,4.713924405107365e-07,1.053603716273932e-09,9.255715441982404e-10,7.799381987568744e-13,7.4334243863943975e-09,6.237581665936794e-10,3.76,0.0,1.1106704765104744e-06,0.9963853636237462,0.0007208299557617501,2.6542295561615107e-05,0.6409342488339492,0.6280785525322313,9.223488916513636e-08,1.4210973598351762e-10,0.000987797349582397,2.1321317097917768e-06,5.164461156569407e-10,1.637433470590987e-11,7.627188879620847e-10,0.0005097939231152187,9.485273156831072e-10,5.437297675745062e-06,5.2271074153292195e-06,7.027059582037655e-05,0.0010715836276841027,6.114399002486746e-07,7.638944459360474e-07,1.8147732560508153e-13,6.123564258559681e-14,2.6021465296336978e-09,1.2761401797826702e-09,7.754790371690065e-06,3.0324592163950283e-07
6.35525755524565e-05,0.8232355938412379,1.8114648801710893e-05,8.96538210438537e-06,1.1180072645303284e-05,0.0003834734148562219,0.0,0.0,3.824347133718498e-05,4.0177621981528926e-07,0.0024882864365783765,7.55221979496715e-05,2.544186652403498e-07,1.5873354109078534e-15,4.37880235444988e-11,6.754209019799405e-08,0.00016875758645180805,0.0004397680557605484,4.207466009631799e-07,5.554160706543397e-08,0.004006090325755731,8.720201775018144e-09,2.491623417540164e-09,6.260426663416774e-08,4.033774873293291e-09,0.0008428318193502615,4.997030054340898e-09,1.7332501652462654e-07,4.942385732546896e-07,1.103437625189322e-09,9.647930777727465e-10,8.097559451110475e-13,7.603333114017054e-09,6.430464017119123e-10,3.76,0.0,1.1107020043990473e-06,0.9963321918317154,0.0007380494013096745,2.7225530476619213e-05,0.6409856739445237,0.6279912337977284,9.222206994861556e-08,1.4208998740574302e-10,0.0009877446347983793,2.1541866084763554e-06,5.268728647732356e-10,1.6737995488030317e-11,7.798093214426756e-10,0.0005194261309721252,9.483334849517343e-10,5.558259888574392e-06,5.342884765805492e-06,7.182358576835856e-05,0.0010958251643419252,6.247262500016407e-07,7.80496636563206e-07,1.8550862349695363e-13,6.259593510694007e-14,2.6599510366112778e-09,1.2981342982820564e-09,7.926078753196256e-06,3.100860999008237e-07
6.38644944049932e-05,0.8232456017353522,1.8511170206044208e-05,9.162849283164683e-06,1.1432156440332258e-05,0.0003919821700787021,0.0,0.0,3.8968646855565636e-05,4.096395499381947e-07,0.0025408120875531678,7.727896189304197e-05,2.5989692637541036e-07,1.6794404857706379e-15,4.5334331710129456e-11,6.904644674644438e-08,0.0001726603469098072,0.0004422316326828788,4.330129627834919e-07,5.70410796489188e-08,0.004025714816304766,8.763722374995793e-09,2.555176107091694e-09,6.557894834158714e-08,4.1446989304736225e-09,0.0008618572309897508,5.122591071006458e-09,1.8176084087816894e-07,5.181479444522901e-07,1.1555664523844888e-09,1.005702136128007e-09,8.407738103448703e-13,7.777025475889922e-09,6.629923070519763e-10,3.76,0.0,1.1107365410762579e-06,0.9962778904507312,0.0007556554866441232,2.7924985933117665e-05,0.6410377426360151,0.6279024951389891,9.220904248390482e-08,1.4206991785708185e-10,0.0009876908043497685,2.1765580633949326e-06,5.375205527856897e-10,1.7109471177123866e-11,7.972689804674754e-10,0.0005292678479934284,9.48136276786886e-10,5.681838577004108e-06,5.461157923204645e-06,7.340987089963069e-05,0.001120590350322302,6.382951585736443e-07,7.974519074135622e-07,1.8962773195511437e-13,6.398585738825357e-14,2.7190146266101128e-09,1.3205601270484237e-09,8.101039034648644e-06,3.170731459371031e-07
6.417641325752991e-05,0.8232557631065318,1.891622998623014e-05,9.364571787000511e-06,1.1689752861981481e-05,0.0004006740511368007,0.0,0.0,3.97084981527598e-05,4.1767258465729424e-07,0.0025944618205419744,7.907493217513059e-05,2.6551004642736715e-07,1.776979990257417e-15,4.693792269975431e-11,7.058375668443231e-08,0.00017664760794342685,0.0004447053073678907,4.4563394672258636e-07,5.857873643731362e-08,0.004045321817737197,8.80723077886346e-09,2.6204843543394364e-09,6.869063073107427e-08,4.2588220088510375e-09,0.0008812927265949199,5.251209057990411e-09,1.9059348279255467e-07,5.431683212263064e-07,1.210093804494528e-09,1.0483715675611474e-09,8.730417604024428e-13,7.95458450858581e-09,6.836215657128798e-10,3.76,0.0,1.1107742476741244e-06,0.9962224351538227,0.0007736566004822098,2.8641030991759668e-05,0.6410904688697313,0.6278123062977099,9.219580215420215e-08,1.420495205037496e-10,0.0009876358266480503,2.1992528232034704e-06,5.483937077390393e-10,1.7488923810485136e-11,8.151055797216904e-10,0.0005393235328315249,9.479356270648122e-10,5.808088741871796e-06,5.581979040602652e-06,7.503014024836323e-05,0.0011458901287898443,6.521524098756116e-07,8.147674862399086e-07,1.938365264813023e-13,6.540604226919323e-14,2.779364191869084e-09,1.343426454973313e-09,8.279747085817763e-06,3.242100900122126e-07
6.448833211006662e-05,0.823266081260964,1.9330007202527447e-05,9.570638937353565e-06,1.1952979831006121e-05,0.0004095529695556246,0.0,0.0,4.046332081350379e-05,4.2587923345606914e-07,0.0026492600377962896,8.091097145036649e-05,2.71261458920505e-07,1.8802808748304924e-15,4.860103919305265e-11,7.215473174552818e-08,0.0001807211060351432,0.00044718936466093184,4.586200162887777e-07,6.015549344059976e-08,0.00406491093927047,8.850726900936623e-09,2.687602132558386e-09,7.194546359177377e-08,4.376244765979948e-09,0.00090114689256197,5.382955714254008e-09,1.998411236205668e-07,5.693495459617232e-07,1.2671278906319038e-09,1.092877343372652e-09,9.06611850388425e-13,8.136095014149076e-09,7.049609918348591e-10,3.76,0.0,1.110815292801246e-06,0.9961658010981614,0.0007920613082834021,2.937404306268314e-05,0.6411438669032304,0.6277206363978248,9.218234437866826e-08,1.42028788283017e-10,0.0009875796785579545,2.222277774658533e-06,5.594969417918209e-10,1.7876518490212454e-11,8.333269814877389e-10,0.000549597734045469,9.477314612626235e-10,5.937066463116274e-06,5.705401280788893e-06,7.668509591508501e-05,0.0011717356574782727,6.663038941996745e-07,8.324507337064608e-07,1.9813692063878601e-13,6.685713541188822e-14,2.841027168353933e-09,1.366742332806564e-09,8.462280207903063e-06,3.315000201657363e-07
6.480025096260332e-05,0.8232765595739168,1.9752684394482594e-05,9.781141808917599e-06,1.2221957670941221e-05,0.0004186229181533908,0.0,0.0,4.123341537328669e-05,4.3426349424679146e-07,0.0027052316583448185,8.278796117434085e-05,2.7715468264768444e-07,1.9896896997836642e-15,5.0326015579633666e-11,7.376009851830943e-08,0.000184882610357001,0.0004496840972504472,4.719819551843648e-07,6.177228667462043e-08,0.004084481780885105,8.89421066047061e-09,2.7565852449762112e-09,7.534986632782413e-08,4.497071267182554e-09,0.000921428485718985,5.517904310935687e-09,2.095227609066342e-07,5.9674362307571e-07,1.326781723500741e-09,1.139298688011018e-09,9.415383707848117e-13,8.321643594350365e-09,7.270385847895504e-10,3.76,0.0,1.1108598528617161e-06,0.9961079629181234,0.0008108783557372763,3.0124408096115964e-05,0.64119795129627,0.6276274539341784,9.216866480482042e-08,1.4200771415643112e-10,0.0009875223425889108,2.2456399451681243e-06,5.708349521310283e-10,1.827242340443571e-11,8.519411979118424e-10,0.0005600950917273788,9.475236973862098e-10,6.068828918568254e-06,5.83147883229365e-06,7.83754532538066e-05,0.0011981383121931807,6.80755609207987e-07,8.505091448029652e-07,2.0253086662105043e-13,6.833979544426765e-14,2.9040315414937147e-09,1.390517650982606e-09,8.648717153342403e-06,3.389460827315574e-07
6.511216981514003e-05,0.8232872014910709,2.018444763427811e-05,9.996173253912289e-06,1.249680915213719e-05,0.00042788797258445113,0.0,0.0,4.201908735361767e-05,4.4282945523233106e-07,0.0027624021282578286,8.470680200173371e-05,2.831933237441323e-07,2.1055747578029533e-15,5.2115282139836137e-11,7.540059863345763e-08,0.0001891339232454511,0.0004521898059114588,4.857308775229508e-07,6.343007260134654e-08,0.004104033933132208,8.937681981011106e-09,2.8274913912958557e-09,7.891053946371674e-08,4.621409110420237e-09,0.0009421464362265519,5.656129721623403e-09,2.1965824437450196e-07,6.254048092227222e-07,1.3891733290661565e-09,1.1877182142557671e-09,9.778778724668113e-13,8.51131868582796e-09,7.498835861178087e-10,3.76,0.0,1.110908112385249e-06,0.9960488947385289,0.0008301166723081455,3.0892520777299073e-05,0.6412527369168587,0.6275327267610549,9.215475852224509e-08,1.419862908913173e-10,0.0009874637837681672,2.269346505378468e-06,5.82412522212843e-10,1.8676809959422278e-11,8.709563988492192e-10,0.000570820339149748,9.473122687853877e-10,6.2034344001393946e-06,5.960266924609441e-06,8.01019410615638e-05,0.0012251096903346929,6.955136614940079e-07,8.689503505758473e-07,2.0702035600977806e-13,6.985469437135452e-14,2.96840586799684e-09,1.4147617270924008e-09,8.839138146401485e-06,3.4655148355499464e-07
6.542408866767673e-05,0.823298010529876,2.06254865800163e-05,1.0215827928500913e-05,1.277765953535405e-05,0.0004373522929043695,0.0,0.0,4.282064729504473e-05,4.5158129679889237e-07,0.002820797431082462,8.66684141919396e-05,2.893810777730795e-07,2.2283269920172252e-15,5.397136824413425e-11,7.707698898556556e-08,0.00019347688067637396,0.00045470679975689773,4.998782381187268e-07,6.512982821809834e-08,0.004123566976935425,8.981140790259516e-09,2.9003802366269445e-09,8.263447662418699e-08,4.749369549731745e-09,0.0009633098505057362,5.797708451369109e-09,2.3026831346515866e-07,6.55389707058731e-07,1.4544259649758461e-09,1.2382220685600754e-09,1.015689254989605e-12,8.70521059544032e-09,7.735265393541608e-10,3.76,0.0,1.110960264371168e-06,0.9959885701385535,0.0008497853748368298,3.1678784725822026e-05,0.6413082389474161,0.6274364220805612,9.214062058667108e-08,1.419645109572392e-10,0.0009874039756923528,2.2934047717938897e-06,5.942345230289414e-10,1.9089852766708786e-11,8.903809087789709e-10,0.0005817783044307518,9.470970981269404e-10,6.340942330697077e-06,6.091821843641588e-06,8.186530176714165e-05,0.0012526616144412583,7.105842681337747e-07,8.877821200634224e-07,2.1160742049440678e-13,7.140251772429773e-14,3.0341792782557293e-09,1.439483991034814e-09,9.03362490350026e-06,3.5431948893170925e-07
6.573600752021344e-05,0.823308990280929,2.107599453106801e-05,1.0440202327455413e-05,1.3064636613429184e-05,0.00044702012515707417,0.0,0.0,4.363841078761595e-05,4.6052329343942765e-07,0.002880444098450265,8.867373802234783e-05,2.957217319013894e-07,2.358360564211159e-15,5.589690685009816e-11,7.879004218554394e-08,0.00019791335273975448,0.0004572353964966895,5.144358433842237e-07,6.687255154635222e-08,0.004143080483376133,9.024587022331692e-09,2.9753134817051496e-09,8.652897700262963e-08,4.881067611938052e-09,0.0009849280142030037,5.942718668202948e-09,2.41374636498008e-07,6.86757362691774e-07,1.5226683484947962e-09,1.2909000777725684e-09,1.0550339516851574e-12,8.903411535947814e-09,7.979993528902114e-10,3.76,0.0,1.1110165106463778e-06,0.9959269621388727,0.0008698937711998901,3.248361269946312e-05,0.641364472891034,0.6273385064308719,9.21262464593385e-08,1.4194236687440842e-10,0.000987342903197006,2.317822209427362e-06,6.063059139016656e-10,1.9511729635245286e-11,9.102232076280303e-10,0.0005929739122152797,9.468780949016816e-10,6.481413283838117e-06,6.226200948057849e-06,8.366629161602935e-05,0.0012808061357543075,7.259737575193633e-07,9.070123616068843e-07,2.162941324040359e-13,7.298396463187976e-14,3.1013814777380923e-09,1.4646951032011505e-09,9.232260652552148e-06,3.6225342592899634e-07
6.604792637275014e-05,0.8233201444093712,2.1536168481848778e-05,1.0669394808508068e-05,1.3357870756861116e-05,0.0004568958029839945,0.0,0.0,4.4472698499058693e-05,4.696598157078482e-07,0.002941369220858324,9.072373420982184e-05,3.022191671310569e-07,2.4961157887050126e-15,5.7894639541534315e-11,8.054054674967654e-08,0.0002024452441134769,0.0004597759227060951,5.294158626178985e-07,6.865926216761248e-08,0.0041625740134913075,9.068020617083272e-09,3.0523549366879248e-09,9.060165833854876e-08,5.016622234329325e-09,0.0010070103951657658,6.0912402349827215e-09,2.529998515213023e-07,7.195693669497537e-07,1.5940348941348598e-09,1.345845900032241e-09,1.0959759577499499e-12,9.106015662771218e-09,8.233353660436253e-10,3.76,0.0,1.111077062235168e-06,0.9958640432257709,0.0008904513640266066,3.330742680262788e-05,0.6414214545778466,0.6272389456743338,9.21116309401943e-08,1.4191985100129023e-10,0.0009872805279182504,2.342606434486809e-06,6.186317436811277e-10,1.99426217368203e-11,9.304919411039868e-10,0.000604412185376541,9.466551896315982e-10,6.624909000084428e-06,6.363462684495102e-06,8.550568085806492e-05,0.0013095555377960744,7.416885708208204e-07,9.266491244294862e-07,2.2108260549266916e-13,7.459974831467843e-14,3.1700427747054443e-09,1.4904049823767548e-09,9.435130153304443e-06,3.703566836823783e-07
6.632865334003318e-05,0.8233303353080833,2.195875530309388e-05,1.0879870315450952e-05,1.3627241141090262e-05,0.0004659652746239237,0.0,0.0,4.5237954790592964e-05,4.780526963982866e-07,0.002997317759368462,9.260773648565392e-05,3.08204191729333e-07,2.627083434919377e-15,5.97566809118106e-11,8.214868642910868e-08,0.00020660713232209627,0.0004620728732673097,5.43269403104898e-07,7.030577090206463e-08,0.004180100739776324,9.10710000184725e-09,3.1235492660321344e-09,9.442597962879466e-08,5.14202031615444e-09,0.0010272894181611552,6.227979245176314e-09,2.6392572293609963e-07,7.503881269705234e-07,1.661051823976605e-09,1.3973167466904376e-09,1.134244475349085e-12,9.292203515204812e-09,8.469045760651517e-10,3.76,0.0,1.111135421834189e-06,0.9958062721672999,0.0009093452743838854,3.406544920517732e-05,0.6414733907686644,0.6271479056582246,9.209826618685394e-08,1.4189926219339676e-10,0.000987223252616462,2.365232259067757e-06,6.299467819006428e-10,2.0338285087026347e-11,9.491056786020232e-10,0.0006149183420348439,9.464511713222846e-10,6.756693298952279e-06,6.489512092661802e-06,8.719461070179139e-05,0.001335957515004082,7.561154706146496e-07,9.446765545061335e-07,2.254810181318043e-13,7.608391254628864e-14,3.2331110078036005e-09,1.5139784146626599e-09,9.621403865967594e-06,3.777972369270517e-07
6.660938030731621e-05,0.8233406732625512,2.2389483110706386e-05,1.109440405374014e-05,1.3901886235648022e-05,0.00047520996969247344,0.0,0.0,4.601710054414109e-05,4.866100879665114e-07,0.0030543448101884424,9.452944849870596e-05,3.143223965333379e-07,2.7650440263612423e-15,6.168167034129495e-11,8.378841125053726e-08,0.0002108493195651997,0.0004643800097664549,5.574846652895875e-07,7.198952659621932e-08,0.004197610586784868,9.146169071007998e-09,3.196554350972613e-09,9.84070969906452e-08,5.270734320398044e-09,0.0010479594410217918,6.3676892051516235e-09,2.753090115234812e-07,7.824775475679419e-07,1.7308195442967976e-09,1.4507776345358302e-09,1.1739113035858859e-12,9.482107269797695e-09,8.712276628702306e-10,3.76,0.0,1.1111976150230825e-06,0.995747395633968,0.000928618101372535,3.483952134226475e-05,0.6415259577382834,0.6270554790336907,9.20846980745832e-08,1.418783599230061e-10,0.0009871648871729451,2.3881672460721687e-06,6.414758878938698e-10,2.074153700014092e-11,9.680784923218856e-10,0.0006256290107223137,9.462438563323335e-10,6.891025313229895e-06,6.6179888405836245e-06,8.891586107205205e-05,0.0013628688756081072,7.708160500865296e-07,9.63045972367088e-07,2.299652043759584e-13,7.759701883776988e-14,3.297409094009465e-09,1.5379720014097848e-09,9.811240818308994e-06,3.8538029604722456e-07
6.689010727459924e-05,0.8233511611053224,2.282850340501202e-05,1.131307171163758e-05,1.418190661321645e-05,0.0004846332359587568,0.0,0.0,4.681038017033038e-05,4.953353841057213e-07,0.0031124713274692994,9.648961480760824e-05,3.2057681481202895e-07,2.9103776844739223e-15,6.367184939834037e-11,8.546033030497448e-08,0.00021517326809272508,0.0004666975898204509,5.720713209527753e-07,7.371131835892332e-08,0.004215103212795599,9.18522779520614e-09,3.2714214018268754e-09,1.0255128071764043e-07,5.402859615463618e-09,0.001069027756364138,6.510431980485961e-09,2.8716840931297295e-07,8.158882444893473e-07,1.8034488918689867e-09,1.5063054584310228e-09,1.2150289268073096e-12,9.675799750178024e-09,8.963321889842249e-10,3.76,0.0,1.1112638163174373e-06,0.9956873923689277,0.0009482771922108184,3.5629971207413436e-05,0.6415791677324071,0.6269616394620019,9.20709227633219e-08,1.4185713843223437e-10,0.0009871054024266682,2.411417272744992e-06,6.532229323980886e-10,2.1152516559114034e-11,9.87417027943648e-10,0.0006365480640785003,9.46033190735111e-10,7.027952547232222e-06,6.748937858515635e-06,9.06700233104603e-05,0.0013902990712314116,7.857952440368675e-07,9.817635449452432e-07,2.345367938724411e-13,7.913961700699353e-14,3.362960397071077e-09,1.5623938306776732e-09,1.000470606083218e-05,3.931084636735576e-07
6.717083424188228e-05,0.8233618017212955,2.3275970245245014e-05,1.1535950268418662e-05,1.4467404650704152e-05,0.0004942384828065001,0.0,0.0,4.761804146431503e-05,5.042320465885234e-07,0.003171718659960949,9.84889944811066e-05,3.2697054729809053e-07,3.063486589220505e-15,6.572954200244301e-11,8.71650636832329e-08,0.00021958046401927307,0.0004690258775852935,5.870393098302905e-07,7.547195011583469e-08,0.004232578268961097,9.224276148952812e-09,3.3482032163929325e-09,1.0686504573985599e-07,5.5384944952497335e-09,0.0010905017839047222,6.656270627524522e-09,2.995233573441607e-07,8.506727799858614e-07,1.8790550963477834e-09,1.5639800527193081e-09,1.2576517032185355e-12,9.873355147935767e-09,9.222468416511919e-10,3.76,0.0,1.1113342072792985e-06,0.9956262407218205,0.0009683300315086029,3.643713347477224e-05,0.6416330332278417,0.6268663601305446,9.205693590232782e-08,1.418355914512367e-10,0.000987044770267527,2.4349883224173863e-06,6.65191848135858e-10,2.1571365170882185e-11,1.007128043074496e-09,0.0006476794435311227,9.458191178325438e-10,7.1675233134803614e-06,6.882404829258717e-06,9.245769840546492e-05,0.0014182577148903319,8.010580649582332e-07,1.0008355359594614e-06,2.391974454704062e-13,8.071226687196791e-14,3.4297887074157648e-09,1.5872508549832286e-09,1.020186569789569e-05,4.00984385804333e-07
6.745156120916531e-05,0.8233725980489135,2.3732040282298143e-05,1.1763118015513703e-05,1.4758484554689936e-05,0.000504029182241822,0.0,0.0,4.844033561436206e-05,5.133036065028293e-07,0.0032321085578466773,0.00010052836136875947,3.3350676367294537e-07,3.224793522133413e-15,6.785715709703978e-11,8.890324288281316e-08,0.00022407241759827775,0.0004713651439388312,6.023988472525005e-07,7.727224073427571e-08,0.0042500353991690425,9.263314112604276e-09,3.4269542267486695e-09,1.1135516079968996e-07,5.677740250720908e-09,0.0011123890722769955,6.805269413228373e-09,3.1239407485081274e-07,8.86885733846592e-07,1.9577579491905966e-09,1.6238843006207801e-09,1.30183610053581e-12,1.007484904575758e-08,9.490014817684149e-10,3.76,0.0,1.1114089767776165e-06,0.9955639186151823,0.000988784243617068,3.726134963518109e-05,0.6416875669365455,0.6267696137454464,9.204273397136151e-08,1.4181371276089467e-10,0.000986982990743311,2.4588864861749697e-06,6.773866297149975e-10,2.1998226434206457e-11,1.0272184012542194e-09,0.0006590271603421863,9.456015512551798e-10,7.30978674532675e-06,7.018436197754172e-06,9.427949709590961e-05,0.001446754583134834,8.166096030276891e-07,1.0202683064250183e-06,2.4394884728055683e-13,8.231553786989473e-14,3.497918217211754e-09,1.6125520148331967e-09,1.0402786898392742e-05,4.090107513874863e-07
6.770421547972003e-05,0.8233824503494827,2.4149990634219687e-05,1.1971302023653126e-05,1.5025316587168488e-05,0.0005130022945814255,0.0,0.0,4.91931217875985e-05,5.216205230237598e-07,0.003287454664876197,0.0001023986323523069,3.3951385837691327e-07,3.3773478407974425e-15,6.983385806406021e-11,9.049673165070349e-08,0.00022818891150330203,0.0004734800997981996,6.165658762313008e-07,7.892709988463846e-08,0.004265731189376931,9.298439385335823e-09,3.499560144364874e-09,1.1555285014534998e-07,5.806234934976771e-09,0.0011324473140974637,6.9421243469968564e-09,3.244360660825699e-07,9.207454848295707e-07,2.031340975207516e-09,1.679775521102078e-09,1.3429856582511309e-12,1.025962458018641e-08,9.73824514043008e-10,3.76,0.0,1.1114801751773065e-06,0.9955068094343196,0.001007542624293786,3.8018013103931346e-05,0.6417372292959184,0.6266812647158905,9.202976488160987e-08,1.4179373332952416e-10,0.000986926376485491,2.4806796385518346e-06,6.885583999692462e-10,2.238937300263754e-11,1.045629832714927e-09,0.0006694284463334151,9.454027136113427e-10,7.4401673416126635e-06,7.143095997349739e-06,9.594880430658089e-05,0.0014728701603670775,8.308571102703123e-07,1.0380716022305304e-06,2.4830411934898783e-13,8.378514160522757e-14,3.560367647293277e-09,1.6357096209942702e-09,1.058688849738985e-05,4.163653670184456e-07
