Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087)
3.4933727585825328e-09,0.8090552008293207,6.468712634374873e-09,1.9158665331333582e-11,1.2388150815707141e-11,6.086824997450666e-11,0.0,0.0,2.871028723707749e-08,9.33491218251511e-13,1.9915491980742437e-13,3.13512939729836e-12,5.365338774180024e-16,1.056552736229456e-26,8.008065544832677e-18,4.287567642841608e-11,7.022454936118193e-10,1.9559012246450565e-10,5.3099582869315056e-20,5.226309346843954e-20,3.416083061552582e-09,3.6432452755899195e-16,2.976207665931189e-10,1.6875279916577378e-18,3.261431951416138e-15,3.761806245759808e-15,5.979399969723895e-14,4.847993274661939e-17,1.1475396231768395e-21,5.336184165535268e-22,2.4290679407907435e-18,9.92633523239174e-23,1.0944374207994316e-16,5.97658911731667e-24,3.76,0.0,0.7636221433195789,0.9984239940526295,3.1297279327079815e-13,9.332075417257124e-13,0.00525709218789119,0.005194550196597775,6.25317737334001e-05,2.617554713198514e-09,0.001575976999593475,1.3693973582283548e-12,1.8852003152051896e-13,1.2081083697858484e-15,1.9737285854752703e-16,1.9546936863713726e-10,1.4360548855339874e-11,2.481180851324484e-10,1.5417711905266525e-10,4.595896451326608e-12,1.2962128598366866e-14,1.3109901179130697e-10,1.74459176323609e-11,1.9216315556704548e-18,1.2098692809820635e-17,1.3762306025022464e-12,4.729365565460914e-16,8.106443072384814e-13,1.4005747486103156e-19,3.454203206205185e-10,5.041457761278188e-15,7.359978981677235e-20,4.454162156538952e-17,7.030208393513719e-10,3.824703317127426e-09,6.078493134374017e-09,9.288511260705764e-16,1.9065328668784642e-08,2.632822932810727e-12
3.561077293217481e-09,0.8090700440625241,6.693046610078758e-09,2.0144773207780196e-11,1.3074023355356608e-11,6.425019660437427e-11,0.0,0.0,2.9265098537246806e-08,9.699220443153349e-13,2.1068122068790024e-13,3.332409453428285e-12,5.726962159134237e-16,1.129944527186877e-26,8.260328852876133e-18,4.437520727021664e-11,7.157898772240728e-10,2.0357412146904382e-10,5.675018477087306e-20,5.571799171924943e-20,3.550470738556113e-09,3.858846633412947e-16,3.0252326312106883e-10,1.7838259521146463e-18,3.3802139469814587e-15,4.02396777504452e-15,6.334264391162423e-14,5.235345828068429e-17,1.2153790030287146e-21,5.648140369619638e-22,2.56736601464002e-18,1.0809400737233437e-22,1.1817095345820645e-16,6.688298480877489e-24,3.76,0.0,0.7635206117534284,0.9984239555021038,3.3634396536785273e-13,9.69576959628614e-13,0.005358623302040951,0.005295957661228182,6.265508605016397e-05,2.662322788488796e-09,0.0015760149856358114,1.4237685636905089e-12,1.9578310509816534e-13,1.2499879404372342e-15,2.0565835020411862e-16,2.0344674960460297e-10,1.4669516581679357e-11,2.544816219890935e-10,1.582094241777358e-10,4.816235461353406e-12,1.3867779622950268e-14,1.35125831539732e-10,1.8062513093710904e-11,2.042909436266655e-18,1.2677729181871339e-17,1.4319956913523317e-12,4.939386996882016e-16,8.497533228952192e-13,1.5248504140467146e-19,3.5209561346146253e-10,5.229951244894378e-15,7.920284323036109e-20,4.7349035384500736e-17,7.165951728838595e-10,3.8643295723756375e-09,6.2926295464836336e-09,9.793855101811636e-16,1.9377631957517858e-08,2.711259046083413e-12
3.6287818278524295e-09,0.8090848853229786,6.920341534105675e-09,2.116097203211506e-11,1.3783230356269304e-11,6.774784105249782e-11,0.0,0.0,2.981984935313338e-08,1.0070463367793536e-12,2.2262919006698738e-13,3.5375337389863126e-12,6.105666261483696e-16,1.2071622184144572e-26,8.515456687364903e-18,4.58940949624645e-11,7.293317800113422e-10,2.1171828283475945e-10,6.057112209326728e-20,5.934138352033678e-20,3.6874590008358293e-09,4.0827592568701797e-16,3.073963269976349e-10,1.8835797487554833e-18,3.500802052742438e-15,4.299359590843173e-15,6.702839158122963e-14,5.645421479543163e-17,1.2858335091783243e-21,5.971854942087264e-22,2.7105833681305852e-18,1.1751919427513788e-22,1.2740836824078595e-16,7.469145691673854e-24,3.76,0.0,0.7634190936868441,0.9984239228940774,3.609645442003073e-13,1.0066356664295055e-12,0.005460140919014719,0.005397360191096537,6.276983135163647e-05,2.7062697650373283e-09,0.0015760470290381182,1.4791979328166744e-12,2.0317332834733832e-13,1.2922487808652201e-15,2.140679859914834e-16,2.1158406488236486e-10,1.4978466700329554e-11,2.60852591519018e-10,1.6225045498809694e-10,5.0421276290017874e-12,1.4816376589216198e-14,1.3918139575969264e-10,1.8687324818311794e-11,2.1691733084548176e-18,1.3270574141855126e-17,1.4886662363859487e-12,5.154036287894505e-16,8.898634353631389e-13,1.6573608147738019e-19,3.5877017536800386e-10,5.421578208340232e-15,8.511036500225589e-20,5.026520811079108e-17,7.301675794600183e-10,3.903119888941433e-09,6.509709523486251e-09,1.031661164850253e-15,1.9688040720322546e-08,2.7900855301340505e-12
3.696486362487378e-09,0.8090997246109419,7.150564343594565e-09,2.2207543412265994e-11,1.4516066394852191e-11,7.136267256994374e-11,0.0,0.0,3.037453955854271e-08,1.0448638789677498e-12,2.3500528041183075e-13,3.7506265256761125e-12,6.501934845456016e-16,1.288344272852681e-26,8.773447194365411e-18,4.743204405115053e-11,7.42871202912844e-10,2.2002259180264807e-10,6.456679929808479e-20,6.313910280853517e-20,3.827047809416428e-09,4.315137459855159e-16,3.1224013667837503e-10,1.986840479558968e-18,3.623180953379345e-15,4.588422624990466e-15,7.085377794333508e-14,6.079086703056871e-17,1.358952061453078e-21,6.307533004525501e-22,2.8587894193222734e-18,1.2756651819356138e-22,1.371753005653828e-16,8.324390606489476e-24,3.76,0.0,0.7633175891180287,0.9984238952989183,3.868753775949414e-13,1.0443833329577113e-12,0.005561645040607893,0.005498757231204748,6.287656642890335e-05,2.7494005734540096e-09,0.0015760740594320875,1.5356856034121683e-12,2.1069021457453914e-13,1.3348784519184742e-15,2.2259928309164557e-16,2.1988129647888667e-10,1.528739709009341e-11,2.672301280490393e-10,1.66299688431381e-10,5.273578470908184e-12,1.5808992299164403e-14,1.432647634414441e-10,1.9320241110965857e-11,2.3005134187397014e-18,1.3877156390885716e-17,1.5462290660048459e-12,5.373316058453508e-16,9.309763603526774e-13,1.798468362542956e-19,3.6544400632029786e-10,5.616322021059361e-15,9.133231677681387e-20,5.329149596814171e-17,7.437380593466389e-10,3.941093167456336e-09,6.729701819283834e-09,1.0857042499320167e-15,1.999656882493535e-08,2.8692786916595485e-12
3.764190897122327e-09,0.8091145619266721,7.383682564752179e-09,2.328476441035209e-11,1.5272822383896845e-11,7.509616310799646e-11,0.0,0.0,3.09291690282801e-08,1.083374454098051e-12,2.478158868470591e-13,3.9718102678806955e-12,6.916257093720037e-16,1.3736320850915643e-26,9.034300091113667e-18,4.8988762006996494e-11,7.564081468632104e-10,2.2848703323921657e-10,6.874165699839489e-20,6.711713051149311e-20,3.96923711154172e-09,4.556135369760469e-16,3.170548695003246e-10,2.0936587772763364e-18,3.747335458611661e-15,4.891606290982127e-15,7.482133394188602e-14,6.53722367575621e-17,1.4347835502080329e-21,6.65537902759794e-22,3.0120528066740754e-18,1.3826430464582275e-22,1.4749140616334927e-16,9.259586595884033e-24,3.76,0.0,0.7632160980451859,0.9984238719323926,4.141177954385438e-13,1.0828196301976084e-12,0.00566313566861561,0.00560014826273592,6.297581189070442e-05,2.791720929750312e-09,0.0015760968610512383,1.5932317126297141e-12,2.1833327935819916e-13,1.377864913434941e-15,2.31249856912457e-16,2.2833842605718705e-10,1.5596305763955272e-11,2.7361342326592194e-10,1.703566357374876e-10,5.510592783374851e-12,1.6846700795623772e-14,1.4737502422835294e-10,1.9961152104737025e-11,2.437018852745775e-18,1.4497400542958125e-17,1.6046711145526118e-12,5.597228727948847e-16,9.73093686653381e-13,1.9485431779652611e-19,3.7211710630055036e-10,5.814166136238985e-15,9.787876095741309e-20,5.642921382399653e-17,7.573066128108484e-10,3.978267881358191e-09,6.9525757040764675e-09,1.1415408077156125e-15,2.0303230031098425e-08,2.9488155216425238e-12
3.831895431757275e-09,0.809129397270427,7.619664297368173e-09,2.439290766339497e-11,1.6053785634944067e-11,7.894976762365583e-11,0.0,0.0,3.14837376382056e-08,1.1225778452823584e-12,2.610673476027788e-13,4.201205617610324e-12,7.349127593830578e-16,1.46317000243425e-26,9.298016593484439e-18,5.056395920032232e-11,7.699426127926278e-10,2.37111591618734e-10,7.310017252734901e-20,7.128159719857612e-20,4.1140268415702205e-09,4.805906926869234e-16,3.2184070168927307e-10,2.204084813319287e-18,3.873250502188816e-15,5.209368547867465e-15,7.893358622489697e-14,7.02073024535952e-17,1.5133768363453645e-21,7.015596832997854e-22,3.1704413960124212e-18,1.496416034026748e-22,1.583766813009242e-16,1.0280591160568919e-23,3.76,0.0,0.7631146204665188,0.9984238521329404,4.427336033025691e-13,1.1219442292883303e-12,0.005764612804832738,0.00570153280070319,6.306805451468564e-05,2.833237259053086e-09,0.0015761160954553756,1.6518363965637105e-12,2.2610204042045774e-13,1.421196512426007e-15,2.4001742021758083e-16,2.369554349168943e-10,1.5905190858401484e-11,2.8000172249577475e-10,1.7442084019691458e-10,5.753174690546951e-12,1.7930577229676385e-14,1.5151129745523086e-10,2.060994975937529e-11,2.57877751771562e-18,1.513122735423326e-17,1.6639794243961273e-12,5.825776518423985e-16,1.0162168844768333e-12,2.107963051168353e-19,3.7878947529309835e-10,6.015094090404845e-15,1.0475985853465888e-19,5.967963605374495e-17,7.708732401201248e-10,4.0146620865748096e-09,7.178300954042612e-09,1.1991967655885705e-15,2.060803799165312e-08,3.0286736777812675e-12
3.967304501027172e-09,0.8091590620430437,8.10009347659341e-09,2.6703030032269682e-11,1.7689465522550692e-11,8.702305520288638e-11,0.0,0.0,3.259269178756383e-08,1.2030622077424224e-12,2.889179032438822e-13,4.685104827651329e-12,8.272518642801399e-16,1.6555884364550193e-26,9.834052375828266e-18,5.376864712974686e-11,7.970041142879154e-10,2.548409950824233e-10,8.238627361188953e-20,8.019513389064317e-20,4.411407263179216e-09,5.332385805144226e-16,3.313263635581765e-10,2.435958502354588e-18,4.130302553535419e-15,5.89050376968018e-15,8.760226475378307e-14,8.067521723438951e-17,1.6790440972277323e-21,7.773959844372655e-22,3.502861822033472e-18,1.7455458034029444e-22,1.8193642157794038e-16,1.2605042063715821e-23,3.76,0.0,0.7629117057845286,0.9984238210977013,5.042549525730883e-13,1.2022570183508434e-12,0.0059675266090734045,0.005904280612456743,6.323332189671757e-05,2.9138866762457476e-09,0.001576146000172822,1.7722220258546426e-12,2.420147323796345e-13,1.5088503782708739e-15,2.578948459627329e-16,2.5466901380084383e-10,1.6522883420401255e-11,2.9279056240997654e-10,1.8256934204693246e-10,6.255054684957612e-12,2.0241139342485695e-14,1.598585015215184e-10,2.1930781999414296e-11,2.878400186383473e-18,1.6439293974805584e-17,1.7851435465005917e-12,6.29678539318633e-16,1.105486227700728e-12,2.456387234975279e-19,3.9213202026337443e-10,6.426136076061572e-15,1.1956713839062985e-19,6.652349395903243e-17,7.980007173455944e-10,4.085179163116774e-09,7.638187124302577e-09,1.3200700323299103e-15,2.121214825911756e-08,3.1892678315965482e-12
4.089172663370079e-09,0.8091857535968323,8.541964153284475e-09,2.889054274328446e-11,1.9247176950339463e-11,9.471406236067986e-11,0.0,0.0,3.35905411590007e-08,1.2778653869312245e-12,3.1555356137327064e-13,5.14987183397963e-12,9.172077492456746e-16,1.8448097079777692e-26,1.0326318663763773e-17,5.671321818360495e-11,8.213510000472425e-10,2.713448940282731e-10,9.141756409039691e-20,8.891959751412856e-20,4.687942212150498e-09,5.837763148561464e-16,3.397663644742144e-10,2.6574772971405653e-18,4.367521800411444e-15,6.5581556480848335e-15,9.592419607974243e-14,9.105724976502541e-17,1.838079549295341e-21,8.500829570890941e-22,3.820233649980996e-18,1.9960657802334496e-22,2.05294284984152e-16,1.5055888244459087e-23,3.76,0.0,0.7627291287028033,0.9984238006238458,5.64750074410707e-13,1.2768892248631383e-12,0.006150102908966958,0.006086727187679058,6.336237814846651e-05,2.9837979652310166e-09,0.0015761654560719801,1.8841907509270476e-12,2.5676123856480204e-13,1.5888098490675565e-15,2.743636387550879e-16,2.7115782655820453e-10,1.7078709612719924e-11,3.043110412989375e-10,1.8992381736468157e-10,6.72581699496037e-12,2.2489344000967505e-14,1.6745168841541715e-10,2.3145456791233808e-11,3.166883861230042e-18,1.766214022584769e-17,1.8970261433088175e-12,6.736563936182143e-16,1.189281303469864e-12,2.8058746784418943e-19,4.041378106469254e-10,6.8064571228998175e-15,1.3414208561623565e-19,7.308040163363472e-17,8.224088620894812e-10,4.146148110798251e-09,8.061543148600872e-09,1.435336164106037e-15,2.1749644213641772e-08,3.334690421799411e-12
4.2110408257129865e-09,0.8092124387654349,8.992641193340823e-09,3.1182293052774745e-11,2.0887629850560863e-11,1.0281612022152147e-10,0.0,0.0,3.4588191465935873e-08,1.354909912421528e-12,3.4371360730768286e-13,5.643040074397277e-12,1.013967010240552e-15,2.0501835010112404e-26,1.082794362510015e-17,5.971328755822269e-11,8.45689871295326e-10,2.8836731168931567e-10,1.0111528024725214e-19,9.83505852422408e-20,4.972901020698263e-09,6.373952583084948e-16,3.481154179695607e-10,2.8914447483835296e-18,4.6102164448180785e-15,7.28056141580325e-15,1.0475404143036921e-13,1.0240801838571819e-16,2.0068217655175764e-21,9.270924250982695e-22,4.155231992198962e-18,2.2734546506668143e-22,2.30822691965978e-16,1.789091105916414e-23,3.76,0.0,0.7625465953142829,0.9984237852847199,6.303662302494913e-13,1.3537464219712232e-12,0.006332635523360835,0.006269146509687275,6.347498708185894e-05,3.0512295889184953e-09,0.0015761797767793583,1.999591297481317e-12,2.7190758836550266e-13,1.6697228396801577e-15,2.9118022388483002e-16,2.8816433993324473e-10,1.7634435196560385e-11,3.1583810347974487e-10,1.9729596266470007e-10,7.214656193431327e-12,2.490389194426014e-14,1.7511672080063944e-10,2.4384087122140644e-11,3.4736997317856616e-18,1.8927607810804358e-17,2.011518991933196e-12,7.191386442426187e-16,1.276353621123758e-12,3.1918617095703235e-19,4.1614123248881195e-10,7.196517534335203e-15,1.4996362446653379e-19,8.002053311111443e-17,8.468107702680815e-10,4.204850910894606e-09,8.493689637178572e-09,1.5568953983309462e-15,2.2281343205777585e-08,3.4808353475836266e-12
4.332908988055894e-09,0.8092391175503578,9.451957453690105e-09,3.3579725100308857e-11,2.2612377285899772e-11,1.1133713710959635e-10,0.0,0.0,3.558564202640815e-08,1.434194515697629e-12,3.7343300852778477e-13,6.16525005841696e-12,1.1178374551183097e-15,2.2726613787784208e-26,1.1338980398961337e-17,6.27672677367284e-11,8.700207333126794e-10,3.059081427487629e-10,1.1150694401324567e-19,1.0852960976774705e-19,5.266282938638394e-09,6.9418450612160485e-16,3.563745125502584e-10,3.1381372752925483e-18,4.858302974617496e-15,8.060708871123547e-15,1.1410638095093557e-13,1.1478550887310631e-16,2.1855546402527687e-21,1.0085409362602331e-21,4.5082256019535654e-18,2.5796731562039183e-22,2.5865043431243834e-16,2.115673246849612e-23,3.76,0.0,0.7623641056085007,0.9984237737199387,7.013636283459762e-13,1.4328266973177568e-12,0.006515124462713253,0.006451536714575945,6.357302301658082e-05,3.1162364523242697e-09,0.00157619032267825,2.118424390383953e-12,2.8745103565662103e-13,1.7515339271251972e-15,3.0833460390970546e-16,3.05688431112094e-10,1.81900527660475e-11,3.2736887778292213e-10,2.0468402919343583e-10,7.721577332405664e-12,2.7491079011355832e-14,1.8284941947065817e-10,2.5646108206607812e-11,3.799316065743076e-18,2.023512194778057e-17,2.1285505825319777e-12,7.661259621464904e-16,1.3667083858982403e-12,3.616823451448076e-19,4.281422857792763e-10,7.59622425546409e-15,1.6709431686072127e-19,8.734997305370588e-17,8.712064434548307e-10,4.261378966607235e-09,8.934467339645477e-09,1.6848951288319957e-15,2.2807321128933896e-08,3.627594254907643e-12
4.454777150398801e-09,0.8092657899531066,9.919750759726176e-09,3.6084244580101745e-11,2.4422938988798234e-11,1.2028486477234292e-10,0.0,0.0,3.6582892171099156e-08,1.5157179272550896e-12,4.0474617191425077e-13,6.717124620998038e-12,1.2291324574747695e-15,2.5132277634335244e-26,1.1859493349732359e-17,6.587359970341391e-11,8.943435913424928e-10,3.2396727782657984e-10,1.2262051507584785e-19,1.1949996521488046e-19,5.568087134402678e-09,7.542329539425353e-16,3.6454462561795876e-10,3.3978267533317615e-18,5.1116991016039845e-15,8.901680219747805e-15,1.2399574983803948e-13,1.2824932608418155e-16,2.3745617602090895e-21,1.0945443725117454e-21,4.879575657428849e-18,2.916760753001966e-22,2.889097941107351e-16,2.4904075568436358e-23,3.76,0.0,0.7621816595749922,0.9984237649328394,7.780069977125403e-13,1.5141281401487982e-12,0.0066975697374797045,0.006633896152134692,6.365814657086594e-05,3.1788764804228755e-09,0.001576198090430431,2.240690730407658e-12,3.033888516176819e-13,1.8341909016797213e-15,3.25817681075092e-16,3.2372997350496024e-10,1.87455556938308e-11,3.389008322661647e-10,2.1208647108055915e-10,8.246581308810039e-12,3.025720476584878e-14,1.906458494837597e-10,2.6930973825019743e-11,4.14418782937984e-18,2.1584082560433126e-17,2.248050601314378e-12,8.14618872693076e-16,1.4603500606269587e-12,4.0833121532210725e-19,4.4014097053214046e-10,8.005485074058166e-15,1.8559760880666933e-19,9.507445181172937e-17,8.955958832270625e-10,4.315819997416287e-09,9.383721568255422e-09,1.8194817453518476e-15,2.3327652833706886e-08,3.774864531005599e-12
4.576645312741709e-09,0.8092924559751881,1.0395863694126638e-08,3.869722030490268e-11,2.6320802310555067e-11,1.29666902989386e-10,0.0,0.0,3.757994124333354e-08,1.5994788766306942e-12,4.37686952538693e-13,7.29926922122205e-12,1.3481709312321643e-15,2.772900425737336e-26,1.2389557251394913e-17,6.903075250140358e-11,9.186584505924917e-10,3.4254460366628477e-10,1.3448440479243917e-19,1.3130677677241242e-19,5.878312704347016e-09,8.17629297389306e-16,3.726267235982714e-10,3.670780582417264e-18,5.370323743640687e-15,9.80665310097103e-15,1.3443663843317927e-13,1.4286068784027482e-16,2.5741264048036656e-21,1.1852179535347498e-21,5.269635883769946e-18,3.286836151772328e-22,3.217365237718253e-16,2.9187994898464227e-23,3.76,0.0,0.7619992572032964,0.9984237581922345,8.60565484355838e-13,1.5976488413093657e-12,0.006879971358112971,0.006816223361416079,6.373182909443227e-05,3.2392098934858327e-09,0.0015762038112219566,2.3663909936913246e-12,3.1971832419562286e-13,1.9176445887651626e-15,3.436212221577312e-16,3.422888369292785e-10,1.9300938049547998e-11,3.50431735536249e-10,2.195019222411355e-10,8.789665366172323e-12,3.3208571147272414e-14,1.985023063102498e-10,2.8238156084599706e-11,4.508756565345261e-18,2.297386721260445e-17,2.3699499294329715e-12,8.646177704395771e-16,1.5572824526362087e-12,4.593956346431321e-19,4.5213728678426586e-10,8.424208613035694e-15,2.0553779934310178e-19,1.0319936191121086e-16,9.199790911659076e-10,4.368258187845285e-09,9.84130203765926e-09,1.9608006789755057e-15,2.384241214513345e-08,3.922549039485443e-12
4.698513475084616e-09,0.8093191156181084,1.088014339836193e-08,4.141998566200326e-11,2.830742313155374e-11,1.3949070398586536e-10,0.0,0.0,3.8576788599003986e-08,1.6854760924325163e-12,4.72288662458975e-13,7.91227223996981e-12,1.4752773053316309e-15,3.0527309941934753e-26,1.2929256550023094e-17,7.22372227967672e-11,9.42965316236687e-10,3.61640003366845e-10,1.4712749063141606e-19,1.439970502337611e-19,6.196958680989329e-09,8.844620317263821e-16,3.8062176206746645e-10,3.957261754083913e-18,5.634097007045751e-15,1.0778901582797695e-14,1.4544349232970154e-13,1.5868241882771474e-16,2.7845315465201683e-21,1.2806762403427878e-21,5.678752673278882e-18,3.6920978230481268e-22,3.57269826084171e-16,3.406811266653093e-23,3.76,0.0,0.7618168984829549,0.9984237529598146,9.493125505104165e-13,1.683386893239184e-12,0.0070623293350631396,0.006998517049113531,6.379537429123448e-05,3.297298581265151e-09,0.0015762080233608852,2.49552583188884e-12,3.364367577591069e-13,2.0018486798288537e-15,3.617378226083324e-16,3.6136488783796355e-10,1.9856194529193178e-11,3.6195962251593913e-10,2.2692917593176786e-10,9.350823538864445e-12,3.635148128518214e-14,2.0641530274036448e-10,2.956714515171998e-11,4.893450303233832e-18,2.4403833815542046e-17,2.4941806381488357e-12,9.161229354046464e-16,1.657508790690674e-12,5.151459991011753e-19,4.6413123459483225e-10,8.85230432297832e-15,2.269800110304809e-19,1.1172977423375705e-16,9.443560688561584e-10,4.418774330105362e-09,1.0307062710914161e-08,2.108996446642595e-15,2.4351671879439177e-08,4.07055586737368e-12
