Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),C2H2O(373),CH3O2(183),CHF2(81),S(1537),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(140),S(2988),F(37),C2HF(58),C2HF(3940),CF2CH(73),C2HF2(72),S(3117),CF2(43),CF2O(49),S(4341),S(4409),C2F(3939),C2H3F2(66),S(4619),CHF3(42),S(4047),CHO2(165),C2H2F3(67),C2H2F3(68)
3.0761842314060503e-10,0.5084206844128009,2.4512472074920235e-17,8.614828327401447e-22,8.102976462211978e-22,3.080270786543823e-21,0.0,0.0,7.906078245059279e-13,4.4634772905197636e-20,2.3364688419577466e-23,1.1298615546814222e-22,1.8490340584662145e-22,4.2130577414193996e-41,1.608365841808535e-29,5.681226861367058e-20,7.114492613683267e-17,1.6531776128830356e-19,5.483191832862119e-37,1.7349198203722738e-39,9.041544675182009e-21,5.084549767763576e-32,2.786173856511521e-18,1.663081965082673e-30,5.017849597612943e-25,1.658640995403424e-27,2.5176085955333697e-19,2.77721989134724e-24,1.0734687167240071e-35,1.5343313363037176e-37,3.188873497836097e-30,3.589552802177461e-32,5.549152661131176e-23,4.0220270774503254e-29,3.76,0.0,0.7183312921640609,0.9999778915233377,4.4991249791286665e-24,2.000644765933762e-14,1.1632431756664593e-08,1.1404765342150672e-08,2.2766641342733259e-10,4.743869371844855e-19,2.210847587117786e-05,6.316326998876578e-24,1.576215688287865e-26,3.25186214082857e-27,1.017214723952463e-27,1.651073117997325e-19,1.0231352418800767e-19,4.927995544109848e-20,2.1795619522086163e-20,1.0395922018625452e-22,6.356911970801624e-28,2.457855413931965e-20,8.90550244111071e-23,4.354412141145464e-28,5.01890662294379e-27,5.596677303359192e-22,1.833918925373249e-31,2.3687475011088689e-23,6.594661008079578e-33,2.843752548509038e-18,2.631684036602574e-35,3.623944362622416e-22,7.102638051481609e-17,4.78614778398367e-28,1.0632835845569001e-13,5.027408331603704e-16,3.639871847635823e-28,6.831081823481639e-13,1.9104593448589184e-28,1.8762889941700497e-16,2.7319039279201416e-19,6.608749946645135e-26,1.5412219960901693e-38,2.1435495164330947e-30,3.969878183718026e-36,1.6022535015973024e-33,2.000656623810205e-14,2.846529913963123e-22,4.0141357020768213e-38,1.464518989078006e-42,1.091083721208087e-43,2.5944880307473757e-18,2.092900095218825e-39,3.0970686376033887e-28,8.458391443722303e-41,2.3944134001136286e-31,7.00838532191757e-36,1.1619682321098839e-30
3.248007398966851e-10,0.5084206844731005,2.730613492767064e-17,9.924677929337841e-22,9.345078499988322e-22,3.6217276992939194e-21,0.0,0.0,8.34795739884499e-13,4.976136393925732e-20,2.748011382668612e-23,1.3786301252232375e-22,2.17404639506661e-22,4.953754662965542e-41,1.7914389956278913e-29,6.324388583594998e-20,7.512575969878926e-17,1.8622903841245513e-19,6.808343156157185e-37,2.0421969529394007e-39,1.0080364446155212e-20,5.9846703409286e-32,2.9384548550877507e-18,1.9576247805420203e-30,5.594089414858638e-25,2.0596145492416584e-27,2.802622797927838e-19,3.2654934028325612e-24,1.2637576754469583e-35,1.820259946053128e-37,3.753215899010653e-30,4.4552610194980397e-32,6.52475355675195e-23,4.994383999492042e-29,3.76,0.0,0.7183312915142752,0.9999771265122057,5.315467770346464e-24,2.1123926653908765e-14,1.2282172182928065e-08,1.2042294254136019e-08,2.39877927581239e-10,5.280033146628545e-19,2.2873486959039738e-05,7.068674684731859e-24,1.7504324112834506e-26,3.569230942514467e-27,1.1778442888078935e-27,1.859824213411282e-19,1.1284166276910723e-19,5.485543673979061e-20,2.426307091933855e-20,1.2222607947455193e-22,7.892909568413471e-28,2.6043381505025687e-20,9.928339253117588e-23,5.311108275588999e-28,5.8807047253516136e-27,6.530540844899915e-22,2.2302415595681995e-31,2.785192232229439e-23,8.6463081632516e-33,3.002596411238233e-18,3.0465465721259426e-35,4.04027054711489e-22,7.499360568654964e-17,5.942921719243136e-28,1.1226303849717281e-13,5.604529440681203e-16,4.084303907313059e-28,7.212269528439051e-13,2.1321356092895856e-28,2.0915546400184048e-16,3.026959939160723e-19,7.770623072288913e-26,1.9138189272097185e-38,2.523007033541531e-30,4.933680649380276e-36,1.9904734934036023e-33,2.1124058844807142e-14,3.1733993744955923e-22,5.265523197645313e-38,1.9198338438801925e-42,1.354858221769313e-43,2.892325617186753e-18,2.463351110599516e-39,3.487014060894464e-28,1.0806134787038816e-40,2.953515199476207e-31,8.710189773412308e-36,1.3677203545289167e-30
3.4198305665276513e-10,0.5084206845334004,3.025038433238893e-17,1.1368555777934746e-21,1.0705355673457892e-21,4.2231677195188735e-21,0.0,0.0,8.789866047348061e-13,5.516670536631214e-20,3.204984228389444e-23,1.6651816256655247e-22,2.534788507273781e-22,5.775909870965063e-41,1.9841986630759223e-29,7.001013392772e-20,7.910732986324419e-17,2.0854263937731368e-19,8.35953196819052e-37,2.383779440909845e-39,1.1175722380705936e-20,6.985164985993269e-32,3.0903875130292875e-18,2.2850409838183247e-30,6.201646373731885e-25,2.5290167356595344e-27,3.1024681304240573e-19,3.807469218411434e-24,1.475322437878084e-35,2.1412342697086326e-37,4.380448139304418e-30,5.468117613924992e-32,7.607651028177572e-23,6.132686021132608e-29,3.76,0.0,0.7183312908644895,0.9999763969920674,6.22727434141528e-24,2.2241405650325846e-14,1.2931912608603881e-08,1.2679875098037421e-08,2.5203750922479457e-10,5.843953837709985e-19,2.3603007053159388e-05,7.865328819668925e-24,1.9325457820602713e-26,3.8966350512301385e-27,1.3526309951810961e-27,2.0825596407757445e-19,1.2376558941491332e-19,6.072049063696635e-20,2.6858920786439893e-20,1.4250018665340993e-22,9.690882922545469e-28,2.751793960267342e-20,1.1006787928919422e-22,6.414242017453464e-28,6.832842065227353e-27,7.55669116739104e-22,2.682313202533215e-31,3.2474372993523734e-23,1.1178652017644523e-32,3.1614406321846277e-18,3.497088678186782e-35,4.479248979578227e-22,7.896082872021541e-17,7.297027733848198e-28,1.1819725603612224e-13,6.212980427779763e-16,4.5571452314268845e-28,7.593418367108219e-13,2.3656852075168844e-28,2.318486306775752e-16,3.336535899485681e-19,9.060275352751754e-26,2.3500026453827558e-38,2.944775271337004e-30,6.063125432915825e-36,2.4452160504446926e-33,2.224155219229225e-14,3.518030043216373e-22,6.810966405181084e-38,2.4817048607593827e-42,1.663648549964586e-43,3.2063322536846388e-18,2.8751025182663026e-39,3.9037352826483645e-28,1.3626792647398216e-40,3.602644229309485e-31,1.070456290983087e-35,1.5964271648366193e-30
3.591653734088452e-10,0.5084206845937002,3.3345201096995395e-17,1.2953396850275496e-21,1.2189018804270285e-21,4.887738561316299e-21,0.0,0.0,9.231804202959171e-13,6.085081578847559e-20,3.7097123858043916e-23,1.99290055067125e-22,2.933065842373715e-22,6.683643688414207e-41,2.186618339731642e-29,7.710951602088846e-20,8.3089636556505e-17,2.322776397997698e-19,1.016090607746463e-36,2.7614861969766596e-39,1.2327627523814335e-20,8.091330618125324e-32,3.241972633571268e-18,2.6470699100953623e-30,6.840521028146715e-25,3.074164620993967e-27,3.4170788975604516e-19,4.405864854250995e-24,1.709294731685634e-35,2.4995979728860595e-37,5.073882616942654e-30,6.643729500885013e-32,8.803274007090082e-23,7.45467828447795e-29,3.76,0.0,0.7183312902147039,0.9999757013163972,7.24028670338305e-24,2.3358884648589423e-14,1.3581653033692046e-08,1.3317507652998996e-08,2.6414537921390427e-10,6.435493608352452e-19,2.429868267917277e-05,8.706479870175912e-24,2.1223361925539507e-26,4.2336441844635586e-27,1.5418576527048839e-27,2.319468230558186e-19,1.3507126275922125e-19,6.687377654337373e-20,2.9582600485443537e-20,1.648828818977653e-22,1.1778821090748987e-27,2.9002228444857497e-20,1.2140851752967845e-22,7.6774212340504955e-28,7.879220834270168e-27,8.678324604093753e-22,3.1939659948997254e-31,3.757800162968147e-23,1.4271335224245545e-32,3.320285211348095e-18,3.983742632619427e-35,4.940882740027239e-22,8.292804961581612e-17,8.869549272415068e-28,1.241310113158168e-13,6.852758238749948e-16,5.058824852739618e-28,7.974528358670073e-13,2.6110053597537207e-28,2.5570807980627126e-16,3.6605504377126133e-19,1.048417151182597e-25,2.856572376410012e-38,3.411086605220721e-30,7.376175666348728e-36,2.9736589092467274e-33,2.3359046280483255e-14,3.8804218966831615e-22,8.699423418656148e-38,3.1677527041985874e-42,2.0222683997342637e-43,3.536506403411839e-18,3.3303331983720465e-39,4.34780830347988e-28,1.6982641015600365e-40,4.350338922744873e-31,1.3023252145157267e-35,1.849301785669975e-30
3.7634769016492523e-10,0.5084206846539999,3.659056605171021e-17,1.4686126413000825e-21,1.3801276618889253e-21,5.6185874804150815e-21,0.0,0.0,9.673771877362815e-13,6.681371381545234e-20,4.2645131421064447e-23,2.365274207561857e-22,3.370675586452532e-22,7.681057872993342e-41,2.3986715853481063e-29,8.454054022896776e-20,8.707267970490983e-17,2.5745220165768813e-19,1.2237798945963176e-36,3.1771369601866166e-39,1.3536088881203752e-20,9.30846282429202e-32,3.393211018072073e-18,3.045450925357721e-30,7.5107139335191905e-25,3.7027355396425835e-27,3.7463896836881085e-19,5.0633857880807884e-24,1.9668069094951167e-35,2.8977424709727643e-37,5.8368302729311185e-30,7.998452432937199e-32,1.0117027314862441e-22,8.978979673687222e-29,3.76,0.0,0.7183312895649182,0.9999750379150563,8.360316576087131e-24,2.4476363648700068e-14,1.4231393458192561e-08,1.3955191699104099e-08,2.7620175746522885e-10,7.054515221047281e-19,2.4962083976046897e-05,9.59230223572438e-24,2.3195826188158814e-26,4.5798580214401546e-27,1.7457810154564407e-27,2.570729685368364e-19,1.4674513914885973e-19,7.331395960887857e-20,3.243354380083662e-20,1.8947503552020778e-22,1.41860882304312e-27,3.0496248040844186e-20,1.3330533999379262e-22,9.114761261177799e-28,9.023664441536906e-27,9.898505218568165e-22,3.768987728383354e-31,4.318588005739772e-23,1.8012277836178583e-32,3.4791301487285065e-18,4.5068427189692863e-35,5.425174909478108e-22,8.689526837335426e-17,1.0682605177724528e-27,1.3006430456992887e-13,7.523859823016803e-16,5.5897703394800385e-28,8.355599521686298e-13,2.8679862529320676e-28,2.807334919441931e-16,3.998922553214424e-19,1.20487475050176e-25,3.4406620747886503e-38,3.924172822364832e-30,8.891717597686295e-36,3.583344508944602e-33,2.447654110930609e-14,4.260574912689429e-22,1.0984993404221596e-37,3.9974232996240214e-42,2.4357685100916423e-43,3.882846530217197e-18,3.8312215939751446e-39,4.8198091244209775e-28,2.0940033131074885e-40,5.205408715391311e-31,1.5699639414792635e-35,2.1275572197692602e-30
3.935300069210053e-10,0.5084206847142996,3.998646004836077e-17,1.657366007143136e-21,1.5547335752804944e-21,6.418861274830755e-21,0.0,0.0,1.0115769081570048e-12,7.30554180641031e-20,4.871696086816915e-23,2.78588839905315e-22,3.849406699821004e-22,8.772235676825838e-41,2.6203320236504e-29,9.23017196314627e-20,9.10564592348262e-17,2.8408361914722244e-19,1.4616724128584571e-36,3.6325523519440783e-39,1.4801115419507972e-20,1.0641855860058269e-31,3.544103466018551e-18,3.481923426470491e-30,8.212225646618829e-25,4.422765494314908e-27,4.090335351780629e-19,5.78272551046279e-24,2.248991948923715e-35,3.338106721378033e-37,6.672600591698998e-30,9.549385755451507e-32,1.155429176574614e-22,1.0725078934694865e-28,3.76,0.0,0.7183312889151325,0.999974405290748,9.593245409489118e-24,2.5593842650658338e-14,1.4881133882105427e-08,1.4592927017371334e-08,2.8820686296017915e-10,7.700882034957137e-19,2.5594708239891283e-05,1.0522955339029729e-23,2.5240634369832734e-26,4.93490409732333e-27,1.964633697655043e-27,2.8365150384955394e-19,1.5877415512498683e-19,8.003971069803718e-20,3.541118692923306e-20,2.163770500206971e-22,1.694341722453293e-27,3.199999839658646e-20,1.4575837932015117e-22,1.0740874159257462e-27,1.0269918749725931e-26,1.1220169220571664e-21,4.411113069505681e-31,4.932097776543692e-23,2.24980730478287e-32,3.637975444325733e-18,5.066631893855074e-35,5.932128569841302e-22,9.086248499283233e-17,1.2759344826859052e-27,1.359971360229706e-13,8.226282133387624e-16,6.150407799949174e-28,8.736631874128064e-13,3.1365117738668553e-28,3.0692454783432387e-16,4.35157161431295e-19,1.3760410642753804e-25,4.10973893182675e-38,4.486265122281605e-30,1.0629560332420596e-35,4.282179701518731e-33,2.5594036678686708e-14,4.65848907017986e-22,1.372717114920898e-37,4.992074498561229e-42,2.9094356204985874e-43,4.245351098602007e-18,4.37994573406125e-39,5.320313746920955e-28,2.5569376763035363e-40,6.176921247556983e-31,1.8768741014259943e-35,2.432406350113127e-30
4.1071232367708533e-10,0.5084206847745995,4.353286395971458e-17,1.8622903817776323e-21,1.743240075465628e-21,7.291706285505239e-21,0.0,0.0,1.0557795825949704e-12,7.957594715802985e-20,5.533563133582105e-23,3.2584232505171446e-22,4.371039952272359e-22,9.961241906010859e-41,2.8515733421372494e-29,1.0039157225836191e-19,9.504097507265004e-17,3.1218836219054933e-19,1.732536974329218e-36,4.129553931456834e-39,1.6122716066437728e-20,1.20968026464003e-31,3.694650775031166e-18,3.958226841250506e-30,8.945056725429171e-25,5.24264756308701e-27,4.448851042249048e-19,6.5665655758444545e-24,2.556983452614258e-35,3.8231770166655634e-37,7.584501601734468e-30,1.1314367189475788e-31,1.3120424269571879e-22,1.2713330811405913e-28,3.76,0.0,0.7183312882653469,0.9999738020156408,1.0945024404849964e-23,2.671132165446481e-14,1.5530874305430646e-08,1.5230713389750587e-08,3.001609137488927e-10,8.374458003370112e-19,2.619798330306752e-05,1.1498584649712409e-23,2.7355571571293244e-26,5.2984358460285465e-27,2.1986259530438437e-27,3.1169870889500506e-19,1.7114571051488384e-19,8.704970636577338e-20,3.8514968469110696e-20,2.456888621248891e-22,2.0082903334782778e-27,3.351347951473912e-20,1.5876766804561784e-22,1.2570858139929041e-27,1.1621653292835745e-26,1.2646129237064585e-21,5.1240159895405065e-31,5.600616234300066e-23,2.783438106930331e-32,3.796821098139647e-18,5.663268259555456e-35,6.46174680382105e-22,9.48296994742526e-17,1.512394328821713e-27,1.4192950589071917e-13,8.960022125870837e-16,6.741161887112704e-28,9.11762543340341e-13,3.4164601920746957e-28,3.342809283993143e-16,4.718417356679429e-19,1.5625539713008973e-25,4.87160189009647e-38,5.099594117359282e-30,1.2610435575063554e-35,5.0784354810555884e-33,2.6711532988551116e-14,5.074164349170971e-22,1.6991101400559628e-37,6.175062329562259e-42,3.448791431368122e-43,4.624018573695631e-18,4.9786832565312266e-39,5.849898172846442e-28,3.094510548293685e-40,7.274190003768581e-31,2.2267207437685843e-35,2.7650619400461526e-30
4.278946404331654e-10,0.5084206848348991,4.722975867883665e-17,2.0840754078478987e-21,1.9461674090269922e-21,8.240268396932035e-21,0.0,0.0,1.0999852120258142e-12,8.637531972718017e-20,6.252408541948208e-23,3.7866491766510085e-22,4.937347958177857e-22,1.1252122979939775e-40,3.0923692918860523e-29,1.0880862107472677e-19,9.902622714480449e-17,3.4178211772104344e-19,2.0392592971684664e-36,4.6699642506316064e-39,1.7500899710946526e-20,1.3678594766535583e-31,3.844853740869091e-18,4.476100628529852e-30,9.709207729016919e-25,6.171130313134438e-27,4.821872171761688e-19,7.417575653399062e-24,2.891915648268853e-35,4.355486778552527e-37,8.575839876214017e-30,1.331196764138339e-31,1.482075793397645e-22,1.496495219806462e-28,3.76,0.0,0.7183312876155612,0.9999732267281428,1.2421674535744508e-23,2.782880066012004e-14,1.6180614728168215e-08,1.5868550599119046e-08,3.120641269541945e-10,9.075107671164433e-19,2.6773270756681086e-05,1.251932264534779e-23,2.953843081501444e-26,5.6701307806941895e-27,2.4479473280203317e-27,3.412300814279459e-19,1.8384765211176584e-19,9.434262883315767e-20,4.1744329410591474e-20,2.7750994481143896e-22,2.3637997882013873e-27,3.503669139467362e-20,1.7233323860610156e-22,1.4620287159899551e-27,1.3082462475554002e-26,1.4179078443456462e-21,5.911303288758767e-31,6.326419991598245e-23,3.413632115810165e-32,3.955667110170117e-18,6.296831327941556e-35,7.0140326948210035e-22,9.879691181761735e-17,1.780159649901779e-27,1.4786141438062195e-13,9.725076759505292e-16,7.362455803180339e-28,9.498580216383382e-13,3.70770479541503e-28,3.628023147348367e-16,5.099379881741677e-19,1.7650485103365059e-25,5.734380164110675e-38,5.766389833367408e-30,1.4855997370626286e-35,5.980746730441188e-33,2.7829030038825324e-14,5.507600730676635e-22,2.0847833014986795e-37,7.571826844908797e-42,4.059591569597907e-43,5.018847421232223e-18,5.629611431157298e-39,6.409138404481307e-28,3.714564490820367e-40,8.506762374069631e-31,2.623332321592668e-35,3.126736633399479e-30
4.4507695718924543e-10,0.5084206848951989,5.107712511847076e-17,2.3234097760740416e-21,2.1640356146621183e-21,9.267693037767838e-21,0.0,0.0,1.1441937973667666e-12,9.345355440746991e-20,7.030518939111903e-23,4.374422982961802e-22,5.550095211419903e-22,1.2648906990396165e-40,3.342693687361141e-29,1.1755139396537584e-19,1.0301221537773895e-16,3.7287982886144365e-19,2.3848414590306922e-36,5.2556069084247994e-39,1.8935675203395703e-20,1.539252246276954e-31,3.994713157435234e-18,5.037284278212512e-30,1.0504679217409146e-24,7.217316221222535e-27,5.209334432069053e-19,8.33841357765116e-24,3.254923388682594e-35,4.937616352786574e-37,9.649920533626222e-30,1.5561486039402435e-31,1.6660602166155274e-22,1.7502018307991507e-28,3.76,0.0,0.7183312869657755,0.9999726781298315,1.4029286568940274e-23,2.894627966762461e-14,1.6830355150318146e-08,1.6506438429277273e-08,3.239167187755412e-10,9.802696172283901e-19,2.7321869023784714e-05,1.3585289713542168e-23,3.1787018930405326e-26,6.049688801999666e-27,2.7127681975273974e-27,3.7226037623147593e-19,1.9686825792240152e-19,1.0191716596328949e-19,4.509871312526518e-20,3.1193930932836936e-22,2.764350195382228e-27,3.656963403249304e-20,1.864551233373492e-22,1.6905200679652195e-27,1.4655866754633832e-26,1.5821594559683261e-21,6.776509113706266e-31,7.111775558117364e-23,4.152886181819347e-32,4.1145134804170144e-18,6.967328065172859e-35,7.588989326855712e-22,1.0276412202292865e-16,2.0818516463508178e-27,1.5379286169218324e-13,1.0521442996199406e-15,8.014711304171907e-28,9.87949623942692e-13,4.010114481442312e-28,3.92488388103325e-16,5.494379655098028e-19,1.9841568922505636e-25,6.706531767297597e-38,6.488881709934029e-30,1.7388821846314222e-35,6.998111984177797e-33,2.89465278294354e-14,5.958798196638167e-22,2.5374572933855063e-37,9.209977569617535e-42,4.747824559173567e-43,5.4298361075285695e-18,6.334907182508253e-39,6.998610444526637e-28,4.425337478253374e-40,9.884408123152282e-31,3.070700675483196e-35,3.518642954605153e-30
4.622592739453255e-10,0.5084206849554987,5.507494421044319e-17,2.5809812298258583e-21,2.397364523572092e-21,1.0377125181431073e-20,0.0,0.0,1.1884053394793593e-12,1.0081066984042338e-19,7.870173341644297e-23,5.025684097834449e-22,6.211038120162473e-22,1.4155603760439697e-40,3.602520406225127e-29,1.2661842371966208e-19,1.0699893969792824e-16,4.054957321009699e-19,2.7724013532909125e-36,5.888306604652025e-39,2.0427051355718844e-20,1.724387463335894e-31,4.144229816781221e-18,5.6435173113245505e-30,1.1331471751478133e-24,8.390660101014562e-27,5.611173788833731e-19,9.331725398884981e-24,3.647142151777458e-35,5.57219280490929e-37,1.0810047238390203e-29,1.8082944197130558e-31,1.864524277414005e-22,2.034745885883816e-28,3.76,0.0,0.7183312863159899,0.999972154982521,1.577402108515388e-23,3.006375867697907e-14,1.7480095571880428e-08,1.714437666494527e-08,3.357189044929471e-10,1.0557089227224128e-18,2.7845016290020126e-05,1.469659499836638e-23,3.409916179509544e-26,6.436830625531531e-27,2.9932411917887425e-27,4.0480364229062596e-19,2.1019622196388795e-19,1.0977201123728385e-19,4.8577565356057113e-20,3.490755071985893e-22,3.2135560139781136e-27,3.8112307421046904e-20,2.0113335447573477e-22,1.9442093584898148e-27,1.6345313802484416e-26,1.7576143715347536e-21,7.723090376669832e-31,7.958939383841977e-23,5.014720916749243e-32,4.273360208880206e-18,7.674698709689296e-35,8.186619784467597e-22,1.0673133009018857e-16,2.4201926472039673e-27,1.597238480173329e-13,1.1349117800579651e-15,8.698348704469802e-28,1.0260373518404646e-12,4.323554307109793e-28,4.2333882992807576e-16,5.90333750493811e-19,2.2205085121142897e-25,7.796842045330803e-38,7.269298600996666e-30,2.0232406953584058e-35,8.139893206101679e-33,3.0064026360307436e-14,6.427756729858795e-22,3.0654939989342406e-37,1.1119378556787819e-41,5.519710796869179e-43,5.8569830994629136e-18,7.096747112843874e-39,7.618890296100755e-28,5.235458764391447e-40,1.141710825446575e-30,3.572981017390963e-35,3.941993308804511e-30
