Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143)
1.164218927483123e-09,0.5757330482423503,1.5822994832528487e-31,4.2093783519328583e-19,1.559489650284428e-32,4.843085222886111e-41,0.0,0.0,1.0733163567658812e-30,3.775952798222037e-64,1.2148163760217418e-30,1.0140374105508103e-40,6.781392193093053e-28,1.121590649051711e-54,4.119050873940035e-41,9.67763952509752e-38,3.3491657180247333e-48,4.2205537168667903e-41,1.556641159594103e-32,1.6758510851984539e-32,2.1200596720633852e-16,5.974721201439285e-26,3.4137795092032965e-41,4.1502822101397695e-79,1.0495295940265431e-55,1.6514052646027082e-48,1.796754985482436e-45,8.199195426869254e-70,1.1315181098660712e-98,3.914856141697615e-100,2.1640868730695364e-60,2.0435400265536828e-52,2.563381015390533e-44,4.5252018896581845e-79,3.76,0.0,0.6660506233519335,0.9998677334311743,1.371679909502384e-41,2.1591048893940754e-71,1.5193029877476804e-06,1.4809855012186407e-06,3.8317482308469785e-08,3.796557427055119e-15,0.00013226656882613433
1.1910055816036145e-09,0.575733051951418,1.7720009726307997e-31,4.306225346044407e-19,1.6791290882176946e-32,5.42655049394981e-41,0.0,0.0,1.2017413305836366e-30,4.841211303742942e-64,1.3610328891049716e-30,1.1373029453103927e-40,7.426619933859056e-28,1.2674372839609538e-54,4.544753941081255e-41,1.0599679302088846e-37,3.872112243279183e-48,4.729020213385059e-41,1.67593263295163e-32,1.794060940228954e-32,2.2189452584584495e-16,6.396192426406439e-26,3.8230468721740053e-41,5.2651092428101116e-79,1.242567395893295e-55,1.9092590324821908e-48,2.1056672697911536e-45,1.0061401015717923e-69,1.5490417213887972e-98,5.35940477189952e-100,2.623302527823726e-60,2.3606264923807687e-52,2.893276999024354e-44,5.86531854208182e-79,3.76,0.0,0.6660505883954531,0.9998673314069064,1.536931511164973e-41,2.6750476212007862e-71,1.5542594681799435e-06,1.515254633049916e-06,3.900483072938141e-08,3.956856242769324e-15,0.0001326685930940382
1.217792235724106e-09,0.5757330556604857,1.9794854826714117e-31,4.403072302610538e-19,1.804665534538834e-32,6.064944351189685e-41,0.0,0.0,1.3421879834994826e-30,6.173168726897823e-64,1.5209954794419254e-30,1.2723277869117152e-40,8.116793845608106e-28,1.428086463533477e-54,5.002570655101306e-41,1.1586090904374882e-37,4.4614895839665703e-48,5.285354763890234e-41,1.8010869310311424e-32,1.917695434469925e-32,2.320093073887621e-16,6.837007569790297e-26,4.2705625866615946e-41,6.642985952364137e-79,1.4653340005834364e-55,2.1998683417447683e-48,2.4590583270055397e-45,1.229045606084507e-69,2.1051191509849235e-98,7.283318615614333e-100,3.1658223956282234e-60,2.7176395416572474e-52,3.256267443652018e-44,7.557218960367547e-79,3.76,0.0,0.6660505534389746,0.9998669578300099,1.7177402287185236e-41,3.297940988321957e-71,1.5892159467777348e-06,1.5495311368404418e-06,3.9684805353500844e-08,4.119773230625823e-15,0.0001330421699904661
1.2445788898445974e-09,0.575733059369553,2.205975044155604e-31,4.499919224287979e-19,1.9362317243168628e-32,6.762057196208295e-41,0.0,0.0,1.4954817079186513e-30,7.830515839348796e-64,1.6956505586706153e-30,1.4199411332704684e-40,8.853949948857197e-28,1.6046309942385884e-54,5.494050203624519e-41,1.2639803152574806e-37,5.1238771426090227e-48,5.892860551326229e-41,1.9322341720994074e-32,2.04687557219103e-32,2.4235036023616165e-16,7.297598291173382e-26,4.758934040651149e-41,8.33777498835087e-79,1.7215540453093057e-55,2.526477338591558e-48,2.8621450603545604e-45,1.4948096916905743e-69,2.840823510419704e-98,9.828700464822622e-100,3.804300472001238e-60,3.1184811932684983e-52,3.654767490588555e-44,9.681958015285791e-79,3.76,0.0,0.6660505184824977,0.9998666106875395,1.9151795963841637e-41,4.046717319082767e-71,1.6241724235410536e-06,1.5838149334856045e-06,4.0357485285477494e-08,4.2852702287398305e-15,0.00013338931246085567
1.271365543965089e-09,0.5757330630786204,2.4527463600722086e-31,4.596766113545463e-19,2.0739600785107577e-32,7.521849941989467e-41,0.0,0.0,1.6624848120091414e-30,9.883160865450601e-64,1.8859869233974168e-30,1.5810110717586594e-40,9.640168973317527e-28,1.798214788154193e-54,6.020775091224975e-41,1.3763810021251168e-37,5.866328455745584e-48,6.554989352516835e-41,2.0695040104416476e-32,2.1817223091182424e-32,2.5291773226978045e-16,7.778396084074411e-26,5.290883082017541e-41,1.0412760654235322e-78,2.0153158855785623e-55,2.892563952542216e-48,3.320623066586113e-45,1.810475825974844e-69,3.808015828916954e-98,1.3174976389326802e-99,4.552954298389189e-60,3.567328364132183e-52,4.0913049054464613e-44,1.233678200054569e-78,3.76,0.0,0.6660504835260229,0.9998662881089861,2.1303714413667006e-41,4.9431116379003946e-71,1.6591288984698989e-06,1.6181059447294116e-06,4.10229487813416e-08,4.453309508018088e-15,0.00013371189101409162
1.2981521980855804e-09,0.5757330667876874,2.7211319922328253e-31,4.693612972677038e-19,2.2179827523558702e-32,8.348457764262242e-41,0.0,0.0,1.844097321315986e-30,1.2414063128352085e-63,2.0930366755353822e-30,1.7564455390099703e-40,1.0477576331273857e-27,2.0100338811992622e-54,6.584360997300415e-41,1.496117063560943e-37,6.696393035978897e-48,7.275344807335769e-41,2.2130256787512006e-32,2.3223565521748718e-32,2.6371147085759187e-16,8.279832275036326e-26,5.869248354307217e-41,1.2942027525787547e-78,2.3510974168760943e-55,3.3018506661396943e-48,3.84069885714178e-45,2.184057101751793e-69,5.0718302056028603e-98,1.7547493642604726e-99,5.427715480569407e-60,4.068644948755391e-52,4.568522517131231e-44,1.5637888400962398e-78,3.76,0.0,0.6660504485695498,0.9998659883561991,2.3644869463324185e-41,6.011998705465537e-71,1.6940853715642696e-06,1.6524040931553841e-06,4.1681273257607983e-08,4.6238537674616204e-15,0.00013401164380123383
1.324938852206072e-09,0.5757330704967543,3.0125215471555156e-31,4.790459803814424e-19,2.3684316818375972e-32,9.246193852666654e-41,0.0,0.0,2.0412577798978787e-30,1.5521317881829695e-63,2.317876142093096e-30,1.947193285130887e-40,1.1368342090872727e-27,2.241337444244412e-54,7.186456645031859e-41,1.6235009267981138e-37,7.622138682421351e-48,8.057685687704558e-41,2.3629280284724234e-32,2.4688991592260456e-32,2.747316228593168e-16,8.802338022725733e-26,6.49698762491671e-41,1.601200296642891e-78,2.7337930655528447e-55,3.758315515608892e-48,4.429123492678685e-45,2.624644981585754e-69,6.713654712040424e-98,2.3227833711677797e-99,6.446390730313237e-60,4.6271941198672966e-52,5.089180661682019e-44,1.9723578625303563e-78,3.76,0.0,0.6660504136130786,0.9998657098140191,2.6187477118307537e-41,7.281761609727974e-71,1.729041842824165e-06,1.6867093021775529e-06,4.2332535300282305e-08,4.796866129519004e-15,0.00013429018598112513
1.3517255063265634e-09,0.5757330742058208,3.328362861214515e-31,4.887306608938497e-19,2.5254386282152836e-32,1.0219553161707617e-40,0.0,0.0,2.2549440509842495e-30,1.932052036498095e-63,2.561626794411888e-30,2.154244842312328e-40,1.2314680949321031e-27,2.493428787488174e-54,7.82874368087263e-41,1.7588515334093743e-37,8.65217426054384e-48,8.905929166406274e-41,2.5193395680600976e-32,2.621470938826619e-32,2.859782346318765e-16,9.346344317043649e-26,7.177180105682384e-41,1.9723178705998242e-78,3.1687419733385095e-55,4.266203322963884e-48,5.093227661044992e-45,3.142527582095278e-69,8.834692292177023e-98,3.0566131980650393e-99,7.628833898188982e-60,5.2480508494030054e-52,5.656159631831691e-44,2.4757849103946227e-78,3.76,0.0,0.6660503786566091,0.9998654509815769,2.894426818655957e-41,8.784694056652531e-71,1.7639983122495846e-06,1.721021496031547e-06,4.29768106737705e-08,4.97231013548962e-15,0.00013454901842338223
1.3785121604470549e-09,0.5757330779148874,3.6701631850537007e-31,4.984153389889969e-19,2.689135220585578e-32,1.1273216161485043e-40,0.0,0.0,2.4861741171512455e-30,2.3947439564080637e-63,2.8254561668496303e-30,2.3786334978369788e-40,1.331885220599628e-27,2.767666358467147e-54,8.512936564001848e-41,1.902494338913001e-37,9.79567295260558e-48,9.82415408570481e-41,2.682388499144889e-32,2.780192649972476e-32,2.974513520347866e-16,9.912281978247419e-26,7.913028765897078e-41,2.419202766958835e-78,3.661757399944717e-55,4.830037160144857e-48,5.840958228800931e-45,3.749318111559794e-69,1.1560197843706222e-97,3.999573677499903e-99,8.997129474884533e-60,5.936614649228651e-52,6.272462133087574e-44,3.0934470230959977e-78,3.76,0.0,0.6660503437001416,0.9998652104642047,3.1928498901453746e-41,1.0557438604174626e-70,1.7989547798405273e-06,1.7553405997657817e-06,4.3614174329692816e-08,5.1501497409763324e-15,0.00013478953579559204
1.4052988145675463e-09,0.5757330816239535,4.039490367261753e-31,5.081000148379304e-19,2.859652996495131e-32,1.241205258818899e-40,0.0,0.0,2.7360068800152496e-30,2.956103476943625e-63,3.1105787749095314e-30,2.6214362714776824e-40,1.4383159735469965e-27,3.065464734047816e-54,9.24078246517799e-41,2.054761312357986e-37,1.1062395979997957e-47,1.0816604225759964e-40,2.8522027506150036e-32,2.9451850018551833e-32,3.091510204354931e-16,1.0500581656083659e-25,8.707862637769645e-41,2.955313330743787e-78,4.219157368280236e-55,5.454630045842054e-48,6.680916296356719e-45,4.4580941000039664e-69,1.504450097107524e-97,5.205058658944991e-99,1.0575788047936225e-59,6.698622531098722e-52,6.941215747069367e-44,3.848160697658888e-78,3.76,0.0,0.6660503087436758,0.9998649869659221,3.5153961544111884e-41,1.264146317930705e-70,1.8339112455969924e-06,1.7896665392327374e-06,4.4244700415603155e-08,5.330349311387089e-15,0.00013501303407822553
1.4320854686880378e-09,0.5757330853330198,4.4379740373068805e-31,5.177846885995928e-19,3.03712344062787e-32,1.3641125194348485e-40,0.0,0.0,3.005542959442474e-30,3.634685078143035e-63,3.418257032812267e-30,2.8837748972821555e-40,1.5509951960445426e-27,3.3882956067273464e-54,1.0014061174435768e-40,2.2159909358887626e-37,1.2462716798964134e-47,1.188769157282848e-40,3.0289100106396085e-32,3.116568653619976e-32,3.2107728471465094e-16,1.1111673828932156e-25,9.565139114343262e-41,3.5961549786269024e-78,4.8477965768577114e-55,6.145096875727544e-48,7.6223967867727e-45,5.28354808710471e-69,1.947693869843478e-97,6.738573549947627e-99,1.239195421026513e-59,7.540162185420976e-52,7.665675402778746e-44,4.76670396208266e-78,3.76,0.0,0.6660502737872119,0.9998647792824527,3.863499506502386e-41,1.508357831698784e-70,1.8688677095189795e-06,1.823999241080336e-06,4.4868462283615016e-08,5.512873617484895e-15,0.00013522071754775813
1.4588721228085293e-09,0.5757330890420855,4.8673067877287994e-31,5.274693604216798e-19,3.221678021603929e-32,1.4965693498822202e-40,0.0,0.0,3.295925492273091e-30,4.45208305557256e-63,3.7498021705096505e-30,3.1668168097391244e-40,1.6701621824611447e-27,3.7376887655507626e-54,1.0834585017079508e-40,2.3865282042897478e-37,1.4007645771274934e-47,1.3041999587240689e-40,3.21263775667137e-32,3.29446421412701e-32,3.3323018927134625e-16,1.174598880296056e-25,1.048844623988809e-40,4.359541255797756e-78,5.5550996040344974e-55,6.906866586874132e-48,8.675429598241672e-45,6.242150459951574e-69,2.5088838850895554e-97,8.680151356544924e-99,1.4475627426448041e-59,8.467685378481881e-52,8.449225856423184e-44,5.880404797346546e-78,3.76,0.0,0.6660502388307498,0.9998645862947347,4.238649570493609e-41,1.7936497660023968e-70,1.9038241716064872e-06,1.8583386327434038e-06,4.5485532498934736e-08,5.697687830985657e-15,0.00013541370526565447
1.4856587769290208e-09,0.5757330927511511,5.329245355585681e-31,5.37154030441437e-19,3.4134482269375916e-32,1.6391217536519184e-40,0.0,0.0,3.6083409305583435e-30,5.433358718954999e-63,4.106575150138088e-30,3.4717761343209845e-40,1.7960606765412927e-27,4.1152330719326383e-54,1.1704198777437549e-40,2.566724624509984e-37,1.5708855311554138e-47,1.4284286471142582e-40,3.403513283475764e-32,3.478992241715867e-32,3.456097780282631e-16,1.240395671128976e-25,1.1481504992783863e-40,5.265882002408477e-78,6.349095428800677e-55,7.745694557196363e-48,9.850822350250217e-45,7.352325159893307e-69,3.2161712993099184e-97,1.1127187193875366e-98,1.6859896372198521e-59,9.48802156785883e-52,9.295384180368004e-44,7.225802766254962e-78,3.76,0.0,0.6660502038742896,0.999864406962892,4.642392761497559e-41,2.1259444362391154e-70,1.938780631859515e-06,1.8926846424352342e-06,4.609598284830333e-08,5.8847575202033686e-15,0.00013559303710820511
1.5124454310495123e-09,0.5757330964602166,5.8256118031538315e-31,5.468386987863972e-19,3.61256559621062e-32,1.7923361607838181e-40,0.0,0.0,3.944019839309157e-30,6.607518044591758e-63,4.489987581910091e-30,3.7999146823981164e-40,1.928938868673998e-27,4.5225774306528486e-54,1.2624779629855583e-40,2.7569382151681644e-37,1.757870551305518e-47,1.561948843599334e-40,3.6016637292438036e-32,3.670273243973257e-32,3.5821609443679334e-16,1.3086007513169875e-25,1.254817156090817e-40,6.338500826479978e-78,7.238453292905562e-55,8.667675240802121e-48,1.1160204753393692e-44,8.634639005420424e-69,4.1036837902548615e-97,1.4197753188011517e-98,1.9581187272107118e-59,1.0608391735815466e-51,1.0207802261745378e-43,8.84539126036483e-78,3.76,0.0,0.6660501689178311,0.9998642403206305,5.076333347597706e-41,2.5118806143192053e-70,1.973737090278062e-06,1.927037199139233e-06,4.669988434834775e-08,6.074048645742144e-15,0.0001357596793697028
1.5392320851700038e-09,0.5757331001692819,6.358294697878011e-31,5.565233655750702e-19,3.8191617525247043e-32,1.9567998027814636e-40,0.0,0.0,4.3042376937548335e-30,8.008044649753778e-63,4.9015026394421956e-30,4.152542950520114e-40,2.0690493931536468e-27,4.961431756277602e-54,1.359823707642282e-40,2.957533506038302e-37,1.9630270253790233e-47,1.705272296980873e-40,3.8072160998522236e-32,3.8684276775038913e-32,3.710491814820935e-16,1.379257099316663e-25,1.3692439609546325e-40,7.603984210085802e-78,8.232519929198047e-55,9.679255040192216e-48,1.2616074632796688e-44,1.0112005406263607e-68,5.212642670774663e-97,1.8034463354303446e-98,2.267952677029027e-59,1.1836422440540215e-51,1.1190269311205859e-43,1.0788448361919927e-77,3.76,0.0,0.6660501339613746,0.999864085470031,5.542134511698179e-41,2.958884184577336e-70,2.008693546862128e-06,1.9613962326006597e-06,4.72973072538424e-08,6.265527556234598e-15,0.0001359145299691365
1.5928053934109867e-09,0.5757331075874119,7.54050369697322e-31,5.758926949161435e-19,4.2553175077428946e-32,2.3219299739025112e-40,0.0,0.0,5.10362147062093e-30,1.164830589749034e-62,5.81495662986736e-30,4.936760096089064e-40,2.372000179348825e-27,5.940820773565272e-54,1.5711581082470358e-40,3.3913598600203303e-37,2.4334569014384894e-47,2.0234685680100633e-40,4.241034104585691e-32,4.2858384085486226e-32,3.973958371222712e-16,1.528095424756752e-25,1.6230455733197734e-40,1.0838629045684763e-77,1.0575790587739469e-54,1.1998836834099182e-47,1.602190087734329e-44,1.3756650625664516e-68,8.303727167077426e-97,2.8728799646159303e-98,3.0187182879367364e-59,1.4648085947861706e-51,1.3381208926720186e-43,1.5881930333844387e-77,3.76,0.0,0.6660500640484669,0.9998638078661761,6.576272249891767e-41,4.0702088816916867e-70,2.0786064545268136e-06,2.030133452537356e-06,4.847299453974973e-08,6.654916041617062e-15,0.00013619213382404826
1.6410213708278714e-09,0.5757331142637284,8.749043486975204e-31,5.933250870263247e-19,4.674758306694939e-32,2.6953497702960818e-40,0.0,0.0,5.9207333039612565e-30,1.614882630973414e-62,6.74894282208934e-30,5.740489658044277e-40,2.672015779778467e-27,6.948471906288667e-54,1.7814244797505165e-40,3.8210992487362795e-37,2.933662421193122e-47,2.34888891880614e-40,4.658057058376655e-32,4.686222570353706e-32,4.218838046330284e-16,1.6708640529720202e-25,1.8823026287150986e-40,1.4757327131721283e-77,1.315187371795362e-54,1.4465234642131267e-47,1.9733009771585525e-44,1.7989931997571478e-68,1.2452611094707183e-96,4.308282147976389e-98,3.8719031940857815e-59,1.7632105161510766e-51,1.5633536359453855e-43,2.2240890358599834e-77,3.76,0.0,0.6660500011268562,0.9998635905785399,7.633888229521385e-41,5.37268697058002e-70,2.141528065151098e-06,2.0920184115066485e-06,4.950964578816278e-08,7.0125181090822615e-15,0.00013640942146022638
1.689237348244756e-09,0.575733120940044,1.0107783827810559e-30,6.107574755876266e-19,5.120484176323203e-32,3.1153400907821626e-40,0.0,0.0,6.839324354467765e-30,2.21785365559488e-62,7.79919019642286e-30,6.646278532806627e-40,2.9995959256238957e-27,8.087697709144527e-54,2.01193974713387e-40,4.290442051030302e-37,3.51662473470536e-47,2.7148936154993733e-40,5.101033588865246e-32,5.110747636870382e-32,4.471071567255888e-16,1.8222423830649177e-25,2.173565681570457e-40,1.990820583830959e-77,1.6247777565655792e-54,1.7339686167470512e-47,2.41580137364015e-44,2.334372908901331e-68,1.8446106402344539e-96,6.381867671123232e-98,4.9290700461447125e-59,2.1103622127732035e-51,1.8178296299535824e-43,3.0834761356141594e-77,3.76,0.0,0.6660499382052516,0.9998634001800133,8.823403296766235e-41,7.033179059789403e-70,2.2044496698316526e-06,2.1539232965343876e-06,5.05263650263481e-08,7.376702547905669e-15,0.00013659981998679865
1.7374533256616407e-09,0.5757331276163592,1.1630298810571279e-30,6.281898610392958e-19,5.593269340587391e-32,3.5861272204538907e-40,0.0,0.0,7.868561976118565e-30,3.019005903152583e-62,8.9762168671659e-30,7.663663216449613e-40,3.356374300733597e-27,9.370802310393032e-54,2.2639338087030627e-40,4.8017495628665755e-37,4.1929113017633083e-47,3.125165697325787e-40,5.570702192222946e-32,5.560114238511219e-32,4.730661278778758e-16,1.9824804234131233e-25,2.499690553359501e-40,2.6624169077283594e-77,1.9947937816331803e-54,2.0674296864751875e-47,2.9407886764807963e-44,3.006936581697066e-68,2.7008967559412337e-96,9.344380409794592e-98,6.230625840117245e-59,2.5123711584631954e-51,2.1042887547435563e-43,4.234635592173771e-77,3.76,0.0,0.6660498752836528,0.9998632333425187,1.0156787322232332e-40,9.134919735805304e-70,2.2673712685684744e-06,2.215847724385312e-06,5.152353548974332e-08,7.747286588631195e-15,0.00013676665748146808
1.7856693030785254e-09,0.5757331342926735,1.3330954546398987e-30,6.45622243766165e-19,6.093890895824833e-32,4.112185709821164e-40,0.0,0.0,9.018148407038361e-30,4.0751518279056e-62,1.0291155069149958e-29,8.802772521545586e-40,3.744031018098237e-27,1.0810806037046774e-53,2.538670185580736e-40,5.3574513842449084e-37,4.9740641219391665e-47,3.5836045571500157e-40,6.067801351904477e-32,6.03502245327447e-32,4.997609480583945e-16,2.1518279928782525e-25,2.8636952191492867e-40,3.531429947747548e-77,2.4347376195018927e-54,2.4525977382908352e-47,3.560699709294983e-44,3.846502727312994e-68,3.911620080488363e-96,1.3533144000052487e-97,7.823423495711906e-59,2.975890269571194e-51,2.4256354599492346e-43,5.763793305151591e-77,3.76,0.0,0.6660498123620601,0.9998630871502594,1.164671332476236e-40,1.1777192986746138e-69,2.33029286136156e-06,2.277791319192772e-06,5.250153304517337e-08,8.124091210748024e-15,0.0001369128497405229
1.83388528049541e-09,0.5757331409689874,1.5224931333769308e-30,6.630546241054141e-19,6.62312917366101e-32,4.6982454532211015e-40,0.0,0.0,1.0298335750087886e-29,5.457148733109539e-62,1.175576835667616e-29,1.0074347194994016e-39,4.1642925668307236e-27,1.242146306524443e-53,2.837445980970873e-40,5.960045406429132e-37,5.872657389228132e-47,4.094332110053213e-40,6.593069743562336e-32,6.536171802916215e-32,5.271918428129689e-16,2.3305347194362687e-25,3.2687639676621946e-40,4.64782810330355e-77,2.955265702932492e-54,2.895672784399636e-47,4.289428263312799e-44,4.888280836677314e-68,5.6067979057169564e-96,1.9397980281200033e-97,9.761553742079063e-59,3.5081481497466903e-51,2.7849437086482136e-43,7.77910106508128e-77,3.76,0.0,0.6660497494404733,0.9998629590484918,1.3306577519221134e-40,1.5077821622547188e-69,2.3932144482109045e-06,2.339753712316995e-06,5.346072633258337e-08,8.50694106959983e-15,0.00013704095150830525
