Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49),S(4555),S(5169),C2F(4087),F(37),C2H3F2(66),S(4570),CHF3(42),CHO2(165),S(459),C2H2F2(59),CHF2O(616),CHFO2(172),S(4185),S(3185),CFO(51),C#CC(5436),CFO3(6311),C3H4(6313),S(3720),C3H4(6745)
5.532061412905465e-09,0.7410160628261859,1.715175348640888e-09,1.9440476152616952e-11,3.964627784712185e-12,1.8181637850469017e-11,0.0,0.0,1.2025436166812166e-08,3.1361846206540797e-13,5.434800259619325e-13,1.0744334501878256e-12,2.6683299855065834e-11,9.151443449769953e-27,1.2280114765291267e-18,7.378764434771943e-12,1.5029413118545223e-10,6.20997466080102e-11,4.911513570768111e-21,2.978233217471946e-20,2.468673107940179e-10,1.268010493435548e-17,3.110725091227121e-11,2.5210579494184804e-19,5.043279162255664e-16,1.1318915225601811e-13,3.1042060522719094e-09,4.612186251915122e-12,1.3885304680831041e-22,2.900463089558795e-21,3.9429878867240975e-19,6.1685802259328365e-18,1.4896735911760422e-11,4.164513344880615e-15,3.76,0.0,0.8185620856049718,0.9991785257067352,1.3315987579765878e-13,3.5836110233867014e-08,0.0014046987978136947,0.0013909064498000808,1.3787483423374038e-05,2.241834466622931e-10,0.0008214621788505955,8.830079547042005e-14,6.061116519565746e-15,6.99365702436524e-17,2.3186113462001568e-17,3.503661433964902e-11,1.6789569724092924e-12,2.6329717109268555e-11,1.803796833415223e-11,8.584029549030663e-13,2.2955050488706803e-15,1.3695546668928534e-11,1.3922910954150477e-12,3.4921072329592205e-19,9.51663367367064e-19,2.737158935796325e-13,1.2507847130259616e-17,1.900992632745139e-13,6.132370114222215e-20,3.9952995434153866e-11,2.4586144874195065e-15,1.0089199984391196e-20,2.230251266068224e-17,1.288943727835697e-10,2.1791493377772245e-09,1.6777180016142319e-09,8.993413122336019e-17,9.02707357006694e-09,3.458449525120701e-12,6.783289684431555e-19,1.8265956569614708e-21,2.8855666401380565e-15,1.9913848239445047e-22,8.465491859944559e-21,1.6301049810211645e-24,3.585730159923747e-08,1.4900699887635986e-14,6.621579624208222e-29,2.2111688747572336e-29,1.7224929187536611e-25,2.252675074368062e-09,6.082828059859728e-11,3.463045109809941e-21,2.41218567894593e-16,5.752316988116669e-20,2.1189826790292596e-20,1.9092745847365005e-12,1.4893370341258151e-15,1.619643704086082e-25,1.1630813991406632e-23,2.7821376732720465e-13,2.658316052175935e-19,4.077449150904959e-22,2.9542826065232086e-26,3.164844146773379e-26,5.554249028173387e-27,2.668228511302142e-32
5.678611966452986e-09,0.7410209991240521,1.8046927234361364e-09,2.0730043123231996e-11,4.276598954391782e-12,1.9641012018803808e-11,0.0,0.0,1.2344688214534945e-08,3.3045570371061073e-13,5.938384054742829e-13,1.1612732336562714e-12,2.8382743736090456e-11,9.888028462593794e-27,1.2880062667356886e-18,7.705034851114312e-12,1.5484288893690567e-10,6.577144677746673e-11,5.388528335413258e-21,3.3156517821459145e-20,2.6061445603585107e-10,1.3760708325560643e-17,3.173074165380725e-11,2.724802754638125e-19,5.309170132771454e-16,1.2388169263292855e-13,3.2067640064812465e-09,4.907676747302997e-12,1.5106497678388896e-22,3.1737790059795355e-21,4.2577632184433133e-19,6.6759817821922925e-18,1.584341105736362e-11,4.55733577921341e-15,3.76,0.0,0.8185249049893555,0.9991785252382597,1.4713620252298391e-13,3.6784624341094544e-08,0.0014418781514307605,0.0014280660772869524,1.380701611725461e-05,2.2864763142595357e-10,0.0008214623227473284,9.310469983531154e-14,6.367256300645845e-15,7.325465794657916e-17,2.444259427855667e-17,3.6973629973472845e-11,1.7266362739422538e-12,2.7199020975687844e-11,1.8673621775875994e-11,9.133242529664539e-13,2.513402820355993e-15,1.430321327031072e-11,1.4649228209827727e-12,3.721833592744941e-19,9.968116119184886e-19,2.8716176396857695e-13,1.3270260098884746e-17,2.0252057402917542e-13,6.89103645782441e-20,4.1011249955867246e-11,2.5920512157131817e-15,1.1109359595512435e-20,2.4230491198938826e-17,1.323047438217046e-10,2.2328354353440103e-09,1.7660198899529872e-09,9.676503840955776e-17,9.255014658444432e-09,3.610059105318234e-12,7.46709871537286e-19,2.0527679595145766e-21,3.0796382305627363e-15,2.1842273361459533e-22,9.321352605367113e-21,1.831038257526118e-24,3.680693645446255e-08,1.5729499662105806e-14,7.382294653225456e-29,2.4471204140052018e-29,1.9414406415092917e-25,2.3065554143423938e-09,6.390113832622683e-11,3.6703055985706116e-21,2.607807311764808e-16,6.136551851332211e-20,2.2658829564238274e-20,2.060164078047086e-12,1.5400978248245567e-15,1.846057770918681e-25,1.2606888669528996e-23,2.929299290580842e-13,2.935401095515888e-19,4.430457424089083e-22,3.2778290817727014e-26,3.4304327164686665e-26,6.17801459723368e-27,3.13761488782834e-32
5.8251625200005065e-09,0.7410259351980577,1.8963657302104173e-09,2.2065680639811016e-11,4.604279176187839e-12,2.1175444003352923e-11,0.0,0.0,1.2663976221763942e-08,3.4773326681261314e-13,6.472845769856242e-13,1.252287894300665e-12,3.0136408004698786e-11,1.066276234745288e-26,1.3491955350452607e-18,8.035120225653434e-12,1.5942043116402193e-10,6.955183030074527e-11,5.897854639876131e-21,3.679718421075689e-20,2.7474047210682576e-10,1.4902072066888196e-17,3.23457152207223e-11,2.9391381518112793e-19,5.581651669434087e-16,1.3524478464235182e-13,3.309284737634106e-09,5.212759822208754e-12,1.6401959457510441e-22,3.464187423942343e-21,4.588455567638902e-19,7.207586898921952e-18,1.6820093740096516e-11,4.974719351317553e-15,3.76,0.0,0.8184877260612078,0.9991785248150498,1.621776886749466e-13,3.7733095913577727e-08,0.001479055817817154,0.0014652261950737152,1.3824369353277852e-05,2.329703587894113e-10,0.0008214624211790064,9.803719291226414e-14,6.679827028879784e-15,7.662469042950863e-17,2.5726187047076525e-17,3.8962940915247984e-11,1.774316519394937e-12,2.8067984189488834e-11,1.931213331235914e-11,9.700243684854224e-13,2.745110377322636e-15,1.491949081588219e-11,1.5392960644200472e-12,3.958535879788296e-19,1.0425654546203882e-18,3.0080117491842665e-13,1.4056086856310994e-17,2.153709876877614e-13,7.718941856992923e-20,4.206949686691729e-11,2.7290807850164233e-15,1.2199196858552175e-20,2.6260506576690303e-17,1.3571489895339117e-10,2.2862214338806074e-09,1.8564940719607826e-09,1.0392481808036698e-16,9.48234735349331e-09,3.763452849466251e-12,8.198784368127588e-19,2.3001915809884207e-21,3.2809068850312528e-15,2.3897576711581776e-22,1.0243121863411618e-20,2.0514302251121242e-24,3.775655678008209e-08,1.658119731055325e-14,8.210436880830467e-29,2.702325908185178e-29,2.1804660793162286e-25,2.359312750138006e-09,6.703976709640132e-11,3.882998817588619e-21,2.813725224072021e-16,6.53203055677757e-20,2.4181596264352255e-20,2.2185686334527405e-12,1.5909319734095259e-15,2.0964840099217843e-25,1.3637306948576623e-23,3.080138305524811e-13,3.2336776210867357e-19,4.802408591806149e-22,3.627412179254457e-26,3.7095487081337745e-26,6.85312185613227e-27,3.673219783381224e-32
5.971713073548027e-09,0.7410308710482099,1.9901837187127675e-09,2.3447638826871535e-11,4.948025996840338e-12,2.278670980344777e-11,0.0,0.0,1.2983300129576358e-08,3.654511580149223e-13,7.039121705995031e-13,1.3475353869958905e-12,3.1944202324953765e-11,1.1476563643671646e-26,1.4115654876611082e-18,8.36884890127742e-12,1.6402671111491622e-10,7.344087291248754e-11,6.440814706855301e-21,4.0716147577863286e-20,2.892453273545677e-10,1.6105915003885898e-17,3.2952290445117775e-11,3.16432262938787e-19,5.860707127426648e-16,1.4729946985709038e-13,3.4117521260263345e-09,5.527430608413482e-12,1.7774377497640247e-22,3.772223921581623e-21,4.935416890659704e-19,7.763644638063374e-18,1.7826720985957642e-11,5.417427737391216e-15,3.76,0.0,0.8184505488204765,0.9991785244229439,1.783362525915929e-13,3.868152495436496e-08,0.0015162317970229145,0.0015023865676802115,1.3839778701833345e-05,2.3715479000769313e-10,0.0008214624883065341,1.0309836596636861e-13,6.998756790290959e-15,8.004532705114604e-17,2.7036587912106282e-17,4.1004546987209877e-11,1.8219973052089128e-12,2.8936472211082774e-11,1.9953443161140648e-11,1.0285022908823506e-12,2.9910760277155535e-15,1.5544157833771618e-11,1.6154050938421219e-12,4.202102719417302e-19,1.0888990975500832e-18,3.1462607368162435e-13,1.4865343667009194e-17,2.2865228904333903e-13,8.620219169824562e-20,4.3127736157986245e-11,2.869707545538094e-15,1.336124860312879e-20,2.8394397331784885e-17,1.3912483819136603e-10,2.3392974960571936e-09,1.9491316402572144e-09,1.1142071753947446e-16,9.709066326788668e-09,3.918559322239044e-12,8.980188981566737e-19,2.5702416837627592e-21,3.489431198740559e-15,2.6084308877132093e-22,1.123440383347749e-20,2.292694938230145e-24,3.8706162504575185e-08,1.7455799712578855e-14,9.11037039833232e-29,2.9779149105558423e-29,2.4407048903427544e-25,2.4109576240853014e-09,7.024334330995488e-11,4.101046513432286e-21,3.030203109188089e-16,6.938507446746314e-20,2.5758311901325464e-20,2.38464639981814e-12,1.6418313440701658e-15,2.372679414185503e-25,1.4723670863395546e-23,3.234645212712112e-13,3.5542055308457197e-19,5.193683465280825e-22,4.0044052878172446e-26,4.0024174852123865e-26,7.582328328486196e-27,4.2821630989781706e-32
6.118263627095548e-09,0.7410358066745155,2.0861358392837547e-09,2.487616070507504e-11,5.308194428235453e-12,2.447657626907805e-11,0.0,0.0,1.3302659876105066e-08,3.836093838734566e-13,7.63814567922232e-13,1.4470712258404318e-12,3.3806028122484736e-11,1.2330346929866319e-26,1.4751025470716211e-18,8.706053330766774e-12,1.686616808764677e-10,7.743854160308733e-11,7.018755356494401e-21,4.4925293994901634e-20,3.041289755099024e-10,1.737395661055887e-17,3.355058445820121e-11,3.4006140003409437e-19,6.146319957229789e-16,1.6006675398219947e-13,3.514151824719831e-09,5.851682812904375e-12,1.9226480636526008e-22,4.098423432356261e-21,5.298996334291857e-19,8.3443873099e-18,1.886322524244664e-11,5.886222827773607e-15,3.76,0.0,0.8184133732671093,0.99917852405206,1.956649536019015e-13,3.962991146655211e-08,0.0015534060890983398,0.001539546985085099,1.3853454272623537e-05,2.412041743183099e-10,0.0008214625340116241,1.0828830890147982e-13,7.323974424526805e-15,8.351526700179705e-17,2.837351623390017e-17,4.309844766063068e-11,1.8696782711021363e-12,2.980436565346362e-11,2.059749969253958e-11,1.088756755027234e-12,3.251748414133235e-15,1.617699945380265e-11,1.6932444435955128e-12,4.452418340427133e-19,1.1357873457509183e-18,3.286285969809749e-13,1.5698044951110816e-17,2.4236622475641853e-13,9.599117358586029e-20,4.4185967820146885e-11,3.0139357716230243e-15,1.4598064362551088e-20,3.063394585671068e-17,1.4253456154846106e-10,2.3920541483823204e-09,2.043923476642395e-09,1.1925998289488922e-16,9.935166371532926e-09,4.075309110589929e-12,9.813158727022979e-19,2.8643412959503148e-21,3.7052690580038945e-15,2.8407051613837957e-22,1.2298917394911518e-20,2.5563169475428207e-24,3.965575355540592e-08,1.835331289176153e-14,1.0086641513921696e-28,3.275057468206775e-29,2.723315471389873e-25,2.461502051866083e-09,7.351103405261723e-11,4.324370404139932e-21,3.2575046321428316e-16,7.355731628323979e-20,2.7389153037619033e-20,2.558553521720296e-12,1.6927886572812466e-15,2.676471398686867e-25,1.5867594434109077e-23,3.392810405554056e-13,3.898070679642607e-19,5.604654603566418e-22,4.4102173526641465e-26,4.3092568177475256e-26,8.36846391780141e-27,4.972097255669121e-32
6.2648141806430684e-09,0.7410407420769817,2.184211049707421e-09,2.6351482723012637e-11,5.685136916209144e-12,2.6246800941033553e-11,0.0,0.0,1.3622055396641856e-08,4.0220795085261514e-13,8.270848908014197e-13,1.550948541750624e-12,3.5721779513786455e-11,1.3225022897144896e-26,1.5397933537234981e-18,9.046569994039359e-12,1.7332529139887211e-10,8.154479557679148e-11,7.633048308497915e-21,4.9436570926306603e-20,3.1939135729294063e-10,1.8707916829832917e-17,3.4140712715225124e-11,3.648269405946489e-19,6.438473701044489e-16,1.7356760391219369e-13,3.6164710680455985e-09,6.18550887494361e-12,2.0761039215058427e-22,4.443320194337135e-21,5.679540254472864e-19,8.95003136080539e-18,1.9929534901557108e-11,6.381864617073962e-15,3.76,0.0,0.8183761994010538,0.9991785236955207,2.1421798384939724e-13,4.057825545328037e-08,0.0015905786940940217,0.0015767072599735825,1.38655834671473e-05,2.451218242027036e-10,0.0008214625651717386,1.1360711034331556e-13,7.65540952226974e-15,8.70332482820667e-17,2.973671415641294e-17,4.5244642093039344e-11,1.9173590954943186e-12,3.0671558653745e-11,2.1244258443882024e-11,1.1507862706587213e-12,3.5275764603428297e-15,1.6817807232806485e-11,1.7728089153849232e-12,4.709363013054436e-19,1.1832055956147151e-18,3.4280106736513953e-13,1.6554203502366908e-17,2.565145085619796e-13,1.066000065223575e-19,4.52441918448462e-11,3.1617696611294533e-15,1.5912206088602024e-20,3.298088038349263e-17,1.4594406903759942e-10,2.4444822934370147e-09,2.1408602598031777e-09,1.27449861380206e-16,1.0160642414458251e-08,4.233634765914553e-12,1.0699542386346665e-18,3.183961295282821e-21,3.928477709216837e-15,3.0870417354482955e-22,1.3440496260108513e-20,2.8438530766071164e-24,4.060532985904875e-08,1.9273742105801846e-14,1.114398139020193e-28,3.5949643980701874e-29,3.0294783311295536e-25,2.510959301593949e-09,7.684199768396442e-11,4.5528923217234095e-21,3.495893429619502e-16,7.783447854029471e-20,2.9074288832723016e-20,2.7404441176192394e-12,1.7437973996633125e-15,3.0097579856689834e-25,1.7070703968292642e-23,3.5546241788050773e-13,4.266384881158692e-19,6.035686551714961e-22,4.846292868860785e-26,4.630277068366105e-26,9.214430861892322e-27,5.751229531419811e-32
6.411364734190589e-09,0.7410456772556164,2.284398122444666e-09,2.7873835229363694e-11,6.079203311334083e-12,2.8099131896870868e-11,0.0,0.0,1.3941486623740216e-08,4.212468653214947e-13,8.938159915267712e-13,1.659218138940285e-12,3.7691344134445247e-11,1.416149843591308e-26,1.6056247677841898e-18,9.390239316937006e-12,1.780174925223299e-10,8.57595871060987e-11,8.285090491757486e-21,5.426197928387889e-20,3.3503240184456233e-10,2.010951592368325e-17,3.4722789020050365e-11,3.907545319424424e-19,6.737151989311391e-16,1.8782294513179757e-13,3.7186985009324806e-09,6.528900106060521e-12,2.238086521824217e-22,4.807447707885483e-21,6.077392234934651e-19,9.580778230278316e-18,2.1025574765868055e-11,6.9051111070402496e-15,3.76,0.0,0.8183390272222575,0.9991785233486641,2.340506600127037e-13,4.152655691773382e-08,0.0016277496120608705,0.0016138672252845718,1.3876333431735212e-05,2.4891109388311327e-10,0.0008214625864486122,1.1905485771542198e-13,7.992992422196637e-15,9.059804669608795e-17,3.1125946168250575e-17,4.744312916177038e-11,1.96503949140401e-12,3.153795742153819e-11,2.1893681245632895e-11,1.2145891486257253e-12,3.8190093242839555e-15,1.7466378983056264e-11,1.854093578902789e-12,4.972813461587702e-19,1.2311298234559636e-18,3.571359895961132e-13,1.7433830680356722e-17,2.7109882583951936e-13,1.1807347699021915e-19,4.630240822388789e-11,3.3132133348355263e-15,1.7306247888365568e-20,3.543687695308256e-17,1.4935336067179058e-10,2.4965732188170888e-09,2.239932473280006e-09,1.359976036328291e-16,1.0385489525729321e-08,4.393470748283173e-12,1.1641190197955897e-18,3.5306203641331396e-21,4.159113819389445e-15,3.347904876115452e-22,1.46630890529307e-20,3.15693417216378e-24,4.155489134101513e-08,2.0217091927118363e-14,1.2287308548023868e-28,3.93888753537114e-29,3.360395492302253e-25,2.559343698394473e-09,8.023538443853693e-11,4.786534337260388e-21,3.7456331098994556e-16,8.221397331706775e-20,3.081388197455804e-20,2.930470259466792e-12,1.7948517433891055e-15,3.374507935288699e-25,1.8334638366712815e-23,3.720076731264609e-13,4.6602859178896615e-19,6.4871360757731155e-22,5.314111880807258e-26,4.965681376418875e-26,1.0123203686927372e-26,6.628344525064484e-32
6.55791528773811e-09,0.7410506122104269,2.3866856521596606e-09,2.944344289251183e-11,6.490740841642601e-12,3.003530760301053e-11,0.0,0.0,1.4260953487317602e-08,4.4072613355025107e-13,9.6410044432043e-13,1.7719285502948096e-12,3.9714603877982826e-11,1.5140676735179712e-26,1.6725838709193094e-18,9.736905591524026e-12,1.8273823300546913e-10,9.008286229422785e-11,8.976304360591397e-21,5.941356595871304e-20,3.5105202800348936e-10,2.1580474331856287e-17,3.529692554934061e-11,4.1786975494447725e-19,7.042338537330165e-16,2.028536594204393e-13,3.820824026652531e-09,6.881846814942417e-12,2.4088812412383233e-22,5.191338700692527e-21,6.492893105754417e-19,1.0236815175991404e-17,2.2151266464315367e-11,7.456718220692779e-15,3.76,0.0,0.8183018567306669,0.9991785230083895,2.5521941492980676e-13,4.2474815863137074e-08,0.0016649188430501428,0.0016510267320226214,1.3885853245779844e-05,2.525753606599495e-10,0.0008214626009426784,1.2463163730805455e-13,8.336654207447729e-15,9.420847486061762e-17,3.254099866043255e-17,4.969390749404346e-11,2.012719202761066e-12,3.2403478943722287e-11,2.2545735446250886e-11,1.2801635243166986e-12,4.126496356791641e-15,1.8122518603940266e-11,1.9370937720002113e-12,5.242643252963474e-19,1.279536574276484e-18,3.716260470806758e-13,1.8336936578867366e-17,2.8612083762318834e-13,1.3045750711397937e-19,4.7360616949414435e-11,3.4682708358768147e-15,1.8782775778550762e-20,3.8003561360267065e-17,1.527624364641259e-10,2.548318603230226e-09,2.3411304136212095e-09,1.4491046593025464e-16,1.0609702927096895e-08,4.554753372618429e-12,1.2639952767917372e-18,3.905884917427414e-21,4.397233529270438e-15,3.6237618315420424e-22,1.5970759316885198e-20,3.497266826581445e-24,4.25044379258817e-08,2.118336631497108e-14,1.352173123920747e-28,4.30811995580587e-29,3.7172899224009305e-25,2.606670451498251e-09,8.369033703428018e-11,5.025218870574196e-21,4.006987252807364e-16,8.669318468843802e-20,3.2608089510026157e-20,3.1287819537805347e-12,1.8459464740625013e-15,3.7727608236625675e-25,1.9661049432042768e-23,3.8891581686091773e-13,5.080937554961173e-19,6.959352394000874e-22,5.815189987489011e-26,5.315665839828197e-26,1.1097829161228508e-26,7.612826731677234e-32
6.70446584128563e-09,0.741055546941421,2.491062063465649e-09,3.106052507362979e-11,6.920094087237811e-12,3.205705677318426e-11,0.0,0.0,1.4580455914756874e-08,4.606457617066016e-13,1.0380305379701573e-12,1.8891260916544143e-12,4.179143555524984e-11,1.6163457393285295e-26,1.74065796802646e-18,1.008641689786982e-11,1.8748746055516925e-10,9.451456175576576e-11,9.708138216818447e-21,6.490341680776352e-20,3.6745014544610686e-10,2.312251253827072e-17,3.586323287639413e-11,4.461981243503088e-19,7.354017141981278e-16,2.1868058282666314e-13,3.922838670936149e-09,7.2443384189023655e-12,2.5887776478573676e-22,5.595525099305894e-21,6.926380961796252e-19,1.0918316066162732e-17,2.330652882323481e-11,8.03743972646968e-15,3.76,0.0,0.818264687926229,0.9991785226726012,2.7778178913248655e-13,4.342303229275279e-08,0.0017020863871134567,0.0016881856473052223,1.3894275874596086e-05,2.561180087549386e-10,0.0008214626107494464,1.303375343404314e-13,8.686326701627323e-15,9.7863381230963e-17,3.398167948332751e-17,5.199697549385739e-11,2.0603980010972814e-12,3.3268049828231937e-11,2.320039322457568e-11,1.3475073785885135e-12,4.450487065385595e-15,1.878603591695972e-11,2.0218051004340827e-12,5.518723162592658e-19,1.3284029507178747e-18,3.8626409835092155e-13,1.9263530171845968e-17,3.0158218411730856e-13,1.4379914605146742e-19,4.841881801388882e-11,3.62694612921627e-15,2.0344387454195392e-20,4.068251106708376e-17,1.5617129642777393e-10,2.599710520125195e-09,2.444444198664019e-09,1.5419571238538182e-16,1.0833277998514405e-08,4.717420756710486e-12,1.3697680043194532e-18,4.311369005075364e-21,4.6428924999327176e-15,3.9150827941654876e-22,1.73676854571768e-20,3.8666350711545336e-24,4.345396953731921e-08,2.217256868002865e-14,1.4852549690923425e-28,4.7039961726564873e-29,4.1014049922362426e-25,2.6529555013098233e-09,8.720599128431113e-11,5.2688687862069e-21,4.2802194096569433e-16,9.126947556047355e-20,3.4457063585835536e-20,3.3355271241968965e-12,1.897076926153486e-15,4.206627070321132e-25,2.1051602180036102e-23,4.0618585063281845e-13,5.529529557555364e-19,7.452677403855089e-22,6.3510783532527e-26,5.680419694344959e-26,1.2141426248929866e-26,8.714683214713204e-32
6.851016394833151e-09,0.7410604814486065,2.597515618829493e-09,3.272529615829742e-11,7.367604956744692e-12,3.416609823337746e-11,0.0,0.0,1.4899993831006646e-08,4.810057558524698e-13,1.1156982694816257e-12,2.0108549150239503e-12,4.3921711482748946e-11,1.7230736539036167e-26,1.8098345888813525e-18,1.0438625027289442e-11,1.9226512185750585e-10,9.905462122412246e-11,1.0482066536962074e-20,7.074365007399188e-20,3.8422665570350756e-10,2.4737350944329716e-17,3.6421819994618575e-11,4.757650891169207e-19,7.672171678551496e-16,2.3532450388391996e-13,4.024734460730064e-09,7.616363543339894e-12,2.778069514255122e-22,6.0205380064054934e-21,7.378191181030222e-19,1.1625442139041416e-17,2.4491278197394286e-11,8.64802717132703e-15,3.76,0.0,0.8182275208088898,0.9991785223398316,3.0179642229707566e-13,4.437120620987925e-08,0.0017392522443028116,0.0017253438526206144,1.3901719911745285e-05,2.595424153784238e-10,0.0008214626173368365,1.361726330170809e-13,9.041942464399686e-15,1.0156164914441872e-16,3.5447817504149815e-17,5.4352331366032714e-11,2.108075682585894e-12,3.413160527220321e-11,2.3857630980321258e-11,1.4166185564581493e-12,4.791431082576027e-15,1.9456746504109458e-11,2.108223437221728e-12,5.80092151856127e-19,1.3777066021987003e-18,4.010431735950492e-13,2.0213619439830103e-17,3.1748448777217427e-13,1.5814656134296306e-19,4.947701141007627e-11,3.78924310114758e-15,2.1993692069373443e-20,4.347525707943432e-17,1.5957994057597555e-10,2.6507414391695385e-09,2.549863775892498e-09,1.6386061710169003e-16,1.1056210283395971e-08,4.881412770975163e-12,1.4816220344391146e-18,4.7487341904337014e-21,4.8961459535511824e-15,4.222340865952036e-22,1.8858160620472122e-20,4.266902039100668e-24,4.4403486098122586e-08,2.3184701942156507e-14,1.628525822464724e-28,5.127892309970811e-29,4.514003961704102e-25,2.698215384312996e-09,9.078147670876407e-11,5.5174074771313565e-21,4.565593103197225e-16,9.594019393956528e-20,3.6360952108999534e-20,3.5508515955059484e-12,1.948238925212019e-15,4.678287916968814e-25,2.2507975152718634e-23,4.2381676727412537e-13,6.007277711724481e-19,7.967445904427036e-22,6.923363723826287e-26,6.060125490009108e-26,1.3257186063576986e-26,9.944566361240938e-32
