Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64)
8.500009189151438e-10,0.6688607305266919,3.525559162051634e-13,2.058349595034316e-15,1.5337661732126244e-16,4.1130541723539153e-17,0.0,0.0,1.182713098952518e-10,4.268989065225682e-18,4.1014399416989916e-17,3.972110139296748e-16,7.843962606300456e-21,2.4452519624057797e-33,4.368214347024853e-22,4.055451355374133e-14,3.9202098420958105e-12,1.0747525555795681e-13,7.271827781895095e-26,1.1096564307456798e-26,4.3922005488202846e-13,1.6816480908200598e-21,9.270116764994447e-13,4.015783319515133e-23,1.7622150103079177e-18,2.4907052759682935e-21,8.832750188815078e-20,1.3703154733509917e-24,2.1221808227510792e-26,3.1290683351505996e-27,1.7809611109193341e-22,1.8803455861237626e-30,4.1753125370352894e-23,7.705587927327014e-33,3.76,0.0,0.5092234501112761,0.999469807020653,6.597247147597229e-18,7.45700562746665e-18,5.321628588963679e-05,5.152658883272358e-05,1.6896933335923475e-06,2.347348930757564e-12,0.0005301928609354308,1.9376190645141438e-16,1.0424114564975507e-17,2.0223815922484655e-20,3.2992841592762655e-21,1.0744145946258868e-13,2.934283552702776e-14,2.232248119777099e-13,1.26597907152025e-13,1.034747654164906e-15,2.736058318601366e-19,9.101087104081036e-15,3.7637389910883713e-16,4.334633863819071e-22,5.419587629351358e-21,7.537012408254458e-16,5.076210038958507e-21,2.058040949211795e-16,1.5080264122414478e-24,9.68780762332587e-13,1.4300148614147096e-17,2.923753448482143e-26,5.382580738701837e-21,3.9202420864431514e-12,1.1828090849004884e-10
8.789358844642013e-10,0.6688609604616635,3.747826457877508e-13,2.2262068374005358e-15,1.6830935846942967e-16,4.5348667451370546e-17,0.0,0.0,1.2229645967031528e-10,4.5648366453415756e-18,4.529913261166469e-17,4.480454373602351e-16,8.74348511143354e-21,2.6910749525592423e-33,4.645311802481633e-22,4.327501925761752e-14,4.053649679400772e-12,1.1579367124135282e-13,8.28383063311224e-26,1.2269648472440188e-26,4.697336977668363e-13,1.859344810181626e-21,9.571417350335147e-13,4.4378633353141995e-23,1.8830326615662155e-18,2.8640368844873076e-21,9.76975359217609e-20,1.5661681363599338e-24,2.3463583239692394e-26,3.459293708375443e-27,1.967741548569554e-22,2.2193672746877164e-30,4.7750764131736396e-23,8.916393914486902e-33,3.76,0.0,0.5092216386641091,0.9994651914348236,7.285492040119756e-18,7.973330054977423e-18,5.5027728894997873e-05,5.329620545433154e-05,1.7315194815941482e-06,2.4895801096684586e-12,0.0005348084427298413,2.0781021414350922e-16,1.1192667926866017e-17,2.200150411272246e-20,3.685049210785584e-21,1.1575679050882206e-13,3.080227191011222e-14,2.3720676068695263e-13,1.3454685168864297e-13,1.1384825821827888e-15,3.1153136859060687e-19,9.722307041821746e-15,4.027928780359721e-16,4.862636631335343e-22,5.9628091099776675e-21,8.225150205562206e-16,5.61698973213782e-21,2.264851722546783e-16,1.7739815593347174e-24,1.0017574822474238e-12,1.5285062546800978e-17,3.304382696012114e-26,6.122090913342579e-21,4.05368412349649e-12,1.2230672384372768e-10
9.078708500132589e-10,0.6688611903958174,3.975569236970467e-13,2.402965827963207e-15,1.8413955057196705e-16,4.983746312890041e-17,0.0,0.0,1.263215765762194e-10,4.870613516443462e-18,4.986871406525452e-17,5.03317801470571e-16,9.711689407644484e-21,2.952038874214167e-33,4.929387094532627e-22,4.607801853326759e-14,4.18708896507481e-12,1.2444513729809516e-13,9.395516078799839e-26,1.3522685756485744e-26,5.012778547942928e-13,2.049138965104147e-21,9.871808864704042e-13,4.888380094364783e-23,2.0077756173967745e-18,3.2767918302697507e-21,1.0771008444786903e-19,1.7823324338853413e-24,2.58579155813188e-26,3.811948751197402e-27,2.167048149337208e-22,2.605342953251867e-30,5.437333672774932e-23,1.0275236693492179e-32,3.76,0.0,0.509219827223386,0.9994609157194879,8.019405361254867e-18,8.506935987886002e-18,5.683916545749174e-05,5.50666451402045e-05,1.7725161165611498e-06,2.634753478085954e-12,0.0005390841540298444,2.2236229099874466e-16,1.1988717821147892e-17,2.3862042350609467e-20,4.0988150256587976e-21,1.2440499588567011e-13,3.2272245959738165e-14,2.5152344546915267e-13,1.4268802443257267e-13,1.2485785903352007e-15,3.531895036382082e-19,1.036341682153923e-14,4.3012982612192186e-16,5.435397718338306e-22,6.539216202824857e-21,8.947752611991226e-16,6.190486806273586e-21,2.484392822183686e-16,2.075782206720544e-24,1.0347340947044801e-12,1.630242432419174e-17,3.7197164638281865e-26,6.93316465584975e-21,4.187125679333933e-12,1.2633252876764863e-10
9.368058155623164e-10,0.6688614203291536,4.2086868843745857e-13,2.5888238295793125e-15,2.008888874550699e-16,5.460435097456667e-17,0.0,0.0,1.303466619354893e-10,5.186321502730509e-18,5.473182846998394e-17,5.632396115305418e-16,1.0751305507750777e-20,3.2285020957196856e-33,5.220320618075648e-22,4.8962984068262033e-14,4.320527699332919e-12,1.3343049228220632e-13,1.061283047070751e-25,1.4858320161108768e-26,5.338530010507145e-13,2.2514287887545197e-21,1.0171294111008615e-12,5.368241678912274e-23,2.1364363906328055e-18,3.731418219903954e-21,1.1838669756401224e-19,2.0201710775584967e-24,2.840982645994491e-26,4.1877674809248624e-27,2.379274936610244e-22,3.0429349954021078e-30,6.166293903681567e-23,1.1795792209051529e-32,3.76,0.0,0.5092180157891066,0.9994569548481295,8.800376450971667e-18,9.057823389212491e-18,5.8650595577139936e-05,5.683789144451623e-05,1.8126996844429137e-06,2.7827769015369967e-12,0.0005430450213524,2.3741812192865034e-16,1.2812167934350657e-17,2.5805724364451254e-20,4.541321576436285e-21,1.333869096933695e-13,3.375192921303973e-14,2.661679620822175e-13,1.5101759919444685e-13,1.3651839806683875e-15,3.988050419419673e-19,1.1024357550870784e-14,4.583866409251385e-16,6.055151073285888e-22,7.149559114479935e-21,9.705051925525485e-16,6.797048615067152e-21,2.7169646707111664e-16,2.416854952515252e-24,1.0677105997509183e-12,1.7352201058749187e-17,4.1716053679707725e-26,7.819946780879111e-21,4.320566753973256e-12,1.303583245947824e-10
9.65740781111374e-10,0.6688616502616719,4.447080875904961e-13,2.7839740927751474e-15,2.1857874659884457e-16,5.965667336055159e-17,0.0,0.0,1.3437171697353162e-10,5.5119624325872275e-18,5.989711484649742e-17,6.280235899687078e-16,1.186507215869736e-20,3.5208159606409396e-33,5.517995083960582e-22,5.1929391020692454e-14,4.453965882388538e-12,1.4275048559477308e-13,1.194184646734277e-25,1.627919654454271e-26,5.674596021434538e-13,2.4666124656959815e-21,1.046987588322965e-12,5.878354428172324e-23,2.269007509159029e-18,4.230405622648997e-21,1.2974894200991574e-19,2.281091526551138e-24,3.1124337016619517e-26,4.587483636605806e-27,2.604814772343481e-22,3.537096004710606e-30,6.966305132331797e-23,1.3492671258861592e-32,3.76,0.0,0.5092162043612712,0.999453285637096,9.629787570370547e-18,9.625992222095766e-18,6.046201925396403e-05,5.8609928247496264e-05,1.8520863051310682e-06,2.933560270410452e-12,0.000546714228349508,2.5297764754486114e-16,1.3662918131359165e-17,2.7832797590708314e-20,5.0132777410759504e-21,1.4270327690456373e-13,3.5240560662360695e-14,2.8113354327684715e-13,1.5953182562342841e-13,1.488443985680234e-15,4.486079280345217e-19,1.1705070340408656e-14,4.875651950151562e-16,6.724166167338121e-22,7.794569907396767e-21,1.0497253266815616e-15,7.436983211892893e-21,2.9628616882055787e-16,2.800825921208147e-24,1.1006869974323152e-12,1.843435990252313e-17,4.661929256612785e-26,8.78666114849572e-21,4.4540073474316765e-12,1.3438411256076494e-10
9.946757466604316e-10,0.6688618801933724,4.690654735134265e-13,2.9886059424613614e-15,2.3723019545438026e-16,6.500169398689678e-17,0.0,0.0,1.383967428257842e-10,5.84753813832366e-18,6.537316658331158e-17,6.978835225490293e-16,1.3055736167661953e-20,3.829324932244454e-33,5.822295473299471e-22,5.497671700739364e-14,4.587403514453575e-12,1.5240578654864573e-13,1.3388759905346523e-25,1.7787960638393088e-26,6.020981143888306e-13,2.695088128226188e-21,1.0767556966466123e-12,6.419622941824471e-23,2.4054815157322987e-18,4.7762831387307966e-21,1.4181840051662792e-19,2.5665460207427247e-24,3.400646832592717e-26,5.0118306791065086e-27,2.8440593589705623e-22,4.0930765265549774e-30,7.841853892724371e-23,1.538146616167876e-32,3.76,0.0,0.5092143929398797,0.9994498866098588,1.0509013920481107e-17,1.0211442449790702e-17,6.227343648798564e-05,6.038273974896535e-05,1.890691778923913e-06,3.0870154586488318e-12,0.0005501132515503798,2.6904077168381753e-16,1.4540865194025026e-17,2.9943467144537636e-20,5.515361744572332e-21,1.5235476242897003e-13,3.673744126857051e-14,2.96413556080552e-13,1.6822702770362247e-13,1.6185008295953668e-15,5.028331403971193e-19,1.2405496307687416e-14,5.176673361781449e-16,7.444746957879722e-22,8.47496279709324e-21,1.1324536187037513e-15,8.110562527400903e-21,3.2223724114407047e-16,3.231525037582647e-24,1.1336632877927061e-12,1.9548868045930452e-17,5.19259674693933e-26,9.837608003580645e-21,4.5874474597258785e-12,1.384098938110519e-10
9.999999999999999e-10,0.6688621101242552,4.736030910120113e-13,3.0273073866844495e-15,2.407686041651544e-16,6.601767404872728e-17,0.0,0.0,1.3913737504660433e-10,5.9103689883223575e-18,6.641533294993941e-17,7.113082338942049e-16,1.328342236843804e-20,3.887884000277379e-33,5.879001857760271e-22,5.5546221621193404e-14,4.611956991827342e-12,1.5421900981738366e-13,1.3668344876333863e-25,1.8075368447552153e-26,6.085843086102727e-13,2.7386088930367825e-21,1.0822234651203527e-12,6.522685983044806e-23,2.4310183326735296e-18,4.882039605656119e-21,1.4411802416587902e-19,2.621862383178414e-24,3.455546001751312e-26,5.0926550263416606e-27,2.8896060719026544e-22,4.202550958461607e-30,8.01155460176816e-23,1.5751225799433675e-32,3.76,0.0,0.509214059625293,0.9994492889929808,1.067633339004096e-17,1.0321052251121853e-17,6.260675030976007e-05,6.070903368189111e-05,1.8977116195559939e-06,3.115536562511858e-12,0.000550710867685483,2.7205135747773386e-16,1.4705368414689478e-17,3.034096656819784e-20,5.611082812963357e-21,1.5416726265801613e-13,3.7013725480753365e-14,2.9925892880058075e-13,1.6984643825035772e-13,1.6431837698198996e-15,5.133116762310355e-19,1.2536522753851059e-14,5.233071129634136e-16,7.583141345433625e-22,8.604070067967865e-21,1.1480596778672396e-15,8.238190707606657e-21,3.271629855993415e-16,3.3161840038718274e-24,1.139731163892473e-12,1.9757467318774525e-17,5.294791507477303e-26,1.0040511627241546e-20,4.612001401071631e-12,1.3915066747936578e-10
1.0236107122094892e-09,0.6688621101242552,4.939313991295202e-13,3.202904862120266e-15,2.568639975842376e-16,7.064659903365499e-17,0.0,0.0,1.424217405443378e-10,6.1930504559332246e-18,7.116853148688276e-17,7.730341136949254e-16,1.4326051797504538e-20,4.154366734779317e-33,6.133108992682389e-22,5.810444209241147e-14,4.720840595738422e-12,1.6239699257343963e-13,1.4959886777143366e-25,1.938725906513535e-26,6.37768984996334e-13,2.9372538527904935e-21,1.1064340136978103e-12,6.992950083465588e-23,2.5458509678204598e-18,5.371617648891113e-21,1.5461667117190076e-19,2.878031612532495e-24,3.7061241396024207e-26,5.4615417911897225e-27,3.0973992413793013e-22,4.716432671882486e-30,8.797565291200216e-23,1.7478798879055207e-32,3.76,0.0,0.5092125815249319,0.9994467378713,1.1439423661265452e-17,1.0814174035665473e-17,6.408484727922644e-05,6.215631046199923e-05,1.9285315928627095e-06,3.243056283266819e-12,0.0005532619860721836,2.8560736805558226e-16,1.544590347251385e-17,3.2137899445792365e-20,6.0482216785777024e-21,1.6234195931833993e-13,3.8241928918510924e-14,3.120014991355849e-13,1.7709960228033987e-13,1.7554937883752281e-15,5.617205879230723e-19,1.3125576581078118e-14,5.48694887620277e-16,8.219230869806198e-22,9.191434444824972e-21,1.2187056183913935e-15,8.818025413409253e-21,3.49577961068919e-16,3.712990202270177e-24,1.1666394708746286e-12,2.069569271664735e-17,5.76554484088764e-26,1.0977161375352038e-20,4.7208870908720175e-12,1.4243566940754432e-10
1.0525456777585468e-09,0.6688623400543202,5.192966138076874e-13,3.427052575599235e-15,2.7750061863527543e-16,7.659849829157663e-17,0.0,0.0,1.4644671110406882e-10,6.548501224866981e-18,7.72917118413772e-17,8.536908504307298e-16,1.5678780224850143e-20,4.4962724916351806e-33,6.45032503028074e-22,6.131204877569327e-14,4.854277126451973e-12,1.7272463664022267e-13,1.6661660310693865e-25,2.1079739356439417e-26,6.744726522491686e-13,3.1935076564688642e-21,1.1360228162227674e-12,7.599236984027285e-23,2.6901084374575025e-18,6.019012236449872e-21,1.6816536680143162e-19,3.217090197325976e-24,4.029367716866826e-26,5.93734987759223e-27,3.3652238089442135e-22,5.4130336536878424e-30,9.838203067162647e-23,1.9802370591817603e-32,3.76,0.0,0.5092107701164279,0.9994438209912835,1.2422377930827537e-17,1.14341869431989e-17,6.589625162770815e-05,6.393062520671811e-05,1.965620926942246e-06,3.401598464679779e-12,0.0005561788620514157,3.0267728610793563e-16,1.637792545851444e-17,3.441622553111673e-20,6.6124760860613574e-21,1.726653961910979e-13,3.975343379045316e-14,3.278910000896929e-13,1.8614601761560865e-13,1.899559248494623e-15,6.255150084454261e-19,1.3865252303591259e-14,5.806496481689485e-16,9.049987794297916e-22,9.9446642458147e-21,1.3084946131220672e-15,9.55958054290816e-21,3.7833604041706225e-16,4.2494713709107325e-24,1.1996155467191648e-12,2.1874801178631418e-17,6.382738608620061e-26,1.2209766535728091e-20,4.854326240885743e-12,1.4646144033472606e-10
1.0814806433076043e-09,0.6688625699835679,5.451520593293264e-13,3.661227126631983e-15,2.991602321519621e-16,8.286442627181866e-17,0.0,0.0,1.5047165540832101e-10,6.913892287823072e-18,8.37511644772831e-17,9.400698744332495e-16,1.7116689054606746e-20,4.855366860457056e-33,6.7738351128195275e-22,6.459902198197971e-14,4.987713106801646e-12,1.8338919397803652e-13,1.8500628147591538e-25,2.2868049972304924e-26,7.122095456812223e-13,3.46424749353501e-21,1.1655223800918256e-12,8.239383045161059e-23,2.8382465111133346e-18,6.721104774200721e-21,1.8248611436559455e-19,3.5853085427423e-24,4.3708796519243623e-26,6.4399875651020494e-27,3.6479212976103635e-22,6.1890692372372955e-30,1.096866964990612e-22,2.2371012733398644e-32,3.76,0.0,0.5092089587143678,0.9994411188967929,1.3459230864826587e-17,1.2071481135977903e-17,6.770764953345256e-05,6.570566910419923e-05,2.001974660198293e-06,3.562559587825447e-12,0.0005588809525045497,3.202503561862315e-16,1.733682228837461e-17,3.6778544080753256e-20,7.208714599134606e-21,1.8332554394880662e-13,4.1271414093613324e-14,3.440758130385946e-13,1.9536281197232455e-13,2.050830764515314e-15,6.944658692848997e-19,1.4624464636590404e-14,6.135333924718775e-16,9.939419104799023e-22,1.073531461311464e-20,1.4018317626866325e-15,1.0335409158571271e-20,4.085386370200144e-16,4.845434539037645e-24,1.232591515365982e-12,2.3086160731260144e-17,7.046170930542926e-26,1.3539937515248085e-20,4.98776490978221e-12,1.5048720750534918e-10
1.110415608856662e-09,0.6688627999119972,5.714888659403163e-13,3.9056029561904476e-15,3.2186272523708403e-16,8.945134329512939e-17,0.0,0.0,1.5449657429416945e-10,7.289225490550251e-18,9.055530084803331e-17,1.032387861724204e-15,1.8642551885050577e-20,5.231968165292562e-33,7.103532863401092e-22,6.796484904988224e-14,5.121148536993383e-12,1.9439108814366573e-13,2.0483449616150047e-25,2.4754840320994405e-26,7.509800862505257e-13,3.749871252086616e-21,1.1949329803032354e-12,8.914285942595038e-23,2.9902577895768023e-18,7.4805666693574e-21,1.976005543713182e-19,3.9843183166078874e-24,4.731162025678857e-26,6.970187202636028e-27,3.9458787920229227e-22,7.051057105350577e-30,1.2194006211778733e-22,2.520473948374511e-32,3.76,0.0,0.5092071473187512,0.9994386157719989,1.4551329616089918e-17,1.2726056577694973e-17,6.951904099648149e-05,6.748142757051004e-05,2.0376073766744303e-06,3.72585906406272e-12,0.0005613840732606888,3.38326394053872e-16,1.8322484182708798e-17,3.9224924185588985e-20,7.837498619755604e-21,1.9432282184587416e-13,4.279537215109998e-14,3.6054981601913683e-13,2.0474659222646313e-13,2.209439115484829e-15,7.68827269776335e-19,1.5403154763418443e-14,6.473478711941119e-16,1.0889956689925693e-21,1.1564031257173814e-20,1.4987262264248515e-15,1.1145667664615945e-20,4.4021236570878834e-16,5.505565634875481e-24,1.2655673768533746e-12,2.432973870857491e-17,7.757862289624063e-26,1.4972254675313488e-20,5.1212030975760924e-12,1.5451297176570213e-10
1.1393505744057195e-09,0.6688630298396091,5.982983484862116e-13,4.160350977767779e-15,3.456277040665997e-16,9.636613656094458e-17,0.0,0.0,1.585214685372969e-10,7.674502681664527e-18,9.7712487113958e-17,1.1308619095729924e-15,2.0259147918619777e-20,5.626388525843538e-33,7.43931396016362e-22,7.140901972112941e-14,5.254583417231693e-12,2.0573069650228924e-13,2.2616893095441743e-25,2.674276077974766e-26,7.907846865092769e-13,4.050776750745287e-21,1.224254890986794e-12,9.624841629465188e-23,3.1461348878506153e-18,8.300101757048178e-21,2.1353034029876537e-19,4.415796113769455e-24,5.110716912402495e-26,7.528680861317822e-27,4.259482227697853e-22,8.005850139547758e-30,1.3519392717798449e-22,2.8324801725935715e-32,3.76,0.0,0.5092053359295786,0.9994362969656789,1.570001437442259e-17,1.339791323214574e-17,7.133042601681676e-05,6.92578863108598e-05,2.0725333712705937e-06,3.891418093832309e-12,0.000563702875542452,3.569052048377209e-16,1.9334800828914094e-17,4.17554078767264e-20,8.499362034719907e-21,2.0565760297013763e-13,4.4324850799180656e-14,3.7730700855214116e-13,2.1429403250680453e-13,2.37551236018736e-15,8.488578457340159e-19,1.620126389293821e-14,6.820948112129719e-16,1.190406200304978e-21,1.2431443461178764e-20,1.5991852831204394e-15,1.1990490060739344e-20,4.733833090837111e-16,6.23477432189307e-24,1.2985431312183002e-12,2.5605502478619698e-17,8.519860605152359e-26,1.651136233559603e-20,5.254640804281598e-12,1.5853873390049028e-10
1.168285539954777e-09,0.6688632597664033,6.255720026287486e-13,4.425638650688561e-15,3.7047449926509014e-16,1.0361562119681836e-16,0.0,0.0,1.6254633885651178e-10,8.069725712477975e-18,1.0523104423296613e-16,1.235709430205108e-15,2.1969261614112355e-20,6.0389339838918e-33,7.781076095758163e-22,7.493102612996672e-14,5.388017747719642e-12,2.1740835517280681e-13,2.490783346603606e-25,2.883446271625912e-26,8.316237507704913e-13,4.367361735424771e-21,1.2534883854073569e-12,1.0371944339623456e-22,3.305870435056892e-18,9.182445331871364e-21,2.3029713804246947e-19,4.881463481746478e-24,5.510046379738855e-26,8.116200334556108e-27,4.589116393229688e-22,9.060643617682364e-30,1.4950147971800537e-22,3.1753742466760063e-32,3.76,0.0,0.5092035245468497,0.9994341489054563,1.69066183866116e-17,1.4087051063226592e-17,7.314180459448035e-05,7.103503131386689e-05,2.106766655475668e-06,4.0591596300643855e-12,0.0005658509317265802,3.7598658645957016e-16,2.037366171269196e-17,4.437001243775056e-20,9.19481195744106e-21,2.1733021918811678e-13,4.5859430078073534e-14,3.9434150923396876e-13,2.240018728616328e-13,2.5491758912728603e-15,9.34820675817203e-19,1.701873326298916e-14,7.177759158109615e-16,1.298422512831179e-21,1.3338164352234123e-20,1.7032144440614783e-15,1.2869990219277055e-20,5.080770280687599e-16,7.03819771281242e-24,1.33151877849642e-12,2.691341944286449e-17,9.334241099276023e-26,1.8161966455497297e-20,5.388078029912485e-12,1.6256449463735737e-10
