Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49),S(4555),S(5169),C2F(4087),F(37),C2H3F2(66),S(4570),CHF3(42),CHO2(165),S(459)
4.587129020240526e-11,0.6735372873503409,1.1818184659630905e-14,7.969717675034253e-18,2.573752890463537e-19,6.945632462085906e-19,0.0,0.0,2.543233221989674e-11,2.6383777617339772e-18,3.1037692409440344e-21,5.292626892734179e-21,1.1774398019933549e-18,2.8222622064951598e-37,2.3889978387872324e-24,5.759827979459741e-17,1.1833522931645623e-13,8.689513959777532e-17,1.4211760345626428e-31,1.5536300648496095e-31,3.8726754489904486e-16,4.733481242113282e-26,2.4281534856501168e-14,4.99859461643684e-27,2.0753927777377908e-21,1.4407992038062066e-23,1.7512437359882465e-14,1.0870421830064283e-19,1.2201993487965607e-30,2.2876688493168948e-31,9.809997333160766e-27,1.3296868263669007e-27,5.73166387777418e-19,5.827217593702619e-25,3.76,0.0,0.7368623700664352,0.9999476882572147,5.420885405401948e-22,3.212631981052648e-11,1.9490285045974767e-06,1.8707854861808943e-06,7.824299613215786e-08,3.273269435208363e-15,5.231171735278405e-05,1.40589279660187e-19,4.970011142548073e-21,1.1791168271819167e-22,1.9787099991691157e-24,8.569958394159463e-17,7.36660319569337e-17,3.1545682100783167e-16,1.7456826859121153e-16,7.887553413054353e-20,1.145309948279308e-24,5.347102255011081e-16,2.779297670028799e-18,1.6544662439382528e-26,4.6509143305575175e-25,7.998661241560277e-20,2.254667147201959e-26,1.5514293737769928e-20,1.2772832334875249e-30,2.4339333101717373e-14,2.6338646951508897e-20,2.5832488850089413e-31,2.3455655432923395e-26,1.182152331972598e-13,4.80808610425297e-12,1.2055851029396763e-14,2.047134661881192e-23,2.0610722660233752e-11,1.5138465846406534e-16,3.3352158199177144e-27,3.093984239174535e-32,1.4245744660158577e-22,1.199518188432498e-32,4.049172642443724e-31,8.287146768500305e-37,3.212643965277821e-11,8.850322364984419e-20,4.925137720983083e-41,4.632185121533384e-41,6.80144742264864e-38,1.7979093531884592e-14,5.48225959984802e-16,9.718293602058256e-34,1.0982872784650694e-23,9.096355525987954e-29,2.980131164898015e-29
5.5937187729431026e-11,0.6735373397565467,1.7537378859151222e-14,1.0235751410668302e-17,4.2933277661086076e-19,1.2557615482715665e-18,0.0,0.0,3.101319287442222e-11,3.923344285169488e-18,5.676423839802002e-21,1.0319692549688713e-20,2.1316353440090136e-18,5.115721131625455e-37,3.5501934620065664e-24,8.559040574025228e-17,1.443344629006081e-13,1.314026675317166e-16,3.110658762834077e-31,2.834028226402155e-31,5.761758718616341e-16,8.587566899070517e-26,2.959440807067875e-14,9.063839447639885e-27,3.0860284502102123e-21,3.1731051572858666e-23,2.5986202677525893e-14,1.967804757474975e-19,2.213367594965062e-30,4.520843839455026e-31,1.7787596292246942e-26,2.9339203601894715e-27,1.0376661547270794e-18,1.2868488779626809e-24,3.76,0.0,0.7368619423638291,0.9999370410386753,9.937689623762049e-22,3.91760393361972e-11,2.3767184492899783e-06,2.2816050664295633e-06,9.511334977965953e-08,4.854383585486409e-15,6.295893031139818e-05,2.1016033341910635e-19,7.470287900291921e-21,1.752468080696268e-22,3.570959654936023e-24,1.2924351769341037e-16,1.0851718157024984e-16,4.680882209592706e-16,2.590427096061855e-16,1.414272068466356e-19,2.3042448412572257e-24,6.614605515723872e-16,4.1331771522088976e-18,3.046486404344275e-26,8.418889725557862e-25,1.442383191986534e-19,4.914792718026066e-26,2.800572463928586e-20,2.370653987167483e-30,2.968032503925921e-14,3.9168149403331947e-20,4.8106719590020765e-31,5.1579072335034023e-26,1.4415603539560476e-13,5.8614694403806e-12,1.7925270562452166e-14,3.084282115014929e-23,2.51315947181459e-11,2.250049965767538e-16,6.047350915725667e-27,6.840424052793897e-32,2.579188083109968e-22,2.649018430898638e-32,8.905725834151815e-31,2.2191619337231086e-36,3.917621753486483e-11,1.3160582448247127e-19,1.3174584201053176e-40,1.2337083376260469e-40,1.5052286685846602e-37,2.653598981849196e-14,8.150405513422619e-16,1.7619796471699127e-33,1.715610808097112e-23,2.0009277357817515e-28,6.450771765281379e-29
6.60030852564568e-11,0.6735373921627223,2.4380066212412815e-14,1.2798029319784108e-17,6.626284874420497e-19,2.0586546902140638e-18,0.0,0.0,3.659407298889571e-11,5.462403231372361e-18,9.404387874999195e-21,1.8129740202754363e-20,3.4962266417228615e-18,8.401420202695679e-37,4.939653974368687e-24,1.1908267672087844e-16,1.7034521068957237e-13,1.859519678803805e-16,5.98585680576637e-31,4.688229511191394e-31,8.026127864395741e-16,1.4114673637836445e-25,3.490174653083304e-14,1.488978194690424e-26,4.29642745339022e-21,6.131267226564089e-23,3.6103379989451664e-14,3.227345572201116e-19,3.6373750900337004e-30,8.037403558097192e-31,2.9219802021150037e-26,5.675276011120475e-27,1.701951015871911e-18,2.4912552751431184e-24,3.76,0.0,0.7368615146614713,0.999926676034422,1.650291954351692e-21,4.6225754838137275e-11,2.804408145784227e-06,2.6925305722743777e-06,1.1187752753099566e-07,6.740545785514703e-15,7.332392898359204e-05,2.941046048894578e-19,1.0509447968664084e-20,2.438676218856658e-22,5.8385603324812274e-24,1.8241661114884758e-16,1.4967773901207228e-16,6.503158054536089e-16,3.599036709670713e-16,2.3040183181705955e-19,4.203806651042109e-24,7.9159528928252405e-16,5.754939428876958e-18,5.080802224012397e-26,1.380649681376814e-24,2.356469001639096e-19,9.392812702020434e-26,4.5841588561231717e-20,4.172330474994285e-30,3.502132449831787e-14,5.453565944961118e-20,8.139339763080598e-31,9.954856499432999e-26,1.7009680340525234e-13,6.914247835401176e-12,2.495407758435779e-14,4.350025495069173e-23,2.965178789082234e-11,3.131197528443053e-16,9.933910535793245e-27,1.3257784036666224e-31,4.23051608106146e-22,5.128465467995921e-32,1.7172235235061656e-30,5.0412477419714405e-36,4.622600292676681e-11,1.832310480338902e-19,2.989661318552005e-40,2.7875280564048333e-40,2.92142722121535e-37,3.672496641871381e-14,1.1345060688896667e-15,2.8941805246520174e-33,2.5033745195497304e-23,3.8586115361955153e-28,1.229080574327329e-28
7.606898278348257e-11,0.6735374445688678,3.234556796836833e-14,1.570639633734354e-17,9.66302618785327e-19,3.1464616881423804e-18,0.0,0.0,4.217497410307876e-11,7.255555032310765e-18,1.4517265771956538e-20,2.9538692060506995e-20,5.343504730634445e-18,1.2857668473947259e-36,6.556935819136132e-24,1.5806352998416374e-16,1.9636747073796952e-13,2.5092697852299006e-16,1.0502197968301209e-30,7.233983029946069e-31,1.0666348794072588e-15,2.1617738723992604e-25,4.020355616871573e-14,2.2793121202113594e-26,5.7065631491103616e-21,1.078841575415962e-22,4.7853463088947204e-14,4.932398374632253e-19,5.570085883496028e-30,1.3236143037005958e-30,4.472768173600082e-26,9.992141928631562e-27,2.6012160074914214e-18,4.389676880998895e-24,3.76,0.0,0.7368610869593616,0.9999165857644483,2.553435010701468e-21,5.3275466316623706e-11,3.2320975940824204e-06,3.103561335560539e-06,1.285361975539859e-07,8.929277658071338e-15,8.341419337629215e-05,3.926076554656307e-19,1.4100764561725243e-20,3.237580038260618e-22,8.895535862204472e-24,2.455303791074614e-16,1.969676941534063e-16,8.619485975806478e-16,4.770475457906463e-16,3.5038104810395604e-19,7.116265243203574e-24,9.251126351868927e-16,7.64463809397683e-18,7.893840560870181e-26,2.1098513534376407e-24,3.587468013663545e-19,1.633961332428959e-25,6.995934608835107e-20,7.03060586671259e-30,4.0362331480310635e-14,7.244153829948654e-20,1.286465557896141e-30,1.7499667008575915e-25,1.960375372270078e-13,7.96642321359224e-12,3.3141864079515693e-14,5.852120152589974e-23,3.4171304468932754e-11,4.1570804420929707e-16,1.5206057599093762e-26,2.338739604776959e-31,6.466118440880081e-22,9.036775542908072e-32,3.013938576273458e-30,1.018408983224847e-35,5.327579582680484e-11,2.4337872406944896e-19,6.033188391458474e-40,5.601326335179207e-40,5.162660781459375e-37,4.8533535244554066e-14,1.5065864962673996e-15,4.429877163768543e-33,3.477593166549229e-23,6.7727102811244e-28,2.1367747349144125e-28
8.613488031050834e-11,0.6735374969749832,4.14332082685252e-14,1.9010418657552834e-17,1.3493910824775058e-18,4.562375270597392e-18,0.0,0.0,4.7755897715705335e-11,9.302800189096485e-18,2.12511919815255e-20,4.5453464164478695e-20,7.74529075610721e-18,1.8662957109123153e-36,8.401597157211865e-24,2.0252142319359116e-16,2.2240124110831703e-13,3.267008955506248e-16,1.718862045054547e-30,1.0596128641337126e-30,1.368298380633973e-15,3.140026599550929e-25,4.5499842907636623e-14,3.309051452668983e-26,7.316409051680079e-21,1.7693784228464928e-22,6.122601188013032e-14,7.14927029756447e-19,8.089466596235532e-30,2.056643580075469e-30,6.493211585607519e-26,1.6392650815186247e-26,3.770428315270891e-18,7.207100702920635e-24,3.76,0.0,0.7368606592575004,0.9999067629467516,3.746480481944253e-21,6.03251737719312e-11,3.6597867941867448e-06,3.5146966923368517e-06,1.4509002381276783e-07,1.141811740868995e-14,9.323700549164493e-05,5.058477536705759e-19,1.825693670085e-20,4.149022487975957e-22,1.2853726432680214e-23,3.1888605884905496e-16,2.5021215209171615e-16,1.1027968227963871e-15,6.1037138084266925e-16,5.059164193190633e-19,1.135723844753924e-23,1.0620107818724451e-15,9.80232641994233e-18,1.1628289480852017e-25,3.0577703014054142e-24,5.179701168371041e-19,2.648591941848523e-25,1.0129047368711947e-19,1.1405631676894875e-29,4.570334598664118e-14,9.288614880548634e-20,1.9326309581488453e-30,2.8677395480875095e-25,2.21978236861664e-13,9.017997480573801e-12,4.2488223401943465e-14,7.598309488700433e-23,3.8690146702670554e-11,5.327490328295154e-16,2.2074926627988362e-26,3.8442145249796614e-31,9.373005683560856e-22,1.4837245296915945e-31,4.929195226928788e-30,1.8845289835544512e-35,6.032559623330406e-11,3.120486889560624e-19,1.1152402664895034e-39,1.0310186136710057e-39,8.504135575201358e-37,6.194928969087311e-14,1.9312459140528265e-15,6.43048959485944e-33,4.654281506461393e-23,1.1076693758087802e-27,3.46706020062881e-28
9.620077783753411e-11,0.6735375493810686,5.1642314122181505e-14,2.2759385675392076e-17,1.820925535754463e-18,6.349561983912049e-18,0.0,0.0,5.333684528550952e-11,1.1604139270242123e-17,2.9848786844566407e-20,6.687000994000727e-20,1.0772938894535891e-17,2.599605081479765e-36,1.0473197852730796e-23,2.5244483432266503e-16,2.484465198709181e-13,4.136364846555214e-16,2.664729111964507e-30,1.490754746402541e-30,1.7076591612514272e-15,4.376632269521339e-25,5.0790612662541335e-14,4.609857767812823e-26,9.125938822770038e-21,2.7472241408085075e-22,7.621065198140861e-14,9.943844417807233e-19,1.1273586439056036e-29,3.052792155762244e-30,9.045379587479588e-26,2.5453995173370205e-26,5.244328690697439e-18,1.119957186187528e-23,3.76,0.0,0.7368602315558874,0.9998972004923743,5.274214945209248e-21,6.737487720433215e-11,4.087475746099367e-06,3.9259359828305195e-06,1.6153966609300206e-07,1.4204619724566345e-14,0.00010279945428779868,6.339961182454638e-19,2.2990108514202934e-20,5.17285052665245e-22,1.7822829339635025e-23,4.027749186395599e-16,3.0924119659963755e-16,1.3726719017070231e-15,7.597728726099143e-16,7.015296323339529e-19,1.7285422199514255e-23,1.2022879179945218e-15,1.2228057360189534e-17,1.6433052053167162e-25,4.2524824685344945e-24,7.17648571575545e-19,4.063606019336273e-25,1.4076050179701585e-19,1.788407676586879e-29,5.10443680186996e-14,1.158698553992106e-19,2.791304852007385e-30,4.449393986278841e-25,2.4791890231000197e-13,1.0068972523574535e-11,5.299275025881557e-14,9.596324980491425e-23,4.320831680263763e-11,6.642219255167215e-16,3.0751632683295033e-26,5.980638472106673e-31,1.3037642284203341e-21,2.3057162818626417e-31,7.630441504563791e-30,3.257073683273723e-35,6.737540414459404e-11,3.8924078543994374e-19,1.925455123759187e-39,1.7725110377003377e-39,1.3263637185548212e-36,7.695990414318065e-14,2.408448498892512e-15,8.95741549172044e-33,6.049454299938427e-23,1.7146369186020198e-27,5.330521784449006e-28
9.999999999999999e-11,0.6735376017871239,5.578697057616151e-14,2.430014464281215e-17,2.023750140335878e-18,7.129507672452956e-18,0.0,0.0,5.5443296824546676e-11,1.2538796069319735e-17,3.3629373659926236e-20,7.66038195407878e-20,1.2092988125411549e-17,2.9197854728348425e-36,1.1313994113825279e-23,2.7270604767287233e-16,2.58279911160885e-13,4.49423426784626e-16,3.1074689486769715e-30,1.6810539661992575e-30,1.845556510189449e-15,4.916801962869474e-25,5.2786101511537867e-14,5.177812039668227e-26,9.860820357150303e-21,3.2051614102101375e-22,8.228331087718475e-14,1.1162284712514288e-18,1.2664281334066377e-29,3.508331483965887e-30,1.0159659906019385e-25,2.969652395901973e-26,5.886950304591486e-18,1.307003107306358e-23,3.76,0.0,0.7368600701263883,0.9998936575400343,5.947324172165972e-21,7.00356810642502e-11,4.24890046664455e-06,4.08117897169503e-06,1.677213900142889e-07,1.5333218594575626e-14,0.00010634240452124379,6.862732338074563e-19,2.4928970866822108e-20,5.588462415545837e-22,1.9983358151393813e-23,4.3723389552370503e-16,3.32990343181094e-16,1.482038981887682e-15,8.203205883328462e-16,7.867053020162896e-19,2.0042844555918553e-23,1.2561114019814123e-15,1.3213300634717573e-17,1.855650818363887e-25,4.773310652333925e-24,8.04405621104232e-19,4.719495735331597e-25,1.5796318149936402e-19,2.1021676688043563e-29,5.306025869457258e-14,1.25204814456794e-19,3.179588045335074e-30,5.189755500295741e-25,2.577098088204075e-13,1.0465491922120554e-11,5.725850436409199e-14,1.0417497838324338e-22,4.491345812249222e-11,7.175916398800224e-16,3.4539953880696724e-26,6.9825115071980325e-31,1.4635495922849975e-21,2.6908253582442316e-31,8.892015002236896e-30,3.9454080934973935e-35,7.003625043468382e-11,4.2059104892209974e-19,2.3314350553077465e-39,2.142800727526359e-39,1.55017898442018e-36,8.303748814018791e-14,2.602212490916057e-15,1.0060623595528556e-32,6.636134610783608e-23,1.9980836505228926e-27,6.197181791584185e-28
1.0626667536455988e-10,0.6735376017871239,6.297221537984033e-14,2.7002312073455354e-17,2.389933414204104e-18,8.551162306505131e-18,0.0,0.0,5.891781823232103e-11,1.415957290980359e-17,4.0559109134433805e-20,9.487122523481734e-20,1.4497339496911615e-17,3.50360868430723e-36,1.2771299457604634e-23,3.0782226154232382e-16,2.745033051037439e-13,5.120864130051101e-16,3.9553289658797496e-30,2.0310193776411882e-30,2.0847727359878724e-15,5.902053607629626e-25,5.6075871340094166e-14,6.213388509977712e-26,1.1135126265954953e-20,4.082378788553118e-22,9.279707429844731e-14,1.3381582511571862e-18,1.5200617243048236e-29,4.367017014607556e-30,1.2191322210704754e-25,3.782168872639929e-26,7.057432975293704e-18,1.6653985988174917e-23,3.76,0.0,0.7368598038545229,0.9998878915001147,7.182928621339083e-21,7.442457661409659e-11,4.515164449822441e-06,4.337278551420007e-06,1.7788578002901544e-07,1.7286355665683293e-14,0.00011210844096615295,7.772171774830465e-19,2.831188981944829e-20,6.308914971087589e-22,2.3910442569783395e-23,4.974785865020876e-16,3.738897447962296e-16,1.6713864422981585e-15,9.251503630701263e-16,9.417127109852786e-19,2.530230027277728e-23,1.3459422283165134e-15,1.492188355180608e-17,2.246319653262995e-25,5.72186462431213e-24,9.620156446459482e-19,5.966142407686612e-25,1.8928905581375255e-19,2.71950592348248e-29,5.6385397577862514e-14,1.41393024022729e-19,3.9067695452094236e-30,6.607500287808967e-25,2.7385953357279105e-13,1.1119350211716292e-11,6.465504069283988e-14,1.1853886208228049e-22,4.772581694078802e-11,8.101059731380549e-16,4.1447281041769633e-26,8.90358602831885e-31,1.7545950346305598e-21,3.4287389273853007e-31,1.1303632264274831e-29,5.329721989798568e-35,7.442521955900865e-11,4.7495486240951875e-19,3.1473789226064917e-39,2.8851112358346474e-39,1.980307698873138e-36,9.355313344756309e-14,2.93815852257095e-15,1.2072033210111483e-32,7.6791263111988e-23,2.5398694055301008e-27,7.84893586414132e-28
1.2639847041861143e-10,0.6735377065991441,8.899173757641302e-14,3.716473909742121e-17,3.85645824457723e-18,1.4370035952753855e-17,0.0,0.0,7.007984574735882e-11,2.0032726718624532e-17,6.934611304024037e-20,1.7538314981588272e-19,2.4317656932737426e-17,5.8955912116736456e-36,1.8045259962047648e-23,4.348932573530803e-16,3.266513873296805e-13,7.448911409208291e-16,7.877036010374025e-30,3.500774791968309e-30,2.9524785570482798e-15,9.941472392789208e-25,6.662987904881227e-14,1.045523251537144e-25,1.5752370065061784e-20,8.14191488296614e-22,1.3073435338183979e-13,2.244630578456954e-18,2.5596612311252594e-29,8.194310934985084e-30,2.0512634712417476e-25,7.539589225965172e-26,1.1838200118836856e-17,3.324938102749511e-23,3.76,0.0,0.7368589484525384,0.9998700072089161,1.233596953519038e-20,8.85239633667851e-11,5.370541112708478e-06,5.160270921013107e-06,2.1027002479247862e-07,2.4325893952096696e-14,0.0001299927210020611,1.1095024419177819e-18,4.076515189336623e-20,8.917174870555602e-22,3.98613199574145e-23,7.20410318409858e-16,5.194084466842408e-16,2.3545902362938157e-15,1.303429913079877e-15,1.573609367434019e-18,4.942048049527708e-23,1.6433750913636386e-15,2.1114030670061212e-17,3.885046661932559e-25,9.595156418878964e-24,1.601269288192682e-18,1.1612705429766758e-24,3.17170933583064e-19,5.802735174396181e-29,6.706747928294187e-14,2.0005921833574802e-19,7.114717726651516e-30,1.3162705119723245e-24,3.25740693544742e-13,1.3218320910841914e-11,9.145130304989017e-14,1.7178464852812433e-22,5.675881583104389e-11,1.145024753899004e-15,6.973982708115173e-26,1.781701218401476e-30,2.943457677161449e-21,6.845786785865294e-31,2.239993833814054e-29,1.2567355918021726e-34,8.852487289056823e-11,6.719483828817177e-19,7.405637051210767e-39,6.731313797136378e-39,3.990023073549235e-36,1.3143885549823276e-13,4.154958444422365e-15,2.0309777091250875e-32,1.170602706212324e-22,5.0318757518215846e-27,1.5391198701378137e-27
1.445170859672578e-10,0.6735378009298595,1.1623576220177102e-13,4.848642334330862e-17,5.600167527246309e-18,2.1456572070612793e-17,0.0,0.0,8.012577078231811e-11,2.618757618001826e-17,1.0510876439521638e-19,2.829397715401914e-19,3.6240614825709705e-17,8.812944174283659e-36,2.3562093072469175e-23,5.677949122288343e-16,3.7362399433258023e-13,9.971360939612396e-16,1.3410961370169698e-29,5.361108091366685e-30,3.863078055439406e-15,1.487143629547021e-24,7.610969719082159e-14,1.5625713300977545e-25,2.0590458654866376e-20,1.3871902306310806e-21,1.7025390153955312e-13,3.3452355023721646e-18,3.828008521174005e-29,1.3379145653775712e-29,3.0654612522908404e-25,1.2837074094821203e-25,1.7642676039723367e-17,5.668802034104606e-23,3.76,0.0,0.7368581785916015,0.9998547126303141,1.8771805247070214e-20,1.0121339768945121e-10,6.140379260518948e-06,5.9013107716389525e-06,2.3906827136474383e-07,3.164714191561585e-14,0.00014528728955725623,1.461626430913986e-18,5.409230677358191e-20,1.1647034912452927e-21,5.9080255549391e-23,9.606737947993412e-16,6.680322139408186e-16,3.0662487478561434e-15,1.6975126669296287e-15,2.339208949008113e-18,8.316435463806154e-23,1.9225963150381347e-15,2.7604370503420535e-17,5.9470045008036855e-25,1.429611153365888e-23,2.3699596720500082e-18,1.935368679205487e-24,4.723509072267935e-19,1.062188861544392e-28,7.668137857374996e-14,2.615474532688052e-19,1.1450494417996425e-29,2.240504176220812e-24,3.724336206124069e-13,1.5105369975878127e-11,1.1952346488264883e-13,2.293543219921264e-22,6.488624459070194e-11,1.4955305342632011e-15,1.04225822540084e-25,3.044043484299379e-30,4.387068353869033e-21,1.167219026230467e-30,3.794094484188368e-29,2.435520769628831e-34,1.0121458653302861e-10,8.783863269541157e-19,1.4324304145667136e-38,1.2921473003687285e-38,6.86727455082556e-36,1.7082733466025732e-13,5.429297307113628e-15,3.034910554437928e-32,1.629288525337071e-22,8.519879814897179e-27,2.5854486821298423e-27
1.6263570151590419e-10,0.6735378952604772,1.471008690073479e-13,6.21584630494406e-17,7.799895514066668e-18,3.0555548895351934e-17,0.0,0.0,9.017179844706454e-11,3.3165704688749896e-17,1.5187954916320411e-19,4.3244192548373745e-19,5.150265171575915e-17,1.2564616913754168e-35,2.980604601566325e-23,7.181896151630368e-16,4.2063385274655866e-13,1.291742176002149e-15,2.1441504191055397e-29,7.847455898930917e-30,4.896843915900874e-15,2.1213444683073253e-24,8.557175093200951e-14,2.22691712216967e-25,2.607503666632153e-20,2.2186563632960137e-21,2.1480583827279502e-13,4.754133721067437e-18,5.459101116624677e-29,2.0674081417019562e-29,4.368452689730794e-25,2.051461461472697e-25,2.5072835449697482e-17,9.071441025661019e-23,3.76,0.0,0.7368574087314688,0.9998401400150648,2.7230584151887847e-20,1.1390281898287277e-10,6.910216604228075e-06,6.6426752340866605e-06,2.6754109550573794e-07,3.9887909375609e-14,0.00015985989475954214,1.864857261257656e-18,6.948463435549869e-20,1.4738382811426154e-21,8.350480942169535e-23,1.2399477548252373e-15,8.325027941312808e-16,3.868486286441749e-15,2.141805749967731e-15,3.317740325917703e-18,1.318460750431608e-22,2.212731178647584e-15,3.4964143374383207e-17,8.674827128320185e-25,2.03115530734777e-23,3.344996359400524e-18,3.0276856350746422e-24,6.709167092187786e-19,1.830295136189783e-28,8.62953022731837e-14,3.312692988729961e-19,1.760042549499832e-29,3.580299202636629e-24,4.191264369303486e-13,1.6990511879790826e-11,1.513405576874147e-13,2.9652841628459633e-22,7.301153477671424e-11,1.8924077226379248e-15,1.485368033689528e-25,4.8814429839752875e-30,6.2352123677034585e-21,1.8679216567918747e-30,6.032644306262695e-29,4.362192225416624e-34,1.13904324459889e-10,1.1124333960768288e-18,2.560635106193185e-38,2.2924528059300405e-38,1.1105645266640729e-35,2.1515667372727894e-13,6.873208883179002e-15,4.324653533828096e-32,2.1888582694510685e-22,1.3540071126854705e-26,4.079857779903599e-27
