Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734)
7.442104540340966e-08,0.8867888135751362,3.428606208441783e-08,1.363183838508178e-08,2.4939063652034806e-09,1.0364906896273036e-09,0.0,0.0,6.592466948187904e-09,5.925541588601186e-13,2.200559920072215e-09,8.378770150762212e-12,3.19082641393486e-11,2.4772667971753806e-23,3.093591412914789e-16,1.45319564328391e-10,2.301891820406357e-11,3.0387605588190553e-07,3.8772336939492283e-14,1.2062194864169596e-14,8.591316248487012e-06,2.7400172417240958e-11,3.727251197875066e-12,1.6725686023415273e-21,4.965741908948044e-16,3.415051296156565e-10,1.1261118246884184e-12,1.6515629370657001e-18,6.337226158821626e-24,3.364038327310345e-24,7.407455420496161e-16,5.059682651275016e-19,1.802453972117859e-13,1.4075937458379123e-17,3.76,0.0,0.5638285249492522,0.997871991436667,1.436187681396904e-10,3.852857108702754e-15,0.22971368403517542,0.22959891250938985,9.721895065453193e-05,1.2545777902211569e-08,0.0021276820696436004,3.3195361941404464e-09,2.340097106976191e-10,4.768172665975478e-16,4.536042196779248e-14,3.0256309539391996e-07,9.928401280514779e-10,1.84869815736423e-08,1.797808984589652e-08,8.962521880037108e-09,5.1709081785386e-10,2.019962212952793e-10,1.9133578106771685e-10,7.490053998826156e-19
7.788050149223804e-08,0.8881515231211375,3.5708357095659225e-08,1.4741002128632058e-08,2.7188222744744618e-09,1.1759936437530395e-09,0.0,0.0,7.176452819816945e-09,7.013795869692549e-13,2.5116046461837143e-09,1.0079495125935027e-11,3.66695666663327e-11,2.6332924321880086e-23,3.1378398785735075e-16,1.6718645894859217e-10,2.7342230911452646e-11,3.3082111555666276e-07,4.769115980333463e-14,1.3796185830311302e-14,9.371849188773023e-06,3.0940192838347983e-11,4.358425442564791e-12,2.2682376416507352e-21,5.957300945016446e-16,4.0271242202317746e-10,1.2588356171601037e-12,1.958184112029301e-18,9.36396164137508e-24,4.897936550448153e-24,8.598026456232459e-16,6.0274773467530135e-19,2.0964960334461506e-13,1.787116107364486e-17,3.76,0.0,0.5549423140139693,0.9978719626172714,1.704458759970266e-10,4.981359234502727e-15,0.23860067579472058,0.2384858330668658,9.56989484205026e-05,1.2390823554281924e-08,0.0021276819825769033,3.6163478634714183e-09,2.4626055359958764e-10,5.397945491422691e-16,5.133198451141833e-14,3.2932673218375935e-07,1.029881700177545e-09,1.925890819587044e-08,1.8890683799966372e-08,9.77404909850037e-09,5.900389314092309e-10,2.1826463770048644e-10,2.0705712424710103e-10,8.918980933112716e-19
8.133995758106642e-08,0.8894927621477835,3.712436475212989e-08,1.587729335217404e-08,2.952342011773696e-09,1.326542933157655e-09,0.0,0.0,7.781576114623187e-09,8.236967355529579e-13,2.849789051105808e-09,1.2026736691824355e-11,4.1876231186469416e-11,2.794851684319256e-23,3.187757896029882e-16,1.9112572129750476e-10,3.222148180328055e-11,3.5873995651661444e-07,5.811402927931754e-14,1.5684555491339982e-14,1.0182919073846986e-05,3.4734444027456644e-11,5.0583683207226214e-12,3.0336594686966306e-21,7.084574164876184e-16,4.711476733336618e-10,1.3992661666564824e-12,2.3037634500591082e-18,1.3591642871976573e-23,7.006484704992145e-24,9.905021123940943e-16,7.1212301012025475e-19,2.4198553215511154e-13,2.2426326772798463e-17,3.76,0.0,0.5461961549501253,0.9978719327527146,2.0068996510248003e-10,6.364401809934645e-15,0.24734764624685535,0.2472326462031637,9.420290928921566e-05,1.2238312078085673e-08,0.002127681893762656,3.92408844886149e-09,2.5833620564317636e-10,6.074376952582537e-16,5.774480713493553e-14,3.570490719355233e-07,1.0662282649292644e-09,2.0034978980374935e-08,1.9808093794432953e-08,1.0620784606672913e-08,6.694166284169395e-10,2.349244383775275e-10,2.2319268034786972e-10,1.0542906656925564e-18
8.479941366989479e-08,0.8908128690579928,3.853522161593159e-08,1.7039197090229438e-08,3.194354851551698e-09,1.4884415348962118e-09,0.0,0.0,8.407449901670114e-09,9.604104753815203e-13,3.2161285725837493e-09,1.4242753339390968e-11,4.7545808761099684e-11,2.963358038371419e-23,3.244914031146583e-16,2.1721813101320414e-10,3.769730759726347e-11,3.8761427973466754e-07,7.020658722123402e-14,1.7733105885680597e-14,1.1024121454934455e-05,3.8786387716288984e-11,5.83045686397353e-12,4.0061672983596495e-21,8.358095949690084e-16,5.472345444738157e-10,1.5473658683041793e-12,2.6912609041451966e-18,1.9408524490078038e-23,9.862193039477933e-24,1.1332407200104687e-15,8.349996405560823e-19,2.7735727058491296e-13,2.7843728609216456e-17,3.76,0.0,0.5375878404355285,0.9978719018617204,2.3459526167160786e-10,8.043543929860784e-15,0.2559568023104386,0.25584156003919106,9.273045533359815e-05,1.2088204954356063e-08,0.002127681803230468,4.242556520626051e-09,2.7023162873704097e-10,6.79821227366626e-16,6.460597300530174e-14,3.8571134668514414e-07,1.1018947338328373e-09,2.0816039755712984e-08,2.073038591478838e-08,1.1503117630372583e-08,7.554945600444099e-10,2.5195831839516863e-10,2.397290714397538e-10,1.2378458923355381e-18
8.825886975872317e-08,0.89211217692154,3.99420196935122e-08,1.8225257065145415e-08,3.4447519445536504e-09,1.6619860789177006e-09,0.0,0.0,9.053696077328513e-09,1.1124321660549193e-12,3.6116289261019464e-09,1.675058090450173e-11,5.3695378811490573e-11,3.140396781632062e-23,3.310888510916287e-16,2.4554120075930453e-10,4.3811070569020095e-11,4.1742617828246845e-07,8.414299369892615e-14,1.9947557454589027e-14,1.1895055515320164e-05,4.30991034196105e-11,6.677971710667154e-12,5.229059485490495e-21,9.788591911023198e-16,6.313927415488701e-10,1.7030922520784392e-12,3.1237565732576873e-18,2.7302195971798296e-23,1.367745823695905e-23,1.2883916979362757e-15,9.722920648578913e-19,3.158628559247993e-13,3.423275583906697e-17,3.76,0.0,0.529115197937829,0.9978718699625655,2.724096986616214e-10,1.0064682748815396e-14,0.26443031611810286,0.26431474789605997,9.128121459260936e-05,1.1940464267881175e-08,0.0021276817110092647,4.5715544683848375e-09,2.8194332940990197e-10,7.570125737326197e-16,7.192190072496293e-14,4.1529519182979026e-07,1.1368956342566363e-09,2.160285442253425e-08,2.16576422210365e-08,1.242146244756202e-08,8.485461883632019e-10,2.69350199148828e-10,2.5665414865355693e-10,1.4442813646800191e-18
9.171832584755155e-08,0.8933910135578732,4.1345806779966635e-08,1.9434074371998624e-08,3.7034259721869108e-09,1.8474675356623435e-09,0.0,0.0,9.719945139081527e-09,1.28067811937712e-12,4.037286528197617e-09,1.957399467199205e-11,6.034153829706953e-11,3.327727786091572e-23,3.3872794632197627e-16,2.7616904482444216e-10,5.060480232754729e-11,4.4815812725724755e-07,1.001057398199105e-13,2.2333554212436826e-14,1.2795324116279438e-05,4.767531092515175e-11,7.604089218591434e-12,6.752214245758893e-21,1.1386962528328204e-15,7.240372357162213e-10,1.8663992686924637e-12,3.604459328243908e-18,3.7878775417632463e-23,1.8711188042705972e-23,1.4563052427351863e-15,1.1249215395662235e-18,3.5759436830271646e-13,4.1709834044961566e-17,3.76,0.0,0.5207760891661903,0.9978718370730952,3.1438456075282855e-10,1.2478250980748303e-14,0.27277032556462705,0.2726543488434749,8.985482097677815e-05,1.1795052687344788e-08,0.0021276816171273086,4.910888481617077e-09,2.9346908899739e-10,8.390723698192076e-16,7.969837140377289e-14,4.45782635523785e-07,1.1712451214272216e-09,2.2396111942969993e-08,2.2589958369145828e-08,1.3376253925508114e-08,9.488479686997123e-10,2.8708514394003765e-10,2.739568940967796e-10,1.6753667927379892e-18
9.517778193637992e-08,0.8946497016194541,4.2747586875542594e-08,2.0664306203779048e-08,3.970270833318764e-09,2.0451718412252793e-09,0.0,0.0,1.0405835965475059e-08,1.4660681597541154e-12,4.494088878952849e-09,2.273747056613833e-11,6.750039300000459e-11,3.527289442064356e-23,3.4757082004294775e-16,3.091722713331236e-10,5.81211492983869e-11,4.797929740231661e-07,1.1828544563180498e-13,2.489666903321248e-14,1.3724533838123949e-05,5.251739147731147e-11,8.611874505683163e-12,8.632732900751637e-21,1.316426751815604e-15,8.255775664962431e-10,2.03723839236053e-12,4.136716121496976e-18,5.188467230224273e-23,2.5276100812297962e-23,1.637309104102157e-15,1.293814130578817e-18,4.0263804213437795e-13,5.0398343490009274e-17,3.76,0.0,0.5125684095315969,0.9978718032107349,3.6077414329674386e-10,1.533940824665245e-14,0.28097893484667036,0.28086246823948813,8.845091417529664e-05,1.165193346951972e-08,0.002127681521612214,5.260368518727758e-09,3.048077375145202e-10,9.260547355027466e-16,8.79405539866886e-14,4.771560884205035e-07,1.2049569900810422e-09,2.3196432738093307e-08,2.352744146554916e-08,1.4367943479062901e-08,1.0566794994959682e-09,3.051492781993766e-10,2.9162732827897795e-10,1.9329212402659155e-18
9.86372380252083e-08,0.8958885586729132,4.4148320670184606e-08,2.191466460734633e-08,4.2451813622392506e-09,2.2553804641062574e-09,0.0,0.0,1.1111015602022779e-08,1.6695242758862935e-12,4.983014907437502e-09,2.6266145674845507e-11,7.518755071743623e-11,3.74120359754392e-23,3.577823665811477e-16,3.44617896615099e-10,6.64033197632846e-11,5.123139287540959e-07,1.3888064553418587e-13,2.764240898785402e-14,1.468229501664715e-05,5.762740774295357e-11,9.704275390360907e-12,1.0935610755903425e-20,1.5131710863392656e-15,9.364172228098591e-10,2.2155595602250555e-12,4.724021935520289e-18,7.023111022670949e-23,3.3746721502026227e-23,1.8317092237383192e-15,1.4798987830653496e-18,4.510743915179646e-13,6.042851702956754e-17,3.76,0.0,0.504490087615632,0.9978717683925048,4.1183542412658815e-10,1.8708225949752148e-14,0.2890582149940289,0.28894117826178584,8.706913956461849e-05,1.151107045977119e-08,0.0021276814244909716,5.6198082670062404e-09,3.159589638669405e-10,1.0180075382687087e-15,9.665302931273618e-14,5.093983337457526e-07,1.2380446857305792e-09,2.4004374546098898e-08,2.447020813254274e-08,1.5396995414852032e-08,1.1723236429233349e-09,3.2352971399469405e-10,3.0965642286259553e-10,2.2188103105772927e-18
9.999999999999998e-08,0.8971078972793646,4.4700018251947e-08,2.2412464074967423e-08,4.35566667393803e-09,2.3416806134462224e-09,0.0,0.0,1.1394022518426422e-08,1.7548327030636654e-12,5.184646966468982e-09,2.776206356452815e-11,7.836407637842672e-11,3.829909861132447e-23,3.62217406031229e-16,3.592653350137048e-10,6.988568254354945e-11,5.25364374128417e-07,1.4770168788817925e-13,2.877535606749245e-14,1.5067334040509163e-05,5.97143220611933e-11,1.015845242889274e-11,1.1974548527679299e-20,1.5961415097084028e-15,9.827199102270742e-10,2.287847576128559e-12,4.971284290110897e-18,7.888466322406218e-23,3.770167682621009e-23,1.9120290760111657e-15,1.5581257789458683e-18,4.711026775243519e-13,6.477778046087981e-17,3.76,0.0,0.5013429120230016,0.9978717544179976,4.332890369844533e-10,2.0188764219965608e-14,0.2922057758200568,0.292088492721368,8.653082544453312e-05,1.1456192800030727e-08,0.0021276813857974385,5.7640944312042e-09,3.2030030589318087e-10,1.0556039304511183e-15,1.0021509705012399e-13,5.22334143088495e-07,1.2509102313709923e-09,2.432484578947365e-08,2.484306396769306e-08,1.581272484634425e-08,1.2200861637286853e-09,3.3085439324718483e-10,3.168551672898898e-10,2.3396249859100768e-18
1.0209669411403667e-07,0.8971078972793646,4.5548926092325826e-08,2.3183915263380276e-08,4.528053076757753e-09,2.478370916726008e-09,0.0,0.0,1.1835139052932908e-08,1.8919693594133183e-12,5.505035283029665e-09,3.0185778315113414e-11,8.341811620866761e-11,3.9717813849131493e-23,3.6953061278479663e-16,3.8256928044261406e-10,7.549503236087349e-11,5.457045552684362e-07,1.62097563146099e-13,3.057622068124664e-14,1.5668221775186343e-05,6.300712262631238e-11,1.0884117203268094e-11,1.3734434824657325e-20,1.7300626450470471e-15,1.0569530973253304e-09,2.401311963659754e-12,5.370030338280757e-18,9.402160550064305e-23,4.456809394955206e-23,2.0397904153733926e-15,1.6841054763437285e-18,5.029783463167387e-13,7.193731940275152e-17,3.76,0.0,0.49653908464763136,0.9978717326350305,4.678277474823145e-10,2.264986539865038e-14,0.2970102043925162,0.296892518430604,8.57091481184673e-05,1.137242807738424e-08,0.002127681325789968,5.989025095000982e-09,3.2692315765911227e-10,1.1149726393879374e-15,1.0583981195562733e-13,5.424925176920267e-07,1.270521315387904e-09,2.4820437781133457e-08,2.5418382767824076e-08,1.6463883634161054e-08,1.2960666187638566e-09,3.422144786253776e-10,3.2803601842049933e-10,2.5349432980208267e-18
1.0555615020286505e-07,0.8983080250732584,4.695027891760064e-08,2.4470876284170122e-08,4.818781955243009e-09,2.714417215020572e-09,0.0,0.0,1.2577869078509082e-08,2.1343260260399373e-12,6.0611126955157795e-09,3.4522707837312476e-11,9.22066877460817e-11,4.221529816159097e-23,3.8298702050610785e-16,4.2308608081764895e-10,8.54404659624884e-11,5.799487621456349e-07,1.8814987754336333e-13,3.3703495541184424e-14,1.6681932052525653e-05,6.86580170008453e-11,1.2154098434410556e-11,1.7112107468175203e-20,1.9682464263349067e-15,1.1875750095808525e-09,2.594444706435946e-12,6.0785646129040944e-18,1.2458259552953316e-22,5.826522555588696e-23,2.2618170748854537e-15,1.90736345963284e-18,5.584193959704619e-13,8.5068309749568e-17,3.76,0.0,0.48871339399008773,0.9978716959545569,5.290125193510673e-10,2.7234748938582617e-14,0.30483690929858437,0.3047184961233925,8.437059631927118e-05,1.1235971299214926e-08,0.002127681225535002,6.367839998788258e-09,3.377012779708724e-10,1.2169861186810391e-15,1.1550437053711287e-13,5.764221401220361e-07,1.30239965792371e-09,2.564507043243222e-08,2.637209598160699e-08,1.7569088667423742e-08,1.4281980740448271e-09,3.611924472817909e-10,3.467587470142248e-10,2.8832703194278407e-18
1.0901560629169343e-07,0.8994892448400849,4.835321343321813e-08,2.577441702331562e-08,5.117264241342735e-09,2.963790289422171e-09,0.0,0.0,1.3338875998073169e-08,2.397515514700456e-12,6.652202106840476e-09,3.930381435854504e-11,1.0156735512042478e-10,4.4931590368640384e-23,3.983267302145857e-16,4.662242270189308e-10,9.628421084689241e-11,6.150307941140738e-07,2.1725848270613316e-13,3.7029575014933057e-14,1.7723047626862746e-05,7.458130642574452e-11,1.3516787176636504e-11,2.116159491136357e-20,2.2288777086839836e-15,1.3286652933735492e-09,2.7949073444202588e-12,6.853629429841519e-18,1.6349741006441647e-22,7.545327684621834e-23,2.498033909726934e-15,2.1505995679316616e-18,6.174617382377122e-13,9.997148911056248e-17,3.76,0.0,0.4810110406321802,0.9978716583669582,5.956529135781617e-10,3.253872387747376e-14,0.3125403043458192,0.3124210870813585,8.305314607104477e-05,1.1101665652085432e-08,0.0021276811237513,6.756077543614643e-09,3.4829474446498256e-10,1.3240784880960624e-15,1.2564964749760636e-13,6.111710455699122e-07,1.3336921741426356e-09,2.6478672542951477e-08,2.733148319496752e-08,1.8713095013611135e-08,1.5690111308800486e-09,3.8045327963622354e-10,3.658179595012954e-10,3.265779439309452e-18
1.124750623805218e-07,0.9006518545927982,4.975852315367309e-08,2.7093456892276074e-08,5.423396275031853e-09,3.2267583505464045e-09,0.0,0.0,1.4117837498252373e-08,2.6824566603445143e-12,7.279250977265384e-09,4.455647860503744e-11,1.1151369895708769e-10,4.7895901381565515e-23,4.1572875323583834e-16,5.120359095782374e-10,1.080712211093534e-10,6.509352237000894e-07,2.4965124194739175e-13,4.055975563301738e-14,1.8791194136061803e-05,8.077795691320547e-11,1.4974618324231007e-11,2.5986699495392815e-20,2.5131207678104672e-15,1.4805984439219277e-09,3.0026503207926025e-12,7.699423029659026e-18,2.1264377661450422e-22,9.684850536575781e-23,2.7486666781252827e-15,2.4147366236679486e-18,6.801644304517521e-13,1.1680313462009533e-16,3.76,0.0,0.47343008069128706,0.9978716198877486,6.680135881577053e-10,3.8643219023712005e-14,0.32012233304344795,0.32000223590802773,8.175646461365427e-05,1.0969477208715577e-08,0.0021276810204635373,7.153565802219167e-09,3.587053466885152e-10,1.4362749006069907e-15,1.3627807766525232e-13,6.467234145285509e-07,1.3644110163919234e-09,2.732160030505595e-08,2.8296683383852584e-08,1.9896388758641972e-08,1.71880241486847e-09,3.9998736013461347e-10,3.852076574189305e-10,3.684493801838677e-18
1.1593451846935018e-07,0.9017961476470561,5.116696158339544e-08,2.8426964180044184e-08,5.737074348641707e-09,3.5035872127026055e-09,0.0,0.0,1.4914438446482403e-08,2.990064936271679e-12,7.943199468400827e-09,5.030854202575777e-11,1.220587912157785e-10,5.1139634403520045e-23,4.353761188713127e-16,5.605695858608681e-10,1.208467682574201e-10,6.876469431283974e-07,2.8556273892770653e-13,4.429929390603251e-14,1.9886001094398757e-05,8.724869980608632e-11,1.6529891484987055e-11,3.170285448474621e-20,2.822147637423463e-15,1.6437408206218422e-09,3.2176253091419787e-12,8.620349887083303e-18,2.742350498456047e-22,1.2327997079353797e-22,3.013922930884743e-15,2.7006919263686197e-18,7.465815415292138e-13,1.357256219472382e-16,3.76,0.0,0.46596860092235015,0.9978715805320942,7.463604112213855e-10,4.563539368179928e-14,0.32758490826699094,0.32746385655995597,8.048022443842122e-05,1.0839372579608218e-08,0.002127680915695851,7.560136290803279e-09,3.689351684357173e-10,1.5535953445011341e-15,1.4739160553928854e-13,6.83063755012056e-07,1.3945680377921663e-09,2.817416980646849e-08,2.926783795509616e-08,2.1119455449473466e-08,1.877872066141489e-09,4.1978574183301244e-10,4.0492242921798914e-10,4.141468781367953e-18
1.1939397455817857e-07,0.9029224126952641,5.257924302185438e-08,2.9773954873427845e-08,6.058194586523144e-09,3.794540578148096e-09,0.0,0.0,1.572837070958702e-08,3.321251562269528e-12,8.644980625294713e-09,5.658826732091671e-11,1.3321519676070179e-10,5.469647173399295e-23,4.574559815734112e-16,6.118699999552288e-10,1.3465639596094779e-10,7.251511564648108e-07,3.2523402670021847e-13,4.825341102617542e-14,2.100710190598961e-05,9.399404581953535e-11,1.8184769563100206e-11,3.843794020814103e-20,3.1571369110634733e-15,1.8184504015136981e-09,3.4397854752809175e-12,9.621033829338773e-18,3.5086535229022357e-22,1.5570200542402669e-22,3.29399275057774e-15,3.009375828374605e-18,8.167623035334133e-13,1.5690723739424467e-16,3.76,0.0,0.4586247182349712,0.9978715403148211,8.309601963458347e-10,5.360827898124523e-14,0.3349299127411789,0.3348078328297099,7.922410320507713e-05,1.0711318901932544e-08,0.0021276808094718566,7.975623903345725e-09,3.789865248497657e-10,1.6760548247721381e-15,1.589917022877604e-13,7.201768943828927e-07,1.424174801250201e-09,2.90366604556752e-08,3.02450897425427e-08,2.2382778202951345e-08,2.0465237349061963e-09,4.3984009368246435e-10,4.2495739065092006e-10,4.6387891618912455e-18
1.2285343064700696e-07,0.9040309338794592,5.399604340675302e-08,3.11334914761706e-08,6.386652846991958e-09,4.099880284853475e-09,0.0,0.0,1.65593329773e-08,3.6769226750515425e-12,9.38552053956715e-09,6.342429951357232e-11,1.449949758984852e-10,5.860246487717754e-23,4.821596926867555e-16,6.659782156319336e-10,1.4954587593672212e-10,7.634333719929477e-07,3.689123760946144e-13,5.242729734994351e-14,2.215413387508073e-05,1.0101429829604556e-10,1.9941277969377227e-11,4.633312026650965e-20,3.5192725829226267e-15,2.005076585800587e-09,3.6690856675431e-12,1.0706331583438148e-17,4.455588102406145e-22,1.9520745112501466e-22,3.589049483977431e-15,3.3416903963322437e-18,8.907512619224578e-13,1.8052198093839337e-16,3.76,0.0,0.45139657921812115,0.9978714992504262,9.220804468738058e-10,6.266091144008181e-14,0.34215919951525436,0.3420360188212373,7.798778366005404e-05,1.0585283830178716e-08,0.0021276807018146596,8.399866844828515e-09,3.8886191033736873e-10,1.8036635457722194e-15,1.7107938232219373e-13,7.580479714342131e-07,1.4532425880981809e-09,2.9909318113265916e-08,3.122858211255025e-08,2.368683603024785e-08,2.2250645631617703e-09,4.6014265111862896e-10,4.4530812916864526e-10,5.1785663547434305e-18
1.2631288673583535e-07,0.9051219908630431,5.541800119111375e-08,3.250468182561149e-08,6.722344645186735e-09,4.419866520451822e-09,0.0,0.0,1.7407030590597112e-08,4.0579785576310946e-12,1.0165738495453906e-08,7.084562768029967e-11,1.5740968778742642e-10,6.289612734625483e-23,5.096828408985072e-16,7.229316611828494e-10,1.655611649559055e-10,8.024793948167083e-07,4.1685102464639566e-13,5.6826116642143885e-14,2.3326738213373815e-05,1.0830956572100088e-10,2.180130441492133e-11,5.554369648678904e-20,3.909742925860221e-15,2.2039600408878097e-09,3.90548254462541e-12,1.1881346727550299e-17,5.618230643400766e-22,2.4304166074979625e-22,3.8992504640939115e-15,3.6985281604014385e-18,9.685884237817567e-13,2.0674936141800257e-16,3.76,0.0,0.4442823596723434,0.9978714573530874,1.01998910899194e-09,7.28984586884775e-14,0.34927459243077513,0.34915023941774403,7.67709535560635e-05,1.04612355292466e-08,0.002127680592746873,8.83270656388737e-09,3.9856395553087785e-10,1.9364270889157962e-15,1.8365521893621728e-13,7.966624287179358e-07,1.4817824063457022e-09,3.079235795403485e-08,3.221845816886336e-08,2.5032102358832897e-08,2.413805154156942e-09,4.806861697822841e-10,4.659706521722491e-10,5.76293566294371e-18
