Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),C2H2O(373),CH3O2(183),CHF2(81),S(1537),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(140),S(2988),F(37),C2HF(58),C2HF(3940),CF2CH(73),C2HF2(72),S(3117),CF2(43),CF2O(49),S(4341),S(4409),C2F(3939),C2H3F2(66),S(4619),CHF3(42),S(4047),CHO2(165),C2H2F3(67),C2H2F3(68),S(5214),CFO(51),CHF2O(615),S(3044)
0.004264829965160597,0.5699581078312683,2.5931461520314076e-07,6.482607577193085e-08,3.4038062574066226e-07,0.0002325222168903673,0.0,0.0,0.000449739251620634,0.00013874604638260474,0.0009085184885908735,1.0669525997537043e-05,2.4585177405464344e-09,3.839112811116591e-22,6.508964223795266e-16,1.2131773015620633e-10,1.1999913875069591e-05,0.0003228207786634757,3.4025644261847294e-10,4.2596277225816096e-14,2.003466589509671e-05,1.2372594992034951e-13,1.9166639719936326e-12,1.2059450104551404e-07,7.993439605953537e-09,0.00048206053278750333,5.640804668080514e-12,3.355776093107604e-07,8.756027337081044e-07,8.557668093685727e-11,1.1905154997052696e-10,1.3047498068479586e-12,7.264165390896039e-10,4.029348272385766e-09,3.76,0.0,0.31865943432550137,0.9973531585484872,0.0015781460778965689,0.0002446567680623153,0.39495606215368223,0.39218216333259553,4.956029144020298e-09,7.27642415417243e-15,6.0286818808679644e-05,0.0002652877141464062,2.4416729554039355e-12,2.6405751320113954e-12,5.3983871978976e-11,0.00040778167553425204,2.0365209244760523e-11,1.527486538615015e-08,1.242705180812115e-08,3.0472722062936026e-06,2.7137803767229157e-06,6.635006547601096e-07,5.382399760006162e-07,2.286519398235015e-14,1.101378101017138e-15,7.284778513033428e-12,8.778902524097466e-13,3.506567722748996e-06,7.096254743434813e-08,2.2381625888704242e-07,9.242646714314154e-16,6.89126632677942e-08,1.8356401938992445e-09,3.358933461988339e-08,6.060071352578872e-08,0.0020473117733031654,5.8966607169344595e-06,5.779560051117605e-07,5.474683679297289e-13,4.438207464999032e-08,6.81741501136882e-11,2.909255435989862e-07,5.853291486337572e-15,3.162052541795571e-10,1.3404977196263823e-11,1.782670367683999e-08,5.695867845122848e-07,2.5291492383253777e-06,1.3952708715918754e-09,2.1533044183049597e-15,6.790233126233697e-15,1.1720038078248094e-08,4.884159075512084e-15,8.15767221884743e-07,1.7497264885504644e-14,3.643716286063257e-17,3.11453784933422e-10,9.457978496239288e-11,2.2505616634717785e-16,6.848011439394025e-08,7.192861516231354e-15,3.4151009533742875e-08
0.004272148157639004,0.570002103249059,2.607873999226824e-07,6.533591606671907e-08,3.432978944482072e-07,0.00023390520995858344,0.0,0.0,0.0004518539745725479,0.0001399017169107832,0.0009165024775473664,1.0783610813922982e-05,2.4839814539158213e-09,3.919918638657684e-22,6.607441645580795e-16,1.224123274247014e-10,1.2107876733699855e-05,0.00032443000806332617,3.4559705801084043e-10,4.3066852067104786e-14,2.0096206735680555e-05,1.2412828022316504e-13,1.9390792391781914e-12,1.2249197465858413e-07,8.102321098357216e-09,0.0004863359767538884,5.674942367157563e-12,3.4072558840382094e-07,8.927744245867798e-07,8.720340436404163e-11,1.2045927097794195e-10,1.3211253863436486e-12,7.337593645357762e-10,4.07024485865417e-09,3.76,0.0,0.3182056081270801,0.9973336053482902,0.0015913847251840306,0.00024700143140473475,0.39540301488456536,0.3926064675126454,4.949096358946192e-09,7.276641832882632e-15,6.028563687518233e-05,0.0002670277616137825,2.4579387480874142e-12,2.6647394980792445e-12,5.4498367872217424e-11,0.0004111778444955458,2.0385269242435486e-11,1.5415315228909738e-08,1.2532616681779774e-08,3.0747168437642636e-06,2.7379386509414147e-06,6.676431675540113e-07,5.416287040706146e-07,2.3069277400364227e-14,1.111208416869443e-15,7.357759849928236e-12,8.856084098329771e-13,3.536155537527576e-06,7.158735180719616e-08,2.278552866980011e-07,9.32469840202741e-16,6.952597440667609e-08,1.8652214219523634e-09,3.386947877911603e-08,6.105422850243573e-08,0.0020628201918683592,5.956702407352148e-06,5.820140710021786e-07,5.507607880165544e-13,4.46897324302949e-08,6.908492228641526e-11,2.936950191603512e-07,5.909022015811233e-15,3.213097091211433e-10,1.3621302972117378e-11,1.8114534549961166e-08,5.71502938500435e-07,2.5575279765649357e-06,1.4176624828930922e-09,2.1878608782597293e-15,6.906737478106565e-15,1.1807438562420125e-08,4.963859183542381e-15,8.188778178072081e-07,1.7679427617337597e-14,3.7027043440210264e-17,3.1203741545390906e-10,9.474630188907143e-11,2.28667871844605e-16,6.954888363120405e-08,7.30807250842943e-15,3.4210850187293754e-08
0.004279466350117412,0.5700460491704658,2.62266691304264e-07,6.584938110446386e-08,3.462372747399889e-07,0.00023529467695330205,0.0,0.0,0.0004539742531502889,0.00014106559753222753,0.0009245554159999765,1.089886429064222e-05,2.5097271972316073e-09,4.002318238281744e-22,6.707320026638143e-16,1.2351577818966097e-10,1.2216607375286612e-05,0.0003260508866423651,3.51015912886731e-10,4.3542124904481786e-14,2.0157817967982508e-05,1.2453132450247026e-13,1.9617603280568137e-12,1.2441710366175494e-07,8.21247215055517e-09,0.0004906439047067895,5.709323647423324e-12,3.459493458073035e-07,9.102542028613947e-07,8.885897354441693e-11,1.2188369536893599e-10,1.3376893171478577e-12,7.411693207084922e-10,4.111533912597899e-09,3.76,0.0,0.3177523025632933,0.9973139122589049,0.0016047229150974393,0.00024936527438100846,0.395849412174136,0.3930300406430483,4.942171520028564e-09,7.276856789104658e-15,6.028444648584252e-05,0.00026877576741792973,2.4742821072258437e-12,2.689098146167969e-12,5.5017156273498514e-11,0.0004146024515513235,2.0405286234976728e-11,1.5556903353550888e-08,1.2638978250277751e-08,3.1023780838070385e-06,2.7622858267437884e-06,6.718041070734591e-07,5.450328081350674e-07,2.3274988913513206e-14,1.1211171555484677e-15,7.431449212071074e-12,8.9338503597814e-13,3.5659645333376466e-06,7.221697010789498e-08,2.3196349562394903e-07,9.407395880339204e-16,7.014357179564314e-08,1.8952551591950506e-09,3.415168506400464e-08,6.151075623468223e-08,0.002078431865115169,6.0173461047164174e-06,5.860964731174231e-07,5.540665544654874e-13,4.499920300855864e-08,7.00079458910506e-11,2.964885409673396e-07,5.965236506167097e-15,3.264911794144967e-10,1.3840890635265819e-11,1.8406709182037277e-08,5.734349585427979e-07,2.586268616124522e-06,1.4403896155968345e-09,2.222935136189255e-15,7.025146803018424e-15,1.189541705983231e-08,5.044902334035686e-15,8.220030526444901e-07,1.786330631438476e-14,3.762604652253587e-17,3.126112525812156e-10,9.490967674706528e-11,2.323336951769323e-16,7.063391150014309e-08,7.425033881080406e-15,3.4269551534172885e-08
0.004286784542595819,0.5700899457432665,2.6375250788250383e-07,6.636649246342484e-08,3.49198899765307e-07,0.00023669063967915186,0.0,0.0,0.0004561000752318593,0.00014223772756082265,0.0009326778708697494,1.1015298154374808e-05,2.5357584157303525e-09,4.0864043030778503e-22,6.808626917240653e-16,1.246281477715553e-10,1.232610912721678e-05,0.0003276835349813265,3.5651406720606764e-10,4.402213883432877e-14,2.021949949187506e-05,1.2493508528410293e-13,1.98471034564067e-12,1.2637025518695554e-07,8.323904311522239e-09,0.000494984521284033,5.743950732319657e-12,3.5124991509859266e-07,9.280469995787121e-07,9.054386283570644e-11,1.2332502072412003e-10,1.3544435139763654e-12,7.486469338710041e-10,4.153219068781319e-09,3.76,0.0,0.31729951635694137,0.9972940783601074,0.0016181612889979188,0.00025174842077513976,0.39629525524915726,0.39345288269501794,4.935254607494654e-09,7.277069011791417e-15,6.028324758503592e-05,0.0002705317426012639,2.4907031779237257e-12,2.7136523313759094e-12,5.554026581803831e-11,0.0004180557062438439,2.042526020485827e-11,1.5699637214831112e-08,1.2746141567716647e-08,3.130257302603451e-06,2.78682310273165e-06,6.759835091167996e-07,5.484523214258456e-07,2.3482339654196533e-14,1.131104851256025e-15,7.505853182135824e-12,9.0122049986014e-13,3.595996106574301e-06,7.285143207821922e-08,2.361419991774441e-07,9.49074323590491e-16,7.076547311065744e-08,1.9257477860273793e-09,3.4435966159029814e-08,6.19703128519329e-08,0.0020941473491831687,6.078597965232163e-06,5.902033169538289e-07,5.573856791085694e-13,4.531049355098041e-08,7.094338179085293e-11,2.993063002854207e-07,6.02193880742995e-15,3.3175072074822707e-10,1.4063785281715131e-11,1.8703287586087286e-08,5.753829200912924e-07,2.6153760264916663e-06,1.4634568634507356e-09,2.2585342817095788e-15,7.145490707641958e-15,1.1983976573016927e-08,5.127311611022796e-15,8.251430486056541e-07,1.8048915685738934e-14,3.8234305991146704e-17,3.1317527998677345e-10,9.50699030940905e-11,2.3605437733820434e-16,7.173542925891393e-08,7.543770093112627e-15,3.432711120112486e-08
0.0042941027350742265,0.5701337931155155,2.652448690841475e-07,6.688727211065749e-08,3.5218290500257977e-07,0.00023809311998461633,0.0,0.0,0.00045823142856019365,0.00014341814629911063,0.0009408704131331657,1.1132924247598639e-05,2.562078631198966e-09,4.1721415952801375e-22,6.911371825735934e-16,1.2574949378657694e-10,1.2436385310133603e-05,0.00032932807469541065,3.6209259255308014e-10,4.4506933625002714e-14,2.0281251207481464e-05,1.253395651300836e-13,2.0079324121514877e-12,1.2835180067587882e-07,8.436629246199065e-09,0.0004993580320987529,5.778825907953817e-12,3.566283423975242e-07,9.461578130578906e-07,9.225855370018143e-11,1.2478344745705246e-10,1.3713899074325207e-12,7.561927322576395e-10,4.1953039956366916e-09,3.76,0.0,0.3168472482308915,0.9972741027266815,0.0016317004912192335,0.000254150994864351,0.3967405453379,0.39387499363370376,4.928345601572077e-09,7.277278489837663e-15,6.028204011683584e-05,0.000272295698042555,2.5072021079084938e-12,2.738403329117108e-12,5.606772553323059e-11,0.00042153781920281733,2.0445191134136345e-11,1.584352446827063e-08,1.2854111829665284e-08,3.158355880169883e-06,2.81155168204384e-06,6.801814089956198e-07,5.518872761848435e-07,2.3691340680894495e-14,1.14117203894462e-15,7.580978584078971e-12,9.091151722665368e-13,3.626251659607931e-06,7.34907675625e-08,2.403919274955173e-07,9.574744902864618e-16,7.13916959685184e-08,1.9567057638959294e-09,3.472233479513361e-08,6.243291404828148e-08,0.0021099672018435067,6.140464209034097e-06,5.943347028629668e-07,5.607181750100412e-13,4.56236116107607e-08,7.189139327769356e-11,3.021484897643124e-07,6.07913279752012e-15,3.370894167929207e-10,1.4290032347990524e-11,1.9004330478896724e-08,5.773468993663202e-07,2.644855140070825e-06,1.4868688722829242e-09,2.29466548402107e-15,7.267799115824422e-15,1.2073120146160485e-08,5.21111036259404e-15,8.282979286813844e-07,1.8236270555431892e-14,3.8851960521668747e-17,3.137294840385336e-10,9.522697529380467e-11,2.398306675757526e-16,7.285367104905117e-08,7.664305927538416e-15,3.438352710552835e-08
0.004301420927552634,0.5701775914355478,2.667437932829851e-07,6.741174185739569e-08,3.551894245583007e-07,0.0002395021397618484,0.0,0.0,0.00046036830073414045,0.0001446068930363777,0.0009491336178435807,1.1251754529759564e-05,2.5886913795716623e-09,4.259634149734112e-22,7.01558476894277e-16,1.2687988352572787e-10,1.2547439239891438e-05,0.00033098462843848396,3.677525758111159e-10,4.49965535244595e-14,2.0343073015179472e-05,1.257447666427037e-13,2.0314297093550837e-12,1.303621159243329e-07,8.550658621000313e-09,0.0005037646437434241,5.813951451957476e-12,3.6208568649281346e-07,9.64591709600984e-07,9.400353500471019e-11,1.262591776951511e-10,1.388530445455505e-12,7.638072483757066e-10,4.237792395823854e-09,3.76,0.0,0.3163954969080847,0.9972539844284121,0.001645341169071504,0.00025657312141865953,0.39718528367015943,0.3942963734181678,4.921444482489417e-09,7.277485212110829e-15,6.028082402501411e-05,0.00027406764445604443,2.5237790394656205e-12,2.7633524058480774e-12,5.6599564331627665e-11,0.000425049002148163,2.0465079004241657e-11,1.598857263697466e-08,1.2962894145135133e-08,3.1866752024296083e-06,2.8364727722261275e-06,6.843978422391405e-07,5.553377054877336e-07,2.3902003268472057e-14,1.1513192591414701e-15,7.656832100254508e-12,9.17069425764635e-13,3.6567326013402176e-06,7.4135006502878e-08,2.447144275637232e-07,9.659404973120484e-16,7.20222579543724e-08,1.9881356361777276e-09,3.501080376236246e-08,6.289857603956807e-08,0.0021258919824796193,6.202951120827873e-06,5.984907361385721e-07,5.640640534362883e-13,4.593856423286421e-08,7.285214512099515e-11,3.0501530344926826e-07,6.136822382427156e-15,3.425083497339911e-10,1.451967803674668e-11,1.930989934154174e-08,5.79326973358623e-07,2.674710952925853e-06,1.5106303463442779e-09,2.3313360035433968e-15,7.392102521806735e-15,1.2162850794292583e-08,5.296322477644525e-15,8.314678166512683e-07,1.8425385863249887e-14,3.94791475467475e-17,3.1427385382157203e-10,9.538088852186218e-11,2.436633247575818e-16,7.398887393223204e-08,7.786666458007822e-15,3.443879745750193e-08
0.004308739120031041,0.570221340851977,2.6824930016894314e-07,6.793992377544854e-08,3.582185947191661e-07,0.0002409177209472128,0.0,0.0,0.00046251067921783824,0.00014580400704671966,0.0009574680641534563,1.1371801078341103e-05,2.61560027283811e-09,4.348838703152174e-22,7.121273652892828e-16,1.2801937374400994e-10,1.265927422511462e-05,0.0003326533199073208,3.734951143985041e-10,4.549103831092938e-14,2.040496481560478e-05,1.2615069246074056e-13,2.0552054135832648e-12,1.3240158112397853e-07,8.666004229741336e-09,0.0005082045637909383,5.8493297056732484e-12,3.676230189785402e-07,9.833538242241838e-07,9.577930290463203e-11,1.2775241629028781e-10,1.4058670905735134e-12,7.714910166299364e-10,4.280688006582693e-09,3.76,0.0,0.31594426111154517,0.9972337225300615,0.0016590839728421885,0.00025901492570056716,0.39762947147726946,0.39471702200137565,4.91455123047582e-09,7.27768916739945e-15,6.027959925303822e-05,0.0002758475923905129,2.5404341182488336e-12,2.7885008447002746e-12,5.713581140913628e-11,0.0004285894678883468,2.0484923796216307e-11,1.6134789432515352e-08,1.3072493751384373e-08,3.215216659128037e-06,2.861587585256755e-06,6.886328437787577e-07,5.588036412691978e-07,2.4114338556888637e-14,1.1615470512573678e-15,7.733420693913373e-12,9.250836347037141e-13,3.6874403466481213e-06,7.478417894075929e-08,2.4911066344897305e-07,9.744727951737785e-16,7.265717659317945e-08,2.0200440290570504e-09,3.530138589632253e-08,6.336731460015792e-08,0.0021419222520880172,6.2660650505468674e-06,6.02671517355076e-07,5.674233271706345e-13,4.6255359082339376e-08,7.382580456469965e-11,3.0790693678804934e-07,6.195011496404274e-15,3.4800862905364264e-10,1.475276888768571e-11,1.9620056372863203e-08,5.813232198484876e-07,2.704948525546306e-06,1.5347460435872212e-09,2.368553182212161e-15,7.518431717279014e-15,1.2253171579306982e-08,5.382972073322203e-15,8.346528370913677e-07,1.8616276665580603e-14,4.0116009975930254e-17,3.148083811579201e-10,9.553163877135001e-11,2.4755311615923364e-16,7.514127790868418e-08,7.910877094215194e-15,3.4492920761935336e-08
0.004316057312509449,0.5702650415137002,2.697614078477941e-07,6.847183992078619e-08,3.612705505538817e-07,0.00024233988552085347,0.0,0.0,0.00046465855133266595,0.00014700952758711438,0.0009658743353360466,1.1493076090044433e-05,2.6428089401126994e-09,4.439868717625755e-22,7.228471207308303e-16,1.2916803403892936e-10,1.2771893569352169e-05,0.00033433427384575915,3.7932132257630673e-10,4.599043349552336e-14,2.0466926509654913e-05,1.2655734526457823e-13,2.079262784907399e-12,1.344705809075395e-07,8.78267785422457e-09,0.0005126780007984538,5.8849630032832944e-12,3.732414243823289e-07,1.002449361378529e-06,9.758636118420183e-11,1.292633700214107e-10,1.4234018245619455e-12,7.792445758430886e-10,4.3239946001061086e-09,3.76,0.0,0.31549353956438947,0.9972133160913622,0.0016729295557992088,0.00026147653346460866,0.3980731099921182,0.39513693933017174,4.9076658257617454e-09,7.277890344490149e-15,6.027836574407246e-05,0.00027763555222840345,2.5571674835984195e-12,2.8138499238822925e-12,5.7676495968071676e-11,0.00043215943032310505,2.050472549043906e-11,1.6282182447200764e-08,1.3182915813490074e-08,3.2439816459008797e-06,2.886897337492404e-06,6.928864489031042e-07,5.622851164805824e-07,2.43283579527435e-14,1.1718559615750328e-15,7.810751143106082e-12,9.33158175222373e-13,3.7183763169404703e-06,7.543831501449359e-08,2.53581816529088e-07,9.830717927699759e-16,7.329646937454508e-08,2.0524376524354436e-09,3.5594094092469486e-08,6.383914603103758e-08,0.0021580585732592383,6.329812414002835e-06,6.068771515813212e-07,5.707960068774746e-13,4.6574003064031715e-08,7.481254035848969e-11,3.108235866424524e-07,6.2537041021457126e-15,3.535913640923653e-10,1.4989352230778003e-11,1.993486455272438e-08,5.833357174079889e-07,2.7355729836077724e-06,1.5592207810305294e-09,2.4063244548035535e-15,7.646818095605918e-15,1.2344085529019682e-08,5.4710838784170384e-15,8.378531153817688e-07,1.880895813624405e-14,4.076268893536619e-17,3.1533306062495415e-10,9.567922285815711e-11,2.5150081889897953e-16,7.631112595508143e-08,8.036963537005735e-15,3.454589582033489e-08
0.004323375504987856,0.5703086935698949,2.7128013639712266e-07,6.900751245475892e-08,3.643454291181952e-07,0.0002437686555075191,0.0,0.0,0.0004668119042654437,0.0001482234938954559,0.0009743530188062546,1.1615591881858527e-05,2.6703210849512676e-09,4.532674825512891e-22,7.337183432060209e-16,1.303259199720071e-10,1.2885300568534415e-05,0.0003360276160484578,3.8523232427342837e-10,4.649477877714869e-14,2.052895799849265e-05,1.2696472777128535e-13,2.1036050542256894e-12,1.365695043898141e-07,8.900691417543908e-09,0.0005171851643083438,5.920853741617773e-12,3.789420003013772e-07,1.021883595669096e-06,9.942522110219327e-11,1.3079224822657004e-10,1.4411366421554716e-12,7.87068466612888e-10,4.367715983889953e-09,3.76,0.0,0.3150433309898344,0.9971927641669968,0.0016868785741908276,0.000263958070956809,0.39851620044916214,0.39555612534527407,4.900788248578388e-09,7.278088732059408e-15,6.027712344097492e-05,0.00027943153418495675,2.5739792792397836e-12,2.8394009332775987e-12,5.822164734678315e-11,0.0004357591044411839,2.052448406693887e-11,1.6430759444996176e-08,1.32941656082827e-08,3.272971562212506e-06,2.912403249726211e-06,6.971586921040341e-07,5.657821626944937e-07,2.4544072689633e-14,1.1822465346874459e-15,7.888830562725114e-12,9.412934252499793e-13,3.749541939617581e-06,7.609744496132164e-08,2.5812908572673025e-07,9.91737949217694e-16,7.394015372752642e-08,2.085323300854442e-09,3.588894129086108e-08,6.431408618805903e-08,0.0021743015101768444,6.394199693537277e-06,6.111077396109935e-07,5.741821051233982e-13,4.689450397518639e-08,7.581252376781068e-11,3.137654512949003e-07,6.312904190974701e-15,3.592576904071128e-10,1.5229475734195184e-11,2.0254387593343564e-08,5.853645454192379e-07,2.766589518735482e-06,1.5840594310716308e-09,2.4446573395026104e-15,7.777293352638155e-15,1.2435595721945998e-08,5.560682790964715e-15,8.410687777141221e-07,1.9003445567309193e-14,4.141933165197974e-17,3.1584788957187185e-10,9.58236384253296e-11,2.5550721864207766e-16,7.749866404264841e-08,8.164951837071272e-15,3.459772173247483e-08
0.004330693697466264,0.5703522971700264,2.728055034912344e-07,6.954696369095976e-08,3.674433664557511e-07,0.00024520405297574657,0.0,0.0,0.00046897072506188074,0.00014944594518860217,0.0009829047061417095,1.1739360892218755e-05,2.6981404326262393e-09,4.627377445373492e-22,7.447446132687852e-16,1.3149310382349037e-10,1.2999498513136492e-05,0.00033773347336479354,3.9122926154676784e-10,4.7004121038169e-14,2.059105918355001e-05,1.273728427410361e-13,2.128235563678828e-12,1.38698745212713e-07,9.020056814391573e-09,0.000521726264851486,5.95700431479929e-12,3.8472585752946164e-07,1.0416618725737211e-06,1.0129640177845074e-10,1.3233926245927622e-10,1.4590735594952258e-12,7.949632340965015e-10,4.41185600111062e-09,3.76,0.0,0.31459363411120783,0.99717206580659,0.0017009316872477454,0.0002664596649141149,0.39895874408444176,0.3959745799812498,4.89391847915864e-09,7.278284318820569e-15,6.027587228629903e-05,0.0002812355483073697,2.5908696413223677e-12,2.8651551636036305e-12,5.87712950592737e-11,0.00043938870632276056,2.0544199505032223e-11,1.6580528089560774e-08,1.3406248358545045e-08,3.30218781325981e-06,2.9381065470928988e-06,7.014496085009913e-07,5.692948128063874e-07,2.4761494290981997e-14,1.1927193217489225e-15,7.96766581557087e-12,9.494897645135419e-13,3.7809386485921646e-06,7.676159911440978e-08,2.6275368774168733e-07,1.0004716712734418e-15,7.45882470415619e-08,2.1187078544281126e-09,3.618594049217529e-08,6.4792151458222e-08,0.002190651628598554,6.459233438669882e-06,6.153633863049038e-07,5.775816318892457e-13,4.721686855760225e-08,7.682592760468997e-11,3.167327304597653e-07,6.372615783016618e-15,3.6500874520057843e-10,1.5473187871867146e-11,2.057869000225036e-08,5.874097840772519e-07,2.7980033892714885e-06,1.6092669256254778e-09,2.4835594487978744e-15,7.90988978965401e-15,1.2527705199863191e-08,5.651794423110275e-15,8.442999510993008e-07,1.9199754369915773e-14,4.208608312198545e-17,3.1635286813511026e-10,9.596488394755226e-11,2.595731111139647e-16,7.87041411758301e-08,8.294868335098174e-15,3.4648397897909066e-08
0.004338011889944671,0.570395852463842,2.743375298068057e-07,7.009021586460872e-08,3.705645003644256e-07,0.00024664610003921454,0.0,0.0,0.00047113500063335325,0.00015067692066040548,0.000991529993103913,1.1864395682129384e-05,2.7262707795955344e-09,4.72392487511286e-22,7.559263090262466e-16,1.3266963955647642e-10,1.3114490685624995e-05,0.00033945197370258053,3.973132855481164e-10,4.7518499803090625e-14,2.065322996653178e-05,1.2778169297072837e-13,2.1531575970347565e-12,1.408587015873413e-07,9.140786097828502e-09,0.0005263015139486809,5.993417174784491e-12,3.905941201977114e-07,1.0617896091743027e-06,1.0320042999762725e-10,1.3390462660074353e-10,1.4772146037968185e-12,8.02929425108095e-10,4.456418530985147e-09,3.76,0.0,0.31414444765195604,0.9971512200546893,0.0017150895571832092,0.0002689814425638581,0.3994007421355959,0.3963923031665105,4.88705649773628e-09,7.278477093329696e-15,6.0274612222290095e-05,0.0002830476044739334,2.607838711850412e-12,2.89111391061961e-12,5.932546856122178e-11,0.0004430484531371809,2.056387178373791e-11,1.6731496195212585e-08,1.3519169379658973e-08,3.331631808105778e-06,2.9640084591066654e-06,7.057592320542958e-07,5.728230979375146e-07,2.4980634100943384e-14,1.203274873538993e-15,8.047264184342742e-12,9.577475745395278e-13,3.812567883785945e-06,7.743080790378975e-08,2.674568572915305e-07,1.0092734287029838e-15,7.524076664508829e-08,2.1525982797720733e-09,3.648510474047935e-08,6.52733577729888e-08,0.002207109495854395,6.524920266769493e-06,6.196441926300891e-07,5.809945996117432e-13,4.754110476300574e-08,7.785292723140785e-11,3.1972562529024296e-07,6.43284292739135e-15,3.708456905029698e-10,1.5720537467031636e-11,2.0907837034754323e-08,5.894715144073316e-07,2.829819921056959e-06,1.63484825369511e-09,2.5230384803773484e-15,8.044640047974692e-15,1.2620417056458722e-08,5.7444444580586085e-15,8.475467633752188e-07,1.9397900075108615e-14,4.276309486006739e-17,3.168479992523433e-10,9.610295873470953e-11,2.636993007026522e-16,7.99278094100459e-08,8.426739737689523e-15,3.469792401734956e-08
0.0043453300824230785,0.5704393596013817,2.7587623230900577e-07,7.063729156342357e-08,3.73708967870032e-07,0.0002480948188552417,0.0,0.0,0.00047330471775187694,0.0001519164594797459,0.0010002294796597469,1.1990708936317986e-05,2.754715950650119e-09,4.822439701336941e-22,7.672673521576087e-16,1.3385560256649048e-10,1.323028036258521e-05,0.00034118324603196943,4.034855666132265e-10,4.803796342729735e-14,2.0715470249419598e-05,1.2819128130206754e-13,2.1783745823955023e-12,1.4304977633962986e-07,9.262891272637014e-09,0.0005309111241134851,6.030094780181057e-12,3.9654792590233375e-07,1.0822722948881944e-06,1.0513784064825843e-10,1.3548855709943373e-10,1.4955618260902951e-12,8.109675911945071e-10,4.501407489161845e-09,3.76,0.0,0.31369577033565565,0.9971302259507558,0.001729352849194954,0.0002715235316232044,0.39984219584187664,0.39680929482328675,4.880202284547209e-09,7.278667044237923e-15,6.0273343190887374e-05,0.00028486771239318904,2.624886623460047e-12,2.9172784783279586e-12,5.988419770186947e-11,0.00044673856314521597,2.058350088129793e-11,1.6883671498254914e-08,1.363293395327474e-08,3.361304961355326e-06,2.9901102195681248e-06,7.100875978205122e-07,5.763670510300526e-07,2.5201503741215256e-14,1.213913744946919e-15,8.12763260072574e-12,9.660672386603152e-13,3.844431091603434e-06,7.810510185389106e-08,2.7223984734989706e-07,1.0181436236090072e-15,7.589772982247961e-08,2.18700163094642e-09,3.6786447141429173e-08,6.57577216113958e-08,0.00222367568082829,6.591266863712438e-06,6.239502632407869e-07,5.844210174783493e-13,4.7867219141430754e-08,7.88936996025497e-11,3.2274433838974464e-07,6.49358970239019e-15,3.76769692036944e-10,1.5971574155968522e-11,2.1241894755499267e-08,5.915498182685092e-07,2.8620445082196144e-06,1.6608084642652863e-09,2.5631022278889946e-15,8.181577343350306e-15,1.2713734348474225e-08,5.838659446315715e-15,8.508093432147838e-07,1.9597898334679802e-14,4.345051606667287e-17,3.1733328867551717e-10,9.62378629356595e-11,2.678866021090564e-16,8.116992389114575e-08,8.560593037907383e-15,3.474630009390725e-08
