Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73)
1.270775448789933e-06,0.9486953655303021,6.860895400883885e-06,4.923420970541189e-06,2.5960442515556535e-06,2.1505960362377016e-05,0.0,0.0,3.0209873733104628e-06,1.6020092758363206e-08,4.491494536221372e-05,2.5797556065816177e-06,2.1440091263104986e-07,6.86317014305187e-16,5.3146042196692947e-11,4.5437059958609634e-08,2.0121604667597237e-06,3.3600336820361285e-05,5.6891471867173966e-08,6.454891753516596e-08,0.0018743073443960331,3.8137798433892074e-08,2.2608609635502366e-09,3.928479927498503e-12,6.792034974194954e-11,2.298590758745697e-05,1.1795664541046817e-07,7.536182283520984e-08,1.141547353861448e-12,9.643341078669906e-14,5.802151159252893e-12,9.833197438649837e-14,5.496580884280319e-09,1.2212287801244124e-10,3.76,0.0,3.410577488799267e-07,0.9968487729199365,1.661206915775286e-05,5.429759232078719e-08,0.5317027169566798,0.5277953517267006,1.2996534824679345e-06,6.52958844807387e-09,0.0030565434256008537,1.5696098660892502e-07,2.7555186517441562e-09,1.3781497810191114e-12,9.097210573547517e-11,3.213267760668009e-05,3.6416737544564246e-09,3.88592430004787e-06,3.465263802160993e-06,1.9181232479093357e-05,3.5481161621556146e-05,3.0007437027976746e-08,4.381044082631797e-08,2.0467467302458244e-14,1.7442651843688154e-14,1.7494506163455337e-09,1.3611322753549518e-09,7.345025321384019e-07,1.7385437423678217e-09,9.180686071764762e-08,4.549068249883329e-11,5.7160719040326426e-12,4.3691790227677075e-11,8.517295914809118e-08,4.331739819644519e-09,1.003925606711383e-05,4.326519395606915e-07,1.4927489083010187e-11,1.4247402653827824e-15,5.719464839463534e-10
1.2782977368552809e-06,0.9486973971866821,6.886373072075792e-06,4.944029019914561e-06,2.6079113827046116e-06,2.167948112472962e-05,0.0,0.0,3.032472214867148e-06,1.608729638065829e-08,4.547800169460143e-05,2.6059372977924785e-06,2.1607498268652285e-07,6.985836714883103e-16,5.388592977867254e-11,4.5637813709317796e-08,2.0304563500205153e-06,3.3807426961069334e-05,5.76863003231393e-08,6.526264552291713e-08,0.0018861243604716767,3.839197946129013e-08,2.270990124490133e-09,4.000394084016328e-12,6.854145133855896e-11,2.3221212402439956e-05,1.1796045223291487e-07,7.585824172948831e-08,1.1682856178335038e-12,9.820664175417906e-14,5.866325850395507e-12,9.920456114256591e-14,5.49978265959686e-09,1.2297478068348381e-10,3.76,0.0,3.368979025436726e-07,0.9968479888146018,1.677281505978368e-05,5.503022942121201e-08,0.5317148423046278,0.5277824063847191,1.299619956775826e-06,6.529427933289283e-09,0.003056541016135136,1.5704836986233254e-07,2.7563283394298788e-09,1.3837619990241895e-12,9.138553465757581e-11,3.2315988916739945e-05,3.641573772056013e-09,3.902390800949458e-06,3.4799353979929855e-06,1.929097851881971e-05,3.592359555661183e-05,3.0114600019258035e-08,4.397064652607729e-08,2.055840143397114e-14,1.7519737251899368e-14,1.757243502677352e-09,1.3710110732636432e-09,7.377023138817058e-07,1.7603492424987318e-09,9.202270670657746e-08,4.5906540659281475e-11,5.7406640806365935e-12,4.388208750286502e-11,8.512051077600918e-08,4.331536624908564e-09,1.0065353977079964e-05,4.3825827509694514e-07,1.4937787708947782e-11,1.4257925933208788e-15,5.778502304384826e-10
1.2858200249206287e-06,0.9486994292521026,6.911879296436751e-06,4.9646566171562875e-06,2.619799331097729e-06,2.1853659432942678e-05,0.0,0.0,3.044009548450996e-06,1.615463713563265e-08,4.604423601228703e-05,2.63223547236184e-06,2.1775412827832877e-07,7.109997487397892e-16,5.463141178420883e-11,4.583882147209207e-08,2.0488262934073044e-06,3.401446361448661e-05,5.848707978321784e-08,6.598033474471049e-08,0.0018979408961043017,3.864615170997914e-08,2.2811331925442966e-09,4.0732851778046366e-12,6.916509538592789e-11,2.3457508192616433e-05,1.1796427283089912e-07,7.635464816721701e-08,1.195499685946311e-12,1.0000334664705122e-13,5.930948811073073e-12,1.0008084829804229e-13,5.502990185750096e-09,1.23826842121497e-10,3.76,0.0,3.3312001501214874e-07,0.9968472022542831,1.6934290681477543e-05,5.5769499490309e-08,0.531726968345396,0.5277694574363979,1.2995865737676805e-06,6.529267408335404e-09,0.003056538599142823,1.5713445340168813e-07,2.7571387301813223e-09,1.3893831112164916e-12,9.179967002266682e-11,3.2499096008389134e-05,3.6414737527974212e-09,3.918878549221515e-06,3.4946252725385064e-06,1.940061653303632e-05,3.636840110763516e-05,3.0221878381843947e-08,4.4131024561398145e-08,2.0649448347200818e-14,1.7596919542241146e-14,1.7650464719020417e-09,1.3809038331083617e-09,7.409055671754214e-07,1.7822721711267342e-09,9.224141577867753e-08,4.6324085223233675e-11,5.765281759580516e-12,4.407258980115436e-11,8.50680980054009e-08,4.331333452034384e-09,1.0091450816310257e-05,4.4390887118771276e-07,1.494873890659158e-11,1.42690827003014e-15,5.837864457952965e-10
1.2933423129859766e-06,0.948701461731969,6.937414267262092e-06,4.9853039768129885e-06,2.631708184877871e-06,2.2028495947075416e-05,0.0,0.0,3.055599437303827e-06,1.6222118825214814e-08,4.661364700335883e-05,2.6586502821051514e-06,2.194383618110761e-07,7.235663715335335e-16,5.538250016117312e-11,4.60400853272327e-08,2.067270400421746e-06,3.4221446803040946e-05,5.929382212861528e-08,6.670199349918637e-08,0.001909756950762284,3.8900315170971664e-08,2.291290281491649e-09,4.147162248480147e-12,6.979128570157979e-11,2.369479572757104e-05,1.1796810728974711e-07,7.685104228500067e-08,1.2231955631779203e-12,1.0182373343495225e-13,5.996022474484147e-12,1.0096083965868748e-13,5.50620348822145e-09,1.246790633943939e-10,3.76,0.0,3.2968900252651093e-07,0.9968464132354871,1.7096497273919992e-05,5.6515429187218886e-08,0.5317390951142801,0.5277565049127763,1.2995533195985916e-06,6.529106870433743e-09,0.003056536174613198,1.5721927793698742e-07,2.757949834925368e-09,1.3950131584397847e-12,9.221451485527303e-11,3.268199991976074e-05,3.6413737036944895e-09,3.935387702441354e-06,3.509333570738334e-06,1.951015091204617e-05,3.681557605446901e-05,3.0329272920137046e-08,4.4291576136790693e-08,2.0740609013194395e-14,1.7674199515844252e-14,1.7728596042941616e-09,1.3908105656870647e-09,7.44112335105192e-07,1.8043124131037164e-09,9.246301984333995e-08,4.674331852133354e-11,5.7899251845693235e-12,4.426329969252e-11,8.501572084427048e-08,4.3311302977441075e-09,1.0117546586831353e-05,4.496039095659393e-07,1.4960290127668363e-11,1.4280822314259358e-15,5.897552391158977e-10
1.3008646010513244e-06,0.9487034946312142,6.962978180463219e-06,5.005971310254614e-06,2.6436380330420727e-06,2.2203991331848184e-05,0.0,0.0,3.0672419450374825e-06,1.628974518807738e-08,4.718623344984032e-05,2.685181880029286e-06,2.2112769560247974e-07,7.362846714371451e-16,5.6139206893974297e-11,4.62416073232655e-08,2.0857887751383942e-06,3.44283765492119e-05,6.010653927443771e-08,6.742763008321556e-08,0.0019215725239138109,3.9154469835321613e-08,2.3014615034258877e-09,4.222034391906667e-12,7.04200261243717e-11,2.393307578728987e-05,1.1797195569369771e-07,7.73474242202567e-08,1.251379303949119e-12,1.0366801130089192e-13,6.061549286273775e-12,1.0184453908350019e-13,5.509422592690361e-09,1.2553144557481063e-10,3.76,0.0,3.265730051758205e-07,0.9968456217546987,1.7259436093546815e-05,5.7268045206936745e-08,0.531751222643366,0.527743548841636,1.2995201816948722e-06,6.528946317056128e-09,0.003056533742535485,1.5730288305741265e-07,2.758761664371412e-09,1.4006521820774207e-12,9.26300722091488e-11,3.2864701687938374e-05,3.6412736197351804e-09,3.951918416924428e-06,3.524060436073255e-06,1.96195859809255e-05,3.7265118266430594e-05,3.043678444976023e-08,4.445230247329222e-08,2.0831884386550685e-14,1.7751577961388644e-14,1.780682978903762e-09,1.4007312819465625e-09,7.473226596780224e-07,1.8264698577737596e-09,9.268755098273435e-08,4.716424289711261e-11,5.814594595708999e-12,4.4454219682090624e-11,8.496337930039289e-08,4.3309271590645305e-09,1.0143641290559161e-05,4.5534357196621454e-07,1.4972393498134837e-11,1.4293098641738973e-15,5.957567197816389e-10
1.3083868891166722e-06,0.9487055279542794,6.988571234335254e-06,5.026658825886493e-06,2.655588965391251e-06,2.238014625670337e-05,0.0,0.0,3.078937135632184e-06,1.635751990086691e-08,4.776199422631301e-05,2.7118304203148776e-06,2.2282214188925787e-07,7.491557861426917e-16,5.690154400374446e-11,4.6443389479112754e-08,2.104381522209985e-06,3.463525287551778e-05,6.092524316994379e-08,6.81572527950665e-08,0.001933387615026801,3.9408615694118836e-08,2.3116469688689016e-09,4.297910760512352e-12,7.10513205146891e-11,2.41723491619953e-05,1.1797581812602418e-07,7.784379411121588e-08,1.280057012387253e-12,1.0553639064752506e-13,6.127531704567595e-12,1.0273195048344795e-13,5.5126475250258966e-09,1.263839897401372e-10,3.76,0.0,3.2374309002606537e-07,0.9968448278083839,1.7423108402195836e-05,5.802737428057213e-08,0.531763350961826,0.5277305892477987,1.2994871486369724e-06,6.528785745901608e-09,0.0030565313028988648,1.5738530726239342e-07,2.759574229025028e-09,1.406300223946782e-12,9.304634516557352e-11,3.3047202348946346e-05,3.6411734964122017e-09,3.968470847816889e-06,3.5388060106689946e-06,1.9728926000579992e-05,3.7717025700924744e-05,3.05444137965515e-08,4.461320480698834e-08,2.0923275406541618e-14,1.7829055655953306e-14,1.7885166736399653e-09,1.4106659929797378e-09,7.505365818947055e-07,1.8487443989031363e-09,9.291504145290413e-08,4.7586860707118724e-11,5.839290229748219e-12,4.464535221449992e-11,8.491107338137036e-08,4.33072403329975e-09,1.0169734929309267e-05,4.611280401292454e-07,1.4985005403016453e-11,1.430586965586703e-15,6.0179099745961e-10
1.31590917718202e-06,0.948707561705206,7.014193629342553e-06,5.047366729346662e-06,2.6675610724828574e-06,2.255696139586074e-05,0.0,0.0,3.0906850734349e-06,1.642544657941006e-08,4.834092829856805e-05,2.73859605829988e-06,2.24521712832901e-07,7.621808594985262e-16,5.7669523548560374e-11,4.664543378611463e-08,2.123048746872382e-06,3.484207580450243e-05,6.174994579882822e-08,6.889086993742274e-08,0.0019452022235688345,3.9662752738484136e-08,2.3218467868766175e-09,4.374800563608331e-12,7.16851727546295e-11,2.4412616651990846e-05,1.1797969466914257e-07,7.834015209692363e-08,1.309234842591556e-12,1.074290831034674e-13,6.19397220000739e-12,1.0362307782027504e-13,5.515878311278514e-09,1.272366969725471e-10,3.76,0.0,3.2117298182044847e-07,0.9968440313929864,1.7587515467155467e-05,5.8793443175606707e-08,0.5317754800961882,0.5277176261533961,1.2994542100532927e-06,6.528625154875529e-09,0.0030565288556924303,1.5746658799179773e-07,2.760387539200688e-09,1.4119573261718749e-12,9.34633368317574e-11,3.3229502937739994e-05,3.6410733428279486e-09,3.985045149181122e-06,3.5535704353933775e-06,1.9838175168794514e-05,3.8171296402085585e-05,3.065216179563687e-08,4.477428438764846e-08,2.1014782998156922e-14,1.7906633365807685e-14,1.7963607653488353e-09,1.4206147100222462e-09,7.537541418174542e-07,1.871135934611744e-09,9.314552368486346e-08,4.80111743210361e-11,5.864012320303357e-12,4.4836699677950184e-11,8.48588030946833e-08,4.33052091800642e-09,1.0195827504806414e-05,4.669574958063558e-07,1.4998086108510923e-11,1.4319097070389545e-15,6.078581821060185e-10
1.323431465247368e-06,0.9487095958876477,7.039845567920484e-06,5.068095223689726e-06,2.6795544455862742e-06,2.273443742836778e-05,0.0,0.0,3.1024858231577238e-06,1.6493528779897133e-08,4.892303472228564e-05,2.7654789504642377e-06,2.2622642052531026e-07,7.753610415421069e-16,5.844315762369723e-11,4.684774220991329e-08,2.141790554949209e-06,3.5048845358756866e-05,6.258065917953393e-08,6.962848982026008e-08,0.001957016349007085,3.9916880959564915e-08,2.332061065137936e-09,4.45271306770866e-12,7.232158674817504e-11,2.4653879067515126e-05,1.1798358540470857e-07,7.88364983172412e-08,1.338918998899964e-12,1.093463015296549e-13,6.2608732557880804e-12,1.0451792510540235e-13,5.5191149776719385e-09,1.2808956835902614e-10,3.76,0.0,3.1883881828971874e-07,0.99684323250493,1.775265856121046e-05,5.956627869614975e-08,0.5317876100705802,0.5277046595781143,1.2994213565236988e-06,6.528464542070501e-09,0.0030565264009052096,1.5754676165529778e-07,2.7612016050336124e-09,1.4176235313080272e-12,9.388105033922685e-11,3.341160448823145e-05,3.6409731568801433e-09,4.001641474074898e-06,3.5683538499464265e-06,1.9947337621275677e-05,3.862792849944512e-05,3.07600292905714e-08,4.493554247746201e-08,2.1106408073078362e-14,1.7984311847149045e-14,1.80421532988591e-09,1.4305774444517705e-09,7.569753786331212e-07,1.8936443673058983e-09,9.337903028569562e-08,4.843718612179793e-11,5.888761098068699e-12,4.502826440800985e-11,8.48065684477375e-08,4.3303178109708155e-09,1.022191901869313e-05,4.7283212076400767e-07,1.5011599417783867e-11,1.4332746008979096e-15,6.139583839694713e-10
1.3309537533127158e-06,0.9487116305049199,7.06552725429283e-06,5.088844509557756e-06,2.6915691766408916e-06,2.2912575038145156e-05,0.0,0.0,3.1143394498762796e-06,1.656177000004288e-08,4.9508312641742045e-05,2.792479254415632e-06,2.2793627699430032e-07,7.886974885338307e-16,5.922245836191379e-11,4.705031669220495e-08,2.1606070528561825e-06,3.525556156091317e-05,6.341739536559117e-08,7.037012076358349e-08,0.0019688299908082597,4.017100034853096e-08,2.3422899100669317e-09,4.531657596851715e-12,7.296056642135474e-11,2.4896137228604582e-05,1.1798749041370333e-07,7.933283291284731e-08,1.3691157361574468e-12,1.112882600257466e-13,6.32823736769634e-12,1.0541649639891215e-13,5.522357550595226e-09,1.2894260499140034e-10,3.76,0.0,3.167189286563042e-07,0.9968424311406184,1.7918538962684778e-05,6.034590768319167e-08,0.5317997409069514,0.5276916895394158,1.2993885794921672e-06,6.528303905749175e-09,0.0030565239385261936,1.5762586366090968e-07,2.7620164364907965e-09,1.4232988822979287e-12,9.429948884238132e-11,3.359350803328802e-05,3.6408729309327447e-09,4.018259974624394e-06,3.5831563929436655e-06,2.005641743268649e-05,3.9086920206629176e-05,3.08680171325489e-08,4.509698034987458e-08,2.119815153058606e-14,1.806209184678817e-14,1.8120804421837137e-09,1.4405542077862538e-09,7.602003307121562e-07,1.9162696036125078e-09,9.361559403965313e-08,4.8864898505691656e-11,5.9135367910111285e-12,4.5220048691155487e-11,8.475436944790668e-08,4.3301147101880344e-09,1.0248009472537594e-05,4.787520967883384e-07,1.5025512357985354e-11,1.4346784704374967e-15,6.200917135941564e-10
1.3384760413780636e-06,0.9487136655600255,7.091238894303317e-06,5.109614785339343e-06,2.7036053582166782e-06,2.3091374914027977e-05,0.0,0.0,3.1262460190281647e-06,1.663017368022528e-08,5.009676128854323e-05,2.8195971288762008e-06,2.296512942089652e-07,8.021913629918553e-16,6.000743793376535e-11,4.7253159152371533e-08,2.1794983476051696e-06,3.546222443362301e-05,6.426016644598077e-08,7.111577110003093e-08,0.001980643148438546,4.042511089657095e-08,2.3525334268889366e-09,4.611643532922968e-12,7.36021157223968e-11,2.5139391964964278e-05,1.179914097765103e-07,7.982915602523982e-08,1.3998313599858444e-12,1.132551739365693e-13,6.39606704415071e-12,1.0631879580859724e-13,5.525606056595016e-09,1.2979580796636264e-10,3.76,0.0,3.1479363255276636e-07,0.9968416272964338,1.8085157955481808e-05,6.113235701485564e-08,0.5318118726252733,0.5276787160527407,1.299355871187493e-06,6.528143244328601e-09,0.003056521468544295,1.5770392844274584e-07,2.7628320433812803e-09,1.4289834222957584e-12,9.471865551719547e-11,3.377521460471579e-05,3.640772674098844e-09,4.034900802091693e-06,3.597978201993293e-06,2.01654186176722e-05,3.954826982007932e-05,3.097612617967477e-08,4.525859928851593e-08,2.1290014258402715e-14,1.8139974102788466e-14,1.8199561763147016e-09,1.450545011680568e-09,7.634290356636559e-07,1.9390115543145625e-09,9.38552479092592e-08,4.929431388245771e-11,5.938339624551187e-12,4.541205476808001e-11,8.470220610257186e-08,4.3299116138434785e-09,1.0274098867840788e-05,4.847176056897095e-07,1.5039794894940635e-11,1.4361184222153573e-15,6.262582818229366e-10
1.3459983294434115e-06,0.9487157010556881,7.1169806952602125e-06,5.130406247317707e-06,2.7156630834771207e-06,2.3270837749803054e-05,0.0,0.0,3.138205596411442e-06,1.6698743204602854e-08,5.068837998038471e-05,2.846832733670165e-06,2.3137148408490404e-07,8.158438337278589e-16,6.079810854794253e-11,4.7456271489000685e-08,2.1984645468079705e-06,3.5668833999579675e-05,6.510898454551972e-08,7.186544917734951e-08,0.0019924558213635546,4.067921259488907e-08,2.3627917197208854e-09,4.692680315979227e-12,7.424623862187224e-11,2.5383644115846117e-05,1.179953435729831e-07,8.032546779673778e-08,1.4310722270552184e-12,1.1524725985860387e-13,6.464364806243137e-12,1.0722482748907671e-13,5.528860522368023e-09,1.3064917838549872e-10,3.76,0.0,3.130450573077442e-07,0.9968408209687386,1.8252516829122248e-05,6.192565360664773e-08,0.5318240052437219,0.5276657391316903,1.299323224551248e-06,6.527982556366037e-09,0.0030565189909483436,1.5778098948800142e-07,2.7636484353657175e-09,1.4346771947809935e-12,9.513855355987123e-11,3.3956725233286976e-05,3.6406723874204154e-09,4.05156410693724e-06,3.6128194137676973e-06,2.0274345131876785e-05,4.001197571780038e-05,3.108435729629323e-08,4.542040058620964e-08,2.138199713348031e-14,1.821795934506096e-14,1.8278426055498452e-09,1.4605498679257426e-09,7.666615303867752e-07,1.96187013428792e-09,9.409802503641167e-08,4.972543467538161e-11,5.963169821732302e-12,4.560428483678154e-11,8.465007841915715e-08,4.32970852029574e-09,1.0300187206042998e-05,4.907288293072571e-07,1.5054419673028675e-11,1.4375918209643371e-15,6.324581998003604e-10
1.3535206175087593e-06,0.9487177369943784,7.142752865792974e-06,5.151219089808625e-06,2.72774244614438e-06,2.3450964244242453e-05,0.0,0.0,3.1502182481831764e-06,1.6767481902210902e-08,5.128316811983649e-05,2.874186229712287e-06,2.3309685848930632e-07,8.296560758837066e-16,6.159448245163324e-11,4.765965558130198e-08,2.21750575867988e-06,3.5875390281520736e-05,6.596386182526656e-08,7.261916336074873e-08,0.002004268009048283,4.09333054347021e-08,2.3730648916463414e-09,4.774777444574304e-12,7.489293911282984e-11,2.5628894529934025e-05,1.1799929188250679e-07,8.082176837048324e-08,1.4628447453567125e-12,1.1726473564651295e-13,6.5331331877820285e-12,1.0813459564098002e-13,5.532120974753773e-09,1.3150271735531225e-10,3.76,0.0,3.114569718298785e-07,0.9968400121538752,1.8420616878779673e-05,6.272582441170571e-08,0.5318361387788441,0.5276527587881926,1.299290633172267e-06,6.527821840546018e-09,0.0030565165057271446,1.5785707936319958e-07,2.764465621965308e-09,1.4403802435868056e-12,9.555918618560666e-11,3.413804094874825e-05,3.6405720601785644e-09,4.068250038877581e-06,3.627680164069743e-06,2.038320087294939e-05,4.0478036358132834e-05,3.119271135236664e-08,4.5582385544058326e-08,2.1474101022733402e-14,1.8296048295918654e-14,1.8357398024132414e-09,1.470568788448186e-09,7.698978511187388e-07,1.9848452624393467e-09,9.434395874348878e-08,5.0158263321380474e-11,5.988027603378017e-12,4.579674105544787e-11,8.459798640516281e-08,4.329505428060807e-09,1.0326274488529807e-05,4.967859495134453e-07,1.506936177795621e-11,1.4390962668189846e-15,6.386915789755899e-10
1.3610429055741071e-06,0.9487197733783371,7.168555615720172e-06,5.172053505288786e-06,2.7398435404665885e-06,2.363175510113385e-05,0.0,0.0,3.1622840408580383e-06,1.6836393048037117e-08,5.1881125193153126e-05,2.9016577789971205e-06,2.3482742924589434e-07,8.436292709689885e-16,6.239657193090679e-11,4.7863313290425396e-08,2.236622092042996e-06,3.6081893302199406e-05,6.682481048294533e-08,7.337692203513542e-08,0.00201607971095706,4.118738940723657e-08,2.3833530447855032e-09,4.857944476086213e-12,7.554222121092308e-11,2.5875144065235692e-05,1.1800325478405189e-07,8.131805789044363e-08,1.4951553744769402e-12,1.1930782041971112e-13,6.602374735336563e-12,1.090481045101855e-13,5.5353874407275765e-09,1.3235642598724835e-10,3.76,0.0,3.100146357438971e-07,0.9968392008481652,1.8589459405313912e-05,6.35328964210462e-08,0.5318482732457078,0.5276397750326541,1.2992580912271534e-06,6.527661095668635e-09,0.0030565140128694305,1.5793222973971146e-07,2.765283612570115e-09,1.4460926126914966e-12,9.598055662754677e-11,3.4319162779798126e-05,3.640471700341528e-09,4.0849587469387835e-06,3.6425605878941745e-06,2.0491989681540337e-05,4.094645027854961e-05,3.130118922290559e-08,4.574455547060257e-08,2.1566326783721993e-14,1.837424167059289e-14,1.8436478387330497e-09,1.4806017853065025e-09,7.731380334796531e-07,2.007936861645785e-09,9.459308253445768e-08,5.059280227108371e-11,6.012913188237834e-12,4.598942554514943e-11,8.454593006819569e-08,4.329302335797988e-09,1.0352360716637475e-05,5.028891482186131e-07,1.5084598520445824e-11,1.4406295744525773e-15,6.449585311052566e-10
