Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62)
5.229216582980654e-17,0.8229776712466427,9.25948844281267e-25,2.174722606604982e-20,7.625456380871103e-29,2.604711529420058e-38,0.0,0.0,4.110298172032099e-27,3.729689558575913e-49,5.299186165747659e-37,7.902689078532618e-42,7.689103550442846e-39,1.116934654089287e-48,2.3034761304574094e-32,5.037527742105374e-38,6.1446088566349315e-49,7.806007812167988e-26,2.1817682593760256e-44,9.029423440124926e-42,5.0600510533714715e-24,2.663771891919213e-38,1.6200742920986248e-42,5.972576149688738e-87,2.2064137796681027e-53,5.426106595178678e-40,3.1831933194205064e-47,6.079797406317082e-71,1.4386488385010144e-107,1.751615632568601e-92,3.400648801169907e-52,2.4281084911052407e-64,6.884533895117349e-51,7.182035297410183e-73,3.76,0.0,0.5841555020084858,0.9999999997196293,4.9444179146166334e-48,1.470294443896814e-70,1.5108709322406502e-10,1.4485879080984264e-10,6.228302414200219e-12,1.095782549689271e-23,2.80370675641398e-10,1.4339449972974841e-27,2.275564301620604e-28,1.1577131179458189e-51,5.313514759079437e-50,7.80600781212652e-26,7.262767316748003e-26,5.734408656245935e-25,3.5661827666598614e-25,7.625472796737856e-29,2.3034774339446894e-32,1.2600670338273232e-36,1.9201162251789532e-37
1.0458437598826889e-16,0.8229776712699096,3.7037976074050876e-24,4.349447388234514e-20,3.0501867990099925e-28,2.083772523748377e-37,0.0,0.0,1.6441203167644515e-26,5.967510086417085e-48,4.2393527246977013e-36,6.322159580219003e-41,6.151288203066457e-38,8.935483560545509e-48,9.213910067027435e-32,4.030025516819681e-37,9.831392589277489e-48,3.1224055383642866e-25,1.7454224771850914e-43,7.223544116027311e-41,2.0240217108480904e-23,2.131019095786866e-37,1.2960644133014728e-41,7.663191037807376e-85,3.530266536091676e-52,4.340889884028823e-39,5.09311493210969e-46,3.9058625842709105e-69,7.375584332142421e-105,2.2474396001337764e-90,5.441044985868332e-51,7.769963742782484e-63,1.1015277824632436e-49,4.596514469301937e-71,3.76,0.0,0.5841555018573985,0.9999999994392583,7.911082371855087e-47,9.409906254190145e-69,3.021743144742612e-10,2.8971770485431123e-10,1.2456609619861402e-11,4.3831327856502527e-23,5.607415409714284e-10,5.7357839178020535e-27,9.102263796176362e-28,1.8523431501094148e-50,8.501639044153716e-49,3.1224055383311124e-25,2.9051085236676224e-25,2.2937648430504565e-24,1.4264739662205208e-24,3.0501999317127153e-28,9.213920494945987e-32,1.0080545589037461e-35,1.5360948322827256e-36
2.0916879630519357e-16,0.8229776713164433,1.481519414299323e-23,8.698897945958235e-20,1.2200769533808878e-27,1.667021444584015e-36,0.0,0.0,6.57648337884953e-26,9.548021614613615e-47,3.3914844736882663e-35,5.057735344683962e-40,4.9210336675578595e-37,7.148389019529275e-47,3.68556494814129e-31,3.2240221390421035e-36,1.5730260294006268e-46,1.2489629550404624e-24,1.3963490196599115e-42,5.778837445459208e-40,8.096089438358404e-23,1.7048159114206925e-36,1.036858141023049e-40,9.809093532899358e-83,5.64843120195646e-51,3.472714128097033e-38,8.148988000965905e-45,2.499902876805621e-67,3.7763242843819236e-102,2.8768006396962903e-88,8.705679244370454e-50,2.4863946067934898e-61,1.762449000083308e-48,2.941777474274244e-69,3.76,0.0,0.5841555015552241,0.9999999988785169,1.2657754988299356e-45,6.022353611483741e-67,6.04348756818374e-10,5.794355342518587e-10,2.491322256616068e-11,1.7532535117420568e-22,1.1214831276772636e-09,2.294314521982784e-26,3.6409073179881236e-27,2.963750909375946e-49,1.360264868019965e-47,1.2489629550139225e-24,1.1620435788307044e-24,9.175061666599579e-24,5.7058972997681004e-24,1.2200874595462907e-27,3.6855732904974606e-31,8.064440268946521e-35,1.22887700622121e-35
4.183376369390429e-16,0.8229776714095105,5.926077802121357e-23,1.7397803039270326e-19,4.8803233566303954e-27,1.333621894700691e-35,0.0,0.0,2.6305937866085465e-25,1.527683909953411e-45,2.7131897398657627e-34,4.046198313636287e-39,3.936829712118001e-36,5.718711507995759e-46,1.4742260133549885e-30,2.5792190355987115e-35,2.516849792338573e-45,4.9958553555120695e-24,1.1170962549493216e-41,4.623070828727316e-39,3.238436307109703e-22,1.3638529860776272e-35,8.294965466274037e-40,1.2555692000772484e-80,9.037497409211073e-50,2.778172795178337e-37,1.3038382850111027e-43,1.599941142758936e-65,1.9334905462321973e-99,3.6823627862010506e-86,1.3929098184776093e-48,7.956495445654486e-60,2.8199305530474233e-47,1.882745860202403e-67,3.76,0.0,0.5841555009508752,0.9999999977570343,2.0252465660991846e-44,3.854319150755582e-65,1.2086976408814805e-09,1.1588711982813943e-09,4.9826442598668264e-11,7.013013882757863e-22,2.2429657252723273e-09,9.177261350769224e-26,1.4563636723613532e-26,4.742003398653407e-48,2.176430322675897e-46,4.9958553552997495e-24,4.6481734538098634e-24,3.670024752153771e-23,2.2823589795024313e-23,4.8804074059584515e-27,1.4742326872695855e-30,6.451553846799717e-34,9.831027003970912e-35
6.275064775728923e-16,0.8229776715025776,1.2592914747616127e-22,2.609671211045358e-19,1.037070963940273e-26,3.8133337232360483e-35,0.0,0.0,5.590012082151319e-25,5.824295317617063e-45,7.758030115943722e-34,1.1569614115682803e-38,1.1256876517450515e-35,1.6351940235307763e-45,3.132730130752362e-30,7.37597599601557e-35,9.595503487630582e-45,1.0616197385539288e-23,3.1942262097927386e-41,1.3219093805232565e-38,6.881677499400402e-22,3.899767324444646e-35,2.4198464235244107e-39,7.023294588520981e-80,3.445546998982362e-49,8.24770242484164e-37,4.970883499829552e-43,8.047354837396412e-65,1.0477753603997232e-98,2.059820328216727e-85,5.3104703764773073e-48,3.7356953749925906e-59,1.0751005863857033e-46,1.0743984763443024e-66,3.76,0.0,0.5841555003465263,0.9999999966355523,7.684833411947291e-44,2.1994860156894348e-64,1.8130465243194682e-09,1.7383068675453685e-09,7.473965677108625e-11,1.4902653319158024e-21,3.364447747051079e-09,1.950168431555533e-25,3.0947738156034265e-26,1.8078890175782848e-47,8.297651514732206e-46,1.0616197384932195e-23,9.877366722612651e-24,7.798802231741068e-23,4.8500126128805524e-23,1.0370949967969517e-26,3.132749659001529e-30,1.8952091201152122e-33,2.918587785825124e-34
8.366753182067416e-16,0.8229776715956448,2.1482029727752086e-22,3.479562515951452e-19,1.7691245824927562e-26,8.043444626728379e-35,0.0,0.0,9.535903235025876e-25,1.5670696997709152e-44,1.6363938337841773e-33,2.4403696779280706e-38,2.3744020283933302e-35,3.44909762592572e-45,5.344068715609645e-30,1.556000102596529e-34,2.5817449023894317e-44,1.8109991076612603e-23,6.737607509399436e-41,2.788289809811221e-38,1.1739332531952968e-21,8.225738957613772e-35,5.1949203917818386e-39,3.675859586164816e-79,9.270501441699323e-49,1.7971313327825748e-36,1.3374528529804309e-42,3.5030471990472686e-64,9.769372288544402e-98,1.0780719804427372e-84,1.428821693996201e-47,1.165969757371384e-58,2.892643023224763e-46,4.203347708618165e-66,3.76,0.0,0.5841554997421774,0.9999999955140708,2.0519446153500693e-43,8.605002337634008e-64,2.4173954071323373e-09,2.31774254204378e-09,9.965286508341603e-11,2.5422170981665372e-21,4.4859291930138156e-09,3.326758498395792e-25,5.279321611315659e-26,4.864259384013028e-47,2.2325475225083472e-45,1.8109991075332084e-23,1.6849622357012008e-23,1.330383827873142e-22,8.273550431147615e-23,1.769175274750615e-26,5.3441107477559475e-30,4.092965169137131e-33,6.359452765184423e-34
1.2550129994744405e-15,0.8229776717817792,4.447580855502331e-22,5.21934605934936e-19,3.6627600144692264e-26,2.1969255958896193e-34,0.0,0.0,1.9742876971257453e-24,6.338281839533773e-44,4.469501789537455e-33,6.665419914737705e-38,6.485231763199095e-35,9.42055447773425e-45,1.1064214125846891e-29,4.250954057873773e-34,1.0442343001646855e-43,3.749446186714524e-23,1.8402797646092667e-40,7.615684459336485e-38,2.4304797563391515e-21,2.246704489327152e-34,1.467549148366864e-38,5.458369147941294e-78,3.749615489329067e-48,5.216519959447437e-36,5.4095563807560364e-42,3.379140833640768e-63,4.212890640820646e-96,1.6008738547233647e-83,5.779117687686175e-47,5.7673541841245636e-58,1.1699835555615279e-45,3.5202873297761925e-65,3.76,0.0,0.5841554985334796,0.9999999932711093,8.15795370099679e-43,7.206651130550445e-63,3.626093171290959e-09,3.476613903325504e-09,1.4947926795481149e-10,5.263336688692983e-21,6.728890733535271e-09,6.887632990395367e-25,1.0930170599310958e-25,1.9674334441927394e-46,9.029948530975725e-45,3.749446186364785e-23,3.4884991161939434e-23,2.754390395628606e-22,1.7129333231336415e-22,3.662898470761382e-26,1.1064333439364667e-29,1.1690699579475227e-32,1.8459550525378293e-33
1.6733506807421392e-15,0.8229776719679135,7.564169196170215e-22,6.959131065560505e-19,6.229415382025032e-26,4.5967248269803446e-34,0.0,0.0,3.3577463319658974e-24,1.7168663575832602e-43,9.351697837982027e-33,1.3946312896051176e-37,1.356928051838012e-34,1.9710949367339287e-44,1.8817327953664865e-29,8.896076138397018e-34,2.8285501182115545e-43,6.376830098558917e-23,3.850537434363112e-40,1.5934559587239991e-37,4.133609550846796e-21,4.700857387729975e-34,3.14852598989132e-38,2.599072829716035e-77,1.0156682488985217e-47,1.1407944536471447e-35,1.4653000054993962e-41,1.38074214570957e-62,2.756382686797458e-95,7.622807754088562e-83,1.5654048536909568e-46,1.8123854016567954e-57,3.1691729325710133e-45,1.3835125033935666e-64,3.76,0.0,0.5841554973247818,0.9999999910281497,2.1908007442730873e-42,2.832293872912346e-62,4.834790933150795e-09,4.635485283856109e-09,1.9930564927658391e-10,8.9515556021982e-21,8.971850156578324e-09,1.1714063128886788e-24,1.858936698983385e-25,5.3292371736771495e-46,2.4459700934224164e-44,6.376830097827161e-23,5.933021356211259e-23,4.684496052454424e-22,2.913250578356675e-22,6.229705078918541e-26,1.881758482116751e-29,2.528005968832673e-32,4.0368993228347046e-33
2.091688362009838e-15,0.822977672154048,1.155633982074371e-21,8.698917639075936e-19,9.51717026036151e-26,8.368202312252124e-34,0.0,0.0,5.129877753666056e-24,3.856887261884282e-43,1.7024417920457017e-32,2.5388775618889687e-37,2.4702368464184045e-34,3.5883026681908215e-44,2.8748621350615603e-29,1.6197103896648418e-33,6.3542655648179195e-43,9.742361990931825e-23,7.009861563871271e-40,2.9008257175109654e-37,6.315221450765315e-21,8.557731343245524e-34,5.832125077444973e-38,9.881130278933528e-77,2.281668462384568e-47,2.140286349425908e-35,3.291750868988551e-41,4.497835983423807e-62,1.4995475387733013e-94,2.898048324308324e-82,3.5166353322931795e-46,4.6651919652872155e-57,7.119470453503921e-45,4.3444339158216897e-64,3.76,0.0,0.584155496116084,0.9999999887851927,4.8934002916791936e-42,8.893817539458982e-62,6.043488692547648e-09,5.794356685010508e-09,2.4913200750948367e-10,1.3675951800766345e-20,1.1214807310896491e-08,1.7896446820124764e-24,2.8400367253213303e-25,1.1971968352654557e-45,5.494808566059928e-44,9.742361989599715e-23,9.064312938529548e-23,7.156850514919577e-22,4.450788031164976e-22,9.51769764249137e-26,2.874909827033027e-29,4.7076256835145805e-32,7.573779798360129e-33
2.9283637245452353e-15,0.8229776725263169,2.222242454288356e-21,1.2178495586498137e-18,1.830131924926725e-25,2.2094788154428253e-33,0.0,0.0,9.864573170896624e-24,1.495651152840634e-42,4.4949550871512384e-32,6.703418527067827e-37,6.52216219562004e-34,9.474174673754635e-44,5.528256148164448e-29,4.2772060065214365e-33,2.4641206663438938e-42,1.8734245096800683e-22,1.850883002042481e-39,7.659035530276449e-37,1.2143947082889827e-20,2.2594934947243302e-33,1.5722993778668714e-37,1.3495776211108007e-75,8.848029464781653e-47,5.856218117850925e-35,1.2764981165418566e-40,3.908240568246787e-61,5.131080625488328e-93,3.958385518727774e-81,1.3637078601385421e-45,2.6352351452752784e-56,2.7608656810626684e-44,3.954607868572582e-63,3.76,0.0,0.5841554936986885,0.9999999842992853,1.8873700456194459e-41,8.095755374362211e-61,8.46088420379769e-09,8.112099550486089e-09,3.4878465325841844e-10,2.6298358886476884e-20,1.570071467086346e-08,3.4414255101770485e-24,5.461296363994286e-25,4.6425766920248475e-45,2.130830787333698e-43,1.8734245093283583e-22,1.743033833223214e-22,1.3762365295540045e-21,8.5587048412815e-22,1.8302711693428504e-25,5.52838507537719e-29,1.2770377418964991e-31,2.0723291155998998e-32
4.60171444961603e-15,0.8229776732708546,5.421594688495918e-21,1.913767056563723e-18,4.465039994020952e-25,8.543920237095217e-33,0.0,0.0,2.406657124903981e-23,9.619530556598565e-42,1.7381337348549272e-31,2.5921348923497475e-36,2.5220240960079218e-33,3.663510793719213e-43,1.3487260990061398e-28,1.65413706547758e-32,1.584865518203936e-41,4.5706031321764225e-22,7.157691822359238e-39,2.9616277101489617e-36,2.962755321513531e-20,8.737103398553853e-33,6.1769243985913295e-37,3.9968790857416234e-74,5.690776191264041e-46,2.325790925066158e-34,8.210005268309576e-40,6.928642647253429e-60,4.1444243825850805e-91,1.1724058590236671e-79,8.770942497302981e-45,2.9492418892502618e-55,1.7757345223976807e-43,7.34673947260965e-62,3.76,0.0,0.5841554888638975,0.9999999753274982,1.2123497406524372e-40,1.5039945744548711e-59,1.329567519630768e-08,1.274758553255869e-08,5.480896636192359e-10,6.415996926975924e-20,2.4672501766191933e-08,8.396047379153224e-24,1.3323942064784162e-24,2.9859529165882983e-44,1.3704995694460887e-42,4.570603130816431e-22,4.252467183533298e-22,3.357597907416465e-21,2.0880632990670126e-21,4.4655784298240775e-25,1.3487768513973262e-28,5.039883020931237e-31,8.230260976756784e-32
6.275065174686825e-15,0.8229776740153921,1.004368100367034e-20,2.6096871012609197e-18,8.271760885134571e-25,2.1204320969306171e-32,0.0,0.0,4.458413805846037e-23,3.1745618450814807e-41,4.313626144100055e-31,6.433090560697186e-36,6.259049541655686e-33,9.091915622038476e-43,2.4985590758145833e-28,4.1053338080782525e-32,5.230307024891374e-41,8.467221922436161e-22,1.7764855326973382e-38,7.350021686960416e-36,5.488604522556613e-20,2.1683312583142313e-32,1.541060578995349e-36,2.6606784813150786e-73,1.8780294191183137e-45,5.822948201589151e-34,2.709400021034713e-39,3.7936714265964255e-59,3.7930211194060877e-90,7.804819908463535e-79,2.89452383118996e-44,1.2468570689717466e-54,5.860225546559698e-43,3.888899933656168e-61,3.76,0.0,0.5841554840291064,0.9999999663557481,3.996238142528879e-40,7.961177042461629e-59,1.813046614879649e-08,1.7383071849747278e-08,7.47394298808842e-10,1.1885840879714687e-19,3.3644251997148584e-08,1.555398110999756e-23,2.468310911037363e-24,9.854012271060777e-44,4.5228619977188055e-42,8.467221919061011e-22,7.877826589492563e-22,6.2200596085372235e-21,3.868205401020184e-21,8.273097147925516e-25,2.498685777850502e-28,1.2592286623758449e-30,2.0605685686885363e-31
9.621766624828414e-15,0.8229776755044677,2.355475582462862e-20,4.001534828874158e-18,1.939984550688601e-24,7.701805986801516e-32,0.0,0.0,1.0456027076529813e-22,1.8148969527029613e-40,1.5667240382227605e-30,2.336556792600496e-35,2.2733066111452867e-32,3.302189874546329e-42,5.85969906049905e-28,1.4911139830078776e-31,2.9902591306070166e-40,1.985774906489385e-21,6.453294420823482e-38,2.6695363126436017e-35,1.2872066060688414e-19,7.875403997010569e-32,5.619261649984076e-36,6.62963587694826e-72,1.0736760121455897e-44,2.128563143860034e-33,1.5489617693683664e-38,5.620537108388735e-58,2.9560825767997443e-88,1.945058097283764e-77,1.654809247838606e-43,1.1514861542132925e-53,3.350427751334374e-42,5.919404020107225e-60,3.76,0.0,0.5841554743595248,0.9999999484123582,2.2850299266199206e-39,1.2117807673422776e-57,2.7800047933746773e-08,2.665404548916582e-08,1.1460024440172228e-09,2.7875033230296915e-19,5.158764190005342e-08,3.647783341162643e-23,5.788796442656334e-24,5.633546808354024e-43,2.5857947137116236e-41,1.9857749052635242e-21,1.847528760341046e-21,1.4587478784080436e-20,9.07183683129359e-21,1.9404698822722774e-24,5.86016125893866e-28,4.596214694175958e-30,7.532402212146375e-31
1.6315169525111594e-14,0.8229776784826179,6.764413963428198e-20,6.785260837570179e-18,5.5716051511961496e-24,3.849110556491334e-31,0.0,0.0,3.0027528150934824e-22,1.5946066169230195e-39,7.829292585121471e-30,1.1676721937033488e-34,1.136023214370141e-31,1.6501549950231054e-41,1.6827781748875787e-27,7.451528629236308e-31,2.6274761042421518e-39,5.70280653313891e-21,3.225974860498635e-37,1.3340120991674749e-34,3.6965887384108436e-19,3.935471530633345e-31,2.8140221557025277e-35,3.249485081501457e-70,9.433665445306624e-44,1.067096576105611e-32,1.3609463400482157e-37,1.5437248670628108e-56,3.678699173050803e-86,9.536820273733439e-76,1.4539686945912452e-42,1.8777926105467496e-52,2.9440138641346054e-41,1.6841076111947037e-58,3.76,0.0,0.5841554550203616,0.9999999125260206,2.0119574694340039e-38,3.447516008880854e-56,4.713921102354601e-08,4.5195996788077775e-08,1.943214233849322e-09,8.005095502638702e-19,8.747397948225241e-08,1.0475730070486464e-22,1.6624382068866184e-23,4.949766575578839e-42,2.272070944403525e-40,5.702806527013015e-21,5.3056779761641494e-21,4.189206777042542e-20,2.6052344746701427e-20,5.574030427983298e-24,1.6830096596615004e-27,2.3024730637796251e-29,3.776213690060947e-30
2.970197532567795e-14,0.8229776844389186,2.2408991954498464e-19,1.2352835075619747e-17,1.8460136629295064e-23,2.3865975719128736e-30,0.0,0.0,9.947510711201048e-22,1.8448119112384872e-38,4.853616779561188e-29,7.239258697696249e-34,7.042526000738869e-31,1.0229456469311123e-40,5.5746677515924255e-27,4.6194081464006685e-30,3.0401504152492166e-38,1.8892751500790168e-20,2.001288597404098e-36,8.269707590596888e-34,1.224604789124125e-18,2.4396479180885923e-30,1.746450276229141e-34,2.468140387174822e-68,1.0914163496307117e-42,6.622992248175838e-32,1.57447913797213e-36,6.249971412267273e-55,1.2058315394800004e-83,7.248504805692887e-74,1.6821504373807443e-41,4.240202191597349e-51,3.406560038959989e-40,6.991740979977086e-57,3.76,0.0,0.5841554163420374,0.9999998407551143,2.3340486732250023e-37,1.4312056729713568e-54,8.581753528277323e-08,8.227991546572875e-08,3.537619811681392e-09,2.6519036743682313e-18,1.5924488582403516e-07,3.470435673711985e-22,5.50743319613713e-23,5.726452921941055e-41,2.628898625663123e-39,1.8892751462814037e-20,1.7576368750300527e-20,1.3877905270548983e-19,8.630560304123888e-20,1.8475171138095103e-23,5.576104120518171e-27,1.4286368025121809e-28,2.3437909736057007e-29
5.647558692681067e-14,0.822977696351519,8.100432837698319e-19,2.348847250471372e-17,6.674928396499996e-23,1.6729455237833218e-29,0.0,0.0,3.595884554615586e-21,2.489822746630256e-37,3.4010799607008374e-28,5.073485052740985e-33,4.934877479581565e-30,7.167593772750909e-40,2.01513823074807e-26,3.236901058075923e-29,4.10419086310365e-37,6.829834675877874e-20,1.4043480002332364e-35,5.7945024792465465e-33,4.426772951142507e-18,1.7094371737192952e-29,1.225067019091296e-33,2.400276498142495e-66,1.4730918024988784e-41,4.642470248079879e-31,2.124946352600773e-35,3.1474871235050907e-53,4.393532861487315e-81,7.05864077756682e-72,2.2704073009631036e-40,1.1337989628565245e-49,4.59926599603412e-39,3.568738735080863e-55,3.76,0.0,0.5841553389853966,0.9999996972203766,3.1571239429339556e-36,7.304522770069366e-53,1.6317417611975805e-07,1.5644781713871512e-07,6.726358961656292e-09,9.586096669727058e-18,3.027796235541242e-07,1.2545417701906933e-21,1.9909413871415907e-22,7.728708834997595e-40,3.548931191735255e-38,6.829834649267016e-20,6.353415379441272e-20,5.016603526605668e-19,3.1197871147719563e-19,6.685462808378584e-23,2.016145234619349e-26,1.0013151179193137e-27,1.6429989663080084e-28
1.100228101290761e-13,0.8229777201767148,3.0741502602322888e-18,4.5761703743148637e-17,2.5346354937351375e-22,1.2520089360051647e-28,0.0,0.0,1.3646883063179777e-20,3.650147735910068e-36,2.5435518077628558e-27,3.795353420745707e-32,3.690568075750917e-29,5.359644053045568e-39,7.647537334410288e-26,2.4206683256201023e-28,6.020078305593058e-36,2.5923003750668446e-19,1.0532318142705977e-34,4.333003980066589e-32,1.6800217946883476e-17,1.278280188472053e-28,9.177538980667358e-33,2.6683514793277322e-64,2.1598218692796207e-40,3.47207255393112e-30,3.1151532078489693e-34,1.78183765377061e-51,1.8895968151489906e-78,7.867977227644327e-70,3.32882576860842e-39,3.311925261910109e-48,6.74750355870688e-38,2.0345706017732564e-53,3.76,0.0,0.5841551842721457,0.9999994101791981,4.6362619046598257e-35,4.163615596240944e-51,3.178874270678883e-07,3.047838777431393e-07,1.3103549251175272e-08,3.637935296983464e-17,5.898208018187404e-07,4.761376206086355e-21,7.55652451988589e-22,1.1330754239497802e-38,5.205406831657919e-37,2.5923003551657747e-19,2.4110624573126867e-19,1.9038229415681304e-18,1.1839734226608598e-18,2.54251271984234e-22,7.655072620393169e-26,7.488259407587579e-27,1.2289209304925373e-27
1.6357003333134154e-13,0.822977744001904,6.794464353623909e-18,6.80375442329655e-17,5.604736259941038e-22,3.903280672111042e-28,0.0,0.0,3.0162868458040405e-20,1.5742355418070308e-35,7.92547997875447e-27,1.1828229071488131e-31,1.1499356289738046e-28,1.6698581178748368e-38,1.6902527598462423e-25,7.54237450527296e-28,2.5971570800936607e-35,5.730122598287195e-19,3.2883976937718106e-34,1.3500185102630942e-31,3.713248671967381e-17,3.982691616219589e-28,2.862868343950675e-32,2.453475384419948e-63,9.315464771787036e-40,1.0818467568106899e-29,1.3434839025130622e-33,1.352499208294142e-50,2.15643968385633e-77,7.239764123963555e-69,1.4357441554571623e-38,1.8068655630462494e-47,2.911263743627883e-37,1.4201131843527817e-52,3.76,0.0,0.5841550295589356,0.9999991231757462,1.9931922535579492e-34,2.9059756083768933e-50,4.7260063704824336e-07,4.5312028134313134e-07,1.948035554249896e-08,8.040480931783514e-17,8.76824253870012e-07,1.0524173580345156e-20,1.6702870511782068e-21,4.886801348793988e-38,2.245646965097147e-36,5.730122536277841e-19,5.328752774759739e-19,4.207814781216584e-18,2.6168100135952777e-18,5.629278671124513e-22,1.6926015044770228e-25,2.3331441276149323e-26,3.829464449228203e-27
2.706644797358724e-13,0.8229777916522641,1.8603262255167774e-17,1.1259705858365397e-16,1.5362453030874904e-21,1.770975220797469e-27,0.0,0.0,8.25898875178557e-20,1.202100294781762e-34,3.5910677027870096e-26,5.362107310496185e-31,5.21025797389869e-28,7.564294877558195e-38,4.627914701747162e-25,3.417227404156476e-27,1.985254598537918e-34,1.5693033349585865e-18,1.4976961586527971e-33,6.115713147207825e-31,1.0167358881510933e-16,1.80419729491596e-27,1.3010042415399248e-31,1.0863924046247158e-61,7.114826934751616e-39,4.901432703168098e-29,1.02584828142879e-32,3.159057047405618e-49,4.126916263783052e-75,3.223424010967328e-67,1.0965672184765915e-37,2.3355157009900006e-46,2.2260716384284804e-36,3.4202411445472935e-51,3.76,0.0,0.5841547201326387,0.9999985492819952,1.521511616697128e-33,6.996477592204674e-49,7.820269341057028e-07,7.49794117411393e-07,3.2232816249068406e-08,2.2014507804596973e-16,1.4507180048345276e-06,2.8819007163143463e-20,4.574172590637264e-21,3.731788496801961e-37,1.7164409238734088e-35,1.569303306862606e-18,1.4589154813470582e-18,1.1521004120284174e-17,7.164837027101297e-18,1.5473627968449911e-21,4.638566454415254e-25,1.0569663221973268e-25,1.735348501456882e-26
