Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63)
2.5529075173751585e-05,0.8128494987267886,9.063767541519644e-07,5.040041468717984e-07,4.1365114012740753e-07,1.0908147985317478e-05,0.0,0.0,2.6527915897985265e-06,2.823707917021587e-08,9.722129539606833e-05,1.5761457927534986e-06,1.0790593736623423e-08,1.3077629658623781e-18,7.187161009253709e-13,6.049276523274757e-08,4.7916360886873025e-06,0.00012194446131474862,3.522580099435424e-09,7.47022342221694e-12,0.0007364451159154595,9.537889423396145e-10,1.5596618714680173e-09,4.4466027030103594e-11,7.830302053958082e-11,1.4476583349559149e-05,1.0103294666596053e-10,1.886995838547061e-10,2.6190441714875257e-10,8.964790101849803e-13,3.6032055983135312e-12,3.166058474003975e-15,3.4996817810162317e-10,9.02741239628315e-12,3.76,0.0,0.0010948918188774498,0.9990612614466012,1.483796952073139e-05,2.9849234260627976e-07,0.7114673730931842,0.7097341113241538,7.040578734517236e-08,6.462737729651259e-11,0.0007653983814914904,3.0462244557608856e-07,3.878568572654265e-11,6.792555433421676e-13,3.566828372906319e-11,8.418919551190185e-05,7.503409477523285e-10,2.820292725955001e-07,5.328907952501579e-07,4.257837707340491e-06,2.9361613789647267e-05,5.390260121006082e-08
2.5690637200588175e-05,0.8128562099571957,9.220414504586986e-07,5.128995556527034e-07,4.213729895069617e-07,1.1126125050144793e-05,0.0,0.0,2.6881364156041283e-06,2.864359907436899e-08,9.881830202389683e-05,1.6085986926810148e-06,1.0890009136685152e-08,1.3749709780922598e-18,7.428164805331063e-13,6.156645452369746e-08,4.8952667057931364e-06,0.00012284839784571454,3.6130640902735124e-09,7.660344569106022e-12,0.000741988526272767,9.609963713633045e-10,1.587353061905012e-09,4.642462630853484e-11,8.002573859856923e-11,1.4773657245026743e-05,1.0307104394902357e-10,1.9704360298953388e-10,2.74427206138705e-10,9.35731280232698e-13,3.69283849669657e-12,3.242676972982979e-15,3.565527550895545e-10,9.232731127523194e-12,3.76,0.0,0.0010509776238438484,0.9990592991070228,1.5166361641409483e-05,3.0642318687095546e-07,0.7115178735335239,0.709770190847334,6.978106343146081e-08,6.461616764975302e-11,0.000765396878125326,3.072312868333437e-07,3.9265566637948103e-11,6.91934604458943e-13,3.633566352938709e-11,8.475842190394737e-05,7.503714155716911e-10,2.870668740515422e-07,5.422541400244329e-07,4.334051757594736e-06,2.994728263322054e-05,5.483361994613523e-08
2.5836043024741106e-05,0.8128620537878589,9.363602846974209e-07,5.21032705151185e-07,4.28434527242261e-07,1.1325433347972282e-05,0.0,0.0,2.7202828866113553e-06,2.90131129844667e-08,0.00010027276611894308,1.6382980573262528e-06,1.0979994416621886e-08,1.438359389161062e-18,7.651807230347954e-13,6.254808587424122e-08,4.990149493825016e-06,0.00012366216277306545,3.6962535885960007e-09,7.835090567901048e-12,0.0007469778217287206,9.674833105020758e-10,1.6126702623485272e-09,4.825531844623061e-11,8.160395509614507e-11,1.5045512581070197e-05,1.0493841762835434e-10,2.0484419669519284e-10,2.8616374033496864e-10,9.72408671843177e-13,3.77534541008457e-12,3.313155724472114e-15,3.6257460461125e-10,9.420856512672648e-12,3.76,0.0,0.0010129651839993366,0.999057516756072,1.5467158187230533e-05,3.137081175791766e-07,0.7115618226458572,0.7098011307115712,6.924027248455201e-08,6.460643818188568e-11,0.0007653955126520075,3.095878085372443e-07,3.970414866140321e-11,7.035282010564248e-13,3.694592826228467e-11,8.527312698773633e-05,7.503974251347594e-10,2.9167264374639106e-07,5.508146064012942e-07,4.4037327210270105e-06,3.0482965714156175e-05,5.568456670379506e-08
2.5981448848894037e-05,0.8128677187631606,9.508913180192577e-07,5.29288281327127e-07,4.356036750831272e-07,1.1527750241688449e-05,0.0,0.0,2.7527522171390806e-06,2.9386127086591017e-08,0.00010174369246430086,1.6684705495673414e-06,1.1070473406290061e-08,1.5046244516977581e-18,7.882028047234291e-13,6.354444578686729e-08,5.086586196371257e-06,0.00012447614129939085,3.781137044043255e-09,8.01334811441679e-12,0.000751967319578992,9.73970477924396e-10,1.6383675556310877e-09,5.015266480625461e-11,8.320891362338236e-11,1.5321686552043062e-05,1.0683768301394719e-10,2.1293026866356515e-10,2.9835827771398425e-10,1.01041021792912e-12,3.859635457347961e-12,3.3851092584838212e-15,3.6868855435886515e-10,9.612195578960338e-12,3.76,0.0,0.0009763298494903268,0.9990557187764939,1.5773000593164257e-05,3.2113485119699105e-07,0.7116044033021328,0.7098306729273189,6.871905279733979e-08,6.459703610625914e-11,0.0007653941352065139,3.1195256594640825e-07,4.014916619904894e-11,7.152973309062963e-13,3.756545187166441e-11,8.579018637516453e-05,7.504220792255986e-10,2.9634760641079396e-07,5.595034527596075e-07,4.474460597017976e-06,3.102690352609121e-05,5.6548047693586156e-08
2.6112314090631677e-05,0.812872669763013,9.64153268351912e-07,5.368244662784016e-07,4.4214922912216574e-07,1.1712443658801306e-05,0.0,0.0,2.782254239293994e-06,2.9724869790148452e-08,0.00010308176925898871,1.696036184597657e-06,1.1152334094139649e-08,1.566829522976007e-18,8.095010543579004e-13,6.445394329881208e-08,5.1747269883180785e-06,0.00012520890727759395,3.8590067466193034e-09,8.176835812891544e-12,0.0007564580315708647,9.798091150669766e-10,1.661824771083933e-09,5.191914032197642e-11,8.46765918030634e-11,1.5573988988124314e-05,1.085747323975139e-10,2.2045989664234206e-10,3.097385539407958e-10,1.0457806816730175e-12,3.937055868288484e-12,3.451155174976703e-15,3.742709941561195e-10,9.787189603658469e-12,3.76,0.0,0.0009444942023286829,0.999054087039575,1.605263622299573e-05,3.279420767250527e-07,0.7116415971945824,0.7098561069624325,6.826610137867785e-08,6.458884430225355e-11,0.000765392885121515,3.1408798787416884e-07,4.05552638855676e-11,7.260417765431568e-13,3.813105262982114e-11,8.625761672280546e-05,7.504431734382732e-10,3.00615082208515e-07,5.674347546758075e-07,4.539023633359148e-06,3.152360665541654e-05,5.733605108297681e-08
2.6243179332369317e-05,0.8128774858607037,9.775919562199044e-07,5.44462613488339e-07,4.487844117496331e-07,1.1899641281872879e-05,0.0,0.0,2.812024491803596e-06,3.006651773163208e-08,0.00010443349545139614,1.723996055088589e-06,1.1234608727711317e-08,1.6315680209805449e-18,8.313622092049164e-13,6.537570967385308e-08,5.264162378580489e-06,0.00012594185134088428,3.938297863685304e-09,8.34326836792114e-12,0.0007609488907812764,9.856479211978424e-10,1.6855986232397735e-09,5.374314876396964e-11,8.616658975011195e-11,1.5829889694565345e-05,1.1033844554475454e-10,2.282360347675498e-10,3.2151553379155293e-10,1.082293489155333e-12,4.015986192026201e-12,3.5184460910823137e-15,3.7993017145739467e-10,9.96486391997644e-12,3.76,0.0,0.0009136984620974222,0.9990524422818815,1.633647759802562e-05,3.3486777002916725e-07,0.7116777583001953,0.7098804839987811,6.782792721727395e-08,6.458089961020948e-11,0.000765391625062207,3.162302659522896e-07,4.096672343755528e-11,7.369324206848755e-13,3.8704364847608146e-11,8.672707380611974e-05,7.504632755857603e-10,3.049401968300238e-07,5.754729978131974e-07,4.6044587373085015e-06,3.20271860552481e-05,5.813449538272767e-08
2.6374044574106957e-05,0.8128821715395916,9.912097299256073e-07,5.522040754031702e-07,4.555104148448231e-07,1.208937563137216e-05,0.0,0.0,2.8420662247426744e-06,3.0411104884119345e-08,0.0001057990237127967,1.7523554816683381e-06,1.1317304133053496e-08,1.6989421889981919e-18,8.538010969877665e-13,6.630990870523567e-08,5.354909739153388e-06,0.00012667497601098735,4.0190343484796094e-09,8.512694571699563e-12,0.0007654398896556472,9.914868892174754e-10,1.7096933390305519e-09,5.5626445150450934e-11,8.767922672878009e-11,1.6089437114040745e-05,1.1212922548366711e-10,2.36266250489776e-10,3.3370197976133717e-10,1.1199831951162868e-12,4.096458646839107e-12,3.58700667014769e-15,3.8566711957108893e-10,1.0145255898963772e-11,3.76,0.0,0.0008839086605859316,0.9990507843284764,1.6624582072169376e-05,3.4191367624133924e-07,0.7117129206432747,0.7099038377854093,6.740404964580069e-08,6.457319386029912e-11,0.0007653903548940595,3.183794899137726e-07,4.13836169041534e-11,7.479712329540772e-13,3.928549263303743e-11,8.719861526346321e-05,7.50482382838795e-10,3.0932372029218265e-07,5.836196101673542e-07,4.67077754591244e-06,3.253773357738875e-05,5.894351993461491e-08
2.6504909815844597e-05,0.8128867311384584,1.0050089690010996e-06,5.600502225057078e-07,4.623284462481172e-07,1.2281679662698424e-05,0.0,0.0,2.872382733514761e-06,3.0758665724448804e-08,0.0001071785089725668,1.7811198559643863e-06,1.140042725044668e-08,1.769058516611898e-18,8.768329389701043e-13,6.725670634889583e-08,5.4469866721683965e-06,0.00012740828388569522,4.10124054378566e-09,8.685163991122667e-12,0.0007699310208621079,9.97326012296288e-10,1.7341132077658883e-09,5.757083545021876e-11,8.921482672614587e-11,1.63526803339784e-05,1.1394748122414735e-10,2.4455833234850466e-10,3.463110389374242e-10,1.15888535120806e-12,4.178506216256648e-12,3.656862136249751e-15,3.9148288571619433e-10,1.0328403431544727e-11,3.76,0.0,0.0008550919387811411,0.9990491130020432,1.6917007764479293e-05,3.490815641571238e-07,0.7117471171402163,0.7099262009588564,6.699400062133707e-08,6.456571920787572e-11,0.0007653890744813653,3.205357507838199e-07,4.18060172696001e-11,7.591601796758911e-13,3.987453952073693e-11,8.767229932808425e-05,7.5050055575108e-10,3.137664328103172e-07,5.918760386116971e-07,4.737991849974977e-06,3.305534229746828e-05,5.976326591453945e-08
2.6635775057582237e-05,0.8128911688552328,1.0189920846550017e-06,5.680024435590695e-07,4.692397299734035e-07,1.2476586771949094e-05,0.0,0.0,2.9029773594387107e-06,3.1109235239025534e-08,0.00010857210844697192,1.8102946415472343e-06,1.1483985136108337e-08,1.842027858554126e-18,9.004733585017503e-13,6.821627075292586e-08,5.540411012933149e-06,0.00012814177763855052,4.184941188233381e-09,8.86072697936838e-12,0.0007744222772839147,1.003165283864449e-09,1.758862581339384e-09,5.957817801854452e-11,9.077371852848279e-11,1.661966909509643e-05,1.1579362784573618e-10,2.5312029623307785e-10,3.593562540893011e-10,1.1990365338853075e-12,4.262162667421163e-12,3.728038233129995e-15,3.973785312062356e-10,1.0514344935894168e-11,3.76,0.0,0.0008272165109467374,0.9990474281228551,1.7213813569359606e-05,3.5637322655449536e-07,0.7117803796354341,0.7099476050790442,6.659732649813682e-08,6.455846803760361e-11,0.0007653877836869726,3.226991408937934e-07,4.2233998468419734e-11,7.705012418981528e-13,4.047160999104787e-11,8.814818483595565e-05,7.505178403768769e-10,3.1826912493308943e-07,6.002437491521331e-07,4.806113596132362e-06,3.3580106531054825e-05,6.059387632922854e-08
2.6766640299319876e-05,0.8128954887519961,1.0331615201382638e-06,5.76062145850555e-07,4.762455064245152e-07,1.2674130801764515e-05,0.0,0.0,2.93385349034279e-06,3.146284892973724e-08,0.00010997998166833648,1.8398853748859755e-06,1.1567984963916621e-08,1.917965360068608e-18,9.247383913126988e-13,6.918877230455634e-08,5.635200833007702e-06,0.00012887546001854664,4.270161422692083e-09,9.039434687633132e-12,0.000778913652012089,1.0090046976029683e-09,1.7839458590692773e-09,6.165038507247551e-11,9.235623580131883e-11,1.6890453800053354e-05,1.1766808658611502e-10,2.6196039181747584e-10,3.7285157506729197e-10,1.2404743730561691e-12,4.347462570755324e-12,3.800561236272728e-15,4.033551316376481e-10,1.0703119364922007e-11,3.76,0.0,0.0008002516297910224,0.9990457295087459,1.751505916691542e-05,3.637904805169709e-07,0.7118127389361986,0.7099680806640719,6.621359316825017e-08,6.455143293320182e-11,0.0007653864823706453,3.2486975389547055e-07,4.2667635386476416e-11,7.819964756931299e-13,4.1076812838529295e-11,8.862633123372758e-05,7.50534212460734e-10,3.22832597681315e-07,6.087242271840815e-07,4.875154888951224e-06,3.4112121849982484e-05,6.143549609871155e-08
2.6897505541057516e-05,0.8128996947589792,1.047519751192792e-06,5.842307554360652e-07,4.833470326138559e-07,1.2874346047240373e-05,0.0,0.0,2.965014561166087e-06,3.181954281996894e-08,0.00011140229051455435,1.8698976663160598e-06,1.1652434027168134e-08,1.9969908347464278e-18,9.496444979637392e-13,7.01743836472502e-08,5.731374443324282e-06,0.00012960933384965307,4.356926796759027e-09,9.221339077647474e-12,0.0007834051383382363,1.0148442474358097e-09,1.8093675003170506e-09,6.37894242020798e-11,9.396271716393089e-11,1.7165085522198456e-05,1.195712849317908e-10,2.7108710915236196e-10,3.8681137048226484e-10,1.2832375815409704e-12,4.434441320590805e-12,3.874458029833307e-15,4.0941377708434217e-10,1.089476621385478e-11,3.76,0.0,0.0007741675525119835,0.9990440169750783,1.782080503342163e-05,3.713351677605041e-07,0.7118442248465977,0.7099876572241453,6.584237745493039e-08,6.454460679386595e-11,0.0007653851703908946,3.270476847755304e-07,4.310700388091104e-11,7.936479335843154e-13,4.1690256108362333e-11,8.910679858660845e-05,7.5054972913737e-10,3.274576626897177e-07,6.173189777521536e-07,4.94512799304857e-06,3.465148509886966e-05,6.228827206428501e-08
2.7028370782795156e-05,0.8129037906789945,1.062069286536834e-06,5.925097173892191e-07,4.905455823820467e-07,1.3077267261914826e-05,0.0,0.0,2.996464054567733e-06,3.2179353460729447e-08,0.00011283919923897098,1.900337201019131e-06,1.1737339740391278e-08,2.079229061973741e-18,9.752085749050956e-13,7.117327970248156e-08,5.828950397339609e-06,0.0001303434020306056,4.445263275353731e-09,9.40649293456793e-12,0.0007878967297475738,1.0206839275217195e-09,1.8351320329926574e-09,6.599731992115037e-11,9.559350626738444e-11,1.7443616014431277e-05,1.2150365671174077e-10,2.8050918542848885e-10,4.012504396936339e-10,1.3273659853441461e-12,4.5231351555618474e-12,3.949756061308525e-15,4.1555557229376054e-10,1.1089325527925342e-11,3.76,0.0,0.0007489355078506854,0.9990422903347107,1.8131112451923454e-05,3.7900915496452484e-07,0.7118748662004897,0.71000636329449,6.548326746798956e-08,6.45379827411712e-11,0.0007653838476051522,3.2923302987030964e-07,4.355218080133611e-11,8.054576667799681e-13,4.231204788864792e-11,8.95896475866074e-05,7.505644510897407e-10,3.321451423492164e-07,6.260295258135696e-07,5.016045335238134e-06,3.519829441184624e-05,6.315235296475698e-08
2.7159236024532796e-05,0.812907780191605,1.0768126682436012e-06,6.009004960553858e-07,4.978424466203069e-07,1.3282929663838791e-05,0.0,0.0,3.0282055015441357e-06,3.254231793690245e-08,0.00011429087450067513,1.93120974001533e-06,1.1822709641190815e-08,2.1648097256791195e-18,1.0014479651236571e-12,7.218563771898413e-08,5.927947494224534e-06,0.00013107766753476616,4.535197245423788e-09,9.59494987958054e-12,0.0007923884199121913,1.0265237322459093e-09,1.8612440372363967e-09,6.827615526132374e-11,9.724895187911667e-11,1.7726097718181836e-05,1.2346564219183804e-10,2.9023561193059696e-10,4.161840251369064e-10,1.3729005547415756e-12,4.613581179402259e-12,4.026483333462131e-15,4.2178163688285716e-10,1.1286837910182155e-11,3.76,0.0,0.0007245276642881656,0.9990405493979682,1.8446043522980737e-05,3.8681433410754926e-07,0.711904690893314,0.7100242264671114,6.513587100504931e-08,6.453155404031693e-11,0.0007653825138673267,3.314258868808748e-07,4.4003243992129146e-11,8.174278180445258e-13,4.2942301694281904e-11,9.007493956095674e-05,7.505783343763785e-10,3.3689586995034376e-07,6.348574165056066e-07,5.087919506705562e-06,3.575264922951154e-05,6.402788952236774e-08
2.7290101266270436e-05,0.8129116668572306,1.0917524721832486e-06,6.094045753079252e-07,5.052389334973224e-07,1.349136894173206e-05,0.0,0.0,3.060242482055245e-06,3.2908473873624946e-08,0.00011575748539521688,1.962521121170386e-06,1.190855139210344e-08,2.2538676698473343e-18,1.0283804704918246e-12,7.321163729911706e-08,6.028384782108331e-06,0.00013181213340971684,4.626755522761945e-09,9.78676438244943e-12,0.0007968802026845476,1.0323636562123986e-09,1.887708150487123e-09,7.062807341173438e-11,9.892940796346214e-11,1.8012583772516272e-05,1.2545768816851391e-10,3.0027564119124683e-10,4.3162782500751557e-10,1.4198834362211016e-12,4.7058173828895355e-12,4.10466850626591e-15,4.280931055373845e-10,1.148734452942204e-11,3.76,0.0,0.0007009170993772544,0.9990387939726085,1.8765661175561296e-05,3.9475262280753436e-07,0.7119337259127655,0.7100412734214356,6.479980576378241e-08,6.452531425801344e-11,0.0007653811690298913,3.3362635488839474e-07,4.4460272306692233e-11,8.295605312647095e-13,4.358113035662326e-11,9.056273648039748e-05,7.505914302419004e-10,3.417106898288837e-07,6.43804215416088e-07,5.160763265212023e-06,3.6314650316131686e-05,6.491503447369502e-08
2.740787998383431e-05,0.8129150797717497,1.105368393347357e-06,6.171563609978801e-07,5.119820443482415e-07,1.3681368401717886e-05,0.0,0.0,3.0893314444817245e-06,3.3240774453097564e-08,0.00011709034691178931,1.991081461981824e-06,1.198621883503334e-08,2.337108842781695e-18,1.0532274317690816e-12,7.414685080783838e-08,6.120025650993527e-06,0.00013247332659275187,4.710569269371711e-09,9.9623138605566e-12,0.0008009228814186977,1.0376196854453327e-09,1.9118307972628716e-09,7.280910669883882e-11,1.0046349919630952e-10,1.827388943006074e-05,1.2727660588786566e-10,3.0958766141049016e-10,4.459768303134614e-10,1.4634421441871546e-12,4.790392701538524e-12,4.176305846186323e-15,4.33847397922995e-10,1.1670395047617513e-11,3.76,0.0,0.0006803277218486416,0.9990372015410323,1.9057376777142943e-05,4.020124971531488e-07,0.7119592038568981,0.7100559391523303,6.45067254161447e-08,6.451985484382419e-11,0.0007653799490637019,3.356133665126201e-07,4.4876763976466993e-11,8.406207153227251e-13,4.416349988602983e-11,9.100394718018348e-05,7.50602606858963e-10,3.460995334776425e-07,6.519593116160099e-07,5.227162325067578e-06,3.6827073216113536e-05,6.572351792756502e-08
2.7525658701398183e-05,0.81291841460674,1.1191474571910132e-06,6.250022479134187e-07,5.188079018018657e-07,1.3873673118385065e-05,0.0,0.0,3.118665409090396e-06,3.3575719238065143e-08,0.0001184355720242793,2.020006422848621e-06,1.206428055186612e-08,2.4233865388785847e-18,1.0786642673003484e-12,7.50933956794371e-08,6.212862951447224e-06,0.00013313468693082687,4.795740945766184e-09,1.0140668710481965e-11,0.0008049656260863367,1.0428758034253602e-09,1.936245940898281e-09,7.50527737582388e-11,1.0201840542951333e-10,1.8538521966968455e-05,1.291205749962507e-10,3.1916854032976145e-10,4.6076431760434126e-10,1.5082415526450622e-12,4.876478565909253e-12,4.249169532655325e-15,4.396726478991448e-10,1.1855935534928103e-11,3.76,0.0,0.0006603446390532129,0.9990355970720232,1.9352987227156568e-05,4.093831993317475e-07,0.7119840817699592,0.7100699828654818,6.422226052637902e-08,6.451453896492348e-11,0.0007653787198761958,3.3760669863741024e-07,4.529821105040504e-11,8.518159122477299e-13,4.47529913290355e-11,9.14472837112988e-05,7.506131743236876e-10,3.505416162357079e-07,6.602131790722385e-07,5.294366760611514e-06,3.734584765707369e-05,6.654164366810877e-08
2.7643437418962057e-05,0.8129216737248545,1.1330916135927818e-06,6.329433594095705e-07,5.257174963311467e-07,1.4068310111745588e-05,0.0,0.0,3.148247089950129e-06,3.3913336805884704e-08,0.0001197932891904548,2.049300423330263e-06,1.214274239582295e-08,2.5128107313840243e-18,1.1047049576219008e-12,7.605140785564932e-08,6.306911099965041e-06,0.00013379621679948105,4.882291019496846e-09,1.0321870456906598e-11,0.0008090084325560518,1.0481320066453538e-09,1.9609570886377935e-09,7.736076878397713e-11,1.0359439583628779e-10,1.8806521608106574e-05,1.30989935164677e-10,3.290255955957573e-10,4.76002730579697e-10,1.5543149630719373e-12,4.964104604170679e-12,4.323281764515103e-15,4.455697147741832e-10,1.2043997211199988e-11,3.76,0.0,0.0006409499974699336,0.9990339804199708,1.9652540166277275e-05,4.1686618194171494e-07,0.7120083775558265,0.7100834222298085,6.394616114498435e-08,6.450936232003168e-11,0.000765377481354645,3.3960642642340786e-07,4.5724673172144326e-11,8.631477824191758e-13,4.534969225631288e-11,9.189279262236163e-05,7.506231270706085e-10,3.5503757716647753e-07,6.685670026857034e-07,5.362386227290294e-06,3.787104991625797e-05,6.736952729617381e-08
2.776121613652593e-05,0.8129248594209096,1.147202835820033e-06,6.409808323118009e-07,5.327118303275137e-07,1.4265306726466222e-05,0.0,0.0,3.1780792348676865e-06,3.425365610499813e-08,0.00012116362854573212,2.078967935997146e-06,1.2221610306956865e-08,2.605495479866354e-18,1.1313638160200854e-12,7.70210248889168e-08,6.402184684717122e-06,0.00013445791862259432,4.970240257136065e-09,1.0505961214635563e-11,0.0008130512967997398,1.0533882917244493e-09,1.985967799514959e-09,7.973482980383555e-11,1.0519174321054419e-10,1.907792905949614e-05,1.3288503059385846e-10,3.391663353038623e-10,4.917048457490103e-10,1.6016965336385815e-12,5.053301084041565e-12,4.398665196366592e-15,4.515394682588655e-10,1.2234611687973619e-11,3.76,0.0,0.0006221264693264484,0.9990323514374944,1.9956083806734068e-05,4.2446291527987934e-07,0.7120321085935208,0.7100962743860939,6.367817475388066e-08,6.450432082288926e-11,0.0007653762333878655,3.4161262597681745e-07,4.61562106908726e-11,8.746178977877741e-13,4.5953685063621254e-11,9.234052090618593e-05,7.506325744577177e-10,3.595880629552141e-07,6.770219814696288e-07,5.431230495502337e-06,3.840275718364483e-05,6.820728573581287e-08
2.7878994854089805e-05,0.8129279739219581,1.161483120776337e-06,6.49115817075789e-07,5.397919182423882e-07,1.4464690635728522e-05,0.0,0.0,3.208164625780298e-06,3.459670645902148e-08,0.00012254672192243623,2.109013487061516e-06,1.2300890313363806e-08,2.7015590436229865e-18,1.1586554964353605e-12,7.80023859680356e-08,6.498698467562982e-06,0.00013511979487264476,5.059609728608696e-09,1.0692983697019448e-11,0.0008170942148892784,1.0586446554043554e-09,2.011281679184106e-09,8.217673977349546e-11,1.0681072402064469e-10,1.9352785514017652e-05,1.348062100751816e-10,3.495984627726882e-10,5.078837809069389e-10,1.6504213006906406e-12,5.144098927228973e-12,4.475342856416834e-15,4.575827885903654e-10,1.2427810973496709e-11,3.76,0.0,0.0006038572369833007,0.9990307099754256,2.0263666939135286e-05,4.3217488755498793e-07,0.7120552917528278,0.710108555962564,6.341806362782624e-08,6.449941037512999e-11,0.000765374975861388,3.4362537435926565e-07,4.659288466896488e-11,8.862279268711952e-13,4.656505852882753e-11,9.279051600546333e-05,7.506414527427504e-10,3.6419372800061257e-07,6.855793287186102e-07,5.5009094519747535e-06,3.894104757272717e-05,6.905503728176524e-08
2.7984995699897294e-05,0.8129307178901845,1.1744815955061024e-06,6.565216379690494e-07,5.462381652425941e-07,1.4646200430613294e-05,0.0,0.0,3.2354603300173062e-06,3.4907811371193396e-08,0.0001238025209921132,2.1363814904968475e-06,1.237259971471989e-08,2.791006192914522e-18,1.1837714639852237e-12,7.889576848728073e-08,6.5866335837674365e-06,0.00013571563471517973,5.141274215094827e-09,1.086384634711509e-11,0.0008207328840395215,1.06337544732294e-09,2.034326384479164e-09,8.44339803099797e-11,1.0828653484462378e-10,1.960313966359332e-05,1.3655786549632196e-10,3.5924304204435723e-10,5.228636274462738e-10,1.6954517065882482e-12,5.227212247008247e-12,4.5454787598042655e-15,4.630854126426649e-10,1.2603927120483382e-11,3.76,0.0,0.0005878753502979476,0.9990292218647683,2.0543986320909142e-05,4.3921543650383447e-07,0.7120757017044946,0.7101191348776096,6.319050825194458e-08,6.449509976970914e-11,0.0007653738358174202,3.454425116216211e-07,4.699033396129691e-11,8.967980010460234e-13,4.7121679889913455e-11,9.319748930010026e-05,7.506489694713473e-10,3.683865519559704e-07,6.933694807126647e-07,5.5643424374896595e-06,3.943120280561762e-05,6.982665674179433e-08
2.8090996545704783e-05,0.8129334074761337,1.1876201373925076e-06,6.640082447313346e-07,5.527554613303382e-07,1.4829687263278759e-05,0.0,0.0,3.2629655217858544e-06,3.52211744113427e-08,0.00012506885753040805,2.1640627917363096e-06,1.244465238932506e-08,2.8833815054804403e-18,1.2094233489028594e-12,7.979888161357452e-08,6.675596370235623e-06,0.00013631161975593322,5.224122203357955e-09,1.1037150781443969e-11,0.0008243715909723075,1.0681062981554373e-09,2.0576222821525134e-09,8.674902541624404e-11,1.0978030254912803e-10,1.9856351998441938e-05,1.3833119614865267e-10,3.691359482259013e-10,5.382506690127121e-10,1.7416260343097732e-12,5.311671752676339e-12,4.61669954785612e-15,4.686490042499354e-10,1.2782187118140023e-11,3.76,0.0,0.0005723176503663513,0.9990277234120434,2.0827654083130153e-05,4.4635165971104875e-07,0.7120956927497719,0.710129276118908,6.296898004411127e-08,6.449088941064837e-11,0.0007653726878507326,3.472650741822202e-07,4.739203934493253e-11,9.074840102285242e-13,4.768441618634687e-11,9.360637274304595e-05,7.506561223184774e-10,3.726250956105287e-07,7.012444506045496e-07,5.628466998292807e-06,3.9926812664308985e-05,7.0606555905691e-08
2.8196997391512272e-05,0.812936044172305,1.2009002524253402e-06,6.715765050166671e-07,5.593445716757949e-07,1.501517200576434e-05,0.0,0.0,3.2906823016318e-06,3.55368177526881e-08,0.000126345831247267,2.192060804412903e-06,1.2517052919480834e-08,2.9787804036312505e-18,1.2356225744786573e-12,8.071183029816251e-08,6.765597957502231e-06,0.00013690775189804382,5.308169701366481e-09,1.1212929414570034e-11,0.000828010333019275,1.0728372057671127e-09,2.081172096154613e-09,8.912327278764667e-11,1.1129223653046785e-10,2.0112453582973115e-05,1.4012646608166545e-10,3.7928322261765764e-10,5.54055213014527e-10,1.7889717387665529e-12,5.397501404459319e-12,4.689022928166334e-15,4.742742274886073e-10,1.2962615145222365e-11,3.76,0.0,0.0005571728785766541,0.9990262145047077,2.111470702366762e-05,4.535846801668136e-07,0.712115276187173,0.7101389908018699,6.275331811495062e-08,6.44867765227644e-11,0.0007653715318757146,3.4909312024457886e-07,4.779804684504687e-11,9.18287188954446e-13,4.8253333909209794e-11,9.40172018766196e-05,7.50662801513109e-10,3.7690985241895605e-07,7.092051532465915e-07,5.693290589109961e-06,4.042793605627241e-05,7.139482392276066e-08
2.830299823731976e-05,0.8129386294325011,1.2143234627312575e-06,6.792272958342049e-07,5.660062697269199e-07,1.5202675755592176e-05,0.0,0.0,3.318612793505121e-06,3.5854763825245704e-08,0.00012763354301559792,2.22037897897935e-06,1.2589805948374348e-08,3.0773013234743117e-18,1.262380808396184e-12,8.163472062890928e-08,6.856649595275896e-06,0.0001375040330763677,5.393432927335071e-09,1.1391215074867743e-11,0.000831649107569986,1.0775681680950472e-09,2.1049785703469737e-09,9.155815251148011e-11,1.1282254873439757e-10,2.0371475815717703e-05,1.4194394251195606e-10,3.8969104732865516e-10,5.702878133697125e-10,1.837516907715675e-12,5.484725629614586e-12,4.762466988915263e-15,4.799617536647861e-10,1.3145235653738758e-11,3.76,0.0,0.0005424300751295362,0.9990246950289922,2.1405182337443195e-05,4.609156331634214e-07,0.7121344630170023,0.710148289741443,6.254336992345759e-08,6.448275844147191e-11,0.000765370367804189,3.5092670866473394e-07,4.820840296879056e-11,9.292088371684344e-13,4.882850162175697e-11,9.443001255212792e-05,7.506689973223583e-10,3.8124132113194276e-07,7.172525132961456e-07,5.75882074453117e-06,4.093463252266967e-05,7.219155097087529e-08
