Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49),S(4555),S(5169),C2F(4087),F(37),C2H3F2(66),S(4570),CHF3(42),CHO2(165),S(459),C2H2F2(59),CHF2O(616),CHFO2(172),S(4185),S(3185),CFO(51),C#CC(5436),CFO3(6311)
2.8686233426608995e-19,0.7210121567821619,2.0254240306412583e-24,1.6772572857130463e-25,2.047357741974873e-35,2.043559756195538e-36,0.0,0.0,3.403496320145756e-19,4.741518633791071e-34,5.737792324300343e-45,6.563410791393872e-45,3.5492065515815155e-42,2.7047948338521807e-58,8.060991844041228e-40,1.090156851600195e-32,2.379984869350494e-21,1.5200595987015882e-32,5.786995987861466e-56,1.686237560782842e-54,1.1869719238227577e-31,2.6381396945375953e-49,5.874812400276996e-22,1.724733012117191e-50,4.544110397377182e-37,1.1422093394356914e-48,5.4233336114990684e-30,3.1243011589328387e-38,4.2195551313102634e-54,6.214261638824644e-55,2.6679488423288325e-50,3.5169045184099564e-54,1.8379263983237107e-42,6.486981837497138e-55,3.76,0.0,0.9214404666389061,0.9999999999995511,1.0026876642205567e-45,6.522072445716255e-19,3.234513366340087e-14,3.098681400279409e-14,1.3583196606067762e-15,8.186009201304531e-31,4.4886657042945934e-13,3.8762203737074925e-35,1.733217392437217e-36,3.22692305830767e-38,4.954473908990234e-48,1.5197389513972133e-32,1.4562420596796765e-32,6.724613084738686e-32,4.161495395399765e-32,1.3101485191499295e-36,1.2409871419163595e-40,1.343615173366872e-23,9.927491253699664e-34,2.974966715175734e-50,8.541291566589165e-49,1.5718756248712856e-43,1.1092263739782257e-57,8.698538788536188e-38,3.560452627319364e-46,5.874812400386297e-22,3.665903212155632e-36,1.3128112523963828e-54,1.6489009874082197e-51,2.379984869327711e-21,6.675588600890136e-20,2.065685877200203e-30,7.113507786626839e-39,2.73595771425354e-19,1.3132370566909845e-32,1.1111931064208872e-50,3.841803741515097e-63,3.7932707779430075e-46,9.609022495328372e-64,1.5757126139424778e-62,4.5444857032719965e-76,6.522072445716482e-19,1.483149606743955e-35,2.8388411770715113e-80,2.5611397543890207e-80,5.102080963384321e-69,1.3436157144576834e-23,8.917456148970359e-32,4.859419324563271e-52,2.943835179826854e-39,3.2398500833722434e-60,1.1798009611526479e-53,1.357542461040554e-43,3.778543689854243e-36,4.993156444374258e-70,1.2663535311580545e-59,1.9311731850657295e-50,2.069427631704969e-51,5.449451192629365e-66,1.5224049421930246e-67
5.739738973195527e-19,0.721012156782166,4.0526119567889194e-24,3.3559717897796213e-25,8.194766658774787e-35,8.179571951862354e-36,0.0,0.0,6.809949631012176e-19,1.897843128933923e-33,4.59372268710825e-44,5.254719506721286e-44,2.8415233104828555e-41,2.1654804980377314e-57,3.226497492604463e-39,4.3634684370076514e-32,4.7620374927597234e-21,6.084199790345868e-32,4.633116211875684e-55,1.3500153532981462e-53,4.750981033561622e-31,2.1121158576009675e-48,1.1754728894514712e-21,1.38083512119843e-49,1.818828388291932e-36,9.144646317331311e-48,2.1707468058785619e-29,1.2505551581616843e-37,3.379066314901594e-53,4.976447496135063e-54,2.1359813009725126e-49,2.816438955505515e-53,1.4714586564317527e-41,5.506521607210252e-54,3.76,0.0,0.9214404666388737,0.9999999999991018,8.027598092208286e-45,1.3049811331437173e-18,6.471836909366678e-14,6.20005496514746e-14,2.7178194421921645e-15,3.276537015605956e-30,8.981231200486249e-13,1.5514983220185347e-34,6.9373864678816e-36,1.2916101840860217e-37,3.966591659304903e-47,6.082916364075275e-32,5.828763312258575e-32,2.6915977183310485e-31,1.665682674969607e-31,5.244009059403496e-36,4.96718268312355e-40,2.688397695122243e-23,3.973583680377278e-33,2.3817822811918508e-49,6.838226723479242e-48,1.258456267141727e-42,1.65618458033839e-56,3.4816838086807566e-37,1.425108935159938e-45,1.17547288949522e-21,1.4673166468142368e-35,1.0511994243114346e-53,1.320123883687405e-50,4.762037492668534e-21,1.3356977017892959e-19,8.268126841487507e-30,2.847256949836221e-38,5.474292455168299e-19,5.256370621146761e-32,8.896301396046797e-50,6.1518914948900086e-62,3.0369230930648814e-45,1.5386955629221513e-62,2.5236271262078598e-61,1.4557177249986657e-74,1.3049811331438084e-18,5.936463626562419e-35,9.093551370494479e-79,8.204001020921565e-79,8.169977064649896e-68,2.6883998608956127e-23,3.5693064156666025e-31,3.890490194186824e-51,1.1783012610395463e-38,5.187981346483748e-59,9.44559534470606e-53,1.0868594127481393e-42,1.512402192681996e-35,7.998347647843488e-69,1.0138531739527316e-58,1.5461127852500414e-49,1.6568010622207731e-50,8.729268833944026e-65,2.4378324889825983e-66
1.148197023426478e-18,0.7210121567821741,8.107000376739249e-24,6.7134008006225475e-25,3.2789741794215826e-34,3.272900026546278e-35,0.0,0.0,1.3622856252743294e-18,7.593844570887176e-33,3.676374282643964e-43,4.205372684108438e-43,2.2740822448328145e-40,1.7330425320052011e-56,1.2910192677106694e-38,1.7459557427746404e-31,9.526142739714437e-21,2.4344724245817143e-31,3.7079021569624134e-54,1.0804225799377306e-52,1.9010112574925893e-30,1.6903346013613253e-47,2.351456188233437e-21,1.1050877609351644e-48,7.277682686811057e-36,7.318515151977081e-47,8.685814750167476e-29,5.004013435192416e-37,2.7046226049313136e-52,3.9831743946691354e-53,1.709434209094817e-48,2.25439354178801e-52,1.1776141312135675e-40,4.907867928123638e-53,3.76,0.0,0.921440466638809,0.9999999999982033,6.424518237810913e-44,2.6105289102878102e-18,1.2946483995419404e-13,1.2402802094991112e-13,5.436819004282828e-15,1.3110415945669546e-29,1.796636217923e-12,6.208014211045408e-34,2.775858226187112e-35,5.168123139269496e-37,3.1744788554195246e-46,2.433958885761411e-31,2.3322645542479644e-31,1.0769896839218623e-30,6.664900350518878e-31,2.0982871975187854e-35,1.9875200864620914e-39,5.377962745990995e-23,1.5899510554022304e-32,1.9061497002976153e-48,5.472659654325906e-47,1.0071474835781329e-41,2.554924322117372e-55,1.393128145059544e-36,5.702292058989476e-45,2.3514561884084895e-21,5.871177855722135e-35,8.41339886206575e-53,1.0565011060383238e-49,9.526142739349559e-21,2.6719753851233204e-19,3.308327709931027e-29,1.1392736535707834e-37,1.095096193692692e-18,2.1032329223123483e-31,7.119744890299183e-49,9.847032796391377e-61,2.4304614568727757e-44,2.462914970982344e-61,4.0397941294541513e-60,4.660669897445367e-73,2.6105289102881746e-18,2.3753587109501113e-34,2.9114189102253523e-77,2.626617777915822e-77,1.3077283973589714e-66,5.377971411905519e-23,1.4281874899063998e-30,3.1135745540243242e-50,4.71473988079388e-38,8.304148804944392e-58,7.559353754879066e-52,8.698178489329757e-42,6.051578764496901e-35,1.2804799068718615e-67,8.113912330383105e-58,1.2373601254010122e-48,1.3259446492890225e-49,1.3974952996919525e-63,3.902120441258213e-65
2.296643275640329e-18,0.7210121567821905,1.6215827487259927e-23,1.342825883314751e-24,1.3118032642562536e-33,1.3093777755981133e-34,0.0,0.0,2.7248669496198643e-18,3.038032309815842e-32,2.9416580068663726e-42,3.364937189970743e-42,1.8196113076748542e-39,1.3866973351084667e-55,5.164917731369833e-38,6.984959868299625e-31,1.9054353234168884e-20,9.739474969341225e-31,2.9668868280580784e-53,8.645022180325956e-52,7.605282895204894e-30,1.3525245022602737e-46,4.70342278553506e-21,8.842381102067986e-48,2.9115469689260214e-35,5.855944822130064e-46,3.474891484756369e-28,2.0020623404217644e-36,2.1642460390688782e-51,3.1873464941875153e-52,1.3678070900905192e-47,1.8041329894904823e-51,9.422702253198045e-40,4.7287556113232426e-52,3.76,0.0,0.9214404666386795,0.9999999999964063,5.140590720161561e-43,5.221624464575634e-18,2.589577816752304e-13,2.480829635510863e-13,1.0874818124143696e-14,5.245020074198687e-29,3.593662408215925e-12,2.4836099282836583e-33,1.1105240455883524e-34,2.0675857858774218e-36,2.540065398334402e-45,9.737420470557711e-31,9.330576878574723e-31,4.3086600272605246e-30,2.6663941312407046e-30,8.394519192872328e-35,7.951374602865246e-39,1.0757092877160527e-22,6.360839535626946e-32,1.5252093759610555e-47,4.3789592099508456e-46,8.058710066811479e-41,4.0118585163915704e-54,5.573428622411904e-36,2.2812881569585854e-44,4.703422786235385e-21,2.3488534504507067e-34,6.732240837515993e-52,8.4536266291102e-49,1.9054353232709138e-20,5.344530751525208e-19,1.3235465092888023e-28,4.557836474687651e-37,2.1904300900160573e-18,8.41430123127105e-31,5.696877652600255e-48,1.5758458396267216e-59,1.9447384367629167e-43,3.9414658085113165e-60,6.465263654543474e-59,1.4917941945292694e-71,5.221624464577091e-18,9.502981585536208e-34,9.318913207760426e-76,8.407317469890199e-76,2.092791194906264e-65,1.075712754646151e-22,5.713679939061667e-30,2.4913327029062347e-49,1.8862029802795436e-37,1.328934166672292e-56,6.048636139882743e-51,6.959864348431672e-41,2.421025559890693e-34,2.0493635005251007e-66,6.492371664176839e-57,9.900761017263212e-48,1.0609572845005145e-48,2.2366425217079956e-62,6.244663794201158e-64
4.593535780068031e-18,0.7210121567822234,3.243368279078132e-23,2.6857974941553885e-24,5.24764074355855e-33,5.23797454641743e-34,0.0,0.0,5.450029598308177e-18,1.2153118272608193e-31,2.3535498748129757e-41,2.6922055158238916e-41,1.4558272646751344e-38,1.1094632028412492e-54,2.06613523618678e-37,2.7942113424120096e-30,3.811077422525788e-20,3.89610708718586e-30,2.3737376189245486e-52,6.916674432146065e-51,3.042360749386596e-29,1.082122341546028e-45,9.407355979089069e-21,7.074576559120448e-47,1.1647135731394712e-34,4.685230141912794e-45,1.3900697179356529e-27,8.009950216201641e-36,1.731616040249807e-50,2.5502003819504763e-51,1.0943495722858554e-46,1.4437474260576178e-50,7.538877555480028e-39,5.066230436653614e-51,3.76,0.0,0.9214404666384205,0.9999999999928123,4.11286309497465e-42,1.044381557314983e-17,5.179436651172303e-13,4.961928487706452e-13,2.17508163465836e-14,2.0981787791730065e-28,7.187714766978475e-12,9.935248271986647e-33,4.442457730813598e-34,8.271016264990211e-36,2.0322452644818417e-44,3.895285213502802e-30,3.732534494641632e-30,1.723604278011735e-29,1.0666444561557862e-29,3.3580842257052315e-34,3.180808747985081e-38,2.1515353257227705e-22,2.544542891840763e-31,1.220283365360746e-46,3.5034999958634034e-45,6.447580184942892e-40,6.358139841890756e-53,2.2295600061516355e-35,9.125895481887327e-44,9.407355981890594e-21,9.396178472696892e-34,5.386401449685991e-51,6.763563590554568e-48,3.8110774219418417e-20,1.0689641483264327e-18,5.294616918191723e-28,1.8232829784953407e-36,4.381097882549351e-18,3.36599441981402e-30,4.557934864195676e-47,2.5216098488705594e-58,1.5559384727268204e-42,6.3069868536803796e-59,1.0345696459658156e-57,4.7743492358051136e-70,1.0443815573155658e-17,3.8015020052123034e-33,2.982431911897477e-74,2.690684126181235e-74,3.348806559631165e-64,2.1515491945718104e-22,2.2856579845135217e-29,1.993255405035845e-48,7.54542615602137e-37,2.126510974938269e-55,4.839373252687034e-50,5.568420157451591e-40,9.684890397559335e-34,3.2794582876805086e-65,5.1944049215012985e-56,7.921360937459062e-47,8.488464657381271e-48,3.579148154545419e-61,9.992479081223516e-63
9.187320788923435e-18,0.7210121567822894,6.487019772774394e-23,5.371740733179271e-24,2.0991422146883634e-32,2.0953048173756876e-33,0.0,0.0,1.0900354895673778e-17,4.861445122748293e-31,1.88292931339154e-40,2.15386691480959e-40,1.164717100581956e-37,8.876126979460357e-54,8.26487724047405e-37,1.1177300171693566e-29,7.622361621615623e-20,1.5585062751558537e-29,1.8990847087990977e-51,5.5336022371508275e-50,1.2169938202796303e-28,8.657389717979142e-45,1.8815222362000145e-20,5.6599299324417844e-46,4.659043870276348e-34,3.7484076867776324e-44,5.560505120178909e-27,3.204949762355756e-35,1.3853805214438483e-49,2.0402901574032696e-50,8.755212201156145e-46,1.155484358670163e-49,6.031388352950149e-38,6.105860992408957e-50,3.76,0.0,0.9214404666379025,0.9999999999856242,3.290446732128172e-41,2.0888197790292416e-17,1.0359154320009391e-12,9.924126192785966e-13,4.350281272233607e-14,8.393056613019935e-28,1.4375819397210374e-11,3.974261037156985e-32,1.7770554145820417e-33,3.308541145651704e-35,1.6258733933992418e-43,1.5581775064766782e-29,1.4930745400731483e-29,6.894697646682818e-29,4.266751432293963e-29,1.3432909607679294e-33,1.2723753120066492e-37,4.303187448827454e-22,1.0178585737608115e-30,9.762730500830182e-46,2.8029330513966456e-44,5.158308992553864e-39,1.0124349658270357e-51,8.918659838549922e-35,3.650506876405928e-43,1.88152223732067e-20,3.7586243287958406e-33,4.30936470110004e-50,5.41113997122746e-47,7.62236161927974e-20,2.1379862942483956e-18,2.1179329463280003e-27,7.293428749570768e-36,8.762433467162181e-18,1.3464525548527198e-29,3.646520997038609e-46,4.034780974510443e-57,1.2448098691124052e-41,1.0091692233609683e-57,1.6554134057629052e-56,1.5278890091560168e-68,2.0888197790315734e-17,1.5206626789832484e-32,9.544389625914608e-73,8.610737232911503e-73,5.358363024282245e-63,4.30324292648089e-22,9.143003967121334e-29,1.5946800229488144e-47,3.018293421962592e-36,3.4025906012898126e-54,3.871689207775614e-49,4.45494760784889e-39,3.874113791183953e-33,5.247514926314605e-64,4.155744291849363e-55,6.337389675794324e-46,6.791094351590443e-47,5.727053179979476e-60,1.5988780231204323e-61
1.837489080663424e-17,0.7210121567824208,1.2974644492134614e-22,1.0743627280597674e-23,8.396743711660832e-32,8.381627725900921e-33,0.0,0.0,2.1801005490360874e-17,1.9446176125389366e-30,1.506379250747281e-39,1.7231348396410982e-39,9.317957941524805e-37,7.101070123094122e-53,3.3060181537125865e-36,4.471011027240063e-29,1.5244930023283434e-19,6.23415212851396e-29,1.519310967471659e-50,4.426986872700244e-49,4.868074327938903e-28,6.926076180553337e-44,3.7630955111034514e-20,4.528051422575804e-45,1.863655464193544e-33,2.9988697406592076e-43,2.2242472924157166e-26,1.2826774408434454e-34,1.108339494393158e-48,1.632284979154243e-49,7.004336014220447e-45,9.250780542765257e-49,4.825225196213842e-37,8.169177451971806e-49,3.76,0.0,0.9214404666368665,0.999999999971248,2.632419954258785e-40,4.177696222455437e-17,2.071858965767192e-12,1.984852160569834e-12,8.700680519733171e-14,3.3572909338344266e-27,2.8752028308501383e-11,1.5897367697783087e-31,7.108366385335919e-33,1.323443395124067e-34,1.3007295872546477e-42,6.232836980412519e-29,5.972419578176785e-29,2.7579351589447283e-28,1.7067352904060797e-28,5.3732940566170076e-33,5.089605112308276e-37,8.60649188340181e-22,4.071517130821743e-30,7.810369988511125e-45,2.242399658722271e-43,4.126745100776553e-38,1.6160017119591152e-50,3.5675820488194186e-34,1.460232573862773e-42,3.763095515586164e-20,1.5034803200805693e-32,3.44758920471907e-49,4.3290662914918985e-46,1.524493001393972e-19,4.276030584388877e-18,8.471904144687724e-27,2.9174309062286477e-35,1.7525104634572843e-17,5.385919791338021e-29,2.9172860410975703e-45,6.455813734684966e-56,9.95871529810757e-41,1.6147118161347588e-56,2.648743016278682e-55,4.889400415054263e-67,4.1776962224647654e-17,6.082774475897986e-32,3.054301861840883e-71,2.75552355692679e-71,8.573598848471758e-62,8.606713798529438e-22,3.657275992421252e-28,1.2757742952039854e-46,1.2073420476935735e-35,5.444283348271493e-53,3.09743538559076e-48,3.5640426798692903e-38,1.5496770394254266e-32,8.396330140472035e-63,3.324711270323418e-54,5.070032210659702e-45,5.433004624436798e-46,9.163618016661429e-59,2.558269948603042e-60
3.6750030842055855e-17,0.7210121567826836,2.595118085872386e-22,2.1487400652918636e-23,3.358734867818958e-31,3.352875546539506e-32,0.0,0.0,4.3602306679558675e-17,7.778549577693697e-30,1.205117774662872e-38,1.3785248843943568e-38,7.454454770101886e-36,5.68092350291829e-52,1.3224207108535117e-35,1.7884225999978345e-28,3.049006684057163e-19,2.493686373265153e-28,1.2154746207528252e-49,3.541631537673289e-48,1.947249543921745e-27,5.5409267198457745e-43,7.526242054195217e-20,3.6224841287942826e-44,7.454697688529714e-33,2.399239885449465e-42,8.897079609967145e-26,5.1361336376879394e-34,8.86685627375851e-48,1.3058505824012008e-48,5.603535313115657e-44,7.411322694307264e-48,3.860225942914459e-36,1.179047817806098e-47,3.76,0.0,0.9214404666347946,0.9999999999424956,2.1059610942485942e-39,8.355449109298541e-17,4.143746033295039e-12,3.969731244253646e-12,1.7401478904128572e-13,1.342930021896579e-26,5.750444473439231e-11,6.3590118588581725e-31,2.843375563729354e-32,5.293827522325777e-34,1.040596017359191e-41,2.4931602713696945e-28,2.3889920600943156e-28,1.1031852776085252e-27,6.827010559908836e-28,2.1493562020523097e-32,2.0358630074170646e-36,1.721310150601048e-21,1.628623419835726e-29,6.248370469687906e-44,1.7939410051861066e-42,3.3014351898825235e-37,2.5824871537907093e-49,1.4270837617914759e-33,5.840990630911952e-42,7.526242072126248e-20,6.013982458585467e-32,2.758110381014111e-48,3.463376635149409e-45,3.049006680319639e-19,8.552119157856068e-18,3.388796128620812e-26,1.1669842744578339e-34,3.5050446962134146e-17,2.154389828013468e-28,2.3338565295861895e-44,1.0329433309274317e-54,7.967066738107617e-40,2.58357174072575e-55,4.2380540369843664e-54,1.5646330101940231e-65,8.355449109335852e-17,2.433134545744684e-31,9.773921300755356e-70,8.817815320107894e-70,1.3717932503102413e-60,1.7213989175542817e-21,1.4629252769632237e-27,1.0206315414120886e-45,4.829418241512199e-35,8.710963904033083e-52,2.477994356855364e-47,2.8512679795051016e-37,6.198771171834878e-32,1.3434376158234853e-61,2.659859660022868e-53,4.0560741115479373e-44,4.346455500614646e-45,1.4662055203539108e-57,4.093284051007155e-59
7.350031091289908e-17,0.7210121567832096,5.190940130336199e-22,4.297494850751011e-23,1.3435033536041418e-30,1.3413093215584177e-31,0.0,0.0,8.720490905724865e-17,3.111435656619013e-29,9.641000555712544e-38,1.1028274955847799e-37,5.963599120595647e-35,4.5447657446638317e-51,5.289709724223887e-35,7.153726756175658e-28,6.098034053095834e-19,9.974797465450788e-28,9.724037416099532e-49,2.833322055272355e-47,7.789037827001987e-27,4.432767705504813e-42,1.50525351135183e-19,2.89800449866078e-43,2.9818942409621203e-32,1.9195881952742063e-41,3.558849892776575e-25,2.058761271545018e-33,7.093541158912249e-47,1.0446918375670785e-47,4.482854850618906e-43,5.946035041685654e-47,3.0881990364956046e-35,1.784058208482967e-46,3.76,0.0,0.9214404666306507,0.9999999998849907,1.6847790927388227e-38,1.6710954882947604e-16,8.287520168332102e-12,7.939489416026624e-12,3.4803075230504496e-13,5.3717473085609e-26,1.1500927199941033e-10,2.5436177550203283e-30,1.1373560785852626e-31,2.1175418514428604e-33,8.324817503448891e-41,9.972692748736061e-28,9.556016258484415e-28,4.412763489606657e-27,2.7308180738337487e-27,8.597602259227077e-32,8.143495470506993e-36,3.442632376506762e-21,6.514526816135333e-29,4.998726555900123e-43,1.4351613009003268e-41,2.6411637093867825e-36,4.12948658529652e-48,5.708655487454139e-33,2.336408870175726e-41,1.5052535185242793e-19,2.405605219616625e-31,2.206503974437496e-47,2.770849749973603e-44,6.09803403814566e-19,1.7104296277535362e-17,1.3555253444791443e-25,4.667961166514873e-34,7.010113158821672e-17,8.617603110387536e-28,1.867096300748802e-43,1.6527198335024992e-53,6.373691127028482e-39,4.1337410129504464e-54,6.780938430833337e-53,5.006865288253598e-64,1.671095488309684e-16,9.732587719347467e-31,3.1276795494123666e-68,2.821723082422364e-68,2.194883127491939e-59,3.442987446119258e-21,5.8517308579565414e-27,8.165100662202984e-45,1.931777860783026e-34,1.3937630160124726e-50,1.9824338092989637e-46,2.2810279142931867e-36,2.47952104575128e-31,2.1495209551633155e-60,2.1279948793807934e-52,3.2448788735633572e-43,3.477185350031866e-44,2.3459501527383033e-56,6.549296326586069e-58
1.4700087105458556e-16,0.7210121567842613,1.0384643303835185e-21,8.595004865659464e-23,5.3740476659218286e-30,5.366469185555514e-31,0.0,0.0,1.744101138098061e-16,1.2445774277337646e-28,7.71282516683812e-37,8.8226628442892e-37,4.770893318369563e-34,3.6358233412938996e-50,2.1158892514260124e-34,2.8614979559783358e-27,1.2196088813497292e-18,3.9899301234370055e-27,7.779545413229374e-48,2.266664389040147e-46,3.115623081598486e-26,3.546224727156415e-41,3.010512112472269e-19,2.3184104759490796e-42,1.1927607288069473e-31,1.5359709104611305e-40,1.4235435353952725e-24,8.269445050408933e-33,5.674855402428723e-46,8.357617498476851e-47,3.58629451938612e-42,4.7839349173523176e-46,2.470566490349529e-34,2.7725577096727875e-45,3.76,0.0,0.9214404666223629,0.9999999997699809,1.347827625038915e-37,3.342196643009713e-16,1.6575068438331697e-11,1.587900577719399e-11,6.960626611359688e-13,2.1487043069333335e-25,2.300189041823954e-10,1.0174497486856862e-29,4.54943642974397e-31,8.47018952363409e-33,6.65987370709306e-40,3.9890879958660726e-27,3.822415755231807e-27,1.7651098324962846e-26,1.092329975634921e-26,3.43915662751969e-31,3.2574080889900796e-35,6.885278033854105e-21,2.6058173551320903e-28,3.998993938259873e-42,1.1481324160902474e-40,2.1129370523972747e-35,6.60518327646594e-47,2.2837011275491016e-32,9.345665121719907e-41,3.010512141162139e-19,9.622445354688596e-31,1.7652095476118235e-46,2.2168975782717748e-43,1.2196088753696448e-18,3.420865040787358e-17,5.42211515481682e-25,1.8671894760693204e-33,1.4020250072422168e-16,3.447049983986915e-27,1.49368146876199e-42,2.6443601280020227e-52,5.098967894596287e-38,6.614006473934617e-53,1.0849542565856373e-51,1.602203160460316e-62,3.342196643069409e-16,3.893045015336718e-30,1.0008613465749901e-66,9.02954810947117e-67,3.511824079205082e-58,6.886698315864687e-21,2.3406982852019823e-26,6.532099717529154e-44,7.727137003426817e-34,2.230027690914985e-49,1.5859942239849998e-45,1.8248277378960688e-35,9.918109130172445e-31,3.439253136136128e-59,1.7025521941166134e-51,2.595911327787748e-42,2.7817570262309952e-43,3.753537330385316e-55,1.0478908040426832e-56
2.9400199133795847e-16,0.7210121567863648,2.0780285989018606e-21,1.7190026671519746e-22,2.1496382674901464e-29,2.147565008806295e-30,0.0,0.0,3.4882052330363116e-16,4.9783160408809e-28,6.170272228517389e-36,7.058167470881538e-36,3.816720103526556e-33,2.9086629210197023e-49,8.463567613689093e-34,1.144600618898581e-26,2.4392198423596696e-18,1.5959748710330625e-26,6.224113403440162e-47,1.8133342327607757e-45,1.2462508392143408e-25,2.8369840562190426e-40,6.021029271736438e-19,1.8547311295678064e-41,4.77104897452116e-31,1.2292518131722436e-39,5.694181046307596e-24,3.3352854760209205e-32,4.539893342881457e-45,6.68618681594464e-46,2.869039869160275e-41,3.870496489746677e-45,1.9764560139664828e-33,4.3705435300643213e-44,3.76,0.0,0.9214404666057873,0.9999999995399617,1.0782642626105916e-36,6.684398952380181e-16,3.3150164978032766e-11,3.175803857001436e-11,1.3921264080114454e-12,8.59482750917867e-25,4.600380791601966e-10,4.0698046431145545e-29,1.819777322332709e-30,3.3880805792624933e-32,5.32790678092156e-39,1.5956378285809275e-26,1.5289678710185916e-26,7.060447889775372e-26,4.369325203718304e-26,1.375749982653948e-30,1.3029661859443728e-34,1.3770574170692387e-20,1.0423282688336817e-27,3.1992012223360357e-41,9.185072456753333e-40,1.6903518548765964e-34,1.0566693903051718e-45,9.136681131184707e-32,3.738275501194638e-40,6.021029386496063e-19,3.848983040167515e-30,1.4121703456245748e-45,1.773858616354387e-42,2.4392198184393004e-18,6.841735823246856e-17,2.1688488099561816e-24,7.468769488943342e-33,2.8040523853159087e-16,1.378821725679627e-26,1.1949469419836807e-41,4.23098289201605e-51,4.079180150166226e-37,1.0582426627781325e-51,1.7359299303565646e-50,5.127059636376773e-61,6.684398952618966e-16,1.557220007897998e-29,3.2027620987064792e-65,2.8894600705742513e-65,5.618927174371725e-57,1.3776255305547743e-20,9.362804960743029e-26,5.225687217686297e-43,3.0908634589497974e-33,3.5680492606669737e-48,1.268865204989642e-44,1.4598643435735648e-34,3.967248475969306e-30,5.502830278333812e-58,1.36228575966653e-50,2.0767329861000405e-41,2.2254097056512915e-42,6.005673493474678e-54,1.6766281412738793e-55
5.880042319047044e-16,0.7210121567905721,4.160451671132737e-21,3.4380077388075597e-22,8.598690278743994e-29,8.598062341996714e-30,0.0,0.0,6.976413422461213e-16,1.9913276821554144e-27,4.936226150634019e-35,5.646580924611092e-35,3.0533780064583235e-32,2.326931955614637e-48,3.385429074673972e-33,4.57840523504254e-26,4.878441800098142e-18,6.383909881085199e-26,4.9800429620257406e-46,1.4506685125770465e-44,4.985006701318157e-25,2.2695890337915696e-39,1.2042063418357946e-18,1.483785999971808e-40,1.90842079722175e-30,9.841593933184429e-39,2.2776735979885172e-23,1.356117648806202e-31,3.6319183319668275e-44,5.349082096346853e-45,2.2952335937307913e-40,3.165745882226675e-44,1.5811658074021305e-32,6.9404299285098865e-43,3.76,0.0,0.921440466572636,0.9999999990799233,8.626129507010175e-36,1.3368803570883368e-15,6.630035805624243e-11,6.351610443759762e-11,2.784253618616972e-12,3.437932671494014e-24,9.200760715634003e-10,1.6279232709292788e-28,7.279117409017027e-30,1.3552334626522185e-31,4.262328444438603e-38,6.382560182455329e-26,6.115872370378864e-26,2.8241806170476434e-25,1.747730988899371e-25,5.50368808883575e-30,5.211878407718856e-34,2.7541185732942844e-20,4.1693157372481264e-27,2.55936499744823e-40,7.348062619065682e-39,1.3522820154849354e-33,1.6905420766060106e-44,3.6561667811299615e-31,1.4953149104568448e-39,1.2042063877396733e-18,1.5395941981597357e-29,1.129737616016863e-44,1.4196286223431147e-41,4.878441704416608e-18,1.3683477213733306e-16,8.675400677057394e-24,2.987511365094565e-32,5.608107122877661e-16,5.515290239822419e-26,9.55958253506708e-41,6.769577886381376e-50,3.26334619359424e-36,1.6931894298074796e-50,2.7774898516385226e-49,1.6406602827974009e-59,1.3368803571838512e-15,6.228884165053284e-29,1.0248845188595577e-63,9.246274559700127e-64,8.99028971697514e-56,2.756391028352479e-20,3.74512429699206e-25,4.180552381286205e-42,1.2363499515087732e-32,5.708881062693899e-47,1.0152016225162302e-43,1.1678923212318393e-33,1.5869002227373734e-29,8.804579291481498e-57,1.0902165906269554e-49,1.6613889700918838e-40,1.7803303362740992e-41,9.60908890879678e-53,2.682607762265059e-54
