Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),C2H2O(373),CH3O2(183),CHF2(81),S(1537),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(140),S(2988),F(37),C2HF(58),C2HF(3940),CF2CH(73),C2HF2(72),S(3117),CF2(43),CF2O(49)
1.538644387533314e-08,0.46543218811063314,7.159844979563082e-16,4.143760926150443e-19,3.845184662208751e-19,3.1440862479771186e-18,0.0,0.0,4.138497723490656e-12,4.496227160309767e-18,1.004681308164511e-20,2.537172210252569e-19,1.8729477869079794e-20,1.054587612003301e-44,1.7746788825357248e-29,3.2123312058262586e-19,5.4178096358124453e-17,8.381810112826685e-18,2.0959535046325172e-34,7.13641271351578e-39,4.204151397372201e-20,1.1507235498676957e-30,4.112890787635276e-19,5.1735503733670665e-28,5.156030089522178e-24,1.0127944955444062e-23,3.8022995237633585e-19,1.6429216150547755e-22,4.245275500620331e-34,6.497622396165104e-36,6.479417063851783e-28,3.066211021669859e-29,4.8698940547467275e-21,5.8181048354728944e-34,3.76,0.0,0.7920356043699414,0.9999869957764193,1.4552085548986754e-20,1.5718653837651742e-14,2.927266508310541e-08,2.9136679930554146e-08,1.3598514085623497e-10,2.151193265194106e-18,1.3004219358728215e-05,4.474258778804686e-23,1.7888908982206156e-27,2.3647924938707847e-27,1.0953796065376053e-26,8.357415669318479e-18,2.916626908992041e-19,1.72479076473943e-19,7.517214792381707e-20,2.3977203845655785e-20,2.514443692755715e-24,1.5589409674639265e-20,5.150077125254356e-22,2.1389750748169994e-24,3.1364576421076593e-25,1.9456758978586352e-20,1.9440607078067208e-30,5.814616951460169e-21,2.4234846233062312e-27,1.0208996520791242e-18,1.3168468844802453e-34,2.060377854332667e-20,5.201614642111546e-17,7.881124260019304e-24,4.36873564343649e-13,1.7758921647274093e-13,3.056049551966781e-27,3.264513388989542e-12,3.374699157393554e-29,8.266113985873284e-14,2.9224880087486217e-19,1.0406626325523515e-23,3.866905043244692e-36,2.228355945435648e-27,3.968990981056798e-32,9.814093325161645e-29,1.5720826058960386e-14,9.540735345708839e-21
1.62315885546316e-08,0.4654321882454228,7.947467688985637e-16,4.840779895041665e-19,4.489450621010733e-19,3.683671535614095e-18,0.0,0.0,4.37558401440765e-12,5.011475730263399e-18,1.1330710816513242e-20,2.8608634896058217e-19,2.1375292676077772e-20,1.2823884748284246e-44,1.9070290569765195e-29,3.363239567653396e-19,5.727240187807442e-17,9.346649935587508e-18,2.5376197543791837e-34,8.355149054455755e-39,4.680152864393203e-20,1.3443208547800324e-30,4.171372213780127e-19,6.075125950354713e-28,5.739598390595843e-24,1.2271286744028454e-23,4.0917013725932304e-19,1.8787645280949251e-22,4.99995031946163e-34,7.790902411615605e-36,7.571805622820023e-28,3.6640443432065955e-29,5.5681735351463074e-21,7.362063571179369e-34,3.76,0.0,0.7920356027618376,0.9999869957761699,1.775916476678062e-20,1.6582046638729266e-14,3.088055036589681e-08,3.07429947230557e-08,1.3755562992928036e-10,2.308923329280707e-18,1.3004219361816088e-05,4.986462952753694e-23,1.8893528774414532e-27,2.589808627991874e-27,1.2094589028312311e-26,9.318862983066836e-18,3.0840607503688985e-19,1.8486962960115251e-19,8.086228096356508e-20,2.734488997865215e-20,3.040319463876705e-24,1.7005347717383374e-20,5.727638046964484e-22,2.418104201158997e-24,3.3299832704834204e-25,2.0437968569006678e-20,2.1809400267608226e-30,6.646988482902912e-21,3.1016359046045364e-27,1.0770355137474708e-18,1.6250508217445284e-34,2.2956537401225972e-20,5.487267002820905e-17,9.539990775845772e-24,4.597559640095685e-13,1.9715135769175856e-13,3.4512161005079e-27,3.4306512746424545e-12,3.6319722746317777e-29,9.168349204718227e-14,3.09550798192052e-19,1.1895408569472534e-23,4.6840915915533625e-36,2.6050907826988574e-27,4.898828056337603e-32,1.21135045713083e-28,1.6584457828710463e-14,1.0617546159164133e-20
1.7076733233930058e-08,0.46543218838021255,8.774007473576323e-16,5.609824081079767e-19,5.200041739884779e-19,4.2808947652575274e-18,0.0,0.0,4.613636949460735e-12,5.555478983110044e-18,1.26843913674829e-20,3.19996886598547e-19,2.4206870558155988e-20,1.5439808164119246e-44,2.0391788334178578e-29,3.50514172089474e-19,6.037838438316564e-17,1.0364203992227574e-17,3.040106318256447e-34,9.702865543498767e-39,5.1817484520965144e-20,1.5577564356742344e-30,4.2232436073387987e-19,7.075924830502668e-28,6.354579759333082e-24,1.4712142071525938e-23,4.381994621941582e-19,2.1319294060683456e-22,5.840910607304159e-34,9.25328981123029e-36,8.77669096945494e-28,4.3327805331495755e-29,6.3175773778425824e-21,9.217443733584719e-34,3.76,0.0,0.7920356011537338,0.999986995775915,2.1465787770513346e-20,1.7445439496991327e-14,3.248843564542439e-08,3.234951033217949e-08,1.389252990621205e-10,2.4662968735881165e-18,1.3004219369362168e-05,5.527154914543419e-23,1.989829751067578e-27,2.8242795199067114e-27,1.3287966114951888e-26,1.0332792621077819e-17,3.2515178121161097e-19,1.9719644646758307e-19,8.656561674386005e-20,3.094550882518721e-20,3.6375877288076905e-24,1.8477831096752205e-20,6.335523092513485e-22,2.7109761262484395e-24,3.5176720052053506e-25,2.136239869676083e-20,2.4317394619538323e-30,7.540041227526614e-21,3.916956696520144e-27,1.1331776239048752e-18,1.983981420372996e-34,2.5439269319318582e-20,5.772912982769105e-17,1.1426772681599065e-23,4.825261474690704e-13,2.1768412526687474e-13,3.872023386480087e-27,3.59549630174283e-12,3.896462108234416e-29,1.0114036822695518e-13,3.2632468384488554e-19,1.3492552964388366e-23,5.6144181991383656e-36,3.020828710290114e-27,5.981220014786729e-32,1.4790251409247616e-28,1.744810146417154e-14,1.1751910273927355e-20
1.7921877913228516e-08,0.4654321885150023,9.639157313788717e-16,6.454096678341929e-19,5.979862877866492e-19,4.93852091945712e-18,0.0,0.0,4.852649361692601e-12,6.128353479608155e-18,1.410601424293794e-20,3.5535753947987376e-19,2.722342372468418e-20,1.842056356542205e-44,2.1708850467835386e-29,3.638236780696402e-19,6.349595111857077e-17,1.1434477612472783e-17,3.6076217873504783e-34,1.1185577208187082e-38,5.70894158632496e-20,1.7918555094640222e-30,4.2692565761852437e-19,8.181149346832144e-28,7.000988383901905e-24,1.7471548586211102e-23,4.672727829588255e-19,2.4024557037402907e-22,6.773176727308612e-34,1.0896162667137596e-35,1.0098847655033159e-27,5.075436524167109e-29,7.118198458547221e-21,1.1428436278842065e-33,3.76,0.0,0.7920355995456301,0.9999869957756677,2.5720604380821938e-20,1.8308832412658925e-14,3.409632092168814e-08,3.3956201078382865e-08,1.401198277977299e-10,2.623058040610832e-18,1.3004219367699859e-05,6.096444544863784e-23,2.0903199873279576e-27,3.068163043533036e-27,1.453371177408767e-26,1.1399211005107122e-17,3.4189951324876766e-19,2.094393107325619e-19,9.227324676761799e-20,3.477765849380301e-20,4.310994673227477e-24,2.0006600201800184e-20,6.973689277905202e-22,3.0167779908210755e-24,3.6994798734270304e-25,2.2230959470099766e-20,2.6964683738640136e-30,8.493851790570671e-21,4.8874433502503416e-27,1.1893259824117226e-18,2.3987719332374998e-34,2.805236958877908e-20,6.05855258209865e-17,1.3557130926993833e-23,5.051846649763111e-13,2.391803249643827e-13,4.3185621927619055e-27,3.759059671391669e-12,4.168210672458452e-29,1.1102721428337372e-13,3.425535648610784e-19,1.5198175779185726e-23,6.665831334021969e-36,3.4772517265486336e-27,7.231504511799252e-32,1.788229052307239e-28,1.8311756873217704e-14,1.29438264069395e-20
1.8767022592526975e-08,0.4654321886497921,1.0542612492447943e-15,7.37676575163183e-19,6.831776544702032e-19,5.659293195672945e-18,0.0,0.0,5.092614144153192e-12,6.73021491666521e-18,1.559381301905794e-20,3.920788906512468e-19,3.042387432567826e-20,2.1792934008203857e-44,2.3019370021612608e-29,3.7627852121889813e-19,6.662501013261246e-17,1.2557475048848143e-17,4.244367219160128e-34,1.2809238125952865e-38,6.261735020911839e-20,2.047425272864055e-30,4.3100767754061346e-19,9.3960040947493e-28,7.678837405030701e-24,2.0570566921003073e-23,4.963510313186885e-19,2.6903577434417096e-22,7.801818884184935e-34,1.2730943687174222e-35,1.154295619741561e-27,5.894829869589876e-29,7.970054950684265e-21,1.4042987199891123e-33,3.76,0.0,0.7920355979375263,0.999986995775422,3.0574369117903687e-20,1.9172225385951304e-14,3.570420619468804e-08,3.556304456743527e-08,1.4116161036693892e-10,2.7789882948632257e-18,1.3004219363051132e-05,6.694441919112265e-23,2.190822284021056e-27,3.3214174393256275e-27,1.583161608055302e-26,1.2518123735460716e-17,3.5864901231765875e-19,2.2158112305200093e-19,9.797747975165951e-20,3.8839585876506786e-20,5.0652522961466745e-24,2.1591395995868807e-20,7.642095975028786e-22,3.334710832568844e-24,3.8754396475682143e-25,2.3045022462179536e-20,2.9751328504143456e-30,9.508408190442278e-21,6.032239326203774e-27,1.2454805891283977e-18,2.8747765382582252e-34,3.079622927427616e-20,6.344185800952034e-17,1.5946681157516605e-23,5.27732064088666e-13,2.616328227546729e-13,4.790919770083667e-27,3.921352485870407e-12,4.447259991378823e-29,1.2133951739231352e-13,3.582269498640912e-19,1.701223549377098e-23,7.846279436018321e-36,3.976010521861206e-27,8.665659218001573e-32,2.1429165743136167e-28,1.917542396451998e-14,1.419329327518447e-20
1.9612167271825433e-08,0.46543218878458176,1.148407058462932e-15,8.380965348623305e-19,7.758603515721377e-19,6.445933181277149e-18,0.0,0.0,5.333524249380346e-12,7.361178134575104e-18,1.7146112344071414e-20,4.3007405974855733e-19,3.3806896488711e-20,2.5583449909372157e-44,2.4321526625517622e-29,3.8790931520411923e-19,6.976547026972382e-17,1.3733199631980261e-17,4.954530308142847e-34,1.4579743621863267e-38,6.840130926141141e-20,2.3252552674483772e-30,4.346293821276833e-19,1.0725695759503678e-27,8.388138928368635e-24,2.403025198027576e-23,5.254004314254527e-19,2.9956281248319637e-22,8.931956785038693e-34,1.4769088747346482e-35,1.3113604760974706e-27,6.793582150590086e-29,8.873100490106639e-21,1.7112911317706087e-33,3.76,0.0,0.7920355963294226,0.9999869957751697,3.6079913776673425e-20,2.003561841708597e-14,3.7312091464424065e-08,3.7170021268173296e-08,1.4207017793341519e-10,2.9339015558879886e-18,1.3004219363895351e-05,7.32125735162361e-23,2.2913355268963175e-27,3.5840012565301285e-27,1.7181473442309358e-26,1.36895356965585e-17,3.7540005203290814e-19,2.3360749049292595e-19,1.0367168434995458e-19,4.312924176022818e-20,5.905031736008299e-24,2.3231960133112636e-20,8.34070493171738e-22,3.663996068192816e-24,4.0456446708277856e-25,2.3806309652000955e-20,3.267736131904932e-30,1.0583622100809209e-20,7.37162519277688e-27,1.301641443915288e-18,3.4175675399131656e-34,3.367123525120885e-20,6.629812639471751e-17,1.8610971444282927e-23,5.501688896800816e-13,2.850345442913537e-13,5.2891830965300505e-27,4.082385749516042e-12,4.733652071256117e-29,1.3207280565305637e-13,3.733397120151787e-19,1.8934554775325014e-23,9.163702100303651e-36,4.51872490637756e-27,1.0300289725358319e-31,2.5471978403005875e-28,2.0039102647539266e-14,1.5500309595688957e-20
2.0457311951123892e-08,0.4654321889193713,1.2463231445153966e-15,9.469796479348475e-19,8.763123399314953e-19,7.301141024673235e-18,0.0,0.0,5.5753726888853254e-12,8.021357124188173e-18,1.8761340046360337e-20,4.69259192484714e-19,3.737095276947497e-20,2.981828350881364e-44,2.561375287557233e-29,3.987499486365306e-19,7.291724116346441e-17,1.496165390268836e-17,5.742280416045861e-34,1.650293271733409e-38,7.44413096554242e-20,2.62611774067709e-30,4.378430030913596e-19,1.2175432945801451e-27,9.128904036718267e-24,2.7871628244527175e-23,5.543918194067075e-19,3.3182406841126103e-22,1.0168759301107133e-33,1.7022077023557047e-35,1.48152908038577e-27,7.77412367066167e-29,9.82723299644122e-21,2.0694003211331455e-33,3.76,0.0,0.7920355947213188,0.9999869957749139,4.2292119607100225e-20,2.0899011506278695e-14,3.891997673089616e-08,3.877711414584697e-08,1.428625652473087e-10,3.0876399731276175e-18,1.30042193667291e-05,7.977001433108112e-23,2.3918587652357464e-27,3.855873326087534e-27,1.8583081894493093e-26,1.4913451147214952e-17,3.921524351653163e-19,2.4550637019502033e-19,1.0935015259249568e-19,4.764432849181253e-20,6.834957686277445e-24,2.4928035058415797e-20,9.06948028409519e-22,4.0038803653859926e-24,4.210235334410923e-25,2.451680155844113e-20,3.5742789717201676e-30,1.1719339471540818e-20,8.927007088857572e-27,1.357808546632783e-18,4.032932650127705e-34,3.6677770242591796e-20,6.915433097800295e-17,2.1565463280307412e-23,5.724956839543299e-13,3.0937847439527354e-13,5.8134415154143384e-27,4.2421703695878975e-12,5.027428881281685e-29,1.432226477246385e-13,3.8789119954683253e-19,2.096483953979577e-23,1.062602081237079e-35,5.1069842322419864e-27,1.2152617627589945e-31,3.0053358122163837e-28,2.09027928325194e-14,1.6864874085522345e-20
2.130245663042235e-08,0.4654321890541609,1.347979719416353e-15,1.0646327981235976e-18,9.848075164607772e-19,8.227595602933693e-18,0.0,0.0,5.818152532643083e-12,8.710865034015917e-18,2.0438035211583922e-20,5.095538096127522e-19,4.1114325746174355e-20,3.4523155663349195e-44,2.68947046980244e-29,4.08836527012898e-19,7.608023322959121e-17,1.6242839726625258e-17,6.611764348530907e-34,1.8584590807089045e-38,8.073736362544225e-20,2.950768002502352e-30,4.406948126673337e-19,1.3750426009517452e-27,9.901142802143778e-24,3.211566856620195e-23,5.833000526667043e-19,3.6581530615575124e-22,1.1517444130366273e-33,1.9501402512067154e-35,1.6652422693568047e-27,8.838699148693662e-29,1.0832302326578955e-20,2.4846145478309333e-33,3.76,0.0,0.792035593113215,0.9999869957746601,4.926788920977887e-20,2.176240465374355e-14,4.0527861994104326e-08,4.038430834379601e-08,1.4355362896911618e-10,3.240070258800898e-18,1.3004219366303259e-05,8.66178506299886e-23,2.492391202733575e-27,4.136992751153847e-27,2.0036242741347716e-26,1.618987380024818e-17,4.089059901442767e-19,2.572677601898825e-19,1.1500798133375653e-19,5.2382341172584964e-20,7.859603754516258e-24,2.6679364092875886e-20,9.828388562272723e-22,4.3536391746370424e-24,4.369387857060148e-25,2.5178661714301177e-20,3.894759984080917e-30,1.2915349740349058e-20,1.0720903900801009e-26,1.4139818971412762e-18,4.726872352239302e-34,3.981621285559954e-20,7.201047176080149e-17,2.4825515413180514e-23,5.947129864581709e-13,3.346576565432957e-13,6.363788850371451e-27,4.4007171571263026e-12,5.328632341376717e-29,1.547846524655881e-13,4.0188447407075157e-19,2.3102695479601723e-23,1.2241131030279068e-35,5.742347810489819e-27,1.4240468770297782e-31,3.521743400324356e-28,2.1766494430480252e-14,1.82869854617966e-20
2.214760130972081e-08,0.4654321891889505,1.4533472201252624e-15,1.19135972893753e-18,1.1016157637509281e-18,9.227954686444722e-18,0.0,0.0,6.061856908586924e-12,9.429814177275285e-18,2.217485313946391e-20,5.508810460544142e-19,4.5035145548589996e-20,3.972325420603547e-44,2.816323510871049e-29,4.1820650453821387e-19,7.92543576591824e-17,1.75767583943261e-17,7.567102755463812e-34,2.0830452539693e-38,8.728947958636921e-20,3.299944777313618e-30,4.432258057414858e-19,1.545588689137761e-27,1.0704864297963448e-23,3.6783275886809193e-23,6.1210349429615165e-19,4.015308941123581e-22,1.2983277460874996e-33,2.221856671097704e-35,1.8629321292651547e-27,9.989374112617404e-29,1.1888116950433284e-20,2.9633414579783157e-33,3.76,0.0,0.7920355915051113,0.9999869957744061,5.70661182513545e-20,2.2625797859692918e-14,4.213574725404851e-08,4.1991590905589094e-08,1.4415632553027472e-10,3.3910804879440586e-18,1.3004219364569994e-05,9.375719477367873e-23,2.592932178658926e-27,4.427318900721809e-27,2.1540760279973374e-26,1.751880689304281e-17,4.2566056729296196e-19,2.6888342969881687e-19,1.20640968779284e-19,5.734060343909978e-20,8.983488607586347e-24,2.848569150720985e-20,1.0617398690521527e-21,4.7125792093369005e-24,4.523304956422133e-25,2.5794174415202087e-20,4.22917595442309e-30,1.4171393864600696e-20,1.2776933414548142e-26,1.4701614953011662e-18,5.505597311868884e-34,4.3086937617794536e-20,7.486654874453805e-17,2.8406370049400036e-23,6.168213340944374e-13,3.608651923614717e-13,6.940325103736961e-27,4.55803682780378e-12,5.637304307432323e-29,1.6675446857680313e-13,4.153256552657725e-19,2.5347642470216335e-23,1.4016895393532515e-35,6.426345322938329e-27,1.6582261660925724e-31,4.1009806219674465e-28,2.263020735321088e-14,1.9766642441666053e-20
2.3837890668317723e-08,0.46543218945852954,1.6750978610550722e-15,1.4732345942299111e-18,1.3612312036883335e-18,1.1460912880232101e-17,0.0,0.0,6.552012055566929e-12,1.095648128218278e-17,2.5824067394363724e-20,6.363446402633883e-19,5.3401017271722254e-20,5.17068311390501e-44,3.0659298920614105e-29,4.349494318362314e-19,8.563565220893207e-17,2.0402797019088456e-17,9.751678079966703e-34,2.583749087866136e-38,1.0116191486894085e-19,4.074751898849191e-30,4.474663220387782e-19,1.9279066817295988e-27,1.2406786851196009e-23,4.747236687587545e-23,6.693244777443708e-19,4.78106703229185e-22,1.6287694815701458e-33,2.841241989453167e-35,2.3019273780975688e-27,1.255643111260186e-28,1.4151041427094005e-20,4.139122149987772e-33,3.76,0.0,0.7920355882889039,0.9999869957738973,7.537533228111104e-20,2.4352584447886296e-14,4.5351517764144907e-08,4.52063774456438e-08,1.451402922347613e-10,3.6884843471082525e-18,1.300421935802306e-05,1.0891487414188672e-22,2.7940376433395798e-27,5.0354301458348124e-27,2.4703096231716e-26,2.0334215307014213e-17,4.59172282921454e-19,2.916522308079578e-19,1.3181861652585158e-19,6.790648631021241e-20,1.1546757606932921e-23,3.2262323652488687e-20,1.228561212375807e-21,5.455393503628954e-24,4.8163343879638125e-25,2.689562463560359e-20,4.9397920764572874e-30,1.6862344065538002e-20,1.7775265745206707e-26,1.5825394340167527e-18,7.343281240576605e-34,5.002671151633637e-20,8.057851132052449e-17,3.6590808694076416e-23,6.607132992337288e-13,4.160380192587597e-13,8.172402104085147e-27,4.869037209463724e-12,6.277220759617295e-29,1.919003268122016e-13,4.405884008857816e-19,3.0156529863441333e-23,1.8081641072402455e-35,7.946215156046186e-27,2.21042419821073e-31,5.466902888993371e-28,2.435766682394324e-14,2.2898588081019084e-20
2.5359151091054944e-08,0.4654321897011506,1.8870727716667215e-15,1.760939452845106e-18,1.6259426891834656e-18,1.3749564940672413e-17,0.0,0.0,6.996245816395664e-12,1.2432280564617878e-17,2.9302916033949186e-20,7.1610017539273105e-19,6.15160749025901e-20,6.442522356154862e-44,3.285503730441112e-29,4.47948359329184e-19,9.141601468986633e-17,2.3126582058543763e-17,1.2052122567452726e-33,3.0962004987349667e-38,1.1452286147621647e-19,4.863042435539795e-30,4.505087319370013e-19,2.3218441558092877e-27,1.404625907931409e-23,5.874890377048114e-23,7.20304945995825e-19,5.528435354104656e-22,1.9716129655273188e-33,3.4915627739715e-35,2.7489842842247183e-27,1.5178544876807204e-28,1.635864423085529e-20,5.487767497098051e-33,3.76,0.0,0.7920355853943172,0.9999869957734245,9.529708081029622e-20,2.5906692579373764e-14,4.824571121206864e-08,4.80998885162705e-08,1.4582266634965632e-10,3.950514319889431e-18,1.3004219362674726e-05,1.2356497805487106e-22,2.975057232912551e-27,5.613814950360593e-27,2.772292932111466e-26,2.3047693313459033e-17,4.89335176433228e-19,3.1159177619515e-19,1.4176279068567693e-19,7.813968876048482e-20,1.4237202599742825e-23,3.584684304487141e-20,1.3889689563182157e-21,6.1490547554106784e-24,5.064485440382892e-25,2.775219818918527e-20,5.626942435552802e-30,1.9486152957519536e-20,2.3429158785277444e-26,1.6837009444281782e-18,9.353681570493418e-34,5.672858797114695e-20,8.571905946041393e-17,4.5204093709497857e-23,6.998487747466769e-13,4.688005014297627e-13,9.372008450979352e-27,5.144846389992192e-12,6.879105901269169e-29,2.158834651773959e-13,4.615424412711752e-19,3.4844617232253274e-23,2.2367367451321347e-35,9.495179468610637e-27,2.813901315116611e-31,6.95977004714507e-28,2.5912418208893337e-14,2.5914132252087786e-20
2.6880411513792168e-08,0.46543218994377145,2.1106214115902356e-15,2.0826302495406413e-18,1.9216070170378848e-18,1.6318053416588445e-17,0.0,0.0,7.44337078363738e-12,1.4005178693004495e-17,3.296103309893041e-20,7.981802567644834e-19,7.017224898332183e-20,7.91090804684689e-44,3.49995038613475e-29,4.592076992966526e-19,9.723109959311598e-17,2.6021223193088816e-17,1.4693346812684775e-33,3.6705745356252754e-38,1.2871345265222136e-19,5.741565574196091e-30,4.529651501666967e-19,2.766164339638802e-27,1.5787832057546065e-23,7.171823560149572e-23,7.707275630460585e-19,6.330341336266578e-22,2.360820624298937e-33,4.236806533250134e-35,3.247661613662181e-27,1.8104310039716628e-28,1.872633520679019e-20,7.162085387293176e-33,3.76,0.0,0.7920355824997305,0.9999869957729457,1.1888763766349725e-19,2.7460800903578088e-14,5.113990464941673e-08,5.0993548569990766e-08,1.4635604662664864e-10,4.206918182266601e-18,1.3004219369215933e-05,1.3917704192948677e-22,3.1560986114192522e-27,6.22140948993672e-27,3.090623298469255e-26,2.593133942859989e-17,5.194997926024201e-19,3.309901650534552e-19,1.5158474843931863e-19,8.903992674218766e-20,1.7316665915289176e-23,3.9605629250637335e-20,1.5590922257141473e-21,6.863216728370755e-24,5.299347485527464e-25,2.8495161605284595e-20,6.359131427237276e-30,2.2298880682152628e-20,3.0348275548245414e-26,1.784882695059286e-18,1.174471524323523e-33,6.386470054489642e-20,9.08594009135009e-17,5.508743243462496e-23,7.386394669266829e-13,5.244661710598312e-13,1.065841897082779e-26,5.416842091611274e-12,7.505835516724502e-29,2.4112202489792255e-13,4.808908244267447e-19,3.9869461968943795e-23,2.7293861291721376e-35,1.1224195622382226e-26,3.5308896084323633e-31,8.733553961436458e-28,2.746720494868718e-14,2.9116104229912404e-20
