Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141)
8.022096365380708e-15,0.6157708476388406,5.148133318494651e-47,2.0610720514001797e-23,4.079327509440693e-51,8.548579107899902e-65,0.0,0.0,2.4660084963844993e-46,3.4806727796789184e-100,1.5595981632113977e-53,1.7134527827025974e-64,4.571993991178138e-47,2.0179903550910176e-82,2.300533721980814e-64,2.1095183741944026e-56,3.146172821493272e-81,7.449742141960132e-65,4.079347216307246e-51,2.980821672288032e-46,1.1623480606017655e-25,5.353849574255566e-40,7.085424259870645e-65,6.839292021224379e-131,1.5512258087828724e-93,2.169172668115316e-81,3.3108384892113244e-70,1.1114907849237273e-112,1.429297625716338e-169,1.2992903811220675e-165,4.716142835332321e-103,1.9934014540669783e-85,1.5990478994071555e-72,3.1582108063468257e-133,3.76,0.0,0.7916642672429225,0.9999999955688924,2.4211661961371702e-65,2.1066794417771555e-118,3.7185277413647876e-11,3.5885317911566635e-11,1.2999595020791344e-12,1.88067203446342e-24,4.4311076665447245e-09,2.4719958357282036e-29,8.015498851548671e-31
1.031412403713062e-14,0.6157708476400189,1.067336986559053e-46,2.6499507185718394e-23,1.0854673997897101e-50,2.843061153236374e-64,0.0,0.0,5.112653290630018e-46,1.7351709029207233e-99,4.0937137995086533e-53,5.6985496968498615e-64,1.1871917122224252e-46,8.276260897881415e-82,7.651028808251114e-64,5.613230478118568e-56,1.5990381003182485e-80,2.4776132054345162e-64,1.085473025340689e-50,6.17998986781646e-46,1.9062478948588029e-25,1.1099871037661738e-39,2.3564493315717195e-64,6.40934852250639e-130,9.485087869967098e-93,1.1024788157802532e-80,1.0945981424841378e-69,7.788867454199059e-112,1.6667071413686379e-168,1.3851868670769852e-164,3.4104955210114082e-102,1.0131435847611563e-84,6.637375562710648e-72,2.669115075486929e-132,3.76,0.0,0.7916642672322981,0.999999994302879,8.052242917662702e-65,1.7326030353600295e-117,4.7809643031973486e-11,4.6138267383534915e-11,1.6713756484351092e-12,3.0842960099445395e-24,5.697121007223672e-09,4.0540768122361306e-29,1.3145397716221142e-30
1.4898179380630446e-14,0.6157708476423758,3.20703923915035e-46,3.827709275786331e-23,4.865290518052513e-50,1.9461774044017505e-63,0.0,0.0,1.5362045818866853e-45,2.6424024534577992e-98,1.8655913842300824e-52,3.900861945856039e-63,5.262298040027963e-46,8.85274300660239e-81,5.237370292599162e-63,2.51598330993158e-55,2.6965837734342942e-79,1.6960151672343896e-63,4.865316480140046e-50,1.8569083192345596e-45,3.9519933658859736e-25,3.33519040468056e-39,1.6130739217882198e-63,7.904192831574658e-128,2.6352307057421384e-91,1.859180157633168e-79,7.328875920137446e-69,3.1296634160771754e-110,2.0992341131048345e-165,5.058594631301016e-162,1.5933435330509773e-100,1.7085474268574934e-83,6.946190145765839e-71,2.2615743846073733e-130,3.76,0.0,0.7916642672110493,0.9999999917708761,5.512049293512336e-64,1.2283521887307858e-115,6.9058374268197e-11,6.664416751491243e-11,2.414206753277386e-12,6.3942919235219226e-24,8.229123981220524e-09,8.404870882545332e-29,2.7252761062948108e-30
2.4066290067630094e-14,0.6157708476470896,1.3788096093479653e-45,6.18323128175522e-23,3.531309707960707e-49,2.5314420951414914e-62,0.0,0.0,6.604638969843949e-45,9.028729200777642e-97,1.4630967596393736e-51,5.073952383182067e-62,3.881208293132687e-45,2.1299178867053485e-79,6.812287798821198e-62,1.8261670809241178e-54,1.114182547898439e-77,2.2060497561139705e-62,3.5313277069557744e-49,7.983447116121421e-45,1.027525033041402e-24,1.4339058120792981e-38,2.098165292083554e-62,3.2590194079388325e-125,2.1060422385182573e-89,7.681683705269298e-78,9.116559000468518e-68,3.1086720628426075e-108,2.008731163945438e-162,2.7152518798810655e-159,2.4937998960766444e-98,7.059455589385994e-82,1.51059538032379e-69,4.455374240406153e-128,3.76,0.0,0.7916642671685519,0.9999999867069649,7.169661707371817e-63,2.6046951251331997e-113,1.1155583673893326e-10,1.0765597252738024e-10,3.899864211534338e-12,1.662523426624183e-23,1.3293035102145455e-08,2.18530437972705e-28,7.08576182428376e-30
4.2402511441629386e-14,0.6157708476565168,7.764244553083541e-45,1.0894294860446367e-22,3.6223798504255116e-48,5.002124503877443e-61,0.0,0.0,3.7191524970395444e-44,5.766870749732232e-95,1.740631096313193e-50,1.0026132139587588e-60,4.102289297198905e-44,8.240377781473998e-78,1.3460709990237775e-60,1.8733118751466837e-53,7.764072021761683e-76,4.359149894444135e-61,3.622396651010762e-48,4.495575211910056e-44,3.1848756698642206e-24,8.074496365079988e-38,4.145967558318086e-61,2.7924529701711353e-122,2.915479715413231e-87,5.3528450178323405e-76,1.7373041595441825e-66,7.569756924165938e-106,6.953884975823376e-158,1.4881210182348441e-155,6.8806872142278974e-96,4.919320044534001e-80,5.331262415887604e-68,3.4661301708666826e-125,3.76,0.0,0.791664267083557,0.9999999765795221,1.4167237156949055e-61,1.1218380076216586e-110,1.9655076167356263e-10,1.896796015508972e-10,6.8711601226075825e-12,5.1530695746322536e-23,2.3420478052062778e-08,6.773632696409402e-28,2.196272515465057e-29
7.907495418962798e-14,0.6157708476753716,5.155747053955844e-44,2.031650029079325e-22,4.56880622818992e-47,1.2438393369177902e-59,0.0,0.0,2.4696555490429253e-43,5.058077614384337e-93,2.7611094246343053e-49,2.4931259994423714e-59,5.308155143877069e-43,4.067951304572163e-76,3.3469941741419642e-59,2.3628803445875053e-52,7.205882647544521e-74,1.0839558491646151e-59,4.568825457983039e-47,2.9852274937689858e-43,1.1070372269644002e-23,5.3617630139039775e-37,1.030944030016466e-59,3.593482653939952e-119,5.399428211536599e-85,4.96797770835254e-74,4.233660950474922e-65,2.496507918448021e-103,1.1980314731757628e-153,6.86859072859642e-152,2.5456850247282727e-93,4.565643636953327e-78,2.485286566380213e-66,3.695445807143346e-122,3.76,0.0,0.7916642669135672,0.9999999563261531,3.522856509787809e-60,7.231285549604892e-108,3.6654061151544925e-10,3.537269355912868e-10,1.2813675923961223e-11,1.791150272024069e-22,4.367384689091732e-08,2.354565935448656e-27,7.634052096735325e-29
1.5241983968562517e-13,0.6157708477130809,3.748038997526401e-43,3.9161224291348563e-22,6.4602343153566144e-46,3.4958565813389325e-58,0.0,0.0,1.7953490980124685e-42,5.333231084211285e-91,5.435898615972404e-48,7.007054407172945e-58,7.630524510360334e-42,2.2792703143174495e-74,9.405866233238929e-58,3.341436448960598e-51,7.809807396582549e-72,3.046498110092448e-58,6.460259282408457e-46,2.1701475627112247e-42,4.112455180184544e-23,3.8977991787586364e-36,2.897498389245107e-58,5.780469080741289e-116,1.169254456881458e-82,5.384326818545758e-72,1.1780726521993602e-63,1.019417504590001e-100,2.8144677999264446e-149,4.192974589777274e-148,1.1020097490944395e-90,4.948261579188172e-76,1.3494200119817086e-64,5.516468525471097e-119,3.76,0.0,0.7916642665735875,0.9999999158254829,9.901118857816297e-59,5.820667703467004e-105,7.065203110897338e-10,6.818219076381185e-10,2.4698403450867758e-11,6.653704292691768e-22,8.417451717089804e-08,8.747599174687828e-27,2.835909244131155e-28
2.2576472518162235e-13,0.6157708477507902,1.1579196271964719e-42,5.800636587456373e-22,2.7569756079225455e-45,1.887779156877508e-57,0.0,0.0,5.546554011495307e-42,4.841952752743806e-90,2.580407938626353e-47,3.7838485945298045e-57,3.149265759474081e-41,1.5061451372571908e-73,5.0788660141910915e-57,1.4261160251525651e-50,6.37112928691814e-71,1.6451234482547815e-57,2.756987529124409e-45,6.704447836952356e-42,9.022299509546992e-23,1.2041850204420438e-35,1.564660947292415e-57,8.508029746282315e-115,1.1041821221805513e-81,4.392502414452646e-71,6.501012754300938e-63,1.172063290676501e-99,3.590087814001709e-148,5.456121340964866e-147,1.1845868009839315e-89,4.036700981975679e-75,9.318963876819514e-64,7.046084177186665e-118,3.76,0.0,0.7916642662336077,0.9999998753329014,5.346651206838394e-58,7.798125441901881e-104,1.0465000105180333e-09,1.0099172849635842e-09,3.658272555280906e-11,1.4597326242001557e-21,1.2466709868807382e-07,1.9192764510143305e-26,6.221669302624054e-28
2.9910961067761953e-13,0.6157708477884996,2.6044114727849397e-42,7.68519251282244e-22,7.903859192284808e-45,6.488458699318881e-57,0.0,0.0,1.2475399491048577e-41,2.8309228995954403e-89,8.081055456344186e-47,1.300543016646955e-56,8.779479212348847e-41,6.06880022550945e-73,1.7455295905234036e-56,4.088822845000926e-50,3.1488536453673314e-70,5.654430239039984e-57,7.903896259705995e-45,1.5079730157099774e-41,1.5836572349911622e-22,2.7084684710454184e-35,5.377867449601434e-57,8.310743460028613e-114,6.120922883877298e-81,2.1709747714960517e-70,2.3054183140187513e-62,1.0538718421706371e-98,1.352470244343357e-146,1.2846409881089548e-145,7.295305521806252e-89,1.995078344791316e-74,4.064013316481466e-63,1.0777033667795299e-116,3.76,0.0,0.791664265893628,0.999999834848407,1.837689827692099e-57,6.923072183358352e-103,1.3864797098003479e-09,1.3380130675544995e-09,4.8466642242969347e-11,2.5621892334488336e-21,1.651515929803163e-07,3.369093949030142e-26,1.0920673952017395e-27
4.457993816696139e-13,0.615770847863918,8.614232522138582e-42,1.1454429713280682e-21,3.9737984461621586e-44,4.964911932398095e-56,0.0,0.0,4.126307482575673e-41,5.944347005988011e-88,5.3136988545986686e-46,9.951698556220837e-56,4.343423596769011e-40,7.13079387112623e-72,1.3353865973118234e-55,2.0561584260921976e-49,6.462284390505987e-69,4.3267206382348065e-56,3.9738174276267134e-44,4.987677599381116e-41,3.5178415819935285e-22,8.958362068458343e-35,4.115079672165418e-56,1.705807692436012e-111,2.0052827853441607e-79,4.4554406137130504e-69,1.81786651528391e-61,6.775241195458324e-97,3.8556555732110275e-143,1.0061046603016218e-142,3.86612492432625e-87,4.094382773722795e-73,5.282337953119612e-62,2.746043572837821e-114,3.76,0.0,0.7916642652136686,0.9999997539036716,1.4061842074310127e-56,8.31952367918607e-101,2.0664391079270214e-09,1.9942058484597845e-09,7.223325946084218e-11,5.691317237382215e-21,2.460963283996661e-07,7.485117596855676e-26,2.425835333893311e-27
5.924891526616083e-13,0.6157708479393368,1.9920350702461054e-41,1.52238340958664e-21,1.1938950986789758e-43,1.8758235075829233e-55,0.0,0.0,9.542059768957308e-41,3.557997272058168e-87,1.8761943203393145e-45,3.759926078760822e-55,1.2894497097816832e-39,3.3214686754366323e-71,5.044567518798144e-55,6.178639659885962e-49,3.724024888702535e-68,1.6347045817620612e-55,1.193900874132483e-43,1.1533907223803282e-40,6.213800222152469e-22,2.0716038654874555e-34,1.5547387964081953e-55,1.8034968272703618e-110,1.374109453982924e-78,2.5675499668351293e-68,6.937141542365935e-61,5.541935711855536e-96,4.698816336880031e-142,1.1622713881178374e-141,3.095889460258806e-86,2.359457753760571e-72,2.510408203875339e-61,2.8312607746540377e-113,3.76,0.0,0.7916642645337092,0.999999672991265,5.312789890748423e-56,7.812875534643005e-100,2.7463985054697557e-09,2.6504002502559234e-09,9.599825520253674e-11,1.005266235480483e-20,3.2700873487543515e-07,1.3223484216329195e-25,4.284886067342598e-27
7.391789236536027e-13,0.6157708480147556,3.816868406956736e-41,1.899340573149543e-21,2.7997625829976775e-43,5.2333409548156155e-55,0.0,0.0,1.8283213251103659e-40,1.4741097909187204e-86,4.998759659246291e-45,1.048981603046879e-54,2.9915818367789864e-39,1.0860403935143185e-70,1.4071818336855698e-54,1.4491802851214723e-48,1.4424736147455583e-67,4.560645712226553e-55,2.7997762669224474e-43,2.2099581790173366e-40,9.671534964345241e-22,3.969303750889795e-34,4.337538741439997e-55,1.268349134584508e-109,6.06007333094521e-78,9.94528970036016e-68,1.958577743970573e-60,3.2237461777049215e-95,8.668683436075355e-141,1.429836647426816e-140,1.5389763141319867e-85,9.139125436871903e-72,8.454077957633575e-61,2.4489502066968025e-112,3.76,0.0,0.7916642638537498,0.9999995921111752,1.48220985648068e-55,4.91382528009833e-99,3.4263579024285492e-09,3.3065962728364845e-09,1.1976162957448354e-10,1.564612462795423e-20,4.0788882482974374e-07,2.0584902748639556e-25,6.669210044947954e-27
8.858686946455971e-13,0.6157708480901741,6.504848297693624e-41,2.2763144692907515e-21,5.641771689614334e-43,1.2192722325179437e-54,0.0,0.0,3.115894387608151e-40,4.8784478962922075e-86,1.124489612696793e-44,2.4439424796085097e-54,5.974010004668893e-39,2.890982273142456e-70,3.278016332387936e-54,2.9207300332926266e-48,4.4677742444313225e-67,1.0625466078505526e-54,5.641799418406402e-43,3.766266769894779e-40,1.3891047665948025e-21,6.76458842381158e-34,1.0105642445746021e-54,6.952752482840821e-109,2.092424726106008e-77,3.080380126406059e-67,4.6248387638330594e-60,1.4697297197177594e-94,1.1068022561922953e-139,1.3071726108302366e-139,5.881784381556626e-85,2.83064324764839e-71,2.3318959215025437e-60,1.6462699375495337e-111,3.76,0.0,0.7916642631737904,0.9999995112633889,3.453276475532909e-55,2.4273737445360853e-98,4.106317298803404e-09,3.9627939160922505e-09,1.4352338268590164e-10,2.247160148011099e-20,4.887366110065289e-07,2.9570100383867074e-25,9.578797314613208e-27
1e-12,0.6157708482410114,9.293270193746648e-41,2.5696288631148286e-21,9.043398236407413e-43,2.1722270968944943e-54,0.0,0.0,4.451581434708926e-40,1.1731445125469656e-85,1.956189402331356e-44,4.354083991258467e-54,9.514885094192367e-39,5.719368465436685e-70,5.83929503381597e-54,4.682420580686108e-48,1.0169217536970283e-66,1.8930083632905836e-54,9.043442748686385e-43,5.380712837455334e-40,1.7700943179639287e-21,9.664293939032007e-34,1.8003937894915224e-54,3.1914835852219173e-108,5.28511525705897e-77,7.011387963055325e-67,8.34170696019885e-60,5.017821711175026e-94,1.6784348663241296e-138,1.1820415041897797e-138,1.6501939176819907e-84,6.4428576483514464e-71,4.7855426050587244e-60,9.568711630330485e-111,3.76,0.0,0.791664262644751,0.9999994483824758,6.152277180730893e-55,9.6256085149349e-98,4.635356596582656e-09,4.473346611904963e-09,1.620099846455174e-10,2.8634256357704177e-20,5.516175242553573e-07,3.7684590534419514e-25,1.2205906993806099e-26
1.179248236629586e-12,0.6157708482410114,1.5094816404209442e-40,3.0303124861761636e-21,1.712859220219569e-42,4.705516682638676e-54,0.0,0.0,7.230593309248931e-40,3.49256645198622e-85,4.1205278938199517e-44,9.431929951342814e-54,1.7870725442236326e-38,1.400699974200606e-69,1.2647050632266644e-53,8.87056750829522e-48,2.8843783626147384e-66,4.1006681329791636e-54,1.7128676492889168e-42,8.739662901295581e-40,2.4615413815083364e-21,1.569730229564514e-33,3.9000334318802007e-54,1.405220520406167e-107,1.6437923205153088e-76,1.9887119428324656e-66,1.8364665318199944e-59,1.9185317755212196e-93,9.485695321083278e-138,6.22700225175278e-138,5.5679735564835805e-84,1.827428540342857e-70,1.2227823591146766e-59,4.555128309149984e-110,3.76,0.0,0.7916642618138715,0.999999349664681,1.3327171432270684e-54,3.983549373850505e-97,5.46623608980129e-09,5.275194064225653e-09,1.9104202553089436e-10,3.981821973403942e-20,6.503353191155685e-07,5.241451909660986e-25,1.6973724038537253e-26
1.4726277786135747e-12,0.6157708483918488,2.911305114059868e-40,3.784377518339752e-21,4.068717248278258e-42,1.338053302994172e-53,0.0,0.0,1.394551227590451e-39,1.4854746407626036e-84,1.1326748576394129e-43,2.682064314748945e-53,4.199792414046546e-38,4.680726797601184e-69,3.595364318903855e-53,2.1078117981539524e-47,1.1626979287459304e-65,1.166059523293462e-53,4.06873712083679e-42,1.6855684727162635e-39,3.838691352484441e-21,3.0274486081958962e-33,1.1090024460163698e-53,1.0170526499497607e-106,7.52541863999686e-76,8.016596455573595e-66,5.311978400833811e-59,1.1281234234958198e-92,1.3375857391436868e-136,6.780998301575813e-137,2.8557322333870152e-83,7.366329226489233e-70,4.26534117318667e-59,3.8428969489706134e-109,3.76,0.0,0.7916642604539527,0.9999991881950391,3.7896934507328875e-54,2.6105459774971796e-96,6.826154878463416e-09,6.5876006937828056e-09,2.385541846108394e-10,6.209169690824385e-20,8.118049610352049e-07,8.176254867338989e-25,2.646958383195471e-26
1.7660073205975636e-12,0.6157708485426863,4.998173084844658e-40,4.5385096268618814e-21,8.29913772090855e-42,3.1766748870095763e-53,0.0,0.0,2.3941911249130957e-39,4.943502490385179e-84,2.6226098537311818e-43,6.36753008567108e-53,8.50623079503798e-38,1.2734466666915577e-68,8.533578240319247e-53,4.3008168858679674e-47,3.690870408556828e-65,2.768344128077782e-53,8.299177539995376e-42,2.8937461756013413e-39,5.520556242824371e-21,5.197456394352607e-33,2.6328733935951005e-53,5.544707456976562e-106,2.674807060812942e-75,2.544807645430731e-65,1.2752134856896799e-58,5.023257314025836e-92,1.402872958202497e-135,5.5392460588057234e-136,1.1246669909134808e-82,2.3383482444615075e-69,1.1959326617142302e-58,2.4064698718180917e-108,3.76,0.0,0.791664259094034,0.9999990268543563,8.997118416331251e-54,1.2843922706256059e-95,8.186073664789782e-09,7.900013803844692e-09,2.860598608447577e-10,8.929116988199847e-20,9.731456438626342e-07,1.176202959565279e-24,3.8066287575040587e-26
2.3527664045655412e-12,0.615770848844361,1.1780611614293055e-39,6.046975310013907e-21,2.6285468234773406e-41,1.3705290379838786e-52,0.0,0.0,5.6430996929735064e-39,4.172551511551088e-83,1.087794625683078e-42,2.7472243387541004e-52,2.67622916173333e-37,7.652700055633443e-68,3.678912284523738e-52,1.3632533540911017e-46,3.2866367668193675e-64,1.1943608173941603e-52,2.62855844290808e-41,6.820073079908468e-39,9.79843686215443e-21,1.2249533081482117e-32,1.1358987383692226e-52,2.8715438852417104e-104,3.616440108942857e-74,2.266079779145769e-64,5.504877884019572e-58,8.973532982647161e-91,3.283590881238319e-133,6.239966848092735e-134,2.398816958898596e-81,2.0821805266530717e-68,7.254507854753208e-58,1.124251780900948e-106,3.76,0.0,0.7916642563741965,0.999998704559452,3.881672656577727e-53,4.0127156018394075e-94,1.0905911230435232e-08,1.0524859461908197e-08,3.8105176834897404e-10,1.5846474623198767e-19,1.2954405481818942e-06,2.08888644541282e-24,6.75618575540128e-26
2.939525488533519e-12,0.6157708491460356,2.295896904306894e-39,7.555710007201225e-21,6.403930257792559e-41,4.166377857976049e-52,0.0,0.0,1.099778447332942e-38,1.9378843394611046e-82,3.2383793879885544e-42,8.351626899766776e-52,6.504902474778144e-37,2.8842383538243584e-67,1.1176793717612194e-51,3.3237061011969777e-46,1.5338875661123796e-63,3.6308303772421974e-52,6.403955981594395e-41,1.3290443073381858e-38,1.5295195342779122e-20,2.3870969111274821e-32,3.453067499880919e-52,2.7126953955229254e-103,2.0648146089650274e-73,1.0575885748150816e-63,1.6717090901763628e-57,6.185900057305882e-90,5.634015000920265e-132,8.958669461900131e-133,1.6536062780980356e-80,9.717416210004886e-68,2.738751322812909e-57,1.1731651415381335e-105,3.76,0.0,0.7916642536543589,0.9999983827791404,1.1800198726212767e-52,3.2475310954597222e-93,1.3625748786737641e-08,1.314973103130114e-08,4.760177551585772e-10,2.4733226663706506e-19,1.6172208597412535e-06,3.2626671821269128e-24,1.0545968831730286e-25
4.113043656469473e-12,0.615770849749385,6.288281436931385e-39,1.0573988307694498e-20,2.480435823285359e-40,2.3335309923179342e-51,0.0,0.0,3.0122668313705775e-38,2.240097365665192e-81,1.770026741412801e-41,4.677807388268101e-51,2.5180496404452008e-36,2.386685982211261e-66,6.250583409546273e-51,1.2894015685274023e-45,1.8944270867238328e-62,2.0335782067474802e-51,2.480443386750552e-40,3.639325001628336e-38,2.9945393898699265e-20,6.536595452675316e-32,1.9339609312158773e-51,1.92567199578823e-101,4.005540168953312e-72,1.306162739599237e-62,9.273775007992281e-57,1.5816344005976862e-88,2.1756447486077395e-129,1.9748739511163696e-130,5.1754168649078674e-79,1.2000702048338093e-66,2.213726321237704e-56,8.511121667596467e-104,3.76,0.0,0.7916642482146837,0.9999977407590197,6.609129172075125e-52,1.391728135488348e-91,1.9065423871313333e-08,1.8399551875851776e-08,6.658719949175389e-10,4.841226337233257e-19,2.259240980424817e-06,6.395384565516381e-24,2.064588963378051e-25
