Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72)
4.994339972353543e-20,0.8714088565305549,1.1947677035300331e-23,1.8290047966140918e-23,1.3638601220531692e-34,4.2055256106393104e-36,0.0,0.0,9.105181879344278e-19,9.38299399649571e-34,4.875729231510266e-45,4.975920273162947e-45,8.05919804830362e-48,1.7209234755435803e-57,4.04671833072037e-38,5.420133739375441e-32,3.270553454644065e-20,9.516110331112627e-32,2.4926991452659993e-53,9.369577611461009e-51,6.287524018394834e-30,3.01105649677782e-47,1.997676610382285e-20,8.399711125719602e-50,4.49636273373122e-36,9.587095460065524e-47,5.3153459664404616e-45,3.432670326913757e-52,4.375433989324992e-53,3.1430713494849707e-53,9.30534536551119e-50,1.4573692132665089e-64,2.9245462529131548e-58,1.1839245180715231e-68,3.76,0.0,0.9221789221525039,0.9999999999997383,8.314492675142141e-46,1.280420183808376e-33,2.1199210291450582e-13,2.0322338483709455e-13,8.768718077411241e-15,1.3948955544672086e-29,2.6157115767615083e-13,1.6812484636887095e-33,2.6042510748091575e-34,4.647131476381212e-46,3.799580058440281e-57,9.514209281142679e-32,8.858030463740317e-32,7.404565945972038e-31,4.594312355243514e-31,8.861837375182894e-35,2.7920656729200576e-38,4.250801987099464e-31,4.343450615848409e-32,2.5543041571702025e-50,4.9479395737061886e-49,1.2033815914834855e-43,1.320512225284076e-56,9.332757663236186e-36,1.165056254667656e-52,1.9976766103877295e-20,3.8729926916961506e-36,4.058000937049188e-52,1.8363963899219952e-50,3.270553454644172e-20,2.110808637043836e-19,7.121423867696193e-30,3.2024538940784908e-37,6.994492718921067e-19,1.9213670906040864e-33,1.2511734688961223e-49,1.7356533742195794e-62
9.993019075873335e-20,0.8714088565305872,2.3905750935482964e-23,3.659598650780763e-23,5.458994827210155e-34,1.683307237516238e-35,0.0,0.0,1.8218274429298897e-18,3.7556428774032176e-33,3.9035480405134344e-44,3.983761796052106e-44,6.452258777202453e-47,1.3777851755503918e-56,1.6197419374841977e-37,2.169466023357298e-31,6.543948397952933e-20,3.8089241028692595e-31,1.995674991565088e-52,7.501359193481613e-50,2.5166481834098457e-29,2.4106760486798046e-46,3.9970888216309377e-20,6.724876284508262e-49,1.799716879430626e-35,7.675530029837071e-46,4.256587434775886e-44,2.7489218091670516e-51,3.503895824568964e-52,2.5170062226139625e-52,7.449934340825143e-49,2.3336974688116888e-63,4.684355176221465e-57,1.8963367758767325e-67,3.76,0.0,0.9221789221522917,0.9999999999994765,6.656649710558743e-45,5.125017606533089e-33,4.241683866307837e-13,4.066233321290212e-13,1.754505450176246e-14,5.583217420355425e-29,5.233695708764569e-13,6.729375315015772e-33,1.0423791174286293e-33,3.720531441341312e-45,6.084279711449749e-56,3.808163187453253e-31,3.5455206545658367e-31,2.9637560638700897e-30,1.838922254393642e-30,3.54704442188213e-34,1.117553903397195e-37,1.7014285857746356e-30,1.73851218222917e-31,2.044996452079879e-49,3.9613602179620935e-48,9.634369806573397e-43,2.115278363415411e-55,3.735535269416244e-35,9.327534732326289e-52,3.997088821652729e-20,1.5502064076986162e-35,3.249447558894956e-51,1.4702337258801611e-49,6.543948397953358e-20,4.2234511651020554e-19,2.8504254436737275e-29,1.2818161413332524e-36,1.3995062321106898e-18,7.690475589426858e-33,1.0016995421408575e-48,2.779306789246202e-61
1.999037728291292e-19,0.8714088565306524,4.7821948577929454e-23,7.320786360278132e-23,2.1843090114463278e-33,6.735429575135926e-35,0.0,0.0,3.64444595291903e-18,1.5027463460987992e-32,3.124024801701712e-43,3.1882201913378303e-43,5.163767996726624e-46,1.1026468774314549e-55,6.4810775612172145e-37,8.680689953697982e-31,1.3090738284566869e-19,1.5240657768873827e-30,1.597146531719712e-51,6.003367170991557e-49,1.0069870819728021e-28,1.9292734926110623e-45,7.995913244093839e-20,5.381944854747352e-48,7.20121175745147e-35,6.142766492617938e-45,3.4069950551384298e-43,2.200254047886843e-50,2.804536806608177e-51,2.014625133620149e-51,5.96221165989786e-48,3.7354420955802563e-62,7.499035536977679e-56,3.0357858230819934e-66,3.76,0.0,0.9221789221518674,0.999999999998953,5.327342864905349e-44,2.0506746070690083e-32,8.485209540631441e-13,8.134232267146334e-13,3.5097727348510533e-14,2.234014215696441e-28,1.0469663971483252e-12,2.692626667984787e-32,4.170874232094381e-33,2.977556140250818e-44,9.738810807465257e-55,1.5237613116070724e-30,1.4186700870445908e-30,1.1858884725765198e-29,7.358084324269452e-30,1.4192798009573681e-33,4.4716713022828915e-37,6.807930556189693e-30,6.956313245833001e-31,1.6366186779366526e-48,3.1702921124675064e-47,7.710423926048441e-42,3.386413712635248e-54,1.4947006975977782e-34,7.464862879502581e-51,7.995913244181034e-20,6.202844868111084e-35,2.60077734906116e-50,1.1766338248634538e-48,1.3090738284568575e-19,8.448736221011215e-19,1.1405414625564078e-28,5.1289342092234986e-36,2.7996201525266886e-18,3.07719196649569e-32,8.016640706387315e-48,4.448700877806388e-60
3.9985093696992087e-19,0.8714088565307827,9.56545432311473e-23,1.464316178392897e-22,8.738658490871953e-33,2.694616828618752e-34,0.0,0.0,7.289682972890174e-18,6.011963914039884e-32,2.4996944906121784e-42,2.5510605679256403e-42,4.131798957166295e-45,8.822850324770182e-55,2.592853046676359e-36,3.472841233991756e-30,2.618431805777955e-19,6.097255522783619e-30,1.2779599071340659e-50,4.80360585818047e-48,4.0286040385208225e-28,1.5437119181910782e-44,1.599356208888203e-19,4.3063735893156086e-47,2.8809536176772935e-34,4.915150382972137e-44,2.726286255593681e-42,1.7606529269993827e-49,2.244197642813203e-50,1.6121082687681983e-50,4.770675196494893e-47,5.977928576078983e-61,1.200171159039018e-54,4.858575295275073e-65,3.76,0.0,0.9221789221510187,0.9999999999979058,4.262683709117573e-43,8.204033747375106e-32,1.6972260889270847e-12,1.6270230158928935e-12,7.020307303418921e-14,8.937511563939256e-28,2.094160049177086e-12,1.077226000714638e-31,1.6686212844199675e-32,2.382497403127666e-43,1.5585268691510126e-53,6.096037463405815e-30,5.6756041287924866e-30,4.744326093895033e-29,2.943712859012661e-29,5.678043449527535e-33,1.788959704521951e-36,2.723615528073413e-29,2.7829782661943765e-30,1.3095436021132679e-47,2.5367153679626504e-46,6.169510622412923e-41,5.419837119105785e-53,5.979776191690119e-34,5.973024589460017e-50,1.5993562089230866e-19,2.481541852215504e-34,2.0811097164095597e-49,9.414858478961535e-48,2.618431805778638e-19,1.6899306332000435e-18,4.562908526057631e-28,2.0519076606661603e-35,5.5998479932740145e-18,1.2310771612180308e-31,6.414530572895917e-47,7.11936977736423e-59
7.997452652515043e-19,0.8714088565310428,1.9132053001088221e-22,2.928791264985504e-22,3.4957479707217896e-32,1.0779395862715484e-33,0.0,0.0,1.458015701280392e-17,2.404981285476365e-31,1.9999454726591666e-41,2.0410422562703346e-41,3.305753026634349e-44,7.058950452561107e-54,1.0372256289774222e-35,1.3892495521077752e-29,5.237147760414411e-19,2.4391007082156528e-29,1.0224650320148519e-49,3.843249574096052e-47,1.6115727668861645e-27,1.2350867967255527e-43,3.1988859777907954e-19,3.4454259885105168e-46,1.152475236657865e-33,3.932495223121114e-43,2.1813051228040682e-41,1.4087069422324698e-48,1.7955854210072196e-49,1.2898498996839822e-49,3.816902543536708e-46,9.565662827442643e-60,1.9205342700622542e-53,7.774775061385536e-64,3.76,0.0,0.9221789221493213,0.9999999999958114,3.410470777821587e-42,3.2818805817819473e-31,3.3946363586518408e-12,3.2542225942775574e-12,1.4041376437427672e-13,3.575295585601295e-27,4.188547351174701e-12,4.30925469608421e-31,6.675028362904541e-32,1.9061789371880475e-42,2.493896732166367e-52,2.4386134448099883e-29,2.2704264196762175e-29,1.8978848889088069e-28,1.177580976067159e-28,2.2714022818365765e-32,7.156421261946527e-36,1.089534878532529e-28,1.11328190646917e-29,1.047734356420248e-46,2.0295649858762277e-45,4.93607713893742e-40,8.672999733708591e-52,2.3921052372031048e-33,4.778873444029195e-49,3.1988859779303416e-19,9.926975276152833e-34,1.665082932437286e-48,7.532602205881763e-47,5.237147760417145e-19,3.3800446550662452e-18,1.8253119560675086e-27,8.20829864921671e-35,1.1200303674429986e-17,4.924709422126242e-31,5.1321117132088964e-46,1.1392150485856318e-57
1.599533921814671e-18,0.8714088565315635,3.826556934635483e-22,5.857741445620483e-22,1.3983561572664627e-31,4.3119748518946756e-33,0.0,0.0,2.916110509251724e-17,9.620316595513818e-31,1.6000323345485869e-40,1.632911354387913e-40,2.6447279779096423e-43,5.647428451905594e-53,4.14907134139759e-35,5.557224333163248e-29,1.0474579669663018e-18,9.756799860561725e-29,8.180109073838897e-49,3.0747456221224487e-46,6.446553379938031e-27,9.881163447635189e-43,6.3979455153758e-19,2.7564716444718644e-45,4.6100885322330845e-33,3.146146154899462e-42,1.7451545523606735e-40,1.1270469238111105e-47,1.4365592650517968e-48,1.0319452375800332e-48,3.0536669974261036e-45,1.5305842273728415e-58,3.073063179459731e-52,1.2440484008891382e-62,3.76,0.0,0.9221789221459264,0.9999999999916226,2.7285061678836806e-41,1.3128056511750396e-30,6.789456898088859e-12,6.50862175115946e-12,2.8083514692937235e-13,1.430176427577446e-26,8.377321946930318e-12,1.7237720205445854e-30,2.670119996775973e-31,1.5250155578542253e-41,3.990437770716802e-51,9.754850727623904e-29,9.082075219208804e-29,7.59184846640826e-28,4.710515574230175e-28,9.085979262339757e-32,2.8626850258314027e-35,4.358316854005912e-28,4.453308832049845e-29,8.382272774698645e-46,1.6237290689828706e-44,3.949049174869754e-39,1.3877807910578342e-50,9.568811014962694e-33,3.823280289332083e-48,6.397945515934006e-19,3.970951689526908e-33,1.3321444164324176e-47,6.026368259941314e-46,1.0474579669673947e-18,6.760272697472082e-18,7.301544925334919e-27,3.2834530697768594e-34,2.2401215035387186e-17,1.969963926734657e-30,4.1058842824980127e-45,1.8228367906713169e-56
3.1991112349410048e-18,0.8714088565326048,7.653387799416566e-22,1.171564183668949e-21,5.5935389856651e-31,1.7248578754749628e-32,0.0,0.0,5.832300125148716e-17,3.848204930280801e-30,1.2800562514935404e-39,1.3063601432224353e-39,2.1158326151676075e-42,4.518049997835293e-52,1.659662301348159e-34,2.2229349587438813e-28,2.094944348806299e-18,3.9027993634654363e-28,6.544243385106963e-48,2.4598548844421344e-45,2.5786738154662899e-26,7.905118392790787e-42,1.279606458966509e-18,2.2052296582030187e-44,1.84407293048043e-32,2.516976918768466e-41,1.3961678249542758e-39,9.01682128598141e-47,1.1492837844390837e-47,8.25582317959652e-48,2.4429915850371073e-44,2.448997310990122e-57,4.91706777110165e-51,1.9905450141002547e-61,3.76,0.0,0.9221789221391368,0.999999999983245,2.1828567771371776e-40,5.2513294434779244e-30,1.3579097976912917e-11,1.3017420065373557e-11,5.616779115392462e-13,5.72082209313401e-26,1.675487110548307e-11,6.895228376644695e-30,1.0680697315806993e-30,1.2200414076770278e-40,6.384862816422282e-50,3.902019694424386e-28,3.6329039899221316e-28,3.0368011674758053e-27,1.884244562937098e-27,3.6344659874739228e-31,1.1450973374647708e-34,1.74336220937312e-27,1.7813597744905179e-28,6.705977398409274e-45,1.2990140874226545e-43,3.159314323073559e-38,2.2205299293863205e-49,3.8276028455878673e-32,3.0586968717350833e-47,1.2796064591897954e-18,1.5884129920828748e-32,1.065746765682109e-46,4.821209706497936e-45,2.0949443488106708e-18,1.3520728776977489e-17,2.920677390762877e-26,1.3134079536226804e-33,4.4803037751882674e-17,7.880016022195287e-30,3.284785392155173e-44,2.916613037064807e-55
6.398265861193672e-18,0.8714088565346874,1.5307559911889116e-21,2.343144273802373e-21,2.2374387990827548e-30,6.899764433804063e-32,0.0,0.0,1.1664679356760017e-16,1.5392976306346134e-29,1.0240571556586935e-38,1.0451006012450859e-38,1.692686199710973e-41,3.614482889372412e-51,6.638716728295452e-34,8.891830284554061e-28,4.189917112447396e-18,1.5611356392055783e-27,5.235458111009319e-47,1.9679072626380834e-44,1.0314800190408779e-25,6.324169769331492e-41,2.5592302734720768e-18,1.7642046635120179e-43,7.376366756155768e-32,2.0136055375668276e-40,1.1169519335720464e-38,7.213828039417453e-46,9.1944157671507e-47,6.604763056296164e-47,1.954416463992394e-43,3.9184457529360764e-56,7.867441783769382e-50,3.184926265409402e-60,3.76,0.0,0.9221789221255574,0.9999999999664898,1.7463061962323156e-39,2.100553145297938e-29,2.7158380134361113e-11,2.6035016695602925e-11,1.1233634387577236e-12,2.288352109288332e-25,3.3509969290754707e-11,2.7581194159986307e-29,4.2723224097353606e-30,9.760447066595081e-40,1.0215910347126225e-48,1.5608237684138619e-27,1.4531763708057763e-27,1.2147328214092134e-26,7.537054907483046e-27,1.4538014550071846e-30,4.580436184593551e-34,6.973519766978782e-27,7.12551158027449e-28,5.364845599142026e-44,1.0392236018777329e-42,2.527481445230209e-37,3.552912398363657e-48,1.5310571662834707e-31,2.4469865933827416e-46,2.559230274365232e-18,6.353716600520239e-32,8.526099112150108e-46,3.8570146010589627e-44,4.189917112464884e-18,2.704164091476324e-17,1.1682828400231932e-25,5.253685292135901e-33,8.960668316319792e-17,3.1520384695222856e-29,2.6278594994870873e-43,4.6666401956843975e-54
1.2796575113699006e-17,0.8714088565388523,3.061794566847042e-21,4.686304501747711e-21,8.949804272521214e-30,2.7601300094408115e-31,0.0,0.0,2.33294378192519e-16,6.157221839465313e-29,8.192505875605116e-38,8.360855758827523e-38,1.3541570255295171e-40,2.891603461665531e-50,2.6555001901376237e-33,3.5567502020708466e-27,8.379862639574004e-18,6.244574423241673e-27,4.188393372830716e-46,1.5743351523263867e-43,4.1259410624676294e-25,5.059365838063076e-40,5.1184779010740554e-18,1.4113721050371135e-42,2.9505617080893127e-31,1.6108940380046606e-39,8.93568616535275e-38,5.771519077245139e-45,7.35559081054361e-46,5.2838522495101505e-46,1.5635424509441853e-42,6.26955330310232e-55,1.2588013536458513e-48,5.095926007305108e-59,3.76,0.0,0.9221789220983987,0.9999999999329795,1.397053326232252e-38,8.402255316883636e-29,5.431694444845782e-11,5.207020996326636e-11,2.2467344851895983e-12,9.153454943531446e-25,6.702016513396245e-11,1.1032533844507725e-28,1.7089376744434205e-29,7.80840390854846e-39,1.634556021195145e-47,6.2433269337075165e-27,5.812734987089509e-27,4.858955979595835e-26,3.014837285058111e-26,5.8152375672225964e-30,1.8321839848700703e-33,2.789422087402608e-26,2.8502191272976567e-27,4.2919019646164774e-43,8.313838125195959e-42,2.021997139932436e-36,5.684711380008418e-47,6.124263441282235e-31,1.9576009763802066e-45,5.1184779046466955e-18,2.541499565958745e-31,6.820929372286688e-45,3.0856316886440284e-43,8.379862639643956e-18,5.408346510543449e-17,4.67315512352646e-25,2.1014848330274502e-32,1.7921397389912558e-16,1.2608217978122358e-28,2.102300072192281e-42,7.4666717757335715e-53
2.5593193618709675e-17,0.8714088565471823,6.1246883308135245e-21,9.372625148352386e-21,3.579933657350112e-29,1.1042229705464837e-30,0.0,0.0,4.665895474131276e-16,2.462894998979749e-28,6.554024172132161e-37,6.688706589662272e-37,1.0833288830207797e-39,2.3132896192005866e-49,1.0622027711679635e-32,1.4227036970886345e-26,1.675975369320487e-17,2.4978362055060313e-26,3.350727888208031e-45,1.2594718589516361e-42,1.650380622658813e-24,4.047504680102372e-39,1.0236973150641382e-17,1.1291010327586686e-41,1.180227683338527e-30,1.2887190845828864e-38,7.148577213984665e-37,4.617891105926508e-44,5.884495926811023e-45,4.227098520031892e-45,1.2508376747530401e-41,1.0031317536006339e-53,2.0140907009367809e-47,8.153518679520915e-58,3.76,0.0,0.9221789220440814,0.9999999998659589,1.1176461037066716e-37,3.36091067366137e-28,1.0863407307345251e-10,1.0414059652741205e-10,4.493476546033028e-12,3.661391248390087e-24,1.3404055471103585e-10,4.4130248135962675e-28,6.835768229535543e-29,6.246741521635897e-38,2.61529785704757e-46,2.4973372084055707e-26,2.325099858871024e-26,1.9435873186500976e-25,1.2059379711228224e-25,2.3261026779625473e-29,7.328756113941859e-33,1.11577166681013e-25,1.140090548891773e-26,3.433531786595514e-42,6.651090195630366e-41,1.617602487796675e-35,9.095579227995326e-46,2.44971450768685e-30,1.5660855629070209e-44,1.023697316493198e-17,1.0166024109436771e-30,5.456763670961243e-44,2.468515391386969e-42,1.6759753693484678e-17,1.0816711314717597e-16,1.869266798821354e-24,8.405960929275423e-32,3.5842855502416947e-16,5.043299994051697e-28,1.6818450439541658e-41,1.1946712789557994e-51
5.118643062873101e-17,0.8714088565638421,1.2253742309313264e-20,1.8745267204418022e-20,1.4319775590770415e-28,4.418242772363124e-30,0.0,0.0,9.331798857374289e-16,9.851592520674695e-28,5.24322715749623e-36,5.350976629562698e-36,8.666644695090628e-39,1.850634418957456e-48,4.248816437647808e-32,5.69082200970239e-26,3.3519535797977214e-17,9.991358197747789e-26,2.680591484633332e-44,1.0075789823067123e-41,6.6015308892008954e-24,3.23800854886695e-38,2.047396362722952e-17,9.032821641436367e-41,4.720916725332176e-30,1.0309768269178761e-37,5.7188730885047636e-36,3.695372319650647e-43,4.70760605211002e-44,3.381685501920894e-44,1.0006716287403004e-40,1.6050134409514929e-52,3.2225519511047884e-46,1.304566556256885e-56,3.76,0.0,0.9221789219354466,0.9999999997319177,8.941184120738859e-37,1.3443659786484488e-27,2.1726833031064698e-10,2.0828136977097864e-10,8.986960539638609e-12,1.464558329298542e-23,2.680813254278149e-10,1.7652122123320913e-27,2.734310886670154e-28,4.9974004034420164e-37,4.1844829276501606e-45,9.989362206665655e-26,9.300410869557981e-26,7.774359032306673e-25,4.823757940135463e-25,9.30443642698267e-29,2.9315074023579394e-32,4.463092296709438e-25,4.5603679829484533e-26,2.7468295484396464e-41,5.320879988847869e-40,1.2940838723174751e-34,1.4552958733978927e-44,9.798893700552083e-30,1.252870524838264e-43,2.0473963684391983e-17,4.0664148081351904e-30,4.365419230086726e-43,1.9748195890287142e-41,3.351953579909644e-17,2.1633440787225488e-16,7.47707666782517e-24,3.3623888229655464e-31,7.168577158870118e-16,2.0173225443981414e-27,1.3454780250750264e-40,1.911477075206119e-50
1.0237290464877368e-16,0.871408856597162,2.452491606830702e-20,3.74905543679767e-20,5.72793208031705e-28,1.7683744522698485e-29,0.0,0.0,1.8663605619183674e-15,3.940639511906022e-27,4.1945849037050433e-35,4.2807899504327934e-35,6.933322137269281e-38,1.4805085984379023e-47,1.6995276158502093e-31,2.276330239206698e-25,6.703909999756435e-17,3.9965463568778505e-25,2.1444830942716945e-43,8.060637843947473e-41,2.6406140379646472e-23,2.590408762475222e-37,4.094794449021972e-17,7.226262639986368e-40,1.888367881941779e-29,8.24782113359182e-37,4.575103005118097e-35,2.9579841852807033e-42,3.766088564824826e-43,2.7053510722384015e-43,8.00537903905985e-40,2.5680237900034015e-51,5.1560885902840304e-45,2.0873112707735217e-55,3.76,0.0,0.9221789217181771,0.9999999994638352,7.152955845317439e-36,5.3774673313668226e-27,4.3453684473385644e-10,4.1656291671921256e-10,1.7973928014524687e-11,5.858236783040733e-23,5.361628331119063e-10,7.060853676977593e-27,1.093725144439382e-27,3.9979229223327534e-36,6.695177058473769e-44,3.9957479598235833e-25,3.7201663994315424e-25,3.1097454877224288e-24,1.92950434033426e-24,3.72178804419825e-28,1.1726046898090377e-31,1.785238017189734e-24,1.82414834379989e-25,2.197465339531168e-40,4.256707050643896e-39,1.0352678054653032e-33,2.32847572100798e-43,3.9195785401366997e-29,1.0022975085377997e-42,4.0947944718869725e-17,1.6265669523142452e-29,3.492339059880042e-42,1.579863797152026e-40,6.703910000204124e-17,4.326689918887968e-16,2.990832540605182e-23,1.3449565248917664e-30,1.4337160320637135e-15,8.069295160862805e-27,1.0763832087105249e-39,3.0583657210342042e-49
2.0474585268885903e-16,0.8714088566638019,4.911952679208908e-20,7.498114090082186e-20,2.291188122314618e-27,7.082109817782123e-29,0.0,0.0,3.732721912409588e-15,1.5762563044366654e-26,3.355669273710574e-34,3.4246419848934557e-34,5.546661748411094e-37,1.1844072621908518e-46,6.79811230654599e-31,9.105323755922016e-25,1.3407822835690844e-16,1.5986194804130126e-24,1.7156004171565246e-42,6.448512677207961e-40,1.0562459536989912e-22,2.072327781678824e-36,8.189590585545586e-17,5.7810122028624866e-39,7.553473858686617e-29,6.598259964154047e-36,3.6600842296341057e-34,2.3690819690126355e-41,3.0128723393053435e-42,2.1642819202174756e-42,6.404305720313444e-39,4.1088404558363457e-50,8.249746134711761e-44,3.339708023466116e-54,3.76,0.0,0.9221789212836381,0.9999999989276704,5.722371987405582e-35,2.1509876146241853e-26,8.690738733755571e-10,8.33126012460084e-10,3.5947860914996744e-11,2.343295251153414e-22,1.0723257134822565e-09,2.8243426394087333e-26,4.37490272369837e-27,3.1983389378958237e-35,1.0712284518160816e-42,1.598300121398739e-24,1.4880667819282782e-24,1.2438985086549644e-23,7.718019315102376e-24,1.4887245766616146e-27,4.690428117064702e-31,7.14095404666386e-24,7.296595621589952e-25,1.7579730369174547e-39,3.4053667469427486e-38,8.282144550627184e-33,3.7255622468696064e-42,1.5678467687995809e-28,8.018388564758629e-42,8.189590677005614e-17,6.506269836877868e-29,2.7938732917988963e-41,1.2639026329886473e-39,1.3407822837481595e-16,8.6533813818741755e-16,1.1963333741100882e-22,5.379828934610604e-30,2.8674326422211854e-15,3.2277189727694277e-26,8.611068707250123e-39,4.8933870025410574e-48
4.0949174876902975e-16,0.8714088567970817,9.851780104537065e-20,1.4996236278956924e-19,9.164870440713247e-27,2.839732186087162e-28,0.0,0.0,7.46544460590941e-15,6.305026208670423e-26,2.684536086727583e-33,2.7397281030634193e-33,4.437333391952198e-36,9.475258961394703e-46,2.7192451004974286e-30,3.642130004942281e-24,2.6815648491627567e-16,6.394482373822404e-24,1.372501877045689e-41,5.1588111151489276e-39,4.2249845082717667e-22,1.6578625377756354e-35,1.637918271429511e-16,4.6248105348596677e-38,3.0213899674994274e-28,5.278609914204326e-35,2.92806813282418e-33,1.8995755659106175e-40,2.410298463526683e-41,1.7314259517776962e-41,5.123445708532417e-38,6.574148448388613e-49,1.319959737715929e-42,5.343560560159774e-53,3.76,0.0,0.9221789204145601,0.9999999978553415,4.577906741041089e-34,8.603951812433119e-26,1.7381479298400858e-09,1.666252211319437e-09,7.189571851874233e-11,9.373180838629205e-22,2.144650934231898e-09,1.1297374519570508e-25,1.7499619717855553e-26,2.558670686644921e-34,1.7139648929429832e-41,6.393204936833904e-24,5.952266066696275e-24,4.9755941705995013e-23,3.087207816957751e-23,5.954970339008389e-27,1.8761778385051648e-30,2.856381838960511e-23,2.918638654033094e-24,1.4063788716197494e-38,2.7242936522867687e-37,6.62571532559743e-32,5.960898017983175e-41,6.271506906761038e-28,6.4147208772543e-41,1.637918308013528e-16,2.6025083158753635e-28,2.235100368712475e-40,1.0111400963254133e-38,2.6815648498790577e-16,1.7306763438468161e-15,4.785334077559591e-22,2.1519328157585548e-29,5.734865773752414e-15,1.2910877002086476e-25,6.888855993566883e-38,7.829420453805092e-47
6.142376448492005e-16,0.8714088569303614,1.4812512808690896e-19,2.249436335015252e-19,1.9475522169478862e-26,6.044547645857167e-28,0.0,0.0,1.1198167291926612e-14,1.3398181302632742e-25,7.676096961492528e-33,7.83393342444494e-33,1.268800634109873e-35,2.7093318415950437e-45,5.7783957351376866e-30,7.739526509782073e-24,4.02234741316322e-16,1.3588281016460125e-23,3.9245341468594404e-41,1.475097626264144e-38,8.97809253212659e-22,4.7404509279811786e-35,2.456877469874693e-16,1.3224068111069089e-37,6.420453897834667e-28,1.510073944168211e-34,8.69262173981631e-33,5.646384948559706e-40,7.155574059661824e-41,5.140171134862912e-41,1.4649853591591875e-37,2.4205658194461388e-48,4.993526961329389e-42,2.0215823411036167e-52,3.76,0.0,0.922178919545482,0.999999996783013,1.3089966378524236e-33,1.8283398434432156e-25,2.607221985485742e-09,2.4993784175564e-09,1.0784356792529125e-10,1.9918007781255863e-21,3.2169756149907527e-09,2.400692561923774e-25,3.7186703837986894e-26,7.316377577394204e-34,6.308647664239526e-41,1.3585566461663177e-23,1.2648563062127781e-23,1.0573137144974692e-22,6.560316330538889e-23,1.2654417365921627e-26,3.98688811988269e-30,6.069811347701483e-23,6.202107343253496e-24,4.021365074775964e-38,7.789777120514826e-37,1.8945403123332932e-31,2.272591836698967e-40,1.3327128025582358e-27,1.8342301345810833e-40,2.4568775476157317e-16,5.530330381389878e-28,6.562959215272082e-40,2.8912581891506486e-38,4.0223474146853603e-16,2.596014462568382e-15,1.016883512656588e-21,4.572858966118719e-29,8.602298816499932e-15,2.74356135267781e-25,1.96978231338647e-37,2.8817467229995937e-46
8.189835409293711e-16,0.871408857063641,1.9794150789924335e-19,2.999249530368415e-19,3.3223220229137327e-26,1.0327177484952239e-27,0.0,0.0,1.4930889970461195e-14,2.285572157831057e-25,1.619111437980903e-32,1.6524078887722627e-32,2.676269175399912e-35,5.714765393720748e-45,9.857262967669166e-30,1.3202721839594273e-23,5.363129975570475e-16,2.3180017953593622e-23,8.278053102864827e-41,3.1114081952110743e-38,1.531557003977779e-21,9.998984203981055e-35,3.2758366538901046e-16,2.7893390026770237e-37,1.095253913929706e-27,3.186547263910268e-34,1.8940618256815962e-32,1.2317002706054303e-39,1.5591619850385971e-40,1.1200162755575828e-40,3.0900785528249845e-37,6.141154905139558e-48,1.2997783516662987e-41,5.262182896926627e-52,3.76,0.0,0.922178918676404,0.9999999957106851,2.761055707991869e-33,3.118932746997749e-25,3.4762960403125264e-09,3.3325046311709697e-09,1.4379140913464534e-10,3.397777499240743e-21,4.289299755759093e-09,4.095299782117423e-25,6.343616037442203e-26,1.5432696620111453e-33,1.6000403177414272e-40,2.3175387240676323e-23,2.157695647808927e-23,1.8036527002032193e-22,1.119112720989345e-22,2.1587112704092345e-26,6.801178569104765e-30,1.0354383776936869e-22,1.0580065590850409e-23,8.4822243911747e-38,1.643089564396688e-36,3.996133829764637e-31,6.114573538769046e-40,2.273478879771334e-27,3.868962054091923e-40,3.2758367865071734e-16,9.43409315828342e-28,1.4168326421580683e-39,6.098557267891457e-38,5.363129978167066e-16,3.4613524943521244e-15,1.7346836403335387e-21,7.800762132250471e-29,1.146973177046374e-14,4.68019279262682e-25,4.154841413009771e-37,7.308733661815738e-46
