Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183)
2.0334317290656004e-05,0.9658763347834023,4.820784456703914e-05,2.7719527088426243e-05,2.1891726274107472e-05,0.0009386980740332413,0.0,0.0,6.421254486194015e-05,5.679898049352266e-07,0.003992132228782388,0.00015287142607526045,3.764463788346413e-06,2.38181174832442e-13,2.527004294816085e-09,3.6012124980596646e-07,0.0001287158006336837,0.0004186764462077338,5.034083523929798e-06,2.041000794230538e-06,0.01615072140729887,1.8248055260204102e-07,1.645717742277877e-08,1.8212288847411022e-08,3.969723337062985e-09,0.0013638333076153339,2.6357224259262833e-08,2.417079549087791e-07,4.492511823501013e-08,4.2535161554982e-10,1.7334778185102058e-09,3.851867471707752e-12,1.0478520914967589e-08,1.0849037649369107e-09,3.76,0.0,7.357050390395777e-07,0.9938894534632026,0.001034825665188869,2.4791465701662157e-05,0.7670750950000833,0.727092327551751,7.605392349283007e-07,2.677216403720212e-09,0.002163410773003172,5.861449562237653e-06,2.852249924708245e-09,1.869947012904428e-11,1.171607719916461e-09,0.00038776550119470096,2.9747711027364297e-09,2.9253539320339513e-05,2.6156090892598744e-05,0.0001876117118097948,0.0025770305065886115,4.75067440797866e-07,6.714001804130088e-07,2.634936220541148e-13,1.69293531236597e-13,1.2940822267113825e-08,1.5888057946480668e-08,9.35216012705255e-06,2.0170231012313779e-07,4.306264236221794e-05,4.342441990280465e-09
2.0507151225357122e-05,0.9659150095358007,4.9502155241899564e-05,2.845107226194687e-05,2.2521117672678225e-05,0.0009657061065820602,0.0,0.0,6.593717737122254e-05,5.837453966147222e-07,0.004107341679865732,0.00015748003898906772,3.8772107243510505e-06,2.5414005700119657e-13,2.625554941224844e-09,3.699160877536722e-07,0.00013272108770815173,0.0004219319135797485,5.215811312710619e-06,2.111599981534737e-06,0.016281886810956037,1.8399796489985094e-07,1.6939636325571855e-08,1.9372993371329952e-08,4.1096260378098625e-09,0.0014032325087880294,2.714954011493608e-08,2.564623290870612e-07,4.788937080855015e-08,4.520382044814659e-10,1.8276575640692269e-09,3.997375876926151e-12,1.0779739742291317e-08,1.1265273541173577e-09,3.76,0.0,7.356021702214587e-07,0.993780349022517,0.001067762064858005,2.5681274816088425e-05,0.7672649679181531,0.7268082345908363,7.602421000250474e-07,2.6761705756877755e-09,0.0021631732677236688,5.920498303278018e-06,2.8993267461934082e-09,1.9213771399434286e-11,1.204770595051929e-09,0.00039606536106839374,2.9731633546955155e-09,3.0053774590964126e-05,2.6864041178623126e-05,0.00019251681873673615,0.002651078030496109,4.875887334529328e-07,6.891168721569636e-07,2.7061824061975985e-13,1.7387188557132793e-13,1.3290806573983927e-08,1.6201734995919488e-08,9.603474545606577e-06,2.0746801349489145e-07,4.5619354614778065e-05,4.476920490148516e-09
2.067998516005824e-05,0.965954121063365,5.082970569264463e-05,2.920097482955679e-05,2.3167394104500076e-05,0.000993413868898303,0.0,0.0,6.770839299697174e-05,5.99955841155351e-07,0.004225580127598432,0.00016221381044266938,3.993257604593958e-06,2.711494604188807e-13,2.7278335064831666e-09,3.799647192575313e-07,0.00013683962301628424,0.00042518739495970166,5.403575561514975e-06,2.184381353842749e-06,0.016412795962976918,1.8551374495836397e-07,1.7436734626127625e-08,2.0603796329634566e-08,4.254494624262134e-09,0.0014436796514305113,2.7964533728219973e-08,2.720666086363034e-07,5.103755369065489e-08,4.803248425724973e-10,1.926933815598488e-09,4.148853214173381e-12,1.1089059287484132e-08,1.1698445088636631e-09,3.76,0.0,7.354978049508346e-07,0.993668383139786,0.0011016320883662123,2.6598909654253397e-05,0.7674560570523604,0.7265204372225991,7.59941091123153e-07,2.675111113996185e-09,0.0021629295343750044,5.979888388734169e-06,2.947533206579407e-09,1.9741285462237783e-11,1.2388004288728355e-09,0.00040457783139558106,2.9715309396711275e-09,3.087454707490413e-05,2.7589880631841354e-05,0.00019753808245226494,0.002726954632409294,5.00423015068468e-07,7.07276257863689e-07,2.7792539834022734e-13,1.785675375036996e-13,1.3649757473045594e-08,1.6522132141641967e-08,9.861067231746325e-06,2.1337444400349318e-07,4.8318271082195666e-05,4.615163655704318e-09
2.0852819094759358e-05,0.9659936801201756,5.219127990457265e-05,2.996965577980461e-05,2.3830971554760322e-05,0.001021838711916918,0.0,0.0,6.952741514750334e-05,6.166350076206749e-07,0.00434692344640065,0.00016707597704975052,4.112692694741489e-06,2.8927771619696515e-13,2.8339821041776298e-09,3.9027329369101927e-07,0.00014107447682842794,0.0004284431986609199,5.597564264652068e-06,2.259403634942338e-06,0.016543442896962038,1.8702786498140187e-07,1.7948953747335752e-08,2.1908752298486802e-08,4.4045216067584115e-09,0.0014852027920527777,2.8802805110085872e-08,2.8856745894109584e-07,5.4380545721819216e-08,5.103045457199906e-10,2.0315801636378452e-09,4.306575041051652e-12,1.1406679975169565e-08,1.2149341850221231e-09,3.76,0.0,7.353919406682318e-07,0.9935534828123663,0.0011364602323675917,2.7545170277348558e-05,0.7676483935115981,0.7262288425140624,7.59636111043132e-07,2.6740376766302023e-09,0.00216267941404517,6.039628527187558e-06,2.996893771703369e-09,2.0282315852750887e-11,1.2737175223117108e-09,0.000413308025960895,2.9698732468181158e-09,3.171633115292298e-05,2.8334009813755697e-05,0.0002026777577745894,0.0028046988640887463,5.135772754936412e-07,7.258882168772816e-07,2.854194122951957e-13,1.8338325955087934e-13,1.4017886880599689e-08,1.6849429656744407e-08,1.0125075672924453e-05,2.1942447675001628e-07,5.116682321292847e-05,4.757271521127254e-09
2.1025653029460476e-05,0.9660336976860499,5.3587674055099274e-05,3.075754229579584e-05,2.451227356224854e-05,0.0010509983731858356,0.0,0.0,7.13954899473431e-05,6.337971523520804e-07,0.00447144916736046,0.00017206985349328132,4.235605862513009e-06,3.0859752386477736e-13,2.9441482230861397e-09,4.0084807101600605e-07,0.00014542879776740286,0.0004316996453391029,5.7979706348307515e-06,2.336726636363744e-06,0.016673821516947875,1.8854029694414915e-07,1.8476791866391263e-08,2.329214134131186e-08,4.559907616860378e-09,0.0015278307309202098,2.9664966152214107e-08,3.060139908625605e-07,5.7929845655377856e-08,5.420756112958484e-10,2.1418845276268996e-09,4.470830324094715e-12,1.173280589565696e-08,1.2618794958786374e-09,3.76,0.0,7.352845762860304e-07,0.9934355733823532,0.0011722715715619825,2.8520879313191245e-05,0.7678420091193274,0.7259333554867644,7.593270604679148e-07,2.6729499140540864e-09,0.002162422744246503,6.099727613373478e-06,3.0474331850118888e-09,2.0837170335770767e-11,1.3095424871075197e-09,0.00042226115032490986,2.968189652477671e-09,3.257960814236119e-05,2.9096834420041293e-05,0.00020793810959211347,0.0028843497698242014,5.270585904610465e-07,7.449627493915142e-07,2.9310467095700966e-13,1.8832186993424101e-13,1.4395410209881544e-08,1.7183812614762438e-08,1.0395638936542693e-05,2.2562101817909966e-07,5.4172803687324816e-05,4.903346563566756e-09
2.1198486964161594e-05,0.966074184968607,5.501969626478916e-05,3.156506760877667e-05,2.5211731169298253e-05,0.0010809109815119167,0.0,0.0,7.331388599459115e-05,6.514569265493191e-07,0.004599236496676111,0.00017719883390914578,4.362088555552298e-06,3.2918621996264756e-13,3.0584849107505437e-09,4.116954211204065e-07,0.00014990581435394152,0.00043495706858614504,6.004993203393372e-06,2.416411243988282e-06,0.016803925596736408,1.900510126195723e-07,1.9020764495131617e-08,2.4758480944067576e-08,4.72086175164799e-09,0.0015715930278122846,3.055164058400538e-08,3.244578810731333e-07,6.169760622439082e-08,5.757419094383058e-10,2.2581498644704545e-09,4.6419220905854286e-12,1.2067644782873606e-08,1.3107679453014693e-09,3.76,0.0,7.351757122765055e-07,0.9933145785147387,0.00120909176778117,2.9526882583114616e-05,0.7680369364241794,0.725633879092494,7.590138379094395e-07,2.671847469115003e-09,0.002162159358841008,6.160194730114193e-06,3.0991764532193838e-09,2.1406160771004735e-11,1.346296239468031e-09,0.0004314425019757695,2.9664795197686945e-09,3.346486612200481e-05,2.987876508353117e-05,0.0002133214105548807,0.0029659468714971823,5.408741186518716e-07,7.64509972079261e-07,3.009856332429565e-13,1.9338623209919697e-13,1.4782546329006147e-08,1.7525470994848545e-08,1.0672897589069049e-05,2.3196700459009142e-07,5.734438202687071e-05,5.053493744740695e-09
2.137132089886271e-05,0.9661151534051803,5.648816631715251e-05,3.23926708325864e-05,2.592978285684948e-05,0.0011115950613868836,0.0,0.0,7.528389406252739e-05,6.696293837386321e-07,0.004730366333139014,0.0001824663932600044,4.4922337750667845e-06,3.511260616231452e-13,3.1771509611533397e-09,4.2282182295523745e-07,0.0001545088365508164,0.00043821581555165533,6.218835919470603e-06,2.498519401830853e-06,0.016933748779374983,1.9155998360706575e-07,1.9581405077803363e-08,2.6312538530890553e-08,4.887601930327869e-09,0.0016165200177687548,3.146346390973255e-08,3.4395349766224e-07,6.569666998540319e-08,6.114131895724499e-10,2.380694907905953e-09,4.8201681687017e-12,1.2411407985416714e-08,1.3616916740751856e-09,3.76,0.0,7.350653507592429e-07,0.9931904201763649,0.0012469470789036152,3.05640497442504e-05,0.7682332087103332,0.7253303141901783,7.586963396969107e-07,2.6707299769512524e-09,0.002161889087961274,6.221039150129537e-06,3.1521488306157823e-09,2.1989602933872687e-11,1.3839999883882013e-09,0.00044085747034828426,2.964742198566529e-09,3.437259973471453e-05,3.0680217156483324e-05,0.0002188299386086413,0.0030495301520316845,5.550310963182073e-07,7.845401111360909e-07,3.090668274229778e-13,1.985792538598978e-13,1.5179517490175898e-08,1.7874599754119247e-08,1.09569936074152e-05,2.38465400513867e-07,6.069012071740644e-05,5.207820552017182e-09
2.154415483356383e-05,0.9661566146645599,5.799391533955878e-05,3.3240796778277505e-05,2.666687446373939e-05,0.0011430695371712923,0.0,0.0,7.730682674203037e-05,6.883299871011819e-07,0.004864921284570036,0.0001878760886966998,4.626136045028564e-06,3.745045275795165e-13,3.300311106343386e-09,4.3423386344718763e-07,0.00015924125730323912,0.0004414762475932044,6.439708247817841e-06,2.583114092846073e-06,0.01706328457679733,1.930671813636274e-07,2.0159265610015222e-08,2.7959344583640915e-08,5.060355266778499e-09,0.001662642826791252,3.240108333089478e-08,3.645580310915094e-07,6.99406070231569e-08,6.492054028904201e-10,2.5098549394529284e-09,5.005901787344692e-12,1.2764310430324295e-08,1.414747720136485e-09,3.76,0.0,7.34953495584572e-07,0.9930630186156555,0.001285864367572328,3.163327494741301e-05,0.7684308600076386,0.7250225595240293,7.583744599517331e-07,2.6695970649267697e-09,0.0021616117580318143,6.282270337713903e-06,3.206375801940257e-09,2.2587816383285623e-11,1.4226752303528659e-09,0.0004505115367020087,2.962977025659673e-09,3.530330996669885e-05,3.1501610471169074e-05,0.00022446597436678973,0.003135140037161309,5.69536832693474e-07,8.050634953454818e-07,3.173528498490621e-13,2.0390388655151928e-13,1.5586549276390475e-08,1.8231398956844543e-08,1.1248070282232475e-05,2.4511919694411807e-07,6.421899184912001e-05,5.366437038835395e-09
2.1716988768264947e-05,0.9661985806485358,5.953778544180198e-05,3.410989574790428e-05,2.7423459089456105e-05,0.0011753537370139376,0.0,0.0,7.938401802131375e-05,7.075746166322954e-07,0.005002985683118113,0.00019343156090442562,4.763891376628709e-06,3.994146347314993e-13,3.4281362114489503e-09,4.459382361844835e-07,0.00016410655407277913,0.0004447387409564445,6.667825265093059e-06,2.6702593166622954e-06,0.017192526369636606,1.9457257723757078e-07,2.075491727155886e-08,2.9704206389417096e-08,5.239358453503843e-09,0.0017099933874657025,3.336515763553786e-08,3.863316308859085e-07,7.4443754603492e-08,6.892410415149257e-10,2.6459825918423402e-09,5.199472288674358e-12,1.3126570578940577e-08,1.4700382934585938e-09,3.76,0.0,7.348401524260402e-07,0.9929322923434004,0.0013258711096892021,3.2735477510781707e-05,0.7686299251014528,0.72471051170307,7.580480905533069e-07,2.668448352549867e-09,0.002161327191703858,6.343897950268071e-06,3.261883063752843e-09,2.3201124283593323e-11,1.46234374119923e-09,0.00046041027384954565,2.9611833242931846e-09,3.6257503902528186e-05,3.234336907801745e-05,0.00023023179831564158,0.003222817375440588,5.84398706281559e-07,8.260905503817968e-07,3.2584836347523396e-13,2.0936312426795065e-13,1.600387053844823e-08,1.859607388824069e-08,1.1546272112788358e-05,2.5193140941968797e-07,6.794039427500498e-05,5.529455864348083e-09
2.1889822702966065e-05,0.9662410634932608,6.112062931889845e-05,3.500042330626653e-05,2.8199996979352955e-05,0.0012084673964826913,0.0,0.0,8.151682279940051e-05,7.273795760994404e-07,0.0051446455993270955,0.0001991365354307304,4.90559722778368e-06,4.259552711905635e-13,3.560803473241202e-09,4.579417398685503e-07,0.00016910829036208128,0.00044800368748616027,6.903407754286773e-06,2.7600200639996313e-06,0.017321467407222714,1.9607614250475742e-07,2.1368951075881604e-08,3.1552722440599006e-08,5.4248581574688785e-09,0.0017586044544676794,3.4356357061848153e-08,4.0933754815944536e-07,7.922125886487613e-08,7.316494951001917e-10,2.789448685972467e-09,5.40124598814105e-12,1.3498410374680287e-08,1.5276710663673858e-09,3.76,0.0,7.347253288725672e-07,0.9927981581146339,0.0013669954026577775,3.3871602609566984e-05,0.7688304395421526,0.7243940651821641,7.577171211342938e-07,2.6672834513913403e-09,0.0021610352077590486,6.405931839674077e-06,3.318696504280977e-09,2.3829853162313053e-11,1.5030275597129047e-09,0.0004705593457260523,2.9593604041325146e-09,3.723569445461973e-05,3.320592096026784e-05,0.0002361296878487921,0.003312603416428326,5.996241580283967e-07,8.476317900338536e-07,3.3455809621068254e-13,2.1496000263410335e-13,1.643171329108961e-08,1.8968835109970456e-08,1.1851744693096204e-05,2.5890507595672515e-07,7.186417128760896e-05,5.696992332229439e-09
2.2062656637667183e-05,0.9662840755703952,6.27433098101249e-05,3.5912840029945083e-05,2.8996955391337998e-05,0.001242430661881824,0.0,0.0,8.37066163296544e-05,7.477615997647812e-07,0.0052899888548736005,0.0002049948239921935,5.051352457507225e-06,4.5423154969305986e-13,3.6984966221433377e-09,4.702512765058043e-07,0.00017425011722750928,0.0004512714953692761,7.146682297021772e-06,2.8524622875995146e-06,0.017450100807775155,1.9757784840772765e-07,2.2001978542598844e-08,3.3510797512400544e-08,5.617111433004442e-09,0.0018085096199104255,3.537536314706287e-08,4.3364228397045013e-07,8.428911864231473e-08,7.7656742568546e-10,2.940643102061963e-09,5.611606848028504e-12,1.3880055182333019e-08,1.5877594801034084e-09,3.76,0.0,7.346090345121432e-07,0.9926605309115291,0.001409265973345068,3.504262198183436e-05,0.7690324396542876,0.7240731122446811,7.573814390634538e-07,2.6661019650389355e-09,0.0021607356211561053,6.468382053500576e-06,3.3768421816543785e-09,2.4474332730273593e-11,1.5447489792935814e-09,0.00048096450679061144,2.95750756160031e-09,3.823840006599255e-05,3.408969772412105e-05,0.00024216191412648877,0.0034045397869711166,6.152206850294633e-07,8.696978069095144e-07,3.4348683906933765e-13,2.2069759752640623e-13,1.6870312630324966e-08,1.9349898590966528e-08,1.216463458895947e-05,2.660432548184591e-07,7.600062881204443e-05,5.869164428481745e-09
2.22354905723683e-05,0.9663276294880101,6.440669940817319e-05,3.6847611232674095e-05,2.9814808443284386e-05,0.0012772640932303518,0.0,0.0,8.595479358965467e-05,7.687378588356525e-07,0.005439105033875124,0.0002110103257565396,5.201257274812146e-06,4.843551789163725e-13,3.841406126838697e-09,4.828738493334808e-07,0.00017953577477639187,0.0004545425899110234,7.397881363451611e-06,2.9476528696045505e-06,0.01757841955880352,1.9907766619776272e-07,2.2654632383647525e-08,3.5584658443363456e-08,5.816386147376862e-09,0.001859743328492474,3.642286853811108e-08,4.5931574396424e-07,8.9664231520674e-08,8.24139161599698e-10,3.0999756857718236e-09,5.830957242720427e-12,1.4271733718149332e-08,1.6504230684832781e-09,3.76,0.0,7.344912810258488e-07,0.9925193239276453,0.0014527121857317337,3.624953465064225e-05,0.7692359625453387,0.7237475429869148,7.570409294102756e-07,2.664903489037327e-09,0.0021604282429838534,6.531258836025756e-06,3.4363463004485553e-09,2.5134895656127313e-11,1.587530538222115e-09,0.0004916316012498935,2.955624079376755e-09,3.9266144385463546e-05,3.4995134263705466e-05,0.00024833073875629995,0.0034986684655151108,6.311958359897338e-07,8.922992652336733e-07,3.526394440735858e-13,2.265790239883315e-13,1.7319906647953654e-08,1.9739485834456184e-08,1.2485089205598373e-05,2.7334902211765165e-07,8.036055411180703e-05,6.04609285809059e-09
2.240832450706942e-05,0.9663717380912676,6.611167972780963e-05,3.780520666570322e-05,3.0654036940121956e-05,0.0013129886668745085,0.0,0.0,8.826276857364455e-05,7.903259676032275e-07,0.0055920854926650035,0.00021718702859681587,5.355413181930577e-06,5.16444852431134e-13,3.989729401538808e-09,4.958165604751013e-07,0.00018496909364560253,0.0004578174143453518,7.65724339942289e-06,3.04565958512171e-06,0.017706416517728515,2.0057556717975453e-07,2.3327567204307315e-08,3.7780870644592216e-08,6.022961417417177e-09,0.0019123408923979643,3.749957676907664e-08,4.864313994397922e-07,9.536444221771192e-08,8.745171112347682e-10,3.2678771903543813e-09,6.059718952234347e-12,1.4673677970540134e-08,1.7157877995557112e-09,3.76,0.0,7.343720822828657e-07,0.9923744485536217,0.0014973640482184864,3.7493367662635934e-05,0.7694410461140364,0.7234172453044133,7.56695474948012e-07,2.66368761081875e-09,0.0021601128803403545,6.594572629064674e-06,3.4972351865328647e-09,2.581187725055012e-11,1.6313949977369118e-09,0.0005025665620943137,2.9537092263106456e-09,4.031945591401193e-05,3.592266839984576e-05,0.00025463841029179686,0.0035950317543752323,6.475572028641256e-07,9.154468901611855e-07,3.62020821970208e-13,2.3260743459155637e-13,1.7780736289719898e-08,2.0137823909317677e-08,1.2813256645549565e-05,2.8082546925345024e-07,8.495523500157444e-05,6.2279010804743565e-09
2.2581158441770537e-05,0.9664164144628377,6.785914092647873e-05,3.878610019255437e-05,3.1515128179530885e-05,0.0013496257777063855,0.0,0.0,9.063197350370637e-05,8.125439892273085e-07,0.005749023367927914,0.00022352901031398259,5.513922911705916e-06,5.506266611068856e-13,4.143671015915294e-09,5.090866083006956e-07,0.0001905539964581275,0.00046109643068057815,7.925012910572574e-06,3.1465510617649088e-06,0.017834084412735787,2.0207152276034833e-07,2.402146022903606e-08,4.010635536378223e-08,6.237128063732719e-09,0.0019663385059000356,3.86062020250608e-08,5.150664547069921e-07,1.0140859340051585e-07,9.278621975881638e-10,3.4448002553308358e-09,6.298333922682879e-12,1.508612311113363e-08,1.783986436178976e-09,3.76,0.0,7.342514544207608e-07,0.9922258143641436,0.0015432522205552927,3.877517684322265e-05,0.769647729058201,0.7230821048803524,7.563449561479454e-07,2.6624539096811445e-09,0.002159789336407472,6.658334072587081e-06,3.5595352601386825e-09,2.650561523206978e-11,1.6763653297744468e-09,0.0005137754099366058,2.9517622579936766e-09,4.1398867621034824e-05,3.687274049158841e-05,0.0002610871605462672,0.003693672249892447,6.643124124978614e-07,9.391514557090854e-07,3.716359397196747e-13,2.387860176426213e-13,1.825304523700795e-08,2.054514557639867e-08,1.3149285556519415e-05,2.8847570017017095e-07,8.979647955862724e-05,6.414715343537552e-09
2.2753992376471655e-05,0.9664616719230268,6.964998106701454e-05,3.979076943734721e-05,3.239857573553184e-05,0.0013871972409605531,0.0,0.0,9.306385795582008e-05,8.354104411224857e-07,0.005910013583086566,0.00023004043982420745,5.6768903588028845e-06,5.87034526230026e-13,4.303442906526813e-09,5.226912844817882e-07,0.00019629449925367414,0.00046438012058149127,8.201440543062526e-06,3.2503967351720023e-06,0.017961415843875016,2.0356550449944717e-07,2.4737012040475822e-08,4.256840773039012e-08,6.459189078945892e-09,0.0020217732596147925,3.974346886338652e-08,5.4530202126147e-07,1.0781657904236587e-07,9.843443144489385e-10,3.6312204222353497e-09,6.5472650708873644e-12,1.550930739527046e-08,1.855158916488088e-09,3.76,0.0,7.341294159368379e-07,0.9920733291065972,0.0015904080203585694,4.0096047568430576e-05,0.7698560508820632,0.7227420051760918,7.559892511424846e-07,2.661201956756456e-09,0.0021594574104349066,6.722554005111442e-06,3.6232730070514932e-09,2.7216449451382178e-11,1.7224647060533275e-09,0.0005252642516425345,2.9497824162345735e-09,4.2504916529800695e-05,3.784579301993945e-05,0.0002676792007189595,0.0037946328104106076,6.814691211993517e-07,9.634237758426272e-07,3.814898176979145e-13,2.4511799573313757e-13,1.8737079797971058e-08,2.096168943595024e-08,1.349332496888004e-05,2.9630282843085746e-07,9.489663632278032e-05,6.606664716137237e-09
2.2926826311172773e-05,0.966507524029629,7.14851054349575e-05,4.081969540521196e-05,3.330487921894464e-05,0.0014257252935590487,0.0,0.0,9.555988789696256e-05,8.589442998972798e-07,0.006075152852827851,0.00023672557830705025,5.844420504512965e-06,6.258106508888472e-13,4.469264589601169e-09,5.366379707380587e-07,0.00020219471288943655,0.0004676689862890024,8.486783160571855e-06,3.3572668002162245e-06,0.018088403284417943,2.050574841647972e-07,2.5474947330132465e-08,4.517471560849725e-08,6.689460105808499e-09,0.0020786831543488904,4.091211189223114e-08,5.772232989927108e-07,1.1460940043026283e-07,1.0441428050962163e-09,3.8276371884773374e-09,6.806997422501038e-12,1.5943472051788618e-08,1.9294527552684103e-09,3.76,0.0,7.340059877834912e-07,0.9919168986915635,0.0016388634291801933,4.145709555353447e-05,0.7700660519030141,0.722396827424085,7.556282357361806e-07,2.659931314956965e-09,0.002159116897585732,6.787243463860782e-06,3.688474947949203e-09,2.7944721490600883e-11,1.7697164698878572e-09,0.00053703927874334,2.9477689288589974e-09,4.363814327090178e-05,3.88422701429106e-05,0.0002744167173320052,0.003897956522006562,6.990350048431253e-07,9.882746918652813e-07,3.915875266910945e-13,2.516066236614886e-13,1.923308872321301e-08,2.1387699926823738e-08,1.3845524122536854e-05,3.043099741109678e-07,0.00010026861497181842,6.803881118917663e-09
2.309966024587389e-05,0.9665539845774804,7.336542580455443e-05,4.1873362074290957e-05,3.4234544013543026e-05,0.0014652325949739238,0.0,0.0,9.812154462934902e-05,8.831650057953108e-07,0.006244539685654737,0.00024358878031039487,6.016619335073469e-06,6.671059977904495e-13,4.6413633753496646e-09,5.509341352539955e-07,0.00020825884440719484,0.0004709635515782483,8.78130391716839e-06,3.4672321576615294e-06,0.01821503908248822,2.065474337902027e-07,2.6236015675511772e-08,4.793337928392308e-08,6.928269932528277e-09,0.002137107114480749,4.211287543778486e-08,6.109197641084805e-07,1.21809224936751e-07,1.1074469644959552e-09,4.03457509959005e-09,7.078038977504218e-12,1.638886116203447e-08,2.007023467283212e-09,3.76,0.0,7.338811934404443e-07,0.991756427184887,0.0016886510980908662,4.285946765850985e-05,0.7702777732577442,0.7220464506232894,7.552617834159038e-07,2.6586415389804553e-09,0.0021587675890389485,6.852413684665184e-06,3.755167605813431e-09,2.869077436803314e-11,1.8181441188116335e-09,0.0005491067656192568,2.94572101058704e-09,4.47990916023597e-05,3.986261722080961e-05,0.00028130186797658646,0.0040036866619102204,7.170177480348886e-07,1.0137150571562054e-06,4.0193418464665373e-13,2.5825518603714946e-13,1.9741323044389796e-08,2.1823427437879995e-08,1.4206032282888284e-05,3.1250026050045863e-07,0.00010592590745607469,7.006499353298376e-09
2.327249418057501e-05,0.9666010675976613,7.529185963866122e-05,4.2952255958747976e-05,3.518808098729168e-05,0.001505742227576692,0.0,0.0,0.00010075032363798056,9.080924665847873e-07,0.006418274384347459,0.0002506344948079399,6.19359375314466e-06,7.110807912079205e-13,4.819974582312753e-09,5.655873287534878e-07,0.00021449119836214074,0.00047426436275632754,9.085272325741508e-06,3.5803643563396445e-06,0.01834131546297542,2.0803532573756994e-07,2.702099232979905e-08,5.085293201221938e-08,7.1759610034335845e-09,0.002197085000812588,4.334651316611633e-08,6.464853643545894e-07,1.2943944767293195e-07,1.1744565659436011e-09,4.252584880018515e-09,7.360921534620591e-12,1.6845721526993236e-08,2.0880350136444606e-09,3.76,0.0,7.337550589975822e-07,0.9915918168017609,0.001739804352739081,4.430434271034789e-05,0.7704912569077179,0.7216907515372278,7.548897653122274e-07,2.657332175315115e-09,0.002158409272022477,6.918076101595396e-06,3.823377471293811e-09,2.94549522116429e-11,1.8677712931416574e-09,0.0005614730674433271,2.9436378625173873e-09,4.59883078958998e-05,4.0907280311431984e-05,0.0002883367768675383,0.004111866659553271,7.354250377230642e-07,1.0397557262974253e-06,4.1253495308946854e-13,2.650669954178687e-13,2.0262035941828257e-08,2.226912848629727e-08,1.4574998545607469e-05,3.2087681060411334e-07,0.0001118826095736918,7.214657128371835e-09
2.3445328115276126e-05,0.9666487873563726,7.726532923819184e-05,4.405686564117779e-05,3.616600617772287e-05,0.0015472776964427528,0.0,0.0,0.00010344773333773415,9.337470608384133e-07,0.006596459044216008,0.0002578672662050219,6.3754514822068185e-06,7.579050371114607e-13,5.0053417512661874e-09,5.806051802279022e-07,0.00022089617810885272,0.00047757198970073666,9.39896432157698e-06,3.696735530575234e-06,0.018467224529747448,2.0952113276228173e-07,2.7830679018047585e-08,5.394236145415967e-08,7.432889938022164e-09,0.0022586576228254764,4.4613787650787656e-08,6.840187218888735e-07,1.3752475614259124e-07,1.245382413054281e-09,4.482244603472473e-09,7.656201979975905e-12,1.731430252238166e-08,2.1726602723726414e-09,3.76,0.0,7.336276132474167e-07,0.991422967903125,0.0017923571978456193,4.579293234223737e-05,0.7707065456439394,0.7213296046948808,7.545120502176989e-07,2.656002762205525e-09,0.0021580417296147526,6.98424234631213e-06,3.893130966081824e-09,3.023759976087446e-11,1.9186217409524427e-09,0.0005741446178747046,2.9415186717309987e-09,4.7206340588373485e-05,4.1976705634459175e-05,0.00029552353020647384,0.004222540055188734,7.542645518637721e-07,1.0664075406335325e-06,4.233950333128818e-13,2.7204538977990147e-13,2.0795482514280405e-08,2.2725065676832338e-08,1.4952571630036957e-05,3.2944274344973957e-07,0.00011815344296474014,7.428495085687234e-09
