Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49),S(4555),S(5169),C2F(4087)
0.0004538299228421305,0.7678658981821712,0.00011243783549526928,4.190776421033272e-05,8.945167444345919e-05,0.03420807782792824,0.0,0.0,0.0009438172944106985,6.351916883757269e-05,0.316498835447532,0.011910831658366004,1.3410801449059665e-05,3.748460100293424e-13,1.2097041281707021e-09,2.899465343406467e-07,0.002252290913986895,0.007806788738043058,2.348950656468492e-05,8.497888141216967e-08,0.003299196239370913,1.3105909034820582e-08,4.169557221499852e-08,0.00035974393288722454,5.598740788860971e-07,0.05453799575298523,7.334636836447033e-07,0.005431001644108362,0.003511246284925961,2.581681862908857e-06,5.345446570048905e-07,1.4635061822384092e-09,4.5835581419471116e-07,3.48177404631172e-05,3.76,0.0,3.0774530489053805e-06,0.7389756397336068,0.10241869907281635,0.01859315752648772,0.8158469613275062,0.33344014380997844,7.186229026835608e-09,4.89597105858826e-12,0.00033930198092052327,2.5417174284313134e-05,7.577145340162855e-10,1.256350285678084e-10,4.498236204821492e-09,0.01054487582017463,1.3407481834570102e-10,1.584161582759786e-05,1.3976354133987603e-05,0.0002402912639489427,0.003489801406419089,7.4744084076306114e-06,8.260106551211751e-06,1.894724787300343e-12,3.582253312808574e-13,9.156692772161536e-09,1.014984215540776e-08,6.177651758008583e-05,2.4143402235206837e-06,0.007258185073026048,4.993927050429612e-07,3.585869261008013e-12,2.878132019683313e-08,0.00023927908814134287,8.539656634652413e-07,0.00908422884531572,0.010756421252842693,1.2994179170070002e-06,2.145428263106372e-09,2.5307760088066784e-06,2.053147134309971e-07,0.001886599387001376,2.415097600910323e-09,1.0396834037191177e-05,2.5792865165595187e-08,0.0006574534733432279,0.002818298447006263,2.627826186568806e-13,4.0923000099244306e-14,9.72837748025722e-08
0.00045530215772869923,0.7679881518556118,0.00011253661931839547,4.192270659818817e-05,8.94862865951621e-05,0.03433008814411518,0.0,0.0,0.0009437134307205413,6.352777742461788e-05,0.3176821723200482,0.011967021640676468,1.3435394650279139e-05,3.7645701226359016e-13,1.2124525095743278e-09,2.901207618352327e-07,0.0022529468910542057,0.007811571527556709,2.3538648904034107e-05,8.527220269793797e-08,0.003307629285339798,1.3178018409941447e-08,4.1730994094956857e-08,0.00036065891629807797,5.59880113312936e-07,0.05456335281876632,7.374925008541904e-07,0.005455813899743217,0.0035161379445338954,2.5859767942079824e-06,5.355987465919383e-07,1.4693078368766492e-09,4.5979469789373375e-07,3.5047631125573764e-05,3.76,0.0,3.073103008761817e-06,0.7381285979996849,0.10279177701426978,0.018677834815295346,0.8165222000111454,0.33266422056814343,7.169524524707316e-09,4.884588849786195e-12,0.00033891306025745846,2.5353069361086633e-05,7.560903922231081e-10,1.2535843715005027e-10,4.48878416659866e-09,0.01052635247053296,1.3358823014810516e-10,1.583024849230194e-05,1.3963894607557614e-05,0.00023982324716502264,0.003487031339288981,7.462454749435191e-06,8.246896036579878e-06,1.8933899682428988e-12,3.57972948601021e-13,9.15149015617724e-09,1.0154590304991619e-08,6.16410487515479e-05,2.409274997509098e-06,0.007254687681649088,4.988861417216711e-07,3.579379733548161e-12,2.868072186243557e-08,0.00023915120043074018,8.550361490354198e-07,0.009116503154605349,0.010780484006619009,1.3050696603999053e-06,2.1519576824320823e-09,2.5426101372543257e-06,2.0627786999811386e-07,0.001893746988962993,2.4242517159820024e-09,1.0433137581346177e-05,2.5849150829629435e-08,0.0006604850896484815,0.0028323108816157285,2.6335604601445967e-13,4.101229746167333e-14,9.743589938180108e-08
0.00045677439261526795,0.7681102587397671,0.00011263569156988772,4.19376584866033e-05,8.952082815904558e-05,0.034452009181874854,0.0,0.0,0.0009436032895895742,6.353549637420962e-05,0.31886441313036745,0.01202326505022052,1.3459872321123031e-05,3.780730057313442e-13,1.2151988659277e-09,2.902946760999214e-07,0.0022536009897792327,0.007816264028627638,2.3587538492253585e-05,8.556549218486171e-08,0.003316045174005354,1.3250223307607343e-08,4.17663405090048e-08,0.0003615704481238894,5.598821794298843e-07,0.0545879028280905,7.415259627260827e-07,0.0054806065364326716,0.003520992706768873,2.5902507487043118e-06,5.36647128366224e-07,1.4751054214486085e-09,4.6123146963576376e-07,3.5277815955345954e-05,3.76,0.0,3.0687695430548546e-06,0.737282593858503,0.10316464719774801,0.018762465925777023,0.8171962031489675,0.33188992774074405,7.1528551275440884e-09,4.8732305623927e-12,0.00033852461600658454,2.5288951749681916e-05,7.544693583505503e-10,1.2508235161757272e-10,4.479346426557479e-09,0.010507851617911306,1.3310337848572501e-10,1.581887289904584e-05,1.3951435392997735e-05,0.00023935597720627942,0.0034842637854850165,7.450530621151837e-06,8.233718177592405e-06,1.892053939149236e-12,3.577203373154451e-13,9.146274869350475e-09,1.0159188541932674e-08,6.150584835438799e-05,2.4042213530524335e-06,0.007251094179634058,4.983797874825145e-07,3.572898074416374e-12,2.858047060979091e-08,0.00023902279453738885,8.560975965944133e-07,0.009148723371397093,0.010804397249893152,1.3107239022380551e-06,2.158470915976367e-09,2.5544493333725693e-06,2.0724146243895056e-07,0.0019008928521011344,2.4334036037533376e-09,1.046936267813987e-05,2.5905059470723425e-08,0.0006635199809702229,0.002846335976814396,2.639256322009112e-13,4.110099664156768e-14,9.758762592650539e-08
0.00045824662750183667,0.7682322187211528,0.000112735053691982,4.195262020197756e-05,8.955530001869547e-05,0.03457384067049837,0.0,0.0,0.0009434869247484874,6.354233279085681e-05,0.3200455549226497,0.012079561613641236,1.3484235070049863e-05,3.796940217916589e-13,1.2179432322953027e-09,2.9046828038856497e-07,0.0022542532175770296,0.007820866858456059,2.363617608310381e-05,8.58587513232907e-08,0.0033244439736799278,1.3322523108228981e-08,4.18016121280876e-08,0.0003624785372852573,5.59880308716954e-07,0.054611650456389126,7.455640401658888e-07,0.005505379285209414,0.0035258108240314575,2.594503885064231e-06,5.376898192977935e-07,1.4808989112844343e-09,4.626661241322442e-07,3.5508290104997573e-05,3.76,0.0,3.064452608920551e-06,0.7364376266623139,0.1035373089036177,0.018847049833124678,0.8178689725855803,0.3311172623470395,7.136220771422008e-09,4.86189615276692e-12,0.00033813664787048903,2.5224823777386807e-05,7.528514348692469e-10,1.2480677255398473e-10,4.469923026652789e-09,0.010489373376647765,1.3262025739294276e-10,1.5807489233947543e-05,1.3938976641888307e-05,0.00023888945558910374,0.003481498743098014,7.438636001396211e-06,8.220572950399097e-06,1.890716731452374e-12,3.5746750336592495e-13,9.14104706137367e-09,1.0163637734787603e-08,6.137091656492752e-05,2.399179264579036e-06,0.007247405653442466,4.978736452413803e-07,3.5664243153142326e-12,2.8480565578934598e-08,0.00023889388560287758,8.57150095495835e-07,0.009180888848477311,0.010828161279159131,1.316380574395139e-06,2.164967885724791e-09,2.5662933834972597e-06,2.08205473382756e-07,0.001908036979137773,2.4425532677204767e-09,1.0505508587519586e-05,2.5960590512245307e-08,0.0006665580742932621,0.0028603737123191254,2.644913713428724e-13,4.1189096724417145e-14,9.773896128640373e-08
0.0004597188623884054,0.7683540317130293,0.00011283470712896333,4.1967592070642615e-05,8.95897030559247e-05,0.03469558234472973,0.0,0.0,0.0009433643895384942,6.35482937424582e-05,0.3212255947787697,0.01213591105881224,1.3508483499934348e-05,3.81320092065026e-13,1.2206856438340784e-09,2.9064157795240466e-07,0.00225490358183673,0.007825380629348289,2.3684562429420483e-05,8.615198157037967e-08,0.003332825752440027,1.33949171969811e-08,4.1836809622008674e-08,0.0003633831926891326,5.598745324259392e-07,0.054634600357467374,7.496067045022453e-07,0.005530131879657942,0.003530592546773671,2.5987363607859263e-06,5.387268363569707e-07,1.4866882819127499e-09,4.640986561979823e-07,3.5739048742784593e-05,3.76,0.0,3.0601521633460974e-06,0.7355936957544819,0.10390976142036985,0.01893158551999708,0.8185405101701431,0.33034622140351294,7.1196213923529695e-09,4.850585577226659e-12,0.0003377491555476786,2.5160687743122136e-05,7.512366241750307e-10,1.2453170053578461e-10,4.460514008340075e-09,0.01047091785826236,1.32138860929482e-10,1.5796097681315357e-05,1.3926518504195278e-05,0.00023842368379947652,0.0034787362102460676,7.426770868857857e-06,8.207460331229786e-06,1.8893783764182456e-12,3.572144526628103e-13,9.135806881120533e-09,1.0167938748093564e-08,6.12362535514595e-05,2.3941487065801692e-06,0.007243623181280535,4.973677178885108e-07,3.559958487622528e-12,2.8381005914124812e-08,0.00023876448858943053,8.581937342470498e-07,0.009212998946672657,0.010851776392866795,1.3220396100291976e-06,2.1714485148613663e-09,2.5781420764340486e-06,2.0916988564787757e-07,0.001915179372747394,2.4517007113161897e-09,1.054157458005612e-05,2.6015743381334296e-08,0.0006695992968358664,0.002874424067584232,2.6505325760284105e-13,4.1276596801040295e-14,9.788990889282607e-08
0.0004611910972749741,0.7684756976173783,0.00011293465331942121,4.198257441789893e-05,8.962403814863817e-05,0.034817233944941545,0.0,0.0,0.0009432357368980074,6.355338625962228e-05,0.32240452981942597,0.012192313114883096,1.3532618209530397e-05,3.829512482874339e-13,1.2234261355001213e-09,2.9081457204031544e-07,0.0022555520899241116,0.007829805948577191,2.373269828356156e-05,8.644518438639178e-08,0.0033411905781181236,1.3467404962115283e-08,4.187193365949217e-08,0.00036428442322816463,5.598648816093971e-07,0.054656757162766224,7.536539274112077e-07,0.00555486405599073,0.0035353381234387703,2.6029483324684576e-06,5.397581965252047e-07,1.4924735091883634e-09,4.6552906079504963e-07,3.597008705329355e-05,3.76,0.0,3.055868163149663e-06,0.7347508004692357,0.10428200404487258,0.01901607197675233,0.8192108177564147,0.32957680192386846,7.103056926286722e-09,4.839298792048032e-12,0.00033736213873246493,2.5096545916128446e-05,7.496249285430059e-10,1.242571361109961e-10,4.451119412159776e-09,0.010452485171420618,1.3165918316537324e-10,1.5784698424140164e-05,1.3914061128506748e-05,0.00023795866329118026,0.003475976185082278,7.414935200448376e-06,8.194380294353398e-06,1.8880389050989815e-12,3.5696119107572277e-13,9.130554477013373e-09,1.017209244223016e-08,6.110185947342616e-05,2.38912965358009e-06,0.007239747832840623,4.968620082880574e-07,3.5535006221959883e-12,2.8281790753535615e-08,0.00023863461826886746,8.592286010331445e-07,0.009245053035097876,0.010875242891457127,1.3277009432266058e-06,2.177912728721843e-09,2.58999520310621e-06,2.1013468222929736e-07,0.0019223200355459585,2.460845937899479e-09,1.057755993716331e-05,2.6070517549665544e-08,0.0006726435760623678,0.0028884870217892877,2.6561128560176055e-13,4.1363496034126e-14,9.804047833235544e-08
0.00046266333216154283,0.7685972163324959,0.00011303489370396748,4.199756756759156e-05,8.965830617208896e-05,0.034938795218024205,0.0,0.0,0.0009431010192956764,6.355761733032561e-05,0.3235823572103985,0.012248767512498066,1.3556639795444524e-05,3.8458752213295147e-13,1.2261647420105159e-09,2.9098726588776477e-07,0.0022561987491841176,0.007834143417577343,2.3780584397002306e-05,8.673836123478953e-08,0.0033495385182612182,1.3539985791640686e-08,4.1906984908302395e-08,0.0003651822377780954,5.598513870909463e-07,0.05467812547761255,7.577056807398627e-07,0.0055795755534744276,0.0035400478001336682,2.607139955717098e-06,5.407839167629438e-07,1.4982545693416833e-09,4.6695733309117215e-07,3.620140024033517e-05,3.76,0.0,3.0516005649555612e-06,0.7339089401302117,0.10465403608374613,0.019100508202708887,0.8198798972033753,0.328809000918683,7.08652730910304e-09,4.828035753461218e-12,0.0003369755971142964,2.50324005305453e-05,7.480163501074534e-10,1.2398307980668356e-10,4.441739277783372e-09,0.010434075421541952,1.311812181753912e-10,1.577329164450772e-05,1.3901604662384486e-05,0.0002374943954779845,0.0034732186658074527,7.403128973016736e-06,8.181332813968303e-06,1.886698348296255e-12,3.567077244270361e-13,9.125289997053818e-09,1.0176099672724535e-08,6.096773447842523e-05,2.3841220801166646e-06,0.007235780667906415,4.963565192738437e-07,3.54705074928201e-12,2.8182919227039074e-08,0.00023850428918428097,8.602547836050996e-07,0.009277050492506897,0.010898561077652013,1.3333645088440726e-06,2.1843604561759697e-09,2.601852555449529e-06,2.1109984621628317e-07,0.001929458970094481,2.4699889507567505e-09,1.061346395406879e-05,2.612491254984043e-08,0.0006756908397316557,0.0029025625537885797,2.661654505805359e-13,4.1449793682827936e-14,9.819067333418968e-08
0.00046413556704811155,0.768718587780627,0.0001131354297201833,4.2012571843599806e-05,8.969250799902564e-05,0.03506026591618962,0.0,0.0,0.0009429602888178501,6.356099390611815e-05,0.32475907415421423,0.01230527398353054,1.3580548848985642e-05,3.8622894553380707e-13,1.228901498192941e-09,2.9115966272589084e-07,0.002256843566935179,0.007838393633031428,2.3828221520164828e-05,8.703151358453567e-08,0.003357869640182088,1.3612659078055093e-08,4.1941964034788544e-08,0.0003660766452006109,5.598340794648954e-07,0.05469870988594931,7.617619367350795e-07,0.005604266113868069,0.0035447218210574605,2.611311384980118e-06,5.418040140179186e-07,1.504031438791668e-09,4.6838346835141533e-07,3.643298352365628e-05,3.76,0.0,3.047349325250783e-06,0.7330681140524004,0.10502585685158958,0.019184893204515597,0.8205477503741706,0.3280428153960503,7.070032476623576e-09,4.816796417659095e-12,0.0003365895303786517,2.4968253793073636e-05,7.464108909365476e-10,1.237095321357965e-10,4.432373644295206e-09,0.010415688711462855,1.307049600615622e-10,1.5761877523140738e-05,1.3889149252175233e-05,0.00023703088174606662,0.0034704636506553343,7.391352162409408e-06,8.168317863169017e-06,1.8853567366481317e-12,3.5645405850843504e-13,9.120013588361006e-09,1.017996129112958e-08,6.0833878706686846e-05,2.379125960796445e-06,0.007231722738157053,4.958512536554829e-07,3.540608898842524e-12,2.8084390469890525e-08,0.00023837351570750795,8.612723688811622e-07,0.009308990705507857,0.010921731256012972,1.339030243127479e-06,2.190791627304184e-09,2.613713927647463e-06,2.1206536086234277e-07,0.0019365961788999513,2.479129753107594e-09,1.0649285936623e-05,2.6178927912270755e-08,0.0006787410158537281,0.002916650642166035,2.6671574775310156e-13,4.153548900163082e-14,9.834050235813555e-08
0.00046560780193468027,0.7688398118735329,0.00011323626281002535,4.20275875696751e-05,8.972664450143241e-05,0.035181645797098746,0.0,0.0,0.0009428135971633999,6.356352290146768e-05,0.3259346778911931,0.012361832261127342,1.3604345956884692e-05,3.878755508708018e-13,1.2316364387634766e-09,2.913317657874758e-07,0.0022574865504753593,0.007842557186739426,2.3875610403073733e-05,8.732464291681338e-08,0.0033661840109512862,1.3685424218775792e-08,4.197687170534747e-08,0.0003669676543427317,5.598129891324177e-07,0.05471851494962371,7.658226680850325e-07,0.0056289354814951864,0.0035493604284443027,2.615462773829291e-06,5.428185052721534e-07,1.5098040942663998e-09,4.698074619812831e-07,3.66648321395758e-05,3.76,0.0,3.0431144003970266e-06,0.7322283215419075,0.1053974656712272,0.019269225996371646,0.8212143791361464,0.32727824236159303,7.053572364614612e-09,4.805580740797666e-12,0.00033620393820692966,2.4904107881730737e-05,7.448085529567309e-10,1.2343649359424185e-10,4.423022550054367e-09,0.01039732514140715,1.3023040293763953e-10,1.575045623839119e-05,1.3876695042175754e-05,0.00023656812344748624,0.003467711137897434,7.379604744332475e-06,8.155335414894946e-06,1.8840141005776884e-12,3.56200199070639e-13,9.114725397566902e-09,1.0183678144890467e-08,6.07002922892308e-05,2.3741412702686965e-06,0.007227575086921846,4.953462142177409e-07,3.5341751002187475e-12,2.7986203611593263e-08,0.0002382423120292838,8.622814434213346e-07,0.009340873068796374,0.010944753732971579,1.3446980831988172e-06,2.197206173404776e-09,2.625579116349276e-06,2.130312096171109e-07,0.001943731664426641,2.488268348114271e-09,1.0685025200887303e-05,2.6232563208359895e-08,0.0006817940327022368,0.002930751265223516,2.672621727558301e-13,4.162058131129327e-14,9.848996581571847e-08
0.000467080036821249,0.7689608885228348,0.00011333739441050219,4.20426150680852e-05,8.976071654790256e-05,0.03530293462444853,0.0,0.0,0.0009426609955971262,6.356521119025687e-05,0.3271091657034226,0.012418442079854403,1.3628031704112318e-05,3.895273702767422e-13,1.2343695981995804e-09,2.9150357829520124e-07,0.0022581277070833888,0.007846634665111827,2.392275179513961e-05,8.76177507123776e-08,0.0033744816973699287,1.3758280609978271e-08,4.201170858521781e-08,0.0003678552740350056,5.59788146283273e-07,0.054737545205943546,7.698878476116721e-07,0.0056535834035154045,0.003553963862353622,2.619594274903436e-06,5.438274074938905e-07,1.5155725128597038e-09,4.7122930958424135e-07,3.6896941342959827e-05,3.76,0.0,3.0388957466065042e-06,0.7313895618950328,0.10576886187459651,0.019353505600838775,0.8218797853611933,0.3265152788182867,7.037146908783093e-09,4.7943886789937716e-12,0.00033581882027602694,2.483996494244284e-05,7.432093379923593e-10,1.2316396465273055e-10,4.41368603255792e-09,0.010378984808767264,1.2975754092288334e-10,1.5739027968369977e-05,1.3864242176055214e-05,0.00023610612189827184,0.0034649611258512516,7.367886693331805e-06,8.14238544080619e-06,1.882670470299353e-12,3.5594615182514914e-13,9.109425571004642e-09,1.0187251076892218e-08,6.056697534646692e-05,2.3691679831994823e-06,0.007223338748282449,4.948414037163964e-07,3.527749382310486e-12,2.788835777473828e-08,0.00023811069213644336,8.632820933551068e-07,0.009372696986015568,0.010967628816998802,1.350367966958658e-06,2.203604029878501e-09,2.637447919183127e-06,2.1399737603170608e-07,0.001950865429078442,2.497404738864479e-09,1.0720681075940558e-05,2.6285818065593612e-08,0.000684849818850165,0.0029448644009462594,2.67804721796751e-13,4.1705070021621854e-14,9.863906856121735e-08
0.0004685522717078177,0.7690818176486022,0.00011343882595415084,4.205765466081351e-05,8.97947250034189e-05,0.03542413216786391,0.0,0.0,0.0009425025349574048,6.356606560604128e-05,0.32828253491395326,0.012475103175682442,1.3651606670692613e-05,3.911844361096741e-13,1.2371010109598425e-09,2.9167510346491055e-07,0.0022587670440148504,0.007850626649281732,2.396964644448602e-05,8.79108384564163e-08,0.003382762765973045,1.3831227652041462e-08,4.204647533794742e-08,0.0003687395130914847,5.597595808693325e-07,0.054755805168023926,7.739574485182327e-07,0.005678209629871625,0.003558532360708621,2.6237060396992748e-06,5.448307376214261e-07,1.5213366719213026e-09,4.726490068904835e-07,3.712930640714295e-05,3.76,0.0,3.0346933199398804e-06,0.730551834398464,0.10614004480259616,0.01943773104870209,0.8225439709255506,0.32575392176660345,7.0207560447778546e-09,4.7832201883266765e-12,0.000335434176258427,2.4775827089926565e-05,7.416132477683577e-10,1.2289194576089148e-10,4.404364128504463e-09,0.010360667808221617,1.2928636815705823e-10,1.5727592889900952e-05,1.3851790796347691e-05,0.00023564487838331503,0.003462213612881064,7.356197982680363e-06,8.129467911156664e-06,1.8813258758200366e-12,3.5569192244417975e-13,9.10411425421862e-09,1.0190680925524229e-08,6.043392799006204e-05,2.3642060743164587e-06,0.00721901474722701,4.94336824881888e-07,3.5213317735829937e-12,2.7790852082388492e-08,0.0002379786698179351,8.642744041389738e-07,0.009404461869589036,0.010990356818537307,1.356039833560145e-06,2.209985133372967e-09,2.649320135849903e-06,2.149638438059529e-07,0.001957997475198406,2.506538928367363e-09,1.0756252902637114e-05,2.6338692130489776e-08,0.000687908303174252,0.0029589900270031,2.6834339127369073e-13,4.178895457156731e-14,9.87878216065156e-08
0.00047002450659438643,0.7692025991837469,0.0001135405588815213,4.207270667014817e-05,8.982867073282413e-05,0.035545238201232426,0.0,0.0,0.000942338265778343,6.356609295207367e-05,0.3294547828754632,0.012531815285605815,1.3675071431983657e-05,3.928467812190724e-13,1.2398307115888503e-09,2.918463445142599e-07,0.0022594045685033998,0.007854533716570323,2.401629509882995e-05,8.820390764520016e-08,0.003391027283102179,1.390426475047188e-08,4.2081172627022346e-08,0.0003696203803141097,5.597273226689155e-07,0.05477329933141334,7.780314444292955e-07,0.00570281391252148,0.0035630661598850867,2.6277982188286017e-06,5.45828512616295e-07,1.5270965489931297e-09,4.740665497142782e-07,3.736192261900158e-05,3.76,0.0,3.030507076381823e-06,0.7297151383319282,0.10651101380262844,0.019521901376711524,0.8232069377085415,0.3249941682052554,7.004399708206929e-09,4.7720752248494354e-12,0.000335050005823417,2.471169641705533e-05,7.400202839228624e-10,1.2262043736424963e-10,4.395056874204338e-09,0.010342374232524619,1.28816878802284e-10,1.5716151177679926e-05,1.3839341043815825e-05,0.0002351843941632447,0.0034594685973809284,7.344538586273294e-06,8.116582796887228e-06,1.8799803469956994e-12,3.554375165713988e-13,9.098791592064473e-09,1.0193968525909482e-08,6.03011503255876e-05,2.3592555184059264e-06,0.007214604102148426,4.938324804229724e-07,3.5149223021196094e-12,2.7693685660071274e-08,0.00023784625873062397,8.652584606259532e-07,0.009436167138287967,0.011012938049441897,1.3617136231672494e-06,2.216349421220382e-09,2.6611955684103583e-06,2.159305968232185e-07,0.0019651278051003285,2.5156709195905843e-09,1.0791740029920099e-05,2.6391185055172286e-08,0.0006909694147778686,0.0029731281208309345,2.688781776423871e-13,4.187223440918099e-14,9.893622584783056e-08
0.00047149674148095515,0.7693232330450042,0.00011364259463016289,4.2087771417198077e-05,8.986255459907622e-05,0.03566625250468752,0.0,0.0,0.0009421682381458354,6.356529998835593e-05,0.3306259069839814,0.012588578148126224,1.3698426561722866e-05,3.9451443829180187e-13,1.2425587343203693e-09,2.92017304655239e-07,0.00226004028776168,0.0078583564387262,2.4062698505528152e-05,8.849695977908386e-08,0.0033992753148143497,1.3977391309692938e-08,4.211580111569918e-08,0.00037049788448691623,5.596914012545447e-07,0.05479003216585562,7.821098091484926e-07,0.00572739600637125,0.0035675654939922937,2.6318709620446442e-06,5.468207494581344e-07,1.532852122038431e-09,4.7548193409116176e-07,3.759478528539483e-05,3.76,0.0,3.026336971799621e-06,0.7288794729649831,0.10688176823163056,0.01960601563035405,0.8238686875939258,0.3242360151304597,6.988077834623291e-09,4.760953744578146e-12,0.00033466630863561474,2.4647574983831163e-05,7.384304479657464e-10,1.2234943987910306e-10,4.385764305016378e-09,0.010324104171654405,1.283490670203779e-10,1.5704703005781685e-05,1.3826893058256508e-05,0.00023472467046043645,0.0034567260777948732,7.332908476798837e-06,8.103730067611795e-06,1.878633913460233e-12,3.551829398085236e-13,9.093457729307492e-09,1.0197114708375393e-08,6.016864244764319e-05,2.354316290269164e-06,0.0072101078217785535,4.93328373018618e-07,3.5085209954406288e-12,2.7596857622200664e-08,0.0002377134723285244,8.66234347423675e-07,0.009467812220181414,0.011035372823609318,1.367389276622792e-06,2.2226968349390693e-09,2.6730740201706408e-06,2.168976190948224e-07,0.001972256421038987,2.524800715431376e-09,1.0827141820216122e-05,2.6443296565772725e-08,0.0006940330831008912,0.0029872786595241474,2.6940907811957373e-13,4.1954909101727874e-14,9.90842836675008e-08
0.0004729689763675239,0.7694437191645114,0.00011374493463172946,4.210284922248026e-05,8.989637746115133e-05,0.03578717486439923,0.0,0.0,0.0009419925017120148,6.35636934329591e-05,0.3317959046773188,0.01264539150321114,1.3721672628896193e-05,3.9618744011331365e-13,1.245285113399974e-09,2.9218798709104797e-07,0.002260674208979662,0.007862095382136083,2.4108857410544145e-05,8.878999635901608e-08,0.003407506926890602,1.4050606738008756e-08,4.215036146519692e-08,0.00037137203437634207,5.596518459508033e-07,0.054806008116101035,7.861925168409241e-07,0.00575195566917017,0.0035720305949521773,2.6359244179124324e-06,5.478074650785971e-07,1.5386033692626185e-09,4.768951561872945e-07,3.782788973270953e-05,3.76,0.0,3.02218296193061e-06,0.7280448375573922,0.10725230745574986,0.019690072863555685,0.8245292224696353,0.3234794595361195,6.97179035952538e-09,4.749855703494145e-12,0.0003342830843551414,2.458346481869079e-05,7.368437413214182e-10,1.2207895370194672e-10,4.376486455528217e-09,0.010305857712970988,1.278829269957825e-10,1.5693248547340922e-05,1.3814446978562605e-05,0.00023426570846561107,0.0034539860526182006,7.321307625607195e-06,8.09090969146265e-06,1.8772866046405346e-12,3.549281977181754e-13,9.088112809831627e-09,1.0200120298605808e-08,6.003640444179981e-05,2.349388364770828e-06,0.007205526905517732,4.928245053225193e-07,3.5021278806911825e-12,2.7500367085173212e-08,0.00023758032386791663,8.672021484015344e-07,0.009499396552305828,0.011057661456875006,1.3730667360678555e-06,2.2290273172961287e-09,2.6849552963820565e-06,2.1786489476860867e-07,0.0019793833252054597,2.533928318704573e-09,1.0862457648140032e-05,2.6495026401909012e-08,0.0006970992379171564,0.0030014416198415176,2.6993609004834497e-13,4.203697823503317e-14,9.923200593080661e-08
0.0004744412112540926,0.7695640574753264,0.0001138475803219398,4.211794040713687e-05,8.993014017600378e-05,0.035908005071818294,0.0,0.0,0.0009418111057503145,6.356127996644873e-05,0.3329647734299349,0.012702255092127414,1.3744810197455543e-05,3.97865819973451e-13,1.2480098830284983e-09,2.923583950230473e-07,0.002261306339324412,0.007865751108493338,2.415477255818312e-05,8.90830188964763e-08,0.003415722184868048,1.4123910449026913e-08,4.218485433575555e-08,0.0003722428387330513,5.596086858792648e-07,0.05482123160485076,7.902795420801459e-07,0.005776492661162291,0.0035764616927649313,2.639958733978191e-06,5.487886763772854e-07,1.5443502691306205e-09,4.783062122818783e-07,3.8061231304755216e-05,3.76,0.0,3.018045002411154e-06,0.7272112313603303,0.10762263084923927,0.019774072137666417,0.8251885442271526,0.32272449841420126,6.955537218367002e-09,4.738781057549874e-12,0.00033390033263817437,2.4519367922798764e-05,7.352601653141533e-10,1.2180897921758188e-10,4.367223359773339e-09,0.010287634941600704,1.2741845292809962e-10,1.5681787973595083e-05,1.3802002942124848e-05,0.0002338075093433861,0.0034512485203930083,7.3097360041058235e-06,8.07812163663592e-06,1.8759384497855563e-12,3.546732958293123e-13,9.082756977015938e-09,1.0202986118186667e-08,5.990443638659482e-05,2.344471716826345e-06,0.007200862344558104,4.923208799636562e-07,3.495742984571381e-12,2.7404213163778522e-08,0.00023744682643522181,8.681619468815777e-07,0.009530919579565669,0.011079804266745475,1.3787459446649825e-06,2.235340812616006e-09,2.6968392046177747e-06,2.188324081747234e-07,0.001986508519747761,2.5430537321650957e-09,1.0897686898353161e-05,2.6546374330549706e-08,0.0007001678093041493,0.0030156169782419584,2.7045921105742664e-13,4.2118441440116225e-14,9.937939843899217e-08
