Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),C2H2O(373),CH3O2(183),CHF2(81),S(1537),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(140),S(2988),F(37),C2HF(58),C2HF(3940),CF2CH(73),C2HF2(72),S(3117),CF2(43),CF2O(49),S(4341),S(4409),C2F(3939),C2H3F2(66),S(4619),CHF3(42),S(4047),CHO2(165),C2H2F3(67)
2.078406090726033e-07,0.715641737416033,1.8926757535800323e-07,1.1895838840829052e-08,9.77782882539828e-09,8.309421742189034e-08,0.0,0.0,2.610721433280322e-07,1.8058748571463251e-10,4.1361513208462104e-09,4.1434044863958503e-10,4.221388468130516e-09,2.0351484184058014e-23,5.710512111811963e-17,2.4280372329698056e-11,7.241357857786445e-09,2.3210383576492636e-08,6.886398506236105e-16,3.901723116522128e-16,6.305623210001512e-08,3.851357937782614e-14,2.240263401177673e-11,1.7039307839267478e-15,1.0171818955063385e-13,8.468703515812004e-10,1.3146243798103074e-08,9.727762601426675e-10,1.2044075942111723e-17,2.1016700627493022e-17,9.636675257047066e-16,4.272367159420177e-15,2.2195701102799273e-09,2.6645387382841766e-11,3.76,0.0,0.8001366401818856,0.9993820022952872,1.401606006014303e-08,4.85095391071673e-07,0.02329966686400857,0.023292838829536863,6.632683104502853e-06,1.0976427820653557e-10,0.0006176924206302993,2.9802695686082665e-11,2.264613135195192e-14,4.58171235650658e-15,3.520902314057369e-14,1.584549122426809e-08,2.057896778712936e-11,3.5857497624324395e-10,5.042157620495163e-10,5.254984803094008e-10,4.9195382419872845e-11,9.100517780427405e-10,6.72583877417452e-10,1.4659368184689842e-16,3.513093931599722e-17,1.1669859881945855e-12,2.55424160603535e-15,1.9421501310581725e-10,2.2966986304848183e-14,4.5995544841743576e-10,9.462611729934608e-17,1.2922899304927641e-12,1.7497613899202473e-09,8.84918556109619e-14,5.1133556373979605e-09,2.907297196958929e-07,1.7979143651593813e-12,8.185299032366831e-08,4.8525571123580416e-15,1.177859005448981e-10,1.0438109428577984e-09,2.9375526409036395e-12,2.3905912183457885e-18,5.486980250474948e-15,2.0601283821092665e-16,1.2389468659352198e-15,4.896182819247214e-07,6.136886933757878e-12,2.5381856324097447e-18,6.618929653302481e-23,2.391970809327217e-20,2.2664324000207572e-09,5.526401079524137e-20,2.0470582891882556e-12,5.0519295864272015e-21,3.8365798440788925e-19,2.831396960203854e-19
2.146294541942442e-07,0.7157374497408884,1.9678851230468279e-07,1.2543949843174985e-08,1.0345880596644352e-08,8.93574325686783e-08,0.0,0.0,2.6999358265445045e-07,1.9262609904106922e-10,4.444240377346767e-09,4.310686504288049e-10,4.3492051610952596e-09,2.2224391365237222e-23,5.9899297303793e-17,2.4480294855461295e-11,7.61449061282132e-09,2.4616249473448047e-08,7.922592991638433e-16,4.408824339251501e-16,6.709830661901423e-08,4.142385903734235e-14,2.239071658480142e-11,1.856986490137975e-15,1.0730845107408602e-13,9.19013489936779e-10,1.3251271280672455e-08,1.019991237263144e-09,1.3721920995595575e-17,2.3063506893005176e-17,1.0273847023091322e-15,4.5645752612996055e-15,2.2870122419428934e-09,2.8596371833399346e-11,3.76,0.0,0.7993867787543556,0.9993819905072291,1.5388874927209505e-08,5.007188242011538e-07,0.024049499802078902,0.024042667147715246,6.626497900932321e-06,1.0969360205267536e-10,0.0006176924130230408,3.192280254287696e-11,2.3530011633441306e-14,4.872279092823889e-15,3.839444560907844e-14,1.6893399363553528e-08,2.1239660498873568e-11,3.8000069946643883e-10,5.340695974568582e-10,5.698966003889563e-10,5.468706085252378e-11,9.630161396161423e-10,7.215829321123505e-10,1.4759968145247087e-16,3.539743816448357e-17,1.1787042584151118e-12,2.7228285280983624e-15,2.1053357048896944e-10,2.572390805753288e-14,4.751198115888286e-10,1.0299622215464021e-16,1.3670826797453752e-12,1.8055173871852464e-09,9.603328620008504e-14,5.173131412423109e-09,3.058987378593517e-07,2.024219805303726e-12,8.389551206835796e-08,5.1593385911077155e-15,1.2076026335946696e-10,1.0436956234285224e-09,3.1871922208476853e-12,2.645374989325014e-18,6.081012832188322e-15,2.3252689165925016e-16,1.4116737519692994e-15,5.054855554786565e-07,6.542349899298805e-12,2.9110353731927178e-18,7.576516605251545e-23,2.7895322900373297e-20,2.3100181366148194e-09,6.066075062324674e-20,2.2528809813301775e-12,5.640951506839893e-21,3.8753474608221745e-19,3.3233339454317183e-19
2.214182993158851e-07,0.7158330724244445,2.0434816097001326e-07,1.320061335476987e-08,1.0922438786346637e-08,9.586010842902675e-08,0.0,0.0,2.789384696612068e-07,2.0505478512291032e-10,4.761817828815792e-09,4.479655768843496e-10,4.472973879657634e-09,2.420861169779905e-23,6.275941969029565e-17,2.4691285025686423e-11,7.995447107566476e-09,2.6057851437632274e-08,9.07247741052357e-16,4.962097689703145e-16,7.12600161891651e-08,4.443506863862924e-14,2.2379100867373734e-11,2.018377800115808e-15,1.1302264860710772e-13,9.945723740902078e-10,1.3348198120917889e-08,1.0675446274056737e-09,1.5574019217309503e-17,2.522940655534399e-17,1.092997345420581e-15,4.867084403548981e-15,2.3523303483921536e-09,3.060272018135241e-11,3.76,0.0,0.7986376197211391,0.9993819786083906,1.6838603101339434e-08,5.16328584808487e-07,0.024798630124451992,0.024791792564793715,6.620318499822952e-06,1.096229922236164e-10,0.0006176924053477003,3.412489863713138e-11,2.442464968436474e-14,5.172665934425325e-15,4.173755899759472e-14,1.7974587261509304e-08,2.1899557405821474e-11,4.0246493778652197e-10,5.650436546433409e-10,6.171546511732525e-10,6.06361213161853e-11,1.01752703251725e-09,7.724109765460986e-10,1.48650719549503e-16,3.5678037462656345e-17,1.1908046374283931e-12,2.89676539868129e-15,2.277693387836318e-10,2.8724897599144576e-14,4.902924180233372e-10,1.1176677035040425e-16,1.4436132752676196e-12,1.8611865240171841e-09,1.0400270761088208e-13,5.2332510173035805e-09,3.2140423884824095e-07,2.2700914884827218e-12,8.59494514729902e-08,5.47637389410378e-15,1.2375031138651272e-10,1.0435833091549846e-09,3.45084135754226e-12,2.9186315461993894e-18,6.720076425060998e-15,2.6149511593551957e-16,1.6024047817489728e-15,5.21344622488126e-07,6.960662300342955e-12,3.3248093148398054e-18,8.637648720975581e-23,3.2388364291394217e-20,2.3531966668077677e-09,6.634754830493916e-20,2.4719637370218383e-12,6.279262602593121e-21,3.9153970323078853e-19,3.8845249436034487e-19
2.2820714443752602e-07,0.7159286055508927,2.1194683303469194e-07,1.3865500294444484e-08,1.1507141609757004e-08,1.0260312003231998e-07,0.0,0.0,2.8790680654125527e-07,2.1787366063817456e-10,5.088640340737293e-09,4.6503678504806755e-10,4.59270111926417e-09,2.6308763477272354e-23,6.568841695526015e-17,2.4913438001347443e-11,8.384199853142013e-09,2.75349365011476e-08,1.034406315093408e-15,5.56393106822974e-16,7.55410638175177e-08,4.7546472851663915e-14,2.2367789589908542e-11,2.188295050641337e-15,1.188603150307673e-13,1.0735918732036363e-09,1.3437596995055409e-08,1.1154086321114164e-09,1.7612819967493666e-17,2.7516656753818407e-17,1.1605054030765755e-15,5.179981874774201e-15,2.415526512039504e-09,3.266247965423233e-11,3.76,0.0,0.7978891624218352,0.9993819665987568,1.83662531958602e-08,5.319247030105644e-07,0.025547058489437613,0.02554021573880544,6.614144895698983e-06,1.095524486565444e-10,0.0006176923976042698,3.6409871679584705e-11,2.533013633769499e-14,5.482937671071327e-15,4.5239602486541576e-14,1.908903378002851e-08,2.255865965397175e-11,4.259879809009055e-10,5.971590484633668e-10,6.674029495432537e-10,6.707042353348131e-11,1.073594193693117e-09,8.250791579372575e-10,1.4975128724853477e-16,3.5973206765176995e-17,1.2032912879232167e-12,3.0760574901537973e-15,2.459536357989786e-10,3.1985560515822024e-14,5.054732099966665e-10,1.2094084607341688e-16,1.5218726834022462e-12,1.9167689413979915e-09,1.1241480939736723e-13,5.293708981018757e-09,3.3724810782918866e-07,2.5364770582009812e-12,8.801493256209473e-08,5.80371044105703e-15,1.2675634002685418e-10,1.0434740748050364e-09,3.7289678749762064e-12,3.2111566890907178e-18,7.40626187584368e-15,2.9306225907330805e-16,1.8124349600962214e-15,5.371955294468004e-07,7.39181394970931e-12,3.782602325755008e-18,9.810043039156059e-23,3.744886902472359e-20,2.3960319475780787e-09,7.232710335181059e-20,2.7047090046478838e-12,6.969589576948301e-21,3.9567426634180817e-19,4.522687794491983e-19
2.3499598955916693e-07,0.7160240492043454,2.1958485467258415e-07,1.4538313418281216e-08,1.2099658124849476e-08,1.0958735043506736e-07,0.0,0.0,2.968985978614925e-07,2.3108284130569778e-10,5.424466730473525e-09,4.822878929327231e-10,4.7084076365159294e-09,2.852972566404277e-23,6.868932396175989e-17,2.5146846086119202e-11,8.78072229480908e-09,2.9047266831446854e-08,1.174562010020361e-15,6.216737342085721e-16,7.994116797054885e-08,5.075737347231068e-14,2.2356785369297873e-11,2.366928446694764e-15,1.248210018107658e-13,1.1561176809468033e-09,1.3520000144637159e-08,1.1635574800290218e-09,1.9851298057133882e-17,2.992746198453835e-17,1.2299093768112962e-15,5.503358518847692e-15,2.4766103786327054e-09,3.4773708577522965e-11,3.76,0.0,0.7971414061967244,0.9993819544782822,1.9972784173353707e-08,5.475072087934731e-07,0.026294785554727328,0.02628793732716176,6.6079770830903e-06,1.0948197128867648e-10,0.0006176923897927192,3.877861105740707e-11,2.6246560504959095e-14,5.8031588908020455e-15,4.890176918755887e-14,2.023671806500844e-08,2.32169683872565e-11,4.5058910550374564e-10,6.304364247045969e-10,7.207732011615962e-10,7.401897607963415e-11,1.131227547727896e-09,8.79598847157172e-10,1.5090513671344928e-16,3.628334955477343e-17,1.2161685970131615e-12,3.26071113254591e-15,2.6511819998231426e-10,3.5522201748118913e-14,5.206621299784106e-10,1.3052146847835686e-16,1.6018524025899015e-12,1.9722647800193008e-09,1.2128448108227373e-13,5.354499987784153e-09,3.534322402309475e-07,2.8243360854121665e-12,9.00920145316497e-08,6.141394841512967e-15,1.2977852486340385e-10,1.0433679902436142e-09,4.022046925171127e-12,3.523762799919303e-18,8.141703119780522e-15,3.2737706908239413e-16,2.0431141025670637e-15,5.530383233168242e-07,7.835794748866166e-12,4.287646382946737e-18,1.1101753677060155e-22,4.313019525091823e-20,2.4385806662767488e-09,7.860200067322636e-20,2.951518231874853e-12,7.714748747806588e-21,3.9993992375155e-19,5.246202403579023e-19
2.4178483468080786e-07,0.7161194034688403,2.272625575410003e-07,1.521878478372745e-08,1.2699686048533827e-08,1.1681369103114817e-07,0.0,0.0,3.0591385052804654e-07,2.446824420022435e-10,5.769058910525162e-09,4.997245824414511e-10,4.820126661165129e-09,3.087664443284152e-23,7.17652735567671e-17,2.539159939272777e-11,9.18498881996116e-09,3.0594618666390374e-08,1.328567570903066e-15,6.92295372051737e-16,8.44600614817465e-08,5.406710992557425e-14,2.2346090733145713e-11,2.554468093269873e-15,1.309042776607891e-13,1.2421964592962948e-09,1.3595902239885344e-08,1.2119672824115007e-09,2.230296235368422e-17,3.2463979593861144e-17,1.3012102613208137e-15,5.837308621071326e-15,2.53559821983998e-09,3.693448247180222e-11,3.76,0.0,0.7963943503867592,0.9993819422468931,2.165910955368002e-08,5.630761320151316e-07,0.027041811977395084,0.027034957986652893,6.601815056532456e-06,1.0941156005732344e-10,0.0006176923819130048,4.1232007817424287e-11,2.7174009707550118e-14,6.13339404950235e-15,5.27252150617845e-14,2.141761954020803e-08,2.387448474754642e-11,4.762866729694423e-10,6.648959796801212e-10,7.77398389282986e-10,8.151194846618216e-11,1.1904371783166874e-09,9.359816055905916e-10,1.5211541828815084e-16,3.6608815617390853e-17,1.229441161408485e-12,3.4507337048629813e-15,2.852951702797486e-10,3.935183599824163e-14,5.358591206314734e-10,1.4051161029938866e-16,1.6835443928041121e-12,2.02767418028313e-09,1.3062680212740955e-13,5.4156189018284575e-09,3.6995853323964233e-07,3.1346401622805804e-12,9.218070594918376e-08,6.489473112945541e-15,1.3281694699519262e-10,1.0432651209775054e-09,4.330560799944157e-12,3.85727886561387e-18,8.928577319962624e-15,3.645922904525372e-16,2.2958476852955894e-15,5.688730513299355e-07,8.292594687537936e-12,4.843312730002e-18,1.2521177074264895e-22,4.94891569187583e-20,2.480893025998413e-09,8.517473062831202e-20,3.2127918697707733e-12,8.517647393620718e-21,4.0433823683282974e-19,6.064152128673357e-19
2.485736798024488e-07,0.7162146684283371,2.3498027206402077e-07,1.5906673367120983e-08,1.330694966655273e-08,1.2428304158047675e-07,0.0,0.0,3.149525738023824e-07,2.586725768775562e-10,6.1221827088122624e-09,5.17352602112791e-10,4.927902280631742e-09,3.3354939557277456e-23,7.49194897872979e-17,2.564778639603216e-11,9.596974783380788e-09,3.217678132655202e-08,1.4973014258058416e-15,7.685041328678778e-16,8.909749053849268e-08,5.747505918025155e-14,2.233570813760557e-11,2.75110402603886e-15,1.3710972785100607e-13,1.3318759660813962e-09,1.3665763034893466e-08,1.2606158991994764e-09,2.4981864380353492e-17,3.5128324945586325e-17,1.374409500598103e-15,6.181929787942226e-15,2.592512085567433e-09,3.914289932302563e-11,3.76,0.0,0.7956479943335605,0.9993819299044904,2.34261013104239e-08,5.786315024079392e-07,0.0277881384138978,0.027781278373448626,6.595658810566638e-06,1.0934121489989218e-10,0.0006176923739650669,4.377095465428724e-11,2.8112570540468404e-14,6.4737075241074974e-15,5.6711066640549624e-14,2.263171790252847e-08,2.4531209874655165e-11,5.030982175452313e-10,7.005574794239841e-10,8.374126758540546e-10,8.958068230878084e-11,1.251233302196706e-09,9.942391545794797e-10,1.533847907343032e-16,3.694991100279357e-17,1.2431137716214425e-12,3.6461336253106945e-15,3.0651706692892785e-10,4.349219726086372e-14,5.510641248114963e-10,1.5091421398268165e-16,1.766941021968522e-12,2.0829972823025795e-09,1.4045703236697652e-13,5.4770607853501974e-09,3.8682887934054556e-07,3.4683730346193458e-12,9.428097620987397e-08,6.847990872425951e-15,1.3587161353492763e-10,1.043165528644627e-09,4.654998752198477e-12,4.212550476526272e-18,9.769105018607382e-15,4.048646620342474e-16,2.5720976909903026e-15,5.846997608326136e-07,8.762203843398111e-12,5.45311402076199e-18,1.4077057203432857e-22,5.658616101700917e-20,2.5230134490589756e-09,9.20477066150497e-20,3.4889293768541865e-12,9.381285062509044e-21,4.0887083479498686e-19,6.986366720747706e-19
2.5536252492408973e-07,0.7163098441667174,2.427383224347928e-07,1.660176283439079e-08,1.392119784836715e-08,1.3199631004581006e-07,0.0,0.0,3.2401477934897797e-07,2.730533594701705e-10,6.483608580934194e-09,5.351777696571544e-10,5.031787978124157e-09,3.5970310823418464e-23,7.815528234453454e-17,2.591549441978227e-11,1.0016656542666495e-08,3.379355629747469e-08,1.6816676318305028e-15,8.505484950832315e-16,9.385321374074979e-08,6.098063522865872e-14,2.232563998462429e-11,2.9570262419379285e-15,1.434369539572632e-13,1.4252051680106888e-09,1.373000983438805e-08,1.3094828146828525e-09,2.7902606930533934e-17,3.79225762782374e-17,1.4495089571768946e-15,6.537322809387027e-15,2.6473790362309977e-09,4.1397084127915214e-11,3.76,0.0,0.7949023373794095,0.9993819174509483,2.5274593474856384e-08,5.941733495814803e-07,0.028533765520076027,0.028526899143098947,6.589508339739523e-06,1.0927093575384813e-10,0.000617692365948826,4.6396345902926407e-11,2.906232905525515e-14,6.824163648975216e-15,6.086042734631207e-14,2.387899311848095e-08,2.5187144906343702e-11,5.310405262032766e-10,7.374402784444917e-10,9.009513132737886e-10,9.825770169143867e-11,1.313626246181988e-09,1.0543833483337312e-09,1.547155111229338e-16,3.730690618468891e-17,1.2571913972932385e-12,3.846920340496842e-15,3.288167731380963e-10,4.796174757820676e-14,5.662770855662922e-10,1.6173220437398985e-16,1.8520350255977707e-12,2.1382342259025265e-09,1.5079060288171497e-13,5.538820911642628e-09,4.0404516141528283e-07,3.826530766119091e-12,9.639276485867778e-08,7.216993500783971e-15,1.389424743415449e-10,1.0430692714503531e-09,4.995856826461967e-12,4.590439803183939e-18,1.0665550300711139e-14,4.483549162695163e-16,2.873383451644321e-15,6.005184991650238e-07,9.244612381836636e-12,6.120706450517335e-18,1.577849075219534e-22,6.44853476158311e-20,2.5649812081879e-09,9.922328049852759e-20,3.7803292230808455e-12,1.0308754847099604e-20,4.135394098119259e-19,8.023466795632158e-19
2.6215137004573067e-07,0.7164049307677841,2.505370229453237e-07,1.730385946307445e-08,1.4542202173274112e-08,1.3995441229843546e-07,0.0,0.0,3.3310048130173567e-07,2.878249028256183e-10,6.85311222558135e-09,5.532059742915388e-10,5.131845310340851e-09,3.872874453602685e-23,8.147604209047572e-17,2.6194810065976953e-11,1.044401149911487e-08,3.544475637653073e-08,1.8825958395907356e-15,9.386792917660186e-16,9.872700122606305e-08,6.458328824117866e-14,2.2315888638390255e-11,3.172424730343945e-15,1.4988557391291458e-13,1.522234340493435e-09,1.3789039786474144e-08,1.3585490220022715e-09,3.1080352712166417e-17,4.0848779256740954e-17,1.5265108917922463e-15,6.903591504970204e-15,2.700230447735938e-09,4.369519279075429e-11,3.76,0.0,0.7941573788672447,0.9993819048861184,2.7205385463147972e-08,6.097017030253118e-07,0.02927869395115452,0.029271820950534804,6.583363638603285e-06,1.0920072255670279e-10,0.0006176923578641901,4.91090775347736e-11,3.002337108495158e-14,7.184826752637871e-15,6.517438332016573e-14,2.515942542167352e-08,2.5842290978325534e-11,5.60129710963271e-10,7.755633379624574e-10,9.681505656172384e-10,1.0757672281004571e-10,1.377626426641057e-09,1.116426149724025e-09,1.5610950883913374e-16,3.768004280984944e-17,1.2716791735059856e-12,4.0531043139425244e-15,3.5222751761892183e-10,5.277968509524214e-14,5.814979461352813e-10,1.7296850019223744e-16,1.938819476883886e-12,2.1933851506203446e-09,1.6164310729863652e-13,5.600894774037398e-09,4.2160924905645544e-07,4.210121929400961e-12,9.85159892012903e-08,7.59652628119596e-15,1.420294357270629e-10,1.042976404553718e-09,5.353637698431351e-12,4.991825553814869e-18,1.1620220968153811e-14,4.952277797463335e-16,3.2012824883500546e-15,6.163293135666812e-07,9.739810555793333e-12,6.849891876021817e-18,1.7634932279172935e-22,7.325473269252121e-20,2.6068309927841984e-09,1.0670375611024156e-19,4.087388893771496e-12,1.1303244626970208e-20,4.1834571252642893e-19,9.186909834126354e-19
2.689402151673716e-07,0.7164999283152617,2.5837667537238657e-07,1.80127902100069e-08,1.5169755168065274e-08,1.4815827173204846e-07,0.0,0.0,3.4220969634112066e-07,3.02987319617657e-10,7.2304751128977146e-09,5.714431788950499e-10,5.228142712305024e-09,4.1636520179993286e-23,8.488523752042328e-17,2.648581957917771e-11,1.0879018141133541e-08,3.713020487954776e-08,2.101041275159344e-15,1.0331497116594138e-15,1.0371863385591104e-07,6.828250347593098e-14,2.2306456438820838e-11,3.397489505173398e-15,1.5645522227293622e-13,1.6230151553996005e-09,1.3843222014419434e-08,1.407796915821922e-09,3.453083303922942e-17,4.3908951233576994e-17,1.605417951172609e-15,7.280842566045375e-15,2.751101382724183e-09,4.603541543842937e-11,3.76,0.0,0.7934131181406564,0.9993818922098291,2.921924514463658e-08,6.252165921118449e-07,0.03002292436174289,0.030016044450068648,6.577224701715595e-06,1.0913057524603162e-10,0.0006176923497110566,5.19100471572918e-11,3.099578252911421e-14,7.55576119014744e-15,6.965400859588975e-14,2.6472995311164187e-08,2.6496649224271143e-11,5.903812744135206e-10,8.149452436110292e-10,1.0391476382786002e-09,1.1757266296620076e-10,1.4432443311671414e-09,1.1803796086644988e-09,1.5756844669214953e-16,3.806953927991167e-17,1.2865823871143116e-12,4.264697013944067e-15,3.7678285793749854e-10,5.796595148279174e-14,5.967266499489367e-10,1.8462602430931646e-16,2.0272877650515746e-12,2.248450195706613e-09,1.7303029349893257e-13,5.663278090976597e-09,4.3952299586257724e-07,4.620167819442376e-12,1.0065055050574658e-07,7.986634518029718e-15,1.4513237166780085e-10,1.0428869804114435e-09,5.728850523169167e-12,5.417602914866766e-18,1.2635468723940676e-14,5.456519750485222e-16,3.5574313486018226e-15,6.321322511038305e-07,1.0247788705649687e-11,7.644619925459023e-18,1.9656199346902856e-22,8.296635373014638e-20,2.6485934168282576e-09,1.1449140098757403e-19,4.4105048934859525e-12,1.2368038280543032e-20,4.23291547635494e-19,1.0489037703609637e-18
2.7572906028901254e-07,0.7165948368927951,2.6625756724636183e-07,1.8728400918356952e-08,1.580366865395899e-08,1.566088188082867e-07,0.0,0.0,3.513424437774952e-07,3.1854072227255075e-10,7.615484933382081e-09,5.898954219960493e-10,5.3207544196868725e-09,4.4700217269209415e-23,8.838641204069001e-17,2.6788609145866887e-11,1.1321656088557748e-08,3.8849734903447044e-08,2.337984738519359e-15,1.134215310746621e-15,1.0882790245955242e-07,7.207779999757225e-14,2.229734571160394e-11,3.6324106380227975e-15,1.631455506363283e-13,1.7276007576591802e-09,1.3892899597601516e-08,1.4572101926551714e-09,3.827035658442752e-17,4.7105085231425055e-17,1.6862331622790677e-15,7.669185396053015e-15,2.8000300230977703e-09,4.841597920549345e-11,3.76,0.0,0.7926695545438825,0.9993818794218875,3.1316911666747096e-08,6.407180460993123e-07,0.03076645740583616,0.030759570295395142,6.571091523639536e-06,1.0906049375948555e-10,0.0006176923414893042,5.480015401648529e-11,3.197964958813388e-14,7.937031359528744e-15,7.430036908371305e-14,2.781968355056728e-08,2.715022077581197e-11,6.2181016898104e-10,8.556042225757884e-10,1.114080615239527e-09,1.282816489649223e-10,1.510490502330752e-09,1.246255842882058e-09,1.5909377093537104e-16,3.847559532002733e-17,1.30190646325425e-12,4.481710900722819e-15,4.025166646535634e-10,6.354123878092599e-14,6.11963140628231e-10,1.9670771109246927e-16,2.117433580472878e-12,2.303429500125837e-09,1.8496805571912858e-13,5.7259668077333906e-09,4.5778823756020365e-07,5.057702686059325e-12,1.0279633899251268e-07,8.3873636385591e-15,1.4825113286867627e-10,1.0428010490862453e-09,6.122010791613725e-12,5.868683476308814e-18,1.3713689365626636e-14,5.998002238657903e-16,3.943526441352579e-15,6.479273586152844e-07,1.0768537259173213e-11,8.508990099232103e-18,2.185247763365487e-22,9.369641808701002e-20,2.690295473564879e-09,1.2258845651454713e-19,4.750072749846866e-12,1.3506516867932276e-20,4.283787694131681e-19,1.1943125702490057e-18
