Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57)
1.220988744288115e-06,1.0309317424223696,8.956368794515468e-06,5.305468196074381e-06,2.540453829342939e-06,2.993764102872566e-05,0.0,0.0,2.7495580380430326e-06,1.6571991677259267e-08,5.469815059036722e-05,3.173127888400971e-06,3.476189251180101e-07,1.4122712540980773e-15,8.47667811420656e-11,7.100168083363427e-08,2.329903276618837e-06,4.4756859156187996e-05,8.037400058701297e-08,1.0366165046022223e-07,0.002864873770108409,6.412194491379035e-08,3.5355436568483725e-09,3.4936856584168933e-12,7.332745451316146e-11,2.8070003406158545e-05,2.406915794271462e-07,1.98555866251985e-07,1.2402861049065245e-12,1.2905348836702918e-13,7.775909557452647e-12,1.7103388551918294e-13,9.763509270467925e-09,2.8991528518760834e-10,3.76,0.0,6.170694673085722e-07,0.996762659033432,1.8156439650032065e-05,7.337699160148224e-08,0.7733869565523818,0.7674520013909694,1.9884551285500754e-06,1.0202507451221648e-08,0.0031191366758026493,9.183345285960368e-07,3.9875701028001835e-09,1.9643002646140493e-12,1.1823654909957157e-10,4.2189228962323844e-05,5.017275521754062e-09,6.3695781967185415e-06,5.620031090238154e-06,2.638482009577853e-05,4.284792671275737e-05,5.10722284103219e-08,7.446407405268312e-08,2.851859282639385e-14,2.474255573644565e-14,2.4928052191969412e-09,1.9314435047905445e-09,1.047095719938229e-06,1.8749425505609924e-09,1.3898848469897589e-07,4.723778574259543e-11,8.466851514272322e-12,5.604450771294804e-11,1.2171514147401346e-07,8.751981416759397e-09,1.0447900406368236e-05
1.225690669127365e-06,1.0309337578315654,8.981945998050483e-06,5.3233879785271255e-06,2.5496708060219035e-06,3.0129285501701184e-05,0.0,0.0,2.7617307533812997e-06,1.665964097494314e-08,5.51870283111273e-05,3.1964174376616636e-06,3.494331274035306e-07,1.4308105147358215e-15,8.561966677429068e-11,7.125308960801026e-08,2.3451671445265668e-06,4.4935914081714837e-05,8.118159328166364e-08,1.0448902393953945e-07,0.0028766192585947337,6.44015848158933e-08,3.5481436818427954e-09,3.539918381119859e-12,7.38110554446527e-11,2.8279262290652998e-05,2.40696710966908e-07,1.994242629705935e-07,1.2605420986811797e-12,1.3070838938729325e-13,7.835608841895392e-12,1.7212844722365807e-13,9.766839948865391e-09,2.9122369951246703e-10,3.76,0.0,6.140131840799282e-07,0.9967619587958926,1.8290062914329504e-05,7.410856797641413e-08,0.7733989631528851,0.7674392086091623,1.98842071489452e-06,1.0202337100701564e-08,0.003119134479677595,9.220974716732424e-07,3.9886217316733465e-09,1.970590086378147e-12,1.186633793983775e-10,4.234855952639585e-05,5.017178554723649e-09,6.391332453951352e-06,5.639304662921772e-06,2.6511055726474197e-05,4.323788276687455e-05,5.121179004978904e-08,7.467341007188606e-08,2.8620543901936056e-14,2.4830232032553143e-14,2.5016288628933277e-09,1.9407791660068743e-09,1.0508916420177605e-06,1.892105865369649e-09,1.3921480661030019e-07,4.754898583946719e-11,8.495973342489433e-12,5.6247705674784746e-11,1.2165023184129962e-07,8.751697896889565e-09,1.048166520681504e-05
1.2303925939666152e-06,1.0309357735429252,9.00751829042811e-06,5.341301689565382e-06,2.558891212842478e-06,3.0321481127511854e-05,0.0,0.0,2.773933069884371e-06,1.6747503679102752e-08,5.567811487174932e-05,3.2197893208198892e-06,3.5125135327572903e-07,1.44951510835385e-15,8.647735185193369e-11,7.150448325175818e-08,2.360479572791653e-06,4.5114938483396595e-05,8.199367184404185e-08,1.0531950001307315e-07,0.002888364436236821,6.468121879934723e-08,3.560742615905358e-09,3.5866187270903747e-12,7.42962177048895e-11,2.8489229918525124e-05,2.4070184530669713e-07,2.0029264111142538e-07,1.2810588274629492e-12,1.323791501317268e-13,7.895604584482501e-12,1.7322668897031896e-13,9.770171723282407e-09,2.925322149686815e-10,3.76,0.0,6.111456314253419e-07,0.9967612568229504,1.842416781739662e-05,7.484491972366697e-08,0.7734109702882864,0.7674264132699431,1.988386373035575e-06,1.0202166734650048e-08,0.003119132278122217,9.258604920713616e-07,3.989672939467627e-09,1.9768812362779205e-12,1.1909035270452567e-10,4.2507800340625585e-05,5.017081569239446e-09,6.4130835016541295e-06,5.6585745930223904e-06,2.663726477780273e-05,4.362960542586425e-05,5.135131959035257e-08,7.488269792688045e-08,2.872248692784646e-14,2.4917902367265038e-14,2.510451918703995e-09,1.95012531146465e-09,1.0546864488706857e-06,1.909347377940323e-09,1.3944325984892662e-07,4.786118036666014e-11,8.525088348271454e-12,5.645084246478243e-11,1.2158535921956046e-07,8.751414356117948e-09,1.0515429137773026e-05
1.2350945188058653e-06,1.0309377895582892,9.033085784987005e-06,5.359209416796527e-06,2.568115086425076e-06,3.051422778659632e-05,0.0,0.0,2.786165019623137e-06,1.6835580301526015e-08,5.617141013482052e-05,3.243243532995815e-06,3.530736020288148e-07,1.4683858184930628e-15,8.733984072890206e-11,7.175586289817426e-08,2.3758405599551796e-06,4.529393236810265e-05,8.281023987877363e-08,1.0615307844203776e-07,0.0029001093027989,6.496084685994863e-08,3.573340517561884e-09,3.6337898581990234e-12,7.478294140329324e-11,2.8699906051064976e-05,2.4070698250364203e-07,2.0116100072935104e-07,1.3018387456704324e-12,1.340658721551633e-13,7.955897712504951e-12,1.743286101517309e-13,9.77350460858916e-09,2.938408318135165e-10,3.76,0.0,6.084551481343104e-07,0.9967605531144949,1.8558754522688402e-05,7.558606192031551e-08,0.7734229779698313,0.7674136153854618,1.988352098159199e-06,1.0201996352087517e-08,0.003119130071136173,9.296235897021743e-07,3.990723731322779e-09,1.9831737401390653e-12,1.1951747071093265e-10,4.2666951663962384e-05,5.016984548244579e-09,6.434831443742567e-06,5.6778409738637165e-06,2.6763447214686278e-05,4.4023094139213286e-05,5.1490817654672975e-08,7.509193855170858e-08,2.882442236753239e-14,2.5005567136059894e-14,2.5192744263952038e-09,1.959481937450633e-09,1.058480160674642e-06,1.9266670631194954e-09,1.396738637362517e-07,4.8174369276094214e-11,8.554196666652989e-12,5.6653919164344444e-11,1.2152052360014125e-07,8.751130793273482e-09,1.0549192199898182e-05
1.2397964436451154e-06,1.0309398058793804,9.058648595043725e-06,5.377111247513297e-06,2.5773424633710515e-06,3.070752536173938e-05,0.0,0.0,2.7984266346359617e-06,1.6923871351202606e-08,5.666691396427392e-05,3.2667800696802964e-06,3.5489987297311554e-07,1.4874234295702165e-15,8.820713773446461e-11,7.200722967654619e-08,2.391250104782143e-06,4.547289574268821e-05,8.363130096746509e-08,1.0698975901129007e-07,0.002911853858045405,6.524046899352028e-08,3.5859374451456614e-09,3.681434948123944e-12,7.527122665696574e-11,2.8911290452825743e-05,2.4071212261417984e-07,2.020293418796509e-07,1.3228843224160992e-12,1.3576865735573693e-13,8.01648915527764e-12,1.7543421017875371e-13,9.776838619617086e-09,2.951495503066146e-10,3.76,0.0,6.059307935082957e-07,0.9967598476704088,1.86938231955695e-05,7.63320096424715e-08,0.7734349862080491,0.7674008149671346,1.988317885748849e-06,1.020182595209516e-08,0.003119127858719104,9.333867644783922e-07,3.991774112354372e-09,1.989467623786366e-12,1.199447351094632e-10,4.282601375549504e-05,5.016887499592222e-09,6.456576383815213e-06,5.6971038984615716e-06,2.6889603009720275e-05,4.441834835728722e-05,5.1630284865248964e-08,7.530113288013741e-08,2.892635068265344e-14,2.509322673300126e-14,2.528096425591749e-09,1.968849040301325e-09,1.062272797488471e-06,1.944064895786504e-09,1.3990663767461986e-07,4.848855252428204e-11,8.583298432181338e-12,5.6856936848460144e-11,1.2145572497437935e-07,8.750847207261735e-09,1.0582954393842281e-05
1.2444983684843655e-06,1.0309418225078115,9.084206833882732e-06,5.39500726869999e-06,2.5865733802611487e-06,3.090137373807119e-05,0.0,0.0,2.8107179469290716e-06,1.7012377334354545e-08,5.7164626225476345e-05,3.290398926733566e-06,3.567301654356665e-07,1.5066287268887312e-15,8.907924717376149e-11,7.225858471224637e-08,2.4067082062612064e-06,4.56518286140132e-05,8.445685866917317e-08,1.0782954152938519e-07,0.0029235981017409632,6.55200851959096e-08,3.598533456801214e-09,3.729557182377911e-12,7.576107359068297e-11,2.912338289161195e-05,2.4071726569409763e-07,2.0289766461801291e-07,1.3441980415475972e-12,1.3748760797550525e-13,8.077379844147955e-12,1.7654348848048725e-13,9.780173771160238e-09,2.964583707099906e-10,3.76,0.0,6.035623028424134e-07,0.9967591404905681,1.8829374003312968e-05,7.708277796535374e-08,0.7734469950127966,0.7673880120256902,1.988283731567086e-06,1.020165553381117e-08,0.0031191256408706174,9.371500163136539e-07,3.9928240876544716e-09,1.9957629127858786e-12,1.2037214759095486e-10,4.298498687446897e-05,5.0167904352179166e-09,6.4783184251594486e-06,5.71636345953024e-06,2.7015732143055906e-05,4.481536753141625e-05,5.1769721844362034e-08,7.551028184557783e-08,2.902827233316448e-14,2.518088155077074e-14,2.5369179557805843e-09,1.978226616401293e-09,1.0660643792558858e-06,1.9615408508574113e-09,1.4014160114731078e-07,4.880373007232414e-11,8.61239377892658e-12,5.7059896585902755e-11,1.213909633336129e-07,8.750563597060268e-09,1.0616715720253207e-05
1.2492002933236157e-06,1.0309438394450914,9.109760614746927e-06,5.412897567038393e-06,2.59580787365403e-06,3.109577280306624e-05,0.0,0.0,2.8230389884769743e-06,1.710109875446631e-08,5.7664546785315134e-05,3.3141001003839665e-06,3.585644787607761e-07,1.5260024966495952e-15,8.995617332831018e-11,7.250992912682112e-08,2.4222148636044458e-06,4.583073098897219e-05,8.528691652087289e-08,1.0867242582862888e-07,0.0029353420336503794,6.579969546298702e-08,3.6111286104879397e-09,3.778159758335585e-12,7.625248233688845e-11,2.933618313846793e-05,2.4072241179857055e-07,2.0376596900053002e-07,1.3657824016891404e-12,1.392228266010788e-13,8.138570712506116e-12,1.7765644450422177e-13,9.783510077976572e-09,2.977672932880257e-10,3.76,0.0,6.013400456577767e-07,0.9967584315748406,1.8965407115098973e-05,7.783838196335821e-08,0.7734590043933,0.7673752065712103,1.9882496316383317e-06,1.0201485096427206e-08,0.003119123417590301,9.409133451225173e-07,3.993873662292291e-09,2.002059632848408e-12,1.2079970984490517e-10,4.3143871280314576e-05,5.0166933381458444e-09,6.5000576707572e-06,5.735619749488539e-06,2.7141834602284557e-05,4.5214151113979895e-05,5.190912921402441e-08,7.571938638100813e-08,2.9130187777356444e-14,2.5268531980699557e-14,2.5457390563136265e-09,1.987614662183968e-09,1.0698549258089747e-06,1.97909490328883e-09,1.4037877371852734e-07,4.911990188590366e-11,8.641482840490879e-12,5.7262799439419e-11,1.2132623866918896e-07,8.750279961714288e-09,1.0650476179775228e-05
1.2539022181628658e-06,1.0309458566926322,9.135310050828639e-06,5.430782228913479e-06,2.605045980084888e-06,3.12907224465422e-05,0.0,0.0,2.835389791222864e-06,1.7190036112314787e-08,5.816667551228391e-05,3.337883587226703e-06,3.6040281231057443e-07,1.5455455259623723e-15,9.083792045650786e-11,7.276126403807623e-08,2.4377700762470885e-06,4.600960287445184e-05,8.612147803792094e-08,1.0951841176512625e-07,0.0029470856535386255,6.607929979064474e-08,3.6237229639836265e-09,3.827245885260913e-12,7.674545303568633e-11,2.9549690967666375e-05,2.4072756098219823e-07,2.0463425508369776e-07,1.3876399162829674e-12,1.409744161642566e-13,8.200062695794666e-12,1.7877307771538688e-13,9.786847554789113e-09,2.9907631830746197e-10,3.76,0.0,5.992549865145382e-07,0.9967577209230873,1.9101922702013423e-05,7.859883671012811e-08,0.7734710143581942,0.7673623986131699,1.9882155822326912e-06,1.0201314639185093e-08,0.0031191211888777297,9.446767508204542e-07,3.9949228413147985e-09,2.0083578097989444e-12,1.2122742355948648e-10,4.330266723260274e-05,5.016596208987459e-09,6.52179422329043e-06,5.754872860465619e-06,2.726791038232403e-05,4.561469855849047e-05,5.204850759592926e-08,7.592844741890156e-08,2.9232097471895824e-14,2.5356178412798854e-14,2.5545597664106387e-09,1.9970131741323203e-09,1.073644456871563e-06,1.9967270280816898e-09,1.4061817503338485e-07,4.943706793528113e-11,8.670565750017608e-12,5.7465646465910336e-11,1.212615509724717e-07,8.749996300332614e-09,1.0684235773049264e-05
1.2586041430021159e-06,1.0309478742517548,9.16085525526114e-06,5.448661340418851e-06,2.614287736064136e-06,3.148622256065844e-05,0.0,0.0,2.8477703870790446e-06,1.7279189905998848e-08,5.8671012276566985e-05,3.3617493842226264e-06,3.6224516546553967e-07,1.565258602856305e-15,9.172449279413019e-11,7.30125905601587e-08,2.4533738438472504e-06,4.618844427733136e-05,8.696054671451566e-08,1.1036749921882656e-07,0.002958828961170829,6.635889817479535e-08,3.6363165748878453e-09,3.876818784334707e-12,7.723998583483429e-11,2.976390615669726e-05,2.4073271329903774e-07,2.055025229244122e-07,1.4097731136308778e-12,1.427424799426676e-13,8.261856731516836e-12,1.7989338759749977e-13,9.790186216287076e-09,3.003854460373971e-10,3.76,0.0,5.972986482461797e-07,0.9967570085351622,1.9238920937046513e-05,7.936415727862375e-08,0.7734830249155602,0.7673495881604739,1.98818157985077e-06,1.0201144161373706e-08,0.0031191189547324434,9.484402333238447e-07,3.995971629747318e-09,2.014657469193081e-12,1.2165529042168215e-10,4.3461374991043963e-05,5.0164990650302956e-09,6.543528185146375e-06,5.774122884306531e-06,2.7393959485306572e-05,4.601700931967539e-05,5.2187857611403576e-08,7.61374658911574e-08,2.933400187186207e-14,2.5443821235788628e-14,2.5633801251625004e-09,2.0064221487771297e-09,1.0774329920624334e-06,2.0144372002849578e-09,1.4085982481790195e-07,4.975522819528904e-11,8.699642640200333e-12,5.766843871660696e-11,1.2119690023484934e-07,8.749712612083808e-09,1.071799450071313e-05
1.263306067841366e-06,1.0309498921236957,9.186396341110518e-06,5.466534987361976e-06,2.623533178076168e-06,3.168227303991465e-05,0.0,0.0,2.860180807927356e-06,1.736856063096862e-08,5.917755695012276e-05,3.385697488697045e-06,3.6409153762500766e-07,1.5851425162915135e-15,9.261589455482622e-11,7.326390980363511e-08,2.4690261662856532e-06,4.636725520452607e-05,8.780412602415332e-08,1.1121968809356497e-07,0.0029705719563122616,6.663849061137067e-08,3.6489095006252148e-09,3.9268816886823736e-12,7.773608088973626e-11,2.9978828486256904e-05,2.407378688026361e-07,2.0637077257996773e-07,1.4321845369358483e-12,1.4452712156041893e-13,8.323953759246853e-12,1.8101737365211784e-13,9.793526077126904e-09,3.016946767492798e-10,3.76,0.0,5.954630774654463e-07,0.9967562944109122,1.9376401995091256e-05,8.013435874119246e-08,0.7734950360729583,0.7673367752214914,1.988147621209424e-06,1.0200973662326055e-08,0.0031191167151539616,9.52203792549972e-07,3.99702003259408e-09,2.020958636612706e-12,1.2208331211702525e-10,4.361999481552999e-05,5.016401892733424e-09,6.565259658422568e-06,5.793369912577539e-06,2.7519981920468724e-05,4.642108285355836e-05,5.232717988136354e-08,7.634644272903553e-08,2.943590143078359e-14,2.5531460837125547e-14,2.572200171533831e-09,2.0158415826969843e-09,1.0812205508984099e-06,2.032225394999293e-09,1.4110374287899246e-07,5.007438264532618e-11,8.728713643291009e-12,5.787117723723452e-11,1.2113228644774144e-07,8.749428896192558e-09,1.0751752363401781e-05
1.2680079926806161e-06,1.0309519103096108,9.211933421368069e-06,5.484403255269189e-06,2.6327823425781946e-06,3.187887378114906e-05,0.0,0.0,2.8726210856196003e-06,1.7458148780054463e-08,5.968630940676596e-05,3.4097278983385556e-06,3.6594192820766184e-07,1.605198056170286e-15,9.351212993061003e-11,7.351522287556654e-08,2.4847270436653495e-06,4.654603566295341e-05,8.865221942008095e-08,1.1207497831710047e-07,0.002982314638728327,6.691807709632056e-08,3.661501798448568e-09,3.977437843401826e-12,7.823373836343489e-11,3.0194457740237173e-05,2.4074302754605905e-07,2.0723900410805558e-07,1.4548767443437221e-12,1.4632844498875005e-13,8.386354720640052e-12,1.821450353987913e-13,9.796867151933199e-09,3.030040107169045e-10,3.76,0.0,5.937408122015663e-07,0.9967555785501763,1.951436605294186e-05,8.090945616963828e-08,0.7735070478374612,0.7673239598040877,1.9881137032284053e-06,1.0200803141416548e-08,0.0031191144701417897,9.559674284170168e-07,3.998068054838748e-09,2.0272613378366802e-12,1.2251149032949617e-10,4.3778526966098416e-05,5.016304684539787e-09,6.5869887449316605e-06,5.812614036571211e-06,2.7645977704042777e-05,4.682691861753928e-05,5.24664750262723e-08,7.655537886309459e-08,2.9537796600672234e-14,2.5619097603029444e-14,2.5810199443653406e-09,2.0252714725195894e-09,1.085007152797313e-06,2.0500915873806633e-09,1.4134994910445836e-07,5.039453126935188e-11,8.757778891107863e-12,5.807386306817368e-11,1.210677096026054e-07,8.749145151936296e-09,1.0785509361747523e-05
1.2727099175198662e-06,1.030953928810581,9.237466608943027e-06,5.5022662293905025e-06,2.6420352659991408e-06,3.207602468353655e-05,0.0,0.0,2.8850912519779853e-06,1.7547954843495676e-08,6.019726952224876e-05,3.4338406111979055e-06,3.677963366520062e-07,1.6254260133484662e-15,9.441320309234809e-11,7.376653087958044e-08,2.5004764763114327e-06,4.672478565951326e-05,8.950483033574532e-08,1.1293336984115066e-07,0.0029940570081845555,6.719765762561184e-08,3.6740935254419936e-09,4.028490505591533e-12,7.873295842660394e-11,3.0410793705714954e-05,2.407481895819191e-07,2.081072175667616e-07,1.4778523089849821e-12,1.4814655454669273e-13,8.449060559441247e-12,1.832763723750137e-13,9.800209455299638e-09,3.043134482164068e-10,3.76,0.0,5.921248515370729e-07,0.9967548609527872,1.9652813289292148e-05,8.16894646352918e-08,0.773519060215684,0.7673111419156557,1.9880798230178163e-06,1.0200632598058419e-08,0.003119112219695405,9.597311408440526e-07,3.999115701444934e-09,2.0335655984239217e-12,1.2293982674171285e-10,4.393697170291133e-05,5.016207460317982e-09,6.608715546206025e-06,5.831855347311302e-06,2.7771946859150035e-05,4.723451607047316e-05,5.260574366609996e-08,7.676427522313365e-08,2.9639687832056177e-14,2.5706731918508747e-14,2.5898394823766582e-09,2.034711814920414e-09,1.0887928170807889e-06,2.0680357526439e-09,1.4159846346298493e-07,5.0715674055880203e-11,8.786838515043368e-12,5.827649724461294e-11,1.2100316969094266e-07,8.748861378642028e-09,1.081926549638024e-05
1.2821137671983665e-06,1.0309579667616613,9.288521757231908e-06,5.537976635920875e-06,2.660552535166082e-06,3.24719765801417e-05,0.0,0.0,2.910121377836681e-06,1.772822266161532e-08,6.122581224290566e-05,3.482312940577216e-06,3.715172049815576e-07,1.6664023478633174e-15,9.622987935430683e-11,7.426913608160053e-08,2.5321210098115628e-06,4.7082194294773054e-05,9.122361836373126e-08,1.1465945671763575e-07,0.003017540807280181,6.775680080116489e-08,3.6992754944489562e-09,4.132098440948411e-12,7.97360870421556e-11,3.084558493533405e-05,2.407585237392824e-07,2.0984359051033616e-07,1.5246638776641685e-12,1.5183355107052012e-13,8.575390654757577e-12,1.8555007025552962e-13,9.80689780593776e-09,3.069326349272678e-10,3.76,0.0,5.891859808249316e-07,0.996753420547343,1.9931158021754844e-05,8.326427496159377e-08,0.7735430868376294,0.7672854987530783,1.9880121652320737e-06,1.0200291441829487e-08,0.003119107702497787,9.672587950588198e-07,4.001209887498805e-09,2.046178899854193e-12,1.2379698088800138e-10,4.4253599976763365e-05,5.016012927195061e-09,6.652162697804614e-06,5.870329891809021e-06,2.8023805410269096e-05,4.805499388635756e-05,5.288420390770682e-08,7.718195233622665e-08,2.984346027418947e-14,2.5881994732313346e-14,2.6074780082259732e-09,2.053623844395201e-09,1.0963614096230494e-06,2.1041579029905206e-09,1.4210249685835586e-07,5.136094209323806e-11,8.844941414753966e-12,5.868161474964256e-11,1.2087420063429767e-07,8.748293742478094e-09,1.08867751770151e-05
1.2905772319090168e-06,1.0309616020045902,9.334459208508203e-06,5.5700987467798765e-06,2.677231297759688e-06,3.2830213874522404e-05,0.0,0.0,2.9327510289978246e-06,1.7891213831045696e-08,6.215904968074832e-05,3.526219501844414e-06,3.7487972235375053e-07,1.70387866988755e-15,9.788147464421518e-11,7.472147443480067e-08,2.5607671567697513e-06,4.7403757956499674e-05,9.278601156103202e-08,1.1622354136144297e-07,0.0030386751537936026,6.826000925066259e-08,3.721937883631132e-09,4.227076560236152e-12,8.064424872029924e-11,3.1239311924116145e-05,2.4076783626044833e-07,2.114062649530127e-07,1.5677894931417684e-12,1.5521031017830178e-13,8.69013993206149e-12,1.8760896335897562e-13,9.812921668986287e-09,3.0929025986404076e-10,3.76,0.0,5.868427965280242e-07,0.9967521182412614,2.0183322582929284e-05,8.46985511908682e-08,0.773564712954272,0.7672624115212935,1.9879513769056075e-06,1.0199984319275932e-08,0.003119103618429213,9.740339448935215e-07,4.003093419664399e-09,2.0575364603107923e-12,1.2456897751038761e-10,4.4538269081347305e-05,5.0158377620496786e-09,6.691258331727362e-06,5.904948268337032e-06,2.825038740623885e-05,4.879944350062083e-05,5.31347336859253e-08,7.7557735021154e-08,3.0026846492832866e-14,2.6039726722727702e-14,2.623352264443992e-09,2.0706803863605803e-09,1.103170128225361e-06,2.1369342582418755e-09,1.4256422271102533e-07,5.194508334043229e-11,8.897216100482791e-12,5.904605412952907e-11,1.20758254711642e-07,8.74778276478185e-09,1.094753094196383e-05
