Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285)
1.1052405882335946e-09,0.7318067204042153,4.891142813898782e-24,1.1115151919988025e-14,4.592053751450849e-25,8.305571139663088e-32,0.0,0.0,3.1968653709353605e-24,6.556257671675861e-51,3.0818622488032307e-24,1.6738581434580896e-31,1.651335055865529e-21,4.0237982605452946e-42,2.0272691548807777e-31,2.1577693796807573e-28,5.49723052768635e-37,7.238002702569172e-32,4.581302693784991e-25,5.007437056677769e-24,1.520588940670542e-11,1.9516433745613815e-19,1.188036855244954e-31,2.8743449362657008e-61,1.4448083808874886e-43,4.3573232140778e-37,5.4409639801218e-34,6.952423410768459e-55,7.63347920620117e-77,1.9944301036888336e-77,8.477130729627974e-48,3.504964806029521e-41,4.4098961889747716e-34,3.6762766339838805e-62,3.76,0.0,0.6321638072511487,0.999097172941845,2.3523399168960185e-32,2.055728550837137e-54,0.00033462437085931136,0.0003251486010400686,9.47569245919759e-06,4.6944467173507216e-11,0.0009028270581475942,3.7989026711707325e-15
1.1346254909021705e-09,0.7318079273463876,5.349025407814817e-24,1.1526794674807262e-14,5.006557633972539e-25,9.542499622417065e-32,0.0,0.0,3.580625407518878e-24,8.398319847334513e-51,3.513201428260416e-24,1.923263876499848e-31,1.8340654675514883e-21,4.6387218570202625e-42,2.2733986757636415e-31,2.4177291698177026e-28,6.506706267176255e-37,8.315941760812754e-32,4.9945254524828985e-25,5.4178946514487785e-24,1.6028857406232022e-11,2.1115874750553423e-19,1.3643858384707049e-31,3.786120876661421e-61,1.7571592731924175e-43,5.157458704679136e-37,6.255688540953712e-34,8.866541645088554e-55,1.0992723158780763e-76,2.87203347923887e-77,1.059406951607994e-47,4.140575880182646e-41,5.077139851208104e-34,4.962758004306239e-62,3.76,0.0,0.632154913048815,0.9990931558246714,2.7026681572611663e-32,2.635603638308441e-54,0.0003435185740158938,0.00033389054016868635,9.627952790694865e-06,4.899478137835628e-11,0.0009068441753208785,4.016080329180482e-15
1.1640103935707465e-09,0.7318091342715815,5.838931921648891e-24,1.1944555135845519e-14,5.445131041724652e-25,1.0926487954410886e-31,0.0,0.0,4.001190954199436e-24,1.0703555450255824e-50,3.9915360768174265e-24,2.2023380553653434e-31,2.0315547306395608e-21,5.326886277683715e-42,2.5413259137675047e-31,2.701580213587598e-28,7.666619024542553e-37,9.522038399453241e-32,5.431700288965993e-25,5.850200345198419e-24,1.687366404804463e-11,2.2800416987928993e-19,1.5616025334630818e-31,4.950989122274226e-61,2.1258632530766314e-43,6.0768316323258225e-37,7.169304831404173e-34,1.1239234244367285e-54,1.567610554261503e-76,4.0955327971941966e-77,1.3161357527259236e-47,4.869263571093417e-41,5.82292682560497e-34,6.646811862928492e-62,3.76,0.0,0.63214601897162,0.9990894327901956,3.094647322322625e-32,3.356882878810377e-54,0.00035241265205574363,0.0003426360100290767,9.776557207816392e-06,5.106728280363936e-11,0.0009105672097965534,4.2393764463300366e-15
1.1933952962393224e-09,0.7318103411797972,6.36249440652402e-24,1.2368427312679552e-14,5.908413789453797e-25,1.2470882115109429e-31,0.0,0.0,4.46123482742674e-24,1.3575398163787136e-50,4.520605181604841e-24,2.513774793958218e-31,2.2445764392029893e-21,6.094638020188776e-42,2.832287329279655e-31,3.010881641841484e-28,8.994414955430344e-37,1.0867923203735253e-31,5.89345902357427e-25,6.304920974101625e-24,1.774031811211245e-11,2.457226554933546e-19,1.7815670351423365e-31,6.429698601922167e-61,2.559166057071144e-43,7.1292695696410906e-37,8.191295143130891e-34,1.4164915505717983e-54,2.2148143553975457e-76,5.78625646546335e-77,1.6258959123750705e-47,5.701540905171593e-41,6.653974200347213e-34,8.835914246633449e-62,3.76,0.0,0.6321371250195618,0.9990859823093877,3.5320573175783597e-32,4.248921141542118e-54,0.0003613066049806106,0.0003513849229695709,9.921593365045709e-06,5.3160888559093634e-11,0.0009140176906039416,4.4687849770776655e-15
1.2227801989078983e-09,0.7318115480710349,6.921406214781546e-24,1.279840514825352e-14,6.39704317577776e-25,1.4189888726248814e-31,0.0,0.0,4.963561575389458e-24,1.713758521842258e-50,5.104340858460195e-24,2.8604420557703967e-31,2.4739238756693812e-21,6.948673233634257e-42,3.147550823699424e-31,3.347255869711659e-28,1.0509010444736815e-36,1.2365976783686816e-31,6.380430554985083e-25,6.78262332548976e-24,1.862882816217139e-11,2.643362519207299e-19,2.0262791734725416e-31,8.295412795361456e-61,3.066251005398415e-43,8.329765334130587e-37,9.331841254984091e-34,1.7754438247240056e-54,3.101723367437525e-76,8.103107862430966e-77,1.997835352920634e-47,6.648768146901066e-41,7.577365536100597e-34,1.1662650944914814e-61,3.76,0.0,0.6321282311926387,0.9990827844293025,4.0189218032770763e-32,5.346155465295742e-54,0.0003702004327922449,0.00036013719344008,1.0063146815257878e-05,5.5274545964287706e-11,0.0009172155706887628,4.704299813284163e-15
1.2521651015764742e-09,0.7318127549452953,7.51742353036863e-24,1.3234482565681092e-14,6.911654250632426e-25,1.6098609600010004e-31,0.0,0.0,5.511110784968628e-24,2.153761178144093e-50,5.746873196775701e-24,3.245388637372777e-31,2.720410002760992e-21,7.896046057011395e-42,3.488415562818321e-31,3.71238974216712e-28,1.2230871171726096e-36,1.4029359882179913e-31,6.89324111048747e-25,7.283874132176563e-24,1.953920255090809e-11,2.838670031730828e-19,2.2978631950570608e-31,1.0635825209187091e-60,3.657316219827112e-43,9.69453964979805e-37,1.0601863297223642e-33,2.2137462994866167e-54,4.30746116334486e-76,1.1252738274493139e-76,2.442382283919204e-47,7.723194273761531e-41,8.600560004731857e-34,1.5289708674942418e-61,3.76,0.0,0.6321193374908489,0.999079820657698,4.559517979294593e-32,6.68881805720082e-54,0.00037909413549239737,0.0003688927379417065,1.0201301060107733e-05,5.740723179157984e-11,0.0009201793422928869,4.945914830719532e-15
1.2815500042450501e-09,0.7318139618025783,8.15236689863459e-24,1.3676653508449771e-14,7.452880075742113e-25,1.821307690643704e-31,0.0,0.0,6.106960387314388e-24,2.695068499519497e-50,6.45253510229466e-24,3.671851277194644e-31,2.984867455232809e-21,8.944176890092773e-42,3.8562118131697514e-31,4.108035678437356e-28,1.4182093122255242e-36,1.5872044022678286e-31,7.432514488715123e-25,7.809240066923979e-24,2.0471449425019817e-11,3.0433694948776616e-19,2.5985725215048856e-31,1.3555566790754114e-60,4.343655864061728e-43,1.1241105351908534e-36,1.2013060194488794e-33,2.746510157576395e-54,5.93424199600686e-76,1.5502097448822905e-76,2.971384426499988e-47,8.937999173744517e-41,9.731401526507731e-34,1.9915692872606144e-61,3.76,0.0,0.6321104439141907,0.9990770738561021,5.158386545395004e-32,8.323726980351332e-54,0.0003879877130828198,0.0003776514749775653,1.0336137599210045e-05,5.955795152747875e-11,0.0009229261438886118,5.19362392899356e-15
1.310934906913626e-09,0.7318151686428841,8.828122755518063e-24,1.4124911974741978e-14,8.021351977075152e-25,2.0550288959515363e-31,0.0,0.0,6.754329962011376e-24,3.3584237449878155e-50,7.225867137806803e-24,4.143261889477973e-31,3.2681485314142615e-21,1.0100860600619089e-41,4.252300790914246e-31,4.536012815441442e-28,1.6386485548285644e-36,1.7908842696164858e-31,7.998872293801221e-25,8.359287737044772e-24,2.1425576730152837e-11,3.2576812712011765e-19,2.9307945842671047e-31,1.717893652102668e-60,5.137745498941272e-43,1.298833313504626e-36,1.35779517259359e-33,3.391285957432013e-54,8.113269148221885e-76,2.1193833725102028e-76,3.5982591930545236e-47,1.0307336555107312e-40,1.097812791031267e-33,2.5781882896639473e-61,3.76,0.0,0.6321015504626623,0.9990745281407051,5.820341836711033e-32,1.0305160672036263e-53,0.0003968811655652644,0.0003864133250047838,1.0467735978140517e-05,6.172573865196416e-11,0.0009254718592852147,5.4474210656231554e-15
1.340319809582202e-09,0.7318163754662129,9.546644956107471e-24,1.4579252046518022e-14,8.617699788505128e-25,2.312824662140119e-31,0.0,0.0,7.456584039799266e-24,4.1683065560003637e-50,8.071622361694563e-24,4.663254923307796e-31,3.5711251845602606e-21,1.1374274671496969e-41,4.678074522778409e-31,4.998208150349466e-28,1.8869655875800514e-36,2.015544308680684e-31,8.592934160177217e-25,8.934583679138794e-24,2.240159221572262e-11,3.481825681409092e-19,3.297055735654511e-31,2.1652988843211857e-60,6.0533316445198125e-43,1.4956518845364201e-36,1.5309922240931289e-33,4.1683903671060747e-54,1.101193555864144e-75,2.8765093575091185e-76,4.3381553658197014e-47,1.1846377558800955e-40,1.2349380001091522e-33,3.318004696157486e-61,3.76,0.0,0.6320926571362622,0.9990721687905101,6.550482134299395e-32,1.2695822745500616e-53,0.0004057744929414837,0.00039517821038765157,1.0596173835285943e-05,6.390965393533475e-11,0.0009278312094799512,5.707300284880153e-15
1.369704712250778e-09,0.7318175822725652,1.030995630255776e-23,1.503966791394406e-14,9.242552086112466e-25,2.596599032435672e-31,0.0,0.0,8.217235403816073e-24,5.153516439943968e-50,8.994771164283668e-24,5.23567484663243e-31,3.894689014017062e-21,1.2772987291563966e-41,5.134955718533874e-31,5.496577682393236e-28,2.165909656310089e-36,2.2628438335972406e-31,9.215317967451797e-25,9.535694353959885e-24,2.339950343961832e-11,3.716023002388244e-19,3.7000262357574213e-31,2.715101411836903e-60,7.105525640943397e-43,1.7167452318597204e-36,1.722326606865261e-33,5.1012681512299256e-54,1.4842571224286515e-75,3.8770358608365364e-76,5.208126829677952e-47,1.3571355064726279e-40,1.3854210838406097e-33,4.246145150272704e-61,3.76,0.0,0.6320837639349883,0.9990699821622051,7.354200150645139e-32,1.5567903847036312e-53,0.00041466769521323124,0.00040394605535189464,1.0721526947571062e-05,6.610878475216165e-11,0.0009300178377844181,5.973255742001365e-15
1.3990896149193538e-09,0.7318187890619408,1.1120150071346917e-23,1.5506153895691567e-14,9.896536412739594e-25,2.908363771000373e-31,0.0,0.0,9.039948389332825e-24,6.347833705644837e-50,1.0000506101953136e-23,5.864583755198702e-31,4.2397512562083354e-21,1.4305965393314241e-41,5.624397654480689e-31,6.033147554033112e-28,2.4784273912234715e-36,2.534536034426297e-31,9.86664004498483e-25,1.0163186141410363e-23,2.441931777279454e-11,3.960493465278412e-19,4.142525314997896e-31,3.38764509546119e-60,8.310901899920558e-43,1.9644487766029843e-36,1.933323465991673e-33,6.216892345005751e-54,1.98730200837476e-75,5.190905776321541e-76,6.22731892620883e-47,1.5499608683632227e-40,1.5502094829695272e-33,5.4047212974824146e-61,3.76,0.0,0.6320748708588391,0.9990679556112702,8.23719369000506e-32,1.9004247666805052e-53,0.00042356077238226076,0.0004127167859400458,1.0843869275089047e-05,6.832224441193524e-11,0.0009320443887188662,6.24528172328601e-15
1.4284745175879298e-09,0.7318199958343403,1.1979391539856155e-23,1.5978704455582573e-14,1.058027949256612e-24,3.250242188556266e-31,0.0,0.0,9.928542181949239e-24,7.79076635169584e-50,1.1094246728960948e-23,6.554269106338181e-31,4.607242775446606e-21,1.5982582640814198e-41,6.147884067384206e-31,6.610015191577936e-28,2.827671883704419e-36,2.83247131112729e-31,1.0547515365924438e-24,1.0817625335660149e-23,2.5461042403753e-11,4.2154572535940345e-19,4.627526312053265e-31,4.2067272035702757e-60,9.68760063850737e-43,2.241261571118925e-36,2.1656085499517595e-33,7.546205724902926e-54,2.6439372112665966e-75,6.905880464017343e-76,7.417168007712834e-47,1.7649630427086684e-40,1.7302936941545768e-33,6.844015433855599e-61,3.76,0.0,0.6320659779078126,0.9990660774188578,9.205476483496101e-32,2.3099628536159356e-53,0.0004324537244503267,0.00042149032996788424,1.096327300466196e-05,7.054917150600318e-11,0.000933922581131004,6.5233726625538114e-15
1.4578594202565057e-09,0.7318212025897642,1.288991951225815e-23,1.6457314216007853e-14,1.1294407435603764e-24,3.6244730296796707e-31,0.0,0.0,1.0886994114221076e-23,9.528392149086136e-50,1.2281644426943273e-23,7.309251577550618e-31,4.998114054575137e-21,1.7812627370870597e-41,6.706929058305685e-31,7.229350445345637e-28,3.217011959199771e-36,3.1586006612834145e-31,1.125855773060845e-24,1.1499578140387563e-23,2.652468434291676e-11,4.481134501392649e-19,5.158161886898101e-31,5.200088798044238e-60,1.1255435186891044e-42,2.5498536480572376e-36,2.4209132827323787e-33,9.124606868118209e-54,3.496122468677123e-75,9.131523598206935e-76,8.801614781596094e-47,2.0041111048522636e-40,1.9267081912012143e-33,8.623834374046861e-61,3.76,0.0,0.6320570850819075,0.9990643367240264,1.0265389198849084e-31,2.7962148386381275e-53,0.0004413465514191838,0.00043026661698192074,1.1079808592356764e-05,7.278872927040684e-11,0.0009356632759621368,6.807523154389649e-15
1.4872443229250816e-09,0.7318224093282122,1.3854047844698204e-23,1.694197796850205e-14,1.2039545932123896e-24,4.033414421742664e-31,0.0,0.0,1.1919442960690678e-23,1.1614305948248197e-49,1.3568587232046333e-23,8.13429304984002e-31,5.413335185445114e-21,1.9806310490344826e-41,7.303077005764575e-31,7.893396729443184e-28,3.650041646659752e-36,3.5149791215543485e-31,1.2000379939344627e-24,1.220961066413897e-23,2.761025042689954e-11,4.757745291488939e-19,5.737729308719175e-31,6.39996167989748e-60,1.3036003961854464e-42,2.893073525221222e-36,2.701080020634983e-33,1.0992484282017032e-53,4.595990139354009e-75,1.2003956847694902e-75,1.0407332047158961e-46,2.2694987048888655e-40,2.1405323486770532e-33,1.081505091866778e-60,3.76,0.0,0.6320481923811216,0.9990627234609357,1.1423610624761549e-31,3.3714761193743906e-53,0.0004502392532905875,0.0004390455782179011,1.1193544804982014e-05,7.504010496423347e-11,0.0009372765390523531,7.097727964557896e-15
1.5166292255936575e-09,0.7318236160496846,1.487416696975353e-23,1.7432690681821113e-14,1.2816320437124045e-24,4.479547885482306e-31,0.0,0.0,1.3030192231293113e-23,1.4110683079299122e-49,1.496120465965125e-23,9.034404715766698e-31,5.8538958592328596e-21,2.1974273332337101e-41,7.937902487674317e-31,8.604472161236037e-28,4.130589845072257e-36,3.9037692628405998e-31,1.2773593954677675e-24,1.2948288915804373e-23,2.8717747322672772e-11,5.04550965371329e-19,6.369695818464573e-31,7.843676967867225e-60,1.5052807197633608e-42,3.2739558666337547e-36,3.008067497597808e-33,1.3195802280822447e-53,6.008011694270936e-75,1.569151487685193e-75,1.2263967438477155e-46,2.5633488340912886e-40,2.372891368165207e-33,1.3501354039627872e-60,3.76,0.0,0.6320392998054534,0.9990612283006399,1.2687169029794912e-31,4.0496933393676316e-53,0.0004591318300662936,0.00044782714656030516,1.1304548760589589e-05,7.730250926311026e-11,0.0009387716993478415,7.393982037930859e-15
1.5460141282622334e-09,0.7318248227541821,1.5952745420156363e-23,1.792944750783231e-14,1.3625356345015283e-24,4.9654824071818405e-31,0.0,0.0,1.4223713463111298e-23,1.7089470605028857e-49,1.6465872526653516e-23,1.0014855312185668e-30,6.320805356601671e-21,2.4327595473797155e-41,8.613010211502166e-31,9.364970700569188e-28,4.662730187678234e-36,4.327244739145935e-31,1.3578811053326376e-24,1.3716178800206245e-23,2.9847181531632644e-11,5.344647563213785e-19,7.057704065793909e-31,9.574340713337134e-60,1.7331368525937474e-42,3.695729300278945e-36,3.3439564628469814e-33,1.5786742489875817e-53,7.811564421666848e-75,2.0401444730916314e-75,1.4404401798705083e-46,2.8880186566427405e-40,2.6249572073882655e-33,1.678123075436283e-60,3.76,0.0,0.6320304073549011,0.9990598425971403,1.406345369577121e-31,4.846644911263502e-53,0.00046802428174805803,0.0004566112565028167,1.1412885968005352e-05,7.957517566747514e-11,0.0009401574028469384,7.696280504240648e-15
1.5753990309308094e-09,0.7318260294417042,1.7092331351766958e-23,1.8432243785495088e-14,1.4467279154773272e-24,5.4939585724512355e-31,0.0,0.0,1.55046495104541e-23,2.0633719131206537e-49,1.808921777125978e-23,1.108117947764787e-30,6.815092537712683e-21,2.6877802516954127e-41,9.330034952115457e-31,1.0177363288794137e-27,5.250791104502924e-36,4.787793890127068e-31,1.441664196803503e-24,1.4513846113798847e-23,3.09985593935697e-11,5.655378938800583e-19,7.805577620201806e-31,1.164158229881255e-59,1.9899361496983228e-42,4.1618243930231884e-36,3.710955514686414e-33,1.882440506797526e-53,1.010396144310779e-74,2.6387814208969696e-75,1.6865023822770445e-46,3.2460044061601553e-40,2.897949512415266e-33,2.0770204630847174e-60,3.76,0.0,0.6320215150294629,0.9990585583373899,1.5560226625633706e-31,5.780136944010498e-53,0.00047691660833763767,0.00046539784410974113,1.1518620365412065e-05,8.185735992526854e-11,0.0009414416625969299,8.004618681932046e-15
1.6047839335993853e-09,0.7318272361122515,1.8295554065782914e-23,1.8941075043182014e-14,1.534271462584507e-24,6.0678527615972355e-31,0.0,0.0,1.6877817833232403e-23,2.4839068880208005e-49,1.983812327026592e-23,1.2239186234446095e-30,7.337805832089078e-21,2.963687383679974e-41,1.0090641496791178e-30,1.1044198987649134e-27,5.899366083881013e-36,5.287923397322307e-31,1.5287697019632825e-24,1.5341856540475348e-23,3.217188709054329e-11,5.977923641331692e-19,8.617326556091476e-31,1.410238172500538e-59,2.2786741133506336e-42,4.675881783253612e-36,4.1114071342324123e-33,2.237557395571873e-53,1.3004016450122258e-74,3.3960815503970775e-75,1.968602161707068e-46,3.63994634653015e-40,3.193136553145541e-33,2.560335795988282e-60,3.76,0.0,0.6320126228291371,0.9990573680949555,1.7185634425743485e-31,6.870215534501687e-53,0.0004858088098367892,0.0004741868469783484,1.1621814358007158e-05,8.414833946869838e-11,0.0009426319050307473,8.318992080364807e-15
1.6341688362679612e-09,0.7318284427658247,1.9565125530171664e-23,1.945593699956292e-14,1.6252288925142956e-24,6.690181406575533e-31,0.0,0.0,1.8348213783608746e-23,2.981540479402466e-49,2.1719732653781274e-23,1.349496759529227e-30,7.890013228337782e-21,3.2617250296704493e-41,1.0896524596882199e-30,1.1968106118033215e-27,6.613324133693276e-36,5.83026199405284e-31,1.619258623963365e-24,1.620077564748018e-23,3.336717065066304e-11,6.312501472139091e-19,9.497153111579389e-31,1.7021982263704822e-59,2.602588060983444e-42,5.2417604718031734e-36,4.547793922894893e-33,2.6515550682553533e-53,1.6656223773012907e-74,4.3497674383407224e-75,2.291169183642816e-46,4.072633796613176e-40,3.511836162246305e-33,3.143816685444123e-60,3.76,0.0,0.6320037307539218,0.9990562649870743,1.8948220362591091e-31,8.139396423082369e-53,0.0004947008862472704,0.000482978204202118,1.1722528854757706e-05,8.64474128647391e-11,0.0009437350129114929,8.639396400587875e-15
1.6635537389365371e-09,0.7318296494024233,2.090384190031337e-23,1.9976825563251613e-14,1.719662876548659e-24,7.3641053095196875e-31,0.0,0.0,1.9921013890896915e-23,3.5688696553649745e-49,2.3741455117365097e-23,1.485490729461663e-30,8.472802263732663e-21,3.583184193409779e-41,1.1749408925652357e-30,1.295179339870853e-27,7.397820443068353e-36,6.417564228992302e-31,1.7131919483739058e-24,1.709116888142401e-23,3.458441595177979e-11,6.659332171494296e-19,1.0449457420815556e-30,2.047489534028036e-59,2.965171314826224e-42,5.863546271760276e-36,5.022745047402905e-33,3.132906149747822e-53,2.123564455939219e-74,5.545540169012296e-75,2.659076707021488e-46,4.5470102184023775e-40,3.8554166777053746e-33,3.845768089300056e-60,3.76,0.0,0.6319948388038156,0.9990552426348522,2.0856936593907956e-31,9.612913052158078e-53,0.0005035928375708386,0.0004917718563348661,1.182082330427409e-05,8.875389927903361e-11,0.0009447573651331029,8.965827534884196e-15
