Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49),S(4555),S(5169),C2F(4087),F(37),C2H3F2(66),S(4570),CHF3(42),CHO2(165),S(459),C2H2F2(59),CHF2O(616),CHFO2(172),S(4185),S(3185),CFO(51),C#CC(5436),CFO3(6311),C3H4(6313),S(3720),C3H4(6745),C2H2F3(67),C2H2F3(68),S(3125),C2H4(456),S(1075),S(4373),C3H3(4302),C3H3(8085),CHF(40),CF(50)
0.0006204994851476308,1.0572210424940487,0.0017906501010728738,5.248211208022215e-05,0.0003341772996649004,0.20013257004556023,0.0,0.0,7.682955696526843e-05,1.064325103630579e-06,1.0814854628206632,0.11279437864299681,1.7859639953111387e-05,8.80817688701106e-09,2.7638171881495144e-07,9.139322758741002e-06,0.00478736484592395,0.0010035098247050552,0.00016304200792779654,7.839025789176844e-06,0.05016187973436797,1.670004455331086e-06,1.148001723576868e-06,0.00014430616812980914,5.0672900626686406e-08,0.0020193998193458805,6.470417995926942e-06,0.004017672013029354,0.00048363157969034254,1.2737037266901925e-06,1.0683434952749703e-06,4.5081395955459504e-09,1.034706742296796e-07,3.035737442693316e-05,3.76,0.0,8.18591096111005e-08,0.11030648540048332,0.4377822629259005,0.03539656026887658,1.3742115263282952,0.010642679118693196,4.383155774475874e-09,1.1191646301001458e-11,0.00016477416436436683,1.2419199521496193e-08,4.4839324134989576e-11,3.800643052970733e-12,2.704928120074801e-10,0.00023847607467371366,2.5279609007756694e-12,3.1855680110954105e-05,2.1816390407632423e-05,1.7777841977590594e-05,0.0041163396129821235,4.260130738140486e-07,5.678941604891806e-07,4.901619738244932e-14,8.927411954686244e-14,3.2226747221864905e-08,6.582189613373925e-09,1.4001728937268781e-06,5.580862906604208e-08,0.0017388490252639016,2.6024639462772527e-08,6.879575617584404e-12,1.833118237094615e-11,0.0005778462928789654,4.504677210867227e-07,0.00789360422741584,0.0055803018937823,1.6422520843674151e-06,4.696116620905579e-11,3.5071958335471726e-05,4.256029340152405e-06,0.04053524091941602,5.780520610557256e-07,1.802874008286698e-06,9.605074035510566e-11,0.007494295202064277,0.030016488096807053,2.3945110003775076e-15,4.942358086363972e-16,3.215233621351555e-06,1.7915842597336513e-06,2.2815214989572482e-07,2.746335868921981e-08,6.0921972054237126e-05,1.293535835665169e-09,1.3110167762168755e-12,0.000222407292896081,1.1184558404725633e-09,3.6480420930798996e-10,2.9878488925411664e-07,7.456055942931479e-08,1.9384718365945935e-06,0.0010987084329289244,1.6469140817397127e-14,2.1433205043804084e-08,2.0204615052877284e-09,0.0008103743504121026,5.30140168577725e-07,1.433816417390208e-07,5.318593504236326e-06,3.167490494921215e-11,1.549292196798852e-07,2.8592273538618004e-10,0.002585798637818653,1.1538516582308648e-08,6.026508697813494e-05,0.002441475593092486
0.0006253713295595607,1.057431186562345,0.001805143626434115,5.181712907574004e-05,0.0003346340278438781,0.20067074731466336,0.0,0.0,7.53199810097391e-05,1.0355929610085729e-06,1.082837080446713,0.1136215543077165,1.7579394462591564e-05,9.160427584340473e-09,2.805821667906106e-07,9.255693145058762e-06,0.00476412853709948,0.000981798440438181,0.00016210317094572129,7.805528650377787e-06,0.05031921975604722,1.6723015450290258e-06,1.1507011714248065e-06,0.0001431594354873034,4.964806432386035e-08,0.001981843600425764,6.4848366293225365e-06,0.0039757887929989305,0.00047784990922275836,1.2632659691404518e-06,1.067628125340523e-06,4.485130577641391e-09,1.018075030035539e-07,2.999499624874256e-05,3.76,0.0,8.01822949244293e-08,0.10826434584453726,0.43882588998115957,0.03497524783559832,1.3753650952153464,0.010269168677948085,4.22977480276511e-09,1.0831429447624175e-11,0.00016172364610570055,1.1765055622676845e-08,4.2707238950794046e-11,3.667071010543625e-12,2.6130319900198493e-10,0.0002309487356604614,2.393606550715395e-12,3.1262757372536655e-05,2.1392779271147534e-05,1.7125041878626173e-05,0.004033003352892373,4.143101958277452e-07,5.522955804464683e-07,4.871145663738691e-14,8.871932938507402e-14,3.20253147586947e-08,6.468144741547949e-09,1.3470893594125527e-06,5.365583810088448e-08,0.0016855104998701226,2.5413821774928643e-08,6.8535567654214835e-12,1.7306264681888643e-11,0.0005645943444723635,4.453391690890737e-07,0.007746991456311344,0.0054259747764874265,1.6239715085442505e-06,4.556738889505615e-11,3.4725430679119765e-05,4.214177807696016e-06,0.04037151914926957,5.757179050661767e-07,1.7515693357312602e-06,9.157161196611795e-11,0.007417070078021585,0.03013092111103751,2.282847730036762e-15,4.711880816358282e-16,3.184968801172623e-06,1.7953220640034519e-06,2.2561356444806495e-07,2.7774467470679316e-08,6.021738139794555e-05,1.3132710127753919e-09,1.2626595575169937e-12,0.0002184915654415448,1.0788384929053324e-09,3.677146001542129e-10,2.8713681459753325e-07,7.178190534396012e-08,1.8825828901577838e-06,0.0010845529244391757,1.5695084209850525e-14,2.1179368154619243e-08,2.0293852866284243e-09,0.0008018816837413341,5.157182230174874e-07,1.3963554460466438e-07,5.1828570371827955e-06,3.1386994823339726e-11,1.5316528192235183e-07,2.777791048790172e-10,0.002544731041836489,1.1355262543597817e-08,5.914221214593528e-05,0.002436638877958912
0.0006302431739714907,1.0576365461006851,0.0018194159717507758,5.115359500744175e-05,0.00033504374096068385,0.20120454499523685,0.0,0.0,7.383636662420145e-05,1.0075993279118349e-06,1.0841537860589352,0.1144466750898811,1.73009318030521e-05,9.52342350583017e-09,2.847850568295474e-07,9.371834740876915e-06,0.0047405530180483,0.000960529533059131,0.00016114197121768056,7.771251134440968e-06,0.05047435413809456,1.6744729966296636e-06,1.1531492931877982e-06,0.00014200941865544559,4.863969627678737e-08,0.0019456140758447025,6.49818840589313e-06,0.003934025054728621,0.00047208197147141255,1.2526513757016287e-06,1.0666671652596492e-06,4.461642395224983e-09,1.0015489211453628e-07,2.9632953917992228e-05,3.76,0.0,7.85397989011479e-08,0.10625464511152494,0.43984340720030385,0.03455917872911957,1.3764971459004047,0.009909168690458749,4.08192612722704e-09,1.048373561282648e-11,0.00015872158451905793,1.1145208124720046e-08,4.067289101516925e-11,3.5378671111477008e-12,2.5240128028875246e-10,0.00022362422476244524,2.2663805451982515e-12,3.06776342750015e-05,2.097542720275356e-05,1.6493862636164723e-05,0.0039509368950151275,4.028720345733223e-07,5.37049902156519e-07,4.839755421724787e-14,8.814784722657607e-14,3.1817972170191185e-08,6.357763101856993e-09,1.2958408234164377e-06,5.157827066532921e-08,0.0016336126778533151,2.4813834148267628e-08,6.8270060026531084e-12,1.6335662749461425e-11,0.0005515011525662043,4.401959230279841e-07,0.0076030568824848365,0.00527597674281298,1.6055987429718024e-06,4.420486878233512e-11,3.4377330691732345e-05,4.172127688156332e-06,0.04020469395004298,5.733394704157612e-07,1.7014018659128735e-06,8.728078838603254e-11,0.0073400976487703615,0.03024352815354347,2.175878846687295e-15,4.491092959106388e-16,3.1546279254772635e-06,1.7989378611512848e-06,2.2306390948106517e-07,2.808230394162562e-08,5.95184586025219e-05,1.3329725909619312e-09,1.2159231792544413e-12,0.00021464114393933843,1.0406132621933042e-09,3.7061756005306756e-10,2.7596684828872855e-07,6.910294544330486e-08,1.828194508904245e-06,0.0010704944694854047,1.495581487282044e-14,2.0925869607180354e-08,2.038171819167452e-09,0.0007933876696384155,5.016001570248914e-07,1.3596279718008438e-07,5.049654944961696e-06,3.109944152341648e-11,1.514376136003297e-07,2.698163585714256e-10,0.0025039806700706997,1.1173423999742728e-08,5.804475019516023e-05,0.002431482357727139
0.0006351150183834207,1.057837219100487,0.001833445647503279,5.049124246777661e-05,0.0003354037515074185,0.20173408744672724,0.0,0.0,7.237807774439922e-05,9.803260712685475e-07,1.0854363058295624,0.11526958921716947,1.7024197590489264e-05,9.897035650170502e-09,2.8898232950017244e-07,9.487571541917422e-06,0.004716633507865781,0.000939696055362637,0.00016015830045861985,7.736147232571277e-06,0.05062726443065307,1.6765185125492007e-06,1.1553309121861299e-06,0.0001408559774106461,4.7647347584283504e-08,0.0019106472045424666,6.5104220986383425e-06,0.0038923937934974137,0.00046632898878847955,1.2418577008462643e-06,1.065449043708401e-06,4.4376722109348855e-09,9.851251916438065e-08,2.9271388585912042e-05,3.76,0.0,7.693063930026429e-08,0.10427707624725924,0.4408350689200341,0.03414844741115664,1.3776080302020346,0.009562237483990365,3.939429373938173e-09,1.0148152618057172e-11,0.00015576752107725363,1.0557878435944168e-08,3.873189738349955e-11,3.4128971938199855e-12,2.4377865014879066e-10,0.00021649787474756,2.1459206732790113e-12,3.0100235470334796e-05,2.056425084729934e-05,1.5883668567269367e-05,0.0038701372292107533,3.91693828950994e-07,5.221507694463688e-07,4.8074069584325905e-14,8.755890718470236e-14,3.160444071927765e-08,6.2508645996629254e-09,1.246369819300914e-06,4.9573744267426204e-08,0.0015831380207681576,2.4224551747824097e-08,6.7997882021692155e-12,1.5416670237228056e-11,0.0005385718834273606,4.350374929852511e-07,0.007461778071612585,0.00513022784001207,1.5871348055544821e-06,4.287313663774989e-11,3.402761501072032e-05,4.129873652733945e-06,0.0400349206504884,5.709189722181297e-07,1.652351270386055e-06,8.317115980288774e-11,0.007263403398560299,0.03035432806819474,2.073427104769283e-15,4.279628671985166e-16,3.1241981939937393e-06,1.8024128503459589e-06,2.2050297937668048e-07,2.8386486534809237e-08,5.882530456379393e-05,1.3526190287056185e-09,1.1707586266398082e-12,0.00021085526563528783,1.0037480431171287e-09,3.735125599027445e-10,2.652554837312226e-07,6.652019583200901e-08,1.7752667458110583e-06,0.0010565436974283638,1.4249834755801664e-14,2.0672915270273058e-08,2.046822268037933e-09,0.0007849015652047426,4.877843026808278e-07,1.323632481987479e-07,4.918988061268802e-06,3.081229005721074e-11,1.497433213044044e-07,2.6203123924171486e-10,0.002463578052992643,1.0993137186793847e-08,5.697255744034214e-05,0.0024260116168019256
0.0006399868627953506,1.0580333006070854,0.0018472106291478761,4.982982492228e-05,0.00033571136982737644,0.20225948875893013,0.0,0.0,7.094452032342167e-05,9.53755771804225e-07,1.0866853447963545,0.11609013882220753,1.6749144763613862e-05,1.02810778116329e-08,2.931654512105909e-07,9.602720640574408e-06,0.004692365907966188,0.0009192911729673827,0.00015915211234947773,7.700172513806025e-06,0.050777934146273164,1.678437719493131e-06,1.1572310186762599e-06,0.00013969899288978922,4.667060014622976e-08,0.0018768832180761903,6.521486094279718e-06,0.003850907702927342,0.00046059226489033776,1.2308832129473733e-06,1.0639625480264475e-06,4.413217906726722e-09,9.688010478957031e-08,2.891043853878052e-05,3.76,0.0,7.535386946735673e-08,0.10233134789747601,0.44180112732598004,0.033743144891112506,1.3786980915950382,0.009227947057113573,3.802109745633028e-09,9.824281376704067e-12,0.00015286102055614577,1.0001383477269865e-08,3.6880084437019696e-11,3.292032055422665e-12,2.3542720911670295e-10,0.00020956517132914495,2.031882487135537e-12,2.9530492242611994e-05,2.015917239500829e-05,1.5293845987498873e-05,0.0037906015692946026,3.8077098299655835e-07,5.075920471861108e-07,4.7740612974917376e-14,8.69517994168421e-14,3.138446187340077e-08,6.147281174719307e-09,1.1986209549575257e-06,4.76401362208746e-08,0.0015340682081834299,2.3645857497077546e-08,6.77177440277352e-12,1.4546714356459055e-11,0.0005258114305402869,4.2986351262265444e-07,0.007323132263650957,0.0049886485063274765,1.5685810071032113e-06,4.157173873920028e-11,3.367624671023937e-05,4.087411161573098e-06,0.039862353576171725,5.684586112817703e-07,1.6043980750666803e-06,7.923589430026376e-11,0.007187012233184795,0.03046333906902521,1.9753221865570118e-15,4.0771364116916425e-16,3.0936676027560596e-06,1.8057280807336397e-06,2.179306256149919e-07,2.8686621944279055e-08,5.813801724241767e-05,1.3721878403421677e-09,1.127118644156048e-12,0.0002071331832852252,9.682105454026196e-10,3.763990505232324e-10,2.5498404253725836e-07,6.403031321882985e-08,1.723761443483867e-06,0.001042710889299823,1.3575715584656612e-14,2.042070659674173e-08,2.0553377669010947e-09,0.0007764324205516458,4.7426886277567473e-07,1.2883670783201804e-07,4.790855704689864e-06,3.0525582064262705e-11,1.4807965391968545e-07,2.5442062700486425e-10,0.0024235523741283423,1.0814532330414502e-08,5.592547773337199e-05,0.0024202322632164057
0.0006448587072072806,1.0582248828632161,0.0018606884282902194,4.9169118019320373e-05,0.0003359639164284079,0.20278085278065852,0.0,0.0,6.953514066650814e-05,9.278716829781756e-07,1.0879015881714924,0.11690816021276594,1.6475733768346913e-05,1.0675302503029842e-08,2.973254299302387e-07,9.71709262527638e-06,0.004667746851217959,0.0008993082520602601,0.00015812342306007458,7.663284363776408e-06,0.05092634877581587,1.6802301838068052e-06,1.158834845374085e-06,0.00013853836916559415,4.57090658485542e-08,0.0018442663327020207,6.531328673432986e-06,0.0038095792019887534,0.00045487318200986124,1.2197267262742232e-06,1.0621968862726005e-06,4.388278161940892e-09,9.525741431582362e-08,2.8550239490978487e-05,3.76,0.0,7.380857839589087e-08,0.10041718315739698,0.44274183317310645,0.03334335874392175,1.3797676656318614,0.008905882537782081,3.66979780074137e-09,9.511735394582946e-12,0.00015000166931613748,9.474130000985663e-09,3.511347672719952e-11,3.175147219170199e-12,2.2733914991571236e-10,0.00020282174642333674,1.923938399586394e-12,2.8968342488582353e-05,1.976011951339658e-05,1.4723802103320793e-05,0.003712327321912746,3.700990598076478e-07,4.933678131129471e-07,4.7396827827261444e-14,8.632587454644884e-14,3.1157798889766066e-08,6.046856022294228e-09,1.152540809854478e-06,4.577538088250752e-08,0.0014863841801334996,2.3077641583304307e-08,6.74284204869624e-12,1.3723348600242276e-11,0.000513224416741666,4.246737469056084e-07,0.007187096376321027,0.0048511595576873675,1.5499389885984935e-06,4.030023639755643e-11,3.332319600880148e-05,4.044736550369526e-06,0.03968714604426502,5.659605740373877e-07,1.557523626514047e-06,7.546842408234659e-11,0.007110948491273808,0.030570578770300595,1.881400358748085e-15,3.8832782254201827e-16,3.063025026880127e-06,1.8088645121354105e-06,2.1534676174961252e-07,2.8982306245396955e-08,5.7456691770184626e-05,1.3916556414960475e-09,1.0849576461509769e-12,0.00020347416462262904,9.339683330933331e-10,3.792764635404589e-10,2.4513463568593454e-07,6.163008783559301e-08,1.6736421564238877e-06,0.0010290059687284641,1.2932094983515713e-14,2.016944049556851e-08,2.0637194199471526e-09,0.0007679890693764692,4.610519130819233e-07,1.2538294812355818e-07,4.665255691398681e-06,3.0239356246282875e-11,1.4644400029097184e-07,2.4698153389480897e-10,0.002383931459350278,1.0637733598097731e-08,5.490334262180217e-05,0.0024141499263867603
0.0006497305516192105,1.0584120554454095,0.0018738561713922744,4.8508920844094306e-05,0.0003361587349783757,0.20329827317664242,0.0,0.0,6.814942373972944e-05,9.026576910178903e-07,1.0890857026062535,0.11772348417750442,1.6203932712006886e-05,1.1079397247100459e-08,3.0145283796314206e-07,9.830492099968619e-06,0.004642773748922602,0.0008797408470064603,0.00015707231161471582,7.625442226772793e-06,0.05107249580291383,1.6818954275599474e-06,1.1601279470468862e-06,0.00013737403469898634,4.476238572310545e-08,0.0018127444776972743,6.539898304271404e-06,0.0037684204583733755,0.00044917319730675717,1.2083876308063791e-06,1.0601417510304463e-06,4.362852528248954e-09,9.364425912900591e-08,2.819092484110858e-05,3.76,0.0,7.22938907273095e-08,0.09853431839926258,0.4436574365045322,0.03294917309924505,1.3808170803627728,0.008595641668833599,3.5423292433545148e-09,9.21014029494237e-12,0.00014718907355076936,8.974609287191722e-09,3.342828637439237e-11,3.0621227129105536e-12,2.1950694370420933e-10,0.0001962633714100951,1.8217768328765415e-12,2.8413730662930313e-05,1.9367025256904498e-05,1.4172963929324065e-05,0.003635312051951955,3.5967377504880146e-07,4.794723490983365e-07,4.704239313953167e-14,8.568054795761516e-14,3.092423835528379e-08,5.949442859346595e-09,1.108077835419798e-06,4.397746700947027e-08,0.0014400661792239111,2.2519800944670678e-08,6.712875246475758e-12,1.2944245912887978e-11,0.000500815195899412,4.1946809936509303e-07,0.007053647003999162,0.004717682173858522,1.5312107560585388e-06,3.905820522824444e-11,3.296844094725986e-05,4.001847113347485e-06,0.039509450347808756,5.634270323151716e-07,1.5117100556465856e-06,7.186243227185744e-11,0.00703523595286602,0.030676064219047526,1.7915041433429425e-15,3.697729071549518e-16,3.0322603010928874e-06,1.8118030807005034e-06,2.127513681172941e-07,2.9273126158872908e-08,5.6781420527139055e-05,1.4109982035626022e-09,1.0442316297346017e-12,0.0001998774917064491,9.009888628976807e-10,3.821442123934817e-10,2.3569012637064952e-07,5.9316436638447636e-08,1.6248740730225033e-06,0.0010154384927190665,1.2317672832328634e-14,1.9919309192687522e-08,2.0719683040808026e-09,0.0007595801193171095,4.481314041235622e-07,1.220017033013232e-07,4.542184343556149e-06,2.995364879487975e-11,1.4483388733909887e-07,2.397110980403194e-10,0.002344741766676826,1.0462859053648142e-08,5.390597150120075e-05,0.002407770255473758
0.0006546023960311405,1.0585949053979742,0.0018866906859603529,4.784905709880563e-05,0.00033629320592766,0.2038118335133516,0.0,0.0,6.678689145238077e-05,8.78098276084256e-07,1.0902383374121045,0.11853593632738393,1.5933717479496125e-05,1.1492981527788362e-08,3.0553783983642684e-07,9.942718265331895e-06,0.0046174448349858895,0.0008605826878693251,0.00015599892005481783,7.586607848843691e-06,0.05121636471651316,1.6834329453310355e-06,1.161096282332691e-06,0.00013620594366022188,4.38302290737579e-08,0.0017822690386567407,6.547143947930499e-06,0.0037274434083038577,0.00044349383858119715,1.1968659194632498e-06,1.0577873843195358e-06,4.336941500620948e-09,9.204049778621992e-08,2.783262589088706e-05,3.76,0.0,7.080896669738493e-08,0.09668250208009356,0.4445481873648986,0.03256066860467643,1.3818466567539636,0.008296834319143577,3.419544723629273e-09,8.919133366550405e-12,0.0001444228575057783,8.501392193002292e-09,3.182090300902947e-11,2.9528428499520908e-12,2.119233265608209e-10,0.00018988595039073425,1.7251014156631374e-12,2.7866607690140945e-05,1.897982795608221e-05,1.3640777237578339e-05,0.003559553444750612,3.494909898592757e-07,4.659001316284313e-07,4.667702580817751e-14,8.501530405407322e-14,3.068359171428849e-08,5.854905232050325e-09,1.0651822587250992e-06,4.224443524384685e-08,0.001395093792385175,2.197223873946597e-08,6.6817650348542835e-12,1.2207192247424334e-11,0.0004885878541738412,4.1424661883657517e-07,0.006922760412747447,0.004588137884801744,1.5123987127233288e-06,3.7845234439987364e-11,3.2611968043029624e-05,3.958741183336019e-06,0.039329417729262704,5.608601429693586e-07,1.4669402382475527e-06,6.841184042376204e-11,0.0069598978453269044,0.03077981192988054,1.7054820063680586e-15,3.520176177159013e-16,3.001364296805252e-06,1.8145247693351063e-06,2.1014449623684487e-07,2.9558660460226856e-08,5.61122931884064e-05,1.430190517569781e-09,1.0048980904853013e-12,0.00019634246016105063,8.692395217408139e-10,3.850016934652267e-10,2.266340944921512e-07,5.708639680868901e-08,1.5774239370697075e-06,0.0010020176423928908,1.1731207813298413e-14,1.9670500081277355e-08,2.0800854712725184e-09,0.0007512139421536916,4.355051625289076e-07,1.1869266998265256e-07,4.421636493874787e-06,2.966849381543638e-11,1.4324697855137272e-07,2.3260657733371774e-10,0.0023060083767956555,1.0290020614893974e-08,5.2933171761786905e-05,0.002401098918257125
0.0006594742404430705,1.058773517365544,0.0018991685943722672,4.718937619964024e-05,0.0003363647607066368,0.2043216073747869,0.0,0.0,6.544710091309595e-05,8.541784745273974e-07,1.0913601257366992,0.11934533747297042,1.566507181328746e-05,1.1915603622151693e-08,3.0957022339509926e-07,1.005356550518036e-05,0.0045917592066079555,0.0008418276678755851,0.00015490345339546645,7.546745520622154e-06,0.05135794702101712,1.684842221521854e-06,1.161726296062861e-06,0.00013503407710558995,4.2912292563171164e-08,0.0017527946152161463,6.5530153750499175e-06,0.0036866597727262854,0.0004378366993092205,1.1851622124042838e-06,1.055124643086369e-06,4.310546583506852e-09,9.044603684484084e-08,2.7475472026101745e-05,3.76,0.0,6.935300201697764e-08,0.09486149353277488,0.4454143365038707,0.03217792236504575,1.38285670910231,0.008009082020110454,3.3012896484925036e-09,8.638363134253155e-12,0.0001417026616732431,8.05312451478259e-09,3.0287884257217556e-11,2.8471960181446586e-12,2.0458128630247344e-10,0.00018368551344902025,1.6336302255366079e-12,2.7326930817081133e-05,1.8598471069738976e-05,1.3126705553354545e-05,0.0034850492653565675,3.395467032540262e-07,4.5264582161391254e-07,4.6300482931755375e-14,8.432970045523185e-14,3.04356967741345e-08,5.763115863022115e-09,1.0238059903323789e-06,4.057437572712669e-08,0.0013514459922824471,2.1434863797482058e-08,6.6494096647551664e-12,1.1510080531344417e-11,0.0004765462108818753,4.0900950556092924e-07,0.006794412532073119,0.0044624485578835344,1.4935056882594202e-06,3.666092595633043e-11,3.225377290638386e-05,3.915418207245683e-06,0.039147198343161854,5.582620473474492e-07,1.4231977536943197e-06,6.511079656545068e-11,0.006884956846644476,0.03088183792196274,1.6231880597174762e-15,3.3503184226120466e-16,2.970328996096979e-06,1.8170106827866168e-06,2.0752627284339326e-07,2.9838481539116265e-08,5.54493967422001e-05,1.449206867901267e-09,9.669159419529923e-13,0.00019286837831890426,8.386876637638958e-10,3.878482873374044e-10,2.179508028156577e-07,5.493711954676512e-08,1.5312599687142825e-06,0.0009887522137837093,1.1171514146261888e-14,1.9423195562786313e-08,2.088071951057425e-09,0.0007428986639326833,4.2317089204772856e-07,1.1545550729651465e-07,4.303605487267618e-06,2.9383923746758025e-11,1.4168107279961192e-07,2.2566534281804944e-10,0.0022677549845425697,1.0119324015662354e-08,5.1984738930531796e-05,0.002394141600442379
0.0006643460848550004,1.0589479737242802,0.001911266414690692,4.65297542763548e-05,0.00033637089639504213,0.20482765850934864,0.0,0.0,6.412964265517141e-05,8.308838422981833e-07,1.0924516856932278,0.12015150403737959,1.5397987354263644e-05,1.2346737369737333e-08,3.135394393016011e-07,1.0162824116034855e-05,0.004565716861184918,0.0008234698308696235,0.00015378617937773732,7.5058223179267554e-06,0.05149723624355734,1.686122748194976e-06,1.1620050044378347e-06,0.00013385844399673287,4.200829925872526e-08,0.001724278792715809,6.557463490884867e-06,0.0036460810698500275,0.0004322034330063926,1.1732777780136128e-06,1.0521450646841039e-06,4.2836703516151385e-09,8.886083137929846e-08,2.711959085928629e-05,3.76,0.0,6.792522768356882e-08,0.09307106174405637,0.4462561360653793,0.031801007859732014,1.383847545445508,0.007732017527123294,3.1874140025005917e-09,8.367488951577597e-12,0.00013902814096618604,7.628522649458677e-09,2.8825946718585897e-11,2.745074474650761e-12,1.9747404966040885e-10,0.00017765820993018787,1.5470950745552734e-12,2.6794663414005698e-05,1.8222903004590976e-05,1.2630229187193628e-05,0.0034117973151473135,3.298370441248887e-07,4.3970425367380504e-07,4.5912563894065165e-14,8.362337179011716e-14,3.01804190668234e-08,5.6739560366378535e-09,9.839025357390013e-07,3.896542584579963e-08,0.001309101178421494,2.0907590055991455e-08,6.61571488354805e-12,1.0850904997082493e-11,0.0004646938189853806,4.0375711660612484e-07,0.006668578943942718,0.004340536386495858,1.4745349648234973e-06,3.550489349168166e-11,3.189386080484817e-05,3.871878815207214e-06,0.038962941207759956,5.556348706023983e-07,1.3804668421522692e-06,6.195366382995079e-11,0.006810435086156385,0.030982157757933965,1.5444817777874324e-15,3.1878657566867856e-16,2.939147560999686e-06,1.819242126886811e-06,2.0489690352618452e-07,3.011215709832801e-08,5.479281548279681e-05,1.4680209155401416e-09,9.302454382089225e-13,0.00018945456627464223,8.093006468769934e-10,3.906833601686318e-10,2.0962516478991663e-07,5.2865864148236385e-08,1.4863517849688698e-06,0.0009756506087726513,1.0637458508328099e-14,1.917757287966248e-08,2.095928753168026e-09,0.0007346421550839693,4.111261743105317e-07,1.1228983694444463e-07,4.188083180383322e-06,2.9099969774040795e-11,1.4013410342676422e-07,2.1888487183044932e-10,0.0022300038915642295,9.950868773036998e-09,5.1060456808999795e-05,0.00238690400532796
0.0006692179292669304,1.0591183547106149,0.0019229606672793314,4.587009504759862e-05,0.00033630919069325575,0.20533004100821184,0.0,0.0,6.283413883615594e-05,8.08200419638186e-07,1.0935136214423329,0.12095424850371128,1.5132463637762609e-05,1.278578090905502e-08,3.174346506566218e-07,1.0270281225853484e-05,0.004539318729252019,0.0008055033588199686,0.0001526474279862617,7.463808335357768e-06,0.051634227937939724,1.6872740433081526e-06,1.1619200831292455e-06,0.00013267908205423,4.111799763545276e-08,0.0016966819270535054,6.560440664723577e-06,0.0036057186241856905,0.0004265957469572873,1.1612145501773033e-06,1.0488409314531723e-06,4.256316504700299e-09,8.728488518321299e-08,2.6765108334389354e-05,3.76,0.0,6.652490971827482e-08,0.09131098412370439,0.4470738402583289,0.03142999484038327,1.3848194679663623,0.007465284405179579,3.0777721785080867e-09,8.106180614597506e-12,0.00013639896287995503,7.226369543875492e-09,2.743195744591129e-11,2.6463741477895566e-12,1.9059506978972185e-10,0.00017180030174650433,1.465240835057438e-12,2.6269774760955368e-05,1.7853076926410662e-05,1.2150844294751153e-05,0.0033397953861997723,3.2035826298958556e-07,4.2707042508768536e-07,4.5513112223443067e-14,8.289603308393207e-14,2.9917653064792656e-08,5.587315019982317e-09,9.454269097791156e-07,3.7415768111082324e-08,0.0012680372179816697,2.0390335984551013e-08,6.580594216098668e-12,1.0227755870874717e-11,0.00045303396526141256,3.9848997046208915e-07,0.006545234869620685,0.004222323880571981,1.4554902995515463e-06,3.4376761539942804e-11,3.1532247182594355e-05,3.828124884184824e-06,0.03877679414569365,5.529807208482204e-07,1.338732359056962e-06,5.893500979019826e-11,0.006736354142802874,0.03108078658461278,1.469227731583918e-15,3.0325386477652354e-16,2.9078143975259104e-06,1.8212006910461585e-06,2.0225667589742068e-07,3.0379251973239865e-08,5.414263097905685e-05,1.4866057900142124e-09,8.948480988444759e-13,0.000186100354861009,7.810458689191992e-10,3.93506265191796e-10,2.0164271396772325e-07,5.086999235963666e-08,1.442670319896237e-06,0.0009627208262752693,1.0127957127990166e-14,1.8933803940649328e-08,2.1036568702883693e-09,0.0007264520206079503,3.993684693925306e-07,1.091952432130276e-07,4.075059939433247e-06,2.881666223211639e-11,1.386041375078265e-07,2.1226274071814733e-10,0.0021927760003936664,9.78474816091987e-09,5.016009760822295e-05,0.0023793918537496424
