Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885),S(4664),S(3782),S(5203),S(2642),S(2822),C2HF3(125),C2HFO(286)
3.834315193725226e-19,0.6809674821456292,2.8476426921910055e-24,6.042308897722001e-26,2.391897839542272e-32,3.2391667431774356e-24,0.0,0.0,3.667283918672419e-19,4.141003657315772e-34,1.228745464868946e-45,1.158035572102785e-45,1.4734668069133349e-49,3.5982451944832844e-61,2.082467056248067e-40,1.3748311248992281e-33,1.3363083750339264e-35,4.146179327626663e-33,7.577920616982868e-82,1.6145984406673101e-56,2.2223389132284294e-78,1.2834712428889465e-77,5.2507715805202915e-23,8.470761865702283e-79,2.243795648388178e-51,2.480638972400424e-83,2.1391328899468143e-86,3.497632774637221e-69,1.687187632060449e-82,3.117880415571341e-83,1.6235494255502193e-52,1.6381864512211224e-96,1.2657569478281446e-97,2.2530787776625959e-97,3.76,0.0,0.7932231176874631,0.9999999999995327,2.366322277594737e-44,1.2680993115599924e-48,2.042770264252813e-15,1.29777215668506e-15,4.1324475504841877e-16,3.3175335251933045e-16,4.672483991869348e-13,7.077905160939191e-32,1.1588135875907348e-49,3.9910230207824094e-30,5.641775018499125e-38,3.971892078894699e-32,1.2320965983179293e-80,6.782423106182378e-79,1.24203783421933e-35,7.040559461443433e-81,1.4415522455402173e-37,1.202362351436135e-95,4.9846007201739197e-79,4.0866043936063105e-82,8.094956176039752e-81,3.0476921721826704e-79,8.635149012091592e-97,8.644922779246055e-96,1.0813921810912584e-92,1.6149119724264895e-37,4.1461793276261915e-33,7.285118447230191e-39,2.812100908927041e-19,8.552114861540729e-20,1.2333634007196367e-30,1.0789276702325137e-43,2.9423425255469943e-31,9.73673093139472e-24,6.314831958722105e-22,2.1140804461477785e-33,2.892068497258075e-32,3.2976488844758633e-44,4.8203226577510065e-32,1.996914593641767e-37,1.5235059169355503e-18,1.7226704843712342e-42,1.8795482814996067e-32,6.469862831048935e-55,1.4664796514626816e-57,9.271510497543538e-62,4.84000557956543e-33,7.399480143846186e-34,1.7554781803400683e-47,6.412199267347476e-22,7.11943293301987e-62,5.3413871888672394e-58,3.518801475239989e-37,1.5235059169354825e-18,1.4319665376545657e-50,7.023827851322728e-33,5.2507715805704145e-23,3.2266721915080544e-36,1.971837968615886e-63,2.566535710547962e-32,5.5851964757901294e-43,3.5514470157138185e-50,5.702152220413582e-63,1.8852640541412228e-49,3.250961451645008e-48,3.23916674314132e-24,4.545773033297519e-51
7.671961677801212e-19,0.6809674821456295,5.69776008019671e-24,1.2089867415502798e-25,9.573824823846622e-32,6.481147705948109e-24,0.0,0.0,7.337754009296514e-19,1.6574806396241582e-33,9.837435017513683e-45,9.271325928768328e-45,1.1796694960993343e-48,2.8807840423658593e-60,8.335295289846676e-40,5.5029074128529114e-33,5.348716021002884e-35,1.6595522573475082e-32,2.4279284022873925e-80,1.292660498628431e-55,7.122635108553047e-77,4.113547794591106e-76,1.0506105082383792e-22,2.714557836600892e-77,1.7964008427350508e-50,7.950491327172486e-82,6.855946296155035e-85,5.60272506343019e-68,5.407465853726229e-81,9.992861287486213e-82,1.2998267290823404e-51,1.0502845424217793e-94,8.115007334246886e-96,1.4445083734952593e-95,3.76,0.0,0.7932231176874611,0.9999999999990651,1.8944966473262393e-43,1.0152505080481216e-47,4.087315307188723e-15,2.5966718305291203e-15,8.268485411633241e-16,6.637949354962625e-16,9.349027476915079e-13,2.833006619769145e-31,9.277554783652014e-49,1.5974492975802432e-29,2.258180295451977e-37,1.5897919366560522e-31,3.948891162936224e-79,2.1737784750517742e-77,4.971388183099824e-35,2.2565116321020704e-79,5.769965777458844e-37,7.707379307940189e-94,1.5975732540877274e-77,1.3097638608434076e-80,2.5944476241888917e-79,9.767906748137886e-78,5.5353004627868755e-95,5.541565640381503e-94,6.931936712528488e-91,6.463856937713959e-37,1.659552257347131e-32,2.91594594084833e-38,5.626644998478583e-19,1.7111659883457799e-19,4.936667840615771e-30,8.637981705414594e-43,1.1777038068031862e-30,1.9481921269949975e-23,1.2635150305424204e-21,8.461831236331519e-33,1.1575810935803348e-31,2.6401242430520596e-43,1.9293852754282378e-31,7.992862484126038e-37,3.048335470636508e-18,6.924245819362137e-42,7.523091370183798e-32,5.1798242196699106e-54,2.3482781478706996e-56,1.4846496829760024e-60,1.937263573563412e-32,2.9617204177282205e-33,1.405449953770013e-46,1.28299695153676e-21,1.1400368736242373e-60,8.553178898586352e-57,1.4084376319222922e-36,3.0483354706362365e-18,1.1464439389531904e-49,2.811361602753634e-32,1.0506105082584413e-22,1.2915097729977552e-35,3.1575098730487034e-62,1.027283142700701e-31,4.471550934958189e-42,2.8433170449341473e-49,9.134061006138205e-62,1.4750370909806287e-48,2.6027458836620582e-47,6.481147705803555e-24,3.6393827577936663e-50
1.5347254645953185e-18,0.68096748214563,1.1397996765439654e-23,2.418498446094695e-25,3.830776977978487e-31,1.2965109631511983e-23,0.0,0.0,1.4678694190538728e-18,6.632081527005512e-33,7.872937811489654e-44,7.419878488080951e-44,9.44094213291749e-48,2.3055027624248236e-59,3.3352038376924074e-39,2.201879751978126e-32,2.1401831115152043e-34,6.640370702551055e-32,7.774164499490513e-79,1.0345212666108671e-54,2.281028807309843e-75,1.3173665190701873e-74,2.1016772085812258e-22,8.69285254682237e-76,1.437666637415798e-49,2.546150337980148e-80,2.1956196036342733e-83,8.96957361947733e-67,1.731744665502431e-79,3.20022072086432e-80,1.0402564288826237e-50,6.727731651424494e-93,5.198141471655555e-94,9.252983498486209e-94,3.76,0.0,0.793223117687457,0.9999999999981297,1.516173094070091e-42,8.125089620025571e-47,8.176405393060525e-15,5.194471178460592e-15,1.6540561133995943e-15,1.32787810120027e-15,1.870211442785177e-12,1.1335716641681267e-30,7.42486346556481e-48,6.391877953592951e-29,9.035662590251822e-37,6.361238547711485e-31,1.264635121280989e-77,6.9615405632892e-76,1.9892028283073846e-34,7.226494091552595e-78,2.308737885210553e-36,4.936649401371587e-92,5.116239367998155e-76,4.194527806623797e-79,8.308736436490106e-78,3.1281788752573043e-76,3.5454123396925064e-93,3.549425245876143e-92,4.439971084734508e-89,2.5863851043211582e-36,6.640370702548042e-32,1.1667582001255344e-37,1.1255733177555249e-18,3.4230749926592145e-19,1.9753101669718034e-29,6.913010623787387e-42,4.712349257399192e-30,3.897230206886063e-23,2.5275787000409225e-21,3.385834698368021e-32,4.63183219252057e-31,2.1129017912837778e-42,7.720054242324819e-31,3.1981861121512e-36,6.097994578038548e-18,2.7938674059749666e-41,3.0102164761036056e-31,4.145433632060703e-53,3.758774363099987e-55,2.376406376811072e-59,7.7515776959593e-32,1.1850739490500154e-32,1.1247871098639373e-45,2.5665510010069818e-21,1.8248014494488564e-59,1.3690656522675087e-55,5.635585228273403e-36,6.097994578037462e-18,9.175035978807268e-49,1.1249108377955845e-31,2.1016772086614998e-22,5.167721372202392e-35,5.054072118687226e-61,4.110470668837817e-31,3.5785960874172093e-41,2.275517778902626e-48,1.4622997132325331e-60,1.1667468101293871e-47,2.082987732308591e-46,1.2965109630933577e-23,2.9126124129425968e-49
3.069784058225713e-18,0.6809674821456307,2.2798477772851676e-23,4.837521859136542e-25,1.532560236413587e-30,2.5933033482729846e-23,0.0,0.0,2.936057455299925e-18,2.653264466013478e-32,6.299546423944361e-43,5.937030129184574e-43,7.554189165170951e-47,1.8447524955399467e-58,1.334298709919329e-38,8.808952785524837e-32,8.562126054322054e-34,2.6565806809872858e-31,2.4884998998460064e-77,8.277741961094605e-54,7.30215028282881e-74,4.217223504013977e-73,4.203810609147507e-22,2.7827160113572837e-74,1.150351742302742e-48,8.150871410224177e-79,7.02873073169624e-82,1.4355489983290708e-65,5.543752779865066e-78,1.0244716147274626e-78,8.32363197210357e-50,4.3076406233610436e-91,3.328263279390082e-92,5.92451279329503e-92,3.76,0.0,0.7932231176874488,0.9999999999962591,1.213168834963667e-41,6.501306184554326e-46,1.635458556480404e-14,1.0390069875296938e-14,3.3084712578979757e-15,2.6560444316088586e-15,3.740828825310607e-12,4.5350247946879444e-30,5.941018869365385e-47,2.5571673868954344e-28,3.614853397029853e-36,2.5449096390179487e-30,4.048416972727364e-76,2.2285652524733212e-74,7.958106618478683e-34,2.3133835939655303e-76,9.236454911711383e-36,3.1607126824576253e-90,1.6378376561378003e-74,1.3427744711068647e-77,2.6598367472071783e-76,1.0014091971087573e-74,2.269966697351371e-91,2.2725359799608886e-90,2.8427120932511125e-87,1.0347227553644214e-35,2.6565806809848808e-31,4.66779258172845e-37,2.2513909535602935e-18,6.846893001006168e-19,7.902526912312878e-29,5.531458827084319e-41,1.8852465526666946e-29,7.795306415388256e-23,5.055706039670259e-21,1.3545543510823362e-31,1.853034483007169e-30,1.6906424598436635e-41,3.0885243966007077e-30,1.2794826981929015e-35,1.2197312792843127e-17,1.1363456411464167e-40,1.2042826039666724e-30,3.3169767451566796e-52,6.015262745259028e-54,3.803023900301085e-58,3.101135830046613e-31,4.7410674700867197e-32,9.000005838992442e-45,5.133659099412219e-21,2.9202764218332963e-58,2.190950774281699e-54,2.2546011590869826e-35,1.219731279283878e-17,7.341423095873527e-48,4.500375848227637e-31,4.203810609468654e-22,2.0674250593521033e-34,8.088160850121305e-60,1.6444559251316492e-30,2.863414732843998e-40,1.8207599552089496e-47,2.3403597231424168e-59,9.280816820594119e-47,1.6667066609443495e-45,2.5933033480415832e-23,2.3305325098238618e-48
6.139901245486502e-18,0.680967482145633,4.559947033538027e-23,9.675568701032308e-25,6.130739871663288e-30,5.186888118552601e-23,0.0,0.0,5.872433527782465e-18,1.0613921635971388e-31,5.040115660452346e-42,4.75007508671419e-42,6.043926675621765e-46,1.475942124587341e-57,5.337629216760337e-38,3.523867889928353e-31,3.4251291660583975e-33,1.062718761544092e-30,7.964427521281594e-76,6.622822401773055e-53,2.3371454809243475e-72,1.3497756786823843e-71,8.4080774098024125e-22,8.9062966749993e-73,9.203687767752323e-48,2.608789426363604e-77,2.2496336054753884e-80,2.297212230935594e-64,1.7743481400337092e-76,3.2789508781414883e-77,6.659537895028193e-49,2.7574957605233925e-89,2.1305538148779573e-90,3.792522098264239e-90,3.76,0.0,0.7932231176874325,0.9999999999925179,9.706272217028063e-41,5.201538799818967e-45,3.2710945908290755e-14,2.0781267272863238e-14,6.617301546998098e-15,5.312377088428333e-15,7.482063559713839e-12,1.814157556277896e-29,4.753266383130509e-46,1.0229501965943041e-27,1.4460590357269326e-35,1.0180467060668856e-29,1.2957470235797647e-74,7.13280473305394e-73,3.183501735385751e-33,7.404276644503504e-75,3.6948826668980715e-35,2.023258465732725e-88,5.2421064061675796e-73,4.2977194178326493e-76,8.513143740948533e-75,3.205136692946701e-73,1.4530676437199903e-89,1.4547123126860787e-88,1.8196976175238716e-85,4.139230263121978e-35,1.0627187615421771e-30,1.867269020109196e-36,4.50302622512757e-18,1.3694529016580401e-18,3.161268031945047e-28,4.425587237530788e-40,7.541599953494225e-29,1.5591459027272893e-22,1.0111960721458256e-20,5.4186583757221375e-31,7.412741182182392e-30,1.3526423914968556e-40,1.2355103056915091e-29,5.118347328855623e-35,2.4395949222454283e-17,4.6946986485275955e-40,4.8175224708356525e-30,2.653833362685336e-51,9.625399519535785e-53,6.08545726686759e-57,1.2405552890823135e-30,1.8965813338476765e-31,7.200688340315204e-44,1.0267875294081857e-20,4.6729175948660717e-57,3.5058778573883946e-53,9.019139427304849e-35,2.439594922243689e-17,5.873696626356044e-47,1.800296848592066e-30,8.408077411087108e-22,8.270373358272694e-34,1.2942373868679401e-58,6.578359052767733e-30,2.290939932249671e-39,1.4567462734280394e-46,3.745119783340133e-58,7.403385473508058e-46,1.3334919280369063e-44,5.186888117626922e-23,1.8646030621056614e-47
1.2280135620008082e-17,0.6809674821456368,9.120157765125559e-23,1.935166244807214e-24,2.4523957374478382e-29,1.037405765925601e-22,0.0,0.0,1.1745185672709287e-17,4.245741414909891e-31,4.032283947549802e-41,3.8002404718778925e-41,4.8353732479820655e-45,1.180809752239826e-56,2.1351385623859016e-37,1.4096045129763112e-30,1.3701074195362185e-32,4.251048054609245e-30,2.5488132796020254e-74,5.29850952312347e-52,7.479597438095126e-71,4.319704866227587e-70,1.6816611009201614e-21,2.8502718343252176e-71,7.363299775011712e-47,8.34894327648336e-76,7.199531246441595e-79,3.675806669665739e-63,5.67846972259112e-75,1.0493669677355936e-75,5.3278833098878593e-48,1.764991223712191e-87,1.3637037779315834e-88,2.4274818344618433e-88,3.76,0.0,0.7932231176873997,0.9999999999850354,7.765386408312936e-40,4.161428597688374e-44,6.542366659526286e-14,4.1563662083570263e-14,1.3234962125611783e-14,1.0625042386076464e-14,1.4964532905929788e-11,7.256925514718098e-29,3.802793632264982e-45,4.0919672345067e-27,5.78447147590794e-35,4.072352535671553e-29,4.14679630519509e-73,2.2827208860626976e-71,1.2734525203940208e-32,2.369600456958698e-73,1.478013214644438e-34,1.2950141859214317e-86,1.6776382124510383e-71,1.3754048176675652e-74,2.7244726501835453e-73,1.0257441147694313e-71,9.300557677378299e-88,9.311084618730887e-87,1.1647222996845805e-83,1.655761388303663e-34,4.251048054594073e-30,7.469380228902278e-36,9.006296768093074e-18,2.7389801043250197e-18,1.2645586678653125e-27,3.540637868957979e-39,3.0167627340994677e-28,3.1183765030563177e-22,2.0224470095151546e-20,2.167551544923259e-30,2.9652171233566747e-29,1.0821652840722875e-39,4.9422423236833894e-29,2.047422241530501e-34,4.8793222081684576e-17,1.9971176393678934e-39,1.9270874021193373e-29,2.1231674883015397e-50,1.540142256145235e-51,9.737226851155945e-56,4.962423073978996e-30,7.586634038362243e-31,5.7608241738005135e-43,2.0536307674857798e-20,7.477048362685852e-56,5.609689851046229e-52,3.6078032168462044e-34,4.8793222081615015e-17,4.699181156789516e-46,7.201480419072236e-30,1.6816611014340595e-21,3.3082840138686325e-33,2.0708851386235676e-57,2.6314506945069903e-29,1.8328239731125558e-38,1.1654523480444117e-45,5.992627043179577e-57,5.914200720276108e-45,1.0668441779958716e-43,1.0374057655553144e-22,1.4917532808371034e-46
2.4560604369051238e-17,0.6809674821456451,1.8240628104627825e-22,3.8703850195145076e-24,9.809782531131504e-29,2.0748396741239542e-22,0.0,0.0,2.3490689962409893e-17,1.6983311186726854e-30,3.225903728472908e-40,3.0402645396716693e-40,3.8683941763586297e-44,9.44670220720979e-56,8.540727981374978e-37,5.63853276651e-30,5.480541204451234e-32,1.7004538433266967e-29,8.156516865972747e-73,4.2389083500471895e-51,2.393588289274093e-69,1.382373191063859e-68,3.3633678200357563e-21,9.121280943633524e-70,5.8907796647212284e-46,2.6717926619071337e-74,2.3039625993738898e-77,5.881504396862184e-62,1.8171992341097248e-73,3.3581386189807117e-74,4.2624079336282915e-47,1.1296565354770034e-85,8.728187421861158e-87,1.553675073777716e-86,3.76,0.0,0.7932231176873342,0.9999999999700705,6.21245658458379e-39,3.3292219136535775e-43,1.3084910796920179e-13,8.312845176728199e-14,2.647028328449292e-14,2.1250372917409472e-14,2.992947110799964e-11,2.902829266689806e-28,3.0423071197464796e-44,1.6368201508444974e-26,2.313835634433087e-34,1.6289741608071327e-28,1.3270397794042819e-71,7.305064250426903e-70,5.093913790267746e-32,7.583092850299286e-72,5.912173198898964e-34,8.288502899900886e-85,5.368704956195343e-70,4.40151087325126e-73,8.718739413166468e-72,3.28254177678507e-70,5.9526528452493984e-86,5.959390439659818e-85,7.454593519071876e-82,6.623195580307787e-34,1.7004538433147988e-29,2.987813052582843e-35,1.8012837853347904e-17,5.478034507867504e-18,5.058337582277853e-27,2.83257752791287e-38,1.2067296444297284e-27,6.236838015522776e-22,4.0449488883007314e-20,8.670382549826429e-30,1.1861109767946247e-28,8.657527740481314e-39,1.976937150096585e-28,8.18985558750619e-34,9.758776780017712e-17,8.94194660268833e-39,7.708506438834248e-29,1.6985743208130896e-49,2.464290271700001e-50,1.5579959064563963e-54,1.9850096109068393e-29,3.034715357321683e-30,4.6087687734510745e-42,4.107317240215634e-20,1.1963581338518013e-54,8.975731885335849e-51,1.443151162450791e-33,9.758776779989883e-17,3.7594354043803675e-45,2.8806507701478766e-29,3.3633678220913913e-21,1.3233405734136304e-32,3.313500455787968e-56,1.0526016921754296e-28,1.4662700136838548e-37,9.323840149756945e-45,9.588551509232275e-56,4.727958249337353e-44,8.53495586202462e-43,2.0748396726427774e-22,1.193430966961052e-45
4.912154186713755e-17,0.6809674821456609,3.6481764288940808e-22,7.740822670126483e-24,3.9239529292538747e-28,4.149707490751348e-22,0.0,0.0,4.6981698541198987e-17,6.793393580638082e-30,2.5807536125016346e-39,2.432240495774036e-39,3.0947580728094542e-43,7.557451399519814e-55,3.4163259211251876e-36,2.255436048571254e-29,2.1922388017167852e-31,6.801884770332974e-29,2.610135697880035e-71,3.3911671142819004e-50,7.65966989967806e-68,4.423702423653762e-67,6.726781255209964e-21,2.9188756856210468e-68,4.712679697055124e-45,8.549946264853838e-73,7.372860491537208e-76,9.41057813563872e-61,5.815179895748965e-72,1.0746306598801006e-72,3.409966998482531e-46,7.230001854934607e-84,5.586201424238702e-85,9.943811143796345e-85,3.76,0.0,0.7932231176872032,0.9999999999401405,4.970024251819571e-38,2.6634091619611347e-42,2.6169999071705866e-13,1.6625803138389634e-13,5.294092560887025e-14,4.250103372422243e-14,5.985934555069131e-11,1.1611435204054873e-27,2.4338745844797663e-43,6.547346852639148e-26,9.255436439764836e-34,6.515962966237261e-28,4.246631399551583e-70,2.3376777493947034e-68,2.0375863015237373e-31,2.426649314709927e-70,2.364893381765538e-33,5.304773774129569e-83,1.7180276170720345e-68,1.408518004112952e-71,2.7900650931555736e-70,1.0504390695543033e-68,3.8097925132911393e-84,3.814104702641801e-83,4.7710586947194435e-80,2.6493174046478705e-33,6.801884770241619e-29,1.1951375175430847e-34,3.6025920021152866e-17,1.0956143307786583e-17,2.0233556143056243e-26,2.2660889147923958e-37,4.8269676782360436e-27,1.24737622876893e-21,8.089952662059565e-20,3.4681882764507e-29,4.744492137916923e-28,6.926104346909808e-38,7.907829040138692e-28,3.2759755583290737e-33,1.9517685923729e-16,4.3394735930447974e-38,3.0834339418801263e-28,1.3588756046688391e-48,3.942914544193634e-49,2.492825110572709e-53,7.940119183507551e-29,1.2138984916606158e-29,3.6870588425015603e-41,8.214690171974003e-20,1.9141972608066423e-53,1.4361353176457142e-49,5.772667489788552e-33,1.9517685923617682e-16,3.0075860104147944e-44,1.1522720258951619e-28,6.726781263432587e-21,5.293416496065905e-32,5.3016680396057855e-55,4.210449592319543e-28,1.172991584145703e-36,7.459160734802539e-44,1.5341960737436235e-54,3.7810071433911446e-43,6.828045490536756e-42,4.149707484826577e-22,9.547561251547396e-45
9.824341686331019e-17,0.680967482145693,7.296481867879772e-22,1.548169837614053e-23,1.5695891552400906e-27,8.299443124928906e-22,0.0,0.0,9.396371569632865e-17,2.717371253438027e-29,2.064615143798248e-38,1.9458039403646755e-38,2.4758307511031516e-42,6.045996904296932e-54,1.3665372997157188e-35,9.021790069160401e-29,8.768999962750395e-31,2.720767910355442e-28,8.352514711912054e-70,2.7129500909705436e-49,2.839688011452937e-66,1.640009933714709e-65,1.3453608113330453e-20,1.0270613704714657e-66,3.7701661865393354e-44,3.169742894172282e-71,2.7315578117971544e-74,1.5057062349547638e-59,2.1558701576625522e-70,3.984002912034055e-71,2.7279900783298193e-45,6.114130730075871e-82,4.682731626098238e-83,8.409132565785294e-83,3.76,0.0,0.7932231176869413,0.9999999998802808,3.976042995581703e-37,2.1307400083327653e-41,5.234017562126883e-13,3.3251719161388824e-13,1.0588221028408519e-13,8.500235431443622e-14,1.1971908659028353e-10,4.644597720897531e-27,1.9471112274909738e-42,2.6189517786349565e-25,3.702193206839939e-33,2.6063984746290167e-27,1.5743641331535854e-68,8.66652950454881e-67,8.150387125063164e-31,8.996377697748004e-69,9.459622003108702e-33,3.9248948065930114e-81,6.369285524787107e-67,5.22183350175963e-70,1.0343677749877018e-68,3.8943183000636116e-67,2.818788341035347e-82,2.821978874739575e-81,3.530010107274156e-78,1.0597421298788361e-32,2.720767910288482e-28,4.780575496879218e-34,7.205208434594395e-17,2.1912360878961182e-17,8.093463612578322e-26,1.8128818872976582e-36,1.9307968902416968e-26,2.4947615820956803e-21,1.6179960274327938e-19,1.3872823476592448e-28,1.8978064816813516e-27,5.5409162855829194e-37,3.1631477023094468e-27,1.310396887029119e-32,3.9035504211202697e-16,2.3459282161221005e-37,1.233379850045938e-27,1.0871069681603647e-47,6.308703292036439e-48,3.988545414208794e-52,3.1760638026755637e-28,4.8556186660296343e-29,2.9496646826418603e-40,1.6429435980685392e-19,3.0627347894995804e-52,2.2978309717471283e-48,2.3090820343951598e-32,3.903550421075742e-16,2.4060862749583435e-43,4.609111517180052e-28,1.3453608146221113e-20,2.11737765191632e-31,8.482722462793975e-54,1.6841883972825588e-27,9.383374840244915e-36,5.96736414232418e-43,2.454735896517392e-53,3.0242643510077555e-42,5.462468432391936e-41,8.299443101229671e-22,7.638094640172652e-44
1.9648716685565544e-16,0.6809674821457572,1.4593405554341226e-21,3.0963451407333405e-23,6.278372589221458e-27,1.6598914396975254e-21,0.0,0.0,1.8792774999679389e-16,1.086951265563372e-28,1.6516970194950581e-37,1.556647766691232e-37,1.9806858381533814e-41,4.8368117268631375e-53,5.466162945582465e-35,3.6087251952489815e-28,3.507609028946396e-30,1.0883100627970992e-27,2.672817584532014e-68,2.1703669937997753e-48,9.125905933797745e-65,5.2705002435357775e-64,2.6907261780659712e-20,3.295914358450199e-65,3.0161419890348413e-43,1.0186606606231374e-69,8.778252540581585e-73,2.4091410891352534e-58,6.928320379087056e-69,1.2803391576702383e-69,2.1823990045889656e-44,3.9279379612444694e-80,3.0088345173130187e-81,5.402366512177128e-81,3.76,0.0,0.7932231176864174,0.9999999997605612,3.180843834642242e-36,1.7045971202112623e-40,1.0468052872036108e-12,6.650355160609249e-13,2.1176477974035598e-13,1.7000499140121546e-13,2.394385372863118e-10,1.857843825593693e-26,1.557693612942263e-41,1.04758314911005e-24,1.4808808892861378e-32,1.0425620662630173e-26,5.0595354058525564e-67,2.785162786725862e-65,3.260163512197639e-30,2.891167238643658e-67,3.783858713610478e-32,2.527840203569408e-79,2.046897440914744e-65,1.6781410704231364e-68,3.324149028619136e-67,1.2515171757537074e-65,1.8154489428523395e-80,1.8175038569872188e-79,2.2735139106795913e-76,4.2390575234687485e-32,1.0883100627533294e-27,1.9122359509669075e-33,1.4410441295225074e-16,4.382479590665613e-17,3.2373936700277293e-25,1.4503098094893229e-35,7.723207189306221e-26,4.9895342843229775e-21,3.2359975757867534e-19,5.5491433507746065e-28,7.59124502238904e-27,4.432746065373347e-36,1.265262296767251e-26,5.241600867561168e-32,7.807114078635455e-16,1.4264788639764943e-36,4.9335319467729056e-27,8.696882085868323e-47,1.0093957071437628e-46,6.381692561130187e-51,1.2704287319116125e-27,1.9422524077509782e-28,2.359738916036998e-39,3.2858927378886767e-19,4.9003902802026907e-51,3.6765407755933555e-47,9.236377978034445e-32,7.807114078457341e-16,1.9248798334632494e-42,1.8436492718607724e-27,2.6907261912222695e-20,8.46953441837066e-31,1.3572398022509594e-52,6.736770674622274e-27,7.505740700363618e-35,4.773905708894576e-42,3.9275948960634725e-52,2.41919881713493e-41,4.3699871129488536e-40,1.659891430217784e-21,6.1104943394339656e-43
3.9297466684034593e-16,0.6809674821458858,2.918850416120602e-21,6.192696394641375e-23,2.5113522302734253e-26,3.319785695583417e-21,0.0,0.0,3.758558185585479e-16,4.347810590199569e-28,1.3213595820560195e-36,1.245320054133301e-36,1.5845755976076176e-40,3.869454886078758e-52,2.186467834905899e-34,1.4434919056900567e-27,1.4030454944695818e-29,4.3532468341384646e-27,8.553036871420624e-67,1.7362969413476162e-47,2.920686112033183e-63,1.686788896980056e-62,5.381456891967136e-20,1.0547883466051593e-63,2.412917316299846e-42,3.260158446723366e-68,2.8094204435998607e-71,3.854635046217519e-57,2.2173636454987692e-67,4.0976416596061834e-68,1.7459225405829433e-43,2.5140406429666933e-78,1.9258209953918583e-79,3.457782193179609e-79,3.76,0.0,0.7932231176853696,0.9999999995211222,2.5446788437921274e-35,1.3636798088266083e-39,2.09361234918411e-12,1.3300721809032086e-12,4.2352991907626173e-13,3.4001024920018206e-13,4.788773131458089e-10,7.431384851807055e-26,1.2461567538905977e-40,4.190336112833349e-24,5.923529813093388e-32,4.1702537681102243e-26,1.6192716827993477e-65,8.913730296001301e-64,1.3040673600034856e-29,9.252997794199751e-66,1.5135456416285233e-31,1.6181930431190523e-77,6.550960650033079e-64,5.3707821396754616e-67,1.0638727156295292e-65,4.005398487039938e-64,1.1621567468810174e-78,1.1634722499672629e-77,1.455386935345727e-74,1.6956877444350903e-31,4.3532468339450246e-27,7.648960643213199e-33,2.8820906999176293e-16,8.7649665503429e-17,1.2949591081377377e-24,1.1602495633769488e-34,3.0892867937156815e-25,9.9790876710729e-21,6.472000776095815e-19,2.219660041099149e-27,3.0365017021658544e-26,3.546201928896002e-35,5.0610556074472525e-26,2.0966430045324128e-31,1.5614241393747615e-15,9.610769040220784e-36,1.9734152880085542e-26,6.957516849423018e-46,1.615035607607149e-45,1.0210723083703011e-49,5.0817212291739275e-27,7.7690195252987365e-28,1.8877942031136524e-38,6.571790929840396e-19,7.8406338353143585e-50,5.882473097418337e-46,3.6945769700616895e-31,1.5614241393035164e-15,1.5399143150951993e-41,7.374606275498525e-27,5.381456944592397e-20,3.3878198924353875e-30,2.171586794917304e-51,2.694711658746692e-26,6.0030317509502714e-34,3.8191306022511774e-41,6.284164903521362e-51,1.9352802015037226e-40,3.495993918793414e-39,3.3197856576642087e-21,4.888403517135244e-42
