Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307)
7.103514359269624e-14,0.6586277454811227,0.0,1.1630956652362408e-20,0.0,0.0,0.0,0.0,0.0,0.0,2.490994739021354e-31,1.2650807685655376e-45,0.0,1.3345390735205904e-77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6057584745708146,0.999999912809416,0.0,0.0,2.950603009191583e-10,1.8742831230614924e-10,5.962857465966265e-11,4.8003413869004947e-11,8.719058390897692e-08,1.4575442129882441e-21,3.101438406847503e-34,8.126099335316665e-20,1.1757974741053866e-27,3.306330286761274e-22,2.5744664901159137e-55
1.399177072977065e-13,0.6586277455162427,0.0,2.290945914072891e-20,0.0,0.0,0.0,0.0,0.0,0.0,1.9166936448013357e-30,1.9387316447190016e-44,0.0,4.0349106834524077e-76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6057584742846954,0.9999998282767467,0.0,0.0,5.811793813826111e-10,3.6917853836385776e-10,1.1745026466028293e-10,9.455057803130092e-11,1.7172325321738367e-07,5.654564847429365e-21,2.3863226486643893e-33,3.1521900066957476e-19,4.561298370624859e-27,1.2827406985536414e-21,7.727419007715546e-54
2.0880027100271677e-13,0.6586277455513629,0.0,3.4187960675794276e-20,0.0,0.0,0.0,0.0,0.0,0.0,6.022807365028817e-30,8.132731543474164e-44,0.0,2.269276928950377e-75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6057584739985763,0.9999997437596087,0.0,0.0,8.672984617136618e-10,5.509302994392032e-10,1.7527199568031725e-10,1.4109616586560937e-10,2.5624039127598886e-07,1.2592519779478822e-20,7.498356597930107e-33,7.019185534843633e-19,1.0157436531377402e-26,2.856701834903571e-21,4.6951455203782275e-53
3.465653984127373e-13,0.658627745621603,0.0,5.674496088692008e-20,0.0,0.0,0.0,0.0,0.0,0.0,2.7509943566100197e-29,6.1866862842799596e-43,0.0,3.0529286296592426e-74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6057584734263382,0.9999995747719116,0.0,0.0,1.4395366219785569e-09,9.144384263783096e-10,2.909155807717291e-10,2.341826128218654e-10,4.252280882820689e-07,3.4691354134420226e-20,3.424775018168254e-32,1.9333344333981274e-18,2.798030758556727e-26,7.870493143406534e-21,6.2010825445488286e-52
4.705540130817558e-13,0.6586277456848192,0.0,7.704625781837527e-20,0.0,0.0,0.0,0.0,0.0,0.0,6.666799326734092e-29,1.9002542910750587e-42,0.0,1.2098838683674746e-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6057584729113238,0.9999994227360729,0.0,0.0,1.9545509657641462e-09,1.2416009898721963e-09,3.949949476270489e-10,3.179550245661525e-10,5.77263926928534e-07,6.395453072424359e-20,8.299332315321854e-32,3.563584264794726e-18,5.1578730909281836e-26,1.4510237697104557e-20,2.505242331885651e-51
5.945426277507743e-13,0.6586277457480354,0.0,9.734755166387788e-20,0.0,0.0,0.0,0.0,0.0,0.0,1.319077653580666e-28,4.569499641958683e-42,0.0,3.5452364160285e-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6057584723963094,0.9999992707505108,0.0,0.0,2.4695653091207527e-09,1.568768526011371e-09,4.990744473640904e-10,4.0172232984142903e-10,7.292494890168601e-07,1.0209869625562549e-19,1.6420229440034263e-31,5.688082366968857e-18,8.233559427826934e-26,2.3165726495753892e-20,7.57463798303029e-51
7.185312424197928e-13,0.6586277458112515,0.0,1.1764884242439962e-19,0.0,0.0,0.0,0.0,0.0,0.0,2.2967055638037367e-28,9.337728986486774e-42,0.0,8.615125257485602e-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6057584718812951,0.9999991188152093,0.0,0.0,2.984579652048377e-09,1.895941034507259e-09,6.031540799753242e-10,4.854845289440232e-10,8.811847903779862e-07,1.4912397698092017e-19,2.8588910780004016e-31,8.306604120951092e-18,1.2024947081281715e-25,3.383729143529023e-20,1.8679815691107028e-50
8.425198570888113e-13,0.6586277458744677,0.0,1.37950130100953e-19,0.0,0.0,0.0,0.0,0.0,0.0,3.6667108039774707e-28,1.7104027071124758e-41,0.0,1.833995260475124e-72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6057584713662807,0.9999989669301522,0.0,0.0,3.499593994547018e-09,2.2231185150590625e-09,7.072338454529019e-10,5.692416221828149e-10,1.0330698475074514e-06,2.050305044119804e-19,4.564071589469555e-31,1.1418915500255518e-17,1.6531887336603715e-25,4.652527829022912e-20,4.012562254998934e-50
1e-12,0.6586277460009001,0.0,1.637351519115366e-19,0.0,0.0,0.0,0.0,0.0,0.0,6.067135055870823e-28,3.289144905095315e-41,0.0,4.1898006182309933e-72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6057584707121518,0.999998774090654,0.0,0.0,4.153722862732393e-09,2.638679615009901e-09,8.394275967397534e-10,6.756156342888165e-10,1.225909345961504e-06,2.888422882055635e-19,7.5515937792267815e-31,1.6083463763754082e-17,2.3287605073861944e-25,6.554799469440489e-20,9.22757681753348e-50
1.0904970864268482e-12,0.6586277460009001,0.0,1.7855269620578613e-19,0.0,0.0,0.0,0.0,0.0,0.0,7.8248569054718855e-28,4.570630881844222e-41,0.0,6.319737065229789e-72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.605758470336252,0.9999986633107116,0.0,0.0,4.529622678257354e-09,2.8774883912510584e-09,9.153937749789264e-10,7.367404921773496e-10,1.3366892882360039e-06,3.434877710913172e-19,9.739121884802537e-31,1.9124067865551775e-17,2.7691892041182764e-25,7.795175761559982e-20,1.395027364334078e-49
1.3384743157648852e-12,0.6586277461273323,0.0,2.191552499864641e-19,0.0,0.0,0.0,0.0,0.0,0.0,1.433037882253967e-27,1.003496267118147e-40,0.0,1.6853149906888896e-71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6057584693062232,0.999998359892057,0.0,0.0,5.559651360251759e-09,3.5318781521833484e-09,1.1235542358794378e-09,9.042189422936353e-10,1.6401079429541508e-06,5.174715469080522e-19,1.7834835247283172e-30,2.88016706386803e-17,4.171238506185159e-25,1.1744792531394145e-19,3.751585511663471e-49
1.5864515451029222e-12,0.6586277462537647,0.0,2.5975779145151914e-19,0.0,0.0,0.0,0.0,0.0,0.0,2.3750227630106648e-27,1.941777598325025e-40,0.0,3.833605014817261e-71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6057584682761945,0.9999980566740492,0.0,0.0,6.589680040530238e-09,4.186287795318251e-09,1.3317152280882215e-09,1.0716769751375372e-09,1.9433259506689498e-06,7.269829408272902e-19,2.9556086408687437e-30,4.0449752421623006e-17,5.859211190182409e-25,1.6501669375394937e-19,8.586034663304876e-49
2.082406003778996e-12,0.6586277465066294,0.0,3.4096283746754704e-19,0.0,0.0,0.0,0.0,0.0,0.0,5.35161891043668e-27,5.732031893638323e-40,0.0,1.5199276896051015e-70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6057584662161372,0.9999974508394407,0.0,0.0,8.649737395939414e-09,5.495166718433023e-09,1.7480388061758538e-09,1.4065317990333773e-09,2.5491605592523606e-06,1.2525928490311117e-18,6.658779685486008e-30,6.964978051770928e-17,1.0092444123673182e-24,2.843832194184229e-19,3.425725356643805e-48
2.57836046245507e-12,0.6586277467594942,0.0,4.2216783431938807e-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0148802455987638e-26,1.342291263461743e-39,0.0,4.408708674623111e-70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6057584641560798,0.9999968458058184,0.0,0.0,1.0709794744484892e-08,6.804125141080436e-09,2.1643645087325965e-09,1.7413049839041471e-09,3.1541941814139926e-06,1.9203260233531106e-18,1.2625691684253631e-29,1.067090214463151e-16,1.546792338863803e-24,4.360736862623152e-19,9.961017106056539e-48
3.570269379807218e-12,0.6586277472652234,0.0,5.845776807896493e-19,0.0,0.0,0.0,0.0,0.0,0.0,2.6937359216791696e-26,4.975700708650193e-39,0.0,2.3151650188946887e-69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6057584600359651,0.9999956381373114,0.0,0.0,1.4829909420984778e-08,9.42228040764649e-09,2.997022285235498e-09,2.4106065159748035e-09,4.361862688393743e-06,3.682195960516232e-18,3.3500521488109084e-29,2.04345334067367e-16,2.964179911112886e-24,8.365147861220326e-19,5.238921570112224e-47
4.562178297159365e-12,0.658627747770953,0.0,7.469873313813746e-19,0.0,0.0,0.0,0.0,0.0,0.0,5.621637988173693e-26,1.3226358873201998e-38,0.0,7.793363017767908e-69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6057584559158504,0.9999944336600716,0.0,0.0,1.8950024070029966e-08,1.2040753439993874e-08,3.82968855355133e-09,3.0795817305372516e-09,5.566339928363879e-06,6.012660494155119e-18,6.989095921046857e-29,3.332389273976301e-16,4.837317691674156e-24,1.3665168889976516e-18,1.764050561914288e-46
6.545996131863661e-12,0.6586277487824117,0.0,1.0718060469953585e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.6617294488742202e-25,5.673648731144808e-38,0.0,4.909287874266418e-68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6057584476756213,0.9999920342457308,0.0,0.0,2.7190253285756526e-08,1.727865218275779e-08,5.495046549458487e-09,4.41655384305116e-09,7.965754268997081e-06,1.2379643961696438e-17,2.0645661858440307e-28,6.84321836566344e-16,9.947784032866584e-24,2.8159072290902885e-18,1.110926627110373e-45
8.529813966567957e-12,0.6586277497938706,0.0,1.3966239852864289e-18,0.0,0.0,0.0,0.0,0.0,0.0,3.6791415999454345e-25,1.6272612926543382e-37,0.0,1.8069930423226412e-67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6057584394353922,0.9999896474955903,0.0,0.0,3.54304823916651e-08,2.251782013082327e-08,7.160438464125379e-09,5.752222593272232e-09,1.0352504409543482e-05,2.102181764747051e-17,4.568153277576598e-28,1.1590077398761781e-15,1.6872072429365818e-23,4.785647546777894e-18,4.0876354696153526e-45
1e-11,0.6586277508053293,0.0,1.637342562295959e-18,0.0,0.0,0.0,0.0,0.0,0.0,5.931244323788137e-25,3.0624615311466057e-37,0.0,3.958334056542614e-67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6057584333286473,0.9999878868316777,0.0,0.0,4.153722737162516e-08,2.6401329176168475e-08,8.394664341056096e-09,6.741232203341716e-09,1.2113168322118863e-05,2.889460001581664e-17,7.361040762035526e-28,1.589978691655361e-15,2.3170175152202308e-23,6.58192658967543e-18,8.951677973438149e-45
1.0513631801272253e-11,0.6586277508053293,0.0,1.7214411503582917e-18,0.0,0.0,0.0,0.0,0.0,0.0,6.894091895578739e-25,3.7303525416943807e-37,0.0,5.03279583082988e-67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6057584311951633,0.9999872733427919,0.0,0.0,4.367071138775623e-08,2.7758256046831752e-08,8.825864265249251e-09,7.086589251804256e-09,1.2726657207882804e-05,3.193972225267812e-17,8.554672245675042e-28,1.7563529389441778e-15,2.5604071675296235e-23,7.277131075584629e-18,1.1380626268507552e-44
1.2497449635976549e-11,0.6586277518167881,0.0,2.046257546292534e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.1587040958410192e-24,7.410026422500912e-37,0.0,1.1767671698989143e-66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6057584229549344,0.9999849117208383,0.0,0.0,5.191094027403046e-08,3.299995869463754e-08,1.0491323920553691e-08,8.419655088005262e-09,1.508827916151356e-05,4.5133897948404254e-17,1.436921049724451e-27,2.4754202619746603e-15,3.613767860973205e-23,1.0291741113893324e-17,2.6600076527886044e-44
1.4481267470680844e-11,0.6586277528282467,0.0,2.371073177148835e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.8039207335662506e-24,1.3314368767814002e-36,0.0,2.434481674804586e-66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6057584147147057,0.9999825625635888,0.0,0.0,6.015116905048832e-08,3.824292683930723e-08,1.2156817397788685e-08,9.751421369988181e-09,1.743743641101917e-05,6.060488437590131e-17,2.235693900103781e-27,3.3152789902409145e-15,4.8466798239082114e-23,1.383085113722171e-17,5.500859744788125e-44
1.8448903140089436e-11,0.6586277548511642,0.0,3.0207021597643975e-18,0.0,0.0,0.0,0.0,0.0,0.0,3.7349561005703805e-24,3.492894103734577e-36,0.0,8.091871124061095e-66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6057583982342485,0.9999779013803004,0.0,0.0,7.663162627395708e-08,4.873265468523813e-08,1.548790568917561e-08,1.241106033786264e-08,2.2098619699328166e-05,9.837944548531117e-17,4.6233023387445696e-27,5.3536777299856714e-15,7.848723518181772e-23,2.2488019482387224e-17,1.8269197844912825e-43
2.2416538809498028e-11,0.6586277568740817,0.0,3.670328130253674e-18,0.0,0.0,0.0,0.0,0.0,0.0,6.708960458812317e-24,7.60339761199028e-36,0.0,2.133919702976021e-65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6057583817537917,0.9999732892707873,0.0,0.0,9.311208305816681e-08,5.922742972927826e-08,1.8819128881937407e-08,1.5065516275556582e-08,2.6710729212377192e-05,1.452677121684854e-16,8.294587218184898e-27,7.864229308822906e-15,1.156167897607399e-22,3.3259432319748076e-17,4.813978275284063e-43
2.638417447890662e-11,0.658627758896999,0.0,4.3199511203254995e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0953538474223594e-23,1.459213426694056e-35,0.0,4.809963409086464e-65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6057583652733354,0.999968725718447,0.0,0.0,1.0959253940312174e-07,6.97272421354185e-08,2.215048671902569e-08,1.7714799283338198e-08,3.127428155278049e-05,2.0127398256147387e-16,1.3525967857215063e-26,1.0839713378787682e-14,1.5980700731752377e-22,4.615573443286896e-17,1.0842485879905196e-42
3.035181014831521e-11,0.6586277609199164,0.0,4.9695711613562785e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.669742442952935e-23,2.55705038495324e-35,0.0,9.681532505385943e-65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6057583487928795,0.9999642102120924,0.0,0.0,1.260729953088262e-07,8.023208208674963e-08,2.5481978943812343e-08,2.035891944185859e-08,3.578978790713656e-05,2.66402546452463e-16,2.0593986319196555e-26,1.4273006626358923e-14,2.1100957381284857e-22,6.118742295503951e-17,2.1806958243889834e-42
3.8287081487132394e-11,0.6586277649657505,0.0,6.268802520166816e-18,0.0,0.0,0.0,0.0,0.0,0.0,3.3603579413348875e-23,6.486032247370852e-35,0.0,3.102314229472368e-64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6057583158319692,0.9999553213192085,0.0,0.0,1.5903390580250066e-07,1.0125680545247483e-07,3.214536553206941e-08,2.5631711436017533e-08,4.467868079107495e-05,4.240436723048141e-16,4.1346719058274707e-26,2.248500205197899e-14,3.342592296769642e-22,9.769822587446141e-17,6.976522318707299e-42
4.622235282594958e-11,0.6586277690115847,0.0,7.568022451170008e-18,0.0,0.0,0.0,0.0,0.0,0.0,5.927934219339022e-23,1.3804880860379219e-34,0.0,7.971182524456455e-64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6057582828710606,0.9999466186089728,0.0,0.0,1.9199481453922415e-07,1.2230152167213945e-07,3.8809286602103794e-08,3.0883972511969184e-08,5.3381391026644e-05,6.182252415284849e-16,7.276757973177537e-26,3.2445124172082835e-14,4.849821958431905e-22,1.4287293604920244e-16,1.789805857616199e-41
5.415762416476676e-11,0.6586277730574188,0.0,8.867231193725848e-18,0.0,0.0,0.0,0.0,0.0,0.0,9.559382190079968e-23,2.606935368109578e-34,0.0,1.7620606565933638e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6057582499101538,0.9999380981817159,0.0,0.0,2.2495572151903046e-07,1.4336615289565125e-07,4.547374011606663e-08,3.61157826111925e-08,6.19018182837147e-05,8.489812729631043e-16,1.170733263161633e-25,4.409976154687896e-14,6.627973817452709e-22,1.9679039871610528e-16,3.950517705622234e-41
6.209289550358395e-11,0.6586277771032525,0.0,1.0166428982178794e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.44432831358479e-22,4.513636688454528e-34,0.0,3.4942489349624315e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6057582169492488,0.9999297562194804,0.0,0.0,2.579166267419534e-07,1.6445062157608193e-07,5.213872404287448e-08,4.1327221363798174e-08,7.024378051905802e-05,1.1163456529479534e-15,1.7648267289493266e-25,5.739674275310889e-14,8.673262750804764e-22,2.5952727123141986e-16,7.822566538111911e-41
7.002816684240113e-11,0.658627781149086,0.0,1.1465616045966322e-17,0.0,0.0,0.0,0.0,0.0,0.0,2.0769840839383044e-22,7.31666471353397e-34,0.0,6.382883190932971e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6057581839883456,0.9999215889842553,0.0,0.0,2.9087753020802643e-07,1.85554850468427e-07,5.880423635821337e-08,4.6518368089804165e-08,7.841101574411777e-05,1.4203521358644264e-15,2.5321628053588754e-25,7.228529719590475e-14,1.0981930388399538e-21,3.3115808377835653e-16,1.426867302453719e-40
7.79634381812183e-11,0.6586277851949193,0.0,1.276479260972212e-17,0.0,0.0,0.0,0.0,0.0,0.0,2.8730836430204063e-22,1.1262720406865937e-33,0.0,1.093228933395772e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6057581510274443,0.9999135928162924,0.0,0.0,3.238384319172832e-07,2.0667876262837621e-07,6.547027504454098e-08,5.168930180039972e-08,8.640718370691936e-05,1.761034344673729e-15,3.494967486261234e-25,8.871601808642292e-14,1.355024598775399e-21,4.117552968225587e-16,2.4403791828512012e-40
9.383398085885267e-11,0.6586277932865854,0.0,1.5363115112224774e-17,0.0,0.0,0.0,0.0,0.0,0.0,5.033090500384748e-22,2.3725269097022177e-33,0.0,2.7695185316844897e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.605758085105647,0.999898099425186,0.0,0.0,3.897602300654807e-07,2.4898533047062125e-07,7.880392349386496e-08,6.197084468285999e-08,0.0001019005748131501,2.552559777643837e-15,6.095983102177092e-25,1.260129478364306e-13,1.9451040820809676e-21,6.001287333826618e-16,6.164999362005921e-40
9.999999999999999e-11,0.6586278013782504,0.0,1.6372603975288085e-17,0.0,0.0,0.0,0.0,0.0,0.0,6.103055204357027e-22,3.0649169192146386e-33,0.0,3.8120928385251486e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6057580594937293,0.9998922546589608,0.0,0.0,4.153721481565035e-07,2.6544329055777665e-07,8.398487145637848e-08,6.594383796530797e-08,0.00010774534103832302,2.8997471201660264e-15,7.379690952549887e-25,1.420359519437236e-13,2.201347215354871e-21,6.831821997532481e-16,8.476723507655658e-40
1.0970452353648704e-10,0.6586278013782504,0.0,1.7961398194418925e-17,0.0,0.0,0.0,0.0,0.0,0.0,8.080766358581931e-22,4.449662470562434e-33,0.0,6.070220968045728e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6057580191838569,0.9998832482725439,0.0,0.0,4.556820211868109e-07,2.91369715518029e-07,9.213965338602059e-08,7.217247596956419e-08,0.00011675172745521994,3.491188326473439e-15,9.746066176524145e-25,1.6891822266732637e-13,2.634638372974235e-21,8.251879388663007e-16,1.3475680837953834e-39
1.2557506621412142e-10,0.6586278094699146,0.0,2.055964349038546e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.2174784532023715e-21,7.667737543301942e-33,0.0,1.1970798170315401e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6057579532620739,0.9998690127358043,0.0,0.0,5.216038052815371e-07,3.338313129227454e-07,1.0547744882463046e-07,8.229481675391247e-08,0.00013098726419475301,4.5771842954972916e-15,1.4623714372015577e-24,2.1708215303197997e-13,3.420750097515201e-21,1.0874435797142542e-15,2.650469651871337e-39
1.4144560889175577e-10,0.6586278175615782,0.0,2.3157852566466503e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.7475950807921337e-21,1.2388035494954418e-32,0.0,2.178102793693865e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.605757887340298,0.9998553672960099,0.0,0.0,5.875255823499199e-07,3.763695225373813e-07,1.188172940217529e-07,9.23384833018166e-08,0.00014463270398897864,5.810809934719383e-15,2.0907727907678058e-24,2.7017365319613464e-13,4.3006127843966495e-21,1.3873782152260463e-15,4.8102419359776956e-39
1.5731615156939012e-10,0.6586278256532406,0.0,2.5756026924064827e-17,0.0,0.0,0.0,0.0,0.0,0.0,2.414708643650117e-21,1.9023723817756648e-32,0.0,3.719657083908063e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6057578214185294,0.9998422874922005,0.0,0.0,6.534473523922187e-07,4.1898374887852944e-07,1.3215917329782065e-07,1.0230408708920918e-07,0.00015771250779823636,7.192325455768231e-15,2.8777207042607986e-24,3.278792757643671e-13,5.271452503384356e-21,1.725447805233576e-15,8.194347001604548e-39
1.7318669424702448e-10,0.6586278337449023,0.0,2.835416800234084e-17,0.0,0.0,0.0,0.0,0.0,0.0,3.2352916797310823e-21,2.8040480389620585e-32,0.0,6.0351315296032704e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6057577554967678,0.9998297498774725,0.0,0.0,7.193691154086903e-07,4.6167340109039105e-07,1.4550307108154007e-07,1.121922348394372e-07,0.00017025012252606058,8.721989047803475e-15,3.841154957033892e-24,3.899022911500801e-13,6.330549257669149e-21,2.102083148997271e-15,1.3263374849785703e-38
1.8905723692465883e-10,0.658627841836563,0.0,3.0952277180800185e-17,0.0,0.0,0.0,0.0,0.0,0.0,4.225996593426881e-21,3.9957087619913673e-32,0.0,9.387033764980063e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6057576895750135,0.9998177319768221,0.0,0.0,7.852908713995896e-07,5.044378929087632e-07,1.5884897190975536e-07,1.2200352856028434e-07,0.00018226802317630788,1.0400056893264625e-14,4.999044834352933e-24,4.559618136054639e-13,7.475238143028637e-21,2.5176912531367443e-15,2.05818097958788e-38
