Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207)
1.0913670052188755e-08,0.8840685410319653,0.0,4.3884191195194824e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9781201975098077,0.9978295007900138,0.0,0.0,0.004335249257165539,0.0034727889046161915,0.0007514747346163764,0.00011098561793297314,0.002170499207791965
1.1194518360990811e-08,0.8840856644407056,0.0,4.501339893739275e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.978008888667318,0.9978295007899542,0.0,0.0,0.004446558099655144,0.0035646711511299572,0.0007709090247238571,0.0001109779238013322,0.002170499207794962
1.1475366669792867e-08,0.8841027859007967,0.0,4.614260667959059e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9778975924918107,0.9978295007898962,0.0,0.0,0.004557854275162492,0.0036565432955625735,0.0007903414301448098,0.00011096954945511086,0.002170499207796385
1.1756214978594923e-08,0.8841199054124599,0.0,4.727181442178839e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9777863089818442,0.9978295007898388,0.0,0.0,0.004669137785129147,0.003748405207339955,0.0008097719446074403,0.00011096063318175366,0.0021704992077974327
1.203706328739698e-08,0.8841370229759172,0.0,4.840102216398612e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9776750381359768,0.9978295007897814,0.0,0.0,0.004780408630996502,0.0038402567825932886,0.0008292005631547278,0.00011095128524848923,0.0021704992077982216
1.2317911596199035e-08,0.8841541385913905,0.0,4.953022990618378e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9775637799527674,0.9978295007897247,0.0,0.0,0.004891666814205788,0.003932097938801327,0.0008486272818806483,0.00011094159352381486,0.002170499207798549
1.2598759905001091e-08,0.884171252259101,0.0,5.065943764838138e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9774525344307751,0.9978295007896685,0.0,0.0,0.005002912336198062,0.004023928610474289,0.000868052097717677,0.00011093162800610067,0.0021704992077984965
1.2879608213803147e-08,0.8841883639792708,0.0,5.1788645390578915e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9773413015685589,0.997829500789612,0.0,0.0,0.005114145198414218,0.004115748745668737,0.0008874750082652046,0.00011092144448027872,0.0021704992077983543
1.3160456522605203e-08,0.8842054737521212,0.0,5.291785313277638e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9772300813646783,0.9978295007895557,0.0,0.0,0.005225365402294977,0.004207558303214397,0.0009068960116530035,0.00011091108742758013,0.002170499207798293
1.344130483140726e-08,0.8842225815778739,0.0,5.404706087497379e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9771188738176921,0.9978295007894992,0.0,0.0,0.005336572949280903,0.004299357250528658,0.0009263151064336288,0.00011090059231861839,0.0021704992077982684
1.3722153140209315e-08,0.884239687456751,0.0,5.517626861717113e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9770076789261608,0.997829500789443,0.0,0.0,0.0054477678408123885,0.00439114556188775,0.0009457322914973014,0.00011088998742734054,0.0021704992077981877
1.4003001449011371e-08,0.8842567913889731,0.0,5.63054763593684e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9768964966886435,0.9978295007893866,0.0,0.0,0.005558950078329659,0.004482923217042599,0.0009651475660037629,0.00011087929528330037,0.002170499207798046
1.4283849757813427e-08,0.8842738933747624,0.0,5.743468410156561e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9767853271037004,0.9978295007893303,0.0,0.0,0.005670119663272783,0.004574690200105181,0.0009845609293274472,0.00011086853384015888,0.0021704992077978976
1.4845546375417541e-08,0.8843080915079279,0.0,5.969309958595985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.976563025885777,0.9978295007892176,0.0,0.0,0.005892420881196015,0.0047581921034896245,0.001023381920765436,0.00011084685694095814,0.0021704992077976465
1.5407242993021655e-08,0.8843422818580199,0.0,6.195151507035383e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9763407752608738,0.9978295007891047,0.0,0.0,0.0061146715060993,0.0049416512025540656,0.0010621952636430709,0.00011082503990216516,0.0021704992077975016
1.5968939610625766e-08,0.8843764644268091,0.0,6.4209930554747565e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9761185752174759,0.9978295007889921,0.0,0.0,0.006336871549497218,0.00512506745619854,0.0011010009571894614,0.0001108031361092187,0.00217049920779728
1.653063622822988e-08,0.8844106392160667,0.0,6.646834603914103e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9758964257440714,0.9978295007888796,0.0,0.0,0.006559021022901734,0.005308440841876467,0.0011397990015468787,0.00011078117947839023,0.0021704992077969548
1.709233284583399e-08,0.8844448062275629,0.0,6.872676152353423e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.975674326829151,0.997829500788767,0.0,0.0,0.006781119937822177,0.005491771349249472,0.0011785893974583632,0.00011075919111434459,0.0021704992077966594
1.7654029463438102e-08,0.8844789654630683,0.0,7.09851770079272e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.975452278461208,0.9978295007886544,0.0,0.0,0.007003168305765266,0.005675058975563348,0.0012173721460400628,0.00011073718416185689,0.0021704992077964413
1.8215726081042214e-08,0.8845131169243526,0.0,7.32435924923199e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9752302806287383,0.9978295007885416,0.0,0.0,0.007225166138235089,0.005858303722525986,0.0012561472486275274,0.00011071516708157809,0.002170499207796226
1.8777422698646326e-08,0.8845472606131849,0.0,7.550200797671235e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9750083333202402,0.9978295007884289,0.0,0.0,0.007447113446733122,0.006041505594610496,0.0012949147066921626,0.00011069314543046454,0.0021704992077959686
1.9339119316250438e-08,0.8845813965313343,0.0,7.776042346110454e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9747864365242151,0.9978295007883162,0.0,0.0,0.007669010242758217,0.0062246645982064926,0.0013336745217994454,0.00011067112275228094,0.002170499207795702
1.990081593385455e-08,0.8846155246805693,0.0,8.001883894549647e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9745645902291667,0.9978295007882035,0.0,0.0,0.007890856537806613,0.006407780741015428,0.0013724266955791552,0.00011064910121203237,0.0021704992077954603
2.1024209169062777e-08,0.8846837576793686,0.0,8.453566991427958e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.974121049096028,0.997829500787978,0.0,0.0,0.008334397670945168,0.006773884478827919,0.0014499081258581717,0.00011060506625908054,0.002170499207795048
2.2147602404271005e-08,0.884751959623723,0.0,8.90525008830617e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9736777098289068,0.9978295007877529,0.0,0.0,0.008777736938066358,0.007139816880316385,0.001527359011086426,0.00011056104666355061,0.0021704992077945665
2.3270995639479232e-08,0.884820130527766,0.0,9.356933185184278e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9732345723359274,0.9978295007875275,0.0,0.0,0.009220874431045916,0.007505578020448205,0.0016047793649494621,0.00011051704564825113,0.002170499207793997
2.439438887468746e-08,0.8848882704056253,0.0,9.808616282062282e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9727916365252556,0.9978295007873021,0.0,0.0,0.009663810241717757,0.007871167975932087,0.0016821692012140067,0.00011047306457166348,0.002170499207793479
2.5517782109895686e-08,0.884956379271422,0.0,1.0260299378940185e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9723489023050995,0.9978295007870769,0.0,0.0,0.01010654446187399,0.00823658682489594,0.0017595285337121157,0.00011042910326593815,0.002170499207793011
2.776456858031214e-08,0.8850925040232799,0.0,1.1163665572695684e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9714640382693741,0.997829500786626,0.0,0.0,0.01099140849759927,0.008966911514516894,0.0019141557426525838,0.00011034124042979731,0.0021704992077920936
3.00113550507286e-08,0.8852285048961697,0.0,1.2067031766450777e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9705799794953389,0.9978295007861754,0.0,0.0,0.011875467271634422,0.00969655271375927,0.0020686611022984872,0.00011025345557666616,0.002170499207791081
3.225814152114505e-08,0.8853643820028877,0.0,1.2970397960205462e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9696967252501008,0.9978295007857247,0.0,0.0,0.012758721516872476,0.010425511043968732,0.002223044722968192,0.00011016574993555623,0.002170499207790082
3.450492799156151e-08,0.8855001354560008,0.0,1.3873764153959737e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9688142748014476,0.9978295007852741,0.0,0.0,0.013641171965525702,0.011153787126406455,0.0023773067149018756,0.00011007812421737221,0.0021704992077890926
3.8998500932394416e-08,0.8857712718511123,0.0,1.5680496541467068e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9670517823698489,0.9978295007843727,0.0,0.0,0.015403664397124487,0.012608295032628673,0.0026854662529808464,0.00010990311151496943,0.002170499207787135
4.3492073873227325e-08,0.886041914981466,0.0,1.7487228928972766e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9652924963561684,0.9978295007834713,0.0,0.0,0.017162950410804973,0.014060081397541547,0.0029931405967630787,0.00010972841650034869,0.002170499207785176
4.7985646814060234e-08,0.8863120657442063,0.0,1.9293961316476828e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9635364109264694,0.9978295007825699,0.0,0.0,0.01891903584050401,0.015509151177489846,0.0033003306249094525,0.00010955403810471498,0.0021704992077832145
5.697279269572605e-08,0.8868508937411521,0.0,2.2907426091480055e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9600338185562411,0.9978295007807672,0.0,0.0,0.022421628210732087,0.018399160743869686,0.003913261237851838,0.00010920622901056427,0.002170499207779293
6.595993857739187e-08,0.8873877630037692,0.0,2.652089086647675e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9565439587981773,0.9978295007789644,0.0,0.0,0.02591148796879592,0.021278363199852896,0.004524265089210296,0.00010885967973272606,0.0021704992077753713
8.39342303407235e-08,0.8884556536793075,0.0,3.3747820416450543e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9496022523946501,0.9978295007753587,0.0,0.0,0.03285319437232313,0.027004503701330878,0.00574052032813432,0.0001081703428579365,0.0021704992077675287
9.928832816455095e-08,0.8893617333048741,0.0,3.99212477056528e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9437123810038547,0.9978295007722787,0.0,0.0,0.038743065763118555,0.03186204362537022,0.006773436694625863,0.00010758544312247989,0.0021704992077608287
9.999999999999998e-08,0.8902621931906726,0.0,4.0207389840496606e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9434402695064853,0.997829500772136,0.0,0.0,0.039015177260487824,0.03208644017229869,0.006821178667692247,0.00010755842049687887,0.0021704992077605186
1.146424259883784e-07,0.8902621931906726,0.0,4.609467499483599e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9378590419256062,0.9978295007691987,0.0,0.0,0.04459640484136704,0.03668857632385647,0.0078008243591765804,0.00010700415833398458,0.0021704992077541292
1.2999652381220585e-07,0.8911570676065768,0.0,5.226810228400011e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9320420084892792,0.9978295007661188,0.0,0.0,0.05041343827769405,0.0414842943511959,0.008822717460447426,0.00010642646605072575,0.0021704992077474293
1.453506216360333e-07,0.8920463915870656,0.0,5.844152957314515e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9262610554750523,0.9978295007630388,0.0,0.0,0.05619439129192095,0.04624938902929521,0.00983914991865317,0.00010585234397256445,0.0021704992077407298
1.6070471945986075e-07,0.8929301994773245,0.0,6.461495686227112e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9205159590746324,0.9978295007599588,0.0,0.0,0.0619394876923409,0.05098405048095119,0.010850155441476807,0.00010528176991290117,0.0021704992077340303
1.9141291510751564e-07,0.894681403549681,0.0,7.696181144046578e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.909132447354366,0.9978295007537987,0.0,0.0,0.07332299941260711,0.06036282869764737,0.012856019537169935,0.00010415117778980095,0.002170499207720631
2.2212111075517054e-07,0.8964109517673129,0.0,8.930866601858413e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.8978897102553495,0.9978295007476387,0.0,0.0,0.08456573651162384,0.06962212671221889,0.014840575284388521,0.00010303451501644318,0.0021704992077072336
2.5282930640282546e-07,0.8981191108434483,0.0,1.016555205966261e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.8867860076114218,0.9978295007414786,0.0,0.0,0.09566943915555164,0.07876342277545259,0.016804084770878153,0.00010193160922088213,0.0021704992076938263
2.8353750205048036e-07,0.8998061457668722,0.0,1.140023751745917e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.8758196207093693,0.9978295007353184,0.0,0.0,0.106635826057604,0.08778817691330369,0.018746806854187902,0.0001008422901124056,0.002170499207680443
3.1424569769813526e-07,0.901472317967408,0.0,1.2634922975248087e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.8649888512073627,0.9978295007291585,0.0,0.0,0.11746659555961042,0.09669783184561069,0.020668997324502194,9.976638949754199e-05,0.0021704992076670092
3.4495389334579015e-07,0.9031178854532659,0.0,1.3869608433029364e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.8542920212871833,0.9978295007229985,0.0,0.0,0.1281634254797899,0.10549381285698098,0.022570908881720343,9.8703741088569e-05,0.002170499207653685
4.0637028464109994e-07,0.9063482215283184,0.0,1.6338979348568987e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.8332935753939008,0.9978295007106784,0.0,0.0,0.1491618713730723,0.12275036380184626,0.026314890024242327,9.66175469837131e-05,0.002170499207626833
4.6135496343334093e-07,0.9091728439397554,0.0,1.8549750182618676e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.8149324273415602,0.9978295006996485,0.0,0.0,0.167523019425413,0.1378278056258926,0.029600420611727293,9.479318779305078e-05,0.002170499207602832
5.108411743463578e-07,0.9116617497208029,0.0,2.053944393324243e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.798753567704408,0.9978295006897218,0.0,0.0,0.18370187906256524,0.15110372385451074,0.03250496969451254,9.318551354191662e-05,0.0021704992075812636
5.603273852593747e-07,0.9141012420232185,0.0,2.2529137683846302e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.782895910970455,0.9978295006797948,0.0,0.0,0.19955953579651822,0.16410705964646052,0.03536086653284285,9.160961721481463e-05,0.00217049920755964
6.098135961723916e-07,0.9164923034127203,0.0,2.45188314344303e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7673530803525591,0.9978295006698681,0.0,0.0,0.21510236641441413,0.17684322997418284,0.038169071572921265,9.006486730996069e-05,0.0021704992075380343
6.592998070854085e-07,0.9188358940044477,0.0,2.650852518499439e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7521188254863741,0.9978295006599411,0.0,0.0,0.23033662128059892,0.18931754441111706,0.040930526224592964,8.855064488888638e-05,0.002170499207516491
7.087860179984254e-07,0.9211329569763305,0.0,2.8498218935538597e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7371870201436185,0.9978295006500141,0.0,0.0,0.24526842662335466,0.2015352070743351,0.04364615320559695,8.706634342262642e-05,0.0021704992074948926
