Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885),S(4664),S(3782),S(5203),S(2642),S(2822),C2HF3(125),C2HFO(286),S(2949),S(195),S(2224),S(2641),S(2826)
3.316658821784974e-06,0.9499486569148737,0.002207031416830363,0.001256256108709732,0.0011553156917998588,0.009949584302981925,0.0,0.0,0.0026225311376541303,5.007694097870833e-05,0.019406342385216973,0.0004202397637715706,0.0007708104304968573,1.5754392051056526e-09,3.7174950546123917e-07,2.9479330121080256e-06,0.0003732410120819591,0.0011128901346318227,0.00020387714874761396,4.916782654111605e-07,5.297504856336017e-07,1.0646037188311974e-10,1.0678282832763282e-06,5.125697453662898e-07,7.306116077809448e-08,4.463117633960775e-05,1.0641670449683757e-09,1.5854955263946153e-07,7.059390902602775e-08,2.3087367015964956e-09,8.018730331250373e-07,3.1531420480605586e-10,2.959744991332807e-10,2.1606259889319262e-08,3.76,0.0,0.02390476309316023,0.974417820700545,0.01081234252941194,0.00013300879899495808,0.5714846175653717,0.2179600407439216,0.1138429206631525,1.1736706406305476e-05,0.002887621172433244,0.10282724834585168,5.859118177661522e-06,3.121049274111985e-08,3.257134538732339e-14,0.0007007498640526475,3.206339393446698e-07,1.0817745321531894e-06,6.696007556007264e-05,5.364015059957038e-07,3.9823831024562846e-08,1.9016254699328885e-13,1.7645899071021053e-06,2.1902847918766706e-09,5.562986688359756e-08,1.0702484109256462e-07,1.2101301506138566e-14,9.52666959488814e-14,2.9814534453179852e-06,1.211827444089396e-10,0.0007452151612718224,0.0011125873082674742,2.301320827950449e-05,6.478285128760927e-06,0.00011923612923726163,3.862982092864243e-05,0.00837002799167015,4.703597799508279e-05,5.916494093938428e-06,0.0006140182589706193,0.0030558862698024337,0.0005134935022886035,0.012920238023805793,2.7758457451775157e-05,0.0058395630783422015,1.2792762792720001e-09,0.0019390207564491985,0.0010996700786922698,1.0726573790190855e-07,4.493067773372961e-12,3.4971524123303864e-10,9.675672784111093e-06,0.0007308375454015448,0.00014017392448196182,9.589017332543772e-13,2.0560264128943032e-07,0.0004983628098981606,0.006504279007897564,3.198176454944875e-08,5.875104574946044e-10,0.0005069897650807476,1.1465996545004995e-06,4.824765959070952e-11,1.3221236403196254e-07,1.0753589403296342e-10,4.9264244966188025e-08,2.4044316056057827e-08,1.87074556030875e-06,8.90693437622563e-08,1.2272198384297118e-07,5.912218834064037e-05,9.033933646483669e-06,1.7344922558633417e-10,4.390153368444478e-11,1.757082182300403e-12,1.4736755925093368e-12
3.3418406808045476e-06,0.9502725707738496,0.002238582678502934,0.0012749675386046987,0.0011732633716038253,0.010061351866819359,0.0,0.0,0.0026611913840557623,5.158917598107922e-05,0.019863779210680187,0.0004318802708163981,0.0007796637040893182,1.6555656034705415e-09,3.8487566998442773e-07,3.023367488645471e-06,0.00037885679058175556,0.0011376318265358166,0.00020925631262184747,4.977856638859848e-07,5.531882090219325e-07,1.1177417515245894e-10,1.1077296240806328e-06,5.31940665107592e-07,7.504920341987487e-08,4.5844766084046924e-05,1.1223859420650155e-09,1.6556010646103857e-07,7.324721913075667e-08,2.3819903497006633e-09,8.170693739241065e-07,3.237032677695247e-10,3.0679255999603275e-10,2.2414913032118567e-08,3.76,0.0,0.023309792545938963,0.973951429372182,0.011031333034357554,0.00013534009196300241,0.572975696724204,0.21678105561882552,0.11400798871650629,1.1578431633154513e-05,0.0028862393189166475,0.10373706009374577,5.911615540890096e-06,3.1024953706497836e-08,3.236872196911894e-14,0.0007174916315676604,3.2648507532198526e-07,1.1014262590349336e-06,6.819364300437232e-05,5.461817171483589e-07,4.018021838586008e-08,1.9347462948001797e-13,1.7966231129661991e-06,2.2300495346048284e-09,5.663985772545349e-08,1.0895686630910898e-07,1.2312069858734836e-14,9.69262517325731e-14,3.061792860349559e-06,1.2125913022712527e-10,0.0007675654988105289,0.0011309827109479038,2.279694390084212e-05,6.422775404073327e-06,0.00011805023448601758,3.825944320534425e-05,0.00844125789383037,4.7433194854590435e-05,5.983603498054389e-06,0.0006202860960624011,0.0030887183653989306,0.0005190448548596472,0.013173187156859766,2.8163064680574378e-05,0.00591012322060918,1.2655226789055537e-09,0.0019964363398156065,0.0011147564871993977,1.083388261793132e-07,4.537982718561922e-12,3.461613903554073e-10,9.819764073066067e-06,0.0007382998090262979,0.00014166147505919664,9.684821093700658e-13,2.0929623110581235e-07,0.0005037037003078027,0.0066203751022414666,3.229844570790325e-08,5.823113895624423e-10,0.0005238010300598529,1.1581031015502052e-06,4.870053023132514e-11,1.34469834059411e-07,1.1016451039939221e-10,5.038389076792486e-08,2.4440110797959178e-08,1.9069820683067226e-06,9.07857995469075e-08,1.2377005753134414e-07,6.0389850568388936e-05,9.24353332434753e-06,1.767094349233511e-10,4.4804254749531375e-11,1.8008013700452531e-12,1.5101752325571116e-12
3.367022539824121e-06,0.9505947320426369,0.002270252641250222,0.0012937070208689386,0.0011913378825184223,0.010173032084181823,0.0,0.0,0.0026995817263529265,5.312062349114125e-05,0.02032709580586213,0.00044374678457662103,0.000788433517426334,1.7390042898943903e-09,3.9834633993902705e-07,3.0999863634329293e-06,0.00038447753628988564,0.0011626279296819446,0.0002147238356089292,5.03906648600393e-07,5.775360578457304e-07,1.1730871384321539e-10,1.1487516583945525e-06,5.518721297837233e-07,7.705792688350957e-08,4.707964302795009e-05,1.1832208615339767e-09,1.7281477119091982e-07,7.596869675506099e-08,2.4566069562922146e-09,8.323987784660736e-07,3.3217092097193196e-10,3.1790293237699544e-10,2.3243899187673643e-08,3.76,0.0,0.022728664858936997,0.9734801938993347,0.011253081458757244,0.00013769274472920053,0.5744524812488067,0.21559270606539163,0.11416579989001269,1.1422687536305784e-05,0.0028848431107305825,0.10464484124731828,5.9639979745021606e-06,3.083943163674018e-08,3.2164908760970714e-14,0.000734578344486101,3.323753947848734e-07,1.121208274121599e-06,6.942363204163465e-05,5.560272112340871e-07,4.052463757911991e-08,1.9680372720992139e-13,1.8288683890555634e-06,2.2700775775778692e-09,5.765653649752425e-08,1.1090154682518092e-07,1.2523920982124801e-14,9.85943439392224e-14,3.1433998085779e-06,1.2132722712206181e-10,0.0007904369651794581,0.0011494426020461652,2.2580137644787347e-05,6.3670735234007975e-06,0.00011686395747016696,3.78902804877763e-05,0.008512130698717492,4.7823759444874114e-05,6.050360204661082e-06,0.000626474457582513,0.0031211798673349326,0.0005245309890492607,0.013428858239490209,2.856561468847911e-05,0.005980549312605156,1.2517821665818944e-09,0.0020549099614896376,0.001129737272776404,1.0939615854080916e-07,4.582237310531825e-12,3.4260376995767495e-10,9.96393692684253e-06,0.0007456434394332862,0.00014312252129946063,9.779215075731497e-13,2.1301513509761403e-07,0.0005089785290734945,0.006736808715946472,3.261025470958598e-08,5.771025616995906e-10,0.0005409144043273346,1.1696156569937742e-06,4.914464906682981e-11,1.3673021210460352e-07,1.1282515687988434e-10,5.1507857381002445e-08,2.4836827163029577e-08,1.943583596230433e-06,9.251935949138758e-08,1.2481290534244827e-07,6.166960954227924e-05,9.455510925679863e-06,1.7998989985727488e-10,4.571422839359888e-11,1.845157823194044e-12,1.5472015007712916e-12
3.3922043988436943e-06,0.9509151760723649,0.0023020319968239554,0.0013124684952230108,0.001209535512824676,0.010284609086483976,0.0,0.0,0.002737682265537586,5.4670444262527594e-05,0.020796260890791275,0.00045584132256264913,0.0007971166611575992,1.825844907066826e-09,4.1216522112734695e-07,3.1777843576805522e-06,0.00039010130532070016,0.001187872715348951,0.0002202795931894823,5.100407195242296e-07,6.028242838499879e-07,1.2307072665832747e-10,1.1909079163499741e-06,5.723730274848976e-07,7.908621125612641e-08,4.83358976542336e-05,1.2467554181485006e-09,1.8031899987190325e-07,7.87587699526652e-08,2.5325739523375492e-09,8.478573071344834e-07,3.407128322693355e-10,3.2930975140889346e-10,2.4093345020302642e-08,3.76,0.0,0.022161084924914733,0.9730041603634699,0.011477587549353532,0.00014006668820552588,0.575915255720482,0.2143953666784587,0.11431639587326269,1.1269425606963557e-05,0.0028834326799527096,0.10555056178526,6.016263755535608e-06,3.0653941836982586e-08,3.195996306250528e-14,0.0007520132448665881,3.3830433999070675e-07,1.1411186954436652e-06,7.064930201918202e-05,5.659370526066534e-07,4.0856868042776405e-08,2.0014943307625006e-13,1.8613226663404237e-06,2.310365110955509e-09,5.867980643600469e-08,1.1285869717340342e-07,1.2736828993529622e-14,1.0027076884278731e-13,3.226272153530202e-06,1.2138704735516829e-10,0.000813836070875773,0.0011679617564837918,2.2362934484254772e-05,6.31121567445702e-06,0.00011567803890142489,3.75224925968946e-05,0.008582641503125163,4.820743660290747e-05,6.1167306800323056e-06,0.0006325806744720287,0.0031532579555021544,0.000529949557642226,0.013687233583520567,2.8965959437731128e-05,0.006050823855613509,1.2380627888714326e-09,0.002114439118225122,0.0011446085292709169,1.1043726972142038e-07,4.6258120634630184e-12,3.3904461694676454e-10,1.0108130553842799e-05,0.0007528651006498369,0.0001445566289940263,9.872157194315256e-13,2.1675863334907242e-07,0.0005141847251166415,0.006853543423305088,3.291703476366424e-08,5.718871529666884e-10,0.0005583253156822767,1.181135401532668e-06,4.9579814007578675e-11,1.3899272455297719e-07,1.1551715858484411e-10,5.2635524658875883e-08,2.5234347990285288e-08,1.9805467252635546e-06,9.426985799151164e-08,1.2585045347728568e-07,6.296123951428077e-05,9.669835097625576e-06,1.832898587553965e-10,4.66312587453399e-11,1.8901464784547808e-12,1.5847500401769605e-12
3.4173862578632677e-06,0.951233937046233,0.0023339114121177207,0.0013312459056105891,0.001227852470580245,0.010396067075589027,0.0,0.0,0.002775473391589048,5.623776113230572e-05,0.02127124092470638,0.0004681658623122122,0.0008057100247310788,1.9161769352779835e-09,4.2633583442235855e-07,3.25675550455595e-06,0.0003957261448546889,0.001213360224510803,0.00022592341204273156,5.16187363164642e-07,6.29083861240785e-07,1.2906703223806454e-10,1.2342113327779555e-06,5.934520815226396e-07,8.11328968764049e-08,4.961361380562969e-05,1.3130740784017705e-09,1.8807823497220255e-07,8.161781387457228e-08,2.6098772096012926e-09,8.63440876188097e-07,3.493245541122591e-10,3.4101709102517595e-10,2.496336420291705e-08,3.76,0.0,0.02160676348891674,0.972523376434103,0.011704850065784237,0.00014246184556871087,0.5773642990667522,0.21318940750628443,0.11445981883532987,1.1118598389001599e-05,0.002882008169812854,0.10645419155308851,6.068411155576437e-06,3.0468499788152354e-08,3.175394713411852e-14,0.0007697994158073478,3.442713475737289e-07,1.161155622025872e-06,7.186991414642774e-05,5.759102962565796e-07,4.117670341601958e-08,2.0351132810698266e-13,1.8939828447609473e-06,2.3509082866045747e-09,5.970956980020388e-08,1.1482812998792127e-07,1.2950767182812237e-14,1.0195531657908806e-13,3.3104072015370484e-06,1.2143867715048706e-10,0.0008377692178098551,0.0011865348608700633,2.2145477830959207e-05,6.255237824648125e-06,0.00011449320862261266,3.7156232531469335e-05,0.00865278551464975,4.858399799972351e-05,6.182681799221073e-06,0.0006386021607510163,0.0031849402246606137,0.0005352982834539533,0.013948294379532147,2.9363954878420322e-05,0.006120929443781363,1.2243724562561119e-09,0.002175020531511007,0.0011593665392723822,1.1146171120345924e-07,4.66868819371482e-12,3.35486139669328e-10,1.0252284102519e-05,0.0007599615767826295,0.00014596339929948186,9.96360793295476e-13,2.205259999589564e-07,0.0005193197802591331,0.0069705427451675975,3.32186338091956e-08,5.666683145872841e-10,0.0005760287991895174,1.1926603521460225e-06,5.000582907250768e-11,1.4125659920910036e-07,1.1823982992782765e-10,5.3766266608306576e-08,2.563255512521709e-08,2.017867865259796e-06,9.603712142672305e-08,1.2688262978489696e-07,6.426450780350378e-05,9.886473055602006e-06,1.8660853562312333e-10,4.755514528406903e-11,1.935761860407239e-12,1.622816155561379e-12
3.442568116882841e-06,0.9515510480036756,0.00236588154484901,0.0013500332098255398,0.001246284888553825,0.01050739033153622,0.0,0.0,0.0028129358110421197,5.7821660346682e-05,0.021752000142600394,0.00048072234035030517,0.0008142105999660756,2.010089558499788e-09,4.4086150916795373e-07,3.3368931616495276e-06,0.0004013500958078086,0.0012390842728865993,0.0002316550700076994,5.22346052977984e-07,6.563464869912392e-07,1.3530452419582582e-10,1.2786742242678098e-06,6.15117837618644e-07,8.319678632300736e-08,5.0912868581456925e-05,1.3822620806934773e-09,1.9609790244968344e-07,8.454614919376998e-08,2.68850104651052e-09,8.791452621101546e-07,3.580015311630863e-10,3.530289607115623e-10,2.585405716927165e-08,3.76,0.0,0.021065417023079593,0.9720378913146992,0.011934866776745528,0.00014487813209792627,0.5787998846490875,0.21197519409526447,0.11459611144576415,1.097015945381456e-05,0.0028805697292653594,0.10735570023436353,6.120438438896018e-06,3.0283121037887674e-08,3.154692257111581e-14,0.0007879397764726364,3.5027584833063286e-07,1.181317133171581e-06,7.308473246234073e-05,5.859459874541673e-07,4.1483952351974225e-08,2.0688899354292723e-13,1.9268457920869712e-06,2.3917032164963196e-09,6.074572783734844e-08,1.1680965592506021e-07,1.3165708918848842e-14,1.0364777754888132e-13,3.3958016996399034e-06,1.2148222127848957e-10,0.0008622426943568581,0.0012051565180008807,2.1927909347752584e-05,6.1991756758419286e-06,0.00011331018471709254,3.679164656822887e-05,0.00872255805175938,4.89532225291484e-05,6.248180900815633e-06,0.0006445364167914778,0.0032162146987329667,0.000540574962268309,0.014212020709457025,2.97594611297626e-05,0.0061908487809718155,1.2107189316894812e-09,0.002236650144520504,0.0011740077748239367,1.124690517494424e-07,4.7108477153288965e-12,3.319305143527454e-10,1.0396336760515548e-05,0.0007669297770745424,0.00014734246874141454,1.0053529100166336e-12,2.2431650340607263e-07,0.0005243812530571441,0.007087770192423389,3.35149047309981e-08,5.614491722638209e-10,0.0005940195013862646,1.2041884640206197e-06,5.0422507446154144e-11,1.4352106615216678e-07,1.2099240130073947e-10,5.489945238782242e-08,2.603132956789489e-08,2.0555432570189064e-06,9.782096825078847e-08,1.2790936376599114e-07,6.557917501735222e-05,1.0105390595818116e-05,1.8994514064296802e-10,4.8485682871777604e-11,1.9819980908183097e-12,1.6613948208585102e-12
3.4677499759024145e-06,0.951866540864599,0.002397933059038272,0.0013688243890417613,0.0012648288292870145,0.010618563220151454,0.0,0.0,0.002850050573793981,5.94211930016509e-05,0.02223850059502872,0.0004935126512232214,0.0008226154843116778,2.1076715294747474e-09,4.5574537694547564e-07,3.4181900243868327e-06,0.00040697119551255065,0.0012650384564149729,0.00023747429612128718,5.28516249826282e-07,6.846445802380424e-07,1.417901659537609e-10,1.3243082674966971e-06,6.373786512272083e-07,8.527664653116566e-08,5.223373224198933e-05,1.4544053526663924e-09,2.0438340575625412e-07,8.75440406197284e-08,2.768428238008636e-09,8.949661062279875e-07,3.6673910842050677e-10,3.653493023350971e-10,2.676551089158277e-08,3.76,0.0,0.020536767604940893,0.9715477556913145,0.012167634457471176,0.00014731545502179896,0.5802222803488951,0.210753087528579,0.11472531689356268,1.0824063376973535e-05,0.0028791175030468013,0.10825505732504541,6.17234386076978e-06,3.009782106018133e-08,3.133894342229537e-14,0.0008064370773742354,3.5631726701167274e-07,1.2016012877891302e-06,7.429302479781494e-05,5.960431614032905e-07,4.1778439201026465e-08,2.1028201844714847e-13,1.959908342787876e-06,2.432745970994602e-09,6.178818074203023e-08,1.1880308361713079e-07,1.3381628093372039e-14,1.0534794613998099e-13,3.482451834164527e-06,1.2151768085412503e-10,0.0008872626705803295,0.0012238212515211387,2.1710368761620876e-05,6.143064613155163e-06,0.00011212967264928337,3.64288743649565e-05,0.008791954543909415,4.93148966730948e-05,6.313195838001121e-06,0.0006503810323448551,0.003247069843878398,0.0005457774655821853,0.014478391560577944,3.015234264907622e-05,0.006260564697405314,1.1971098174636414e-09,0.0022993231204555104,0.0011885288977107056,1.1345887798600366e-07,4.7522733257061394e-12,3.283798798662566e-10,1.0540227853458653e-05,0.0007737667406445323,0.00014869350914285278,1.0141883048724092e-12,2.2812939635046237e-07,0.0005293667724553185,0.007205189309193646,3.3805705625532674e-08,5.562328054962675e-10,0.0006122916854554223,1.2157176324828449e-06,5.0829675180844404e-11,1.4578535876601566e-07,1.2377408729593998e-10,5.603444728744255e-08,2.643055158357022e-08,2.0935689747717043e-06,9.962120916757952e-08,1.2893058657714102e-07,6.690499528364518e-05,1.0326552109615952e-05,1.932988710773964e-10,4.9422662763552666e-11,2.0288488987159903e-12,1.7004806888602535e-12
3.492931834921988e-06,0.9521804464535568,0.0024300566402049514,0.0013876134571812263,0.001283480290253315,0.010729570200536017,0.0,0.0,0.0028867990990602164,6.103537659378986e-05,0.022730702191045293,0.0005065386465740527,0.0008309218837979689,2.2090110337803753e-09,4.709903657630106e-07,3.5006381409009105e-06,0.00041258748040236043,0.0012912161571467758,0.00024338077073377944,5.346974024903072e-07,7.14011280750066e-07,1.4853098537786807e-10,1.3711244789533516e-06,6.602426750255812e-07,8.737121102307606e-08,5.357626812056394e-05,1.5295904256936578e-09,2.1294011979625352e-07,9.061169550826532e-08,2.8496400293718473e-09,9.108989196598044e-07,3.755325407605908e-10,3.779819870472071e-10,2.7697798684150715e-08,3.76,0.0,0.020020542799163165,0.9710530216547874,0.01240314888852908,0.00014977371337523043,0.5816317486518724,0.2095234444590855,0.11484747890411087,1.0680265716009623e-05,0.0028776516466428237,0.10915223211097909,6.224125665976949e-06,2.99126154933124e-08,3.1130069193677774e-14,0.0008252938959165777,3.6239502212156607e-07,1.2220061237373047e-06,7.54940637307741e-05,6.06200842910846e-07,4.2060003205601987e-08,2.1368997806744323e-13,1.9931672969723186e-06,2.474032578040807e-09,6.283682762624154e-08,1.2080821960672727e-07,1.3598497616299574e-14,1.0705560954800611e-13,3.570353229952468e-06,1.2154513451122805e-10,0.0009128351936441644,0.0012425235107398735,2.1492993679233457e-05,6.086939651471413e-06,0.00011095236443910233,3.6068049066450156e-05,0.008860970531697855,4.9668814842709955e-05,6.377695030478973e-06,0.0006561336893279471,0.003277494580350714,0.000550903743130632,0.014747384840891256,3.054246838783365e-05,0.00633006016605115,1.1835525516621635e-09,0.0023630338422891257,0.0012029267593314723,1.1443079487302368e-07,4.792948464642389e-12,3.24836337746154e-10,1.0683896942006798e-05,0.0007804696408962386,0.0001500162274793565,1.0228635015463279e-12,2.3196392764211545e-07,0.0005342740412429166,0.007322763715621291,3.409089999041394e-08,5.510222498266222e-10,0.0006308392373511087,1.2272456951475272e-06,5.122716499971329e-11,1.4804871461873017e-07,1.2658411162084252e-10,5.7170613730905606e-08,2.683010076459831e-08,2.1319409289302655e-06,1.0143764724486857e-07,1.2994623103548418e-07,6.824171649320545e-05,1.0549920599623968e-05,1.9666891171269934e-10,5.036587228503773e-11,2.076307631333225e-12,1.7400681004583213e-12
3.5181136939415612e-06,0.9524927945239636,0.002462243010263248,0.0014063944700794303,0.0013022352091110437,0.010840395832431422,0.0,0.0,0.002923163200404479,6.266319667594103e-05,0.023228562744131858,0.0005198021342903055,0.0008391271156757275,2.3141955543854746e-09,4.865991947136078e-07,3.584228928508061e-06,0.00041819698869133764,0.0013176105495402704,0.00024937412570077207,5.408889482367335e-07,7.444804464547764e-07,1.5553406926042897e-10,1.4191331960923476e-06,6.837178466052467e-07,8.947918224004509e-08,5.494053254352161e-05,1.6079043473045721e-09,2.21773384856375e-07,9.374926257207667e-08,2.93211615393615e-09,9.269390885710315e-07,3.8437700154381887e-10,3.909308122688197e-10,2.865098003354539e-08,3.76,0.0,0.019516475542559607,0.970553742639328,0.012641404855934193,0.00015225279786643735,0.583028546730818,0.20828661713678395,0.11496264175411577,1.05387229867688e-05,0.002876172323507296,0.11004719364848393,6.275782087480115e-06,2.9727520062415958e-08,3.092036086009121e-14,0.0008445126322147306,3.6850852573153805e-07,1.2425296571983604e-06,7.668712753126716e-05,6.164180460737979e-07,4.232849897469144e-08,2.171124448615218e-13,2.026619419406299e-06,2.5155590218307605e-09,6.389156649089477e-08,1.2282486827044617e-07,1.3816290287041945e-14,1.0877055372899752e-13,3.6595009502514406e-06,1.215647155706265e-10,0.0009389661834220019,0.001261257675587452,2.1275919418066267e-05,6.0308353935950126e-06,0.00010977893787154072,3.57092974132625e-05,0.008929601667058513,5.0014779694841574e-05,6.441647513738852e-06,0.0006617921643644544,0.0033074782931271293,0.0005559518251851417,0.015018977395783504,3.0929711934673244e-05,0.006399318318726967,1.1700544000020713e-09,0.002427775913906227,0.0012171984001585925,1.1538442606568835e-07,4.832857453000165e-12,3.2130194994898934e-10,1.0827283916416578e-05,0.000787035789580262,0.00015131036566209377,1.0313751993851843e-12,2.3581934638519523e-07,0.0005391008393014439,0.007440457150142255,3.437035687855258e-08,5.458205051007033e-10,0.000649655672860153,1.2387704343004479e-06,5.161481851919337e-11,1.503103762270246e-07,1.2942160160071336e-10,5.830731229801596e-08,2.722985617856079e-08,2.1706548690429877e-06,1.0327007801607223e-07,1.3095623162387133e-07,6.958908055224848e-05,1.0775457697647323e-05,2.0005443533002374e-10,5.1315094599210885e-11,2.1243672657706307e-12,1.7801510933972726e-12
3.5432955529611346e-06,0.9528036137823724,0.0024944829420875583,0.0014251615344825312,0.0013210894690452006,0.010951024783442963,0.0,0.0,0.002959125109784662,6.430360861184046e-05,0.023732038020995546,0.00053330487773719,0.0008472286107301793,2.4233117369469213e-09,5.025743690507369e-07,3.668953190815758e-06,0.0004237977630409494,0.001344214607132182,0.000255453944650187,5.470903134169459e-07,7.760866500076182e-07,1.6280655764871086e-10,1.4683440599246246e-06,7.078118763986916e-07,9.159923397865162e-08,5.632657475809695e-05,1.6894345915337922e-09,2.3088850052118592e-07,9.695683069682972e-08,3.0158348547119287e-09,9.430818796550771e-07,3.9326759107028377e-10,4.041994987646257e-10,2.962510045571718e-08,3.76,0.0,0.01902430403235665,0.9700499733726121,0.012882396152571399,0.0001547525907546169,0.5844129265270007,0.20704295343118348,0.1150708502845539,1.0399392641225705e-05,0.002874679689559918,0.11093991074800566,6.3273113452831575e-06,2.95425503482611e-08,3.070986929462987e-14,0.0008640955051971282,3.746571833005883e-07,1.263169882109422e-06,7.787150109442394e-05,6.266937739835986e-07,4.2583797417291884e-08,2.2054900364713116e-13,2.0602614385595217e-06,2.5573212411411103e-09,6.495229418950988e-08,1.248528317827925e-07,1.4034979751713228e-14,1.1049257099098251e-13,3.7498894972878e-06,1.2157641563632708e-10,0.0009656614283014861,0.0012800180617029712,2.1059278841449858e-05,5.974785983894082e-06,0.00010861005574599952,3.535273985316687e-05,0.00899784371349014,5.035260242250193e-05,6.505022983867363e-06,0.0006673543310668608,0.003337010841278568,0.0005609198246497478,0.015293145025971872,3.131395164516433e-05,0.00646832246186932,1.1566224422815666e-09,0.0024935421626343423,0.0012313410488006993,1.1631941435906491e-07,4.8719853563855474e-12,3.177787329961771e-10,1.097032908990886e-05,0.0007934626404991034,0.00015257570025065375,1.0397201143096527e-12,2.3969488753324535e-07,0.0005438450266471538,0.00755823351113013,3.464395112905833e-08,5.406305140104612e-10,0.0006687341455772578,1.2502895792265158e-06,5.19924922444014e-11,1.5256959206602632e-07,1.322856642968193e-10,5.9443902710536666e-08,2.7629696500487895e-08,2.20970638691949e-06,1.0511828969893362e-07,1.319605244963869e-07,7.094682364368714e-05,1.1003123684310511e-05,2.0345460373155764e-10,5.2270109968555766e-11,2.1730204212493545e-12,1.8207234139238633e-12
3.568477411980708e-06,0.9531129319126368,0.002526767273661384,0.0014439088168013104,0.001340038904175227,0.011061441836118511,0.0,0.0,0.002994667500538846,6.59555394233559e-05,0.024241081793072473,0.0005470485950317994,0.0008552239152830926,2.536445255287727e-09,5.189181757334737e-07,3.7548011360007762e-06,0.00042938785320560983,0.0013710211095755381,0.00026161976332408004,5.53300914111072e-07,8.088651743922276e-07,1.7035563800544132e-10,1.5187659991828801e-06,7.325322358741343e-07,9.37300139153434e-08,5.773443686832373e-05,1.7742689669594676e-09,2.402907195874996e-07,1.0023442786732159e-07,3.1007729098139185e-09,9.593224458937081e-07,4.021993466475598e-10,4.1779168780070174e-10,3.0620191380335e-08,3.76,0.0,0.018543771617620414,0.9695417697924125,0.013126115580920736,0.0001572729657386206,0.5857851348301687,0.20579279684890175,0.1151721499116393,1.026223304712536e-05,0.0028731739101581317,0.11183035196075583,6.3787116454650594e-06,2.9357722068804802e-08,3.049865069515303e-14,0.0008840445489980093,3.808403935101031e-07,1.283924769631049e-06,7.904647685934001e-05,6.370270184524171e-07,4.2825784776394416e-08,2.2399922420674158e-13,2.0940900457302277e-06,2.599315128813742e-09,6.601890640327487e-08,1.2689191007082361e-07,1.42545385618923e-14,1.122214457508165e-13,3.8415128135064175e-06,1.2158029608589149e-10,0.0009929265811977083,0.001298798925640129,2.0843202193049582e-05,5.918825056033362e-06,0.00010744636516646601,3.499849065517772e-05,0.009065692546311134,5.068210301907676e-05,6.567791842304002e-06,0.0006728181620669646,0.0033660825661052693,0.0005658059389305445,0.015569862506657265,3.169507075783387e-05,0.0065370560919405995,1.1432635694380913e-09,0.002560324643152399,0.0012453521207057832,1.1723542202647072e-07,4.910317995495233e-12,3.1426865809471025e-10,1.1112973289641723e-05,0.0007997477928458857,0.00015381204209806863,1.0478952705558984e-12,2.435897834329083e-07,0.0005485045462521903,0.007676056897812785,3.4911563525176254e-08,5.354551596074141e-10,0.0006880674557671706,1.261800808709037e-06,5.2360049981315267e-11,1.5482561743319414e-07,1.3517544377978526e-10,6.057974482764034e-08,2.8029500065206806e-08,2.2490909200032385e-06,1.0698206334987173e-07,1.3295904748415456e-07,7.231467649678457e-05,1.1232877510448645e-05,2.0686856830861065e-10,5.323069556866528e-11,2.2222593721114557e-12,1.861778528161311e-12
