Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885),S(4664),S(3782),S(5203),S(2642),S(2822)
1.0375463251791758e-05,1.0198938043559982,0.0034882221719875566,0.0011172697734501114,0.0017701223208473288,0.053046161554377226,0.0,0.0,0.003127218296382396,0.0001659624003893229,0.14385967839066346,0.0024251903701794134,0.0009290791162258459,6.273383270520604e-09,7.964680148697723e-07,2.8975228792305386e-05,0.001452378296522612,0.005227727507851636,1.4232177010134125e-07,5.020659731964832e-07,8.286156028175728e-06,9.419901032861025e-09,1.585530983229159e-06,2.0044430918059282e-05,3.539630446557452e-07,2.3272853733464436e-06,5.735918742240701e-08,2.771885272384395e-05,6.481714054700127e-06,5.883928746387733e-08,1.972483064902224e-06,1.5788709083147612e-09,6.487036998130342e-09,1.0253514048535162e-06,3.76,0.0,0.005530868221712539,0.8597367932449224,0.08338470925648096,0.0022185039460532593,0.9251458598459776,0.17922631055756363,0.17159873780646814,3.482711847787282e-06,0.0018670349861849823,0.19965003892269823,6.0839997893786e-06,9.309835989363919e-09,1.8636324475525615e-14,0.006469204495771508,1.8776788790877138e-06,3.777439438325593e-06,0.0003052181028499536,2.7273853487492126e-06,2.4025514604162678e-08,1.0244489511664724e-12,6.062398144987126e-06,9.547515488584853e-09,2.6210390659569014e-07,6.009448306894062e-07,6.408071616641365e-14,5.397512247341431e-13,4.7390711604971445e-06,7.840685473556444e-11,0.014236815569720212,0.0058023311227036415,3.195001329067623e-05,9.239776024656768e-06,0.000186758008771031,0.00014136927745256913,0.03621330605908613,9.45345228112448e-05,1.727200088643304e-05,0.0005703625758503321,0.0029728804943569905,0.0008075185867860499,0.09348686494578119,0.0004160848863199088,0.014171327609898117,2.2922893101085474e-09,0.0269779269251082,0.0006054080898872687,2.1048242051767682e-07,7.30691097744154e-12,5.924714558959875e-10,3.6130658591245865e-05,0.0007190388789445712,5.6958994366748046e-05,1.4131209428990356e-12,8.21168961185604e-08,0.0006651010369909312,0.017294654663447755,5.001609206291538e-08,1.1078817784823731e-09,0.004095050167562576,2.15602763200042e-06,4.331145024414634e-11,4.800316898917347e-07,4.4246802882002984e-10,2.6940715226059564e-07,5.7345160043656905e-08,1.0680497848555202e-05,3.5488283181557897e-07
1.0486877332775982e-05,1.020534013700026,0.0035016946285560085,0.0011158224876440716,0.001781606766684245,0.0532404426627107,0.0,0.0,0.0030884418435625457,0.0001628967514180758,0.14594290884786099,0.002466392713053688,0.0009246670897815545,6.333825022208086e-09,7.992897153023506e-07,2.893247748612298e-05,0.0014517439450242877,0.005244321558050686,1.4678492716264293e-07,5.071561991847255e-07,8.572751847631989e-06,9.557321734544847e-09,1.585627400121912e-06,2.0438929267714542e-05,3.497580461128344e-07,2.394332477709764e-06,5.883652724400727e-08,2.8304362269718803e-05,6.560043573313897e-06,5.9136835639030096e-08,1.9825766598891195e-06,1.5740951425757081e-09,6.601700173298098e-09,1.0431026975233647e-06,3.76,0.0,0.005225139327448844,0.8578359577083561,0.08474113531284337,0.00224708908971291,0.9276749092874467,0.1759584562923012,0.17121551664809603,3.398794691430613e-06,0.0018629070827179154,0.20158712489769706,6.143465830438069e-06,9.170264061616739e-09,1.824458250742593e-14,0.006545481407634629,1.914287674503931e-06,3.850720194186961e-06,0.0002993918754453736,2.780413924015332e-06,2.3303434391946907e-08,1.0414607531594387e-12,6.1799033822383505e-06,9.732580318969957e-09,2.671844943081437e-07,6.125649652159467e-07,6.514482416760481e-14,5.487146229415454e-13,4.847475306373783e-06,7.800983812594576e-11,0.0145333400732546,0.005806643023732373,3.176893112735947e-05,9.188898510649957e-06,0.00018596797155418564,0.0001380082027344651,0.03626011218609422,9.31677895104774e-05,1.717500498375155e-05,0.0005658781403836763,0.0029594962791486697,0.0008017608570761277,0.09471669988551344,0.0004162363409901967,0.01410789648090257,2.2761023438143777e-09,0.02723784449045814,0.0006081036454580213,2.0838872464873124e-07,7.234229089100201e-12,5.874307036333189e-10,3.6139827854824115e-05,0.0007095270778725352,5.659108215785477e-05,1.3990647339256706e-12,8.142736381635225e-08,0.0006574911719299928,0.017357604976790335,4.930356032665247e-08,1.098435291558303e-09,0.004091321701765812,2.1525104585431025e-06,4.261725257862368e-11,4.804098838797741e-07,4.42571681096439e-10,2.662778808367082e-07,5.785679403918495e-08,1.0793224919413403e-05,3.5861316391116763e-07
1.0598291413760206e-05,1.0211664322891147,0.0035151302129254806,0.001114416123699757,0.0017931015545447164,0.05342604972884581,0.0,0.0,0.0030501974743030015,0.0001598745844664995,0.1480133966979639,0.002507602648743413,0.0009202436173051974,6.3941964995019014e-09,8.020653841378277e-07,2.8888071996075658e-05,0.0014509131322035646,0.005259170211499818,1.5130491317239957e-07,5.122087980334311e-07,8.864030353035312e-06,9.694282409518018e-09,1.585604154680976e-06,2.0830856710171953e-05,3.4557143676610764e-07,2.46154465443497e-06,6.031638601262388e-08,2.8885388317788903e-05,6.635274573274339e-06,5.941571212723338e-08,1.992418478517543e-06,1.5691078145011709e-09,6.715503161060157e-09,1.0606809724296874e-06,3.76,0.0,0.004936345980764155,0.8559438176867362,0.0860961843783293,0.0022752534315698004,0.9301732278347218,0.17273759567286767,0.17081569491727255,3.3173534383986523e-06,0.001858798062714001,0.20350097267338427,6.202219730039702e-06,9.032747217956127e-09,1.7860009750129243e-14,0.006620623746159712,1.9507904609192194e-06,3.923780347528196e-06,0.00029356568203339685,2.833284355923135e-06,2.2602012661515348e-08,1.058324335568746e-12,6.297052891102375e-06,9.917084977348636e-09,2.722497044521663e-07,6.241495081069495e-07,6.619966081527175e-14,5.575999408029935e-13,4.95605063583242e-06,7.760793045960334e-11,0.014829889340381562,0.005809019749137311,3.1602461859352135e-05,9.142210866742538e-06,0.00018525684509491241,0.00013475713088607322,0.03630362964245238,9.181303773733552e-05,1.7077884939693023e-05,0.0005614200735349402,0.0029461488485942092,0.000796043317805486,0.09593835309554267,0.00041635388253717187,0.014042667477566988,2.2609826801332097e-09,0.02748902903433756,0.0006107633925198187,2.0631835319836722e-07,7.162357101001101e-12,5.826899577379122e-10,3.614519000551517e-05,0.0007001785918873294,5.623360675560957e-05,1.3851651829304738e-12,8.074291152462398e-08,0.0006499587843139922,0.017417913388715733,4.860110434324125e-08,1.089519589579816e-09,0.004086628906427481,2.1485884433783588e-06,4.1936982832453426e-11,4.807152559255882e-07,4.4258520572708934e-10,2.6316744818162716e-07,5.835394832359278e-08,1.0904423963018615e-05,3.6229290115560957e-07
1.070970549474443e-05,1.0217912337780661,0.003528534827164073,0.0011130545178494491,0.0018046115257414816,0.053603160140629,0.0,0.0,0.003012490620562489,0.000156897734428425,0.1500711897796828,0.002548821989042545,0.0009158118116144849,6.454558430187904e-09,8.048020385921776e-07,2.8842244281101236e-05,0.0014498986576755273,0.005272321148373072,1.5588149354740662e-07,5.172249411499145e-07,9.159950326491277e-06,9.830800563854207e-09,1.5854743071349643e-06,2.122012793354609e-05,3.414080387118918e-07,2.5288919523560084e-06,6.179841662941483e-08,2.9461756284641366e-05,6.70742375793487e-06,5.967660906418433e-08,2.0020195351617734e-06,1.563928620919064e-09,6.82844513854678e-09,1.0780849238916467e-06,3.76,0.0,0.004663550508466156,0.8540603265601393,0.08744978671434331,0.0023029909527245286,0.9326416473120007,0.16956362677806425,0.1703997232502593,3.2382913380917e-06,0.0018547078249536004,0.20539174977409988,6.260266517802827e-06,8.89726233188316e-09,1.7482527414143198e-14,0.006694649400511318,1.987177734551847e-06,3.996601014966029e-06,0.00028774813693256695,2.8859829165019757e-06,2.1920822539118334e-08,1.075035959942908e-12,6.413816437183215e-06,1.0100981840980435e-08,2.772982295944185e-07,6.356954833499183e-07,6.724499226728629e-14,5.664052083429131e-13,5.064754001418063e-06,7.720136293047854e-11,0.015126419482370873,0.00580951221455467,3.1449740818681095e-05,9.099473110521214e-06,0.00018461985920728276,0.00013161277753794085,0.03634399587687049,9.047063592502712e-05,1.6980697118485808e-05,0.0005569904107621293,0.002932846457644322,0.0007903680621076401,0.09715185028593469,0.00041643953617155095,0.013975758076410822,2.2468627309000778e-09,0.02773153791157764,0.0006133900693605978,2.042715982734255e-07,7.0913051294285566e-12,5.782307373567668e-10,3.614686660991284e-05,0.0006909937266199409,5.588652130764428e-05,1.371424242948863e-12,8.006372873705264e-08,0.0006425057831055856,0.017475661993237,4.790876570273386e-08,1.0811036097149543e-09,0.00408103642371409,2.144283625146404e-06,4.1270526739105074e-11,4.809506547259142e-07,4.4251308686238986e-10,2.600782158116195e-07,5.8836711352243604e-08,1.1014110774668897e-05,3.65922569894909e-07
1.0821119575728654e-05,1.0224085863232222,0.0035419139679267173,0.0011117412017372093,0.0018161412852815211,0.053771945732532786,0.0,0.0,0.0029753248642412013,0.00015396770095883912,0.15211634361543247,0.002590052698331359,0.0009113745504606618,6.514969029178693e-09,8.075062816006621e-07,2.879521042633827e-05,0.001448712675255051,0.005283821786063657,1.6051446752485823e-07,5.222057889170797e-07,9.460469974862637e-06,9.96689175483196e-09,1.5852501079802279e-06,2.160666446893981e-05,3.3727215606989153e-07,2.596345558350236e-06,6.328229221728438e-08,3.0033304189695644e-05,6.776512252595996e-06,5.992020157144557e-08,2.011390324712022e-06,1.5585760701934768e-09,6.940526804520951e-09,1.0953135210087686e-06,3.76,0.0,0.004405867017937964,0.8521854337643452,0.08880187689939555,0.0023302960911258065,0.9350809685689904,0.16643640756558392,0.16996803829624396,3.1615162468394516e-06,0.0018506362596493917,0.20725963198274316,6.317611484394268e-06,8.763785925432471e-09,1.7112053814429025e-14,0.006767576757697961,2.023440449585852e-06,4.069164231203778e-06,0.000281947229921572,2.9384965437529553e-06,2.125942468947014e-08,1.0915921640277039e-12,6.530165257978577e-06,1.0284225605444143e-08,2.8232882594775696e-07,6.47200060223869e-07,6.828060195787844e-14,5.751286010971257e-13,5.173542946620862e-06,7.679035776280527e-11,0.015422888993850557,0.005808170987452542,3.130995196127885e-05,9.060458245404768e-06,0.0001840525201739032,0.00012857191527830154,0.036381341264538763,8.9140909932847e-05,1.6883493004569807e-05,0.0005525909825290135,0.002919596563648776,0.0007847369231081474,0.09835722244911602,0.0004164952027694811,0.013907280740970094,2.2336790576166077e-09,0.027965433025839224,0.0006159863068760571,2.0224868295792503e-07,7.021080896948065e-12,5.740356613265207e-10,3.61449723030618e-05,0.0006819724561462468,5.554976572234883e-05,1.357843404422988e-12,7.938998070112986e-08,0.0006351337617702694,0.017530928837740597,4.722656261194915e-08,1.07315804359721e-09,0.004074605545753223,2.1396171652266797e-06,4.061775224394076e-11,4.811187823680266e-07,4.4235958043100277e-10,2.5701226360905364e-07,5.930517701571308e-08,1.1122301531814647e-05,3.6950270881614065e-07
1.0932533656712878e-05,1.0230186527928646,0.003555272758669369,0.001110479428682676,0.001827695222808598,0.0539325729570577,0.0,0.0,0.0029387021486776484,0.00015108568222639907,0.1541489206624013,0.0026312968816247263,0.0009069344956997793,6.5754841300391365e-09,8.101843259617896e-07,2.874717159894488e-05,0.001447366712914448,0.005293719204846135,1.652036675181833e-07,5.271524899063179e-07,9.765546977605742e-06,1.0102569721862858e-08,1.5849430417227965e-06,2.199039434928093e-05,3.3316761612652416e-07,2.6638777758609717e-06,6.476770514357773e-08,3.059988199660945e-05,6.8425652415279225e-06,6.014714697531184e-08,2.0205408465674707e-06,1.5530675413714168e-09,7.051750250696816e-09,1.112365988127053e-06,3.76,0.0,0.004162458565028017,0.8503190851719868,0.09015239350878772,0.002357163727554578,0.9374919629951285,0.16335575910144243,0.16952106333017783,3.086940392493276e-06,0.001846583249274327,0.20910480255775815,6.374260157025868e-06,8.632294226464172e-09,1.6748504729213544e-14,0.006839424617890218,2.0595700051535307e-06,4.14145292260351e-06,0.0002761703536562707,2.9908128225883147e-06,2.0617370283695538e-08,1.1079897510482053e-12,6.646072020463915e-06,1.0466773217857775e-08,2.873403115381058e-07,6.586605490690058e-07,6.930628992721359e-14,5.837684344667772e-13,5.2823757432165205e-06,7.637512863817761e-11,0.015719258621163048,0.005805046232049665,3.1182325403624165e-05,9.024951611360587e-06,0.000183550595891405,0.00012563137666649695,0.03641578946785189,8.782414640798054e-05,1.6786319574628782e-05,0.0005482234313952916,0.002906405895535145,0.0007791514979606346,0.09955450541214132,0.00041652266666162186,0.013837343105314068,2.2213721313980795e-09,0.028190780426081797,0.0006185546336061362,2.0024976836526757e-07,6.951689976749464e-12,5.700883916872796e-10,3.61396152662514e-05,0.0006731144597560965,5.522326860980605e-05,1.34442374239597e-12,7.872181066114816e-08,0.0006278440283860415,0.017583788083249785,4.65544924082742e-08,1.0656552498132217e-09,0.004067394308481884,2.1346093646393895e-06,3.9978511874654247e-11,4.812222010292204e-07,4.4212872690232367e-10,2.53971415287714e-07,5.975944416614839e-08,1.1229012737816587e-05,3.730338671121665e-07
1.1043947737697102e-05,1.0236215909706665,0.003568615979802372,0.0011092721981417267,0.0018392775323929108,0.05408520305650226,0.0,0.0,0.002902622970990551,0.00014825260612121924,0.15616898962651138,0.0026725567736069883,0.0009024941110002046,6.636157310194431e-09,8.128420176172689e-07,2.869831496036517e-05,0.0014458716931778231,0.005302060081324582,1.699489585170021e-07,5.320661802400067e-07,1.0075138531149999e-05,1.0237846514807128e-08,1.5845638691098281e-06,2.2371251780215996e-05,3.2909780802097126e-07,2.731462001931305e-06,6.625436608914754e-08,3.116135097547512e-05,6.905611619794446e-06,6.035808425061263e-08,2.029480628841533e-06,1.5474193387938447e-09,7.162118843428097e-09,1.1292417863487782e-06,3.76,0.0,0.003932534470933922,0.8484612234422653,0.09150127882026374,0.002383589171337463,0.939875373947474,0.16032146857241375,0.16905920883523776,3.0144801506374498e-06,0.0018425486693212335,0.21092745150144632,6.43021827655489e-06,8.502763221138537e-09,1.6391793738456e-14,0.006910212116575079,2.0955582323183645e-06,4.213450880762697e-06,0.00027042433098073594,3.042919965767142e-06,1.9994204000796035e-08,1.1242257792059316e-12,6.761510778596736e-06,1.0648583809935807e-08,2.923315643665721e-07,6.700743970836545e-07,7.032187216449167e-14,5.923231581856948e-13,5.391211425436963e-06,7.595588110650436e-11,0.01601549123792756,0.00580018766026219,3.1066135020056215e-05,8.992750291572042e-06,0.00018311010167361812,0.00012278805670327457,0.036447457781454085,8.652059590097328e-05,1.6689219647512288e-05,0.000543889227704576,0.0028932805176301295,0.0007736131698910557,0.1007437394158984,0.00041652360296996765,0.013766048153233677,2.209886103026824e-09,0.0284076499312621,0.0006210974806313954,1.9827496021197974e-07,6.883136021078566e-12,5.663735763325496e-10,3.613089767101832e-05,0.0006644191554356035,5.490694902256281e-05,1.3311659607013315e-12,7.805934196534322e-08,0.0006206376332650716,0.017634310162398907,4.5892533910732935e-08,1.058569172722696e-09,0.004059457593187251,2.129279682912109e-06,3.935264494677316e-11,4.812633395799896e-07,4.418243608361807e-10,2.509572619191426e-07,6.019961614903691e-08,1.1334261169773086e-05,3.765166027723037e-07
1.1155361818681326e-05,1.0242175537509288,0.0035819480966433545,0.0011081222784591611,0.001850892231208886,0.05422999223423783,0.0,0.0,0.0028670865565559697,0.00014546915901501167,0.15817662483485095,0.002713834728594274,0.0008980556781253288,6.697040036895915e-09,8.154848582685508e-07,2.8648814535366403e-05,0.0014442379538084043,0.005308890629098166,1.7475023753579136e-07,5.36947983070656e-07,1.0389201390017903e-05,1.0372732618382425e-08,1.5841226675102782e-06,2.2749176823226293e-05,3.250657174149824e-07,2.799072703040388e-06,6.774200315637709e-08,3.171758308684075e-05,6.965683660206452e-06,6.05536336069497e-08,2.0382187524288258e-06,1.5416467420693924e-09,7.2716371146791064e-09,1.145940596059822e-06,3.76,0.0,0.003715347782007649,0.8466117883414824,0.09284847854396854,0.002409568145860032,0.9422319180972147,0.15733329209415026,0.16858287305575848,2.944055832008654e-06,0.001838532388999006,0.21272777487694766,6.485491776104367e-06,8.375168701915259e-09,1.604183254208592e-14,0.006979958653170889,2.131397380998828e-06,4.285142736189322e-06,0.0002647154419799179,3.094806794757251e-06,1.9389466881951006e-08,1.14029755116096e-12,6.876456931075386e-06,1.0829618631439801e-08,2.97301520582297e-07,6.814391841710676e-07,7.132717994997905e-14,6.007913507796046e-13,5.50000982103345e-06,7.553281297895155e-11,0.016311551727614792,0.005793644488183839,3.09606962257419e-05,8.963662571206088e-06,0.00018272728664143334,0.00012003891481557699,0.03647645746175945,8.523047587672496e-05,1.6592232214924464e-05,0.0005395896840499266,0.0028802258884470886,0.0007681231283808927,0.10192496872020272,0.0004164995845110616,0.013693494392824135,2.1991685838232377e-09,0.028616114781542665,0.0006236171863232151,1.9632431490590704e-07,6.815420972444997e-12,5.628767872791529e-10,3.611891609425648e-05,0.0006558857302852256,5.46007180133427e-05,1.3180704328008505e-12,7.740268001816179e-08,0.0006135153942559113,0.017682561934564696,4.5240649585896645e-08,1.0518752488966689e-09,0.004050847234027955,2.1236467585826264e-06,3.873997957478169e-11,4.812444999706792e-07,4.4145011881680135e-10,2.4797118289892543e-07,6.062580035070636e-08,1.1438063830229872e-05,3.7995148099502096e-07
1.126677589966555e-05,1.0248066893277208,0.0035952732855850707,0.0011070322279866875,0.0018625431771369504,0.05436709182472258,0.0,0.0,0.0028320910168649757,0.00014273581218066474,0.16017190566229955,0.002755133211366724,0.0008936213118857405,6.758181808545426e-09,8.181180269643429e-07,2.8598832037675604e-05,0.0014424752686703036,0.005314256546107873,1.796074331136999e-07,5.417990081630139e-07,1.0707691904868607e-05,1.050723707197797e-08,1.5836288696897573e-06,2.3124115090982352e-05,3.210739601206908e-07,2.8666853899937177e-06,6.923036102117664e-08,3.2268460388201104e-05,7.0228166955771e-06,6.073439618782598e-08,2.0467638740331457e-06,1.5357640616852949e-09,7.380310661257138e-09,1.1624623004430392e-06,3.76,0.0,0.003510192866332586,0.8447707170365233,0.09419394157508408,0.00243509677394672,0.9445622866995155,0.1543909573274645,0.16809244252171232,2.8755914807515787e-06,0.0018345342718701575,0.21450597417128517,6.5400867611201525e-06,8.249486311426102e-09,1.5698531235397695e-14,0.0070486838257263346,2.167080107003535e-06,4.356513932106601e-06,0.0002590494506464249,3.146462720784382e-06,1.8802698127157323e-08,1.1562026039312142e-12,6.990887179367129e-06,1.1009840984106214e-08,3.022491726688195e-07,6.927526187542428e-07,7.232205922318732e-14,6.091717142451703e-13,5.608731579292694e-06,7.510611468520457e-11,0.01660740687290327,0.005785465397639125,3.086536381097981e-05,8.937507345912897e-06,0.00018239862081407916,0.00011738097640627975,0.03650289404132121,8.395397337608414e-05,1.6495392739100312e-05,0.0005353259686617896,0.002867246914667429,0.0007626823876565298,0.10309824123375555,0.00041645208828517853,0.013619776026308775,2.1891704417606863e-09,0.028816251314354693,0.0006261160009433037,1.9439784480561302e-07,6.748545245314432e-12,5.595844726102867e-10,3.6103761912257965e-05,0.0006475131681184,5.430448002687833e-05,1.3051372368090482e-12,7.675191396432873e-08,0.0006064779198880746,0.017728606837715703,4.459878741148577e-08,1.0455503310474741e-09,0.004041612130029388,2.1177284310421056e-06,3.8140334369446555e-11,4.811678632918771e-07,4.410094523747255e-10,2.4501436588035787e-07,6.103810781962525e-08,1.1540437902536736e-05,3.8333907273503376e-07
1.1378189980649774e-05,1.0253891413766467,0.00360859545852099,0.0011060044146629995,0.0018742340852797752,0.05449664846154661,0.0,0.0,0.002797633492065866,0.00014005284599068735,0.1621549160079871,0.00279645478881008,0.000889192973894226,6.8196302681582295e-09,8.207464004953516e-07,2.8548517652581517e-05,0.001440592868641881,0.005318202968122586,1.8452050486624928e-07,5.466203515864044e-07,1.1030566057658776e-05,1.0641367584716155e-08,1.583091301061184e-06,2.349601745481222e-05,3.171248141972676e-07,2.934276592085351e-06,7.071920013485478e-08,3.2813874463221926e-05,7.077048816289127e-06,6.090095392461909e-08,2.05512424850596e-06,1.5297846902203045e-09,7.488146052286673e-09,1.1788069699390201e-06,3.76,0.0,0.0033164031401750438,0.8429379443634536,0.09553761976745342,0.002460171563170693,0.9468671467917208,0.1514941659157102,0.1675882925458917,2.8090146829645298e-06,0.0018305541764342358,0.216262255701694,6.594009490779084e-06,8.12569158253293e-09,1.5361798569599142e-14,0.007116407371304466,2.2025994592426886e-06,4.427550698525756e-06,0.0002534316310508034,3.1978777261334515e-06,1.823343702897832e-08,1.1719386991031646e-12,7.104779486023253e-06,1.1189216155984604e-08,3.0717356764139377e-07,7.040125336489749e-07,7.330636997063335e-14,6.174630688932366e-13,5.717338196085428e-06,7.467596961806164e-11,0.016903025251525497,0.005775698502354482,3.0779529800673945e-05,8.914113576881549e-06,0.00018212078286797186,0.0001148113340178249,0.03652686762840873,8.269124740078452e-05,1.639873342794307e-05,0.0005310991176721914,0.002854348000689821,0.0007572918036159293,0.10426360816782847,0.00041638250157241687,0.013544983114999624,2.1798456065393945e-09,0.029008138663597187,0.0006285960910845029,1.9249552311378482e-07,6.6825078965390375e-12,5.564839101765993e-10,3.608552166361121e-05,0.000639300274491992,5.401813414240611e-05,1.2923661885107104e-12,7.610711828005171e-08,0.0005995256305346292,0.017772505036642277,4.396688262656913e-08,1.0395726231280046e-09,0.0040317983601475494,2.111541763437159e-06,3.75535200330418e-11,4.810354957274805e-07,4.4050563724477727e-10,2.4208782539718356e-07,6.143665289303227e-08,1.1641400709645332e-05,3.8667995335592087e-07
1.1489604061633999e-05,1.0259650492289867,0.00362191828531507,0.0011050410341649048,0.0018859685434254618,0.05461880424297247,0.0,0.0,0.002763710279477644,0.00013742037202216993,0.1641257438174088,0.0028378021223074133,0.0008847724852206839,6.881431325731692e-09,8.233745729434718e-07,2.8498010777934837e-05,0.0014385994624653386,0.005320774427841746,1.894894430903118e-07,5.514130954949481e-07,1.1357779494113403e-05,1.0775130645257487e-08,1.5825182150669387e-06,2.3864839764108085e-05,3.132202479899842e-07,3.0018238307366095e-06,7.220829596213147e-08,3.335372587383305e-05,7.128420583081056e-06,6.105386950853011e-08,2.063307750934185e-06,1.5237211460624366e-09,7.59515074453318e-09,1.1949748476145744e-06,3.76,0.0,0.0031333489172571,0.8411134030733269,0.09687946772651904,0.002484789391153165,0.9491471423248592,0.1486425957557738,0.16707078769499623,2.7442563850076316e-06,0.0018265919566616666,0.21799683006243956,6.6472663606630885e-06,8.0037599748811e-09,1.5031542203804957e-14,0.007183149111654636,2.2379488670195204e-06,4.498240026677017e-06,0.00024786679292143084,3.2490423455627915e-06,1.7681225104084554e-08,1.187503813040413e-12,7.218113033609126e-06,1.1367711356715713e-08,3.1207380526987147e-07,7.152168820420549e-07,7.4279985613298e-14,6.256643481906924e-13,5.825792036052819e-06,7.424255446805512e-11,0.017198377138287157,0.005764391318311394,3.070262147444334e-05,8.893319820447778e-06,0.0001818906484480407,0.0001123271481566268,0.03654847319223907,8.144243127963356e-05,1.6302283495833956e-05,0.000526910046354318,0.0028415330940899895,0.0007519520892886897,0.10542112371248945,0.0004162921276570732,0.013469201739310564,2.1711508842180728e-09,0.029191858480296318,0.0006310595439476052,1.9061728852914694e-07,6.61730678709282e-12,5.535631502846416e-10,3.606427738597702e-05,0.0006312456993912428,5.374157518124329e-05,1.2797568726815499e-12,7.546835428565027e-08,0.000592658777743861,0.017814313567290924,4.334485938054945e-08,1.033921589405904e-09,0.004021449300125253,2.1051030663691864e-06,3.697934085063276e-11,4.808493543136021e-07,4.3994177923725686e-10,2.3919241905634077e-07,6.182155281795179e-08,1.1740969676149891e-05,3.8997470137889197e-07
1.1601018142618223e-05,1.026534548039651,0.003635245214720921,0.0011041441267074846,0.001897750026510572,0.05473369689449622,0.0,0.0,0.0027303169492733964,0.00013483835319867896,0.16608448064641312,0.002879177960826979,0.0008803615379994679,6.943629301200244e-09,8.260068744186233e-07,2.8447440724782553e-05,0.0014365032574463568,0.005322014819131637,1.9451426842261521e-07,5.561783079735825e-07,1.1689287553676677e-05,1.0908531625857798e-08,1.5819173268151102e-06,2.4230542577445453e-05,3.0936194684085975e-07,3.069305592797866e-06,7.369743825166044e-08,3.388792363519634e-05,7.1769747548875395e-06,6.11936864274809e-08,2.071321897732993e-06,1.5175851241525572e-09,7.701333004544374e-09,1.2109663354003026e-06,3.76,0.0,0.0029604353743286865,0.8392970240571287,0.09821944261999714,0.002508947490906904,0.9514028952328976,0.14583590311444072,0.16654028223594264,2.6812507211748593e-06,0.001822647462482454,0.2197099116095333,6.699863886617812e-06,7.883666908269688e-09,1.470766891422251e-14,0.007248928903798706,2.273122127481937e-06,4.568569643746932e-06,0.00024235930655853628,3.299947647981202e-06,1.7145607038516627e-08,1.2028961275437297e-12,7.3308681842829736e-06,1.1545295653908904e-08,3.169490363323675e-07,7.263637334606169e-07,7.524279242237187e-14,6.337745938401921e-13,5.934056352039934e-06,7.380603952111914e-11,0.017493434412950242,0.005751590737882256,3.063409949360757e-05,8.874973704427122e-06,0.00018170527910129413,0.00010992564781932152,0.0365678008344172,8.020763479063382e-05,1.620606940068654e-05,0.0005227595594976635,0.002828805727222585,0.0007466638289335386,0.10657084473426451,0.00041618219120187326,0.013392514153807085,2.1630457863783877e-09,0.029367494673181522,0.0006335083714490192,1.887630491354304e-07,6.552938715517251e-12,5.508109739151044e-10,3.6040106936034443e-05,0.0006233479577643233,5.3474694692617935e-05,1.2673086686902922e-12,7.48356713951867e-08,0.0005858774618573979,0.01785408647698889,4.273263209326551e-08,1.0285778876559504e-09,0.0040106057400445365,2.098427922160066e-06,3.641759587672119e-11,4.806112923202086e-07,4.3932082692950134e-10,2.3632886276911476e-07,6.219292744943934e-08,1.1839162293363737e-05,3.9322389735032454e-07
