Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885),S(4664),S(3782),S(5203),S(2642),S(2822),C2HF3(125),C2HFO(286),S(2949)
3.7244922734937893e-19,0.7100358888325284,3.86489822401843e-24,7.008002426058495e-26,2.946764001293956e-32,4.732113573535432e-24,0.0,0.0,4.6792104484399925e-19,6.4918118384117985e-34,1.524590837066608e-45,1.423778123676996e-45,1.919779293370057e-49,7.373803679765132e-61,3.8963733567284656e-40,1.811627058819207e-33,1.9932876202365529e-35,5.407253549672117e-33,2.268881692897399e-75,2.8271799989494616e-56,3.656777333250655e-78,2.1150435331025112e-77,7.424066457902567e-23,1.490095111254326e-78,3.260790212591919e-51,5.634463637650914e-83,5.555854765113161e-86,6.866664026777275e-69,3.4249020776137234e-82,6.225644915599194e-83,2.787535182726444e-52,2.847973272998614e-96,2.0980519391799858e-97,3.979742864923864e-97,3.76,0.0,1.0038751231612075,0.9999999999995305,3.482963405702817e-44,2.3041913755814775e-48,2.764103472152464e-15,1.7549686718738092e-15,5.565237068215497e-16,4.52611093457099e-16,4.695057521914931e-13,1.0498390424375517e-31,1.859685332575929e-49,5.62000867474497e-30,7.265986003351834e-38,5.019987536194166e-32,2.519078689823608e-80,1.417163934883759e-78,1.713158724161443e-35,1.4673094032502455e-80,2.0653907458309608e-37,2.275842362743249e-95,1.0457214447033311e-78,8.506521587490079e-82,1.6788165918361369e-80,6.387219077167416e-79,1.6288849913851814e-96,1.6235741088553705e-95,2.037343219893301e-92,2.0641004512416458e-37,5.407253549671538e-33,1.0035223367499539e-38,3.5878649943946012e-19,1.091384103004392e-19,1.5810621964454513e-30,1.6814661727537276e-43,3.8811930823722622e-31,1.4160217045412654e-23,9.018449588929784e-22,3.0169213433805815e-33,4.089758521379222e-32,4.3191101195226255e-44,6.430771111872894e-32,3.2298315614990238e-37,2.047458924405868e-18,2.1874436156779883e-42,3.089920525921603e-32,9.96716975069845e-55,1.7772262429874024e-57,1.1316548061384975e-61,5.6280401218247134e-33,1.277956346844994e-33,2.459853993189578e-47,9.16005175817908e-22,8.628615754768664e-62,6.564845426514875e-58,4.920339557758918e-37,2.0474589244057726e-18,1.8325767664370444e-50,8.192809617980017e-33,7.424066457955573e-23,4.438087314564947e-36,2.5483577657462165e-63,3.1482193921891755e-32,6.867868579128595e-43,4.710520367775573e-50,1.4501404543758398e-62,2.4652960436765366e-49,4.2158711673118233e-48,4.732113573481877e-24,6.579131498600079e-51,1.2191800775918412e-49
7.4522204221165905e-19,0.7100358888325289,7.733155161313895e-24,1.4022093477348203e-25,1.179473549380413e-31,9.468338453402487e-24,0.0,0.0,9.362486240446845e-19,2.598416550355127e-33,1.2205996861671372e-44,1.1398882169843649e-44,1.536990914400655e-48,5.903526531538863e-60,1.5595647667515817e-39,7.25122947158627e-33,7.978345139739891e-35,2.1643105918061992e-32,7.271805530810792e-74,2.263463047932409e-55,1.1720035347908366e-76,6.778751537517057e-76,1.4854583016880279e-22,4.775143559453514e-77,2.61061487050074e-50,1.8058632217576542e-81,1.7806587272307164e-84,1.0999448233899206e-67,1.0976871015647576e-80,1.995330088390772e-81,2.2317230887001225e-51,1.8259107853664066e-94,1.3450935180916063e-95,2.551518400807098e-95,3.76,0.0,1.0038751231612049,0.9999999999990605,2.788488515423404e-43,1.8447541477542933e-47,5.5306084242981004e-15,3.511462077715601e-15,1.1135309268579132e-15,9.056154197245627e-16,9.394194149268917e-13,4.202092129364511e-31,1.4888790343919808e-48,2.2494680845858378e-29,2.9082879707542777e-37,2.009303261176912e-31,8.073691292091548e-79,4.542035212259007e-77,6.857099520099394e-35,4.702752322903773e-79,8.266945549386786e-37,1.458859745055777e-93,3.3515555308663626e-77,2.726355057519495e-80,5.380636563400726e-79,2.0471148922146014e-77,1.0441473371393214e-94,1.040742957004452e-93,1.305977101440006e-90,8.261781613014814e-37,2.1643105918057364e-32,4.016704610346703e-38,7.178847160797828e-19,2.183716411107613e-19,6.328369152718342e-30,1.3461953418778087e-42,1.5534887010472509e-30,2.8332736695420223e-23,1.8044734495572388e-21,1.2075547696178917e-32,1.6369692302081165e-31,3.4579143325634878e-43,2.5739843520525678e-31,1.2927743429861374e-36,4.096696701048465e-18,8.789646812559829e-42,1.2367734668974731e-31,7.979796268938004e-54,2.8458775739480695e-56,1.812122146263318e-60,2.2526827581770088e-32,5.115155837757906e-33,1.969378896373605e-46,1.832806185770412e-21,1.3817027602433708e-60,1.0512306152628822e-56,1.9694181214543203e-36,4.096696701048082e-18,1.467175712710177e-49,3.279258954833176e-32,1.4854583017092437e-22,1.7763915265739184e-35,4.080692701214804e-62,1.2601082064931103e-31,5.498468125176239e-42,3.771280492956793e-49,2.3229244687313684e-61,1.9232338975215817e-48,3.3752603622621924e-47,9.468338453188122e-24,5.267306048144883e-50,9.763328606277128e-49
1.4907676719362193e-18,0.7100358888325294,1.5469671593290857e-23,2.805027559352622e-25,4.7194305329734465e-31,1.894078821317352e-23,0.0,0.0,1.8729037824452778e-18,1.0397050795708285e-32,9.768507141203717e-44,9.122570088718753e-44,1.2300599811227192e-47,4.724615426519949e-59,6.240290493052812e-39,2.901436304963491e-32,3.1923772845455932e-34,8.660061520271969e-32,2.328800737903972e-72,1.8114583546549033e-54,3.7533494056668633e-75,2.1708998564293187e-74,2.9715616134521704e-22,1.5291410836392138e-75,2.08928531616431e-49,5.783339163513741e-80,5.702567943723113e-83,1.7609352519513435e-66,3.515350504341722e-79,6.390058372496076e-80,1.786056740033781e-50,1.169610453358661e-92,8.616095073105393e-94,1.634407821162238e-93,3.76,0.0,1.0038751231611993,0.9999999999981207,2.2316382909279122e-42,1.4763639771107608e-46,1.1063618328589342e-14,7.02444888972584e-15,2.2275453669395815e-15,1.8116240719238256e-15,1.879246738530268e-12,1.6813841996803406e-30,1.1915557283022182e-47,9.000802391472067e-29,1.1636940094022776e-36,8.039830284936132e-31,2.5856052103750596e-77,1.454589910285868e-75,2.74373298899017e-34,1.506059680309186e-77,3.3078550412296013e-36,9.34413475634987e-92,1.0733379710266572e-75,8.731170893464201e-79,1.7231525757559692e-77,6.555899565946386e-76,6.687862526252845e-93,6.666057150391573e-92,8.364906963284422e-89,3.30578927787646e-36,8.660061520268273e-32,1.607205051073766e-37,1.4360811493571772e-18,4.368381027224741e-19,2.5321719692927813e-29,1.0773654098368086e-41,6.215978316848307e-30,5.667777620623931e-23,3.609730431172206e-21,4.831791990380769e-32,6.550009170604298e-31,2.767382409628077e-42,1.0299290177969462e-30,5.172781288422362e-36,8.195172254333836e-18,3.5443498983988505e-41,4.948704839632413e-31,6.386262242092367e-53,4.555257510029633e-55,2.900575586722496e-59,9.013665286777528e-32,2.0467286150222981e-32,1.5761016543149233e-45,3.666408205448829e-21,2.2116242542740668e-59,1.682653602249832e-55,7.88023793861249e-36,8.195172254332302e-18,1.1741864979198898e-48,1.3121307250607617e-31,2.971561613537061e-22,7.107879977928993e-35,6.531765865220643e-61,5.04207419264541e-31,4.400441281234191e-41,3.0181705646037025e-48,3.718840356877736e-60,1.5189664816235603e-47,2.7012340975507705e-46,1.8940788212315782e-23,4.215445864581174e-49,7.81462001224265e-48
2.98185893138534e-18,0.7100358888325309,3.094271468678886e-23,5.610663988027665e-25,1.888079524056489e-30,3.7885687732863274e-23,0.0,0.0,3.746214099243353e-18,4.1594973335686497e-32,7.816289891114424e-43,7.299442108085e-43,9.84235017514152e-47,3.78041017397975e-58,2.496522539626879e-38,1.1607634521321116e-31,1.2771587897990849e-33,3.4645885238106446e-31,7.455080319104806e-71,1.4494419134733697e-53,1.2015420996318478e-73,6.949599649766141e-73,5.943768236854859e-22,4.895004398086708e-74,1.6717456893954088e-48,1.8514250216429453e-78,1.8255356405224097e-81,2.818315501408465e-65,1.1253526294727083e-77,2.0456193465567609e-78,1.4291167610808803e-49,7.488796777418778e-91,5.516701342539559e-92,1.0464808582305653e-91,3.76,0.0,1.0038751231611882,0.9999999999962411,1.7856496966297926e-41,1.1813154937345321e-45,2.212963813717171e-14,1.4050422515052951e-14,4.455574247138682e-15,3.623641374979693e-15,3.758901378267337e-12,6.726631651062507e-30,9.534256217060243e-47,3.600907041849179e-28,4.655533782036784e-36,3.2164556375064654e-30,8.277176429595887e-76,4.656510295672232e-74,1.0976718586598697e-33,4.821278079274392e-76,1.3233574126375849e-35,5.982625629284583e-90,3.436026386321914e-74,2.795068698628285e-77,5.516247357779822e-76,2.0987093073706526e-74,4.2819350071108074e-91,4.2679740155187425e-90,5.355670505144825e-87,1.322531359908506e-35,3.4645885238076935e-31,6.4298668088296175e-37,2.872474015898963e-18,8.737710259101738e-19,1.0130336728140609e-28,8.620560173553033e-41,2.4867960868753005e-29,1.1336785607109323e-22,7.220244395547928e-21,1.9330314227373497e-31,2.6204301781106803e-30,2.2143263943118e-41,4.120386720590737e-30,2.0694493465908279e-35,1.63921233609053e-17,1.4398513301898876e-40,1.979804176159802e-30,5.109980096517081e-52,7.28989509676728e-54,4.641865293088304e-58,3.606053048462192e-31,8.188247209858435e-32,1.2611207905471113e-44,7.3336122438993e-21,3.539318848758147e-58,2.692793590533108e-54,3.1526084392627113e-35,1.6392123360899156e-17,9.395276352868042e-48,5.249377307404762e-31,5.943768237194477e-22,2.8436148401364433e-34,1.0452951939836216e-59,2.0171579969917698e-30,3.5210146995898207e-40,2.41499501908902e-47,5.9518740969784035e-59,1.2073210624446102e-46,2.161397685483082e-45,3.788568772943178e-23,3.372997242135317e-48,6.253279247345843e-47
5.964041450283581e-18,0.7100358888325337,6.188884179196124e-23,1.1221936867135514e-24,7.552932761770041e-30,7.577548677283355e-23,0.0,0.0,7.492834732827058e-18,1.6639343461249717e-31,6.25362564802486e-42,5.840108160250595e-42,7.874629835828405e-46,3.024615301154535e-57,9.986902895746264e-38,4.64343169549647e-31,5.109050945903603e-33,1.3859482045140117e-30,2.386092672388193e-69,1.1596636415097512e-52,3.845687338129642e-72,2.2243071952939046e-71,1.1888181483157848e-21,1.5666819328978876e-72,1.337523540838244e-47,5.925923604942803e-77,5.8428565260811895e-80,4.50996019580429e-64,3.6018333154655534e-76,6.547263251242566e-77,1.1434019735896575e-48,4.7938830637390564e-89,3.5314577464021657e-90,6.698950542783525e-90,3.76,0.0,1.003875123161166,0.9999999999924818,1.4286553973545688e-40,9.451421302786026e-45,4.4261677754335966e-14,2.8102369770933698e-14,8.911632007679946e-15,7.247675975720793e-15,7.518210627862735e-12,2.690871646908756e-29,7.628129208328384e-46,1.4404800350626493e-27,1.8623650679298489e-35,1.2866869679002718e-29,2.649214938436537e-74,1.4903749683699976e-72,4.3910447976228045e-33,1.5431109981009535e-74,5.293860482888884e-35,3.829641972618844e-88,1.0997436689872189e-72,8.945970657857461e-76,1.7655446975894526e-74,6.717184372010081e-73,2.740983477578562e-89,2.7320466676474273e-88,3.428310900908857e-85,5.290559100315451e-35,1.3859482045116614e-30,2.5721560926241358e-36,5.74525974893052e-18,1.747636872142669e-18,4.052464484698367e-28,6.897102966359672e-40,9.94799392504011e-29,2.2674801917366404e-22,1.4441272328882514e-20,7.732754984045986e-31,1.0482573786244819e-29,1.771629318999658e-40,1.6482888276106975e-29,8.278471096380148e-35,3.2786025574051085e-17,5.934932924999666e-40,7.919861231149987e-30,4.0883722474039905e-51,1.1665018759695725e-52,7.427740036171316e-57,1.4425386139646475e-30,3.2755654529602576e-31,1.008992431176189e-43,1.4668020317174784e-20,5.663486238093576e-57,4.308908048544178e-53,1.2611461159139371e-34,3.27860255740265e-17,7.516935350037812e-47,2.099921815930901e-30,1.1888181484516437e-21,1.1375385194109166e-33,1.6726424530496256e-58,8.069288673274915e-30,2.817068169033431e-39,1.932179463956132e-46,9.524382383659607e-58,9.62715267504153e-46,1.7292823235470813e-44,7.577548675910643e-23,2.698654046342686e-47,5.0032567703055196e-46
1.1928406488080065e-17,0.7100358888325391,1.237812596750113e-22,2.2444482712382292e-24,3.02129604222432e-29,1.515550848551371e-22,0.0,0.0,1.498607599994469e-17,6.656008219516696e-31,5.003138025874988e-41,4.67230832909215e-41,6.300006139521242e-45,2.419807108950054e-56,3.994923707173603e-37,1.8574482580945926e-30,2.0437035427731674e-32,5.544018446606058e-30,7.636243783539868e-68,9.27774971164315e-52,1.2307403795995097e-70,7.118479587292999e-70,2.3777007973754272e-21,5.0138310759017216e-71,1.0700696329861298e-46,1.8966116025941516e-75,1.8698969049546204e-78,7.216460695339407e-63,1.1526994608144486e-74,2.0953292822482937e-75,9.147650158921119e-48,3.068422337034918e-87,2.2603797234772245e-88,4.287801262192438e-88,3.76,0.0,1.0038751231611216,0.9999999999849631,1.1429785768118141e-39,7.561496016754637e-44,8.852575698866258e-14,5.620626430360125e-14,1.782374752933471e-14,1.4495745155720462e-14,1.5036829007538587e-11,1.0763924579564586e-28,6.102793077700823e-45,5.76215452862703e-27,7.44976335623483e-35,5.146957310728959e-29,8.478317538961455e-73,4.769666625853576e-71,1.756489403316962e-32,4.9384385528546495e-73,2.1176303701850023e-34,2.451214595584399e-86,3.519524137963325e-71,2.8629907962669862e-74,5.6502960422832685e-73,2.149709356364333e-71,1.7544038670377835e-87,1.7486837423145466e-86,2.1943371894615406e-83,2.1163122413323752e-34,5.544018446587431e-30,1.0289043389818024e-35,1.1490831214785577e-17,3.4953685640360466e-18,1.6210517547264876e-27,5.517944317481417e-39,3.979359490980792e-28,4.535083588702576e-22,2.888332821388426e-20,3.093227852809003e-30,4.19320012998443e-29,1.4173707385144928e-39,6.593423598275022e-29,3.311523185030141e-34,6.557383000035409e-17,2.5141225580937693e-39,3.168073402350881e-29,3.270853086433808e-50,1.8664979334254526e-51,1.188498851603152e-55,5.7703892491341185e-30,1.3102794969497342e-30,8.07232269150386e-43,2.9336836449223924e-20,9.0620387929136e-56,6.894603502527246e-52,5.044790592474297e-34,6.557383000025573e-17,6.0138347122990786e-46,8.400029056766097e-30,2.3777007979188848e-21,4.550339306716126e-33,2.676364038003992e-57,3.227846809988889e-29,2.2537438423809356e-38,1.5458169579600354e-45,1.5240118906933447e-56,7.689154991167637e-45,1.3834915238418094e-43,1.5155508480022642e-22,2.159025751717222e-46,4.00285878081591e-45
2.385713656367303e-17,0.71003588883255,2.4756675013193217e-22,4.4889574751000244e-24,1.2085430048549566e-28,3.031142810291965e-22,0.0,0.0,2.997255853398083e-17,2.6624574557572904e-30,4.002605427365977e-40,3.7379353852516095e-40,5.04012962571041e-44,1.9358916309624007e-55,1.5980019897348964e-36,7.429944193352295e-30,8.174980535752134e-32,2.2176525295863714e-29,2.443717575363981e-66,7.422376186834218e-51,3.9385619139031007e-69,2.2780249226821125e-68,4.7554660946908925e-21,1.604497773651526e-69,8.560760300556808e-46,6.070289152266811e-74,5.983962626928152e-77,1.1546756713037142e-61,3.688818789349297e-73,6.70538182464235e-74,7.318294020834883e-47,1.963898370397299e-85,1.4467228783778914e-86,2.744346044766241e-86,3.76,0.0,1.003875123161033,0.9999999999699258,9.144045656162533e-39,6.0493404297531895e-43,1.770539154573082e-13,1.124140534525607e-13,3.5647978574933215e-14,2.899188342978967e-14,3.007406528883052e-11,4.3056574344651825e-28,4.882350352379403e-44,2.3049086446668054e-26,2.9799659312699913e-34,2.058824817563383e-28,2.713194428626907e-71,1.5263680009421947e-69,7.02610065735952e-32,1.5803777350008458e-71,8.470693897816912e-34,1.5688553459204707e-84,1.1263028311700017e-69,9.162019029657012e-73,1.8081832733359196e-71,6.879406538420683e-70,1.122874298308941e-85,1.1192132395344084e-84,1.4044456596068205e-81,8.465441098837564e-34,2.217652529571753e-29,4.115701374266416e-35,2.2981974145663462e-17,6.990831945536345e-18,6.484338941430094e-27,4.4144602335752333e-38,1.5917761809151798e-27,9.070290922292522e-22,5.776744005721808e-20,1.237316310281765e-29,1.6773141714194141e-28,1.1339235021378585e-38,2.6374230974564885e-28,1.3246362235290685e-33,1.3114943885300586e-16,1.1177139921291257e-38,1.2672551433766193e-28,2.6167446056364125e-49,2.986472633567566e-50,1.9016465100702722e-54,2.3082026557495126e-29,5.24122462174006e-30,6.458011496812125e-42,5.86744686553149e-20,1.4499630471093717e-54,1.1031645984836996e-50,2.0179579763579377e-33,1.3114943885261249e-16,4.811183481674751e-45,3.360079978479662e-29,4.755466096864766e-21,1.820172813774049e-32,4.2822913243046835e-56,1.2911649917517107e-28,1.8030095787856786e-37,1.236682927312986e-44,2.4385075768675264e-55,6.146298005869135e-44,1.10681947206817e-42,3.0311428080954923e-22,1.727261621308951e-45,3.2023883737903935e-44
4.7714596714858957e-17,0.7100358888325718,4.95140349809052e-22,8.977976022073464e-24,4.834221195982278e-28,6.06232673415125e-22,0.0,0.0,5.994552360125665e-17,1.0649938159758198e-29,3.202122346901713e-39,2.9903837962694834e-39,4.032159670932482e-43,1.5487316751198785e-54,6.392072945342531e-36,2.97200790859751e-29,3.2700255138289366e-31,8.870700616482491e-29,7.82008755808888e-65,5.937971806998717e-50,1.2603706444585087e-67,7.289858078408057e-67,9.510996686106538e-21,5.134507826570225e-68,6.848689584165041e-45,1.943074505102046e-72,1.9149148527917035e-75,1.8475146676688588e-60,1.1804509120916234e-71,2.1457747086774987e-72,5.854705000639402e-46,1.2569297616882915e-83,9.259293300687639e-85,1.756432931418367e-84,3.76,0.0,1.0038751231608558,0.9999999999398513,7.315323343012132e-38,4.8395298274370095e-42,3.541102323945692e-13,2.248296320849769e-13,7.12964406752861e-14,5.798415963420754e-14,6.014853593917542e-11,1.722280496625068e-27,3.905926642944187e-43,9.219727883581204e-26,1.19199846700607e-33,8.235383095147142e-28,8.682435012767129e-70,4.884497098197458e-68,2.8104689304255947e-31,5.057332954738806e-70,3.388312090808949e-33,1.0040923912290624e-82,3.6042572372047804e-68,2.931917951565869e-71,5.786328485232064e-70,2.2014639550835853e-68,7.186574138282804e-84,7.163142818848767e-83,8.988676113316061e-80,3.3862268089651525e-33,8.87070061637006e-29,1.6462975239108758e-34,4.596426000409036e-17,1.398175869939111e-17,2.5937619600967695e-26,3.531610097711185e-37,6.367169491310094e-27,1.814070774810474e-21,1.1553566403720694e-19,4.949315554866734e-29,6.7093248909031375e-28,9.071495620351409e-38,1.0549799704072466e-27,5.298598791563085e-33,2.6230065655849256e-16,5.367266630084979e-38,5.069072138830828e-28,2.093420570519059e-48,4.7784169418323076e-49,3.0426730606263254e-53,9.232904508863832e-29,2.0965111760833194e-29,5.166470603996736e-41,1.1734973283546768e-19,2.319970265268344e-53,1.7650857474806753e-49,8.071919487888047e-33,2.623006565569191e-16,3.8489948880894167e-44,1.3440456594264022e-28,9.510996694802125e-21,7.280765794841501e-32,6.851753113781751e-55,5.1647124962086015e-28,1.442379516415982e-36,9.893580950940318e-44,3.901682904040859e-54,4.915029842454185e-43,8.854660570591764e-42,6.062326725365261e-22,1.3818257260129532e-44,2.5619512396516918e-43
9.542951701723083e-17,0.7100358888326155,9.902980242163649e-22,1.7956013673020465e-23,1.933698313905069e-27,1.2124694583382228e-21,0.0,0.0,1.198914537326225e-16,4.259996931236326e-29,2.5617130825626507e-38,2.3923212304227473e-38,3.225759859559635e-42,1.2389926764187417e-53,2.5568421531500876e-35,1.1888092087513952e-28,1.3080168865068822e-30,3.548298502657413e-28,2.899159833559166e-63,4.7504062521317904e-49,4.6726026814689895e-66,2.702586776025668e-65,1.9022057856076705e-20,1.7991371944602545e-66,5.478984281784541e-44,7.207553357534326e-71,7.095552771685291e-74,2.9560504371233575e-59,4.376300882965691e-70,7.955079042451159e-71,4.683792275188969e-45,1.0629358651840338e-81,7.729917832500805e-83,1.485354010005758e-82,3.76,0.0,1.0038751231605014,0.9999999998797023,5.852293402284866e-37,3.8716469136812635e-41,7.082228662689695e-13,4.4966079068779845e-13,1.4259336491261534e-13,1.159687106681612e-13,1.2029746959091035e-10,6.88915704957565e-27,3.1247598658302e-42,3.687909524616554e-25,4.7680178702078204e-33,3.294170033195609e-27,3.2188605422611227e-68,1.810841474205535e-66,1.1241933524192161e-30,1.8749176849878155e-68,1.355331781058689e-32,7.429076490995753e-81,1.3362150423828123e-66,1.0869571639074885e-69,2.1451799492897095e-68,8.161540839483591e-67,5.3172007034495e-82,5.299864402380744e-81,6.650540164485353e-78,1.3545103514374312e-32,3.548298502574698e-28,6.58522540730041e-34,9.192883170762858e-17,2.7963612170517346e-17,1.0375100597951785e-25,2.8253048401498366e-36,2.546880748533266e-26,3.6281550034258476e-21,2.310721131704698e-19,1.9797362647196087e-28,2.68374357008046e-27,7.257239468277667e-37,4.21994134217246e-27,2.1194502945089897e-32,5.246030919701984e-16,2.8640133565383854e-37,2.027639168637367e-27,1.674746460617511e-47,7.645515610156044e-48,4.868307703756803e-52,3.693180559072729e-28,8.386087362571621e-29,4.133201155235513e-40,2.347002602676564e-19,3.7119756716935314e-52,2.824154977134075e-48,3.2287885941106594e-32,5.2460309196390425e-16,3.0792180595420954e-43,5.3762099479619425e-28,1.9022057890859234e-20,2.912321511480236e-31,1.0962874267272169e-53,2.0658954989480005e-27,1.1538380422367914e-35,7.914911913382579e-43,6.242749078819982e-53,3.931223468527305e-42,7.083770023435727e-41,1.2124694548238049e-21,1.1054671856768309e-43,2.0495772086459574e-42
1.9085935762197454e-16,0.710035888832703,1.980655273242972e-21,3.5912091202920676e-23,7.734812927943109e-27,2.4249430287894096e-21,0.0,0.0,2.397833139826108e-16,1.7040031058834268e-28,2.0493765527848903e-37,1.9138626586561965e-37,2.580636312062293e-41,9.911970566879869e-53,1.022739438408125e-34,4.755248917930573e-28,5.2320810763284105e-30,1.4193231773692038e-27,9.317030624324003e-62,3.8003372656875636e-48,1.501634419416781e-64,8.685303658996174e-64,3.804418014457252e-20,5.772876223193036e-65,4.383200594048248e-43,2.31884363103278e-69,2.2802664153270717e-72,4.729702541873304e-58,1.4064119098624598e-68,2.5565240631638195e-69,3.747045707504474e-44,6.828683902189198e-80,4.967130275706281e-81,9.54251712024137e-81,3.76,0.0,1.0038751231597927,0.9999999997594043,4.681848613685217e-36,3.0973268446675527e-40,1.4164481340172843e-12,8.993231132453978e-13,2.851872135337679e-13,2.319378072365405e-13,2.405953062985684e-10,2.7556698462540804e-26,2.499815324374534e-41,1.4751672521860905e-24,1.90721179899422e-32,1.3176713963798143e-26,1.0344454934023563e-66,5.819501664110335e-65,4.4967853440175624e-30,6.025425686032158e-67,5.4213413206794e-32,4.784718870908352e-79,4.294194601407965e-65,3.493155134067091e-68,6.893967460963639e-67,2.622874595850123e-65,3.4245588051400844e-80,3.413393383932263e-79,4.283300916234691e-76,5.418157092915129e-32,1.419323177314598e-27,2.6340983157458408e-33,1.8385797506144266e-16,5.592731896643657e-17,4.150050782941449e-25,2.260250572980314e-35,1.0187548885582774e-25,7.256326914468349e-21,4.621450161301357e-19,7.918964984310406e-28,1.0735001288727863e-26,5.805808652133658e-36,1.687980827066149e-26,8.477822720622782e-32,1.0492079627965404e-15,1.7192863306686433e-36,8.110577300759577e-27,1.3398012497592987e-46,1.2232863524089048e-46,7.789316622399082e-51,1.477275957359241e-27,3.354443479314437e-28,3.3065709678452226e-39,4.694013114195667e-19,5.939178825124969e-51,4.518661769521693e-47,1.2915222233553936e-31,1.0492079627713635e-15,2.4633879598439357e-42,2.1504894205006595e-27,3.8044180283703e-20,1.164931871730272e-30,1.7540653260071335e-52,8.263602953387447e-27,9.229573242346852e-35,6.33194861476837e-42,9.98844304358918e-52,3.1446634612481726e-41,5.6670320840907766e-40,2.4249430147316633e-21,8.843764436749454e-43,1.6396682545963658e-41
3.81719038831462e-16,0.7100358888328775,3.9615373721416215e-21,7.182425517479187e-23,3.0939291066621206e-26,4.849890172111953e-21,0.0,0.0,4.79567034431614e-16,6.816021089622302e-28,1.6395036844426142e-36,1.5310923917538377e-36,2.064545339840144e-40,7.9295878119602e-52,4.090962765051973e-34,1.9021019775785577e-27,2.0928352712510298e-29,5.6773012627793636e-27,2.981854376838852e-60,3.040275904280667e-47,4.8058821070672256e-63,2.779674250390077e-62,7.608842451578605e-20,1.8474812725211472e-63,3.506565939169459e-42,7.437611711098757e-68,7.29783972861307e-71,7.56754241120946e-57,4.501129511713644e-67,8.181988133208156e-68,2.9976422448643943e-43,4.370637356302754e-78,3.1792548223541283e-79,6.107687314558441e-79,3.76,0.0,1.003875123158375,0.9999999995188086,3.7454844487710015e-35,2.477865350027924e-39,2.83289866951197e-12,1.7986477797684197e-12,5.703749113620485e-13,4.638759783751888e-13,4.811908573307e-10,1.102269354822477e-25,1.999855249941814e-40,5.900674038187224e-24,7.628855301518933e-32,5.27069254426387e-26,3.3106760783820487e-65,1.8624932285412043e-63,1.798716823531396e-29,1.9283993194017843e-65,2.1685396131184486e-31,3.062930478819341e-77,1.3743287431472615e-63,1.1179617359072038e-66,2.2063703207435814e-65,8.39433779540573e-64,2.19222587708881e-78,2.185078445945755e-77,2.7419494213735096e-74,2.1673471196750558e-31,5.6773012625274976e-27,1.0536418292484926e-32,3.677162615560218e-16,1.118547319729421e-16,1.6600224157105213e-24,1.8082031324060377e-34,4.0750247224276994e-25,1.451268455180059e-20,9.242908408220289e-19,3.1675898506881095e-27,4.294005741903937e-26,4.6446535745717116e-35,6.751931873299832e-26,3.3911333861883425e-31,2.098417704460944e-15,1.1466584306737928e-35,3.244235045513751e-26,1.0718427596299949e-45,1.957261166122173e-45,1.2462924915829541e-49,5.909111157836442e-27,1.3417791006801397e-27,2.645261071439223e-38,9.388033988735191e-19,9.502697608660655e-50,7.229868535724892e-46,5.166123472150753e-31,2.098417704360237e-15,1.970723216855276e-41,8.601968398666155e-27,7.608842507230873e-20,4.65973584858589e-30,2.8065085575081115e-51,3.305445338174413e-26,7.381816647138478e-34,5.065566882167894e-41,1.5981542477114964e-50,2.515612404819832e-40,4.5336311950229664e-39,4.849890115880582e-21,7.075023180800262e-42,1.3117372001699028e-40
