Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55)
2.0826766129527302e-06,0.7529152467186521,8.857935351845106e-07,6.617941081155447e-08,2.906338815271477e-07,7.012925612818835e-06,0.0,0.0,6.739207303085963e-06,4.815224093008888e-08,1.7121247522281807e-07,6.019991402794048e-14,6.05593779884992e-11,3.2734525162467332e-25,1.8897093276871088e-19,1.138977618515936e-19,3.549929779750598e-18,1.1092905903126143e-06,8.560245087769172e-19,4.3323224079100066e-13,6.18448330751847e-17,6.809480884937836e-23,7.423805611870309e-21,1.4855554864193476e-19,1.356629960368434e-15,1.5579991343482723e-23,1.36101034610448e-24,1.1475238917431542e-27,4.7074615379795584e-36,1.8544388621171554e-34,6.438063226885377e-14,1.361154937150587e-30,6.552062877633673e-25,5.087926663852784e-28,3.76,0.0,0.8452768676121144,0.9992065028504051,1.5635307988131303e-06,5.2189713423548676e-23,0.052347304209121606,0.041942213268202175,0.010272275273444566,7.481740330066937e-06,0.0007823750098773581,6.088278843822363e-05,2.1140867030586398e-10,3.3121141790503493e-10,3.835405634146061e-15,4.313271720838207e-06,4.1030924844294096e-13,1.8742841487519466e-13,9.187569272297223e-09,4.1956649434148583e-13,4.2375795038252633e-13,4.842594384940413e-19,3.2080713270987607e-13,1.0605537888681759e-15,3.837753426538896e-14,1.6317902734906302e-13,2.8043450927841136e-20,2.8704161888162765e-19,5.238635676773113e-13,9.463151197507605e-13,1.1101816567401335e-06,3.6008127572291966e-08,8.794710541053944e-07,1.6338160098482393e-07,6.233014183178391e-06,3.6491958553147757e-06,8.943632121878159e-06
2.136483611110898e-06,0.7530884150327462,9.106110957679225e-07,6.817863746954547e-08,2.99641738999995e-07,7.362471473046996e-06,0.0,0.0,6.908046869018214e-06,5.033508035899757e-08,1.8459729721807894e-07,6.693717497225874e-14,6.41162049760502e-11,3.6794560332904194e-25,2.0649936611561293e-19,1.2428365876350897e-19,3.976231049146189e-18,1.1666330634041564e-06,9.682783708199465e-19,4.681034822101289e-13,7.19169216853681e-17,7.947337124356318e-23,8.126721261146583e-21,1.6660381575018063e-19,1.439197953118895e-15,1.8541418455982258e-23,1.6388236403108232e-24,1.360912793979596e-27,6.041867636122978e-36,2.2272298664481025e-34,6.864570456472615e-14,1.6326722526441864e-30,7.790793585854435e-25,6.17762032010432e-28,3.76,0.0,0.8439663302621087,0.9992061087350921,1.6497149631577406e-06,6.140135185025457e-23,0.05366015234412706,0.04299008241790653,0.010530757208672576,7.4721023673533515e-06,0.0007823746934221036,6.404119319807537e-05,2.2290449303691428e-10,3.3198280393854045e-10,3.93033975880241e-15,4.531308424311784e-06,4.596233015516411e-13,2.095164381759501e-13,9.66188764037886e-09,4.698021335790617e-13,4.3578429095959106e-13,5.423457213289027e-19,3.5817461778027964e-13,1.1841312884309586e-15,4.284977786770348e-14,1.8213599800820995e-13,3.140714261275793e-20,3.2147147396840574e-19,6.028575578170507e-13,9.69907149226272e-13,1.1675953959730187e-06,3.897975707952675e-08,9.001919368076051e-07,1.6797679067944677e-07,6.434648526202538e-06,3.8574936488332294e-06,9.369332806403658e-06
2.1902906092690657e-06,0.7532613274354037,9.356933069057669e-07,7.020384559778587e-08,3.08755346440002e-07,7.72108903437615e-06,0.0,0.0,7.0766708617080565e-06,5.255080076234055e-08,1.986499277551549e-07,7.424021807529035e-14,6.778717425183837e-11,4.126164783805989e-25,2.252368233929985e-19,1.3535374366376332e-19,4.4426013871734785e-18,1.2253840746865725e-06,1.091826711189774e-18,5.047679291024302e-13,8.331826093748105e-17,9.239304070418485e-23,8.878894706919421e-21,1.8634317126306943e-19,1.5248764200332159e-15,2.1983305902044716e-23,1.964425843647012e-24,1.6078981977966268e-27,7.711227613220791e-36,2.6644498300072603e-34,7.308584505792481e-14,1.9503682452954443e-30,9.232680231400528e-25,7.466745560675533e-28,3.76,0.0,0.8426578044585848,0.999205709171057,1.7383871713740162e-06,7.197011792033959e-23,0.0549710491472094,0.04403617953402174,0.01078889797666843,7.462478918641446e-06,0.0007823743727161779,6.727798542479328e-05,2.34700010248194e-10,3.327528574469147e-10,4.0250695055924604e-15,4.754330323411702e-06,5.132936253185412e-13,2.335167353516807e-13,1.0147815061930091e-08,5.244573647306175e-13,4.4788025193206344e-13,6.055461263939683e-19,3.987363432600356e-13,1.3182761174676611e-15,4.770448681990552e-14,2.027088336805894e-13,3.506697831323538e-20,3.589326195571278e-19,6.911783944820247e-13,9.934572249153237e-13,1.2264214039426709e-06,4.211738640664758e-08,9.210740182167633e-07,1.7261008972292794e-07,6.63807736396439e-06,4.071965619120239e-06,9.805702956809612e-06
2.2440976074272334e-06,0.7534339843370662,9.610433093500845e-07,7.22553827494698e-08,3.1797600345342584e-07,8.088848340756765e-06,0.0,0.0,7.245083794329691e-06,5.479854488327844e-08,2.1338543995363128e-07,8.214198229779815e-14,7.157343985039414e-11,4.616806810436052e-25,2.452417007651331e-19,1.471380677962053e-19,4.951855284196232e-18,1.2855410148330962e-06,1.227483321207866e-18,5.432674713564255e-13,9.61856936543662e-17,1.0701671525121588e-22,9.682718511853821e-21,2.0788848113390965e-19,1.6137301206022017e-15,2.5971284282416296e-23,2.3446054389166967e-24,1.8928999117890306e-27,9.789461978461847e-36,3.175601902906486e-34,7.770425981005542e-14,2.3208374438597757e-30,1.0906168892308245e-24,8.986022601291376e-28,3.76,0.0,0.8413512869423527,0.9992053041487808,1.829569306908881e-06,8.40591803868589e-23,0.05627999764880112,0.04508050733010722,0.011046698098192108,7.452869960103835e-06,0.0007823740477520915,7.059305729703006e-05,2.467948102889545e-10,3.335215804088375e-10,4.1195953561235345e-15,4.982310284844374e-06,5.715707176325317e-13,2.5953694846640884e-13,1.0645328914423723e-08,5.837851323412529e-13,4.600471996348902e-13,6.7415277267008e-19,4.426695718657477e-13,1.463574906277523e-15,5.296289512672433e-14,2.2498692195634261e-13,3.9039873367528327e-20,3.995982010558784e-19,7.896340000426362e-13,1.0169654467357333e-12,1.2866571699911082e-06,4.5426427158365594e-08,9.421190148893834e-07,1.7728189712781588e-07,6.843318881580514e-06,4.292642081217811e-06,1.0252827871594223e-05
2.297904605585401e-06,0.7536063861476211,9.86664256109218e-07,7.433359842833458e-08,3.2730499255291624e-07,8.465820202907302e-06,0.0,0.0,7.413290206291365e-06,5.707747246014763e-08,2.2881882579877918e-07,9.06765737177018e-14,7.547617552566377e-11,5.1548094516691375e-25,2.665742620948268e-19,1.596675064016288e-19,5.506945843315526e-18,1.3471012801525176e-06,1.3760991095222106e-18,5.836437781236777e-13,1.1066642965532257e-16,1.2351997705530252e-22,1.0540660897352244e-20,2.3135972665397436e-19,1.705825113356199e-15,3.0578410607687433e-23,2.78692664084327e-24,2.2208175095274492e-27,1.236471285686451e-35,3.771380803592443e-34,8.250415557357564e-14,2.7514504605027628e-30,1.2843020358827472e-24,1.0770081244420797e-27,3.76,0.0,0.8400467744577483,0.99920489365853,1.9232834903688044e-06,9.784725461291712e-23,0.05758700087430195,0.04612306851534801,0.011304158093194468,7.4432754679365444e-06,0.0007823737185221878,7.398630106014175e-05,2.5918848176056756e-10,3.342889747992399e-10,4.213917790544054e-15,5.215221285490583e-06,6.347118564029115e-13,2.8768755938323613e-13,1.1154406717302164e-08,6.4804517909376e-13,4.722865198489293e-13,7.484655213193309e-19,4.901561599818185e-13,1.6206294928090512e-15,5.864678731223621e-14,2.49061957732852e-13,4.334319141735164e-20,4.436459527739651e-19,8.990776227623305e-13,1.0404319143033823e-12,1.3483001894377788e-06,4.8912368980172054e-08,9.633286453890863e-07,1.8199261448190736e-07,7.050391528139876e-06,4.51955367664561e-06,1.0710793746267311e-05
2.351711603743569e-06,0.7537785332764084,1.012559317123704e-06,7.643884459839879e-08,3.367435857129146e-07,8.85207619733526e-06,0.0,0.0,7.581294663347253e-06,5.938675994677123e-08,2.449649964808829e-07,9.98792872022066e-14,7.949657511765096e-11,5.743809012841008e-25,2.892966812600389e-19,1.7297377666943619e-19,6.11096924983438e-18,1.410062272561888e-06,1.5385629482995327e-18,6.25938298641678e-13,1.2691856950174656e-16,1.4209175267713762e-22,1.1455267476528629e-20,2.5688213165102464e-19,1.8012287775625927e-15,3.5885851302490595e-23,3.2997983945790916e-24,2.5970729484031674e-27,1.554170637252162e-35,4.463800395199434e-34,8.748874032248061e-14,3.250427624291245e-30,1.5078619427397082e-24,1.285786306195465e-27,3.76,0.0,0.8387442637526293,0.9992044776903576,2.0195520735923486e-06,1.1352973352018573e-22,0.0588920618440853,0.047163865794558335,0.011561278480818452,7.4336954183589715e-06,0.0007823733850186423,7.745760902650598e-05,2.7188061351773266e-10,3.350550425893053e-10,4.308037287548506e-15,5.453036411987826e-06,7.029810638779732e-13,3.1808187428988707e-13,1.167502613291975e-08,7.175040089689362e-13,4.845996182596281e-13,8.287919256805822e-19,5.413825321788167e-13,1.7900568383001644e-15,6.477849536604974e-14,2.7502793037320285e-13,4.799474151240006e-20,4.912581682834605e-19,1.0204090067587002e-12,1.0638567269332901e-12,1.4113479635614996e-06,5.258078037550381e-08,9.847046331551034e-07,1.867426462436835e-07,7.259314003071139e-06,4.752731378251216e-06,1.1179687677061099e-05
2.4055186019017366e-06,0.7539504261322177,1.0387316831202003e-06,7.857147610701808e-08,3.46293049659016e-07,9.247688666978495e-06,0.0,0.0,7.749101757759228e-06,6.172560023734539e-08,2.618387827334629e-07,1.097866285064851e-13,8.363585292509866e-11,6.387660846614952e-25,3.134730854778048e-19,1.8708945610922272e-19,6.767169342544727e-18,1.4744213995591409e-06,1.7158025320832246e-18,6.701922630558467e-13,1.451116427918722e-16,1.629349923291806e-22,1.2429163032457274e-20,2.8458629160119477e-19,1.900009835523983e-15,4.198361519651156e-23,3.892547955645743e-24,3.0276562917837526e-27,1.9444450105811868e-35,5.266333088170881e-34,9.266122378913439e-14,3.8269181210351905e-30,1.7652306150994355e-24,1.529305625668236e-27,3.76,0.0,0.8374437515783694,0.9992040562341006,2.118397635483798e-06,1.31319878869817e-22,0.06019518357350468,0.048202901868185107,0.011818059779400286,7.424129787613852e-06,0.0007823730472334623,8.100687357583697e-05,2.8487079466969147e-10,3.358197857464725e-10,4.401954324382377e-15,5.695728860314227e-06,7.766490708351405e-13,3.508360081872925e-13,1.2207164967511225e-08,7.924348502938826e-13,4.969879208948728e-13,9.154471812170913e-19,5.965396556913493e-13,1.972488942783577e-15,7.138089568460505e-14,3.029811108463372e-13,5.3012775212097364e-20,5.426216707523759e-19,1.1545755536718145e-12,1.0872399836406797e-12,1.4757979995824632e-06,5.643730956830266e-08,1.0062487088480908e-06,1.9153239998858567e-07,7.470105245745437e-06,4.992206494599239e-06,1.1659597665675974e-05
2.4593256000599043e-06,0.7541220651232918,1.0651845688937347e-06,8.073185104808366e-08,3.559546502424399e-07,9.652730723018933e-06,0.0,0.0,7.916716108495365e-06,6.409320239582699e-08,2.794549351704051e-07,1.2043633680675199e-13,8.789524408403886e-11,7.090449839713811e-25,3.391695995603594e-19,2.0204800135528844e-19,7.478942289054321e-18,1.5401760741956215e-06,1.9087852499138236e-18,7.164466832406998e-13,1.6542716108745723e-16,1.862673682859126e-22,1.3465053335983776e-20,3.146083047180878e-19,2.0022383749084766e-15,4.897133923780171e-23,4.575499263425194e-24,3.519174714664819e-27,2.4219305366343297e-35,6.194062037892492e-34,9.802481800603463e-14,4.491084964644765e-30,2.06077300854383e-24,1.812456519600274e-27,3.76,0.0,0.8361452346898467,0.9992036292793798,2.219842979115067e-06,1.5145007502952895e-22,0.061496369072900244,0.0492401794323114,0.012074502506470693,7.414578551967151e-06,0.0007823727051584855,8.463398715549813e-05,2.981586145814592e-10,3.365832062344359e-10,4.495669376847069e-15,5.943271935373969e-06,8.559932806908644e-13,3.860688693593248e-13,1.2750801172184908e-08,8.731176187259378e-13,5.094528745394929e-13,1.008754075472934e-18,6.558230148821386e-13,2.1685727605460013e-15,7.847740601079531e-14,3.330200388620177e-13,5.841598368785665e-20,5.979277832830532e-19,1.3025734760731582e-12,1.110581783142065e-12,1.5416478106443123e-06,6.048768540556887e-08,1.0279626123237951e-06,1.9636228662339698e-07,7.68278442738469e-06,5.238010674046415e-06,1.2150612624795547e-05
2.5669395963762393e-06,0.7544645831414845,1.118944894302834e-06,8.513728151511328e-08,3.7561933957971883e-07,1.0491399900736627e-05,0.0,0.0,8.251385189835683e-06,6.891160784001032e-08,3.1697294246707656e-07,1.4412011767197865e-13,9.677941349670834e-11,8.690392580979634e-25,3.9539771612730923e-19,2.346320280218214e-19,9.083582140384269e-18,1.6758617461929813e-06,2.3460534760096935e-18,8.15119851981117e-13,2.1321494911150395e-16,2.4134820542781895e-22,1.5734057441721667e-20,3.821786033744459e-19,2.217325209853179e-15,6.60686137707625e-23,6.258802368188716e-24,4.7148590441016696e-27,3.7105126530166323e-35,8.494536088975868e-34,1.0933820159039819e-13,6.1287246027623734e-30,2.7862295408799484e-24,2.5201405068205676e-27,3.76,0.0,0.8335541738069803,0.9992027588319374,2.43062533727886e-06,1.9976392374821454e-22,0.06409294339795213,0.05130946979459583,0.012586374312179816,7.395519171148499e-06,0.0007823720081056374,9.212133153535926e-05,3.2562552943056285e-10,3.381060870388077e-10,4.68249542468325e-15,6.4528037274679086e-06,1.0328530701802796e-12,4.644602798202297e-13,1.3872478226763555e-08,1.0528918137850469e-12,5.346186280749201e-13,1.2166515906650105e-18,7.875728101799216e-13,2.6043576170969686e-15,9.424911602824382e-14,3.9976056288946674e-13,7.045487033850334e-20,7.211554527616791e-19,1.6442991932627087e-12,1.1571414039056428e-12,1.6775368399755068e-06,6.919330125912421e-08,1.0719069169232394e-06,2.06144119875342e-07,8.113884421486937e-06,5.748734536666884e-06,1.3166317699618517e-05
2.6745535926925744e-06,0.7548060905860573,1.173866587246097e-06,8.965807622616623e-08,3.957478835397393e-07,1.136868411674407e-05,0.0,0.0,8.585339402758727e-06,7.383596218717551e-08,3.576354336302684e-07,1.7125809681690988e-13,1.0615939589276892e-10,1.05813318942136e-24,4.585517149554297e-19,2.710118339285109e-19,1.0955289369484367e-17,1.8170987029829272e-06,2.858934654780047e-18,9.222815655709602e-13,2.7199563810825414e-16,3.093978817573501e-22,1.8285617558819754e-20,4.60796984435018e-19,2.447078156004917e-15,8.820091169757777e-23,8.455538869936327e-24,6.251420791908101e-27,5.596288072307279e-35,1.1524809351518552e-33,1.2145465413779253e-13,8.268555457180496e-30,3.729276450676183e-24,3.4604252456991364e-27,3.76,0.0,0.8309710552126841,0.9992018662606066,2.652086010730221e-06,2.607647422140468e-22,0.0666818088019387,0.05337175836292755,0.013096898022127315,7.376517086491666e-06,0.0007823712937913653,9.991878310967768e-05,3.542780781461869e-10,3.396237006370859e-10,4.868519208771075e-15,6.98142039036984e-06,1.235911746046298e-12,5.54262647174841e-13,1.503988384225797e-08,1.2591982577567811e-12,5.601088834465499e-13,1.4552167149652756e-18,9.382851656088792e-13,3.1028829161992274e-15,1.1229167804742515e-13,4.76082706390368e-13,8.426961315805692e-20,8.625606350968318e-19,2.054575374560035e-12,1.2035363730220309e-12,1.8189952744959616e-06,7.874510769938391e-08,1.1165517054163509e-06,2.160915062945086e-07,8.552771804508843e-06,6.285163088021703e-06,1.4227532673793486e-05
2.7821675890089094e-06,0.7551465907034396,1.2299764644133811e-06,9.429724289996031e-08,4.163506693405595e-07,1.2285196316144461e-05,0.0,0.0,8.918616687422064e-06,7.886049346772733e-08,4.015575634023156e-07,2.0219899347739672e-13,1.1604586234727297e-10,1.2805379578624059e-24,5.29237222841308e-19,3.114887391306639e-19,1.3127219242708538e-17,1.96386644607482e-06,3.4566891014954094e-18,1.0382521447612903e-12,3.437125164394918e-16,3.9276352304970365e-22,2.1144491264526502e-20,5.517641918624826e-19,2.69210941844555e-15,1.1660566490397765e-22,1.1293386268795776e-23,8.209783689538594e-27,8.31900974748268e-35,1.5482511361959054e-33,1.3440001086819582e-13,1.1038550278113455e-29,4.944544247710699e-24,4.696905356091582e-27,3.76,0.0,0.8283958530707968,0.999200951474392,2.8844154175042385e-06,3.371434583739235e-22,0.06926298918775364,0.05542706654921431,0.013606077747683867,7.3575721089496515e-06,0.0007823705621441415,0.00010802548392397316,3.841129849777197e-10,3.4113606260398276e-10,5.053744484028451e-15,7.528912242718328e-06,1.4676250824353885e-12,6.565262115589156e-13,1.625284694973155e-08,1.4945132401820288e-12,5.859360027737099e-13,1.727299974051693e-18,1.1096839707673007e-12,3.669854031138644e-15,1.3281161065030464e-13,5.628551511823688e-13,1.0002527284083686e-19,1.0238328960693726e-18,2.543244662655597e-12,1.249767469577342e-12,1.9660034307847674e-06,8.919193787344613e-08,1.1619113639132128e-06,2.262078690568435e-07,8.999607872120976e-06,6.847562110995942e-06,1.5335002348511225e-05
2.8897815853252444e-06,0.7554860867314958,1.2873019073387926e-06,9.905786168159588e-08,4.374382866512348e-07,1.3241562196072987e-05,0.0,0.0,9.251255439422115e-06,8.397966393949444e-08,4.488532366063122e-07,2.373135826676923e-13,1.2644985554666062e-10,1.5409481148222482e-24,6.080963871516152e-19,3.5638008918092493e-19,1.563545139218305e-17,2.116144563161714e-06,4.1493009448211675e-18,1.1633484964299057e-12,4.3055884033259224e-16,4.9410164146427465e-22,2.4336922309354184e-20,6.56482344865567e-19,2.9530553003481645e-15,1.527708681086291e-22,1.4925380933054114e-23,1.0686776178299262e-26,1.2201326429052837e-34,2.061118665358299e-33,1.4820019724700242e-13,1.4593412899782012e-29,6.4978627733719156e-24,6.3074386230242295e-27,3.76,0.0,0.8258285415997716,0.9992000143786622,3.1278075739039707e-06,4.3204116695858385e-22,0.07183650837868971,0.057475415695858116,0.014113917587447901,7.33868404983497e-06,0.0007823698130895935,0.00011644057713521255,4.151269783796472e-10,3.426431884541904e-10,5.238174982729199e-15,8.095071306694024e-06,1.7305521644461584e-12,7.723444163268295e-13,1.7511198901605362e-08,1.7614164935595927e-12,6.121127172520772e-13,2.0358685908088503e-18,1.3035629448092842e-12,4.311207510259246e-15,1.5602380099379856e-13,6.609816478348017e-13,1.1789366731738402e-19,1.2067309695512429e-18,3.121038577663796e-12,1.2958354679790587e-12,2.1185417184966883e-06,1.0058401276467423e-07,1.2080005296805717e-06,2.3649669754352184e-07,9.454557387035955e-06,7.436203149543698e-06,1.6489486821947508e-05
2.9973955816415794e-06,0.7558245818995619,1.3458708963173422e-06,1.0394308922489034e-07,4.590215595609831e-07,1.4238420421686817e-05,0.0,0.0,9.583294521263558e-06,8.918816245898369e-08,4.996351186755284e-07,2.769955316474135e-13,1.3738280330053883e-10,1.8445865289724408e-24,6.958095230153626e-19,4.0601997021283197e-19,1.851916756964475e-17,2.2739127272164454e-06,4.9475097570787604e-18,1.2978841396280723e-12,5.349992467289123e-16,6.164053623843021e-22,2.789071051601966e-20,7.764596889952463e-19,3.230577010825406e-15,1.9847643197416286e-22,1.953385085044475e-23,1.3797725511800452e-26,1.767343984951143e-34,2.720956548737621e-33,1.628812474649611e-13,1.9119076039674293e-29,8.46808480546455e-24,8.386742494138508e-27,3.76,0.0,0.8232690950720655,0.99919905487508,3.3824601570435057e-06,5.4910712094666215e-22,0.07440239011863962,0.05951682707585455,0.014620421627284096,7.319852720814458e-06,0.0007823690465504488,0.00012516320702115103,4.4731679104782616e-10,3.441450936422964e-10,5.421814414653452e-15,8.679691295121095e-06,2.027354242437679e-12,9.028534147179047e-13,1.881477350901684e-08,2.0625900149612105e-12,6.38652140129223e-13,2.3840049113530416e-18,1.5217848277599806e-12,5.033108399619104e-15,1.8215140788912078e-13,7.714006085031284e-13,1.3805328061475184e-19,1.4130818245874165e-18,3.799612437052136e-12,1.3417411379890905e-12,2.2765906398036653e-06,1.1297297730429607e-07,1.254834109267529e-06,2.4696155012126404e-07,9.917788604839294e-06,8.051363606635437e-06,1.769176177513803e-05
3.1050095779579145e-06,0.7561620794285346,1.4057120402847485e-06,1.0895616236111694e-07,4.81111572065027e-07,1.5276422856981825e-05,0.0,0.0,9.914773274383321e-06,9.448089709798773e-08,5.540146461185253e-07,3.216622692347192e-13,1.4885653243302807e-10,2.1972529825751122e-24,7.93096824072784e-19,4.607599565725699e-19,2.1820837580502512e-17,2.4371506955804633e-06,5.862843283963539e-18,1.4421692315694659e-12,6.597921741541728e-16,7.630329776942669e-22,3.1835284945051266e-20,9.133155147774447e-19,3.5253614843229036e-15,2.5584088872961457e-22,2.5334799063070606e-23,1.767939651328703e-26,2.5303904216857633e-34,3.564246051794986e-33,1.7846932321749965e-13,2.483783046866493e-29,1.0949130302406541e-23,1.1049361072842982e-26,3.76,0.0,0.8207174878134988,0.9991980728615308,3.648574578107122e-06,6.925622236017712e-22,0.076960658072295,0.061551321892889345,0.015125593940361679,7.3010779339037864e-06,0.0007823682624464796,0.00013419251898950772,4.806791599551179e-10,3.4564179356268506e-10,5.604666467236188e-15,9.282567598661123e-06,2.3607935913217127e-12,1.0492315790515362e-12,2.0163407080563885e-08,2.4008168934061262e-12,6.655677782753493e-13,2.7749048431910324e-18,1.7662805763241711e-12,5.841947580516154e-15,2.114257654193421e-13,8.950847020600465e-13,1.6068917241941902e-19,1.6447797396698464e-18,4.591579772694502e-12,1.3874852447563566e-12,2.440130788840141e-06,1.264119378747325e-07,1.3024272940722584e-06,2.576060567791031e-07,1.0389473318418778e-05,8.693326842543425e-06,1.8942618770699774e-05
3.2126235742742495e-06,0.7564985825309261,1.4668546031848665e-06,1.1410040141074755e-07,5.037196879000712e-07,1.635623480967648e-05,0.0,0.0,1.0245731531710254e-05,9.985298799911785e-08,6.121020369206183e-07,3.7175588944399634e-13,1.6088328310761354e-10,2.6053766005319222e-24,9.007201448996788e-19,5.209698937442891e-19,2.5586413829108906e-17,2.6058383090449623e-06,6.907651346823551e-18,1.5965105935664178e-12,8.080133161183304e-16,9.377378599371975e-22,3.620178077594699e-20,1.0687852545791455e-18,3.838122231421235e-15,3.2737400572268224e-22,3.258278760729338e-23,2.2493313805944502e-26,3.5837864104612637e-34,4.635356677540327e-33,1.9499073285084465e-13,3.201411302381172e-29,1.405227091588137e-23,1.4433045648935897e-26,3.76,0.0,0.8181736942025908,0.9991970682320455,3.926356065272786e-06,8.672684345822994e-22,0.07951133582534357,0.063578921281432,0.01562943858719265,7.282359501461797e-06,0.000782367460694441,0.0001435276595869776,5.152108263863241e-10,3.471333035494296e-10,5.786734805714119e-15,9.903497273098977e-06,2.733732375381742e-12,1.2126990126662727e-12,2.1556938462473308e-08,2.7789801435567485e-12,6.928735451027836e-13,3.2118763060018018e-18,2.0390485645400954e-12,6.744339123055378e-15,2.4408628713762416e-13,1.0330404516991845e-12,1.859928883711427e-19,1.903785384493363e-18,5.5105462479578074e-12,1.4330685488491612e-12,2.609142851152176e-06,1.409555012319671e-07,1.3507955736041064e-06,2.684339215498165e-07,1.0869786919218608e-05,9.362382273795063e-06,2.0242865564045633e-05
3.3202375705905845e-06,0.7568340944109335,1.529328527011446e-06,1.19379213158419e-07,5.268575649816413e-07,1.7478535290121467e-05,0.0,0.0,1.0576209630764653e-05,1.0529976047108725e-07,6.740063008806118e-07,4.2774409166204305e-13,1.7347572360806202e-10,3.0760724461772225e-24,1.0194848579338701e-18,5.870387195074083e-19,2.986553511052174e-17,2.779955490923767e-06,8.095141001709356e-18,1.7612117369166025e-12,9.830801571027622e-16,1.1446998032514826e-21,4.1023120113277456e-20,1.2447257725600232e-18,4.169600218158422e-15,4.1603601125019897e-22,4.1576377137827516e-23,2.842951646711138e-26,5.024434326026154e-34,5.988048837020017e-33,2.124719508948367e-13,4.0961048080822467e-29,1.7908682278725868e-23,1.8702602819577637e-26,3.76,0.0,0.8156376886698696,0.9991960408767215,4.216013756070445e-06,1.0788046463017895e-21,0.08205444688466411,0.06559964630682648,0.01613195961566976,7.263697236184583e-06,0.0007823666412080119,0.00015316777650807643,5.50908535972471e-10,3.486196388761713e-10,5.968023073270824e-15,1.054227902672273e-05,3.1491315191574218e-12,1.3945170647899608e-12,2.2995209080263498e-08,3.2000615462404085e-12,7.205837731338936e-13,3.6983376956109136e-18,2.342153789525873e-12,7.747117656575956e-15,2.8038037087576504e-13,1.1863078351302491e-12,2.1416237112074511e-19,2.1921249095311963e-18,6.5711430643699144e-12,1.4784918062871501e-12,2.783607603150433e-06,1.5665981487656228e-07,1.3999547465883818e-06,2.794489247578845e-07,1.1358908474710866e-05,1.005882547299579e-05,2.1593326427252204e-05
3.4278515669069195e-06,0.7571686182645095,1.5931644530337299e-06,1.2479609365168102e-07,5.505371666195694e-07,1.864401728170569e-05,0.0,0.0,1.090624842722664e-05,1.1081673831937771e-07,7.398352498829761e-07,4.901211592118834e-13,1.8664696558748122e-10,3.617202554444414e-24,1.1502417859593048e-18,6.593753250900115e-19,3.4711740203985615e-17,2.9594822461174496e-06,9.439413025793795e-18,1.936572888745618e-12,1.1887776267159604e-15,1.3885578383357972e-21,4.633409682861462e-20,1.4431208611160674e-18,4.520564771316351e-15,5.253041453247145e-22,5.2664168931372374e-23,3.571079554148814e-26,6.977444679052479e-34,7.687234179663827e-33,2.3093963798183096e-13,5.204782303199504e-29,2.2672291514434585e-23,2.4054266103985782e-26,3.76,0.0,0.8131094456971591,0.9991949906816409,4.5177607962548255e-06,1.3335495614746903e-21,0.08459001467851904,0.06761351796537898,0.01663316106110443,7.245090951099371e-06,0.0007823658038977272,0.0001631120186038177,5.877690387244812e-10,3.501008147559878e-10,6.1485348911801995e-15,1.1198713207797937e-05,3.610049584986962e-12,1.5959878485424027e-12,2.4478062981937813e-08,3.667140496341133e-12,7.487132269277626e-13,4.237816361729586e-18,2.6777270825762317e-12,8.85733575779038e-15,3.205633041938914e-13,1.3559598874885343e-12,2.4540187218493533e-19,2.5118890437690765e-18,7.789059856585968e-12,1.523755768573009e-12,2.9635059115670395e-06,1.735826088400186e-07,1.4499209308567497e-06,2.906549251936408e-07,1.1857020816483838e-05,1.0782958270467708e-05,2.2994842484212446e-05
