Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(964),S(1465),S(335),S(923),S(304),S(220),CF2O(49),S(879),CFO(51),CH2F(46),CFO3(3228),C2H3F2(66),C2H3F2(64),F(37),CF2CH(73),C2HF2(72),S(234),C2H2F3(67),C2H2F3(68),S(133),S(3636),S(149),CHFCF2(55),CF2(43),CH2F2(41),C2F(235),S(3631),S(3559),S(3935),S(3617),C2H3F2(65),S(3632),S(4348),CHO2(339)
4.835717824511926e-11,0.743956397557177,8.290340694524095e-14,3.480457800021405e-16,1.8466612241138287e-18,9.792790203686022e-18,0.0,0.0,2.0702061023955383e-10,4.501554546827183e-17,3.446376759109989e-21,4.934376615439803e-23,2.7585860659569176e-23,6.580832892622617e-39,5.29107712343203e-27,1.1201518971256945e-18,1.5717697603743823e-17,6.705487762374435e-16,2.3676423673723476e-42,8.956434414277049e-29,8.095961291824005e-41,4.825891457994065e-40,7.330312406626964e-16,1.5632718028193934e-39,4.541471349040782e-25,5.796390052634105e-45,5.559374273404838e-47,2.4669371234143548e-36,7.391437498457574e-39,1.9590544840652776e-39,1.6712920654933698e-26,2.6285521183749406e-45,5.234144633536652e-47,1.2829541339123514e-45,3.76,0.0,0.713511263030028,0.9998861648780965,1.2710551072683934e-22,1.8595170563198146e-22,1.7518928306742341e-06,1.1000616404792614e-06,3.203550734667361e-07,3.3147459349711895e-07,0.00011383491488045335,7.678845528816354e-14,9.129643294776892e-23,1.3363280882868593e-12,6.271342707200601e-21,2.8389206260076332e-15,7.386730142829515e-37,6.253544375137633e-35,6.639387407054573e-18,6.547862537520343e-37,1.7369645556104197e-19,2.2302268037013829e-44,5.094209893923909e-35,3.5152146271597567e-38,1.5046468233889126e-45,1.3665339493510983e-44,1.880444297792157e-41,6.59600254154585e-37,3.1483253152142904e-35,3.0869435616905924e-19,6.705487732035898e-16,4.173871432478869e-21,1.741464626398489e-21,1.1395912050400361e-14,8.098004591052617e-30,4.735562234674759e-14,1.7098071299026338e-12,1.7386559537299354e-12,1.067977394250983e-14,9.587047215614712e-16,7.177970040136268e-19,1.5851676560141358e-10,4.833131375349907e-11,1.2602831457681048e-13,3.5180767017793225e-20,1.320443892040644e-18,6.248441484589108e-14,1.2145786872655191e-14,3.655688969803084e-24,5.1527978036451025e-28,4.240874097458871e-20,1.4711814048729301e-24,1.074234230241507e-28,1.4511076090370273e-16,3.3315219898625294e-16,2.2392762260413374e-16,6.80680289700306e-29,7.185171136341704e-25
5.5206776296847924e-11,0.7439564312853452,1.0761961994547516e-13,3.9928544068351214e-16,2.6927565697019805e-18,1.448840117916222e-17,0.0,0.0,2.363424260056553e-10,5.867088357581259e-17,5.149391346546025e-21,8.373213783802656e-23,4.5386694460339256e-23,1.116588846961933e-38,7.862780290757518e-27,1.6646068397864235e-18,2.0522553393778356e-17,8.794869958277583e-16,5.259292015759728e-42,1.3467299126144578e-28,2.044109625139925e-40,1.2184197529993026e-39,9.537904804553421e-16,3.3445775864562076e-39,6.765664249039404e-25,1.3327820783806448e-44,1.2347163982501663e-46,4.7919717982386164e-36,1.4384137920676446e-38,3.8124581355968e-39,2.4988857567723093e-26,6.372983424419191e-45,1.2818388677233291e-46,3.138594981028775e-45,3.76,0.0,0.7135110148523007,0.9998711609353044,2.1074268327809985e-22,2.770642202951332e-22,2.0000410059006517e-06,1.2566824267557981e-06,3.657735383446765e-07,3.7758306983261024e-07,0.00012883882834999031,1.0012468803642548e-13,1.3588644136480374e-22,1.7272893653780787e-12,8.143845082911433e-21,3.711915698128221e-15,1.4419076826113937e-36,1.2139150568873626e-34,8.701113534469041e-18,1.2815857392167297e-36,2.2748752116782074e-19,4.954656184357936e-44,9.890699101002477e-35,6.853715835388302e-38,3.3410970300321606e-45,3.0353402180476073e-44,4.191576888335283e-41,1.2890130061468028e-36,6.111936284803548e-35,4.510630628263281e-19,8.794869871288187e-16,5.546434451889576e-21,2.6010706698669056e-21,1.4851600085734505e-14,1.3741177937812857e-29,5.551568974409038e-14,1.9527594739368935e-12,1.9841490135814377e-12,1.3898879869860432e-14,1.2477213992394797e-15,1.0668533122143167e-18,1.8096073294897812e-10,5.515647974597818e-11,1.642273501448414e-13,5.230668802744752e-20,1.9644906320925636e-18,8.142778726489898e-14,1.5827586273253614e-14,5.443711220650548e-24,7.752216056711067e-28,5.526298132045126e-20,2.496215101945707e-24,1.8209276079698377e-28,1.889257825329306e-16,4.3424073036959257e-16,2.91555754572702e-16,1.150335360394486e-28,1.2161085055209835e-24
6.205637434857659e-11,0.7439564650135023,1.3554596780951716e-13,4.511346906348736e-16,3.763489166140437e-18,2.04851040983487e-17,0.0,0.0,2.6566381591785814e-10,7.413237376778812e-17,7.343771940523638e-21,1.3354220767933162e-22,7.061607948330519e-23,1.7806298476087974e-38,1.1153114017527103e-26,2.3612084272728007e-18,2.5977536043080705e-17,1.1181551221902819e-15,1.0623128038145306e-41,1.932738315016289e-28,4.612584803195326e-40,2.7492965075292175e-39,1.203120097263404e-15,6.55591316973941e-39,9.620808569330516e-25,2.7817871018514883e-44,2.4934484188092307e-46,8.608907144292057e-36,2.5888486911172943e-38,6.861695750553194e-39,3.5661300660519285e-26,1.3929932098567558e-44,2.8259613731763278e-46,6.911561971260753e-45,3.76,0.0,0.7135107666746592,0.9998564203918671,3.300082201076389e-22,3.94046943081523e-22,2.2481890981151977e-06,1.4134994202264796e-06,4.1120215729357216e-07,4.2348504813498335e-07,0.00014357934246481417,1.2656425962943347e-13,1.9305715326572305e-22,2.1644666331439648e-12,1.0252300639714776e-20,4.704882995997992e-15,2.6029199549623472e-36,2.1793718346805683e-34,1.1053686538840403e-17,2.319551446288054e-36,2.887989686841808e-19,1.0007491405059587e-43,1.7760576331028935e-34,1.235791312459694e-37,6.745231317944643e-45,6.1297638948146715e-44,8.49383458678381e-41,2.3294678732719625e-36,1.097383814619059e-34,6.299208018796371e-19,1.1181551039012445e-15,7.142633842429093e-21,3.708043964813942e-21,1.876387713522365e-14,2.1913951826776737e-29,6.403697063938949e-14,2.1959027381356737e-12,2.229448864520678e-12,1.7535700100595153e-14,1.5742581622911743e-15,1.5135464779489676e-18,2.0340241662155785e-10,6.197651048067661e-11,2.074665207171657e-13,7.423301388620155e-20,2.7897655146841876e-18,1.0287236908541735e-13,1.9995348141294213e-14,7.73754611562592e-24,1.1131299836297038e-27,6.981334262661568e-20,3.980746411137264e-24,2.901047340481299e-28,2.3845602205523244e-16,5.487108186538496e-16,3.680110804966792e-16,1.8271853884389426e-28,1.93454776066143e-24
7.219732950597075e-11,0.743956514948636,1.827796125346392e-13,5.291071407578514e-16,5.817233391491798e-18,3.209027941610211e-17,0.0,0.0,3.090739041091391e-10,1.0033982845215245e-16,1.1633974213320839e-20,2.442854364913008e-22,1.2551188343402375e-22,3.2567694117251127e-38,1.7529473763645707e-26,3.711170169669808e-18,3.5254791272231e-17,1.527053771558677e-15,2.6405269557762074e-41,3.0901615440948445e-28,1.3239954705176756e-39,7.891162899161782e-39,1.6244087710848994e-15,1.572966499338349e-38,1.517690927488011e-24,7.24715815034917e-44,6.195241785303894e-46,1.83788069568702e-35,5.541723479340081e-38,1.4688410675088963e-38,5.65467315432898e-26,3.8532251516171645e-44,7.903868394042264e-46,1.9295629452611817e-44,3.76,0.0,0.7135103992432805,0.9998350705776725,5.911803567736085e-22,6.217530752281675e-22,2.615576733493952e-06,1.646028255763545e-06,4.78478608445201e-07,4.910665581819676e-07,0.0001649291132477247,1.7141505241873065e-13,3.041436151734489e-22,2.894029644487506e-12,1.3801415570987788e-20,6.3973659925942795e-15,5.5962629673637794e-36,4.648038494139235e-34,1.507913876531444e-17,5.00599160727639e-36,3.93554240603702e-19,2.4866694440798454e-43,3.788996989656407e-34,2.652385170585315e-37,1.674906514239818e-44,1.5227410647621737e-43,2.1206973523476775e-40,5.01628257822326e-36,2.340729532368134e-34,9.690055829113906e-19,1.5270537289552142e-15,9.937525852389048e-21,5.8704903027837944e-21,2.539421730149845e-14,4.0079905977303047e-29,7.731672549567615e-14,2.556232094978146e-12,2.5922653324911297e-12,2.3683116116082688e-14,2.126248104669244e-15,2.379434296091367e-18,2.366235607459512e-10,7.206427388629372e-11,2.807314057995004e-13,1.1676029751482932e-19,4.392145928646128e-18,1.392119815144319e-13,2.705761124871612e-14,1.2197767784873326e-23,1.781037128340599e-27,9.446779339791634e-20,7.280794203209408e-24,5.298429767293248e-28,3.22241203414124e-16,7.427622658452584e-16,4.973548147549075e-16,3.322400581102388e-28,3.525367882800667e-24
8.233828466336491e-11,0.7439565648837462,2.370334734549778e-13,6.086431635923399e-16,8.506264939829135e-18,4.7409101007860826e-17,0.0,0.0,3.524830998782581e-10,1.3050607742409658e-16,1.73594978051605e-20,4.126367601202889e-22,2.0734642158016003e-22,5.500405265283815e-38,2.5952557342509736e-26,5.494470179567513e-18,4.597565652023396e-17,2.0035144217335085e-15,5.81855040000476e-41,4.653085575683464e-28,3.29941680502296e-39,1.9663902517824955e-38,2.107532766964027e-15,3.372085092617367e-38,2.2552349384592145e-24,1.669363859832533e-43,1.3645575831719428e-45,3.5507318191055196e-35,1.0735090527085742e-37,2.845382718093355e-38,8.44481672963271e-26,9.338249440884168e-44,1.933485074452577e-45,4.711344572164308e-44,3.76,0.0,0.7135100318120897,0.999814273318387,9.82929375153442e-22,9.24111820553312e-22,2.9829641869359765e-06,1.8789824023847135e-06,5.457770748004317e-07,5.582004485499016e-07,0.00018572632912248455,2.2308874951183083e-13,4.513451014063852e-22,3.718482640387282e-12,1.7853088256371558e-20,8.3580532682643e-15,1.0887158064170862e-35,8.971026825710132e-34,1.9763131602774403e-17,9.77485695401433e-36,5.152227183425607e-19,5.476901823275789e-43,7.31517208647828e-34,5.151265513710061e-37,3.6865158136234924e-44,3.3530131904476564e-43,4.692793388357827e-40,9.77377164988391e-36,4.518325815938926e-34,1.4059482276938706e-18,2.0035143381166677e-15,1.3276355080449175e-20,8.753328893147859e-21,3.3024712091428554e-14,6.768476491642536e-29,9.1389692738565e-14,2.9169818044269577e-12,2.9546591378129887e-12,3.073600329735073e-14,2.7595912107579254e-15,3.5236296054596456e-18,2.6983973571142964e-10,8.21408134198939e-11,3.6502780277302794e-13,1.7299422457172164e-19,6.5136392291621485e-18,1.8102829352457535e-13,3.518374357569821e-14,1.8112723164122644e-23,2.6836848339396906e-27,1.2283470807993146e-19,1.2296588427203052e-23,8.935791996500049e-28,4.184527324977404e-16,9.661574796963664e-16,6.458981557637462e-16,5.578628754068093e-28,5.9323617470034596e-24
9.247923982075907e-11,0.7439566148188325,2.982979553678783e-13,6.898773873575957e-16,1.1915734363217548e-17,6.695498026281256e-17,0.0,0.0,3.9589142687886694e-10,1.6463102056903171e-16,2.47397149713858e-20,6.556783490296121e-22,3.2369133799596653e-22,8.738923273175122e-38,3.670095839578635e-26,7.770099854765364e-18,5.815123664188977e-17,2.548895134246131e-15,1.1694992778518683e-40,6.691175147928699e-28,7.386362619465234e-39,4.4019129608082836e-38,2.652025102867694e-15,6.629594891210849e-38,3.200990356367014e-24,3.5000894575275436e-43,2.7415600234562003e-45,6.354660860919416e-35,1.926349584606883e-37,5.105931335404007e-38,1.2044664946006895e-25,2.045731905666874e-43,4.2704133623441947e-45,1.038575048551048e-43,3.76,0.0,0.7135096643810865,0.9997940143140608,1.542775736382318e-21,1.3119435457673002e-21,3.350351458453012e-06,2.112359042399515e-06,6.130974131446028e-07,6.248896838016433e-07,0.0002059852900382999,2.815975329804636e-13,6.397693306103436e-22,4.634157811962734e-12,2.2398679628721793e-20,1.0589936128055347e-14,1.961839115789717e-35,1.6039474367772536e-33,2.511765832747476e-17,1.7677662185299485e-35,6.540372674198988e-19,1.10026767740151e-42,1.3082772827881889e-33,9.266763252386867e-37,7.401047923134231e-44,6.7343053835627365e-43,9.471157129489553e-40,1.76381704582754e-35,8.079400404358639e-34,1.950231285257905e-18,2.5488949869145687e-15,1.719125779053727e-20,1.2464962288095131e-20,4.165496972728429e-14,1.0751659959111648e-28,1.0625673065483879e-13,3.278152964419372e-12,3.316630780247245e-12,3.8688365144529524e-14,3.473761629415866e-15,4.984169228816548e-18,3.0305096264263396e-10,9.22061481211148e-11,4.603461042258033e-13,2.4482384150265464e-19,9.226902805028165e-18,2.2831786016414707e-13,4.437295680212565e-14,2.568982150131703e-23,3.861643659360807e-27,1.5491091891735076e-19,1.9536348650150432e-23,1.4176640861639143e-27,5.2703070916234e-16,1.2189037270733166e-15,8.135526491895747e-16,8.81188668603389e-28,9.390947475650583e-24
9.999999999999999e-11,0.743956664753895,3.482549879996716e-13,7.512982420433249e-16,1.4959739062216014e-17,8.448315811199544e-17,0.0,0.0,4.2808346998783857e-10,1.9249536402442747e-16,3.141340659771958e-20,8.954384427915911e-22,4.372362834102727e-22,1.193329653027385e-37,4.6337172920858285e-26,9.81027670565193e-18,6.812695609163196e-17,2.9986437710355912e-15,1.8719334780799137e-40,8.552409146521306e-28,1.2714540036107277e-38,7.576964092044157e-38,3.095191388932603e-15,1.0465544565972253e-37,4.052456907304386e-24,5.775152631332896e-43,4.3870355323755167e-45,9.404234264123547e-35,2.8564295917313337e-37,7.571238725180004e-38,1.5302262060710185e-25,3.475296990514657e-43,7.294799910761448e-45,1.7715068191681762e-43,3.76,0.0,0.713509391886121,0.9997793291577036,2.091274785843837e-21,1.6611997135731903e-21,3.6228139955330784e-06,2.285707600966899e-06,6.630377297021653e-07,6.740624936529652e-07,0.00022067041420164926,3.294102953814583e-13,8.091503538275315e-22,5.3700552959538036e-12,2.6083715784766566e-20,1.2422004471227843e-14,2.9180041365280304e-35,2.3719430973386762e-33,2.952859002263564e-17,2.636274221402815e-35,7.681865732788894e-19,1.7604903176408675e-42,1.935122535093571e-33,1.3765924079608298e-36,1.1836328825299172e-43,1.0773327716910128e-42,1.520643440598901e-39,2.6262834080377164e-35,1.1949041587089986e-33,2.4283386217055753e-18,2.9986435577603887e-15,2.0485664642532643e-20,1.5817603744457236e-20,4.870079200374045e-14,1.4679019247903797e-28,1.1779578334181113e-13,3.5462784302135663e-12,3.5848047388866994e-12,4.516338990458553e-14,4.055297285145425e-15,6.293945852819233e-18,3.2767797137517485e-10,9.966360138815426e-11,5.381487280847289e-13,3.0927623809508765e-19,1.1664139892209268e-17,2.669215358263506e-13,5.1873972122415936e-14,3.2505351550664125e-23,4.9380261633540675e-27,1.8109300388251084e-19,2.6677235269088337e-23,1.9338039083762707e-27,6.155058062768147e-16,1.4253055713768379e-15,9.501792219068365e-16,1.1981340779059244e-27,1.278908331415684e-23
1.0262019497815324e-10,0.743956664753895,3.66563513861018e-13,7.729436292181018e-16,1.6130687392208628e-17,9.124062911281688e-17,0.0,0.0,4.392989081529758e-10,2.0271455990246574e-16,3.3998095484558255e-20,9.926610774505141e-22,4.83032947058649e-22,1.3228521337151753e-37,5.005112306297974e-26,1.0596596889061946e-17,7.179265036373557e-17,3.1645015245580113e-15,2.1866907368867172e-40,9.277278020284939e-28,1.5206872136718374e-38,9.062103244432197e-38,3.2574218096200464e-15,1.217197858158102e-37,4.381413367152639e-24,6.815232611415384e-43,5.124259530441814e-45,1.0706027857997464e-34,3.254053831373425e-37,8.625203730296683e-38,1.6564402624987623e-25,4.139738530771461e-43,8.705015883759651e-45,2.1129172807229582e-43,3.76,0.0,0.7135092969502712,0.9997742796342214,2.3129506479283272e-21,1.7961515365768475e-21,3.717738548056718e-06,2.346155376758647e-06,6.804394811260267e-07,6.911372088793571e-07,0.0002257199264679206,3.4695350425923653e-13,8.745324560774558e-22,5.637504062094855e-12,2.742962847745864e-20,1.3095909413881568e-14,3.3277076403945513e-35,2.699601110558709e-33,3.115430723576803e-17,3.0091328711664266e-35,8.102139500518557e-19,2.0562696884764258e-42,2.2026043454976628e-33,1.5691929738010043e-36,1.3822654399737329e-43,1.2582579057700189e-42,1.7782033791800102e-39,2.9961232504271386e-35,1.3600102048391869e-33,2.6104975826087515e-18,3.164501283924079e-15,2.171441487434048e-20,1.711521645323543e-20,5.128459938408658e-14,1.627104852826967e-28,1.2191868937507105e-13,3.63974666000775e-12,3.678180758968168e-12,4.753424328079443e-14,4.268236838640446e-15,6.798835079694102e-18,3.36257262174158e-10,1.0226029686363112e-10,5.666767192261428e-13,3.3412938581626613e-19,1.2604530671118052e-17,2.8107724342165653e-13,5.462446613801596e-14,3.513708536632521e-23,5.357364015231844e-27,1.906932647045423e-19,2.9572605495744655e-23,2.1428998201381098e-27,6.479155376313034e-16,1.5010082311157318e-15,1.0002302115849733e-15,1.3261969548779618e-27,1.4163889765337417e-23
1.127611501355474e-10,0.743956714688934,4.4182065499250746e-13,8.579749112761798e-16,2.1236065655324803e-17,1.207780635939866e-16,0.0,0.0,4.827055661464031e-10,2.4475659951622087e-16,4.536212211090082e-20,1.4449888461216093e-21,6.947659642013225e-22,1.925399832777048e-37,6.627736481142743e-26,1.4032048180991142e-17,8.691103014723671e-17,3.851588521363778e-15,3.856189941449374e-40,1.248743964663575e-27,2.925665434729188e-38,1.743379559518374e-37,3.923261915718758e-15,2.113893341683661e-37,5.82313898491839e-24,1.2497354356634896e-42,9.034019836448289e-45,1.7175113782001242e-34,5.2341934646477e-37,1.387391518042718e-37,2.211621474748864e-25,7.854575762490178e-43,1.6626819760244854e-44,4.027662475088035e-43,3.76,0.0,0.7135089295196436,0.9997550557085394,3.340389036998948e-21,2.3877221100501397e-21,4.085125455758676e-06,2.580368624935182e-06,7.478031372530137e-07,7.569459492297873e-07,0.0002449438087406951,4.191686846600035e-13,1.1607590068577617e-21,6.725083498847049e-12,3.2937454338496183e-20,1.5878774541138993e-14,5.374511398825234e-35,4.326570347207476e-33,3.788427450197972e-17,4.876884849425082e-35,9.839526595362017e-19,3.624755858889494e-42,3.531083970494812e-33,2.5300942756767873e-36,2.435054161642057e-43,2.2175028617502696e-42,3.1489884461341506e-39,4.845752110952645e-35,2.179916978211142e-33,3.3945962499661432e-18,3.851588150075491e-15,2.6878050777570925e-20,2.2815238385565773e-20,6.191321117489807e-14,2.367432765113007e-28,1.3837641092602826e-13,4.001763963451119e-12,4.039309572563806e-12,5.726771725581441e-14,5.142497628760345e-15,9.0051558401349e-18,3.694586544625926e-10,1.1230327835895555e-10,6.840100731610164e-13,4.427823253500463e-19,1.6719053569080185e-17,3.393030121404083e-13,6.593749029645911e-14,4.666310895128727e-23,7.21517754351676e-27,2.301785907292516e-19,4.3041689408320397e-23,3.114471920734661e-27,7.810479242988434e-16,1.81247817141842e-15,1.2058431277890046e-15,1.9191533848092477e-27,2.054056146719283e-23
1.2290210529294155e-10,0.7439567646239493,5.240599349874329e-13,9.451034757323285e-16,2.731670735463952e-17,1.5607860719548995e-16,0.0,0.0,5.261114227234919e-10,2.907570455272057e-16,5.906321045380684e-20,2.036203646836635e-21,9.691875545644077e-22,2.712855604723098e-37,8.565187856556916e-26,1.8134092594067726e-17,1.0351752205742816e-16,4.61136203347891e-15,6.478549808576066e-40,1.6400918173789827e-27,5.321254297965445e-38,3.170730677102782e-37,4.649087432929699e-15,3.5053786146567317e-37,7.552981192377845e-24,2.1802055898508244e-42,1.517450428399019e-44,2.6458884052080074e-34,8.084915736773292e-37,2.1430350079581173e-37,2.881421026321702e-25,1.4125611358277834e-42,3.0085288870771833e-44,7.273106608616126e-43,3.76,0.0,0.713508562089204,0.9997363293179391,4.6767236183658345e-21,3.0977247411762278e-21,4.45251218157039e-06,2.814996024811856e-06,8.151882408910521e-07,8.22318810923111e-07,0.00026367015593223173,4.982550158598766e-13,1.5035818316984706e-21,7.893568107994056e-12,3.891376012055381e-20,1.894124237945977e-14,8.335107603987084e-35,6.658678355543957e-33,4.531837637662444e-17,7.589193099933508e-35,1.1754377213226506e-18,6.087863880171443e-42,5.4360053669516396e-33,3.917196239004414e-36,4.087098614189398e-43,3.7234612172676964e-42,5.313045049654046e-39,7.525319513604723e-35,3.355350501527305e-33,4.309625726056961e-18,4.611361485547515e-15,3.2714432480963805e-20,2.967739942777078e-20,7.354041613687359e-14,3.334282726767155e-28,1.55630729280406e-13,4.364205934302336e-12,4.400017719036358e-12,6.788290435928256e-14,6.096028086490205e-15,1.1640408550524883e-17,4.0265515919799766e-10,1.223351111600562e-10,8.123366075839501e-13,5.726453948221491e-19,2.1642939052533728e-17,4.029917419377774e-13,7.831125146794875e-14,6.047701870096201e-23,9.481298819717749e-27,2.733637487197291e-19,6.06432428771934e-23,4.381883722746616e-27,9.263688756615838e-16,2.1533206842018537e-15,1.4303040484905898e-15,2.6885228258292185e-27,2.883623695242885e-23
