Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(964),S(1465),S(335),S(923)
1.9121004396958507e-05,1.0298309795550413,0.0,1.2026227872358083e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0012783094394242336,2.0960337495098294e-08,0.0,1.5861538027757667e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.007864645285209684,0.9972450503598574,0.0,0.0,1.1877750310745525,0.4307951399783782,0.2748274292738638,5.171273456058199e-06,0.0017932809289927226,0.23989578990968047,4.982660558265338e-06,1.0613208066624982e-08,4.638535988244227e-14,0.0005696174830436353,3.1769864272816705e-06,4.715822132370683e-06,1.3234615979652269e-05,4.261388238217416e-06,3.531016218411208e-10,2.123821912814166e-12,7.4639556429049554e-06,1.3538799864835009e-08,1.312841531323491e-13,1.1500185002103619e-12,2.5053687648789577e-05,3.903327491551997e-07
1.931848742322938e-05,1.0302505515627536,0.0,1.213239188761219e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0012973520463121625,2.1547007775863604e-08,0.0,1.6240683817766872e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.007484525578797257,0.9972353683482443,0.0,0.0,1.1905882874288676,0.4278019997915807,0.27577772464783673,5.114097025023219e-06,0.0017932635474374795,0.24230822890382545,5.032951267693694e-06,1.055525882163437e-08,4.604385616924662e-14,0.000568174634503897,3.242289839616164e-06,4.812582226394966e-06,1.3362742686771146e-05,4.34892026737215e-06,3.531580555660564e-10,2.166574659342999e-12,7.617258184343804e-06,1.3816887645063448e-08,1.339269120509779e-13,1.1731708850819451e-12,2.583546951525922e-05,3.983503278152506e-07
1.951597044950025e-05,1.0306651695017526,0.0,1.2237687716462914e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0013163555706749853,2.214210512278922e-08,0.0,1.662234853543309e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.007122786869248382,0.9972257279735338,0.0,0.0,1.1933683544403957,0.42481681320131515,0.27671650732375197,5.0582131911477135e-06,0.0017932462406427267,0.2447058836221442,5.082934096417985e-06,1.0497611297004095e-08,4.570374447166019e-14,0.0005666647206265153,3.307840503980636e-06,4.909705972124296e-06,1.3490022726190172e-05,4.436782410255645e-06,3.531893857311998e-10,2.2094677810911486e-12,7.77113872486008e-06,1.4096024066121328e-08,1.3657834837870072e-13,1.1963993915528228e-12,2.6629462662076143e-05,4.0639814136771153e-07
1.9713453475771124e-05,1.0310749695440604,0.0,1.2342120764322334e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0013353179982149215,2.274560734465238e-08,0.0,1.7006445120276346e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.0067785402730462675,0.9972161289078505,0.0,0.0,1.196116144605726,0.42184024896899164,0.2776439714426034,5.003570786916117e-06,0.0017932290080094294,0.24708877991828532,5.1326095639395356e-06,1.0440269487050027e-08,4.5365047127411874e-14,0.0005650905622814462,3.373626623455701e-06,5.007175918778867e-06,1.361645770540376e-05,4.524958857905722e-06,3.5319634572080026e-10,2.2524933494104017e-12,7.925569579845121e-06,1.4376158905748705e-08,1.3923797171147793e-13,1.219699726873069e-12,2.7435588793289075e-05,4.1447474182371775e-07
1.9910936502041996e-05,1.0314800820309054,0.0,1.2445696534669757e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0013542374053812736,2.3357491419789244e-08,0.0,1.7392900988099216e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.006450939892331741,0.9972065708165377,0.0,0.0,1.1988325313408874,0.4188729355781195,0.2785603046111301,4.95012103872932e-06,0.0017932118489317362,0.24945694746026023,5.181978270235155e-06,1.0383237055667934e-08,4.502779481770478e-14,0.0005634549087184921,3.439636624917099e-06,5.104974950199266e-06,1.3742049422800487e-05,4.613434101697689e-06,3.5317965776733706e-10,2.29564371714001e-12,8.080523590521302e-06,1.4657242895565139e-08,1.4190530942939827e-13,1.243067751287352e-12,2.825376669360975e-05,4.2257870869793994e-07
2.0108419528312868e-05,1.0318806317497848,0.0,1.2548420620058066e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0013731119569917241,2.3977733536606968e-08,0.0,1.778163756878601e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.0061391807361510405,0.997197053358796,0.0,0.0,1.2015183508383829,0.41591546323886885,0.2794656881962541,4.897817411459832e-06,0.0017931947627971474,0.2518104195110159,5.231040891136676e-06,1.0326517347285226e-08,4.4692108302372407e-14,0.0005617604384612374,3.5058591579311956e-06,5.20308627977558e-06,1.3866799857221271e-05,4.702192931998298e-06,3.5314003509284196e-10,2.33891179383494e-12,8.235974121841772e-06,1.4939227715682647e-08,1.445799235201808e-13,1.2664996267447407e-12,2.908391234221832e-05,4.307086488336893e-07
2.030590255458374e-05,1.0322767381981448,0.0,1.265029869362806e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0013919399038851794,2.4606309133002097e-08,0.0,1.8172562662735013e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.00584249674223093,0.9971875761882978,0.0,0.0,1.2041744038345068,0.4129683857952675,0.28036029760542697,4.846615564503304e-06,0.001793177748973405,0.25414923271978757,5.279798173937449e-06,1.0270113408890977e-08,4.4357998109588e-14,0.0005600097602448426,3.5722830933397547e-06,5.3014934463968884e-06,1.3990711158036109e-05,4.791220436271468e-06,3.5307815668819807e-10,2.3822900966446368e-12,8.39189505916298e-06,1.5222065991759015e-08,1.4726135104422305e-13,1.2899913015807817e-12,2.9925939024471948e-05,4.3886319635043897e-07
2.0503385580854612e-05,1.0326685158343145,0.0,1.2751336501103248e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0014107195806074887,2.5243192934699826e-08,0.0,1.8565604480406923e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.005560158894419902,0.9971781389537405,0.0,0.0,1.206801457291286,0.4100322225399069,0.2812443025535818,4.796473233515487e-06,0.001793160806824509,0.25647342692371433,5.328250933214858e-06,1.0214028007365577e-08,4.4025461320983393e-14,0.0005582054139926311,3.638897520657838e-06,5.400180316348941e-06,1.4113785635641487e-05,4.880501995382928e-06,3.529946889197766e-10,2.42577133923657e-12,8.548260801473103e-06,1.550571128167598e-08,1.4994914163420398e-13,1.3135388311865026e-12,3.077975744160632e-05,4.470410122524499e-07
2.0700868607125484e-05,1.0330560743163308,0.0,1.285153985323932e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0014294494031312172,2.588835899252944e-08,0.0,1.8960701662979429e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.005291473431167321,0.9971687412993772,0.0,0.0,1.209400245997187,0.40710745994060626,0.28211786731733407,4.7473500661358e-06,0.0017931439357142494,0.25878304495922516,5.376400046858532e-06,1.015826363542565e-08,4.3694631618726914e-14,0.0005563498718267535,3.7056917464672876e-06,5.499131077805295e-06,1.4236025752413567e-05,4.9700232815911595e-06,3.52890296336814e-10,2.4693490083620193e-12,8.705046258164515e-06,1.5790118066918633e-08,1.526428931235066e-13,1.337138690169018e-12,3.164527581836953e-05,4.5524078414771347e-07
2.0898351633396356e-05,1.0334395187292214,0.0,1.2950914618705753e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0014481278666104989,2.654178071865184e-08,0.0,1.9357760682233785e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.005035780140639473,0.9971593828655418,0.0,0.0,1.2119714740905139,0.4041945532831108,0.28298115097703125,4.6992076074479195e-06,0.0017931271349863052,0.2610781324827248,5.4242464522943355e-06,1.0102822531506836e-08,4.336551530220659e-14,0.0005544455391087389,3.7726552928636284e-06,5.598330234565896e-06,1.4357434114131595e-05,5.059770256524975e-06,3.52765607926971e-10,2.5130160762844833e-12,8.86222684556332e-06,1.6075241750210415e-08,1.5534217060490422e-13,1.3607870729853433e-12,3.252240000846929e-05,4.6346122621993427e-07
2.109583465966723e-05,1.0338189498013117,0.0,1.3049466717376021e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.001466753543171857,2.7203430921755468e-08,0.0,1.975669644758928e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.004792450738283577,0.9971500632891062,0.0,0.0,1.2145158165092462,0.4012939282340818,0.28383430764725537,4.652009212090328e-06,0.0017931104039822462,0.26335873780013286,5.471791142894739e-06,1.0047706698014982e-08,4.3038066982585775e-14,0.0005524947555058175,3.839777894296786e-06,5.697762608644516e-06,1.4478013461753292e-05,5.149729166678228e-06,3.5262123638375595e-10,2.5567655525583288e-12,9.019778478623386e-06,1.636103864004576e-08,1.580465418940537e-13,1.384480194924487e-12,3.3411033597963905e-05,4.7170107878363053e-07
2.12933176859381e-05,1.034194464110095,0.0,1.3147202114003822e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0014853250797417505,2.7873281841237278e-08,0.0,2.0157468720736394e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.004560887322850057,0.9971407822039189,0.0,0.0,1.2170339203708815,0.3984059823282562,0.2846774866963384,4.60571986105139e-06,0.0017930937420508625,0.2656249117048508,5.519035164566599e-06,9.992917902208606e-09,4.271243772967658e-14,0.0005504997960791632,3.907049495490237e-06,5.797413335028895e-06,1.4597766663571772e-05,5.239886540761064e-06,3.5245780090405734e-10,2.6005915090133905e-12,9.177677566593387e-06,1.6647465938426445e-08,1.607556412218014e-13,1.4082148476298562e-12,3.431107800657935e-05,4.799591078806829e-07
2.1490800712208973e-05,1.0345661542781595,0.0,1.3244126812266934e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0015038411959114966,2.855130518038587e-08,0.0,2.0560001263687788e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.00434052090708047,0.9971315392412554,0.0,0.0,1.2195264062856639,0.39553108638318235,0.2855108329553964,4.560306172236621e-06,0.0017930771485196902,0.26787670732375013,5.565979612507804e-06,9.938457693265846e-09,4.238864084008698e-14,0.000548462872390761,3.974460249946769e-06,5.897267852837847e-06,1.4716696707806277e-05,5.330229187837538e-06,3.5227588523006697e-10,2.6444873979381003e-12,9.335901009950685e-06,1.693448174002523e-08,1.634690632578637e-13,1.4319874851810517e-12,3.522243258678781e-05,4.882341053029068e-07
2.1688283738479845e-05,1.0349341091596578,0.0,1.3340246849158716e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0015223006818400866,2.923747213858432e-08,0.0,2.0964178838992626e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.004130810019451913,0.9971223340301962,0.0,0.0,1.2219938696064312,0.3926695858452518,0.2863344869174095,4.51573635261318e-06,0.0017930606227138611,0.2701141799707955,5.61262562812468e-06,9.884327423140387e-09,4.206657658872532e-14,0.0005463861336256091,4.042000516367168e-06,5.9973119086263925e-06,1.4834806695489446e-05,5.42074419218446e-06,3.520760504257923e-10,2.6884464421519534e-12,9.494426190847966e-06,1.722204501568353e-08,1.6618638880883935e-13,1.4557944378959753e-12,3.614499472080824e-05,4.965248881321503e-07
2.1885766764750717e-05,1.0352984140177797,0.0,1.3435568289706913e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.001540702396195335,2.9931753442549996e-08,0.0,2.1369966062219063e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.003931239373538194,0.9971131661979803,0.0,0.0,1.224436881618143,0.38982180207045514,0.28714858492683576,4.4719799856542316e-06,0.0017930441639745869,0.27233738700793586,5.658974396102364e-06,9.830528242543526e-09,4.1746415670526734e-14,0.0005442716677260602,4.109660856065897e-06,6.097531552307233e-06,1.495209983366226e-05,5.51141890994089e-06,3.518588730669979e-10,2.7324632985928936e-12,9.653230967532576e-06,1.7510115595736397e-08,1.6890728858289396e-13,1.4796328146031314e-12,3.707865991557423e-05,5.048302981874834e-07
2.208324979102159e-05,1.0356591506936628,0.0,1.3530097222005233e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0015590452641336852,3.06341193766296e-08,0.0,2.177733910540508e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.0037413186017192703,0.9971040353703977,0.0,0.0,1.2268559906700165,0.38698803354265143,0.2879532593601832,4.4290080593921966e-06,0.00179302777162029,0.27454638771291257,5.7050271416208215e-06,9.777061113899369e-09,4.142819475340849e-14,0.000542121502535793,4.177432031708753e-06,6.197913125316343e-06,1.5068579428975748e-05,5.602240967668131e-06,3.51624896787897e-10,2.7765319482750457e-12,9.812293672196287e-06,1.7798654171406366e-08,1.7163138986510298e-13,1.5034993554255994e-12,3.8023321895444116e-05,5.131492021153163e-07
2.228073281729246e-05,1.0360163977671497,0.0,1.362383975254087e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.001577328275318929,3.1344539812167135e-08,0.0,2.21861548776624e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.0035605810501300184,0.9970949411720991,0.0,0.0,1.2292517232530447,0.38416855703260155,0.2887486387979979,4.386792972757167e-06,0.001793011444964061,0.2767412431536501,5.750785127709442e-06,9.723926836681678e-09,4.1111744949931253e-14,0.0005399376069508126,4.245305003468382e-06,6.298443264386648e-06,1.5184248881548653e-05,5.6931982567843165e-06,3.51374633047894e-10,2.820645726127104e-12,9.97159310053571e-06,1.8087622278758306e-08,1.7435828007558886e-13,1.527390450741414e-12,3.897887269282565e-05,5.214804909664924e-07
2.2478215843563333e-05,1.0363702307097937,0.0,1.3716802001799121e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0015955504819799846,3.206298423596311e-08,0.0,2.2596330151074515e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.0033885826318822993,0.9970858832268755,0.0,0.0,1.2316245850255372,0.3813636287008511,0.2895348481887004,4.345308283790506e-06,0.0017929951833457808,0.2789220160689132,5.796249652733561e-06,9.671126039106608e-09,4.079725482700096e-14,0.0005377218920747921,4.313270925852018e-06,6.399108899736086e-06,1.529911167905707e-05,5.784278929363488e-06,3.5110861772669576e-10,2.864799859098913e-12,1.0131108504610966e-05,1.8376982276517096e-08,1.7708766555506108e-13,1.5513035185402282e-12,3.9945202736850614e-05,5.298230794578852e-07
2.2675698869834205e-05,1.0367207220304908,0.0,1.380899010013393e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0016137109970078445,3.2789421777843096e-08,0.0,2.300792299389264e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.003224900735743183,0.9970768611579995,0.0,0.0,1.2339750617892127,0.37857348514669326,0.29031200900462056,4.304528742454329e-06,0.0017929789860812542,0.28108877075492744,5.841422048006514e-06,9.618659184898131e-09,4.048480772316341e-14,0.0005354762123769103,4.381321146809746e-06,6.499897239874768e-06,1.5413171391209818e-05,5.875471397338864e-06,3.5082735983783615e-10,2.9089889393430908e-12,1.0290819592058426e-05,1.8666697349993766e-08,1.7981921136523503e-13,1.5752356297271308e-12,4.092220093980237e-05,5.381759061323252e-07
2.2873181896105077e-05,1.0370679414140775,0.0,1.390041018389075e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0016318089920916903,3.352382123735391e-08,0.0,2.3420821893145404e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.0030691331875920915,0.9970678745884856,0.0,0.0,1.2363036204182167,0.3757983444060187,0.2910802393906256,4.264430370373865e-06,0.0017929628524744534,0.28324157295767427,5.886303675521171e-06,9.566526605059255e-09,4.017414830488664e-14,0.0005332023668501984,4.449447203827684e-06,6.600795775226894e-06,1.552643166445616e-05,5.966764326791932e-06,3.50531323455496e-10,2.9532062950167986e-12,1.0450706515257971e-05,1.8956731497522162e-08,1.8255250401535754e-13,1.599183170091093e-12,4.190975478145327e-05,5.465379330428749e-07
2.307066492237595e-05,1.0374119558532553,0.0,1.3991068391763466e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.001649843695894148,3.4266151109605715e-08,0.0,2.3834815699376613e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.002920897262099046,0.9970589231412953,0.0,0.0,1.2386107097433647,0.37303840690092116,0.2918396543057337,4.224990161988729e-06,0.0017929467818690074,0.28538048977058744,5.930895925795191e-06,9.514728486651096e-09,3.9865474697919416e-14,0.0005309021001680663,4.517640820033231e-06,6.701792279908106e-06,1.563889621684696e-05,6.05814663266968e-06,3.5022100466531304e-10,2.99744768150166e-12,1.0610749862150736e-05,1.924704950143068e-08,1.8528728299923116e-13,1.623143844423103e-12,4.2907750391568044e-05,5.549081447867217e-07
2.326814794864682e-05,1.0377528297741623,0.0,1.4080970861377056e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0016678143922655665,3.501637961027826e-08,0.0,2.425000615218766e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.002779828742195008,0.9970500064396405,0.0,0.0,1.2408967613937598,0.3702938563427693,0.2925903656579948,4.186186102053918e-06,0.0017929307735844592,0.28750558953738975,5.9752002158244735e-06,9.463264870366849e-09,3.955894911689265e-14,0.0005285771038377094,4.585893903761292e-06,6.802874792970499e-06,1.575056883326173e-05,6.149607478784702e-06,3.498968835963527e-10,3.04170842977135e-12,1.0770930657147968e-05,1.9537616934182582e-08,1.8802325917602987e-13,1.6471151237605595e-12,4.3916072630203844e-05,5.63285548714793e-07
2.3465630974917693e-05,1.0380906251558806,0.0,1.4170123726086032e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0016857204184971733,3.5774474699809726e-08,0.0,2.4666455223330983e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.0026455810240301725,0.9970411241072075,0.0,0.0,1.2431621905978625,0.36756486059112237,0.29333248243297516,4.147997343263274e-06,0.0017929148269172292,0.2896169417598211,6.01921798713959e-06,9.412135690534573e-09,3.9254211313556126e-14,0.0005262290173490054,4.654198544846512e-06,6.904031620777779e-06,1.586145336086435e-05,6.241136272336016e-06,3.4955937965099736e-10,3.0859817284826387e-12,1.0931230350593024e-05,1.9828400149995598e-08,1.9076000970027403e-13,1.671093317053078e-12,4.493460516590491e-05,5.716691748158577e-07
2.3663114001188566e-05,1.0384254016441883,0.0,1.4258533111969908e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0017035611636128962,3.6540404106785766e-08,0.0,2.508379305647842e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.0025178242652140266,0.9970322757682883,0.0,0.0,1.2454073969459576,0.36485157247125066,0.29406611081621076,4.110403856922993e-06,0.0017928989412185124,0.2917146170100199,6.062950703960237e-06,9.361340763532374e-09,3.895145051658688e-14,0.0005238594293167735,4.722547009832523e-06,7.005251343879186e-06,1.5971553704630818e-05,6.33272265724311e-06,3.4920894880718834e-10,3.1302637767331782e-12,1.1091630806909958e-05,2.0119366247551537e-08,1.9349730205983193e-13,1.6950763701555111e-12,4.5963230552205406e-05,5.800580744809971e-07
2.3860597027459438e-05,1.0387572166598518,0.0,1.4346205135019802e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.001721336066699597,3.7314135350547437e-08,0.0,2.550197362573345e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.0023962445742417692,0.997023461048055,0.0,0.0,1.247632765115913,0.36215413055151635,0.2947913543098513,4.073386405107444e-06,0.001792883115818214,0.2937986868473369,6.106399851442919e-06,9.310879772155226e-09,3.865095094935791e-14,0.0005214698786155357,4.790931742008009e-06,7.106522794816031e-06,1.6080873823218467e-05,6.424356514990957e-06,3.48846048090326e-10,3.1745508299847864e-12,1.1252114307354907e-05,2.0410483077119257e-08,1.9623490460800533e-13,1.7190622551334433e-12,4.700183030201053e-05,5.884513207103457e-07
2.405808005373031e-05,1.0390861255016755,0.0,1.4433145898510394e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0017390446152754345,3.809563576303571e-08,0.0,2.592139546190651e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.002280543239125402,0.9970146795727604,0.0,0.0,1.249838665563975,0.35947265988251864,0.29550831384377313,4.0369268454985705e-06,0.0017928673500055578,0.2958692237393618,6.149566934017382e-06,9.260752315091971e-09,3.8352230252299425e-14,0.0005190618555060058,4.859345358236909e-06,7.20783505757793e-06,1.618941772508281e-05,6.516027959888797e-06,3.4847105582163316e-10,3.2188357997523027e-12,1.141266354071788e-05,2.0701719240845274e-08,1.989723763229675e-13,1.743047129066646e-12,4.805028495983628e-05,5.968480083150323e-07
2.4255563080001182e-05,1.0394121814446013,0.0,1.4519361490537185e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0017566863436960143,3.88848725098903e-08,0.0,2.63417144133853e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.0021704359933267087,0.9970059309697988,0.0,0.0,1.2520254551823147,0.3568072727007952,0.29621708788151135,4.001007736061609e-06,0.001792851643141635,0.2979263009869605,6.1924534738074965e-06,9.210957899201748e-09,3.80554353587034e-14,0.0005166368027512283,4.927780643078975e-06,7.309177481177837e-06,1.629718946458418e-05,6.607727330675916e-06,3.480843862103272e-10,3.263115177735231e-12,1.1573261588070738e-05,2.099304404598628e-08,2.017095033830174e-13,1.7670290971186212e-12,4.910847417251486e-05,6.05247252381131e-07
2.4453046106272054e-05,1.0397354358331035,0.0,1.4604857981714537e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.001774260831597976,3.96818126108204e-08,0.0,2.676238100794007e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.0020656523171826554,0.9969972148679506,0.0,0.0,1.254193477924934,0.3541580690979319,0.296917772521183,3.965612218909464e-06,0.0017928359945740381,0.29996999265313135,6.235061009132494e-06,9.161495905665667e-09,3.776102831787596e-14,0.0005141961167218404,4.996230549200653e-06,7.410539654682726e-06,1.6404193138399568e-05,6.69944519210321e-06,3.4768647866240516e-10,3.3073864003122337e-12,1.1733891927222373e-05,2.128442751050467e-08,2.0444612783778545e-13,1.7910067718075633e-12,5.0176276757906396e-05,6.1364818837624e-07
2.4650529132542926e-05,1.0400559381700645,0.0,1.4689641423034325e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0017917677023796142,4.048642295926557e-08,0.0,2.7184072766084027e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.0019659347731205744,0.9969885308975827,0.0,0.0,1.2563430654034442,0.3515251376564546,0.2976104615916157,3.930724485104558e-06,0.001792820403584181,0.3020003734954912,6.2773910930846576e-06,9.112365649006764e-09,3.746839292178166e-14,0.0005117411484903404,5.064688195172193e-06,7.5119114014179e-06,1.651043288222591e-05,6.79117233159033e-06,3.472776753370063e-10,3.351641976017052e-12,1.1894538425916375e-05,2.1575840376343153e-08,2.0718178231708503e-13,1.8149760895738841e-12,5.1253570771405554e-05,6.220499728127616e-07
2.4848012158813798e-05,1.0403737362013794,0.0,1.4773717843862549e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0018092066217181148,4.129867034136298e-08,0.0,2.760703684899757e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.001871038373022583,0.9969798786906321,0.0,0.0,1.25847453745419,0.3489085560554366,0.2982952467440338,3.896329350562408e-06,0.0017928048695434805,0.3040175189022161,6.3194452921797594e-06,9.063566379702258e-09,3.717757928909581e-14,0.0005092732049122315,5.133146858319176e-06,7.613282800782575e-06,1.6615912867394502e-05,6.882899748759369e-06,3.4685834564458354e-10,3.3958784404786723e-12,1.2055185322423723e-05,2.1867254052594795e-08,2.0991625627172825e-13,1.838935180173951e-12,5.2340233571070387e-05,6.304517814062755e-07
