Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986)
4.279697045929087e-18,0.4859394508649622,5.892704644051569e-27,1.4112005076989307e-30,3.274046332276687e-39,1.6520262226363238e-38,0.0,0.0,1.1414106425657871e-20,7.917160786842049e-36,9.454620878730222e-50,3.7180479232143687e-59,1.077370411091114e-52,8.111911681566068e-86,3.205547921381464e-62,3.3882962886868886e-48,3.454148561501397e-83,2.572363516773638e-35,1.0688943389049573e-101,3.305090432210993e-75,3.90195510128289e-107,2.0210493210152742e-106,9.936401662559933e-39,6.567544016015886e-89,5.6298463108601785e-59,3.393579429280414e-106,1.798844899275515e-115,7.154540705889168e-97,2.7811670556864367e-163,6.723326807290122e-132,3.1713568494329634e-57,6.139835762867974e-141,9.753833787636677e-122,1.4915721692412695e-145,3.76,0.0,0.5263441087308794,0.9999999999995857,1.350173053456862e-50,1.5932498099483608e-90,9.722824077000506e-18,6.180850007505144e-18,2.755839275897872e-18,7.861347935974892e-19,4.1435999655922694e-13,5.142948622177367e-37,2.7719744686103927e-57,1.362978986214015e-33,6.2352212341257475e-40,6.119125114829774e-35,1.0758660058984983e-89,1.2943299136343503e-88,1.2732793899144516e-39,1.6908695818312052e-90,9.154001731664617e-43,1.6978261310527854e-103,8.240419014252995e-89,8.562993295558869e-92,2.394294739852748e-90,6.734694176280553e-89,1.7460483534135925e-104,2.2853219632304597e-103,2.3339547537722214e-100,3.1116068594062664e-39,2.572363516773638e-35,5.25961614210062e-51,8.78573811542864e-21,2.6283742028683825e-21,3.5196682224533415e-32,4.225224899450309e-45,1.512494685896461e-32,1.5303479822398815e-36,6.439101670839873e-36,1.7561619190673531e-37,4.675530456263602e-36,1.1454334769795552e-46,6.273270658555401e-35,3.934651109680411e-40,6.272277018385338e-35,1.8650804998746667e-44,2.4925304064828307e-54,2.0501050182531263e-62,1.0788008578008567e-58
8.563112334295993e-18,0.4859394508649622,1.1790529921125217e-26,2.823627089198833e-30,1.3104718806212266e-38,6.612410672900982e-38,0.0,0.0,2.2838129538068203e-20,3.168927586386893e-35,7.56944553280609e-49,5.953720934164211e-58,8.625514291770875e-52,1.2989627723981447e-84,2.5663874455308336e-61,2.712697258173099e-47,8.369043368942426e-82,1.0296157875760747e-34,6.852963465743607e-100,5.294298798685772e-74,5.004548253860398e-105,2.5921965512980227e-104,3.977150163045547e-38,2.104208727707931e-87,4.50730025082587e-58,2.176293027717591e-104,1.1552739365735908e-113,4.586964709086933e-95,2.855438394691393e-160,1.724964705671462e-129,2.5390138083800047e-56,1.575681101218373e-138,1.2510261264662718e-119,5.673700434744224e-143,3.76,0.0,0.5263441087308794,0.999999999999171,1.0809594882932258e-49,5.106393838577299e-89,1.9454095438168694e-17,1.236706999839169e-17,5.514072851777201e-18,1.5729525879997978e-18,8.290799865683977e-13,2.058519740068799e-36,2.219265054140557e-56,5.455467913235276e-33,2.4957134295848708e-39,2.4492447404695177e-34,3.448169385437075e-88,4.148350023314568e-87,5.0964358439158413e-39,5.419266668259755e-89,3.6639862929417025e-42,1.0883399624293352e-101,2.641068714225845e-87,2.7444543473089147e-90,7.673756617389664e-89,2.158481270018567e-87,1.1192513471281552e-102,1.4649363434335184e-101,1.4961109348390666e-98,1.245453690597991e-38,1.0296157875760747e-34,4.2108911723879874e-50,1.7579109365592245e-20,5.259031962743751e-21,1.4087845409751517e-31,3.382749037146428e-44,6.053920418462509e-32,6.12538013111408e-36,2.5773187467249047e-35,7.029224363495505e-37,1.871430660094662e-35,9.170432539897339e-46,2.510943124926676e-34,1.5748858435700364e-39,2.510545409907325e-34,1.1319438247672326e-43,1.995539890540737e-53,1.6413305662921175e-61,1.7274869466227252e-57
1.7129942911029804e-17,0.4859394508649622,2.3586183458229478e-26,5.6484802794143335e-30,5.243595344328497e-38,2.645825957875332e-37,0.0,0.0,4.5686175762957785e-20,1.2679838064900337e-34,6.057856960188016e-48,9.529830823880973e-57,6.903033110914588e-51,2.079186377414746e-83,2.0538899308520016e-60,2.1709822474519243e-46,2.2478743967769386e-80,4.119804315679135e-34,4.389753155312499e-98,8.475804591140401e-73,6.412258897198873e-103,3.321377928147689e-102,1.591378110628315e-37,6.737622443247527e-86,3.607210084530885e-57,1.3947950144623607e-102,7.425710996956919e-112,2.938238753414721e-93,2.927827258509467e-157,4.420771211558244e-127,2.0319827177998303e-55,4.040333557968369e-136,1.6029381781894974e-117,2.400421446451884e-140,3.76,0.0,0.5263441087308794,0.9999999999983415,8.650962483419983e-49,1.635326351577211e-87,3.8916638160505065e-17,2.4739509982418985e-17,1.1030540003543055e-17,3.1465881745430064e-18,1.6585199469370082e-12,8.236760307254255e-36,1.776086523435876e-55,2.1828977269856023e-32,9.98610445867637e-39,9.800169286980416e-34,1.104278629985888e-86,1.3285119561575354e-85,2.039238197004486e-38,1.7355239325538555e-87,1.4660717723527637e-41,6.970920447953294e-100,8.458040772223507e-86,8.789134048488411e-89,2.4575258989048206e-87,6.912551162016031e-86,7.16891067901157e-101,9.38305578912401e-100,9.5827321969083e-97,4.983437350530512e-38,4.119804315679135e-34,3.3699927886197715e-49,3.5165851865826913e-20,1.0520347482265474e-20,5.636973190607273e-31,2.7072273161464265e-43,2.4223567270111043e-31,2.4509499203262867e-35,1.0312632100542978e-34,2.8126053420159807e-36,7.488160285190931e-35,7.339133108359028e-45,1.004704315449554e-33,6.301594758292696e-39,1.0045451776360532e-33,7.613658472593534e-43,1.5970383979821544e-52,1.313563287015093e-60,2.765104133322896e-56
3.4263604064497426e-17,0.4859394508649622,4.7177502464265846e-26,1.1298186768708181e-29,2.097780262803202e-37,1.0585029749106933e-36,0.0,0.0,9.138226821301262e-20,5.072760887447386e-34,4.847206008302768e-47,1.5250831922778573e-55,5.523475633066493e-50,3.327375116324473e-82,1.6434239973973846e-59,1.7371156410096436e-45,6.504252631095652e-79,1.64819001478586e-33,2.8106767347681436e-96,1.3565229848537666e-71,8.211813647882795e-101,4.2535195234063684e-100,6.3665486665938955e-37,2.1567041690795636e-84,2.886316166258503e-56,8.940122738976035e-101,4.787142253717669e-110,1.8812992517709842e-91,3.000072241220637e-154,1.1323401315859823e-124,1.6258949242099478e-54,1.0359954533098728e-133,2.0528015259280573e-115,1.0996107587933623e-137,3.76,0.0,0.5263441087308794,0.9999999999966827,6.922086483576258e-48,5.235094660693376e-86,7.784172360517782e-17,4.9484389959490393e-17,2.206347430710354e-17,6.293859338583788e-18,3.3173997890753124e-12,3.2952404692010394e-35,1.421139068658483e-54,8.733011958226732e-32,3.995091977974589e-38,3.920705892368471e-33,3.535075297683881e-85,4.252902863484468e-84,8.158280803632253e-38,5.555851450805583e-86,5.865241728898549e-41,4.463164120952024e-98,2.7076328251596607e-84,2.813624205907691e-87,7.867162432964894e-86,2.2128825079208604e-84,4.58992813913397e-99,6.00754480258612e-98,6.135388803854006e-95,1.9936996898694716e-37,1.64819001478586e-33,2.69650628084075e-48,7.033933686592606e-20,2.1042978520392863e-20,2.2551563337848075e-30,2.166193175303178e-42,9.69100425181266e-31,9.805395645410478e-35,4.125724358901237e-34,1.1252252808624973e-35,2.9957517085848264e-34,5.872421548351945e-44,4.019471485885926e-33,2.5210482386885007e-38,4.018834830999758e-33,5.5138878679196563e-42,1.2778733647310275e-51,1.051050205986277e-59,4.425066847439028e-55
6.853092637143267e-17,0.4859394508649622,9.436018820365e-26,2.2597600182747725e-29,8.391809446546191e-37,4.234358943527007e-36,0.0,0.0,1.8277445311422488e-19,2.029269499047225e-33,3.878133069896009e-46,2.440381336621908e-54,4.419200607783966e-49,5.324341753017722e-81,1.3148640263674617e-58,1.389824458048999e-44,1.9710820559280595e-77,6.59329681221171e-33,1.7992283312951346e-94,2.170752227888354e-70,1.051376045055999e-98,5.445885072292633e-98,2.5468267147434574e-36,6.902517647198998e-83,2.309272240651141e-55,5.735113025662884e-99,3.1061795199203462e-108,1.2042960646744417e-89,3.073086725616551e-151,2.899588098583167e-122,1.300839477453952e-53,2.658516287057022e-131,2.6282526505230963e-113,5.2984107473311945e-135,3.76,0.0,0.5263441087308793,0.9999999999933649,5.538198378031231e-47,1.675559033759612e-84,1.5569189449452327e-16,9.897414994970049e-17,4.412934291433964e-17,1.258840163048281e-17,6.635159158956278e-12,1.3182034649867887e-34,1.1370192067448984e-53,3.4934887931462698e-31,1.5981668024062233e-37,1.568410018880729e-32,1.1314455468778062e-83,1.3611953058377694e-82,3.263578029570731e-37,1.7782206481800682e-84,2.346287627581976e-40,2.8569931371290947e-96,8.666121019196386e-83,9.005360127719221e-86,2.517984957529859e-84,7.08261014101182e-83,2.938138058753732e-97,3.845593161530696e-96,3.9274299226969555e-93,7.975449791484079e-37,6.59329681221171e-33,2.1574098669295252e-47,1.406863068646437e-19,4.2088240592983394e-20,9.021359501852887e-30,1.7331190866574208e-41,3.876717191822537e-30,3.9224774745350855e-34,1.6504240571079028e-33,4.501267426817098e-35,1.1983982061563117e-33,4.698383299527704e-43,1.6079194484464756e-32,1.0085013684923613e-37,1.6076647657593937e-32,4.1802383071329684e-41,1.022395761138919e-50,8.409200040883788e-59,7.080827216067417e-54
1.3706557098530316e-16,0.48593945086496226,1.8872575059166387e-25,4.5196428752638004e-29,3.356864739793484e-36,1.6938144573003918e-35,0.0,0.0,3.6555882292105997e-19,8.117408296169461e-33,3.102653845661648e-45,3.90480870110712e-53,3.5355291737666137e-48,8.519379987521552e-80,1.0519411455853493e-57,1.1119123376369986e-43,6.130978781079018e-76,2.6374261895827966e-32,1.1516326365098893e-92,3.473455947760226e-69,1.345930239776874e-96,6.971616178624129e-96,1.0187721278185225e-35,2.2089760355569516e-81,1.847505591894817e-54,3.68646431352971e-97,2.0416003910095532e-106,7.708341638309561e-88,3.147359527767214e-148,7.4239665254537e-120,1.0407210396837947e-52,6.835610421497642e-129,3.364591349436339e-111,2.6278571036697997e-132,3.76,0.0,0.5263441087308792,0.9999999999867294,4.4307744481514186e-46,5.362318922779578e-83,3.113922362732142e-16,1.9795367007438973e-16,8.826108012927232e-17,2.5177486069550693e-17,1.3270676641135888e-11,5.273028425455622e-34,9.096585489454566e-53,1.3974521448964003e-30,6.3929269457485686e-37,6.273895547107618e-32,3.620980216099798e-82,4.356251231681895e-81,1.3054844242082755e-36,5.690864078572538e-83,9.385532352190139e-40,1.8286573771258168e-94,2.7734300997008913e-81,2.8819974297133156e-84,8.058341658687882e-83,2.2666570535814655e-81,1.8805950523628646e-95,2.4614240463572706e-94,2.5138051994941495e-91,3.190311316793243e-36,2.637426189582797e-32,1.7260098354570527e-46,2.813802468561563e-19,8.417876472350751e-20,3.608690638790307e-29,1.3865610912202428e-40,1.5507499770966675e-29,1.569054836015533e-33,6.601964867057513e-33,1.80058022534363e-34,4.7937878520194224e-33,3.7588850551371246e-42,6.43193951093723e-32,4.034169626632324e-37,6.430920738684544e-32,3.251830562426232e-40,8.179554394414363e-50,6.727679410497871e-58,1.132989973566217e-52
2.741348602130441e-16,0.4859394508649622,3.7745763900467317e-25,9.039409285969365e-29,1.3427767104347098e-35,6.77541134070493e-35,0.0,0.0,7.311275625523722e-19,3.24702937970686e-32,2.482182156523509e-44,6.2478526709867495e-52,2.8284918366908414e-47,1.3631354223946748e-78,8.415728715094091e-57,8.895509636039891e-43,2.2259248251801224e-74,1.0549920573655323e-31,9.739387700356487e-91,5.557731435507805e-68,3.016019279867814e-94,1.5622315535148267e-93,4.075171323184195e-35,7.068996487485655e-80,1.478039708813428e-53,3.16114906165315e-95,1.8166106110781244e-104,6.518965401624173e-86,4.2538329285213364e-145,2.5090366240041522e-117,8.325966791191512e-52,2.3424145085714726e-126,7.539520918278253e-109,3.422928977527421e-129,3.76,0.0,0.5263441087308789,0.9999999999734583,3.544712351897835e-45,1.9880734795263458e-81,6.227929198305958e-16,3.959127109008445e-16,1.7652455456097968e-16,5.0355654368765835e-17,2.6541706575167708e-11,2.1092542866528908e-33,7.27744113862972e-52,5.589920426024114e-30,2.557222489993538e-36,2.5096094249717047e-31,1.3424708961869648e-80,1.615070957793525e-79,5.222044674404643e-36,2.1098767139715276e-81,3.75428927558366e-39,1.3530437524916493e-92,1.028243358974369e-79,1.0684946094977218e-82,2.9876141346517583e-81,8.403583369836987e-80,1.3914726606077736e-93,1.8212344268162013e-92,1.8599924387023332e-89,1.276151758559665e-35,1.0549920573655328e-31,1.3808406470209549e-45,5.627681268154909e-19,1.6835981292592803e-19,1.4435056232313436e-28,1.1092752021376166e-39,6.203126110580346e-29,6.276347043971162e-33,2.640839677077688e-32,7.202467343894499e-34,1.9175541269845254e-32,3.007179382855732e-41,2.5728281484559118e-31,1.6137006823974277e-36,2.572420631223697e-31,2.5645181543230934e-39,6.543798853237558e-49,5.382271288583859e-57,1.8128300370313736e-51
5.482734386685261e-16,0.48593945086496226,7.549244703786129e-25,1.8078944894314753e-28,5.371189445627616e-35,2.7102046382442004e-34,0.0,0.0,1.4622650418855655e-18,1.2988249643017032e-31,1.9857695535677563e-43,9.996690936549e-51,2.2628225021722876e-46,2.1810442756029257e-77,6.732662548685217e-56,7.116491835160239e-42,7.106999666472475e-73,4.220012098593962e-31,6.2570337900978405e-89,8.892531844969732e-67,3.873527182262842e-92,2.0064020952517628e-91,1.6300850330767752e-34,2.262122928667009e-78,1.1824460447348832e-52,2.0757115909501144e-93,1.2833970096034325e-102,4.188085721700457e-84,4.377727587837666e-142,6.453742124939088e-115,6.660853843594445e-51,6.158087636336011e-124,9.683161794347675e-107,1.7504564117210405e-126,3.76,0.0,0.5263441087308782,0.9999999999469162,2.835817387861295e-44,6.389202547804382e-80,1.2455942869453584e-15,7.91830794862059e-16,3.530515034317622e-16,1.0071198865151367e-16,5.308374632193705e-11,8.437103001156793e-33,5.822022023861113e-51,2.2359894112115006e-29,1.0228991492634497e-35,1.003854100027449e-30,4.314368309162941e-79,5.190436348416883e-78,2.088839706201114e-35,6.780624524351605e-80,1.5017309492909234e-38,8.714458632803161e-91,3.3045183924035276e-78,3.433876817588459e-81,9.601454927304867e-80,2.7007027682885626e-78,8.961960610863994e-92,1.1729898425349453e-90,1.1979532567504614e-87,5.104669109094559e-35,4.220012098593964e-31,1.1046856308773693e-44,1.1255438866393972e-18,3.3672190909625786e-19,5.774081225539186e-28,8.874306930362483e-39,2.481275684264877e-28,2.5105643619838396e-32,1.0563466182360753e-31,2.8810161708648632e-33,7.670294321013375e-32,2.405771995178607e-40,1.0291417280668783e-30,6.454868398682826e-36,1.0289787194836526e-30,2.0368355454892506e-38,5.235101236801478e-48,4.30586814467603e-56,2.900564867901986e-50
1.09655059557949e-15,0.4859394508649625,1.5098703513181355e-24,3.6158027258936462e-28,2.148509078571643e-34,1.0840973952475701e-33,0.0,0.0,2.924540000834225e-18,5.195326282590658e-31,1.588625487914891e-42,1.5994805746823864e-49,1.8102722283603537e-45,3.489692600399379e-76,5.386161478411312e-55,5.693226720842076e-41,2.267303470618357e-71,1.688014177849151e-30,4.0047839829432967e-87,1.4228180224375706e-65,4.95830208449095e-90,2.5682918879449506e-89,6.520372670248773e-34,7.238866059110904e-77,9.459628403029557e-52,1.3859741607904555e-91,9.700721186613638e-101,2.6805643500330346e-82,4.483243758480347e-139,1.6523106102007023e-112,5.328716871496184e-50,1.6447144473576767e-121,1.2394965531779945e-104,8.932816930589185e-124,3.76,0.0,0.526344108730877,0.9999999998938324,2.268689534584866e-43,2.0448567707508143e-78,2.4911970211748806e-15,1.5836669720177073e-15,7.061054012027987e-16,2.0142464795428052e-16,1.0616774533042052e-10,3.3748583881201567e-32,4.657645285589732e-50,8.943991097164814e-29,4.091615390356021e-35,4.0154377700542206e-30,1.380796510480738e-77,1.661178039729964e-76,8.355406023752916e-35,2.1701148406679116e-78,6.006954051248612e-38,5.5785902674832954e-89,1.0575976613577182e-76,1.098998885357197e-79,3.072910551185574e-78,8.643489939444276e-77,5.737023708148207e-90,7.508928336137337e-89,7.668742713556987e-86,2.041886147201675e-34,1.6880141778491527e-30,8.837537526386186e-44,2.2510954059081585e-18,6.734461004988729e-19,2.3096442341191605e-27,7.099487662211328e-38,9.925153212304331e-28,1.0042308570443408e-31,4.225407977917274e-31,1.1524122706672094e-32,3.068133163111665e-31,1.924628916599782e-39,4.116587847930725e-30,2.581960497365928e-35,4.11593581002435e-30,1.6235567416559317e-37,4.188105880570731e-47,3.44471497588474e-55,4.640933058568608e-49
2.193104909401418e-15,0.4859394508649627,3.019810985963426e-24,7.2316236581454695e-28,8.594237150929445e-34,4.336480817177463e-33,0.0,0.0,5.849089919860641e-18,2.0781357984674555e-30,1.2709048302205317e-41,2.5591765928879482e-48,1.448227654824882e-44,5.583524542479392e-75,4.308941132326407e-54,4.554594040935711e-40,7.243841417490239e-70,6.752079904618964e-30,2.5630793153678564e-85,2.2765191881904136e-64,6.346663337122236e-88,3.2874326812120998e-87,2.6081551998529964e-33,2.3164501784430044e-75,7.567731435006392e-51,9.605364652471472e-90,8.111031853504745e-99,1.715573575459588e-80,4.5908927482310115e-136,4.229954737962928e-110,4.2629896273237224e-49,4.559189413067028e-119,1.5865774094466592e-102,4.565737793439451e-121,3.76,0.0,0.5263441087308746,0.9999999997876647,1.814992472074036e-42,6.54372113771868e-77,4.982402489633914e-15,3.167339363261874e-15,1.412213196862758e-15,4.0284992950890583e-16,2.123354214081428e-10,1.349946806124787e-31,3.726127328922459e-49,3.5775959057906216e-28,1.6366487041554055e-34,1.606179949838649e-29,4.418593221246169e-76,5.315819409078271e-75,3.3421746700053185e-34,6.944455071532329e-77,2.4027874919881556e-37,3.570342497619399e-87,3.3843440950352406e-75,3.51683300156141e-78,9.833430998823326e-77,2.7659430077748787e-75,3.671733758337408e-88,4.805766725149084e-87,4.908062307194824e-84,8.167630304020763e-34,6.75207990461898e-30,7.070051054485277e-43,4.5021984429294786e-18,1.346894479551926e-18,9.238600402963429e-27,5.679606964730624e-37,3.9700713759569065e-27,4.0169336794936816e-31,1.6901675002249288e-30,4.6096603324076334e-32,1.2272562498103378e-30,1.5397075411947263e-38,1.6466393248750496e-29,1.0327868297433583e-34,1.6463785088435837e-29,1.2964806761570255e-36,3.350494707787823e-46,2.755780187966858e-54,7.42551574261956e-48
3.2896592232233456e-15,0.48593945086496293,4.529800493374634e-24,1.0847449049880688e-27,1.8263030486104454e-33,9.215146434920547e-33,0.0,0.0,8.773639840016155e-18,4.416041875526283e-30,3.633997478554108e-41,9.419475178742368e-48,4.1410385109660774e-44,2.05510902828038e-74,1.2320886567492437e-53,1.3023300864867743e-39,3.206933942187771e-69,1.4348190690807356e-29,1.2719273086478602e-84,8.679238591907696e-64,3.2746440094163737e-87,1.6961938939524365e-86,5.5423332092065195e-33,1.083688364279529e-74,2.1639010133876247e-50,4.795640290831902e-89,4.390848278094091e-98,8.513527921354436e-80,4.0958707976956576e-135,2.931961606179144e-109,1.2189501701470477e-48,3.1748788824221377e-118,8.186181786540943e-102,2.7688160878777094e-120,3.76,0.0,0.5263441087308721,0.9999999996814974,5.189806307939529e-42,2.8929278160634157e-76,7.473607958092934e-15,4.751011791438903e-15,2.1183209926406033e-15,6.042751740126295e-16,3.185027755475966e-10,2.868639134819829e-31,1.0654403523987446e-48,7.602382840166318e-28,3.477878851067508e-34,3.413136219210943e-29,1.9534173137498214e-75,2.3500716384085663e-74,7.102132821895327e-34,3.070079718130845e-76,5.105927752149934e-37,1.9107849825810295e-86,1.4961853308500384e-74,1.554758075825429e-77,4.347268142748092e-76,1.2227963533816285e-74,1.9650463951551996e-87,2.5719610052791882e-86,2.6267103254456713e-83,1.73563400261846e-33,1.43481906908074e-29,2.0216078099760553e-42,6.753301478434595e-18,2.0203428548528014e-18,1.9632040498820578e-26,1.6240138513196055e-36,8.436407976193763e-27,8.535990506143762e-31,3.591608640202231e-30,9.795534838161809e-32,2.6079212810219123e-30,4.4026044784183697e-38,3.499111179806935e-29,2.194673662713334e-34,3.4985569450234985e-29,3.705387813412775e-36,9.58032826358295e-46,7.879815030274195e-54,2.733084760416939e-47
4.3862135370452734e-15,0.4859394508649631,6.039838873551428e-24,1.4463278901255218e-27,3.1155006542573265e-33,1.572014688520607e-32,0.0,0.0,1.1698189761300767e-17,7.533250859735389e-30,7.665158808836226e-41,2.3889836453673884e-47,8.734671456178712e-44,5.212203045178587e-74,2.5988326450763783e-53,2.7469922214978535e-39,1.0937629302491292e-68,2.4476351805010682e-29,5.380732166129009e-84,2.3352148136777056e-63,1.7864336749405433e-86,9.253335386163174e-86,9.454570966217213e-33,3.4960609716812873e-74,4.564298206031677e-50,2.1216561078972437e-88,1.9219289076969624e-97,3.601544775394324e-79,2.684248138024035e-134,1.5537811900959744e-108,2.5711213272019625e-48,1.729186530264887e-117,4.4658528125584383e-101,2.2550679722550143e-119,3.76,0.0,0.5263441087308697,0.9999999995753303,1.0946920635163143e-41,9.886032260412113e-76,9.964813426551946e-15,6.3346842565487886e-15,2.824428788536334e-15,8.05700381465458e-16,4.2466980774975826e-10,4.893562836567535e-31,2.2473232352470247e-48,1.2968753592290316e-27,5.932851044662132e-34,5.822413242829624e-29,6.675370163881489e-75,8.03084685324179e-74,1.2115418338166141e-33,1.0491323013801835e-75,8.710116892414183e-37,7.220381773502744e-86,5.112880396004963e-74,5.313041169017369e-77,1.4855831263503199e-75,4.1786345694965784e-74,7.4254184199562065e-87,9.718797860426667e-86,9.925688572093313e-83,2.960807519420534e-33,2.4476351805010771e-29,4.264183775077348e-42,9.004404512423511e-18,2.6937912264015006e-18,3.34899645029897e-26,3.4255169946839186e-36,1.439152511833281e-26,1.4561401360437886e-30,6.126864224770772e-30,1.6710035477364566e-31,4.448808320361203e-30,9.286371586109196e-38,5.969074348329427e-29,3.7438565531024945e-34,5.968128888147934e-29,7.813708839122058e-36,2.0207695845391553e-45,1.6620819137445757e-53,6.9316973999797015e-47
6.579322164689129e-15,0.48593945086496365,9.060030335292627e-24,2.169494907099102e-27,6.450393553224832e-33,3.254721934751502e-32,0.0,0.0,1.754728960651992e-17,1.5596645039742564e-29,2.0935946859662474e-40,8.354394098627569e-47,2.3857191769963166e-43,1.8227331279282116e-73,7.0982198270314915e-53,7.502889734267413e-39,6.703076708336847e-68,5.067526177284847e-29,4.846635252037827e-83,9.445183733942136e-63,2.4810453748294682e-85,1.285127202311948e-84,1.9574491806618578e-32,1.9243990351792497e-73,1.246653094068155e-49,2.113034526759543e-87,1.8685293777067266e-96,3.2440552173676374e-78,9.402861086838925e-133,3.0796953813744664e-107,7.022539250346157e-48,3.789984930719952e-116,6.202314490276721e-100,9.664300928774456e-118,3.76,0.0,0.5263441087308647,0.999999999362997,2.989995527074641e-41,6.078825503234935e-75,1.4947224363469934e-14,9.502029273447693e-15,4.2366443806044664e-15,1.2085507094149547e-15,6.370031165899956e-10,1.0131504315062038e-30,6.138139454930403e-48,2.685009057250693e-27,1.2283207944212262e-33,1.2054579789010381e-28,4.104526244715043e-74,4.937974982986589e-73,2.508348478710446e-33,6.450872590927718e-75,1.8033206741137252e-36,5.216602142656292e-85,3.143787419630302e-73,3.2668631077002324e-76,9.134505116525999e-75,2.5693422699072022e-73,5.364733147613017e-86,7.021660385456007e-85,7.171143262778911e-82,6.1300520833694625e-33,5.067526177284872e-29,1.1646950709280732e-41,1.3506610576842912e-17,4.040687960692768e-18,6.933674407486545e-26,9.356153318617181e-36,2.9795836173183775e-26,3.014754381887307e-30,1.268489911225805e-29,3.4596015493329666e-31,9.210694997362594e-30,2.536397091627796e-37,1.2358214988874539e-28,7.751182487834048e-34,1.2356257531268137e-28,2.1335996202290393e-35,5.519351085300195e-45,4.539663188875108e-53,2.424049145444063e-46
8.772430792332985e-15,0.48593945086496415,1.2080401519620979e-23,2.8926635641711627e-27,1.0970663271041641e-32,5.535534229096769e-32,0.0,0.0,2.3396389455891173e-17,2.652581395562899e-29,4.3805037878131145e-40,2.087535916081552e-46,4.9917397484666035e-43,4.554514280800915e-73,1.4851851738184109e-52,1.5698556719449143e-38,2.2474480246820393e-67,8.618547621559377e-29,1.911748559905069e-82,2.5584416597113967e-62,1.140501748142388e-84,5.907549410270583e-84,3.329108443902217e-32,6.17591529878038e-73,2.608418200691694e-49,8.709763497660722e-87,7.931913392145846e-96,1.279613795631154e-77,6.946296419024659e-132,1.6089269874954724e-106,1.469351750168078e-47,2.042133524890309e-115,2.8511256163729267e-99,6.0682884323012775e-117,3.76,0.0,0.5263441087308597,0.999999999150665,6.256166463835831e-41,2.0407083662327603e-74,1.9929635300387885e-14,1.2669374426161823e-14,5.648859973106108e-15,1.6114009011151533e-15,8.493352415600978e-10,1.7231039200154953e-30,1.2843044284053386e-47,4.566485723075836e-27,2.0890506285982265e-33,2.0501701082102302e-28,1.3779036707128208e-73,1.6576947812459075e-72,4.266051550125742e-33,2.165582736838671e-74,3.066978618591661e-36,1.9991103759708902e-84,1.0553799850057861e-72,1.0966974276363779e-75,3.0664875544888353e-74,8.625368789605519e-73,2.055875774205826e-85,2.690844693198893e-84,2.7481322583041766e-81,1.0425741337311836e-32,8.61854762155943e-29,2.436954279765036e-41,1.8008816635686702e-17,5.387584681185945e-18,1.1792366645451304e-25,1.9576207236239972e-35,5.067492423406234e-26,5.127308748333409e-30,2.157369582537434e-29,5.883876774860264e-31,1.5664981395438428e-29,5.3069922654310515e-37,2.101809141159882e-28,1.3182734205259178e-33,2.101476228552544e-28,4.4635090289137526e-35,1.1548332070611304e-44,9.498496370020163e-53,6.057040170967402e-46
