Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456)
1.8146027528503385e-06,0.7852184356098811,2.0942182662162757e-05,1.8864939681121313e-06,6.930759198332566e-06,0.0001298446017883438,0.0,0.0,1.2843648294912506e-05,8.923989579858057e-08,2.3057198613308614e-06,5.4172270383268224e-08,2.7098334120675254e-07,1.6969789382513895e-18,4.161374237343835e-14,1.7390340788892344e-10,8.777029024726681e-07,1.8726356503458552e-06,1.5194921027270892e-16,3.909430208479128e-12,8.481078256757719e-15,2.061581085288556e-18,1.973977627826048e-11,1.1604595081194636e-11,1.8226381349042727e-11,4.123079893032878e-16,4.412270576661516e-18,1.8094313778440082e-13,7.333683534168791e-13,2.4321466471431846e-14,1.5838896872210566e-12,3.356651775379028e-16,2.2189413928440587e-16,2.3529668512593696e-14,3.76,0.0,0.851906745727791,0.9989895968251747,2.956657454244233e-05,4.2053833590552865e-07,0.08240995018394352,0.06606160779019207,0.015965641820449714,1.28744219988789e-05,0.0009684140776876269,0.0001765885248061344,9.550607228885115e-10,8.863568423138348e-10,6.56882286089544e-15,9.573657523291913e-06,2.9101749401926425e-12,1.7928660666257404e-12,9.229926214290942e-08,3.152739596559172e-12,1.4517059006766635e-11,3.0978832284885666e-18,2.9622712722002634e-12,8.41660228649676e-15,2.868488437918295e-13,1.0782452711837783e-12,1.8281368440478494e-19,1.8023122223672335e-18,2.8474658243131257e-12,2.146370268116638e-12,1.911146429622533e-06,1.002442429736515e-06,1.2327715073459007e-05,2.4640565802971886e-06,7.534226403406716e-05,3.417123344431692e-05,0.00011784716941567262,1.3808474755851633e-06,3.905473154482635e-07,4.704836997067866e-07,1.271643341076198e-06,1.1596927106091542e-06,3.497927599441933e-05,1.9366036305343165e-07,8.090895392472078e-05,3.363617465404333e-09,5.027341829954696e-06,1.71622606302097e-09,1.3435197205524085e-09,2.6454626760253373e-14,9.711986242358509e-10,1.5433345064752313e-07,4.073650536378263e-07,7.541627418072882e-09,4.095350406615497e-15,6.569805858347373e-11,1.0079019627662487e-06,4.655401479578313e-05,2.903128222142716e-10,1.3214223172039847e-09
1.8621352000271346e-06,0.7855007431122284,2.180330983334894e-05,1.984224799559498e-06,7.255467930482538e-06,0.00013842870384140645,0.0,0.0,1.3350018282306676e-05,9.408149981504285e-08,2.5722101980891223e-06,6.078956530436604e-08,2.974708484157505e-07,1.8629532623875018e-18,4.3862349300515996e-14,1.757665872685898e-10,9.334173114226328e-07,1.9708280574187145e-06,1.752119089985416e-16,4.229575959513661e-12,1.0037116138349112e-14,2.378340814472388e-18,1.992236777645405e-11,1.3226043373837573e-11,1.945281837666863e-11,4.975745574597445e-16,5.234800611502631e-18,2.0902850442461594e-13,8.475136782790541e-13,2.7560349112065487e-14,1.7447358565683467e-12,3.9183402399290823e-16,2.604664095423805e-16,2.8213990861450117e-14,3.76,0.0,0.8498345471521103,0.998987081364097,3.179510162674079e-05,4.5671276456740936e-07,0.08447263889296747,0.06770119536583268,0.016369078227557902,1.2848172211095681e-05,0.0009684116243094708,0.0001858276525617607,1.0072864380735015e-09,8.886402905797325e-10,6.729452983167654e-15,1.0087151849479971e-05,3.262176893346932e-12,2.0058031810322728e-12,9.962734500332412e-08,3.5327554749342935e-12,1.544738787352211e-11,3.47140179520228e-18,3.3109215409974286e-12,9.40754394929829e-15,3.2062472233417496e-13,1.2046647091120069e-12,2.048554111650264e-19,2.019618879639869e-18,3.2800213403357314e-12,2.199819268365882e-12,2.0142394751320866e-06,1.104066905768731e-06,1.282405974117086e-05,2.5749347465499715e-06,7.918262301926786e-05,3.6810606757146786e-05,0.0001259125239802386,1.4490610705768456e-06,4.0528220167461804e-07,5.044743572243521e-07,1.3701657833667967e-06,1.2651477440110776e-06,3.751019368252406e-05,2.194804048912753e-07,8.434635608919502e-05,3.534074763784918e-09,5.2994094576864934e-06,1.9187778222553308e-09,1.4657441442293e-09,2.8856808366569624e-14,1.0099813868799813e-09,1.633273709206809e-07,4.46160405412237e-07,8.05142621434731e-09,4.466781721445113e-15,7.172227091102996e-11,1.0951504665131385e-06,4.76821494956564e-05,3.15370424788544e-10,1.3804829272688645e-09
1.909667647203931e-06,0.7857824728154263,2.267854796480413e-05,2.084823054413396e-06,7.586929368795765e-06,0.00014734508952800115,0.0,0.0,1.387081579735853e-05,9.907880553961481e-08,2.861613639659487e-06,6.800224516479687e-08,3.256231435047599e-07,2.0425159110055433e-18,4.6217663124329466e-14,1.7779191898508843e-10,9.91440076536902e-07,2.0714871006994758e-06,2.012648884025063e-16,4.566424188416041e-12,1.1827338587711839e-14,2.737222491091292e-18,2.0121574864365006e-11,1.5028347128220153e-11,2.0737659494731493e-11,5.975704844720824e-16,6.186105958107618e-18,2.407561583137679e-13,9.763905725537876e-13,3.1150138742377086e-14,1.918476802369931e-12,4.555401940851841e-16,3.044168566144002e-16,3.366899311303378e-14,3.76,0.0,0.8477666822190346,0.9989844609490252,3.4128254661036497e-05,4.95063123678207e-07,0.08653057107786023,0.06933621164598691,0.01677180921087528,1.282197414910912e-05,0.0009684090692591405,0.00019529528599379669,1.0608653145156421e-09,8.909165099396716e-10,6.8895168986339e-15,1.0614901953418471e-05,3.645323621672244e-12,2.237230603644158e-12,1.0737808713328134e-07,3.946267932657424e-12,1.6420678336077105e-11,3.877794386530365e-18,3.6895517272347354e-12,1.048372319038041e-14,3.573061705132809e-13,1.3419106095008754e-12,2.288370231764422e-19,2.2560508943038606e-18,3.763893900566749e-12,2.253136224645178e-12,2.120255960745389e-06,1.2129782513380175e-06,1.3327629505156521e-05,2.6877847698558036e-06,8.310421663521885e-05,3.9573217371713527e-05,0.00013431319209708843,1.519392179785878e-06,4.2032745962389964e-07,5.399622816485252e-07,1.4733973768545622e-06,1.376708053875829e-06,4.015809514402956e-05,2.479156153116824e-07,8.787602682422048e-05,3.7080480759066144e-09,5.580088209916926e-06,2.139121135811311e-09,1.595017610469636e-09,3.1397265865236415e-14,1.0493069039161741e-09,1.7264933392899807e-07,4.875357644052122e-07,8.587285507695788e-09,4.859567477405587e-15,7.809752949301899e-11,1.1872518828197902e-06,4.8811053651781474e-05,3.418114514743817e-10,1.4405620967900918e-09
1.957200094380727e-06,0.7860636271653229,2.3567854993737257e-05,2.1883247029319665e-06,7.9251514226105e-06,0.0001565981571246554,0.0,0.0,1.4406565900445452e-05,1.0423571863886936e-07,3.175224985703556e-06,7.584449389041368e-08,3.554868585597627e-07,2.2367521528322176e-18,4.8687257627752285e-14,1.799894982365499e-10,1.0518270522335146e-06,2.174611111057509e-06,2.3035497124755323e-16,4.920365159646415e-12,1.3879668896141417e-14,3.1428237108225173e-18,2.0338443620900238e-11,1.7027091650774556e-11,2.2083029312151746e-11,7.143653363511261e-16,7.282949145135494e-18,2.765138457673675e-13,1.121549220452336e-12,3.5121164366545915e-14,2.1059023964867086e-12,5.275620472131346e-16,3.5432249331315314e-16,3.9996370452615265e-14,3.76,0.0,0.8457031318774898,0.998981732775047,3.656828977939665e-05,5.35671227433153e-07,0.08858375706850448,0.070966661708766,0.01717383896718228,1.2795827543190856e-05,0.0009684064098176649,0.00020499090592704375,1.1157942836733887e-09,8.931854992720773e-10,7.049015984328951e-15,1.1157009064106177e-05,4.061388894601223e-12,2.4881804660117895e-12,1.1556944930982286e-07,4.395176184098157e-12,1.7438550645440094e-11,4.318913322362533e-18,4.099817071529913e-12,1.1649847655521903e-14,3.970536775579539e-13,1.4905780563686746e-12,2.5486782255787977e-19,2.512685893185707e-18,4.3035330777050305e-12,2.3063219302117477e-12,2.229222439814375e-06,1.3294970565769426e-06,1.3838337699448468e-05,2.802584707164488e-06,8.710607506029945e-05,4.246093695560132e-05,0.00014305442217519304,1.5918727499871848e-06,4.356885155135375e-07,5.769742610761907e-07,1.5814327782228414e-06,1.4945279836027328e-06,4.2925521734791925e-05,2.791493206369029e-07,9.1499518898775e-05,3.8854904851455614e-09,5.869601472244822e-06,2.378307779850298e-09,1.7315139901263969e-09,3.4079402990676666e-14,1.0891678154686418e-09,1.823044571795105e-07,5.31593096136799e-07,9.150115936247188e-09,5.274232639548838e-15,8.483262788950353e-11,1.2843322158821327e-06,4.994124157052408e-05,3.6967088055564107e-10,1.5016470274735872e-09
2.0047325415575233e-06,0.7863442085969702,2.4471190960187865e-05,2.294765769567577e-06,8.270142292284208e-06,0.00016619226196996616,0.0,0.0,1.4957801678491047e-05,1.095563312212463e-07,3.514373897252091e-06,8.43513405841414e-08,3.871082583345357e-07,2.4468462663722712e-18,5.127930791421152e-14,1.8236985842781e-10,1.114634562014937e-06,2.2801985462499995e-06,2.627434023937121e-16,5.291786523066806e-12,1.6224529757016494e-14,3.600145583589281e-18,2.057406557165199e-11,1.923885595945691e-11,2.3491129120262642e-11,8.502571831477317e-16,8.5439047902153e-18,3.1672248666455996e-13,1.2846701072796988e-12,3.950578457818811e-14,2.3078373774040608e-12,6.087361697733666e-16,4.1080518755634064e-16,4.7308143804965175e-14,3.76,0.0,0.8436438772159176,0.9989788940022895,3.9117469117776145e-05,5.786204658901599e-07,0.09063220715718305,0.07259255051812429,0.01757517173856771,1.276973212537418e-05,0.0009684036432321818,0.00021491399381886372,1.1720702805314105e-09,8.954472573563736e-10,7.207951597824662e-15,1.1713577676557663e-05,4.512191812143212e-12,2.759710610080286e-12,1.2422007585873094e-07,4.881427626345265e-12,1.8502679704177094e-11,4.796656592271803e-18,4.543413458226863e-12,1.2910740626123e-14,4.400316752781155e-13,1.6512766630708343e-12,2.830598062381932e-19,2.7906280721232486e-18,4.903636891736788e-12,2.3593771814295884e-12,2.3411665594544807e-06,1.453949789759045e-06,1.4356099472622193e-05,2.9193130089992404e-06,9.118724270539743e-05,4.547558044017603e-05,0.0001521414008505768,1.6665343812752846e-06,4.5137074187567413e-07,6.155369295111746e-07,1.6943662378184041e-06,1.6187606998702227e-06,4.5815013790353754e-05,3.1337200701946046e-07,9.521835776276761e-05,4.0663557891941094e-09,6.168186616267672e-06,2.63742231908056e-09,1.875405539561321e-09,3.69065919150072e-14,1.129556916639387e-09,1.9229782200778241e-07,5.784357733658478e-07,9.740846378298839e-09,5.711297309267353e-15,9.193627782663289e-11,1.38651722571056e-06,5.107323748955517e-05,3.9898357366207315e-10,1.5637251538679888e-09
2.0522649887343194e-06,0.7866242195348353,2.5388517888751067e-05,2.4041823261584115e-06,8.621910417347203e-06,0.00017613171751202606,0.0,0.0,1.5525064078705813e-05,1.1504492255099565e-07,3.880424811788201e-06,9.355865200806402e-08,4.2053325325959973e-07,2.6740907552090656e-18,5.400262637987111e-14,1.8494398260165555e-10,1.17991937608919e-06,2.3882479894284235e-06,2.987062769421977e-16,5.681073316368253e-12,1.8894995962892357e-14,4.114620375739848e-18,2.082957882847075e-11,2.168125646026033e-11,2.4964240001994884e-11,1.007791542429875e-15,9.989524220000381e-18,3.618383841474788e-13,1.4675724851631437e-12,4.4338485776619676e-14,2.525142294293852e-12,6.999602232986163e-16,4.745339554165848e-16,5.57274185449117e-14,3.76,0.0,0.8415888994598792,0.9989759417561328,4.177806087808316e-05,6.239958045427139e-07,0.09267593159890428,0.074213882924597,0.017975811812312788,1.2743687629420384e-05,0.0009684007667161437,0.00022506403178154641,1.2296902437250558e-09,8.977017828725177e-10,7.366325077360127e-15,1.2284715502987575e-05,4.999596381218105e-12,3.052904342033358e-12,1.33349318080355e-07,5.40701737975423e-12,1.961479542690063e-11,5.312967332295269e-18,5.022077022420387e-12,1.4271339901151078e-14,4.864084999452532e-13,1.8246304314099214e-12,3.1352763508270977e-19,3.0910078915746677e-18,5.569158185997864e-12,2.4123027777543565e-12,2.4561170772154666e-06,1.5866687598991882e-06,1.4880831698340533e-05,3.0379484994580577e-06,9.534677754940696e-05,4.861890706610831e-05,0.00016157925413339317,1.7434083345417592e-06,4.6737945880348183e-07,6.556767684142575e-07,1.8122916029341298e-06,1.7495582315868316e-06,4.882911082044111e-05,3.5078135975552674e-07,9.903404171069623e-05,4.250598468557784e-09,6.476095335343096e-06,2.9175821064308462e-09,2.0268629504993845e-09,3.988217421920807e-14,1.1704671500855556e-09,2.0263447486762674e-07,6.281685509919143e-07,1.0360423919501376e-08,6.171276873607685e-15,9.941711173891619e-11,1.493932443765415e-06,5.220757552555853e-05,4.2978428064570993e-10,1.6267841320473794e-09
2.0997974359111156e-06,0.7869036623930031,2.6319799675316223e-05,2.5166104852810443e-06,8.98046443084358e-06,0.0001864207963003119,0.0,0.0,1.610890174350351e-05,1.2070595974317515e-07,4.274776864112305e-06,1.0350312530640468e-07,4.558074112744925e-07,2.9198962682985644e-18,5.686670012994062e-14,1.8772331476445001e-10,1.2477386903886883e-06,2.498758147711108e-06,3.385349698025506e-16,6.088607967643441e-12,2.1926952221436573e-14,4.692140541491574e-18,2.110616922777053e-11,2.437299171262084e-11,2.6504726095508093e-11,1.1897814289325443e-15,1.1642512811925107e-17,4.123555413846944e-13,1.6722232328958315e-12,4.9655983225009494e-14,2.758714458240938e-12,8.021958620921924e-16,5.462273159083739e-16,6.538917946706016e-14,3.76,0.0,0.8395381799697751,0.9989728731274284,4.455233937751732e-05,6.718837829439706e-07,0.09471494061172128,0.07583066366602585,0.018375763520779593,1.271769379078687e-05,0.0009683977774495306,0.0002354405026054356,1.2886511156692276e-09,8.999490744006105e-10,7.524137741970176e-15,1.2870533424273997e-05,5.525511093017106e-12,3.368870186914209e-12,1.4297725775165858e-07,5.9739878297581945e-12,2.0776683068824813e-11,5.8698333041038285e-18,5.53758375837606e-12,1.5736696683049265e-14,5.363563543079102e-13,2.011277611265538e-12,3.4638860316067724e-19,3.4149817736173927e-18,6.305310980084346e-12,2.465099521718661e-12,2.5741038787096043e-06,1.7279920791243417e-06,1.541245288944933e-05,3.158470356825449e-06,9.958375047753362e-05,5.189262139422787e-05,0.00017137304849594522,1.8225255384006085e-06,4.837199351111173e-07,6.974201080506586e-07,1.9353023203383484e-06,1.8870715052637334e-06,5.197035169027124e-05,3.9158229850433256e-07,0.00010294804202679419,4.438173655248489e-09,6.793593979677602e-06,3.2199372585531057e-09,2.186055395495204e-09,4.3009461778733143e-14,1.2118915988962126e-09,2.1331942854372482e-07,6.808975406352766e-07,1.1009813814933935e-08,6.654682141421868e-15,1.0728368508784152e-10,1.6067031871338592e-06,5.334479962402148e-05,4.6210764401862333e-10,1.6908118286494533e-09
2.1473298830879117e-06,0.7871825395753649,2.726500197827385e-05,2.632086393702821e-06,9.345813118881186e-06,0.00019706373092401398,0.0,0.0,1.6709870846321147e-05,1.2654409844505182e-07,4.69886381239511e-06,1.1422228094912335e-07,4.929759685631179e-07,3.18580228374417e-18,5.988172993984932e-14,1.9071977110761384e-10,1.3181501068856388e-06,2.611727850819792e-06,3.8253656685283964e-16,6.514770298089534e-12,2.5359256121258883e-14,5.339089188239421e-18,2.1405071466789977e-11,2.733388828689359e-11,2.811503801187003e-11,1.3993285516437476e-15,1.3527920878294069e-17,4.688080886265855e-13,1.900746120703304e-12,5.5497324967245447e-14,3.0094888998181145e-12,9.164717197283748e-16,6.266557074928678e-16,7.644112287686847e-14,3.76,0.0,0.8374917002386749,0.9989696851727203,4.744258508446687e-05,7.223725124456385e-07,0.09674924437704657,0.07744289736827238,0.018775031241303145,1.269175034659683e-05,0.0009683946725790633,0.0002460428897828084,1.348949842691693e-09,9.021891304205739e-10,7.681390891612383e-15,1.3471145441665153e-05,6.091888501679308e-12,3.7087416441714075e-12,1.5312473068920865e-07,6.584428170241944e-12,2.199018352259911e-11,6.469286376843099e-18,6.091749129562723e-12,1.731197446822735e-14,5.900512697633447e-13,2.2118705608197565e-12,3.817626071703425e-19,3.763731800501067e-18,7.117576802138796e-12,2.517768218918068e-12,2.695157996188294e-06,1.8782636247926905e-06,1.595088311531461e-05,3.280858094768884e-06,0.00010389724462434166,5.529837428243058e-05,0.00018152779190343477,1.903916595526394e-06,5.003973894010616e-07,7.407931286173959e-07,2.063491438060359e-06,2.031450377081528e-06,5.524127478866466e-05,4.359870084788382e-07,0.00010696180311236107,4.6290371017597985e-09,7.120963890481188e-06,3.5456706067502417e-09,2.353150569348741e-09,4.6291737570126204e-14,1.2538234797430751e-09,2.2435766328351863e-07,7.367301848826756e-07,1.168999944561186e-08,7.162019467365224e-15,1.1554447847360639e-10,1.7249545713061724e-06,5.4485463510955804e-05,4.959882029700739e-10,1.7557963102567752e-09
2.194862330264708e-06,0.787460853475801,2.822409211348543e-05,2.7506462258763054e-06,9.717965384279361e-06,0.00020806471489903162,0.0,0.0,1.7328534928107693e-05,1.3256418350909838e-07,5.154153968872547e-06,1.2575445587736995e-07,5.320838392502694e-07,3.473488597749691e-18,6.305867082794728e-14,1.9394575117707765e-10,1.3912116151042348e-06,2.7271560497784915e-06,4.310342978674251e-16,6.959937524820136e-12,2.9233906274452303e-14,6.0623720208203604e-18,2.172757023936227e-11,3.058494771565563e-11,2.9797716406188923e-11,1.639845699979006e-15,1.5673348938088748e-17,5.317728237767022e-13,2.1554314906374766e-12,6.190399861679451e-14,3.2784393323220844e-12,1.0438864638899938e-15,7.166439660635333e-16,8.90445266419835e-14,3.76,0.0,0.8354494418902589,0.9989663749144677,5.045108464241893e-05,7.755516731125473e-07,0.09877885303996127,0.0790505885459216,0.019173619396086083,1.2665857035610555e-05,0.0009683914492184204,0.0002568706775325043,1.41058337517088e-09,9.044219493119038e-10,7.838085807292672e-15,1.4086668628693941e-05,6.700724804557614e-12,4.0736769442705706e-12,1.6381335035774395e-07,7.240473948763187e-12,2.3257193583541637e-11,7.113402011912105e-18,6.686427680506222e-12,1.9002447942729294e-14,6.476730687056246e-13,2.4270756074507422e-12,4.197721160373935e-19,4.138465414909678e-18,8.011711003086384e-12,2.5703096779972813e-12,2.819311628058521e-06,2.0378330013291383e-06,1.6496043922075127e-05,3.4050915440774832e-06,0.00010828635472380503,5.88377638293245e-05,0.00019204843478934944,1.9876117883829404e-06,5.17416991034568e-07,7.858218611171899e-07,2.196951606465739e-06,2.1828436618704563e-06,5.864441818299846e-05,4.842149676696624e-07,0.00011107674259599223,4.823145150425955e-09,7.458501732925593e-06,3.895997622948017e-09,2.5283147267397848e-09,4.97322564038981e-14,1.2962561362783225e-09,2.357541278437885e-07,7.957752311863384e-07,1.240198226984593e-08,7.69379086454903e-15,1.2420789955316603e-10,1.8488115216009395e-06,5.563013064639707e-05,5.314603969787304e-10,1.8217258330964577e-09
2.242394777441504e-06,0.7877386064783541,2.9197038952307154e-05,2.87232617742085e-06,1.0096930213290584e-05,0.00021942790350578816,0.0,0.0,1.796546473426027e-05,1.3877124966265695e-07,5.642150134658583e-06,1.38138796832858e-07,5.731756241103537e-07,3.784787646694413e-18,6.640927422408033e-14,1.9741414903386142e-10,1.4669815747312585e-06,2.8450418156730406e-06,4.843679714070226e-16,7.424484263771513e-12,3.35962156582241e-14,6.86945080987193e-18,2.2075001372640484e-11,3.4148394539653255e-11,3.155539570152881e-11,1.9150803609365103e-15,1.8109168262906752e-17,6.018718696816808e-13,2.438746363178316e-12,6.892004103779773e-14,3.5665791206822834e-12,1.1856119190526883e-15,8.1707386424567905e-16,1.0337515901942281e-13,3.76,0.0,0.8334113866768597,0.9989629393412728,5.3580130883216244e-05,8.315125098709213e-07,0.1008037767095195,0.08065374160297595,0.019571532452095388,1.264001359819826e-05,0.0009683881044484583,0.00026792335082529914,1.4735486676781535e-09,9.066475293534914e-10,7.994223751189731e-15,1.471722308326557e-05,7.35405942432371e-12,4.464858806501038e-12,1.7506553150885531e-07,7.944306613881391e-12,2.4579666183348333e-11,7.804298750920993e-18,7.323512650656305e-12,2.0813501883624096e-14,7.094053270688131e-13,2.6575729093614962e-12,4.605421407009924e-19,4.540415122073169e-18,8.99374905544781e-12,2.622724710636839e-12,2.946598159330258e-06,2.207055501745796e-06,1.7047858255512047e-05,3.5311508349001054e-06,0.00011275018646841211,6.251233628535106e-05,0.0002029398709773704,2.0736410843726186e-06,5.347838610102145e-07,8.325321879768619e-07,2.3357750786399543e-06,2.3413991592037688e-06,6.218231976105723e-05,5.36492970159075e-07,0.0001152942514274276,5.020454703257001e-09,7.806519827642004e-06,4.2721663203607515e-09,2.711712716327766e-09,5.333424558846757e-14,1.3391830327550046e-09,2.4751374045472565e-07,8.581427054041206e-07,1.3146781769188024e-08,8.250494106586462e-15,1.3328228477657288e-10,1.978398783278374e-06,5.6779374179532654e-05,5.685585690324933e-10,1.888588833032867e-09
