Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72)
1.1399356610530528e-09,0.7427025128897852,3.672853135559583e-11,3.185535615179285e-14,1.7156239756439298e-14,9.901940627503922e-14,0.0,0.0,4.958056012746295e-09,2.5188490056636075e-14,5.966858918013963e-17,1.5123413578802668e-26,1.4373861499912793e-19,7.77347670606026e-43,3.643318745657426e-32,7.581906591520407e-33,3.9189015774125794e-33,5.687408281744834e-13,1.688641631762748e-40,2.5836810485581183e-24,1.0048953768116917e-37,5.333111929099831e-46,1.0339432240139655e-34,2.28808490820315e-34,2.459707334674168e-23,1.619762225539045e-45,1.290880112360927e-46,1.4714281238995879e-50,2.5897386883651986e-69,2.706877051189798e-58,3.327839597624517e-22,5.995616395221368e-56,3.1609667676157416e-45,4.984356096981342e-55,3.76,0.0,0.6845316420869577,0.9990593194972268,2.4399154567947366e-17,1.942290277366381e-44,4.231669476919911e-05,2.8745267956011756e-05,7.828559483261729e-06,5.742488161248e-06,0.0009406755430439145,5.0382188750116235e-11,1.4989334277169832e-18,2.6426502754859607e-10,2.0651549662108796e-18,2.1015008919867823e-12,1.3369978774789647e-29,6.142454797102583e-28,5.7887092213490455e-15,1.464046285490327e-29,1.4756238070444373e-16,5.7808437553750905e-36,5.1963940442929405e-28,5.501579329063506e-31,1.2978097455988448e-29,3.149818187218118e-28,3.7136531745253314e-37,3.463899394191782e-36,7.33096917126988e-33,7.92460221537598e-16,5.687412457024144e-13,2.8264423969994625e-19,3.771870944753693e-09,1.0918287423272498e-09,7.068558157775547e-11,1.7308531629519693e-14,3.612650400769917e-11,5.1537342326431215e-12,6.8968008328090276e-12,4.624226337326466e-13
1.175402306935334e-09,0.7427026924816302,3.9030420587138515e-11,3.415267198806707e-14,1.879699229038944e-14,1.0850717349364792e-13,0.0,0.0,5.112276885924908e-09,2.6779865252891145e-14,6.562743990531002e-17,1.7150399157933277e-26,1.5822465815473637e-19,9.394663046431548e-43,4.260836415277611e-32,8.858233465661783e-33,4.594471664149369e-33,6.068326702634172e-13,2.1615646403848104e-40,2.9281516837914802e-24,1.2485751698851256e-37,6.83044085732191e-46,1.216455410852741e-34,2.678545212061219e-34,2.705731662452157e-23,2.032203404688375e-45,1.5642523319281465e-46,1.892197034059442e-50,3.656225977020253e-69,3.4923450191034444e-58,3.662383032661116e-22,7.9724208660802405e-56,3.950252142751283e-45,6.633859480617737e-55,3.76,0.0,0.6845303253825347,0.999054742338952,2.7562833148983836e-17,2.421253627792567e-44,4.3633247426399045e-05,2.9696909197799955e-05,8.075171494119762e-06,5.860771678368479e-06,0.0009452525469857069,5.364467566168251e-11,1.6450286157382691e-18,2.727305988806583e-10,2.16070704303638e-18,2.2414831809676146e-12,1.584306343448197e-29,7.171172072405127e-28,6.181475788229459e-15,1.7400875422775603e-29,1.5694299108899043e-16,6.978410890707335e-36,6.073277124930479e-28,6.489285505174975e-31,1.53736906231163e-29,3.6788341731144026e-28,4.478496152585692e-37,4.1799245324160394e-36,8.946003966248503e-33,8.318910882992628e-16,6.068331299048656e-13,3.105271580439482e-19,3.888394604481194e-09,1.1236819547906248e-09,7.507911026513976e-11,1.8960841922206812e-14,3.838286300278707e-11,5.484621922131397e-12,7.32836579675643e-12,4.883241239753003e-13
1.210868952817615e-09,0.7427028720731543,4.1401284932749433e-11,3.6562968685100926e-14,2.0538856707908858e-14,1.1858021365146008e-13,0.0,0.0,5.266497271180039e-09,2.841996716996398e-14,7.197694635613354e-17,1.9376564133774505e-26,1.7366351509690046e-19,1.1290732794460656e-42,4.95945950181065e-32,1.030116178202685e-32,5.361051490267266e-33,6.461749364251138e-13,2.746832525219944e-40,3.306372532420652e-24,1.541450680666378e-37,8.684492166937032e-46,1.4243689045568813e-34,3.1208466259565026e-34,2.967695780414767e-23,2.53313728686948e-45,1.884494989572555e-46,2.414901233933613e-50,5.10971889175857e-69,4.471377225134152e-58,4.0188202110203754e-22,1.0510831056041911e-55,4.9035032787656705e-45,8.754047047460182e-55,3.76,0.0,0.6845290086806181,0.9990505657590876,3.1024255648600383e-17,2.9986189420131225e-44,4.494979765744636e-05,3.0651153132259506e-05,8.321921826215605e-06,5.9763116663060385e-06,0.0009494289725144363,5.701344040640706e-11,1.8004152610503296e-18,2.810453343617818e-10,2.2569616886489745e-18,2.3861647559306717e-12,1.868361683892118e-29,8.333917190714419e-28,6.587713855955539e-15,2.0580590848630493e-29,1.665813520719154e-16,8.377344760971527e-36,7.065691875391631e-28,7.61788480459526e-31,1.8122903141825307e-29,4.277062755777463e-28,5.371027290132161e-37,5.0160247600796065e-36,1.0855030100657909e-32,8.71432480796081e-16,6.461754409544852e-13,3.4016376669686805e-19,4.004870580264468e-09,1.1554139122539816e-09,7.960067321119513e-11,2.071421988136902e-14,4.0705970260606206e-11,5.826037194188893e-12,7.772664064076558e-12,5.147515529608645e-13
1.2463355986998961e-09,0.7427030516643565,4.384104517297587e-11,3.908916945507455e-14,2.2384823246365783e-14,1.2925579393521731e-13,0.0,0.0,5.420717226918074e-09,3.010879477289558e-14,7.873001737412875e-17,2.181476317414658e-26,1.9008579889321697e-19,1.3498299391084229e-42,5.746912140503338e-32,1.1926477201387222e-32,6.227678549476974e-33,6.867662862736523e-13,3.4666618357567042e-40,3.720532791573084e-24,1.891583937107424e-37,1.0966057536434015e-45,1.660330582905824e-34,3.6200157922839453e-34,3.2460886463714206e-23,3.1382203077506817e-45,2.2578566066773956e-46,3.0600426427936925e-50,7.072937412763097e-69,5.683722093734286e-58,4.397843761969859e-22,1.374635871806917e-55,6.048291770217487e-45,1.1459100472707598e-54,3.76,0.0,0.6845276919812078,0.9990467546990326,3.4801488010420255e-17,3.6908034541616606e-44,4.6266345462627404e-05,3.160793934792693e-05,8.56880726657036e-06,6.089171750409699e-06,0.0009532398782299041,6.048876493952027e-11,1.9653894948382336e-18,2.8920808320716143e-10,2.3538732948851538e-18,2.5355543030425077e-12,2.1933776137941858e-29,9.643472813271518e-28,7.007445679739652e-15,2.422894027600529e-29,1.7647397498951812e-16,1.0004125348882449e-35,8.184859687045721e-28,8.90260557813113e-31,2.126566378279314e-29,4.951150177350597e-28,6.40788675111094e-37,5.987936576386265e-36,1.3101068477057818e-32,9.110548598906743e-16,6.867668385549064e-13,3.716026878333783e-19,4.121298990584687e-09,1.187025140032071e-09,8.42498991698899e-11,2.2571563836425808e-14,4.309569161055649e-11,6.177994052950898e-12,8.229657140066535e-12,5.416929668871792e-13
1.2818022445821772e-09,0.7427032312552377,4.634962271056615e-11,4.173419203978591e-14,2.4337879557120844e-14,1.4055116168573897e-13,0.0,0.0,5.5749368063777875e-09,3.1846347044605085e-14,8.58995850889271e-17,2.4478269251673025e-26,2.0752208061213188e-19,1.6057620159521344e-42,6.631388648621482e-32,1.3750923764880495e-32,7.203987128697139e-33,7.286053781765988e-13,4.346832853204396e-40,4.172895641851967e-24,2.3080708684987495e-37,1.375733697561278e-45,1.927176609025162e-34,4.181395526488597e-34,3.541397076560582e-23,3.86532416953959e-45,2.6911922027903615e-46,3.851450597140737e-50,9.702250619513329e-69,7.175753776577437e-58,4.800144662223081e-22,1.7841756175479215e-55,7.415791285799626e-45,1.488630964385685e-54,3.76,0.0,0.6845263752843037,0.9990432771685549,3.8913122435437305e-17,4.516367773342775e-44,4.7582890842222004e-05,3.256720883430876e-05,8.815824676283057e-06,6.1994140804859756e-06,0.0009567172543647156,6.407092467261767e-11,2.1402481001818845e-18,2.972181968140092e-10,2.451399915656528e-18,2.6896602300845417e-12,2.5639177521559425e-29,1.1113420378187147e-27,7.440692698139693e-15,2.839947728603787e-29,1.8661740187351343e-16,1.188779997871287e-35,9.44272812566364e-28,1.0359827344552721e-30,2.484510376821433e-29,5.708163507678823e-28,7.607308966885308e-37,7.112915350156979e-36,1.5732001863439587e-32,9.50732261690299e-16,7.286059811631532e-13,4.0489201353298275e-19,4.23767994861872e-09,1.2185161600387696e-09,8.902641841658186e-11,2.4535763693778845e-14,4.555189343529478e-11,6.540505861925666e-12,8.699305956466953e-12,5.691366884452847e-13
1.3172688904644584e-09,0.7427034108457974,4.892693955519545e-11,4.450094887493617e-14,2.6401010728111113e-14,1.524835445520702e-13,0.0,0.0,5.729156058082895e-09,3.363262298432073e-14,9.349860420320674e-17,2.7380774388544984e-26,2.260028894572185e-19,1.901284782904713e-42,7.621566660083606e-32,1.5792230884929698e-32,8.30022925709459e-33,7.716908822702382e-13,5.4171361158752905e-40,4.6657985660266704e-24,2.801139317794837e-37,1.7153377886907052e-45,2.2279402393873875e-34,4.810654353659295e-34,3.8541057549198755e-23,4.734775256246829e-45,3.192001153500762e-46,4.816699604889225e-50,1.3195547983879248e-68,9.00133533800234e-58,5.226412241245624e-22,2.2991457701273177e-55,9.041119456230284e-45,1.9199874211473033e-54,3.76,0.0,0.6845250585899058,0.9990401039772446,4.3378276928761275e-17,5.496222619879223e-44,4.889943379650359e-05,3.352890394939533e-05,9.062970988857283e-06,6.3070993650185994e-06,0.0009598902913289249,6.776018862540495e-11,2.3252884935061433e-18,3.050754684812631e-10,2.5495029801645034e-18,2.8484906987367233e-12,2.9849143454894173e-29,1.2758165073245177e-27,7.887475665342987e-15,3.31502122221075e-29,1.9700820964277627e-16,1.4060148087725016e-35,1.0851995898454415e-27,1.2007132397706425e-30,2.8907713874988506e-29,6.555604294378083e-28,8.98922325234902e-37,8.409832177116044e-36,1.8800973067594906e-32,9.904419944707067e-16,7.716915390048726e-13,4.400793133371209e-19,4.354013562620381e-09,1.249887490906893e-09,9.392986273801557e-11,2.660970097127737e-14,4.8074442665861006e-11,6.913585358738017e-12,9.181570894097473e-12,5.970713104889919e-13
1.3527355363467395e-09,0.7427035904360357,5.1572918308705123e-11,4.7392347233080864e-14,2.857719930594529e-14,1.650701506418666e-13,0.0,0.0,5.883375026255037e-09,3.5467621606147617e-14,1.0154005135966178e-16,3.0536390379350816e-26,2.455587131927569e-19,2.2412292989550264e-42,8.726620212933839e-32,1.8069140266252538e-32,9.527295827866783e-33,8.160214911724348e-13,6.711860113677938e-40,5.20165365525044e-24,3.382253264946622e-37,2.12636482871976e-45,2.565859743778642e-34,5.513796027519723e-34,4.184697247410374e-23,5.769612377583236e-45,3.768466155107495e-46,5.987564994676007e-50,1.7801654243246754e-68,1.1222764826412178e-57,5.677334193343724e-22,2.9426585710801394e-55,1.0963700501358886e-44,2.4595194810163826e-54,3.76,0.0,0.6845237418980136,0.9990372084894314,4.8216594850302994e-17,6.653848897299934e-44,5.0215974325739365e-05,3.449296838792708e-05,9.31024320856207e-06,6.412286904594972e-06,0.0009627856247922954,7.1556819573926e-11,2.5208087064624613e-18,3.1278007948677245e-10,2.6481470255752087e-18,3.0120536522953922e-12,3.4616874728207826e-29,1.4592960817155572e-27,8.347814763592507e-15,3.8543852823007774e-29,2.076430135118681e-16,1.655585136856892e-35,1.2426137968803677e-27,1.3863358183674928e-30,3.3503504430800866e-29,7.501422247393696e-28,1.0575357610894994e-36,9.899273860089563e-36,2.2366804134489406e-32,1.0301643499602487e-15,8.160222047871967e-13,4.772116424894776e-19,4.470299936270404e-09,1.2811396480983007e-09,9.895986542272707e-11,2.879624883246124e-14,5.0663206777032224e-11,7.297244669535698e-12,9.676411804906994e-12,6.254856898429469e-13
1.3882021822290206e-09,0.7427037700259527,5.428748215083124e-11,5.041128934781473e-14,3.086942531752716e-14,1.7832816866813713e-13,0.0,0.0,6.037593751190605e-09,3.735134193776058e-14,1.1003692457868822e-16,3.39596494943389e-26,2.6621999880978857e-19,2.630869779039677e-42,9.956232792246385e-32,2.0601432762151807e-32,1.0896737894341719e-32,8.615959286887733e-13,8.270322661100033e-40,5.782947903163719e-24,4.064223472159286e-37,2.6213752548450174e-45,2.944386436826967e-34,6.2971690327529194e-34,4.533652020491126e-23,6.995863705784208e-45,4.4294932951956154e-46,7.400518651980178e-50,2.3831535745246816e-68,1.3911809546734414e-57,6.153596595340835e-22,3.742057446746539e-55,1.322764917384095e-44,3.1303700574875463e-54,3.76,0.0,0.6845224252086274,0.9990345664005719,5.3448244469317344e-17,8.015531570090078e-44,5.15325124301905e-05,3.545934715039666e-05,9.557638408826678e-06,6.5150346245572966e-06,0.0009654275592986564,7.546107419535412e-11,2.7271073682323014e-18,3.203325508891479e-10,2.747299448230047e-18,3.180356839378694e-12,3.9999647313804935e-29,1.663393524457186e-27,8.82172969818318e-15,4.4648051154557643e-29,2.185184697162017e-16,1.9412669285216403e-35,1.4179430814759021e-27,1.5948650432147248e-30,3.868616815028323e-29,8.554028955631912e-28,1.2389345728178482e-36,1.1603646012958107e-35,2.6494437103763196e-32,1.0698823299504833e-15,8.615967024048848e-13,5.163355507337175e-19,4.586539168997803e-09,1.312273144005104e-09,1.0411606125182148e-10,3.109827212059027e-14,5.33180537828862e-11,7.691495323066019e-12,1.0183788033451914e-11,6.543689412468762e-13
1.4236688281113017e-09,0.7427039496155486,5.7070554825400384e-11,5.3560672521509633e-14,3.328066629122292e-14,1.922747680924645e-13,0.0,0.0,6.191812269604526e-09,3.9283783019211305e-14,1.1900224275654684e-16,3.7665505165234067e-26,2.880171533869573e-19,3.075952120417357e-42,1.132061033085183e-31,2.340995517086345e-32,1.242078814174452e-32,9.08412956777834e-13,1.0137448533183422e-39,6.4122434882382565e-24,4.861324762477899e-37,3.2147298288038224e-45,3.3671928206294714e-34,7.167476071588913e-34,4.9014484629321926e-23,8.442843785673445e-45,5.184753228223662e-46,9.097267090784082e-50,3.167157771255349e-68,1.7150834030945915e-57,6.655883928768997e-22,4.729546721938093e-55,1.5882176592183288e-44,3.959826253786002e-54,3.76,0.0,0.6845211085217466,0.9990321555332354,5.909391852272296e-17,9.610607820508345e-44,5.2849048110112155e-05,3.6427986512769846e-05,9.805153730668945e-06,6.615399106896194e-06,0.0009678382722781093,7.947320320942453e-11,2.9444836882426357e-18,3.2773370046852136e-10,2.8469302724552366e-18,3.3534078341194254e-12,4.6059014019556785e-29,1.889811469032917e-27,9.309239777220701e-15,5.153565682685904e-29,2.2963127764397773e-16,2.2671619962327698e-35,1.612697782734792e-27,1.828451702614547e-30,4.4513245757939856e-29,9.722311633305518e-28,1.4456837153102675e-36,1.3547279287682568e-35,3.125539686098977e-32,1.1095813889091291e-15,9.084137939056026e-13,5.574970915555206e-19,4.702731356275034e-09,1.3432884880427578e-09,1.0939808649009345e-10,3.351862739246777e-14,5.603885223255786e-11,8.096348264430368e-12,1.070365843781597e-11,6.837104314336309e-13
1.4591354739935828e-09,0.7427041292048231,5.992206062697042e-11,5.684338921869975e-14,3.5813897277586754e-14,2.069270992648187e-13,0.0,0.0,6.346030614943933e-09,4.126494390183955e-14,1.2844904521478885e-16,4.1669332655488084e-26,3.1098054510528686e-19,3.5827236183210247e-42,1.2830494170047904e-31,2.651664697627417e-32,1.4112382535738847e-32,9.564713810148057e-13,1.2364396025106425e-39,7.092178044713272e-24,5.789420143741982e-37,3.922792331459171e-45,3.8381808379579177e-34,8.13178353557126e-34,5.2885629102411654e-23,1.0143471514765734e-44,6.04472345521485e-46,1.1125334167367924e-49,4.1799246486410654e-68,2.10340273893031e-57,7.1848791056159505e-22,5.9428946014946596e-55,1.898201853231179e-44,4.9799245563762e-54,3.76,0.0,0.6845197918373718,0.9990299556509585,6.517483377711768e-17,1.147172996144287e-43,5.416558136575378e-05,3.739883399690847e-05,1.00527863811568e-05,6.713435621404554e-06,0.000970038000194482,8.35934515165871e-11,3.173237439283885e-18,3.3498460426740057e-10,2.9470119360316175e-18,3.53121405329672e-12,5.286101092705503e-29,2.1403449168499326e-27,9.810363978122486e-15,5.928497648203529e-29,2.409781814561714e-16,2.637716644554269e-35,1.8284734844860924e-27,2.0893882594294426e-30,5.104629434423348e-29,1.1015646893692825e-27,1.6805610663102427e-36,1.5756538722354532e-35,3.6728276613159517e-32,1.1492491930007762e-15,9.564722849535374e-13,6.007418317678129e-19,4.818876589889231e-09,1.3741861867357412e-09,1.1480557887745957e-10,3.6060162952065904e-14,5.882547120617213e-11,8.511813868523976e-12,1.1235981409985135e-11,7.134997733385992e-13
1.4946021198758639e-09,0.7427043087937765,6.284192438789655e-11,6.026232714696855e-14,3.847209086965761e-14,2.2230229356007386e-13,0.0,0.0,6.500248817674427e-09,4.329482364727938e-14,1.383903912929055e-16,4.598692971655657e-26,3.351405043816283e-19,4.1579639045358024e-42,1.4497173982207087e-31,2.994456703681448e-32,1.5985182148636006e-32,1.0057700547643807e-12,1.5009235173662493e-39,7.825464922466944e-24,6.866091991041994e-37,4.764149181247141e-45,4.3614902354884175e-34,9.197530963398832e-34,5.69546967107823e-23,1.2134610007722455e-44,7.020731706840419e-46,1.3538690802144241e-49,5.480148867130468e-68,2.5668735915439645e-57,7.741263496800507e-22,7.42621568877866e-55,2.2587886745179916e-44,6.228125466508061e-54,3.76,0.0,0.6845184751555022,0.999027948288377,7.171273059441167e-17,1.3635143587004133e-43,5.548211219735907e-05,3.837183834167895e-05,1.0300533631902467e-05,6.809198156108933e-06,0.0009720452084118617,8.782205833295616e-11,3.413668941020877e-18,3.4208656224904916e-10,3.047519091390964e-18,3.7137827708062706e-12,6.047636860161288e-29,2.4168837342022465e-27,1.0325121002613124e-14,6.798003953616596e-29,2.525559712663198e-16,3.0577408328771846e-35,2.0669535819326058e-27,2.3801143810106215e-30,5.835105840180621e-29,1.2443914548085423e-27,1.9465690810049823e-36,1.825993620743481e-35,4.299924651713537e-32,1.1888753955878062e-15,1.005771029002295e-12,6.461148613518548e-19,4.9349749581916055e-09,1.4049667437964928e-09,1.2033817762067758e-10,3.87257188839597e-14,6.16777803109393e-11,8.937901953168369e-12,1.178071489569067e-11,7.437268204380305e-13
1.530068765758145e-09,0.7427044883824084,6.583007146580403e-11,6.382036932696231e-14,4.1258217222839074e-14,2.384174635113325e-13,0.0,0.0,6.6544669055412725e-09,4.5373421326552035e-14,1.4883935997735297e-16,5.063451723150878e-26,3.6052732509114303e-19,4.8090171434817214e-42,1.6332500656958034e-31,3.3717920225859273e-32,1.805359516399155e-32,1.0563078822468126e-12,1.8137680457453432e-39,8.614893436155755e-24,8.110780502177692e-37,5.759846922884916e-45,4.941507036486983e-34,1.0372540485705396e-33,6.122641055135668e-23,1.4457429277564866e-44,8.125000429505994e-46,1.6398434135563584e-49,7.139626042882564e-68,3.1176907012495856e-57,8.325716962681495e-22,9.230839665037124e-55,2.6766943867474317e-44,7.748063483375892e-54,3.76,0.0,0.684517158476138,0.9990261165962152,7.872987250100307e-17,1.6140981447909344e-43,5.679864060516622e-05,3.934694947473058e-05,1.0548392817588949e-05,6.902739446995285e-06,0.0009738767462058129,9.215925732213135e-11,3.666079043887694e-18,3.4904106764788983e-10,3.1484284216216043e-18,3.9011211298194855e-12,6.89807280612101e-29,2.7214151478853344e-27,1.0853529321750441e-14,7.771087015888836e-29,2.6436148394271724e-16,3.5324278743863347e-35,2.3299118611524698e-27,2.7032225383186693e-30,6.64976434899437e-29,1.4017511427787793e-27,2.246946764278196e-36,2.1088246066974383e-35,5.016258598934689e-32,1.228451428977438e-15,1.0563089303609628e-12,6.936608034807136e-19,5.051026546326872e-09,1.435630660198173e-09,1.25995523385327e-10,4.151812708657617e-14,6.459564967739933e-11,9.374621791943466e-12,1.233781641373304e-11,7.743816612138257e-13
1.5655354116404261e-09,0.7427046679707193,6.888642773144973e-11,6.75203941529581e-14,4.4175244074371924e-14,2.552897029401568e-13,0.0,0.0,6.808684903807756e-09,4.750073601923773e-14,1.5980904956110015e-16,5.562873984704688e-26,3.8717126585386114e-19,5.5438255212669816e-42,1.8348899152418555e-31,3.7862084026567887e-32,2.0332799060158878e-32,1.1080838206577792e-12,2.182388087071688e-39,9.46332910394439e-24,9.544929641843846e-37,6.933648560947038e-45,5.582872122368951e-34,1.1665026257597862e-33,6.570547402041398e-23,1.7157792683864814e-44,9.37069237430815e-46,1.9773518603878026e-49,9.245762517975039e-68,3.769665070269503e-57,8.938917885015677e-22,1.1416273118502153e-54,3.1593302491650543e-44,9.590378692288457e-54,3.76,0.0,0.6845158417992793,0.99902444519984,8.624904576042382e-17,1.903357354383521e-43,5.8115166589408014e-05,4.032411848492802e-05,1.0796361334528304e-05,6.994111007045328e-06,0.0009755479882093912,9.660527672396205e-11,3.930769113357544e-18,3.5584977963398335e-10,3.2497184703903986e-18,4.093236152939701e-12,7.845486149121935e-29,3.0560262390730024e-27,1.1395607212332576e-14,8.85737654737138e-29,2.76391603587819e-16,4.067374670722551e-35,2.619215091101358e-27,3.06146367276482e-30,7.556069247636652e-29,1.5747365227114546e-27,2.5851819601859544e-36,2.4274623751182246e-35,5.832124022420567e-32,1.2679703119751455e-15,1.1080849463139756e-12,7.434238246631588e-19,5.167031436444375e-09,1.4661784342418048e-09,1.3177725828803087e-10,4.4440211305263596e-14,6.757894995580382e-11,9.821982126726317e-12,1.2907243074799042e-11,8.054546137423599e-13
