Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550)
0.02793458905009484,0.4496661969581536,8.323288919532769e-10,1.4028787434365398e-10,2.5774622691431323e-08,5.27733058764569e-06,0.0,0.0,7.69452426588509e-05,6.372111271065869e-05,3.7539340829874985e-05,2.685170570526969e-07,1.1697507528565966e-11,6.592239856650524e-32,3.4125176668452406e-23,1.5620980721475407e-15,5.376839841455805e-11,2.7874115815739754e-05,1.6691046747135974e-24,8.767527376239218e-23,2.83605230941928e-22,1.2211349464898414e-27,1.0729359487789678e-17,4.250748672066573e-13,2.6194487627225947e-14,7.047421551950719e-17,5.996013172859068e-25,9.025718055744993e-17,3.9951673106753127e-16,2.9386457061205428e-21,2.855177535101201e-13,1.999520845897584e-20,2.220677449650112e-22,1.695817007636955e-17,3.76,0.0,0.5819204855800623,0.9995886655918411,0.00029413007450306326,1.1624258787766469e-08,0.0040574776792614625,0.0025927154080109503,0.0012673836074849755,7.996366131121329e-11,1.3365702154981824e-05,3.8787708256046614e-08,3.545656855676294e-17,3.670561293765627e-18,2.6361323731018993e-17,2.1239477433621745e-05,2.7735723088375904e-20,3.336422946805784e-21,0.00010234083093175174,7.231019097274246e-19,6.543152765592384e-15,1.279247470765348e-25,3.972747660155439e-19,1.8644806328151778e-20,2.323085393160118e-18,1.0046959841105489e-16,3.940008785159253e-27,6.208386735022217e-26,5.568270531204255e-15,2.779644611852977e-16,2.8860508225321323e-05,1.925173550000826e-06,6.845507285966399e-08,1.571544362420278e-08,8.373312282021975e-07,0.00020033411757473848,0.0003995709050118313,5.620349323914014e-09,5.067971800430266e-10,7.44366304433317e-12,3.855109756455651e-12,2.6144221018630036e-10,3.6069927889275444e-08,4.3030660278783334e-07,6.363710611546279e-10,1.0046857172051898e-08,2.345386673512499e-06,3.3705584973305256e-19,2.2436860233341306e-10,7.307767886210592e-17,3.3930631474177796e-09,1.7570311652699068e-09,1.4249648898132693e-08,5.059235195187134e-13,4.104071208002028e-18,2.4237830645350202e-14,5.4722042779535306e-08,5.159603010057414e-08,5.605101210112753e-09,9.258568030639157e-09,8.292993385303871e-08,9.986723332417584e-11,2.2043806521560265e-14
0.028193485960198536,0.44966968265356794,8.493810215543659e-10,1.4433967459437293e-10,2.645401515657295e-08,5.428495444313555e-06,0.0,0.0,7.81409893618181e-05,6.54968842109358e-05,3.839388488736626e-05,2.805054548198052e-07,1.2102645981563758e-11,-2.23636339703907e-31,3.6157978078934884e-23,1.622135672407187e-15,5.498353941672285e-11,2.837707058338451e-05,1.8135080457747752e-24,9.002397487243932e-23,3.063910599401303e-22,1.2846489435881901e-27,1.1142021894451463e-17,4.5074835843260433e-13,2.7199417648029848e-14,7.540672276741475e-17,6.476597251073015e-25,9.49880234268878e-17,4.2243736216841514e-16,3.102595663318162e-21,2.9519027109595715e-13,2.091225672709108e-20,2.332057050257417e-22,1.8117127280174765e-17,3.76,0.0,0.5818638912661187,0.9995776390657424,0.0003044851166421874,1.2012214537773417e-08,0.004095404693118195,0.002613447658987271,0.001279138746589728,7.996045428136407e-11,1.3365554714783014e-05,3.9488225016262376e-08,3.609716179782964e-17,3.681379446254099e-18,2.657161894029081e-17,2.1485314157921786e-05,2.874881066945092e-20,3.458251394996634e-21,0.0001058334726110197,7.495084888077419e-19,6.705161816761999e-15,1.3259489390706738e-25,4.119490417009717e-19,1.9333513464838338e-20,2.4088962258562247e-18,1.0418083782532975e-16,4.083846624347353e-27,6.435036212563068e-26,5.9525187142522744e-15,2.805373464835417e-16,2.9406437356587472e-05,2.0097431695850078e-06,7.028770930946959e-08,1.611257279381127e-08,8.584893386893371e-07,0.00020691757535832222,0.00041236612443382777,5.753272975793595e-09,5.187529217377782e-10,7.693336117930786e-12,3.9915106155361735e-12,2.7069627523154885e-10,3.6553630528149685e-08,4.558879642308727e-07,6.494584640019875e-10,1.0300533363890813e-08,2.3759421894764103e-06,3.5235496567040367e-19,2.3230656554364605e-10,7.566308263468607e-17,3.483839668859839e-09,1.8009123287188298e-09,1.4725783152740524e-08,5.22890848472064e-13,4.249267412895953e-18,2.509531783567885e-14,5.660654680924044e-08,5.215567075911283e-08,5.798019983499798e-09,9.49279725570506e-09,8.620140691706667e-08,1.0190683186186835e-10,2.2779944998450992e-14
0.02845238287030223,0.4496731769951881,8.666295653957703e-10,1.4847300364650887e-10,2.7144220536722704e-08,5.5827340735875895e-06,0.0,0.0,7.934059137793873e-05,6.730480458875421e-05,3.9259566635260636e-05,2.9291751007280277e-07,1.2517856892722041e-11,3.0291888787581793e-31,3.8292964002326076e-23,1.6839429948070043e-15,5.621026482881518e-11,2.888402975065196e-05,1.9694446817855102e-24,9.241082925564312e-23,3.308060342881168e-22,1.3514959883335635e-27,1.1566933106820307e-17,4.77690635465622e-13,2.8229983665666634e-14,8.063835993263334e-17,6.990274210121909e-25,9.991524996829955e-17,4.463968188861149e-16,3.2743704953940047e-21,3.0508035098662356e-13,2.1860685307900375e-20,2.447950028980717e-22,1.9342701822814266e-17,3.76,0.0,0.5818068267076287,0.9995663877472664,0.00031511155269555054,1.2408946861635252e-08,0.004133338112956062,0.0026340778353369293,0.0012908987419480013,7.995716084208782e-11,1.3365404268843114e-05,4.019432552739268e-08,3.674286356124733e-17,3.692163568737305e-18,2.678086190148827e-17,2.173116442032097e-05,2.9788399744505113e-20,3.583263647064509e-21,0.00010940783613295117,7.766052411400787e-19,6.869235749670978e-15,1.3738705927028464e-25,4.270116458331548e-19,2.004044650098613e-20,2.49697795199662e-18,1.0799029308013415e-16,4.231442564162032e-27,6.667607438847336e-26,6.360554359071831e-15,2.8311113094296254e-16,2.995784884800812e-05,2.0971943430211046e-06,7.21553200932449e-08,1.6516311496085238e-08,8.79999217836578e-07,0.00021366591004404515,0.00042546676904768247,5.88768041064193e-09,5.308551526830664e-10,7.94863667156106e-12,4.131357647542514e-12,2.8018424889908844e-10,3.704055690806538e-08,4.827762811938362e-07,6.628444157475976e-10,1.0558418060621675e-08,2.406864025533241e-06,3.682061450865778e-19,2.404449303016564e-10,7.831375691927355e-17,3.576345694030812e-09,1.8453984755003384e-09,1.5212391941467032e-08,5.402353779265458e-13,4.398129180610882e-18,2.597445253645712e-14,5.8535300512432894e-08,5.27269953800039e-08,5.995462339579489e-09,9.730936605176102e-09,8.959083124466988e-08,1.0398507841247096e-10,2.3532253291126366e-14
0.028711279780405927,0.44967668012567796,8.840743458337633e-10,1.526885002411314e-10,2.7845247353570033e-08,5.740081234291179e-06,0.0,0.0,8.054391581670104e-05,6.914499739221958e-05,4.013643286661354e-05,3.057639236009988e-07,1.294327674221533e-11,3.876918318413081e-31,4.053370557743906e-23,1.7475578359330185e-15,5.744839338006815e-11,2.9394973841626073e-05,2.1376504615008895e-24,9.483598326866432e-23,3.569514580023478e-22,1.4217962793652168e-27,1.2004357824592321e-17,5.059491099525523e-13,2.928671042826115e-14,8.618447209659106e-17,7.538913270455996e-25,1.0504473567922801e-16,4.714280847700078e-16,3.454327417055804e-21,3.1518996129594973e-13,2.2841397050259202e-20,2.5685118341854856e-22,2.063794807205153e-17,3.76,0.0,0.5817492848421437,0.9995549090092493,0.000326013662203834,1.2814540551683653e-08,0.0041712779284790395,0.002654604866789587,0.0013026637390191368,7.995377979651781e-11,1.3365250782033672e-05,4.0905983157849844e-08,3.739364949503834e-17,3.70291332932581e-18,2.698904155995064e-17,2.1977020627338494e-05,3.085489062840818e-20,3.711507608255484e-21,0.00011306478964970608,8.044025528452197e-19,7.03536338263162e-15,1.4230307852099435e-25,4.424685190779977e-19,2.0765884267135767e-20,2.587365313072657e-18,1.1189946677609548e-16,4.382853132474393e-27,6.906189486490249e-26,6.793656461782049e-15,2.856858436768e-16,3.051476007765318e-05,2.1875931953448644e-06,7.40582686302661e-08,1.692669982063816e-08,9.018629637939092e-07,0.00022058181263518798,0.00043887711291625263,6.023556157041197e-09,5.431031707140246e-10,8.209607967453083e-12,4.274696129159418e-12,2.8990922234053724e-10,3.7530802636264346e-08,5.11026669557824e-07,6.765320432758806e-10,1.0820535983089536e-08,2.438159878249303e-06,3.8462461245937364e-19,2.4878633247501374e-10,8.103056011414438e-17,3.6705990701419987e-09,1.8904894339381993e-09,1.5709549990974985e-08,5.57960030434346e-13,4.550704712965509e-18,2.6875519395226518e-14,6.050871185077305e-08,5.330998006313546e-08,6.197469634099405e-09,9.973010197884965e-09,9.310211074765359e-08,1.0610286814075949e-10,2.4300845360996657e-14
0.02894428699949925,0.4496798405758571,8.99942572102657e-10,1.5655321496957758e-10,2.848542930135324e-08,5.884380160993141e-06,0.0,0.0,8.162998253885648e-05,7.082886000235699e-05,4.093521406124926e-05,3.1770603145583317e-07,1.333499465119474e-11,-3.8912838073606934e-32,4.2645542659796245e-23,1.8063775626878235e-15,5.85723211034721e-11,2.9858214352172213e-05,2.3003744510451037e-24,9.70514859265158e-23,3.820498422489132e-22,1.4859865883607426e-27,1.2408878081447653e-17,5.325471431787246e-13,3.025934579141559e-14,9.145802026929513e-17,8.064213924356667e-25,1.0983914160677887e-16,4.949002807647967e-16,3.623440877536798e-21,3.2447792519212907e-13,2.3751397185925112e-20,2.6810995394231634e-22,2.1865844044847084e-17,3.76,0.0,0.5816970832191911,0.999544381536605,0.0003360648007574712,1.3187220428507645e-08,0.00420542922182536,0.0026729901301522137,0.0013132566334956395,7.995066096347936e-11,1.3365110015016868e-05,4.155120414466453e-08,3.798368348521147e-17,3.712558463064413e-18,2.7175485078582294e-17,2.2198290165050495e-05,3.183806459241804e-20,3.82972990192073e-21,0.00011642737145433481,8.300277009873158e-19,7.186624915064578e-15,1.468349087366733e-25,4.567217191676453e-19,2.1434830447649735e-20,2.6707139938492997e-18,1.1550422531166842e-16,4.522430899186792e-27,7.126126243605678e-26,7.2059823191271e-15,2.8800390294193584e-16,3.10206970756004e-05,2.27152751620329e-06,7.580143742756553e-08,1.730176767303816e-08,9.218446018904824e-07,0.0002269516311507874,0.00045121474293510256,6.14708583415289e-09,5.542503942805746e-10,8.44936180977754e-12,4.406721364126366e-12,2.988667735829533e-10,3.797493715856822e-08,5.376635875874304e-07,6.891113395231454e-10,1.1060081643807774e-08,2.466652295192741e-06,3.9989609544932875e-19,2.5646927862843657e-10,8.35329028015958e-17,3.756935886519489e-09,1.931588301686626e-09,1.6166071289896805e-08,5.742395292389331e-13,4.69123611529837e-18,2.7705456855792626e-14,6.232329266841868e-08,5.384461028499052e-08,6.383212502330787e-09,1.0194260027051074e-08,9.636976100957781e-08,1.0804343791981186e-10,2.5006591579481438e-14
0.029177294218592574,0.44968300836556035,9.159696413628785e-10,1.6048547300549372e-10,2.9134385455302326e-08,6.0312503762542155e-06,0.0,0.0,8.271886505458782e-05,7.25390370692128e-05,4.174312719360054e-05,3.3001675436196933e-07,1.3735192976124679e-11,1.4380241066608326e-31,4.484970073984706e-23,1.866710697522414e-15,5.970522424019301e-11,3.0324652170812125e-05,2.474498201822452e-24,9.929822901662248e-23,4.087176452342959e-22,1.553128513901362e-27,1.2823876533502648e-17,5.602866745607142e-13,3.125329206658941e-14,9.701125677156083e-17,8.620933207037012e-25,1.1480664431841118e-16,5.192925113147962e-16,3.799658034060981e-21,3.3394671380775713e-13,2.4688413887554564e-20,2.797682837762276e-22,2.3155098566807477e-17,3.76,0.0,0.5816444840833258,0.9995336658296065,0.00034634582628630936,1.3567205768058706e-08,0.004239585678661674,0.002691290222621335,0.0013238538044023673,7.994746932907875e-11,1.3364966731083122e-05,4.2200884845766214e-08,3.857779765746087e-17,3.722175261037504e-18,2.7361050549041515e-17,2.241955322501642e-05,3.284364574041397e-20,3.9506436609766604e-21,0.00011985816416466465,8.562362986768925e-19,7.339532672646897e-15,1.5146988728527466e-25,4.713034303917317e-19,2.211919507138999e-20,2.755983767347214e-18,1.1919207093821492e-16,4.665185575222907e-27,7.351068949381209e-26,7.640705734066154e-15,2.903227591029447e-16,3.1531116300726286e-05,2.3579524129238604e-06,7.757379103082479e-08,1.768228267937822e-08,9.42116031214038e-07,0.00023346135264849135,0.00046380979312731326,6.271781569431088e-09,5.655146585121287e-10,8.693774331002316e-12,4.541645047340111e-12,3.0802104600700817e-10,3.8421897943593454e-08,5.654926091917836e-07,7.019397098665254e-10,1.1303093379524936e-08,2.495459518855615e-06,4.156486138253633e-19,2.643207309792385e-10,8.609012779611178e-17,3.844715603447152e-09,1.9731769275437597e-09,1.663124635455666e-08,5.908311830479947e-13,4.8348496871610465e-18,2.855359653891131e-14,6.41746504024112e-08,5.4388632936415967e-08,6.572714188906799e-09,1.0418733265917838e-08,9.974235966819233e-08,1.1001744245907774e-10,2.5725693647737953e-14
0.029410301437685898,0.4496861835996942,9.32155443817879e-10,1.6448570882676472e-10,2.9792117153086012e-08,6.180717117185016e-06,0.0,0.0,8.381047120413712e-05,7.427560341036221e-05,4.2560206835763305e-05,3.427041888614147e-07,1.4143970307680752e-11,1.8309781180478564e-31,4.7150005883155814e-23,1.9285845203471306e-15,6.084696983185159e-11,3.0794272626566854e-05,2.6607066697257448e-24,1.0157630839108418e-22,4.370401075343793e-22,1.623248894491546e-27,1.324954351483486e-17,5.892045514210868e-13,3.22688365370266e-14,1.0285668780388186e-16,9.210612938529895e-25,1.1995173694305983e-16,5.446298405032539e-16,3.983259749469546e-21,3.4359770226323896e-13,2.5653046587819665e-20,2.918384125251798e-22,2.4508150635520033e-17,3.76,0.0,0.5815914822639845,0.999522759991345,0.00035685986226447885,1.3954555811577687e-08,0.0042737472903910815,0.0027095043864021288,0.0013344553588961554,7.994420402268321e-11,1.3364820904868417e-05,4.2855005321285666e-08,3.9175973778298795e-17,3.731763489043169e-18,2.7545730140926753e-17,2.264080463080337e-05,3.387192641446788e-20,4.0742838495305585e-21,0.00012335777880991285,8.830359263585125e-19,7.494077729767809e-15,1.5620935369669706e-25,4.862179916725579e-19,2.281918178991587e-20,2.843200007971582e-18,1.2296410112259904e-16,4.811158417332152e-27,7.58108261328019e-26,8.098878995062423e-15,2.9264243356166115e-16,3.2046031074515646e-05,2.4469171827287284e-06,7.937559528094992e-08,1.806827312000066e-08,9.626787225192467e-07,0.00024011296806091727,0.00047666536488682115,6.397631407244726e-09,5.768954089254461e-10,8.942873532371026e-12,4.679499539824425e-12,3.1737427527126647e-10,3.887174538783895e-08,5.945577115138827e-07,7.15019359923287e-10,1.1549588481193085e-08,2.524587162213946e-06,4.3189347362894446e-19,2.723425982615866e-10,8.870285655395832e-17,3.933951266027129e-09,2.015255112398695e-09,1.7105123990303885e-08,6.077369335958528e-13,4.981580317529383e-18,2.9420144446935055e-14,6.606306082783739e-08,5.4942016211492244e-08,6.766002602569245e-09,1.0646446946353048e-08,1.0322297692441003e-07,1.1202555989140477e-10,2.6458225798417888e-14
0.02962000793486989,0.4496890477623111,9.468583131032054e-10,1.6814438309508514e-10,3.039157882086181e-08,6.317478051577704e-06,0.0,0.0,8.479517039773656e-05,7.586113394669374e-05,4.330344457004918e-05,3.5445173478372697e-07,1.4519285532374637e-11,-7.970116266076386e-32,4.930523294300378e-23,1.9856031889682153e-15,6.188199454995717e-11,3.1219639946710905e-05,2.8393073391075315e-24,1.0365344993184465e-22,4.64018613728837e-22,1.6875803541666073e-27,1.364186540979314e-17,6.162691702425744e-13,3.320081446953831e-14,1.0837812102710071e-16,9.770839811402923e-25,1.2473792510356566e-16,5.682624420947506e-16,4.154962709553146e-21,3.524404997036534e-13,2.654473925049559e-20,3.030613597594309e-22,2.5782515682445945e-17,3.76,0.0,0.5815434320542618,0.999512780612147,0.0003665243001320561,1.4309515965988413e-08,0.004304497141001129,0.002725823044409059,0.0013440005947646932,7.994120153847681e-11,1.3364687466732065e-05,4.3447493145982615e-08,3.971779006413792e-17,3.740368275414914e-18,2.771117793617518e-17,2.2839916737840336e-05,3.4817028787532247e-20,4.1879200149133536e-21,0.00012656677401493143,9.076671873690687e-19,7.63456074977633e-15,1.6056531772928307e-25,4.999292705860965e-19,2.3462695085291428e-20,2.9233798308125875e-18,1.2643181335580878e-16,4.945319606484741e-27,7.79248431118587e-26,8.532186606301533e-15,2.9473085795524335e-16,3.251330924353942e-05,2.5291980708647447e-06,8.102261965511487e-08,1.842036922255848e-08,9.814353770791213e-07,0.0002462223939145657,0.0004884606840799186,6.511872562435572e-09,5.872371926081792e-10,9.171090046647514e-12,4.806099819227075e-12,3.2596403988427137e-10,3.927912303149478e-08,6.218105047682796e-07,7.270076478992811e-10,1.1774426478581318e-08,2.5510806356140546e-06,4.4694222765378825e-19,2.797094796635548e-10,9.110225527532158e-17,4.0155189999742704e-09,2.053543902728087e-09,1.753909319871858e-08,6.232221902714362e-13,5.1163303182673885e-18,3.021593808231761e-14,6.779453218987183e-08,5.5448034676778126e-08,6.943222281298707e-09,1.0854173817653424e-08,1.064504842787644e-07,1.1386259872288947e-10,2.7129046254306265e-14
0.029829714432053882,0.4496919181169222,9.616895305594018e-10,1.7185878269082299e-10,3.0998148025761447e-08,6.456380940420041e-06,0.0,0.0,8.578193695495355e-05,7.746814439038827e-05,4.4054160704197917e-05,3.665170826062774e-07,1.4901702145103288e-11,3.3310203425954153e-31,5.1542298461548986e-23,2.0439025883859652e-15,6.292398431162109e-11,3.164756229644314e-05,3.0289509093274094e-24,1.0575611747711396e-22,4.924772261892267e-22,1.7538460688944872e-27,1.404305460256955e-17,6.44346562533109e-13,3.4150080567029334e-14,1.1415648604556158e-16,1.036029803589509e-24,1.2967501950753465e-16,5.92699791355248e-16,4.332991306740323e-21,3.6143297890545784e-13,2.745921751127435e-20,3.1463351740474353e-22,2.7112463571525944e-17,3.76,0.0,0.5814950477016015,0.9995026443220277,0.00037638228311171905,1.4670530855859375e-08,0.004335251153088601,0.0027420709503988964,0.0013535495470733958,7.993813804202214e-11,1.3364551930510282e-05,4.404354614353938e-08,4.0262868140427384e-17,3.7489495653775546e-18,2.787589628649856e-17,2.3039011668150533e-05,3.578096777916984e-20,4.3038183935503515e-21,0.0001298324394672793,9.327888483181737e-19,7.776356246514427e-15,1.6500797828010411e-25,5.139168374644964e-19,2.4119175782747405e-20,3.0051753538960305e-18,1.2996940454433728e-16,5.082150998529023e-27,8.008093525651163e-26,8.986197724966783e-15,2.968199782417515e-16,3.2984249771313815e-05,2.6136128317968788e-06,8.269390947458113e-08,1.8776943473052196e-08,1.000430178881404e-06,0.000252449837544743,0.0005004717856179293,6.627030425351453e-09,5.976725000000423e-10,9.403144723142978e-12,4.935124095793521e-12,3.3471832152567707e-10,3.968892438307918e-08,6.501349885230659e-07,7.392027743942026e-10,1.200211211947528e-08,2.577842275728871e-06,4.6240508980610455e-19,2.872172569741647e-10,9.35475436751203e-17,4.098286179028313e-09,2.0922290237871725e-09,1.798018207480408e-08,6.389646693598022e-13,5.253657466794629e-18,3.102695147174801e-14,6.955642424833333e-08,5.5961576514335636e-08,7.123550476963586e-09,1.106455136853609e-08,1.0977037305613564e-07,1.1572832935503048e-10,2.781085241478845e-14
0.030039420929237875,0.4496947947404902,9.766489542786705e-10,1.7562921163152925e-10,3.161182234183515e-08,6.597444101607719e-06,0.0,0.0,8.677070649134111e-05,7.909667943482156e-05,4.481238074013996e-05,3.7890632561965845e-07,1.529129210583462e-11,2.8971958868857473e-31,5.386622488046928e-23,2.103513892523983e-15,6.397284080892397e-11,3.2078028674657755e-05,3.2301454170991485e-24,1.0788437230402395e-22,5.224863722828538e-22,1.823781445390347e-27,1.4453333210192467e-17,6.734651003778829e-13,3.511770916150067e-14,1.2020189215757877e-16,1.0980221946196617e-24,1.3476643044328855e-16,6.179607586024779e-16,4.517669463602331e-21,3.7057609106389655e-13,2.8397648288104967e-20,3.265667710771407e-22,2.849991709210082e-17,3.76,0.0,0.5814463254264912,0.99949234975242,0.00038643608714205614,1.5037641939816414e-08,0.004366009319680822,0.002758247567530649,0.001363102294728026,7.993501290064363e-11,1.3364414277903523e-05,4.464314944636397e-08,4.081119441150589e-17,3.757507193609292e-18,2.8039879642730244e-17,2.3238085858041183e-05,3.676395654107472e-20,4.422004464262738e-21,0.00013315520558450865,9.584064331132588e-19,7.919456981036577e-15,1.6953831146924994e-25,5.281838561275581e-19,2.4788772379453437e-20,3.0886050795475093e-18,1.3357767493185195e-16,5.221682657401713e-27,8.227957629298281e-26,9.461764825412085e-15,2.9890981015250096e-16,3.345886280234448e-05,2.7001980501259914e-06,8.438965859660831e-08,1.9138015750067862e-08,1.019664161520173e-06,0.0002587967685524994,0.0005127009173212729,6.7430962895801395e-09,6.08200919696129e-10,9.639058374672519e-12,5.066597071660554e-12,3.4363882136307643e-10,4.0101187259158465e-08,6.795658602582375e-07,7.51606353819059e-10,1.2232657543797357e-08,2.6048761603282902e-06,4.782933321806567e-19,2.948673761212558e-10,9.603919256589031e-17,4.182262310503916e-09,2.131310228117261e-09,1.842842224869815e-08,6.549656825031959e-13,5.393588196978679e-18,3.185334069952817e-14,7.13489225372423e-08,5.648260933516142e-08,7.307005917380944e-09,1.1277591585026116e-08,1.1318503344145943e-07,1.176232619019553e-10,2.850369210163929e-14
0.030249127426421867,0.4496976777101186,9.917364669584649e-10,1.7945592229946823e-10,3.2232598475150966e-08,6.740685820809375e-06,0.0,0.0,8.776141544588446e-05,8.074678069020428e-05,4.557813027278979e-05,3.9162561701770897e-07,1.568812432130454e-11,-1.2225827057546502e-30,5.628143053616705e-23,2.164449794908624e-15,6.502846727507184e-11,3.251102798471848e-05,3.443586501777549e-24,1.1003827463103898e-22,5.541192646592721e-22,1.895626547390601e-27,1.4872785064672518e-17,7.03653646240305e-13,3.61031731377599e-14,1.265248271096102e-16,1.1631903316193226e-24,1.4001561184389623e-16,6.440643998734707e-16,4.70915103253625e-21,3.7987077622756336e-13,2.935986861728098e-20,3.388692540124734e-22,2.994684595176564e-17,3.76,0.0,0.5813972614470572,0.9994818955397119,0.0003966879871453851,1.5410890118796767e-08,0.004396771633584015,0.002774352364052676,0.0013726589168990245,7.993182548244566e-11,1.3364274490678637e-05,4.5246288084927844e-08,4.1362755188579053e-17,3.766040996555944e-18,2.820312250748825e-17,2.3437135805625564e-05,3.77662081878333e-20,4.5425036965125165e-21,0.00013653549791089914,9.845254636749563e-19,8.063855678935673e-15,1.7415729305442728e-25,5.427334897175957e-19,2.5471633340830435e-20,3.173687506136947e-18,1.372574245911144e-16,5.3639446358782016e-27,8.452123977161944e-26,9.959768663389017e-15,3.010003694639401e-16,3.393715861886654e-05,2.788990499508643e-06,8.611006135564483e-08,1.9503605822734898e-08,1.0391383493951686e-06,0.000265264662095739,0.0005251503221553384,6.8600599355378976e-09,6.188219602136288e-10,9.878843799325112e-12,5.200539266536869e-12,3.527270291636968e-10,4.051594772062858e-08,7.101386795766997e-07,7.642198768475995e-10,1.2466074754952652e-08,2.632186359669777e-06,4.94613580490387e-19,3.026611196937846e-10,9.857761914781787e-17,4.26745692200608e-09,2.170787269205409e-09,1.8883843961911826e-08,6.712264588477332e-13,5.536145909399122e-18,3.2695243859892365e-14,7.317220722630045e-08,5.701109786776563e-08,7.493606793620273e-09,1.1493306395667035e-08,1.1669690446058801e-07,1.1954791117439405e-10,2.920761115532617e-14
0.03045883392360586,0.4497005671030279,1.0069518798184763e-09,1.8333924874448115e-10,3.2860473915009326e-08,6.886124352400333e-06,0.0,0.0,8.875400104857239e-05,8.241848669475826e-05,4.635143498990771e-05,4.046811701030234e-07,1.6092272880648552e-11,-4.701012393326066e-33,5.878013951045734e-23,2.22670263839214e-15,6.609076991756665e-11,3.294654903459147e-05,3.670104465682674e-24,1.1221789204297394e-22,5.87452009329289e-22,1.967631635097052e-27,1.5301349803027824e-17,7.349415218088145e-13,3.7104956528848437e-14,1.3313599128171713e-16,1.2316748907417459e-24,1.4542606074103061e-16,6.710299632429682e-16,4.9074221203755504e-21,3.893180361192062e-13,3.034492925929168e-20,3.5154367800444985e-22,3.145526787625479e-17,3.76,0.0,0.5813478519794676,0.9994712803254646,0.00040714025670069706,1.5790315721698606e-08,0.004427538087384117,0.00279038481337422,0.0013822194930235363,7.992857515638045e-11,1.336413255067213e-05,4.5852946989047e-08,4.191753669099426e-17,3.7745508124563085e-18,2.836561943559673e-17,2.3636158068783108e-05,3.8787935708525896e-20,4.665341540124097e-21,0.0001399737370554904,1.0111514584063803e-18,8.209546363214731e-15,1.788658980269689e-25,5.575689002624599e-19,2.6167907080157464e-20,3.2604411255378642e-18,1.4100945331449992e-16,5.508966963129155e-27,8.680639887080796e-26,1.0481119007390777e-14,3.030916719991907e-16,3.441914764163993e-05,2.8800271406749228e-06,8.785531393189212e-08,1.987373372654733e-08,1.0588537544643923e-06,0.00027185499879874963,0.0005378222378860343,6.977913565815934e-09,6.295352901749636e-10,1.0122520735332596e-11,5.336975182882511e-12,3.61984445250925e-10,4.093324031231305e-08,7.41889882702678e-07,7.770447577785725e-10,1.2702375568561261e-08,2.6597769349820194e-06,5.113676597049833e-19,3.1059975379369014e-10,1.0116323666226221e-16,4.353879619711568e-09,2.210660285388955e-09,1.9346476171512793e-08,6.877481028001656e-13,5.681353858998372e-18,3.3552798470822115e-14,7.502645476098367e-08,5.7547004017687445e-08,7.683370942288026e-09,1.171170784639475e-08,1.2030847440047185e-07,1.2150279705119444e-10,2.992265376630546e-14
