Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885),S(4664),S(3782)
1.5946091523287585e-05,0.786799188752295,0.00017150568468910402,3.830737148585153e-05,8.661789269186803e-05,0.006799370438417146,0.0,0.0,0.0006464115381378416,1.3888659803574261e-05,0.0018676312049767862,5.939684709829318e-05,2.3345048500426397e-05,8.745935196343596e-14,2.5325992493978693e-10,1.4001836604056997e-07,5.128277614038784e-05,0.00013798640555771007,6.450922636347444e-13,1.2731430916486273e-10,1.3467578624515067e-10,9.412911435697892e-14,4.6000628853165466e-09,8.503829063089039e-08,6.6084494932443974e-09,8.046978562553392e-11,8.159118374536498e-13,7.0370998292205455e-09,2.335180380147432e-08,1.13150081102743e-10,1.3491633038179017e-09,1.8397524381404966e-12,1.961216978945209e-12,1.4529471142336934e-09,3.76,0.0,0.5708315039505101,0.9950537226429643,0.003226068294402877,0.00011752803731314875,0.3165063392253088,0.2403368947946922,0.06836844256248067,5.114789756772423e-06,0.0007607492505836473,0.0027750113022795542,9.959034579088346e-09,4.304187251396397e-10,2.065134087269265e-14,0.0004948380993204639,1.3844858942138315e-09,5.669679549951915e-10,7.48950789728907e-05,1.3802017754313544e-09,1.7276958409437734e-09,1.5683869119233226e-15,9.286460458647085e-10,3.125806540092858e-12,1.1391404386636712e-10,4.853667329079647e-10,9.061799636279281e-17,9.313704175793546e-16,1.5825194960922724e-08,5.7292657739725095e-12,0.00025262613802520627,0.00042755216372967266,0.00010385395123014917,2.2884396289681612e-05,0.0009322013728452932,0.0028580031541012457,0.006836562235995043,3.6035498806291264e-05,7.197524580993769e-06,1.7615751993880987e-05,5.211822917759661e-05,0.00011796182890628866,0.0031241252024145284,0.00038923475083008573,0.001489142200433985,5.408717609017897e-08,0.0008850222600417399,4.200775167005389e-07,1.9042873108360413e-07,3.0922278755524973e-12,1.1131896768218307e-08,6.623421523723282e-06,7.537239461177771e-05,6.259675734219457e-07,4.4891639709131925e-13,6.1745418159931966e-09,0.0001071399147358828,0.00044116947279774306,4.077397086386766e-08,1.723646358350972e-08,0.00018470322444716117,1.197614084266433e-07,9.96655023610209e-12,9.390367713553488e-08,8.472129357175153e-12,1.3869056866955498e-08
1.6159431704930314e-05,0.7872905710639655,0.00017440539411561344,3.930738988800799e-05,8.836222255808357e-05,0.0070008195774698264,0.0,0.0,0.0006665285346747484,1.4565718528841752e-05,0.0019595938996970056,6.223071032958686e-05,2.4079420205872662e-05,9.415257404436029e-14,2.680462868863688e-10,1.4576902189505607e-07,5.299036025418335e-05,0.00014381746775309596,7.044541339288146e-13,1.3192759777155337e-10,1.4615448942133128e-10,1.0228675916243322e-13,4.796059834089012e-09,9.100379136983118e-08,7.009984334884893e-09,8.869452182956851e-11,9.034650492229362e-13,7.656069925154705e-09,2.53095296310677e-08,1.2106347694845031e-10,1.431386835224332e-09,1.961927317797559e-12,2.106098737812833e-12,1.5731931574586125e-09,3.76,0.0,0.5671169939977089,0.9948908793125864,0.0033428480717756916,0.00012276168672785575,0.3198908627886196,0.24258193765873098,0.0692688187458309,5.0878913151940374e-06,0.0007606247377559011,0.0028456606472793515,1.0214250892894656e-08,4.31814302086396e-10,2.0827839330264878e-14,0.0005100672980562914,1.4570799076138574e-09,5.965580238012578e-10,7.905668170300017e-05,1.452390099739346e-09,1.7969503590650378e-09,1.6493250213146848e-15,9.769722984331097e-10,3.2884778695495088e-12,1.1984235317423278e-10,5.106106405359078e-10,9.529440996745038e-17,9.794346155591963e-16,1.6902021237342193e-08,5.800145892987046e-12,0.0002647601744355749,0.00044678207149036236,0.00010499627005429756,2.3139240903865676e-05,0.0009414952892855822,0.002924969347215721,0.007034071544479214,3.6944594152520854e-05,7.3760966614839074e-06,1.812021339286214e-05,5.3693466896855585e-05,0.00012161797345470996,0.0032347602720232886,0.00040591776331005497,0.0015181484595378754,5.4583669439954e-08,0.0009278806425713363,4.3759134139431473e-07,1.9618115704600833e-07,3.185606712122173e-12,1.1245530604474812e-08,6.816105894025074e-06,7.808887423012494e-05,6.507441617156592e-07,4.624699972457552e-13,6.361259253147399e-09,0.00011059764071335832,0.0004554611310795522,4.205706194573449e-08,1.7415265100415193e-08,0.0001949508509025771,1.2363384863927306e-07,1.0317629323178587e-11,9.687125839806283e-08,8.787460018674284e-12,1.4699881140162533e-08
1.6372771886573042e-05,0.7877800677586541,0.0001773028622964259,4.031763488265612e-05,9.011266980798896e-05,0.007204699807486596,0.0,0.0,0.0006868010421355734,1.5265064835273672e-05,0.0020545440625345207,6.515132369891316e-05,2.4823244029286608e-05,1.0124265322308646e-13,2.83454629684598e-10,1.5167176287858013e-07,5.472445457698489e-05,0.00014983058183963265,7.684920522739956e-13,1.3663521695469364e-10,1.584290269424001e-10,1.1101962247058213e-13,4.9974825692464935e-09,9.728303072170417e-08,7.428080876153133e-09,9.762711959140543e-11,9.98866917939314e-13,8.318864841229727e-09,2.7395837312366365e-08,1.29391746729579e-10,1.5172999123003563e-09,2.0899262558322005e-12,2.2594550188262475e-12,1.7011564665314314e-09,3.76,0.0,0.563419088228445,0.9947242016903484,0.003462056146901955,0.0001281372081535329,0.32325576218369134,0.24480136962711146,0.07017055264248656,5.0610873091560135e-06,0.0007604972936306914,0.0029171154383881306,1.0472396145021824e-08,4.3319070055615984e-10,2.100182674470357e-14,0.0005255062680561461,1.532396107916649e-09,6.272507921539804e-10,8.337071804179189e-05,1.5272744162371968e-09,1.8673763052913733e-09,1.7332117853133137e-15,1.0270929015514768e-09,3.457189361070099e-12,1.2599078915292947e-10,5.367911991375271e-10,1.0014118935283012e-16,1.029249837534033e-15,1.8035425382953276e-08,5.8710179401317524e-12,0.00027737888614000523,0.00046654694159055854,0.00010611945998812142,2.3389515320755742e-05,0.0009505613927233472,0.002991857802239179,0.007233540057589052,3.785937919104111e-05,7.556003573415187e-06,1.8629893246533425e-05,5.5288943921103765e-05,0.0001253196444312644,0.00334753684650038,0.0004229357697781273,0.0015470307940168107,5.506608345670615e-08,0.0009719963983255275,4.5549168530787295e-07,2.019976895879651e-07,3.28002576071193e-12,1.1356918894006037e-08,7.011328905802033e-06,8.08508433305631e-05,6.760776053459713e-07,4.761745420229126e-13,6.550064870007356e-09,0.00011410335550415831,0.00047002396015394254,4.335630352173444e-08,1.7590341434153074e-08,0.00020560126291446212,1.2759538717182344e-07,1.0674143460688217e-11,9.989174934861493e-08,9.1109846307692e-12,1.5562086275573343e-08
1.658611206821577e-05,0.7882676898568912,0.00018019839071282455,4.133809310888818e-05,9.18692334695636e-05,0.0074109802343423035,0.0,0.0,0.000707215678046497,1.598687064895337e-05,0.0021525252493229436,6.815976084404225e-05,2.5576455512619676e-05,1.0874706536504224e-13,2.99502277753155e-10,1.5772875346273868e-07,5.648492590635149e-05,0.00015602924058581838,8.375125692447427e-13,1.4143744325041793e-10,1.7154220317695394e-10,1.2035936091579957e-13,5.204407580691975e-09,1.0388678700056523e-07,7.862982406093145e-09,1.0731738861223582e-10,1.1026848411278957e-12,9.027833216962349e-09,2.961672543985778e-08,1.381496707899268e-10,1.6070067391039622e-09,2.2239181845230948e-12,2.4216738178229956e-12,1.8371841794700707e-09,3.76,0.0,0.5597377668824016,0.9945536649141504,0.0035837038291047134,0.0001336554603231822,0.32660114310616767,0.24699521539124422,0.07107367214314544,5.034377617844618e-06,0.0007603668991992993,0.0029893736901602658,1.0733463026354892e-08,4.345479493488502e-10,2.1173309241609368e-14,0.0005411519639375458,1.6104968800846391e-09,6.590712574526295e-10,8.783877669081852e-05,1.604915972279585e-09,1.938932086971364e-09,1.820110219083102e-15,1.079048292695825e-09,3.632077137375151e-12,1.3236431266905356e-10,5.639294943433094e-10,1.0516197536336775e-16,1.0808535043328013e-15,1.9227487717447366e-08,5.941883610388752e-12,0.00029049616285179764,0.0004868511837027734,0.00010722389076644658,2.3635305894181777e-05,0.0009594044203447453,0.0030586418530530613,0.0074349223333269555,3.8779719576903376e-05,7.737228454168737e-06,1.9144726691590273e-05,5.690457228125593e-05,0.00012906647466495383,0.0034624594598319618,0.0004402843097609451,0.0015757857380526187,5.55347204888712e-08,0.0010173742853670316,4.737789967544909e-07,2.078775437499799e-07,3.3754722888415368e-12,1.1466105363202e-08,7.209096430089546e-06,8.365792424530849e-05,7.019693522932666e-07,4.900281842233233e-13,6.740933483101679e-09,0.00011765670408385975,0.0004848564267152998,4.467151362249583e-08,1.7761764686260904e-08,0.00021666200157936693,1.316472961965245e-07,1.1036027597712441e-11,1.0296468060011443e-07,9.442753368859689e-12,1.6455871330763905e-08
1.67994522498585e-05,0.7887534484380738,0.00018309228510977668,4.236875315825063e-05,9.363191260840467e-05,0.007619630437000519,0.0,0.0,0.0007277590549782778,1.673128234561917e-05,0.0022535807901976524,7.125708829148592e-05,2.633899388254623e-05,1.1668386439711447e-13,3.1620689169098784e-10,1.6394217946552273e-07,5.827164835294861e-05,0.00016241695406808213,9.118383949082903e-13,1.4633453995216348e-10,1.855384975476786e-10,1.3033893002245515e-13,5.416911899215979e-09,1.1082600844801051e-07,8.314918568671635e-09,1.1781790906648812e-10,1.2155178673564951e-12,9.785410790227329e-09,3.1978351974172764e-08,1.4735237265836774e-10,1.700612396913322e-09,2.3640742405495525e-12,2.593158206806594e-12,1.981632220985345e-09,3.76,0.0,0.5560730092303344,0.9943792443341072,0.0037078023984116392,0.00013931726165162064,0.32992711108711414,0.2491635006202864,0.07197820377371045,5.0077621140483784e-06,0.0007602335356152963,0.003062433474619742,1.0997444435642554e-08,4.358860773902609e-10,2.1342293003410288e-14,0.000557001329178997,1.69144518469611e-09,6.920446393522648e-10,9.24623061646261e-05,1.6853765603826945e-09,2.011574719903533e-09,1.9100837404823066e-15,1.1328792622655465e-09,3.813278509071304e-12,1.389679278798323e-10,5.920467952216384e-10,1.1036043211003835e-16,1.134283275923986e-15,2.048033044749994e-08,6.012744465491651e-12,0.00030412604094052305,0.0005076990795575236,0.00010830992727353797,2.3876698265984513e-05,0.0009680290762351381,0.0031252958073859525,0.007638173601048176,3.970548515429601e-05,7.919755224984104e-06,1.9664649490961227e-05,5.8540266267382375e-05,0.00013285811088382002,0.003579532718350243,0.00045795887165738636,0.001604410478613732,5.5989880095171856e-08,0.0010640185476371849,4.924537489289011e-07,2.1381995784821442e-07,3.4719339403852787e-12,1.1573133086552996e-08,7.4094150089924625e-06,8.65097324578914e-05,7.284206837389797e-07,5.040291311409933e-13,6.933840683918133e-09,0.000121257339191786,0.0004999569922915014,4.6002513387489256e-08,1.7929606183177852e-08,0.0002281404795635148,1.3579085519956478e-07,1.140321585864556e-11,1.0608958191580222e-07,9.782813620592012e-12,1.738139702891854e-08
1.701279243150123e-05,0.7892373546385896,0.0001859848511386417,4.340960458619573e-05,9.540070426432728e-05,0.007830620461342567,0.0,0.0,0.0007484178052891429,1.749842010978824e-05,0.0023577537953980666,7.444436579608985e-05,2.711080146637238e-05,1.2507169247184072e-13,3.3358646252469816e-10,1.7031424473241744e-07,6.008450284457053e-05,0.00016899724896178995,9.918090504757892e-13,1.513267572734265e-10,2.0046411054274185e-10,1.4099262098603273e-13,5.635072987310118e-09,1.1811181298091225e-07,8.784105075723754e-09,1.2918414988221038e-10,1.337997979828129e-12,1.0594122481744438e-08,3.448703520007638e-08,1.5701532616969959e-10,1.798222762735582e-09,2.510567752877083e-12,2.774326846384411e-12,2.134865361856068e-09,3.76,0.0,0.552424793600972,0.9942009154941379,0.0038343631029428313,0.00014512339157593578,0.33323377148924577,0.251306251950903,0.07288417274540497,4.981240664367255e-06,0.0007600971841804662,0.0031362929217196626,1.1264333481250745e-08,4.3720511374937523e-10,2.150878426896751e-14,0.000573051301787124,1.775304561063614e-09,7.261963808593725e-10,9.724261244126753e-05,1.76871852086629e-09,2.0852599318690545e-09,2.003196169330265e-15,1.1886269552475469e-09,4.000931980247707e-12,1.4580668243703725e-10,6.211645551376142e-10,1.15740246927994e-16,1.1895770509803475e-15,2.179611769466607e-08,6.0836019384970785e-12,0.00031828269705744196,0.0005290947821720423,0.00010937792691570141,2.4113776733492823e-05,0.0009764400022962707,0.003191794923383216,0.007843249752291333,4.063654900230898e-05,8.103568411425318e-06,2.0189597589076824e-05,6.019594109202405e-05,0.00013669421064112946,0.0036987613063445292,0.00047595490216564276,0.0016329028143903075,5.6431857371891334e-08,0.0011119329436604674,5.115164342572497e-07,2.1982418841807174e-07,3.5693986534755582e-12,1.167804420837199e-08,7.612291691245041e-06,8.940587520061631e-05,7.554326993060362e-07,5.181756326459906e-13,7.128762675597623e-09,0.00012490491877466421,0.0005153241188759711,4.7349126078440065e-08,1.8093936004041256e-08,0.00024004397887924798,1.400273509701697e-07,1.1775641360068174e-11,1.0926598339037739e-07,1.0131209964922263e-11,1.8338785673891254e-08
1.7226132613143957e-05,0.7897194196488567,0.0001888763903144109,4.4460636947813996e-05,9.717560152600688e-05,0.008043920809300229,0.0,0.0,0.0007691786045202416,1.828837736335398e-05,0.00246508715906263,7.772264660572992e-05,2.7891823090183018e-05,1.3392978878360513e-13,3.5165930386506613e-10,1.7684716754468548e-07,6.192337653442351e-05,0.00017577366771231412,1.077781535088354e-12,1.564143324879613e-10,2.163670108605846e-10,1.5235609750849308e-13,5.8589686180087076e-09,1.2575548775354695e-07,9.270743436402975e-09,1.4147459065061537e-10,1.4707914084152923e-12,1.1456584508558462e-08,3.71492546514076e-08,1.671543619409244e-10,1.89994442115686e-09,2.663574215940319e-12,2.965614495430476e-12,2.2972572756532377e-09,3.76,0.0,0.5487930974171095,0.9940186541178272,0.0039633971536329644,0.00015107459181356458,0.33652122950292046,0.2534234969833353,0.07379160299842134,4.95481312950804e-06,0.0007599578263339858,0.0032109502197398324,1.1534123482713668e-08,4.385050876619999e-10,2.1672789333818328e-14,0.0005892988194636326,1.8621391306970514e-09,7.615521495623565e-10,0.00010218085694308981,1.855004744830099e-09,2.1599422655129487e-09,2.0995117269940287e-15,1.2463328730951044e-09,4.195177254795375e-12,1.528856677172474e-10,6.513044127234804e-10,1.2130513035268416e-16,1.246772966633621e-15,2.317705550835846e-08,6.154457337823964e-12,0.00033298044144200163,0.0005510423146175248,0.00011042823729230849,2.4346623688134504e-05,0.000984641752580862,0.003258115384365496,0.008050107326621538,4.157278650358585e-05,8.288652967422993e-06,2.0719506674698318e-05,6.187151156332813e-05,0.00014057443917616372,0.003820149988929474,0.0004942678142340431,0.001661261114792255,5.686094148564857e-08,0.0011611207736302747,5.309675578376622e-07,2.2588950507461214e-07,3.667854577073467e-12,1.178087969771498e-08,7.817733868727504e-06,9.23459499719948e-05,7.830063017129785e-07,5.324659690750876e-13,7.325676106856373e-09,0.00012859910333389536,0.0005309562735908248,4.871117606091604e-08,1.8254822564148166e-08,0.0002523796487581062,1.443580774716686e-07,1.2153236018062255e-11,1.124934164208138e-07,1.0487984142286985e-11,1.9328121151048025e-08
1.7439472794786686e-05,0.79019965470937,0.00019176719629457282,4.5521838864732506e-05,9.895659175029113e-05,0.008259502423790647,0.0,0.0,0.0007900281934381494,1.9101220264367193e-05,0.0025756235609445087,8.109297765001109e-05,2.8682005466288657e-05,1.432779968875858e-13,3.7044404199332265e-10,1.83543176787178e-07,6.378816212506014e-05,0.00018274976758251503,1.1701310071410605e-12,1.6159749004917408e-10,2.332969837076554e-10,1.6446643259373652e-13,6.088676742945389e-09,1.3376848849896486e-07,9.775020700781141e-09,1.5475084717299571e-10,1.6145999685792746e-12,1.2375506521962811e-08,3.997165199019344e-08,1.7778567312082606e-10,2.005884569658433e-09,2.8232712474748465e-12,3.1674725166881777e-12,2.4691905918413497e-09,3.76,0.0,0.545177897239734,0.9938324360984485,0.004094915716466845,0.00015717156753202794,0.33978959014193183,0.25551526428365245,0.0747005172391929,4.928479364656117e-06,0.0007598154436447936,0.0032864036156104596,1.1806807972036888e-08,4.397860285602868e-10,2.1834314551044958e-14,0.0006057408242781571,1.95201360108708e-09,7.981378389868642e-10,0.00010727805484177866,1.94429867744015e-09,2.2355751802356703e-09,2.199095036267172e-15,1.3060388758050112e-09,4.396155243394156e-12,1.6021001907644462e-10,6.824881929520657e-10,1.2705881611285718e-16,1.3059093984027255e-15,2.4625391862238604e-08,6.225311850772408e-12,0.0003482337109058967,0.0005735455683404196,0.00011146119415970381,2.457531912356326e-05,0.000992638770941229,0.003324234272148833,0.008258703493094374,4.2514074443121494e-05,8.474994104243928e-06,2.1254311755475236e-05,6.356689078010008e-05,0.00014449846624502453,0.003943703612331268,0.0005128929936236068,0.0016894842792666686,5.727741440464044e-08,0.001211584904789288,5.508076301357234e-07,2.3201518534759425e-07,3.767289987143576e-12,1.1881679135740506e-08,8.02574911513799e-06,9.532954299806952e-05,8.111421805946328e-07,5.468984390664056e-13,7.524557905007208e-09,0.0001323395532097357,0.0005468519324287297,5.008848776696419e-08,1.841233225258702e-08,0.00026515450356449325,1.487843355928003e-07,1.253593034918927e-11,1.1577141447812408e-07,1.0853175016452668e-11,2.0349449008273103e-08
1.7652812976429415e-05,0.7906780711058463,0.0001946575514827914,4.659319712884585e-05,0.00010074365493162229,0.008477336669951993,0.0,0.0,0.0008109533987294524,1.9936987276332617e-05,0.002689405465999611,8.455639965263422e-05,2.948129657690727e-05,1.5313677035126573e-13,3.8995960384229126e-10,1.9040450789812997e-07,6.567875711944803e-05,0.0001899291195739661,1.2692514793873132e-12,1.6687644169102162e-10,2.513056802658072e-10,1.7736214513124717e-13,6.324275350453206e-09,1.4216243861612332e-07,1.0297109215523514e-08,1.6907780063979437e-10,1.770162425372693e-12,1.3353693764836203e-08,4.296103182619142e-08,1.8892582032457702e-10,2.1161509175282263e-09,2.989838530498274e-12,3.3803693769476255e-12,2.65105694425778e-09,3.76,0.0,0.5415791688190401,0.9936422374930103,0.004228929902417226,0.0001634149884256495,0.3430389582391303,0.257581583392011,0.07561093697144289,4.902239219913842e-06,0.0007596700178070293,0.003362651415150857,1.2082380694710637e-08,4.4104796610769123e-10,2.1993366332751986e-14,0.000622374266856209,2.0449932697827276e-09,8.359795700652564e-10,0.0001125350736805091,2.03666432149906e-09,2.312111152798068e-09,2.3020111215113817e-15,1.367787184175498e-09,4.604008071108446e-12,1.677849161267953e-10,7.147379083040916e-10,1.33005061138744e-16,1.3670249602780159e-15,2.614341663234278e-08,6.2961665465394615e-12,0.00036405706149329525,0.0005966083010576448,0.0001124771196790642,2.479994021107299e-05,0.001000435371866715,0.0033901295392779465,0.008468996027940748,4.346029014366853e-05,8.662577125602682e-06,2.1793946747691074e-05,6.528198885935267e-05,0.0001484659629553825,0.004069427101762432,0.0005318258041778778,0.0017175716971650106,5.76815498200901e-08,0.0012633277950442222,5.710371590849282e-07,2.3820050954645975e-07,3.8676932033293154e-12,1.1980480534402799e-08,8.236345027939903e-06,9.835622766061026e-05,8.398407957893132e-07,5.614713474680234e-13,7.72538510987272e-09,0.00013612592583438338,0.0005630095831258854,5.148088465111361e-08,1.8566529122098842e-08,0.0002783754206982328,1.5330743277855943e-07,1.2923653268213242e-11,1.190995136923018e-07,1.1226818528686018e-11,2.1402776611777098e-08
1.7866153158072143e-05,0.7911546801635618,0.00019754772395821397,4.767469584787401e-05,0.000102536762223675,0.008697395313162272,0.0,0.0,0.0008319411523614394,2.079568880806781e-05,0.002806475121823447,8.811394716786626e-05,3.0289645060582333e-05,1.6352717672413727e-13,4.1022520296211517e-10,1.9743339863317818e-07,6.759506301043985e-05,0.00019731530722029444,1.3755565269339342e-12,1.7225138651288973e-10,2.704466683419026e-10,1.9108323615016378e-13,6.56584231478938e-09,1.5094912797104404e-07,1.0837166389915282e-08,1.8452373042196098e-10,1.9382558805085922e-12,1.4394049242856079e-08,4.6124362462214073e-08,2.0059173568100012e-10,2.2308515785580513e-09,3.1634577390978046e-12,3.604791140459922e-12,2.8432570139523137e-09,3.76,0.0,0.5379968871512384,0.9934480345201651,0.004365450755279709,0.00016980548969593452,0.346269438441902,0.25962248483669054,0.07652288252121668,4.876092540796096e-06,0.0007595215306384325,0.003439691983213038,1.2360835610394996e-08,4.4229093023889864e-10,2.214995115212951e-14,0.0006391961100939416,2.141144028736009e-09,8.75103692709027e-10,0.00011795263230550384,2.132166241273199e-09,2.3895017763816867e-09,2.4083254090307367e-15,1.4316203822265255e-09,4.818879085529628e-12,1.756155830333596e-10,7.480757600197127e-10,1.3914764558368606e-16,1.4301585049437227e-15,2.7733461555261433e-08,6.3670223787520305e-12,0.0003804651608180919,0.0006202341342492024,0.00011347632093567422,2.5020560939605394e-05,0.0010080357243686892,0.003455779980494076,0.008680943289046589,4.441131064358627e-05,8.851387270021768e-06,2.2338344084103415e-05,6.701671170603876e-05,0.00015247659863618605,0.004197325457060687,0.0005510615918997528,0.0017455232083603855,5.807361224879817e-08,0.0013163515147805993,5.916566417464301e-07,2.4444475570553114e-07,3.969052506943369e-12,1.2077320184994847e-08,8.449529074635478e-06,0.00010142556291379475,8.691023607129775e-07,5.761829934386148e-13,7.928134710224406e-09,0.00013995787298361147,0.0005794277272217971,5.288818815108247e-08,1.871747462888735e-08,0.00029204913844006595,1.5792868254094808e-07,1.3316331885444928e-11,1.2247725326328297e-07,1.1608947644942074e-11,2.248807337150568e-08
