Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885),S(4664),S(3782),S(5203),S(2642),S(2822),C2HF3(125),C2HFO(286),S(2949),S(195),S(2224)
5.678000606919329e-20,0.8940953173989546,4.981272787202187e-23,2.5653765473339096e-22,9.289551999759732e-33,6.555865156978703e-21,0.0,0.0,3.046151459938518e-18,3.833805634847362e-33,7.401906267989129e-45,2.2766547850069007e-45,2.343798849273346e-47,1.0712148982023197e-54,4.059548977774527e-36,2.1870295882897083e-32,4.578738155186315e-32,7.539084281178999e-32,3.5573960852196903e-73,6.754753688736266e-49,1.720800095553159e-76,1.0829854686733893e-75,7.229237541819869e-21,1.9916416824796215e-77,1.1284447119280504e-47,9.462525576956116e-79,1.6117841979707665e-79,1.7788703829151095e-64,4.5207509668972895e-77,6.779166367273332e-77,1.514641810119889e-49,2.6246172756648654e-92,1.0920221500995428e-92,2.429945528578015e-93,3.76,0.0,0.5919187404334271,0.999999999999529,2.3660447806732002e-45,3.048551460739668e-45,4.47456087254367e-14,2.6836384125583573e-14,6.877202493924052e-15,1.103202210592784e-14,4.709510448620702e-13,2.6063021128161565e-28,2.8409720367226185e-44,7.066286301766192e-28,3.813598423715141e-37,4.130552754606737e-31,1.5427176114319591e-74,3.0977926376579767e-72,5.935664490909377e-33,2.8619619021475666e-74,6.370865059472122e-34,7.95643210497221e-91,3.260446772965363e-72,1.2638863909810487e-75,2.1620454516672384e-74,2.5166129464713034e-72,5.328014251139085e-92,3.9521623002834936e-91,1.055896429653668e-61,6.983189929402481e-37,7.539084281178981e-32,3.033413219145615e-36,2.3280140064165433e-18,7.181872662090422e-19,8.818631214082806e-30,4.780940513749064e-43,1.2661307991470639e-29,1.2176667061114128e-20,3.0166960779116778e-19,6.124762448507187e-31,4.685864527036561e-30,3.9509151996587016e-43,4.4197408458013644e-30,1.1547543003660649e-35,1.4988842537400835e-17,1.026122420135307e-40,1.710428065670648e-31,1.2672173220065752e-49,1.1867892927619673e-57,1.1177536549734935e-61,1.1787901710554755e-33,2.4395883008325696e-31,1.401249608559647e-44,3.1384627485125646e-19,4.881529341617369e-62,1.0635395882963034e-57,3.763319322758206e-34,1.4988842537397708e-17,5.834094536218271e-49,1.9548119427570905e-33,7.229237540426905e-21,1.3831126556342776e-33,8.60401967223855e-62,7.4239189802779e-33,1.5815688743132182e-43,1.5828602535340514e-47,2.908373404015405e-59,1.4901651901477555e-46,3.2790492869670268e-46,6.555865156927036e-21,4.1097778589973965e-47,1.1247064372368806e-47,2.072357852493288e-51,8.953277938881814e-55
1.1360934316016694e-19,0.8940953173989621,9.966879123996168e-23,5.132981918930268e-22,3.718241727929373e-32,1.3117426113398131e-20,0.0,0.0,6.094949445904221e-18,1.5345213725213657e-32,5.926025720098793e-44,1.8227081318590978e-44,1.876475890971188e-46,8.576232630525721e-54,1.624877540054584e-35,8.753817918196576e-32,1.8326885157247614e-31,3.0175984548350405e-31,1.1401516705228735e-71,5.407910130983098e-48,5.515194038101009e-75,3.4709873241480722e-74,1.4464755918348322e-20,6.383058928767671e-76,9.034419122541874e-47,3.0327560567650813e-77,5.165787134182245e-78,2.8495048853209174e-63,1.448908595147431e-75,2.1727346834926581e-75,1.2126344152766088e-48,1.6827215696782421e-90,7.000148173774521e-91,1.557913386282254e-91,3.76,0.0,0.5919187404333822,0.9999999999990576,1.8942744814710615e-44,2.4406948184521786e-44,8.953009287113476e-14,5.369608396361124e-14,1.3760379968427555e-14,2.2073628939091034e-14,9.423112564904977e-13,1.0432000670723451e-27,2.274505062024028e-43,2.8283560477290124e-27,1.526433221847823e-36,1.6532975550354032e-30,4.9444369437091825e-73,9.928479616372373e-71,2.375812675346048e-32,9.172637983571846e-73,2.5500063192954894e-33,5.100229568435372e-89,1.0449788966789088e-70,4.050778002236193e-74,6.929393510782351e-73,8.065788535077183e-71,3.41536199468385e-90,2.5334138162914115e-89,1.690810542158042e-60,2.795096471242626e-36,3.0175984548350265e-31,1.2141558185134296e-35,4.6580506140525985e-18,1.4369985004795372e-18,3.52975068722805e-29,3.82765955070934e-42,5.06782282864147e-29,2.4363913341416507e-20,6.036013090607178e-19,2.451501138477739e-30,1.8755669822874123e-29,3.1631359997657276e-42,1.7690481560024544e-29,4.622026577962273e-35,2.9990707527054025e-17,4.107254451241469e-40,6.84616976686521e-31,1.0145443811893617e-48,1.9004101162723672e-56,1.7898630922219125e-60,4.718232699908141e-33,9.764710953909517e-31,1.1218517618376503e-43,6.279652223980297e-19,7.816811122000578e-61,1.7030499070148343e-56,1.5063084789906642e-33,2.9990707527041496e-17,4.670823009736847e-48,7.824342157621667e-33,1.4464755912772842e-20,5.536055119192533e-33,1.3777642416704968e-60,2.971502321155989e-32,1.2662167186941818e-42,1.2672506496461923e-46,4.6588099472346806e-58,6.9357668363856784e-46,2.6252332317682567e-45,1.3117426113191331e-20,3.290322157671798e-46,9.006773268555953e-47,1.6595670382175432e-50,7.168066344462139e-54
2.2726801734211424e-19,0.8940953173989771,1.993810911907263e-22,1.0268192662589079e-21,1.487781015310326e-31,2.6240548026235154e-20,0.0,0.0,1.2192545417828719e-17,6.140084296729754e-32,4.742621628792956e-43,1.4587204641449436e-43,1.5017557047656038e-45,6.863592596166601e-53,6.501626660815645e-35,3.502667406018264e-31,7.333141250634942e-31,1.2074324425726226e-30,3.6513435913115325e-70,4.3279716799963034e-47,1.7662446351327567e-73,1.1115860767513962e-72,2.893579267976966e-20,2.044149035138663e-74,7.230281042716156e-46,9.712422512134425e-76,1.654345385699716e-76,4.561859373017547e-62,4.640139770255629e-74,6.958197812293125e-74,9.704760767630989e-48,1.0778920460676895e-88,4.4836839950564544e-89,9.979448958263937e-90,3.76,0.0,0.5919187404332926,0.999999999998115,1.5159952945225774e-43,1.953297631841345e-43,1.790990611625189e-13,1.0741548364200706e-13,2.7526734917833553e-14,4.415684260265853e-14,1.8850316794949797e-12,4.174159099405371e-27,1.8202953181782052e-42,1.1317108292598307e-26,6.107721158175666e-36,6.615343740560354e-30,1.5834593429589932e-71,3.179602446837392e-69,9.506345342085969e-32,2.937543643530515e-71,1.020334681547597e-32,3.266745314752703e-87,3.3465521261156144e-69,1.2972644502447657e-72,2.2191430533903572e-71,2.5830743428778964e-69,2.187571685652273e-88,1.6226755293302499e-87,2.7063984210836995e-59,1.1184031689673697e-35,1.2074324425726117e-30,4.858204789690361e-35,9.318123829317522e-18,2.874620968948882e-18,1.4123600461889818e-28,3.0632909936898576e-41,2.0277892459193636e-28,4.8738405939112707e-20,1.2074647115628602e-18,9.80919778134146e-30,7.504710967749025e-29,2.53147074701697e-41,7.078496915748962e-29,1.8494126779789316e-34,5.999443750637358e-17,1.6435092935710166e-39,2.7393596616537566e-30,8.119438476240437e-48,3.0418946019300494e-55,2.8649473245439044e-59,1.8879076581060975e-32,3.9071562940516616e-30,8.978223852934156e-43,1.2562031174855494e-18,1.251199167477841e-59,2.7259896571398784e-55,6.0271959781570476e-33,5.999443750632348e-17,3.7380779686915764e-47,3.1307560305276623e-32,2.8935792657460475e-20,2.2151431530889294e-32,2.20532010937856e-59,1.188987984501427e-31,1.0133581362955164e-41,1.014185663093981e-45,7.458428751524491e-57,3.552441276856675e-45,2.1009844471460593e-44,2.6240548025407684e-20,2.633258102397613e-45,7.20906910639586e-46,1.328326261687567e-49,5.736631624592562e-53
4.5458536570600875e-19,0.8940953173990069,3.988063839517955e-22,2.0538614151771078e-21,5.952092851859852e-31,5.248679185190189e-20,0.0,0.0,2.438773736165011e-17,2.456433536965688e-31,3.79481787903768e-42,1.1671980026707882e-42,1.2016346427376753e-44,5.491916895933409e-52,2.6010740245005304e-34,1.401295043333836e-30,2.9337340060528705e-30,4.8305160049820095e-30,1.1688874587674529e-68,3.4630349156889625e-46,5.654195822419694e-72,3.558468238272794e-71,5.787786623607004e-20,6.543790233958401e-73,5.785323367101773e-45,3.109192361285921e-74,5.295975695544672e-75,7.301096941495972e-61,1.485426129995042e-72,2.2274951533146377e-72,7.765283109577793e-47,6.901551527435709e-87,2.8707067915435357e-87,6.389665947582062e-88,3.76,0.0,0.5919187404331134,0.9999999999962295,1.2130265693628048e-42,1.562934879834732e-42,3.582369977452392e-13,2.148542830081606e-13,5.505944481824158e-14,8.832326991875796e-14,3.770472524494451e-12,1.6699354447617553e-26,1.4565128211050436e-41,4.5275802407339484e-26,2.44348617373832e-35,2.6465682620401854e-29,5.0690539555702757e-70,1.0178711831617816e-67,3.8031571539748327e-31,9.403820371167211e-70,4.0820031292320194e-32,2.09154884316173e-85,1.0713159992135637e-67,4.152871699214325e-71,7.104038335161848e-70,8.269074456138157e-68,1.4006029205060117e-86,1.038925535713926e-85,4.331118937649922e-58,4.474344955290997e-35,4.8305160049819226e-30,1.9435982667305615e-34,1.8638270259818608e-17,5.749865905600986e-18,5.650359858221487e-28,2.451098235603038e-40,8.112477400498834e-28,9.748739128287079e-20,2.4151915164193154e-18,3.924317848595265e-29,3.0023730641069173e-28,2.025561458551537e-40,2.8318596901835657e-28,7.398854976747044e-34,1.2000189746506542e-16,6.575687604970589e-39,1.0959222410498592e-29,6.496784438362897e-47,4.8680223422123694e-54,4.584849052591706e-58,7.55285996305026e-32,1.563116936347753e-29,7.183943278369003e-42,2.512678907636481e-18,2.002326279323417e-58,4.362471516497922e-54,2.4112708623279213e-32,1.2000189746486495e-16,2.991030323591456e-46,1.2525062745740292e-31,5.78778661468188e-20,8.862015033667386e-32,3.5292302118313556e-58,4.756726159986119e-31,8.108403651152091e-41,8.115026207914299e-45,1.1936953404883932e-55,2.0430939528668791e-44,1.6811067703264946e-43,5.2486791848591455e-20,2.10700671857046e-44,5.768715838550508e-45,1.0629301276052485e-48,4.590176938322015e-52
9.092200624337978e-19,0.8940953173990669,7.976597409120931e-22,4.1079457137592556e-21,2.381030916148115e-30,1.0497927950320606e-19,0.0,0.0,4.8778121249182395e-17,9.826533841331107e-31,3.0361425659473124e-41,9.338470650070988e-42,9.61399808036522e-44,4.3939506880818546e-51,1.0405142876677757e-33,5.605636373210167e-30,1.1735891105726363e-29,1.932363661271248e-29,3.7411720399057915e-67,2.77069099109605e-45,1.8096968180002056e-70,1.1389327311682873e-69,1.1576201348250176e-19,2.0944150916539916e-71,4.628698154328693e-44,9.951364387507171e-73,1.6950435649159678e-73,1.168345295435343e-59,4.7542940556073455e-71,7.129379746838006e-71,6.2128163524629584e-46,4.417966984858634e-85,1.837620123398666e-85,4.0902885913246505e-86,3.76,0.0,0.591918740432755,0.9999999999924586,9.705134000970525e-42,1.2504666264835175e-41,7.165128709104882e-13,4.29731881777915e-13,1.1012486462544174e-13,1.766561245068146e-13,7.541354210455424e-12,6.680285428254532e-26,1.1653208953995113e-40,1.8111794902438892e-25,9.774740169841329e-35,1.0587134644156841e-28,1.6224147826703235e-68,3.2578253587180727e-66,1.5213866744991277e-30,3.0098115581660567e-68,1.6329341423632179e-31,1.3388575067684254e-83,3.428882247397582e-66,1.329179072259438e-69,2.273737252809907e-68,2.6466217825906424e-66,8.965641611463926e-85,6.650445945785673e-84,6.930495563199108e-57,1.7898868601742943e-34,1.9323636612711767e-29,7.775025835033862e-34,3.727856312070574e-17,1.1500355777758852e-17,2.260327890981717e-27,1.9610647845517285e-39,3.245255062228345e-27,1.9498536256384983e-19,4.830645125540905e-18,1.5698548954227027e-28,1.2010469677506123e-27,1.62060312733808e-39,1.1328360673227341e-27,2.9597828605884902e-33,2.4001681738266e-16,2.630953345061787e-38,4.384045742380625e-29,5.19792110330166e-46,7.789628627376975e-53,7.336505240622444e-57,3.0213898682469725e-31,6.25297661901324e-29,5.747700361371111e-41,5.025630487841914e-18,3.2040481745581315e-57,6.980664963437992e-53,9.645868469142206e-32,2.4001681738185806e-16,2.393051467277986e-45,5.010432850698259e-31,1.1576201312546762e-19,3.545094522303677e-31,5.647342838884541e-57,1.9028453191185914e-30,6.487337109353602e-40,6.492637394099834e-44,1.9101899820679844e-54,1.314853486204783e-43,1.345013114483416e-42,1.0497927948996327e-19,1.6857654876026375e-43,4.61555696380359e-44,8.504517626799079e-48,3.6724902958511904e-51
1.818489455889376e-18,0.8940953173991868,1.595377540585319e-21,8.216114313906545e-21,9.52451125705189e-30,2.0996425480569722e-19,0.0,0.0,9.755888902380506e-17,3.9307734808988744e-30,2.42902936643973e-40,7.471131204199198e-41,7.691567697836473e-43,3.5153274265863767e-50,4.1622265108567594e-33,2.2423457969357343e-29,4.694547466917534e-29,7.72976918397169e-29,1.1972922155707466e-65,2.2166580247430042e-44,5.791596543786218e-69,3.64494142094863e-68,2.315303085106887e-19,6.702771923664182e-70,3.703134317960601e-43,3.184749074099201e-71,5.424669610086794e-72,1.869488316188611e-58,1.5215229844014556e-69,2.2816247843169828e-69,4.970489046253913e-45,2.827810830192441e-83,1.1761945880773193e-83,2.6180737582332047e-84,3.76,0.0,0.5919187404320382,0.9999999999849167,7.764475819143993e-41,1.0004207930715635e-40,1.4330646172402187e-12,8.59487079467214e-13,2.2025570426537842e-13,3.5332183350635883e-13,1.50831175662255e-11,2.672222905409659e-25,9.323009742042998e-40,7.245012749092086e-25,3.910055166421947e-34,4.2350261854037285e-28,5.1922353959608356e-67,1.0426061371589745e-64,6.08579433794478e-30,9.632339569270423e-67,6.532002365046202e-31,8.569540135896497e-82,1.0973496987743593e-64,4.253789288239593e-68,7.276671279598276e-67,8.470018520333753e-65,5.7385812336686186e-83,4.2567086612344046e-82,1.1089357159168148e-55,7.159864501590509e-34,7.729769183971123e-29,3.1101369092166994e-33,7.455914884201984e-17,2.3001335517489208e-17,9.041679471617172e-27,1.5689263099164213e-38,1.2981548470635163e-26,3.8998130749965943e-19,9.661552341418802e-18,6.279675100157686e-28,4.804383360145651e-27,1.296544088830312e-38,4.531528657613232e-27,1.1839613197449361e-32,4.800466572186928e-16,1.0527955615187994e-37,1.7536896551270585e-28,4.1585343733420976e-45,1.246404013980716e-51,1.1739005816909995e-55,1.2086051251684725e-30,2.501292425897373e-28,4.598378599375504e-40,1.0051533647867058e-17,5.126737990928469e-56,1.1169632395033923e-51,3.8585044146522997e-31,4.800466572154849e-16,1.9145320695248868e-44,2.0042546925745914e-30,2.315303070824941e-19,1.4180955159667373e-30,9.036208167271747e-56,7.611690995353328e-30,5.1901132933312176e-39,5.194356500604359e-43,3.056525938330307e-53,9.240185117819907e-43,1.0760615728632879e-41,2.099642547527238e-19,1.3486764401668412e-42,3.692679302906975e-43,6.804044772511979e-47,2.9381318261880857e-50
3.637028242800532e-18,0.8940953173994262,3.1908574829422584e-21,1.6432451526133104e-20,3.809882044974251e-29,4.199342054102109e-19,0.0,0.0,1.951204245712828e-16,1.5723413817846611e-29,1.9432696237545106e-39,5.977046862754036e-40,6.153403197088554e-42,2.8123286913785788e-49,1.6649244757191467e-32,8.969565721719204e-29,1.8778571935906559e-28,3.091970589790733e-28,3.8315225803285716e-64,1.7733685181898705e-43,1.85340158756065e-67,1.1664383345926072e-66,4.630669007083571e-19,2.1449900128590254e-68,2.962577775405066e-42,1.0191701013854363e-69,1.7359791118303684e-70,2.991289999646644e-57,4.869111786440877e-68,7.301556560611917e-68,3.976485634454767e-44,1.8098990703152635e-81,7.528022152806166e-82,1.6756600438213423e-82,3.76,0.0,0.5919187404306044,0.9999999999698331,6.211728139006384e-40,8.003556322016392e-40,2.8661681098966116e-12,1.7189974754449727e-12,4.405173836473973e-13,7.066532507991715e-13,3.0166644213158155e-11,1.0689109096884783e-24,7.458584831736676e-39,2.8980640500853543e-24,1.5640538851067322e-33,1.6940449422481644e-27,1.6615966330878246e-65,3.3365028843652195e-63,2.4343672682995744e-29,3.0824994976888834e-65,2.6128541099147378e-30,5.484778384690756e-80,3.511690855562661e-63,1.3612791821143837e-66,2.328648759459613e-65,2.7105385437000206e-63,3.672874600781073e-81,2.7244289989114157e-80,1.7743422915227084e-54,2.8640246493756455e-33,3.091970589790282e-28,1.2440800928378378e-32,1.491203202828075e-16,4.600329497860846e-17,3.616745370858578e-26,1.255170841429512e-37,5.192725033564547e-26,7.799732068666841e-19,1.932336676371347e-17,2.511921142586074e-27,1.9217924409565528e-26,1.0372599056592579e-37,1.8126483407730573e-26,4.7359416302445526e-32,9.601063368941327e-16,4.214239185425012e-37,7.014901339381409e-28,3.326906591643036e-44,1.9942971684610009e-50,1.8782887233860473e-54,4.834518854270696e-30,1.0005373263347899e-27,3.6787902109812225e-39,2.0103339966374442e-17,8.202989499728032e-55,1.7871866572144408e-50,1.5434331857703576e-30,9.601063368813007e-16,1.531662026850092e-43,8.017181869081719e-30,4.630668949954622e-19,5.672497505799273e-30,1.445830076778286e-54,3.044738341102282e-29,4.152184747348662e-38,4.1555838389230835e-42,4.890619079116812e-52,6.880659839204995e-42,8.60869690161987e-41,4.199342051983129e-19,1.0789667753552742e-41,2.954236938584197e-42,5.443408095540422e-46,2.350561432611803e-49
7.274105816622846e-18,0.8940953173999052,6.3819947396977755e-21,3.2865125998314136e-20,1.5239683443837632e-28,8.398741066173636e-19,0.0,0.0,3.9024349565916775e-16,6.289429506417072e-29,1.5546341577282494e-38,4.781694285837601e-39,4.92278432031077e-41,2.2498896501088826e-48,6.659765636122844e-32,3.5878628241472004e-28,7.51150519843489e-28,1.2368008251125663e-27,1.226117237963969e-62,1.4187116613748585e-42,5.93103027468469e-66,3.732694051704499e-65,9.26140093668871e-19,6.864132912322203e-67,2.3700903512898353e-41,3.2614275219873947e-68,5.555268898884807e-69,4.786151002615571e-56,1.5581538939538093e-66,2.3365552659802948e-66,3.1812262817970205e-43,1.1583678416717058e-79,4.818054881056934e-80,1.0724525643986853e-80,3.76,0.0,0.5919187404277371,0.9999999999396659,4.969441557320173e-39,6.4029210573364e-39,5.7323750951971214e-12,3.4380182697971314e-12,8.810407428200171e-13,1.4133160825596927e-12,6.033369724859346e-11,4.275687136717473e-24,5.966938684513378e-38,1.1592374036492652e-23,6.256279164264418e-33,6.776248721178858e-27,5.317239367745249e-64,1.067707043723365e-61,9.73756817432579e-29,9.864239827925206e-64,1.0451522799047762e-29,3.5103454490914325e-78,1.1237685676689683e-61,4.356199995301094e-65,7.451858436844296e-64,8.673935531309525e-62,2.3506981928173776e-79,1.7436779147126324e-78,2.838983796660276e-53,1.1456379780204219e-32,1.2368008251122065e-27,4.976371139383743e-32,2.9824266315702046e-16,9.200721382748104e-17,1.4467128644077306e-25,1.0041485903664655e-36,2.077111141944291e-25,1.5599570435823565e-18,3.864699557045829e-17,1.004778675965877e-26,7.687247945307661e-26,8.298177771417815e-37,7.250667114458561e-26,1.8943959213466528e-31,1.920225696258511e-15,1.6880898548559634e-36,2.8059890797675457e-27,2.6615570622524668e-43,3.1909160594594317e-49,3.0053001813985096e-53,1.9338272094878842e-29,4.002190017293559e-27,2.9430671099035393e-38,4.0206952597217657e-17,1.3124950104532327e-53,2.859535019506015e-49,6.1737956950700425e-30,1.9202256962071832e-15,1.2253441893316954e-42,3.2069053607109675e-29,9.261400708170601e-19,2.2690221115414477e-29,2.3133575356822414e-53,1.217907723609292e-28,3.321780111838166e-37,3.324506529722457e-41,7.82513258182643e-51,5.299926449495317e-41,6.887039230914018e-40,8.39874105769763e-19,8.631836737155846e-41,2.3634269509969166e-41,4.35479539464702e-45,1.880471750041737e-48
1.454826096426747e-17,0.894095317400863,1.2764978741372897e-20,6.573047513358794e-20,6.095904573064234e-28,1.6797539090241703e-18,0.0,0.0,7.804896378066559e-16,2.5157845983664414e-28,1.2437147197012553e-37,3.825378203265478e-38,3.938255595577954e-40,1.7999223935299658e-47,2.663919793070977e-31,1.4351524594547915e-27,3.0046173720523012e-27,4.947228525705796e-27,3.923623264933122e-61,1.1349760794579882e-41,1.897952971194255e-64,1.1944767502219359e-63,1.8522865138506093e-18,2.196548957290882e-65,1.8960835369742437e-40,1.0436717567048381e-66,1.7777077658176523e-67,7.657911355938178e-55,4.9861534794398235e-65,7.4770683507103235e-65,2.5449961588292663e-42,7.413662992986822e-78,3.0835939126203496e-78,6.863798316782732e-79,3.76,0.0,0.5919187404220023,0.9999999998793314,3.975576947421537e-38,5.122367258331196e-38,1.1464789065749041e-11,6.876059868088016e-12,1.7620874627995858e-12,2.8266417347803206e-12,1.2066780228574424e-10,1.710283556340164e-23,4.773579280149624e-37,4.636973129295915e-23,2.502524379485998e-32,2.7105132912895726e-26,1.701537451550793e-62,3.4167043385930305e-60,3.8950471172459632e-28,3.1565954341198066e-62,4.1806304161114657e-29,2.2466490404424813e-76,3.59610342051465e-60,1.3940010784648547e-63,2.3846239376185857e-62,2.775693320112857e-60,1.5044655613994685e-77,1.1159677501090277e-76,4.542403020073924e-52,4.582706936070367e-32,4.9472285257029276e-27,1.9905586968286234e-31,5.964873488759971e-16,1.8401505123176278e-16,5.78688088581823e-25,8.033236386784316e-36,8.3084868191486e-25,3.119924868940192e-18,7.72942530325699e-17,4.019135128504334e-26,3.0749148040800103e-25,6.638581606171028e-36,2.900281592325766e-25,7.57762221465053e-31,3.840464415041259e-15,6.77141012215473e-36,1.1224013407244423e-26,2.129258607587228e-42,5.105498143055844e-48,4.808510835230627e-52,7.735348148767006e-29,1.6008841490568117e-26,2.3544676773592746e-37,8.041417783421776e-17,2.100005347137464e-52,4.5752850880107303e-48,2.4695309577702193e-29,3.840464414835947e-15,9.802812093094546e-42,1.2827686613540708e-28,1.8522864224428996e-18,9.076134829853296e-29,3.7013955759185e-52,4.871655656611501e-28,2.6574284845963327e-36,2.659621011607103e-40,1.2520325744606673e-49,4.15809954213996e-40,5.509664038462961e-39,1.679753905633751e-18,6.9055104678164384e-40,1.8907565226522025e-40,3.483863893055153e-44,1.5043867856575667e-47
2.9096571259556725e-17,0.894095317402779,2.553378469735973e-20,1.3146117416778242e-19,2.438368182427897e-27,3.359513513807791e-18,0.0,0.0,1.560981921988504e-15,1.0063163984217766e-27,9.949747491455677e-37,3.06031176238502e-37,3.150621226810177e-39,1.4399421755260187e-46,1.0655706184886175e-30,5.740624678815637e-27,1.2018500136000934e-26,1.9788964927454158e-26,1.4546040471512818e-59,9.079835822529524e-41,7.036077413231621e-63,4.428255226521716e-62,3.704579491256923e-18,8.044980232200169e-64,1.5168713375408887e-39,3.869218880526213e-65,6.585986180284149e-66,1.2252714621250057e-53,1.848515283176747e-63,2.771971940832767e-63,2.0360030181963113e-41,6.269209838149587e-76,2.302438238822525e-76,5.80441693695642e-77,3.76,0.0,0.5919187404105328,0.9999999997586624,3.1804711713340143e-37,4.09790599148212e-37,2.292961700665649e-11,1.3752143103016051e-11,3.5241809092960384e-12,5.653292994019916e-12,2.413360082251663e-10,6.841151644879705e-23,3.8188747646934224e-36,1.8547939125595486e-22,1.0010122857209767e-31,1.084208086941116e-25,6.308107560853813e-61,1.2666742948117012e-58,1.5580228381719116e-27,1.1702442126593026e-60,1.67225644536849e-28,1.662238464168944e-74,1.3331828977779299e-58,5.167978333347566e-62,8.840513283553898e-61,1.0290323696617027e-58,1.1131157901415516e-75,8.256761446332323e-75,7.267868119784732e-51,1.833192809105961e-31,1.9788964927431394e-26,7.962255968898504e-31,1.192976720196153e-15,3.6803072486647203e-16,2.3147582367200215e-24,6.426608166460792e-35,3.323403173269669e-24,6.239861127361832e-18,1.5458876735128102e-16,1.6076581256885567e-25,1.2299690385031951e-24,5.310881005909832e-35,1.1601155832080794e-24,3.0310565842059254e-30,7.680941852822725e-15,2.723784062225215e-35,4.4896167804701847e-26,1.7034124566018625e-41,8.16882290966389e-47,7.693641662282751e-51,3.094147101752329e-28,6.403552878240411e-26,1.883579758313836e-36,1.608286282094728e-16,3.360019149105983e-51,7.320479265401547e-47,9.878149904929791e-29,7.680941852001475e-15,7.84227359656354e-41,5.131087634984603e-28,3.704579125625158e-18,3.6304633407302196e-28,5.92225169940133e-51,1.9486672052723328e-27,2.125930897045096e-35,2.1277031313026993e-39,2.0032612000253384e-48,3.2937430574244755e-39,4.407744243772703e-38,3.359513500246078e-18,5.524424908092728e-39,1.5126112055883956e-39,2.7871021611673753e-43,1.2035137331615115e-46
