Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435)
1.8618997854470558e-06,0.7386907565997505,2.289568152956282e-06,1.5501315356759303e-07,6.091844523197008e-07,1.3198656801670293e-05,0.0,0.0,4.593501013631812e-06,2.6316037613980945e-08,6.203774861557343e-08,9.752470804322547e-11,6.91693132246524e-09,1.6560102402891834e-21,3.640541529204221e-16,1.4138098229630437e-11,1.4692517648838848e-15,4.092151267179406e-07,8.364764673056942e-20,2.2220882447326723e-14,4.6473200665527835e-18,4.63471084939739e-22,1.5584811346664822e-12,1.986846943234532e-18,7.333281136795389e-16,3.2676863579160674e-20,3.307921018274389e-25,6.359728064201817e-20,1.2251507896144718e-30,1.5607674784165045e-26,1.641123153695019e-14,2.8070632548399224e-26,6.707211271697769e-24,2.517390310590453e-23,3.76,0.0,0.9764730662464985,0.9993783737276983,2.560473775056422e-06,6.113059242607302e-20,0.027728082572131402,0.022134431750314012,0.005562660571598954,4.665543866542661e-06,0.0006140309172369906,1.230031470765839e-05,2.4995902887979768e-11,1.233993912663111e-10,1.7838271074241094e-15,1.6322741498840698e-06,1.6161089104686667e-14,5.4971930991949634e-15,1.1457376226288775e-08,1.5789347860539454e-14,1.742036632640702e-12,2.0767829302486586e-20,1.0280841287437033e-14,4.0257539155350666e-17,1.5606607681820125e-15,7.647760957532781e-15,1.1751559905208908e-21,1.2526188244546193e-20,2.0142052497617135e-14,3.2633352229586893e-13,4.092860023409567e-07,3.072227540103465e-08,2.5230355556361753e-06,3.7411515479925803e-07,1.2819649065865578e-05,4.853987420876067e-06,1.0396401159979472e-05,1.9629086642344687e-07,9.146938762109276e-08,2.136091719055081e-08,3.927102091624291e-08,6.10290202287664e-08,2.6128862149298276e-06,6.326032500636225e-09,2.5135358168344935e-06,1.0141530589040182e-09,1.570951899759892e-09,5.967695032294928e-12,1.5639809291149382e-10,6.193844051809521e-15,3.854956505055305e-10
1.9102689251080462e-06,0.7387815022829372,2.3726239571936545e-06,1.6140990671453192e-07,6.347025433635829e-07,1.4015660137753494e-05,0.0,0.0,4.73350731262368e-06,2.768389997845356e-08,6.79988633854083e-08,1.0120794492523166e-10,7.593174004222651e-09,1.780108292226439e-21,3.774595798368783e-16,1.4137465752344047e-11,1.5982530170094294e-15,4.3063516190348417e-07,9.589574163449847e-20,2.404510994809782e-14,5.4754603693901125e-18,4.639891343387134e-22,1.5583414918526228e-12,2.18573385123869e-18,7.92752651250849e-16,3.659900263876571e-20,4.004482117119452e-25,6.866941271587971e-20,1.4853078240094465e-30,1.757411971936624e-26,1.7630908437886408e-14,3.35306534684212e-26,8.037055502006724e-24,3.08611539186308e-23,3.76,0.0,0.9757614062962651,0.999378053872363,2.740077451547137e-06,6.802853427362973e-20,0.02843843942787201,0.022700538711086824,0.005705530883519393,4.66274607328708e-06,0.0006140307175661684,1.2945091502469974e-05,2.639531476245937e-11,1.2359281629554345e-10,1.8292337553082127e-15,1.719037804332181e-06,1.8167091354437896e-14,6.161291718578151e-15,1.233512446177131e-08,1.773969325737506e-14,1.8393447799903342e-12,2.334323316289337e-20,1.150203951122102e-14,4.5042088155312634e-17,1.7461666109328246e-15,8.554883993656623e-15,1.3208813033315448e-21,1.4079522735258746e-20,2.3265947435884433e-14,3.3467506770287146e-13,4.307111999368583e-07,3.3679074376147444e-08,2.616896093756905e-06,3.900122833329008e-07,1.3466769094964111e-05,5.225669157087733e-06,1.1049411318102313e-05,2.0362760615767214e-07,9.426510246819049e-08,2.282571047913422e-08,4.2129664594525245e-08,6.660975911374403e-08,2.783907531923538e-06,7.141012715929854e-09,2.6747627959247466e-06,1.0653176332893555e-09,1.793838010186486e-09,6.610448536189786e-12,1.7079695117168803e-10,6.763217748948495e-15,3.9980682927398697e-10
1.9586380647690367e-06,0.7388721892651388,2.4567158210792376e-06,1.6792600710498803e-07,6.606365021566406e-07,1.4861448227189972e-05,0.0,0.0,4.8749255107241235e-06,2.908676989078369e-08,7.439016897217933e-08,1.0500927317214407e-10,8.31372151422243e-09,1.91034136267099e-21,3.9103484634995517e-16,1.4136895609919466e-11,1.7349901593850521e-15,4.525958417269018e-07,1.0954084177997976e-19,2.5966106317552218e-14,6.424658496693938e-18,4.645957671747091e-22,1.5582031454709527e-12,2.39854663655881e-18,8.555634448890683e-16,4.088752528360184e-20,4.829963653979779e-25,7.400267902802629e-20,1.7921731862324557e-30,1.9728403623436273e-26,1.8912974083598114e-14,3.9864735737038364e-26,9.586403987181776e-24,3.763460002712639e-23,3.76,0.0,0.9750501963010179,0.9993777263482687,2.9271281310252983e-06,7.556251203479171e-20,0.029148295759901927,0.023266190904938987,0.00584831988693418,4.659949950486393e-06,0.0006140305131856044,1.3606196235355735e-05,2.7832726065632978e-11,1.2378607807904108e-10,1.874592706974728e-15,1.808128750801448e-06,2.035764800318545e-14,6.884808514501985e-15,1.3258321237534124e-08,1.986853784989615e-14,1.9398005591715894e-12,2.6155193145831273e-20,1.2830418626219161e-14,5.0246783209331095e-17,1.947964316096474e-15,9.541484644494807e-15,1.4799913313053351e-21,1.5775531501605287e-20,2.677130780441102e-14,3.4300981373738804e-13,4.526770790302564e-07,3.68345874736221e-08,2.7121528787501286e-06,4.0620382038009943e-07,1.412903912753307e-05,5.615471706130921e-06,1.1727554461415974e-05,2.1110176256835055e-07,9.708669783148481e-08,2.4350558394081522e-08,4.511450369885307e-08,7.252845421722751e-08,2.962016447002231e-06,8.037240197283911e-09,2.8423557464875033e-06,1.1176728182210522e-09,2.042103224038732e-09,7.303300849789286e-12,1.8607302106450527e-10,7.367222753568093e-15,4.143283436289253e-10
2.007007204430027e-06,0.7389628176520818,2.541841423446641e-06,1.7456229222605313e-07,6.869873907072833e-07,1.573634866817304e-05,0.0,0.0,5.017785140051857e-06,3.052476653183386e-08,8.123284678988532e-08,1.089363423134777e-10,9.079983073333794e-09,2.0468787638215736e-21,4.047798230999722e-16,1.4136390896502961e-11,1.8797272608535577e-15,4.750967688994392e-07,1.2469952360706915e-19,2.7986319564313693e-14,7.508939563646201e-18,4.653012088874664e-22,1.558066166481088e-12,2.625878099977185e-18,9.218789786349197e-16,4.5567681505380593e-20,5.804821151085422e-25,7.960354498713352e-20,2.1526911441336686e-30,2.2083111711666648e-26,2.025942048139426e-14,4.7183776155300536e-26,1.138443428390558e-23,4.5664947331366926e-23,3.76,0.0,0.974339435069947,0.9993773910392421,3.1217474608171893e-06,8.378065019101588e-20,0.029857651899113716,0.023831388488321663,0.00599102773946748,4.6571554926364e-06,0.0006140303040220905,1.4283618366655663e-05,2.9308112309500576e-11,1.239791765774391e-10,1.91990400182951e-15,1.8995555859252377e-06,2.2744000770447802e-14,7.671257954627447e-15,1.4228331676876523e-08,2.2186690819663148e-14,2.043452612190799e-12,2.9218071178390365e-20,1.4272177293388918e-14,5.589593532228057e-17,2.166996698571844e-15,1.0612149583125545e-14,1.6532986667485247e-21,1.762287649829602e-20,3.069263081850558e-14,3.5133777377471345e-13,4.751832227969688e-07,4.01968913538138e-08,2.808799101291261e-06,4.2268853101984693e-07,1.4806396475632492e-05,6.02378458860874e-06,1.2431232577900407e-05,2.1871531866034103e-07,9.993459799197415e-08,2.593644147365783e-08,4.822775646109851e-08,7.879485570981249e-08,3.147350343948751e-06,9.020532289388652e-09,3.0164164268576117e-06,1.17121320607179e-09,2.317956952328883e-09,8.048769172754368e-12,2.0225162976169557e-10,8.006857209786217e-15,4.290590756727195e-10
2.0553763440910175e-06,0.7390533875492031,2.6279985049408945e-06,1.8131960644557952e-07,7.137563042759024e-07,1.66406876485241e-05,0.0,0.0,5.162115989231385e-06,3.1998017972587174e-08,8.854861179124876e-08,1.1299704172907246e-10,9.893362619909383e-09,2.1898917928504155e-21,4.1869440787640986e-16,1.4135954700190788e-11,2.0327313387566345e-15,4.981375486348082e-07,1.4149472606911352e-19,3.010819348179949e-14,8.74355195030761e-18,4.661165792720522e-22,1.5579306255916637e-12,2.8683330267440052e-18,9.918195045806805e-16,5.0665884734928526e-20,6.952201251406596e-25,8.547847305957345e-20,2.5746370027559043e-30,2.46513391847312e-26,2.1672277841013258e-14,5.560921049666574e-26,1.346330862568601e-23,5.514415743134184e-23,3.76,0.0,0.9736291214170782,0.9993770478281983,3.324057431608786e-06,9.273405126981465e-20,0.030566508175751822,0.02439613161499694,0.006133654600526119,4.654362694252929e-06,0.0006140300900120101,1.4977347357431464e-05,3.082144900646891e-11,1.2417211174963965e-10,1.965167679189224e-15,1.9933271340130397e-06,2.5337731812734295e-14,8.52425739564541e-15,1.5246541644121265e-08,2.4705286132324257e-14,2.1503506955819965e-12,3.254665981131026e-20,1.5833690523905905e-14,6.201454749894621e-17,2.4042334133735118e-15,1.177159559659532e-14,1.8416402655807583e-21,1.9630479392093235e-20,3.506647404156128e-14,3.596589615842249e-13,4.982292164993897e-07,4.377420634952181e-08,2.906828041982819e-06,4.394651946145258e-07,1.549877893218264e-05,6.450994312049253e-06,1.3160845800426715e-05,2.2647024818106416e-07,1.0280922531573725e-07,2.758433967722683e-08,5.147164130536422e-08,8.541867826495743e-08,3.3400465828447807e-06,1.0096963641948093e-08,3.1970456818576463e-06,1.2259334304857634e-09,2.6237438689050167e-09,8.8494344946297e-12,2.193579977869109e-10,8.683115067287325e-15,4.439979219545357e-10
2.103745483752008e-06,0.7391438990616542,2.7151848628143474e-06,1.8819880059478237e-07,7.409443661825378e-07,1.7574789969156304e-05,0.0,0.0,5.3079481018350385e-06,3.350666117169078e-08,9.635971081707656e-08,1.171994998876727e-10,1.075525904831751e-08,2.339553747597679e-21,4.3277852569995123e-16,1.4135590119164517e-11,2.1942723544797447e-15,5.217177886295009e-07,1.60055926173719e-19,3.23341676438538e-14,1.014504101346967e-17,4.670539500709799e-22,1.5577965936738872e-12,3.1265283862410415e-18,1.065507035262073e-15,5.620973976325843e-20,8.298222612329526e-25,9.163392323192299e-20,3.066693995660312e-30,2.744669972349738e-26,2.31536151895283e-14,6.527369922321539e-26,1.585839475838887e-23,6.628742904878009e-23,3.76,0.0,0.9729192541612113,0.9993766965971655,3.5341803863067244e-06,1.0247693801981118e-19,0.03127486491941518,0.024960420436047185,0.006276200631300746,4.6515715498717905e-06,0.0006140298710771271,1.56873726695112e-05,3.237271166975362e-11,1.24364883556308e-10,2.010383777842337e-15,2.0894524444544136e-06,2.8150763146678717e-14,9.447526886661347e-15,1.631435823502088e-08,2.743578194400613e-14,2.2605456886511115e-12,3.6156181224002505e-20,1.7521509312372302e-14,6.862831330523583e-17,2.660670899832687e-15,1.3024669312895687e-14,2.045877391035668e-21,2.1807520961696422e-20,3.993151591956135e-14,3.679733906756876e-13,5.218146475348936e-07,4.757489683548359e-08,3.006233065807999e-06,4.5653260413841354e-07,1.6206124770021097e-05,6.8974843937329216e-06,1.3916792429243424e-05,2.3436851569293244e-07,1.0571100026863743e-07,2.929523237450901e-08,5.48483768777329e-08,9.240960270888632e-08,3.540242504015443e-06,1.1272870535822566e-08,3.3843434459445403e-06,1.2818281662923176e-09,2.9619487726518825e-09,9.70794201014784e-12,2.3741724349128333e-10,9.39698625727366e-15,4.5914379260130607e-10
2.1521146234129983e-06,0.7392343522943029,2.8033983464987e-06,1.952007316112693e-07,7.685527234949794e-07,1.8538979065823427e-05,0.0,0.0,5.455311774812036e-06,3.505084197267121e-08,1.0468892103028435e-07,1.215520836344393e-10,1.1667066441492174e-08,2.4960399390095945e-21,4.470321286905828e-16,1.4135300275440764e-11,2.3646232096350394e-15,5.458370990434305e-07,1.805193151176598e-19,3.466667740047773e-14,1.1731325375624306e-17,4.681264043193429e-22,1.557664142114123e-12,3.401093539423702e-18,1.143065336208074e-15,6.22280707620879e-20,9.872278662119245e-25,9.807635349155103e-20,3.638535352236495e-30,3.0483333982728483e-26,2.4705540993243985e-14,7.632183913872418e-26,1.8608497751944192e-23,7.933530536035526e-23,3.76,0.0,0.9722098321258656,0.9993763372272715,3.752239027581432e-06,1.1306680017801315e-19,0.03198272245905978,0.02552425509988432,0.00641866599476706,4.648782054048677e-06,0.000614029647139918,1.6413683765536193e-05,3.3961875813739743e-11,1.2455749195755427e-10,2.0555523362062236e-15,2.1879407891358504e-06,3.119535604091336e-14,1.044488896443377e-14,1.7433210270756784e-08,3.038995997879023e-14,2.374089601729214e-12,4.006228618819442e-20,1.934236025827244e-14,7.576361538318773e-17,2.9373323240051757e-15,1.4376346919443032e-14,2.2668955550222535e-21,2.416344047268548e-20,4.5328616156799734e-14,3.7628107457876226e-13,5.459391054852368e-07,5.1607471590127856e-08,3.1070076173010843e-06,4.738895655722476e-07,1.6928372738457776e-05,7.363635383355463e-06,1.4699468953242369e-05,2.4241207664881673e-07,1.0864034143195753e-07,3.1070098336419376e-08,5.8360182059166025e-08,9.977727758851815e-08,3.7480754318029378e-06,1.2554855141183277e-08,3.5784087460464027e-06,1.338892129213405e-09,3.3352014973100383e-09,1.062700154002107e-11,2.564543873099676e-10,1.014945685981854e-14,4.744956105629465e-10
2.2004837630739888e-06,0.7393247473517375,2.8926368538152915e-06,2.023262622333636e-07,7.965825434599998e-07,1.9533577029385886e-05,0.0,0.0,5.604237556911157e-06,3.663071510083471e-08,1.1355954843145727e-07,1.2606339752716768e-10,1.263017429613047e-08,2.6595277121976106e-21,4.614551959654068e-16,1.4135088323776353e-11,2.5440597428676855e-15,5.704950924817633e-07,2.0302797502445832e-19,3.710815387365927e-14,1.3521775820639456e-17,4.693480971835043e-22,1.5575333430427037e-12,3.692670454158331e-18,1.2246199186013362e-15,6.875094941795785e-20,1.1707363379398907e-24,1.0481222032417159e-19,4.3009117714166735e-30,3.3775918087279024e-26,2.6330203786450936e-14,8.891089643783064e-26,2.1756103153178143e-23,9.455591180932533e-23,3.76,0.0,0.9715008541392257,0.9993759695987288,3.97835642429054e-06,1.2456454593224065e-19,0.032690081123001216,0.026087635752258975,0.0065610508556870235,4.645994201358528e-06,0.0006140294181379704,1.7156270109010387e-05,3.558891695425922e-11,1.2474993691094394e-10,2.1006733927583642e-15,2.2888016598716894e-06,3.4484110380516833e-14,1.1520268441471918e-14,1.860454879548116e-08,3.357992488084696e-14,2.4910355845380776e-12,4.428105299872073e-20,2.13031451771551e-14,8.344752392559294e-17,3.2352675195122188e-15,1.5831733874133693e-14,2.5056044576349596e-21,2.6707935032693504e-20,5.130087592780241e-14,3.845820274242326e-13,5.706021821678666e-07,5.5880584150578135e-08,3.2091452163162262e-06,4.915348973535746e-07,1.7665462057766944e-05,7.849824885469916e-06,1.5509270070134496e-05,2.5060287747057486e-07,1.1159766551893356e-07,3.2909915727385895e-08,6.200927596622398e-08,1.075313206601838e-07,3.963682678186084e-06,1.3949789708534145e-08,3.779339704113346e-06,1.3971200754030616e-09,3.746281867200907e-09,1.1609387956575376e-11,2.764943558063609e-10,1.094150926288174e-14,4.900523109524318e-10
2.248852902734979e-06,0.7394150843382702,2.982898327717539e-06,2.0957626073748423e-07,8.250350105605068e-07,2.0558904624778795e-05,0.0,0.0,5.754756247101655e-06,3.824644415986741e-08,1.2299542645248045e-07,1.307422832197213e-10,1.3645967739767274e-08,2.8301964717504534e-21,4.760477337913915e-16,1.413495745575821e-11,2.7328607273017524e-15,5.956913839766694e-07,2.277320562878927e-19,3.966102395329137e-14,1.5537296825747302e-17,4.70734318313005e-22,1.5574042694396544e-12,4.001913928632461e-18,1.3102980320686506e-15,7.580972319836241e-20,1.3840421282826438e-24,1.1184797923072174e-19,5.0657445382597946e-30,3.733967213404411e-26,2.802979280686205e-14,1.0321156853424789e-25,2.5347631853890512e-23,1.1224732902804064e-22,3.76,0.0,0.9707923190340922,0.9993755935908685,4.2126560169496205e-06,1.3703465818461344e-19,0.0333969412389171,0.026650562536269587,0.006703355380610173,4.643207986395466e-06,0.0006140291839918436,1.791512116435187e-05,3.7253810608786736e-11,1.249422183761938e-10,2.1457469854119924e-15,2.392044765845772e-06,3.8029964007364626e-14,1.2677692187878827e-14,1.982984757734397e-08,3.701810354432958e-14,2.6114379340876534e-12,4.8828986376024126e-20,2.3410940702828652e-14,9.170779511527282e-17,3.555552927009649e-15,1.7396064609906145e-14,2.7629379250548633e-21,2.945095892946579e-20,5.78936979211025e-14,3.9287626301581194e-13,5.958034716879093e-07,6.040303316159656e-08,3.31263945429907e-06,5.094674298736161e-07,1.841733241197581e-05,8.356427581663043e-06,1.634658870564249e-05,2.589428556297822e-07,1.1458338739164398e-07,3.481566209912464e-08,6.579787794262942e-08,1.156813203022678e-07,4.187201546259113e-06,1.546482069340911e-08,3.987233539402307e-06,1.4565068008559965e-09,4.198124697177483e-09,1.2657941613627426e-11,2.9756198551214935e-10,1.1774122313230197e-14,5.058128404605036e-10
2.2972220423959696e-06,0.739505363357939,3.074180753471227e-06,2.1695160071127408e-07,8.539113240790043e-07,2.1615281308852364e-05,0.0,0.0,5.906898892996721e-06,3.989820162814915e-08,1.330209146250677e-07,1.3559781889022534e-10,1.4715827739041337e-08,3.0082277022361573e-21,4.908097758854845e-16,1.4134910901564832e-11,2.931307868639258e-15,6.214255909690617e-07,2.5478895552350554e-19,4.2327710293172264e-14,1.7800410758619954e-17,4.723015560124811e-22,1.5572769951809022e-12,4.329491823020205e-18,1.4002286576116235e-15,8.343704376726196e-20,1.631272284640756e-24,1.1919008526538783e-19,5.946224525258064e-30,4.119036870333517e-26,2.9806538637571715e-14,1.1940877498548851e-25,2.9433707055207213e-23,1.3274010554962796e-22,3.76,0.0,0.9700842256478326,0.9993752090821294,4.4552616224146e-06,1.505453557231538e-19,0.03410330313384965,0.027213035592371437,0.0068455797378749374,4.640423403772855e-06,0.0006140289446184947,1.869022639694691e-05,3.895653229659755e-11,1.2513433631305155e-10,2.190773151555622e-15,2.4976800310633626e-06,4.1846192039425845e-14,1.3921288907744726e-14,2.111060361295297e-08,4.071724442386248e-14,2.7353521025058803e-12,5.3723016339736125e-20,2.5672997881744407e-14,1.0057286953364334e-16,3.899291532465153e-15,1.907470223366073e-14,3.039853845813927e-21,3.240272295147611e-20,6.515484621098134e-14,4.011637949711296e-13,6.215425704909609e-07,6.518376271917415e-08,3.4174839909711504e-06,5.276860050125221e-07,1.9183923940288284e-05,8.883815252424147e-06,1.7211816031811607e-05,2.6743393972931215e-07,1.1759792007810276e-07,3.6788314386013493e-08,6.972820754514871e-08,1.242368368540137e-07,4.418769333582566e-06,1.7107372815529117e-08,4.202186570514932e-06,1.5170471407039312e-09,4.693824835111848e-09,1.3775568780041734e-11,3.1968202656859294e-10,1.264827145955281e-14,5.217761568360312e-10
2.3939603217179505e-06,0.7396857479114848,3.2598005993401543e-06,2.3208182487962534e-07,9.129403503828885e-07,2.382245332821086e-05,0.0,0.0,6.216181476180677e-06,4.3310536054784735e-08,1.5494078273177777e-07,1.4587633246635424e-10,1.702325162640005e-08,3.387114042411148e-21,5.208426463039655e-16,1.413508385734941e-11,3.3582821024433328e-15,6.745062331553059e-07,3.166280989919087e-19,4.801220116527222e-14,2.316812720491198e-17,4.760514326344778e-22,1.5570281449175523e-12,5.0423890925520975e-18,1.5933719846012288e-15,1.0053462499380834e-19,2.246426392639376e-24,1.3481916012256545e-19,8.113890457710629e-30,4.981849334917956e-26,3.360063369562056e-14,1.5830849541404326e-25,3.931472015172677e-23,1.836307311527109e-22,3.76,0.0,0.9686693594039766,0.9993744140712237,4.9658880432808415e-06,1.8098107623858588e-19,0.035514533565770535,0.028336621069507188,0.00712978863173584,4.634859114095429e-06,0.00061402844992391,2.028915726062942e-05,4.247536185912842e-11,1.2551808142923663e-10,2.2806833542773703e-15,2.716167794183156e-06,5.034455392236976e-14,1.6684023869795446e-14,2.384459463303398e-08,4.895101016297323e-14,2.9939435280896376e-12,6.461920564773807e-20,3.068977095362988e-14,1.2023460258673365e-16,4.661672628041231e-15,2.279699209200886e-14,3.656384519868314e-21,3.897459283543563e-20,8.188534245456664e-14,4.17718805520094e-13,6.746325937669997e-07,7.555656913761529e-08,3.6311989236772503e-06,5.649767056003129e-07,2.0761033291196426e-05,1.000241826195865e-05,1.902755277852428e-05,2.848770963217384e-07,1.237150609408581e-07,4.093824135020448e-08,7.802292882557375e-08,1.4260252921211085e-07,4.906600847580243e-06,2.080615441042948e-08,4.653651001433322e-06,1.6415681948087793e-09,5.830007231824948e-09,1.6230000922386563e-11,3.6717793139227665e-10,1.45250636325601e-14,5.543070338264775e-10
