Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221)
2.8136357475932894e-18,0.5438562016274517,3.5346134054997667e-26,1.1694580610051601e-29,1.1303599961716182e-32,1.2792617670387434e-37,0.0,0.0,3.410681156927411e-20,3.8646226551124093e-35,9.119920881677216e-47,7.715734535037037e-47,7.072247713978922e-52,3.3875437653360104e-68,3.400594634527242e-45,1.093014291956999e-35,8.346072610896547e-40,1.139122528728851e-34,6.113092627267208e-86,1.3129723973543147e-64,4.6972979968803396e-82,2.4847269276001644e-81,4.6520438608364195e-26,1.6954301717868712e-80,9.644844614010235e-56,1.0723498251420191e-88,2.013036999828836e-94,1.861420651413261e-75,1.5138373265396467e-89,7.204059464788125e-89,6.52386601818984e-56,6.003771785064364e-101,5.516881242262768e-101,2.048894356365843e-102,3.76,0.0,0.870600879741545,0.9999999999995536,5.289420905379675e-44,1.3551395718879341e-52,4.53920584059329e-17,2.9051831556591594e-17,1.2082274378887709e-17,4.257952470453585e-18,4.463743555213432e-13,8.842231233391531e-36,1.5514146049637218e-55,1.1054995946695459e-32,2.5898747487302918e-39,1.1601228224530299e-32,1.8865709662147573e-87,3.0056826511894542e-86,1.2435938318136195e-38,3.7362545375274647e-88,1.5289694438464715e-41,1.831059327798166e-101,1.9281145353297023e-86,1.9978836929895537e-89,5.179022748179357e-88,1.4617633643875703e-86,1.7384950347832253e-102,2.176594139069102e-101,2.302678075589064e-98,1.1609294569255444e-38,1.1391225287285158e-34,7.256854374482393e-42,2.6233680585908875e-20,7.87316632930373e-21,1.1550614524819314e-31,1.9329175229728058e-44,2.5163576967445586e-32,2.5617473418985466e-27,5.166622531336775e-25,1.9812285408722478e-36,4.652544300659528e-35,6.391900239353214e-46,3.765368209655897e-34,2.9710927332034936e-39,3.4947002029052245e-20,5.16028856836862e-44,5.890238196803079e-34,1.0338132860055586e-60,3.52042953875895e-58,1.4439909512865716e-62,1.3927256506970012e-32,8.735767353146229e-37,7.723590451455966e-51,5.192240002017726e-25,1.4662933039903434e-62,5.939491253066843e-59,1.579014107737075e-40,3.4947002029062585e-20,1.5690293179056159e-52,1.6318230965395317e-32,4.6520438619149344e-26,3.9990974499819576e-39
5.629716009302646e-18,0.5438562016274517,7.072298276129827e-26,2.3399321650900181e-29,4.524385787829111e-32,5.120381268736043e-37,0.0,0.0,6.824325546834619e-20,1.546856211775833e-34,7.301482006653324e-46,6.177279123691795e-46,5.662098514850746e-51,2.712094782590548e-67,1.3611240738449835e-44,4.3749056443322917e-35,3.340604094966317e-39,4.559458765206057e-34,1.958604736189695e-84,1.0511762669002966e-63,1.5054922279146826e-80,7.963593283361683e-80,9.308129460491458e-26,5.432113102297803e-79,7.721740172537371e-55,3.4369062990680496e-87,6.451797570674995e-93,2.9817390420248555e-74,4.8518749074342614e-88,2.3089136661908973e-87,5.223059616267588e-55,3.8491764020920965e-99,3.537018093562241e-99,1.3136002224271335e-100,3.76,0.0,0.870600879741545,0.9999999999991068,4.234752918637689e-43,1.0849356407826825e-51,9.082355387390397e-17,5.812890363046043e-17,2.4175045955340075e-17,8.519604288103429e-18,8.931365207975802e-13,3.5391968454913754e-35,1.2420750105231244e-54,4.4248793635573285e-32,1.036624837501899e-38,4.643514657292903e-32,6.0464929756361706e-86,9.633265496053155e-85,4.97761624102877e-38,1.1974761286960629e-86,6.119862384648226e-41,1.1737450644508925e-99,6.179640827174383e-85,6.403252219437545e-88,1.659885866081008e-86,4.684977165273117e-85,1.1144095259908162e-100,1.3952396738799408e-99,1.4760619682017614e-96,4.646743469921135e-38,4.559458765203371e-34,2.9046329644726454e-41,5.249015324868523e-20,1.575317294186097e-20,4.623255986884293e-31,1.5475093149626617e-43,1.0071988604335565e-31,5.125720403729346e-27,1.0337733876245232e-24,7.930077391323096e-36,1.8622302076502565e-34,5.1174067408084636e-45,1.5071285671299585e-33,1.1892113823998652e-38,6.992436635350318e-20,2.6767840431113738e-43,2.35763031909676e-33,8.276792316013164e-60,5.63727404591346e-57,2.3122669028445573e-61,5.57453215008985e-32,3.496583547926656e-36,6.183568635520262e-50,1.0388991069323246e-24,2.347979713012141e-61,9.510924568445849e-58,6.320172892691753e-40,6.992436635354456e-20,1.2561777569181394e-51,6.531545039558545e-32,9.308129464808333e-26,1.6006811847376073e-38
1.1261876532721359e-17,0.5438562016274517,1.4147669693946047e-25,4.6808803928783175e-29,1.810343643652666e-31,2.0488197466921155e-36,0.0,0.0,1.3651614326656381e-19,6.189439720629282e-34,5.843404673136335e-45,4.943700698182529e-45,4.531399822140972e-50,2.1705000849449656e-66,5.446269237554879e-44,1.7505321148238817e-34,1.3366767728712252e-38,1.8243774121365577e-33,6.271402148732482e-83,8.412604963943467e-63,4.821349242786209e-79,2.550346240952099e-78,1.8620300653333206e-25,1.739354836453297e-77,6.179738937147549e-54,1.1006756760554196e-85,2.066189225519539e-91,4.773557128784436e-73,1.5538162532857674e-86,7.394311947293625e-86,4.1800351064813705e-54,2.46563903417159e-97,2.2656821279391735e-97,8.414434062687206e-99,3.76,0.0,0.8706008797415449,0.9999999999982133,3.389089362739886e-42,8.682782473530705e-51,1.816865448098461e-16,1.1628304778818374e-16,4.8360589108291813e-17,1.7042907913370364e-17,1.7866608374579116e-12,1.4161397400713005e-34,9.940375004588489e-54,1.7705280884741957e-31,4.1478495937513137e-38,1.8580107088315361e-31,1.936393555354568e-84,3.085059920031662e-83,1.991694872728355e-37,3.834925632853116e-85,2.448742102766117e-40,7.517948220257478e-98,1.97903423737828e-83,2.0506459534545063e-86,5.315796013195639e-85,1.5003671699604374e-83,7.137898417304793e-99,8.936642095074647e-98,9.454316662334787e-95,1.8593027925705549e-37,1.824377412134408e-33,1.1622315508393793e-40,1.0500309857394735e-19,3.151318616618139e-20,1.8499046016832974e-30,1.2384777716116134e-42,4.03010737895625e-31,1.0253666674196962e-26,2.067995657098957e-24,3.173063894739009e-35,7.451346492567512e-34,4.095480675149727e-44,6.030477394326052e-33,4.758394549207125e-38,1.3987909500233936e-19,1.5602806024887276e-42,9.43359223208966e-33,6.623949339933524e-59,9.02330972711456e-56,3.7011328943162644e-60,2.2305389760794483e-31,1.3990888702633738e-35,4.948734221329268e-49,2.0782493193880142e-24,3.7582966100133047e-60,1.5223673177040552e-56,2.5288935438671076e-39,1.3987909500250494e-19,1.0053244087158971e-50,2.6134687887059513e-31,1.8620300670606324e-25,6.404809801744135e-38
2.2526197579558786e-17,0.5438562016274519,2.829841923580288e-25,9.362776926929281e-29,7.242553399445738e-31,8.196615327641028e-36,0.0,0.0,2.73061918863293e-19,2.476178920365291e-33,4.675611553383381e-44,3.955711676324493e-44,3.625808628525786e-49,1.7367298394489934e-65,2.1788623315489495e-43,7.003268331283399e-34,5.347577491535983e-38,7.298697684164348e-33,2.007467632114095e-81,6.731362283164814e-62,1.543435864390188e-77,8.164303508893949e-77,3.7244643013143364e-25,5.567661940644335e-76,4.944730075557072e-53,3.5235673072156714e-84,6.614388996305459e-90,7.639912003803199e-72,4.97415887954921e-85,2.3671063223939276e-84,3.3446632091087154e-53,1.5787024908531203e-95,1.4506739327131282e-95,5.387604920726868e-97,3.76,0.0,0.8706008797415447,0.9999999999964263,2.7117864113071297e-41,6.947545207257899e-50,3.634125266817303e-16,2.32591336143573e-16,9.673167541438337e-17,3.4089515123773235e-17,3.5737094152100054e-12,5.665481096202974e-34,7.953810295593929e-53,7.083265059105686e-31,1.6594099111337346e-37,7.433252700206372e-31,6.198885707664156e-83,9.876057278176859e-82,7.968076498955694e-37,1.2276567582068543e-83,9.79656293549246e-40,4.813401202599039e-96,6.335389258893434e-82,6.564636564922785e-85,1.7017208350665827e-83,4.8030548888370504e-82,4.5700724727865925e-97,5.721726455575698e-96,6.053170154758175e-93,7.438422981619876e-37,7.29869768414715e-33,4.649683155806417e-40,2.1002898922330912e-19,6.303321261164605e-20,7.40082299186702e-30,9.909703853141723e-42,1.6123053763767898e-30,2.050955980235626e-26,4.1364401980187944e-24,1.269432173644021e-34,2.9810237954041987e-33,3.277006782858426e-43,2.412583638785961e-32,1.9036676677671148e-37,2.797885522997492e-19,1.0156522097627248e-41,3.774051171471404e-32,5.3001658830004246e-58,1.4440233284657436e-54,5.9230175923702625e-59,8.923608340915517e-31,5.597266512967549e-35,3.9597392627019226e-48,4.156949740277736e-24,6.014498025369415e-59,2.4362833181446933e-55,1.0117230062726407e-38,2.797885523004115e-19,8.044129512157858e-50,1.045557694144085e-30,3.7244643082247095e-25,2.562341040073986e-37
4.505483967323364e-17,0.5438562016274517,5.659994514441414e-25,1.872657030892891e-28,2.8972571414450437e-30,3.2789147561951913e-35,0.0,0.0,5.461534700579274e-19,9.90552180311245e-33,3.7408444034740585e-43,3.1648698164205994e-43,2.900922791929623e-48,1.3895157902184145e-64,8.716158630392462e-43,2.801535319504199e-33,2.139205094067595e-37,2.9197167411514236e-32,6.424886904040187e-80,5.385601377807942e-61,4.9399615264786033e-76,2.6130885084071187e-75,7.449332762927038e-25,1.7819281044268403e-74,3.95615967982164e-52,1.1277788973480536e-82,2.1170179210649165e-88,1.2225636427153023e-70,1.5920424115011408e-83,7.576222944463847e-83,2.675984680534134e-52,1.0105915736196344e-93,9.286354277734857e-94,3.448825202494568e-95,3.76,0.0,0.8706008797415443,0.9999999999928522,2.1696351194322943e-40,5.558563925791508e-49,7.268644904254987e-16,4.652079130141222e-16,1.9347384802731872e-16,6.818272938405496e-17,7.147806348439928e-12,2.266376879457954e-33,6.363652419476917e-52,2.833536465019454e-30,6.638179721582237e-37,2.973543070870349e-30,1.9840317457767683e-81,3.1609569394616935e-80,3.187490076208868e-36,3.9292708879386386e-82,3.9189441013919936e-39,3.08118946952748e-94,2.027721394382181e-80,2.10109494692589e-83,5.446572902775081e-82,1.537278419902746e-80,2.925428004700907e-95,3.6626331530621504e-94,3.8747995116568683e-91,2.9756122359088608e-36,2.9197167411376635e-32,1.8600247552342738e-39,4.200807705173831e-19,1.2607326548987062e-19,2.960570130690166e-29,7.928515834422079e-41,6.449746392244264e-30,4.102134840757113e-26,8.273329287742349e-24,5.078141944916727e-34,1.1925065622471385e-32,2.6218543448239475e-42,9.651119972886773e-32,7.615290411604991e-37,5.596074668935182e-19,7.194701309746748e-41,1.5097433330650596e-31,4.240535315692859e-57,2.310672368060066e-53,9.477792177148534e-58,3.569733842478879e-30,2.239088824518333e-34,3.1680921962560433e-47,8.314350565970551e-24,9.624175366753988e-58,3.898449772251139e-54,4.0472287292982066e-38,5.59607466896168e-19,6.435925537310998e-49,4.1825711569045694e-30,7.4493327905707775e-25,1.0250198837763666e-36
9.011212386058335e-17,0.543856201627452,1.1320310426122686e-24,3.7454158328520967e-28,1.1589500145176837e-29,1.3116206997754965e-34,0.0,0.0,1.0923365724518987e-18,3.9623699513302346e-32,2.9928175896785046e-42,2.5320160435425873e-42,2.320849157251434e-47,1.111665396008038e-63,3.486605302551108e-42,1.120659723909309e-32,8.557168623938324e-37,1.167934266402766e-31,2.0561222931756126e-78,4.3086860086424867e-60,1.5809423794502482e-74,8.362701487621063e-74,1.4899069644755106e-24,5.702612017061949e-73,3.165078013899169e-51,3.609352220604272e-81,6.775118928430041e-87,1.9562441622782025e-69,5.095034321991758e-82,2.424628605293964e-81,2.1408894536144584e-51,6.468496513369934e-92,5.943921273641477e-92,2.207491231744495e-93,3.76,0.0,0.8706008797415435,0.999999999985704,1.735790495998834e-39,4.4470622754807483e-48,1.453768417913035e-15,9.304410673943021e-16,3.869581932561983e-16,1.363691572625224e-16,1.429599932580283e-11,9.065876418189592e-33,5.0911636243973884e-51,1.1334605830565807e-29,2.6553798209375753e-36,1.1894656286921605e-29,6.349523128360965e-80,1.0116052065596956e-78,1.2750479728924915e-35,1.257489915280316e-80,1.5676414279451118e-38,1.9721573191074872e-92,6.4893434420762e-79,6.72416214034373e-82,1.7430740922288363e-80,4.9197723749750095e-79,1.872459936832949e-93,2.344318146968216e-92,2.480118374721063e-89,1.190294035738951e-35,1.1679342663917572e-31,7.440402750679235e-39,8.401843330869321e-19,2.521533711955006e-19,1.1842762405876956e-28,6.343113783419588e-40,2.580003537798887e-29,8.204493501358589e-26,1.654710749872498e-23,2.031339422509075e-33,4.770220324062533e-32,2.0975830403533523e-41,3.8606050780565272e-31,3.046240117350316e-36,1.1192452960768544e-18,5.383509036298645e-40,6.039219069961725e-31,3.3925893078540643e-56,3.6972638202861e-52,1.5165238563074743e-56,1.4279516387670427e-29,8.95671974948958e-34,2.5345940774017377e-46,1.662915215300965e-23,1.5399462319491847e-56,6.237836588960122e-53,1.6189632375470356e-37,1.1192452960874537e-18,5.149002278479643e-48,1.673096540263651e-29,1.4899069755334575e-24,4.1002467799884424e-36
1.8022669223528276e-16,0.5438562016274521,2.2640985169321284e-24,7.490933939009207e-28,4.635894375047138e-29,5.246600958552392e-34,0.0,0.0,2.184702777258654e-18,1.584980227134715e-31,2.394310892027064e-41,2.025660902427729e-41,1.8567245959488604e-46,8.893534125852325e-63,1.3946704792071675e-41,4.482730066163047e-32,3.42293713263991e-36,4.671832485211283e-31,6.579844851585908e-77,3.447031211595666e-59,5.86131049381621e-73,3.100453915264461e-72,2.979854324282194e-24,1.8310569654300165e-71,2.5321225435678204e-50,1.3382609692179737e-79,2.508761332974473e-85,3.130105177731513e-68,1.8889380848343894e-80,8.989259552081608e-80,1.712752341188471e-50,5.4704244885573496e-90,5.026786322485374e-90,1.8668824297455374e-91,3.76,0.0,0.8706008797415421,0.9999999999714076,1.388665357696375e-38,3.5577343079040906e-47,2.907576272888105e-15,1.8609073787109912e-15,7.739268837259933e-16,2.727420104510732e-16,2.859238172414174e-11,3.626424352876655e-32,4.073027581957151e-50,4.533933585016108e-29,1.0621734456592025e-35,4.757959320885429e-29,2.3540724946484398e-78,3.750504983943308e-77,5.100296140125903e-35,4.6621187278129677e-79,6.270693286253204e-38,1.4592209787883198e-90,2.4059104016452323e-77,2.492969199831527e-80,6.462411960330258e-79,1.8239952617020054e-77,1.3854535874708014e-91,1.734586697023639e-90,1.8350672522687571e-87,4.761278675418738e-35,4.671832485123213e-31,2.9762224338094414e-38,1.6803914581516354e-18,5.043135824034845e-19,4.737201339147397e-28,5.074611474762769e-39,1.0320224115262955e-28,1.6409214580795579e-25,3.3094664046832315e-23,8.125522914314324e-33,1.9081269293245491e-31,1.6781062459617784e-40,1.5442734493703332e-30,1.2185208380732644e-35,2.2385209544267188e-18,4.1578973240456504e-39,2.4157367763991205e-30,2.7141358748934356e-55,5.915772496370436e-51,2.4264997969741233e-55,5.711922748561267e-29,3.5827607911985384e-33,2.027723390617995e-45,3.325875506970178e-23,2.463976147829931e-55,9.980791354573204e-52,6.476031665314109e-37,2.238520954469118e-18,4.119327468114156e-47,6.69252231058001e-29,2.9798543685148803e-24,1.6401324043251985e-35
3.604558289846816e-16,0.5438562016274523,4.5282506335062366e-24,1.4981972160290918e-27,1.854376613116441e-28,2.0986708658653026e-33,0.0,0.0,4.369435186947412e-18,6.339985402410235e-31,1.9154714292500137e-40,1.6205479334720904e-40,1.4853992242338405e-45,7.114911519832921e-62,5.57873853452938e-41,1.793110242082306e-31,1.36918881562585e-35,1.868752300592639e-30,2.1055908801503355e-75,2.757658635487589e-58,1.883679389571826e-71,9.964087595167305e-71,5.95974897765984e-24,5.860110432077592e-70,2.0257221246775174e-49,4.3014167207933463e-78,8.062267416052464e-84,5.008261546676564e-67,6.070574539013956e-79,2.8889245148196126e-78,1.3702183341448901e-49,3.514453875442625e-88,3.229444273656057e-88,1.199373213524659e-89,3.76,0.0,0.8706008797415392,0.9999999999428149,1.1109454704295412e-37,2.846221291902816e-46,5.815191982838237e-15,3.721840011569682e-15,1.5478642647137262e-15,5.45487706554639e-16,5.7185132295279076e-11,1.45058450177482e-31,3.2584607459877872e-49,1.8135910903690583e-28,4.248736261098208e-35,1.9032030927142265e-28,7.565404672866558e-77,1.205319025608962e-75,2.040139595458748e-34,1.4982898957076285e-77,2.5083028275626455e-37,9.398307693059277e-89,7.731997651832128e-76,8.011784663381633e-79,2.076859450907796e-77,5.86186728008932e-76,8.923196404346549e-90,1.1171834965736535e-88,1.1818998317898182e-85,1.9045353752188721e-34,1.8687523005221818e-30,1.1905017095482172e-37,3.360805707983462e-18,1.0086340040063471e-18,1.89489980995593e-27,4.0597373571969356e-38,4.12813163811419e-28,3.281867177260573e-25,6.618977764761527e-23,3.2502421566758627e-32,7.632585189337484e-31,1.342500901362238e-39,6.177156632800424e-30,4.874132936201783e-35,4.477072271059216e-18,3.2667520656272724e-38,9.663045403293739e-30,2.1713344793348234e-54,9.465356156361353e-50,3.882448780917183e-54,2.2847923286286617e-28,1.4331188947471787e-32,1.6221979630340995e-44,6.651795987354172e-23,3.9424104143399664e-54,1.5969465993527106e-50,2.5904765862841156e-36,4.4770722712288154e-18,3.2955456783714934e-46,2.6770361480577194e-28,5.9597491545923835e-24,6.560598944626933e-35
7.209141024834792e-16,0.5438562016274529,9.056623538391731e-24,2.996405663882571e-27,7.417544175104047e-28,8.394799231453622e-33,0.0,0.0,8.738900006625925e-18,2.5360070598694314e-30,1.532386209249887e-39,1.2964460062180462e-39,1.188329501112093e-44,5.691962639605796e-61,2.231506658060114e-40,7.172477250522293e-31,5.476783394431109e-35,7.47504959490508e-30,6.7379554238480845e-74,2.2061415012041673e-57,6.028639151612728e-70,3.188965622483138e-69,1.1919538019472256e-23,1.87525954623263e-68,1.6205873941721166e-48,1.3770215469439424e-76,2.5802933121743817e-82,8.013298545105833e-66,1.942862914601121e-77,9.245885911645418e-77,1.0961814912898961e-48,2.2494088084959285e-86,2.066994970750654e-86,7.67654859145636e-88,3.76,0.0,0.8706008797415334,0.9999999998856295,8.887616496677888e-37,2.2769906520374675e-45,1.1630423402738469e-14,7.443705318188308e-15,3.0957390268817645e-15,1.0909790576676302e-15,1.1437057653544841e-10,5.802367555460139e-31,2.6067840801503965e-48,7.2543949194957e-28,1.6995025549768904e-34,7.61285112346429e-28,2.4212777538381145e-75,3.857574566174344e-74,8.160602976933842e-34,4.795221585723806e-76,1.0033262320113665e-36,6.016359180838491e-87,2.4745944175098077e-74,2.5641401908974056e-77,6.64691047581618e-76,1.876066895597566e-74,5.712211786217217e-88,7.151685691625034e-87,7.565975844756468e-84,7.618216498181116e-34,7.475049594341419e-30,4.7620360640223735e-37,6.721634206456794e-18,2.017274843959653e-18,7.579637778717832e-27,3.247809152893044e-37,1.6512610527422478e-27,6.563764628797122e-25,1.3238000686745438e-22,1.3001034175299894e-31,3.0530494677712585e-30,1.0740070492229818e-38,2.4708752190113818e-29,1.949663092267485e-34,8.954174904055283e-18,2.5895749503393035e-37,3.865237820939197e-29,1.7370779075158074e-53,1.514466551078689e-48,6.211956705530407e-53,9.139215695519093e-28,5.732504734513672e-32,1.2977660687804905e-43,1.3303636536304466e-22,6.307891799629852e-53,2.5551297686304805e-49,1.0362259600857994e-35,8.954174904733685e-18,2.6365235367096247e-45,1.0708198989550632e-27,1.191953872720601e-23,2.62425499703169e-34
1.4418306494810746e-15,0.5438562016274541,1.8113644035109658e-23,5.992825774059211e-27,2.9670252116062262e-27,3.357986688529549e-32,0.0,0.0,1.7477829647186932e-17,1.0144054037935049e-29,1.225912561012521e-38,1.0371598284041476e-38,9.506713338886071e-44,4.5535830585912945e-60,8.926048486049422e-40,2.868998037301004e-30,2.1907191495015558e-34,2.99002933996203e-29,2.1561559206929819e-72,1.764920840094133e-56,1.9291824878939954e-68,1.020478485054324e-67,2.383911504332567e-23,6.000859804603219e-67,1.2964738866211176e-47,4.408882300949734e-75,8.257016156776376e-81,1.2821359219558307e-64,6.217221078828974e-76,2.958711475003362e-75,8.769483057540358e-48,1.43963116311665e-84,1.3228921191139328e-84,4.913048824176004e-86,3.76,0.0,0.8706008797415218,0.9999999997712588,7.110114283988892e-36,1.8215980973632155e-44,2.3260886242538786e-14,1.488743609503052e-14,6.191488551988128e-15,2.1819615955170768e-15,2.2874123740781874e-10,2.3209529534543166e-30,2.085433475225956e-47,2.9017602755329634e-27,6.798022759479012e-34,3.0451482188963396e-27,7.748166108102356e-74,1.234435433156447e-72,3.2642519626857705e-33,1.5344889104293844e-74,4.013315116844471e-36,3.850518901326642e-85,7.918776280683369e-73,8.205332335183431e-76,2.1270352539280217e-74,6.003470926120844e-73,3.655857918214441e-86,4.5771331417331915e-85,4.842290272971472e-82,3.047323348278643e-33,2.9900293395111026e-29,1.9048232737239803e-36,1.344329119864219e-17,4.034556510856583e-18,3.0318628113859854e-26,2.598255022877801e-36,6.60506099845865e-27,1.3127583584568649e-24,2.6476047338022558e-22,5.200426432990226e-31,1.2212227835701164e-29,8.592081166458098e-38,9.883525998055593e-29,7.798672212374759e-34,1.7908380168971707e-17,2.062129173034056e-36,1.5460990603045721e-28,1.3896664751833547e-52,2.423153984244258e-47,9.939159641497803e-52,3.655695492340623e-27,2.293007724011171e-31,1.038215931311824e-42,2.660731598693449e-22,1.0092643066108695e-51,4.088217312612485e-48,4.1451548236153634e-35,1.790838017168532e-17,2.109339246745879e-44,4.283290434849181e-27,2.3839117874267753e-23,1.049706325577134e-33
2.1627471964786697e-15,0.5438562016274551,2.7170939218772356e-23,8.989249098787561e-27,6.304933284729375e-27,7.135812908219183e-32,0.0,0.0,2.6216759288951932e-17,2.155613095532512e-29,3.505346329045192e-38,2.9656310557696043e-38,2.7183361011286193e-43,1.3020410554601408e-59,1.896786597741779e-39,6.096625155639869e-30,4.655281998522172e-34,6.353820302538426e-29,1.008698676032884e-71,5.04657894507512e-56,8.52872669095609e-68,4.511435334393772e-67,3.575869100740777e-23,2.803531665672631e-66,3.7071080514824566e-47,1.949380655694698e-74,3.652091633278165e-80,4.888151272028215e-64,2.7485914306485623e-75,1.3080173897619077e-74,2.507526918170294e-47,7.14416433355427e-84,6.564859720273735e-84,2.4381014959133184e-85,3.76,0.0,0.8706008797415101,0.9999999996568883,2.0330498508035236e-35,5.208636309706433e-44,3.4891349082338966e-14,2.2331167035477684e-14,9.287238077864779e-15,3.272943968990011e-15,3.431116706726737e-10,4.932028757420692e-30,5.963040925993872e-47,6.1662377484854904e-27,1.4445802549258952e-33,6.470944847810011e-27,3.425389174248856e-73,5.457318078284705e-72,6.93654476823899e-33,6.783831833411964e-74,8.5283019344743e-36,2.0607306549396073e-84,3.5008133751281137e-72,3.627498282094804e-75,9.403421790301662e-74,2.654075772193409e-72,1.9565506874769538e-85,2.4496011792910743e-84,2.5915101313856543e-81,6.475616708229263e-33,6.353820301249051e-29,4.0477583652129905e-36,2.016494818606631e-17,6.051838164743835e-18,6.442713277752022e-26,7.429391103720482e-36,1.4035765105305268e-26,1.9691426593038964e-24,3.971409479660897e-22,1.1050913756666032e-30,2.595100195680125e-29,2.4568001082397264e-37,2.1002508436081575e-28,1.6572190870436773e-33,2.6862585432812422e-17,5.889401371024038e-36,3.285462960600271e-28,3.973580651217873e-52,8.918822144811092e-47,3.658273048562061e-51,7.768358610134056e-27,4.872645056389385e-31,2.968651207940372e-42,3.9910993790294147e-22,3.714762844789535e-51,1.5047360001862702e-47,8.808814515098557e-35,2.686258543857886e-17,6.031584366144969e-44,9.101998902845131e-27,3.575869702316398e-23,2.2306304068524936e-33
3.60458029047386e-15,0.5438562016274573,4.528662833385941e-23,1.4982108607100176e-26,1.7431298526226123e-26,1.9729050061126553e-31,0.0,0.0,4.3694618577297894e-17,5.959640455152783e-29,1.610928235596525e-37,1.362894909391729e-37,1.2492586848987226e-42,5.983700844188155e-59,5.244059917050438e-39,1.6855385781138868e-29,1.2870497009730354e-33,1.7566478520351772e-28,1.4732645279639608e-70,2.3192288293456604e-55,1.3754130336835868e-66,7.275513733172133e-66,5.959783869648744e-23,4.104674446794938e-65,1.7036508933078074e-46,3.1473827428245774e-73,5.883098459983267e-79,4.019725342021761e-63,4.432557065168369e-74,2.109417751555473e-73,1.1523684841098448e-46,2.2595418379627803e-82,2.0763389125626036e-82,7.711260167987347e-84,3.76,0.0,0.8706008797414868,0.9999999994281483,9.343149851205241e-35,2.3936981959934767e-43,5.815227476193879e-14,3.721862957079154e-14,1.5478737132699232e-14,5.454908058430033e-15,5.718516267759454e-10,1.363561894068035e-29,2.740394493425841e-46,1.7047792824910905e-26,3.9938375539181346e-33,1.789027232789462e-26,5.524072502594513e-72,8.80092420787512e-71,1.917754791159039e-32,1.0940213407771385e-72,2.3578267208324745e-35,5.610748244572613e-83,5.645702186527341e-71,5.8500129753128354e-74,1.5164785741222319e-72,4.2801836269055434e-71,5.327087286020135e-84,6.66951559633987e-83,7.05591120925105e-80,1.7903522318053598e-32,1.7566478514426277e-28,1.1190911265431025e-35,3.3608262141869485e-17,1.0086401420479627e-17,1.7812219886611561e-25,3.414275066656222e-35,3.8804789910733347e-26,3.281920882077765e-24,6.61901929430191e-22,3.0552543208731863e-30,7.174692747500614e-29,1.1290549014803623e-36,5.806579987926263e-28,4.5817266392189784e-33,4.4770995956191015e-17,2.702841773103975e-35,9.083345249502481e-28,1.8261116843073293e-51,6.862222193123386e-46,2.814707371350624e-50,2.1477241191119725e-26,1.3471440042033602e-30,1.364283212226298e-41,6.651834280793367e-22,2.858164712706108e-50,1.1577560028623473e-46,2.4356319533830176e-34,4.4770995972133537e-17,2.7721552284374468e-43,2.516436728402958e-26,5.959785532829439e-23,6.167060291384542e-33
