Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234)
7.254971245776429e-09,0.7989503549656195,9.361749327829652e-09,4.457460715692315e-11,3.64026402489569e-11,2.2345931387440265e-10,0.0,0.0,8.363564710827519e-08,4.608679187150604e-12,1.752129724222745e-13,6.786508423733708e-22,4.954994190644513e-16,6.364903311546848e-35,3.7294547998193013e-26,1.1300375627084736e-26,7.53899915478471e-27,1.2920922453029926e-10,8.084022199383826e-31,9.846298408641351e-19,5.826382571112859e-29,4.562496230571585e-36,3.2318974747043725e-28,1.4620186177018511e-28,1.4942005585252682e-19,7.960702437424385e-37,3.402536631010135e-39,4.2016010289855655e-41,3.4689091182427404e-56,3.466122446328353e-48,1.8481440611227417e-18,2.2294485302371854e-45,4.276672448213503e-37,1.2820597846804786e-44,3.76,0.0,0.7176135583592302,0.9984502117162227,4.008831625953852e-13,4.279568048584592e-36,0.0008987940504430618,0.0006997238380328707,0.00016573842866889302,3.324979370781316e-05,0.0015497042018109695,3.631869675658671e-08,2.506393191139238e-14,4.622211519647516e-09,8.481132422024022e-17,5.331736383494339e-10,1.2726449205939447e-22,2.071492322486359e-21,2.8734568341987577e-12,1.8215637840635696e-22,7.724068150418002e-14,9.218810210657724e-29,2.430782413673322e-21,3.722559445832999e-24,1.0207644756487369e-22,1.0958154227434928e-21,5.7341695263362846e-30,5.108643414515657e-29,3.2241207241875425e-25,5.402313650654824e-14,1.2921110369483335e-10,1.079285945149357e-15,6.128143113019062e-08,1.1585075527030769e-08,8.9528795996594e-09,2.1983325394065307e-11,7.275597462068937e-09,2.044422474080704e-09,1.5611582134279379e-09,6.41448812240817e-11,6.543731180506289e-10,7.215080165021115e-12
7.417360917283739e-09,0.7989532866623796,9.768966193068176e-09,4.7340570036426405e-11,3.8854246418089686e-11,2.3840337658179517e-10,0.0,0.0,8.550639467577268e-08,4.816959825604262e-12,1.8754204898580185e-13,7.4280182203694065e-22,5.297427257892317e-16,7.453883722700709e-35,4.157696664110579e-26,1.2605472477347842e-26,8.474624847566049e-27,1.35130342742557e-10,9.659096192819479e-31,1.0779431561109173e-18,6.842491757118189e-29,5.474984060270222e-36,3.64264254846797e-28,1.634458140910424e-28,1.5912606682011858e-19,9.448386278646793e-37,3.899238565703003e-39,5.012367055935014e-41,4.47720462186279e-56,4.1634154078135244e-48,1.973436462834747e-18,2.7282433085041476e-45,4.9929259370025836e-37,1.574860617693751e-44,3.76,0.0,0.7175934520001038,0.9984502098208465,4.3744938833407606e-13,5.032439340360527e-36,0.0009188999716833993,0.0007160516010671851,0.00016950047156138394,3.3262340347896365e-05,0.0015497042049763402,3.80113157641188e-08,2.6803191985988126e-14,4.624851321922113e-09,8.690013484108691e-17,5.580558657674239e-10,1.4477219700426022e-22,2.313514918850229e-21,3.0085229056859473e-12,2.0730386794793493e-22,7.997217607846922e-14,1.0534897256414e-28,2.727063412054659e-21,4.1971652948249765e-24,1.1528798276860005e-22,1.2220826075203678e-21,6.55079161951733e-30,5.837558646313035e-29,3.7501568133478428e-25,5.530131505377411e-14,1.3513235244037104e-10,1.1558617186538111e-15,6.259949524195197e-08,1.1729189329355174e-08,9.31503823152257e-09,2.3405443729625842e-11,7.580357829380842e-09,2.132174440463084e-09,1.616074214751413e-09,6.59519992995946e-11,6.717922140147706e-10,7.593184981887362e-12
7.579750588791048e-09,0.7989562182840153,1.0184483156933395e-08,5.0213580975428477e-11,4.1412677841447665e-11,2.5398985236857846e-10,0.0,0.0,8.7377093095828e-08,5.029828835459552e-12,2.00439848249845e-13,8.11415376825078e-22,5.655218426917353e-16,8.702250719646348e-35,4.6240622914319895e-26,1.402786501254067e-26,9.502943337317065e-27,1.4118435838422446e-10,1.1496266938407646e-30,1.1777407162081103e-18,8.008267301107208e-29,6.544342122569415e-36,4.095116624198561e-28,1.8227909001424464e-28,1.692159837169199e-19,1.1172844064473151e-36,4.456059110132007e-39,5.956632312189325e-41,5.747595519621894e-56,4.9814351790283203e-48,2.104135057714664e-18,3.323983672577162e-45,5.809218040598302e-37,1.9260265128497386e-44,3.76,0.0,0.7175733461980272,0.9984502079270827,4.764508947217183e-13,5.89757016908519e-36,0.0009390053686547963,0.0007323803240768659,0.0001732625502354688,3.32732868258037e-05,0.0015497042060393783,3.97429566331684e-08,2.8620728112220775e-14,4.627184490197434e-09,8.898913018311059e-17,5.835116553936936e-10,1.642241152973288e-22,2.5774722698215716e-21,3.1467465820556363e-12,2.3525248396054576e-22,8.272324509660806e-14,1.2002797147306664e-28,3.0517577715329723e-21,4.719590298438188e-24,1.2985239200173673e-22,1.3595697570373744e-21,7.461367850102342e-30,6.650506179735144e-29,4.347692762930251e-25,5.657950815012128e-14,1.41186504529571e-10,1.2363039547593383e-15,6.391547551599232e-08,1.1870417015663794e-08,9.68291784175648e-09,2.4884341033325298e-11,7.890552082350972e-09,2.2214692525924245e-09,1.6714161071527379e-09,6.776359488044969e-11,6.892034839626234e-10,7.9812188168744e-12
7.742140260298357e-09,0.7989591498305286,1.0608283699062236e-08,5.319538984468346e-11,4.4080168723103033e-11,2.7023166979487555e-10,0.0,0.0,8.924774241540601e-08,5.24728528300019e-12,2.1391932918623903e-13,8.846950830818304e-22,6.028698463357493e-16,1.012954853749088e-34,5.13100130597577e-26,1.5575220964779213e-26,1.0630932932690347e-26,1.4737127136080573e-10,1.3632021212384351e-30,1.2843148553504301e-18,9.341889629104678e-29,7.793338964754203e-36,4.592538326353556e-28,2.0280898233541047e-28,1.7969513009925165e-19,1.316548795464897e-36,5.0789449492303946e-39,7.052771134219073e-41,7.340548359441728e-56,5.937859791768574e-48,2.240342819917432e-18,4.032791112304806e-45,6.736856060178932e-37,2.345576586904391e-44,3.76,0.0,0.7175532409529705,0.9984502060342596,5.179926782960651e-13,6.888839503920232e-36,0.0009591102413751722,0.0007487098295006218,0.00017702465050535552,3.328282490019904e-05,0.0015497042056695667,4.151362158700221e-08,3.0518201724054626e-14,4.629247769681189e-09,9.107827828902246e-17,6.095410207190586e-10,1.857864149990171e-22,2.8647984973556096e-21,3.288128876558867e-12,2.662421380837769e-22,8.549300141649632e-14,1.3636004947847358e-28,3.406878572455875e-21,5.293414184856529e-24,1.4587275529651657e-22,1.5089880366570383e-21,8.47422674039608e-30,7.554951156656072e-29,5.02457493336248e-25,5.785770960566545e-14,1.4737355999924222e-10,1.3207523689328572e-15,6.522938619467694e-08,1.20088517574589e-08,1.0056458794121765e-08,2.642089897856119e-11,8.206145656147909e-09,2.312288157602017e-09,1.7271686134071302e-09,6.957958906700754e-11,7.066061593189859e-10,8.379176910821071e-12
7.904529931805666e-09,0.7989620813019218,1.1040351449286324e-08,5.628773729221043e-11,4.6858951703264694e-11,2.871417309345567e-10,0.0,0.0,9.111834268363447e-08,5.469328234762063e-12,2.279934510492426e-13,9.628491075988741e-22,6.418197713627646e-16,1.1757268390129137e-34,5.681062069518838e-26,1.7255528996917232e-26,1.1865939442103529e-26,1.5369108110737235e-10,1.610697490057446e-30,1.3979641410131668e-18,1.0863300521814882e-28,9.247466420831454e-36,5.138298369946004e-28,2.2514749004499305e-28,1.905687289813986e-19,1.546110097746985e-36,5.7743270028025756e-39,8.321212204223727e-41,9.328795833480506e-56,7.052505675962727e-48,2.3821620601977657e-18,4.873034662114449e-45,7.788135826467621e-37,2.8449854892476253e-44,3.76,0.0,0.7175331362649041,0.9984502041419097,5.621819113192617e-13,8.021506334243567e-36,0.0009792145898620535,0.000765039961058408,0.0001807867598873707,3.329112335018405e-05,0.0015497042043318963,4.3323312456467574e-08,3.249726908095068e-14,4.631073502200001e-09,9.316755102592385e-17,6.361439693736727e-10,2.0963534092075718e-22,3.1769864553332733e-21,3.4326707314918485e-12,3.005272899367835e-22,8.828059697663648e-14,1.5448868446484872e-28,3.794532526985441e-21,5.922394024416545e-24,1.6345736109085433e-22,1.6710760790395205e-21,9.598221469149348e-30,8.558830098450268e-29,5.789312456203763e-25,5.91359139601021e-14,1.5369351841576312e-10,1.4093512952932173e-15,6.654124153818353e-08,1.214458396492065e-08,1.0435603167475342e-08,2.8015989985354624e-11,8.527104942063978e-09,2.404612576987472e-09,1.783317170535404e-09,7.139991218166102e-11,7.239995696432117e-10,8.787054094979363e-12
8.066919603312975e-09,0.7989650126981976,1.148067018615284e-08,5.94923548620476e-11,4.975125787113208e-11,3.0473291161084483e-10,0.0,0.0,9.298889395176654e-08,5.695956757539737e-12,2.426751732517723e-13,1.0460902078951107e-21,6.824046105107934e-16,1.360899849367281e-34,6.276893328595427e-26,1.907710483691676e-26,1.3215687587329358e-26,1.60143786644803e-10,1.896623708991012e-30,1.5189933584055583e-18,1.2594332560354773e-28,1.0935199007596778e-35,5.735964736940289e-28,2.494114174212836e-28,2.0184190473261075e-19,1.809811673665894e-36,6.549155445199505e-39,9.78461742498867e-41,1.1799499362218903e-55,8.347534326783174e-48,2.529694430020806e-18,5.865586184844487e-45,8.976403651940183e-37,3.4373581818630484e-44,3.76,0.0,0.7175130321337985,0.9984502022496992,6.091279403943132e-13,9.312315177747739e-36,0.0009993184141326183,0.000781370581200432,0.00018454886739586903,3.329833072985017e-05,0.0015497042023589966,4.517203072703676e-08,3.455958126625594e-14,4.632690154013479e-09,9.525692362852585e-17,6.633205038292782e-10,2.3595758018561017e-22,3.51558874215968e-21,3.5803730236671787e-12,3.3837747137687295e-22,9.108522118650368e-14,1.7456620493731858e-28,4.2169220784394124e-21,6.610468531380852e-24,1.8271983561978897e-22,1.846600378289956e-21,1.0842749699602667e-29,9.670568768208939e-29,6.651116953099184e-25,6.041411639878969e-14,1.6014637893132154e-10,1.5022498172161966e-15,6.78510558256966e-08,1.2277701368823788e-08,1.0820294706130831e-08,2.967047748488727e-11,8.853397260522664e-09,2.498424109434536e-09,1.8398478947291892e-09,7.322450271564067e-11,7.413831308612313e-10,9.204844843562667e-12
8.229309274820284e-09,0.7989679440193581,1.1929223835977237e-08,6.281096510559932e-11,5.275931677774596e-11,3.2301806162996656e-10,0.0,0.0,9.4859396273143e-08,5.927169918392814e-12,2.5797745525650093e-13,1.1346357324573526e-21,7.246573146469846e-16,1.571058227132574e-34,6.92124584646982e-26,2.1048597390720703e-26,1.468829253108541e-26,1.6672938662940604e-10,2.2259797512997832e-30,1.6477134950143968e-18,1.4558845215839594e-28,1.288827200711218e-35,6.389287879063023e-28,2.7572247297275197e-28,2.135196849430083e-19,2.1118915770643422e-36,7.410937356291796e-39,1.1468072125022073e-40,1.4856738125047573e-55,9.847674136370382e-48,2.683040925699909e-18,7.034098284865297e-45,1.0316120665204748e-36,4.137621495187902e-44,3.76,0.0,0.717492928559624,0.9984502003574011,6.589422850939817e-13,1.0779607355096223e-35,0.001019421714203739,0.0007977015688628815,0.00018831096336368396,3.330457779163886e-05,0.0015497041999746719,4.705977758019494e-08,3.670678418776649e-14,4.634122780195034e-09,9.73463742969053e-17,6.91070622017351e-10,2.6495063206236586e-22,3.8822187080462716e-21,3.731236569369133e-12,3.800778165484564e-22,9.390609936944217e-14,1.9675411740249877e-28,4.6763474937697205e-21,7.361762352670933e-24,2.037792719249309e-22,2.036355680401415e-21,1.2217773651608776e-29,1.0899100253638326e-28,7.619943678095958e-25,6.169231267828468e-14,1.6673214033353625e-10,1.5996018968685212e-15,6.915884335602835e-08,1.2408289100019927e-08,1.1210478771665699e-08,3.1385216176372405e-11,9.184990834891573e-09,2.593704533158095e-09,1.8967475478225357e-09,7.505330640213791e-11,7.587563349127418e-10,9.632543319973088e-12
8.391698946327593e-09,0.7989708752654053,1.2385996472291497e-08,6.624528168654489e-11,5.5885356448938016e-11,3.4201000501361515e-10,0.0,0.0,9.672984970315396e-08,6.1629667846520916e-12,2.7391325648001796e-13,1.2287076209471654e-21,7.686107928123786e-16,1.8090284996046728e-34,7.616974020141593e-26,2.317899483405644e-26,1.629227151692805e-26,1.7344787939666963e-10,2.6042938300310035e-30,1.784441725231384e-18,1.6782867785001393e-28,1.5141979168878085e-35,7.102205945482534e-28,3.0420736822889113e-28,2.2560700225839777e-19,2.4570139175628627e-36,8.367777213518818e-39,1.3399287052374703e-40,1.8624365897335207e-55,1.158045816317135e-47,2.8423018925549723e-18,8.405306305769183e-45,1.1822929560389836e-36,4.962733682014449e-44,3.76,0.0,0.717472825542351,0.9984501984648763,7.117386366021243e-13,1.244343822681816e-35,0.0010395244900920206,0.0008140328174928519,0.00019207303928411816,3.330997961901783e-05,0.0015497041973167617,4.8986553929863605e-08,3.894051858019248e-14,4.635393433309466e-09,9.943588384222967e-17,7.19394317873288e-10,2.968231819969514e-22,4.2785514572097874e-21,3.8852621288485175e-12,4.259295976042486e-22,9.674249125819338e-14,2.212234376754244e-28,5.175208949064835e-21,8.18059034322312e-24,2.2676035847077306e-22,2.2411653701469387e-21,1.3733840413359233e-29,1.225388326658651e-28,8.706534099609849e-25,6.297049906038368e-14,1.734508010892073e-10,1.7015665037030707e-15,7.04646184477524e-08,1.253642976655925e-08,1.1606102296134141e-08,3.316105227648531e-11,9.521854766075137e-09,2.6904358078053242e-09,1.9540035052709743e-09,7.688627540030022e-11,7.761187406404783e-10,1.0070143417481132e-11
8.554088617834903e-09,0.7989738064363415,1.2850972315574509e-08,6.97970094801412e-11,5.913160339845133e-11,3.617215402307857e-10,0.0,0.0,9.86002542992001e-08,6.4033464239255745e-12,2.9049553620846125e-13,1.3285324043783563e-21,8.142979122773188e-16,2.077896912875741e-34,8.367037482614659e-26,2.5477630683595153e-26,1.8036555619786064e-26,1.802992629997678e-10,3.0376671011909203e-30,1.9295013950586084e-18,1.9294749376257425e-28,1.7735490991902506e-35,7.878850033854446e-28,3.349979163788168e-28,2.3810869618406825e-19,2.850302011243846e-36,9.428420449046749e-39,1.5608812623943544e-40,2.324928133412179e-55,1.3576478634514776e-47,3.007577029085348e-18,1.0009355926593433e-44,1.351372379375998e-36,5.931913253443534e-44,3.76,0.0,0.7174527230819502,0.9984501965720376,7.676328563675777e-13,1.4325700590906818e-35,0.0010596267418138293,0.0008303642333095765,0.00019583508767184076,3.3314637503997596e-05,0.0015497041944698673,5.095236045446635e-08,4.1262420009285794e-14,4.636521523181235e-09,1.0152543537453835e-16,7.482915818154663e-10,3.3179547976714984e-22,4.7063248452059076e-21,4.042450410405471e-12,4.762507659841084e-22,9.9593689542811e-14,2.4815502604128284e-28,5.716008607973998e-21,9.071461827666124e-24,2.517935073578729e-22,2.4618818545632082e-21,1.5402102488374987e-29,1.3744920655267897e-28,9.922459938009815e-25,6.424867225312349e-14,1.8030235938282176e-10,1.808307741947735e-15,7.176839543892366e-08,1.2662203528523083e-08,1.2007113736645848e-08,3.499882376157204e-11,9.86395900786249e-09,2.7886000759700307e-09,2.011603725595295e-09,7.872336757655104e-11,7.93469965769766e-10,1.0517638795035861e-11
8.716478289342212e-09,0.7989767375321694,1.3324135733173118e-08,7.346784466761732e-11,6.250028264127472e-11,3.821654404293461e-10,0.0,0.0,1.0047061012065411e-07,6.648307904104274e-12,3.077372535232433e-13,1.4343412052689511e-21,8.617514986061873e-16,2.3810278611546042e-34,9.174502690656186e-26,2.795418984788015e-26,1.99305016055158e-26,1.8728353524342096e-10,3.53281999386286e-30,2.0832220068870225e-18,2.212531615319051e-28,2.0712194574486664e-35,8.723549463281441e-28,3.6823113075693104e-28,2.5102951485768584e-19,3.297373382620178e-36,1.0602300311028131e-38,1.8130265905815798e-40,2.8905161967859786e-55,1.5869659001188901e-47,3.1789653911520884e-18,1.1880157930406668e-44,1.540671925934611e-36,7.066888444735913e-44,3.76,0.0,0.7174326211783923,0.9984501946788247,8.267429747707789e-13,1.6450254442603514e-35,0.0010797284693853226,0.0008466957337736662,0.00019959710194042754,3.3318640600044224e-05,0.0015497041914927217,5.295719762515849e-08,4.367411887742539e-14,4.6375241336183295e-09,1.0361501402757574e-16,7.777624011669019e-10,3.7009972168951674e-22,5.1673404716002445e-21,4.202802074103213e-12,5.313764991414215e-22,1.0245901847049246e-13,2.7773992620354196e-28,6.301352692963362e-21,1.0039084848052191e-23,2.7901498212402514e-22,2.699386943157585e-21,1.72343385735952e-29,1.5382778125412784e-28,1.1280168674590829e-24,6.552682935788333e-14,1.8728681315041377e-10,1.919994977120293e-15,7.307018868644941e-08,1.2785688170636049e-08,1.2413463031271911e-08,3.689936060284813e-11,1.0211274343006782e-08,2.888179664359265e-09,2.0695367212441517e-09,8.056454587158268e-11,8.108096798477943e-10,1.0975022908788902e-11
8.87886796084952e-09,0.7989796685528908,1.3805471239339929e-08,7.725947482625182e-11,6.599361770721308e-11,4.033544536675614e-10,0.0,0.0,1.023409172288217e-07,6.897850293367891e-12,3.2565136723567495e-13,1.5463697377710216e-21,9.110043357302992e-16,2.722083237679004e-34,1.0042544498266331e-25,3.0618714658423435e-26,2.1983903897898675e-26,1.944006937136919e-10,4.09714126802633e-30,2.2459392043430718e-18,2.530803604482569e-28,2.412005604736732e-35,9.640837067781487e-28,4.0404932317501555e-28,2.64374116791459e-19,3.804376681675055e-36,1.1899588283573126e-38,2.1000570808793383e-40,3.579671718151485e-55,1.849754438592058e-47,3.356565396164916e-18,1.4055771779521912e-44,1.7521528474901826e-36,8.392168724413027e-44,3.76,0.0,0.7174125198316482,0.9984501927851905,8.891891898033598e-13,1.884306330076617e-35,0.0010998296728224753,0.0008630272462397697,0.0002033590762945772,3.3322067376931756e-05,0.0015497041884297855,5.5001065730674365e-08,4.617724043048185e-14,4.638416301190126e-09,1.0570460671645398e-16,8.078067605263644e-10,4.119804368099051e-22,5.6634646681662604e-21,4.36631773515156e-12,5.916597526108868e-22,1.0533783249669917e-13,3.1017970795255572e-28,6.933953549325196e-21,1.1088370397403648e-23,3.0856702512551663e-22,2.9545922249609697e-21,1.9242974564549672e-29,1.717860316670665e-28,1.2793030547492806e-24,6.680496782249922e-14,1.9440416010936064e-10,2.0368029616013255e-15,7.437001256516542e-08,1.290695917272388e-08,1.282510155624019e-08,3.886348499479146e-11,1.0563772360013378e-08,2.9891570846484302e-09,2.127791530827699e-09,8.240977774290033e-11,8.28137598029186e-10,1.1442289039838921e-11
9.04125763235683e-09,0.7989825994985083,1.4294963495326324e-08,8.117357901564677e-11,6.961383065470187e-11,4.25301303145695e-10,0.0,0.0,1.042111756869023e-07,7.151972660190285e-12,3.442508358294285e-13,1.664858307781331e-21,9.620891660279388e-16,3.105042733427342e-34,1.0974447716075439e-25,3.348161088135861e-26,2.4207006651527936e-26,2.0165073580423676e-10,4.738739902536451e-30,2.4179947571988792e-18,2.88791911342937e-28,2.801200663375545e-35,1.063545450889785e-27,4.426002021001749e-28,2.781470725837958e-19,4.3780305805883424e-36,1.3331248336323232e-38,2.426021199154616e-40,4.416452080069533e-55,2.1501611290684432e-47,3.5404748272699435e-18,1.6578819692550025e-44,1.9879237308919666e-36,9.935339827122635e-44,3.76,0.0,0.7173924190416879,0.9984501908911024,9.55093865760958e-13,2.15323373079694e-35,0.0011199303521410998,0.0008793587067708736,0.0002071210056352599,3.3324986901057805e-05,0.0015497041853123025,5.7083964899193486e-08,4.877340476580289e-14,4.6392112605672635e-09,1.0779420192437734e-16,8.384246420950405e-10,4.57694877010872e-22,6.196629482788822e-21,4.5329979669949594e-12,6.574718173145657e-22,1.0822951498677328e-13,3.456868134906151e-28,7.616631701871263e-21,1.2224436638862475e-23,3.4059798449138845e-22,3.2284394425412565e-21,2.1441104783714358e-29,1.9144144180987482e-28,1.4475387049858749e-24,6.808308540019563e-14,2.0165439778463377e-10,2.1589119592968298e-15,7.566788146666536e-08,1.3026089778080987e-08,1.324198208438353e-08,4.089201157692818e-11,1.0921425430615078e-08,3.0915150340574322e-09,2.1863576926736998e-09,8.425903467394649e-11,8.454534756073503e-10,1.191943031864564e-11
