Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885),S(4664),S(3782),S(5203),S(2642),S(2822),C2HF3(125),C2HFO(286),S(2949),S(195),S(2224),S(2641)
2.2929227914952613e-06,1.0855162398126859,0.002125556370510746,0.000772529873854339,0.0008351109260318441,0.01718435642590185,0.0,0.0,0.0022636570739363315,3.957437083268571e-05,0.016068593053947006,0.00022821723720266556,0.0009201458026650257,2.2585224664546685e-09,5.623143370827559e-07,2.0351776537691404e-05,0.00048699448025150526,0.0009077647334587722,0.0001806515028191129,1.3378189637419322e-06,1.1109088939955036e-06,2.0171093821505265e-09,1.7097724371222889e-06,3.3246852971477444e-07,7.17847946335974e-08,5.6365263149900145e-05,3.985840623976329e-09,4.942480743770156e-07,7.829893433407297e-08,3.1946212212522914e-09,9.279461855430415e-07,4.262868528530563e-10,4.3274475572941183e-10,2.125037314792959e-08,3.76,0.0,0.07030184151979078,0.9771250274181575,0.010552319208432226,0.00025712793839985175,0.9403768525068753,0.4031183182966097,0.1909251567495363,3.195134153786928e-05,0.003129703681341127,0.15776652203755157,1.0478869601248358e-05,7.81513140367329e-08,5.5063321157621915e-14,0.0006546659508338382,5.711371361152154e-07,2.1940011869232146e-06,7.067671990410183e-05,9.880550020591688e-07,6.084603801093434e-08,2.885770933068763e-13,3.5943625595750253e-06,4.198862267362041e-09,1.0466104190946784e-07,1.9343299975551427e-07,1.8435257500231758e-14,1.4259394099255726e-13,1.825999237223888e-06,2.1011811853325147e-10,0.0005676508783336546,0.0010676394776845501,4.611796563933672e-05,1.3029407919545857e-05,0.00023067203701746574,0.0001392144768024854,0.01469519647208949,6.563777262375228e-05,7.867088979276649e-06,0.0008767060446861794,0.004234686864496453,0.0005408182475751329,0.014083506761490073,5.4467538730613185e-05,0.0071983796979494434,2.0013062110547015e-09,0.0021531238217574454,0.0009902680548448289,8.9358145507155e-08,3.909584476652606e-12,5.579289297919277e-10,1.2032488627349375e-05,0.0006628828303130075,0.0001073254772728502,8.562583688639637e-13,1.0663380749384198e-07,0.00050967361116834,0.005726024704114544,2.6283439449851038e-08,9.278111889655181e-10,0.00043245122112826325,1.4325554040924414e-06,3.742960181334864e-11,9.001966342623553e-08,8.680328849314508e-11,6.370532176659031e-08,4.716403788912764e-08,1.8198215684522305e-06,9.465538980525795e-08,2.5676830050867464e-07,4.901195656039714e-05,1.2507945903818064e-05,3.1015757205059157e-10,3.302562433455236e-11,2.9771391306959805e-12
2.318145730796824e-06,1.086297773431236,0.0021567875479039642,0.000784297929989148,0.0008498842702780881,0.01740300409423857,0.0,0.0,0.0023131760427348718,4.1163662870957226e-05,0.01656668397099051,0.00023571137213075164,0.0009337842110497013,2.3933356036226186e-09,5.867789342226849e-07,2.0951893974545825e-05,0.0004967767111664435,0.0009337865262115884,0.00018722628781097086,1.3608254916042525e-06,1.1661604223443002e-06,2.141111914161475e-09,1.775221742901404e-06,3.479689239752286e-07,7.444803758302087e-08,5.850552305416087e-05,4.258613478595942e-09,5.234109211731213e-07,8.219839512885961e-08,3.3256057806957824e-09,9.494688637097433e-07,4.4104797485676237e-10,4.5427457422941455e-10,2.2297545829810153e-08,3.76,0.0,0.06828182049129716,0.9766057458649713,0.010816968800023547,0.00026268772618762696,0.944441606228257,0.4012779983035038,0.19167652854269782,3.139501265252004e-05,0.0031280407963124967,0.1599551749194385,1.0626700057528746e-05,7.76443080712132e-08,5.474359376515514e-14,0.0006713605320051097,5.876302495249038e-07,2.2570021306741273e-06,7.273750439019779e-05,1.0165654636978174e-06,6.183467087895367e-08,2.965410363679145e-13,3.697488353391654e-06,4.3193470731315825e-09,1.0766435566348297e-07,1.9893694553558824e-07,1.8944015749131853e-14,1.4652947145271378e-13,1.8930098110697653e-06,2.106815479464456e-10,0.0005883944162695868,0.0010912880116422433,4.5498856988957626e-05,1.2865401688823423e-05,0.0002274447415834788,0.00013753193645578828,0.01485261093724677,6.621423281003201e-05,7.957559385005808e-06,0.0008884767565277345,0.004295798301858851,0.0005484385608428444,0.014403067203701174,5.5401053866139976e-05,0.007285105117736545,1.9708509033472905e-09,0.0022320178780800407,0.0010111858655129412,9.05061965278702e-08,3.959778984339741e-12,5.497795742359988e-10,1.223903034571827e-05,0.0006709802126563273,0.00010910066337534856,8.672461668755946e-13,1.0806383812795218e-07,0.000516202205587674,0.005860124782227797,2.6587249118731184e-08,9.155296480527649e-10,0.0004508098204118072,1.4502388003616221e-06,3.783963791386533e-11,9.202067707732234e-08,8.961981780967155e-11,6.570878108987825e-08,4.8134653587972935e-08,1.8604205380013406e-06,9.675376630965725e-08,2.595289266527649e-07,5.0353170816836564e-05,1.2886588902122051e-05,3.1749460033933753e-10,3.3883372339889436e-11,3.09525183484785e-12
2.343368670098387e-06,1.0870705038585458,0.002188286547798573,0.0007960602991861714,0.0008648187355722881,0.017620589052875175,0.0,0.0,0.002362567584345671,4.2784233378741336e-05,0.01707248333690301,0.00024334498120360146,0.0009473024268489137,2.5349729820365224e-09,6.120622958016355e-07,2.156337813573919e-05,0.0005066279567202116,0.0009601578687671744,0.00019396302413679455,1.3838361947122615e-06,1.2235043384070915e-06,2.271353085691791e-09,1.8426948867617133e-06,3.6403245606882553e-07,7.716552611496718e-08,6.069870266210853e-05,4.546923660481524e-09,5.539431904098875e-07,8.6239758327868e-08,3.4602831419749507e-09,9.712868580999786e-07,4.560562840479619e-10,4.766741050748988e-10,2.3379946388234025e-08,3.76,0.0,0.06631744018587371,0.976079990556633,0.011085498732734575,0.00026829794871329734,0.9484489493302638,0.39939900462980127,0.1924096665014045,3.085071414510807e-05,0.003126357175382939,0.16213947336687523,1.0774250652011695e-05,7.713813221997704e-08,5.4419402871211197e-14,0.000688345347153903,6.043238489065629e-07,2.320761235138771e-06,7.480725894091303e-05,1.04542178499816e-06,6.280126040923015e-08,3.045862321083175e-13,3.8018533779191444e-06,4.441280005867829e-09,1.1070376875457712e-07,2.045061163210545e-07,1.945796454836545e-14,1.5050517159393615e-13,1.9613609116654267e-06,2.1122357955673187e-10,0.0006096900529196765,0.0011150948013372748,4.488237449876007e-05,1.2702025897046392e-05,0.00022423582052456058,0.0001358459043192433,0.015008773992751577,6.678461362291111e-05,8.048267986754691e-06,0.0009001467935890016,0.004356466305750564,0.0005559914737086932,0.014726289631610495,5.632643697919378e-05,0.007370971785248771,1.940630083229033e-09,0.0023125896740240934,0.0010320598876949422,9.164030892245398e-08,4.009363348878013e-12,5.416823266095129e-10,1.2446893481133007e-05,0.0006789114045188217,0.00011085224526251543,8.781002929612424e-13,1.0947655318935821e-07,0.0005226501828209177,0.005994776964553113,2.6886160403522398e-08,9.033271189167085e-10,0.000469600736930262,1.4678410685637903e-06,3.823929482960698e-11,9.402576332115135e-08,9.248459086743298e-11,6.772984921068675e-08,4.9108352606106924e-08,1.9014328370696627e-06,9.887332812544027e-08,2.622676715220363e-07,5.1708582199089855e-05,1.3270516855196322e-05,3.248879047488807e-10,3.474840185838171e-11,3.216672394526038e-12
2.36859160939995e-06,1.0878346302959812,0.002220045729284985,0.0008078140446558343,0.0008799116336441913,0.017837090402431893,0.0,0.0,0.0024118022489222055,4.4435293570103256e-05,0.017585948611662638,0.0002511185729566898,0.0009606963843935662,2.6837026824752947e-09,6.38181755737964e-07,2.2186320277891275e-05,0.000516546390911609,0.0009868737108329043,0.0002008632024087507,1.4068489776369532e-06,1.2830028485950235e-06,2.4080795640616135e-09,1.912235974561803e-06,3.8067329192999094e-07,7.993647314154616e-08,6.294536185958436e-05,4.851467665888449e-09,5.858926454331445e-07,9.042600758278549e-08,3.5986949594535433e-09,9.933970815540173e-07,4.71307489574335e-10,4.999712944189768e-10,2.4498119031127465e-08,3.76,0.0,0.06440724002476562,0.975547814071987,0.011357923050240087,0.00027395875881366797,0.9524001582091909,0.39748288619474836,0.19312476687310373,3.031814977177321e-05,0.0031246529867557634,0.1643192341811757,1.0921508638806056e-05,7.663283054373638e-08,5.409096717387722e-14,0.0007056226476909785,6.212149865385134e-07,2.385267214615225e-06,7.688435119044901e-05,1.074618857490616e-06,6.374502270535796e-08,3.1271084716710227e-13,3.9074391574179766e-06,4.564639479511437e-09,1.1377874310705953e-07,2.1013952622362358e-07,1.9976986780759408e-14,1.5452013592102296e-13,2.0310477025430283e-06,2.1174447474369787e-10,0.000631545681857396,0.0011390539925730254,4.42688553917988e-05,1.2539364423146636e-05,0.00022104697337773749,0.00013415794508956323,0.015163691896306881,6.734855971870101e-05,8.13917041974706e-06,0.0009117115294032078,0.004416669382584854,0.0005634742202075597,0.015053165921631223,5.7243325763267145e-05,0.007455962332188831,1.9106572796317263e-09,0.0023948350940917345,0.0010528820700863718,9.276006467971585e-08,4.058319305816203e-12,5.336409590186997e-10,1.2656011972553634e-05,0.000686674370774104,0.0001125795730659279,8.888167328714502e-13,1.1087151586489997e-07,0.0005290151539120927,0.006129929317115451,2.7180064653386726e-08,8.912088200725918e-10,0.0004888199634387967,1.485360175695686e-06,3.8628490481361144e-11,9.603408237457841e-08,9.539705215307064e-11,6.976727262886481e-08,5.0084864659418615e-08,1.9428560746388934e-06,1.0101394811609126e-07,2.6498464046045683e-07,5.307788731227921e-05,1.3659660726727775e-05,3.32335770380861e-10,3.5620477468557304e-11,3.3414571457620574e-12
2.393814548701513e-06,1.088590346610944,0.002252057131647144,0.0008195561933047844,0.0008951601246198101,0.018052487814992572,0.0,0.0,0.0024608509110889934,4.611599748788221e-05,0.018107034982045474,0.0002590326415220312,0.00097396211811268,2.8397981030153e-09,6.651545205516207e-07,2.2820808105273516e-05,0.0005265301244128799,0.0010139287613887833,0.00020792822908592844,1.4298618139646589e-06,1.344720024916224e-06,2.5515445623430488e-09,1.9838888536975925e-06,3.9790567428707855e-07,8.276001192986493e-08,6.524604841516579e-05,5.172962115515415e-09,6.193080317837407e-07,9.476010630738827e-08,3.7408808347616526e-09,1.0157961309132627e-06,4.867970180285375e-10,5.241946482387513e-10,2.5652596650753134e-08,3.76,0.0,0.0625497963130575,0.9750092708691712,0.011634254392543602,0.0002796703172793921,0.956296478274236,0.3955311546800055,0.1938220227585686,2.9797030839710847e-05,0.0031229284047537553,0.16649427936058606,1.1068461638757192e-05,7.612844636822983e-08,5.375850031729905e-14,0.0007231945659867619,6.383006820311633e-07,2.4505086615680017e-06,7.896714189153095e-05,1.1041515164974233e-06,6.466521321556891e-08,3.2091303882422254e-13,4.0142270174166255e-06,4.689403675729712e-09,1.1688873485430112e-07,2.1583617910232885e-07,2.0500964727467096e-14,1.5857345429172944e-13,2.1020646881308297e-06,2.1224449408904424e-10,0.0006539691093638584,0.0011631595516421484,4.365862537395898e-05,1.237749842204846e-05,0.00021787982444651638,0.0001324695460255557,0.015317371305277246,6.790571466464969e-05,8.23022147943377e-06,0.0009231664000712832,0.004476386375324254,0.0005708840771487405,0.015383686727568194,5.8151373163171424e-05,0.007540060045919385,1.8809453284848436e-09,0.002478748789979931,0.0010736445794042474,9.386505479856692e-08,4.106628977751997e-12,5.256590960899291e-10,1.2866317346007994e-05,0.0006942672165053047,0.00011428204493763955,8.993915880435688e-13,1.1224830271576115e-07,0.0005352947717596976,0.006265530103061016,2.7468855913362684e-08,8.791797704047801e-10,0.0005084629298112939,1.502794088332336e-06,3.9007152064622956e-11,9.804480068938935e-08,9.835662659091497e-11,7.181978222510456e-08,5.106391834431045e-08,1.9846877034949194e-06,1.0317549102654935e-07,2.676799459599377e-07,5.4460777589711035e-05,1.4053949054904007e-05,3.398364574999816e-10,3.6499361281329893e-11,3.4696626808684594e-12
2.4190374880030757e-06,1.0893378414617225,0.0022843124957411913,0.0008312837412410945,0.0009105612234069942,0.0182667615246938,0.0,0.0,0.0025096848019005567,4.7825443088882585e-05,0.01863569538864807,0.0002670876666215688,0.000987095767429135,3.0035377462245374e-09,6.929976441301667e-07,2.3466925606316445e-05,0.0005365772067735483,0.0010413174906081792,0.0002151594233984183,1.4528727406931322e-06,1.4087218593510644e-06,2.7020078392527947e-09,2.0576970395532215e-06,4.1574390906959274e-07,8.563519669377905e-08,6.760129726272521e-05,5.512143688375159e-09,6.542390678938207e-07,9.924499371902709e-08,3.886878224526032e-09,1.038480291783302e-06,5.025200194402075e-10,5.493732229911319e-10,2.684390025685031e-08,3.76,0.0,0.06074372130905394,0.9744644172472652,0.011914503964053717,0.0002854327916349443,0.9601391246950386,0.39354528549403617,0.1945016242395349,2.928707601761548e-05,0.003121183609580892,0.16866443588387303,1.121509762423332e-05,7.562502228968693e-08,5.342221048002724e-14,0.0007410631093554286,6.555779239745641e-07,2.5164740527994473e-06,8.105398758135481e-05,1.1340145439829237e-06,6.556112686706982e-08,3.291909550065992e-13,4.122198094787398e-06,4.815550555674558e-09,1.200331946323067e-07,2.2159506907883805e-07,2.1029780071847392e-14,1.6266421192884228e-13,2.1744057209496907e-06,2.127238939741251e-10,0.000676968048367182,0.0011874052678274034,4.3051998678042795e-05,1.2216506372788352e-05,0.00021473592455514004,0.0001307821192973312,0.015469819242696291,6.845572205308214e-05,8.3213752441465e-06,0.0009345069127326161,0.004535596497513855,0.0005782183687843992,0.015717841459268356,5.905024752486257e-05,0.007623248872254704,1.8515064079586592e-09,0.0025643241780518395,0.0010943398032962615,9.495488004401871e-08,4.154274908814459e-12,5.177402133117075e-10,1.3077738866652872e-05,0.0007016881859062121,0.0001159591061645562,9.098210450925035e-13,1.136065039712292e-07,0.0005414867353653711,0.006401527834757897,2.7752431105725082e-08,8.672447725864407e-10,0.0005285245055442068,1.520140771389648e-06,3.9375214778993465e-11,1.0005709179028609e-07,1.013626463241375e-10,7.388609527991233e-08,5.204524126927578e-08,2.0269250175054924e-06,1.0535781335746821e-07,2.7035370706341697e-07,5.5856939473974786e-05,1.4453307987727227e-05,3.473882023469148e-10,3.738481307210512e-11,3.6013458250425176e-12
2.4442604273046385e-06,1.0900772984198766,0.0023168032855806447,0.0008429936593810984,0.0009261118061726764,0.0184798923189444,0.0,0.0,0.002558275540399274,4.956267349277975e-05,0.01917188055602283,0.00027528411357523417,0.0010000935815357064,3.1752049888107158e-09,7.217280025165994e-07,2.4124752896997407e-05,0.0005466856288363993,0.0010690341322199888,0.00022255801444001364,1.4758798529437174e-06,1.4750763174040104e-06,2.859735688663865e-09,2.133703641433923e-06,4.342023514590808e-07,8.856100341621707e-08,7.001162979242905e-05,5.8697690157958515e-09,6.90736434258338e-07,1.0388358083365712e-07,4.036722352841932e-09,1.061445543849819e-06,5.184713708541147e-10,5.755366150851647e-10,2.80725384307873e-08,3.76,0.0,0.05898766231793221,0.9739133113042939,0.012198681504680424,0.0002912463549261312,0.9639292831293137,0.3915267187022448,0.1951637585026895,2.878801115053597e-05,0.0031194187871097924,0.17082953550268776,1.1361404904503066e-05,7.5122600186303e-08,5.3082299932068816e-14,0.0007592301542695137,6.730436714980198e-07,2.5831517552969203e-06,8.314324321344342e-05,1.1642026712520288e-06,6.643209897861827e-08,3.375427348316255e-13,4.231333347284421e-06,4.943057871095688e-09,1.232115678569683e-07,2.2741518102969157e-07,2.1563313939315106e-14,1.6679148970465008e-13,2.2480640091788645e-06,2.131829247800973e-10,0.0007005501124725125,0.0012117847564432516,4.244927811033475e-05,1.2056464126829528e-05,0.00021161675271053957,0.0001290970043134306,0.015621043064651521,6.899822658962763e-05,8.412585193895486e-06,0.0009457286537830099,0.004594279366224814,0.00058547447136205,0.01605561826388583,5.9939632722430523e-05,0.007705513417819602,1.8223520440904627e-09,0.0026515534389065167,0.0011149603530328372,9.602915166631056e-08,4.201240117523784e-12,5.098876388588906e-10,1.3290203694132533e-05,0.0007089356613587392,0.00011761024823932025,9.20101365189207e-13,1.1494572347074692e-07,0.0005475887940339543,0.006537871325397599,2.803069026425538e-08,8.554084336168641e-10,0.0005489990036324374,1.5373981870903185e-06,3.973262101817921e-11,1.0207013708222917e-07,1.044144072810163e-10,7.596491749672955e-08,5.30285601368952e-08,2.069565149265798e-06,1.0756076327098677e-07,2.730060487921217e-07,5.7266054607331125e-05,1.4857661319605064e-05,3.549892178625496e-10,3.8276590368714955e-11,3.736563612240393e-12
2.4694833666062014e-06,1.0908088960902411,0.00234952071007024,0.0008546828991280117,0.000941808616901438,0.018691861530221943,0.0,0.0,0.002606595164685505,5.1326678392110366e-05,0.01971553902594305,0.0002836224333220419,0.0010129519240109082,3.355087834196894e-09,7.51362268802358e-07,2.479436607145111e-05,0.0005568533253532492,0.001097072686312775,0.00023012513843676872,1.4988812989921374e-06,1.543853390668374e-06,3.025000918480108e-09,2.2119512882490184e-06,4.532953916169648e-07,9.15363309025905e-08,7.247755315219072e-05,6.24661453476605e-09,7.288517610778823e-07,1.0867874642602304e-07,4.190446128892119e-09,1.0846875667339716e-06,5.346456841946486e-10,6.027149491604224e-10,2.933900680286703e-08,3.76,0.0,0.057280300809085125,0.973356012891504,0.012486795263940028,0.0002971111845171365,0.9676681104312117,0.3894768599238347,0.19580860995999083,2.8299569079449543e-05,0.0031176341289428397,0.17298941454268785,1.1507372111704114e-05,7.462122127264033e-08,5.2738966387634543e-14,0.0007776974408239473,6.906948557480963e-07,2.650530031776135e-06,8.523326475136509e-05,1.1947105815077926e-06,6.727750580642038e-08,3.45966511103993e-13,4.341613562581905e-06,5.0719031749620605e-09,1.264232949881498e-07,2.3329549105738718e-07,2.2101447048049717e-14,1.709543653484339e-13,2.3230321245942547e-06,2.1362183717543084e-10,0.0007247228100963691,0.0012362914623997045,4.185075509828715e-05,1.1897444942745457e-05,0.00020852371768766145,0.00012741547002210766,0.015771050429034265,6.95328751519707e-05,8.5038043242152e-06,0.0009568272968081479,0.004652415033767949,0.0005926498175385129,0.016397004009767152,6.0819228261532304e-05,0.007786838951949094,1.7934931171336045e-09,0.0027404275190641364,0.001135499065967356,9.708749211993988e-08,4.2475081074454536e-12,5.0210455700672e-10,1.3503637041468031e-05,0.0007160081626530131,0.00011923500789205109,9.302289517782141e-13,1.1626558019088602e-07,0.0005535987514990962,0.006674509739970615,2.830353675607303e-08,8.436751777086145e-10,0.000569880185819029,1.5545642941337935e-06,4.007932237540844e-11,1.0408312662358006e-07,1.075112037094512e-10,7.805494502676589e-08,5.4013600847126056e-08,2.1126050681527764e-06,1.0978418048198937e-07,2.756371015966101e-07,5.868780003122026e-05,1.5266930529277177e-05,3.626376942834098e-10,3.9174448697752497e-11,3.875373260370402e-12
2.4947063059077643e-06,1.0915328082285691,0.0023824557448120704,0.0008663483980943976,0.0009576482740247152,0.018902651028398228,0.0,0.0,0.0026546161624126444,5.311639561991455e-05,0.02026661719379095,0.00029210306245704143,0.0010256672772376804,3.5434786486655354e-09,7.819168882037713e-07,2.5475837060132264e-05,0.0005670781777874011,0.0011254269225792902,0.00023786183619797755,1.5218752756175147e-06,1.6151251482397874e-06,3.1980828186450553e-09,2.2924820541959196e-06,4.7303744012408946e-07,9.456000206449825e-08,7.499955956152044e-05,6.643476299975696e-09,7.686376143740242e-07,1.1363333296697737e-07,4.348080070086369e-09,1.108201746371655e-06,5.51037315738042e-10,6.309388651630194e-10,3.064378755485638e-08,3.76,0.0,0.05562035155657769,0.9727925835646717,0.012778851978051687,0.0003030274608990871,0.9713567353410237,0.38739708119636385,0.1964363603652963,2.782148946528422e-05,0.003115829832156365,0.175143913713382,1.1652988187401712e-05,7.412092610110695e-08,5.239240270921987e-14,0.000796466567467025,7.085283812911263e-07,2.7185970459411373e-06,8.732241172025292e-05,1.2255329122786329e-06,6.809676430589716e-08,3.5446041021521605e-13,4.4530193668650855e-06,5.202063831493882e-09,1.2966781178021472e-07,2.392349669303837e-07,2.2644059704581783e-14,1.7515191340099193e-13,2.3993020108821403e-06,2.1404087889209702e-10,0.0007494935387183122,0.0012609186642687205,4.1256709738855116e-05,1.1739519514769207e-05,0.00020545815954484345,0.00012573871718345745,0.015919849265632283,7.005931781530305e-05,8.594985264553887e-06,0.0009677986102039609,0.004709984018050073,0.0005997419006350139,0.016741984272952138,6.168874935861753e-05,0.007867211408102582,1.7649398968558088e-09,0.002830936134775233,0.0011559490077499863,9.812953574038414e-08,4.293062890661186e-12,4.943940064307533e-10,1.371796233688707e-05,0.0007229043463168626,0.00012083296608761234,9.402003210046029e-13,1.1756570866112667e-07,0.0005595144699502057,0.006811392645488732,2.857087743983867e-08,8.320492240331187e-10,0.0005911612692139756,1.5716370470655135e-06,4.0415278493481196e-11,1.0609525991865456e-07,1.1065222582920868e-10,8.015486649088707e-08,5.500008866177664e-08,2.156041578743171e-06,1.1202789618534422e-07,2.78247000831301e-07,6.012184839464651e-05,1.5681034819139902e-05,3.7033180009298617e-10,4.007814175532386e-11,4.017832145854698e-12
2.519929245209327e-06,1.0922492038569116,0.002415599153917935,0.0008779870858418015,0.0009736272771094833,0.01911224321354974,0.0,0.0,0.00270231150061983,5.4930712870808266e-05,0.020825059348040374,0.0003007264232838948,0.0010382362465916704,3.740673881562581e-09,8.134080533932393e-07,2.6169233495863e-05,0.0005773580172891404,0.0011540903839977563,0.00024576905075545405,1.544860023766627e-06,1.688965786814057e-06,3.379267118090941e-09,2.375337384654547e-06,4.934429131680973e-07,9.763076543187276e-08,7.757812563963712e-05,7.061169754027527e-09,8.101474805835447e-07,1.1875014255021654e-07,4.5096522310666575e-09,1.1319831818989163e-06,5.676403720894958e-10,6.60239504209032e-10,3.19873489496277e-08,3.76,0.0,0.05400656180214529,0.9722230865323708,0.013074856850002722,0.0003089953665121216,0.9749962591568312,0.3852887218089918,0.1970471889272927,2.7353518616970214e-05,0.0031140060989847417,0.17729287792664633,1.1798242369734798e-05,7.362175455620052e-08,5.204279601055211e-14,0.0008155389860143988,7.265411274460052e-07,2.7873408674893416e-06,8.940904971186558e-05,1.2566642577252277e-06,6.888933271506952e-08,3.630225520376957e-13,4.565531232999395e-06,5.333517025654911e-09,1.3294454951911667e-07,2.4523256850390237e-07,2.319103180551865e-14,1.7938320518831762e-13,2.4768649923303378e-06,2.144402907368801e-10,0.0007748695792619482,0.0012856594788323828,4.0667410850486237e-05,1.1582756005063712e-05,0.00020242135107340504,0.00012406788060983305,0.016067447747541902,7.05772088425181e-05,8.686080393372358e-06,0.0009786384644582804,0.004766967331458496,0.0006067482787152074,0.017090543326277036,6.254792699564649e-05,0.00794661738476645,1.7367020517492742e-09,0.0029230677779539674,0.0011763034742815434,9.915492936317771e-08,4.337889044011007e-12,4.867588810802641e-10,1.3933101387160508e-05,0.0007296230050213483,0.00012240374699225433,9.500120693819717e-13,1.1884575845776386e-07,0.0005653338739378326,0.006948470060327433,2.8832622868724948e-08,8.205346001083917e-10,0.000612834934271013,1.5886143958371446e-06,4.0740455552847394e-11,1.0810574668506661e-07,1.1383661950103504e-10,8.226336499277289e-08,5.598774831791829e-08,2.1998713195874984e-06,1.142917330267442e-07,2.808358862521771e-07,6.156786817112576e-05,1.6099891156083768e-05,3.7806968297137937e-10,4.098742147847378e-11,4.163997777609537e-12
2.54515218451089e-06,1.09295824737681,0.002448941511771077,0.0008895958896106904,0.000989742013594994,0.019320621009205667,0.0,0.0,0.0027496546548151576,5.6768469570491956e-05,0.021390807712784107,0.0003094929238799006,0.0010506555643699,3.9469737702326356e-09,8.458516801661277e-07,2.6874618588053014e-05,0.0005876906278300983,0.0011830563909445162,0.00025384762519625894,1.567833824531629e-06,1.7654516793057334e-06,3.5688459304739112e-09,2.460558022556032e-06,5.145262175159012e-07,1.0074729689024859e-07,8.021371174962334e-05,7.500529455460148e-09,8.534357496431549e-07,1.2403193282095823e-07,4.6751881389011495e-09,1.1560266930266082e-06,5.844487196009505e-10,6.906484932342771e-10,3.337014488972421e-08,3.76,0.0,0.05243771044017277,0.971647586600948,0.013374813532554578,0.0003150150845829288,0.9785877563886877,0.3831530891054128,0.19764127241872168,2.6895409323876168e-05,0.003112163136900031,0.17943615612384406,1.1943124181146234e-05,7.312374591209043e-08,5.1690329238213226e-14,0.0008349159969605603,7.447299495534983e-07,2.8567494768831475e-06,9.149155283937497e-05,1.2880991708377988e-06,6.965471107728687e-08,3.716510527791712e-13,4.679129488308786e-06,5.466239772307876e-09,1.3625293524971767e-07,2.512872481283344e-07,2.3742243009776254e-14,1.8364731020252578e-13,2.555711782897075e-06,2.1482031463562321e-10,0.0008008580906174105,0.0013105068660910386,4.008311602986203e-05,1.1427220067353166e-05,0.00019941449919430864,0.00012240403137214607,0.016213854263884754,7.108620763644483e-05,8.77704194597639e-06,0.000989342839070428,0.004823346508173524,0.0006136665784690341,0.017442664131059965,6.33965079499318e-05,0.008025044145824896,1.7087886462792182e-09,0.0030168097242268205,0.0011965559933941696,1.0016333293059211e-07,4.381971716514587e-12,4.792019346148224e-10,1.4148974542416591e-05,0.0007361630670323114,0.00012394701691263057,9.596609577444334e-13,1.2010539571943792e-07,0.0005710549541366285,0.007085692502563352,2.9088687502396075e-08,8.091351632814352e-10,0.0006348933341048549,1.605494285557453e-06,4.105482884299465e-11,1.1011380756783674e-07,1.1706355434356322e-10,8.43791201206951e-08,5.697630413874813e-08,2.2440907623935146e-06,1.1657550505196096e-07,2.834039015372125e-07,6.302552388383055e-05,1.6523414313884403e-05,3.8584947048624916e-10,4.190203830802082e-11,4.313927770496874e-12
