Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065)
1.230198887544125e-08,0.47578538839834444,9.490990278347994e-17,5.197588455280353e-20,5.3701405576477804e-20,3.970544674200438e-19,0.0,0.0,7.062694713343026e-12,7.067804161857579e-18,1.2423549600614171e-23,1.3424625309881551e-24,3.8616768652833256e-26,4.6671150076631773e-54,3.142392561015329e-38,7.972575749680095e-23,4.160527938771903e-40,9.63736008314596e-18,9.755086125556643e-51,2.6404406815119667e-42,2.4967140173712404e-47,1.1666125218057755e-46,1.1253422301454959e-22,3.3549899440479643e-45,2.279877044609104e-33,5.2077289034277624e-49,1.9043288779154538e-58,5.638283766923319e-45,2.5984218101498752e-76,1.8662281391904782e-62,1.7708195855150266e-31,3.0461448233404096e-66,2.714375588251134e-60,1.0829539929996455e-66,3.76,0.0,0.8761219590595555,0.999985939037642,3.6506091882236793e-22,5.27460834788227e-46,3.085875976498069e-09,2.0053940238387487e-09,9.781670494663798e-10,1.0231487994590715e-10,1.4060955295996314e-05,1.5097456229283933e-20,6.901642910451468e-33,3.2719143793778475e-18,1.908255146154882e-23,1.7767469073308386e-17,2.2422204834917666e-47,6.452976443799116e-47,1.2903667508836661e-22,1.0256139472643536e-47,2.1448538022946712e-27,7.43353739299183e-53,4.0413939421287176e-47,1.224008973598181e-49,1.0984610709072902e-47,5.608307445954696e-47,2.7795189814875977e-54,4.367711864087244e-53,4.5679242518121245e-49,2.0705461976433564e-22,9.637359512429907e-18,7.6676111859792e-25,5.40434980656311e-12,1.5892550997741591e-12,1.7402611784057648e-14,3.1599787780778728e-18,2.5888468831417892e-14,1.8242748686491326e-19,1.009011683638837e-18,6.971412631526174e-21,2.2020394462300495e-19,1.1047028995265457e-20,1.0180837041096966e-17,1.6333821387528085e-22,1.0168134926977686e-17,1.0911330204783947e-17,2.1104693590085812e-28,5.109974450572294e-38,1.688006403069239e-23,3.25327360181025e-28
1.373066480267891e-08,0.47578538842859736,1.179041404443111e-16,7.14664094731196e-20,7.448966242749881e-20,5.50443322940889e-19,0.0,0.0,7.886237281363972e-12,8.807232771643408e-18,1.7386347107498327e-23,1.9537940600301968e-24,5.659450209561399e-26,7.635863868220538e-54,4.5390583172012024e-38,1.0231937474522558e-22,7.241278422741413e-40,1.2006845493468623e-17,1.7390357919162417e-50,4.080411063577559e-42,4.695635770378868e-47,2.175882069643424e-46,1.2672620590819457e-22,5.951921236947576e-45,3.1657710052639956e-33,1.0538692567258087e-48,3.857894073979728e-58,1.0172702320204887e-44,7.535218698996195e-76,4.32515345841757e-62,2.443674373686765e-31,7.68425469478021e-66,6.14461840611072e-60,3.091289177125829e-66,3.76,0.0,0.8761219587003639,0.9999859390367734,5.650477832876522e-22,9.317074486052404e-46,3.444250281502009e-09,2.244975701232224e-09,1.091775958729352e-09,1.0749859319582786e-10,1.4060955341005764e-05,1.8854930215167816e-20,9.616609647470584e-33,3.4437188387070788e-18,2.1467229236253068e-23,2.2192762799446082e-17,4.061817742694473e-47,1.091570199118784e-46,1.6171490536488703e-22,1.9233425546897176e-47,2.4639341675652776e-27,1.3807345052406478e-52,6.829275722757557e-47,2.2111878332192485e-49,2.0328647506895712e-47,9.83939514527958e-47,5.076037556895663e-54,7.977931421988739e-53,9.222392994452558e-49,2.3199575425921963e-22,1.2006844662021795e-17,1.0675089144639662e-24,6.029464536500684e-12,1.7707619381970664e-12,2.1653403866018962e-14,4.389769197789353e-18,3.223376182051094e-14,2.276018786864992e-19,1.2557602255114378e-18,8.348040316056799e-21,2.616242743958847e-19,1.481155141720658e-20,1.2676197897957153e-17,2.0433888060721995e-22,1.2658583263224061e-17,1.5079062982703713e-17,2.981933455966299e-28,7.113638304032799e-38,2.542783292928031e-23,4.6976445542874105e-28
1.5016473137192804e-08,0.47578538845582496,1.406927881280628e-16,9.260014525340694e-20,9.724825948853613e-20,7.183008193154624e-19,0.0,0.0,8.628014087973703e-12,1.0536645597407161e-17,2.285674270364575e-23,2.640511795250246e-24,7.721673838031034e-26,1.160704790769128e-53,6.204681097014592e-38,1.2468248428485144e-22,1.1338227786774528e-39,1.4361770209532022e-17,2.768060665427894e-50,5.8140704686217e-42,7.781226874027993e-47,3.578275475028956e-46,1.3865655822218505e-22,9.499096612670777e-45,4.135863353783975e-33,1.861924122764253e-48,6.82587034574159e-58,1.6372104179149824e-44,1.7879445995516492e-75,8.552521103013684e-62,3.1747957015318555e-31,1.6244092688486656e-65,1.1934887064544719e-59,7.238366437293691e-66,3.76,0.0,0.8761219583770915,0.9999859390360483,8.066462648407593e-22,1.4723844283764613e-45,3.766787155880291e-09,2.4612461493522547e-09,1.1940250134992781e-09,1.1151595965251073e-10,1.4060955324462403e-05,2.259929834501616e-20,1.260190191638133e-32,3.57686693776912e-18,2.362029766393039e-23,2.6603216848087675e-17,6.59377187084473e-47,1.6722888954055834e-46,1.9443318411440027e-22,3.2076348411766405e-47,2.7625201572598784e-27,2.2840981626874898e-52,1.0454787956777627e-46,3.578713392892598e-49,3.3518351418840415e-47,1.5564967838161065e-46,8.290141414008217e-54,1.3031047284851181e-52,1.635754103365395e-48,2.5444301213815614e-22,1.436176908507021e-17,1.397912290798852e-24,6.591622087494099e-12,1.933580480195566e-12,2.5870855922006687e-14,5.737452373050817e-18,3.8535308290347745e-14,2.725689772358223e-19,1.5005183092398328e-18,9.644724391960111e-21,3.001084360923453e-19,1.876141182120274e-20,1.5154362802859125e-17,2.4532519082869644e-22,1.5131367996360667e-17,1.9616541876417286e-17,3.9564175954102134e-28,9.314305766012717e-38,3.542902967387125e-23,6.306855921574629e-28
1.63022814717067e-08,0.4757853884830527,1.6545615962402717e-16,1.174169967581824e-19,1.2420663595012538e-19,9.170650944793165e-19,0.0,0.0,9.370347603067566e-12,1.2421478725175867e-17,2.937239931421604e-23,3.468076682695741e-24,1.0262020174052641e-25,1.731452829043768e-53,8.354708954153554e-38,1.48785561401118e-22,1.7063726976294465e-39,1.692738010558684e-17,4.21883334498094e-50,8.042807252326939e-42,1.227171845166063e-46,5.599641640725197e-46,1.4975037043571031e-22,1.4589959880708418e-44,5.285090250078603e-33,3.125528661603753e-48,1.1479448053117676e-57,2.523433126860896e-44,3.9412244966682946e-75,1.594947641261607e-61,4.0346119461708e-31,3.2146162424760827e-65,2.1915752870275137e-59,1.5754524666530448e-65,3.76,0.0,0.8761219580538191,0.9999859390353499,1.1183695125948662e-21,2.2298779939068477e-45,4.089324030139901e-09,2.67804573654373e-09,1.2962749159462173e-09,1.1500333881860662e-10,1.406095528055784e-05,2.668815508953253e-20,1.6151902578713726e-32,3.692449616209564e-18,2.577897566303444e-23,3.142004626729912e-17,1.0288063762919045e-46,2.4701386277955032e-46,2.303213264492253e-22,5.125356322063977e-47,3.071875875794216e-27,3.62188120621234e-52,1.543405528652573e-46,5.564766131849509e-49,5.297151682814578e-47,2.3723146799424944e-46,1.30015400239476e-53,2.0438560953065577e-52,2.768922611302492e-48,2.7689046377577086e-22,1.6927378627910767e-17,1.790508330060168e-24,7.153357719079249e-12,2.0958913789256407e-12,3.045818610733842e-14,7.335150234150437e-18,4.539572447871362e-14,3.216253107008662e-19,1.766649878904054e-18,1.0989429379474197e-20,3.3948995491132927e-19,2.3258068604631846e-20,1.7852318778272647e-17,2.9022358197520647e-22,1.7822948091465173e-17,2.4962508551102516e-17,5.133663094603438e-28,1.1928449742971289e-37,4.795040566708268e-23,8.232202865960011e-28
1.7588089806220594e-08,0.4757853885102803,1.92185726418643e-16,1.4618166687416012e-19,1.5571402835176986e-19,1.1492974946878607e-18,0.0,0.0,1.0113237044034269e-11,1.4461848631985424e-17,3.702345116778112e-23,4.4464883209220196e-24,1.3336347977152923e-25,2.5412841782141467e-53,1.109711449050571e-37,1.7445173338798229e-22,2.4831811955795252e-39,1.970367681743541e-17,6.198708517416822e-50,1.0850123745372473e-41,1.8563062946613343e-46,8.403876216698656e-46,1.5999969093194205e-22,2.168753976534525e-44,6.62825742658771e-33,5.0244859630851164e-48,1.8494210256631944e-57,3.749804625295802e-44,8.161950810387589e-75,2.83030545366041e-61,5.032251832182884e-31,6.0156182132469465e-65,3.836936614231019e-59,3.2222866692980524e-65,3.76,0.0,0.8761219577305467,0.9999859390345965,1.5125702337643377e-21,3.257981230136616e-45,4.411860904280841e-09,2.8953046272705532e-09,1.3985255541606252e-09,1.180306781372849e-10,1.4060955290872456e-05,3.112227882850592e-20,2.0316295887301016e-32,3.7927851489769736e-18,2.794252276764973e-23,3.6644259312388196e-17,1.551972687859204e-46,3.537600325919483e-46,2.694131904548204e-22,7.897418805281057e-47,3.391965118179451e-27,5.540747664456747e-52,2.2094836389222835e-46,8.363494070294743e-49,8.075615527148206e-47,3.503326543092282e-46,1.970014699244977e-53,3.097086007231182e-52,4.5045241742440016e-48,2.9933808796051654e-22,1.970367492208714e-17,2.2507099563017023e-24,7.714671747626377e-12,2.257696243247884e-12,3.5414200738811157e-14,9.203834012115345e-18,5.281422223344356e-14,3.7477564851877637e-19,2.054037607349599e-18,1.2376600674060446e-20,3.7956574963617166e-19,2.8312391108167476e-20,2.0769757375458816e-17,3.390738541005292e-22,2.0732931072994474e-17,3.1176618342572165e-17,6.5363147666592715e-28,1.4991741206833216e-37,6.332094227402029e-23,1.0493435507512612e-27
1.887389814073449e-08,0.4757853885375079,2.2087301577810841e-16,1.7915422484813476e-19,1.9211821030975944e-19,1.4175483153819508e-18,0.0,0.0,1.0856681630010197e-11,1.6657871631109258e-17,4.5899316773930406e-23,5.584686097645931e-24,1.7000853779666747e-25,3.6760642005271456e-53,1.455339967257662e-37,2.0150707439324051e-22,3.510828199690569e-39,2.2690661763278465e-17,8.827099799914616e-50,1.4325103752033045e-41,2.7098209408458907e-46,1.2170094657768054e-45,1.6941746776566457e-22,3.133884478149743e-44,8.180089990900789e-33,7.78325129534116e-48,2.871927193583979e-57,5.400637838658654e-44,1.6024007355391907e-74,4.813135759675626e-61,6.176585782671079e-31,1.0730862244510802e-64,6.44791943332035e-59,6.248363880488799e-65,3.76,0.0,0.8761219574072743,0.99998593903383,2.002585005396918e-21,4.616335127562958e-45,4.734397778303114e-09,3.1129622239688564e-09,1.500776831036576e-09,1.2065867227621218e-10,1.4060955314179452e-05,3.5902344976156214e-20,2.514486404766978e-32,3.879885145383488e-18,3.0110296591908614e-23,4.2276741837823686e-17,2.274116182294083e-46,4.933839357148907e-46,3.117418362744652e-22,1.179467566442628e-46,3.722756509083107e-27,8.219027246321768e-52,3.0807317451288078e-46,1.2206911152055982e-48,1.1936635913071026e-46,5.034959604081066e-46,2.897834151725586e-53,4.555944488852075e-52,7.081515662469895e-48,3.217858607077454e-22,2.2690659382002346e-17,2.7839358948077377e-24,8.275564489275348e-12,2.4189966769105245e-12,4.073771107321574e-14,1.1364407287934271e-17,6.079001516826001e-14,4.3202394985156657e-19,2.362560489152713e-18,1.380141768542528e-20,4.2016080659090147e-19,3.3932573392305846e-20,2.3906370855720734e-17,3.9191568195630105e-22,2.3860925305017107e-17,3.831714794717688e-17,8.187840280146962e-28,1.8539813547526264e-37,8.187514067803351e-23,1.3107947220163776e-27
2.0159706475248384e-08,0.4757853885647356,2.515096071141715e-16,2.1659050045102367e-19,2.3376549038960746e-19,1.7243568717781905e-18,0.0,0.0,1.1600680581874436e-11,1.9009663872425128e-17,5.608869846665429e-23,6.890575501533174e-24,2.131183207846059e-25,5.246671497549847e-53,1.885818890594735e-37,2.2978384409750814e-22,4.841009381002571e-39,2.5888336170611917e-17,1.2234937305610056e-49,1.8562213197980714e-41,3.836263030470345e-46,1.7089741043996326e-45,1.7803139562773716e-22,4.41808776926751e-44,9.955233194724356e-33,1.1675998186630037e-47,4.3199180116445203e-57,7.570704187528795e-44,3.0039152087031933e-74,7.8884800310076e-61,7.476233855764583e-31,1.8364463817032795e-64,1.0456947335974215e-58,1.1568601533085695e-64,3.76,0.0,0.8761219570840019,0.9999859390331002,2.6027301310428624e-21,6.370176608099504e-45,5.056934652206719e-09,3.3309659358446655e-09,1.6030286622987912e-09,1.2293999630281584e-10,1.4060955299960291e-05,4.102893970399951e-20,3.0687473207079424e-32,3.9554954203436216e-18,3.2281739675265753e-23,4.831827358823149e-17,3.2490193685900745e-46,6.7248532925597245e-46,3.573396329546673e-22,1.7143881009765941e-46,4.0642230977415884e-27,1.1870183103440296e-51,4.198532108964495e-46,1.7368268495501e-48,1.7176297618483681e-46,7.067436694018721e-46,4.154179933704863e-53,6.531395416995471e-52,1.0806105714433459e-47,3.4423375839115712e-22,2.588833323180412e-17,3.395609663161833e-24,8.836036259936563e-12,2.5797942785657857e-12,4.642753326857126e-14,1.3837706273007722e-17,6.932231865770063e-14,4.93373470847486e-19,2.6920944693469403e-18,1.5259696019073816e-20,4.61124421698592e-19,4.0124508550428425e-20,2.726185218557425e-17,4.48788615416662e-22,2.7206539988916393e-17,4.6441022791760856e-17,1.0112527554749711e-27,2.2608253207913844e-37,1.0395151543058374e-22,1.6090920443946441e-27
2.144551480976228e-08,0.4757853885919633,2.8408712882028427e-16,2.5874242672645127e-19,2.8100071068922603e-19,2.0722515650059488e-18,0.0,0.0,1.2345233122243786e-11,2.1517341342780785e-17,6.767959879940894e-23,8.371070500038682e-24,2.6325471001024866e-25,7.394170060630839e-53,2.4158685248500866e-37,2.5912270532331652e-22,6.530439974481624e-39,2.9296701108355524e-17,1.6564038019056512e-49,2.3661105080759895e-41,5.287933407271411e-46,2.3363585008650538e-45,1.8587912632852664e-22,6.094624177237869e-44,1.1968253197770236e-32,1.7031503357092373e-47,6.319544024334355e-57,1.0365163234354715e-43,5.408295330827626e-74,1.251795518609088e-60,8.939573434689355e-31,3.030918632529691e-64,1.64381097906716e-58,2.056840242682145e-64,3.76,0.0,0.8761219567607295,0.9999859390323689,3.3282974963050552e-21,8.590051432902928e-45,5.379471525991657e-09,3.5492701113044394e-09,1.7052809747918861e-09,1.2492037496445616e-10,1.4060955286870972e-05,4.6502571839876924e-20,3.699406130582337e-32,4.0211314336289745e-18,3.4456368069174514e-23,5.4769542334485214e-17,4.539816255513521e-46,8.98359618780549e-46,4.06238351655978e-22,2.433376061296863e-46,4.416341922980864e-27,1.6746300340510108e-51,5.6087396615071184e-46,2.4165348920821478e-48,2.4141345720347426e-46,9.717100557117921e-46,5.822037390371115e-53,9.153926979725324e-52,1.6063938643899788e-47,3.6668176706210376e-22,2.92966975374951e-17,4.0911586956349616e-24,9.396087375291753e-12,2.74009064178618e-12,5.2482488345947315e-14,1.6644500087281753e-17,7.841034983206251e-14,5.588268576531575e-19,3.0425129875991925e-18,1.6747802658304126e-20,5.02326942231872e-19,4.689211302272232e-20,3.0835895032305437e-17,5.097320799024667e-22,3.076938516110163e-17,5.560384385790598e-17,1.2335482163803534e-27,2.7232591743910957e-37,1.2989129918997425e-22,1.9455490326186374e-27
2.2731323144276175e-08,0.47578538861919084,3.185972555207131e-16,3.0585833760116244e-19,3.341672460430117e-19,2.463749944304601e-18,0.0,0.0,1.3090338475467742e-11,2.4181019866358236e-17,8.07593497146622e-23,1.0032147670980167e-23,3.209767904912275e-25,1.0295523914311486e-52,3.061400494727396e-37,2.89374116017473e-22,8.64072792156469e-39,3.29157575070047e-17,2.1966500582398894e-49,2.972642944894234e-41,7.12034841956299e-46,3.1198667250595903e-45,1.930046109010067e-22,8.246847627985752e-44,1.4233637826420421e-32,2.42377682107696e-47,9.020749128376226e-57,1.389941189503352e-43,9.396237815976392e-74,1.930637705887554e-60,1.0574746678379717e-30,4.844923759396493e-64,2.513847623364066e-58,3.528404752839999e-64,3.76,0.0,0.876121956437457,0.9999859390316104,4.195550425839209e-21,1.1351544043764926e-44,5.702008399657928e-09,3.767835114023292e-09,1.8075337049997917e-09,1.2663950810074552e-10,1.4060955300080358e-05,5.2323683166011133e-20,4.411462756323146e-32,4.078108960908221e-18,3.6633761553271344e-23,6.16311560988908e-17,6.2198022120414155e-46,1.1790082085757854e-45,4.584692465770907e-22,3.382117470731411e-46,4.779093572147653e-27,2.3141583665042212e-51,7.361780345609815e-46,3.2963678441815064e-48,3.323307852570993e-46,1.3117758327556939e-45,7.997899327156347e-53,1.2575264579920698e-51,2.3333370871126374e-47,3.891298752612882e-22,3.291575322706122e-17,4.87601358461016e-24,9.95571815079467e-12,2.8998873550807244e-12,5.890140215187167e-14,1.9805491035019666e-17,8.805332757236813e-14,6.283862269176222e-19,3.413687448176162e-18,1.8262582558048758e-20,5.4365694719177365e-19,5.423760702445419e-20,3.462819375986902e-17,5.747853768048913e-22,3.454907169072808e-17,6.585991396661645e-17,1.4882624744552145e-27,3.2448299134723063e-37,1.6003733267580664e-22,2.3212918913126884e-27
2.401713147879007e-08,0.47578538864641856,3.550317057055643e-16,3.5818322332260124e-19,3.9360700379553975e-19,2.9013587654289957e-18,0.0,0.0,1.383599586762358e-11,2.7000815105035803e-17,9.54146513156753e-23,1.1878908602515724e-23,3.868394074279296e-25,1.416983660839327e-52,3.839442990960211e-37,3.203990317283944e-22,1.1238224377661524e-38,3.6745506169454763e-17,2.8604097538278667e-49,3.686764914686502e-41,9.391692207891475e-46,4.0805342091374565e-45,1.9945542316684575e-22,1.096870717375488e-43,1.6765797324692357e-32,3.374638223244957e-47,1.2599295895471504e-56,1.829887541883617e-43,1.581557516023552e-73,2.903179644629845e-60,1.2389667712252296e-30,7.527850928511839e-64,3.751325814925583e-58,5.86309467961741e-64,3.76,0.0,0.8761219561141846,0.9999859390308586,5.2217195533352594e-21,1.4735009129475593e-44,6.024545273205534e-09,3.986626533146653e-09,1.9097867977801244e-09,1.2813186170749586e-10,1.4060955306133162e-05,5.849265722202444e-20,5.209922349020581e-32,4.127570312055148e-18,3.881355529384367e-23,6.890365359815927e-17,8.373240918014094e-46,1.52314699831603e-45,5.140631243696552e-22,4.6137346154507825e-46,5.152461832541126e-27,3.139584732367146e-51,9.512739787700188e-46,4.4179639964462434e-48,4.4911129212026705e-46,1.7422042541827683e-45,1.0792852211102526e-52,1.6970078234044888e-51,3.319983918983386e-47,4.1157806608819023e-22,3.674550110126869e-17,5.755607431318658e-24,1.051492890167172e-11,3.059186001911055e-12,6.568310532142839e-14,2.3341314877461208e-17,9.825047250536533e-14,7.0205323461574855e-19,3.805487620636977e-18,1.9801295895465476e-20,5.850188372839752e-19,6.216175400036169e-20,3.863844342511088e-17,6.439876839073065e-22,3.8545211277431817e-17,7.726226344858606e-17,1.778068842303355e-27,3.82907782572067e-37,1.9473312723764505e-22,2.737277267861365e-27
2.5302939813303965e-08,0.47578538867364617,3.933822396682564e-16,4.1595895283965e-19,4.596604240269044e-19,3.3875740461470005e-18,0.0,0.0,1.4582204526511406e-11,2.9976842558749e-17,1.11731615230084e-22,1.391564535916083e-23,4.613919491543239e-25,1.928509048439737e-52,4.768060581028986e-37,3.520691701607503e-22,1.4393858264299678e-38,4.07859477911219e-17,3.6647715306943986e-49,4.519886100701892e-41,1.216227469727591e-45,5.2394486047694386e-45,2.052807580151052e-22,1.4365226440130734e-43,1.9579065099685478e-32,4.607661499271187e-47,1.725871027284294e-56,2.369875210238533e-43,2.5876078849758013e-73,4.267905488577668e-60,1.4392029598360026e-30,1.140347902645714e-63,5.476491578673164e-58,9.468718626513718e-64,3.76,0.0,0.8761219557909122,0.9999859390301231,6.4249986927726334e-21,1.882532751056462e-44,6.3470821466344745e-09,4.205614498676975e-09,2.012040205267108e-09,1.2942735364705258e-10,1.4060955295373206e-05,6.500982693557397e-20,6.09979450988393e-32,4.17050705770684e-18,4.0995432646974346e-23,7.658751330818211e-17,1.1096168533259984e-45,1.940213466057164e-45,5.73050404806409e-22,6.189415159793564e-46,5.536433440266395e-27,4.189799672002157e-51,1.2121444600330799e-45,5.82834956833747e-48,5.969714177134427e-46,2.2802790566190568e-45,1.4333658958314333e-52,2.2537684589871295e-51,4.637132340768666e-47,4.340263266291866e-22,4.078594185375657e-17,6.735375282290984e-24,1.1073719942922519e-11,3.2179881607074898e-12,7.28264332418984e-14,2.7272541103338933e-17,1.0900100699854229e-13,7.798291357119548e-19,4.217781986194e-18,2.136156367736188e-20,6.2633074609400415e-19,7.066406794812245e-20,4.2866339774241075e-17,7.173780558067175e-22,4.275741644907206e-17,8.986267531153556e-17,2.1057216245364562e-27,4.479536027614944e-37,2.3432206278215063e-22,3.1943093762854954e-27
2.658874814781786e-08,0.47578538870087383,4.3364065769308747e-16,4.794244688472316e-19,5.326664801528564e-19,3.924881119348499e-18,0.0,0.0,1.5328963681649263e-11,3.3109217565850777e-17,1.2979580956418818e-22,1.6145905914802906e-23,5.451773170188539e-25,2.596535262774365e-52,5.866271655000569e-37,3.8426699079934477e-22,1.8182961718031362e-38,4.503708298027656e-17,4.627683933312058e-49,5.483862242833806e-41,1.5494014125699837e-45,6.617495590881448e-45,2.1052991634868108e-22,1.85529629005702e-43,2.2687698462415844e-32,6.1819251415397255e-47,2.3232139410865376e-56,3.0243728908307017e-43,4.126898900616945e-73,6.147695088936765e-60,1.6589311101970433e-30,1.6885029797365123e-63,7.838629413967077e-58,1.4904016480853097e-63,3.76,0.0,0.8761219554676398,0.999985939029378,7.824540707589199e-21,2.3711683519890175e-44,6.6696190199447495e-09,4.424773083856512e-09,2.1142938859139097e-09,1.3055195222317146e-10,1.4060955293665359e-05,7.187548128333717e-20,7.086092610211369e-32,4.207779867893743e-18,4.3179118808502303e-23,8.468316138015305e-17,1.4497194327183897e-45,2.44037263598716e-45,6.354611740276469e-22,8.179046830494236e-46,5.930997767469551e-27,5.508949761915205e-51,1.5252537788324443e-45,7.580231955757159e-48,7.817834139463357e-46,2.945444260091484e-45,1.876383720118341e-52,2.950374182702972e-51,6.369490421640411e-47,4.564746520786681e-22,4.503707609134172e-17,7.820753636702034e-24,1.1632091589320407e-11,3.3762954048850397e-12,8.033022601688759e-14,3.16196731975899e-17,1.2030415515515386e-13,8.617148362481526e-19,4.650438039137846e-18,2.294132025935872e-20,6.675227169162825e-19,7.97429941693111e-20,4.7311579239513205e-17,7.949954243351895e-22,4.71853005594785e-17,1.0371170994682544e-16,2.4740558612701897e-27,5.199730079353753e-37,2.7914669755601583e-22,3.693056007627834e-27
