Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215)
1.0737211783745524e-08,0.7976653990727794,3.020575471828373e-08,2.1966507223308867e-10,1.983935387671714e-10,1.006248508619061e-09,0.0,0.0,1.3886160085483295e-07,1.1146445318956795e-11,1.5824812706452415e-12,7.17490791207048e-13,4.386291142957897e-13,4.376976591863658e-26,4.8401837551639664e-18,5.827030349194672e-11,9.4097636887494e-11,3.905252913408513e-10,8.589622367721863e-26,1.8147876994019198e-17,8.663990771795571e-23,4.944043748999513e-22,1.241623350936346e-10,1.0420967075233572e-22,7.625291155315868e-16,6.231810047157349e-27,9.13895814894806e-29,1.8609567045836727e-21,2.7362379374056904e-23,1.4748500741360204e-23,1.1109688213215387e-17,2.8458183537612535e-26,1.473638335278847e-27,1.444566755728494e-26,3.76,0.0,0.5929161621786337,0.9982257343836586,3.0153621198546646e-12,2.987264923696428e-13,0.001553298604255761,0.0012286081012697777,0.00028645761858976616,3.791153119596665e-05,0.0017741252951587118,1.520371673566486e-07,2.275681218787795e-13,6.836279278773e-09,1.638092215138071e-16,1.6465579233799828e-09,4.3529227162168646e-21,5.526818397851267e-20,1.0759252194302039e-11,6.5328732539833876e-21,1.0668197249980339e-13,3.231529548904127e-27,7.395866400506987e-20,1.130700513875825e-22,3.090639379942576e-21,2.736131653105351e-20,2.0160337622011983e-28,1.7557673187715114e-27,1.536323383103688e-23,1.2498336453404163e-13,3.9022953540941956e-10,1.1480840630232986e-13,9.65452290960845e-08,1.4413062973253603e-08,2.1219761775788798e-08,7.501978592988887e-11,2.0280285286594245e-08,5.6206015991568125e-09,4.079304036207314e-09,1.4945865330276215e-10,1.3242417602433397e-09,2.1599537074537115e-11,4.870732788057044e-09,1.2009709881652063e-14,4.5917272185653655e-09,3.5568111296238673e-13,1.162684962220197e-15,5.506861825949692e-17,5.565336933010182e-15,2.2404947222697117e-19,2.9744886177729567e-12,2.1103067376951174e-10,3.4782641980700984e-13,2.4743518323891883e-09,4.9177443834317073e-20,9.591672269590328e-16,5.170395871468795e-12
1.0999195063425173e-08,0.7976710367319347,3.1582001097576304e-08,2.3435229557789325e-10,2.126447372123191e-10,1.0778842310578623e-09,0.0,0.0,1.422448037120407e-07,1.1695330501786965e-11,1.7037398846314613e-12,7.723261462992768e-13,4.74157321669002e-13,4.952288773753082e-26,5.195712694992117e-18,6.100792301681749e-11,1.002439799008475e-10,4.1000732974171747e-10,9.671501353989459e-26,1.9981980473105132e-17,9.782293540326605e-23,5.571654416591046e-22,1.263561887284142e-10,1.2188924478862826e-22,8.270893510136521e-16,7.214616420923547e-27,1.0690692886879854e-28,2.1126811067699647e-21,3.181207445600531e-23,1.7121816789268244e-23,1.1956934000722323e-17,3.3187984260681046e-26,1.7366707529782612e-27,1.705954917528767e-26,3.76,0.0,0.5928783124664802,0.9982257309297814,3.3088798150783965e-12,3.25929856263701e-13,0.0015911516418495777,0.0012593873968420341,0.0002935166564855364,3.791044630756246e-05,0.0017741252883698932,1.5971225211475712e-07,2.446108823366208e-13,6.836740493251964e-09,1.680630328233114e-16,1.7297221332155169e-09,5.0040008517537966e-21,6.227172441399267e-20,1.130605285019489e-11,7.510887276891308e-21,1.0977711420800072e-13,3.728205907121136e-27,8.376240488416209e-20,1.285637846653681e-22,3.518665369479052e-21,3.0719909310368113e-20,2.325385841704606e-28,2.0255408094686114e-27,1.8098922659826745e-23,1.281505206683569e-13,4.0968895257080743e-10,1.2295770576042427e-13,9.869882506749752e-08,1.456241354433025e-08,2.2114805759717936e-08,8.017579278417094e-11,2.1178467849743244e-08,5.859209103717998e-09,4.190691990069103e-09,1.537051062915392e-10,1.3598216384254464e-09,2.276258871941485e-11,5.094949145774378e-09,1.2531866472291817e-14,4.804665298373494e-09,3.734495685310628e-13,1.2476522654002559e-15,6.070198892527904e-17,5.949393241958489e-15,2.3806108518030314e-19,3.0523684853798935e-12,2.2048679854062607e-10,3.6795366709385987e-13,2.509710516071495e-09,5.203791357688883e-20,1.0152548859046331e-15,5.454914215413951e-12
1.1261178343104821e-08,0.7976766740649972,3.298622838723398e-08,2.496416778758672e-10,2.2754816708742204e-10,1.1527405769690402e-09,0.0,0.0,1.4562778475949124e-07,1.2257326786197619e-11,1.8309101771954303e-12,8.297037304155302e-13,5.115423141826106e-13,5.591437301158046e-26,5.571495810473297e-18,6.378790398844127e-11,1.0662979013609103e-10,4.29964050293959e-10,1.085542823640286e-25,2.1951119927582066e-17,1.100802878500868e-22,6.257921089811729e-22,1.2850183686547054e-10,1.4204242241929522e-22,8.953054790475753e-16,8.321369351104888e-27,1.2461209228161878e-28,2.391054195034809e-21,3.6854126363447407e-23,1.9806501382833932e-23,1.2846809271639699e-17,3.855076230609457e-26,2.0383567061734372e-27,2.006424625479884e-26,3.76,0.0,0.5928404651465681,0.9982257274739456,3.623043351332595e-12,3.54885889143925e-13,0.001629002454234634,0.0012901646113947895,0.00030057536140612646,3.790916417187877e-05,0.0017741252815760547,1.6757719188817352e-07,2.6247023513250173e-13,6.837151333711027e-09,1.7231650744525517e-16,1.8149421868634066e-09,5.733193008600362e-21,6.996122866702743e-20,1.1866583697050531e-11,8.606242321107343e-21,1.1287991552233528e-13,4.28613437150173e-27,9.458153550950655e-20,1.457195554470433e-22,3.993118583468809e-21,3.4393143971465653e-20,2.6728235982881175e-28,2.3285732199820347e-27,2.1238330278755766e-23,1.3131748498590494e-13,4.296220037290253e-10,1.3146669014444575e-13,1.0084446180828662e-07,1.4708632692401451e-08,2.3023668714563663e-08,8.554598026872442e-11,2.209296718917255e-08,6.101070038385781e-09,4.302453152652981e-09,1.579600149854938e-10,1.395361358658264e-09,2.3955460575438362e-11,5.323792461858845e-09,1.3064300513914877e-14,5.021986413916606e-09,3.9156564045982396e-13,1.3367199550066871e-15,6.676419077292846e-17,6.347851114882723e-15,2.5252349689591794e-19,3.1299531896529712e-12,2.301015589248188e-10,3.887215639336759e-13,2.5442527331831094e-09,5.498126005724349e-20,1.0729825673680907e-15,5.747359361992813e-12
1.152316162278447e-08,0.7976823110719827,3.4418340157753865e-08,2.6554300224642047e-10,2.431176009503748e-10,1.230882024026831e-09,0.0,0.0,1.4901054448912333e-07,1.2832428603670062e-11,1.9641187825634293e-12,8.896623812189927e-13,5.508287157163693e-13,6.300351237402345e-26,5.9684412803485676e-18,6.660901656152146e-11,1.1325792810365754e-10,4.503954404878836e-10,1.2147862650863004e-25,2.4061677136092015e-17,1.2347989674932945e-22,7.006349194220393e-22,1.30600398506514e-10,1.649448137236223e-22,9.672793501841017e-16,9.563924161611431e-27,1.4475374771128224e-28,2.698131855725841e-21,4.2550468848367625e-23,2.2834407010805174e-23,1.3780420275734745e-17,4.461128970316674e-26,2.383203130155027e-27,2.350637711757158e-26,3.76,0.0,0.5928026202186975,0.9982257240161382,3.958776795467279e-12,3.85661816012718e-13,0.0016668510415332608,0.0013209397097990753,0.00030763373021302733,3.790772330548044e-05,0.0017741252747772473,1.7563197557332914e-07,2.8116381270047736e-13,6.837521626705761e-09,1.765696383704526e-16,1.9022178561411942e-09,6.5476526458657226e-21,7.83850457718288e-20,1.2440852701282743e-11,9.829667190479603e-21,1.1599035847990596e-13,4.9110834206020915e-27,1.0649292259695939e-19,1.6466798720584926e-22,4.51769072196404e-21,3.84017408290891e-20,3.0619274049564364e-28,2.667995693624201e-27,2.4829256494030548e-23,1.3448425562085968e-13,4.5002866051808185e-10,1.403420367217516e-13,1.0298224955649446e-07,1.4851931830171591e-08,2.394620132296523e-08,9.113358122949179e-11,2.3023673162366412e-08,6.3461004783489974e-09,4.4145764911134126e-09,1.6222346970087956e-10,1.4308610348796904e-09,2.5178066639183522e-11,5.5572474024125236e-09,1.3607096261885405e-14,5.24367225459938e-09,4.100244376275281e-13,1.429995309845294e-15,7.327766705328209e-17,6.760756488990116e-15,2.6743678302341167e-19,3.207245057360083e-12,2.3987205531985484e-10,4.1013710184682016e-13,2.5779981272247943e-09,5.800738467129998e-20,1.1323502301301513e-15,6.0477492181090894e-12
1.1785144902464119e-08,0.7976879477529075,3.587824260561845e-08,2.820659711345026e-10,2.5936678741589343e-10,1.312372820365145e-09,0.0,0.0,1.5239308340381596e-07,1.342063038942474e-11,2.1034914808024664e-12,9.522398286343126e-13,5.920609024485553e-13,7.085411685859144e-26,6.387481710299458e-18,6.947006021552099e-11,1.2013117859765495e-10,4.713014871602023e-10,1.355547106284189e-25,2.63201721986034e-17,1.38091653317785e-22,7.820525791512478e-22,1.3265297049590457e-10,1.9089517327051872e-22,1.0431120648917856e-15,1.0954919534760308e-26,1.6760237596650205e-28,3.0360694078312517e-21,4.8967776844902826e-23,2.6239735872775238e-23,1.4758876730902054e-17,5.143895110230397e-26,2.7761096709182586e-27,2.743675551372641e-26,3.76,0.0,0.5927647776826679,0.9982257205563462,4.3170233162924765e-12,4.183256392541033e-13,0.0017046974038680575,0.0013517126638230876,0.00031469176039205886,3.7906154703011285e-05,0.0017741252679742772,1.8387659187448364e-07,3.0070914394932357e-13,6.837859279759222e-09,1.808224199662792e-16,1.9915489106488307e-09,7.454992299191345e-21,8.759366535719864e-20,1.3028867811905103e-11,1.1192575763873373e-20,1.1910842833604221e-13,5.60920251947703e-27,1.195771744289592e-19,1.855463262212555e-22,5.096263019650903e-21,4.27672321293205e-20,3.4965136589527146e-28,3.0471461005177257e-27,2.892382132192026e-23,1.3765083107866643e-13,4.709088943821184e-10,1.4959041138868046e-13,1.0511229808402653e-07,1.499251049976096e-08,2.488226141011989e-08,9.694179299343942e-11,2.39704804602926e-08,6.594218639477201e-09,4.5270513526912375e-09,1.6649556821965013e-10,1.4663208157450236e-09,2.6430321174661206e-11,5.795299201865532e-09,1.4160345438957759e-14,5.4697051489158175e-09,4.2882127879017637e-13,1.5275866636041004e-15,8.026559195576335e-17,7.188149228375795e-15,2.828009236888035e-19,3.2842466694857365e-12,2.497954281025456e-10,4.322074689655495e-13,2.610965869875494e-09,6.111617941217222e-20,1.1933577380863121e-15,6.35610199831893e-12
1.2047128182143768e-08,0.7976935841077885,3.736584437570054e-08,2.992202077980757e-10,2.7630945199136984e-10,1.3972769905112522e-09,0.0,0.0,1.557754020167121e-07,1.4021926582463701e-11,2.24915321999688e-12,1.0174727212688876e-12,6.352830039141802e-13,7.953478314966619e-26,6.829573786485191e-18,7.236986315033652e-11,1.272522526272502e-10,4.926821765432004e-10,1.5085126296384901e-25,2.8733262935286217e-17,1.5398737609899825e-22,8.704116737363168e-22,1.3466062715460955e-10,2.2021672589323203e-22,1.1229039293941014e-15,1.2507806579202436e-26,1.9345163310919441e-28,3.407123325272844e-21,5.617769608373804e-23,3.0059144789752377e-23,1.5783291667155446e-17,5.91079256040856e-26,3.2223914841110556e-27,3.191064750844923e-26,3.76,0.0,0.5927269375382789,0.9982257170945557,4.698745158710098e-12,4.5294611750979114e-13,0.0017425415413619236,0.0013824834507756955,0.0003217494499304024,3.79044833163101e-05,0.0017741252611678737,1.9231102934168635e-07,3.2112365484212854e-13,6.838170658722131e-09,1.8507484770596634e-16,2.0829351181907885e-09,8.46330077144061e-21,9.763975909354001e-20,1.3630636963425922e-11,1.2707092261137029e-20,1.2223411294919813e-13,6.387036825904983e-27,1.3391872298184991e-19,2.0849859404760667e-22,5.732910672834803e-21,4.751197321135194e-20,3.980643873519402e-28,3.469577014208463e-27,3.357873856225201e-23,1.4081721016299957e-13,4.922626766133911e-10,1.5921847345038815e-13,1.0723471666186896e-07,1.5130557044489975e-08,2.583171356671128e-08,1.0297377903527518e-10,2.4933288371319787e-08,6.84534482608362e-09,4.639867446346338e-09,1.707764150365747e-10,1.501740877930117e-09,2.771213874063276e-11,6.037933638075628e-09,1.4724146956260144e-14,5.7000680385475404e-09,4.4795168564612557e-13,1.6296034210657537e-15,8.775188638150901e-17,7.63006354469494e-15,2.9861581073138307e-19,3.36096081720871e-12,2.5986885775605467e-10,4.549400536076787e-13,2.6431746722776046e-09,6.430752762700648e-20,1.2560048682786343e-15,6.672436239325199e-12
1.2309111461823416e-08,0.7976992201366425,3.8881056395980624e-08,3.170152577068667e-10,2.939592978415045e-10,1.4856583409188315e-09,0.0,0.0,1.591575008505815e-07,1.463631162561011e-11,2.4012281379721355e-12,1.0853966522868027e-12,6.805389041024345e-13,8.911916844985562e-26,7.295697922383827e-18,7.530728167667125e-11,1.3462378929918436e-10,5.145374943059641e-10,1.6743907047769915e-25,3.1307744287891147e-17,1.712407778505897e-22,9.660863813469898e-22,1.3662442010506676e-10,2.532585332711193e-22,1.206754414725047e-15,1.4236878147658455e-26,2.226197739283566e-28,3.8136529016702536e-21,6.425707690515851e-23,3.433185135331267e-23,1.6854781265946812e-17,6.769736915116285e-26,3.727802675286814e-27,3.698803661315648e-26,3.76,0.0,0.5926890997853292,0.9982257136307547,5.1049236188784516e-12,4.895927450964207e-13,0.0017803834541380713,0.001413252052424856,0.0003288067972185591,3.790272923378161e-05,0.0017741252543581284,2.009352764010424e-07,3.4242466897669963e-13,6.838460888660104e-09,1.893269179527077e-16,2.1763762451133155e-09,9.581160504060248e-21,1.0857822198510168e-19,1.4246168078159746e-11,1.4386076748927802e-20,1.2536740228632692e-13,7.251542057613827e-27,1.4960590550390917e-19,2.3367573895067604e-22,6.431907236380643e-21,5.2659153566173955e-20,4.518633868893393e-28,3.939063775554984e-27,3.88555994769746e-23,1.4398339191733266e-13,5.140899783825438e-10,1.6923288032939586e-13,1.093496140272357e-07,1.5266249242400424e-08,2.679442879292024e-08,1.0923267055604566e-10,2.5912000558147815e-08,7.09940137961364e-09,4.7530148254581396e-09,1.7506612075034407e-10,1.5371214207995533e-09,2.9023434212320718e-11,6.2851370089289204e-09,1.5298606650489108e-14,5.934744453827223e-09,4.674113757135125e-13,1.7361560740467246e-15,9.576123403445031e-17,8.086528390168255e-15,3.1488125437928506e-19,3.437390464940275e-12,2.700895649528876e-10,4.783424477186266e-13,2.674642796056932e-09,6.758130471350098e-20,1.3202913181176928e-15,6.996770813221598e-12
1.2571094741503065e-08,0.7977048558394872,4.0423791723602116e-08,3.354605898595568e-10,3.12330006486745e-10,1.5775804651283676e-09,0.0,0.0,1.62539380437219e-07,1.5263779965544992e-11,2.559839583558443e-12,1.1560461847305376e-12,7.27872242584297e-13,9.968627497959776e-26,7.786857899728806e-18,7.828119960544795e-11,1.422483576524589e-10,5.368674255892884e-10,1.8539097393621646e-25,3.405054772358848e-17,1.8992743163560355e-22,1.0694581841211122e-21,1.385453782435544e-10,2.9039690141131967e-22,1.2947621188522553e-15,1.6157298402656768e-26,2.554511291580289e-28,4.2581218579326194e-21,7.328821215430007e-23,3.9099741233482955e-23,1.79744646953411e-17,7.729159735569796e-26,4.2985603756715085e-27,4.273389715056104e-26,3.76,0.0,0.5926512644236184,0.9982257101649303,5.536559020312383e-12,5.283357319502588e-13,0.0018182231423200437,0.0014440184541326634,0.00033586380097195065,3.790090862355142e-05,0.0017741252475447686,2.0974932137891615e-07,3.6462940816589236e-13,6.838734094476122e-09,1.9357862778701374e-16,2.271872056574782e-09,1.0817665124441734e-20,1.2046621351185184e-19,1.4875469068078496e-11,1.6243150879165542e-20,1.2850828802443165e-13,8.210099516314997e-27,1.667310455498897e-19,2.6123578632190495e-22,7.197728990882333e-21,5.82328077957372e-20,5.115063059951675e-28,4.4596126416218516e-27,4.4821166678118265e-23,1.4714937557826895e-13,5.363907707628001e-10,1.796402922041821e-13,1.1145709835265306e-07,1.539975490370491e-08,2.7770284162320515e-08,1.1572156797855628e-10,2.6906524847007134e-08,7.356312628312638e-09,4.866483871573537e-09,1.7936480156826723e-10,1.5724626621503729e-09,3.036412279871398e-11,6.536896110325471e-09,1.5883837036412927e-14,6.173718490488904e-09,4.871962551090102e-13,1.847356217087668e-15,1.0431909782068154e-16,8.557567824611572e-15,3.3159698941646043e-19,3.513538719240343e-12,2.8045481059676673e-10,5.024224502024306e-13,2.70538806408327e-09,7.093737876215917e-20,1.3862167119084796e-15,7.329124939731699e-12
1.2833078021182714e-08,0.79771049121634,4.19939654013514e-08,3.545655980261473e-10,3.3143523844037684e-10,1.6731067485818783e-09,0.0,0.0,1.659210413168774e-07,1.590432605284141e-11,2.725110137390144e-12,1.2294548762889263e-12,7.773264156625117e-13,1.113207441049401e-25,8.304080504292713e-18,8.129052763992724e-11,1.5012845844632242e-10,5.596719550356724e-10,2.0478186303391916e-25,3.6968740641260135e-17,2.1012473623118793e-22,1.1809155783982626e-21,1.4042450782275844e-10,3.32036829071787e-22,1.3870247317164187e-15,1.8285132628609014e-26,2.9231763707216666e-28,4.743099893171225e-21,8.335907903654939e-23,4.4407476564111967e-23,1.9143463941566006e-17,8.798026863939037e-26,4.941369446657564e-27,4.9218475831239197e-26,3.76,0.0,0.5926134314529449,0.9982257066970704,5.994670690825945e-12,5.692459840851558e-13,0.0018560606060317225,0.0014747826441568585,0.0003429204601676134,3.7899034495114736e-05,0.0017741252407276582,2.187531525214748e-07,3.8775499301710086e-13,6.838993595226438e-09,1.9782997486732078e-16,2.3694223167645755e-09,1.218243716446116e-20,1.333631986252015e-19,1.551854783630834e-11,1.829272385271033e-20,1.3165676322716503e-13,9.270531264219783e-27,1.853905334786284e-19,2.913439880816974e-22,8.035059280383708e-21,6.42578264760092e-20,5.77478383784108e-28,5.035469017231602e-27,5.154767831801831e-23,1.5031516053797915e-13,5.591650247494805e-10,1.9044737657928101e-13,1.1355727721696928e-07,1.5531232434317556e-08,2.875916250448162e-08,1.2244354236447445e-10,2.7916773028397267e-08,7.61600483791433e-09,4.980265279170744e-09,1.8367257889837463e-10,1.6077648347820799e-09,3.1734120056499696e-11,6.793198215440636e-09,1.6479957073796203e-14,6.416974787628666e-09,5.073024113060209e-13,1.9633165629176328e-15,1.1345173654620125e-16,9.043201358162702e-15,3.4876268089003244e-19,3.58940880256002e-12,2.9096189582644986e-10,5.271880701597135e-13,2.7354278709777285e-09,7.437561114983864e-20,1.4537806067813322e-15,7.669518197654291e-12
1.3095061300862363e-08,0.7977161262672191,4.359149432379989e-08,3.7433960192120845e-10,3.5128863378857125e-10,1.7723003731158938e-09,0.0,0.0,1.6930248403773238e-07,1.655794434199626e-11,2.897161632241595e-12,1.305655303514356e-12,8.289445775386225e-13,1.2411316008512337e-25,8.848415157165051e-18,8.43342027729344e-11,1.5826652590270292e-10,5.829510668153724e-10,2.256886716552462e-25,4.006952578024148e-17,2.3191188095846336e-22,1.3008537844628165e-21,1.4226279261907768e-10,3.786134971793555e-22,1.483639003045773e-15,2.0637377289356088e-26,3.3362043009072496e-28,5.271264179472411e-21,9.456358481550114e-23,5.030260532739495e-23,2.0362903637418903e-17,9.985856757293364e-26,5.66344780638819e-27,5.651758152068951e-26,3.76,0.0,0.5925756008731075,0.9982257032271624,6.480296940234162e-12,6.123950845503386e-13,0.001893895845397333,0.0015055446130844308,0.00034997677399286795,3.789711731695512e-05,0.0017741252339068996,2.2794675801053576e-07,4.118184435103938e-13,6.8392420616908425e-09,2.0208095731696962e-16,2.4690267890811583e-09,1.3685645945672226e-20,1.4733098860127116e-19,1.6175412278345285e-11,2.0550018601314767e-20,1.3481282208146373e-13,1.0441115448979985e-26,2.0568490642016912e-19,3.2417297108310733e-22,8.948792820973337e-21,7.075996692693366e-20,6.502931043091123e-28,5.671125766975688e-27,5.911316267691982e-23,1.534807463137611e-13,5.824127112758163e-10,2.0166081278835167e-13,1.1565025757824627e-07,1.5660831367435262e-08,2.9760952105200227e-08,1.294016367575661e-10,2.894266066869692e-08,7.878406163370432e-09,5.094350041387683e-09,1.8798957901098768e-10,1.643028183722179e-09,3.313334190132872e-11,7.054031055170344e-09,1.7087091947933526e-14,6.664498506805757e-09,5.277261059316462e-13,2.084150957710678e-15,1.2318622190370187e-16,9.543444271272203e-15,3.663779293986696e-19,3.66500403100825e-12,3.0160816198417905e-10,5.526475300453767e-13,2.7647791933726635e-09,7.789585708908531e-20,1.5229824981029728e-15,8.01797053566025e-12
1.3357044580542011e-08,0.7977217609921428,4.5216297112465373e-08,3.9479184831288465e-10,3.7190381271721567e-10,1.8752243211539532e-09,0.0,0.0,1.7268370915537783e-07,1.7224629291459845e-11,3.076115172903631e-12,1.3846790854953359e-12,8.827696414935717e-13,1.381603634262043e-25,9.42093354208639e-18,8.741118769067802e-11,1.6666492940422281e-10,6.067047446491585e-10,2.481903733605129e-25,4.3360240631514947e-17,2.5536981002844004e-22,1.4296744563765542e-21,1.4406119416788419e-10,4.305937993045326e-22,1.5847007128139222e-15,2.3231990331045328e-26,3.797914770265914e-28,5.845400801115091e-21,1.0700181623996398e-22,5.683567166203741e-23,2.163391088797802e-17,1.1302738831040594e-25,6.472552371896315e-27,6.471288317652643e-26,3.76,0.0,0.5925377726839041,0.9982256997551937,6.99449503873948e-12,6.578552748753731e-13,0.001931728860541446,0.001536304353374516,0.0003570327418038988,3.7895165514989534e-05,0.001774125227082618,2.3733012597635375e-07,4.368366795749583e-13,6.839481643538708e-09,2.0633157363298284e-16,2.570685236276319e-09,1.5338025626897333e-20,1.6243378175492226e-19,1.684607028303799e-11,2.3031098181321017e-20,1.3797645968386942e-13,1.173060177324235e-26,2.2771892771872176e-19,3.5990288452714875e-22,9.944039980574345e-21,7.776586389193767e-20,7.304931527861501e-28,6.37133160561881e-27,6.760176324425317e-23,1.5664613252341596e-13,6.061338012256983e-10,2.132872964316625e-13,1.1773614574847144e-07,1.5788692864967362e-08,3.0775546423373985e-08,1.3659886745713022e-10,2.998410693203704e-08,8.143446601627727e-09,5.208729436652827e-09,1.923159327578477e-10,1.6782529639939936e-09,3.456170461688222e-11,7.319382799682592e-09,1.770537286305038e-14,6.916275312220601e-09,5.484637676461015e-13,2.2099743961501824e-15,1.335504557396254e-16,1.0058307913409796e-14,3.844422759956893e-19,3.740327795540114e-12,3.1239099055111943e-10,5.788092687548696e-13,2.7934585999296776e-09,8.149796613689753e-20,1.5938218244232117e-15,8.374502282537549e-12
