Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149)
3.228377649709444e-09,0.5032731062397737,1.1147780293331405e-17,7.888575603177616e-21,3.550291180380132e-21,2.1011208977220725e-20,0.0,0.0,1.4107771290416545e-11,7.535502018684595e-18,5.731513292337897e-23,7.15819341233214e-35,7.188323888759235e-26,1.159649517908152e-60,1.0394466518307758e-45,1.7409029585495379e-47,2.330852661284171e-47,3.09808408563041e-17,2.2089092922720723e-61,3.461978926085574e-39,6.807688078913825e-58,2.1077697074674013e-68,2.278733515792355e-49,2.1962016142191107e-44,5.849741160763962e-32,8.203162039712043e-61,8.0372619156051e-62,1.282293464275308e-69,3.891204628559827e-95,4.4906329659471865e-81,3.0565490692247432e-30,4.94806440894393e-76,2.3631135777204327e-59,2.6341342684313984e-74,3.76,0.0,0.6343828576485071,0.9999592909940782,7.575539234632521e-24,1.0272519803584252e-60,1.3795826555440006e-08,9.0716830119687e-09,3.837753661940926e-09,8.863896565788715e-10,4.07089918141202e-05,7.129360726889117e-19,2.7395638325225474e-30,1.5864258546371917e-16,1.5535839186628193e-22,6.779413667893376e-17,1.0772549434670159e-44,8.122698957483313e-44,2.106576716370023e-21,4.465935432795154e-45,4.222472403780278e-25,1.958211653105054e-50,5.115974350446733e-44,9.952898183725927e-47,5.0834583721911625e-45,4.700291621453359e-44,1.0560003078381628e-51,1.5112388587270469e-50,5.225443767675169e-47,2.789142141659934e-21,3.0980840932972225e-17,5.245692969358205e-27,1.0854453839645321e-11,3.2246907270469296e-12,2.865298809639883e-14,1.964840305424439e-18
3.27408857589948e-09,0.5032731062579978,1.1335493526992751e-17,8.087892949251014e-21,3.658719064419506e-21,2.1651055969382124e-20,0.0,0.0,1.4307523602112888e-11,7.75040360050454e-18,5.980983280221035e-23,7.575986160368783e-35,7.500119264752678e-26,1.2459175680461801e-60,1.1021067204619073e-45,1.845266871326354e-47,2.477561034497309e-47,3.1870258300444e-17,2.4420046640165394e-61,3.6629037904509996e-39,7.427392338737006e-58,2.330753881523618e-68,2.4420244196928663e-49,2.356760859080722e-44,6.103318568627157e-32,9.055435661441123e-61,8.749977756403676e-62,1.417968844969211e-69,4.43703952807456e-95,4.978247578144206e-81,3.188481978484778e-30,5.563099061009887e-76,2.609056395591388e-59,2.9619905343134877e-74,3.76,0.0,0.6343828574529708,0.9999592903504901,7.913979448543864e-24,1.122562823866145e-60,1.3991163059066011e-08,9.20344283730083e-09,3.8921047100593894e-09,8.956152830104998e-10,4.0709635202612574e-05,7.334614169191953e-19,2.858176558644551e-30,1.6047612605291107e-16,1.5797671871825103e-22,6.975346387898195e-17,1.1618154243222878e-44,8.707829826239804e-44,2.1676879604349405e-21,4.8399521102112935e-45,4.2918030946888725e-25,2.1257818371380445e-50,5.483788819437957e-44,1.0730346894927153e-46,5.502128642116567e-45,5.047576570060582e-44,1.1427601055773115e-51,1.635942314758544e-50,5.713009473313572e-47,2.8337075967602427e-21,3.18702583804448e-17,5.4165366102371075e-27,1.1008110064147169e-11,3.26997241496114e-12,2.9468006281877153e-14,2.0493776391636667e-18
3.319799502089516e-09,0.5032731062762219,1.1524039048523074e-17,8.289845621654863e-21,3.768973934271859e-21,2.2301610902601367e-20,0.0,0.0,1.4507275909753235e-11,7.968326581401561e-18,6.237612068521731e-23,8.011833037686533e-35,7.820763081975708e-26,1.337275142233123e-60,1.167614125936758e-45,1.9543324799017945e-47,2.6313918559929255e-47,3.2772187407660147e-17,2.6960038731488924e-61,3.872462811146422e-39,8.093969641159922e-58,2.573789812328375e-68,2.6145892954856703e-49,2.526553712787648e-44,6.364083314856817e-32,9.98244457710219e-61,9.514514097430987e-62,1.5658188332596272e-69,5.0503951439182334e-95,5.511105030748962e-81,3.3241224006657934e-30,6.244608744958939e-76,2.8765798220836134e-59,3.3253369535825393e-74,3.76,0.0,0.6343828572574346,0.9999592897834167,8.262686492616759e-24,1.2252549832549346e-60,1.4186499562632102e-08,9.335277774165186e-09,3.946456028095171e-09,9.047655279204119e-10,4.071020207593261e-05,7.542827269830542e-19,2.9801793190472733e-30,1.6229468570518699e-16,1.605967315110608e-22,7.174105631140018e-17,1.251748083077481e-44,9.326012717222463e-44,2.2296810247032466e-21,5.239579344199085e-45,4.361168079305043e-25,2.305038408172076e-50,5.872324358638817e-44,1.1556744499331223e-46,5.948869150216745e-45,5.415225087821714e-44,1.2352974228143664e-51,1.7689881489343742e-50,6.238579474380951e-47,2.878261236943551e-21,3.2772187491088634e-17,5.59020618126253e-27,1.1161765383464291e-11,3.3152436414905285e-12,3.029439387925358e-14,2.136302485834796e-18
3.365510428279552e-09,0.503273106294446,1.1713416784283522e-17,8.494441515661402e-21,3.8810641673404036e-21,2.2962921146956727e-20,0.0,0.0,1.4707028213352492e-11,8.189270961091006e-18,6.501502219796285e-23,8.466248476105591e-35,8.150377325600674e-26,1.4339467110093567e-60,1.2360578131362872e-45,2.068244494392446e-47,2.7925942071922925e-47,3.3686627905998237e-17,2.9724618335162146e-61,4.090900513487362e-39,8.810270088648808e-58,2.8383735940599247e-68,2.7968215818448693e-49,2.705970969445883e-44,6.632134109548551e-32,1.0989567547417062e-60,1.0333835418546099e-61,1.7267470536183018e-69,5.7385524605786714e-95,6.092716956416927e-81,3.463519926534344e-30,6.998742953066305e-76,3.167235485275089e-59,3.7274627694088056e-74,3.76,0.0,0.6343828570618983,0.9999592892834357,8.621832309781718e-24,1.335791529253334e-60,1.4381836066138278e-08,9.467187208825345e-09,4.000807613842543e-09,9.138410072506283e-10,4.071070185724883e-05,7.754001689860225e-19,3.105620629207119e-30,1.6409838637053577e-16,1.6321840908498362e-22,7.375692959078756e-17,1.3473166040483127e-44,9.97861236921857e-44,2.2925563833282563e-21,5.666190368366966e-45,4.4305676608262835e-25,2.4966163919933445e-50,6.28243325118717e-44,1.2434454060545924e-46,6.425142894686577e-45,5.804130736580259e-44,1.3339099851804006e-51,1.9108083166523746e-50,6.804552506528787e-47,2.9228040832946542e-21,3.368662799295071e-17,5.7667044677034074e-27,1.1315419797576594e-11,3.3605044091331267e-12,3.1132148425535945e-14,2.225647916687076e-18
3.456932280659624e-09,0.503273106330894,1.2094668603972362e-17,8.911594542318199e-21,4.1107842303784545e-21,2.4317997028433683e-20,0.0,0.0,1.5106532808476332e-11,8.640223915709869e-18,7.05147714594165e-23,9.43287937263115e-35,8.837004807304945e-26,1.6441633884373668e-60,1.3821177925555437e-45,2.3111991802599553e-47,3.138138044990165e-47,3.555304226104322e-17,3.599448336248601e-61,4.555407224933018e-39,1.0404115693907571e-57,3.438627859266767e-68,3.191918784769706e-49,3.095296005852596e-44,7.190488451281958e-32,1.326722932466583e-60,1.2149324728178557e-61,2.0917268190539322e-69,7.37191046202437e-95,7.417387597376736e-81,3.753784358200508e-30,8.751946988338292e-76,3.8245979023692097e-59,4.662531057724132e-74,3.76,0.0,0.6343828566708258,0.9999592884540772,9.372131967964792e-24,1.582364970425661e-60,1.4772509072970888e-08,9.731227141551392e-09,4.10951157973887e-09,9.317701078863346e-10,4.07115308163518e-05,8.185241064749984e-19,3.367013091391279e-30,1.6766169611882442e-16,1.6846668020805604e-22,7.787358084607128e-17,1.5564628318625537e-44,1.139270170122348e-43,2.420955881469641e-21,6.6061289122161e-45,4.569471668746093e-25,2.919403189971766e-50,7.170892440727496e-44,1.4353667507980672e-46,7.472419646879314e-45,6.649421195460243e-44,1.5506074385190258e-51,2.2225806757529514e-50,8.067898947415193e-47,3.0118611430213944e-21,3.555304235533794e-17,6.1281984071204225e-27,1.1622725910097862e-11,3.4509945777445423e-12,3.284174851577957e-14,2.411732780115238e-18
3.5392119478016886e-09,0.5032731063636974,1.2440640675749126e-17,9.296151244426474e-21,4.323893261746066e-21,2.557482361666612e-20,0.0,0.0,1.5466086930378495e-11,9.056414755885875e-18,7.572318506639334e-23,1.0371662365245072e-34,9.486871220937544e-26,1.8539224371534373e-60,1.5245388579895136e-45,2.5479364684245557e-47,3.4769527082725906e-47,3.7275602327764506e-17,4.2581036420556323e-61,5.0063517035476076e-39,1.2040002017425613e-57,4.06945260585311e-68,3.584748380559716e-49,3.482746654707697e-44,7.718914940071826e-32,1.5651505185643614e-60,1.400297756490503e-61,2.4751329057573165e-69,9.185385581284045e-95,8.816256623191508e-81,4.0283679269309275e-30,1.0650103852786017e-75,4.512749916624902e-59,5.675189071543343e-74,3.76,0.0,0.6343828563188606,0.9999592878668767,1.008484330019329e-23,1.8362279191554102e-60,1.512411477891533e-08,9.969111808532681e-09,4.207346042858179e-09,9.476566768694557e-10,4.071211765732076e-05,8.583500601926519e-19,3.6145133890964986e-30,1.7081906586742495e-16,1.731956293543893e-22,8.167544262942838e-17,1.7668070022789898e-44,1.2797520330653313e-43,2.5395376227017473e-21,7.559253953774888e-45,4.694605951770582e-25,3.3489413398218305e-50,8.053297121535217e-44,1.6281822077708119e-46,8.531790421457478e-45,7.492394536811479e-44,1.769628242800564e-51,2.537851265550868e-50,9.369610090507534e-47,3.0919844451689033e-21,3.727560242900994e-17,6.463245375869361e-27,1.189929831533557e-11,3.532399985141203e-12,3.441923886551295e-14,2.5878191792133316e-18
3.6214916149437533e-09,0.5032731063965008,1.2789307976700481e-17,9.689394642499104e-21,4.543079133702789e-21,2.6867233920895638e-20,0.0,0.0,1.5825641039342907e-11,9.482394923731562e-18,8.118284310443668e-23,1.1378942727453294e-34,1.016769684693024e-25,2.0847011886828295e-60,1.6779299851738285e-45,2.802742236892894e-47,3.843784983708022e-47,3.9038696745866726e-17,5.0181905157344775e-61,5.490022822309177e-39,1.3887633244517172e-57,4.797691401022196e-68,4.01554267163381e-49,3.907957550912724e-44,8.272481214049875e-32,1.8393683995608828e-60,1.6086146652786824e-61,2.9175536823658796e-69,1.1388414346782781e-94,1.0438470036302229e-80,4.315893050555688e-30,1.2902775241151235e-75,5.304199269336676e-59,6.877290924891847e-74,3.76,0.0,0.6343828559668954,0.9999592873989721,1.0834086262933657e-23,2.1237859040914436e-60,1.547572048466565e-08,1.0207228530379328e-08,4.305181339874796e-09,9.633103568536769e-10,4.071258520243223e-05,8.991380032739498e-19,3.873910287939182e-30,1.7393015166519835e-16,1.7792969135021557e-22,8.55691734213739e-17,1.999947265900922e-44,1.433673987775131e-43,2.660985319680405e-21,8.623695841866436e-45,4.819855381460851e-25,3.829453592302755e-50,9.019888253841864e-44,1.8416744811347028e-46,9.712180739301714e-45,8.419372317461659e-44,2.0134805518890895e-51,2.889023055638248e-50,1.0845120972368615e-46,3.1720854622660383e-21,3.9038696854395584e-17,6.807501238938143e-27,1.2175867787338632e-11,3.613771544549183e-12,3.603351985201256e-14,2.772262267777626e-18
3.703771282085818e-09,0.503273106429304,1.3140670077601847e-17,1.0091370651325034e-20,4.768390686154473e-21,2.819550405190526e-20,0.0,0.0,1.6185195135407844e-11,9.91816441759266e-18,8.689974719367878e-23,1.2457985671385963e-34,1.0880191461775428e-25,2.3380601929358152e-60,1.842868280380051e-45,3.0765525288758623e-47,4.2402964652571954e-47,4.0842324873538616e-17,5.8925345871950864e-61,6.007970721807975e-39,1.5968842804829475e-57,5.635699956027599e-68,4.487018509882317e-49,4.3736096134030044e-44,8.851761254325179e-32,2.1537384161997503e-60,1.842096204927822e-61,3.4264266566722446e-69,1.4053108915152595e-94,1.231357629557464e-80,4.616646814970919e-30,1.5566032076436798e-75,6.211512277073069e-59,8.298860573199853e-74,3.76,0.0,0.6343828556149301,0.9999592870262094,1.16208920652544e-23,2.4486314720206327e-60,1.5827326190221853e-08,1.0445573905325114e-08,4.403017458563e-09,9.7873456183022e-10,4.0712957605578695e-05,9.408888563945308e-19,4.1454876590640534e-30,1.7699563140394085e-16,1.8266877395770028e-22,8.955486086790082e-17,2.2577752429359397e-44,1.6019656713596664e-43,2.7853016683470765e-21,9.809531289125777e-45,4.945220373112019e-25,4.365603920064867e-50,1.0076466141315491e-43,2.077527430256689e-46,1.1024223608957373e-44,9.436562642762829e-44,2.2843221436153368e-51,3.2792298406588954e-50,1.251304284516273e-46,3.2521676725348603e-21,4.0842324989691346e-17,7.16098256507412e-27,1.2452434325952735e-11,3.695109270504266e-12,3.768457713227041e-14,2.965254658443419e-18
3.786050949227883e-09,0.5032731064621073,1.3494726549297233e-17,1.0502125140659355e-20,4.999876754022189e-21,2.9559910076506234e-20,0.0,0.0,1.6544749218603945e-11,1.0363723235815832e-17,9.287990464532724e-23,1.3612133526658985e-34,1.1625064372869879e-25,2.6156376269660684e-60,2.0199482012944097e-45,3.3703307162003343e-47,4.668212288558319e-47,4.268648623325417e-17,6.895252314326218e-61,6.561781540907734e-39,1.830717689449473e-57,6.597081945110091e-68,5.0020227530110906e-49,4.882506376559479e-44,9.457328555904236e-32,2.5130377889317446e-60,2.1031112851971795e-61,4.0099325779961564e-69,1.726296173922165e-94,1.4474283092108161e-80,4.930915694408717e-30,1.870332872380486e-75,7.2484462872348285e-59,9.973886273359121e-74,3.76,0.0,0.6343828552629649,0.9999592867292828,1.2446300170485891e-23,2.814653119286895e-60,1.6178931895583936e-08,1.0684144581446066e-08,4.500854386876203e-09,9.939326557689322e-10,4.0713254172562325e-05,9.83603526740399e-19,4.429529634054774e-30,1.800161732382215e-16,1.8741279038583053e-22,9.363259152780274e-17,2.5422940936685607e-44,1.7855972512207587e-43,2.9124893373132232e-21,1.1127496548059364e-44,5.070701057687207e-25,4.962362297137886e-50,1.1229082492702646e-43,2.3375207108084338e-46,1.2479217195428824e-44,1.055048130200824e-43,2.5844442195464463e-51,3.7118000783893827e-50,1.43935166697943e-46,3.3322340537534903e-21,4.268648635737895e-17,7.523705952154478e-27,1.2728997931017783e-11,3.776413177534229e-12,3.937239636941344e-14,3.166988888757092e-18
3.868330616369947e-09,0.5032731064949106,1.3851476962699205e-17,1.0921703935014934e-20,5.237586167233556e-21,3.0960728017544874e-20,0.0,0.0,1.6904303288955718e-11,1.081907137674846e-17,9.912932838907363e-23,1.4844805811466888e-34,1.2403024420905911e-25,2.9191513223856746e-60,2.2097817307912227e-45,3.685067756106418e-47,5.129322397271151e-47,4.4571180501454706e-17,8.041847152056738e-61,7.153077404285029e-39,2.0927987000432244e-57,7.696782426123612e-68,5.5635354949901614e-49,5.437576557852683e-44,1.008975612979402e-31,2.922487439303614e-60,2.3941916702747724e-61,4.677050128802364e-69,2.111431739990271e-94,1.6956714225290083e-80,5.25898555368276e-30,2.238627354497116e-75,8.430030061110937e-59,1.1940735954059745e-73,3.76,0.0,0.6343828549109997,0.9999592864927613,1.331135829539377e-23,3.226052629180542e-60,1.65305376007519e-08,1.0922937255945116e-08,4.598692112944369e-09,1.008907953336213e-09,4.071349033433361e-05,1.0272829082015316e-18,4.7263206010534864e-30,1.8299243577501302e-16,1.9216165850940543e-22,9.780245087832425e-17,2.855622449041295e-44,1.985580149354408e-43,3.0425509676343703e-21,1.2589013956438415e-44,5.196297334379942e-25,5.625016857329043e-50,1.2484044879302655e-43,2.6235328851250658e-46,1.4089149386363453e-44,1.1767959769865315e-43,2.916276347266965e-51,4.1902641335292027e-50,1.65083006217373e-46,3.412287173234687e-21,4.457118063390743e-17,7.895688008691596e-27,1.3005558602369054e-11,3.857683280159201e-12,4.1096963232700305e-14,3.3776574212075814e-18
3.9506102835120115e-09,0.503273106527714,1.4210920888788814e-17,1.1350152811877376e-20,5.481567750714739e-21,3.239823385390959e-20,0.0,0.0,1.7263857346482717e-11,1.1284208838738532e-17,1.0565403690196112e-22,1.6159499304199853e-34,1.3214779982660535e-25,3.2504008429111286e-60,2.4129985535036713e-45,4.02178245288451e-47,5.62548284277508e-47,4.6496407478201336e-17,9.349312460046671e-61,7.783516408325531e-39,2.3858527190749884e-57,8.951187981487846e-68,6.174673370330282e-49,6.041876668355818e-44,1.0749616505431071e-31,3.387782083518305e-60,2.718039207559876e-61,5.437614391307512e-69,2.571802380098113e-94,1.9800686396851814e-80,5.601141650622677e-30,2.669547532040643e-75,9.772649108201903e-59,1.4242613774311185e-73,3.76,0.0,0.6343828545590344,0.9999592863043362,1.4217122409335173e-23,3.6873633980079466e-60,1.6882143305725754e-08,1.1161948674433521e-08,4.696530625071441e-09,1.0236637206161708e-09,4.0713678399959765e-05,1.07192788156636e-18,5.036145200862879e-30,1.8592506809924524e-16,1.9691530003285565e-22,1.0206452329526249e-16,3.1999984702507146e-44,2.202967773098198e-43,3.175489171010297e-21,1.4206219442691656e-44,5.322008894513172e-25,6.359186480442997e-50,1.3847921235161602e-43,2.9375446215749662e-46,1.5866723132798422e-44,1.3096153403749962e-43,3.2823915691917215e-51,4.7183617661172515e-50,1.888086238964738e-46,3.4923292326550445e-21,4.649640761934565e-17,8.276945338289971e-27,1.328211633983814e-11,3.938919592891947e-12,4.2858263397518196e-14,3.597452643258447e-18
4.032889950654076e-09,0.5032731065605174,1.457305789861558e-17,1.178751750022368e-20,5.731870324383402e-21,3.387270352053691e-20,0.0,0.0,1.7623411391200447e-11,1.1759135620134527e-17,1.124600541469497e-22,1.755978810427762e-34,1.4061038973122187e-25,3.611269278195561e-60,2.630246207150858e-45,4.381521682649806e-47,6.15861690934231e-47,4.846216706186374e-17,1.0836224560638098e-60,8.454792607734273e-39,2.712804050003964e-57,1.037821679898646e-67,6.8386924086791e-49,6.698593249982039e-44,1.1437481732548313e-31,3.9151172433646467e-60,3.077532172949044e-61,6.30236966862633e-69,3.120100017950263e-94,2.304996142852059e-80,5.957668638045819e-30,3.172133072086044e-75,1.1294122205315632e-58,1.692798480888765e-73,3.76,0.0,0.6343828542070692,0.999959286154276,1.5164656733532584e-23,4.2034667971549696e-60,1.7233749010505488e-08,1.1401175630321446e-08,4.7943699117331494e-09,1.038203175722232e-09,4.071382810062396e-05,1.1175393146867053e-18,5.359288323640382e-30,1.8881470978935865e-16,2.0167363986709759e-22,1.0641889203661553e-16,3.577783378565733e-44,2.438856137654686e-43,3.3113065282913165e-21,1.599198650829278e-44,5.447835238057557e-25,7.1708317569974695e-50,1.5327543693444624e-43,3.2816414661968405e-46,1.782537845482455e-44,1.4542548522213937e-43,3.685510847669901e-51,5.300048647492612e-50,2.1536460946465866e-46,3.572362099148617e-21,4.846216721207105e-17,8.667494527802564e-27,1.3558671143253602e-11,4.020122130238055e-12,4.465628254538013e-14,3.826566867375411e-18
4.11516961779614e-09,0.5032731065933207,1.4937887563297398e-17,1.2233843678823159e-20,5.9885427031377644e-21,3.538441290842039e-20,0.0,0.0,1.798296542312138e-11,1.2243851719285283e-17,1.1955340948083596e-22,1.9049323720958162e-34,1.4942508848053223e-25,4.003725905070862e-60,2.8621903056315086e-45,4.765360725467024e-47,6.730716785010635e-47,5.046845921814053e-17,1.2522885306441866e-60,9.168635994448565e-39,3.0767889540791996e-57,1.1997457592661514e-67,7.558992256785038e-49,7.411046173213841e-44,1.2153923383460174e-31,4.5112304021893856e-60,3.475734783468018e-61,7.283050335951934e-69,3.7708723308880934e-94,2.675263458990096e-80,6.328850566415418e-30,3.756525375384185e-75,1.3013817901304212e-58,2.0051238952476203e-73,3.76,0.0,0.634382853855104,0.9999592860347613,1.6155033739999754e-23,4.779617005027295e-60,1.7585354715091107e-08,1.164061496392939e-08,4.892209961573815e-09,1.0525294896889028e-09,4.071394725581175e-05,1.1641180627182681e-18,5.696035104078116e-30,1.9166199102363661e-16,2.0643660538484296e-22,1.1086563922621059e-16,3.991466726912588e-44,2.6943847768177077e-43,3.4500055877603796e-21,1.7959962142258543e-44,5.573775699926144e-25,8.066271395226126e-50,1.6930014202828063e-43,3.658017967059553e-46,1.9979325264703241e-44,1.6114972903534853e-43,4.128509708565384e-51,5.939506099514076e-50,2.450227092404874e-46,3.6523873522780794e-21,5.0468459377789946e-17,9.067352131184254e-27,1.3835223012441772e-11,4.101290906696199e-12,4.649100636392121e-14,4.065192331067011e-18
4.27972895208027e-09,0.5032731066589273,1.567562314203972e-17,1.3153562970655746e-20,6.521192110350328e-21,3.8520654192250857e-20,0.0,0.0,1.870207344861025e-11,1.3242651864247947e-17,1.3462627843066374e-22,2.2311128839580515e-34,1.6813908784072547e-25,4.891722641087238e-60,3.372921570820402e-45,5.609782732990784e-47,8.000134087357639e-47,5.46026414088356e-17,1.6585922877100547e-60,1.0731123884110556e-38,3.929520524502435e-57,1.5899900119250182e-67,9.182768258813421e-49,9.017120424331854e-44,1.3674819864377867e-31,5.939631160317032e-60,4.401495544360559e-61,9.644435345829977e-69,5.448535157667563e-94,3.5733980540672805e-80,7.11631244482972e-30,5.21738221051687e-75,1.7133610702666908e-58,2.7861700959700685e-73,3.76,0.0,0.6343828531511735,0.9999592858639684,1.8268646937399082e-23,6.135046789489745e-60,1.8288566123680002e-08,1.212011835665196e-08,5.087892306199736e-09,1.0805551464470872e-09,4.071411732954656e-05,1.2601808616009981e-18,6.411481380460641e-30,1.9723194680960372e-16,2.159761338929627e-22,1.2003659181582446e-16,4.937150449902282e-44,3.2691422137612958e-43,3.736058843311799e-21,2.2501144140967117e-44,5.825995637177662e-25,1.0135667412995838e-49,2.0533278528545858e-43,4.516950087341031e-46,2.493391800513634e-44,1.9670970723594217e-43,5.146448658329106e-51,7.409626662041003e-50,3.1483337989337007e-46,3.812420129137575e-21,5.4602641588537576e-17,9.89505858022347e-27,1.4388317947432506e-11,4.263527234909285e-12,5.0270510794176717e-14,4.571745552586509e-18
