Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304)
0.0009999999999999998,0.5137583226535618,2.3455786265922453e-29,1.1419346299858498e-09,1.820153163670512e-28,-1.6912696965694498e-35,0.0,0.0,-1.0659705818868299e-27,1.755150983851953e-51,8.002141234722862e-06,6.585759924728803e-12,7.194824645639062e-30,5.716370112359011e-41,7.604362372713061e-31,-1.424702803476132e-38,1.1426808081099418e-54,-1.47336518840416e-35,7.770414616450169e-35,-3.6987107947227564e-31,-1.2625603143990205e-28,1.6281622970160916e-30,-1.3484392929804715e-40,1.7473426795494744e-71,2.700569997277852e-59,-1.6430150140311137e-41,-1.277669640733441e-57,1.6185360257414203e-61,2.6947322092796693e-104,-3.5561841442467344e-88,-1.1054994545703739e-65,3.4147983495165908e-65,-4.198764475328884e-56,-1.835067510677146e-78,3.76,0.0,0.5445423707030076,0.999930815172502,-4.9442033580390884e-36,2.8393150488384876e-80,0.009890793276457682,0.007230311364878681,0.002639040713526639,4.440984235207451e-09,5.688550744705093e-05,5.676023728311162e-07,1.0071777177278424e-14,2.1445396149134237e-15,1.7852423685316693e-16,1.6594026486371724e-05,6.2638673599492e-15,3.5221776869044596e-17,1.3172582723346925e-09,1.592452723190721e-15,3.9143354984597996e-17,7.047194355782644e-15,6.498372029146159e-17,1.2334800076770705e-18,9.749826068481036e-17,1.8412150648210817e-15
0.0010248737631709613,0.5137583226535618,-1.685656188293153e-29,1.1949517581048058e-09,1.3134360211363602e-28,-1.9279083424515299e-35,0.0,0.0,-1.4344713433834103e-27,1.8305490753574544e-51,8.555113711207268e-06,7.224856259892453e-12,7.328686293949119e-30,6.395136904459643e-41,-4.69879238709525e-31,7.838401248782022e-39,5.7690427586289005e-55,-1.679426691707772e-35,1.9424397934646536e-35,-2.3071074044873276e-30,-1.3408929043264087e-28,3.245064291066751e-30,6.530960606219734e-41,1.4295825624025964e-71,1.2762552135079546e-59,-5.4855248777610257e-42,-1.328660794944866e-56,1.3228960320502775e-61,3.159894741665994e-104,2.774063202340602e-88,-7.074563513686776e-66,2.9083408431457496e-65,-3.244887611170135e-56,-1.320159618912113e-78,3.76,0.0,0.5442988209871631,0.9999301984633049,-5.5546519391320564e-36,-1.0535631431177072e-78,0.010134924458997717,0.007408153529137285,0.002704103019756777,4.439970425623445e-09,5.688547232865635e-05,5.960959481698207e-07,1.0578245574893424e-14,2.1601432159407883e-15,1.8290685538825318e-16,1.727441773706447e-05,6.951078753057981e-15,3.907813609474646e-17,1.3878647467766092e-09,1.7669178840053733e-15,4.1888469043236565e-17,8.018211716600582e-15,7.187486225554965e-17,1.364286118399728e-18,1.0783761357990442e-16,2.0364777585780817e-15
0.0010597904410672035,0.513791375299691,-1.3918587968088423e-29,1.2708640190084144e-09,1.1910759535552695e-28,-2.4624598840306996e-35,0.0,0.0,-1.9102430898809794e-27,2.5039535482304178e-51,9.3691022057455e-06,8.195839510248792e-12,-1.1709229764306184e-29,7.448552169338848e-41,-2.8172588607604126e-31,-1.3882102917509018e-37,1.1312980287445184e-54,-2.144997005112625e-35,-1.0514477191818468e-34,7.721298931473594e-31,-1.5034329067025096e-28,-2.920014065153862e-30,-1.2784062866265315e-39,1.7912444285539418e-71,2.6191015852769083e-59,-9.532254880331109e-42,1.5854250708443544e-56,1.7336275262040935e-61,3.4803704022302627e-104,1.5103246432296252e-87,7.696328169267988e-65,-2.793602904720176e-66,1.1889817300682656e-55,-4.152305443661017e-79,3.76,0.0,0.5439571205473585,0.9999293075315887,-6.989674475765035e-36,-3.827983032895855e-79,0.010477480055557419,0.00765763749390618,0.002795387333555457,4.43854789630986e-09,5.688542159613242e-05,6.37263230609352e-07,1.1310021774225493e-14,2.1820331002572482e-15,1.8905427050202805e-16,1.8242213553950893e-05,8.009575177033086e-15,4.501691228065515e-17,1.4905935031227114e-09,2.0356084170177783e-15,4.5936625758834293e-17,9.558957944611123e-15,8.245544572154673e-17,1.5651246935255538e-18,1.237125684774561e-16,2.336283307902149e-15
0.0010947071189634458,0.5138244116908022,2.7372537343597584e-29,1.3484493260737235e-09,1.170518713804915e-28,-2.996660638396224e-35,0.0,0.0,-2.6449916496249222e-27,3.3342332418465016e-51,1.022778220406147e-05,9.257421010497749e-12,-4.584554290521231e-30,8.627639535568949e-41,1.1715949542186382e-30,-7.57260641805395e-38,1.9007069542583705e-54,-2.6102026994014473e-35,9.729018277794205e-35,1.147603611241179e-30,-1.8262130167396018e-28,-1.8666780241319404e-30,-6.942399314463828e-40,3.5957456465682707e-71,4.448920190076322e-59,-3.875138705114248e-41,8.369579000084794e-57,2.921974347549887e-61,4.534107885393356e-104,1.2857671040735972e-87,-2.3308679133740946e-65,2.74040354483646e-64,4.139491895300997e-56,3.58375578824467e-79,3.76,0.0,0.5436156346286437,0.9999283871641413,-8.448631775785687e-36,2.54172109520526e-78,0.01081986718746918,0.00790693128491531,0.002886616496508683,4.437126080611073e-09,5.688536918907317e-05,6.797953596821505e-07,1.2066098760113353e-14,2.2039069300120338e-15,1.9519618941404913e-16,1.9224186535861502e-05,9.184929147462305e-15,5.1610003069341335e-17,1.5976097888679931e-09,2.3339204943312398e-15,5.021492367219259e-17,1.1327918433400456e-14,9.416309085431564e-17,1.7873573070701764e-18,1.4127858183003407e-16,2.668026263874602e-15
0.001129623796859688,0.5138574319009686,-3.444700225490405e-29,1.427633569431279e-09,-2.2303622015813733e-31,-3.7217392654732545e-35,0.0,0.0,-3.5464513975290864e-27,4.955451960458153e-51,1.1131787726756856e-05,1.0414472021530848e-11,9.19879809539331e-30,9.941652899263192e-41,-1.088972582976589e-30,-6.102578298197288e-39,2.5035969051076377e-54,-3.241668068164619e-35,5.516222773110562e-35,-2.386332044250899e-30,-2.4055939048535326e-28,3.92175087452293e-30,-3.965901192224005e-41,3.489406990982689e-71,5.766557613206174e-59,-8.308163790703149e-42,-2.041957621385605e-56,2.943535783675885e-61,5.806718698594561e-104,8.475259505664549e-88,-1.6566504798590451e-65,-7.441715513299076e-65,-3.0176524440623876e-56,-4.7229475829611163e-79,3.76,0.0,0.5432743630963661,0.9999274373872774,-1.0448633114424737e-35,7.87148393715337e-78,0.01116208662249505,0.008156035029642149,0.0029777905429515215,4.435704978118908e-09,5.688531510898078e-05,7.236914194436122e-07,1.2846460443197622e-14,2.225764715852509e-15,2.0133261636001682e-16,2.0219650021448862e-05,1.0485455864670267e-14,5.89038685574106e-17,1.7089873228024986e-09,2.6639586757397664e-15,5.472606273529924e-17,1.3349474214782227e-14,1.0707488165404519e-16,2.0324471964995332e-18,1.6065131306328072e-16,3.0338910172554376e-15
0.0011645404747559302,0.5138904360012858,-3.8261437654466025e-29,1.5083418813265786e-09,-1.6594860925020017e-28,-4.7361789138531375e-35,0.0,0.0,-3.859061361483824e-27,6.459102649051197e-51,1.2081722029125126e-05,1.1671930347717131e-11,-9.393449047813098e-30,1.1400045531398381e-40,-9.403625356659913e-31,-2.5019362435853044e-37,3.052789451183304e-54,-4.125197324470802e-35,-2.585553345818437e-34,8.648558621777519e-31,-2.61631394309919e-28,-2.5518895261193643e-30,-2.3027007329618154e-39,7.52925769249522e-71,7.080392475573645e-59,-2.6384457603317473e-41,3.0288145143738566e-56,4.438616459731933e-61,7.316447896365313e-104,3.539655462167303e-87,2.2527852947606248e-64,7.184221058642437e-65,2.0100306205809295e-55,-2.281741959551578e-78,3.76,0.0,0.5429333058159582,0.9999264582272905,-1.3308810543946267e-35,8.074387409062512e-78,0.011504139097547791,0.008404948855479592,0.0030689095071975555,4.434284588427085e-09,5.688525935732719e-05,7.689504943987801e-07,1.3651090163649509e-14,2.247606468419456e-15,2.0746355556999667e-16,2.1227948155160544e-05,1.1919755064029593e-14,6.694655439070899e-17,1.824800651203183e-09,3.0278993865451066e-15,5.947237300998394e-17,1.564966164067347e-14,1.212704038780708e-16,2.3019050886104678e-18,1.819501753271555e-16,3.4361328522194656e-15
0.0011994571526521725,0.5139234240600066,1.1211311266495392e-28,1.5904987555466022e-09,1.0388717246935622e-28,-5.535446619272138e-35,0.0,0.0,-2.2632710342637848e-27,7.119538827455365e-51,1.3078158981447494e-05,1.3034797072226106e-11,7.836196627232678e-30,1.301244525897954e-40,3.0800068782314645e-30,-7.216345183858459e-38,3.289365767783673e-54,-4.821101795126798e-35,2.239922676067884e-34,1.2498959229479893e-30,-1.4229924159457015e-28,-9.891985961211178e-32,-7.0028005505365275e-40,1.3493301756659007e-70,7.801732569559408e-59,-8.720236849319987e-41,1.3056457278294915e-56,7.852716589968307e-61,8.40100314539304e-104,8.509954866723847e-87,-2.3935850242569327e-65,6.045094921424801e-64,8.423279029644813e-56,-3.6651449561767863e-78,3.76,0.0,0.5425924626529358,0.9999254497104539,-1.5730843552326626e-35,5.663045159330816e-78,0.011846025320071236,0.00865367288973615,0.0031599734235389044,4.4328649111279365e-09,5.6885201935624155e-05,8.155716695026123e-07,1.4479971685539846e-14,2.269432198346293e-15,2.1358901126952795e-16,2.2248454506898515e-05,1.3496710751151017e-14,7.578769019961963e-17,1.9451250251184774e-09,3.4279908466914276e-15,6.445581643112084e-17,1.8256223189737362e-14,1.3683173986993972e-16,2.5972891013315337e-18,2.052983277337511e-16,3.8770777995848484e-15
0.0012343738305484147,0.5139563961426675,5.0231526001946666e-29,1.6740281664741608e-09,6.791100498741562e-28,-5.514050299884392e-35,0.0,0.0,-1.212323412436821e-27,7.476771510329464e-51,1.4121644387410333e-05,1.4508133438394105e-11,1.4166047371141582e-29,1.4788631141800724e-40,-1.9725969210343384e-31,2.6682650865979324e-37,4.131127756263506e-54,-4.8017690280243974e-35,2.040713281280233e-34,-3.0276611022623932e-30,-6.671102648473337e-29,5.3775511979099985e-30,2.484881792489012e-39,1.0284279223039441e-70,9.670411665851371e-59,-6.994848961067401e-42,-5.092678615731137e-56,6.826285109324489e-61,8.839053853694132e-104,2.2077759554951558e-87,-2.2454008332861476e-64,-3.401867931369218e-65,-2.423840980652406e-55,-3.70591036000008e-78,3.76,0.0,0.5422518334729005,0.9999244118630213,-1.5780033794782303e-35,4.1273749486670964e-78,0.01218774596935874,0.008902207259636127,0.00325098232624623,4.4314459458139326e-09,5.688514284537759e-05,8.635540301602208e-07,1.5333089069164294e-14,2.2912419162594142e-15,2.1970898767965428e-16,2.3280570753558474e-05,1.52254909354612e-14,8.547848802584453e-17,2.0700362781737076e-09,3.866552999515392e-15,6.967798847260422e-17,2.1198657921154163e-14,1.5384346339176132e-16,2.9202046455867447e-18,2.3082266760008785e-16,4.359122490137779e-15
0.001269290508444657,0.51398935231221,-7.513377940152869e-29,1.7588536875014634e-09,1.1196607548237582e-27,-6.456306327956514e-35,0.0,0.0,-1.0505347986861418e-27,1.173663347094897e-50,1.5212697243435888e-05,1.609705787045799e-11,-1.965738529018098e-29,1.6738512085635586e-40,-2.1353466426847982e-30,-4.750224950556236e-37,6.591378878136393e-54,-5.622155142252314e-35,-6.535906467975013e-34,1.140586395872057e-30,-6.41816761090942e-29,-4.487862296277082e-30,-4.3266854617680096e-39,8.384387166622766e-71,1.5181172099986872e-58,1.8570093386097465e-42,1.3922464523740167e-55,7.08297269389853e-61,1.0333678789087308e-103,1.7264341471780316e-86,4.6016871155015564e-64,3.393455715698531e-64,1.1067089718650383e-54,-5.088808971795203e-78,3.76,0.0,0.541911418141537,0.9999233447112253,-1.8469316771516191e-35,-9.475313007091954e-78,0.012529301697812573,0.009150552092319818,0.003341936249568758,4.430027692080172e-09,5.6885082088046655e-05,9.128966622270869e-07,1.621042569708013e-14,2.313035632778848e-15,2.258234890157307e-16,2.4323725419655586e-05,1.7115547362202674e-14,9.60717407408257e-17,2.19961070515903e-09,4.345977440118837e-15,7.514012030355968e-17,2.4508271577155355e-14,1.723926344599167e-16,3.2723043272237527e-18,2.586538226960025e-16,4.884734008055843e-15
0.0013042071863408992,0.514022292629097,-2.25634499501519e-29,1.8448986085405758e-09,6.759166945597171e-28,-6.827564180905885e-35,0.0,0.0,-9.37291651773419e-28,1.7303285188205592e-50,1.635181094159517e-05,1.780674312727943e-11,6.730090288305034e-30,1.8872100478530693e-40,1.643431209777928e-30,-7.185944015387899e-38,1.0449839041669068e-53,-5.94490760648599e-35,4.216297647056094e-34,2.508291909225992e-30,-5.0138896113597627e-29,-1.1794776207247705e-30,-7.45368789394408e-40,3.934143387962149e-70,2.4315339943883462e-58,-2.402214548615322e-40,1.0111998800138318e-55,1.1101838026675524e-60,1.3787509528167923e-103,3.8151274790804474e-86,-4.492923684237135e-64,1.4566443038709792e-63,1.39156140870444e-54,-6.454451215260414e-78,3.76,0.0,0.5415712165246152,0.999922248281279,-1.9548744370264055e-35,-1.2510763956047937e-77,0.012870693132146876,0.009398707514843667,0.0034328352277342832,4.428610149520058e-09,5.688501966514002e-05,9.635986520092491e-07,1.711196520628026e-14,2.3348133585172365e-15,2.319325194890615e-16,2.5377372674370023e-05,1.9176615242823996e-14,1.0762182045594922e-16,2.333924941656277e-09,4.868727343364711e-15,8.084308308133391e-17,2.8218226335982337e-14,1.925687941842452e-16,3.6552878490074904e-18,2.889261434972105e-16,5.456449744427478e-15
0.0013391238642371415,0.5140552171514239,7.202637040139824e-30,1.932086052375517e-09,3.830537790059343e-30,-6.572232761623646e-35,0.0,0.0,-7.952052794114111e-28,2.007922885130039e-50,1.7539454418633547e-05,1.9642413583019055e-11,2.2457925142638514e-29,2.1199487444064866e-40,-1.0941669116611765e-30,6.807927095326556e-37,1.235593076455712e-53,-5.721564394695725e-35,5.66882476925968e-34,-2.7210529836495555e-30,-5.378405866628995e-29,7.147220585642984e-30,6.223349307121883e-39,9.163402186018653e-70,2.8753994136162525e-58,8.161500167481742e-41,-1.3891657161256062e-55,2.219177915838705e-60,1.951225568994127e-103,6.370631078242231e-87,-6.873871651438998e-64,7.172055849414905e-64,-3.2262843090018563e-55,-3.7603119084989616e-78,3.76,0.0,0.5412312284879883,0.9999211225993742,-1.8835654274337891e-35,-7.156075816206132e-78,0.013211920874536742,0.009646673654180466,0.00352367929494919,4.427193317726492e-09,5.688495557817114e-05,1.0156590862634682e-06,1.803769178440918e-14,2.35657510408007e-15,2.3803608330728843e-16,2.6440991182481524e-05,2.1418712983746297e-14,1.201846769241898e-16,2.473055844953924e-09,5.437337391486465e-15,8.678739198278032e-17,3.236359021688407e-14,2.1446395961045254e-16,4.070901912675526e-18,3.217776954432469e-16,6.0768772508655445e-15
0.0013740405421333837,0.5140881259350243,-2.4983595605254945e-29,2.0203390896082948e-09,-1.4017439561255204e-28,-6.873219301377103e-35,0.0,0.0,-6.843316856249638e-28,1.9457616359484709e-50,1.8776073253514306e-05,2.160934262902414e-11,-2.857167390724623e-29,2.3730822161102094e-40,-2.093053998705147e-30,-6.725613170546696e-37,8.929842441378472e-54,-5.983025082957908e-35,-1.3078231775331973e-33,8.978576567210904e-31,-7.213953922021575e-29,-5.979754363181124e-30,-6.109396931207412e-39,1.69960199511015e-69,2.0779059006374904e-58,8.526718574177521e-41,1.146595520712497e-55,3.883779972599676e-60,2.358481077092352e-103,-4.688768185603135e-86,1.1274187939706702e-63,1.7685393618301028e-65,-8.878402535066602e-57,-1.7524135787177627e-78,3.76,0.0,0.5408914538975949,0.999919967691684,-1.9687781099931493e-35,-2.4029863455465597e-78,0.01355298550371581,0.009894450637219533,0.0036144684853984606,4.425777196295975e-09,5.6884889828584513e-05,1.0690770521973733e-06,1.8987588917769444e-14,2.378320880066744e-15,2.441341846720147e-16,2.751408300678465e-05,2.385214191352609e-14,1.3381783593317662e-16,2.6170803764915853e-09,6.054413701311505e-15,9.297321025345499e-17,3.698138613872165e-14,2.381726185656923e-16,4.520940121054589e-18,3.5735025120024855e-16,6.748694093215744e-15
0.0014438738979258682,0.5141538964986555,-1.2835418052261077e-28,2.199734639402504e-09,1.3349728739889708e-27,-9.448188738383739e-35,0.0,0.0,-2.255833688387815e-27,4.2407497712180577e-51,2.1397908649566988e-05,2.5958300635471616e-11,-2.4842054156794998e-30,2.9446061721538233e-40,-9.234552899968213e-32,-2.716458029334662e-37,-3.6356202094268995e-54,-8.22484076307246e-35,-2.868815190295801e-34,-1.9174995313527697e-32,-3.673719114668375e-28,-8.225167414494696e-32,-2.500319824186246e-39,2.4312264455512826e-69,-8.515186624246939e-59,5.0306395442917656e-39,-1.9151108274913654e-55,8.26754866709008e-60,5.156010741853865e-103,7.150904397365834e-86,1.690561607792274e-64,-3.7297651146651205e-64,-3.1491160747636046e-54,4.301987848310595e-77,3.76,0.0,0.5402125445196793,0.9999175703035342,-2.670297019611499e-35,3.659850926169073e-77,0.014234627626294976,0.010389437641545393,0.0037958823726331084,4.4229470829012915e-09,5.688475334758344e-05,1.1799819301897598e-06,2.0959829746315913e-14,2.4217645656723778e-15,2.5631401682986146e-16,2.9686805719169602e-05,2.933561161168105e-14,1.6453303517355917e-16,2.920118002615411e-09,7.444746305943112e-15,1.0606830753956908e-16,4.779243135352088e-14,2.9142069137043755e-16,5.5316973017327885e-18,4.3724395454785955e-16,8.257555242940795e-15
0.0015067239181391044,0.5142130366967711,-1.9812490029906176e-29,2.3640661020557594e-09,3.0818570713669063e-27,-1.5900418816176614e-34,0.0,0.0,-4.3349328104322664e-27,-2.982581588851895e-51,2.3929084078044322e-05,3.037508813265924e-11,1.4339139322301866e-29,3.53893777890513e-40,-1.4126860803730655e-30,-1.9348450042371425e-37,6.177495253199305e-54,-1.3844736842404608e-34,1.946538751297064e-34,-9.615851849332116e-31,-7.154344085568101e-28,3.876046756312918e-30,-2.4370626942780966e-39,-2.1010325989093853e-70,1.724465638427788e-58,1.0003938705595868e-38,-5.006470964635926e-55,1.0000467969828474e-59,2.9718707347550384e-102,-1.1860245286396351e-84,4.811836647140015e-65,1.507888968882659e-63,-5.94973021160481e-54,4.602128944045142e-77,3.76,0.0,0.5396022547224834,0.9999153129641604,-4.485868337703306e-35,1.0267989303790922e-76,0.014847553051379875,0.010834280302151054,0.00395896753511189,4.420402406223561e-09,5.688462484352269e-05,1.2844299308295333e-06,2.281734675853176e-14,2.4608093729539646e-15,2.67257226254328e-16,3.167010261798354e-05,3.503421285412112e-14,1.9644645894216532e-16,3.2103582361821484e-09,8.889404814230993e-15,1.1867451808226545e-16,5.95512437315836e-14,3.4654441232619033e-16,6.5780595765770594e-18,5.19952013891094e-16,9.819571478445972e-15
0.0015695739383523406,0.5142721266767434,-5.37496620992535e-29,2.5306630577352217e-09,2.695514345583711e-27,-2.4464717650105977e-34,0.0,0.0,-1.7512277270283907e-28,-1.0572461570518344e-51,2.662490767679353e-05,3.530115465132433e-11,-1.316066442817778e-28,4.21513325202502e-40,-8.956054912646364e-32,-5.484157169499972e-36,2.261589147505574e-53,-2.1303691663724366e-34,-4.9997389606547555e-33,2.9213480818405325e-29,-1.0590283610768937e-27,-5.067880342533174e-29,-4.786352646754234e-38,1.0894309981359774e-68,1.1166065271266676e-57,1.152708969275989e-38,7.129037830808817e-55,3.421340875096182e-59,6.172439186399877e-102,1.894544149562302e-85,5.643965572013746e-63,7.797031009776113e-63,-4.5527913891193555e-54,-1.6352892995860243e-76,3.76,0.0,0.538992654409991,0.9999129613393518,-6.21834629808242e-35,1.1585871487928611e-76,0.01545995802467527,0.011278512065937649,0.004121875427538181,4.41786002483025e-09,5.688449097569998e-05,1.3932621589827607e-06,2.4752924045255024e-14,2.4998026033292526e-15,2.781828024948963e-16,3.3677312609843586e-05,4.152583534812727e-14,2.327941659359358e-16,3.51764347685589e-09,1.0534881525188293e-14,1.3205036900515995e-16,7.351098005224423e-14,4.091257112428417e-16,7.765983497283912e-18,6.138495980443e-16,1.1592915260260133e-14
0.0016324239585655768,0.5143311666943192,-2.3828863945072794e-28,2.699089403888807e-09,-1.8499342592351062e-28,-3.6806671724195443e-34,0.0,0.0,7.060045451537166e-27,3.7942788546903476e-50,2.9487261215996086e-05,4.076872435779843e-11,2.720927910679118e-29,4.97900086466988e-40,-4.107011051155692e-31,-8.984452392531495e-37,5.606593307679134e-53,-3.2052423278897743e-34,6.320929449252438e-34,4.672474282427897e-30,-1.0085811646558506e-27,2.226574184281044e-30,-6.991431110428538e-39,2.8326062009923243e-68,1.5343310261801617e-57,9.513471221651257e-39,8.857603475950497e-55,6.081933760007605e-59,9.741200791424046e-102,-3.513487758226822e-84,-2.219771212081128e-63,4.858174123905443e-63,9.308082754175301e-54,-2.999384800047408e-76,3.76,0.0,0.5383837428033887,0.999910515581018,-9.153586303697846e-35,1.5605833729583854e-76,0.016071845201490683,0.011722133669927838,0.004284606248506777,4.41531993636289e-09,5.688435175289604e-05,1.5064733075590497e-06,2.6766467261410295e-14,2.5387443183622434e-15,2.8909076991417814e-16,3.570625002108524e-05,4.888074992174489e-14,2.739684186795606e-16,3.842411590031383e-09,1.2398948545779564e-14,1.4618500338861091e-16,8.996458473999582e-14,4.798043025509883e-16,9.107612346970495e-18,7.198965547206663e-16,1.3595714509897713e-14
0.001695273978778813,0.514390156989273,-1.7880735524166643e-28,2.8689169186861716e-09,-5.059261436759974e-27,-4.651854915145801e-34,0.0,0.0,1.748199583719329e-26,8.947305748501548e-50,3.2517853319565616e-05,4.6810365159666914e-11,1.4356974198285993e-28,5.836224048232849e-40,-7.005681927292142e-30,3.493532126196512e-36,8.175235891395274e-53,-4.05068134644791e-34,3.834457011259511e-33,-2.0438533247450893e-29,-4.443350418957002e-28,4.639501506863976e-29,2.3766833777580693e-38,4.5990653170338084e-69,1.6584334710249576e-57,1.1801210790670542e-38,-9.289582678176714e-55,2.0973801905180236e-59,2.727985725006726e-101,-1.297757514768682e-84,-2.893489287711582e-63,1.257215639816484e-62,3.2559529003285815e-54,1.1735008603948658e-76,3.76,0.0,0.5377755191247426,0.9999079758408589,-1.2879524661188025e-34,-3.8320656548736893e-76,0.016683217063115065,0.012165145850281268,0.004447160196388882,4.41278213847356e-09,5.688420718366471e-05,1.6240580742063103e-06,2.885788171387312e-14,2.577634579547035e-15,2.999811528335455e-16,3.775490274373315e-05,5.717217509785956e-14,3.2037789325879483e-16,4.1850929351207824e-09,1.4500121940506652e-14,1.6106448601843713e-16,1.092293191525998e-13,5.592454279098676e-16,1.0615573970785373e-17,8.390910331029444e-16,1.584682049262586e-14
0.0017581239989920491,0.5144490977852638,8.754494939108315e-29,3.0397270112818697e-09,-7.743768501886397e-27,-5.127711010510459e-34,0.0,0.0,2.378960889107203e-26,2.577335873022737e-49,3.571823324070798e-05,5.345895597093713e-11,-1.2310231640977862e-28,6.792322584241494e-40,-3.96527006261803e-32,-3.960727761941171e-36,9.99673510105339e-53,-4.464269144532147e-34,-4.665017115369515e-33,2.687437770750852e-29,-2.94360956804557e-28,-4.648794337257081e-29,-3.3554218016649137e-38,-1.484433620601009e-68,2.3870963988020768e-57,9.866282526891634e-39,-5.9672570482311525e-56,-1.7195438501021255e-59,4.2410791609012627e-101,6.951997696085138e-84,1.2754927726333265e-63,1.6499409278410868e-62,-9.902656798132484e-54,7.114826625802105e-76,3.76,0.0,0.5371679825969972,0.9999053422703639,-1.4773254189268118e-34,-7.95807540033007e-76,0.017294075930593355,0.012607549342297438,0.004609537469332374,4.4102466288200035e-09,5.688405727650011e-05,1.7460111613107508e-06,3.1027073098146954e-14,2.6164734483070783e-15,3.1085397553374584e-16,3.982141845929201e-05,6.64762716774576e-14,3.7244764759325997e-16,4.546108582765451e-09,1.6857660294354733e-14,1.7667199249864132e-16,1.3164763123819185e-13,6.481397593944798e-16,1.2302978937439835e-17,9.72469338521433e-16,1.836580506990758e-14
0.0018209740192052853,0.5145079892921134,7.573253988178905e-29,3.211112354886037e-09,-6.684595075842222e-27,-6.112727777884832e-34,0.0,0.0,2.3794038623749463e-26,3.865573597768001e-49,3.9089803533350106e-05,6.074765656658482e-11,-2.1544406899632746e-29,7.85261633791418e-40,6.694600352593201e-30,-2.0438007540513765e-36,1.377388824111041e-53,-5.321408025549756e-34,6.649779624245942e-34,8.212731827413669e-30,-6.785253773387796e-28,-1.0054303877704435e-29,-9.982569760019796e-39,-1.5488397650952637e-68,2.7137284405288212e-58,5.3842807817442935e-39,2.0568515108735686e-54,-2.321927703931431e-59,6.199044858998219e-101,-1.0627357803546041e-83,-5.663945638575395e-63,1.0658988457755481e-62,1.4676522894171463e-53,8.489490851605636e-76,3.76,0.0,0.536561132443974,0.9999026150208127,-1.726856195656009e-34,-1.4677338513952541e-75,0.017904423977398855,0.013049344880418435,0.004771738265262047,4.4077134050507625e-09,5.688390204021132e-05,1.8723272759965163e-06,3.327394742433899e-14,2.6552609859920016e-15,3.217092622620293e-16,4.190409196669336e-05,7.68721372715981e-14,4.3061908944270985e-16,4.925868651904823e-09,1.949156326361938e-14,1.929880202955027e-16,1.575880137904209e-13,7.47203302826674e-16,1.4183418703477724e-17,1.1211057873484408e-15,2.117295795595884e-14
0.0018838240394185215,0.5145668317063224,-5.827677626870579e-29,3.3826783967622394e-09,-4.111966528175705e-27,-7.922065277406999e-34,0.0,0.0,9.124708695909675e-27,4.7426728859839165e-49,4.263383172580803e-05,6.870987977688357e-11,1.2676502171022453e-28,9.022193002782322e-40,-2.7272553585369926e-30,3.8655180503492857e-36,-8.051010870867922e-53,-6.896655178565104e-34,5.018681316964677e-33,-2.436644564184382e-29,-2.42796068045758e-27,4.8793550755954116e-29,2.9226888262481946e-38,-7.785329173692124e-68,-1.6454538602371826e-57,1.3042535576891525e-38,-1.6921665642363882e-54,-1.515296030779105e-58,1.4922034886884483e-100,-6.863301545440363e-84,-1.0863816894733705e-62,-4.720420456731426e-62,2.749091380631435e-54,-8.240924669792617e-76,3.76,0.0,0.5359549678903717,0.9998997942432765,-2.0698861318753546e-34,-3.9518566968355555e-75,0.018514263241107876,0.013490533198231536,0.004933762781879864,4.405182464825607e-09,5.688374148334834e-05,2.00300113012497e-06,3.559841028443455e-14,2.693997253882245e-15,3.3254703722768392e-16,4.4001353508014935e-05,8.844180078601154e-14,4.953499441646693e-16,5.324770772323474e-09,2.2422570115492403e-14,2.0999059958371083e-16,1.874458516494427e-13,8.571773012062767e-16,1.6270963779456728e-17,1.2861125620438957e-15,2.428928397720637e-14
