Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42)
1.3698537093460871e-08,0.734756013901268,1.1340256675915377e-09,5.823479610985654e-12,5.40560331971547e-11,3.972315566159156e-11,0.0,0.0,3.096784115015933e-08,1.5704574106461841e-12,8.990362902727291e-14,7.328270159026326e-14,4.549466002822398e-15,2.7594380308309354e-28,4.631618149257464e-19,4.0449075605437915e-12,6.251795770595749e-13,2.390042357689563e-11,1.1497353673097213e-28,6.715670310861278e-22,3.988318000565596e-25,2.125880038208642e-24,5.53068379309986e-12,6.20881269094897e-25,2.0166524918572505e-18,6.106460299565525e-29,3.4985706399910935e-32,1.0998180508078721e-24,3.473242504401428e-27,5.640036718124114e-28,5.720658532848221e-20,2.1287853908612412e-30,2.08288278750195e-31,3.1533734124421953e-30,3.76,0.0,0.9813613273273216,0.9993705215939432,1.4381909123244324e-12,1.5402450665791369e-15,0.00021609110046656838,0.00016814393992917786,4.2978132174355154e-05,4.966960419397783e-06,0.0006294473044338286,7.288968524236164e-10,6.358493130784536e-17,1.2627679260101008e-10,1.345458049945331e-17,1.405121405082563e-10,1.5080396959740262e-25,9.174974994979964e-25,1.371633791434641e-13,1.6998771513512183e-25,3.0811927560839e-16,1.7196114036428112e-31,9.009724423669008e-25,2.536622177092973e-27,8.999068543134482e-26,5.875893827130746e-25,9.963706634218737e-33,1.04759102152279e-31,1.1488536136216154e-27,2.6044944290000445e-15,2.3869081982457775e-11,2.4937224900913645e-15,2.2675738188645702e-08,4.718406602665557e-09,2.951928452988867e-09,8.65499168370221e-12,1.0326630462812906e-09,1.5792037568041057e-10,2.556346580276578e-10,2.8943798380960373e-12,3.516506608520291e-11,9.805264608575136e-13,1.8979826377117164e-10,8.552603813275525e-16,1.502631365855124e-07,1.4386300443563372e-13,8.006751171940304e-11,3.3716743552146525e-21,6.026066061078264e-16,1.5562230465693138e-20,2.6823957808751173e-12,5.671740083574682e-12,1.1393019914689868e-15,4.583944954948199e-11,2.971571470921061e-21,3.7673084761359725e-17,1.336543612636354e-13,1.5004575947889582e-07,4.037508763055112e-17,3.833353765367571e-12,8.209226340250485e-12
1.4025598974596086e-08,0.7347566745152561,1.1852118573028758e-09,6.206087216511123e-12,5.6752102526590444e-11,4.252482618532664e-11,0.0,0.0,3.170770169363023e-08,1.6463193862299305e-12,9.611251477216537e-14,7.817701823703539e-14,4.914815627214463e-15,2.990371613158145e-28,4.742090270750106e-19,4.204000536142019e-12,6.673089204501304e-13,2.5059976042966618e-11,1.2772902970495184e-28,7.381039317351504e-22,4.430686926015358e-25,2.3560962955864624e-24,5.598640324208992e-12,7.113296674315185e-25,2.193716482235448e-18,6.938632501961507e-29,3.922905041590439e-32,1.2433303352985538e-24,4.0494249665845894e-27,6.565669432376957e-28,6.135619257037642e-20,2.4874608383522584e-30,2.4195291470655117e-31,3.7259015557990154e-30,3.76,0.0,0.9813561642493414,0.999370520848086,1.5454128086679343e-12,1.6822600301768926e-15,0.0002212498597108096,0.00017227214339507102,4.40082055755399e-05,4.967350140157022e-06,0.0006294473039401457,7.648742261745632e-10,6.828535651398085e-17,1.262909421028363e-10,1.3794159694312818e-17,1.4739805001948918e-10,1.726634259696675e-25,1.0283262328394882e-24,1.4402682953825454e-13,1.947510645161187e-25,3.1715830619697585e-16,1.97427728931362e-31,1.0153646586871346e-24,2.8756268659669685e-27,1.0219796524448362e-25,6.626716882763525e-25,1.1433845314646051e-32,1.2024237163966066e-31,1.3474543140267968e-27,2.668229018101297e-15,2.5026548889899347e-11,2.6776910469536725e-15,2.3192318289322647e-08,4.788232640416379e-09,3.0797049760892153e-09,9.254868892319103e-12,1.0792449526094668e-09,1.6527238559598378e-10,2.6445614828920825e-10,2.973805902580764e-12,3.6099707601590115e-11,1.033211951037938e-12,1.9859001675171077e-10,8.941554673069943e-16,1.538533635779645e-07,1.51676546506865e-13,8.393540625595167e-11,3.682635691472084e-21,6.477456569110368e-16,1.6555383948087807e-20,2.7601232655726957e-12,5.949544032749282e-12,1.2034476589653001e-15,4.615582443687406e-11,3.1437637195952572e-21,3.983693033806839e-17,1.4089573159880796e-13,1.5362584343872907e-07,4.306549447267769e-17,3.926158692700224e-12,8.405904911192897e-12
1.4352660855731301e-08,0.7347573351260515,1.2374073547385502e-09,6.603946101808711e-12,5.951739659989799e-11,4.545136670442706e-11,0.0,0.0,3.244758357895091e-08,1.723969504987292e-12,1.0258220913666618e-13,8.326150024034708e-14,5.299204549741335e-15,3.234687213919579e-28,4.852001597381216e-19,4.364628296830599e-12,7.112226716101928e-13,2.62470231232873e-11,1.4151617898573462e-28,8.094387070441658e-22,4.908721284347779e-25,2.6041221812039475e-24,5.664631288604816e-12,8.12469239486383e-25,2.381626766058219e-18,7.859827734100786e-29,4.3869012005267325e-32,1.4015667345704563e-24,4.704878270898969e-27,7.617081848065275e-28,6.570023936085002e-20,2.8953383801342208e-30,2.800512283501986e-31,4.3849216293224205e-30,3.76,0.0,0.9813510011977331,0.9993705201020507,1.6579126752150307e-12,1.8337298887759395e-15,0.00022640859270236504,0.00017640038904656239,4.5038276740849744e-05,4.967671571626665e-06,0.000629447303446228,8.01723839482739e-10,7.321069716101268e-17,1.263029964739055e-10,1.413374311985052e-17,1.5444935598970846e-10,1.9705724937430057e-25,1.1493785333594822e-24,1.5106295485313585e-13,2.2239806210509334e-25,3.262486645949318e-16,2.259115608249618e-31,1.1410888062299676e-24,3.250151345370197e-27,1.1570437789920047e-25,7.452546998204171e-25,1.307750346915637e-32,1.375562919691537e-31,1.5744673480844867e-27,2.731963380755648e-15,2.6211430008211972e-11,2.8705122876926846e-15,2.3707777688964815e-08,4.856729669056411e-09,3.209611478185923e-09,9.880371367962991e-12,1.1267255746413946e-09,1.7277487399792876e-10,2.733669173419107e-10,3.053234514365141e-12,3.703274437912977e-11,1.087266453872386e-12,2.0756674357027103e-10,9.338530602651776e-16,1.5744369746951558e-07,1.5967950389749142e-13,8.789448360314763e-11,4.014541555761798e-21,6.949235831474205e-16,1.758313033294635e-20,2.8377597910430295e-12,6.234038384396755e-12,1.2696635430689014e-15,4.645761666232731e-11,3.3211464645962764e-21,4.206360407323825e-17,1.483312923717425e-13,1.5720581736263758e-07,4.585263308513758e-17,4.017603743728783e-12,8.602617475196006e-12
1.4679722736866516e-08,0.7347579957336534,1.2906060123707527e-09,7.017281307864182e-12,6.235214914476994e-11,4.8505206137293255e-11,0.0,0.0,3.318748671974122e-08,1.8034076836839092e-12,1.0931660929849976e-13,8.853796172886244e-14,5.703095669191848e-15,3.4928135142645085e-28,4.961382710202266e-19,4.526725408828457e-12,7.569523474743106e-13,2.7461565473319648e-11,1.5638747857808445e-28,8.857926365800839e-22,5.424208610761373e-25,2.870770239598289e-24,5.728717514146247e-12,9.25283261883118e-25,2.5807616835639565e-18,8.877005552094512e-29,4.893231604970958e-32,1.5756370575997098e-24,5.448351755116466e-27,8.807950247545084e-28,7.02431108813912e-20,3.3576739950581345e-30,3.2304077022834694e-31,5.140969016727476e-30,3.76,0.0,0.9813458381724941,0.9993705193558373,1.775824119335941e-12,1.9950502216833695e-15,0.00023156729944064195,0.0001805286659352689,4.606834528529423e-05,4.9679360500191646e-06,0.0006294473029521549,8.394457008729546e-10,7.836604114096526e-17,1.2631330350972767e-10,1.4473329647741887e-17,1.6166605862611837e-10,2.2420839892198124e-25,1.281315941973338e-24,1.5827204688552074e-13,2.531832131043918e-25,3.353903181382904e-16,2.5768399538344664e-31,1.2789645872953508e-24,3.662930049465123e-27,1.3061159453703028e-25,8.35887673925773e-25,1.4910225406380757e-32,1.568651518398323e-31,1.8331445070364894e-27,2.7956974887057598e-15,2.7423725264514966e-11,3.072395088459637e-15,2.42221196090897e-08,4.9239314472578785e-09,3.3416201960402045e-09,1.0531919651331896e-11,1.175098368281182e-09,1.8042668592730437e-10,2.8236504459743666e-10,3.1326649782218803e-12,3.796416757235746e-11,1.1426869876994906e-12,2.1672769854776243e-10,9.743524065199505e-16,1.6103413748086074e-07,1.6786969712149e-13,9.194474024685991e-11,4.368350445539516e-21,7.441689596887903e-16,1.8645661340672874e-20,2.9152973305357164e-12,6.5252199428694865e-12,1.3379786570089372e-15,4.674556659756114e-11,3.5037320462025336e-21,4.4353140210832196e-17,1.5596098961548858e-13,1.6078568125426624e-07,4.8736800803914036e-17,4.107685391474895e-12,8.7993641996031e-12
1.500678461800173e-08,0.7347586563380611,1.3448017769900122e-09,7.446315044006008e-12,6.525659257555321e-11,5.1688758606509354e-11,0.0,0.0,3.3927411032044823e-08,1.8846338388839693e-12,1.163195482584587e-13,9.400814084252533e-14,6.1269495909408294e-15,3.765181508350002e-28,5.0702648975426305e-19,4.690228526036855e-12,8.04529160294527e-13,2.8703603706202987e-11,1.7239643450513774e-28,9.673915932873331e-22,5.978966862079432e-25,3.156860341579621e-24,5.790958004852709e-12,1.0508207343286421e-24,2.7915020152111464e-18,9.997467623563639e-29,5.444686136251366e-32,1.7667046144004804e-24,6.289330272633905e-27,1.0153078239383341e-27,7.498919378693674e-20,3.8801287730274625e-30,3.7141391093207636e-31,6.0055650318333386e-30,3.76,0.0,0.9813406751736222,0.9993705186094455,1.899281186201078e-12,2.166623495423902e-15,0.00023672597992508308,0.00018465696492948847,4.7098410888133144e-05,4.968153030617148e-06,0.000629447302458022,8.78039816788508e-10,8.375646282003527e-17,1.263221532988031e-10,1.481291833688652e-17,1.6904815786158178e-10,2.543533936755371e-25,1.4248251079736288e-24,1.6565439703819404e-13,2.8737650937195975e-25,3.445832400060826e-16,2.9303327590506476e-31,1.4298499122068396e-24,4.116834251294183e-27,1.4702646508457805e-25,9.351460208770582e-25,1.6948518593256715e-32,1.783434388318743e-31,2.1270200082179698e-27,2.859431318406802e-15,2.86634345765732e-11,3.2835484216551664e-15,2.4735347321624555e-08,4.989870903236141e-09,3.4757040175867076e-09,1.1209928816065373e-11,1.2243569251537493e-09,1.8822667220498727e-10,2.914486609960765e-10,3.2120967777504516e-12,3.889397043594576e-11,1.1994705613531378e-12,2.2607214857023316e-10,1.0156529945098528e-15,1.646246828454839e-07,1.7624495099081535e-13,9.608617267331587e-11,4.745050255161181e-21,7.955094131039789e-16,1.974316054618342e-20,2.992728757463641e-12,6.823085058190133e-12,1.4084227043066333e-15,4.702037679439328e-11,3.691532091494586e-21,4.6705567824075186e-17,1.63784768387357e-13,1.643654351172609e-07,5.171826615688972e-17,4.196402984046234e-12,8.996145252059734e-12
1.5333846499136945e-08,0.7347593169392749,1.3999886874140278e-09,7.89126673211591e-12,6.823095801249935e-11,5.500442366519285e-11,0.0,0.0,3.466735643427601e-08,1.9676478869560734e-12,1.2359479691732131e-13,9.967370215651125e-14,6.571224629833178e-15,4.052224560571212e-28,5.178680089189196e-19,4.855076326810294e-12,8.539840211684261e-13,2.9973138395368386e-11,1.8959754009627585e-28,1.0544660180433184e-21,6.574843235557948e-25,3.4632189036682715e-24,5.851409983756173e-12,1.1901991801390883e-24,3.0142308248625838e-18,1.1228863867821623e-28,6.04417522665452e-32,1.9759872567736094e-24,7.238077105228925e-27,1.1668460573262004e-27,7.994287647320935e-20,4.468788066468363e-30,4.256996000582795e-31,6.99128211550898e-30,3.76,0.0,0.9813355122011149,0.9993705178628752,2.0284183566185655e-12,2.3488589970045364e-15,0.00024188463415516546,0.0001887852784134671,4.812847328223322e-05,4.968330399140869e-06,0.0006294473019638242,9.175061919357809e-10,8.938702306230269e-17,1.2632978777538704e-10,1.515250840241675e-17,1.7659565339819806e-10,2.8774277467164744e-25,1.580618083072317e-24,1.732102963854251e-13,3.2526395258377074e-25,3.538274082713395e-16,3.3226511919141986e-31,1.5946417236698624e-24,4.614875286292545e-27,1.650611427592223e-25,1.0436319012253694e-24,1.9209887132833598e-32,2.021761946359058e-31,2.4599274511942473e-27,2.9231648502476734e-15,2.993055785435383e-11,3.5041813671462075e-15,2.5247464146540826e-08,5.05458015518873e-09,3.6118364661360743e-09,1.191480859685285e-11,1.2744949694265316e-09,1.961736895650496e-10,3.0061594758553154e-10,3.2915295477190942e-12,3.982214797618809e-11,1.2576141769982655e-12,2.3559937280129303e-10,1.057754550312184e-15,1.6821533280938086e-07,1.8480309856225466e-13,1.0031877736909896e-10,5.145659061898088e-21,8.489716466022807e-16,2.087580368483451e-20,3.070047751012199e-12,7.127629636767849e-12,1.4810260892330257e-15,4.728271391992772e-11,3.8845575414809866e-21,4.912091108427949e-17,1.7180257317019334e-13,1.6794507895526807e-07,5.4797271376816104e-17,4.283758470017094e-12,9.192960800507895e-12
1.566090838027216e-08,0.7347599775372939,1.4561608723001221e-09,8.352353049414353e-12,7.127547530045854e-11,5.845458651790583e-11,0.0,0.0,3.540732284716753e-08,2.052449744078974e-12,1.3114606609006463e-13,1.0553623903160366e-13,7.036376814018854e-15,4.354378483845159e-28,5.286660799558316e-19,5.021209452298e-12,9.053475435210685e-13,3.127017007686365e-11,2.08046251822839e-28,1.1472508943571098e-21,7.213713002778807e-25,3.790678126269187e-24,5.910128936795162e-12,1.3446074995505717e-24,3.249333307607299e-18,1.25791984156124e-28,6.694733118394111e-32,2.204758396672883e-24,8.305678272155618e-27,1.337134889605671e-27,8.510854932319678e-20,5.130180938638331e-30,4.864651724125584e-31,8.111811569568665e-30,3.76,0.0,0.9813303492549694,0.9993705171161258,2.1633705448977915e-12,2.542172767951583e-15,0.00024704326213039867,0.0001929136000362874,4.915853224518104e-05,4.968474731739984e-06,0.0006294473014695031,9.578448295719759e-10,9.526276925542067e-17,1.2633640869604792e-10,1.5492099189818416e-17,1.843085447437191e-10,3.246415700474888e-25,1.7494326116076423e-24,1.8094003572821856e-13,3.671480804540183e-25,3.631228051061586e-16,3.7570330920033074e-31,1.7742768178212454e-24,5.160207763214317e-27,1.8483320809160047e-25,1.161974820980438e-24,2.1712865473776526e-32,2.285593727487777e-31,2.836017343801136e-27,2.986898067897542e-15,3.122509500132581e-11,3.7345031235813635e-15,2.5758473449561357e-08,5.118090531224829e-09,3.749991684964025e-09,1.2646963514433986e-11,1.325506354707742e-09,2.0426660077236073e-10,3.098651341253001e-10,3.37096305094739e-12,4.074869665999984e-11,1.3171148324937626e-12,2.4530866240340194e-10,1.1006570332725922e-15,1.7180608663078956e-07,1.9354198463825587e-13,1.046425508211466e-10,5.5712259177992865e-21,9.04581464464573e-16,2.204375893691716e-20,3.1472487116855312e-12,7.438849151853486e-12,1.5558199269485548e-15,4.7533210592658147e-11,4.082818676310429e-21,5.15991895022366e-17,1.80014348212684e-13,1.7152461277193492e-07,5.797403470878737e-17,4.3697561454711174e-12,9.389811013180464e-12
1.5987970261407375e-08,0.7347606381321171,1.5133125480491888e-09,8.829787969952122e-12,7.439037302704376e-11,6.204161823637299e-11,0.0,0.0,3.614731019371924e-08,2.1390393262471858e-12,1.3897700845889328e-13,1.1159727589287532e-13,7.52285988956803e-15,4.672081638323331e-28,5.394240078313229e-19,5.188570446378378e-12,9.58650046539402e-13,3.259469925143403e-11,2.27798965711556e-28,1.245985723209065e-21,7.897478360126299e-25,4.140075251211796e-24,5.967168657300101e-12,1.5153088754479286e-24,3.4971966420996984e-18,1.405683539146907e-28,7.399521227989808e-32,2.4543480021907006e-24,9.504088241072848e-27,1.528031944928397e-27,9.049060493350729e-20,5.871299898351676e-30,5.543182017335849e-31,9.382033852979107e-30,3.76,0.0,0.9813251863351836,0.9993705163691977,2.3042730967381974e-12,2.7469875391094846e-15,0.00025220186385032343,0.00019704192450177097,5.018858759184779e-05,4.968591512521686e-06,0.0006294473009750377,9.990557317458595e-10,1.0138873533792447e-16,1.2634218431344207e-10,1.5831690153277215e-17,1.9218683124204597e-10,3.6532976317100007e-25,1.9320324171641245e-24,1.8884390564057788e-13,4.1334849589124064e-25,3.724694161144847e-16,4.236902946705888e-31,1.969732661986964e-24,5.7561327625008976e-27,2.0646579246566397e-25,1.2908322254012274e-24,2.4477052343852892e-32,2.5770019855346506e-31,3.259775201669983e-27,3.050630957758943e-15,3.254704591554655e-11,3.974723019788797e-15,2.6268378639941447e-08,5.1804325887990055e-09,3.890144422277211e-09,1.3406792997568956e-11,1.3773850610192801e-09,2.1250427472658396e-10,3.191944977189497e-10,3.450397158942065e-12,4.167361417145897e-11,1.3779695233646156e-12,2.5519932026743755e-10,1.1443606317431207e-15,1.753969435799259e-07,2.0245946886382758e-13,1.0905748951674795e-10,6.0228316466640464e-21,9.62363795948581e-16,2.3247187193543517e-20,3.2243266857121844e-12,7.756738653744747e-12,1.6328360533552927e-15,4.777246712466543e-11,4.286325138829235e-21,5.414041814645362e-17,1.884200378192162e-13,1.751040365709088e-07,6.1248752528101e-17,4.454402421047741e-12,9.586696058595896e-12
1.631503214254259e-08,0.734761298723745,1.571438016792005e-09,9.323782804908255e-12,7.757587854028644e-11,6.576787597020824e-11,0.0,0.0,3.688731839914782e-08,2.2274165492764604e-12,1.4709122046662588e-13,1.178582704385518e-13,8.03112532573998e-15,5.005775049927509e-28,5.501451467283664e-19,5.3571036971899996e-12,1.0139215585584035e-12,3.394672638639284e-11,2.489129943598729e-28,1.350914498029738e-21,8.628067297123157e-25,4.512251839151472e-24,6.022581290748041e-12,1.703643731176346e-24,3.758209847301316e-18,1.567050452190423e-28,8.161831620227376e-32,2.72614357119223e-24,1.0846177046344772e-26,1.7415342708142636e-27,9.609343832130334e-20,6.699620911292585e-30,6.299084022342725e-31,1.081809146564958e-29,3.76,0.0,0.9813200234417547,0.9993705156220903,2.4512617871425857e-12,2.963732666190851e-15,0.0002573604393145103,0.0002011702473930135,5.121863916817974e-05,4.968685315220072e-06,0.0006294473004804524,1.0411388994988188e-09,1.0776994182789253e-16,1.263472549499393e-10,1.617128083759492e-17,2.0023051209872584e-10,4.1010276368294497e-25,2.129207485829337e-24,1.969221965081738e-13,4.642023989798536e-25,3.8186722977303627e-16,4.76587790594074e-31,2.1820282091644713e-24,6.406101022121885e-27,2.3008770117719854e-25,1.4308900913546633e-24,2.752314490041112e-32,2.8981753170852646e-31,3.7360402249257035e-27,3.1143635085127958e-15,3.389641049056885e-11,4.225050526244173e-15,2.677718316832362e-08,5.241636133661998e-09,4.032270016546655e-09,1.419469150205204e-11,1.4301251918424943e-09,2.2088558655420853e-10,3.286023614756766e-10,3.5298318357025228e-12,4.259689920849156e-11,1.440175244444178e-12,2.652706607500768e-10,1.1888657589258362e-15,1.7898790293872652e-07,2.1155342845637606e-13,1.1356358994354156e-10,6.501589645474104e-21,1.0223427186620918e-15,2.448624230611324e-20,3.3012772973937687e-12,8.081292779750612e-12,1.712107034685224e-15,4.8001053174670046e-11,4.495085956678952e-21,5.674460784142219e-17,1.9701958659708598e-13,1.7868335035583768e-07,6.462160128315263e-17,4.5377056075103395e-12,9.783616105553144e-12
1.6642094023677805e-08,0.7347619593121765,1.6305316644502593e-09,9.834546241779659e-12,8.083221796580262e-11,6.963570315282854e-11,0.0,0.0,3.762734739083731e-08,2.3175813288091468e-12,1.5549224415197677e-13,1.2432061578091355e-13,8.561622320800943e-15,5.355902548095805e-28,5.608328962741367e-19,5.526755380253853e-12,1.0711918203985387e-12,3.5326251917309957e-11,2.7144654457214875e-28,1.4622856798161302e-21,9.407432483717392e-25,4.908053067217238e-24,6.076417379527284e-12,1.9110327401137724e-24,4.032763643514286e-18,1.7429306572801402e-28,8.985090595735837e-32,3.0215910826550124e-24,1.2345778819943751e-26,1.97978549618612e-27,1.0192144711249356e-19,7.623123678280458e-30,7.139295782555116e-31,1.2437464444405688e-29,3.76,0.0,0.9813148605746805,0.9993705148748034,2.6044728183542796e-12,3.1928440660671932e-15,0.00026251898852255813,0.00020529856502626606,5.224868684602747e-05,4.968759954482448e-06,0.0006294472999857696,1.0840943330322923e-09,1.1441139585273928e-16,1.2635173763909243e-10,1.6510870863130933e-17,2.0843958640221237e-10,4.5927188136521335e-25,2.3417743462951337e-24,2.0517519856057282e-13,5.200651216841305e-25,3.913162369641057e-16,5.347773834192114e-31,2.4122247092469104e-24,7.1137161109234e-27,2.5583353601189285e-25,1.5828635182139457e-24,3.087297309133885e-32,3.251422307776563e-31,4.270024555733804e-27,3.1780957107403453e-15,3.527318861619565e-11,4.485695266597727e-15,2.72848905246656e-08,5.3017302383408315e-09,4.17634438219994e-09,1.5011048626839106e-11,1.4837209712350697e-09,2.2940941768999336e-10,3.3808709320214284e-10,3.609267124212357e-12,4.3518551313571626e-11,1.5037289912370264e-12,2.755220094185873e-10,1.2341730488192976e-15,1.8257896400059698e-07,2.2082176060177942e-13,1.181608485895135e-10,7.008646689708323e-21,1.0845414814013808e-15,2.5761071321186745e-20,3.378096688585198e-12,8.412505763923458e-12,1.7936661768443305e-15,4.8219509316413015e-11,4.709109563097202e-21,5.941176534857469e-17,2.0581293966751846e-13,1.8226255413036945e-07,6.80927392768986e-17,4.6196757184760826e-12,9.980571323126811e-12
1.696915590481302e-08,0.7347626198974113,1.6905879588652375e-09,1.036228438254144e-11,8.415961622348804e-11,7.364742970272667e-11,0.0,0.0,3.8367397098290556e-08,2.4095335803194198e-12,1.6418356892827035e-13,1.3098564252108872e-13,9.11479780829517e-15,5.722910922125081e-28,5.7149069821669285e-19,5.697473403177936e-12,1.1304902886542566e-12,3.673327624954457e-11,2.954586956318145e-28,1.580352172383484e-21,1.0237550177466175e-24,5.328327047198836e-24,6.1287259074786065e-12,2.138979886669572e-24,4.321250317596415e-18,1.934271861957267e-28,9.87286239611633e-32,3.342195925802235e-24,1.4017741739383274e-26,2.2450831833819297e-27,1.0797903171185392e-19,8.65031217082045e-30,8.071216223101953e-31,1.4259048494291843e-29,3.76,0.0,0.9813096977339582,0.9993705141273367,2.7640428178174853e-12,3.4347641537897172e-15,0.00026767751147409254,0.0002094268743293285,5.32787305188427e-05,4.968818611776802e-06,0.0006294472994909846,1.127922031847114e-09,1.213180911799373e-16,1.2635572998848417e-10,1.6850459913270154e-17,2.1681405314158655e-10,5.131648027528895e-25,2.5705763470006796e-24,2.136032018980814e-13,5.813106651756772e-25,4.0081643058535893e-16,5.98661139873995e-31,2.6614265170079973e-24,7.882737589526216e-27,2.838438173443371e-25,1.7474973172693865e-24,3.454953422022521e-32,3.639175200324044e-31,4.867333120163402e-27,3.241827556607845e-15,3.667738017910772e-11,4.756867029250324e-15,2.779150423624074e-08,5.360743260160433e-09,4.322343995663371e-09,1.585624922735912e-11,1.5381667410173306e-09,2.380746559490897e-10,3.476471041253897e-10,3.688703135174739e-12,4.443857073283273e-11,1.5686277610485257e-12,2.8595270280264985e-10,1.2802833522651634e-15,1.8617012607016618e-07,2.3026238454774633e-13,1.2284926194299513e-10,7.545183742010605e-21,1.1489825264536775e-15,2.707181470241598e-20,3.454781464559007e-12,8.750371446567133e-12,1.877547534530722e-15,4.84283485266776e-11,4.928403816571789e-21,6.214189353235958e-17,2.148000428464048e-13,1.8584164789815233e-07,7.16623082995734e-17,4.700324289023944e-12,1.017756188066254e-11
