Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339)
2.0450421219170384e-09,0.8086236089258785,1.0920846171041709e-09,1.878270190852593e-12,1.185614574030531e-12,7.860021721754566e-12,0.0,0.0,2.612980695145725e-08,4.4084075379299615e-13,5.599465721649245e-15,1.7199624318397972e-15,9.12507810375408e-16,1.0353438111198086e-29,3.0038714901158325e-20,9.064966715334442e-13,1.0038672207588538e-12,1.1085951883315655e-11,4.6363622532086605e-30,1.0360685047450291e-20,2.849253163089118e-27,1.7154617025858113e-26,1.342758348059256e-11,1.4036915343160445e-27,1.7713195215301027e-18,7.085909548893886e-32,8.24964537023906e-34,1.4795674288324443e-25,6.941927808661451e-28,3.3890275281187926e-28,5.2341533904281716e-20,1.841566097330663e-31,5.8683936284716946e-33,6.432628607447423e-32,3.76,0.0,0.7660987599027821,0.9984247571619738,4.1602303221744794e-15,7.365422123525558e-16,0.0002861817712328463,0.00020481440935624781,5.123948851582287e-05,3.0116959885527374e-05,0.001575216672638474,3.2199714620813137e-09,6.862301103192379e-16,3.95938403387887e-09,2.116913673623039e-17,4.3725690225110535e-11,1.207993209907173e-25,5.129157397852724e-24,2.3835409935954575e-13,1.661424962654174e-25,7.0425328906886045e-15,5.608340044033114e-32,5.034415572542668e-24,5.334301556583613e-27,1.2766927094131663e-25,2.8749573446014694e-24,3.5733936156917535e-33,3.1137213517877384e-32,8.61175869486359e-29,1.5158766292124057e-14,1.1085259915363446e-11,7.823204065670111e-16,1.969000635706399e-08,5.147376999513011e-09,9.524516867723392e-10,6.853206906269273e-13,7.496293439024433e-10,2.3328039577674503e-10,6.272024331463578e-10,1.2508980146567317e-11,1.1965529040454432e-10,3.1459066696237763e-13,1.672042999144863e-10,5.878463861322654e-16,1.5186131384188895e-10,6.61536094289132e-15,6.984692566149323e-18,3.42016333349184e-20,2.152873608686651e-17,1.3422993523279817e-21,3.48686625402147e-13,7.886820237748831e-12,3.398592341444604e-15,5.352621193156467e-10,4.5824201572698675e-22,7.712691490600642e-18
2.0924087119413797e-09,0.8086245785905292,1.1411389357830157e-09,1.9936500776603996e-12,1.2680976143629877e-12,8.405904440986963e-12,0.0,0.0,2.673472906271163e-08,4.614848564709775e-13,6.0341497929779275e-15,1.8717944947019316e-15,9.935882088652447e-16,1.1342226205162597e-29,3.192648673508668e-20,9.625951030553475e-13,1.06155237001511e-12,1.1626521638669763e-11,5.2995086063291014e-30,1.1329772045408136e-20,3.2943098554211165e-27,1.9828748652631153e-26,1.3901384697647739e-11,1.6230162167852632e-27,1.9110250560466385e-18,8.254886117738914e-32,9.524648243755847e-34,1.6686644522839133e-25,7.926852286525217e-28,3.8689927496267187e-28,5.618903802617917e-20,2.162243178452353e-31,6.915614920764335e-33,7.576967805123626e-32,3.76,0.0,0.7660921321517032,0.9984237123515138,4.551872209021483e-15,7.95596558437563e-16,0.0002928090356863129,0.00020994947222950059,5.2458101075472256e-05,3.0390158981312275e-05,0.0015762608764070937,3.3764090634541506e-09,7.359326584934208e-16,4.0135471225000695e-09,2.1815889313089068e-17,4.5881783202254096e-11,1.3770359145410257e-25,5.762193473379906e-24,2.5023301878618866e-13,1.8962508722319083e-25,7.31832051888275e-15,6.463241961816572e-32,5.6678588919480476e-24,6.048290919623695e-27,1.4516292381642307e-25,3.227744371906454e-24,4.1161435770927406e-33,3.58799490047707e-32,1.0036211356980276e-28,1.5601502881987464e-14,1.1625768042026183e-11,8.36219126567395e-16,2.013930078127609e-08,5.246261896015815e-09,9.952681657998071e-10,7.330237188623874e-13,7.836901551211673e-10,2.438606537597749e-10,6.429777743976009e-10,1.2974573451362202e-11,1.2406729838858342e-10,3.344376134011554e-13,1.7478249241611404e-10,6.141112965432757e-16,1.5885145839798883e-10,7.038911044214054e-15,7.472572780669754e-18,3.742059492320077e-20,2.3394572360829432e-17,1.4513440428796692e-21,3.620281201620051e-13,8.255506021629315e-12,3.62373494677257e-15,5.462172951074232e-10,4.9194806584003975e-22,8.300300398068185e-18
2.139775301965721e-09,0.8086255482475325,1.1911994111672902e-09,2.1135491205852966e-12,1.3542591571767275e-12,8.976014036125445e-12,0.0,0.0,2.7339645656699282e-08,4.826008411955069e-13,6.491634775169287e-15,2.032909711332872e-15,1.0796951067439033e-15,1.2401630687268775e-29,3.388278189470714e-20,1.0206317555525162e-12,1.121291271775816e-12,1.2179953117272899e-11,6.038334293917056e-30,1.236604903444691e-20,3.7954732692633115e-27,2.2839016104859263e-26,1.4377936291269003e-11,1.8707300766315475e-27,2.058450606330794e-18,9.583595703837437e-32,1.0962416846130498e-33,1.8770079828125615e-25,9.026951830062306e-28,4.404942209565745e-28,6.02208210818462e-20,2.529561833870402e-31,8.119789822044228e-33,8.892454955107096e-32,3.76,0.0,0.7660855044572955,0.9984227846772885,4.970274375649708e-15,8.580081292192187e-16,0.00029943624673946185,0.0002150938035278133,5.367746645493121e-05,3.065327716415191e-05,0.0015771879439019584,3.5367190045451054e-09,7.880062148109005e-16,4.065784420183209e-09,2.246426652899291e-17,4.809160856514127e-11,1.565307857539106e-25,6.4565138128563216e-24,2.6241110352707493e-13,2.158080591908761e-25,7.596884046188255e-15,7.424744839010132e-32,6.364337201599044e-24,6.838862425316511e-27,1.6458537476082406e-25,3.614399300565263e-24,4.726285128849242e-33,4.121353939873159e-32,1.1657653764489017e-28,1.6043442104357512e-14,1.2179134088477403e-11,8.925305267469716e-16,2.0588318006507414e-08,5.344355315538057e-09,1.0389485692879944e-09,7.828447952470847e-13,8.184627594721181e-10,2.546717582212811e-10,6.588126337790748e-10,1.3444500712376836e-11,1.285176598197041e-10,3.5500403667249537e-13,1.8251947097534905e-10,6.408968857021842e-16,1.6599361664250198e-10,7.478211292562263e-15,7.982155540377406e-18,4.0861603508752425e-20,2.5370752185650457e-17,1.5661426132105496e-21,3.755100600565874e-13,8.63251200164114e-12,3.857596790340247e-15,5.571125231109049e-10,5.271597304011618e-22,8.915571806185707e-18
2.1871418919900624e-09,0.8086265178968891,1.2422627764600227e-09,2.2380426644774717e-12,1.4441750587504151e-12,9.570841399815484e-12,0.0,0.0,2.794455679713455e-08,5.041886782907662e-13,6.972558273562638e-15,2.203624880898736e-15,1.1710068005975137e-15,1.3535175804587954e-29,3.590826021289585e-20,1.0806166342540922e-12,1.1831163528721508e-12,1.2746244482309287e-11,6.859343125573658e-30,1.3472619350465526e-20,4.358164256585399e-27,2.621774644838041e-26,1.485705383502011e-11,2.149785659325169e-27,2.2138523881232487e-18,1.1089501947230023e-31,1.2579580585019829e-33,2.1060813428469797e-25,1.0252994731081487e-27,5.002090742543025e-28,6.444115653482383e-20,2.949021562251383e-31,9.500147251619697e-33,1.0400054345782935e-31,3.76,0.0,0.7660788768195576,0.9984219609992511,5.416603442061976e-15,9.238952515363817e-16,0.0003060634043992015,0.00022024705963855264,5.4897556601135766e-05,3.0906686033646996e-05,0.0015780110151688426,3.7009080380171126e-09,8.425077102412032e-16,4.116158111371455e-09,2.3114190129550933e-17,5.0355240555640824e-11,1.7745160066507172e-25,7.21648817198493e-24,2.7488878630376573e-13,2.4493397229792254e-25,7.878127970923298e-15,8.503304523548745e-32,7.128541471431379e-24,7.712277345098093e-27,1.8609967175214674e-25,4.037304648746287e-24,5.410394735456793e-33,4.7195874832285853e-32,1.3498238327273279e-28,1.648462285848836e-14,1.2745356086746582e-11,9.513063442688829e-16,2.103705907762971e-08,5.441664833236941e-09,1.083488368955519e-09,8.348260789480626e-13,8.539445278201967e-10,2.6571322276593287e-10,6.747068658092063e-10,1.3918613951713122e-11,1.3300491152977985e-10,3.762959015773289e-13,1.9041478369379124e-10,6.682001466456615e-16,1.7328747754285743e-10,7.933403079453e-15,8.51387644071768e-18,4.4534620862432887e-20,2.7460734750760488e-17,1.686828587937233e-21,3.8912800600049866e-13,9.017828384809657e-12,4.10026588837317e-15,5.679481365225647e-10,5.638987480268722e-22,9.558955429083806e-18
2.234508482014404e-09,0.8086274875385993,1.2943258456727576e-09,2.367205516670772e-12,1.5379209831890759e-12,1.0190875839211457e-11,0.0,0.0,2.8549462540291405e-08,5.262483381336953e-13,7.47755980123416e-15,2.384258399353495e-15,1.2677029635006757e-15,1.4746500601913293e-29,3.8003569061158207e-20,1.1425589906377054e-12,1.2470599685271638e-12,1.3325394371227386e-11,7.769415948295968e-30,1.465266009745895e-20,4.988168459641715e-27,2.999942353462838e-26,1.5338560051109013e-11,2.4633713377558808e-27,2.3774898554731808e-18,1.2791513848127212e-31,1.4394066722074757e-33,2.3574473457972377e-25,1.1616519134522726e-27,5.666023827962504e-28,6.885431607162728e-20,3.4266240085901867e-31,1.1077765987387539e-32,1.2122754363704258e-31,3.76,0.0,0.7660722492384874,0.9984212296513449,5.892049135886466e-15,9.933781015948633e-16,0.0003126905086721926,0.00022540890961514638,5.611834449415523e-05,3.115074349160063e-05,0.0015787417562648882,3.868982666390955e-09,8.994941230581926e-16,4.164729199896869e-09,2.376558783261603e-17,5.2672751460786656e-11,2.0064779973187537e-25,8.046690275679726e-24,2.8766649243682606e-13,2.772613154789644e-25,8.161960773239349e-15,9.710134040265728e-32,7.965399152109882e-24,8.675154638315258e-27,2.098785815008453e-25,4.498951301036413e-24,6.175522101011413e-33,5.388903192278546e-32,1.5582062014988e-28,1.692508621999263e-14,1.3324432542453431e-11,1.0125982081083852e-15,2.1485525004068358e-08,5.538197951585491e-09,1.1288830765367058e-09,8.890095067945755e-13,8.901328546943864e-10,2.7698454734357446e-10,6.906603081900913e-10,1.4396770632521577e-11,1.3752764431015383e-10,3.983189365441022e-13,1.9846798766096663e-10,6.96018107713841e-16,1.8073273272177896e-10,8.404621778197838e-15,9.068169781455557e-18,4.8449823095994367e-20,2.966797863893583e-17,1.81353351159263e-21,4.028776499678755e-13,9.41144518510897e-12,4.3518273985265585e-15,5.787244666907803e-10,6.021862263496309e-22,1.0230887712043362e-17
2.281875072038745e-09,0.8086284571726635,1.3473855108647754e-09,2.501111961659704e-12,1.6355724076695183e-12,1.0836605114780344e-11,0.0,0.0,2.9154362935844693e-08,5.487797911482185e-13,8.007280663733378e-15,2.5751301386905004e-15,1.3699645868787784e-15,1.603936150563569e-29,4.0169344439241405e-20,1.2064673518590736e-12,1.3131543999709273e-12,1.3917401856697328e-11,8.775821571702702e-30,1.5909422210895122e-20,5.6916497341001635e-27,3.422076550774262e-26,1.582228454593507e-11,2.8149247496066003e-27,2.549625671922298e-18,1.471006739858046e-31,1.642517214845727e-33,2.632750774735254e-25,1.3129872154755885e-27,6.402716228563364e-28,7.34645698488084e-20,3.968905752585552e-31,1.2875705491796558e-32,1.4085712303184164e-31,3.76,0.0,0.7660656217140838,0.9984205802761889,6.397824218731507e-15,1.0665787007377896e-15,0.0003193175595648564,0.0002305790347102094,5.733980410923354e-05,3.138579424693944e-05,0.00157939052457074,4.040949151265517e-09,9.590224750470198e-16,4.211557412198421e-09,2.4418392690888714e-17,5.504421164452247e-11,2.263126746664674e-25,8.951902394840537e-24,3.0074463978850825e-13,3.130651797001772e-25,8.448294728359007e-15,1.1057239469743095e-31,8.880080616709182e-24,9.734482731064925e-27,2.3610492953108394e-25,5.001940759392808e-24,7.029212406500869e-33,6.135947178803351e-32,1.7935291046917065e-28,1.736487454461365e-14,1.391636239581652e-11,1.0764576371610337e-15,2.1933716761680387e-08,5.633962101272153e-09,1.1751282434315684e-09,9.454367952397085e-13,9.27025158038297e-10,2.884852188629398e-10,7.066727827533384e-10,1.4878833459022684e-11,1.420845009263071e-10,4.2107864234955705e-13,2.0667864868456146e-10,7.243478322339642e-16,1.8832907642538135e-10,8.891996909436743e-15,9.645468637568946e-18,5.2617600263075225e-20,3.199594032702801e-17,1.946386934477366e-21,4.1675481112331546e-13,9.8133522291767e-12,4.6123637414656554e-15,5.894418431259927e-10,6.4204266093803825e-22,1.0931792127307629e-17
2.3292416620630865e-09,0.8086294267990829,1.4014387394840042e-09,2.6398357752496807e-12,1.7372046275066365e-12,1.150851547778183e-11,0.0,0.0,2.975925802761702e-08,5.717830078001079e-13,8.562363848015791e-15,2.7765613308960845e-15,1.477973924516535e-15,1.741763494814235e-29,4.240621202647749e-20,1.2723495490926924e-12,1.3814318521711637e-12,1.4522266408789443e-11,9.886227619520752e-30,1.7246230512871062e-20,6.47516357017785e-27,3.8920802150865986e-26,1.6308063555316324e-11,3.2081467077411383e-27,2.730525681517435e-18,1.6867209610692977e-31,1.8693637603187916e-33,2.933720883784607e-25,1.4806250208150284e-27,7.218551195319774e-28,7.82761867255317e-20,4.582972379835515e-31,1.4919142714724738e-32,1.6316406001148812e-31,3.76,0.0,0.7660589942463448,0.9984200036782863,6.935164414755098e-15,1.1436209110831065e-15,0.00032594455708338484,0.00023575712792587455,5.856191038021403e-05,3.1612170302025034e-05,0.0015799665155829968,4.216813522198234e-09,1.0211498278528043e-15,4.256701121776582e-09,2.5072542527150014e-17,5.7469689577284326e-11,2.546515153813089e-25,9.937119906783705e-24,3.1412363869886436e-13,3.5263794393719883e-25,8.737045727965762e-15,1.255745662585471e-31,9.878005627954011e-24,1.0897631386528129e-26,2.6497194338026377e-25,5.5489873785265164e-24,7.979529035493312e-33,6.967824245686158e-32,2.0586290722543564e-28,1.7804030725750538e-14,1.4521144983880992e-11,1.1429360384503878e-15,2.2381635294512655e-08,5.728964642069035e-09,1.2222194603593043e-09,1.0041494423048333e-12,9.646188789650437e-10,3.0021471178260584e-10,7.227440963656912e-10,1.5364670183846598e-11,1.4667417420522802e-10,4.44580300519172e-13,2.1504634103013626e-10,7.531864182080784e-16,1.960762054920215e-10,9.395652302579122e-15,1.0246204927042594e-17,5.704855596254065e-20,3.444807275898932e-17,2.0855164027567577e-21,4.30755432067867e-13,1.0223539161852038e-11,4.8819547167585756e-15,6.001005935108132e-10,6.834879538239081e-22,1.1662079474735952e-17
2.376608252087428e-09,0.8086303964178575,1.456482571805823e-09,2.7834502382056553e-12,1.842892761046979e-12,1.2207091706473766e-11,0.0,0.0,3.036414785424203e-08,5.952579585924086e-13,9.143453915411642e-15,2.988874456432398e-15,1.5919144386338062e-15,1.8885320032458087e-29,4.471478819622766e-20,1.340212744823416e-12,1.4519244516748474e-12,1.5139987858638735e-11,1.1108711302201901e-29,1.8666483759512204e-20,7.345670500786608e-27,4.414095200505392e-26,1.6795739699048945e-11,3.6470155902830415e-27,2.920458879668825e-18,1.9286684933298056e-31,2.1221724369916853e-33,3.2621739217293614e-25,1.6659740575336788e-27,8.120340244291478e-28,8.329343448215229e-20,5.276533848957352e-31,1.7235514993435165e-32,1.8844792450514943e-31,3.76,0.0,0.7660523668352693,0.9984194916936752,7.5053283413716e-15,1.2246304310347043e-15,0.00033257150123374785,0.00024094289358069537,5.9784639164298524e-05,3.183019142104211e-05,0.0015804778932633292,4.396581585258271e-09,1.0859332794658211e-15,4.3002172918735595e-09,2.5727979434293757e-17,5.994925186419225e-11,2.8588208859190653e-25,1.1007555838979456e-23,3.278038919212726e-13,3.962899738054258e-25,9.02813310972602e-15,1.4224488526895311e-31,1.0964849829966772e-23,1.2172363663498593e-26,2.9668359880889724e-25,6.1429205856362724e-24,9.035076785038147e-33,7.892118564642786e-32,2.3565760487708917e-28,1.824259758566558e-14,1.5138780004230304e-11,1.2120847054316153e-15,2.2829281516450125e-08,5.823212863671564e-09,1.2701523570151762e-09,1.0651887295070722e-12,1.0029114815162671e-09,3.121724886800182e-10,7.388740417960089e-10,1.585415342242789e-11,1.5129540519286059e-10,4.688289814189353e-13,2.235706471699678e-10,7.825309980046389e-16,2.0397381932186589e-10,9.915706253248364e-15,1.087080947569955e-17,6.175350694498503e-20,3.7027823988342796e-17,2.231047452458282e-21,4.4487557519653515e-13,1.064199545154322e-11,5.160677613335269e-15,6.107010437100775e-10,7.265414316137188e-22,1.2422148185738168e-17
2.4239748421117693e-09,0.8086313660289879,1.5125141184661138e-09,2.9320281494221127e-12,1.9527117543957107e-12,1.2932817141089525e-11,0.0,0.0,3.096903244975307e-08,6.192046140613689e-13,9.75119689848266e-15,3.2123931370835437e-15,1.7119707479530392e-15,2.044654123695638e-29,4.709568099474285e-20,1.4100634591271407e-12,1.5246642445564756e-12,1.5770566363785424e-11,1.2451770105944976e-29,2.017365468105463e-20,8.310549486246878e-27,4.992509919771635e-26,1.7285161744464206e-11,4.135802217020206e-27,3.119697383870313e-18,2.199402404804227e-31,2.4033293487773242e-33,3.620015677358798e-25,1.8705364206379623e-27,9.115343510903504e-28,8.85205800253815e-20,6.057941167077946e-31,1.9854669168605845e-32,2.170347354452317e-31,3.76,0.0,0.7660457394808555,0.9984190370742009,8.10959744202108e-15,1.3097347906733831e-15,0.0003391983920217025,0.0002461360468925113,6.100796720809335e-05,3.2040165581121444e-05,0.0015809319057666108,4.580258931264471e-09,1.153429960838174e-15,4.342161433800483e-09,2.6384649333147192e-17,6.248296327245781e-11,3.202351249265978e-25,1.2168645395787309e-23,3.4178579456203503e-13,4.44350332744129e-25,9.321479494844752e-15,1.6072943655165355e-31,1.2146551263511828e-23,1.356684795991889e-26,3.3145496891599875e-25,6.786687084432507e-24,1.0205025558584844e-32,8.916914787788867e-32,2.6906874330697785e-28,1.8680617382524022e-14,1.5769267480372133e-11,1.2839548163876056e-15,2.327665631276309e-08,5.916713986512044e-09,1.3189226017306377e-09,1.1285957237699275e-12,1.041900452425118e-09,3.243580007993906e-10,7.550623985451107e-10,1.634716047420176e-11,1.5594698137910995e-10,4.938295520496515e-13,2.3225115754068026e-10,8.123787380538856e-16,2.1202161984713688e-10,1.0452271676823603e-14,1.1519712079206683e-17,6.674348272316114e-20,3.973863588736402e-17,2.3831036070487732e-21,4.591114191639112e-13,1.1068710395430049e-11,5.448607314765696e-15,6.212435177808487e-10,7.712218631681772e-22,1.321238462912123e-17
2.4713414321361106e-09,0.8086323356324747,1.5695305580850364e-09,3.085641838635624e-12,2.066736385982889e-12,1.3686173717632544e-11,0.0,0.0,3.1573911844105724e-08,6.436229447728177e-13,1.0386240201626845e-14,3.4474420330048393e-15,1.8383285776853526e-15,2.2105551160059878e-29,4.9549491085709565e-20,1.4819075949774788e-12,1.5996831944688514e-12,1.6414002375323417e-11,1.3924332393771483e-29,2.1771290015028702e-20,9.377611265644975e-27,5.631966992077747e-26,1.777618437865921e-11,4.679085218705966e-27,3.3285164042971195e-18,2.501663503473919e-31,2.7153887511900826e-33,4.009244046069646e-25,2.0959119781811146e-27,1.0211290686993769e-27,9.396188958067495e-20,6.936224385427397e-31,2.2809017034042688e-32,2.4927869103370207e-31,3.76,0.0,0.7660391121831021,0.9984186333847807,8.749275920929497e-15,1.3990633470336168e-15,0.0003458252294528002,0.00025133631357668893,6.223187211489658e-05,3.224238940683219e-05,0.0015813349881754319,4.767850943719602e-09,1.2236970326271232e-15,4.3825875786498285e-09,2.704250158174306e-17,6.507088675848553e-11,3.5795481448000215e-25,1.3426050467918775e-23,3.560697340276421e-13,4.971675056555032e-25,9.617010633499789e-15,1.8118374999805735e-31,1.3429316903761712e-23,1.5089670138331844e-26,3.6951257605803667e-25,7.483353043412324e-24,1.1499134537683141e-32,1.0050819590168575e-31,3.0645426601882707e-28,1.9118131417346603e-14,1.6412607728930478e-11,1.358597432914362e-15,2.372376054156144e-08,6.0094751625493005e-09,1.3685259011366046e-09,1.1944112793172399e-12,1.0815833008830363e-09,3.3677068857924904e-10,7.713089336399352e-10,1.6843573150356767e-11,1.6062773498796665e-10,5.195866835545974e-13,2.410874703093416e-10,8.427268385468736e-16,2.2021931150300596e-10,1.1005456258170317e-14,1.2193341562388424e-17,7.202972518705882e-20,4.258394292034016e-17,2.541806378291242e-21,4.734592554546378e-13,1.1503673124507095e-11,5.7458163996057666e-15,6.317283379823677e-10,8.175474768380014e-22,1.4033163417635488e-17
2.518708022160452e-09,0.8086333052283181,1.6275291349781443e-09,3.2443631786996246e-12,2.1850412709747942e-12,1.4467642000531386e-11,0.0,0.0,3.217878606364175e-08,6.685129213189394e-13,1.1049232505298173e-14,3.694346743820223e-15,1.971174711364706e-15,2.3866733304933445e-29,5.2076812661707555e-20,1.5557504626141049e-12,1.677013180792372e-12,1.707029660693769e-11,1.5535767914650007e-29,2.3463010532942938e-20,1.0555111665398569e-26,6.33737085018347e-26,1.8268667989087784e-11,5.281766905753834e-27,3.5471942142961516e-18,2.838389689478628e-31,3.0610814859191723e-33,4.431951617250792e-25,2.3438029042193134e-27,1.1416402545815653e-27,9.962162887249805e-20,7.921131926043904e-31,2.6133697236209064e-32,2.8556397333274838e-31,3.76,0.0,0.7660324849420077,0.9984182749122011,9.425690679790114e-15,1.4927472792718734e-15,0.00035245201353239483,0.0002565434294591736,6.345633231318204e-05,3.2437148588656754e-05,0.001581692853702585,4.959362806452153e-09,1.2967916820603992e-15,4.421548260395239e-09,2.77014886302909e-17,6.771308349502977e-11,3.9929931074627947e-25,1.47856641243914e-23,3.706560899823492e-13,5.55110134899024e-25,9.914655257952654e-15,2.037731987757989e-31,1.4819629219642168e-23,1.6749845730239235e-26,4.1109474647208184e-25,8.23610626836527e-24,1.2927776829173145e-32,1.1302983640316957e-31,3.4819983349769e-28,1.955517972664139e-14,1.7068801328724886e-11,1.436063498492563e-15,2.417059503516322e-08,6.101503476036391e-09,1.4189579998297648e-09,1.2626760395506187e-12,1.1219575583101819e-09,3.4940998216036844e-10,7.876134023934182e-10,1.734327760790665e-11,1.653365413303893e-10,5.46104858450996e-13,2.5007919114771164e-10,8.7357253313804495e-16,2.285666011991023e-10,1.157536259764986e-14,1.289212583597905e-17,7.762368822431415e-20,4.5567170978361705e-17,2.707275270099882e-21,4.879154850555332e-13,1.1946872608472936e-11,6.052375237052831e-15,6.421558247859504e-10,8.655359772475777e-22,1.4884847714143855e-17
