Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885),S(4664),S(3782),S(5203),S(2642),S(2822),C2HF3(125),C2HFO(286),S(2949),S(195)
1.9785468624663148e-18,0.5531682390720549,8.165186507757746e-26,6.67267836920859e-29,1.381861461128675e-32,3.701168442543114e-27,0.0,0.0,4.981376960514843e-20,5.047079768233763e-35,1.6999967491737238e-46,1.5105984063782123e-46,2.104716440049584e-51,2.057849229016024e-66,7.092913198900181e-44,3.039417038689976e-35,5.705774190965902e-39,2.2677731834802657e-34,2.4643989826150655e-78,5.288577052127413e-63,3.0670237742668353e-81,1.6507984982594744e-80,1.8624642718098483e-25,3.2926103700458535e-80,7.586701464329906e-55,3.0500915185149553e-87,1.9736609706918165e-92,3.4905923522940827e-74,4.26313317455454e-88,9.05715779800238e-88,2.7338585534080917e-55,5.302662710589484e-100,2.958483360455717e-100,2.363442391526468e-101,3.76,0.0,0.726453033095809,0.9999999999995282,4.268664288334406e-44,7.428871066232257e-52,8.793019338092119e-17,5.645180310306674e-17,2.219696980976959e-17,9.28142046808483e-18,4.717695993654055e-13,5.00057518581812e-35,2.2945902477580662e-54,3.3690321443801795e-32,4.813747031323101e-39,1.4458410918608085e-32,4.172783917142977e-86,8.429098704529325e-85,4.765708604067945e-38,1.0072602761246264e-86,9.133853804420037e-41,2.863752679998015e-100,5.476120291239897e-85,5.586964929034275e-88,1.3640281852848128e-86,3.917121705490367e-85,2.5507808995783632e-101,3.071062208793029e-100,3.349401959181228e-97,1.974497986313592e-38,2.2677731834796422e-34,2.822024442756417e-41,3.8291689903273117e-20,1.1522161353482606e-20,1.7946733588806261e-31,2.357643417201729e-44,2.698592410003981e-32,1.2252759843370118e-26,1.9603339082653114e-24,7.79110466339959e-36,1.6462812904771708e-34,1.497453847122465e-45,9.614963476753005e-34,5.571463779972492e-39,7.105588399631629e-20,8.779674266051488e-44,1.0009795635857505e-33,1.5152620250345075e-59,5.455046923491995e-58,2.440658158314523e-62,1.1216364855711633e-32,2.7624794633560355e-36,3.7153195375964907e-50,1.972586667438351e-24,2.392652365475951e-62,1.0628519824545342e-58,7.086972713738724e-40,7.105588399630992e-20,4.060140277004625e-52,1.375992779475955e-32,1.8624642721054652e-25,1.459610366076236e-38,3.942849888695566e-65,1.8238852425897085e-32,4.712686887278262e-43,5.744745048599324e-52,8.648570601430327e-66,2.68690375110382e-51,5.026288320620969e-50,3.7011684422878494e-27,2.482272155772815e-54,2.162691987878073e-52,8.34305008855648e-60
3.958812705699325e-18,0.5531682390720549,1.633746837412992e-25,1.335115404571602e-28,5.531047079395358e-32,7.405552496678685e-27,0.0,0.0,9.967081789806037e-20,2.0201472142411903e-34,1.3610310700083646e-45,1.2093972334348613e-45,1.6850529519887153e-50,1.647530643138275e-65,2.8390137454497626e-43,1.2165589102349853e-34,2.2837966447118785e-38,9.077002738305406e-34,7.898441866955456e-77,4.234077337466449e-62,9.82986486820945e-80,5.290838075027363e-79,3.7265466701112785e-25,1.0549553647241396e-78,6.073974212346268e-54,9.776907514887407e-86,6.325609727835666e-91,5.5914472890146187e-73,1.3663416074404773e-86,2.9028349249174176e-86,2.1887491607896153e-54,3.399676887436191e-98,1.8967616908256454e-98,1.5152652727120883e-99,3.76,0.0,0.7264530330958089,0.999999999999056,3.417526961288464e-43,5.947613926227543e-51,1.7593678136947133e-16,1.1295265208805946e-16,4.4413224562941034e-17,1.857090471847072e-17,9.439490733184193e-13,2.0015332619218586e-34,1.837067407386429e-53,1.3484908464854511e-31,1.9267533073258389e-38,5.787132338314985e-32,1.3373845505660648e-84,2.7015408857745776e-83,1.9075254251705145e-37,3.228286834417239e-85,3.6559218740427773e-40,1.8357218275532212e-98,1.755106136532371e-83,1.7906320416472404e-86,4.371734228370507e-85,1.2554443619456068e-83,1.6351007524963503e-99,1.9686113115156706e-98,2.1470325788022105e-95,7.903137976683119e-38,9.077002738300577e-34,1.1295452240253057e-40,7.661664799922043e-20,2.3054333272491884e-20,7.183370489183757e-31,1.887548281870462e-43,1.0801402374736308e-31,2.4516165157941258e-26,3.922370974149421e-24,3.1184722849321973e-35,6.589415492855576e-34,1.198873594247364e-44,3.8484911224799915e-33,2.2300374773566254e-38,1.421735020360441e-19,4.0695794339910666e-43,4.0065268823701376e-33,1.2131309643076607e-58,8.735182486657289e-57,3.908232997438972e-61,4.4894690109332846e-32,1.1057117082682288e-35,2.9745147050506393e-49,3.946887136624293e-24,3.8313611687748176e-61,1.7019479638784726e-57,2.8366363882528905e-39,1.421735020360186e-19,3.250581371576497e-51,5.507557058291519e-32,3.726546671294516e-25,5.842245345186706e-38,6.313696968893265e-64,7.300294152252878e-32,3.772998713307909e-42,4.599289094214421e-51,1.3853816220327157e-64,2.150654824826177e-50,4.024086839982458e-49,7.405552495656963e-27,1.9873270973868329e-53,1.731907610686055e-51,6.681206763588683e-59
7.919344392165346e-18,0.5531682390720549,3.268203620402406e-25,2.6708105456962307e-28,2.213139283988169e-31,1.4814320606254588e-26,0.0,0.0,1.9938491448391202e-19,8.083220220567761e-34,1.0892385009220733e-44,9.678853469865507e-45,1.3485545489109493e-49,1.3185252319002515e-64,1.1359752963354643e-42,4.867820280852839e-34,9.138161366995679e-38,3.631983443209831e-33,2.529481457072407e-75,3.388548715735971e-61,3.1480210040854907e-78,1.6943945426937323e-77,7.454711464940997e-25,3.37797080817645e-77,4.861025377198226e-53,3.1319009588913215e-84,2.02577956423858e-89,8.951518720220437e-72,4.3757183703865094e-85,9.296348875709728e-85,1.7516645582318106e-53,2.177706387782412e-96,1.2149949293747892e-96,9.706225380142067e-98,3.76,0.0,0.7264530330958087,0.9999999999981116,2.7350602252239592e-42,4.759898744829941e-50,3.5194995734657157e-16,2.259543500762814e-16,8.884573406940322e-17,3.7149873200886405e-17,1.8883080109271138e-12,8.008740166221959e-34,1.4702122483192011e-52,5.395719825533657e-31,7.70952291061965e-38,2.3156067444148805e-31,4.282983266337474e-83,8.65170332276472e-82,7.632586399920143e-37,1.0338610999929782e-83,1.4628449565149194e-39,1.1757972048358876e-96,5.620739509174127e-82,5.734511495624121e-85,1.4000509177395468e-83,4.020569231816985e-82,1.0472975018216919e-97,1.2609141720310874e-96,1.3751946944806595e-93,3.162284895092175e-37,3.6319834432062275e-33,4.519652245929931e-40,1.5326656419076243e-19,4.6118677109383245e-20,2.8742838729358694e-30,1.510612289917249e-42,4.321967897655263e-31,4.904297624994911e-26,7.846445107250031e-24,1.2477951130774751e-34,2.6366245067244877e-33,9.594632373671468e-44,1.5398977381595845e-32,8.923054667777824e-38,2.844087381154225e-19,2.0728439123275645e-42,1.6031326272411111e-32,9.708734668707372e-58,1.398198073728797e-55,6.255718012962204e-60,1.7963723844780139e-31,4.424287089274191e-35,2.380515781600546e-48,7.895488072764205e-24,6.132672982559756e-60,2.724225119173095e-56,1.1350243518941665e-38,2.844087381153203e-19,2.60145367293581e-50,2.203740215615879e-31,7.454711469675489e-25,2.337659146968627e-37,1.0106026891396803e-62,2.9210685680692957e-31,3.0195195533583436e-41,3.6808291002762456e-50,2.2178996837141081e-63,1.7209768363387123e-49,3.220492450129711e-48,1.4814320602166373e-26,1.590465686078679e-52,1.3862280395925688e-50,5.347673628615267e-58
1.5840407765097388e-17,0.5531682390720549,6.5371188252411525e-25,5.342200851238064e-28,8.853998245586079e-31,2.963185683062544e-26,0.0,0.0,3.988131076557265e-19,3.233814435919079e-33,8.715562938105791e-44,7.744553327819644e-44,1.0790486353416298e-48,1.0550205143123285e-63,4.5446408839537107e-42,1.947445084601437e-33,3.655859592339917e-37,1.4530298886673328e-32,8.097510071460446e-74,2.711353848777462e-60,1.0077611633302944e-76,5.4241855851816024e-76,1.4911041047507873e-24,1.081288966301871e-75,3.889558865568347e-52,1.0031382730405267e-82,6.485030778614161e-88,1.4326593855546312e-70,1.400778143918567e-83,2.975996462272422e-83,1.401597824159535e-52,1.3943446109566824e-94,7.77938558069812e-95,6.214714851423455e-96,3.76,0.0,0.7264530330958083,0.9999999999962229,2.1884637314257425e-41,3.808642194998122e-49,7.03976309300772e-16,4.519577461256715e-16,1.7771075308280486e-16,7.430781009229342e-17,3.777025844955175e-12,3.204017564912739e-33,1.176393175494575e-51,2.158639237520364e-30,3.0843111533567766e-37,9.263934811769802e-31,1.371091308180561e-81,2.7696291095392956e-80,3.053531589999017e-36,3.3096510249332653e-82,5.852332381661159e-39,7.528096130652272e-95,1.7993409134707112e-80,1.835762223972675e-83,4.481917279117848e-82,1.2870859272835715e-80,6.705370750663554e-96,8.073061396040802e-95,8.804747895166956e-92,1.2651200921191437e-36,1.453029888664867e-32,1.8081552396905485e-39,3.0656639657243545e-19,9.224736477865721e-20,1.1499007112410005e-29,1.208719346699122e-41,1.7290685886682782e-30,9.809660028542712e-26,1.569459337878081e-23,4.9919929619219946e-34,1.054821488140425e-32,7.677163652022962e-43,6.160593673705441e-32,3.5698029015541345e-37,5.6887921027387e-19,1.1849160702313724e-41,6.413574406234279e-32,7.768462833755868e-57,2.237572130317701e-54,1.0011185477828887e-58,7.186659262845016e-31,1.770002927987377e-34,1.9047743114450643e-47,1.5792689936116147e-23,9.814273234846728e-59,4.359647083393773e-55,4.54083895219248e-38,5.688792102734612e-19,2.0815592425352643e-49,8.816395850080336e-31,1.4911041066448922e-24,9.352158949702093e-37,1.6172933152939993e-61,1.1686176356454545e-30,2.416032632600352e-40,2.945222538147668e-49,3.549671049413585e-62,1.3769629381470468e-48,2.5768832271035374e-47,2.963185681426991e-26,1.2726142051795188e-51,1.1092632806758554e-49,4.279222803166802e-57
3.168253451096147e-17,0.5531682390720551,1.3074955790358314e-24,1.06849815554921e-27,3.5418875406140545e-30,5.926692930024335e-26,0.0,0.0,7.976694939997998e-19,1.293631051403654e-32,6.9731123894298356e-43,6.196230940682534e-43,8.633210395228262e-48,8.440965499782824e-63,1.81800430139242e-41,7.79041432110991e-33,1.4624628570453371e-36,5.812592676080286e-32,2.5917104338413256e-72,2.169289096102888e-59,3.2254669559270706e-75,1.7360791424607572e-74,2.9823700184271373e-24,3.460666082741958e-74,3.111942554456878e-51,3.2141117662943423e-81,2.075615721521018e-86,2.2925882135025078e-69,4.4833674802280274e-82,9.525052787565246e-82,1.1213847879192371e-51,8.925766087343054e-93,4.979901461687662e-93,3.9782920421276214e-94,3.76,0.0,0.7264530330958077,0.9999999999924455,1.7509372233626762e-40,3.0472030714685854e-48,1.4080290132091719e-15,9.039645385162358e-16,3.5544079111151716e-16,1.4862368358140994e-16,7.554461348253984e-12,1.2817113334276091e-32,9.412039009110617e-51,8.635259369491966e-30,1.2338248513877385e-36,3.7058755139376085e-30,4.388351075824243e-80,8.86454797856544e-79,1.2215120645986924e-35,1.0592956950352938e-80,2.341123482255748e-38,4.818939796816695e-93,5.759017984919614e-79,5.875589115925649e-82,1.4344943285623384e-80,4.119481175679531e-79,4.2922907338769094e-94,5.167786854538719e-93,5.636159550192335e-90,5.060893976920849e-36,5.812592676067237e-32,7.233209918788277e-39,6.131660613301384e-19,1.8450474009916996e-19,4.5999771954008296e-29,9.670672930038244e-41,6.916837253718355e-30,1.9620385576223238e-25,3.1390889943160605e-23,1.9969596948017265e-33,4.2196293405562654e-32,6.142314075113688e-42,2.464438027904868e-31,1.428037375796436e-36,1.1378201545895285e-18,7.585429832629813e-41,2.565638556812927e-31,6.215360372608836e-56,3.5804796179556404e-53,1.6019526215563713e-57,2.874897665275824e-30,7.0805879375622025e-34,1.5239641420532934e-46,3.1587093627108495e-23,1.5704434145023853e-57,6.976144840165099e-54,1.816485377253737e-37,1.137820154587893e-18,1.6654071957346595e-48,3.526845356894556e-30,2.9823700260041736e-24,3.741168175708e-36,2.5879325197486734e-60,4.674850985642789e-30,1.9329427786706077e-39,2.3564017711401777e-48,5.680298888405309e-61,1.1016433604330326e-47,2.0617022633002107e-46,5.926692923481586e-26,1.0181880392590771e-50,8.875229778639101e-49,3.4238124133377663e-56
6.336678800268962e-17,0.5531682390720553,2.6150655942351293e-24,2.137054333668208e-27,1.4168126667153908e-29,1.1853707432298416e-25,0.0,0.0,1.5953822666897243e-18,5.174734767188207e-32,5.578754734757044e-42,4.9572200681865626e-42,6.906898842828322e-47,6.753092946272591e-62,7.272313092148045e-41,3.1162925239278265e-32,5.850089497079849e-36,2.325131750049348e-31,8.294285013280802e-71,1.735513759481869e-58,1.0322504306824997e-73,5.5559969017824716e-73,5.964901834431737e-24,1.1074997756605835e-72,2.489672242545484e-50,1.030818841098572e-79,6.642619776125489e-85,3.6684078160719576e-68,1.4348180039163567e-80,3.0483151847196487e-80,8.971505179487606e-51,5.713117781586327e-91,3.1874881095291315e-91,2.5463874666948396e-92,3.76,0.0,0.7264530330958062,0.9999999999848906,1.4008162774751735e-39,2.4378781974022376e-47,2.816134421025969e-15,1.807978124464503e-15,7.109008671765777e-16,2.9725542938485313e-16,1.510933169582242e-11,5.127053958861326e-32,7.529988672184947e-50,3.454244040485126e-29,4.935500073373694e-36,1.4824105263132474e-29,1.4044098135282086e-78,2.8369329510358665e-77,4.886247246782306e-35,3.390078323094818e-79,9.364875040999752e-38,3.0844281269566384e-91,1.8430661009019095e-77,1.8803725926640997e-80,4.5908314732445147e-79,1.3183629857710009e-77,2.7473390943521562e-92,3.3077123376522737e-91,3.6075009212182286e-88,2.0244413641499682e-35,2.3251317500495976e-31,2.893401952088295e-38,1.2263653908229707e-18,3.6901949066805493e-19,1.8400657506295252e-28,7.736905625110137e-40,2.766847485102778e-29,3.924183963392398e-25,6.278348315719316e-23,7.98816378314504e-33,1.687920410378049e-31,4.91408451789244e-41,9.858153242162752e-31,5.7123819418927436e-36,2.2757020432158996e-18,5.310691864647076e-40,1.0262971830730399e-30,4.972524357818481e-55,5.729058755799623e-52,2.5632545338248076e-56,1.1500058585961123e-29,2.8323504242690273e-33,1.2192291986531277e-45,6.317590086624707e-23,2.5128371007001705e-56,1.1162399078212796e-52,7.266252927706755e-37,2.275702043209357e-18,1.332391701674265e-47,1.4107955472939987e-29,5.9649018647411175e-24,1.4965282730409317e-35,4.140902528409107e-59,1.8700164848849733e-29,1.546320676522225e-38,1.885210939624842e-47,9.089137898315456e-60,8.813445633122884e-47,1.6494400137211768e-45,1.185370740612633e-25,8.145891071377576e-50,7.100633263735136e-48,2.7392245020236688e-55
1.2673529498614595e-16,0.5531682390720555,5.230216113337182e-24,4.274166838979334e-27,5.667365969384409e-29,2.3707736470248705e-25,0.0,0.0,3.1908078120766846e-18,2.069936019943292e-31,4.4631097095049866e-41,3.9658701700412567e-41,5.525654463040631e-46,5.402602539358414e-61,2.908984399564887e-40,1.2465423646619452e-31,2.340083429622592e-35,9.300716778531839e-31,2.654301073144553e-69,1.3884441156925325e-57,3.30336297503538e-72,1.7780059844463117e-71,1.1929965421048537e-23,3.5441378866593787e-71,1.991785087477728e-49,3.312877884788516e-78,2.1257422512242726e-83,5.869666159136639e-67,4.591642335313117e-79,9.755085912848497e-79,7.177376081026349e-50,3.656596217740318e-89,2.040105834917854e-89,1.6297786249727814e-90,3.76,0.0,0.7264530330958034,0.999999999969781,1.1206796221160041e-38,1.9503488678223045e-46,5.632345236659553e-15,3.616005301029586e-15,1.421821019337243e-15,5.945189162925801e-16,3.0219069754843e-11,2.0508633115558063e-31,6.024133933514224e-49,1.381725518273629e-28,1.97424006809485e-35,5.929762754833695e-29,4.494331574726038e-77,9.07862960160272e-76,1.9545387963865243e-34,1.0848783794755804e-77,3.7460262715331773e-37,1.9741321069902546e-89,5.898100072840433e-76,6.017487195187503e-79,1.4691382044408154e-77,4.218967998722733e-76,1.75838425259127e-90,2.1170409688678686e-89,2.308915521621603e-86,8.097941396371231e-35,9.300716778704829e-31,1.1573845288697926e-37,2.4527640497183422e-18,7.380489915172628e-19,7.360412747850113e-28,6.189671414659687e-39,1.106761511003316e-28,7.848475959868424e-25,1.2556866992635016e-22,3.1953304930422844e-32,6.751818945158318e-31,3.9313608942371186e-40,3.943341523934446e-30,2.2849992653912476e-35,4.551465820448858e-18,3.9454741821053247e-39,4.105272254451932e-30,3.978113920480734e-54,9.166727050537415e-51,4.101311449246419e-55,4.6001170113590007e-29,1.1329632199813036e-32,9.754065211615225e-45,1.2635351477313968e-22,4.0206410646741605e-55,1.7860291424639107e-51,2.9065729082025172e-36,4.551465820422685e-18,1.0659429736909189e-46,5.643296993250328e-29,1.192996554228853e-23,5.986235751240451e-35,6.625612164841016e-58,7.480218117956183e-29,1.2369148025062147e-37,1.5082045964355092e-46,1.454314665743881e-58,7.050886733044531e-46,1.319583175049087e-44,2.370773636555802e-25,6.516867622057356e-49,5.680686392960913e-47,2.1914508601947702e-54
2.534723089530586e-16,0.5531682390720561,1.0460559106355024e-23,8.548392445897002e-27,2.266969448089913e-28,4.741579467975888e-25,0.0,0.0,6.381658902879051e-18,8.279828306687562e-31,3.5705301201858524e-40,3.172733761487899e-40,4.420582806031633e-45,4.3221332416476775e-60,1.1636055799415634e-39,4.9862201336213616e-31,9.360429110226425e-35,3.720325000001456e-30,9.840491422365699e-68,1.110768718672328e-56,1.2246807811391198e-70,6.591736266895614e-70,2.3860092412712536e-23,1.1439987967083296e-69,1.5934470077502336e-48,1.2386203143264594e-76,7.87708585947593e-82,9.391638116882916e-66,1.7022758582877648e-77,3.616576982290396e-77,5.741971532598896e-49,3.0922925215721584e-87,1.7252385834360804e-87,1.3782655702816892e-88,3.76,0.0,0.7264530330957978,0.9999999999395615,8.965543377483012e-38,1.5602976385826833e-45,1.1264766867926682e-14,7.232059672833959e-15,2.84366132378075e-15,1.1890458713113965e-15,6.043853532842272e-11,8.203536720894972e-31,4.819364355464573e-48,5.5269566220864315e-28,7.897039586311539e-35,2.3719292368296714e-28,1.6662178344160854e-75,3.3657891810007377e-74,7.818235775906393e-34,4.022053637629218e-76,1.498425784880442e-36,1.4606409289258675e-87,2.1866473516907234e-74,2.2309090196641303e-77,5.4466493488576557e-76,1.564130019644973e-74,1.301010989316602e-88,1.5663775909846741e-87,1.7083441966560627e-84,3.239218458850915e-34,3.720325000413332e-30,4.629586817572812e-37,4.905561367147914e-18,1.4761079920614298e-18,2.9441950466552483e-27,4.951795895487494e-38,4.427091077044618e-28,1.5697064692564011e-24,2.511390448290317e-22,1.2781451755609625e-31,2.7007550013487798e-30,3.145125986754514e-39,1.5773526547564375e-29,9.14009004018208e-35,9.102993374835636e-18,3.0351439098648404e-38,1.6421256063431373e-29,3.182528923078345e-53,1.4666949525855533e-49,6.562181421506138e-54,1.8400655123746241e-28,4.531898980999086e-32,7.803344941349605e-44,2.5270874030138686e-22,6.433105756784633e-54,2.857682546288755e-50,1.1626510726729562e-35,9.102993374730941e-18,8.527713978542702e-46,2.257341752685825e-28,2.3860092897677444e-23,2.3945193536426336e-34,1.0601113054755947e-56,2.992117678697716e-28,9.892699293472105e-37,1.2065780707451933e-45,2.3269449906832038e-57,5.640778637877758e-45,1.0556788170408384e-43,4.741579426099025e-25,5.213556097097917e-48,4.5446210285057705e-46,1.753191476677204e-53
5.069463368868838e-16,0.5531682390720571,2.0921412911645008e-23,1.7096846044937235e-26,9.067923910276424e-28,9.483191163322621e-25,0.0,0.0,1.276336108459757e-17,3.31194816815581e-30,2.8564410106327426e-39,2.5382020254813894e-39,3.53649806622412e-44,3.4577269759834115e-59,4.65444585985576e-39,1.9944981599607872e-30,3.7441908259683026e-34,1.4881379238197875e-29,3.162455719747472e-66,8.88620637739554e-56,3.9357776157165143e-69,2.118397570910708e-68,4.7720345669762177e-23,3.6618168251252018e-68,1.2747652135803426e-47,4.0478996265869955e-75,2.531439542632139e-80,1.5026762246306512e-64,5.470632086194015e-76,1.1622656049963765e-75,4.593608520401178e-48,1.9866095849692555e-85,1.1083643292582592e-85,8.854543464067343e-87,3.76,0.0,0.7264530330957865,0.9999999998791225,7.172477260258419e-37,1.248245560833362e-44,2.2529610130460773e-14,1.4464168491139514e-14,5.68734193315647e-15,2.3780997061624834e-15,1.2087742429776575e-10,3.281431397691735e-30,3.8555143833185147e-47,2.2107925541497876e-27,3.1588310859638224e-34,9.487765255448082e-28,5.354754340928468e-74,1.0816694639587814e-72,3.1273110639490886e-33,1.2925754485412532e-74,5.99373389302911e-36,9.407351212833633e-86,7.027266214229787e-73,7.169513123867881e-76,1.7504003089442848e-74,5.0266717532065055e-73,8.379241492662478e-87,1.0088352365436227e-85,1.1002703535119883e-82,1.2957011332656651e-33,1.4881379245865122e-29,1.851845431974185e-36,9.811156000562369e-18,2.95222598853277e-18,1.1776840067375705e-26,3.9614602174851766e-37,1.7708454364290757e-27,3.1394261116929447e-24,5.022798000918645e-22,5.1126065172193925e-31,1.0803074550704053e-29,2.516115632284716e-38,6.309442706541623e-29,3.656054612295965e-34,1.820604848329264e-17,2.3796201950148112e-37,6.568535834499737e-29,2.546038273239572e-52,2.3467267627596775e-48,1.0499555942093628e-52,7.360299403483185e-28,1.812768812748354e-31,6.242713257132414e-43,5.054191822157293e-22,1.0293029059417288e-52,4.57231980359195e-49,4.6507086044783165e-35,1.8206048482873856e-17,6.822322039916411e-45,9.029412876650551e-28,4.7720347609631627e-23,9.578131689991445e-34,1.6961884860140128e-55,1.1968531542580776e-27,7.909831381203689e-36,9.652683028911903e-45,3.723143421710054e-56,4.512678067802345e-44,8.4454766239569e-43,9.483190995813003e-25,4.1708698258535223e-47,3.635725589079842e-45,1.4025691523006507e-52
1.0138943927545344e-15,0.5531682390720595,4.184379179923696e-23,3.419376278402325e-26,3.627178785391613e-27,1.8966414767801773e-24,0.0,0.0,2.5526765448489746e-17,1.3247826363843266e-29,2.2851595316635e-38,2.0305675725353546e-38,2.829224184794495e-43,2.766189571422525e-58,1.8617829717730896e-38,7.978012624691805e-30,1.4976802495279552e-33,5.952569671490216e-29,1.0121258120676356e-64,7.108992430300418e-55,1.2596229465881016e-67,6.779809289007733e-67,9.544084927874813e-23,1.1717968750634392e-66,1.0198152653823297e-46,1.3385212333246942e-73,8.10172377442076e-79,2.40429440136093e-63,1.750844637838328e-74,3.719764492808509e-74,3.6749041773306303e-47,1.2715125929804432e-83,7.094033978632014e-84,5.667309592465705e-85,3.76,0.0,0.7264530330957639,0.999999999758245,5.7379988280631873e-36,9.985994801639973e-44,4.5059296655528304e-14,2.892838642653782e-14,1.1374703153862733e-14,4.756207075118518e-15,2.4175503352542163e-10,1.3125759124109628e-29,3.0844206907966523e-46,8.843181991028945e-27,1.2635349955458513e-33,3.795115794324334e-27,1.7137592485886027e-72,3.4618209589492147e-71,1.250928284658224e-32,4.136820766059372e-73,2.3974998685943132e-35,6.022116141777612e-84,2.2490361507423008e-71,2.2945630062152237e-74,5.602063458366238e-73,1.6087575224743309e-71,5.363967970607857e-85,6.458055755876288e-84,7.043385588861394e-81,5.182874989492085e-33,5.952569684608388e-29,7.407410853704286e-36,1.9622345261612526e-17,5.904461963007474e-18,4.710747991494063e-26,3.1691775671525674e-36,7.08339974869782e-27,6.2788729801558476e-24,1.00456133244741e-21,2.045047656431826e-30,4.3212404881626817e-29,2.0128983377769674e-37,2.5237834977402934e-28,1.4624255645048526e-33,3.6412158698940444e-17,1.884298005315662e-36,2.6274210155232194e-28,2.0368367045202417e-51,3.7547744958624144e-47,1.679933943368762e-51,2.9441271827316953e-27,7.251093692475176e-31,4.994185839344247e-42,1.01084002947581e-21,1.646888095144845e-51,7.315730652268823e-48,1.8603527004699708e-34,3.64121586972653e-17,5.458050424726816e-44,3.61177428780729e-27,9.544085703824543e-23,3.831266866226324e-33,2.713908967099546e-54,4.787424754208215e-27,6.32089505585805e-35,7.722171229473172e-44,5.9570489157977486e-55,3.6102084481736916e-43,6.75639490115528e-42,1.8966414097751097e-24,3.3367060771497862e-46,2.9085919784593625e-44,1.1220675589774145e-51
