Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885),S(4664),S(3782),S(5203),S(2642),S(2822),C2HF3(125)
1.3361152404075087e-07,0.8767724524515235,3.0798443626332595e-05,2.1367785258805686e-06,3.954829814560732e-06,1.5685305882954755e-05,0.0,0.0,4.812470221501954e-06,7.140419174613421e-09,7.47760932871535e-08,7.408355938308313e-09,2.591235997213739e-08,1.8766916234187214e-16,4.933821189850849e-12,3.085556698564649e-08,5.938154444380129e-07,4.329788330634322e-07,3.1550008809978345e-16,1.943909494208973e-10,6.163344809107783e-15,2.560328986295397e-15,5.957623463944276e-09,1.0215537224212212e-13,2.097347506928085e-11,1.1089627408685563e-17,2.228433338874924e-18,8.261099516881546e-14,8.874191994701013e-15,4.070459540415943e-15,2.0181848337486579e-10,1.6949905276704963e-17,4.610578913194862e-18,3.482934169528967e-17,3.76,0.0,0.4339689059904775,0.9967622254174662,8.769843761469131e-07,3.8322791986293755e-08,0.06798356015874997,0.053554681027447766,0.012916189426032582,0.00010958892202059684,0.0032279671785734048,0.0006991262290136921,3.308056206579157e-08,6.943895099811016e-08,9.266833630084626e-15,1.7761081462760147e-06,2.9110938359119365e-12,1.4607524190370866e-11,2.8129872006337884e-08,5.151626504531444e-12,6.566276176454486e-11,1.8281235257593816e-18,2.4675567361978148e-11,2.8378816427298774e-14,7.041662803780507e-13,1.8218870555442463e-12,1.1690650569876631e-19,9.016408540503707e-19,9.365656285503413e-14,1.83354337744167e-11,4.435109876677055e-07,2.8441107497488874e-08,4.504780384309332e-06,7.11426098990708e-07,9.777993372060526e-06,5.288401216367775e-07,2.523293462211305e-05,1.0277309077677809e-06,2.623225972890917e-07,3.675280657676337e-07,7.43009620393115e-07,4.885268336694342e-08,8.863562605914735e-06,3.223504359152183e-10,3.1912631181104373e-05,1.0399011215363374e-10,3.596543469124538e-07,4.758778462416082e-09,9.542841326595061e-12,4.276382929676048e-16,6.717515863694623e-11,4.93760267245998e-08,4.24932364244544e-08,7.104145432599064e-08,9.524317630261405e-17,5.452242482304106e-12,7.891128682352404e-08,2.3401552274891094e-05,4.899877168869798e-12,6.135628999349051e-11,1.0794759368369878e-08,9.212638412474626e-09,2.9892990892454925e-15,4.502969064200609e-10,2.369893107085108e-13,4.641454328635404e-12,9.053597108044727e-13,5.150103738457546e-10,3.475796624257489e-11,6.837924137072994e-10
1.363422920134873e-07,0.8769875731689385,3.1861356763163966e-05,2.240363901426043e-06,4.174636418468407e-06,1.6559896390537374e-05,0.0,0.0,4.906398189397355e-06,7.4046642121251605e-09,8.08466296537547e-08,7.713744296021814e-09,2.812062848499123e-08,2.0718712102010953e-16,5.216683382155515e-12,3.128999945945736e-08,6.183136520833993e-07,4.508844214932937e-07,3.656308921653519e-16,2.0905467390250528e-10,7.037321746873608e-15,2.673422118162916e-15,5.970340137244494e-09,1.147205319521909e-13,2.1874596853853547e-11,1.257664270657998e-17,2.4997460025375434e-18,8.943847424876261e-14,9.820242997883683e-15,4.440695259134212e-15,2.1894598361729498e-10,1.9164833275642972e-17,5.251440695063245e-18,4.000642225964929e-17,3.76,0.0,0.43268991116593997,0.9967618684944232,9.478796376123414e-07,4.066057104565786e-08,0.06928815401158521,0.05455269196224178,0.01316655621380859,0.00010930965564611614,0.0032279659789100396,0.0007272672478573724,3.466141711564765e-08,6.942638971869258e-08,9.437754727555133e-15,1.8466689325105375e-06,3.215418338160702e-12,1.6055058520567314e-11,2.9274819929528306e-08,5.6885725029543516e-12,6.733877149835447e-11,2.019277395327579e-18,2.710852146445918e-11,3.1181913178755776e-14,7.737535472199338e-13,1.989910274270413e-12,1.2912915471495597e-19,9.95914211409686e-19,1.056648478778633e-13,1.8687141148350787e-11,4.615570303609356e-07,3.122380891545023e-08,4.611277279298095e-06,7.345647981761255e-07,1.0143232666877185e-05,5.585868866749922e-07,2.6412698230549314e-05,1.0500547394706474e-06,2.6699816028394746e-07,3.914758291740696e-07,7.937907262595202e-07,5.255826813912029e-08,9.283731488972232e-06,3.521189081603503e-10,3.2755314956195104e-05,1.0789020676407673e-10,3.7381407168013276e-07,5.272367686142699e-09,1.0270084790834803e-11,4.601357189238142e-16,6.875914308374996e-11,5.075737343848251e-08,4.616998737030694e-08,7.23094189850026e-08,1.024659276332805e-16,5.8937705477306055e-12,8.52850559997243e-08,2.3840803173279806e-05,5.298180806509165e-12,6.335488997489196e-11,1.1048816153169699e-08,9.576134314252816e-09,3.247843348489218e-15,4.5873067354601416e-10,2.414312742677658e-13,4.869807391637191e-12,9.682902463253507e-13,5.468923106424896e-10,3.67365389892461e-11,7.032487373469598e-10
1.3907305998622372e-07,0.8772021705168523,3.2935579887035596e-05,2.3464300076711654e-06,4.401164876049935e-06,1.7462703642894737e-05,0.0,0.0,5.000238748197018e-06,7.672618555007778e-09,8.731872942918562e-08,8.025307818723147e-09,3.048242300192873e-08,2.281596893246829e-16,5.507879909858456e-12,3.1718259916373804e-08,6.43299365012389e-07,4.691633299898333e-07,4.2238906655508103e-16,2.2447124457878207e-10,8.020510744455319e-15,2.787880926437077e-15,5.9827553550001185e-09,1.285132063809232e-13,2.2794337572994284e-11,1.4230182729634867e-17,2.7971130942763902e-18,9.667027430873851e-14,1.0844694050176052e-14,4.835581261985472e-15,2.3707300710426247e-10,2.1626444813471653e-17,5.968473202536672e-18,4.5849115631863824e-17,3.76,0.0,0.43141463053195794,0.9967615032439563,1.0228226852981384e-06,4.308714512049111e-08,0.07058951053675025,0.05554694584873552,0.01341638716320213,0.00010903116811547749,0.0032279647524984375,0.0007559320539044969,3.6279341070065324e-08,6.941374208319104e-08,9.60794571318937e-15,1.918491684097239e-06,3.54388638846722e-12,1.761102898229548e-11,3.044174843941932e-08,6.2679723221235446e-12,6.902695116775716e-11,2.2255792032656448e-18,2.972259651002972e-11,3.4194054386373645e-14,8.485328632506461e-13,2.169537793828525e-12,1.4232026876792612e-19,1.097657848043858e-18,1.1890502674876763e-13,1.9037924692139087e-11,4.799533082591964e-07,3.421115022833277e-08,4.718039964670513e-06,7.579285101281008e-07,1.0513580105434876e-05,5.89310165871284e-07,2.7623568458061527e-05,1.072457308053022e-06,2.716536512640403e-07,4.1647028179581317e-07,8.472882950537818e-07,5.649751864883309e-08,9.715377718391601e-06,3.839941492889267e-10,3.360759283741475e-05,1.1184422544940846e-10,3.882259235351421e-07,5.8290175589655685e-09,1.1043516586130187e-11,4.946886541506021e-16,7.034649071597981e-11,5.215755028615542e-08,5.007830444184735e-08,7.361980606540679e-08,1.1014415590730778e-16,6.364765993824556e-12,9.202896062884844e-08,2.4278748849647257e-05,5.719737999260679e-12,6.537245336877582e-11,1.1306383037222615e-08,9.945982226080973e-09,3.5226349296117926e-15,4.671351115971069e-10,2.4585801700959835e-13,5.104669673092806e-12,1.034201280901132e-12,5.80039361215448e-10,3.878652914965344e-11,7.232600853586861e-10
1.4180382795896014e-07,0.8774162460185349,3.402085419674044e-05,2.454969956768505e-06,4.634422450138565e-06,1.839393747152048e-05,0.0,0.0,5.093997211558447e-06,7.944233213593448e-09,9.42131537382751e-08,8.34315185049782e-09,3.300591126488887e-08,2.5065043490948646e-16,5.807392378201684e-12,3.214067462807875e-08,6.68773283739384e-07,4.878168158567545e-07,4.864752555441449e-16,2.406608681911327e-10,9.124327651860164e-15,2.9036488000312874e-15,5.994885518363745e-09,1.436227950200937e-13,2.3732720476026518e-11,1.6065596902057294e-17,3.1224023013921256e-18,1.043217378400061e-13,1.195227908574345e-14,5.256192212260565e-15,2.562296317841384e-10,2.4357579978407692e-17,6.769260980585539e-18,5.2430362382023656e-17,3.76,0.0,0.4301430530300136,0.9967611295613691,1.1019468319574392e-06,4.560388804853327e-08,0.07188763889327485,0.0565374538791495,0.013665683610158437,0.00010875345710812813,0.003227963498998626,0.0007851188680853278,3.793423355405951e-08,6.940100833586522e-08,9.777409347199242e-15,1.991570423875633e-06,3.8978116614009844e-12,1.928096950708382e-11,3.16306047383921e-08,6.892126525871629e-12,7.072727511474429e-11,2.447849716571191e-18,3.252696186520113e-11,3.742584200035638e-14,9.287676784914528e-13,2.361307194238909e-12,1.5653231598595825e-19,1.2072765069676712e-18,1.3347260236557537e-13,1.93877875680608e-11,4.986994216096669e-07,3.741308970289984e-08,4.825050759365737e-06,7.815104385640787e-07,1.088893542400334e-05,6.210166707996131e-07,2.8865711866347986e-05,1.0949404274269507e-06,2.762894411169823e-07,4.425331102618104e-07,9.035918251676346e-07,6.068099603887431e-08,1.015858789343556e-05,4.180791726591116e-10,3.446955163732086e-05,1.1585105119285287e-10,4.028891615717609e-07,6.431312984765929e-09,1.1865245441984751e-11,5.313903477608594e-16,7.193693419662335e-11,5.357671131932591e-08,5.422710038991139e-08,7.497354214486696e-08,1.1829842825930498e-16,6.866699290294005e-12,9.915540977621146e-08,2.4715409575648956e-05,6.165328891700095e-12,6.740837260153645e-11,1.1567611060435327e-08,1.0322145552487599e-08,3.814294422045071e-15,4.755106490250412e-10,2.502697698937199e-13,5.346091864057266e-12,1.103168925854366e-12,6.14473298545464e-10,4.0909010690257956e-11,7.438296553366732e-10
1.4453459593169657e-07,0.8776298011914865,3.511692597642005e-05,2.5659767866621205e-06,4.874412812992943e-06,1.935379939301867e-05,0.0,0.0,5.187678945097583e-06,8.219460014849254e-09,1.0155139148318785e-07,8.667392567956517e-09,3.569953061367963e-08,2.7472349200837845e-16,6.115202702860027e-12,3.2557567420053e-08,6.947361650786651e-07,5.068461819840911e-07,5.586454474950015e-16,2.576437230696382e-10,1.0361114865512419e-14,3.0206733305716382e-15,6.0067468149935e-09,1.6014297784012715e-13,2.4689771260591547e-11,1.8099395144296658e-17,3.477574901223364e-18,1.1240855364806499e-13,1.3147918919109447e-14,5.7036275828906976e-15,2.7644571314660035e-10,2.738275348748946e-17,7.661996797938174e-18,5.982974217194148e-17,3.76,0.0,0.4288751676433645,0.9967607473425406,1.1853861124575326e-06,4.8212163731542894e-08,0.07318254821174017,0.05752422721069417,0.013914446886907732,0.00010847652031257484,0.003227962218072529,0.0008148259153945297,3.962599201979119e-08,6.9388188721249e-08,9.94614837727963e-15,2.065899213665595e-06,4.2785458069724574e-12,2.1070561285121314e-11,3.284133599300189e-08,7.563401802901013e-12,7.243971940251314e-11,2.6869330723695055e-18,3.5531027965313594e-11,4.088815727973541e-14,1.0147283875112735e-12,2.5657685235348356e-12,1.7181925822090642e-19,1.325186454887067e-18,1.4946810355205813e-13,1.9736732924331927e-11,5.177949830264137e-07,4.083979850930676e-08,4.932292272431414e-06,8.053038819886127e-07,1.1269198352985553e-05,6.537126790614696e-07,3.0139288274710513e-05,1.117505814852323e-06,2.8090589112005074e-07,4.696858196917311e-07,9.62791319492294e-07,6.51194639640599e-08,1.0613446848179774e-05,4.544796220358682e-10,3.534127603278772e-05,1.1990956785357126e-10,4.1780308248924184e-07,7.081931824185515e-09,1.2737420666473644e-11,5.70335821354139e-16,7.353021081936033e-11,5.5015001612623895e-08,5.8625388459183286e-08,7.637155836452992e-08,1.2694969926230533e-16,7.401081681655464e-12,1.0667686159551953e-07,2.5150806050329843e-05,6.635736315436423e-12,6.946204903932954e-11,1.1832652613164999e-08,1.0704587890897604e-08,4.123449032517821e-15,4.838577220520808e-10,2.5466676800642165e-13,5.5941234203231555e-12,1.1752694424321036e-12,6.502156618480394e-10,4.3105044745158884e-11,7.64960520706635e-10
1.47265363904433e-07,0.8778428375474752,3.622354645367482e-05,2.6794434924877516e-06,5.121136158513535e-06,2.0342482805793415e-05,0.0,0.0,5.281289371074669e-06,8.498251598166262e-09,1.093556687777075e-07,8.998157172390486e-09,3.8571988749310616e-08,3.004435354541959e-16,6.431293591988712e-12,3.2969259652178565e-08,7.211888194292573e-07,5.262527764752681e-07,6.397137925572827e-16,2.754399522377995e-10,1.174419305183558e-14,3.1389063937089126e-15,6.0183552394028564e-09,1.7817180674917588e-13,2.5665517958690243e-11,2.0349321150052543e-17,3.864689152304728e-18,1.2094676743868935e-13,1.4436725222906144e-14,6.179011903684944e-15,2.9775085941810355e-10,3.072824222100791e-17,8.65551771565386e-18,6.813395122231419e-17,3.76,0.0,0.4276109633967312,0.9967603564838902,1.2732752165513395e-06,5.091332640628502e-08,0.07447424759439905,0.05850727696575525,0.014162678321972157,0.00010820035542631311,0.0032279609093838297,0.0008450514248852368,4.135451198742437e-08,6.937528348413582e-08,1.0114165538690387e-14,2.1414721540556333e-06,4.687478418292579e-12,2.2985632447932553e-11,3.40738893488787e-08,8.284230903257545e-12,7.416426185362816e-11,2.943696734781193e-18,3.8744445744101494e-11,4.459216013880008e-14,1.106692313227387e-12,2.783484244068924e-12,1.882365482878934e-19,1.4518154609192641e-18,1.6699722008182193e-13,2.0084763895177638e-11,5.37239617472038e-07,4.450165634149737e-08,5.0397474014577465e-06,8.293022331934278e-07,1.165426867518929e-05,6.874040399346114e-07,3.144445086196136e-05,1.1401550937026508e-06,2.855033531768434e-07,4.979497274172929e-07,1.024977238560219e-06,6.982388292883433e-08,1.1080037680431675e-05,4.933037584988724e-10,3.6222848585640964e-05,1.2401866080233276e-10,4.329670207105975e-07,7.783645832480918e-09,1.3662230959868878e-11,6.116218165880955e-16,7.512606247887265e-11,5.64725575126247e-08,6.32822786886867e-08,7.7814790857575e-08,1.361192993704035e-16,7.969464953958978e-12,1.146058163722184e-07,2.558495940116863e-05,7.131745336540756e-12,7.153289293053121e-11,1.210166140746995e-08,1.1093273030558857e-08,4.450732316872836e-15,4.92176774685479e-10,2.5904925056864766e-13,5.848812581515857e-12,1.2505792223691911e-12,6.872877540828476e-10,4.537567954810072e-11,7.866556325685872e-10
1.4999613187716941e-07,0.8780553565925802,3.734047166359229e-05,2.7953630552274934e-06,5.374589313549306e-06,2.136017318124858e-05,0.0,0.0,5.374833973050462e-06,8.780561411496315e-09,1.1764895813369829e-07,9.335584080589856e-09,4.163226425436847e-08,3.2787576024820664e-16,6.7556490075870605e-12,3.337607020520779e-08,7.481321081426259e-07,5.460379922797792e-07,7.305554703592595e-16,2.940696568058428e-10,1.3287914328026733e-14,3.258304215982366e-15,6.0297266090764475e-09,1.978117956366569e-13,2.6659990826426113e-11,2.2834429558211993e-17,4.285903827499522e-18,1.2995279282905176e-13,1.5824004544569727e-14,6.683495012463041e-15,3.201744079686189e-10,3.4422175152887884e-17,9.75934240796646e-18,7.743730414642091e-17,3.76,0.0,0.42635042935599066,0.9967599568823383,1.3657494230122355e-06,5.370872090214769e-08,0.07576274611529504,0.0594866142320777,0.014410379240172962,0.00010792496015575759,0.003227959572597863,0.0008757936296631562,4.3119687262296095e-08,6.936229286956415e-08,1.028146355433768e-14,2.218283384188782e-06,5.12603698281894e-12,2.5032157694755337e-11,3.53282119457745e-08,9.057112546473336e-12,7.590088209031487e-11,3.219031441543838e-18,4.217710597307317e-11,4.854928838875827e-14,1.2049436880992847e-12,3.015029175077612e-12,2.0584112655020443e-19,1.58760277026091e-18,1.861709370872847e-13,2.0431883600905335e-11,5.570329622396153e-07,4.8409246915953754e-08,5.1473993308526724e-06,8.534989787365275e-07,1.2044046281425502e-05,7.220961801450024e-07,3.278134626777036e-05,1.1628897961453949e-06,2.9008217004702684e-07,5.273459569023946e-07,1.0902404542413681e-06,7.480540452955019e-08,1.1558441780825174e-05,5.346624459423198e-10,3.7114349763700035e-05,1.28177217526938e-10,4.4838034850369506e-07,8.539321566901855e-09,1.4641903209346515e-11,6.553467419384948e-16,7.672423563870532e-11,5.794950687917918e-08,6.820697431559807e-08,7.930418108643165e-08,1.4582892318612202e-16,8.573441168521883e-12,1.2295480977141564e-07,2.601789118490192e-05,7.654142816879935e-12,7.362032334649686e-11,1.2374792449816967e-08,1.148816495147956e-08,4.7967839196295816e-15,5.004682587275555e-10,2.634174609419249e-13,6.110206390376712e-12,1.3291747690494747e-12,7.257106397017861e-10,4.772195037522973e-11,8.089178215310805e-10
1.5272689984990584e-07,0.8782673598272298,3.8467462318410256e-05,2.913728467797729e-06,5.634765848172179e-06,2.2407048249711163e-05,0.0,0.0,5.468318300510615e-06,9.066343707829453e-09,1.264549874012135e-07,9.679823114196814e-09,4.488960687328296e-08,3.570858667028935e-16,7.088254606542293e-12,3.377831547215075e-08,7.755669409705595e-07,5.662032668317358e-07,8.321096048257091e-16,3.135528896418294e-10,1.500771688648353e-14,3.37882742853948e-15,6.040876577206103e-09,2.1917000897052632e-13,2.767322223733933e-11,2.5575167166629516e-17,4.743481894113861e-18,1.3944342277807884e-13,1.7315262362097316e-14,7.218252309538495e-15,3.4374540291260334e-10,3.849462564824564e-17,1.0983709734658707e-17,8.784226079116455e-17,3.76,0.0,0.42509355462787146,0.9967595484352754,1.4629445351471388e-06,5.6599682885892796e-08,0.07704805282038105,0.060462250062948045,0.014657550962637851,0.00010765033221617335,0.003227958207381502,0.0009070507668807113,4.492141013071078e-08,6.934921712280313e-08,1.0448045134854603e-14,2.2963270815463738e-06,5.595686817834781e-12,2.721625786489399e-11,3.660425093277012e-08,9.884611302496796e-12,7.764956157674341e-11,3.513851140842132e-18,4.5839138514364376e-11,5.277125687887852e-14,1.3097736328214043e-12,3.2609904316634888e-12,2.24691416878619e-19,1.7329990730289898e-18,2.0710566879363828e-13,2.077809514797764e-11,5.771746669349104e-07,5.257335335897741e-08,5.2552315299808375e-06,8.778876984017651e-07,1.2438431223525658e-05,7.577941097507728e-07,3.4150114693416626e-05,1.18571136574065e-06,2.946426755694796e-07,5.578954318642117e-07,1.1586722040122487e-06,8.007536560996132e-08,1.2048738862054515e-05,5.786691352273351e-10,3.8015857962197755e-05,1.323841282084618e-10,4.6404247610453805e-07,9.351921264519841e-09,1.5678701266587013e-11,7.016106187265185e-16,7.832448129704524e-11,5.9445969319404215e-08,7.340876828174092e-08,8.084067610465993e-08,1.5610061756923307e-16,9.21464236350817e-12,1.3173640628689334e-07,2.6449623388135424e-05,8.203716989106438e-12,7.572376812075196e-11,1.2652202015241527e-08,1.1889227823376364e-08,5.162249321211344e-15,5.08732633781578e-10,2.6777164663067417e-13,6.378350712227652e-12,1.4111326792577315e-12,7.655051426290494e-10,5.014487949826045e-11,8.317497995361955e-10
1.5545766782264226e-07,0.8784788487462428,3.960428368254496e-05,3.0345327587388977e-06,5.9016561848075824e-06,2.3483278181282455e-05,0.0,0.0,5.561747973456063e-06,9.355553542004964e-09,1.3579824846366727e-07,1.0031035687466039e-08,4.8353537555541235e-08,3.88140051156686e-16,7.429098161758204e-12,3.41763093537227e-08,8.034942735907208e-07,5.867500816944833e-07,9.453822232010674e-16,3.3390964931021965e-10,1.6920181048082717e-14,3.5004411089450637e-15,6.051820642814367e-09,2.423581489202577e-13,2.870524657922449e-11,2.8593458335502164e-17,5.239794345788537e-18,1.494358414304503e-13,1.89162071789178e-14,7.784485015032301e-15,3.6849257388538563e-10,4.29777061006268e-17,1.2339618562588165e-17,9.945997871792886e-17,3.76,0.0,0.42384032835965446,0.9967591310405257,1.5649968177001064e-06,5.9587539094031026e-08,0.07833017672763622,0.0614341954773753,0.014904194806808536,0.00010737646933160802,0.003227956813403046,0.000938821077731214,4.6759571536461933e-08,6.93360564893389e-08,1.0613912978681055e-14,2.375597461729898e-06,6.0979309907880585e-12,2.95441994582552e-11,3.790195348365369e-08,1.0769357446495211e-11,7.941028366318637e-11,3.8290929187524115e-18,4.9740911490615636e-11,5.727005654123525e-14,1.4214801326173348e-12,3.5219673603510485e-12,2.448473220109466e-19,1.888466468474063e-18,2.2992339152038664e-13,2.1123401629084177e-11,5.976643934588661e-07,5.7004953492375165e-08,5.3632277511865016e-06,9.024620646401938e-07,1.2837323764868134e-05,7.945024281274998e-07,3.555089000191183e-05,1.2086211599618173e-06,2.991851948791208e-07,5.896188705970377e-07,1.2303640458155507e-06,8.56452823382324e-08,1.2551006988212393e-05,6.254398470467408e-10,3.892744952554737e-05,1.3663828626935282e-10,4.799528518426096e-07,1.0224503691404688e-08,1.677492471002586e-11,7.505150264898103e-16,7.99265549507459e-11,6.096205641466453e-08,7.889703984181316e-08,8.242522875745144e-08,1.6695676960505843e-16,9.894740224195091e-12,1.409631928876011e-07,2.6880178427748877e-05,8.781257045047925e-12,7.784266378673359e-11,1.293404762295589e-08,1.2296426004633373e-08,5.547779592833495e-15,5.169703672535883e-10,2.721120592838535e-13,6.653290254611738e-12,1.4965296255149111e-12,8.066918444666901e-10,5.2645476147715425e-11,8.551541616745433e-10
1.5818843579537868e-07,0.8786898248388649,4.075070545272917e-05,3.157769013665847e-06,6.175247706119691e-06,2.4589025761812068e-05,0.0,0.0,5.655128686957257e-06,9.648146767848818e-09,1.457040056894279e-07,1.0389394993302305e-08,5.203384826510656e-08,4.211050022365776e-16,7.778169963810105e-12,3.457036325716419e-08,8.319151052074359e-07,6.076799622114379e-07,1.071449256310727e-15,3.551598742679493e-10,1.9043086728324262e-14,3.6231148122418714e-15,6.062574158872269e-09,2.67492640980059e-13,2.975610015432864e-11,3.1912794728783346e-17,5.777324190754592e-18,1.599476363689385e-13,2.0632754657868976e-14,8.38342042852367e-15,3.9444431597457797e-10,4.7905664878667365e-17,1.3838868832398736e-17,1.1241089194679916e-16,3.76,0.0,0.4225907397388768,0.9967587045963162,1.672042935156101e-06,6.267360755329346e-08,0.0796091268271828,0.06240246146027031,0.015150312086448443,0.00010710336923482484,0.003227955390332116,0.0009711028074430714,4.863406123998266e-08,6.932281121486114e-08,1.0779069772142891e-14,2.456088778241183e-06,6.634310225098581e-12,3.202239410620495e-11,3.9221266812482595e-08,1.171404678858166e-11,8.118303363191241e-11,4.165716917682423e-18,5.38930303753152e-11,6.205795334305088e-14,1.5403680112348453e-12,3.798571471366381e-12,2.66370218336018e-19,2.0544784247533283e-18,2.5475177589572035e-13,2.1467806123213313e-11,6.185018159903452e-07,6.171521502710934e-08,5.471372027717456e-06,9.272158419944052e-07,1.3240624428501754e-05,8.322253300445934e-07,3.698379981746678e-05,1.2316204526416387e-06,3.0371004461769334e-07,6.225367805003097e-07,1.3054078135275794e-06,9.152684421352748e-08,1.3065322604199627e-05,6.750931535608565e-10,3.984919876942939e-05,1.4093858889440438e-10,4.961109622681423e-07,1.1160224964015123e-08,1.793290759345758e-11,8.021630477718991e-16,8.153021655787409e-11,6.249787194085699e-08,8.468125127212699e-08,8.405879783233661e-08,1.7842009444823457e-16,1.0615445722746986e-11,1.506477728579212e-07,2.7309579151101533e-05,9.387552737233535e-12,7.997645551419214e-11,1.3220488013398665e-08,1.270972404127185e-08,5.954031158925813e-15,5.251819343503144e-10,2.764389546950889e-13,6.935068587105063e-12,1.5854423389890379e-12,8.492910829191539e-10,5.5224736485904023e-11,8.791333879895178e-10
