Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(964),S(1465),S(335),S(923),S(304),S(220),CF2O(49)
8.684186781890097e-10,0.60859519434138,2.109683450503986e-25,1.3577221873958415e-17,2.701775062201108e-29,2.4000101829425513e-23,0.0,0.0,4.524387085291862e-23,3.0996345438868065e-42,2.732392206076542e-20,4.251342204128103e-31,4.530339234737861e-23,5.079778052595132e-61,2.769674771422327e-50,1.8728833693845026e-43,5.95058841336126e-51,2.432160915440163e-15,6.942942352772642e-72,4.017647005600267e-69,9.394480178777974e-59,1.7006833091100483e-61,6.812615129913595e-47,4.9803668116852015e-65,6.308053579285576e-41,9.357391759769148e-55,1.2310245804654154e-54,6.917352740511214e-64,1.7249993216750593e-99,1.4208173934715362e-80,1.6936377963644125e-38,1.899475966029794e-77,3.271630586328893e-58,4.572011775228014e-76,3.76,0.0,0.5324886401610862,0.9997519886016588,2.2605611800421187e-46,5.2750962766305996e-70,7.557059238094049e-07,5.000960774690499e-07,1.6404824649285722e-07,9.156121930962463e-08,0.00024801139833528134,7.810879216616717e-15,3.454281538572601e-24,3.587774760767657e-13,1.7532855853882066e-20,7.403345519055354e-15,2.548543288562344e-37,6.889561640381728e-36,3.255615663528367e-18,1.5720174036817658e-37,1.8090166422046326e-20,1.5165944772137803e-43,4.8218511786750096e-36,6.151291391106119e-39,1.0121889655678926e-44,1.1275608121881948e-43,2.040610683205629e-40,1.6300405836940708e-37,3.139564715541961e-36,1.4725627626396046e-18,2.4321609848193937e-15
8.981915306588097e-10,0.6085951973206664,2.3488468283070506e-25,1.417345222518979e-17,3.110223053221973e-29,2.6661453086595567e-23,0.0,0.0,5.026315868660615e-23,3.825321808548873e-42,3.0312892381889554e-20,4.877750399320261e-31,5.032402464074589e-23,6.074125789174893e-61,3.424148306034646e-50,2.1582026194228756e-43,7.346704431064451e-51,2.6112774184673495e-15,9.523629894648839e-72,5.12090052203262e-69,1.1992540530825614e-58,2.1707747781881278e-61,8.147174515696104e-47,6.828437585308704e-65,7.524014255134249e-41,1.157257720177881e-54,1.5190461462884077e-54,8.851927764551282e-64,2.62767981482985e-99,1.948541313234302e-80,2.0201737073926047e-38,2.6926746840362747e-77,4.176383491568681e-58,6.48642194010538e-76,3.76,0.0,0.5324886142524953,0.999749965156694,2.8737027897792603e-46,7.234453500751439e-70,7.816145152270962e-07,5.17762872459423e-07,1.6968140227245087e-07,9.41698432827715e-08,0.0002500348432994215,8.361553320346289e-15,3.8238963653334544e-24,3.7390254665376847e-13,1.8469311930655318e-20,7.94075335761876e-15,3.051411643218332e-37,8.157539499345661e-36,3.497441559142534e-18,1.8948657238437544e-37,1.9277443269991042e-20,1.8580992764482407e-43,5.709912545894433e-36,7.348175465366225e-39,1.2363902953301217e-44,1.3786973262980125e-43,2.5241528338835727e-40,1.958011023621686e-37,3.722000511974265e-36,1.5626926127296736e-18,2.6112774955398524e-15
9.279643831286097e-10,0.6085952002999527,2.606054274930568e-25,1.477870614390165e-17,3.564161815327079e-29,2.9515307076388344e-23,0.0,0.0,5.564583218245583e-23,4.688253522476423e-42,3.351505989776901e-20,5.571470809523731e-31,5.570739027682829e-23,7.222453198619357e-61,4.2039811843376037e-50,2.4756187169962103e-43,9.007635156238491e-51,2.7968872407759016e-15,1.293155897728018e-71,6.47549297002562e-69,1.5186850389603691e-58,2.7486798252990707e-61,9.68785471033195e-47,9.265342661111482e-65,8.921896522409615e-41,1.421415657023479e-54,1.861490406702439e-54,1.1236679849378447e-63,3.9476187148767564e-99,2.6446039446227485e-80,2.3955775851810487e-38,3.773602758517336e-77,5.288769199139336e-58,9.097379460428517e-76,3.76,0.0,0.5324885883439058,0.9997480983616897,3.625856466429586e-46,9.818852671470781e-70,8.075231054032957e-07,5.354601005526569e-07,1.7531507928648483e-07,9.674751171428302e-08,0.0002519016383034654,8.931350427158328e-15,4.21911069004852e-24,3.8893600744293326e-13,1.9415621945608558e-20,8.497566452311824e-15,3.63300330937398e-37,9.605875717703635e-36,3.748263215938294e-18,2.2707682827169176e-37,2.049321285270724e-20,2.2615042635343256e-43,6.724435767563049e-36,8.728586952285888e-39,1.5004001021870913e-44,1.6747301626331912e-43,3.1014203705435048e-40,2.3384992613670847e-37,4.3882653203058407e-36,1.6537278211165036e-18,2.796887326098141e-15
9.577372355984096e-10,0.6085952032792389,2.8820265566876418e-25,1.5392990726024812e-17,4.0669654240432986e-29,3.256851511967168e-23,0.0,0.0,6.14048598966367e-23,5.708587017358561e-42,3.693799095775595e-20,6.337222481472804e-31,6.146635551081909e-23,8.542781970301572e-61,5.127930953017793e-50,2.8275481722945417e-43,1.0972443976407763e-50,2.9889845643928854e-15,1.7392592365690229e-71,8.127693581339451e-69,1.9087988461033233e-58,3.45437481728733e-61,1.1458549751369603e-46,1.2449858905898214e-64,1.0521501817822406e-40,1.7346614204949863e-54,2.2663398059943598e-54,1.4156619388061468e-63,5.8540109532439385e-99,3.554465791044699e-80,2.8251711347566606e-38,5.231930690524376e-77,6.647293269459159e-58,1.2622706516270624e-75,3.76,0.0,0.5324885624353174,0.999746376089199,4.54269851567802e-46,1.3197097849478887e-69,8.334316943380357e-07,5.531874006003127e-07,1.8094927135517404e-07,9.929459194009232e-08,0.00025362391079372095,9.520302726961482e-15,4.640797732586935e-24,4.038701117696526e-13,2.037113686289951e-20,9.073807394339654e-15,4.302679749124505e-37,1.1253192492859126e-35,4.008088558936623e-18,2.7064254836847314e-37,2.173659289632696e-20,2.735495765574718e-43,7.878504751959717e-36,1.0313645066560201e-38,1.8096571969849912e-44,2.021846944460737e-43,3.786840140655526e-40,2.777913992139267e-37,5.147183068195516e-36,1.7455528794820475e-18,2.9889846585411294e-15
9.875100880682097e-10,0.608595206258525,3.177489397674097e-25,1.6016312160197972e-17,4.622140549014833e-29,3.582792209659686e-23,0.0,0.0,6.755320077648347e-23,6.908635448219075e-42,4.0589260442674794e-20,7.179889116704844e-31,6.761377141107445e-23,1.0054614102459746e-60,6.216822623088578e-50,3.216505541933441e-43,1.3284402205533625e-50,3.1875630252259462e-15,2.318426413571529e-71,1.0130390436690153e-68,2.3822460254722085e-58,4.31070938610955e-61,1.3485067566666086e-46,1.657628686296302e-64,1.2344016386065553e-40,2.1041701497803462e-54,2.742428603583399e-54,1.7709316752557145e-63,8.575703247920959e-99,4.733780065814684e-80,3.3146486052669686e-38,7.180990475445294e-77,8.29600699778303e-58,1.7337930154853263e-75,3.76,0.0,0.5324885365267302,0.9997447871506612,5.653626491709135e-46,1.7575843416761108e-69,8.593402820313473e-07,5.709444157395148e-07,1.8658397237120798e-07,1.0181144693711535e-07,0.0002552128493310496,1.012844202767005e-14,5.089832087564593e-24,4.186980930177474e-13,2.133525271126281e-20,9.669497471678076e-15,5.070591423567341e-37,1.3119355752888824e-35,4.276924589402162e-18,3.209147597532272e-37,2.3006721708120355e-20,3.289646876580194e-43,9.186081170653284e-36,1.2126149315275182e-38,2.1701357601795796e-44,2.426851491784912e-43,4.596527476556323e-40,3.283219146211696e-37,6.008189396432498e-36,1.8380614504516814e-18,3.187563128796252e-15
9.999999999999999e-10,0.6085952092378107,3.3074165687955112e-25,1.6280491713796136e-17,4.871503126038828e-29,3.7258302492766816e-23,0.0,0.0,7.025149742647143e-23,7.471400938158155e-42,4.219080012812962e-20,7.557501158569305e-31,7.031139616995659e-23,1.0750857701223972e-60,6.728183436402626e-50,3.3913248161534238e-43,1.4368954764544846e-50,3.2727961420456553e-15,2.6089112128091418e-71,1.1089078429255629e-68,2.6090675673209704e-58,4.720931189794818e-61,1.441798222957994e-46,1.8642915864396787e-64,1.3180323801450925e-40,2.2778159234389512e-54,2.965669190568087e-54,1.9414355518329583e-63,1.0030703445359366e-98,5.3245303313648156e-80,3.539263949956327e-38,8.177760276496684e-77,9.085878496129612e-58,1.9750598864260026e-75,3.76,0.0,0.5324885256579042,0.9997441577727507,6.185352229214366e-46,1.9769290507790453e-69,8.702091085198414e-07,5.784023657998143e-07,1.8894791744476302e-07,1.028583713694422e-07,0.00025584222724129424,1.0389280975350729e-14,5.286557880253107e-24,4.2488549114868564e-13,2.1742130403743644e-20,9.925189256540714e-15,5.424591681204481e-37,1.3972417659807296e-35,4.39238753221222e-18,3.4418983232351397e-37,2.3547311082585667e-20,3.548475739301581e-43,9.783862661771561e-36,1.2960062362084968e-38,2.3381605461586047e-44,2.6157569474275463e-43,4.977438855549578e-40,3.5166083468485095e-37,6.402179232698802e-36,1.877049206630448e-18,3.2727962497508e-15
1.0172829405380097e-09,0.6085952092378107,3.493173430902662e-25,1.6648675886802786e-17,5.233327358366113e-29,3.9300365935258694e-23,0.0,0.0,7.410380319379698e-23,8.313016355895655e-42,4.447645129693012e-20,8.10451925222136e-31,7.416247289493596e-23,1.1779006133656882e-60,7.493699658784319e-50,3.6451043114860386e-43,1.5991283247194626e-50,3.3926158345375834e-15,3.0645466234703567e-71,1.2543781016742361e-68,2.9534367555473606e-58,5.343706917460786e-61,1.5795219743154071e-46,2.1880863160709287e-64,1.4412055813437628e-40,2.5378994384759785e-54,3.2995013088965964e-54,2.2006273305664285e-63,1.2419271448234803e-98,6.250238629194226e-80,3.870088809452959e-38,9.76295837237769e-77,1.0285088682615938e-57,2.358898158145276e-75,3.76,0.0,0.5324885106181445,0.9997433212237059,6.9921580366484895e-46,2.3206449599158285e-69,8.85248868483262e-07,5.887307933421e-07,1.9221917629897707e-07,1.0429843537497813e-07,0.00025667877628571733,1.0755799759736921e-14,5.5670897068261406e-24,4.3341406368384873e-13,2.2307407796238292e-20,1.0284656871431905e-14,5.947719315291878e-37,1.5225515636140348e-35,4.554777542782616e-18,3.786890321113505e-37,2.430275895345753e-20,3.934476203958609e-43,1.0662033465783047e-35,1.419065785935586e-38,2.58837895330318e-44,2.897203153057507e-43,5.548426404082139e-40,3.861963688918569e-37,6.981353735467355e-36,1.9311559671843186e-18,3.3926159481457724e-15
1.0470557930078098e-09,0.6085952122170967,3.8298141589415208e-25,1.729008673730031e-17,5.904300414948244e-29,4.2992677220403063e-23,0.0,0.0,8.106960420384073e-23,9.948805024373045e-42,4.860715413468524e-20,9.116326431734972e-31,8.112527799160298e-23,1.3738644970053584e-60,8.983980709020203e-50,4.11605777811289e-43,1.91456666809405e-50,3.604135884891803e-15,4.0187576885740685e-71,1.5436109408923172e-68,3.6387190407028266e-58,6.582885196905555e-61,1.8418912809496974e-46,2.8649068342195896e-64,1.6749709317572089e-40,3.044647506202707e-54,3.948272974983217e-54,2.7174392412004775e-63,1.7791736389081364e-98,8.185677137536717e-80,4.4979670799566456e-38,1.3154954040767234e-76,1.2671464062374854e-57,3.180715405708509e-75,3.76,0.0,0.5324884847095599,0.9997419687850904,8.596358170228105e-46,3.039280080835873e-69,9.111574536938103e-07,6.065461849643666e-07,1.97854877173799e-07,1.0675591166712946e-07,0.0002580312149007878,1.1402406980632676e-14,6.073447882134996e-24,4.480129246213065e-13,2.3287080045009197e-20,1.0919304857326266e-14,6.9459174512895024e-37,1.7594146964806344e-35,4.841653027178443e-18,4.4482913291323236e-37,2.5623886228501172e-20,4.681508522427209e-43,1.2322165887721258e-35,1.653356713957205e-38,3.0715335237958804e-44,3.4410573310404614e-43,6.662457130511407e-40,4.522312093952086e-37,8.077401516598992e-36,2.024747207605341e-18,3.6041360091734435e-15
1.07682864547761e-09,0.6085952151963822,4.188151922884936e-25,1.794054905593619e-17,6.638969566088178e-29,4.6911678906827774e-23,0.0,0.0,8.846352900120355e-23,1.1845692619755824e-41,5.298896691101552e-20,1.0220689369000762e-30,8.851498730300814e-23,1.59579253083188e-60,1.07156221223062e-49,4.632179934204466e-43,2.2805252272732014e-50,3.822115842232104e-15,5.23071933632186e-71,1.888445168104033e-68,4.456568512751165e-58,8.061597834344676e-61,2.1388241027907225e-46,3.722392037361168e-64,1.9382583811143097e-40,3.634113827948132e-54,4.700491343954463e-54,3.3357554390796245e-63,2.5228905723659656e-98,1.0638465818906157e-79,5.205167167240212e-38,1.757618146748405e-76,1.5519467144930714e-57,4.2526630982468836e-75,3.76,0.0,0.5324884588009765,0.9997407210488334,1.0509296099423636e-45,3.950018494208404e-69,9.370660376630228e-07,6.243902462974229e-07,2.0349106910114719e-07,1.091842260213474e-07,0.00025927895115711953,1.2068294379271527e-14,6.609785228068952e-24,4.624902834565386e-13,2.4273784482199045e-20,1.1573459924939487e-14,8.07795642506801e-37,2.0249089709286678e-35,5.137556144383007e-18,5.20270781830136e-37,2.6969307453974725e-20,5.543337335209932e-43,1.4183247561436644e-35,1.9183192750566235e-38,3.627385402056762e-44,4.0673072016014514e-43,7.960670985463423e-40,5.273075483573927e-37,9.307736516388452e-36,2.1187538526587707e-18,3.822115977842481e-15
1.10660149794741e-09,0.6085952181756676,4.568931878582774e-25,1.8600066805711727e-17,7.441380828297166e-29,5.106418612344268e-23,0.0,0.0,9.629849054617518e-23,1.4036149098254863e-41,5.762949464970941e-20,1.1423152104581088e-30,9.634438363614672e-23,1.846302865406844e-60,1.271928628621007e-49,5.196386352810694e-43,2.7033183911378702e-50,4.046548225610717e-15,6.760064451003936e-71,2.2975550927880594e-68,5.427790185805571e-58,9.81739708338098e-61,2.4737580690736315e-46,4.8015349846785256e-64,2.2337847756934214e-40,4.316962256254144e-54,5.569000837576958e-54,4.0718299392214027e-63,3.5430498751875156e-98,1.3726214018432335e-79,5.99899308376407e-38,2.329624952333813e-76,1.8901542648353964e-57,5.640492695956699e-75,3.76,0.0,0.5324884328923946,0.9997395699091431,1.27795326247727e-45,5.096533820801025e-69,9.629746203909292e-07,6.422626371181226e-07,2.0912774625588092e-07,1.1158372448964601e-07,0.0002604300908468134,1.275349228038478e-14,7.176981665118894e-24,4.768423812407892e-13,2.5267070834369205e-20,1.2247139937071275e-14,9.357567916468239e-37,2.3215589440196216e-35,5.442491595365418e-18,6.0602550428524245e-37,2.8338249113139416e-20,6.533689341773366e-43,1.6263041579895637e-35,2.2169851546340326e-38,4.2643962893277807e-44,4.785626623918343e-43,9.467412987475044e-40,6.123743429188241e-37,1.0684463332850409e-35,2.2131020366810957e-18,4.046548373224824e-15
1.13637435041721e-09,0.608595221154953,4.972903979170444e-25,1.9268643660332946e-17,8.31571726820589e-29,5.545700605548255e-23,0.0,0.0,1.0458738933814901e-22,1.6555590872079476e-41,6.253634922027916e-20,1.2729424157218835e-30,1.0462623178320107e-22,2.128200393608419e-60,1.5028515833586814e-49,5.811695075483597e-43,3.189838347571073e-50,4.277425475938878e-15,8.67804718355512e-71,2.780670349571178e-68,6.575732513241213e-58,1.1892418669541979e-60,2.850368591812448e-46,6.151075882159596e-64,2.564427483093999e-40,5.104886671499393e-54,6.567808386957901e-54,4.943962222456348e-63,4.9303403315570566e-98,1.7588818443411606e-79,6.887180898879819e-38,3.06448231908114e-76,2.2898991266397256e-57,7.424661785536564e-75,3.76,0.0,0.5324884069838137,0.9997385078877591,1.546163922884763e-45,6.530776667909731e-69,9.888832018775595e-07,6.601630212405827e-07,2.1476490288147828e-07,1.1395474901759015e-07,0.0002614921122303059,1.3458030648842357e-14,7.775918402988176e-24,4.910660264961014e-13,2.626652126035568e-20,1.2940362241406382e-14,1.0799490207594307e-36,2.6520337764935575e-35,5.756463771885836e-18,7.031845840278546e-37,2.972996035467725e-20,7.667490811114102e-43,1.8580334122868783e-35,2.5525944960969855e-38,4.991741234987608e-44,5.6065142405082206e-43,1.1209492208589565e-39,7.0845164057245795e-37,1.2220409991986312e-35,2.3077248965307767e-18,4.277425636251382e-15
1.1661472028870101e-09,0.608595224134238,5.400822963057921e-25,1.994628308366734e-17,9.266299880804159e-29,6.009693789392528e-23,0.0,0.0,1.133431133154908e-22,1.944255322422993e-41,6.771714915765148e-20,1.414538067081956e-30,1.1337327842875028e-22,2.4444849717097414e-60,1.767991375949858e-49,6.4812275030222015e-43,3.747589464119743e-50,4.514740014979416e-15,1.1069408212987586e-70,3.3486697890422508e-68,7.926514094710411e-58,1.4333789239686593e-60,3.2725785953855353e-46,7.828687135127756e-64,2.9332287409458822e-40,6.010679195867844e-54,7.712151096099534e-54,5.972688320922329e-63,6.801463055827155e-98,2.2391886878984143e-79,7.877910488704572e-38,4.0022770508923705e-76,2.7602758969331125e-57,9.703077118996435e-75,3.76,0.0,0.5324883810752341,0.9997375280853695,1.8616749942374743e-45,8.314246263147995e-69,1.0147917821229433e-06,6.780910664682773e-07,2.204025332892728e-07,1.1629763749302496e-07,0.0002624719146192491,1.4181939093923094e-14,8.407477924090294e-24,5.051585359117353e-13,2.7271748204064026e-20,1.365314377240374e-14,1.241951469331821e-36,3.019151274581143e-35,6.079476835753127e-18,8.129231146226808e-37,3.1143712978760684e-20,8.96093585962219e-43,2.1154963599549992e-35,2.9286043528857433e-38,5.819347201929633e-44,6.541338765595727e-43,1.3216360109355843e-39,8.166338893389557e-37,1.392915068325844e-35,2.4025621246830482e-18,4.514740188704638e-15
1.1959200553568102e-09,0.6085952271135231,5.85344834663702e-25,2.063298839807813e-17,1.0297588465905195e-28,6.499077284249864e-23,0.0,0.0,1.225785378638111e-22,2.2738867465010213e-41,7.317951951878557e-20,1.5677062557897419e-30,1.2259825216587321e-22,2.7983598002342955e-60,2.0713329494209886e-49,7.20820928949765e-43,4.3847236638169545e-50,4.7584842956728715e-15,1.40344789262608e-70,4.013680787527834e-68,9.509263380432761e-58,1.7194057043117017e-60,3.744568395723033e-46,9.9022989993659e-64,3.343399989541972e-40,7.048301006861951e-54,9.018565734829857e-54,7.180983918962623e-63,9.305577704459124e-98,2.833057103987847e-79,8.979817245051933e-38,5.1914985109724565e-76,3.311427154815728e-57,1.2594252559603278e-74,3.76,0.0,0.5324883551666559,0.9997366241367895,2.231314709333045e-45,1.0519414076004138e-68,1.0407003611271091e-06,6.960464445466988e-07,2.2604063185769404e-07,1.1861272379422716e-07,0.00026337586319856335,1.4925246873534313e-14,9.072543967242482e-24,5.191176810287435e-13,2.8282392365960127e-20,1.4385501139139436e-14,1.4234533384833887e-36,3.425881929675896e-35,6.411534787077105e-18,9.36504149746646e-37,3.2578801322496315e-20,1.0431556632499707e-42,2.4007849813433695e-35,3.348697258927887e-38,6.757932618747826e-44,7.602385460383037e-43,1.5520297016605378e-39,9.380933120426287e-37,1.5825028622633378e-35,2.497559530374157e-18,4.758484483544764e-15
1.2256929078266103e-09,0.608595230092808,6.331544421046243e-25,2.132876284287185e-17,1.1414182503631223e-28,7.014529417372173e-23,0.0,0.0,1.323065259165714e-22,2.6489842824385636e-41,7.893109177108844e-20,1.7330676640226277e-30,1.323138636049626e-22,3.1932399647321105e-60,2.417205097862804e-49,7.995971239847885e-43,5.110076797624423e-50,5.0086508447796164e-15,1.7691547821814205e-70,4.789184126350443e-68,1.1356371719201807e-57,2.0531646452746113e-60,4.27078572891799e-46,1.2451577903622483e-63,3.798326189839141e-40,8.232955786337505e-54,1.0504960057139184e-53,8.594479886825197e-63,1.263210768540927e-97,3.5633844173195977e-79,1.0202003747282897e-37,6.690507989909066e-76,3.9546315607473425e-57,1.6240930771796772e-74,3.76,0.0,0.5324883292580789,0.9997357901696101,2.6626882053672933e-45,1.3231312661492345e-68,1.0666089388900858e-06,7.140288311165795e-07,2.316791930315122e-07,1.209003378374849e-07,0.0002642098303774544,1.568798289838139e-14,9.772001511552952e-24,5.329416403144051e-13,2.92981207892404e-20,1.513745070066274e-14,1.626258740467034e-36,3.875352955577796e-35,6.7526415227355625e-18,1.0752829521783435e-36,3.4034542059204574e-20,1.2098295387525888e-42,2.7161023147926344e-35,3.8167899160241456e-38,7.819047917412356e-44,8.802903793726534e-43,1.815660691609865e-39,1.0740833440534231e-36,1.7923179041838964e-35,2.592668612058749e-18,5.008651047551741e-15
