Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41)
6.589416370302464e-20,0.8831175166023266,4.030709197891645e-23,5.937403049886753e-23,1.0522580471485167e-34,2.643482435395009e-35,0.0,0.0,2.4305233912751413e-18,3.2536094478332446e-33,2.4029900083562798e-45,1.605947939831137e-55,7.782981872359875e-48,2.800711993062043e-68,2.9109547831760213e-49,1.4280275321187951e-42,1.9964886663731433e-71,4.760955294747954e-32,7.5672539017058816e-90,4.8157896948813993e-60,2.0858655172895363e-95,2.9540398676537428e-96,4.7056181110312455e-31,2.832527540296468e-81,6.649311717028079e-51,4.37822321946144e-92,2.416322518398527e-102,7.140276034829443e-89,3.6817580731856035e-153,1.9664619404656638e-122,5.728900333814224e-50,4.124033711213385e-126,4.0855647312716455e-111,5.3291593066825706e-132,3.76,0.0,0.8295898331795946,0.9999999999995928,3.194528623017626e-47,9.084883870986056e-82,3.3064499280387126e-14,2.0062753652440414e-14,5.303751046135061e-15,7.697994581811167e-15,4.0727347355609725e-13,7.349717186468188e-29,3.631879491448619e-45,3.2332936360677107e-28,2.9241208865209743e-37,2.4247709341077417e-31,1.4975065115117056e-75,2.4437183705429614e-73,2.2335231378364995e-33,2.2880894884890727e-75,1.6835050180007258e-34,1.0874506087125788e-91,2.3852870395580162e-73,1.0884952761311224e-76,1.8858399017196421e-75,1.6988761558065263e-73,7.208289142056123e-93,5.643154718904616e-92,8.368877438287452e-89,5.751865024178741e-37,4.7609552947479585e-32,6.7629690166395655e-46,1.8585972335507075e-18,5.719664647978388e-19,6.369238689712448e-30,4.0099140803576984e-43,7.045066363199699e-30,3.1428006739892607e-30,3.234180981280288e-30,2.70519780235387e-31,2.6990933746471207e-30,2.8924047021755093e-43,1.9993091414633494e-30,7.321076074891119e-36,1.5287473303587959e-30,4.769801158874437e-41,1.1282951249438316e-47
1.3184557689666876e-19,0.8831175166023318,8.06492232134973e-23,1.1879964573790659e-22,4.21177448163083e-34,1.0580821111671557e-34,0.0,0.0,4.863158444921751e-18,1.3022916942258806e-32,1.9238531278978305e-44,2.5716091003705098e-54,6.231117973714763e-47,4.484788248873467e-67,2.330533811582502e-48,1.1432903275278594e-41,3.1988616457868977e-70,1.9056228588606268e-31,4.8515660135099236e-88,7.714230554160486e-59,1.3676296460880175e-93,3.788849627109894e-94,1.8834735638114773e-30,9.075278580823517e-80,5.323492440310104e-50,2.806994352863076e-90,1.549212720175677e-100,4.577819243619798e-87,3.731148671327095e-150,4.981592929754182e-120,4.5866036841627736e-49,1.0580792496120997e-123,5.240142699166544e-109,1.3679728315410835e-129,3.76,0.0,0.8295898331795615,0.9999999999991851,2.5575653272090202e-46,2.911721715439176e-80,6.615772531948714e-14,4.0142938021052944e-14,1.0612110042860309e-14,1.5402677255571957e-14,8.149007901821994e-13,2.9418022662000665e-28,2.9077119314029885e-44,1.2941600748901948e-27,1.1704104024358712e-36,9.70540287237409e-31,4.799534577335571e-74,7.832160143685608e-72,8.939913281374516e-33,7.333366854771046e-74,6.738407413368761e-34,6.970772421121167e-90,7.64488670545306e-72,3.4886464096701944e-75,6.0441498894052714e-74,5.444927810337794e-72,4.6206552051258284e-91,3.617373236765911e-90,5.364615144931756e-87,2.3022453469230226e-36,1.9056228588606297e-31,5.414491665208887e-45,3.718809234460398e-18,1.1444298596102202e-18,2.549355347374332e-29,3.210369516665339e-42,2.81986254254374e-29,1.2579393070977472e-29,1.2945152443847367e-29,1.0827841157976939e-30,1.0803407538538834e-29,2.3156829347423033e-42,8.002446915758908e-30,2.9303383574137625e-35,6.1189733519359906e-30,1.9092530866844466e-40,9.033221723335839e-47
2.6374840328395705e-19,0.8831175166023422,1.613335458946107e-22,2.376508762301661e-22,1.6852584252306866e-33,4.233708465865011e-34,0.0,0.0,9.728428552210491e-18,5.210863090385746e-32,1.539667200973466e-43,4.116249312907765e-53,4.986788286429299e-46,7.178581902362415e-66,1.865135345929539e-47,9.14979731225981e-41,5.126173541635838e-69,7.62497362579337e-31,3.107732482608516e-86,1.2349947223373502e-57,9.1507431296778e-92,4.854647903821239e-92,7.536347592593685e-30,2.9058809361164543e-78,4.260411871080555e-49,1.798056030631475e-88,9.924251533523519e-99,2.9323804977131796e-85,3.800664916699265e-147,1.2685406344664214e-117,3.67067691054359e-48,2.711664912896708e-121,6.714187892910609e-107,3.5096331536586818e-127,3.76,0.0,0.8295898331794953,0.9999999999983699,2.0468295877380115e-45,9.324812313945347e-79,1.323441773976823e-13,8.030330676000333e-14,2.1228828036527688e-14,3.08120426011436e-14,1.6301554231736989e-12,1.1771040939985891e-27,2.327053258185787e-43,5.1783260197088316e-27,4.68316613934482e-36,3.883425336631073e-30,1.5370542602130628e-72,2.5082546894462823e-70,3.5771297907758715e-32,2.348515795602047e-72,2.6962406840950983e-33,4.464845717529858e-88,2.4482802417459375e-70,1.1172414198746413e-73,1.9356431728594615e-72,1.7437418876901276e-70,2.959573395634538e-89,2.316961798366695e-88,3.4360867797764897e-85,9.211983065784145e-36,7.624973625793395e-31,4.333240617508857e-44,7.439233236271015e-18,2.2893566491878926e-18,1.0200742078475922e-28,2.5692713313208324e-41,1.1283123211090527e-28,5.033395770288348e-29,5.179747161602512e-29,4.332546854515876e-30,4.3227702241036015e-29,1.8532503178465968e-41,3.202021133214235e-29,1.172517037187673e-34,2.4483863739457102e-29,7.640216114057743e-40,7.229322841957624e-46
5.275540560585335e-19,0.8831175166023632,3.227024321046442e-22,4.753533372714106e-22,6.742131263710875e-33,1.693760513458832e-33,0.0,0.0,1.945896876677006e-17,2.0846845471784818e-31,1.2319676906235473e-42,6.587339035883906e-52,3.990188526281705e-45,1.1488068188427067e-64,1.492391655792044e-46,7.321228022860315e-40,8.222386061558254e-68,3.0504859600863592e-30,1.989822897721293e-84,1.9765660109707471e-56,6.359289836560785e-90,6.217100306468799e-90,3.0150297740573e-29,9.30168691797365e-77,3.408976803670753e-48,1.1512615970808945e-86,6.355044696282761e-97,1.877548306080598e-83,3.8816048740091846e-144,3.2388143371732636e-115,2.937099233749037e-47,6.945681723648235e-119,8.598518880113341e-105,9.009121897204186e-125,3.76,0.0,0.829589833179363,0.9999999999967394,1.6377747025612118e-44,2.9851105251309185e-77,2.647170815540533e-13,1.606240442448054e-13,4.246226402472995e-14,6.163077328448718e-14,3.2606646881138785e-12,4.70918286037683e-27,1.861996167376377e-42,2.0716675990931412e-26,1.8735714047655661e-35,1.5536230084555847e-29,4.92049954614525e-71,8.029557817668437e-69,1.431084845490395e-31,7.518193213271201e-71,1.0786718427164552e-32,2.8586381844154466e-86,7.837564438404714e-69,3.5765724352256193e-72,6.196483495356976e-71,5.582158926892387e-69,1.8948805968698328e-87,1.4834455404828865e-86,2.1999705027141988e-83,3.6853953667251497e-35,3.050485960086378e-30,3.467251549139728e-43,1.488008123985719e-17,4.579210228154877e-18,4.080961063713352e-28,2.0558074356243215e-40,4.513983997184471e-28,2.0136860632214068e-28,2.0722361494186385e-28,1.733300860075486e-29,1.729389571286062e-28,1.4828819023348457e-40,1.2810169563235684e-28,4.690831645796084e-34,9.795139789105115e-29,3.057157519987418e-39,5.78455669398046e-45
1.0551653616076865e-18,0.8831175166024051,6.454411679159377e-22,9.507582595808016e-22,2.6970721467334527e-32,6.775605016180458e-33,0.0,0.0,3.892004919581754e-17,8.339416859074307e-31,9.856677350717547e-42,1.0540814696974692e-50,3.192454287881486e-44,1.8382779046039687e-63,1.1940266880961035e-45,5.857538545634739e-39,1.321738311205722e-66,1.2202936938430623e-29,1.2737664392943186e-82,3.162965257436486e-55,4.711461746424032e-88,7.959905645933133e-88,1.206110063738143e-28,2.9769987680812415e-75,2.727440394862333e-47,7.369692986408682e-85,4.069059763918782e-95,1.2018949137176347e-81,3.969496972476514e-141,8.280284581600157e-113,2.3499024943401283e-46,1.7785835892776183e-116,1.1008895240862211e-102,2.3169931589008118e-122,3.76,0.0,0.8295898331790982,0.9999999999934783,1.3103442451416307e-43,9.554237555856736e-76,5.294628898667178e-13,3.212655192420148e-13,8.49291360046045e-14,1.2326823461997542e-13,6.521683213822959e-12,1.8838264520812392e-26,1.489738373432338e-41,8.287344820034295e-26,7.49489555792678e-35,6.214997819436219e-29,1.5748680667467017e-69,2.5699614558532022e-67,5.7248052763588754e-31,2.4062927559710725e-69,4.3150385366031835e-32,1.8298923331141988e-84,2.5085115488230665e-67,1.14472720949727e-70,1.9832628565770895e-69,1.786640510837044e-67,1.2129647939141043e-85,9.495939835608417e-85,1.408261171806566e-81,1.4742799587990071e-34,1.2202936938430777e-29,2.7740648896926142e-42,2.976177724688929e-17,9.158917385335391e-18,1.632517281344483e-27,1.6448021133457003e-39,1.805740551821046e-27,8.055399810122502e-28,8.289619214659455e-28,6.933767715587005e-29,6.918121287038157e-28,1.1864181928846008e-39,5.124484860728023e-28,1.876485368483898e-33,3.9183747969312595e-28,1.2234214299939424e-38,4.62808477092267e-44
2.1103879727059924e-18,0.8831175166024887,1.2909224931034308e-21,1.9015681051071927e-21,1.0788728789550172e-31,2.7103615379499007e-32,0.0,0.0,7.784221005362595e-17,3.3359024825204164e-30,7.885716241071778e-41,1.686616135303537e-49,2.5540852645196043e-43,2.9413942509048196e-62,9.552666978569675e-45,4.6862532972765694e-38,2.1341572664676756e-65,4.8813734083226623e-29,8.153000640523872e-81,5.0611121552645986e-54,3.8358086168897135e-86,1.018997046130285e-85,4.82463656794412e-28,9.527130467573093e-74,2.1820559046586315e-46,4.717121585105401e-83,2.6056845404467313e-93,7.692972349933223e-80,4.0620672039503106e-138,2.1183340585542347e-110,1.8800112453868e-45,4.553800118415459e-114,1.4093174650425819e-100,5.983681668624778e-120,3.76,0.0,0.8295898331785686,0.9999999999869562,1.0483252829758641e-42,3.0576642227006203e-74,1.058954506491737e-12,6.425484693468547e-13,1.6986287997823366e-13,2.4654315716615653e-13,1.3043720248556006e-11,7.535612436195807e-26,1.1918472777259342e-40,3.315072812120328e-25,2.998080213186037e-34,2.486100290090581e-28,5.040071016643929e-68,8.22468147018246e-66,2.2900152950286278e-30,7.70089040345652e-68,1.7260856523481076e-31,1.1712475535673817e-82,8.028022526447094e-66,3.663485563381527e-69,6.347062245048021e-68,5.717809139515221e-66,7.763746651143505e-84,6.078005847565661e-83,9.013767778403135e-80,5.897374471819241e-34,4.8813734083227873e-29,2.219357377777875e-41,5.952516926039253e-17,1.8318331696682623e-17,6.530334846025325e-27,1.3159041598505659e-38,7.223256123105032e-27,3.222291040437367e-27,3.315982613575496e-27,2.7736199441606334e-28,2.7673611180126383e-27,9.491796247314236e-39,2.0498773540755692e-27,7.506246904193156e-33,1.5674136972342593e-27,4.897556171386258e-38,3.702643593432733e-43
4.220833194902604e-18,0.8831175166026561,2.5819005577380345e-21,3.803187799790408e-21,4.315580281496494e-31,1.0841740699337651e-31,0.0,0.0,1.5568653176809643e-16,1.3343881412581008e-29,6.308722757395492e-40,2.698654443341643e-48,2.043317652190747e-42,4.7063504836934835e-61,7.64231497038997e-44,3.7490916212229687e-37,3.476394737106292e-64,1.952589095635414e-28,5.218206973691822e-79,8.098073659468939e-53,3.5049093838838625e-84,1.3043988625758927e-83,1.9298938886919448e-27,3.0487992703659276e-72,1.7456861642866533e-45,3.0191236144203214e-81,1.6692660902031648e-91,4.923772694942524e-78,4.1581753035197437e-135,5.421118823186861e-108,1.5040447007674667e-44,1.1658529912440227e-111,1.804041401330693e-98,1.558232336573349e-117,3.76,0.0,0.8295898331775096,0.9999999999739121,8.386803272054246e-42,9.785061889323906e-73,2.1179377397405375e-12,1.2851143699982184e-12,3.3973036798101225e-13,4.930930017593368e-13,2.6087794251281647e-11,3.0143063020181337e-25,9.535004546103629e-40,1.3260560978068883e-24,1.1992564820309203e-33,9.94460350132831e-28,1.6129016501060886e-66,2.6320268478557704e-64,9.160247570705467e-30,2.4644055229032046e-66,6.904483103775928e-31,7.496357054988052e-81,2.569092908266806e-64,1.1723727469383378e-67,2.031159312228797e-66,1.8297884501400913e-64,4.9690449123649036e-82,3.8901171554449346e-81,5.769098231843218e-78,2.359009519995709e-33,1.9525890956355135e-28,1.775528090135553e-40,1.1905195328515518e-16,3.663716030732187e-17,2.6121870830601656e-26,1.0527483160558413e-37,2.889361233021799e-26,1.2889426401375316e-26,1.32642003106143e-26,1.1094705487316147e-27,1.1069669672928911e-26,7.593617278113561e-38,8.199676236663088e-27,3.002559848057637e-32,6.269782347595946e-27,1.9619994398034794e-37,2.9621851889195274e-42
8.44172363929583e-18,0.8831175166029906,5.163918344045665e-21,7.606427203678573e-21,1.7262504447622697e-30,4.336799574160041e-31,0.0,0.0,3.1137517519245216e-16,5.337606861923538e-29,5.047038138675837e-39,4.317902004287602e-47,1.6346750271923258e-41,7.53025650739351e-60,6.1139245213663624e-43,2.9993088855629706e-36,5.759601546105308e-63,7.810435887934044e-28,3.3397441775392323e-77,1.2957153242586307e-51,3.5870632033180446e-82,1.669683433231255e-81,7.719654064231366e-27,9.756345765328148e-71,1.3965655141877472e-44,1.9322921786103954e-79,1.0703262812771274e-89,3.1513010596466123e-76,4.2572641770662137e-132,1.3875739218313947e-105,1.2032500482499825e-43,2.9846863172624565e-109,2.309248053864336e-96,4.123901606610653e-115,3.76,0.0,0.8295898331753915,0.9999999999478237,6.709525350775523e-41,3.131333290307352e-71,4.235904206233182e-12,2.570246173067682e-12,6.794653442086505e-13,9.861926889489698e-13,5.2175941989771095e-11,1.2057347871235049e-24,7.628094171541767e-39,5.304278302882582e-24,4.7970747086237126e-33,3.9778818792702895e-27,5.161411615773801e-65,8.422691968056559e-63,3.6641363213746013e-29,7.886290718337473e-65,2.761821353812425e-30,4.7977878106205435e-79,8.221298444544058e-63,3.751684610001171e-66,6.499868910331315e-65,5.855466285502733e-63,3.180267819174818e-80,2.489736885804661e-79,3.692314701246115e-76,9.436227968083394e-33,7.810435887934842e-28,1.4204393481016133e-39,2.3810552132570516e-16,7.327481748037959e-17,1.0448854619082462e-25,8.422086479898833e-37,1.1557562497246246e-25,5.1558230106867175e-26,5.305734092856402e-26,4.437927330105876e-27,4.427912902127612e-26,6.074965925562119e-37,3.2799038572921893e-26,1.201036156000975e-31,2.507938450568892e-26,7.871574744427496e-37,2.3697762797690964e-41
1.688350452808228e-17,0.8831175166036599,1.0328200544814264e-20,1.521290606954185e-20,6.905043074509377e-30,1.734775996207992e-30,0.0,0.0,6.227524620228225e-16,2.1350536041223424e-28,4.0376545260355615e-38,6.908687099478043e-46,1.3077501903026298e-40,1.2048486955039926e-58,4.891168617823653e-42,2.3994613355771095e-35,9.846780043529991e-62,3.1241902883808046e-27,2.1374656369287952e-75,2.0731633544113568e-50,4.0159176791782825e-80,2.1372286320317318e-79,3.0878773162439703e-26,3.1220607813713965e-69,1.1172590545989954e-43,1.2366839854180178e-77,6.875355703192158e-88,2.016860378835383e-74,4.359076518596952e-129,3.5518917341078036e-103,9.626057627519397e-43,7.640928632385732e-107,2.955889203642733e-94,1.124700137899504e-112,3.76,0.0,0.8295898331711552,0.9999999998956471,5.367657100117947e-40,1.0020625153945601e-69,8.471837139198646e-12,5.140509786273552e-12,1.3589352975522518e-12,1.9723920553413256e-12,1.0435223639890275e-10,4.822963686828617e-24,6.102511557309401e-38,2.1217220757378498e-23,1.9188396288350596e-32,1.591160855640394e-26,1.6516719645900058e-63,2.6952944026708463e-61,1.4656619989154613e-28,2.523643975060922e-63,1.1047341745506147e-29,3.0706224050099673e-77,2.6308476932119032e-61,1.2005537862527634e-64,2.07998355869545e-63,1.873772131220886e-61,2.035396728334323e-78,1.5934514332067569e-77,2.3631108433729484e-74,3.7745855047043954e-32,3.124190288381444e-27,1.1363582298875259e-38,4.762126573709034e-16,1.465501316336117e-16,4.179563102372456e-25,6.737709160632368e-36,4.623048509277344e-25,2.0623396957443494e-25,2.1223044284069814e-25,1.775179953232703e-26,1.7711741613859006e-25,4.8600015658762174e-36,1.3119682140782127e-25,4.804169052813253e-31,1.0031804822136852e-25,3.167443728394264e-36,1.8958322794855556e-40
3.3767066305655175e-17,0.8831175166049984,2.065775145896188e-20,3.042586403361626e-20,2.7620291936927527e-29,6.939500378916097e-30,0.0,0.0,1.2455070356101998e-15,8.540236134654531e-28,3.230133293828261e-37,1.1053934397629602e-44,1.0462071097856472e-39,1.927764022151576e-57,3.912946466613981e-41,1.9195747458879383e-34,1.8415636770403766e-60,1.2496793276472216e-26,1.8075575422644342e-73,3.3170764526652185e-49,8.07707754026545e-78,4.788868959617129e-77,1.2351540554859096e-25,9.990643036940095e-68,8.93809917149437e-43,1.0458074632516695e-75,5.85659371768277e-86,1.7055671687341133e-72,5.8908217352602824e-126,1.2002796226738123e-100,7.700869143650277e-42,2.5821851528908263e-104,6.623197413440178e-92,7.25913645817882e-110,3.76,0.0,0.8295898331626828,0.999999999791294,4.29414636958714e-39,3.715169083084224e-68,1.6943703005050293e-11,1.0281037040953069e-11,2.7178752077927532e-12,3.944790756178396e-12,2.0870482094577717e-10,1.9291903868836188e-23,4.8820237434793794e-37,8.48690958981534e-23,7.675377920091886e-32,6.364659695649892e-26,6.123241341872175e-62,9.992260955458683e-60,5.862663030137942e-28,9.35590211182428e-62,4.4189480486005615e-29,2.2718753942462086e-75,9.753337812529873e-60,4.4508114551292925e-63,7.71112043003457e-62,6.946632631010456e-60,1.50593825243182e-76,1.1789541742758998e-75,1.7484056370437437e-72,1.5098981371926988e-31,1.2496793276477328e-26,9.090892860237382e-38,9.524269293176936e-16,2.9310075916854305e-16,1.6718294897275394e-24,5.390183312629476e-35,1.8492241035910807e-24,8.2493797771287035e-25,8.489239276158748e-25,7.100737808265991e-26,7.084714597881846e-25,3.888012757318764e-35,5.247886187515203e-25,1.921672503013859e-30,4.012732130108247e-25,1.282019004143588e-35,1.5166703324984323e-39
6.753418986080098e-17,0.8831175166076755,4.132079933767547e-20,6.085178089115689e-20,1.104817034081499e-28,2.7761066791514644e-29,0.0,0.0,2.4910161824914987e-15,3.4160987970284545e-27,2.5841106113567137e-36,1.7686322824581403e-43,8.369730950297451e-39,3.0844272776946176e-56,3.1303617574794934e-40,1.5356620461751306e-33,3.701886317849414e-59,4.998723940356863e-26,1.1612358124697205e-71,5.307334440584601e-48,1.013597548467973e-75,6.150302307552634e-75,4.940622406895651e-25,3.197013712347439e-66,7.150490289684055e-42,6.7186193631182385e-74,3.8172787220696635e-84,1.0957137639002277e-70,6.062027740891026e-123,3.0871938859142186e-98,6.160704763510442e-41,6.641724911140536e-102,8.50618180112537e-90,2.3271767216967854e-107,3.76,0.0,0.8295898331457378,0.9999999995825876,3.4353349101172527e-38,1.194068987649376e-66,3.388743473643643e-11,2.05620916633832e-11,5.43575504248695e-12,7.889588030061985e-12,4.17409972953972e-10,7.716771407644416e-23,3.9056248091308995e-36,3.39476791542077e-22,3.0701549801410806e-31,2.545867185031409e-25,1.9678212025922306e-60,3.211204634505998e-58,2.3450682939230528e-27,3.006698864209072e-60,1.7675815569797855e-28,1.4632041854286426e-73,3.134422132688929e-58,1.430353709170817e-61,2.4781166871167447e-60,2.2324335661565545e-58,9.699014099337226e-75,7.593069081277906e-74,1.1260628946832142e-70,6.040080993799543e-31,4.9987239403609537e-26,7.2727251213380974e-37,1.9048554726368496e-15,5.862020111522738e-16,6.687326439046343e-24,4.312153033179492e-34,7.396905796486342e-24,3.299756118618645e-24,3.395700006937619e-24,2.8402986847088844e-25,2.8338893906071477e-24,3.110414766763687e-34,2.0991571323295073e-24,7.686699744769926e-30,1.6050948901031017e-24,5.248389012928498e-35,1.213338080168712e-38
1.3506843697109256e-16,0.8831175166130294,8.266267929658971e-20,1.2170361832380887e-19,4.419302560136413e-28,1.1106857761873922e-28,0.0,0.0,4.982034475080276e-15,1.3664403870682162e-26,2.0672902509447264e-35,2.8298137974203474e-42,6.695888375950339e-38,4.9350873733693695e-55,2.5042911680421254e-39,1.2285305023115425e-32,8.330636765483785e-58,1.9994910662339073e-25,7.432359696386891e-70,8.491744954063128e-47,1.2823507881763272e-73,7.8726034538064e-73,1.9762501413240665e-24,1.0230457730688735e-64,5.72039702648997e-41,4.300177257841456e-72,2.5132383754870206e-82,7.012993173918893e-69,6.207956009094918e-120,7.90373685298588e-96,4.928567961321143e-40,1.700417298485597e-99,1.0888383792307329e-87,8.329996053942264e-105,3.76,0.0,0.8295898331118478,0.9999999991651749,2.748290315701378e-37,3.822354949734229e-65,6.777489819794012e-11,4.112420136052784e-11,1.0871514768728118e-11,1.5779182066666963e-11,8.348202086281566e-10,3.086710563716591e-22,3.124502197501586e-35,1.357907839761374e-21,1.2280626993974587e-30,1.018347577087359e-24,6.2978753679153615e-59,1.0277235780667013e-56,9.380279939185909e-27,9.62273157202947e-59,7.070331442660197e-28,9.36666698813064e-72,1.0031498952721967e-56,4.577747714780433e-60,7.931040979539177e-59,7.14474736046622e-57,6.208800904328992e-73,4.86068520923878e-72,7.208465759394709e-69,2.4164185459375666e-30,1.9994910662371794e-25,5.818184469813813e-36,3.809712556977463e-15,1.1724045027752086e-15,2.67493225770241e-23,3.4497249628413806e-33,2.9587641809010076e-23,1.3199032961471443e-23,1.358280849240874e-23,1.1361201560296005e-24,1.1335564353203434e-23,2.4883335722621354e-33,8.396633772607736e-24,3.074681819593158e-29,6.42038361898894e-24,2.195602177130597e-34,9.70671206768301e-38
2.701369311916757e-16,0.8831175166237373,1.6540957601887465e-19,2.4340730805942337e-19,1.7677468772964985e-27,4.444683705846694e-28,0.0,0.0,9.964071055562547e-15,5.465763281771201e-26,1.6538331796444223e-34,4.527703543991986e-41,5.356870526077005e-37,7.896142317446932e-54,2.003433524668087e-38,9.828246929335922e-32,2.10324487932611e-56,7.997968558213113e-25,4.756718600951206e-68,1.3586800305506336e-45,1.6317533778549982e-71,1.0076940496822649e-70,7.905002455026271e-24,3.2737494239439276e-63,4.5763202010795675e-40,2.7521185831625476e-70,1.6981126363996863e-80,4.48832356231257e-67,6.356928902632387e-117,2.0233488686554347e-93,3.942856622980291e-39,4.3530833739643294e-97,1.393758180312153e-85,3.3470220954560655e-102,3.76,0.0,0.8295898330440679,0.9999999983303496,2.1986656265267442e-36,1.2236847953598418e-63,1.3554982511587307e-10,8.224842256395436e-11,2.1743034448621516e-11,3.1558368095228406e-11,1.6696404066077952e-09,1.2346846485271025e-21,2.4996027372099527e-34,5.4316315677818004e-21,4.912251771630204e-30,4.073392048260456e-24,2.015330707296568e-57,3.288731398512058e-55,3.752113808177003e-26,3.079290445357373e-57,2.8281340517399443e-27,5.994718207556176e-70,3.2100953586179165e-55,1.4648868426892269e-58,2.5379466297713047e-57,2.2863301855578456e-55,3.9736665644648386e-71,3.110865166479129e-70,4.6134585791491974e-67,9.668754154155606e-30,7.997968558239292e-25,4.654549388117818e-35,7.619426716467896e-15,2.3448094366429713e-15,1.0699732283423844e-22,2.759780957697103e-32,1.183506033526617e-22,5.279614939154698e-23,5.433124987259804e-23,4.544481747332104e-24,4.534226849726387e-23,1.9906674565283802e-32,3.358654500613248e-23,1.229873092287369e-28,2.568154245274834e-23,9.552373571021503e-34,7.76537289611675e-37
4.0520542541225887e-16,0.8831175166344454,2.4821960954412437e-19,3.651110126653772e-19,3.756499617016472e-27,9.44780194156829e-28,0.0,0.0,1.4946107631349533e-14,1.1614748053748787e-25,4.7289304025486515e-34,1.6664956610507411e-40,1.5317562618682232e-36,2.9063048744025913e-53,5.728568029290854e-38,2.810264503350821e-31,8.88471830097416e-56,1.6995687708803062e-24,2.3605189897862787e-67,5.179968398091584e-45,8.424529306486564e-71,5.199328355006855e-70,1.6798130872184726e-23,1.5315332003875966e-62,1.3085418452366471e-39,1.365737280474359e-69,8.599161578278694e-80,2.2273279959605337e-66,5.671455854816311e-116,1.402463999990124e-92,1.127410818667531e-38,3.017304159205323e-96,7.191337608741807e-85,1.980812192993613e-101,3.76,0.0,0.829589832976288,0.9999999974955246,6.286863661471616e-36,5.410356276297653e-63,2.0332475202873166e-10,1.233726455765179e-10,3.261455435592595e-11,4.7337552079141627e-11,2.5044603312187926e-09,2.6237051682945326e-21,7.1473023432031e-34,1.1542215931240485e-20,1.0438535191003956e-29,8.655959640435675e-24,8.909575679989001e-57,1.453915041451764e-54,7.973243645974325e-26,1.361323567031719e-56,6.0097863859212404e-27,3.2082675035080743e-69,1.419150863428104e-54,6.476118126754512e-58,1.1220008788513698e-56,1.0107635463624888e-54,2.126636285218669e-70,1.6648801941648846e-69,2.4690418896683697e-66,2.0551297268940355e-29,1.6995687708877915e-24,1.3310690478951336e-34,1.142914086676754e-14,3.5172143211326305e-15,2.2736933009634364e-22,7.891269021548002e-32,2.5149505342655657e-22,1.1219182906527062e-22,1.1545391476301514e-22,9.657024143873873e-24,9.635232467522657e-23,5.692238409807147e-32,7.137141369310484e-23,2.613480526742952e-28,5.457328253967808e-23,2.142967749243479e-33,2.220419241220182e-36
5.40273919632842e-16,0.8831175166451535,3.3109277987084718e-19,4.868147321416991e-19,6.4082050775384444e-27,1.6121313076269331e-27,0.0,0.0,1.992814420244124e-14,1.9813394700303337e-25,9.974685697617207e-34,4.22659388198485e-40,3.230967423007302e-36,7.371018517720884e-53,1.2083209224027582e-37,5.927661820588667e-31,2.8547039035801895e-55,2.8992650029030834e-24,9.985875183575396e-67,1.3937088704613394e-44,4.587368175615052e-70,2.8364139429429243e-69,2.8655634983822516e-23,4.940838262759177e-62,2.760094203444156e-39,5.777578402194704e-69,3.668149588585887e-79,9.422428112585124e-66,3.7168240502670925e-115,7.432310862759685e-92,2.378036353736132e-38,1.5990083343652656e-95,3.923157032359492e-84,1.5347036545984739e-100,3.76,0.0,0.8295898329085081,0.9999999966607,1.3260919383123855e-35,1.8492912536937885e-62,2.710996789365158e-10,1.6449687039821823e-10,4.34860744906414e-11,6.311673401840686e-11,3.3392799824612387e-09,4.475732635720922e-21,1.507573158422278e-33,1.968965993399425e-20,1.780691263519364e-29,1.47660507206103e-23,3.044647067240166e-56,4.9684270798246664e-54,1.3601418045643348e-25,4.652017122586708e-56,1.0251990643179156e-26,1.2123239403836528e-68,4.84962838287513e-54,2.2130676414801348e-57,3.8341856786603984e-56,3.4540566674192254e-54,8.036025896702733e-70,6.291165290648397e-69,9.329891443271097e-66,3.5066740678916965e-29,2.8992650029188718e-24,2.80791033739404e-34,1.52388550078764e-14,4.689619156244189e-15,3.8786534338697174e-22,1.6645009738346767e-31,4.290209910423336e-22,1.9138607248192042e-22,1.969508022646407e-22,1.6473747134709116e-23,1.6436573070212616e-22,1.2006907303384099e-31,1.2175123933400419e-22,4.458290468148775e-28,9.309560375696078e-23,3.8332801566722524e-33,4.68352209959881e-36
