Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885),S(4664),S(3782),S(5203),S(2642)
4.4606681482597106e-08,0.7332592122248087,3.8928042241677277e-08,7.361959629660417e-10,2.052906885530316e-09,4.006716761365621e-09,0.0,0.0,1.764540479534768e-07,3.1628110772809966e-11,1.0779630524093604e-11,6.2092962247094395e-12,1.5805885639206573e-12,8.71367564483513e-25,2.3918914693936874e-17,8.632700214942009e-11,1.1898199308239876e-10,8.883791446729479e-10,4.79925997757399e-25,6.441419320635731e-18,1.0492363044450751e-21,4.4745599163320555e-21,3.279508762165539e-11,1.0341997114581772e-20,1.4048034409160308e-15,4.574256102245062e-25,1.3405743414952274e-27,1.3813700079806215e-20,3.1642496425930947e-22,7.601556548494091e-23,4.0113800278314354e-16,2.2804632560435378e-25,2.3245854337719522e-26,5.156115414775616e-25,3.76,0.0,0.6117351695519837,0.9990059759111327,1.2521205289406535e-10,9.707012931543557e-13,0.001485051610736379,0.001190701389324119,0.0002844576872937642,9.714869748811872e-06,0.0009938425959246837,8.307226577068189e-08,8.545454053497353e-14,5.847924931051554e-10,1.2769085692950016e-16,4.432846686886021e-09,1.3523351369785778e-20,3.6912334085377474e-20,1.0884297316339639e-11,1.703137577951097e-20,1.5529217413514115e-14,1.4769493450344408e-26,5.838787701243612e-20,1.5169460978234073e-22,5.033026413483958e-21,2.5012925921427893e-20,8.772963797742715e-28,8.586185507044136e-27,2.916739575551746e-22,4.284071528636657e-14,1.400409194482216e-09,4.39053159789388e-13,1.0464278997037772e-07,1.101552752482959e-08,4.814886549518908e-08,4.74565957466236e-10,3.113532627239864e-08,4.5987371773415255e-09,2.949708870113956e-09,5.606826361375244e-11,5.247785127973322e-10,4.72902498677346e-11,7.015144182350955e-09,2.258432899051403e-14,9.077814001196144e-07,2.036896805788016e-12,1.6237069298972515e-09,3.57928455870805e-17,4.210575238966356e-14,9.57008369704997e-19,8.218717005412365e-12,2.0931963630173329e-10,2.926429933498402e-13,3.529932953545715e-10,1.6071235691322634e-19,2.339356121695926e-15,8.709329767545193e-12,8.994526330721048e-07,2.3173959642019245e-15,5.932976630292126e-12,9.276859280362484e-11,3.2264671898665347e-12,3.689833473792689e-20,1.2515830718094914e-10,1.3330079282077188e-14,8.290362578130404e-16,4.05682649072262e-18,1.7613673589260437e-20
4.5570546151624806e-08,0.7332635878366581,4.041335488400128e-08,7.779716998212558e-10,2.158147441177325e-09,4.251697770089526e-09,0.0,0.0,1.8026847248170833e-07,3.300451905125962e-11,1.1416952595918351e-11,6.524634133729364e-12,1.6824115091859911e-12,9.476327527645494e-25,2.4913940555781606e-17,8.842174170412895e-11,1.256390983412352e-10,9.272555542692275e-10,5.218117287539404e-25,6.99769496599306e-18,1.134495067248981e-21,4.801836541200586e-21,3.2894416077670546e-11,1.1733221482548784e-20,1.4992965025548897e-15,5.08022640259814e-25,1.5056686611730425e-27,1.5283501626635823e-20,3.609334236649194e-22,8.645086580261637e-23,4.371462677538173e-16,2.575271597205461e-25,2.657276013375964e-26,5.929228696474521e-25,3.76,0.0,0.6117030975047442,0.9990059718676604,1.344104930072756e-10,1.0481976556813206e-12,0.0015171028372527012,0.001216594329671134,0.00029060872207851317,9.714437727211124e-06,0.0009938425916287575,8.672596783911618e-08,9.089443197302098e-14,5.848317989383252e-10,1.3048987832036717e-16,4.62751466376913e-09,1.521549183281262e-20,4.0838322809459306e-20,1.1374675323295422e-11,1.9151865874619835e-20,1.5951940765759898e-14,1.663039724801063e-26,6.492172001107427e-20,1.6893419500173005e-22,5.6074890356220596e-21,2.774392771923762e-20,9.877388340131357e-28,9.667652082538169e-27,3.354702043528844e-22,4.377279029076206e-14,1.463616897310482e-09,4.691333557210878e-13,1.0642019705922267e-07,1.1122452529337693e-08,4.981026958698467e-08,5.018901248322414e-10,3.23037027011803e-08,4.750575729671047e-09,3.02457578336502e-09,5.744971794140673e-11,5.353713338987999e-10,4.9311831993897074e-11,7.2929254905875786e-09,2.3726980126790544e-14,9.274771971441515e-07,2.111639797737298e-12,1.6945024186918636e-09,3.943981227654591e-17,4.420344231854725e-14,1.0017043132319737e-18,8.366497826517e-12,2.1715690987602834e-10,3.1183561716237707e-13,3.5376307875404684e-10,1.6792886183949267e-19,2.4440674648912365e-15,9.109366287865095e-12,9.188146373416166e-07,2.4299500960428528e-15,5.992008922454041e-12,9.479349188745803e-11,3.367321822637071e-12,3.932853522138447e-20,1.281196359935971e-10,1.3645481998230007e-14,8.683256523630452e-16,4.317751891662473e-18,1.8713901008633507e-20
4.6534410820652506e-08,0.7332679632350533,4.1920933108541036e-08,8.211142111897289e-10,2.266477274796278e-09,4.5059084743849665e-09,0.0,0.0,1.8408298600653822e-07,3.4410019626709525e-11,1.2077049023534656e-11,6.847599754327588e-12,1.7882490653476624e-12,1.0295689428831277e-24,2.595101994227619e-17,9.050299074494761e-11,1.3250439866855976e-10,9.669638597650445e-10,5.662870720008502e-25,7.588369429273089e-18,1.2242619219189458e-21,5.1429316281411364e-21,3.299008872686517e-11,1.3275702542514045e-20,1.5976011603691525e-15,5.628831834792076e-25,1.687893323100548e-27,1.6869783812851452e-20,4.104983990752115e-22,9.803166816551139e-23,4.755099808071685e-16,2.899932389195542e-25,3.0286329041479277e-26,6.796997759700307e-25,3.76,0.0,0.6116710271087359,0.9990059678183575,1.4407450876212554e-10,1.1299741714386854e-12,0.001549152462273505,0.0012424857681132312,0.00029675949599213485,9.714005727417229e-06,0.0009938425873270587,9.045827175610951e-08,9.654979225890572e-14,5.848711023878772e-10,1.3328870392132728e-16,4.826360271962096e-09,1.707572722701175e-20,4.5085845597306623e-20,1.1876347516555237e-11,2.148142973426341e-20,1.637805222121195e-14,1.8677429444028115e-26,7.20214439249719e-20,1.8769044314599088e-22,6.232709710752153e-21,3.07049219458678e-20,1.1092184393598492e-27,1.0857251240305408e-26,3.8468139514265856e-22,4.4704814633541645e-14,1.5282253197695595e-09,5.006662716485895e-13,1.0818430749126581e-07,1.1229772733522736e-08,5.1491610792462886e-08,5.301447056364219e-10,3.3489564923621426e-08,4.903372929819505e-09,3.0995995107527398e-09,5.884025153270824e-11,5.459225474096959e-10,5.1371061227931296e-11,7.575404758556683e-09,2.4911841141728115e-14,9.471757157460879e-07,2.1873301804696036e-12,1.7668028165302322e-09,4.338442113730808e-17,4.634919186658485e-14,1.0473420656608202e-18,8.5131217808818e-12,2.250820252535979e-10,3.3202373372968034e-13,3.544994805222391e-10,1.7528981479352356e-19,2.5509061702162305e-15,9.519050284789759e-12,9.381735456223007e-07,2.5453528052844074e-15,6.051140149598958e-12,9.681948349300719e-11,3.5111716109884155e-12,4.1885180024799385e-20,1.3108046439764675e-10,1.396083141993102e-14,9.084521217279882e-16,4.589177538724264e-18,1.985720648919656e-20
4.84621401587079e-08,0.7332767133914857,4.5002029849640486e-08,9.115426901977982e-10,2.4925153052762623e-09,5.042561657798757e-09,0.0,0.0,1.9171228775037233e-07,3.73082432971049e-11,1.3466862051001877e-11,7.516236382135559e-12,2.0121921864939034e-12,1.2119356193589251e-24,2.8156214463879616e-17,9.462433563515456e-11,1.4686395832615211e-10,1.0488759316821595e-09,6.634060813815626e-25,8.878143931547671e-18,1.4177379682563661e-21,5.866897137145052e-21,3.3171595569324424e-11,1.686590836906387e-20,1.805814856266937e-15,6.864068817969374e-25,2.109681140621462e-27,2.041622052902166e-20,5.265879985018709e-22,1.2501368523342281e-22,5.596980694766222e-16,3.6477131438143695e-25,3.9014853649624755e-26,8.853360553315141e-25,3.76,0.0,0.611606891269393,0.9990059597021483,1.6485341200844713e-10,1.3068956085422345e-12,0.0016132469081495497,0.001294264139667412,0.000309060261374818,9.713141793317474e-06,0.0009938425787062337,9.81586694049935e-08,1.0852031958705583e-13,5.849497021425911e-10,1.3888576781887382e-16,5.236582579114603e-09,2.1351214055863063e-20,5.462159441438369e-20,1.2913697171183686e-11,2.6830114375739748e-20,1.7240442433373912e-14,2.338643924802647e-26,8.806061442961202e-20,2.3013992240150214e-22,7.648433977654985e-21,3.737273253179617e-20,1.3886401605038086e-27,1.359369518486811e-26,5.015142956145342e-22,4.656871136688919e-14,1.6616437726158132e-09,5.682782759936369e-13,1.1167405833339105e-07,1.1445772123557314e-08,5.491361795473366e-08,5.894888479742199e-10,3.5913363268548095e-08,5.2116825303840854e-09,3.2500894079545308e-09,6.164967606243644e-11,5.669024476592455e-10,5.5601427061190845e-11,8.154368855725005e-09,2.7413057022620904e-14,9.86580823978496e-07,2.3415261044849347e-12,1.9159169277984136e-09,5.2241644957534045e-17,5.078357415537611e-14,1.1414173049319064e-18,8.80302062792317e-12,2.4118587415613154e-10,3.7555275695227995e-13,3.558836943099609e-10,1.9044111039834766e-19,2.7709211816090852e-15,1.0367642446126468e-11,9.768820763067753e-07,2.7847801710417814e-15,6.169846039943717e-12,1.0087480575384588e-10,3.8078531515729655e-12,4.739901178727014e-20,1.3700061349014513e-10,1.4591369688837852e-14,9.911946977611678e-16,5.164249382297954e-18,2.2275929597058266e-20
5.019709656295776e-08,0.7332845878022763,4.784904394167971e-08,9.9770800095793e-10,2.7067900088720732e-09,5.558465671399733e-09,0.0,0.0,1.985789830739759e-07,4.001600405971352e-11,1.479883645304142e-11,8.143646004934498e-12,2.228024772575052e-12,1.3993201898547278e-24,3.029674853909237e-17,9.828590272764575e-11,1.6051015624360837e-10,1.1254413118839852e-09,7.606874600687081e-25,1.0169839423509282e-17,1.60832036954415e-21,6.5664328134041276e-21,3.332508612625207e-11,2.0749607634621968e-20,2.00665494649959e-15,8.147669856759156e-25,2.563579210166774e-27,2.4068788109641872e-20,6.530688810469182e-22,1.5422008329246984e-22,6.445258210513777e-16,4.445946273243795e-25,4.856555592844911e-26,1.1125350729596651e-24,3.76,0.0,0.6115491746586429,0.9990059523773428,1.8528344083202903e-10,1.4820922300259414e-12,0.001670926433130314,0.0013408595385094521,0.0003201300584535854,9.712364326911099e-06,0.0009938425709274756,1.0535780616012477e-07,1.2006397755235337e-13,5.850204337504315e-10,1.4392245588832865e-16,5.620065625996339e-09,2.5906361545371772e-20,6.44997977934202e-20,1.3886245708534949e-11,3.25214223390727e-20,1.802818850917923e-14,2.840867431636276e-26,1.0479832492660692e-19,2.7453194937678497e-22,9.129814814047233e-21,4.430446345382422e-20,1.6866094707769888e-27,1.6512008034151166e-26,6.309336694013699e-22,4.824604524451861e-14,1.7865094575170538e-09,6.345776762997255e-13,1.1477286378541163e-07,1.164192212698967e-08,5.806043722623156e-08,6.461897574144687e-10,3.815365265356161e-08,5.492050813067203e-09,3.385998961777806e-09,6.421203995017676e-11,5.856478399100997e-10,5.953493996090436e-11,8.691288378997003e-09,2.982087113057258e-14,1.0220545009043329e-06,2.483477623801896e-12,2.0552628780848405e-09,6.14258411319373e-17,5.493564475843733e-14,1.2292419642494554e-18,9.060273125008025e-12,2.559554459884157e-10,4.185598639270486e-13,3.570422776623008e-10,2.0456144334409708e-19,2.9760994419236114e-15,1.1165097151438526e-11,1.0117091708808194e-06,3.0102041879111428e-15,6.277357148168195e-12,1.0452848714609218e-10,4.085101188738699e-12,5.2848286351210547e-20,1.4232702258526165e-10,1.515867040588174e-14,1.0684728655398292e-15,5.719524327837071e-18,2.4607299062187643e-20
5.1849643425747796e-08,0.7332920875395122,5.062490986254699e-08,1.0840447696604023e-09,2.9205851739308466e-09,6.079590721543834e-09,0.0,0.0,2.0511980987934013e-07,4.2682602164544827e-11,1.6140823870992575e-11,8.76358403315743e-12,2.4464810233186993e-12,1.6006554725179307e-24,3.247924720097031e-17,1.0173103943267659e-10,1.741499481886874e-10,1.2008754041756885e-09,8.626344699776642e-25,1.1523029759129643e-17,1.804897573426115e-21,7.275241178225204e-21,3.346376946667693e-11,2.5108446652694083e-20,2.2100089824460778e-15,9.537239186752301e-25,3.0713445803919963e-27,2.799002291895222e-20,7.958809210153901e-22,1.8699955377937683e-22,7.338798114614443e-16,5.330668875557241e-25,5.939142936202092e-26,1.3722893896770718e-24,3.76,0.0,0.6114942045285663,0.9990059453825025,2.06343204164911e-10,1.6637748470258649e-12,0.0017258613863493906,0.0013852371561598508,0.00033067326045854847,9.711623854986536e-06,0.000993842563500423,1.1245174331518197e-07,1.3175565652398907e-13,5.850877984299711e-10,1.4871931420690553e-16,5.99791332438399e-09,3.0949556917577555e-20,7.516788772176142e-20,1.4847066831458586e-11,3.881513439280841e-20,1.8788735708611728e-14,3.397396967603497e-26,1.2298952838784775e-19,3.2286703956895256e-22,1.0743594504406015e-20,5.1812983858044066e-20,2.0167618137358455e-27,1.9745739359164913e-26,7.792971528276286e-22,4.9843554100349004e-14,1.909662199474108e-09,7.02807130463501e-13,1.1768934932530411e-07,1.1830466433687771e-08,6.111624313547909e-08,7.031561846220441e-10,4.0338924936211425e-08,5.761454270197006e-09,3.5158322617987534e-09,6.668413826890805e-11,6.033857975071977e-10,6.339139243430506e-11,9.216559960917982e-09,3.225945976506588e-14,1.0558510792030465e-06,2.6214520707822278e-12,2.1925188995280995e-09,7.136017530573979e-17,5.903067226547154e-14,1.315641380907707e-18,9.302243211099197e-12,2.702541274611159e-10,4.631493041902593e-13,3.580809581304949e-10,2.1843227261556024e-19,3.17778357862841e-15,1.1954814924881545e-11,1.044872676171779e-06,3.2337953864962122e-15,6.380500057490852e-12,1.0801213529751053e-10,4.358191335656036e-12,5.849952441154701e-20,1.4739890604439538e-10,1.5698862328076808e-14,1.1445283456181208e-15,6.282628982102485e-18,2.6967980830136434e-20
5.3502190288537835e-08,0.7332995866493356,5.346228377798716e-08,1.1745885931184284e-09,3.143977920190643e-09,6.630381741438068e-09,0.0,0.0,2.116609355080075e-07,4.5434458194441275e-11,1.7555977749393533e-11,9.405070811749888e-12,2.6777608598516203e-12,1.8266512710454267e-24,3.480752543810976e-17,1.051343814546601e-10,1.8842033107934763e-10,1.278753783389495e-09,9.742057093855177e-25,1.3003208307623754e-17,2.0166527397311146e-21,8.025643054968507e-21,3.359603606151852e-11,3.0197246160988957e-20,2.4253012449094348e-15,1.110488248299177e-24,3.66298199999746e-27,3.2377477315850547e-20,9.635059296903528e-22,2.2524893080582936e-22,8.321294035731079e-16,6.350789734074004e-25,7.214550333117202e-26,1.6807820121682777e-24,3.76,0.0,0.6114392392474639,0.9990059383700035,2.2903650167704667e-10,1.8605961040629538e-12,0.0017807916334983533,0.0014296103607406541,0.0003412156963804659,9.710883446919332e-06,0.0009938425560558843,1.1977665636018482e-07,1.441428850079865e-13,5.851551560901945e-10,1.5351559730663082e-16,6.388032556782982e-09,3.676178342780608e-20,8.717979291030451e-20,1.58416746780381e-11,4.606032393919345e-20,1.9559257009718655e-14,4.039314244540734e-26,1.4359146623543432e-19,3.7769900279469733e-22,1.2575134613949169e-20,6.029015690073973e-20,2.3975303348079136e-27,2.3475468724617007e-26,9.560074040809347e-22,5.1440914183132354e-14,2.036929728182612e-09,7.762614471018738e-13,1.205732048638068e-07,1.2020807274129e-08,6.422859968460259e-08,7.630638849282178e-10,4.257394308536781e-08,6.032988797468467e-09,3.6460073065282565e-09,6.918841848742738e-11,6.210125746980322e-10,6.735370423427674e-11,9.755255799148443e-09,3.4846406164500263e-14,1.0896552487940879e-06,2.7620982343309195e-12,2.3341918720865085e-09,8.256933375000689e-17,6.326085608968995e-14,1.4046888081567496e-18,9.541365650356416e-12,2.8476681568189277e-10,5.115182288008946e-13,3.59065650245249e-10,2.327092330051151e-19,3.3855128293412573e-15,1.277436835652236e-11,1.0780270907611219e-06,3.466162528052345e-15,6.484470925206442e-12,1.114992938094985e-10,4.64006903589046e-12,6.463131098057397e-20,1.524693003384758e-10,1.6238895651825374e-14,1.222948376183382e-15,6.8800116804054295e-18,2.94689151280901e-20
5.5154737151327874e-08,0.7333070851317635,5.636019158376795e-08,1.269382403002065e-09,3.3770989325293465e-09,7.2114801089537024e-09,0.0,0.0,2.1820236985668542e-07,4.827150435044888e-11,1.9045942828061746e-11,1.0067870474765123e-11,2.9221126071820844e-12,2.0798041006656143e-24,3.728691016596093e-17,1.0849575202940863e-10,2.0332530005949567e-10,1.3590761675873484e-09,1.0959751814729243e-24,1.4617527591806374e-17,2.244060709868438e-21,8.817675928005763e-21,3.372265247265749e-11,3.6108942518600064e-20,2.6526942254620904e-15,1.2866360690473817e-24,4.349657825105944e-27,3.726657586820177e-20,1.1591919845913797e-21,2.6964024690304937e-22,9.39828468111587e-16,7.521055619255435e-25,8.708874411012876e-26,2.0450363600957267e-24,3.76,0.0,0.6113842788140799,0.999005931339714,2.534354647380257e-10,2.0732402335096164e-12,0.0018357171749881248,0.0014739791527090132,0.00035175736639505163,9.710143102878892e-06,0.000993842548593728,1.2733252548270498e-07,1.5724120968656508e-13,5.85222506745596e-10,1.5831130526676536e-16,6.790421027310863e-09,4.3429807094531835e-20,1.0065553135665028e-19,1.687022375966246e-11,5.436291733831113e-20,2.0339756447351932e-14,4.776311166612785e-26,1.668302603621198e-19,4.396459547091728e-22,1.4645233374542233e-20,6.982402636155542e-20,2.8346558470477e-27,2.775747732554653e-26,1.165309128236917e-21,5.303812552829155e-14,2.16831134434834e-09,8.552158040132875e-13,1.234259891804839e-07,1.2213046503926828e-08,6.739706760085814e-08,8.259659743323593e-10,4.4858342376332484e-08,6.306505397360691e-09,3.776498363430586e-09,7.172637803046865e-11,6.385311578246329e-10,7.142067265922247e-11,1.0307289342603734e-08,3.758852513271965e-14,1.1234669179121576e-06,2.905392222599371e-12,2.480280023099346e-09,9.517660429989647e-17,6.762463313726373e-14,1.4963537332902064e-18,9.777774105487457e-12,2.994831997682805e-10,5.639156192959661e-13,3.600041118156549e-10,2.473876656362162e-19,3.5992344692297175e-15,1.362420123742927e-11,1.1111724172790633e-06,3.707427806941129e-15,6.5893560746956434e-12,1.1499004332343094e-10,4.930729891724866e-12,7.127543671904163e-20,1.575382041919199e-10,1.677877024145072e-14,1.3037107652524551e-15,7.512557993079773e-18,3.211362739332367e-20
5.680728401411791e-08,0.7333145829868147,5.931768369074416e-08,1.3684664357662005e-09,3.6200767146974845e-09,7.823516901621303e-09,0.0,0.0,2.2474412284482487e-07,5.1193673017342895e-11,2.061236839078534e-11,1.0751746275245864e-11,3.1797763046743983e-12,2.3627811838985738e-24,3.9922514524410644e-17,1.1181508898247683e-10,2.188685265468168e-10,1.441842276774286e-09,1.2285369247018053e-24,1.637327628030854e-17,2.4875827851109123e-21,9.651296355253893e-21,3.3844272420574076e-11,4.2944760419282556e-20,2.892338985023937e-15,1.4838254939322863e-24,5.143646310725795e-27,4.2693881697828146e-20,1.3864777117439318e-21,3.208988820951533e-22,1.0575450649654462e-15,8.8571779955648e-25,1.045065722425234e-25,2.4727937987219622e-24,3.76,0.0,0.6113293232271665,0.9990059242915046,2.796131984115078e-10,2.3023954418925485e-12,0.0018906380112307026,0.0015183435325164154,0.0003622982706701268,9.709402822750996e-06,0.0009938425411138252,1.3511933087216527e-07,1.7106584846856208e-13,5.852898503889386e-10,1.631064381659468e-16,7.205076434884995e-09,5.104692209163812e-20,1.1572175421496115e-19,1.7932868564278022e-11,6.383662861987128e-20,2.1130238115428143e-14,5.618813154978329e-26,1.9294491742862966e-19,5.093617417442193e-22,1.6975895967038806e-20,8.050745131418831e-20,3.3343133156485516e-27,3.265230462400678e-26,1.41191744871845e-21,5.463518817003448e-14,2.303806348336967e-09,9.399558806101574e-13,1.2624920546417502e-07,1.240726755243117e-08,7.06212422398503e-08,8.919151463227912e-10,4.719178399038945e-08,6.581866511108085e-09,3.907281701131138e-09,7.429953308461004e-11,6.55944558370775e-10,7.559112105055255e-11,1.0872579736218322e-08,4.049281110414066e-14,1.1572860008259731e-06,3.051312103283742e-12,2.630781581450457e-09,1.0931334747528305e-16,7.212046436292913e-14,1.590606192745709e-18,1.0011597515296887e-11,3.143934926300767e-10,6.206007957028508e-13,3.6090294336579133e-10,2.6246300202303674e-19,3.818896709346758e-15,1.4504780860604863e-11,1.1443086583555532e-06,3.957720375286891e-15,6.6952262981220446e-12,1.1848446534479504e-10,5.230169509520598e-12,7.846502130310263e-20,1.6260561690566053e-10,1.7318486022686498e-14,1.3867945842366396e-15,8.181149260380152e-18,3.490562089320704e-20
5.845983087690795e-08,0.7333220802145111,6.233383417811537e-08,1.4718783325589894e-09,3.8730376050178684e-09,8.467113155280221e-09,0.0,0.0,2.3128620440702424e-07,5.420089676373598e-11,2.2256908812237228e-11,1.1456461240153098e-11,3.4509839280199215e-12,2.6784225112934344e-24,4.271923823350056e-17,1.1509242598803155e-10,2.3505338278747866e-10,1.5270518331837362e-09,1.372505798885317e-24,1.8277875301153615e-17,2.747666745036909e-21,1.0526385308707224e-20,3.396145403076527e-11,5.0814646947408706e-20,3.144375855391443e-15,1.703798376777183e-24,6.058395853202712e-27,4.869706989280843e-20,1.6492062717071728e-21,3.79805361323215e-22,1.1858612025907262e-15,1.0375851581436183e-24,1.2471011783740486e-25,2.9725572704702818e-24,3.76,0.0,0.6112743724854844,0.9990059172252467,3.07643765465433e-10,2.5487535688166832e-12,0.0019455541426389744,0.0015627035006088835,0.00037283840936619997,9.708662606372547e-06,0.0009938425336160487,1.4313705271980248e-07,1.8563169739394588e-13,5.853571870092231e-10,1.6790099608220457e-16,7.631996473604548e-09,5.97132050539977e-20,1.3251190268267872e-19,1.902976355695437e-11,7.460324728383607e-20,2.193070616325431e-14,6.578007891053472e-26,2.2218760436767985e-19,5.875367164935173e-22,1.9590360819772703e-20,9.243820081775641e-20,3.903128856297576e-27,3.822491515672381e-26,1.701052616968447e-21,5.623210214144269e-14,2.443414040358296e-09,1.030778082261182e-12,1.2904430299977926e-07,1.2603538761195278e-08,7.390075040889388e-08,9.609637039458059e-10,4.957395344882338e-08,6.858945154549652e-09,4.038335428849995e-09,7.690941722559657e-11,6.732558132522538e-10,7.986389885597989e-11,1.1451051571116101e-08,4.35664395126844e-14,1.1911124175637775e-06,3.199837702844943e-12,2.785694777584065e-09,1.251192595935117e-16,7.674683640946298e-14,1.6874167906929575e-18,1.0242960231034486e-11,3.2948841361976047e-10,6.818434538801318e-13,3.6176776913111514e-10,2.7793076592166477e-19,4.044448720971358e-15,1.5416598185619146e-11,1.177435816620388e-06,4.21717640368586e-15,6.802139680586544e-12,1.2198264225949267e-10,5.538383499719959e-12,8.623451835982592e-20,1.676715381323615e-10,1.7858042958732428e-14,1.472180140990407e-15,8.886663079404e-18,3.784837819893352e-20
